Date,GRADE,GPS,DXCM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-12-08,59.553489772973,C,0.9100000262260436,0.6960000038146973,0.5960000038146972,0.5417500019073487,0.9042000043392181,1.2887500029802323,1.4512875011563302
2008-12-09,59.65758857152986,C,0.9024999737739564,0.7764999985694885,0.6370000004768371,0.5525000005960464,0.891300003528595,1.278600002527237,1.4464375013113022
2008-12-10,59.755723806578,C,0.8224999904632568,0.8414999961853027,0.6692499995231629,0.5667499989271164,0.8772000026702881,1.2689000022411348,1.4413625013828277
2008-12-11,59.77184050030593,C,0.7975000143051147,0.8514999985694885,0.6990000009536743,0.5810000002384186,0.8635500025749206,1.2589000022411347,1.436700001358986
2008-12-12,59.78433939091508,C,0.8824999928474426,0.8629999995231629,0.7372500002384186,0.5991250008344651,0.8523500025272369,1.2501500016450882,1.4323750016093255
2008-12-15,59.75759133981236,C,0.7850000262260437,0.8379999995231628,0.76700000166893,0.613500002026558,0.8391000032424927,1.2408500015735626,1.4287375015020372
2008-12-16,59.74022851360227,C,0.7900000214576721,0.815500009059906,0.7960000038146973,0.630000002682209,0.8287500035762787,1.230725001692772,1.4255875018239021
2008-12-17,59.73772581316817,C,0.7549999952316284,0.8020000100135803,0.8217500030994416,0.6457500025629997,0.8196000039577485,1.2208250015974045,1.4235375019907952
2008-12-18,59.72525738110351,C,0.637499988079071,0.7700000047683716,0.8107500016689301,0.6602500021457672,0.8123500037193299,1.2104000020027161,1.4211250019073487
2008-12-19,59.68857604341317,C,0.6575000286102295,0.725000011920929,0.7940000057220459,0.6738750040531158,0.8055000042915345,1.1998250019550323,1.4185625022649766
2008-12-22,59.656115569307964,B,0.625,0.6930000066757203,0.7655000030994416,0.6807500034570694,0.793100004196167,1.1893750023841858,1.4164000022411347
2008-12-23,59.62018846690051,B,0.637499988079071,0.6625,0.739000004529953,0.6880000025033951,0.7821000039577484,1.1777500027418137,1.4147750023007393
2008-12-24,59.588785775473866,B,0.6200000047683716,0.6355000019073487,0.7187500059604645,0.6940000027418136,0.7732000029087067,1.1682000023126602,1.4132500022649765
2008-12-25,59.58155451020726,B,0.6200000047683716,0.6320000052452087,0.7010000050067902,0.7000000029802322,0.7622500026226043,1.1574500018358231,1.4113750022649765
2008-12-26,59.57112481115248,B,0.5975000262260437,0.6200000047683716,0.6725000083446503,0.7048750042915344,0.7526000022888184,1.1452750015258788,1.4093875023722648
2008-12-29,59.57530571992198,B,0.5649999976158142,0.6080000042915344,0.6505000054836273,0.7087500035762787,0.7414000022411347,1.1340750020742416,1.4068125021457671
2008-12-30,59.59268385311438,B,0.6299999952316284,0.6065000057220459,0.6345000028610229,0.7152500033378602,0.7319000017642975,1.124250002503395,1.404712502360344
2008-12-31,59.61573514251129,B,0.6899999976158142,0.6205000042915344,0.6280000030994415,0.7248750030994415,0.7250500011444092,1.114850002527237,1.4028000023961067
2009-01-01,59.629715725019565,C,0.6899999976158142,0.6345000028610229,0.6332500040531158,0.722000002861023,0.718400000333786,1.1043750029802322,1.400475002527237
2009-01-02,59.656893595944915,C,0.6899999976158142,0.652999997138977,0.6365000009536743,0.7152500033378602,0.7133500003814697,1.093875002861023,1.3988375023007393
2009-01-05,59.71356623045682,C,0.8199999928474426,0.7039999961853027,0.6560000002384185,0.7107500016689301,0.709650000333786,1.0856000024080277,1.3977625024318696
2009-01-06,59.77119367038887,C,0.9175000190734864,0.7615000009536743,0.6840000033378602,0.7115000039339066,0.7054000008106232,1.0791500025987626,1.397362502515316
2009-01-07,59.80229639121749,C,0.8525000214576721,0.7940000057220459,0.7072500050067901,0.7130000054836273,0.7014000010490418,1.0730500030517578,1.3966250026226044
2009-01-08,59.84760472541763,C,0.8799999952316284,0.8320000052452088,0.7332500040531158,0.717125004529953,0.6976500010490417,1.0668250024318695,1.3958125025033952
2009-01-09,59.86677153544033,C,0.8125,0.8565000057220459,0.7547500014305115,0.7136250048875808,0.6913000011444091,1.0590250027179717,1.3943250024318694
2009-01-12,59.84953271232174,C,0.7975000143051147,0.8520000100135803,0.7780000030994415,0.7142500042915344,0.6848500013351441,1.051525002717972,1.3918875026702882
2009-01-13,59.811775712566806,C,0.8349999785423279,0.8355000019073486,0.7985000014305115,0.7165000021457673,0.6795500004291535,1.0438000029325485,1.389212502539158
2009-01-14,59.76882458828563,C,0.7749999761581421,0.8199999928474426,0.8069999992847443,0.7175000011920929,0.6741500008106232,1.0343500024080277,1.385975002348423
2009-01-15,59.72679371125148,C,0.7825000286102295,0.8004999995231629,0.8162500023841858,0.7247500032186508,0.6708000016212463,1.024400002360344,1.3825500026345252
2009-01-16,59.73442495337728,C,0.875,0.8129999995231628,0.8347500026226043,0.7356250017881394,0.6694500017166137,1.0159500020742416,1.379662502706051
2009-01-19,59.747348776418356,C,0.875,0.8284999966621399,0.8402500033378602,0.7481250017881393,0.6690500020980835,1.0075000017881393,1.376987502872944
2009-01-20,59.74034364839878,C,0.7574999928474426,0.8129999995231628,0.8242500007152558,0.754125002026558,0.6704500019550323,0.9990000021457672,1.3741125029325485
2009-01-21,59.767289251340735,C,0.8050000071525574,0.8190000057220459,0.8194999992847443,0.7633750021457673,0.6758000016212463,0.9910250025987625,1.3708250030875206
2009-01-22,59.79192012422428,C,0.8199999928474426,0.8264999985694885,0.8134999990463256,0.7733750015497207,0.6819500017166138,0.9835250020027161,1.3676625031232834
2009-01-23,59.77152640736377,B,0.7875000238418579,0.8090000033378602,0.8110000014305114,0.7828750014305115,0.6873000025749206,0.974225002527237,1.3627875030040741
2009-01-26,59.75742380889282,B,0.8050000071525574,0.7950000047683716,0.8117500007152557,0.7948750019073486,0.6934500026702881,0.9647750025987625,1.3576625028252602
2009-01-27,59.77786892791562,B,0.8349999785423279,0.8105000019073486,0.8117500007152557,0.8051250010728837,0.7009500020742416,0.9560500025749207,1.3528500026464463
2009-01-28,59.77436886560326,B,0.8174999952316284,0.8129999995231628,0.8160000026226044,0.8115000009536744,0.7085000020265579,0.9481250023841858,1.3477500027418137
2009-01-29,59.761333787035845,C,0.7799999713897705,0.8049999952316285,0.8157499969005585,0.8159999996423721,0.7171500015258789,0.9402500021457673,1.3423875027894974
2009-01-30,59.766376310088056,B,0.8075000047683716,0.8089999914169311,0.8089999973773956,0.821875,0.7256000018119813,0.9322750020027161,1.3366500025987624
2009-02-02,59.76245780958732,C,0.8399999737739563,0.8159999847412109,0.8054999947547913,0.8228749990463257,0.7326500010490418,0.9242500013113022,1.33083750218153
2009-02-03,59.74000496217471,C,0.8100000023841858,0.8109999895095825,0.8107499957084656,0.8174999982118607,0.7390000009536744,0.9155000019073486,1.3251250022649765
2009-02-04,59.728962374955444,C,0.8349999785423279,0.8144999861717224,0.8137499928474426,0.8166249960660934,0.7457000005245209,0.9070000022649765,1.3196750023961068
2009-02-05,59.71727559233929,B,0.8274999856948853,0.8239999890327454,0.8144999921321869,0.8139999955892563,0.7522500002384186,0.8968500024080277,1.31396250218153
2009-02-06,59.736291777092816,C,0.9225000143051147,0.846999990940094,0.8279999911785125,0.819499996304512,0.7607000005245209,0.8882000023126602,1.3095250025391578
2009-02-09,59.76066152769852,C,0.9200000166893004,0.8629999995231629,0.8394999921321868,0.8256249964237213,0.7693500006198883,0.8810500025749206,1.304875002503395
2009-02-10,59.77561247315915,C,0.8525000214576721,0.8715000033378602,0.8412499964237213,0.8264999985694885,0.7764000010490417,0.873700003027916,1.299800002872944
2009-02-11,59.81060409203884,C,0.9549999833106996,0.8955000042915344,0.8549999952316284,0.8354999989271163,0.785550000667572,0.8667000031471253,1.2960750025510788
2009-02-12,59.83374428272919,C,0.8924999833106995,0.9085000038146973,0.8662499964237214,0.8409999966621399,0.7884500002861023,0.859800003170967,1.2919750025868415
2009-02-13,59.81678776374034,C,0.8924999833106995,0.9024999976158142,0.8747499942779541,0.8418749958276749,0.7898000001907348,0.8529250025749207,1.2884375023841859
2009-02-16,59.79231225288934,C,0.8924999833106995,0.896999990940094,0.8799999952316284,0.8427499949932098,0.789449999332428,0.8468250018358231,1.2839000025391578
2009-02-17,59.784146999598285,C,0.8525000214576721,0.896999990940094,0.884249997138977,0.8474999964237213,0.7884500002861023,0.8398750019073487,1.2790875023603439
2009-02-18,59.74270504513914,C,0.8500000238418579,0.8759999990463256,0.88575000166893,0.8497499972581863,0.7890000009536743,0.8331000018119812,1.2744125026464461
2009-02-19,59.734490065127,C,0.9024999737739564,0.877999997138977,0.8932500004768371,0.853874996304512,0.7911000001430512,0.8273250013589859,1.2694625023007393
2009-02-20,59.74582738502885,C,0.962499976158142,0.8919999957084656,0.8972499966621399,0.8626249939203262,0.7926999998092651,0.822525001168251,1.264925002157688
2009-02-23,59.762985791193394,C,0.9524999856948853,0.9039999961853027,0.9004999935626984,0.8699999928474427,0.7960499989986419,0.8175750011205674,1.2601500019431113
2009-02-24,59.8075819908296,C,1.0425000190734863,0.9419999957084656,0.9194999933242798,0.8803749948740005,0.8010999989509583,0.8149250012636184,1.2556375017762185
2009-02-25,59.84151180852836,C,0.9674999713897704,0.9654999852180481,0.9207499921321869,0.8878749936819077,0.8053499984741211,0.8124750012159347,1.2510375013947488
2009-02-26,59.86463863291247,C,0.9424999952316284,0.9734999895095825,0.9257499933242798,0.8959999948740005,0.8114499986171723,0.811900001168251,1.2459750011563302
2009-02-27,59.89086629740101,C,1.0125000476837158,0.9835000038146973,0.9377499997615815,0.9062499970197677,0.818549998998642,0.8120250016450882,1.241575001180172
2009-03-02,59.886117464309336,C,0.8999999761581421,0.9730000019073486,0.9384999990463256,0.909249997138977,0.8240499985218048,0.8085750013589859,1.236612500846386
2009-03-03,59.860469453024415,C,0.9375,0.9519999980926513,0.9469999969005585,0.9156249970197677,0.8300499987602233,0.8060750013589859,1.2314875009655952
2009-03-04,59.866469421308274,C,0.977500021457672,0.9540000081062316,0.9597499966621399,0.922749999165535,0.8371999990940094,0.805200001001358,1.2264000010490417
2009-03-05,59.82871296114354,C,0.8174999952316284,0.9290000081062317,0.9512499988079071,0.9222499996423721,0.8411499989032746,0.8017000007629395,1.2205375009775161
2009-03-06,59.77343582550419,C,0.8274999856948853,0.8919999957084656,0.9377499997615815,0.9174999982118607,0.8457499980926514,0.7991750001907348,1.2148125010728836
2009-03-09,59.765693201395116,B,0.8650000095367432,0.8850000023841857,0.9290000021457672,0.9147499978542328,0.8517499983310699,0.7965750002861023,1.209412500858307
2009-03-10,59.768771220874875,B,0.9574999809265136,0.8889999985694885,0.92049999833107,0.9199999958276749,0.8582999980449677,0.7950999999046325,1.2047750008106233
2009-03-11,59.7507338505668,B,0.9375,0.8809999942779541,0.9175000011920929,0.9191249966621399,0.8632499980926513,0.7941499996185303,1.2003875005245208
2009-03-12,59.80503100368792,B,1.024999976158142,0.9224999904632568,0.9257499992847442,0.925749996304512,0.8699499976634979,0.794174998998642,1.196350000500679
2009-03-13,59.86119142351035,C,1.0225000381469729,0.9615000009536743,0.92674999833107,0.9322499990463257,0.8765999984741211,0.7949749994277954,1.1921000009775162
2009-03-16,59.89710281152321,C,1.0075000524520874,0.9900000095367432,0.9375000059604645,0.9380000025033951,0.880349999666214,0.795,1.188012501001358
2009-03-17,59.90931090370963,C,1.024999976158142,1.0035000085830688,0.9462500035762786,0.9466250002384186,0.8824999988079071,0.7939499998092652,1.1842500007152557
2009-03-18,59.93856903672904,C,1.0575000047683716,1.0275000095367433,0.9542500019073487,0.9569999992847442,0.8865999984741211,0.7939999997615814,1.1807625007629394
2009-03-19,59.93783670736127,C,1.0750000476837158,1.037500023841858,0.9800000071525574,0.9656250029802322,0.8904999995231628,0.7940750002861023,1.177100000977516
2009-03-20,59.92578947475917,C,1.0399999618530271,1.0410000085830688,1.0012500047683717,0.9695000022649765,0.8950499987602234,0.7931749999523163,1.1723000007867812
2009-03-23,59.94724256038804,C,1.162500023841858,1.072000002861023,1.031000006198883,0.9800000041723251,0.9023499989509582,0.7936000001430511,1.1683375006914138
2009-03-24,59.95286795688339,C,1.1050000190734863,1.0880000114440918,1.0457500100135804,0.9831250041723252,0.9077499997615814,0.7936500000953675,1.164300000667572
2009-03-25,59.95232615681477,A,1.100000023841858,1.0965000152587892,1.0620000123977662,0.9897500067949295,0.9142500007152558,0.7942000007629395,1.1603125005960464
2009-03-26,59.961639192041645,A,1.159999966621399,1.1134999990463257,1.0755000114440918,1.0006250053644181,0.9217999994754791,0.7963000005483627,1.156775000691414
2009-03-27,59.96113447992667,A,1.065000057220459,1.118500018119812,1.0797500133514404,1.0032500058412552,0.9256000006198883,0.7975250011682511,1.1529375010728835
2009-03-30,59.91817180574708,A,1.0075000524520874,1.087500023841858,1.0797500133514404,1.0086250096559524,0.92825000166893,0.7986500018835068,1.1486875015497207
2009-03-31,59.91489475426724,A,1.034999966621399,1.0735000133514405,1.080750012397766,1.0135000079870224,0.9338000011444092,0.8021250015497208,1.1449000012874604
2009-04-01,59.9223469847926,A,1.100000023841858,1.0735000133514405,1.0850000143051148,1.0196250081062317,0.9397000014781952,0.8077500015497208,1.1418000012636185
2009-04-02,59.92322726462873,A,1.1074999570846558,1.0630000114440918,1.0882500052452087,1.0341250061988831,0.9454500007629395,0.8137000012397766,1.1389750009775161
2009-04-03,59.967444623182274,A,1.149999976158142,1.0799999952316284,1.0992500066757203,1.0502500057220459,0.9526999998092651,0.8200000011920929,1.136762501001358
2009-04-06,60.020133345679334,A,1.1399999856948853,1.106499981880188,1.097000002861023,1.064000004529953,0.9593999993801117,0.8264250010251999,1.1349125009775163
2009-04-07,60.05594499762656,A,1.149999976158142,1.1294999837875366,1.1014999985694884,1.0736250042915345,0.965699999332428,0.8333250007033348,1.1333125007152558
2009-04-08,60.064252405570436,A,1.100000023841858,1.1294999837875366,1.1014999985694884,1.0817500054836273,0.9713499999046326,0.8399250009655952,1.1316750007867813
2009-04-09,60.07934029006816,A,1.1699999570846558,1.1419999837875365,1.1024999976158143,1.089000004529953,0.9791499996185302,0.8481500005722046,1.1304375004768372
2009-04-10,60.07633302357758,A,1.1699999570846558,1.1459999799728393,1.1129999876022338,1.0963750004768371,0.986399998664856,0.8560000002384186,1.129200000166893
2009-04-13,60.07295157517071,A,1.1449999809265137,1.146999979019165,1.1267499804496766,1.1032499969005585,0.9924999988079071,0.8625749999284744,1.1278250002861023
2009-04-14,60.054485795907226,A,1.1074999570846558,1.1384999752044678,1.1339999794960023,1.1073749959468842,0.9984499979019165,0.8687249994277955,1.125337499976158
2009-04-15,60.0674328139854,A,1.1924999952316284,1.1569999694824218,1.1432499766349793,1.114124995470047,1.0055999982357025,0.8756499993801117,1.1239875000715256
2009-04-16,60.058936531838214,A,1.1775000095367432,1.1584999799728393,1.150249981880188,1.1192499935626983,1.0125999987125396,0.8824249994754791,1.1223875004053117
2009-04-17,60.034786370890636,A,1.1425000429153442,1.152999997138977,1.1494999885559083,1.1243749976158142,1.0169999992847443,0.8888499999046325,1.1198500007390977
2009-04-20,60.01438236374262,A,1.1375000476837158,1.1515000104904174,1.1492499947547912,1.123124998807907,1.0213499999046325,0.8953500002622604,1.1178625011444092
2009-04-21,60.014468972330235,A,1.152500033378601,1.1605000257492066,1.1495000004768372,1.125499999523163,1.0273500001430511,0.9018750005960464,1.1152125012874603
2009-04-22,59.98632759975508,A,1.1425000429153442,1.1505000352859498,1.1537500023841858,1.1276250004768371,1.0311000013351441,0.908325001001358,1.1122375017404555
2009-04-23,59.94618829156267,P,1.100000023841858,1.1350000381469727,1.146750009059906,1.1246250033378602,1.0352500021457671,0.9118500012159347,1.1087250018119812
2009-04-24,59.9305770542451,P,1.1124999523162842,1.1290000200271606,1.141000008583069,1.1269999980926513,1.039650001525879,0.9147250008583069,1.1058750015497207
2009-04-27,59.89327086150188,P,1.0075000524520874,1.103000020980835,1.1272500157356262,1.1269999980926513,1.0419500029087068,0.9157000011205674,1.1022250020503999
2009-04-28,59.85354494973086,P,1.034999966621399,1.0795000076293946,1.1200000166893005,1.1269999980926513,1.045600001811981,0.9170250010490417,1.0978125017881393
2009-04-29,59.82939086180075,P,1.0724999904632568,1.0654999971389771,1.1080000162124635,1.1256249964237213,1.0500500011444092,0.9195250010490418,1.094212501645088
2009-04-30,59.83857541407565,P,1.1200000047683716,1.0694999933242797,1.1022500157356263,1.126249998807907,1.0544000017642974,0.9227500009536743,1.0908250015974046
2009-05-01,59.81829427876221,P,1.0499999523162842,1.0569999933242797,1.0930000066757202,1.1212499976158141,1.0561500012874603,0.9244250005483627,1.0872875010967256
2009-05-04,59.82526824074699,P,1.0225000381469729,1.0599999904632569,1.0815000057220459,1.1153750002384186,1.057550002336502,0.9268000006675721,1.0838250011205672
2009-05-05,59.81598564677642,P,1.0,1.052999997138977,1.0662500023841859,1.1078750014305114,1.0567000019550323,0.9289000004529953,1.0798125010728836
2009-05-06,59.80889135403555,P,1.0175000429153442,1.0420000076293945,1.0537500023841857,1.1037500023841857,1.057700003385544,0.9315250009298325,1.0761750012636184
2009-05-07,59.7803337866934,P,0.9700000286102296,1.0120000123977662,1.040750002861023,1.0937500059604646,1.0582500040531158,0.9348500013351441,1.07262500166893
2009-05-08,59.77819663100087,P,1.0,1.0020000219345093,1.0295000076293945,1.0852500081062317,1.0580000030994414,0.9382750010490417,1.069050001502037
2009-05-11,59.780771000484286,P,0.9800000190734864,0.993500018119812,1.0267500042915345,1.0770000100135804,1.0596000039577484,0.9418250012397766,1.0656000018119811
2009-05-12,59.788017708428214,P,0.9574999809265136,0.9850000143051147,1.0190000057220459,1.0695000112056732,1.0600000035762787,0.945025001168251,1.0613875019550323
2009-05-13,59.77756760190807,P,0.9300000071525574,0.9675000071525574,1.0047500073909759,1.0563750118017197,1.0590500032901764,0.9481250011920929,1.0581625017523766
2009-05-14,59.783356791578115,P,0.9474999904632568,0.9629999995231628,0.9875000059604645,1.0448750108480453,1.061650003194809,0.9514000010490418,1.0544250014424323
2009-05-15,59.7983711016384,P,1.0125000476837158,0.965500009059906,0.9837500154972076,1.038375011086464,1.0653500044345856,0.9555500012636184,1.0504125013947487
2009-05-18,59.83671798133224,P,1.1299999952316284,0.9955000042915344,0.9945000112056732,1.0380000084638596,1.0706500041484832,0.9612000012397766,1.0476375016570092
2009-05-19,59.88525428589699,P,1.1449999809265137,1.0330000042915344,1.0090000092983247,1.0376250058412553,1.0744000041484834,0.9663500010967254,1.0453000018000602
2009-05-20,59.943776348316554,A,1.152500033378601,1.077500009536743,1.0225000083446503,1.038125005364418,1.0787000048160553,0.9709750014543533,1.0429125019907952
2009-05-21,59.99318623963055,A,1.152500033378601,1.118500018119812,1.0407500088214874,1.040750005841255,1.0812500059604644,0.9756000018119813,1.0399875023961067
2009-05-22,60.02926278002831,A,1.1875,1.153500008583069,1.0595000088214874,1.044500008225441,1.084550005197525,0.980575001835823,1.037225002348423
2009-05-25,60.031678583251704,A,1.1875,1.1650000095367432,1.0802500069141387,1.0535000056028365,1.0881500041484833,0.9842500019073487,1.0349250021576881
2009-05-26,60.04468338741825,A,1.252500057220459,1.1865000247955322,1.1097500145435333,1.0643750101327896,1.0927000057697296,0.9876000022888184,1.0333750024437904
2009-05-27,60.07553556588157,A,1.3274999856948853,1.2215000152587892,1.1495000123977661,1.077125009894371,1.09810000538826,0.9923500019311905,1.032700002491474
2009-05-28,60.08841048649099,A,1.2625000476837158,1.243500018119812,1.181000018119812,1.0842500120401382,1.1018500053882598,0.9961750024557113,1.0315000024437904
2009-05-29,60.126618961387635,A,1.3899999856948853,1.2840000152587892,1.218750011920929,1.1012500137090684,1.108850005865097,1.0019500023126602,1.030487502515316
2009-06-01,60.163934648643,A,1.409999966621399,1.328500008583069,1.246750009059906,1.1206250101327897,1.113800004720688,1.008075001835823,1.0298000022768974
2009-06-02,60.174464517994636,A,1.3650000095367432,1.3509999990463257,1.268750011920929,1.1388750106096268,1.119000004529953,1.0133750021457673,1.0285875025391578
2009-06-03,60.14601075179209,A,1.3049999475479126,1.346499991416931,1.28400000333786,1.1532500058412551,1.123100003004074,1.0186750018596649,1.0265125021338464
2009-06-04,60.15332827157386,A,1.3650000095367432,1.3669999837875366,1.3052500009536743,1.1730000048875808,1.127200003862381,1.02450000166893,1.024450002014637
2009-06-05,60.12422337930314,A,1.3624999523162842,1.3614999771118164,1.3227499961853026,1.191125002503395,1.1331500017642975,1.0293750011920928,1.0226625016331672
2009-06-08,60.10609887423868,A,1.3925000429153442,1.3579999923706054,1.343250000476837,1.211750003695488,1.1408500015735625,1.0345500016212463,1.021025001704693
2009-06-09,60.104650534414596,A,1.3825000524520874,1.3615000009536744,1.35625,1.2330000072717666,1.1478000032901763,1.0408000022172927,1.01990000218153
2009-06-10,60.12955403690224,A,1.4225000143051147,1.3850000143051147,1.365750002861023,1.2576250076293944,1.1542500030994416,1.0469750022888185,1.0190000024437904
2009-06-11,60.14243039597341,A,1.4424999952316284,1.4005000114440918,1.3837499976158143,1.282375007867813,1.160950003862381,1.0532000023126602,1.018362502157688
2009-06-12,60.17675081573082,A,1.5549999475479126,1.4390000104904175,1.400249993801117,1.3095000028610229,1.1690500032901765,1.0608750015497208,1.017550002038479
2009-06-15,60.20201983182168,A,1.590000033378601,1.4785000085830688,1.4182500004768372,1.3325000047683715,1.1780500042438506,1.0687250018119812,1.016750002205372
2009-06-16,60.23178656143889,A,1.6124999523162842,1.5244999885559083,1.4429999947547913,1.3558750033378602,1.1873000037670136,1.0765000015497208,1.0162750020623208
2009-06-17,60.27380085571881,A,1.6749999523162842,1.5749999761581421,1.4799999952316285,1.3819999992847443,1.198800002336502,1.0850750011205674,1.0166000017523766
2009-06-18,60.28370495274578,A,1.5700000524520874,1.6004999876022339,1.500499999523163,1.4028750002384185,1.2068000042438507,1.0929750019311906,1.0166125020384789
2009-06-19,60.255838351832956,A,1.5,1.5894999980926514,1.5142500042915343,1.4185000002384185,1.2134000051021576,1.0999000018835068,1.0160875019431115
2009-06-22,60.22601779289257,A,1.5075000524520874,1.5730000019073487,1.5257500052452087,1.4345000028610229,1.220650006532669,1.106575002670288,1.0154125019907951
2009-06-23,60.20018864403647,A,1.5674999952316284,1.5640000104904175,1.5442499995231629,1.4502499997615814,1.2298500072956084,1.1141500025987625,1.0148250022530556
2009-06-24,60.142326849478955,A,1.5625,1.5415000200271607,1.5582499980926514,1.4620000004768372,1.237250007390976,1.1214250028133392,1.014212502539158
2009-06-25,60.120247717966976,A,1.5750000476837158,1.5425000190734863,1.57150000333786,1.4776250004768372,1.2452000081539154,1.1289000034332275,1.0128750029206275
2009-06-26,60.11231590677955,A,1.559999942779541,1.5545000076293944,1.572000002861023,1.48612499833107,1.2535500061511993,1.1352750027179719,1.011737502515316
2009-06-29,60.10759419061737,A,1.559999942779541,1.5649999856948853,1.568999993801117,1.493624997138977,1.2620000040531159,1.1416750019788742,1.0113625022768975
2009-06-30,60.08882499930977,A,1.5475000143051147,1.5609999895095825,1.5625,1.5027499973773957,1.2699000036716461,1.1486250019073487,1.0111625024676323
2009-07-01,60.08079260955436,A,1.5549999475479126,1.559499979019165,1.5504999995231628,1.5152499973773956,1.2781500017642975,1.1546250015497208,1.010662502348423
2009-07-02,60.05241021537385,P,1.4700000286102295,1.5384999752044677,1.540499997138977,1.5204999983310699,1.2855500018596648,1.160400002002716,1.0101000025868416
2009-07-03,60.038964972715995,P,1.4700000286102295,1.5204999923706055,1.5375,1.5258750021457672,1.2927000033855438,1.1661750024557114,1.009550002515316
2009-07-06,60.013476374467324,P,1.4049999713897705,1.4894999980926513,1.5272499918937683,1.5264999985694885,1.3006500017642975,1.171300002336502,1.0090625020861625
2009-07-07,59.96944662473448,P,1.3224999904632568,1.4444999933242797,1.502749991416931,1.523499995470047,1.3064000022411346,1.176000002026558,1.0079375019669532
2009-07-08,59.92864631607759,P,1.337499976158142,1.4009999990463258,1.4802499890327454,1.5192499935626984,1.3117000019550324,1.1808750015497207,1.006987501680851
2009-07-09,59.90087811247874,P,1.3324999809265137,1.3734999895095825,1.455999982357025,1.5137499928474427,1.3159500014781953,1.1851750016212463,1.0062500014901161
2009-07-10,59.86638652806649,P,1.3324999809265137,1.3459999799728393,1.4332499861717225,1.5026249945163728,1.3216000020503997,1.18887500166893,1.0057000014185906
2009-07-13,59.850337813295035,P,1.350000023841858,1.3349999904632568,1.412249994277954,1.4906249940395355,1.3281500017642975,1.1928500020503998,1.0052125015854836
2009-07-14,59.86825532101159,P,1.3799999952316284,1.346499991416931,1.3954999923706055,1.4789999961853026,1.33575000166893,1.196225001811981,1.0055750015377998
2009-07-15,59.898023223498875,P,1.4375,1.3664999961853028,1.3837499976158143,1.4671249985694885,1.344150000810623,1.2009250020980835,1.0067000016570091
2009-07-16,59.940702232408654,P,1.4249999523162842,1.3849999904632568,1.3792499899864197,1.4598749935626985,1.3532499992847442,1.20575000166893,1.0088250014185904
2009-07-17,59.975503610470206,P,1.377500057220459,1.3940000057220459,1.3699999928474427,1.4537499964237213,1.3608000004291534,1.2094000017642974,1.0107125017046927
2009-07-20,60.00898547094494,P,1.402500033378601,1.4045000076293945,1.3697499990463258,1.448499995470047,1.3692500007152557,1.214425002336502,1.011500001847744
2009-07-21,60.02177454944741,P,1.3624999523162842,1.4009999990463258,1.3737499952316283,1.4382499933242798,1.3773500001430512,1.2186750018596648,1.0123750016093254
2009-07-22,60.02873842668032,P,1.3975000381469729,1.3930000066757202,1.3797500014305115,1.4299999952316285,1.3867000007629395,1.222875002026558,1.014037501513958
2009-07-23,60.02994944139996,A,1.4225000143051147,1.3925000190734864,1.3887500047683716,1.4223749935626984,1.3962000012397766,1.2289250022172928,1.015312501490116
2009-07-24,60.05084061368118,A,1.4500000476837158,1.4070000171661377,1.4005000114440918,1.416874998807907,1.4049500012397766,1.2351500028371811,1.017162501513958
2009-07-27,60.06778964535231,A,1.4924999475479126,1.425,1.4147500038146972,1.4134999990463257,1.4122000002861024,1.2414250022172928,1.0190000012516975
2009-07-28,60.102565225765886,A,1.5399999618530271,1.4605000019073486,1.4307500004768372,1.4131249964237214,1.4200999999046326,1.247250002026558,1.0211750009655953
2009-07-29,60.15059917073478,A,1.6425000429153442,1.509500002861023,1.4512500047683716,1.4175000011920929,1.4299000000953674,1.2543000024557114,1.0242250010371208
2009-07-30,60.2029763495483,A,1.690000057220459,1.5630000114440918,1.477750015258789,1.4285000026226045,1.4406500005722045,1.2609500032663346,1.0275625011324883
2009-07-31,60.23075576130395,A,1.6150000095367432,1.5960000038146973,1.5015000104904175,1.43575000166893,1.4492000007629395,1.2668750029802323,1.0309250012040139
2009-08-03,60.26754127742189,A,1.6699999570846558,1.631500005722046,1.5282500028610229,1.4490000009536743,1.4588499999046325,1.2735000020265579,1.034250001013279
2009-08-04,60.31799141017813,A,1.7825000286102295,1.6800000190734863,1.5702500104904176,1.472000002861023,1.469449999332428,1.2810750025510789,1.037512501180172
2009-08-05,60.32008822975552,A,1.7000000476837158,1.6915000200271606,1.6005000114440917,1.4901250064373017,1.4769000005722046,1.2875000029802321,1.0407500013709068
2009-08-06,60.301850619984656,A,1.6725000143051147,1.6880000114440918,1.6255000114440918,1.5071250081062317,1.4850999999046326,1.2934750026464463,1.0437750014662743
2009-08-07,60.30580137230106,A,1.7100000381469729,1.7070000171661377,1.6515000104904174,1.5260000109672547,1.4915000009536743,1.3001750034093857,1.046675001680851
2009-08-10,60.27872690175938,A,1.662500023841858,1.705500030517578,1.668500018119812,1.5416250109672547,1.4965500020980835,1.3051750034093856,1.0493875017762184
2009-08-11,60.21452747177195,A,1.6299999952316284,1.6750000238418579,1.677500021457672,1.5541250109672546,1.5018500018119811,1.310425003170967,1.0520375016331673
2009-08-12,60.19234917970567,A,1.690000057220459,1.6730000257492066,1.6822500228881836,1.5667500138282775,1.5095500040054322,1.3163250035047531,1.0552625021338462
