Date,GRADE,GPS,HES,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-11-22,53.29017727123275,A,5.800242424011231,5.820071411132814,5.879560136795044,5.89815046787262,5.638131055831909,5.559990954399109,5.642419495582581
1985-11-25,53.23442632861747,P,5.800242424011231,5.800241947174073,5.874602937698365,5.870884442329407,5.648541765213013,5.563005471229554,5.644337093830108
1985-11-26,53.301303877173716,P,5.948965072631836,5.8349440574646,5.869645690917968,5.870884442329407,5.664405717849731,5.567016263008117,5.647840905189514
1985-11-27,53.35444988566627,P,5.924175262451172,5.859730625152588,5.872124242782593,5.868405795097351,5.68076530456543,5.570779156684876,5.651220767498017
1985-11-28,53.39227238966178,P,5.924175262451172,5.879560089111328,5.8646880149841305,5.867166304588318,5.695637693405152,5.576996870040894,5.652313561439514
1985-11-29,53.394751483918725,P,5.7258782386779785,5.864687252044678,5.842379331588745,5.860969495773316,5.70654414176941,5.580740637779236,5.653377847671509
1985-12-02,53.354571919081984,P,5.552367687225342,5.8151123046875,5.807677125930786,5.844857835769654,5.715963382720947,5.5825038290023805,5.653213467597961
1985-12-03,53.2258826428832,P,5.527579784393311,5.730835247039795,5.782889652252198,5.828746104240418,5.725878353118897,5.58254620552063,5.653045513629913
1985-12-04,53.09641945603846,P,5.502790927886963,5.646558380126953,5.753144502639771,5.8126342535018924,5.7348017978668215,5.583077163696289,5.653114743232727
1985-12-05,53.003664977129624,P,5.601941108703613,5.582111549377442,5.730835819244385,5.803958582878113,5.739759292602539,5.585090565681457,5.653800098896027
1985-12-06,52.944790855739534,P,5.502790927886963,5.537494087219239,5.7010906696319585,5.790325403213501,5.742733783721924,5.586112465858459,5.653628575801849
1985-12-09,52.9039959787843,P,5.378857612609863,5.502792072296143,5.6589521884918215,5.766777563095093,5.739263582229614,5.586877002716064,5.652957758903503
1985-12-10,52.78722718969552,P,5.183534145355225,5.433982944488525,5.58240909576416,5.726027393341065,5.727921028137207,5.5842153930664065,5.651551079750061
1985-12-11,52.70102994318139,B,5.258661270141602,5.3851570129394535,5.515857696533203,5.693990969657898,5.719568147659301,5.5805866909027095,5.650038533210754
1985-12-12,52.633711368450754,B,5.408903121948242,5.346549415588379,5.46433048248291,5.664509248733521,5.71471586227417,5.57846040725708,5.650240175724029
1985-12-13,52.604040636104564,B,5.383862495422363,5.322763729095459,5.430128908157348,5.636254119873047,5.711841516494751,5.575838222503662,5.650677735805512
1985-12-16,52.67575473473136,B,5.509072780609131,5.348806762695313,5.425799417495727,5.616738271713257,5.713454360961914,5.574713635444641,5.651620965003968
1985-12-17,52.83274511778452,B,5.433946132659912,5.39888916015625,5.416436052322387,5.599662852287293,5.71306887626648,5.572592287063599,5.651556341648102
1985-12-18,52.94009419150567,B,5.383862495422363,5.4239294052124025,5.404543209075928,5.5788438558578495,5.710194530487061,5.571443004608154,5.6509981441497805
1985-12-19,52.993776331323545,B,5.408903121948242,5.4239294052124025,5.3852394104003904,5.558037614822387,5.708316774368286,5.569807696342468,5.650686714649201
1985-12-20,53.06926296205742,B,5.509072780609131,5.448971462249756,5.385867595672607,5.5434791326522825,5.709433822631836,5.569174084663391,5.651240885257721
1985-12-23,53.088511974302826,B,5.5841965675354,5.46399621963501,5.406401491165161,5.532676839828492,5.709078931808472,5.569291710853577,5.651927514076233
1985-12-24,53.1415049739355,C,5.634275436401367,5.504062080383301,5.451475620269775,5.516942358016967,5.711212844848633,5.571382975578308,5.65177029132843
1985-12-25,53.20304361457022,A,5.634275436401367,5.554144668579101,5.489037036895752,5.5024473667144775,5.710868005752563,5.574456233978271,5.649546184539795
1985-12-26,53.255156898088494,A,5.609231948852539,5.594210433959961,5.509069919586182,5.486700201034546,5.711013822555542,5.575560646057129,5.647196860313415
1985-12-27,53.266584197390095,A,5.5841965675354,5.609235191345215,5.529103326797485,5.479616117477417,5.711650400161743,5.577887597084046,5.645330262184143
1985-12-30,53.236886518900555,A,5.509072780609131,5.594210433959961,5.529103326797485,5.477451372146606,5.710784502029419,5.579217839241028,5.643574390411377
1985-12-31,53.164045089388196,C,5.458987712860107,5.559152889251709,5.5316074848175045,5.474021768569946,5.707925434112549,5.580783677101135,5.64168967962265
1986-01-01,53.09867632904166,B,5.458987712860107,5.524095344543457,5.539120006561279,5.471831607818603,5.703083429336548,5.581858539581299,5.63895387172699
1986-01-02,53.039893992060406,B,5.433946132659912,5.489038181304932,5.541624307632446,5.463431859016419,5.695261793136597,5.583173961639404,5.6359712862968445
1986-01-03,52.9902009250962,B,5.509072780609131,5.474013423919677,5.541624307632446,5.463745951652527,5.68497670173645,5.585486097335815,5.633121166229248
1986-01-06,52.982727430743076,B,5.609231948852539,5.494045257568359,5.5441278457641605,5.475264668464661,5.670250082015992,5.587572407722473,5.629556031227112
1986-01-07,53.05900942549709,C,5.734443187713623,5.549136352539063,5.554144620895386,5.502810120582581,5.665959644317627,5.590665349960327,5.627346422672272
1986-01-08,53.04135961080305,C,5.408903121948242,5.53911943435669,5.531607389450073,5.510322213172913,5.654662742614746,5.5905028915405275,5.624724950790405
1986-01-09,53.05176257065626,C,5.458987712860107,5.544127750396728,5.51658296585083,5.512826442718506,5.644863195419312,5.590595817565918,5.622110743522644
1986-01-10,53.049436747220845,C,5.458987712860107,5.534110736846924,5.504062080383301,5.516582703590393,5.637046661376953,5.590934205055237,5.619496536254883
1986-01-13,53.024439217828835,C,5.458987712860107,5.504061889648438,5.499053573608398,5.514078450202942,5.628734397888183,5.59078164100647,5.617611825466156
1986-01-14,52.90112859229911,B,5.383862495422363,5.433945751190185,5.491541051864624,5.5115742683410645,5.61941535949707,5.5901233148574825,5.614986727237701
1986-01-15,52.93421666137501,B,5.458987712860107,5.443962669372558,5.491541051864624,5.515330529212951,5.612094554901123,5.589970750808716,5.61298043012619
1986-01-16,52.9313640870706,B,5.408903121948242,5.433945751190185,5.489036750793457,5.515330529212951,5.6047635269165035,5.587108044624329,5.610602104663849
1986-01-17,52.84483022860751,B,5.183534145355225,5.378855037689209,5.456482887268066,5.499053597450256,5.592925119400024,5.581500673294068,5.607096934318543
1986-01-20,52.7919047076046,B,5.308740615844727,5.348805618286133,5.426433753967285,5.4852807998657225,5.5821036434173585,5.577145366668701,5.604217796325684
1986-01-21,52.71190816040581,B,5.158492565155029,5.303731632232666,5.368838691711426,5.461491656303406,5.565302743911743,5.572023987770081,5.6008306097984315
1986-01-22,52.5405686460175,B,4.983202934265137,5.208574676513672,5.326268672943115,5.428938031196594,5.546979007720947,5.565640702247619,5.59620221376419
1986-01-23,52.39488959362811,B,4.983202934265137,5.12343463897705,5.278690195083618,5.397636580467224,5.526672315597534,5.559993872642517,5.591695387363433
1986-01-24,52.34551543440579,B,4.958164215087891,5.078360652923584,5.228607845306397,5.3663349628448485,5.506856298446655,5.553605656623841,5.587063367366791
1986-01-27,52.26604016597371,B,4.958164215087891,5.008245372772217,5.178525495529175,5.338789534568787,5.488031787872314,5.547217440605164,5.5824313473701475
1986-01-28,52.264248715606556,B,4.933120727539063,4.963171005249023,5.133451318740844,5.312496185302734,5.471185111999512,5.541768612861634,5.577795715332031
1986-01-29,52.30295996737825,B,4.908077716827393,4.948145961761474,5.078360319137573,5.284950685501099,5.453341817855835,5.536812973022461,5.573399596214294
1986-01-30,52.311206380017666,B,4.832956314086914,4.91809663772583,5.02076563835144,5.254901194572449,5.4335003852844235,5.531353960037231,5.5666825532913204
1986-01-31,52.34807137000538,B,4.908077716827393,4.908079338073731,4.993219995498658,5.224851441383362,5.415657091140747,5.5268940734863286,5.560949032306671
1986-02-03,52.37591927650066,B,4.908077716827393,4.898062038421631,4.9531537055969235,5.189793729782105,5.39781379699707,5.5231777811050415,5.554729206562042
1986-02-04,52.2916767054281,B,4.607585430145264,4.832954978942871,4.898062992095947,5.133450841903686,5.370986204147339,5.517695960998535,5.547250063419342
1986-02-05,52.242353195838746,B,4.632624626159668,4.7778643608093265,4.8630051612854,5.094636917114258,5.345155191421509,5.512960247993469,5.539774522781372
1986-02-06,52.21276120825164,B,4.607585430145264,4.732790184020996,4.825443410873413,5.052066802978516,5.31882339477539,5.507230544090271,5.531444284915924
1986-02-07,52.19637722314843,B,4.782873153686523,4.707749271392823,4.807914304733276,5.018261075019836,5.299963293075561,5.503253717422485,5.523504176139832
1986-02-10,52.201625362687544,B,4.782873153686523,4.682708358764648,4.79038519859314,4.984455347061157,5.284573402404785,5.500268392562866,5.514956154823303
1986-02-11,52.32101999741005,B,4.732791900634766,4.707749652862549,4.77035231590271,4.951901817321778,5.268677644729614,5.497277998924256,5.5072519493103025
1986-02-12,52.38687796637017,B,4.682708263397217,4.717766380310058,4.747815370559692,4.913087844848633,5.252275991439819,5.49353889465332,5.500513174533844
1986-02-13,52.471513959393,B,4.70775032043457,4.73779935836792,4.735294771194458,4.87803020477295,5.234392175674438,5.487075734138489,5.494750690460205
1986-02-14,52.48088870475814,B,4.657667636871338,4.712758255004883,4.710253763198852,4.8517368793487545,5.217489709854126,5.480111746788025,5.488980960845947
1986-02-17,52.4724858570537,B,4.657667636871338,4.687717151641846,4.685212755203247,4.8191832304000854,5.2030659103393555,5.471164746284485,5.482603311538696
1986-02-18,52.45738699419973,B,4.607585430145264,4.662675857543945,4.685212755203247,4.791637873649597,5.191546936035156,5.459733982086181,5.475732092857361
1986-02-19,52.40382182435576,B,4.407258033752441,4.607585811614991,4.662676095962524,4.762840628623962,5.174518871307373,5.447043509483337,5.467980802059174
1986-02-20,52.366293753440175,B,4.507421493530273,4.567520046234131,4.652659702301025,4.739051556587219,5.156489238739014,5.435602550506592,5.460730328559875
1986-02-21,52.36416425943011,B,4.557501792907715,4.547486877441406,4.630122566223145,4.71901843547821,5.139962024688721,5.425901770591736,5.454094996452332
1986-02-24,52.413536226667524,B,4.682708263397217,4.552495002746582,4.6201060771942135,4.705245637893677,5.123434734344483,5.418444547653198,5.448936784267426
1986-02-25,52.47377980326163,B,4.732791900634766,4.577536296844483,4.6201060771942135,4.695229196548462,5.109411649703979,5.411240262985229,5.444393749237061
1986-02-26,52.62729080085379,B,4.807913303375244,4.657667350769043,4.632626581192016,4.690220975875855,5.0978926658630375,5.404043598175049,5.439496808052063
1986-02-27,52.72018525486311,B,4.70775032043457,4.6977331161499025,4.632626581192016,4.683960676193237,5.083869609832764,5.396093192100525,5.434585392475128
1986-02-28,52.78926265453742,C,4.70775032043457,4.727782821655273,4.6376348495483395,4.673944306373596,5.067843160629272,5.388638491630554,5.429673976898194
1986-03-03,52.76674726977537,C,4.607585430145264,4.712758255004883,4.632626628875732,4.65891969203949,5.04831093788147,5.378694934844971,5.424261736869812
1986-03-04,52.700489772940614,C,4.507421493530273,4.667684173583984,4.622610235214234,4.653911495208741,5.0257738590240475,5.3684933519363405,5.418834993839264
1986-03-05,52.42319435352727,B,3.956513404846192,4.497404193878174,4.577535772323609,4.620105934143067,4.992218618392944,5.351543312072754,5.410775299072266
1986-03-06,52.179055184344975,B,3.931472778320313,4.342148685455323,4.519940900802612,4.586300301551819,4.9586634349823,5.334838628768921,5.402468812465668
1986-03-07,51.90749133774677,B,3.8563482761383057,4.1718682765960695,4.449825549125672,4.539974057674408,4.924106469154358,5.31787843465805,5.393421953916549
1986-03-10,51.69117192834341,B,3.8563482761383057,4.021620845794677,4.367189550399781,4.493647813796997,4.891051979064941,5.30091824054718,5.384618258476257
1986-03-11,51.5440388650963,B,4.006594181060791,3.9214553833007812,4.294569778442383,4.4573379278182985,4.862004108428955,5.284964771270752,5.376444234848022
1986-03-12,51.65607459326179,B,4.156843662261963,3.9615214347839354,4.229462814331055,4.431044697761536,4.835961227416992,5.26952232837677,5.369021458625793
1986-03-13,51.71274770105071,B,3.956513404846192,3.9665295600891115,4.154339122772217,4.3934828519821165,4.806412572860718,5.250837182998657,5.360475425720215
1986-03-14,51.80488838663678,B,3.956513404846192,3.9865625858306886,4.079215431213379,4.358425140380859,4.775361385345459,5.230169043540955,5.352050998210907
1986-03-17,51.876142361638536,B,3.931472778320313,4.00158748626709,4.011604166030883,4.322115397453309,4.741806201934814,5.206028141975403,5.343379762172699
1986-03-18,51.906451020388126,B,3.956513404846192,3.9915713310241707,3.9565133571624758,4.289561796188355,4.706247606277466,5.186103625297546,5.335422899723053
1986-03-19,51.913936013701324,B,4.006594181060791,3.9615214347839363,3.9615214347839354,4.2695286035537725,4.678201427459717,5.166432085037232,5.328207395076752
1986-03-20,51.99713983299774,B,4.006594181060791,3.9715375900268555,3.9690335750579835,4.244487237930299,4.64915355682373,5.147008376121521,5.321851069927216
1986-03-21,52.10787647389666,B,4.081719398498535,3.9965787887573243,3.9915706872940064,4.22069811820984,4.621608190536499,5.129327425956726,5.315624918937683
1986-03-24,52.20832719440131,B,4.006594181060791,4.01160306930542,4.006595277786255,4.186892414093018,4.592560319900513,5.110647358894348,5.309391348361969
1986-03-25,52.26235885766311,C,3.931472778320313,4.006594944000244,3.999083137512207,4.146826457977296,4.563512525558472,5.091463942527771,5.303150382041931
1986-03-26,52.25645506772889,C,4.031636714935303,4.011603450775146,3.986562442779541,4.108012628555299,4.534965505599976,5.0735300302505495,5.2969192695617675
1986-03-27,52.26139514466298,C,4.056678295135498,4.021620273590088,3.9965789318084717,4.075459027290345,4.507921009063721,5.056342267990113,5.290445153713226
1986-03-28,52.23849876977505,C,4.056678295135498,4.0166120529174805,4.006595420837402,4.042905426025391,4.4853838920593265,5.039154505729675,5.28335732460022
1986-03-31,52.227374538311274,C,3.981556415557861,4.011604499816895,4.011603784561157,4.011603975296021,4.458840208053589,5.020471925735474,5.27650759935379
1986-04-01,52.30772965786169,C,4.131801128387451,4.051670169830322,4.029132556915283,3.99282295703888,4.438306379318237,5.00180456161499,5.270409097671509
1986-04-02,52.390171744457895,C,4.081719398498535,4.061686706542969,4.036645078659058,3.999083256721497,4.420276708602906,4.983627858161927,5.263814690113068
1986-04-03,52.40604798549833,C,3.981556415557861,4.046662330627441,4.034141302108765,4.001587438583375,4.400243778228759,4.963458046913147,5.256228518486023
1986-04-04,52.42890003644408,C,4.006594181060791,4.0366455078125,4.02662878036499,4.009099733829499,4.381212377548218,4.9440343379974365,5.248399319648743
1986-04-07,52.50248324768972,C,4.081719398498535,4.056678104400635,4.034141302108765,4.020368289947511,4.36368348121643,4.925857634544372,5.240822987556458
1986-04-08,52.50500771307197,C,4.081719398498535,4.046661758422852,4.049165964126587,4.024124550819398,4.34665545463562,4.908920283317566,5.23300117969513
1986-04-09,52.48638645333105,C,4.081719398498535,4.046661758422852,4.05417423248291,4.0203683376312265,4.330128288269043,4.891735053062439,5.224811148643494
1986-04-10,52.53343399344155,C,4.106759071350098,4.071702289581299,4.0591823101043705,4.027880620956422,4.315604343414306,4.874552364349365,5.216746315956116
1986-04-11,52.577138542418254,C,4.131801128387451,4.0967436790466305,4.066694593429565,4.036645007133484,4.300078811645508,4.8578679513931275,5.208929452896118
1986-04-14,52.6054724587519,C,4.181882381439209,4.1167762756347654,4.0867271900177,4.049165487289429,4.285554904937744,4.841684350967407,5.20234491109848
1986-04-15,52.672908716200574,C,4.282051086425781,4.156842613220215,4.101752185821534,4.065442371368408,4.279044218063355,4.825015211105347,5.196015737056732
1986-04-16,52.70583183427749,C,4.131801128387451,4.166858959197998,4.1067603588104244,4.071702718734741,4.26902774810791,4.80709146976471,5.188935313224793
1986-04-17,52.692425898567045,C,4.031636714935303,4.151834487915039,4.111768388748169,4.072954845428467,4.2575087738037105,4.788166084289551,5.182581477165222
1986-04-18,52.625477487510544,C,3.906431436538696,4.106760549545288,4.10175211429596,4.064190447330475,4.2399799394607545,4.769971616268158,5.175356127023697
1986-04-21,52.5365213298856,B,3.906431436538696,4.051670360565185,4.084223318099975,4.0591823101043705,4.2224511051177975,4.753512253761292,5.168008041381836
1986-04-22,52.39095517136809,B,3.831305503845215,3.9615212440490724,4.0591819286346436,4.054173946380615,4.2044213771820065,4.73654951095581,5.15954785823822
1986-04-23,52.32844661455036,B,3.906431436538696,3.916447305679321,4.041653132438659,4.047913682460785,4.188895840644836,4.720585916042328,5.151831539869309
1986-04-24,52.30326443050453,B,3.956513404846192,3.901422643661499,4.026628565788269,4.042905437946319,4.173871102333069,4.704131639003753,5.144611102342606
1986-04-25,52.33483187643305,B,3.931472778320313,3.9064309120178224,4.006595730781555,4.03664516210556,4.159347205162049,4.688418457508087,5.137265461683273
1986-04-28,52.40568157930849,B,4.031636714935303,3.9314719676971435,3.9915711641311646,4.0391491770744326,4.146826586723328,4.6749462485313416,5.130911625623703
1986-04-29,52.525947268398824,B,4.106759071350098,3.9865626811981203,3.974041962623596,4.037897074222565,4.136810059547424,4.664178497791291,5.1241969454288485
1986-04-30,52.62548163453747,B,4.131801128387451,4.0316366195678714,3.974041962623596,4.0404011607170105,4.131300921440125,4.652909896373749,5.11674829363823
1986-05-01,52.73603941842416,C,4.231968879699707,4.086727714538574,3.9940751791000366,4.052921783924103,4.125791869163513,4.641140553951264,5.1098004806041715
1986-05-02,52.89414337664552,C,4.382216453552246,4.176876449584961,4.041653680801391,4.0717028975486755,4.122286162376404,4.631124093532562,5.103481158018112
1986-05-05,52.99262688576417,C,4.382216453552246,4.246992397308349,4.089232182502746,4.086727750301361,4.116276326179505,4.619855530261994,5.097284582853317
1986-05-06,53.09270011446974,C,4.457338333129883,4.317108249664306,4.151835465431214,4.105508697032929,4.1107672548294065,4.610089452266693,5.091340869665146
1986-05-07,53.18715523590806,C,4.507421493530273,4.3922323226928714,4.2119344711303714,4.126793801784515,4.1047574186325075,4.6013250422477725,5.086384023427963
1986-05-08,53.21651036531137,C,4.432300090789795,4.432298564910889,4.2595131397247314,4.1430708527565,4.099248414039612,4.591559011936187,5.080683354139328
1986-05-09,53.167644353418716,C,4.407258033752441,4.437306880950928,4.3070916652679445,4.156843698024749,4.093238568305969,4.580540864467621,5.074857474565506
1986-05-12,53.132934976040325,C,4.407258033752441,4.442315196990966,4.344653797149658,4.168112480640412,4.0892320203781125,4.568771479129791,5.069031594991684
1986-05-13,53.05118881772304,C,4.357173442840576,4.4222822189331055,4.369695234298706,4.171868598461151,4.086227059364319,4.556000459194183,5.063691717386246
1986-05-14,52.972130875715216,C,4.3070902824401855,4.382215976715088,4.38722414970398,4.180633056163788,4.093238596916199,4.542728607654571,5.058592420816422
1986-05-15,52.90697351258868,C,4.231968879699707,4.34214973449707,4.38722414970398,4.190649664402008,4.099248518943787,4.528955976963044,5.052258311510086
1986-05-16,52.840617967721435,C,4.131801128387451,4.287058353424072,4.3621826171875,4.201918148994446,4.10475757598877,4.5144320225715635,5.046159809827804
1986-05-19,52.791086445151876,B,4.156843662261963,4.236975479125976,4.339645338058472,4.2144387602806095,4.110767483711243,4.500909731388092,5.04006378531456
1986-05-20,52.76703950430858,B,4.156843662261963,4.1969095230102536,4.3095958709716795,4.230715668201446,4.113772473335266,4.48788829088211,5.034335983991623
1986-05-21,52.73461771693152,B,4.2069268226623535,4.176876831054687,4.279546403884888,4.24574043750763,4.114774136543274,4.475367681980133,5.028613110780716
1986-05-22,52.837951854963,B,4.507421493530273,4.231967353820801,4.287058544158936,4.273285841941833,4.125792298316956,4.466102435588836,5.02463819861412
1986-05-23,53.03122843919595,C,4.682708263397217,4.342148780822754,4.314603567123413,4.310847616195678,4.140316195487976,4.457838790416718,5.0216624438762665
1986-05-26,53.202389101957245,C,4.682708263397217,4.4473217010498045,4.3421485900878904,4.343401193618774,4.155340905189514,4.448573553562165,5.0180729806423185
1986-05-27,53.32079628627647,C,4.532461643218994,4.522445297241211,4.359677410125732,4.364686322212219,4.16685986995697,4.436553738117218,5.013609544038773
1986-05-28,53.416667890401015,C,4.457338333129883,4.572527599334717,4.374702215194702,4.3809631824493405,4.175874752998352,4.4270380902290345,5.008770490884781
1986-05-29,53.33828288095355,C,4.357173442840576,4.542477989196778,4.387222671508789,4.387223410606384,4.182886338233947,4.416019947528839,5.003307882547379
1986-05-30,53.16826026091635,C,4.332128047943115,4.472361946105957,4.407255363464356,4.384718990325927,4.187894511222839,4.404751350879669,4.997842777967453
1986-06-02,52.97988787777126,C,4.231968879699707,4.382214069366455,4.41476788520813,4.377206611633301,4.192402005195618,4.392481162548065,4.991631401777267
1986-06-03,52.85250497825535,B,4.2069268226623535,4.317107105255127,4.419776201248169,4.364686036109925,4.197911086082459,4.380711805820465,4.985417560338974
1986-06-04,52.697016006732504,B,4.081719398498535,4.241983318328858,4.407255458831787,4.343400931358337,4.198912739753723,4.3669391226768495,4.978454936742782
1986-06-05,52.626765436372345,B,4.2069268226623535,4.211933994293213,4.3772059917449955,4.332132267951965,4.201917710304261,4.354919359683991,4.97101370215416
1986-06-06,52.56451495391615,B,4.156843662261963,4.176877117156982,4.32461953163147,4.319611549377441,4.203921017646789,4.344652454853058,4.963076564073563
1986-06-09,52.494726220033385,B,4.006594181060791,4.131802177429199,4.257008123397827,4.299578356742859,4.204421772956848,4.331630990505219,4.95438817858696
1986-06-10,52.45545204291874,B,4.081719398498535,4.106760692596436,4.211933898925781,4.285805654525757,4.2034201383590695,4.320863258838654,4.946443623304367
1986-06-11,52.47436304442278,B,4.031636714935303,4.096744155883789,4.169363737106323,4.272032976150513,4.202418484687805,4.311347596645355,4.938494149446488
1986-06-12,52.489819992458784,B,4.081719398498535,4.071702671051026,4.141818332672119,4.264520502090454,4.204421744346619,4.30233276128769,4.931163316965103
1986-06-13,52.54914963192571,B,4.131801128387451,4.066694164276123,4.121785640716553,4.264520502090454,4.2069258832931515,4.294069130420684,4.923837393522263
1986-06-16,52.68614164796654,B,4.2069268226623535,4.106760692596436,4.119281435012818,4.267024660110474,4.209430031776428,4.286556756496429,4.916887098550797
1986-06-17,52.76018181174768,B,4.131801128387451,4.116777038574218,4.1117688655853275,4.265772533416748,4.210431666374206,4.278543560504914,4.910156086683274
1986-06-18,52.827580197711775,B,4.106759071350098,4.131801509857178,4.114272832870483,4.260764145851136,4.210932459831238,4.27053037405014,4.903671673536301
1986-06-19,52.823323890615065,B,4.031636714935303,4.121784973144531,4.096743822097778,4.236974906921387,4.209430012702942,4.262517178058625,4.896935569047928
1986-06-20,52.77348080779071,B,4.006594181060791,4.096743583679199,4.081718873977661,4.203169202804565,4.206925873756409,4.253502342700958,4.8901982080936435
1986-06-23,52.68027088230278,B,3.981556415557861,4.051669502258301,4.079215097427368,4.1681116104125975,4.202919354438782,4.244237129688263,4.883707455396652
1986-06-24,52.64430807838648,B,4.031636714935303,4.0316366195678714,4.074206829071045,4.143070363998413,4.197911067008972,4.238477642536163,4.878086801767349
1986-06-25,52.60388600812234,B,3.981556415557861,4.006596088409424,4.069198799133301,4.119281268119812,4.19490617275238,4.231966960430145,4.8724636042118075
1986-06-26,52.63261819671377,B,4.006594181060791,4.001587581634522,4.061686277389526,4.101752305030823,4.19440532207489,4.225957047939301,4.866593796014786
1986-06-27,52.70535903091477,B,4.081719398498535,4.01661262512207,4.056678104400635,4.089231872558594,4.1979110813140865,4.218945510387421,4.861099613904953
1986-06-30,52.76365902860377,B,4.006594181060791,4.021620178222657,4.036644840240479,4.077963137626648,4.199914336204529,4.211182720661164,4.855725556612015
1986-07-01,52.78955132880071,B,3.981556415557861,4.011604118347168,4.021620368957519,4.066694617271423,4.202919354438782,4.203670365810394,4.850474182367325
1986-07-02,52.793027663473474,B,3.881387948989868,3.9915704250335695,3.9990832567214967,4.05667804479599,4.202418484687805,4.195657162666321,4.844598028659821
1986-07-03,52.77054347874167,B,3.906431436538696,3.97153787612915,3.986562728881836,4.041653275489807,4.201416845321655,4.187643973827362,4.8373598539829255
1986-07-04,52.72472511937013,B,3.906431436538696,3.9364802837371826,3.9765464544296263,4.029132664203644,4.200916018486023,4.180131611824035,4.83012167930603
1986-07-07,52.66457255729248,B,3.781224250793457,3.891406297683716,3.956513237953186,4.017864167690277,4.195907769203186,4.171367177963257,4.821265962123871
1986-07-08,52.62287411839244,B,3.881387948989868,3.871372604370117,3.9414883613586427,4.007847595214844,4.191400346755981,4.164105203151703,4.811919592618942
1986-07-09,52.64010027654978,B,3.931472778320313,3.8813895702362062,3.936479997634888,4.002839398384094,4.187393779754639,4.159347350597382,4.803195430040359
1986-07-10,52.65060492296356,B,3.931472778320313,3.8863978385925293,3.9289678573608398,3.9953270673751833,4.181383857727051,4.153587863445282,4.794595206975937
1986-07-11,52.64820493921906,B,3.931472778320313,3.8914061069488524,3.9139431953430175,3.9853106498718263,4.1723689842224125,4.147327573299408,4.786614671945572
1986-07-14,52.66675218499059,B,3.8563482761383057,3.9064309120178224,3.898918604850769,3.967781722545624,4.161851620674133,4.139063973426818,4.778754260540008
1986-07-15,52.626116562286576,B,3.75618314743042,3.8813899517059327,3.876381278038025,3.949000823497772,4.147828516960144,4.1292978858947755,4.7702690744400025
1986-07-16,52.52933519587409,B,3.706101894378662,3.8363157749176025,3.858852672576904,3.9289679646492006,4.131802124977112,4.11827977180481,4.761161684989929
1986-07-17,52.48642584720448,B,3.806267023086548,3.8112746238708497,3.8488362312316893,3.9176994800567626,4.119281463623047,4.10926493883133,4.752679065465927
1986-07-18,52.436444834399445,B,3.7311434745788574,3.7712087631225586,3.8313074350357055,3.903926944732666,4.105759172439575,4.099498870372773,4.7440686810016635
1986-07-21,52.40638326513456,B,3.706101894378662,3.7411594867706297,3.823795199394226,3.890154218673706,4.091736049652099,4.090484035015106,4.734589484930038
1986-07-22,52.38425844076477,B,3.580896139144897,3.7061020851135256,3.793746018409729,3.867617189884186,4.076210503578186,4.081218781471253,4.724856066703796
1986-07-23,52.384405324517424,B,3.530810832977295,3.671043872833252,3.7536798238754274,3.8450799107551576,4.060684914588928,4.0769617557525635,4.714252533912659
1986-07-24,52.33942763866105,B,3.530810832977295,3.6159526348114013,3.7136136293411255,3.821290743350983,4.0466617536544796,4.072955136299133,4.7038968825340275
1986-07-25,52.30957757503804,B,3.48073148727417,3.565870237350464,3.6685395002365113,3.7912413477897644,4.033640360832214,4.069198968410492,4.693538701534271
1986-07-28,52.26635790512188,B,3.4306461811065674,3.510779094696045,3.6259692907333374,3.762443947792053,4.019116411209106,4.0649419474601745,4.6829300940036775
1986-07-29,52.25311657715921,B,3.380565643310547,3.470712995529175,3.58840754032135,3.7323944091796877,4.003590850830078,4.058681662082672,4.671823216676712
1986-07-30,52.28631725030056,B,3.530810832977295,3.470712995529175,3.570878434181213,3.7148655533790587,3.990068531036377,4.052421333789826,4.660971831083298
1986-07-31,52.2584255409935,B,3.380565643310547,3.440663957595825,3.528308296203613,3.6885722637176515,3.9675314140319826,4.046661856174469,4.648749519586563
1986-08-01,52.25494211426551,B,3.4556891918182373,3.4356554985046386,3.500762867927551,3.6660351514816285,3.942991032600403,4.04165361404419,4.635911328792572
1986-08-04,52.31611989659198,B,3.63097620010376,3.475721502304077,3.493250298500061,3.6585227489471435,3.921956391334534,4.038648648262024,4.622338395118714
1986-08-05,52.45143526629624,B,3.781224250793457,3.5558532238006593,3.513283109664917,3.653514564037323,3.906931643486023,4.0368957567214965,4.611499691009522
1986-08-06,52.509606814989354,B,3.7311434745788574,3.5959197521209716,3.5333163738250732,3.6434980988502503,3.8924077463150026,4.0341412496566775,4.600286667346954
1986-08-07,52.683297129394695,C,3.831305503845215,3.686067724227905,3.563365840911865,3.6384897351264955,3.8818903875350954,4.032388362884522,4.589698369503021
1986-08-08,52.81984386421408,C,3.781224250793457,3.751174736022949,3.593415117263794,3.6309773087501527,3.870872311592102,4.029383411407471,4.579355418682098
1986-08-11,52.9263464692973,C,3.881387948989868,3.801257085800171,3.638489294052124,3.6322292923927306,3.863860692977905,4.028131349086761,4.569389353990555
1986-08-12,52.95253436557781,C,3.8563482761383057,3.8162818908691407,3.6860675573349,3.637237548828125,3.856849122047424,4.0273801040649415,4.5594220232963565
