Date,GRADE,GPS,WMT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-03-18,43.71549139934873,A,0.7093513607978821,0.7157839655876159,0.7228286862373352,0.7064851641654968,0.6585742509365082,0.6209667313098908,0.598042868077755
1987-03-19,43.691075498804786,A,0.7124833464622498,0.7131194353103638,0.7213399350643158,0.7089474767446518,0.6608418536186218,0.62249640583992,0.5985552975535393
1987-03-20,43.68543930640943,P,0.7297079563140869,0.7148382782936096,0.7211043834686279,0.7113324761390686,0.6632975268363953,0.6241826981306076,0.5991460499167442
1987-03-23,43.71037496616856,P,0.7453665137290955,0.7221916317939758,0.7233732640743256,0.7146568655967712,0.666160227060318,0.6259630578756332,0.5998124718666077
1987-03-24,43.744866571916425,A,0.7516305446624756,0.729707944393158,0.7247042953968048,0.7179815977811813,0.669335914850235,0.6278529465198517,0.6005336329340935
1987-03-25,43.7784357654676,A,0.742235004901886,0.7362846732139587,0.7260343194007873,0.7206018745899201,0.6723236918449402,0.6296957635879517,0.6011843973398209
1987-03-26,43.814326820734884,A,0.7484989762306213,0.7434877991676331,0.7283036172389984,0.724082887172699,0.6755306005477906,0.6316324836015701,0.6018586713075638
1987-03-27,43.813410543528015,A,0.7297079563140869,0.7434877991676331,0.7291630387306214,0.7263114899396896,0.6781739842891693,0.6332718855142594,0.6023843416571617
1987-03-30,43.76852478072055,A,0.7077851891517639,0.7359715342521668,0.7290815830230712,0.7268964648246765,0.6800973522663116,0.6346451717615128,0.6028706648945809
1987-03-31,43.72447550522508,A,0.720312774181366,0.7297079801559448,0.7297079622745514,0.7272474944591523,0.6822087001800538,0.6360187083482742,0.6033727806806565
1987-04-01,43.67867448873849,A,0.7109174132347107,0.7234444618225098,0.7298645675182343,0.7263466268777847,0.684257276058197,0.6373451739549637,0.6037420406937599
1987-04-02,43.622012375684164,A,0.7109174132347107,0.7159281492233276,0.7297079741954804,0.725523954629898,0.6858991527557373,0.6388279312849044,0.6041113007068634
1987-04-03,43.60903622891883,P,0.7328399419784546,0.7165545463562012,0.7300211727619171,0.7255627781152725,0.687885617017746,0.6404830253124237,0.6045433300733566
1987-04-06,43.635377788246046,P,0.742235004901886,0.7234445095062256,0.7297080218791961,0.7265406429767609,0.6903102743625641,0.6423102164268494,0.6050145283341408
1987-04-07,43.63347839862801,P,0.723444402217865,0.7240708351135254,0.7268894076347351,0.72579685151577,0.6921714115142822,0.6440745371580124,0.6053371229767799
1987-04-08,43.64334249816225,P,0.723444402217865,0.7265762329101563,0.725010347366333,0.7255223333835602,0.6940012657642365,0.6457607114315033,0.6056206822395325
1987-04-09,43.64848342038684,P,0.7156143188476562,0.7275156140327453,0.7217218816280365,0.7250127494335175,0.6959247958660125,0.6472279196977615,0.6058963164687157
1987-04-10,43.62931030619287,P,0.7109174132347107,0.7231311082839966,0.7198428273200989,0.7245029330253601,0.6980046582221985,0.6484762382507324,0.6061484661698341
1987-04-13,43.589285932675324,P,0.7015220522880554,0.7149885177612305,0.7192165136337281,0.7241490483283997,0.6993647646903992,0.6495837223529816,0.6065175917744636
1987-04-14,43.560749813187215,P,0.6842969059944153,0.7071590185165405,0.7156149268150329,0.7226614445447922,0.7003490889072418,0.6504564368724823,0.6069411221146583
1987-04-15,43.5441848063875,P,0.69838947057724,0.7021480321884155,0.7143621325492859,0.7221133500337601,0.701615264415741,0.6515482258796692,0.607388271689415
1987-04-16,43.54941174989661,P,0.7140489816665649,0.7018349647521973,0.7146752893924713,0.7221916317939758,0.7029443538188934,0.6527966099977494,0.6079293328523636
1987-04-17,43.5533919830355,P,0.7140489816665649,0.7024612784385681,0.7127961933612823,0.7214086830615998,0.7042108857631684,0.6539824748039246,0.6084703940153122
1987-04-20,43.56437143651194,P,0.7140489816665649,0.70496666431427,0.7099775910377503,0.7198428064584732,0.7055086994171142,0.6551839703321457,0.6091597917675972
1987-04-21,43.62051220941779,P,0.7391033172607422,0.7159279465675354,0.7115434825420379,0.7192164450883866,0.7075891518592834,0.6565109783411026,0.6100837603211403
1987-04-22,43.631208612068995,P,0.7124833464622498,0.7187467217445374,0.7104473769664764,0.7177288621664047,0.7091372048854828,0.6575249010324478,0.6107106798887253
1987-04-23,43.623312184985366,P,0.7140489816665649,0.7187467217445374,0.7102908432483673,0.7160063624382019,0.7104975736141205,0.6585544800758362,0.6112907788157463
1987-04-24,43.6058835133579,P,0.6936925053596497,0.7146754264831543,0.7085683524608613,0.71420558989048,0.7112318325042725,0.659469090104103,0.6117066386342048
1987-04-27,43.59990982633345,P,0.6999564170837402,0.7118569135665893,0.7084117889404297,0.7138141512870788,0.7120913696289063,0.6604307013750076,0.612247502207756
1987-04-28,43.55397334085245,P,0.6968237161636353,0.703400993347168,0.7096644699573517,0.7126396983861923,0.7126379692554474,0.6614548343420029,0.6127805089950562
1987-04-29,43.54428102000435,P,0.6968237161636353,0.7002690672874451,0.7095078945159912,0.7119350135326385,0.713340984582901,0.6625571781396866,0.6132744815945625
1987-04-30,43.54735377836082,P,0.7093513607978821,0.6993295431137085,0.709038132429123,0.7118567109107972,0.7142632699012756,0.6638317275047302,0.6138310924172401
1987-05-01,43.554454550612604,P,0.6952584385871887,0.6996427297592163,0.7071590781211853,0.7099776357412338,0.7145282793045044,0.6650748431682587,0.6143406599760055
1987-05-04,43.54442458778748,P,0.6921265721321106,0.6980767607688904,0.7049668371677399,0.7074722141027451,0.7147932362556457,0.6661771446466446,0.6149516743421555
1987-05-05,43.554220483192324,P,0.7093513607978821,0.7005822896957398,0.7019916415214539,0.706767562031746,0.715277545452118,0.667295270562172,0.6156332004070282
1987-05-06,43.555343016301244,P,0.7030878663063049,0.7018351197242737,0.7010520935058594,0.7057497352361679,0.7155427134037018,0.6684602558612823,0.616158493757248
1987-05-07,43.54955524358211,P,0.7030878663063049,0.7005824208259582,0.6999559819698333,0.7051234126091004,0.716026896238327,0.6696878111362458,0.6167696648836136
1987-05-08,43.56414845550046,P,0.7077851891517639,0.7030877709388733,0.7013652503490448,0.704966801404953,0.7164798820018768,0.6706651365756988,0.6174121299386024
1987-05-11,43.57877479426036,P,0.7015220522880554,0.7049668669700623,0.7015218138694763,0.704966801404953,0.7165886092185975,0.6716736835241318,0.618046700656414
1987-05-12,43.5977825072974,A,0.7218788266181946,0.7074723601341247,0.7040273249149323,0.706845897436142,0.7167603421211243,0.6729327243566513,0.6187830552458763
1987-05-13,43.61714884149552,A,0.720312774181366,0.710917341709137,0.7063762307167053,0.7079420626163483,0.7165879023075103,0.6742699587345123,0.6195818436145782
1987-05-14,43.62748026483876,A,0.717180609703064,0.7137358903884887,0.7071591556072235,0.7080986440181732,0.7163840973377228,0.6755758714675903,0.6203727781772613
1987-05-15,43.605623912529616,A,0.6889945864677429,0.7099777698516846,0.706532770395279,0.7068459242582321,0.7155227196216584,0.676615571975708,0.6210618177056313
1987-05-18,43.60116842534311,A,0.6999564170837402,0.7096646428108215,0.7073157548904419,0.7061412960290909,0.7150682938098908,0.6777648907899857,0.6217666313052177
1987-05-19,43.5504249221273,P,0.6827314496040344,0.7018351674079895,0.7046537637710572,0.7033227026462555,0.7139565181732178,0.6788045239448547,0.6223384764790535
1987-05-20,43.49183729066967,P,0.6670721769332886,0.691187047958374,0.7010521948337555,0.7010521441698074,0.7127192664146423,0.6796562814712525,0.6227227255702019
1987-05-21,43.46503078849503,P,0.6921265721321106,0.6861762404441833,0.699956065416336,0.6999560236930847,0.7120456779003144,0.6807585829496383,0.6232556670904159
1987-05-22,43.47928316970091,P,0.6999564170837402,0.6883686065673829,0.6991731882095337,0.7002692192792892,0.711622531414032,0.681907901763916,0.6238511809706688
1987-05-25,43.478781655447335,P,0.6999564170837402,0.6883686065673829,0.6990166246891022,0.7002692192792892,0.7114496648311615,0.6829164338111877,0.6244701159000396
1987-05-26,43.519183386292866,P,0.7140489816665649,0.6946321129798889,0.6982336401939392,0.7011304825544358,0.7114496648311615,0.6839563971757889,0.625112669467926
1987-05-27,43.58075131342321,A,0.720312774181366,0.7052802324295044,0.6982336401939392,0.7023049354553222,0.7116688930988312,0.6851215720176697,0.6258021569252015
1987-05-28,43.61231661452883,A,0.7218788266181946,0.7112306833267212,0.6987034618854523,0.7029313087463379,0.7118568027019501,0.6863493281602859,0.6265072828531265
