Date,GRADE,GPS,SLB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-02-01,60.49263549809086,C,3.452713966369629,3.433608627319336,3.336714172363281,3.32033748626709,3.285543050765991,3.752125427722931,4.339539963006973
1988-02-02,60.56534358465814,C,3.48000717163086,3.4690905570983888,3.358549475669861,3.3237491726875303,3.284642300605774,3.73830420255661,4.335485674142838
1988-02-03,60.62460021377043,C,3.52095103263855,3.501844024658203,3.3913026571273805,3.3298903942108153,3.2869914817810058,3.725162568092346,4.331702733039856
1988-02-04,60.57166213213481,C,3.575536727905273,3.5182202816009522,3.4322437286376952,3.3339844584465026,3.290432376861572,3.7121615839004516,4.327792956829071
1988-02-05,60.50001355666077,C,3.548245906829834,3.5154909610748293,3.46636164188385,3.3496787190437316,3.2952183294296264,3.6980773258209227,4.323746726512909
1988-02-08,60.468549551166944,C,3.411773443222046,3.5073028564453126,3.4704557418823243,3.356502342224121,3.299435772895813,3.6833036446571352,4.318551722764969
1988-02-09,60.4922466681051,C,3.58918571472168,3.5291385650634766,3.4991145610809324,3.370831751823425,3.3047704124450683,3.668143150806427,4.313910647630691
1988-02-10,60.52523275817975,C,3.69836163520813,3.5646206855773928,3.5332323551177978,3.3953964948654174,3.3114781761169434,3.654614644050598,4.308349635601044
1988-02-11,60.57515098209071,C,3.739304542541504,3.5973742485046385,3.5577972650527956,3.4233731508255003,3.321706008911133,3.6427110958099367,4.302993338108063
1988-02-12,60.658583363281274,C,3.793891906738281,3.646503448486328,3.5809972047805787,3.4493026971817016,3.334106059074402,3.6309482574462892,4.298243110179901
1988-02-15,60.84865851465125,C,3.793891906738281,3.722927141189575,3.615114998817444,3.4759145855903624,3.345965871810913,3.6179698514938354,4.29349288225174
1988-02-16,60.93031088170042,C,3.8075380325317374,3.766597604751587,3.6478680849075316,3.503208780288696,3.3589089202880857,3.605398063659668,4.288277862071991
1988-02-17,60.92438263460692,C,3.7665979862213135,3.7802448749542235,3.672432780265808,3.5318677186965943,3.3699526977539063,3.592551920413971,4.282991389036178
1988-02-18,60.92305307645211,C,3.8075380325317374,3.79389157295227,3.695632910728454,3.563938319683075,3.382895746231079,3.5799801325798035,4.278375998735428
1988-02-19,60.95586722209621,C,3.930362701416016,3.8211857318878173,3.733844590187073,3.6001031160354615,3.3988355350494386,3.567285997867584,4.27484115242958
1988-02-22,60.95721715652829,C,3.930362701416016,3.848479890823364,3.78570351600647,3.628079628944397,3.414775323867798,3.5547269368171692,4.270839885473252
1988-02-23,60.943249387098284,C,3.84847903251648,3.8566680908203126,3.81163284778595,3.6553737044334413,3.4292412042617797,3.5437800788879397,4.267495276927948
1988-02-24,60.969366077938616,C,3.862124443054199,3.87577338218689,3.8280091285705566,3.6806207418441774,3.443161172866821,3.5324294567108154,4.264685289859772
1988-02-25,60.93583710962821,C,3.821187973022461,3.878503370285034,3.8361974716186524,3.696997368335724,3.45680832862854,3.5214797830581666,4.2614707231521605
1988-02-26,60.749665037072674,C,3.739304542541504,3.840291738510132,3.830738735198975,3.7058679699897765,3.466088399887085,3.5098463678359986,4.2572471094131465
1988-02-29,60.61351318530936,C,3.8075380325317374,3.815726804733276,3.8321033477783204,3.723609173297882,3.4772789907455444,3.4994355201721192,4.253364663124085
1988-03-01,60.488508758873,C,3.744217395782471,3.7948744773864744,3.8257712841033937,3.7368196845054626,3.4863843441009523,3.487581100463867,4.248832445144654
1988-03-02,60.342157312938525,B,3.70292067527771,3.763033723831177,3.819403553009033,3.745918166637421,3.490569648742676,3.4766642928123472,4.244626783132553
1988-03-03,60.280866018965604,B,3.7579846382141113,3.7503930568695067,3.814448213577271,3.7550405621528626,3.4966750621795653,3.4683240056037903,4.2407630813121795
1988-03-04,60.32998361175331,B,3.7579846382141113,3.7541290760040282,3.7972104072570803,3.7655274987220766,3.502780475616455,3.4626849246025087,4.236899379491806
1988-03-07,60.361494418091034,B,3.716686725616455,3.7359588146209717,3.775842809677124,3.780773162841797,3.511608190536499,3.4663571095466614,4.232496031522751
1988-03-08,60.445820405443705,B,3.7717490196228023,3.741465139389038,3.768169808387756,3.789901328086853,3.5234477424621584,3.4657177829742434,4.228139885663986
1988-03-09,60.5748311691079,C,3.840575456619263,3.7689960956573487,3.766014909744263,3.7970120191574095,3.5361179161071776,3.463200604915619,4.223792390823364
1988-03-10,60.683686903773214,C,3.854341745376587,3.7882675170898437,3.769330286979675,3.802763879299164,3.550428147315979,3.4646027374267576,4.219379531145096
1988-03-11,60.820278117813295,A,3.909405469894409,3.8185516834259032,3.7863403797149657,3.80853955745697,3.5658396530151366,3.4669606924057006,4.215711667537689
1988-03-14,60.96768369812171,A,3.991997718811035,3.873613882064819,3.8047863483428954,3.818444848060608,3.578535933494568,3.4737911868095397,4.211987087726593
1988-03-15,61.09096700474046,A,4.005760669708252,3.9204162120819093,3.830940675735474,3.8283559799194338,3.590415678024292,3.4799489569664,4.208130044937134
1988-03-16,61.20880914337001,A,4.019529819488525,3.9562070846557615,3.8626015901565554,3.841002571582794,3.6028437423706055,3.487865126132965,4.2043418478965755
1988-03-17,61.3103343856935,A,4.088356018066406,4.003009939193726,3.8956387281417846,3.8550434708595276,3.614737753868103,3.4940384817123413,4.2008306860923765
1988-03-18,61.34448697338015,A,4.07459020614624,4.036046886444092,3.9272992849349975,3.8622548460960386,3.6315423440933228,3.496967809200287,4.197451982498169
1988-03-21,61.26280309411292,A,3.9782304763793945,4.033293437957764,3.9534536600112915,3.864648234844208,3.6456009340286255,3.497717981338501,4.1938598608970645
1988-03-22,61.176161211209255,A,3.964465856552124,4.025034475326538,3.972725343704224,3.87044757604599,3.658838300704956,3.4999512386322023,4.189527961015702
1988-03-23,61.0471087215391,A,3.909405469894409,4.003009605407715,3.979608345031738,3.8728116273880007,3.6728850746154786,3.502849452495575,4.185054943561554
1988-03-24,60.84802282966307,A,3.813044786453247,3.947947359085083,3.9754786491394043,3.87240446805954,3.6855505418777468,3.5047840595245363,4.180033043622971
1988-03-25,60.65858930336281,A,3.7992799282073975,3.8928853034973145,3.964466094970703,3.8754032373428347,3.6960301208496094,3.5063108801841736,4.174808125495911
1988-03-28,60.51437701682617,P,3.744217395782471,3.8460826873779297,3.9396880626678468,3.872237205505371,3.7056813859939575,3.5079623866081238,4.1691737198829655
1988-03-29,60.45527644136617,P,3.854341745376587,3.824057865142822,3.92454617023468,3.877743422985077,3.717535138130188,3.511795599460602,4.1643583047389985
1988-03-30,60.40664918169143,P,3.785513162612915,3.7992794036865236,3.901144504547119,3.8818730473518372,3.729377017021179,3.514940526485443,4.159534215927124
1988-03-31,60.426592941090966,P,3.785513162612915,3.793773078918457,3.87086021900177,3.8832494735717775,3.741764760017395,3.517680277824402,4.15471012711525
1988-04-01,60.459345038813154,P,3.785513162612915,3.7910197257995604,3.8419525146484377,3.8846258997917174,3.7533336877822876,3.520149908065796,4.1496176481246945
1988-04-04,60.48828344647742,P,3.716686725616455,3.7855135917663576,3.8157981395721436,3.8846258997917174,3.7602507734298705,3.52220139503479,4.143241717815399
1988-04-05,60.43834323173443,P,3.730450868606568,3.7607354164123534,3.792396640777588,3.8825609922409057,3.76880784034729,3.5252008557319643,4.13733718752861
1988-04-06,60.507097580801535,P,3.909405469894409,3.7855138778686523,3.792396640777588,3.8860024929046633,3.7798522758483886,3.52863929271698,4.131723554134369
1988-04-07,60.69047362670224,A,4.088356018066406,3.8460824489593506,3.819927763938904,3.897703206539154,3.791746287345886,3.536838536262512,4.127205970287323
1988-04-08,60.89378343696392,A,4.143418312072754,3.9176634788513183,3.8543416023254395,3.909403848648071,3.803376803398132,3.544507932662964,4.122963697910309
1988-04-11,61.131560920183965,A,4.129654884338379,4.000257110595703,3.89288535118103,3.9162867069244385,3.8169156217575075,3.5512293362617493,4.118115832805634
1988-04-12,61.349738169752335,A,4.143418312072754,4.082850599288941,3.921793007850647,3.9231695890426637,3.830183844566345,3.5574130725860598,4.112397475242615
1988-04-13,61.47080876205445,A,4.184713840484619,4.137912273406982,3.9617130756378174,3.9314287900924683,3.843459100723267,3.565225291252136,4.107086877822876
1988-04-14,61.259068567287706,A,3.881873846054077,4.096615839004516,3.9713491439819335,3.921104681491852,3.849585843086243,3.5700091099739075,4.100127893686294
1988-04-15,61.06582872863353,A,3.950700044631958,4.058072185516357,3.987867832183838,3.914910173416138,3.857634925842285,3.5764266276359558,4.093580112457276
1988-04-18,60.90915025683509,A,3.964465856552124,4.025034379959107,4.012645745277405,3.914221942424774,3.868688774108887,3.58406227350235,4.087034088373184
1988-04-19,60.76498492118973,P,3.9782304763793945,3.9919968128204344,4.037423706054687,3.914910173416138,3.876469669342041,3.5906200408935547,4.080959445238113
1988-04-20,60.57226724016553,P,3.964465856552124,3.9479472160339357,4.042929744720459,3.9176631927490235,3.881791753768921,3.596634964942932,4.074547607898712
1988-04-21,60.665758366879395,A,4.019529819488525,3.975478410720825,4.036047124862671,3.927987444400787,3.8873962593078613,3.604551134109497,4.0679414129257205
1988-04-22,60.70051495229354,A,4.019529819488525,3.9892443656921386,4.023658275604248,3.9389999389648436,3.8919090175628663,3.613007538318634,4.061066844463348
1988-04-25,60.78860081927153,A,4.184713840484619,4.033293962478638,4.029164171218872,3.961024761199951,3.899725456237793,3.622845664024353,4.055018196105957
1988-04-26,60.882744047566895,A,4.184713840484619,4.074590635299683,4.033293724060059,3.977543365955353,3.907268972396851,3.6330889463424683,4.049908871650696
1988-04-27,61.073791707618255,A,4.267305374145508,4.135158538818359,4.041552877426147,4.001632976531982,3.9172831201553344,3.6436179089546203,4.045413806438446
1988-04-28,61.180758867639156,A,4.184713840484619,4.168195343017578,4.0718368768692015,4.021593010425567,3.924826636314392,3.6538611912727355,4.041176714897156
1988-04-29,61.26087228568019,A,4.129654884338379,4.190220355987549,4.089732360839844,4.0388000965118405,3.9288124799728394,3.663824007511139,4.036395959854126
1988-05-02,61.1858386931525,A,4.07459020614624,4.168195629119873,4.1007447957992555,4.05669527053833,3.931697030067444,3.6732361769676207,4.031071488857269
1988-05-03,61.13907290677949,A,4.115886688232422,4.154430198669433,4.114510416984558,4.075967061519623,3.9370451831817626,3.6831431937217713,4.025618028640747
1988-05-04,60.97742319824707,A,4.060824871063232,4.113134098052979,4.124146318435669,4.083538031578064,3.9410191917419435,3.692090182304382,4.019620871543884
1988-05-05,60.790298793820035,A,4.005760669708252,4.077343463897705,4.122769403457641,4.079408264160156,3.9447106456756593,3.7007594871520997,4.0128116393089295
1988-05-06,60.72839166106559,A,4.129654884338379,4.077343463897705,4.133781909942627,4.0787200927734375,3.9525176525115966,3.7093030261993407,4.006890270709992
1988-05-09,60.72285646571709,A,4.157185077667236,4.093862438201905,4.131029033660889,4.08009660243988,3.9595105934143064,3.7183947920799256,4.000368509292603
1988-05-10,60.69910812847206,A,4.170947074890137,4.104874515533448,4.12965235710144,4.081473040580749,3.96804518699646,3.7272147655487062,3.9944523096084597
1988-05-11,60.668661688503825,P,4.060824871063232,4.104874515533448,4.109004306793213,4.07527859210968,3.9752032709121705,3.732886459827423,3.988253870010376
1988-05-12,60.71156342363838,A,4.047059535980225,4.113134288787842,4.095238876342774,4.0835378766059875,3.9809847688674926,3.738829915523529,3.9819866037368774
1988-05-13,60.703980726689146,A,4.129654884338379,4.113134288787842,4.095238876342774,4.092485618591309,3.988418173789978,3.7455993247032167,3.9762665247917175
1988-05-16,60.75995411924364,A,4.212244033813477,4.1241460800170895,4.109004259109497,4.104874527454376,3.9983293199539185,3.754968755245209,3.971026463508606
1988-05-17,60.74693917526943,A,4.115886688232422,4.1131340026855465,4.109004259109497,4.111757338047028,4.005212073326111,3.7643299078941346,3.9651033329963683
1988-05-18,60.77224378906589,A,4.019529819488525,4.104874992370606,4.104874753952027,4.114510536193848,4.008791160583496,3.772454538345337,3.9584971380233767
1988-05-19,60.81540702996006,A,4.10211992263794,4.115887069702149,4.1145106792449955,4.118640041351318,4.0137467241287235,3.7820874357223513,3.9523038935661314
1988-05-20,60.81861232128376,A,4.129654884338379,4.115887069702149,4.1145106792449955,4.124146294593811,4.018151712417603,3.7919956827163697,3.946986372470856
1988-05-23,60.67522049021534,P,4.047059535980225,4.082850170135498,4.103498125076294,4.117263579368592,4.019252948760986,3.798894441127777,3.9423294043540955
1988-05-24,60.588157300366895,P,4.005760669708252,4.060824966430664,4.086979484558105,4.108315920829773,4.019252948760986,3.804834313392639,3.9378685259819033
1988-05-25,60.594179869552754,P,4.07459020614624,4.071837043762207,4.088356018066406,4.09868016242981,4.0203541564941405,3.811598949432373,3.9332821130752564
1988-05-26,60.53624113872175,P,4.10211992263794,4.071837043762208,4.093862056732178,4.094550466537475,4.0206294345855715,3.8176835942268372,3.927759819030762
1988-05-27,60.459830751332014,P,4.033294200897217,4.052564907073974,4.084225988388061,4.089732432365418,4.019803514480591,3.8256729292869567,3.9222959756851195
1988-05-30,60.487888840166875,P,4.033294200897217,4.049811840057373,4.066331005096435,4.087667632102966,4.020904788970947,3.8332528614997865,3.9173017859458925
1988-05-31,60.602511812996674,P,4.149878978729248,4.078635501861572,4.069730234146118,4.089367246627807,4.02461305141449,3.8417256760597227,3.9125550413131713
1988-06-01,60.6466458772324,P,4.108241558074951,4.0853657722473145,4.078601408004761,4.091738080978393,4.0285897731781,3.8507374238967897,3.9076672196388245
1988-06-02,60.705866582658295,A,4.122121334075928,4.089366054534912,4.080601549148559,4.097556114196777,4.034771304130555,3.8601609230041505,3.9029829931259155
1988-06-03,60.741015077736826,A,4.024966239929199,4.087700462341308,4.070132684707642,4.092321681976318,4.03928503036499,3.8676575756073,3.898081352710724
1988-06-06,60.736191347831095,P,3.9694511890411377,4.074931859970093,4.062371850013733,4.082934987545014,4.0437897062301635,3.8747355461120607,3.892334896326065
1988-06-07,60.64618799114991,P,3.9972081184387207,4.044397687911987,4.06151659488678,4.074248039722443,4.046647033691406,3.882091085910797,3.8871999299526214
1988-06-08,60.59202930473276,P,4.011089324951172,4.024967241287231,4.055166506767273,4.07176126241684,4.051158556938171,3.8902677869796753,3.882404497861862
1988-06-09,60.535560049628835,P,4.024966239929199,4.005536222457886,4.047451138496399,4.070656597614288,4.055947618484497,3.898856189250946,3.8775433957576753
1988-06-10,60.58053407894945,P,4.06660270690918,4.013863515853882,4.050781989097596,4.067503988742828,4.061569409370422,3.907451548576355,3.8732281124591825
1988-06-13,60.64820611570638,P,4.06660270690918,4.03329381942749,4.054112839698791,4.060221922397614,4.0685677289962765,3.914409251213074,3.8689128291606902
1988-06-14,60.74350307233223,P,4.108241558074951,4.055500507354736,4.049949097633362,4.05983966588974,4.076123542785645,3.922465691566467,3.8658862102031706
1988-06-15,60.749803527386405,P,4.011089324951172,4.055500507354736,4.040233874320984,4.059417641162872,4.07815721988678,3.9290047478675842,3.8618335950374605
1988-06-16,60.665672720174406,P,3.913931608200073,4.033293581008911,4.019414901733398,4.050008225440979,4.074668731689453,3.9332075095176697,3.8569575452804568
1988-06-17,60.57578749503062,P,3.9972081184387207,4.019414663314819,4.01663908958435,4.0433858871459964,4.071744527816772,3.937560665607452,3.852092707157135
1988-06-20,60.47778986521334,B,3.941692352294922,3.9944325923919677,4.013863205909729,4.038117527961731,4.067985277175904,3.942450449466705,3.847287938594818
1988-06-21,60.38029940125116,B,3.9972081184387207,3.9722259044647217,4.013863205909729,4.037689900398254,4.065061073303223,3.947622458934784,3.842963330745697
1988-06-22,60.33748996565853,B,3.9694511890411377,3.963898277282715,4.009699392318725,4.032432949542999,4.060755820274353,3.95210746049881,3.838635014295578
1988-06-23,60.366187714698704,B,3.886174917221069,3.958346939086914,3.9958202600479127,4.021635699272156,4.060841841697693,3.955213842391968,3.83368771314621
1988-06-24,60.30278775099216,B,3.830655336380005,3.925036382675171,3.972225522994995,4.011503756046295,4.058440947532654,3.9580379366874694,3.8280576312541963
1988-06-27,60.2509226214322,B,3.80289888381958,3.8972776889801026,3.945855140686035,3.9999839901924132,4.055209608078003,3.961949191093445,3.82262641787529
1988-06-28,60.16398564039349,B,3.8584156036376953,3.8695191860198976,3.9208725452423097,3.985410821437836,4.0528133106231685,3.964641489982605,3.816392320394516
1988-06-29,60.088873785580915,B,3.830655336380005,3.841760015487671,3.902829146385193,3.9715315103530884,4.050137100219726,3.965964426994324,3.810289535522461
1988-06-30,59.99383909867303,B,3.719622611999512,3.808449554443359,3.883398246765137,3.9514065742492677,4.044138956069946,3.9657676076889037,3.80423935174942
1988-07-01,59.9705998657262,B,3.747383117675781,3.7917951107025147,3.8584157466888427,3.9375274181365967,4.038696022033691,3.965302519798279,3.798125388622284
1988-07-04,59.944562383565085,B,3.747383117675781,3.780691957473755,3.838984823226929,3.9264240145683287,4.029949407577515,3.964837431907654,3.791403641700745
1988-07-05,60.00504010800429,B,3.913931608200073,3.7917951583862304,3.830657172203064,3.9222601890563964,4.024533762931823,3.9659013676643373,3.7856497156620024
1988-07-06,60.01245159890147,B,3.8167781829833984,3.789019727706909,3.81538987159729,3.9125446319580077,4.015523219108582,3.966403169631958,3.7794775450229645
1988-07-07,60.10507765829782,B,3.844536781311035,3.8140025615692137,3.8112260580062864,3.9035231590271,4.00871967792511,3.966773157119751,3.7733766448497774
1988-07-08,60.10782601785621,B,3.733500480651856,3.8112260341644286,3.8015105724334717,3.886868047714233,4.0007965898513795,3.9648045349121093,3.7660452663898467
1988-07-11,60.133284227621324,B,3.761260509490967,3.814001512527466,3.7973467350006103,3.871600937843323,3.994529995918274,3.9631135129928587,3.758920224905014
1988-07-12,60.022971332966,B,3.705744981765747,3.7723641872406004,3.7820796728134156,3.8514761090278626,3.9863271617889406,3.9616861724853516,3.7527331256866456
1988-07-13,59.96202180055628,B,3.650228500366211,3.739054250717163,3.764036989212036,3.8334330677986146,3.978115234375,3.9595672130584716,3.7459983348846437
1988-07-14,59.90913412790815,B,3.705744981765747,3.7112958908081053,3.7626492261886595,3.823023736476898,3.97211492061615,3.9584127831459046,3.7399462831020354
1988-07-15,59.98095653011987,B,3.789019823074341,3.7223997592926024,3.7668128967285157,3.812614321708679,3.9653022193908694,3.9589099359512328,3.734378151893616
1988-07-18,60.04863054934889,B,3.830655336380005,3.7362787246704103,3.775140118598938,3.8070624709129333,3.9587716245651245,3.9591411089897157,3.7292883145809173
1988-07-19,60.12269126889501,B,3.761260509490967,3.747381830215454,3.7598730087280274,3.795265090465546,3.950577893257141,3.9593115401268006,3.723446320295334
1988-07-20,60.24539262335319,B,3.7751386165618896,3.77236385345459,3.7557090520858765,3.7855494618415833,3.9448641681671144,3.9600337195396422,3.7183490061759947
1988-07-21,60.27845809380411,B,3.719622611999512,3.7751393795013426,3.743217635154724,3.777221846580505,3.9383154296875,3.9596500992774963,3.7139870524406433
1988-07-22,60.27440097551036,B,3.733500480651856,3.7640355110168455,3.743217635154724,3.772364103794098,3.9303923416137696,3.959405257701874,3.711045091152191
1988-07-25,60.33134345436662,B,3.830655336380005,3.7640355110168455,3.750157117843628,3.7737519264221193,3.9227605676651,3.9605449438095093,3.713451026678085
1988-07-26,60.43654207772019,C,3.8167781829833984,3.775139045715332,3.761260437965393,3.7716700553894045,3.91677839756012,3.9609952354431153,3.7133565092086793
1988-07-27,60.4466203665603,B,3.733500480651856,3.766811418533325,3.7695876359939575,3.7668123126029966,3.911057810783386,3.959924485683441,3.7115625452995302
1988-07-28,60.54088156611933,C,3.789019823074341,3.780690860748291,3.777915120124817,3.770282173156738,3.904795808792114,3.959271266460419,3.711937001943588
1988-07-29,60.62334368019973,C,3.830655336380005,3.8001218318939207,3.782078671455383,3.7744457840919496,3.8988158178329466,3.9584837651252744,3.7127222287654877
1988-08-01,60.641004664773355,C,3.872294187545776,3.8084496021270753,3.7862425565719606,3.7806913375854494,3.895320510864258,3.957286729812622,3.7155389583110807
1988-08-02,60.67107004988468,C,3.886174917221069,3.8223289489746093,3.7987339973449705,3.779303503036499,3.8929287958145142,3.95609087228775,3.7180199146270754
1988-08-03,60.7629461138033,C,3.872294187545776,3.8500876903533934,3.808449554443359,3.782079303264618,3.888882875442505,3.9546185159683227,3.721241821050644
1988-08-04,60.74351128687794,C,3.80289888381958,3.8528635025024416,3.8167771816253664,3.779997408390045,3.8828984546661376,3.9517639446258546,3.7229012131690977
1988-08-05,60.704212920690374,C,3.789019823074341,3.8445363998413087,3.822329115867615,3.7827733755111694,3.8780129671096804,3.9489082407951357,3.722938024997711
1988-08-08,60.6498758540204,C,3.830655336380005,3.836208629608154,3.822329115867615,3.7862431168556214,3.873960189819336,3.947432489395142,3.722575235366821
1988-08-09,60.585669566105274,C,3.8167781829833984,3.82232928276062,3.822329115867615,3.791794776916504,3.8672981739044188,3.9459556126594544,3.7229534256458283
1988-08-10,60.496167814574456,C,3.747383117675781,3.797347068786621,3.8237173795700072,3.7966525077819826,3.8600810050964354,3.944335389137268,3.7235924208164217
1988-08-11,60.5023697058399,C,3.80289888381958,3.797347068786621,3.8251052856445313,3.801510202884674,3.853696556091309,3.9442339301109315,3.7245089948177337
1988-08-12,60.520705462213094,C,3.80289888381958,3.800122880935669,3.8223296403884888,3.802204155921936,3.849255208969116,3.944270119667053,3.7252904999256136
1988-08-15,60.523373539976,B,3.789019823074341,3.791795778274536,3.814002203941345,3.800122380256653,3.8456465816497802,3.944718143939972,3.726340265274048
1988-08-16,60.52639540226386,B,3.7751386165618896,3.7834678649902345,3.802898573875427,3.800816285610199,3.841205191612244,3.943926112651825,3.727860856056213
1988-08-17,60.571602573372424,B,3.80289888381958,3.7945710182189942,3.7959590435028074,3.8022042989730833,3.8370413827896117,3.9440999698638914,3.7295202481746674
1988-08-18,60.56549842830584,B,3.7751386165618896,3.789018964767456,3.7931830167770384,3.8049800992012024,3.832044830322266,3.9439962244033815,3.730838251113892
1988-08-19,60.52057483062736,B,3.705744981765747,3.7695881843566896,3.784855532646179,3.803592324256897,3.824827675819397,3.9431985425949097,3.731674225330353
1988-08-22,60.476890101024686,B,3.6918654441833496,3.7501573085784914,3.7709765434265137,3.7966528296470643,3.81733293056488,3.9429503297805786,3.732575862407684
1988-08-23,60.443007187011055,B,3.6918654441833496,3.733502674102783,3.758485269546509,3.790407192707062,3.809005408287048,3.9425644755363463,3.7338826656341553
1988-08-24,60.41115120546371,B,3.747383117675781,3.7223995208740233,3.758485269546509,3.791101324558258,3.8037312841415405,3.94094425201416,3.73479177236557
1988-08-25,60.38159815992859,B,3.719622611999512,3.711296319961548,3.7501576423645018,3.787631464004517,3.799845104217529,3.937256917953491,3.737047727108002
1988-08-26,60.37547622815608,B,3.6918654441833496,3.7085204124450684,3.739054298400879,3.7806919693946837,3.7937382507324218,3.932741389274597,3.7386246609687803
1988-08-29,60.412281530867595,B,3.739485025405884,3.718044328689575,3.734100818634033,3.774051511287689,3.7896941041946413,3.928839690685272,3.740034513473511
1988-08-30,60.445192550872626,B,3.753488540649414,3.730368947982788,3.731935811042786,3.7674171924591064,3.784819712638855,3.9249403929710387,3.7411767327785492
1988-08-31,60.396660061050774,B,3.683461904525757,3.7175847053527833,3.7199921131134035,3.7579755783081055,3.7790999269485472,3.9199278736114502,3.742576582431793
1988-09-01,60.35719796227489,B,3.613433599472046,3.69634690284729,3.703821611404419,3.7485023140907288,3.773645100593567,3.91724347114563,3.7436262905597686
1988-09-02,60.40301941989505,B,3.697467088699341,3.697467231750488,3.7029938220977785,3.7439246773719788,3.7709813356399535,3.9147111415863036,3.7455688846111297
1988-09-05,60.414816101516074,B,3.697467088699341,3.6890636444091798,3.7035539865493776,3.7372652649879456,3.768872699737549,3.9120411539077757,3.748051713705063
1988-09-06,60.383024078868864,B,3.641445636749268,3.6666550636291504,3.698512005805969,3.728498637676239,3.7645333003997803,3.9086733055114746,3.7496466732025144
1988-09-07,60.32500279033516,B,3.487382650375366,3.6274392127990724,3.6725119590759276,3.715498614311218,3.7576678466796873,3.903902473449707,3.7502687191963195
1988-09-08,60.324527368489015,B,3.543407201766968,3.6134339332580567,3.6548904180526733,3.7025240302085876,3.7541435384750366,3.8991412472724916,3.751846190690994
1988-09-09,60.22981039196938,B,3.515395164489746,3.577019548416138,3.637243390083313,3.6881488442420958,3.7495037794113157,3.8940999007225034,3.753553719520569
1988-09-12,60.16470043971828,B,3.5854220390319824,3.554610538482666,3.621837091445923,3.677968955039978,3.74626455783844,3.8881069827079773,3.755476323366165
1988-09-13,60.16538154745974,B,3.6274375915527344,3.5518089294433595,3.6092319965362547,3.6705839037895203,3.7405346775054933,3.8825342202186586,3.757811583280563
1988-09-14,60.29967081718542,B,3.669456720352173,3.5882237434387205,3.6078314781188965,3.66391179561615,3.7375882482528686,3.8765557336807253,3.760086821317673
1988-09-15,60.36966099911921,B,3.641445636749268,3.607831430435181,3.6106326818466186,3.6572271466255186,3.7335264253616334,3.8711230516433717,3.762492121458054
1988-09-16,60.50217752017566,B,3.683461904525757,3.641444778442383,3.6092321634292603,3.656112992763519,3.732525653839111,3.8666611218452456,3.765242564678192
1988-09-19,60.559688942217626,B,3.613433599472046,3.6470470905303953,3.6008288145065306,3.652191400527954,3.729569115638733,3.8620495557785035,3.767642866373062
1988-09-20,60.71280372360991,C,3.823517084121704,3.6862629890441894,3.6190359592437744,3.6587739825248717,3.731924557685852,3.859125859737396,3.771134526729584
1988-09-21,60.80320819914068,C,3.795506715774536,3.711472988128662,3.6498483657836913,3.6611801624298095,3.7348301219940185,3.856472678184509,3.7742814302444456
1988-09-22,60.8728322554266,A,3.739485025405884,3.7310808658599854,3.669456148147583,3.6621732831001284,3.7355049228668213,3.8538099217414854,3.7772847044467928
1988-09-23,60.89593967740896,A,3.753488540649414,3.745086193084717,3.6932654857635496,3.6652544379234313,3.734794297218323,3.850048258304596,3.779675642251968
1988-09-26,60.989951390914115,A,3.795506715774536,3.781500816345215,3.714273953437805,3.668055522441864,3.7340913248062133,3.846431474685669,3.7824131333827973
1988-09-27,60.889656069509435,A,3.739485025405884,3.764694404602051,3.72547869682312,3.6673553466796873,3.7336558151245116,3.8421168541908264,3.7846658098697663
1988-09-28,60.80198935098304,C,3.753488540649414,3.7562907695770265,3.733881878852844,3.6708566784858703,3.7332228136062624,3.8390434908866884,3.7859649753570555
1988-09-29,60.787190986018544,C,3.781501293182373,3.764694023132324,3.747887444496155,3.6792600631713865,3.7344603872299196,3.83638790845871,3.7876089119911196
1988-09-30,60.763907228763884,A,3.781501293182373,3.770296573638916,3.7576913833618164,3.683461773395538,3.73542040348053,3.8329063725471495,3.7892528486251833
1988-10-03,60.686214445556544,C,3.7254791259765625,3.756291055679321,3.7688959360122682,3.6848623752593994,3.733316879272461,3.8280387234687807,3.791503739356995
1988-10-04,60.68085356155988,C,3.7254791259765625,3.753489875793457,3.7590921401977537,3.689064049720764,3.731490898132324,3.824134647846222,3.794232277870178
1988-10-05,60.65740123370264,C,3.669456720352173,3.7366835117340087,3.7464871406555176,3.6981677532196047,3.7302100229263306,3.820633916854858,3.796544227600098
1988-10-06,60.58446781283055,B,3.669456720352173,3.714274597167969,3.7394843101501465,3.704470229148865,3.7278187608718873,3.8163072848320008,3.799197360277176
1988-10-07,60.55133391778825,B,3.711471796035767,3.7002686977386476,3.735282635688782,3.714274060726166,3.7254350900650026,3.8121254539489744,3.802060568332672
1988-10-10,60.56764243942634,B,3.753488540649414,3.705870580673218,3.7310808181762694,3.7226773858070374,3.7230589771270752,3.8091897439956663,3.8040420925617218
1988-10-11,60.57402866074685,B,3.7254791259765625,3.705870580673218,3.7296802282333372,3.7275794625282286,3.719845061302185,3.8063869285583496,3.8056106209754943
1988-10-12,60.576383431473154,B,3.697467088699341,3.7114726543426513,3.72407808303833,3.7289799809455872,3.7163485193252566,3.8026156973838807,3.8071073234081267
1988-10-13,60.57679018186057,B,3.683461904525757,3.714273691177368,3.7142741441726685,3.7310807943344115,3.7139597797393797,3.7984291172027587,3.808056355714798
