Date,GRADE,GPS,FE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-02-24,67.73220043623114,A,22.343828201293945,22.205785751342773,21.93721523284912,21.815265083312987,21.956457176208495,21.30188554763794,21.255942764282228
2006-02-27,68.26394369972418,A,22.627002716064453,22.31551399230957,22.038979721069335,21.845744705200197,21.97829429626465,21.311751918792723,21.273966464996338
2006-02-28,68.79506527652633,A,22.600452423095703,22.419047927856447,22.129240798950196,21.87752733230591,21.997934417724608,21.32191743850708,21.292029714584352
2006-03-01,68.84481415800182,A,22.565053939819336,22.447364807128906,22.253127670288087,21.904251956939696,22.021601448059084,21.334291725158693,21.310540552139283
2006-03-02,69.41562400340575,A,22.5296573638916,22.53319892883301,22.342945671081544,21.948497104644776,22.04017635345459,21.349700298309326,21.32842209815979
2006-03-03,69.80100347148671,A,22.582748413085938,22.580982971191407,22.39338436126709,22.007121753692626,22.057094802856444,21.365726642608642,21.345922985076903
2006-03-06,69.02541585016297,A,22.025264739990234,22.460635375976562,22.388074684143067,22.027474689483643,22.062863578796385,21.374179878234862,21.36063645362854
2006-03-07,68.3351054989774,A,21.98101806640625,22.33674850463867,22.37789821624756,22.0591100692749,22.066432342529296,21.3858394241333,21.375128688812257
2006-03-08,67.61098613623763,A,22.047382354736328,22.23321418762207,22.340289497375487,22.0878698348999,22.07352035522461,21.399118251800537,21.38937123298645
2006-03-09,66.68753640248656,P,21.786333084106445,22.084549331665038,22.308874130249023,22.09273672103882,22.077667121887206,21.415476875305174,21.400628519058227
2006-03-10,65.92547478429368,P,21.870405197143555,21.942080688476562,22.261531829833984,22.099373531341552,22.08551193237305,21.433588371276855,21.413060035705566
2006-03-13,66.08495033178095,P,22.01199722290039,21.939427185058594,22.200031280517578,22.11950550079346,22.096188583374023,21.450857048034667,21.426048746109007
2006-03-14,66.42365532633028,P,22.32612419128418,22.00844841003418,22.172598457336427,22.15091962814331,22.10402893066406,21.47057201385498,21.439875802993775
2006-03-15,67.06821422141466,P,22.578325271606445,22.114636993408205,22.173925590515136,22.21352663040161,22.112792167663574,21.494416103363037,21.455674591064454
2006-03-16,68.22744652951341,A,22.89689445495605,22.336749267578124,22.210649299621583,22.276797485351562,22.12731288909912,21.521836910247803,21.47291546821594
2006-03-17,69.15096022328943,A,22.89247131347656,22.541162490844727,22.241621589660646,22.317502975463867,22.137448692321776,21.54686782836914,21.490500421524047
2006-03-20,69.62723083908907,A,22.631425857543945,22.66504821777344,22.302237701416015,22.34515619277954,22.140171356201172,21.566855850219728,21.50703858375549
2006-03-21,69.55783983235713,A,22.33940696716309,22.667704772949218,22.3380765914917,22.35798740386963,22.138018341064452,21.58870178222656,21.520738229751586
2006-03-22,69.05444410056434,A,22.343828201293945,22.62080535888672,22.367721176147462,22.354005336761475,22.137268829345704,21.60985345840454,21.53461073875427
2006-03-23,68.16214244719684,A,22.26860809326172,22.49514808654785,22.41594867706299,22.362411403656004,22.137206993103028,21.630296802520753,21.54774101257324
2006-03-24,67.29175184201165,A,22.25091361999512,22.366836547851562,22.453999519348145,22.357765674591064,22.137229957580566,21.64968635559082,21.557487478256224
2006-03-27,66.41959311241003,P,22.01199722290039,22.24295082092285,22.453999519348145,22.32701539993286,22.13247459411621,21.667169036865236,21.566685485839844
2006-03-28,65.61881722903071,P,21.82172203063965,22.139413833618164,22.403559303283693,22.28807888031006,22.11786334991455,21.682924346923826,21.574479866027833
2006-03-29,65.51864710125456,P,22.432321548461918,22.157112503051756,22.38895893096924,22.28144226074219,22.11835765838623,21.70338260650635,21.58459490776062
2006-03-30,65.00684719929673,P,22.118179321289062,22.127026748657226,22.31108741760254,22.26086835861206,22.109061813354494,21.719165019989013,21.592083940505983
2006-03-31,64.23291568371788,P,21.63590240478516,22.004024505615238,22.185430526733402,22.213526058197022,22.09617057800293,21.731878261566163,21.59780767440796
2006-04-03,63.840580802251885,P,21.600513458251957,21.92172775268555,22.082339286804203,22.19228849411011,22.080116386413575,21.744676094055176,21.60298831939697
2006-04-04,64.09876339305366,P,21.945615768432617,21.946506500244144,22.042960166931156,22.190518379211426,22.066404762268068,21.761188011169434,21.6079776096344
2006-04-05,63.90467023862734,P,22.12260627746582,21.884563446044922,22.020837974548343,22.1942795753479,22.068070259094238,21.779206771850586,21.613765745162965
2006-04-06,64.06283842017845,P,21.919076919555664,21.84474296569824,21.985884857177737,22.20091676712036,22.064875984191893,21.79277894973755,21.61974231719971
2006-04-07,64.26627774213135,P,21.50316047668457,21.818194580078124,21.91110954284668,22.182554531097413,22.051434211730957,21.80245496749878,21.622347002029418
2006-04-10,64.5394192952664,P,21.63147735595703,21.82438735961914,21.873057556152347,22.163528537750246,22.04371555328369,21.81415952682495,21.625593271255493
2006-04-11,64.22530888491941,P,21.51644515991211,21.73855323791504,21.84252986907959,22.123044586181642,22.034748458862303,21.82510835647583,21.628695192337037
2006-04-12,63.79255558871847,P,21.74209976196289,21.662451934814452,21.77350769042969,22.081233310699464,22.028979225158693,21.836691589355468,21.633959197998045
2006-04-13,63.45670895511565,P,21.62705421447754,21.60404739379883,21.724395179748534,22.01774129867554,22.02862522125244,21.847124366760255,21.63791573524475
2006-04-14,63.697174442885135,P,21.62705421447754,21.628826141357422,21.723510360717775,21.954470443725587,22.032961196899414,21.856899433135986,21.640472259521484
2006-04-17,63.5105830938061,P,21.436805725097656,21.589891815185545,21.707139587402345,21.894739437103272,22.029333190917967,21.866876468658447,21.640763731002806
2006-04-18,64.1568755145296,P,22.025264739990234,21.691655731201173,21.715104484558104,21.879032325744628,22.042872276306152,21.88085298538208,21.64423441886902
2006-04-19,64.71672397204198,P,22.05622673034668,21.75448112487793,21.70846652984619,21.864652252197267,22.05455307006836,21.895533618927,21.64790298461914
2006-04-20,65.54185940136742,A,22.25975608825684,21.88102149963379,21.74253444671631,21.86420965194702,22.065968284606935,21.912074203491212,21.653213787078858
2006-04-21,66.26643384400232,A,22.26418876647949,22.00844841003418,21.8186372756958,21.86487340927124,22.076498680114746,21.92940435409546,21.65906365394592
2006-04-24,67.12193770339572,A,22.1358642578125,22.14826011657715,21.869075965881347,21.871066761016845,22.08702880859375,21.94369764328003,21.6639488697052
2006-04-25,66.82989769896881,A,21.75979423522949,22.095166015625,21.893410873413085,21.867970371246336,22.088267860412596,21.954493255615233,21.66647985458374
2006-04-26,66.66067141363139,A,21.87482643127441,22.058885955810545,21.90668354034424,21.840095615386964,22.099240684509276,21.967842140197753,21.66906909942627
2006-04-27,66.84731941215965,A,22.51638603210449,22.110211944580076,21.99561672210693,21.860005950927736,22.116938858032228,21.985195350646972,21.675727624893188
2006-04-28,66.78250005229206,A,22.436737060546875,22.144721603393553,22.076585006713863,21.90004768371582,22.124106369018556,21.999472255706788,21.680997247695924
2006-05-01,66.66714665216928,A,22.188968658447266,22.155342483520506,22.151801300048824,21.929470443725585,22.12631851196289,22.01258670806885,21.68632028579712
2006-05-02,67.64214054160635,A,22.861495971679688,22.375682830810543,22.235424423217772,21.975264453887938,22.141892776489257,22.030365886688234,21.695092096328736
2006-05-03,68.24787610252467,A,22.767763137817383,22.55427017211914,22.306578063964842,22.007522296905517,22.148778648376464,22.043349609375,21.701241426467895
2006-05-04,68.12073124056296,A,22.803470611572266,22.611687088012694,22.360949516296383,22.051741981506346,22.162838325500488,22.05388458251953,21.70756929397583
2006-05-05,68.55243352586888,A,23.156082153320312,22.755556106567383,22.450138854980466,22.134388065338136,22.179083404541014,22.067770290374757,21.716134061813353
2006-05-08,69.24557422683817,A,23.19624710083008,22.957011795043947,22.556177139282227,22.21262655258179,22.19046829223633,22.084381294250488,21.726579627990724
2006-05-09,69.3577581606763,A,23.298917770385746,23.044496154785158,22.710089492797852,22.30175018310547,22.20443759918213,22.101186008453368,21.7361386013031
2006-05-10,69.80545969432241,A,23.32569122314453,23.156081771850587,22.855175971984863,22.38092975616455,22.21965034484863,22.12062589645386,21.744912729263305
2006-05-11,69.95526259476856,A,23.089134216308597,23.213214492797853,22.912450790405277,22.454033756256102,22.230839881896973,22.13550811767578,21.752026281356812
2006-05-12,69.51479204891582,A,22.99986267089844,23.18197059631348,22.968763351440433,22.52267417907715,22.239182167053222,22.148138484954835,21.759497032165527
2006-05-15,69.5879822813617,A,23.41942977905273,23.22660713195801,23.09180946350098,22.6218053817749,22.267065467834474,22.16496452331543,21.770281887054445
2006-05-16,69.59734988693772,A,23.647048950195312,23.29623336791992,23.17036476135254,22.702894592285155,22.300386085510254,22.183409214019775,21.780554151535036
2006-05-17,69.29829115972738,A,23.35247611999512,23.301590347290038,23.228836059570316,22.767707061767577,22.32648796081543,22.20000415802002,21.7893318939209
2006-05-18,69.5534034481173,A,23.4283504486084,23.36943359375,23.291324043273928,22.826136779785156,22.359328308105468,22.21849771499634,21.797728853225706
2006-05-19,69.86052656325693,A,23.34800338745117,23.43906173706055,23.310516166687016,22.88032751083374,22.38888027191162,22.237196102142335,21.806484231948854
2006-05-22,69.73131006994366,A,23.65152359008789,23.485480499267577,23.356043815612793,22.95611047744751,22.42167079925537,22.258929691314698,21.816844062805174
2006-05-23,69.03634912681126,A,23.16054344177246,23.38817939758301,23.342206382751463,23.02614793777466,22.43835918426514,22.271194057464598,21.826182422637938
2006-05-24,68.67733149544178,A,23.21855926513672,23.361396026611327,23.331493186950684,23.093334579467772,22.451163864135744,22.281978015899657,21.836158380508422
2006-05-25,68.15412735627518,A,23.343542098999023,23.344434356689455,23.356933975219725,23.1346923828125,22.460096817016602,22.29370485305786,21.845977354049683
2006-05-26,67.94988932813546,A,23.504228591918945,23.375679397583006,23.407370567321777,23.188066959381104,22.47233196258545,22.304890327453613,21.856947298049928
2006-05-29,67.42998981075948,A,23.504228591918945,23.346220397949217,23.4158504486084,23.253829956054688,22.48978801727295,22.31497968673706,21.86687473297119
2006-05-30,67.18670414414545,A,23.16947364807129,23.348006439208984,23.368092918395995,23.269228839874266,22.506389350891112,22.322203845977782,21.874020757675172
2006-05-31,67.21842414239471,A,23.397111892700195,23.38371696472168,23.372556495666505,23.300696277618407,22.527455024719238,22.33236192703247,21.882543830871583
2006-06-01,67.22810836090781,A,23.41049194335937,23.39710693359375,23.3707706451416,23.331047344207764,22.55029270172119,22.34374984741211,21.88959186553955
2006-06-02,67.16751252257706,A,23.589021682739254,23.414065551757812,23.39487247467041,23.35269432067871,22.577054862976073,22.35714241027832,21.89805374145508
2006-06-05,66.98335173800324,A,23.406030654907227,23.39442596435547,23.370323181152344,23.36318349838257,22.60493553161621,22.368705062866212,21.90471021652222
2006-06-06,67.55675010924257,A,23.638118743896484,23.48815498352051,23.418080711364745,23.380143547058104,22.641263465881348,22.379563407897948,21.91285294532776
2006-06-07,67.75254879347266,A,23.74970817565918,23.558674240112303,23.47119560241699,23.40134439468384,22.66761119842529,22.39298442840576,21.920771713256837
2006-06-08,68.08084439262399,A,23.83452033996582,23.643479919433595,23.52029342651367,23.4386137008667,22.701938018798828,22.40549991607666,21.927333612442016
2006-06-09,68.50373444705963,A,23.981809616088867,23.722037506103515,23.568051528930663,23.487711048126222,22.748856163024904,22.422513370513915,21.934523372650148
2006-06-12,69.4658786824072,A,24.303173065185547,23.90146598815918,23.647945976257326,23.53189821243286,22.802909355163575,22.441512870788575,21.94331995010376
2006-06-13,69.32241691917488,A,23.767562866210938,23.92735481262207,23.70775489807129,23.537923908233644,22.83934829711914,22.452876529693604,21.948569707870483
2006-06-14,68.81452903081045,A,23.343542098999023,23.84612159729004,23.702397918701173,23.537477207183837,22.863767013549804,22.465918636322023,21.951308422088623
2006-06-15,68.34716375162144,A,23.459596633911133,23.771136856079103,23.70730838775635,23.539039516448973,22.894577407836913,22.479726696014403,21.95534414291382
2006-06-16,67.78405261176944,A,23.60242080688477,23.69525909423828,23.7086483001709,23.551760387420654,22.936562614440916,22.493998413085937,21.958834314346312
2006-06-19,66.54254132309808,A,23.303375244140625,23.495299530029296,23.698382759094237,23.53435297012329,22.97000057220459,22.50685806274414,21.96204550743103
2006-06-20,66.55564167446092,P,23.647048950195312,23.471196746826173,23.699275779724122,23.558678245544435,23.012612648010254,22.52368055343628,21.967561464309693
2006-06-21,67.15923667964644,A,23.785423278808597,23.559572982788087,23.702847290039063,23.58702144622803,23.05347911834717,22.54122917175293,21.973725872039793
2006-06-22,67.35710504845012,P,23.531007766723636,23.573855209350587,23.672496032714843,23.596394729614257,23.09155818939209,22.560091705322264,21.977749452590942
2006-06-23,67.4500624823235,P,23.620275497436523,23.577426147460937,23.63634262084961,23.602197074890135,23.13142261505127,22.582191905975343,21.981459245681762
2006-06-26,68.11573557987322,A,23.79434967041016,23.675621032714844,23.58546028137207,23.6167031288147,23.17857349395752,22.603953342437745,21.98629998207092
2006-06-27,68.02110026495038,A,23.566713333129883,23.659553909301756,23.565375328063965,23.636565113067626,23.20940246582031,22.626137371063233,21.991110191345214
2006-06-28,68.16680891449899,A,23.932716369628903,23.68901252746582,23.62429275512695,23.663345336914062,23.246932258605955,22.65074266433716,21.99892321586609
2006-06-29,68.88752236108863,A,24.231752395629883,23.82916145324707,23.70150833129883,23.704408359527587,23.286372184753418,22.676170234680175,22.009317378997803
2006-06-30,69.48423873171092,A,24.196048736572266,23.944316101074218,23.760871124267577,23.734759712219237,23.325009384155273,22.70075403213501,22.020553750991823
2006-07-03,70.12775097555335,A,24.34780502319336,24.05500717163086,23.865314102172853,23.781848430633545,23.36924819946289,22.72813850402832,22.03222311973572
2006-07-04,70.94769321011306,A,24.34780502319336,24.211225509643555,23.935389709472656,23.81733274459839,23.42100841522217,22.754638137817384,22.042589406967164
2006-07-05,71.08468268241802,A,24.182661056518555,24.261214447021484,23.975113487243654,23.838980388641357,23.46716510772705,22.783202896118166,22.051977949142454
2006-07-06,70.49432265008524,A,23.995195388793945,24.2139030456543,24.021532249450683,23.847014141082763,23.49674129486084,22.806840076446534,22.05871340751648
2006-07-07,69.91653905308998,A,23.986276626586918,24.171948623657226,24.058132362365722,23.847237491607665,23.52773208618164,22.825919227600096,22.06544774055481
2006-07-10,69.24998029082985,A,24.21390151977539,24.145167922973634,24.100087547302245,23.842773914337158,23.568230743408204,22.847274627685547,22.073146371841432
2006-07-11,68.57745629407822,A,24.17374038696289,24.11035499572754,24.160790252685548,23.863082790374754,23.594475631713866,22.868184204101563,22.080752811431886
2006-07-12,68.05032288453866,A,23.99073982238769,24.071970748901368,24.166592597961426,23.89544267654419,23.618935165405272,22.88385690689087,22.090289363861086
2006-07-13,67.98314276653032,A,23.999666213989254,24.07286491394043,24.143383979797363,23.922446155548094,23.642859077453615,22.90284870147705,22.100891361236574
2006-07-14,67.92859254771389,A,24.048757553100582,24.085361099243165,24.128654861450194,23.944762992858887,23.660712585449218,22.919897994995118,22.110891771316528
2006-07-17,67.81304616925648,A,24.182661056518555,24.079113006591797,24.112140464782716,23.988727283477782,23.68044086456299,22.935454578399657,22.12360324859619
2006-07-18,67.72113994586503,P,24.2273006439209,24.089825057983397,24.10009002685547,24.017739868164064,23.69900852203369,22.95172306060791,22.136820249557495
2006-07-19,68.41679729213296,A,24.77183532714844,24.246044158935547,24.159007453918456,24.067060470581055,23.727931404113768,22.9737908744812,22.154041299819948
2006-07-20,69.20245063711094,A,24.736122131347656,24.393335342407227,24.233100128173827,24.127316188812255,23.76087116241455,22.99585552215576,22.172777910232544
2006-07-21,69.96860449430635,A,24.65578842163086,24.514741516113283,24.300051307678224,24.17909183502197,23.7939896774292,23.016585922241212,22.191156282424927
2006-07-24,70.77580085449831,A,24.905725479125977,24.659354400634765,24.369233703613283,24.234660625457764,23.823715591430663,23.04539052963257,22.209785203933716
2006-07-25,71.58904963448252,A,24.870027542114254,24.787899780273438,24.43886241912842,24.29982633590698,23.848175163269044,23.074280624389647,22.230060024261476
2006-07-26,71.81023754586123,A,25.021785736083984,24.837889862060546,24.54196701049805,24.354279804229737,23.88156135559082,23.104024658203127,22.25157145500183
2006-07-27,71.6647255171304,A,24.749521255493164,24.840569686889648,24.61695251464844,24.3801682472229,23.907984771728515,23.13365653991699,22.274566707611083
2006-07-28,71.92451820924295,A,25.01732063293457,24.91287612915039,24.713808822631837,24.421231842041017,23.941371116638184,23.165125694274902,22.29935703277588
2006-07-31,71.81302244963119,A,24.9950008392334,24.930731201171874,24.79504280090332,24.45359163284302,23.968240661621095,23.19495573043823,22.32290638923645
2006-08-01,72.23884820147914,A,25.472576141357425,25.051240921020508,24.91957035064697,24.50983018875122,24.014481315612795,23.226420249938965,22.348496131896972
2006-08-02,72.2090067669584,A,25.244945526123047,25.09587287902832,24.966881370544435,24.562944412231445,24.05500904083252,23.25308645248413,22.373751277923585
2006-08-03,72.48859002067529,A,25.271949768066406,25.200358581542968,25.020464134216308,24.626782131195068,24.093577194213868,23.276837005615235,22.399336957931517
2006-08-04,72.76573862909932,A,25.65888023376465,25.328670501708984,25.120773315429688,24.710412311553956,24.136670227050782,23.304501094818114,22.42568446159363
2006-08-07,72.56824850133124,A,25.04698181152344,25.33906669616699,25.134898948669434,24.752066326141357,24.16752529144287,23.32865665435791,22.44775625228882
2006-08-08,72.27573706696948,A,25.42041778564453,25.328635025024415,25.18993797302246,24.81440019607544,24.212544174194335,23.359466762542723,22.474084272384644
2006-08-09,72.35136908198537,A,25.393428802490234,25.35833168029785,25.227102279663086,24.884534645080567,24.252470512390136,23.38996276855469,22.499908113479613
2006-08-10,72.29154607519438,A,25.271949768066406,25.35833168029785,25.27934513092041,24.948148822784425,24.28969966888428,23.419996185302736,22.525146493911745
2006-08-11,71.74339887224363,A,25.28544044494629,25.28364372253418,25.306157112121582,25.009982967376708,24.32362804412842,23.450341453552245,22.550013904571532
2006-08-14,72.0550213464857,A,25.23145294189453,25.320537948608397,25.329802322387696,25.06242256164551,24.360136489868164,23.482536010742187,22.57485252380371
2006-08-15,71.84927024770718,A,25.36192321777344,25.30883903503418,25.318737030029297,25.119153690338134,24.394612579345704,23.517938022613524,22.600431184768677
2006-08-16,71.32248453580544,A,25.177459716796875,25.265645217895507,25.31198844909668,25.139434909820558,24.423167610168456,23.545389404296873,22.62438600540161
2006-08-17,70.84616657647804,A,25.118974685668945,25.235050201416016,25.296690940856934,25.158577537536623,24.44885669708252,23.575397357940673,22.647281188964843
2006-08-18,70.69692677417817,P,25.2674503326416,25.231452178955077,25.25754795074463,25.18916063308716,24.474569511413574,23.611712837219237,22.6717955493927
2006-08-21,70.38194449916868,P,25.1999568939209,25.22515296936035,25.272845458984374,25.203872203826904,24.492505187988282,23.64770727157593,22.696191682815552
2006-08-22,70.25878110037127,P,25.36192321777344,25.225152969360355,25.266996002197267,25.228466987609863,24.524392395019532,23.681870346069335,22.721529178619384
2006-08-23,70.22522873316241,P,25.042490005493164,25.19815902709961,25.23190212249756,25.229502201080322,24.558371353149415,23.711069183349608,22.7451379776001
2006-08-24,70.51075197879581,P,25.2674503326416,25.22785415649414,25.231452178955077,25.255398654937743,24.594528427124022,23.74455291748047,22.768665933609007
2006-08-25,70.76318462456926,A,25.415922164916992,25.257548522949218,25.244500350952148,25.275328731536867,24.63079845428467,23.783680534362794,22.793067750930785
2006-08-28,70.99518701462173,A,25.307950973510746,25.279147338867187,25.25215015411377,25.29097623825073,24.67088996887207,23.82044527053833,22.81730239868164
2006-08-29,70.99689727573073,A,25.37543487548828,25.281849670410157,25.253501319885252,25.286119174957275,24.70545768737793,23.859035167694092,22.84207176208496
2006-08-30,71.3530930961178,A,25.393428802490234,25.35203742980957,25.27509822845459,25.293543338775635,24.737617797851563,23.895548458099366,22.86612002372742
2006-08-31,71.71637848023681,A,25.67237091064453,25.433021545410156,25.330437850952148,25.313564395904542,24.78044506072998,23.936001625061035,22.891562995910643
2006-09-01,71.85510262002403,A,25.708362579345703,25.491509628295898,25.374529075622558,25.316038513183592,24.822206802368164,23.976814708709718,22.916857070922852
2006-09-04,72.18577425325252,A,25.708362579345703,25.571591949462892,25.425369644165038,25.349107551574708,24.860487060546873,24.019530277252198,22.943203372955324
2006-09-05,72.2566941381498,A,25.514907836914062,25.599486541748046,25.4406681060791,25.353832054138184,24.89945095062256,24.054426708221435,22.96763984680176
2006-09-06,71.94380115765928,A,25.240449905395508,25.5688907623291,25.460464096069337,25.346183109283448,24.92560562133789,24.086268939971923,22.990901279449464
2006-09-07,71.09336120814852,A,25.19545555114746,25.473507690429688,25.45326461791992,25.3423583984375,24.944879684448242,24.11562593460083,23.013850069046022
2006-09-08,70.22530968271947,A,25.09648323059082,25.35113182067871,25.421320724487305,25.332910537719727,24.962888374328614,24.143948879241943,23.0366766166687
2006-09-11,69.54953982777614,P,25.4249267578125,25.29444465637207,25.433018302917482,25.342584228515626,24.984430809020996,24.176839504241944,23.060268573760986
2006-09-12,68.7434754857415,P,24.87600326538086,25.16666374206543,25.383075141906737,25.318288230895995,24.994994773864747,24.208001594543457,23.081247425079347
2006-09-13,68.62699145695525,P,25.145973205566406,25.147768402099608,25.358329582214356,25.316713905334474,25.014261016845705,24.24071306228638,23.104277601242064
2006-09-14,68.48174528571137,P,25.01548767089844,25.111774826049803,25.292641258239748,25.311539554595946,25.034666862487793,24.265704078674318,23.125449714660643
2006-09-15,68.63904494943411,P,25.19545555114746,25.13156929016113,25.24135055541992,25.30793981552124,25.058850440979004,24.293291263580322,23.146381759643553
2006-09-18,68.50040316906492,P,25.30343437194824,25.107270812988283,25.200857734680177,25.313113689422607,25.08064109802246,24.32443592071533,23.16851131439209
2006-09-19,68.6836612463581,P,25.09197235107422,25.150464630126955,25.158564186096193,25.299616146087647,25.099005737304687,24.346740684509278,23.188553285598754
2006-09-20,68.3638620759235,P,24.94801139831543,25.110872268676758,25.129320335388183,25.29489221572876,25.118151168823243,24.368543167114257,23.20594638824463
2006-09-21,68.0744133896812,P,24.7590446472168,25.05958366394043,25.085679244995116,25.26947193145752,25.133338737487794,24.388098907470702,23.220991744995118
2006-09-22,67.51604487234208,P,24.768041610717773,24.974100875854493,25.052835083007814,25.237077903747558,25.147724418640138,24.404218502044678,23.235994396209716
2006-09-25,67.30118040565252,P,25.226947784423828,24.958803558349608,25.033037185668945,25.233027744293214,25.16861015319824,24.424525508880617,23.254453401565552
2006-09-26,67.29115588495624,P,25.127960205078125,24.966001129150392,25.058232879638673,25.220654010772705,25.18662334442139,24.44281593322754,23.272000970840455
2006-09-27,67.6956273660934,P,25.52840614318848,25.082080078125,25.09647617340088,25.227402877807616,25.201754760742187,24.46484308242798,23.292734489440917
2006-09-28,68.27635875609548,A,25.433916091918945,25.21705436706543,25.13831901550293,25.21548013687134,25.215710639953613,24.488290901184083,23.31189950942993
2006-09-29,68.60802048491729,A,25.132478713989254,25.289941787719727,25.132021331787108,25.186685943603514,25.225244445800783,24.50961706161499,23.328877773284912
2006-10-02,68.84499896922824,A,25.649871826171875,25.374526596069337,25.166665077209473,25.183761405944825,25.2401273727417,24.531921482086183,23.348443002700805
2006-10-03,69.35693048328174,A,25.870342254638672,25.523003005981444,25.244502067565918,25.201533126831055,25.26013366699219,24.554154415130615,23.368781814575197
2006-10-04,69.52889518632726,A,25.84333229064941,25.585988235473632,25.334034156799316,25.23167724609375,25.276564598083496,24.579062976837157,23.38953356742859
2006-10-05,69.97693837600825,A,25.942323684692383,25.68766975402832,25.452362060546875,25.269020652770998,25.30042064666748,24.604202709198,23.41135021209717
2006-10-06,70.5785721205268,A,25.69936752319336,25.80104751586914,25.545494651794435,25.299164867401124,25.314061584472658,24.62771635055542,23.432456226348876
2006-10-09,70.4433315157497,A,25.58238220214844,25.787549591064455,25.581038093566896,25.30703763961792,25.325809211730956,24.647024936676026,23.452977313995362
2006-10-10,70.37240111426885,A,25.93782615661621,25.80104637145996,25.662024688720702,25.360128784179686,25.33511421203613,24.67479776382446,23.47299591064453
2006-10-11,70.27474052099461,A,25.99180603027344,25.830741119384765,25.7083646774292,25.402420425415038,25.35005142211914,24.70253023147583,23.492254123687744
2006-10-12,69.94298958740718,A,25.99180603027344,25.840637588500975,25.764153671264648,25.45123634338379,25.36444854736328,24.729012870788573,23.511358861923217
2006-10-13,69.8819040456571,A,26.086299896240234,25.91802406311035,25.859535789489748,25.49577856063843,25.372996940612794,24.754833583831786,23.5298619556427
2006-10-16,70.17124105684411,A,26.00081443786621,26.001710510253908,25.89463005065918,25.53064756393433,25.39207359313965,24.77979944229126,23.54738956451416
2006-10-17,70.2380596586636,A,26.24376106262207,26.06289749145508,25.931971931457518,25.58823699951172,25.408540458679198,24.810542316436766,23.566373081207274
2006-10-18,70.61519744166566,A,26.495725631713867,26.163681411743163,25.997211265563966,25.66562271118164,25.43058639526367,24.841528453826903,23.586945190429688
2006-10-19,70.94385244290919,A,26.401233673095703,26.24556694030762,26.043102264404297,25.747732162475586,25.453172073364257,24.871435871124266,23.607592859268188
2006-10-20,71.25813522268196,A,26.45973396301269,26.320253753662108,26.11913890838623,25.83231678009033,25.476657943725584,24.900142993927002,23.62864270210266
2006-10-23,71.83264170617872,A,26.61720085144043,26.443531036376953,26.22262077331543,25.90182943344116,25.504372901916504,24.932254695892333,23.650479879379272
2006-10-24,72.1361368627446,A,26.689193725585938,26.532617568969727,26.2977575302124,25.979891109466553,25.530918312072753,24.962765445709227,23.67116442680359
2006-10-25,72.36536038613835,A,26.963632583618164,26.626198959350585,26.394940185546876,26.051652431488037,25.56664176940918,24.994904689788818,23.69394455909729
2006-10-26,72.5204324402993,A,26.819673538208008,26.709886932373045,26.477726936340332,26.12094030380249,25.60065574645996,25.02475622177124,23.71512806892395
2006-10-27,72.57201047478561,A,26.783662796020508,26.77467269897461,26.54746322631836,26.203499507904052,25.63097999572754,25.052774753570556,23.737644062042236
2006-10-30,72.0049534415571,A,26.500228881835938,26.75127830505371,26.59740467071533,26.246017360687254,25.65698543548584,25.07474531173706,23.758129091262816
2006-10-31,71.46631418846948,A,26.47772026062012,26.708983612060546,26.620800590515138,26.276386260986328,25.679301376342774,25.10184688568115,23.777361707687376
2006-11-01,71.0257616871857,A,26.684694290161133,26.653195953369142,26.639697456359862,26.318454360961915,25.712145462036133,25.135258407592772,23.800588521957398
2006-11-02,70.52531190072656,A,26.52271270751953,26.593803787231444,26.651845359802245,26.34747381210327,25.73725070953369,25.165889568328858,23.82280813217163
2006-11-03,69.74928943140485,A,26.24162101745605,26.485395431518555,26.630034065246583,26.374586486816405,25.75376468658447,25.19228157043457,23.843139991760253
2006-11-06,69.85484225950906,A,26.531782150268555,26.491706085205077,26.621492195129395,26.422056484222413,25.77824131011963,25.22456563949585,23.865711851119997
2006-11-07,69.98443846197142,P,26.57258033752441,26.510678100585938,26.609830856323242,26.45379419326782,25.802184219360353,25.25382095336914,23.88875075340271
2006-11-08,70.02177613982327,P,26.894493103027344,26.55263786315918,26.60291690826416,26.498928546905518,25.832205505371093,25.284911651611328,23.913070411682128
2006-11-09,70.15221288433649,P,26.70860481262207,26.589816284179687,26.591810035705567,26.534768486022948,25.852930183410646,25.31668762207031,23.938389663696288
2006-11-10,70.70800703082638,A,26.74941635131836,26.69137535095215,26.588385391235352,26.567924308776856,25.8737512588501,25.34797903060913,23.965085468292237
2006-11-13,70.78353780823768,A,26.74941635131836,26.73490219116211,26.613304138183594,26.605354404449464,25.89457233428955,25.37752969741821,23.99074151992798
2006-11-14,70.92046721383527,A,26.6813907623291,26.756664276123047,26.63367118835449,26.627235889434814,25.91790199279785,25.408676471710205,24.01740692138672
2006-11-15,70.3592425381595,A,26.364038467407227,26.650573348999025,26.6016056060791,26.620651531219483,25.940373764038085,25.43298969268799,24.041866178512574
2006-11-16,70.1569188068497,A,26.57712173461914,26.62427673339844,26.60704650878906,26.629445934295653,25.96800708770752,25.45644338607788,24.06630681037903
2006-11-17,69.91408837391458,A,26.5861930847168,26.591632080078124,26.641503715515135,26.63576889038086,25.99780128479004,25.480344829559325,24.09054943084717
