Date,GRADE,GPS,KLAC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-09-15,45.86598747282607,B,1.8622175455093384,1.9054478645324706,1.8904835820198058,1.8946403563022614,2.067394275665283,2.3044944500923155,2.2468820977211
1988-09-16,45.86447164917569,C,1.928725242614746,1.9120985984802246,1.8921462655067445,1.8979657411575317,2.0534276294708254,2.2975111269950865,2.2467158228158954
1988-09-19,45.86010410324357,B,1.8622175455093384,1.905447793006897,1.887158179283142,1.8996284246444701,2.038795917034149,2.2895301997661592,2.2460507422685625
1988-09-20,45.85979584990659,C,1.8954715728759768,1.90212242603302,1.887158179283142,1.901291126012802,2.027489597797394,2.281549257040024,2.245551931858063
1988-09-21,45.854788631205906,C,1.8954715728759768,1.8888206958770752,1.887158179283142,1.901291126012802,2.0161832785606384,2.2735683143138887,2.2448868572711946
1988-09-22,45.859781116808186,C,1.8954715728759768,1.895471501350403,1.9004596829414369,1.902953827381134,2.005542047023773,2.2655873715877535,2.2442217826843263
1988-09-23,45.853177573175365,C,1.8289638757705688,1.8755192279815678,1.893808913230896,1.9012911438941955,1.9929055738449097,2.2566088247299194,2.2432241696119313
1988-09-26,45.85020328384468,B,1.8289638757705688,1.8688684940338138,1.8871581435203553,1.8929776549339294,1.9792714953422545,2.2481290900707247,2.242226556539536
1988-09-27,45.836475513901604,B,1.6959482431411743,1.828963828086853,1.8655431270599365,1.879676055908203,1.9639747095108033,2.2388179969787596,2.240896396636963
1988-09-28,45.81930744110641,B,1.6128138303756714,1.772432279586792,1.8306264877319336,1.8622177362442016,1.9490104603767395,2.2293406426906586,2.238984297513962
1988-09-29,45.81289315982442,B,1.7957098484039309,1.7524799346923827,1.823975718021393,1.8572296500205994,1.9396993517875671,2.221193445920944,2.237986678481102
1988-09-30,45.8176488630106,B,1.8455901145935056,1.7558051824569703,1.8156622052192688,1.8539042353630066,1.9313858485221862,2.213378771543503,2.2372384607791904
1988-10-03,45.82113760872496,B,1.7957098484039309,1.7491543769836426,1.8090114355087281,1.848084807395935,1.9220747399330138,2.2050652945041658,2.23673965215683
1988-10-04,45.83901969795457,B,1.8622175455093384,1.7824082374572754,1.8056860327720643,1.8464221060276031,1.9147588777542115,2.197084367275238,2.236573382019997
1988-10-05,45.86028432118755,B,1.7957098484039309,1.8189874410629272,1.7957098603248596,1.841434019804001,1.9067779302597045,2.189768509864807,2.236157709360123
1988-10-06,45.868762472715524,B,1.8289638757705688,1.8256382465362548,1.789059090614319,1.8447593867778778,1.9004596829414369,2.1834502732753753,2.236157709360123
1988-10-07,45.87046186865232,B,1.7957098484039309,1.8156621932983399,1.785733687877655,1.8397713005542755,1.8938089060783385,2.1767994964122774,2.2359914392232896
1988-10-10,45.87359020035864,B,1.7624565362930298,1.8090115308761596,1.7790829539299011,1.833120548725128,1.8878232336044312,2.1706475448608398,2.235326364040375
1988-10-11,45.870695166311826,B,1.7624565362930298,1.789059329032898,1.7857337832450866,1.8256384551525116,1.8821700739860534,2.1646618473529817,2.2343287456035617
1988-10-12,45.86833140672923,B,1.729202151298523,1.7757577896118164,1.797372615337372,1.8139995515346528,1.875519313812256,2.1583436059951784,2.232998588085175
1988-10-13,45.857022829186796,B,1.6793212890625,1.7458292722702027,1.7857337594032288,1.8048547387123108,1.8672058486938476,2.1511940121650697,2.2305876779556275
1988-10-14,45.84943566951449,B,1.6626943349838257,1.7192261695861817,1.7674441814422608,1.7915531933307647,1.8605550622940064,2.1438781487941743,2.2290912485122685
1988-10-17,45.84930161882259,B,1.729202151298523,1.7125752925872804,1.7607934117317199,1.784902423620224,1.8555669784545898,2.1372273635864256,2.228259901404381
1988-10-18,45.842838999656664,B,1.6626943349838257,1.6926228523254394,1.7408410906791687,1.7732635617256165,1.8489161920547486,2.1292464315891264,2.2275948238372805
1988-10-19,45.84403056915827,B,1.729202151298523,1.6926228523254394,1.734190320968628,1.7649500906467437,1.8455908036231994,2.1219305777549744,2.2270960152149204
1988-10-20,45.85186656332834,B,1.729202151298523,1.7025990247726441,1.7242141485214233,1.756636619567871,1.8419328784942628,2.1144484555721283,2.2264309382438663
1988-10-21,45.85831209810302,B,1.6959482431411743,1.7092498064041137,1.7142379879951477,1.7499858379364013,1.8379424118995666,2.106467523574829,2.2251007783412935
1988-10-24,45.85598559620237,B,1.6626943349838257,1.6959482431411743,1.7042617678642273,1.7416723608970641,1.8346170210838317,2.09848659157753,2.223770623803139
1988-10-25,45.85642678037953,B,1.6128138303756714,1.6859721422195435,1.6892974972724915,1.737515640258789,1.8269686245918273,2.089009237289429,2.2221910667419436
1988-10-26,45.85248877169463,B,1.629440188407898,1.6660197496414184,1.679321300983429,1.7383469581604003,1.8206503772735596,2.079199343919754,2.2213597184419633
1988-10-27,45.84470939152997,B,1.5961859226226809,1.63941650390625,1.671007764339447,1.7283707618713382,1.8139995908737183,2.06839182972908,2.2205283653736116
1988-10-28,45.838881316788104,B,1.5961859226226809,1.6194640398025513,1.6643569231033326,1.715900552272797,1.808678958415985,2.057418030500412,2.21969701230526
1988-10-31,45.83709944886346,B,1.629440188407898,1.6128132104873658,1.65438072681427,1.7075870692729953,1.8046884846687317,2.046444246768951,2.2188656640052797
1988-11-01,45.8375133038218,B,1.5961859226226809,1.6094876289367677,1.6477298855781555,1.6942854881286624,1.7993678522109986,2.035470447540283,2.2182005828619005
1988-11-02,45.837411559735706,B,1.629440188407898,1.6094876289367677,1.637753689289093,1.685972005128861,1.794047224521637,2.0251617467403413,2.2177017730474473
1988-11-03,45.84445711899838,B,1.6626943349838257,1.6227893114089966,1.6311029076576233,1.6776585280895233,1.7900567603111268,2.0161831974983215,2.217036695480347
1988-11-04,45.85205433707341,B,1.6626943349838257,1.6360909938812256,1.6277775168418884,1.671007752418518,1.7860662961006164,2.0075371849536894,2.2164547562599184
1988-11-07,45.85553262078224,B,1.629440188407898,1.6360909938812256,1.6244521021842957,1.6643569350242615,1.7787504267692567,2.00022132396698,2.2157065463066106
1988-11-08,45.85908721042062,B,1.5961859226226809,1.6360909938812256,1.6227893114089966,1.656043404340744,1.7714345407485963,1.992905466556549,2.214376388192177
1988-11-09,45.86163785167613,B,1.629440188407898,1.6360909938812256,1.6227893114089966,1.6510553061962128,1.7647837400436401,1.9842594540119172,2.213545039892197
1988-11-10,45.85970685288218,B,1.5961859226226809,1.6227893114089966,1.6227893114089966,1.6468985378742218,1.7587980270385741,1.9754471695423126,2.2122148817777636
1988-11-11,45.85226575972688,B,1.5296790599822998,1.5961862564086915,1.6161386251449585,1.6402477741241455,1.751149640083313,1.9661360847949982,2.2105521893501283
1988-11-14,45.84660123680582,B,1.5296790599822998,1.5762340307235718,1.6061625123023986,1.6302716195583344,1.7435012531280518,1.9571575438976287,2.20922203540802
1988-11-15,45.84087240037659,B,1.496424913406372,1.55628182888031,1.596186411380768,1.6219581484794616,1.7355203199386597,1.947513917684555,2.2073930722475055
1988-11-16,45.827689763384974,B,1.4299168586730957,1.5163771629333496,1.5762340784072877,1.6069938838481903,1.726209225654602,1.9372052109241487,2.2048990303277973
1988-11-17,45.81675022395812,B,1.4299168586730957,1.4831233501434327,1.5529563307762149,1.592029619216919,1.7195584321022033,1.9265639650821687,2.2022387135028842
1988-11-18,45.80735541364723,B,1.3966633081436155,1.4565201997756958,1.5263532280921936,1.577065372467041,1.7095822668075562,1.9152576422691345,2.199079597592354
1988-11-21,45.79550452463685,B,1.346782922744751,1.419940972328186,1.498087501525879,1.5612698018550872,1.6986084938049317,1.9034525156021118,2.19567107975483
1988-11-22,45.78762598834021,B,1.3634092807769775,1.3933378458023071,1.4748098373413085,1.5487995743751526,1.6876347112655639,1.8921461939811706,2.192511957883835
1988-11-23,45.78760598962149,B,1.3966633081436155,1.3866871356964112,1.4515321493148803,1.5371607303619386,1.6763283729553222,1.8805073344707488,2.189186573624611
1988-11-24,45.786464559755764,B,1.3966633081436155,1.380036425590515,1.4315798878669737,1.5271845996379851,1.6670172882080079,1.8672057819366454,2.1853623735904697
1988-11-25,45.788102352293684,B,1.380036473274231,1.3767110586166382,1.416615629196167,1.5163771271705628,1.6560435128211974,1.8547355711460114,2.1810393649339677
1988-11-28,45.794607663553506,B,1.3966633081436155,1.386687135696411,1.4033140540122984,1.5047382831573486,1.646732428073883,1.842764172554016,2.1767163550853734
1988-11-29,45.802487473905785,B,1.4299168586730957,1.3999886512756345,1.3966632485389707,1.4964248299598695,1.6374213337898254,1.8324554657936096,2.1732246959209447
1988-11-30,45.81578439930676,B,1.5296790599822998,1.4265918016433714,1.406639468669891,1.4914367735385894,1.630105483531952,1.823144381046295,2.1702318477630618
1988-12-01,45.82987031974124,B,1.546305775642395,1.4565202951431275,1.4182783603668212,1.485617345571518,1.6231221675872802,1.8143321073055267,2.1669895905256276
1988-12-02,45.84843562174029,C,1.5961859226226809,1.4997501850128174,1.4382306218147278,1.4822919249534607,1.6184666085243224,1.805686091184616,2.1640798693895342
1988-12-05,45.86236881897474,C,1.5629324913024902,1.5330040216445924,1.4598455786705018,1.4789665400981904,1.6131459808349609,1.7962087380886078,2.160671340823174
1988-12-06,45.877417085914566,C,1.629440188407898,1.5729086875915528,1.4864486694335937,1.4806292533874512,1.6118158197402954,1.7878952646255493,2.157345955371857
1988-12-07,45.8851478465887,C,1.6460673809051514,1.596186351776123,1.5113890767097473,1.4814606130123138,1.612480890750885,1.7807456755638122,2.153272354602814
1988-12-08,45.886087343788006,C,1.5629324913024902,1.599511694908142,1.5280159950256347,1.4797979414463043,1.607825343608856,1.7737623476982116,2.1489493513107303
1988-12-09,45.882593892384165,C,1.5629324913024902,1.592861008644104,1.5463055968284607,1.4814606130123138,1.602172191143036,1.766779019832611,2.1449588823318484
1988-12-12,45.88033683337469,C,1.5296790599822998,1.5862103223800659,1.559607172012329,1.4814606130123138,1.5968515753746033,1.7594631576538087,2.1411346912384035
1988-12-13,45.8637589028753,B,1.4299168586730957,1.5463056564331055,1.559607172012329,1.47813521027565,1.5882055616378785,1.751482219696045,2.1363128721714024
1988-12-14,45.842883869958506,B,1.380036473274231,1.4930994749069213,1.5446429133415223,1.4756411910057068,1.5798920941352845,1.7433350121974944,2.1297452253103257
1988-12-15,45.83580094225396,B,1.463171124458313,1.473147201538086,1.536329448223114,1.4773039042949676,1.5725762391090392,1.7365179610252381,2.1242583346366883
1988-12-16,45.82881281424857,B,1.463171124458313,1.4531949281692504,1.5230279684066772,1.4806292951107025,1.565925464630127,1.729867185354233,2.118771443963051
1988-12-19,45.82554625838903,B,1.463171124458313,1.4398933410644532,1.5130518317222594,1.4864487051963806,1.5599397563934325,1.7238814949989318,2.1134508216381076
1988-12-20,45.83307109024515,B,1.4797978401184082,1.4498695373535155,1.4980875968933105,1.4922681331634522,1.5542865824699401,1.7182283282279969,2.108379603624344
1988-12-21,45.84505774677172,B,1.463171124458313,1.466496467590332,1.4797979712486267,1.495593523979187,1.548965961933136,1.7122426378726958,2.103391521573067
1988-12-22,45.851033190458374,C,1.496424913406372,1.4731472253799438,1.473147213459015,1.5005816042423248,1.5453080344200134,1.7062569415569306,2.0980708998441697
1988-12-23,45.85601589417532,C,1.463171124458313,1.4731472253799438,1.4631710767745971,1.504738336801529,1.5413175702095032,1.7009363162517548,2.0927502775192264
1988-12-26,45.85821715125795,C,1.463171124458313,1.4731472253799438,1.4565202832221984,1.5080637276172637,1.535996949672699,1.6957819640636445,2.0875959259271624
1988-12-27,45.859811863213764,C,1.463171124458313,1.4698218822479248,1.4598457098007203,1.5097264409065247,1.5320064854621886,1.6904613387584686,2.0826078438758855
1988-12-28,45.86169017756864,C,1.463171124458313,1.4698218822479248,1.4681591749191285,1.5064010441303253,1.5266858649253845,1.686138334274292,2.0774534922838215
1988-12-29,45.86295901907366,B,1.496424913406372,1.4698218822479248,1.4714845538139343,1.5039070010185243,1.5220303201675416,1.6819815993309022,2.073130485415459
1988-12-30,45.86989273166679,C,1.5629324913024902,1.4897741556167603,1.481460690498352,1.5022443294525147,1.519370005130768,1.6786562085151673,2.069140016436577
1989-01-02,45.87800704785594,C,1.5629324913024902,1.5097264289855956,1.4914368271827698,1.5022443294525147,1.517374768257141,1.6759958946704865,2.0649832755327227
1989-01-03,45.881044906914575,C,1.546305775642395,1.526353359222412,1.4980876207351685,1.4980876088142394,1.5160446071624756,1.6715066158771514,2.0602445971965793
1989-01-04,45.88815428752864,C,1.5961859226226809,1.5529563188552857,1.5113891005516051,1.495593535900116,1.5153795218467712,1.6680149495601655,2.055921589136124
1989-01-05,45.89717852079346,C,1.629440188407898,1.5795593738555909,1.5246906280517578,1.4989189207553864,1.5160446071624756,1.6650220990180968,2.0519311243295673
1989-01-06,45.89013981098696,C,1.463171124458313,1.5596071004867553,1.5246906280517578,1.4939308524131776,1.5133843111991883,1.6610316348075866,2.047109314203263
1989-01-09,45.88274356890437,C,1.463171124458313,1.53965482711792,1.5246906280517578,1.490605455636978,1.5100589299201965,1.657373707294464,2.04262003839016
1989-01-10,45.87813424503992,B,1.4299168586730957,1.51637704372406,1.5213652014732362,1.490605455636978,1.5067335486412048,1.6530507004261017,2.0377982193231587
1989-01-11,45.87068631094861,B,1.463171124458313,1.4897740840911866,1.5213652014732362,1.4947621881961823,1.503408167362213,1.648727695941925,2.0328101372718814
1989-01-12,45.85880651710455,B,1.4797978401184082,1.4598456144332885,1.5197024941444397,1.495593523979187,1.4997502374649048,1.6449034988880158,2.0274063801765445
1989-01-13,45.86736127618855,B,1.5961859226226809,1.4864485740661622,1.5230278372764587,1.5022442638874054,1.498420069217682,1.6422431826591493,2.0222520220279696
1989-01-16,45.871325110357695,B,1.5629324913024902,1.5064008474349975,1.5230278372764587,1.5072323322296142,1.4970899152755737,1.6379201710224152,2.0162663197517396
1989-01-17,45.877379573796276,C,1.5629324913024902,1.5330039739608765,1.5246905088424683,1.5113890647888184,1.4964248466491699,1.633929693698883,2.01028061747551
1989-01-18,45.88370509018343,C,1.5961859226226809,1.55960693359375,1.5246905088424685,1.5180398046970367,1.4957597613334657,1.630271750688553,2.0047937178611757
1989-01-19,45.8827141791794,C,1.4465446472167969,1.5529562950134277,1.5064009547233583,1.515545791387558,1.492766935825348,1.625782481431961,1.9997225034236912
1989-01-20,45.878182807669766,C,1.5130512714385986,1.5363293647766114,1.511388969421387,1.5180397987365724,1.492434380054474,1.6217920100688934,1.9949838221073153
1989-01-23,45.87967097739608,C,1.546305775642395,1.5330040216445924,1.5197024345397951,1.5221965312957764,1.4927669143676758,1.6181340837478637,1.9899126046895983
1989-01-24,45.879581876764725,C,1.5296790599822998,1.5263533353805543,1.5296786546707155,1.5255219280719756,1.4934319972991943,1.614476158618927,1.9845919841527941
1989-01-25,45.87789120474207,C,1.5296790599822998,1.5130519628524781,1.5363294482231142,1.528847324848175,1.4954272413253784,1.6108182334899903,1.97927136361599
1989-01-26,45.89381498424674,C,1.6128138303756714,1.5463057994842528,1.5496310472488406,1.53466677069664,1.4990851807594299,1.6093218064308166,1.9745326864719395
1989-01-27,45.903055690225585,C,1.6626943349838257,1.5762344121932983,1.5562818884849547,1.5396548628807067,1.504405801296234,1.6069940340518951,1.9700434118509296
1989-01-30,45.90818722153485,C,1.629440188407898,1.592861294746399,1.5629326581954956,1.542980247735977,1.5100589466094971,1.6043337202072143,1.9653047311306002
1989-01-31,45.911150908307285,C,1.5961859226226809,1.606162667274475,1.5662580013275147,1.5454742550849914,1.5147144794464111,1.6011745953559875,1.9599841094017032
1989-02-01,45.91505926116191,C,1.629440188407898,1.6261148929595948,1.5695834279060363,1.5471369683742524,1.5193700170516968,1.5978491950035094,1.9549960225820544
1989-02-02,45.904653659808424,C,1.5296790599822998,1.6094879388809205,1.5778968691825868,1.5421489119529723,1.5220303320884705,1.594523810148239,1.9495091301202776
1989-02-03,45.89509848622896,C,1.5296790599822998,1.5828848838806153,1.5795596480369567,1.5454743087291718,1.5250231838226318,1.5905333483219146,1.944022237658501
1989-02-06,45.89000537550094,C,1.5629324913024902,1.5695833444595337,1.5812223196029662,1.5504623770713806,1.5283485674858093,1.5875404977798462,1.9385353487730026
1989-02-07,45.88782641885674,C,1.5629324913024902,1.5629326581954956,1.5845476627349853,1.5571131587028504,1.5310088801383972,1.5842151069641113,1.9328821820020676
1989-02-08,45.878652725481295,C,1.496424913406372,1.5363296031951905,1.5812222480773925,1.5587758481502534,1.5303437972068787,1.5802246403694153,1.926896477341652
1989-02-09,45.877408910191065,B,1.5296790599822998,1.5363296031951905,1.5729087710380554,1.5612699091434479,1.5300112628936768,1.5765667152404785,1.921077043414116
1989-02-10,45.86964329534686,B,1.463171124458313,1.523028016090393,1.5529564499855042,1.5546191692352296,1.5273509669303893,1.572908787727356,1.9147588062286376
1989-02-13,45.862495357973614,B,1.496424913406372,1.5097265005111695,1.5396549224853515,1.5512937903404236,1.526020815372467,1.569583398103714,1.9088562440872192
1989-02-14,45.860671394651085,B,1.5629324913024902,1.5097265005111695,1.5363295793533325,1.5512937903404236,1.5246906614303588,1.5682532405853271,1.9035356187820434
1989-02-15,45.86866303603799,B,1.5961859226226809,1.5296787023544314,1.5330041527748108,1.5512937903404236,1.5236930322647095,1.5680869615077973,1.8987138020992278
1989-02-16,45.880286659624666,C,1.6626943349838257,1.5562817573547363,1.5463056802749633,1.562101274728775,1.5256882691383362,1.5667568063735962,1.8939751261472701
1989-02-17,45.900554353071705,C,1.6959482431411743,1.6028371810913087,1.5629325985908509,1.571246123313904,1.5283485841751099,1.565260387659073,1.8893195796012878
1989-02-20,45.91702316345573,C,1.6959482431411743,1.642741847038269,1.5762341737747192,1.5787282466888428,1.5316739678382874,1.5642627716064452,1.8846640330553055
1989-02-21,45.93156619296533,C,1.7624565362930298,1.6826466560363769,1.5961865782737732,1.5903671205043792,1.538324761390686,1.5632651615142823,1.8801747643947602
1989-02-22,45.94045581315294,C,1.6959482431411743,1.7025991201400756,1.6161389112472535,1.598680579662323,1.5446429967880249,1.5622675454616546,1.876018027663231
1989-02-23,45.94227362699835,C,1.729202151298523,1.715900683403015,1.6360912203788758,1.6044999957084656,1.549963617324829,1.5612699282169342,1.8723601007461548
1989-02-24,45.94436301526732,C,1.7624565362930298,1.7292023420333862,1.6660197615623473,1.6094881057739259,1.5559493255615235,1.5609373950958252,1.8688684457540512
1989-02-27,45.946716356387206,C,1.745829463005066,1.7391785860061646,1.6909602165222168,1.6153075695037842,1.5616024923324585,1.5607711243629456,1.8657093346118927
1989-02-28,45.946968668127035,C,1.7957098484039309,1.7458292484283446,1.7142379522323608,1.6252837657928467,1.567920732498169,1.5611036574840547,1.862882752418518
1989-03-01,45.95126600789835,C,1.8123373985290527,1.7691070795059205,1.735853099822998,1.6344286262989045,1.5749040579795837,1.5619350099563598,1.860139307975769
1989-03-02,45.95294244062588,A,1.7624565362930298,1.7757579565048218,1.7458293199539185,1.646067500114441,1.580224690437317,1.5627663624286652,1.8569801872968674
1989-03-03,45.954050113593915,A,1.7957098484039309,1.7824086189270019,1.7558054804801941,1.6593690395355225,1.5868754649162293,1.5640965175628663,1.8539873331785202
1989-03-06,45.95483489717832,A,1.7957098484039309,1.7923846960067749,1.7657816410064697,1.6710079073905946,1.5935262393951417,1.5647615945339204,1.8509944790601731
1989-03-07,45.945734424442634,A,1.6959482431411743,1.7724323749542237,1.7591308116912843,1.6776586949825287,1.5981817817687989,1.5650941336154938,1.8471702826023102
1989-03-08,45.93790340673335,A,1.729202151298523,1.7558053255081176,1.762456202507019,1.6892975568771362,1.603502402305603,1.5650941336154938,1.843512355685234
1989-03-09,45.93440779364539,A,1.745829463005066,1.752479910850525,1.7641189336776733,1.7001050770282746,1.608490493297577,1.5652604067325593,1.8398544311523437
1989-03-10,45.92521204508086,A,1.6959482431411743,1.7325275897979737,1.7574681043624878,1.7117439329624176,1.6111508083343506,1.5652604067325593,1.835863965153694
1989-03-13,45.91702923131317,P,1.6959482431411743,1.7125752687454223,1.7524799823760986,1.7217200994491577,1.6138111233711243,1.5655929458141327,1.8320397686958314
1989-03-14,45.91724583148106,P,1.6959482431411743,1.7125752687454223,1.742503821849823,1.7283708870410919,1.6168039727210999,1.5664242899417877,1.8277167636156082
1989-03-15,45.9122625615013,P,1.6959482431411743,1.7059244871139527,1.730864906311035,1.7333590030670165,1.6187992191314697,1.5670893704891204,1.8231443572044372
1989-03-16,45.903562190650725,P,1.6626943349838257,1.6892974615097045,1.7208886861801147,1.7333590030670165,1.6194643020629882,1.567754454612732,1.818073142170906
1989-03-17,45.88927529903622,P,1.496424913406372,1.649392795562744,1.6909601926803588,1.7233828365802766,1.6201293778419494,1.5667568445205688,1.8120874375104905
1989-03-20,45.87196954026623,B,1.463171124458313,1.602837371826172,1.6577063202857971,1.7117439806461334,1.6201293778419494,1.565094153881073,1.8057692003250123
1989-03-21,45.85808122838702,B,1.496424913406372,1.5629327058792115,1.6377539873123168,1.6984423995018005,1.621459538936615,1.5640965437889098,1.7997834956645966
1989-03-22,45.8440170051766,B,1.463171124458313,1.5163772821426391,1.6111508846282958,1.6868035435676574,1.621459538936615,1.562433853149414,1.7937977999448775
1989-03-23,45.831964196530414,B,1.4465446472167969,1.4731473445892334,1.581222403049469,1.6726706683635713,1.6207944750785828,1.5602723562717438,1.7882277768850328
1989-03-24,45.831580715264586,B,1.4465446472167969,1.4631712913513184,1.5562820434570312,1.6568750739097595,1.617801649570465,1.5581108593940736,1.7828240221738816
1989-03-27,45.830705696286884,B,1.3634092807769775,1.4432189226150514,1.5230281472206115,1.637754064798355,1.6138111853599548,1.5554505503177642,1.7778359371423722
1989-03-28,45.82334290182146,B,1.3301551342010498,1.4099649667739869,1.486448836326599,1.6144763290882111,1.609155638217926,1.552790242433548,1.7728478544950486
1989-03-29,45.819241895302355,B,1.3634092807769775,1.3900125980377198,1.4531949400901794,1.5920299232006074,1.604500105381012,1.5501299333572387,1.767194693684578
1989-03-30,45.82607092074743,B,1.463171124458313,1.393337893486023,1.4332426190376282,1.5770656526088715,1.6048326349258424,1.548799785375595,1.7621234774589538
1989-03-31,45.83047660880382,B,1.4299168586730957,1.3900123357772827,1.4265918135643005,1.5587760031223297,1.6031699466705323,1.547802163362503,1.7569691240787506
1989-04-03,45.836446939340995,B,1.380036473274231,1.3933377742767334,1.4182783484458923,1.5379923343658448,1.599844560623169,1.5463057374954223,1.7517316406965255
1989-04-04,45.84576276587873,B,1.3634092807769775,1.399988603591919,1.4049767851829529,1.5213653862476348,1.5965191650390624,1.5449755811691284,1.7462447494268418
1989-04-05,45.85418491241446,B,1.3634092807769775,1.399988603591919,1.3950006008148192,1.5030757427215575,1.593193769454956,1.5443105053901673,1.740757858157158
1989-04-06,45.85007410099246,B,1.3634092807769775,1.3800362348556519,1.3866870641708373,1.4839547336101533,1.588205678462982,1.543645429611206,1.7351046973466873
1989-04-07,45.85150910740784,B,1.4299168586730957,1.3800362348556519,1.3850242853164674,1.4706531643867493,1.5835501289367675,1.5439779651165009,1.7296178036928176
1989-04-10,45.8595277087125,B,1.463171124458313,1.3966631650924684,1.3950004696846008,1.4590143084526062,1.580224747657776,1.5451418471336364,1.7242971813678745
1989-04-11,45.87265522366375,C,1.5296790599822998,1.4299171209335326,1.4149528622627259,1.4507008492946625,1.5788946104049684,1.5468045449256898,1.7194753694534304
1989-04-12,45.88535289746423,C,1.546305775642395,1.4664964199066162,1.4332425117492675,1.4432187259197236,1.5772319221496582,1.5483009696006775,1.7144041520357134
1989-04-13,45.896417522482885,C,1.496424913406372,1.4930995464324952,1.4365678906440735,1.4349052548408507,1.5765668392181396,1.549298585653305,1.7082521837949756
1989-04-14,45.90438264882621,C,1.496424913406372,1.5064011573791505,1.4432186961174012,1.4349052548408507,1.575901756286621,1.5504624700546266,1.7025990206003192
1989-04-17,45.903205982194784,C,1.4299168586730957,1.499750304222107,1.4482067346572876,1.43324254155159,1.5732414436340332,1.5507950055599213,1.6967795890569688
1989-04-18,45.900137696064654,C,1.496424913406372,1.4930994749069213,1.461508297920227,1.43324254155159,1.571911292076111,1.551460086107254,1.6919577759504318
1989-04-19,45.90179461920612,C,1.5629324913024902,1.4964248180389403,1.4814606189727784,1.438230609893799,1.5732414436340332,1.551792620420456,1.6874685007333756
1989-04-20,45.905154498931786,C,1.5130512714385986,1.4997500896453857,1.4964248180389403,1.4415559411048888,1.5729088878631592,1.551460075378418,1.6828960913419724
1989-04-21,45.906652256739314,C,1.5296790599822998,1.5064009189605714,1.506401038169861,1.4457126617431642,1.574239046573639,1.5507950067520142,1.6782405489683152
1989-04-24,45.91143999799002,C,1.496424913406372,1.5197025299072267,1.5097264170646667,1.4523634433746337,1.574239046573639,1.550129930973053,1.6731693345308303
1989-04-25,45.90778643729763,C,1.463171124458313,1.5130517721176147,1.503075623512268,1.459014242887497,1.5722438192367554,1.548467240333557,1.6681812524795532
1989-04-26,45.898146634437374,C,1.463171124458313,1.4930994987487793,1.49476215839386,1.4640023350715636,1.569583523273468,1.5466382777690888,1.6636919766664504
1989-04-27,45.8898177731196,B,1.4299168586730957,1.4764726161956787,1.4881113529205323,1.4623396217823028,1.5649279737472535,1.5453081214427948,1.6595352345705032
1989-04-28,45.88327188966053,B,1.463171124458313,1.4631710290908813,1.4847859740257263,1.4640023350715636,1.5602724313735963,1.544310507774353,1.6555447638034821
1989-05-01,45.877757110851945,B,1.4299168586730957,1.449869418144226,1.4847859740257263,1.466496354341507,1.5549518036842347,1.543312885761261,1.6513880217075347
1989-05-02,45.87726323789541,B,1.4299168586730957,1.4432185649871827,1.4781351685523987,1.4698217332363128,1.548301010131836,1.543312885761261,1.6473975527286528
1989-05-03,45.87654607531118,B,1.3966633081436155,1.429917001724243,1.4615082502365113,1.4714844346046447,1.5423153114318848,1.5434791541099548,1.6434070831537246
1989-05-04,45.87980180368288,B,1.4299168586730957,1.429917001724243,1.453194808959961,1.4748098134994507,1.5363296055793763,1.5431466114521026,1.6398322862386703
1989-05-05,45.87699786960061,B,1.3966633081436155,1.4166154384613037,1.4398932337760926,1.4731471359729766,1.529013741016388,1.5424815332889557,1.6361743593215943
1989-05-08,45.873005578689146,B,1.3634092807769775,1.4033139228820801,1.4265916705131532,1.4681590437889098,1.521365337371826,1.5414839148521424,1.632682704925537
1989-05-09,45.87343078786517,B,1.4465446472167969,1.4066394805908202,1.4249290227890015,1.4640023231506347,1.5143820333480835,1.5411513829231263,1.6296898555755615
1989-05-10,45.877037542620116,B,1.463171124458313,1.4199410438537599,1.4249290227890015,1.4598455905914307,1.5073987078666686,1.5411513829231263,1.626697010397911
1989-05-11,45.88290772833622,B,1.5296790599822998,1.4398934841156006,1.4349052429199218,1.461508297920227,1.502743158340454,1.5414839243888856,1.6238704329729081
1989-05-12,45.897913460538,C,1.5961859226226809,1.4797980070114136,1.4482067227363586,1.4664963483810425,1.4987526798248292,1.5428140723705293,1.621875194311142
1989-05-15,45.91144246963352,C,1.5296790599822998,1.5130519628524781,1.458182942867279,1.4714844584465028,1.4934320640563965,1.543479151725769,1.6196305578947068
1989-05-16,45.919013645453084,C,1.5296790599822998,1.5296788454055785,1.4681591629981994,1.473147165775299,1.490106680393219,1.544144231081009,1.6173027849197388
1989-05-17,45.922651467512516,C,1.496424913406372,1.5363296031951905,1.4781353235244752,1.4698217868804933,1.485451135635376,1.5444767689704895,1.6153075516223907
1989-05-18,45.917597469433076,C,1.463171124458313,1.523028016090393,1.4814607501029968,1.467327779531479,1.479797968864441,1.544144231081009,1.6130629152059555
1989-05-19,45.913284749463024,C,1.5629324913024902,1.516377329826355,1.4980876684188842,1.4689904510974885,1.4771376538276673,1.544144231081009,1.6114002197980881
1989-05-22,45.9160883672539,C,1.5961859226226809,1.5296787023544312,1.5213653326034546,1.4739785015583038,1.4751424074172974,1.5444767653942109,1.6102363300323486
