Date,GRADE,GPS,EPAM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-10-17,67.42372129425358,A,38.34999847412109,38.15999984741211,36.4819995880127,35.50699996948242,33.46219989776611,30.37209997177124,26.218749990463255
2013-10-18,67.38459512171679,A,38.70000076293945,38.26999969482422,36.8569995880127,35.742499923706056,33.60579990386963,30.527499980926514,26.311299991607665
2013-10-21,67.31253719294203,A,39.0,38.26999969482422,37.349999618530276,35.99499988555908,33.762199897766116,30.685199985504152,26.4056999874115
2013-10-22,67.30294246121271,A,38.65999984741211,38.48399963378906,37.8879997253418,36.23199996948242,33.90259990692139,30.82869998931885,26.497899990081788
2013-10-23,67.26536629242051,A,38.20000076293945,38.581999969482425,38.206999969482425,36.40049991607666,34.02919990539551,30.967099990844726,26.58779999732971
2013-10-24,67.20257969261503,A,38.22999954223633,38.55800018310547,38.359000015258786,36.55549983978271,34.18459991455078,31.098299980163574,26.678049993515014
2013-10-25,67.13699056217992,A,38.380001068115234,38.49400024414062,38.38199996948242,36.73399982452393,34.338799934387204,31.22659999847412,26.768649997711183
2013-10-28,67.05036705847705,A,38.380001068115234,38.37000045776367,38.320000076293944,36.927999877929686,34.50099994659424,31.35490001678467,26.85925000190735
2013-10-29,66.95618182775024,A,37.9900016784668,38.23600082397461,38.36000022888184,37.07199993133545,34.653599967956545,31.477400035858153,26.947350006103516
2013-10-30,66.88909045894552,A,37.380001068115234,38.072000885009764,38.32700042724609,37.21100006103516,34.786599998474124,31.595100040435792,27.03220001220703
2013-10-31,66.83609766612922,P,37.470001220703125,37.92000122070313,38.239000701904295,37.36050014495849,34.90800003051758,31.714600048065186,27.115050020217897
2013-11-01,66.75156229689445,P,36.59000015258789,37.56200103759765,38.02800064086914,37.44250011444092,35.01700004577637,31.83080005645752,27.193400020599366
2013-11-04,66.67461525519481,P,36.61000061035156,37.20800094604492,37.7890007019043,37.56950016021729,35.132000045776365,31.93540006637573,27.27155002593994
2013-11-05,66.60811717822826,P,36.34000015258789,36.87800064086914,37.557000732421876,37.722500228881835,35.253800048828126,32.03370006561279,27.348500022888185
2013-11-06,66.55497463234387,P,36.27000045776367,36.65600051879883,37.364000701904295,37.78550033569336,35.37320007324219,32.12990007400513,27.425000028610228
2013-11-07,66.42984266045191,P,35.0,36.162000274658205,37.04100074768066,37.70000038146973,35.4292000579834,32.215500068664554,27.496400032043457
2013-11-08,66.37074517577001,P,35.720001220703125,35.98800048828125,36.775000762939456,37.57850036621094,35.50400009155273,32.303300075531006,27.565850038528442
2013-11-11,66.30434839467368,P,35.599998474121094,35.78600006103515,36.497000503540036,37.408500289916994,35.57640007019043,32.39930006027222,27.635850028991698
2013-11-12,66.2391303017567,P,35.400001525878906,35.59800033569336,36.23800048828125,37.299000358581544,35.64620010375977,32.48520008087158,27.703900032043457
2013-11-13,66.1738364492537,P,35.13999938964844,35.37200012207031,36.01400032043457,37.17050037384033,35.70260009765625,32.567600078582764,27.772250032424928
2013-11-14,66.21356783121279,P,35.59000015258789,35.49000015258789,35.82600021362305,37.032500457763675,35.77160011291504,32.648300075531004,27.84260003089905
2013-11-15,66.23846142881794,P,35.779998779296875,35.50199966430664,35.74500007629395,36.88650035858154,35.84380012512207,32.73430006027222,27.914050025939943
2013-11-18,66.25250214188658,P,35.22999954223633,35.427999877929686,35.60699996948242,36.69800033569336,35.88020011901855,32.829000053405764,27.990550022125245
2013-11-19,66.26041975115007,P,35.150001525878906,35.37799987792969,35.488000106811526,36.5225004196167,35.89400016784668,32.92690006256103,28.064800033569338
2013-11-20,66.28089285230028,P,35.150001525878906,35.380000305175784,35.376000213623044,36.37000045776367,35.90920021057129,33.02060007095337,28.139050045013427
2013-11-21,66.31300388575394,P,35.849998474121094,35.43199996948242,35.46100006103516,36.25100040435791,35.9426001739502,33.121300048828125,28.215700035095214
2013-11-22,66.2949390236862,P,35.099998474121094,35.295999908447264,35.398999786376955,36.0870002746582,35.979800109863284,33.21100004196167,28.285950031280517
2013-11-25,66.28749603355116,P,34.939998626708984,35.237999725341794,35.332999801635744,35.91500015258789,36.01600006103516,33.28280002593994,28.35540002822876
2013-11-26,66.29629118389897,P,35.20000076293945,35.247999572753905,35.3129997253418,35.77550010681152,36.049800109863284,33.35530002593994,28.42670002937317
2013-11-27,66.30196827706739,P,35.2400016784668,35.26599960327148,35.32299995422363,35.668500137329104,36.06500015258789,33.42360004425049,28.4989000415802
2013-11-28,66.25386903743605,P,35.2400016784668,35.14400024414063,35.28800010681152,35.557000160217285,36.07340019226074,33.490100059509274,28.570850048065186
2013-11-29,66.27541632818019,P,35.470001220703125,35.21800079345703,35.25700035095215,35.501000213623044,36.10300018310547,33.557600078582766,28.64290005683899
2013-12-02,66.31047859777375,P,35.45000076293945,35.320001220703126,35.279000473022464,35.44300022125244,36.133000183105466,33.62110008239746,28.71705005645752
2013-12-03,66.30752660908443,P,34.900001525878906,35.26000137329102,35.25400047302246,35.37100028991699,36.15260025024414,33.68180009841919,28.78840006828308
2013-12-04,66.27893001332649,P,34.59000015258789,35.130001068115234,35.19800033569336,35.287000274658205,36.1478002166748,33.73830009460449,28.853800067901613
2013-12-05,66.28364042615664,P,34.90999984741211,35.0640007019043,35.10400047302246,35.28250026702881,36.14340019226074,33.79510009765625,28.92345006942749
2013-12-06,66.29380796312584,P,35.77000045776367,35.124000549316406,35.17100067138672,35.285000228881835,36.162600173950196,33.86240009307861,28.99005006790161
2013-12-09,66.2795208473657,P,35.2400016784668,35.082000732421875,35.2010009765625,35.267000389099124,36.17740020751953,33.92330011367798,29.055750074386598
2013-12-10,66.25252673035905,P,34.459999084472656,34.99400024414062,35.12700080871582,35.22000026702881,36.16440017700195,33.9779001045227,29.113150072097778
2013-12-11,66.20734242351767,P,33.38999938964844,34.75400009155273,34.94200057983399,35.13250026702881,36.1402001953125,34.02310009002686,29.162500066757204
2013-12-12,66.1347952230737,P,33.34000015258789,34.44000015258789,34.752000427246095,35.020000267028806,36.11740020751953,34.064400100708006,29.21215006828308
2013-12-13,65.97766191033178,P,32.54999923706055,33.795999908447264,34.46000022888184,34.85850028991699,36.06940017700195,34.09780010223389,29.256500062942504
2013-12-16,65.89469263655768,P,33.43000030517578,33.433999633789064,34.258000183105466,34.768500328063965,36.056600189208986,34.14130010604858,29.30670006752014
2013-12-17,65.89121429283075,P,33.970001220703125,33.33600006103516,34.16500015258789,34.709500312805176,36.07040023803711,34.189800109863285,29.360850076675415
2013-12-18,65.97112823527353,P,34.79999923706055,33.61800003051758,34.18600006103516,34.692000198364255,36.066200256347656,34.248300094604495,29.417400074005126
2013-12-19,66.04372551710526,P,34.75,33.9,34.170000076293945,34.637000274658206,36.02700027465821,34.30560009002686,29.4760000705719
2013-12-20,66.18249068535422,P,35.02000045776367,34.39400024414063,34.09500007629394,34.63300037384033,35.9644002532959,34.36930009841919,29.536650075912476
2013-12-23,66.24053655764568,P,34.75,34.65800018310547,34.045999908447264,34.623500442504884,35.8794002532959,34.41980009078979,29.596750078201293
2013-12-24,66.26712509952631,P,34.86000061035156,34.83600006103516,34.08600006103516,34.606500434875485,35.82480026245117,34.47450010299683,29.65695008277893
2013-12-25,66.25102874809137,A,34.86000061035156,34.84800033569336,34.23300018310547,34.587500381469724,35.76780029296875,34.52870010375977,29.71710008621216
2013-12-26,66.24548015026464,A,34.77000045776367,34.8520004272461,34.376000213623044,34.56400032043457,35.6962003326416,34.57920011520386,29.777600088119506
2013-12-27,66.22486809102388,A,34.93000030517578,34.83400039672851,34.61400032043457,34.537000274658205,35.62080032348633,34.61330011367798,29.838650093078613
2013-12-30,66.22023113628447,A,34.83000183105469,34.85000076293945,34.75400047302246,34.50600032806396,35.53740036010742,34.64980012893677,29.900250101089476
2013-12-31,66.20373189526408,A,34.939998626708984,34.86600036621094,34.851000213623045,34.508000183105466,35.46300033569336,34.68280012130737,29.96050009727478
2014-01-01,66.1814105643107,A,34.939998626708984,34.88199996948242,34.86500015258789,34.52550010681152,35.39780029296875,34.71350009918213,30.018500089645386
2014-01-02,66.16506907287639,A,34.779998779296875,34.88399963378906,34.86800003051758,34.51900005340576,35.32880027770996,34.75670009613037,30.07625008583069
2014-01-03,66.14638361171147,A,35.0,34.8979995727539,34.86599998474121,34.480500030517575,35.26120025634766,34.80000009536743,30.135100088119508
2014-01-06,66.14171825048001,A,34.900001525878906,34.91199951171875,34.8810001373291,34.463500022888184,35.19160026550293,34.84630010604858,30.1933500957489
2014-01-07,66.17977698485882,A,35.790000915527344,35.081999969482425,34.97400016784668,34.53000011444092,35.14760025024414,34.90060010910034,30.2543500995636
2014-01-08,66.27409841471079,A,36.65999984741211,35.42600021362305,35.15400009155273,34.6935001373291,35.13320022583008,34.9599001121521,30.321200094223023
2014-01-09,66.36362714763071,A,36.560001373291016,35.78200073242188,35.33300018310547,34.854500198364256,35.11500022888183,35.011500129699705,30.386900100708008
2014-01-10,66.46234500535319,A,36.5,36.082000732421875,35.49000015258789,35.05200023651123,35.11320022583008,35.06510013580322,30.452400102615357
2014-01-13,66.53174018638622,A,36.0099983215332,36.30400009155274,35.60799980163574,35.1810001373291,35.10120018005371,35.11660011291504,30.51715009689331
2014-01-14,66.5867139405293,A,36.900001525878906,36.52600021362305,35.80400009155274,35.32750015258789,35.11240020751953,35.18310012817383,30.587300100326537
2014-01-15,66.61488935193252,A,37.84000015258789,36.762000274658206,36.094000244140624,35.479500198364256,35.14380020141601,35.2585001373291,30.660350103378295
2014-01-16,66.66660261819528,A,38.209999084472656,37.09199981689453,36.4370002746582,35.65250015258789,35.20800018310547,35.31860012054443,30.736450099945067
2014-01-17,66.71207443817094,A,38.34000015258789,37.45999984741211,36.77100028991699,35.8185001373291,35.26040016174316,35.38220012664795,30.813150100708008
2014-01-20,66.7951192827797,A,38.34000015258789,37.92600021362305,37.11500015258789,35.998000144958496,35.3152001953125,35.445800132751465,30.89440010070801
2014-01-21,66.88986514364423,A,39.7400016784668,38.49400024414062,37.510000228881836,36.24200019836426,35.402000198364256,35.524100151062015,30.979600105285645
2014-01-22,66.97973465384176,A,40.459999084472656,39.01800003051758,37.89000015258789,36.52200012207031,35.508400192260744,35.6055001449585,31.07505009651184
2014-01-23,67.02417342580803,A,39.90999984741211,39.35800018310547,38.225,36.77900009155273,35.59480018615723,35.683200149536134,31.168550100326538
2014-01-24,67.06522107845738,A,39.869998931884766,39.66399993896484,38.56199989318848,37.026000022888184,35.67660018920898,35.76020015716553,31.26305009841919
2014-01-27,67.07143181436696,A,39.36000061035156,39.86800003051758,38.89700012207031,37.252499961853026,35.75920021057129,35.819700164794924,31.354100103378297
2014-01-28,67.11319895191129,A,41.84000015258789,40.2879997253418,39.390999984741214,37.597500038146975,35.89300018310547,35.89350017547608,31.454350099563598
2014-01-29,67.08569334897919,A,41.09999847412109,40.41599960327149,39.71699981689453,37.90550003051758,36.01200012207031,35.9606001663208,31.549500093460082
2014-01-30,67.11132782786285,A,41.58000183105469,40.75,40.05400009155274,38.24550018310547,36.126600189208986,36.03460018157959,31.650100107192994
2014-01-31,67.11740999065988,A,40.900001525878906,40.95600051879883,40.31000022888183,38.540500259399415,36.24260025024414,36.111200180053714,31.747900114059448
2014-02-03,67.09964693292223,A,39.709999084472656,41.02600021362305,40.447000122070314,38.7810001373291,36.338000259399415,36.17700016021728,31.839300107955932
2014-02-04,66.98510138429516,A,40.43999862670898,40.74599990844726,40.51699981689453,39.01350002288818,36.442800216674804,36.24630016326904,31.934000101089477
2014-02-05,66.91092691045881,A,40.41999816894531,40.60999984741211,40.5129997253418,39.201499938964844,36.54640014648437,36.305700149536136,32.029300088882444
2014-02-06,66.82797153719244,A,40.84999847412109,40.46399917602539,40.6069995880127,39.415999794006346,36.65860008239746,36.3660001373291,32.12560008049011
2014-02-07,66.8894015249321,A,43.40999984741211,40.965998840332034,40.96099967956543,39.76149978637695,36.81740005493164,36.46020011901855,32.23070008277893
2014-02-10,66.9988969725544,A,43.02999877929688,41.629998779296876,41.32799949645996,40.11249980926514,36.969000015258786,36.551000099182126,32.3307500743866
2014-02-11,67.10673038277686,A,43.34999847412109,42.211998748779294,41.478999328613284,40.43499965667725,37.13799995422363,36.64530010223389,32.4325000667572
2014-02-12,67.21687829068672,A,43.2400016784668,42.77599945068359,41.69299964904785,40.70499973297119,37.31099998474121,36.729400100708006,32.53335007667542
2014-02-13,67.33997336415224,A,44.2599983215332,43.45799942016602,41.9609992980957,41.00749969482422,37.49799995422363,36.820700073242186,32.6397500705719
2014-02-14,67.31866940255773,A,44.34999847412109,43.645999145507815,42.30599899291992,41.30799961090088,37.66959991455078,36.91610004425049,32.746000061035154
2014-02-17,67.31627757682867,A,44.34999847412109,43.90999908447266,42.76999893188476,41.60849952697754,37.85179985046387,37.0146000289917,32.854300050735475
2014-02-18,67.32644516136035,A,44.619998931884766,44.16399917602539,43.18799896240234,41.852499389648436,38.05499984741211,37.10970001220703,32.96330004692078
2014-02-19,67.267242137472,A,42.77000045776367,44.06999893188477,43.42299919128418,41.96799945831299,38.24259986877441,37.191400032043454,33.0634000492096
2014-02-20,67.10012536471143,A,41.22999954223633,43.46399917602539,43.4609992980957,42.0339994430542,38.40039985656738,37.25890003204346,33.15625004768371
2014-02-21,66.9600962747578,A,41.880001068115234,42.96999969482422,43.30799942016601,42.13449954986572,38.58699989318848,37.328200035095215,33.250650053024295
2014-02-24,66.84962344571949,A,42.880001068115234,42.67600021362305,43.29299964904784,42.310499572753905,38.77599990844727,37.41630004882813,33.34995005607605
2014-02-25,66.67596485585271,P,41.900001525878906,42.13200073242187,43.147999954223636,42.31349964141846,38.93459991455078,37.50250007629395,33.439800062179565
2014-02-26,66.60678793704001,P,42.11000061035156,42.00000076293945,43.03499984741211,42.36399974822998,39.080799942016604,37.57350009918213,33.53265006065369
2014-02-27,66.61986885740079,P,42.2400016784668,42.20200119018555,42.83300018310547,42.396999740600585,39.23059997558594,37.62880012512207,33.62865006446838
2014-02-28,66.6032422154386,P,41.93000030517578,42.21200103759766,42.591000366210935,42.44849967956543,39.36879997253418,37.66660011291504,33.721850061416625
2014-03-03,66.09271574916858,P,32.02000045776367,40.040000915527344,41.35800056457519,42.06399974822998,39.314199981689455,37.59680011749268,33.76550005912781
2014-03-04,65.89310954960264,P,37.209999084472656,39.1020004272461,40.617000579833984,41.902499771118165,39.361199951171876,37.59300010681152,33.83475005149841
2014-03-05,65.65418868441823,P,36.56999969482422,37.99400024414062,39.997000503540036,41.70999984741211,39.39539993286133,37.58160011291504,33.90160004615784
2014-03-06,65.34498253793448,P,34.91999816894531,36.529999542236325,39.36600036621094,41.41349983215332,39.39839988708496,37.54730010986328,33.95970004081726
2014-03-07,65.10278529806554,P,36.41999816894531,35.427999114990236,38.820000076293944,41.06399974822998,39.42819984436035,37.52450008392334,34.026000032424925
2014-03-10,65.37098447033058,P,35.54999923706055,36.13399887084961,38.08699989318848,40.68999977111817,39.44259979248047,37.490000076293946,34.08760003089905
2014-03-11,65.3520446965737,P,35.72999954223633,35.837998962402345,37.46999969482422,40.30899982452392,39.458399810791015,37.46070007324219,34.144700031280514
2014-03-12,65.33007748763482,P,35.189998626708984,35.561998748779295,36.77799949645996,39.90649967193603,39.46339981079102,37.430600051879885,34.198850021362304
2014-03-13,65.28330014026207,P,32.97999954223633,35.1739990234375,35.851999282836914,39.34249973297119,39.42739982604981,37.37810005187988,34.23820001602173
2014-03-14,65.13602388412393,B,32.060001373291016,34.30199966430664,34.86499938964844,38.72799987792969,39.368599853515626,37.31490005493164,34.27075002670288
2014-03-17,65.08311052708423,B,33.34000015258789,33.85999984741211,34.99699935913086,38.17749996185303,39.337399826049804,37.264500045776366,34.30970003128052
2014-03-18,65.05904118067572,B,34.189998626708984,33.55199966430664,34.694999313354494,37.655999946594235,39.30539978027344,37.226500015258786,34.35195002555847
2014-03-19,65.05853973059584,B,33.77000045776367,33.26800003051758,34.414999389648436,37.20599994659424,39.24759979248047,37.190400009155276,34.39275002479553
2014-03-20,65.18757586592447,B,33.40999984741211,33.354000091552734,34.26399955749512,36.814999961853026,39.18459976196289,37.14979999542236,34.432200021743775
2014-03-21,65.33155911973145,B,32.439998626708984,33.42999954223633,33.86599960327148,36.34299983978271,39.10339973449707,37.10829998016357,34.46955001831055
2014-03-24,65.28122550659184,B,32.119998931884766,33.1859992980957,33.5229995727539,35.80499973297119,39.0255997467041,37.063399963378906,34.49940001487732
2014-03-25,65.26559373538068,B,32.63999938964844,32.875999450683594,33.213999557495114,35.34199962615967,38.940399703979494,37.02639995574951,34.53005001068115
2014-03-26,65.26761654044012,B,33.150001525878906,32.75199966430664,33.00999984741211,34.89399967193604,38.84659973144531,36.99519996643066,34.5625500202179
2014-03-27,65.25459236031986,B,33.0099983215332,32.67199935913086,33.0129997253418,34.43249950408936,38.742599716186525,36.97529994964599,34.59540000915527
2014-03-28,65.26119915321028,B,32.08000183105469,32.6,33.01499977111816,33.9399995803833,38.61739974975586,36.93889995574951,34.62110001564026
2014-03-31,65.41299342430425,B,32.900001525878906,32.75600051879883,32.97099990844727,33.98399963378906,38.50859977722168,36.91189998626709,34.655600023269656
2014-04-01,65.6370503118438,B,36.369998931884766,33.502000427246095,33.18899993896484,33.94199962615967,38.44119972229004,36.92159996032715,34.70340002059937
2014-04-02,65.78160914516157,C,35.13999938964844,33.9,33.32599983215332,33.87049961090088,38.334799728393556,36.92159996032715,34.74460001945496
2014-04-03,65.86811412410889,C,33.9900016784668,34.09600067138672,33.38400001525879,33.82399978637695,38.21639976501465,36.905599975585936,34.77695002555847
2014-04-04,65.94516759552054,C,33.0099983215332,34.28199996948242,33.44099998474121,33.65349979400635,38.07919975280762,36.877899971008304,34.80610001564026
2014-04-07,65.79801533683175,C,30.209999084472656,33.74399948120117,33.25,33.38649978637695,37.89619972229004,36.827699966430664,34.82835000991821
2014-04-08,65.56054259950882,B,31.420000076293945,32.75399971008301,33.12800006866455,33.17099981307983,37.68779972076416,36.790399951934816,34.858650007247924
2014-04-09,65.41938759504605,B,32.029998779296875,32.1319995880127,33.01599979400635,33.012999820709226,37.50639972686768,36.759199924468994,34.88989999771118
2014-04-10,65.28693468181638,B,30.84000015258789,31.501999282836913,32.79899997711182,32.90599985122681,37.29159969329834,36.70909994125366,34.915199995040894
2014-04-11,65.33714062991508,B,33.439998626708984,31.58799934387207,32.93499965667725,32.9749997138977,37.142399635314945,36.69249994277954,34.95174999237061
2014-04-14,65.46150392132735,B,32.310001373291016,32.00799980163574,32.87599964141846,32.923499774932864,36.99439968109131,36.66619997024536,34.974499998092654
2014-04-15,65.53325138837525,B,32.400001525878906,32.204000091552736,32.47899990081787,32.833999919891355,36.83359973907471,36.638199977874756,34.99675000190735
2014-04-16,65.57862741830274,B,32.630001068115234,32.32400054931641,32.22800006866455,32.776999950408936,36.67779979705811,36.612099971771244,35.01785000801087
2014-04-17,65.6965933157309,B,33.130001068115234,32.78200073242188,32.14200000762939,32.76300001144409,36.52339984893799,36.59099996566773,35.040550012588504
2014-04-18,65.638714882925,B,33.130001068115234,32.720001220703125,32.1540002822876,32.797500133514404,36.31779987335205,36.56759996414185,35.06260002136231
2014-04-21,65.64228962073825,B,32.720001220703125,32.80200119018555,32.40500049591064,32.82750024795532,36.111599922180176,36.54029996871948,35.08070002555847
2014-04-22,65.69461053078113,C,32.880001068115234,32.89800109863281,32.55100059509277,32.83950033187866,35.90219997406006,36.52009996414185,35.10095003128052
2014-04-23,65.71000580259059,C,32.65999984741211,32.90400085449219,32.614000701904295,32.815000247955325,35.69059993743897,36.50079996109009,35.11955002784729
2014-04-24,65.64898788599204,C,32.02000045776367,32.682000732421876,32.732000732421874,32.76550035476684,35.44579998016357,36.4718999671936,35.13350003242493
2014-04-25,65.56795874838294,B,31.420000076293945,32.340000534057616,32.530000877380374,32.73250026702881,35.18720001220703,36.42839996337891,35.14540002822876
2014-04-28,65.45330539504054,B,30.96999931335449,31.99000015258789,32.396000671386716,32.63600015640259,34.9196000289917,36.385699939727786,35.154500026702884
2014-04-29,65.31305162557793,B,30.850000381469727,31.584000015258788,32.2410005569458,32.36000022888184,34.6442000579834,36.34959995269775,35.16375002861023
2014-04-30,65.23181002690349,B,31.1299991607666,31.277999877929688,32.091000366210935,32.159500217437746,34.41140003204346,36.32699995040893,35.175050020217896
2014-05-01,65.2725803703284,B,32.79999923706055,31.433999633789064,32.05800018310547,32.100000095367434,34.24280002593994,36.32159994125366,35.19300002098083
2014-05-02,65.37206369502941,B,32.70000076293945,31.689999771118163,32.01500015258789,32.08450021743774,34.059200019836425,36.32309995651245,35.21045002937317
2014-05-05,65.52201485740541,B,33.119998931884766,32.119999694824216,32.054999923706056,32.23000020980835,33.86399997711182,36.31999994277954,35.23065002441406
2014-05-06,65.66201856387688,B,32.31999969482422,32.41399955749512,31.998999786376952,32.275000190734865,33.67239994049072,36.303499927520754,35.246650018692016
2014-05-07,65.8532171749369,C,34.58000183105469,33.104000091552734,32.19099998474121,32.40250034332276,33.52179996490479,36.30129995346069,35.274800024032594
2014-05-08,65.94526019119387,C,34.52000045776367,33.44800033569336,32.44099998474121,32.586500358581546,33.36739994049072,36.29899995803833,35.30230002403259
2014-05-09,66.02649071402497,C,34.79999923706055,33.86800003051758,32.77899990081787,32.65450038909912,33.224799919128415,36.296799945831296,35.33305002212524
2014-05-12,66.1698961630841,C,35.869998931884766,34.418000030517575,33.268999862670896,32.832500267028806,33.30179988861084,36.30799993515015,35.36390001296997
2014-05-13,66.33691166802289,A,35.79999923706055,35.113999938964845,33.76399974822998,33.00250015258789,33.2735998916626,36.317399921417234,35.39595001220703
2014-05-14,66.38919680133175,A,35.849998474121094,35.36799926757813,34.23599967956543,33.163500022888186,33.25919986724853,36.32729990005493,35.42800000190735
2014-05-15,66.44405245918124,A,36.02000045776367,35.667999267578125,34.557999801635745,33.307999992370604,33.2811999130249,36.339799900054935,35.459500007629394
2014-05-16,66.50538421372192,A,36.61000061035156,36.029999542236325,34.94899978637695,33.48199996948242,33.284999961853025,36.35659990310669,35.48495000839233
2014-05-19,66.53204144256927,A,38.31999969482422,36.51999969482422,35.4689998626709,33.761999893188474,33.3403999710083,36.39149988174439,35.52065000534058
2014-05-20,66.59275675300658,A,38.56999969482422,37.07399978637695,36.0939998626709,34.04649982452393,33.39719997406006,36.42779989242554,35.55530000686645
2014-05-21,66.69046886153372,A,39.2599983215332,37.75599975585938,36.56199951171875,34.37649974822998,33.47859996795654,36.47099988937378,35.59224999427796
2014-05-22,66.84130521981919,A,39.84999847412109,38.52199935913086,37.09499931335449,34.76799964904785,33.615999946594236,36.52169988632202,35.6391999912262
2014-05-23,67.04320448097927,A,41.20000076293945,39.439999389648435,37.73499946594238,35.25699968338013,33.798799934387205,36.58369989395142,35.69184999465942
2014-05-26,67.14537864203548,A,41.20000076293945,40.01599960327148,38.26799964904785,35.768499755859374,33.95599994659424,36.64669988632202,35.7464999961853
2014-05-27,67.23224375573814,A,41.41999816894531,40.5859992980957,38.82999954223633,36.29699964523316,34.100599937438965,36.7029998588562,35.80179998397827
2014-05-28,67.30967994178742,A,41.79999923706055,41.09399948120117,39.42499961853027,36.83049964904785,34.2611999130249,36.754399852752684,35.85714998245239
2014-05-29,67.34629831285275,A,42.5,41.623999786376956,40.07299957275391,37.31549968719482,34.44299991607666,36.81379983901977,35.91264998435974
2014-05-30,67.2923465711902,A,42.06999969482422,41.79799957275391,40.61899948120117,37.783999633789065,34.63559993743897,36.869499835968014,35.96729998588562
2014-06-02,67.25807069012548,A,42.150001525878906,41.987999725341794,41.00199966430664,38.23549976348877,34.83619998931885,36.93089986801147,36.02374999046326
2014-06-03,67.20911983939422,A,41.86000061035156,42.07600021362305,41.330999755859374,38.71249980926514,35.02060001373291,36.9804998588562,36.08179999351501
2014-06-04,67.15326470301767,A,42.59000015258789,42.23400039672852,41.66399993896484,39.112999725341794,35.20939998626709,37.0279998588562,36.14324999809265
2014-06-05,67.1278026537238,A,43.9900016784668,42.53200073242188,42.07800025939942,39.586499786376955,35.42900005340576,37.085799884796145,36.20220000267029
2014-06-06,67.16060499113122,A,44.68000030517578,43.05400085449219,42.42600021362305,40.08049983978272,35.681000022888185,37.14919988632202,36.265700006484984
2014-06-09,67.22711544366841,A,45.5099983215332,43.726000213623045,42.85699996948242,40.562499809265134,35.93319995880127,37.22089986801147,36.33335000038147
2014-06-10,67.2182498825509,A,43.970001220703125,44.14800033569336,43.1120002746582,40.97099990844727,36.085200004577636,37.26319986343384,36.39365000724793
2014-06-11,67.20293714264962,A,43.97999954223633,44.42600021362305,43.33000030517578,41.377499961853026,36.262000007629396,37.29839986801147,36.451950006484985
2014-06-12,67.12693037587677,A,43.810001373291016,44.39000015258789,43.46100044250488,41.76700000762939,36.45840000152588,37.337399883270265,36.5103000164032
2014-06-13,67.02468904373283,A,43.869998931884766,44.22799987792969,43.64100036621094,42.12999992370605,36.67560001373291,37.377399883270265,36.56880002021789
2014-06-16,66.88745204317529,A,43.88999938964844,43.90400009155273,43.81500015258789,42.40849990844727,36.949200019836425,37.42269987106323,36.62120001792908
2014-06-17,66.84402822870473,A,44.06999969482422,43.92399978637695,44.03600006103515,42.68349990844727,37.20220001220703,37.444999866485595,36.66925002098083
2014-06-18,66.80683365333229,A,44.22999954223633,43.97399978637695,44.2,42.93199996948242,37.44620002746582,37.476299877166745,36.71845002174378
2014-06-19,66.78305734881273,A,44.290000915527344,44.06999969482422,44.22999992370605,43.15400009155273,37.71520004272461,37.50339986801148,36.76900002479553
2014-06-20,66.73961041575075,A,44.369998931884766,44.16999969482422,44.19899978637695,43.3125,37.933800048828125,37.53809984207153,36.82465001106262
2014-06-23,66.70711009645025,A,44.25,44.241999816894534,44.07299995422363,43.464999961853025,38.17260002136231,37.583499851226804,36.88025000572205
2014-06-24,66.65768384886074,A,43.81999969482422,44.19199981689453,44.057999801635745,43.58500003814697,38.40099998474121,37.61729986190796,36.9318000125885
2014-06-25,66.6099216925986,A,43.9900016784668,44.14400024414063,44.05900001525879,43.69450016021729,38.62819999694824,37.65299989700318,36.97935002326965
2014-06-26,66.55903447936726,A,43.970001220703125,44.08000030517578,44.075,43.76800022125244,38.845,37.68419992446899,37.02510003089905
2014-06-27,66.50350245789717,P,43.54999923706055,43.91600036621094,44.043000030517575,43.84200019836426,39.05339996337891,37.685599918365476,37.07290001869202
2014-06-30,66.46281878223793,P,43.75,43.816000366210936,44.02900009155273,43.922000122070315,39.27399993896484,37.69279993057251,37.12190001487732
2014-07-01,66.39475226200157,P,42.7400016784668,43.60000076293945,43.89600028991699,43.966000175476076,39.471199951171876,37.68669996261597,37.166000032424925
2014-07-02,66.28647655174946,P,42.02999877929688,43.20800018310547,43.67600021362305,43.93800010681152,39.65859992980957,37.674599933624265,37.202000017166135
2014-07-03,66.21903861350972,P,43.02000045776367,43.01800003051758,43.54900016784668,43.889500045776366,39.87859992980957,37.66219995498657,37.24145001411438
2014-07-04,66.17940453107839,P,43.02000045776367,42.912000274658205,43.41400032043457,43.80650005340576,40.11059993743896,37.648899974822996,37.28250000953674
2014-07-07,66.06823412889524,P,41.79999923706055,42.52200012207031,43.169000244140626,43.621000099182126,40.327199935913086,37.62339998245239,37.319000005722046
2014-07-08,65.94357341349544,P,40.0,41.97399978637695,42.787000274658205,43.42250003814697,40.51019992828369,37.57719999313355,37.34345000267029
2014-07-09,65.8744602895206,P,39.900001525878906,41.54800033569336,42.378000259399414,43.2185001373291,40.68559997558594,37.548500003814695,37.36995001792908
2014-07-10,65.7338258928785,P,39.16999816894531,40.77799987792969,41.897999954223636,42.98649997711182,40.812999954223635,37.527899990081785,37.393400011062624
2014-07-11,65.59051181661782,P,39.20000076293945,40.013999938964844,41.46300010681152,42.75300006866455,40.94299995422363,37.50109998703003,37.41465001106262
