Date,GRADE,GPS,RJF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-12-09,48.4981776990002,A,27.95404815673828,27.68944549560546,27.591358947753907,27.24264621734619,25.844773178100585,25.17338150024414,25.0624547290802
2013-12-10,48.65511751395476,A,28.02246856689453,27.812619781494142,27.646673583984374,27.3341721534729,25.927346382141113,25.20278289794922,25.07616961479187
2013-12-11,48.61992661559023,A,27.697420120239254,27.843411254882813,27.67119445800781,27.384639549255372,26.016534538269042,25.230752563476564,25.08701675415039
2013-12-12,48.629351202561516,A,27.94264411926269,27.8924560546875,27.720237731933587,27.449934673309325,26.114505043029784,25.261344928741455,25.096717948913575
2013-12-13,48.4833262880874,A,27.85140037536621,27.893596267700197,27.75787506103515,27.50467939376831,26.203465347290038,25.290456581115723,25.10415560722351
2013-12-16,48.396107137258376,A,27.988258361816406,27.90043830871582,27.794941902160637,27.571114253997802,26.30097942352295,25.322187232971192,25.11148688316345
2013-12-17,48.28080327753825,A,27.91982650756836,27.879909896850585,27.846264839172363,27.64410753250122,26.402713432312012,25.352778797149657,25.119181985855104
2013-12-18,48.63799742047137,A,28.735294342041016,28.087484741210936,27.965447998046876,27.74076614379883,26.51322940826416,25.38964952468872,25.129485988616942
2013-12-19,48.80003899071449,A,28.86075592041016,28.27110710144043,28.081781578063964,27.809482288360595,26.612568359375,25.422091045379638,25.139513654708864
2013-12-20,49.26849191636601,A,29.351179122924805,28.57106285095215,28.23232955932617,27.901008987426756,26.71795207977295,25.459777870178222,25.15123098373413
2013-12-23,49.70814040180621,A,29.47093391418457,28.86759796142578,28.3840181350708,27.987688541412354,26.82367805480957,25.50019681930542,25.164789619445802
2013-12-24,50.21205859153806,A,29.54506492614746,29.192645645141603,28.536277770996094,28.091475677490234,26.934764251708984,25.544710445404053,25.178634157180785
2013-12-25,50.28586863943414,A,29.54506492614746,29.35459976196289,28.721042251586915,28.196118354797363,27.035471992492674,25.58939458847046,25.19047372817993
2013-12-26,50.52382211216889,A,29.630603790283203,29.5085693359375,28.889838218688965,28.30503797531128,27.13104721069336,25.635559329986574,25.20875593185425
2013-12-27,50.4896599196316,A,29.596378326416016,29.557609176635744,29.064336013793945,28.41110553741455,27.22206027984619,25.681040897369385,25.22692350387573
2013-12-30,50.392203858159554,A,29.533466339111328,29.570115661621095,29.218856811523438,28.50689935684204,27.31375389099121,25.728053073883057,25.245849561691283
2013-12-31,50.34283666642523,A,29.853796005249023,29.631861877441406,29.412253761291502,28.629259300231933,27.41151195526123,25.776108818054198,25.265219440460204
2014-01-01,50.350400087928314,A,29.853796005249023,29.69360809326172,29.524103927612305,28.74477596282959,27.51291976928711,25.82615385055542,25.285042552948
2014-01-02,50.08762248245004,A,29.48771476745605,29.66503028869629,29.586799812316894,28.83429069519043,27.592521209716796,25.878108081817626,25.30190224647522
