Date,GRADE,GPS,SCHW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-12-15,,,0.0879590809345245,0.0898304864764213,0.09132760241627687,0.09862631708383554,0.12954297468066212,,
1987-12-16,,,0.0879590809345245,0.08908189684152598,0.09039189666509623,0.0974098745733499,0.12658605888485905,,
1987-12-17,,,0.0898302122950553,0.08870753347873682,0.08983041793107979,0.09666128605604167,0.1237414255738258,,
1987-12-18,,,0.0935731679201126,0.08945612460374827,0.09020471349358553,0.09591269791126246,0.12108393311500545,,
1987-12-21,,,0.0991879701614379,0.09170190244913096,0.09095330759882922,0.09544484987854952,0.11872589528560634,,
1987-12-22,,,0.0935731679201126,0.09282471984624859,0.09132760316133494,0.09469626173377031,0.11629298180341717,,
1987-12-23,,,0.097316138446331,0.09469613134860988,0.09188901409506793,0.09422837644815439,0.11415950492024418,,
1987-12-24,,,0.0954449996352195,0.09581908881664272,0.09226331114768976,0.0936669342219829,0.11198860526084896,,
1987-12-25,,,0.0954449996352195,0.0961934551596641,0.0928247898817062,0.09319908507168287,0.11004228100180623,,
1987-12-28,,,0.0954449996352195,0.09544486105442043,0.09357338175177568,0.09301193654537196,0.10828311115503306,,
1987-12-29,,,0.0935731679201126,0.09544486105442043,0.0941347904503345,0.09273119643330568,0.10659878790378566,,
1987-12-30,,,0.0879590809345245,0.09357344955205912,0.09413479045033449,0.09226334355771536,0.10498932421207423,,
1987-12-31,,,0.0898302122950553,0.09245049208402628,0.0941347904503345,0.09198260419070715,0.10386643782258029,,
1988-01-01,,,0.0898302122950553,0.09132753461599344,0.09376049488782877,0.09198260419070715,0.10296812891960139,,
1988-01-04,,,0.0935731679201126,0.09095316827297206,0.09319901466369625,0.09207616113126273,0.10248153701424594,,
1988-01-05,,,0.0954449996352195,0.09132753461599344,0.09338619783520694,0.09235690049827094,0.10199495956301684,,
1988-01-06,,,0.0991879701614379,0.09357331246137612,0.09357338100671761,0.09273119755089278,0.10173296034336085,,
1988-01-07,,,0.1010591238737106,0.09581909477710718,0.09413479343056673,0.09319905228912825,0.10180782005190844,,
1988-01-08,,,0.0954449996352195,0.09694205224514002,0.09413479343056674,0.09347979165613647,0.10135866478085513,,
1988-01-11,,,0.0954449996352195,0.09731641858816141,0.09413479343056673,0.09385408759117121,0.10057265162467952,,
1988-01-12,,,0.0935731679201126,0.09694205224514003,0.09413479343056673,0.09413479194045062,0.09989891976118083,,
1988-01-13,,,0.0935731679201126,0.09581909179687495,0.09469620212912555,0.09441549628973002,0.09930004686117166,,
1988-01-14,,,0.0898302122950553,0.09357330948114391,0.09469620212912554,0.09441549628973003,0.0987760323286056,,
1988-01-15,,,0.0898302122950553,0.09245035201311105,0.09469620212912554,0.09422834850847717,0.09825201779603952,,
1988-01-18,,,0.0898302122950553,0.09132739454507822,0.0943219065666198,0.09376046061515803,0.09780286341905589,,
1988-01-19,,,0.0898302122950553,0.09057880342006677,0.0937604278326034,0.09357331283390516,0.09742856904864304,,
1988-01-20,,,0.0898302122950553,0.0898302122950553,0.09282465204596514,0.09319901652634137,0.09701683729887003,,
1988-01-21,,,0.0917020291090011,0.09020457565784447,0.09188894256949418,0.09301186800003045,0.09656768202781672,,
1988-01-22,,,0.0954449996352195,0.09132753312587731,0.09188894256949418,0.09301186800003046,0.09619338616728777,,
1988-01-25,,,0.0935731679201126,0.09207612425088876,0.0917017593979835,0.09291827641427511,0.09574423074722285,,
1988-01-26,,,0.0954449996352195,0.0931990817189216,0.09188894256949418,0.09301186800003045,0.0954822321236133,,
1988-01-27,,,0.0954449996352195,0.09432203918695445,0.09207612574100486,0.0933861639350652,0.09514537349343294,,
1988-01-28,,,0.097316138446331,0.09544486105442042,0.09282471835613244,0.09376046024262899,0.09499565660953517,,
1988-01-29,,,0.097316138446331,0.09581908881664272,0.09357331097126001,0.09413475655019278,0.09477108076214785,,
1988-02-01,,,0.1010591238737106,0.09731628000736232,0.09469620212912555,0.09450905434787268,0.09462136462330813,,
1988-02-02,,,0.1029308810830116,0.09881345629692075,0.09600626900792117,0.09488334842026228,0.09450908362865443,,
1988-02-03,,,0.1029308810830116,0.10031063258647917,0.0973163358867168,0.09507049396634097,0.09443422436714168,,
1988-02-04,,,0.1029308810830116,0.10143358111381529,0.09843922108411786,0.09516408182680601,0.09435936510562891,,
1988-02-05,,,0.1010591238737106,0.10218217819929121,0.09900063350796696,0.09544478803873056,0.09428450793027872,,
1988-02-08,,,0.1029308810830116,0.1025565296411514,0.09993640482425685,0.09581908211112018,0.0943593661487102,0.12883178330957884,
1988-02-09,,,0.1029308810830116,0.1025565296411514,0.10068499296903607,0.09628696776926512,0.09443422436714168,0.12739075586199755,
1988-02-10,,,0.10480198264122,0.10293074995279308,0.10162069126963613,0.0968484085053205,0.09458394125103946,0.12596843942999836,
1988-02-11,,,0.10480198264122,0.10330497026443475,0.10236927568912502,0.09759699702262872,0.09477108091115946,0.124489983767271,
1988-02-12,,,0.1029308810830116,0.10367932170629497,0.10293074995279308,0.09825203046202655,0.0950330942869186,0.12297409735620017,
1988-02-15,,,0.1029308810830116,0.10367932170629494,0.10311792567372317,0.09890706390142437,0.0952576713263988,0.12151435822248453,
1988-02-16,,,0.10480198264122,0.10405354201793664,0.10330503582954402,0.0996556524187326,0.09555710673332209,0.12012946948409076,
1988-02-17,,,0.10480198264122,0.10405354201793664,0.10349214598536487,0.10040424093604083,0.09581910580396646,0.11880072861909861,
1988-02-18,,,0.10480198264122,0.10405354201793664,0.1036792561411857,0.10105923861265179,0.09608110487461084,0.1173971296846866,
1988-02-19,,,0.10480198264122,0.10442776232957832,0.10405354201793664,0.1015270877629518,0.09638054028153414,0.1159935307502746,
1988-02-22,,,0.1085449308156967,0.10555057227611533,0.10461494699120515,0.10227567590773101,0.09679225727915758,0.11468350261449808,
1988-02-23,,,0.1122879311442375,0.10704776197671884,0.10555065199732774,0.10311782248318191,0.09727883428335185,0.11341090448200697,
1988-02-24,,,0.1141597926616668,0.10891932398080821,0.10648643299937241,0.10405356213450427,0.0978028485178947,0.11219445370137686,
1988-02-25,,,0.1197738721966743,0.11191370189189906,0.10798362195491787,0.10517644882202144,0.09840172171592707,0.11107157364487642,
1988-02-26,,,0.127259761095047,0.11640525758266444,0.1104165099561214,0.10667362995445724,0.09907545357942577,0.1100796933472156,
1988-02-29,,,0.1347456574440002,0.12164540290832515,0.11359798759222024,0.10835795663297172,0.099786607325077,0.10925625130534167,
1988-03-01,,,0.1328738033771515,0.12576257735490795,0.11640516966581341,0.1098551027476787,0.10057262003421778,0.10843280091881746,
