Date,GRADE,GPS,CPAY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-04-24,59.226783090716445,C,113.55999755859376,114.14999847412109,112.81599884033203,113.52249946594239,118.38739974975586,116.011900100708,111.65075008392334
2014-04-25,58.572758557590625,C,110.3000030517578,113.21799926757812,112.8889991760254,113.3694995880127,118.25839981079102,115.92760009765625,111.76790008544921
2014-04-28,57.77582907653837,B,108.75,112.28399963378907,112.75699920654297,113.05199966430663,118.09839981079102,115.83200012207031,111.87360008239746
2014-04-29,56.992914087443445,B,111.91000366210938,111.5760009765625,112.92599945068359,112.76349983215331,117.94939987182617,115.76630012512207,111.99775009155273
2014-04-30,57.12188911597787,B,114.12999725341795,111.73000030517578,113.07999954223632,112.61049957275391,117.85719985961914,115.73980010986328,112.12970008850098
2014-05-01,57.34813589042269,B,114.94000244140624,112.00600128173828,113.07799987792968,112.61599960327149,117.76959991455078,115.72330017089844,112.26635009765624
2014-05-02,58.77605075613951,C,120.4499969482422,114.03600006103515,113.62699966430664,112.98749961853028,117.76079986572266,115.74660011291503,112.4163000869751
2014-05-05,60.89906472238289,C,122.8000030517578,116.84600067138672,114.56500015258788,113.63249969482422,117.72799987792969,115.78860015869141,112.58470008850098
2014-05-06,62.353842595469295,A,122.1999969482422,118.90399932861328,115.2400001525879,114.12999954223633,117.6263998413086,115.82910011291504,112.74785007476807
2014-05-07,62.998433914041776,A,120.12000274658205,120.1020004272461,115.91600036621094,114.35749969482421,117.48219985961914,115.83910011291503,112.89960010528564
2014-05-08,63.58756979933181,A,120.5999984741211,121.23399963378907,116.62000045776367,114.71799964904785,117.28279968261718,115.87450012207032,113.04335010528564
2014-05-09,63.2945791095562,A,122.01000213623048,121.54600067138672,117.79100036621094,115.33999977111816,117.12439987182617,115.91590011596679,113.16120010375977
2014-05-12,62.80064601288734,A,124.29000091552734,121.84400024414063,119.34500045776367,116.05099983215332,117.06279983520508,115.97260009765625,113.28875011444092
2014-05-13,62.59314196296268,A,124.25,122.25400085449219,120.57900009155273,116.75249977111817,116.94859970092773,116.03420013427734,113.41905010223388
2014-05-14,62.596893962382886,A,122.45999908447266,122.72200012207031,121.4120002746582,117.24599990844726,116.88079971313476,116.07790016174316,113.54165008544922
2014-05-15,62.122249896663455,A,120.1999969482422,122.64199981689453,121.9379997253418,117.50799980163575,116.75419967651368,116.09460014343261,113.64815006256103
2014-05-16,61.61019934291605,A,121.33000183105467,122.50599975585938,122.02600021362305,117.82649993896484,116.6631997680664,116.14840019226074,113.76145008087158
2014-05-19,60.78941491648805,A,121.66999816894533,121.98199920654297,121.91299972534179,118.23899993896484,116.61519973754883,116.22240020751953,113.88355007171631
2014-05-20,59.76730727223833,A,119.9499969482422,121.1219985961914,121.6879997253418,118.46399993896485,116.55579971313476,116.2502001953125,113.99605007171631
2014-05-21,59.468186968026764,A,122.12000274658205,121.0539993286133,121.88799972534181,118.90200004577636,116.58039978027344,116.29970024108887,114.10950008392334
2014-05-22,59.98516864389807,A,123.58999633789062,121.73199920654297,122.18699951171877,119.40349998474122,116.69379974365235,116.3518002319336,114.23985008239747
2014-05-23,60.7688446318073,A,125.33999633789062,122.53399810791015,122.51999893188479,120.15549964904785,116.839599609375,116.43900016784669,114.37820007324218
2014-05-26,61.518755675904345,A,125.33999633789062,123.26799774169922,122.62499847412111,120.98499946594238,116.97259948730469,116.53130012512207,114.51735004425049
2014-05-27,62.746318638777886,A,126.6500015258789,124.60799865722656,122.86499862670901,121.72199935913086,117.09599945068359,116.63230010986328,114.6616000366211
2014-05-28,63.55190404633203,A,127.66000366210938,125.71599884033203,123.38499908447268,122.39849967956543,117.2827995300293,116.73090011596679,114.81510005950928
2014-05-29,63.869659609326334,A,127.45999908447266,126.48999938964843,124.11099929809572,123.02449951171874,117.4361994934082,116.8468000793457,114.93680004119874
2014-05-30,63.5501900210717,A,126.41000366210938,126.7040008544922,124.6189994812012,123.3224998474121,117.55499954223633,116.94830009460449,115.05475006103515
2014-06-02,63.346451364742,A,126.77999877929688,126.99200134277343,125.12999954223635,123.52149963378906,117.73879959106445,117.08110008239746,115.16515007019044
2014-06-03,63.00890470330004,A,126.5999984741211,126.98200073242188,125.79499969482421,123.741499710083,117.96319961547852,117.21330009460449,115.2823000717163
2014-06-04,62.65925295197548,A,127.13999938964844,126.87799987792968,126.29699935913087,124.09249954223633,118.22059967041015,117.38260009765625,115.4025500869751
2014-06-05,62.46886304700484,A,127.66999816894533,126.91999969482421,126.70499954223632,124.44599952697754,118.5113996887207,117.5592000579834,115.51850006103516
2014-06-06,63.175506754495096,A,130.97000122070312,127.83199920654297,127.26800003051758,124.89399948120118,118.86359970092774,117.7918000793457,115.65780006408691
2014-06-09,63.738973241601684,A,130.99000549316406,128.67400054931642,127.83300094604492,125.228999710083,119.18139984130859,118.02460014343262,115.79720008850097
2014-06-10,64.14357609119944,A,130.60000610351562,129.4740020751953,128.2280014038086,125.54650001525879,119.4397999572754,118.28500022888184,115.92120010375976
2014-06-11,64.5524643589465,A,131.24000549316406,130.29400329589845,128.58600158691405,125.98550033569336,119.72080001831054,118.53460029602051,116.05745014190674
2014-06-12,65.0617417036009,A,131.77000427246094,131.11400451660157,129.0170021057129,126.56400070190429,120.05960006713867,118.78400032043457,116.1962501525879
2014-06-13,65.0730286581621,A,132.35000610351562,131.39000549316407,129.61100234985352,127.11500091552735,120.44620025634765,119.05560035705567,116.34135017395019
2014-06-16,65.37129050571095,A,133.1199951171875,131.81600341796874,130.24500198364257,127.68750076293945,120.91060012817383,119.36990028381348,116.49090015411377
2014-06-17,65.75447640523318,A,133.57000732421875,132.41000366210938,130.94200286865234,128.36850128173828,121.33700027465821,119.6437003326416,116.6283002090454
2014-06-18,65.9187377723547,A,133.72999572753906,132.9080017089844,131.60100250244142,128.94900093078613,121.7002001953125,119.91740028381348,116.75990016937256
2014-06-19,65.5338957483432,A,131.52999877929688,132.86000061035156,131.98700256347655,129.34600105285645,122.06300018310547,120.13150024414062,116.8813501739502
2014-06-20,65.06270090286775,A,131.3000030517578,132.65,132.02000274658204,129.6440013885498,122.49760025024415,120.38130027770995,117.00170017242432
2014-06-23,64.53939869362831,A,132.5500030517578,132.53600158691407,132.1760025024414,130.00450172424317,122.94720031738281,120.6620002746582,117.12210018157958
2014-06-24,63.7339818255139,A,131.10000610351562,132.04200134277343,132.22600250244142,130.227001953125,123.36480041503906,120.89820030212402,117.22975021362305
2014-06-25,63.18880247849029,A,132.67999267578125,131.83200073242188,132.37000122070313,130.4780014038086,123.76660034179687,121.14700019836425,117.33825016021729
2014-06-26,62.83842708318523,A,131.57000732421875,131.84000244140626,132.3500015258789,130.6835018157959,124.0988005065918,121.31330024719239,117.44245018005371
2014-06-27,62.85963339020119,A,133.66000366210938,132.31200256347657,132.4810012817383,131.0460018157959,124.47280059814453,121.48510025024414,117.55735019683839
2014-06-30,62.454096214394895,A,131.8000030517578,132.16200256347656,132.3490020751953,131.29700202941893,124.84040069580078,121.66760025024413,117.66700019836426
2014-07-01,62.51078821400128,A,132.85000610351562,132.51200256347656,132.277001953125,131.60950241088867,125.18840087890625,121.84550033569336,117.7791502380371
2014-07-02,62.09128675748419,A,130.99000549316406,132.17400512695312,132.0030029296875,131.80200271606446,125.5410009765625,121.99390037536621,117.87945026397705
2014-07-03,62.26180908764329,A,132.69000244140625,132.39800415039062,132.11900329589844,132.0530029296875,125.92360107421875,122.1555004119873,117.99240028381348
2014-07-04,62.01334748426692,P,132.69000244140625,132.20400390625,132.25800323486328,132.13900299072264,126.37140106201171,122.31490043640137,118.10000030517578
2014-07-07,61.88391585980173,P,131.02000427246094,132.04800415039062,132.1050033569336,132.1405029296875,126.81680114746094,122.45760047912597,118.20430030822754
2014-07-08,61.31034869015991,P,129.7100067138672,131.42000427246094,131.96600341796875,132.09600296020508,127.1728012084961,122.56110054016114,118.29600032806397
2014-07-09,61.06408621130288,P,129.75,131.17200317382813,131.67300415039062,132.02150268554686,127.48520126342774,122.67120056152343,118.37675033569336
2014-07-10,60.282272726145656,P,128.83999633789062,130.402001953125,131.4000030517578,131.87500228881837,127.76320114135743,122.7664005279541,118.46520030975341
2014-07-11,59.54586506072124,P,129.67999267578125,129.8,131.002001953125,131.74150161743165,127.9478010559082,122.85430046081542,118.55340026855468
2014-07-14,59.40708529098931,P,132.47000122070312,130.08999938964843,131.06900177001953,131.70900192260743,128.1412010192871,122.93460044860839,118.65670028686523
2014-07-15,59.629823223977304,P,132.24000549316406,130.59599914550782,131.00800170898438,131.6425018310547,128.34200119018556,122.98420051574708,118.79505031585694
2014-07-16,59.94876245175482,P,131.9499969482422,131.03599853515624,131.1040008544922,131.55350189208986,128.57860107421874,123.03040046691895,118.9393503189087
2014-07-17,59.8582243897249,P,128.63999938964844,130.99599914550782,130.6990005493164,131.40900192260742,128.7394010925293,123.01110038757324,119.04715030670167
2014-07-18,59.94324018439255,P,129.5500030517578,130.97000122070312,130.38500061035157,131.3215019226074,128.89020111083985,123.00730049133301,119.16195034027099
2014-07-21,59.608741994137425,P,130.27000427246094,130.53000183105468,130.31000061035155,131.20750198364257,129.00980117797852,123.0363005065918,119.2828003692627
2014-07-22,59.58522149562819,P,132.63999938964844,130.61000061035156,130.60299987792968,131.2845016479492,129.17760116577148,123.0631004333496,119.4120503616333
2014-07-23,59.53396114217426,P,132.77000427246094,130.7740020751953,130.90500030517578,131.28900222778321,129.38380126953126,123.13230049133301,119.52385036468506
2014-07-24,60.23471939816782,A,132.47999572753906,131.54200134277343,131.2690002441406,131.33450164794922,129.62940124511718,123.19180046081543,119.62975032806396
2014-07-25,60.593274732297466,A,131.72000122070312,131.9760009765625,131.4730010986328,131.2375015258789,129.83720123291016,123.25020050048828,119.72590034484864
2014-07-28,60.93103397851356,A,132.1199951171875,132.34599914550782,131.43800048828126,131.25350112915038,130.046201171875,123.33070045471192,119.82490032196046
2014-07-29,61.11027382138775,A,134.24000549316406,132.66600036621094,131.63800048828125,131.3230010986328,130.33200134277342,123.4439005279541,119.92930034637452
2014-07-30,61.660888035975404,A,136.52000427246094,133.41600036621094,132.09500122070312,131.59950103759766,130.62000137329102,123.60020057678223,120.05645038604736
2014-07-31,61.61839577308757,A,132.7899932861328,133.47799987792968,132.51000061035157,131.604500579834,130.80400131225585,123.7489005279541,120.16835033416749
2014-08-01,61.53233130844839,A,130.8699951171875,133.30799865722656,132.64199981689453,131.51350021362305,130.9146012878418,123.8771004486084,120.27480030059814
2014-08-04,61.80617210768901,A,133.33999633789062,133.5519989013672,132.9489990234375,131.62949981689454,131.0746012878418,124.02360038757324,120.39915027618409
2014-08-05,61.45164433381697,A,132.19000244140625,133.14199829101562,132.90399932861328,131.75349960327148,131.18540130615236,124.14070037841798,120.50390029907227
2014-08-06,60.34778709033686,A,130.0500030517578,131.847998046875,132.63199920654296,131.76849975585938,131.2332012939453,124.25800041198731,120.61835029602051
2014-08-07,59.695941632410744,P,129.92999267578125,131.2759979248047,132.3769989013672,131.8229995727539,131.2826011657715,124.35940032958985,120.6912502670288
2014-08-08,59.62464028367689,P,131.0800018310547,131.31799926757813,132.31299896240233,131.89300003051758,131.37600112915038,124.46550033569336,120.77585025787353
2014-08-11,59.117804964720534,P,131.5399932861328,130.95799865722657,132.25499877929687,131.84649963378905,131.47120101928712,124.60500030517578,120.8615502166748
2014-08-12,58.71671615466309,P,129.44000244140625,130.40799865722656,131.7749984741211,131.70649948120118,131.5280010986328,124.74560035705566,120.9274002456665
2014-08-13,60.576641683889854,A,142.10000610351562,132.81799926757813,132.33299865722657,132.21399993896483,131.82720123291017,125.02390045166015,121.06435028076172
2014-08-14,62.70504927119979,A,142.38999938964844,135.31000061035155,133.29299926757812,132.90149993896483,132.12160125732422,125.31650047302246,121.22040027618408
2014-08-15,64.74332641797491,A,144.4600067138672,137.98600158691406,134.6520004272461,133.64700012207032,132.3914013671875,125.62750053405762,121.37470031738282
2014-08-18,67.08730870356725,A,147.14999389648438,141.10800170898438,136.03300018310546,134.4909996032715,132.7146011352539,125.94800048828125,121.53615028381347
2014-08-19,70.0035053040721,A,148.60000610351562,144.94000244140625,137.67400054931642,135.28899993896485,133.0746011352539,126.25720054626464,121.70505031585694
2014-08-20,70.42511908502543,A,148.5399932861328,146.22799987792968,139.52299957275392,136.07749938964844,133.42060089111328,126.57070045471191,121.86280029296876
2014-08-21,70.4993054908646,A,148.0800018310547,147.36600036621093,141.33800048828124,136.8574996948242,133.74680084228515,126.90320045471191,122.01575031280518
2014-08-22,70.26881960924827,A,148.11000061035156,148.09599914550782,143.04100036621094,137.67699966430663,134.06200073242186,127.25410049438477,122.16530033111572
2014-08-25,69.66719073008586,A,147.86000061035156,148.23800048828124,144.67300109863282,138.46399993896483,134.35680084228517,127.6337004852295,122.314450340271
2014-08-26,68.6383977714597,A,147.13999938964844,147.9459991455078,146.44300079345703,139.10899963378907,134.62820068359375,127.98260047912598,122.46975032806397
2014-08-27,67.34851698012777,A,145.0,147.23800048828124,146.73300018310547,139.53299942016602,134.85360076904297,128.27690048217772,122.6098503112793
2014-08-28,65.89652571676275,A,142.77000427246094,146.1760009765625,146.77100067138673,140.03199996948243,135.07840087890625,128.57070053100585,122.72690032958984
2014-08-29,64.69581365868605,A,143.69000244140625,145.29200134277343,146.69400024414062,140.67300033569336,135.32620086669922,128.91190055847167,122.840700340271
2014-09-01,63.49032315177585,A,143.69000244140625,144.45800170898437,146.3480010986328,141.19050064086915,135.5490008544922,129.2481005859375,122.95555034637451
2014-09-02,62.5511295739426,P,144.17999267578125,143.86600036621093,145.90599975585937,141.79000015258788,135.8106005859375,129.58770050048827,123.07385032653809
2014-09-03,62.171433513932705,P,141.83999633789062,143.23399963378907,145.23600006103516,142.37949981689454,135.9938006591797,129.8802005004883,123.17705032348633
2014-09-04,62.059426277259064,P,141.55999755859375,142.99199829101562,144.58399963378906,142.96100006103515,136.1936004638672,130.14620048522949,123.27885032653809
2014-09-05,61.792740205213846,P,142.24000549316406,142.70199890136718,143.99700012207032,143.5190002441406,136.36520050048827,130.4190005493164,123.38115036010743
2014-09-08,61.50767085897064,P,140.85000610351562,142.13399963378907,143.2960006713867,143.98450088500977,136.54620056152345,130.69330062866212,123.47190040588379
2014-09-09,60.94817891216783,P,139.67999267578125,141.23399963378907,142.55,144.49650039672852,136.68280029296875,130.9356005859375,123.5600503540039
2014-09-10,61.2081217543514,P,143.4199981689453,141.55,142.39199981689453,144.5625,136.93140014648438,131.23620056152345,123.66720035552979
2014-09-11,61.19181308324486,P,141.61000061035156,141.56000061035155,142.2759994506836,144.52350006103515,137.10980010986327,131.51670059204102,123.76430034637451
2014-09-12,61.20707696988793,P,141.7100067138672,141.4540008544922,142.0779998779297,144.38600006103516,137.2902001953125,131.8308006286621,123.87920036315919
2014-09-15,61.39126471261496,P,141.25,141.53399963378905,141.83399963378906,144.09100036621095,137.4948001098633,132.15580062866212,123.99390037536621
2014-09-16,61.99040874266771,P,143.08999633789062,142.21600036621095,141.725,143.81549987792968,137.76239990234376,132.46760055541992,124.11695034027099
2014-09-17,62.1700959965223,P,144.6999969482422,142.4720001220703,142.01100006103516,143.62350006103514,138.0613998413086,132.77330055236817,124.25655033111572
2014-09-18,62.65097065560346,A,144.5399932861328,143.05799865722656,142.30899963378906,143.44649963378907,138.37539978027343,133.06930046081544,124.39630031585693
2014-09-19,62.58646615384299,A,142.0500030517578,143.1259979248047,142.28999938964844,143.14349975585938,138.62279998779297,133.2853005218506,124.51595031738282
2014-09-22,61.97330394660185,A,138.4600067138672,142.56799926757813,142.0509994506836,142.67350006103516,138.74260009765624,133.44190055847167,124.61525035858155
2014-09-23,61.070812306332606,P,138.25,141.6,141.90800018310546,142.22900009155273,138.86279998779298,133.60240058898927,124.71575035095215
2014-09-24,60.297327177384126,P,140.8800048828125,140.83600158691405,141.65400085449218,142.02300033569335,139.04140014648436,133.81000061035155,124.8245503616333
2014-09-25,59.20081579692993,P,137.97999572753906,139.5240020751953,141.29100036621094,141.78349990844725,139.2282000732422,133.98380058288575,124.92915035247803
2014-09-26,58.98601819724564,P,140.1300048828125,139.14000244140624,141.13300018310548,141.6055000305176,139.43980010986328,134.16500061035157,125.04045036315918
2014-09-29,59.690791869517,P,141.86000061035156,139.82000122070312,141.19400024414062,141.51399993896484,139.6716000366211,134.3407006072998,125.15665035247802
2014-09-30,60.39266047179882,P,142.1199951171875,140.59400024414063,141.0970001220703,141.41100006103517,139.86119995117187,134.5194005584717,125.27680034637451
2014-10-01,60.295776180737725,P,139.10000610351562,140.23800048828124,140.53700103759766,141.2740005493164,139.98779998779298,134.68580062866212,125.38185039520263
2014-10-02,60.6065223685807,P,139.0,140.44200134277344,139.98300170898438,141.14600067138673,140.11820007324218,134.8738006591797,125.48420040130615
2014-10-03,60.75352370928269,P,140.33999633789062,140.48399963378907,139.81200103759767,141.05100021362304,140.29059997558593,135.06390060424803,125.6061503982544
2014-10-06,60.39957009489333,P,138.9600067138672,139.90400085449218,139.86200103759765,140.9565002441406,140.42740020751953,135.23680068969728,125.7296004486084
2014-10-07,59.55373086974455,P,135.5,138.5800018310547,139.58700103759764,140.74750061035155,140.45260009765624,135.39230072021485,125.82125045776367
2014-10-08,59.414028197657615,P,137.1999969482422,138.2,139.21900024414063,140.4365005493164,140.4661999511719,135.54310066223144,125.92140045166016
2014-10-09,58.61418541990475,P,132.83999633789062,136.96799926757814,138.7050003051758,139.99800033569335,140.46720001220703,135.63560066223144,125.99370044708252
2014-10-10,57.10112225049061,P,130.02999877929688,134.90599975585937,137.69499969482422,139.41399993896485,140.45040008544922,135.6825006866455,126.06075042724609
2014-10-13,54.73755073814207,P,123.44000244140624,131.8019989013672,135.85299987792968,138.52350006103515,140.25240020751954,135.66350074768067,126.09740043640137
2014-10-14,53.23248355516737,P,124.88999938964844,129.67999877929688,134.13000030517577,137.61350021362304,140.10640014648436,135.64590072631836,126.13910041809082
2014-10-15,52.31401967758768,P,130.1300048828125,128.26600036621093,133.23300018310547,136.88500061035157,140.10800018310547,135.6706007385254,126.20075042724609
2014-10-16,52.3242122452967,P,131.4199981689453,127.98200073242188,132.475,136.2290008544922,140.13780029296876,135.71020072937011,126.27850040435791
2014-10-17,53.25752702108352,P,133.3000030517578,128.63600158691406,131.77100067138673,135.7915008544922,140.1822003173828,135.7791007232666,126.36370040893554
2014-10-20,55.59316608933819,P,133.11000061035156,130.57000122070312,131.18600006103514,135.5240005493164,140.21360046386718,135.84240074157714,126.46175041198731
2014-10-21,58.196195584225286,P,136.5399932861328,132.9,131.28999938964844,135.43850021362306,140.3556002807617,135.94180068969726,126.57755039215088
2014-10-22,59.462647539368085,P,135.9600067138672,134.06600036621094,131.16600036621094,135.19250030517577,140.23280029296876,136.03000076293947,126.70630043029786
2014-10-23,60.78630901862443,P,138.47000122070312,135.4760009765625,131.7290008544922,135.21700057983398,140.15440032958983,136.13800079345702,126.84860042572022
2014-10-24,61.70632239435458,A,139.10000610351562,136.63600158691406,132.63600158691406,135.16550064086914,140.04720031738282,136.21930084228515,127.00555046081543
2014-10-27,62.26530153741023,A,138.5500030517578,137.7240020751953,134.14700164794922,135.00000076293946,139.8752005004883,136.29490081787108,127.15975048065185
2014-10-28,62.31243582736514,A,140.27000427246094,138.47000427246093,135.68500213623048,134.90750122070312,139.70860046386719,136.39160079956054,127.33830051422119
2014-10-29,62.77894464993673,A,139.94000244140625,139.26600341796876,136.66600189208984,134.94950103759766,139.53660064697266,136.47860076904297,127.50660053253173
2014-10-30,62.96694963199045,A,142.5500030517578,140.08200378417968,137.77900238037108,135.12700119018555,139.42600067138673,136.58640075683593,127.68520053863526
2014-10-31,64.22588950421452,A,150.55999755859375,142.3740020751953,139.5050018310547,135.63800125122071,139.47500061035157,136.76850067138673,127.91205051422119
2014-11-03,65.47734117339031,A,150.22999572753906,144.71000061035156,141.21700134277344,136.2015007019043,139.5224005126953,136.93960067749023,128.15475048065184
2014-11-04,66.21285318138763,A,148.52999877929688,146.36199951171875,142.41600189208984,136.85300064086914,139.55020050048827,137.089200592041,128.3664504623413
2014-11-05,67.14205718099761,A,148.50999450683594,148.07599792480468,143.6710006713867,137.41850051879882,139.620400390625,137.237000579834,128.57720043182374
2014-11-06,68.03617274002667,A,150.47000122070312,149.65999755859374,144.87100067138672,138.30000076293945,139.77440032958984,137.42640060424804,128.77895042419433
2014-11-07,67.37760858841011,A,149.17999267578125,149.38399658203124,145.87899932861328,139.25750045776368,139.88420013427734,137.60520050048828,128.99325038909913
2014-11-10,66.93635631952779,A,149.89999389648438,149.3179962158203,147.01399841308594,140.58050003051758,140.0083999633789,137.77870040893555,129.2203503417969
2014-11-11,66.62784307434738,A,148.02999877929688,149.2179962158203,147.78999786376954,141.7375,140.0854000854492,137.94800033569337,129.4231003189087
2014-11-12,66.11569014894964,A,147.39999389648438,148.99599609375,148.53599700927734,142.6009994506836,140.1966000366211,138.0952003479004,129.62110027313233
2014-11-13,65.1701011280766,A,147.66000366210938,148.43399658203126,149.0469970703125,143.4129997253418,140.3186001586914,138.25610031127928,129.78470027923584
2014-11-14,64.26310301560454,A,146.72000122070312,147.94199829101564,148.66299743652343,144.08399963378906,140.4082000732422,138.38670028686522,129.9359002685547
2014-11-17,63.31240400911315,A,147.75,147.51199951171876,148.41499786376954,144.81599960327148,140.54619995117187,138.54620025634765,130.1069002532959
2014-11-18,62.80409479602261,A,148.30999755859375,147.56799926757813,148.39299774169922,145.40449981689454,140.71880004882811,138.70080017089845,130.2731502532959
2014-11-19,62.79122284738781,A,150.49000549316406,148.18600158691407,148.59099884033202,146.13099975585936,140.8602001953125,138.89580017089844,130.44485027313232
2014-11-20,63.573942003492725,A,155.0800018310547,149.6700012207031,149.0519989013672,146.96149978637695,141.12960021972657,139.11970016479492,130.63760028839113
2014-11-21,64.99882932204287,A,155.99000549316406,151.5240020751953,149.73300018310547,147.80599975585938,141.4152001953125,139.3527001953125,130.83380031585693
2014-11-24,66.17600526230926,A,156.0500030517578,153.1840026855469,150.3480010986328,148.68099975585938,141.71120025634767,139.60300018310548,131.0303003311157
2014-11-25,66.96688283315207,A,154.64999389648438,154.452001953125,151.01000061035157,149.39999923706054,141.94240020751954,139.85240005493165,131.2067502975464
2014-11-26,67.43157236767222,A,155.2100067138672,155.39600219726563,151.79100189208984,150.1634994506836,142.15260040283204,140.1070001220703,131.38910034179688
2014-11-27,67.08923302718541,A,155.2100067138672,155.42200317382813,152.54600219726564,150.79649963378907,142.36600067138673,140.3707002258301,131.5685503768921
2014-11-28,65.89042930874767,A,151.88999938964844,154.602001953125,153.06300201416016,150.8629997253418,142.56280059814452,140.59280029296875,131.7235503768921
2014-12-01,63.84644060643844,A,146.5399932861328,152.7,152.94200134277344,150.6784996032715,142.72440032958986,140.73350021362305,131.83405033111572
2014-12-02,62.08973995223884,A,146.49000549316406,151.06800231933593,152.76000213623047,150.57649993896484,142.88920043945313,140.87600021362306,131.93010036468505
2014-12-03,60.61716267494891,A,149.27000427246094,149.8800018310547,152.63800201416015,150.6145004272461,143.0570004272461,141.04920028686524,132.0398003768921
2014-12-04,59.33300787100479,P,149.67999267578125,148.7739990234375,152.0980010986328,150.575,143.29100036621094,141.25960021972656,132.13535030364991
2014-12-05,59.26110590029106,P,152.7100067138672,148.93800048828126,151.77000122070314,150.7515007019043,143.54260040283202,141.49120025634767,132.24925037384034
2014-12-08,59.61497638337147,P,148.11000061035156,149.252001953125,150.9760009765625,150.66200103759766,143.66760040283202,141.66960021972656,132.35295036315918
2014-12-09,60.018535709825336,P,148.6999969482422,149.69400024414062,150.3810012817383,150.69550094604492,143.79920043945313,141.8302001953125,132.44665031433107
2014-12-10,59.417790733231605,P,143.89999389648438,148.6199981689453,149.25,150.52050094604493,143.8952001953125,141.94150009155274,132.53690029144286
2014-12-11,58.73067295521995,P,142.97999572753906,147.27999877929688,148.0269989013672,150.2865005493164,143.97480010986328,142.04650009155273,132.6191502761841
2014-12-12,56.790780529325126,P,138.3300018310547,144.40399780273438,146.6709991455078,149.86700057983398,143.93460021972658,142.11260009765624,132.68140029907227
2014-12-15,55.71969812210158,P,138.47999572753906,142.47799682617188,145.86499938964843,149.40350036621095,143.925,142.17620010375975,132.75345027923584
2014-12-16,54.5893116561784,P,138.66000366210938,140.46999816894532,145.08199920654297,148.9210006713867,143.98820007324218,142.22040008544923,132.83215030670166
2014-12-17,55.62641292864371,P,148.05999755859375,141.3019989013672,144.96099853515625,148.79950027465821,144.2054000854492,142.33580001831055,132.96800029754638
2014-12-18,57.01690202824361,P,148.5500030517578,142.41600036621094,144.8479995727539,148.47300033569337,144.51960021972656,142.4934001159668,133.12115032196044
2014-12-19,59.32608913672311,P,148.8699951171875,144.5239990234375,144.46399841308593,148.11699981689452,144.89640014648438,142.67340011596679,133.2752502822876
2014-12-22,61.27664338495594,P,148.08999633789062,146.4459991455078,144.46199798583984,147.71899948120117,145.38940002441407,142.8209001159668,133.42225025177
2014-12-23,63.46463465241495,P,150.10000610351562,148.73399963378907,144.60199890136718,147.49150009155272,145.8936001586914,143.0000001525879,133.57035026550292
2014-12-24,63.77117778518927,A,149.1699981689453,148.95599975585938,145.12899932861328,147.18949966430665,146.27440002441406,143.19120010375977,133.72460025787353
2014-12-25,63.85307292352932,A,149.1699981689453,149.0799987792969,145.7479995727539,146.88749923706055,146.62940002441405,143.3836001586914,133.87150024414063
2014-12-26,63.85269449687707,A,149.17999267578125,149.14199829101562,146.83299865722657,146.7519989013672,146.94699981689453,143.56460006713868,134.01505020141602
2014-12-29,63.9521210082238,A,149.16000366210938,149.3559997558594,147.9009994506836,146.88299942016602,147.2679998779297,143.74080017089844,134.1729002380371
2014-12-30,63.679087944953174,A,148.9600067138672,149.12799987792968,148.93099975585938,147.00649948120116,147.5164001464844,143.93600021362306,134.34080028533936
2014-12-31,63.31448103364193,A,148.7100067138672,149.03600158691407,148.99600067138672,146.97849960327147,147.77140014648438,144.00210021972657,134.51300033569336
2015-01-01,62.93603654192418,A,148.7100067138672,148.94400329589843,149.01200103759766,146.93000030517578,147.97620025634765,144.06530029296874,134.6909003829956
2015-01-02,62.526181144581464,A,150.25999450683594,149.16000366210938,149.1510009765625,146.80749969482423,148.19940002441408,144.12330017089843,134.87540035247804
2015-01-05,61.04382887326191,P,143.77999877929688,148.08400268554686,148.72000122070312,146.59099960327148,148.30399993896484,144.08960021972655,135.0188003540039
2015-01-06,59.28873250991728,P,142.25,146.74200134277345,147.93500061035155,146.26849975585938,148.34359985351563,144.0261001586914,135.14165035247802
2015-01-07,58.357192935468795,P,143.2100067138672,145.64200134277343,147.33900146484376,146.2340003967285,148.40899993896485,143.97280029296874,135.27175037384032
2015-01-08,57.923928246780406,P,146.1199951171875,145.1239990234375,147.03400115966798,146.39100036621093,148.48039978027344,143.95320022583007,135.428200340271
2015-01-09,56.928062402837334,P,143.5500030517578,143.78200073242186,146.47100219726562,146.6520004272461,148.34019989013672,143.90760025024414,135.58085037231444
2015-01-12,56.878296621808516,B,141.41000366210938,143.30800170898436,145.6960021972656,146.79850082397462,148.16380004882814,143.84310028076172,135.7384003829956
2015-01-13,57.35207699826881,B,141.86000061035156,143.2300018310547,144.98600158691406,146.95850067138673,148.03040008544923,143.79030029296874,135.88645038604736
2015-01-14,56.997862086137125,B,139.7899932861328,142.5459991455078,144.09400024414063,146.54500045776368,147.85600006103516,143.73820022583007,136.0075503540039
2015-01-15,55.781650692202,B,137.67999267578125,140.85799865722657,142.99099884033203,146.00149993896486,147.6001998901367,143.6873001098633,136.12900032043456
2015-01-16,55.44740544629468,B,139.72000122070312,140.0919982910156,141.93699951171874,145.54400024414062,147.41100006103517,143.64760009765624,136.27975032806395
