Date,GRADE,GPS,CBRE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-07-09,48.301612281865296,P,8.09000015258789,8.288000106811523,8.70600004196167,8.715499973297119,8.251199989318847,6.246999995708466,5.545900005102157
2009-07-10,48.186853843907095,P,8.09000015258789,8.202000045776368,8.57800006866455,8.62949995994568,8.254599990844726,6.294599997997284,5.539100006818772
2009-07-13,47.993000400856836,P,8.359999656677246,8.168000030517579,8.470000076293946,8.598499965667724,8.240999984741212,6.346399993896484,5.539750007390976
2009-07-14,48.39524996987879,P,8.579999923706055,8.294000053405762,8.392000102996827,8.588999938964843,8.23099998474121,6.397499992847442,5.543700007200241
2009-07-15,48.86507377784836,B,9.220000267028809,8.468000030517578,8.421000099182129,8.627999973297118,8.224799995422364,6.457299995422363,5.546450008153915
2009-07-16,49.62464260947931,P,9.3100004196167,8.71200008392334,8.500000095367431,8.667000007629394,8.242600002288818,6.519900000095367,5.556750010251999
2009-07-17,50.300864046152604,A,9.300000190734863,8.954000091552734,8.57800006866455,8.699500036239623,8.241200008392333,6.584000000953674,5.557000011205673
2009-07-20,51.10788770025567,A,9.6899995803833,9.220000076293946,8.694000053405762,8.801000022888184,8.267399997711182,6.65559999704361,5.56045000910759
2009-07-21,51.7073692255056,A,9.630000114440918,9.430000114440919,8.86200008392334,8.845500040054322,8.301000003814698,6.725299997329712,5.568750010728836
2009-07-22,52.00659535012397,A,9.5,9.486000061035156,8.977000045776368,8.89350004196167,8.351000003814697,6.792499997615814,5.583250011205673
2009-07-23,52.15024186909892,A,9.779999732971191,9.579999923706055,9.146000003814697,8.926000022888184,8.398000001907349,6.864599995613098,5.598950010538101
2009-07-24,52.48569419325084,A,9.859999656677246,9.691999816894532,9.322999954223633,8.950500011444092,8.453799991607665,6.937999992370606,5.61665000796318
2009-07-27,52.64005997086277,A,10.470000267028809,9.847999954223633,9.534000015258789,9.002000045776366,8.504600000381469,7.015599994659424,5.634050010442734
2009-07-28,52.774222173131186,A,10.420000076293944,10.005999946594239,9.718000030517578,9.055000066757202,8.555,7.085899994373322,5.654550009965897
2009-07-29,52.83312449473245,A,9.93000030517578,10.092000007629395,9.789000034332275,9.105000066757203,8.607200002670288,7.155299997329712,5.677250012159347
