Date,GRADE,GPS,PANW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-03-25,,,18.18000030517578,18.440666580200194,18.60166645050049,18.832499980926514,18.591866722106936,18.030566625595092,
2013-03-26,,,17.99333381652832,18.307333374023436,18.532333183288575,18.782333278656004,18.591266746520997,18.02576663017273,
2013-03-27,,,18.84000015258789,18.346666717529295,18.536333274841308,18.75899991989136,18.603066749572758,18.034499959945677,
2013-03-28,,,18.86666679382324,18.41066665649414,18.536999893188476,18.683499908447267,18.617133407592775,18.049966630935668,
2013-03-29,,,18.86666679382324,18.549333572387695,18.547333335876466,18.65099992752075,18.62540008544922,18.065299978256224,
2013-04-01,,,18.446666717529297,18.6026668548584,18.521666717529296,18.639999866485596,18.625266761779784,18.075433320999146,
2013-04-02,,,18.293333053588867,18.662666702270506,18.48500003814697,18.607333183288574,18.622800064086913,18.08106665611267,
2013-04-03,,,17.883333206176758,18.471333312988282,18.40900001525879,18.56183319091797,18.607800064086913,18.08526665687561,
2013-04-04,,,17.676666259765625,18.23333320617676,18.321999931335448,18.5058331489563,18.587866744995118,18.090699987411497,
2013-04-05,,,17.670000076293945,17.993999862670897,18.271666717529296,18.456833171844483,18.563133392333985,18.089899988174437,
2013-04-08,,,17.266666412353516,17.75799980163574,18.18033332824707,18.39099988937378,18.52553337097168,18.075866651535033,
2013-04-09,,,17.649999618530273,17.629333114624025,18.145999908447266,18.33916654586792,18.49973335266113,18.070966653823852,
2013-04-10,,,18.23666763305664,17.7,18.08566665649414,18.310999965667726,18.50493335723877,18.068499994277953,
2013-04-11,,,18.053333282470703,17.775333404541016,18.004333305358887,18.27066659927368,18.496933364868163,18.064199991226197,
2013-04-12,,,17.71666717529297,17.78466682434082,17.88933334350586,18.218333339691164,18.488533363342285,18.05666666984558,
2013-04-15,,,17.23666763305664,17.778667068481447,17.768333435058594,18.145000076293947,18.477600059509278,18.042766675949096,
2013-04-16,,,17.516666412353516,17.752000427246095,17.69066677093506,18.087833404541016,18.469066734313966,18.031133337020876,
2013-04-17,,,17.31333351135254,17.567333602905272,17.633666801452637,18.021333408355712,18.454400062561035,18.02233334541321,
2013-04-18,,,17.166667938232422,17.390000534057616,17.582666969299318,17.952333450317383,18.43666675567627,18.007766695022582,
2013-04-19,,,16.90333366394043,17.22733383178711,17.506000328063966,17.88883352279663,18.407666778564455,17.995400037765503,
2013-04-22,,,17.126667022705078,17.205333709716797,17.492000389099122,17.836166858673096,18.383733444213867,17.99446671485901,
2013-04-23,,,17.703332901000977,17.24266700744629,17.49733371734619,17.82166681289673,18.359733428955078,17.99266671180725,
2013-04-24,,,18.003332138061523,17.380666732788086,17.47400016784668,17.77983341217041,18.35206672668457,17.999033365249634,
2013-04-25,,,18.053333282470703,17.55799980163574,17.47400016784668,17.739166736602783,18.341600036621095,18.008566694259642,19.035083327293396
2013-04-26,,,17.8700008392334,17.751333236694336,17.48933353424072,17.68933343887329,18.331000061035155,18.016233377456665,19.0358833360672
2013-04-29,,,18.023332595825195,17.930666351318358,17.568000030517577,17.668166732788087,18.323466720581056,18.033733377456667,19.040149998664855
2013-04-30,,,18.03333282470703,17.99666633605957,17.61966667175293,17.655166721343996,18.314133377075194,18.051100034713745,19.03781666278839
2013-05-01,,,17.226667404174805,17.841333389282227,17.611000061035156,17.622333431243895,18.29333339691162,18.05920002937317,19.025700001716615
2013-05-02,49.37913147345788,C,17.600000381469727,17.75066680908203,17.654333305358886,17.6185001373291,18.281200065612794,18.072000036239626,19.0139000082016
2013-05-03,49.41101397857978,C,18.1299991607666,17.802666473388673,17.776999855041502,17.641500091552736,18.261866722106934,18.087333364486696,19.009550004005433
2013-05-06,49.372876614552304,C,17.959999084472656,17.789999771118165,17.860333061218263,17.67616672515869,18.239533348083498,18.10023335456848,19.00768333911896
2013-05-07,49.28187984568115,C,17.573333740234375,17.697999954223633,17.8473331451416,17.672333431243896,18.211066665649415,18.102766695022584,19.000316672325134
2013-05-08,49.170298935410436,B,16.553333282470703,17.563333129882814,17.70233325958252,17.5881667137146,18.15599998474121,18.09466670036316,18.989450001716612
2013-05-09,48.98687588413861,B,16.56999969482422,17.35733299255371,17.55399990081787,17.514000034332277,18.079866638183592,18.087766695022584,18.98046666622162
2013-05-10,48.732945000677724,B,16.57666778564453,17.0466667175293,17.424666595458984,17.457000064849854,18.021066665649414,18.071333379745482,18.972033343315125
2013-05-13,48.54366339678912,B,16.760000228881836,16.806666946411134,17.298333358764648,17.433166694641113,17.9829333114624,18.05633337974548,18.964533343315125
2013-05-14,48.518661441778725,B,17.420000076293945,16.776000213623046,17.23700008392334,17.428333377838136,17.952399978637693,18.047933378219604,18.95696668148041
2013-05-15,48.68512185952432,B,17.543333053588867,16.97400016784668,17.268666648864745,17.43983335494995,17.927399978637695,18.04573338508606,18.94313334941864
2013-05-16,48.926153086325776,B,18.030000686645508,17.26600036621094,17.311666679382324,17.482999992370605,17.912066650390624,18.049800062179564,18.93106668949127
2013-05-17,49.263025293468075,C,18.809999465942383,17.712666702270507,17.3796667098999,17.5783332824707,17.915266647338864,18.0624667263031,18.922916684150696
2013-05-20,49.44274002033953,C,18.09000015258789,17.978666687011717,17.392666816711426,17.626499938964844,17.905400009155272,18.0649667263031,18.908833346366883
2013-05-21,49.46876463347987,C,17.543333053588867,18.003333282470702,17.389666748046874,17.618499946594238,17.8825333404541,18.06200005531311,18.89688334941864
2013-05-22,49.427499623148,C,17.40333366394043,17.975333404541015,17.474666786193847,17.588500022888184,17.854600028991698,18.06526671409607,18.87935001850128
2013-05-23,49.3044127930824,C,17.3700008392334,17.843333435058593,17.554666900634764,17.554333400726318,17.824800033569336,18.07446671485901,18.855366683006288
2013-05-24,49.08421905149455,B,17.459999084472656,17.57333335876465,17.643000030517577,17.533833312988282,17.798733367919922,18.08823338508606,18.83051667690277
2013-05-27,48.997957543655296,B,17.459999084472656,17.447333145141602,17.71299991607666,17.505666637420653,17.773866691589355,18.105400047302247,18.80870000362396
2013-05-28,49.053341267449476,B,17.926666259765625,17.523999786376955,17.763666534423827,17.500333309173584,17.759200019836427,18.125900039672853,18.791133332252503
2013-05-29,49.165403057070726,B,18.253332138061523,17.69399948120117,17.834666442871093,17.55166654586792,17.75139999389648,18.141833362579344,18.77698333263397
2013-05-30,49.26294703356863,C,18.1299991607666,17.84599914550781,17.844666290283204,17.578166484832764,17.743066635131832,18.154466686248778,18.760733332633972
2013-05-31,49.074099776633496,B,16.17333221435547,17.588665771484376,17.58099956512451,17.480333137512208,17.703066635131833,18.140166683197023,18.73364999294281
2013-06-03,48.774322201241084,B,15.276666641235352,17.151999282836915,17.29966621398926,17.34616651535034,17.644999961853024,18.11843334197998,18.703883328437804
2013-06-04,48.34127638999797,B,14.686667442321776,16.503999519348145,17.013999652862548,17.20183320045471,17.578866634368893,18.085066690444947,18.670816669464113
2013-06-05,47.865108579545165,B,14.803333282470703,15.81399974822998,16.753999614715575,17.114333200454713,17.49813329696655,18.050600023269652,18.636949996948243
2013-06-06,47.46520151276934,B,15.0,15.18799991607666,16.516999530792237,17.035833215713502,17.420799961090086,18.018966684341432,18.606233329772948
2013-06-07,47.44842895847757,B,15.399999618530272,15.03333339691162,16.310999584197997,16.97699980735779,17.35146661758423,17.988433351516722,18.57593333244324
2013-06-10,47.55537380722314,B,15.486666679382324,15.075333404541016,16.113666343688966,16.913333129882812,17.29226661682129,17.958766689300536,18.546066670417787
2013-06-11,47.715894494145154,B,15.59333324432373,15.256666564941407,15.880333042144775,16.8219997882843,17.238266620635986,17.93053334236145,18.507016668319704
2013-06-12,47.808052781730375,B,15.196666717529297,15.335333251953125,15.574666500091553,16.704666471481325,17.184533290863037,17.896166677474977,18.46633334159851
2013-06-13,47.83217999902246,B,15.06999969482422,15.349333190917969,15.268666553497315,16.55666642189026,17.13239995956421,17.860133352279664,18.422666673660277
2013-06-14,47.692367090684606,B,14.373332977294922,15.1439998626709,15.088666629791259,16.334833097457885,17.06646661758423,17.814800004959107,18.376633338928222
2013-06-17,47.54930614731703,B,14.383333206176758,14.923333168029785,14.9993332862854,16.14949975013733,17.008799953460695,17.767166662216187,18.328966665267945
2013-06-18,47.40299205646243,B,13.866666793823242,14.577999877929688,14.917333221435547,15.965666437149048,16.933133296966552,17.716433324813842,18.287299995422362
2013-06-19,47.36000573010376,B,14.020000457763672,14.342666625976562,14.838999938964843,15.79649977684021,16.848799953460695,17.67686665534973,18.249299993515013
2013-06-20,47.322504199951446,B,13.953332901000977,14.119333267211914,14.73433322906494,15.625666379928589,16.7667999458313,17.631866655349732,18.20576665878296
2013-06-21,47.34435716252816,B,13.68333339691162,13.981333351135254,14.562666606903075,15.436833095550536,16.68613327026367,17.58733331680298,18.16253332614899
2013-06-24,47.27558283703582,B,13.186667442321776,13.742000198364257,14.332666683197022,15.223166513442994,16.605133266448973,17.541366662979126,18.11528332710266
2013-06-25,47.30054046061486,B,13.856666564941406,13.740000152587891,14.159000015258789,15.019666528701782,16.531933269500733,17.500500001907348,18.069266662597656
2013-06-26,47.30789781132637,B,14.026666641235352,13.741333389282227,14.042000007629394,14.808333253860473,16.466199932098387,17.460299997329713,18.026066656112672
2013-06-27,47.462224520364856,B,14.793333053588867,13.909333419799804,14.014333343505859,14.641499948501586,16.41873323440552,17.427699995040893,17.99161665916443
2013-06-28,47.60830697040388,B,14.053333282470703,13.983333396911622,13.982333374023437,14.535500001907348,16.361733226776124,17.38470000267029,17.95518332481384
2013-07-01,47.83894425415384,B,14.07333278656006,14.160666465759277,13.951333332061768,14.475333309173584,16.30066654205322,17.342199993133544,17.91778332233429
2013-07-02,47.94161592730657,B,13.716667175292969,14.13266658782959,13.93633337020874,14.426833295822144,16.220933227539064,17.29033332824707,17.87941666126251
2013-07-03,48.087021847320386,B,14.300000190734863,14.187333297729491,13.96433334350586,14.401666641235352,16.14686658859253,17.24946665763855,17.84550000190735
