Date,GRADE,GPS,DIS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-07,,,0.7115300893783569,0.7228297352790832,0.7175330281257629,0.7128542602062226,0.7368485951423644,,
1984-03-08,,,0.7175692915916443,0.7190939664840699,0.7190197229385376,0.7120085954666138,0.7362984621524811,,
1984-03-09,,,0.7424353361129761,0.7210376620292663,0.7208743035793305,0.7121414095163345,0.7362456500530243,,
1984-03-12,,,0.7619731426239014,0.7300669312477112,0.7248592734336853,0.7136042237281799,0.736583594083786,,
1984-03-13,,,0.8063780069351196,0.7479771733283996,0.7348737597465516,0.7177286475896836,0.7378449463844299,,
1984-03-14,,,0.8188110589981079,0.7694333672523499,0.7461315512657165,0.7241520434617996,0.7392490196228028,,
1984-03-15,,,0.8081540465354919,0.7875503182411194,0.7533221423625946,0.7296011865139007,0.7403693318367004,,
1984-03-16,,,0.7992730736732483,0.7989178657531738,0.7599777638912201,0.7351359635591507,0.7414532744884491,,
1984-03-19,,,0.8347960114479065,0.8134824395179748,0.771774685382843,0.7424468874931336,0.743247675895691,,
1984-03-20,,,0.8667668700218201,0.8255602121353149,0.7867686927318573,0.7510032325983047,0.7461758506298065,,
1984-03-21,,,0.9005138874053955,0.8419007778167724,0.8056670725345612,0.7616000503301621,0.7498142790794372,,
1984-03-22,,,0.8738714456558228,0.8550442576408386,0.821297287940979,0.7701585054397583,0.7526726841926574,,
1984-03-23,,,0.9076181650161744,0.8767132759094238,0.8378155708312989,0.7793449372053146,0.7559941458702087,,
1984-03-26,,,0.9076181650161744,0.8912777066230774,0.8523800730705261,0.7886196732521057,0.7590331172943116,,
1984-03-27,,,0.893409013748169,0.8966061353683472,0.8610831737518311,0.7979784667491913,0.7620703959465027,,
1984-03-28,,,0.9093947410583496,0.898382306098938,0.8701415419578552,0.8081365466117859,0.7648977100849151,,
1984-03-29,,,0.9236035943031312,0.9083287358283997,0.8816864967346192,0.8175043195486069,0.7679738795757294,,
1984-03-30,,,0.9502465724945068,0.9168544173240661,0.896783846616745,0.8283808052539825,0.7720419776439666,,
1984-04-02,,,0.9200518727302552,0.9193411588668823,0.9053094327449799,0.8385420590639114,0.7754708671569824,,
1984-04-03,,,0.9466946125030518,0.9299982786178589,0.913302206993103,0.8500354498624801,0.779538551568985,,
1984-04-04,,,0.937813639640808,0.9356820583343506,0.9170321822166443,0.8613496273756027,0.7834286165237426,,
1984-04-05,,,0.9466946125030518,0.9403002619743347,0.9243144989013672,0.8728058934211731,0.7873903608322144,,
1984-04-06,,,0.9520233869552612,0.9406556248664856,0.9287550210952759,0.8832852959632873,0.7911761772632598,0.7579713290929795,
1984-04-09,,,0.9413660168647766,0.9449184536933899,0.9321298062801361,0.8922549396753311,0.794466359615326,0.7604519629478455,
1984-04-10,,,0.9466946125030518,0.9449184536933899,0.9374583661556244,0.8992707699537277,0.7975099992752075,0.7630385357141495,
1984-04-11,,,0.9111705422401428,0.9395898342132568,0.9376359462738038,0.9038887441158294,0.8000550162792206,0.7653225237131118,
1984-04-12,,,0.9200518727302552,0.9342612862586975,0.9372807741165161,0.9094836354255676,0.8028482913970947,0.7676953250169753,
1984-04-13,,,0.9093947410583496,0.9257355570793152,0.9331955909729004,0.9149897187948227,0.8055343556404114,0.7700142097473145,
1984-04-16,,,0.9040660262107848,0.9182755589485169,0.9315970063209533,0.9184532195329667,0.8083257079124451,0.7723324656486511,
1984-04-17,,,0.8774240612983704,0.9044214487075806,0.9246699512004852,0.9189860790967941,0.8106901741027832,0.7742789888381958,
1984-04-18,,,0.8845285773277283,0.8990930557250977,0.9193414449691772,0.9181868135929108,0.8135498440265656,0.7763492119312286,
1984-04-19,,,0.8667668700218201,0.8884360551834106,0.9113486707210541,0.9178315848112106,0.8161955296993255,0.7781891632080078,
1984-04-20,,,0.8667668700218201,0.8799104809761047,0.90282301902771,0.9157890200614929,0.8187352859973908,0.7796078693866729,
1984-04-23,,,0.8454530835151672,0.8681878924369812,0.893231725692749,0.9126807659864425,0.8209900104999542,0.7807256782054901,
1984-04-24,,,0.8490049839019775,0.8625040769577026,0.8834627628326416,0.910460564494133,0.8234923195838928,0.7819843190908432,
1984-04-25,,,0.8951858282089233,0.8646355271339417,0.8818642914295196,0.9097501188516617,0.8275891733169556,0.7836521124839783,
1984-04-26,,,0.9200518727302552,0.8752925276756287,0.8818642914295196,0.9095725327730179,0.8320067870616913,0.7856212222576141,
1984-04-27,,,0.9058422446250916,0.883107602596283,0.8815090417861938,0.9073523163795472,0.8363520812988281,0.7875184404850006,
1984-04-30,,,0.893409013748169,0.8926987886428833,0.8804433405399322,0.9060201734304428,0.8404487109184265,0.7892489492893219,
1984-05-01,,,0.937813639640808,0.9104605197906495,0.886482298374176,0.9055761247873306,0.8452921843528748,0.7914411610364914,
1984-05-02,,,0.9236035943031312,0.916144073009491,0.8903898000717163,0.9048656225204468,0.8499927055835724,0.7935972082614898,
1984-05-03,,,0.9164993166923524,0.9154335618019104,0.8953630447387695,0.9033558577299118,0.8542686450481415,0.7958058017492294,
1984-05-04,,,0.9093947410583496,0.9161440610885621,0.8996258318424225,0.9012244254350662,0.8579787492752076,0.797943349480629,
1984-05-07,,,0.9164993166923524,0.9207621216773987,0.906730455160141,0.899981090426445,0.8618662667274475,0.8000106990337372,
1984-05-08,,,0.9076181650161744,0.914723026752472,0.9125917732715607,0.8980272680521011,0.8658939671516418,0.8019009560346604,
1984-05-09,,,0.9111705422401428,0.9122364163398743,0.9141902446746826,0.8980272680521011,0.8699927151203155,0.8037384617328643,
1984-05-10,,,0.8916330337524414,0.9072631597518921,0.9113483607769013,0.8966063261032104,0.8731004130840302,0.8054158967733384,
1984-05-11,,,0.8916330337524414,0.9037108182907104,0.9099274396896362,0.8957182407379151,0.8762787365913391,0.8070227152109146,
1984-05-14,,,0.9093947410583496,0.9022899031639099,0.9115260124206543,0.8959846764802932,0.8801300954818726,0.80880715072155,
1984-05-15,,,0.9040660262107848,0.901579475402832,0.9081512510776519,0.897316774725914,0.8838748800754547,0.8106265765428543,
1984-05-16,,,0.902290105819702,0.8998033881187439,0.9060199022293091,0.8982048511505127,0.8876900804042817,0.8122693377733231,
1984-05-17,,,0.902290105819702,0.901934802532196,0.9045989811420441,0.8999810129404068,0.8913844966888428,0.8138414794206619,
1984-05-18,,,0.8987374901771545,0.9033556938171386,0.9035332560539245,0.9015795439481735,0.8945105397701263,0.8153780949115753,
1984-05-21,,,0.8916330337524414,0.899803352355957,0.9010466277599335,0.9038885414600373,0.8971037375926971,0.8168436658382415,
1984-05-22,,,0.8951858282089233,0.8980273127555847,0.8998033940792084,0.9061975836753845,0.8988798940181733,0.8183624202013016,
1984-05-23,,,0.9413660168647766,0.9058424949645996,0.9028229415416718,0.9085065931081772,0.9013309931755066,0.8202900063991546,
1984-05-24,,,0.928932249546051,0.9111709237098694,0.9065528631210327,0.908950611948967,0.9037465572357177,0.8220579445362091,
1984-05-25,,,0.9733368754386902,0.9260908007621765,0.9147232472896576,0.9123253434896469,0.9072278332710266,0.8243405538797378,
1984-05-28,,,0.9733368754386902,0.9424315690994263,0.9211174607276916,0.9163217365741729,0.9099986505508423,0.8266231632232666,
1984-05-29,,,0.9111705422401428,0.9456285119056702,0.9218279123306274,0.9149895817041397,0.9108867239952088,0.8285312873125076,
1984-05-30,,,0.8951858282089233,0.9363924741744996,0.9211174845695496,0.9135686933994294,0.9107801628112793,0.8302972209453583,
1984-05-31,,,0.8880808353424072,0.9282221913337707,0.9196965575218201,0.9121477693319321,0.911064350605011,0.8318685173988343,
1984-06-01,,,0.9129469990730286,0.9161442160606384,0.9211175084114075,0.912325382232666,0.9111709272861481,0.8335825365781784,
1984-06-04,,,0.9200518727302552,0.9054872155189514,0.9239593923091889,0.9125030100345611,0.9114196014404297,0.8352263593673706,
1984-06-05,,,0.9129469990730286,0.9058425068855286,0.9257355093955993,0.9127694517374039,0.9118103611469269,0.8369403785467148,
1984-06-06,,,0.9200518727302552,0.9108157157897949,0.9236040949821472,0.9132135182619094,0.912023503780365,0.8384606069326401,
1984-06-07,,,0.9279029965400696,0.9187801480293274,0.923501169681549,0.9150270164012909,0.9121094918251038,0.8400416857004166,
1984-06-08,,,0.9136280417442322,0.9189163565635681,0.9175302863121033,0.9161267668008805,0.9113771212100983,0.8417095494270325,
1984-06-11,,,0.7744429111480713,0.8897945642471313,0.8976408898830414,0.9093791753053665,0.9084649419784546,0.8419679045677185,
1984-06-12,,,0.7244784235954285,0.8521008491516113,0.8789716780185699,0.9003997951745987,0.9040206182003021,0.8417795848846436,
1984-06-13,,,0.6994964480400085,0.8079897642135621,0.8594027400016785,0.890260112285614,0.8992542743682861,0.8413414454460144,
1984-06-14,,,0.6977118849754333,0.7619515419006347,0.8403658449649811,0.8800312012434006,0.8942746198177338,0.8408324903249741,
1984-06-15,,,0.7066342234611511,0.7205527782440185,0.8197345674037934,0.8704260379076004,0.8893668365478515,0.8402715069055557,
1984-06-18,,,0.7066342234611511,0.7069910407066345,0.7983928024768829,0.8611760973930359,0.884672200679779,0.8395692801475525,
1984-06-19,,,0.6994964480400085,0.7019946455955506,0.777047747373581,0.8513916283845901,0.8797282373905182,0.8386191183328628,
1984-06-20,,,0.6994964480400085,0.7019946455955506,0.7549922049045563,0.8392981499433517,0.8754947555065155,0.8377748858928681,
1984-06-21,,,0.6977118849754333,0.7019946455955506,0.7319730937480926,0.8277371317148209,0.871047955751419,0.8369481235742569,
1984-06-22,,,0.7119873762130737,0.7030652761459351,0.7118090271949769,0.8146696567535401,0.8670998084545135,0.8363170820474625,
1984-06-25,,,0.6620237827301025,0.6941431879997253,0.70056711435318,0.7991040021181106,0.8622589635849,0.8352923357486725,
1984-06-26,,,0.6691613793373108,0.6880761742591858,0.6950354099273681,0.787003543972969,0.8580937099456787,0.834391942024231,
1984-06-27,,,0.672730028629303,0.6827228903770447,0.6923587679862976,0.775880753993988,0.8538577389717102,0.8337037914991379,
1984-06-28,,,0.665592610836029,0.6762990355491638,0.6891468405723572,0.7647563427686691,0.8498342537879944,0.83301489174366,
1984-06-29,,,0.6762990355491638,0.6691613674163819,0.6861133217811585,0.7529239445924759,0.8460248970985412,0.832380091547966,
1984-07-02,,,0.6602392196655273,0.6688044548034668,0.6814738214015961,0.7399333119392395,0.8423206198215485,0.8316553151607513,
1984-07-03,,,0.6513169407844543,0.6652355670928956,0.6766558706760406,0.7268518090248108,0.838366858959198,0.8309295892715454,
1984-07-04,,,0.6513169407844543,0.6609529495239258,0.6718379199504853,0.7134150624275207,0.8334894812107086,0.8305393272638321,
1984-07-05,,,0.6566704511642456,0.6591685175895691,0.6677337765693665,0.6998534351587296,0.8282218527793884,0.8301143199205399,
1984-07-06,,,0.6566704511642456,0.6552428007125854,0.6622020840644837,0.6870055556297302,0.8232384169101715,0.8297952491044999,
1984-07-09,,,0.6709457039833069,0.6573840975761414,0.6630942761898041,0.681830695271492,0.8187891507148742,0.8296189308166504,
1984-07-10,,,0.6798678040504456,0.6630942702293396,0.6641649186611176,0.6796001642942429,0.813630234003067,0.8294612091779708,
1984-07-11,,,0.6816521883010864,0.669161319732666,0.6650571346282959,0.6787079513072968,0.8087912058830261,0.8293919557332993,
1984-07-12,,,0.6852208971977234,0.6748714089393616,0.6670199632644653,0.6780834019184112,0.8041656374931335,0.8292171412706375,
1984-07-13,,,0.7387536764144897,0.6912880539894104,0.6732654273509979,0.6796893745660781,0.8007528162002564,0.829365782737732,
1984-07-16,,,0.720909595489502,0.7012808322906494,0.6793324649333954,0.6804031431674957,0.7968410217761993,0.8293536442518235,
1984-07-17,,,0.754813551902771,0.7162699818611145,0.689682126045227,0.6831689983606338,0.7937849295139313,0.8298394483327866,
1984-07-18,,,0.7762272953987122,0.7351850032806396,0.7021731615066529,0.687005540728569,0.7910860645771026,0.8305393898487091,
1984-07-19,,,0.7637355327606201,0.750887930393219,0.7128796696662902,0.6903067231178284,0.7885281145572662,0.8308142638206482,
1984-07-20,,,0.7494605779647827,0.7530293107032776,0.722158682346344,0.6921803832054139,0.785684665441513,0.8309817010164261,
1984-07-23,,,0.7708740830421448,0.7630222082138062,0.7321515202522277,0.697622898221016,0.7829142522811889,0.8315221738815307,
1984-07-24,,,0.7583822011947632,0.7637359380722046,0.7400029599666595,0.7020839393138886,0.7800005757808686,0.8319377279281617,
1984-07-25,,,0.7762272953987122,0.7637359380722046,0.7494604706764221,0.707258802652359,0.7774793195724488,0.8325846999883652,
1984-07-26,,,0.778012216091156,0.7665912747383118,0.7587396025657653,0.7128797829151153,0.7749937617778778,0.8331891292333603,
1984-07-27,,,0.7690890431404114,0.7705169677734375,0.7617731392383575,0.7175192832946777,0.7724007928371429,0.8334556663036347,
1984-07-30,,,0.7673048377037048,0.7698031187057495,0.7664126634597779,0.7228725641965866,0.7699142289161682,0.8335089832544327,
1984-07-31,,,0.7530292272567749,0.7687325239181518,0.7662342309951782,0.7279581785202026,0.7670710968971253,0.8329754954576493,
1984-08-01,,,0.7851493954658508,0.7705169439315795,0.7671264410018921,0.7346498012542725,0.7639467644691468,0.8326388788223267,
1984-08-02,,,0.7922875285148621,0.7733720064163208,0.7699816405773163,0.7414306551218033,0.7612138700485229,0.8324802136421203,
1984-08-03,,,0.8065627217292786,0.7808667421340942,0.7756918549537659,0.7489252686500549,0.7578783869743347,0.8325531101226806,
1984-08-06,,,0.7958560585975647,0.7865769863128662,0.7781900525093078,0.7551707863807678,0.7543287706375122,0.8321637105941773,
1984-08-07,,,0.7958560585975647,0.7951423525810242,0.7819374382495881,0.7609701991081238,0.7520224809646606,0.8314546024799347,
1984-08-08,,,0.7976404428482056,0.7976405620574951,0.7840787529945373,0.7667696118354798,0.7500715732574463,0.8304258680343628,
1984-08-09,,,0.799424946308136,0.7990680456161499,0.7862200260162353,0.7724798142910003,0.7482984554767609,0.8296814030408859,
1984-08-10,,,0.799424946308136,0.7976404905319214,0.7892536163330078,0.7755133777856826,0.746028014421463,0.8285994708538056,
1984-08-13,,,0.799424946308136,0.7983542680740356,0.7924656271934509,0.7794391453266144,0.7436154758930207,0.8275175386667252,
1984-08-14,,,0.7887181639671326,0.7969266891479492,0.7960345208644867,0.7811343759298325,0.7411308991909027,0.8264706301689148,
1984-08-15,,,0.8029937148094177,0.7979973435401917,0.7978189527988434,0.7824726969003677,0.738789736032486,0.8254066199064255,
1984-08-16,,,0.8208379745483398,0.8022799491882324,0.8006739974021911,0.7853278189897537,0.7366484355926514,0.8243789637088775,
1984-08-17,,,0.8226226568222046,0.8069194912910461,0.8022799909114837,0.7889859229326248,0.7348283278942108,0.8231027245521545,
1984-08-20,,,0.8226226568222046,0.8115590333938598,0.8049566507339477,0.7915733516216278,0.7357919228076935,0.822128432393074,
1984-08-21,,,0.8190534710884094,0.8176260948181152,0.8072763919830322,0.7946069151163101,0.7376834237575531,0.8208520209789276,
1984-08-22,,,0.8065627217292786,0.8183398962020874,0.8081686198711395,0.7961236864328385,0.7398247492313385,0.8195395117998123,
1984-08-23,,,0.8154846429824829,0.817269229888916,0.8097745895385742,0.7979973077774047,0.7421802043914795,0.8182274121046066,
1984-08-24,,,0.8083469867706299,0.814414095878601,0.8106667935848236,0.7999602049589157,0.7442144596576691,0.8167906481027604,0.7873809885978699
1984-08-27,,,0.804777979850769,0.810845160484314,0.811202096939087,0.8018338620662689,0.7461773347854614,0.8154247677326203,0.7879383653402329
1984-08-28,,,0.7922875285148621,0.8054919719696045,0.8115590333938598,0.8037967771291733,0.7480331563949585,0.8138806968927383,0.7884596163034439
1984-08-29,,,0.7976404428482056,0.8037075161933899,0.8110237061977387,0.804421329498291,0.7499960362911224,0.812745395898819,0.7890339598059655
1984-08-30,,,0.8012092113494873,0.8008524298667907,0.8090608298778534,0.8048674136400222,0.7520659828186035,0.8115569692850113,0.7896261471509933
1984-08-31,51.03778678116413,P,0.804777979850769,0.8001386284828186,0.8072763621807099,0.8047781765460968,0.7539217948913575,0.8105108016729354,0.790262505710125
1984-09-03,51.03930871214654,P,0.804777979850769,0.8001386284828186,0.8054918944835663,0.8052242726087571,0.7567768788337708,0.8095179212093353,0.7909251934289933
1984-09-04,51.043649997806,P,0.8029937148094177,0.8022798657417297,0.8038859188556671,0.8055811554193497,0.7594535255432129,0.8087736177444458,0.7915263032913208
1984-09-05,51.04678282712914,P,0.8029937148094177,0.8033505201339721,0.803529018163681,0.8058488190174102,0.7620587992668152,0.8079582691192627,0.7921537405252457
1984-09-06,51.05300849808566,A,0.8101317286491394,0.8051350235939025,0.8029937267303466,0.8063841581344604,0.7649495816230774,0.8073919177055359,0.7927905404567719
1984-09-07,51.060888168232474,A,0.8226226568222046,0.8087039589881897,0.8044212937355042,0.8075440436601639,0.7678760540485382,0.8069504755735397,0.7932791724801064
1984-09-10,51.06587312822273,A,0.8172693848609924,0.8112022399902343,0.8056704342365265,0.8084362655878067,0.7710166573524475,0.806668638586998,0.793697158396244
1984-09-11,51.08251462978665,A,0.8565266132354736,0.8219088196754456,0.8120943427085876,0.8118266880512237,0.7751208508014679,0.806743854880333,0.794364086985588
1984-09-12,51.0927776822111,A,0.8422510027885437,0.8297602772712708,0.8165553987026215,0.81378955245018,0.7789395320415496,0.8062145066261291,0.7949333095550537
1984-09-13,51.099331629544395,A,0.8429685235023499,0.8363276362419129,0.8207313299179078,0.8148960798978806,0.7826654934883117,0.8054436731338501,0.7955324476957322
1984-09-14,51.11791615306669,A,0.8985684514045715,0.8515167951583862,0.8301103770732879,0.8186933696269989,0.7875034534931182,0.8053709352016449,0.7964446878433228
1984-09-17,51.141210058187305,A,0.9129169583320618,0.8706463098526,0.8409242749214172,0.8232080847024917,0.7923428785800933,0.8055660146474838,0.7974074819684028
1984-09-18,51.140399426473856,A,0.889600932598114,0.8772611737251281,0.8495849967002869,0.826735457777977,0.7965375411510468,0.8050838875770568,0.7982625243067741
1984-09-19,51.152238984556156,A,0.903949499130249,0.8896008729934692,0.85968057513237,0.8316047966480256,0.80098348736763,0.804887346625328,0.7992422774434089
1984-09-20,51.164616934249615,A,0.9003621339797974,0.9010795950889587,0.8687036156654357,0.8358486711978912,0.8052863121032715,0.8047259747982025,0.8002658882737159
1984-09-21,51.15931234518186,A,0.9147101044654846,0.9043079257011414,0.8779123604297638,0.841166827082634,0.8088054406642914,0.8047791284322738,0.8013612389564514
1984-09-24,51.13491453435784,A,0.8644912838935852,0.8946227908134461,0.8826345503330231,0.8441524922847747,0.811677074432373,0.8042590481042862,0.8021348735690117
1984-09-25,51.11927976028071,A,0.8591108918190002,0.8885247826576232,0.8828929781913757,0.8474936604499816,0.8137630212306977,0.8037739753723144,0.8028374657034874
1984-09-26,51.08978733726085,A,0.8375880718231201,0.8752524971961975,0.8824266850948334,0.8494910418987274,0.8149902367591858,0.8030381506681442,0.8033883062005043
1984-09-27,51.065008817762326,A,0.8447620868682861,0.8641324877738953,0.882606041431427,0.8516686856746674,0.8166107678413391,0.8025694411993026,0.8039926689863205
1984-09-28,51.03827719921304,P,0.8447620868682861,0.8501428842544556,0.8772254049777984,0.8536678910255432,0.8185167980194091,0.8021007317304611,0.8045617234706879
1984-10-01,51.020343194553156,P,0.814272403717041,0.8400991082191467,0.8673609495162964,0.8541426122188568,0.8193847644329071,0.801149508357048,0.804978329539299
1984-10-02,51.01280310887493,P,0.8322070837020874,0.8347183465957642,0.8616215646266937,0.8556032806634903,0.8208612620830535,0.800430918931961,0.8055287477374077
1984-10-03,51.0179579687678,P,0.8501429557800293,0.837229323387146,0.8562409102916717,0.8579607427120208,0.8223395752906799,0.7999094474315643,0.8060893926024437
1984-10-04,51.00257683922035,P,0.7909559011459351,0.8264680862426758,0.8453002870082855,0.8570019513368606,0.8225984489917755,0.7987961053848267,0.8063187924027443
1984-10-05,50.98858499763977,P,0.7819885015487671,0.813913369178772,0.8320281267166137,0.8549702435731887,0.8228564381599426,0.7976286154985428,0.806503355205059
1984-10-08,50.99186925315712,P,0.7981299757957458,0.810684883594513,0.8253919959068299,0.8540132731199265,0.8234729409217835,0.7966935849189758,0.8067686253786087
1984-10-09,50.99169655446857,P,0.8232399225234985,0.8088914513587951,0.8218048989772797,0.8523489385843277,0.8248771548271179,0.7959741258621216,0.8071682730317116
1984-10-10,50.98700224042839,P,0.8322070837020874,0.8053042769432068,0.8212668001651764,0.8518467426300049,0.8258183085918427,0.7948825365304947,0.8075862714648246
