Date,GRADE,GPS,BXP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-05-07,65.52685114480734,A,15.758644104003906,15.704512214660644,15.619384860992431,15.608204126358032,15.042977428436279,14.481111860275268,14.236478319168091
2003-05-08,65.64017511270893,A,15.82926082611084,15.775125312805176,15.627230262756347,15.636449432373047,15.073213500976562,14.502918691635132,14.245915904045106
2003-05-09,65.70524495451836,A,15.876338005065918,15.824554634094238,15.655475330352782,15.667244815826416,15.103464317321777,14.524816646575928,14.256186623573303
2003-05-12,65.78197433416729,A,16.02541160583496,15.879475593566895,15.712358665466308,15.692744016647339,15.136465072631836,14.547066411972047,14.268230018615723
2003-05-13,65.80237814514828,A,16.0489501953125,15.907720947265625,15.768064308166505,15.718439531326293,15.173257236480714,14.569323654174804,14.279737391471862
2003-05-14,65.88879092900466,A,16.1038818359375,15.976768493652344,15.840640354156495,15.74884328842163,15.210375823974609,14.592130212783813,14.289931707382202
2003-05-15,65.92993069030133,A,16.111724853515625,16.0332612991333,15.904193305969239,15.770812129974365,15.24842348098755,14.612891654968262,14.300053200721742
2003-05-16,66.01905657106856,A,16.319643020629883,16.121922302246094,15.973238468170166,15.803176879882812,15.290938415527343,14.635153017044068,14.31207347869873
2003-05-19,65.99956490856914,A,16.209793090820312,16.158798599243163,16.01913709640503,15.819849634170533,15.333804664611817,14.655620813369751,14.322143583297729
2003-05-20,66.05365000880768,A,16.417720794677734,16.23255271911621,16.07013683319092,15.850449466705323,15.38422737121582,14.677472944259643,14.333421454429626
2003-05-21,66.17212346195176,A,16.692319869995117,16.350240325927736,16.16350440979004,15.891444635391235,15.4399875831604,14.70207106590271,14.34618441581726
2003-05-22,66.31028888202816,A,16.711936950683594,16.470282745361327,16.251772022247316,15.93950114250183,15.490194034576415,14.72709701538086,14.35917619228363
2003-05-23,66.41844788153912,A,16.849245071411133,16.57620315551758,16.349062728881837,16.00226902961731,15.54345552444458,14.7529168510437,14.372910523414612
2003-05-26,66.60687947828,A,16.849245071411133,16.704093551635744,16.431446075439453,16.071902370452882,15.596253585815429,14.778234729766845,14.387111845016479
2003-05-27,66.58691725290318,A,16.547168731689453,16.729983139038087,16.48126792907715,16.124666118621825,15.63667766571045,14.800647716522217,14.399111676216126
2003-05-28,66.40050720657293,A,16.398096084594727,16.67113838195801,16.510689353942873,16.175664854049682,15.670799598693847,14.823075904846192,14.410123295783997
2003-05-29,66.09194039039026,A,16.06464385986328,16.541679763793944,16.505981254577637,16.20508728027344,15.693850803375245,14.841821918487549,14.419523730278016
2003-05-30,65.83711160654876,A,16.44517707824707,16.460866165161132,16.518534660339355,16.24588656425476,15.719338359832763,14.86526141166687,14.430789442062379
2003-06-02,65.67314581618437,A,16.65309715270996,16.4216365814209,16.56286506652832,16.291001081466675,15.75778802871704,14.892401857376099,14.443076066970825
2003-06-03,65.67634485968377,A,16.73155403137207,16.45851364135742,16.594248390197755,16.332192611694335,15.79317352294922,14.92133074760437,14.455699005126952
2003-06-04,65.75863545816095,A,16.747243881225586,16.528343200683594,16.5997407913208,16.38162260055542,15.826675910949707,14.950764122009277,14.468176202774048
2003-06-05,66.00212114459221,A,16.747243881225586,16.664863204956056,16.603271484375,16.427521753311158,15.860413551330566,14.980892429351806,14.4811203622818
2003-06-06,66.20491791242172,A,16.970857620239258,16.769999313354493,16.615432739257812,16.482247734069823,15.901212711334228,15.014878616333007,14.495219960212708
2003-06-09,66.28414752550826,A,16.9630069732666,16.83198127746582,16.62680892944336,16.529127502441405,15.943110237121582,15.048786296844483,14.509280304908753
2003-06-10,66.41639553130075,A,17.22585105895996,16.930840682983398,16.69467716217041,16.587972545623778,15.984144763946533,15.085940217971801,14.524113187789917
2003-06-11,66.6143220374437,A,17.461225509643555,17.073637008666992,16.800990104675293,16.655839729309083,16.0273761177063,15.123671674728394,14.540347080230713
2003-06-12,66.71756054594769,A,17.20231056213379,17.16465034484863,16.914756774902344,16.71036901473999,16.0666060256958,15.159161529541016,14.555155663490295
2003-06-13,66.75316891219168,A,17.261152267456055,17.222709274291994,16.99635429382324,16.7574444770813,16.10858184814453,15.195857639312743,14.57040786743164
2003-06-16,66.84785936866054,A,17.421998977661133,17.314507675170898,17.073244476318358,16.81805477142334,16.151813220977782,15.233003768920899,14.58616545200348
2003-06-17,66.79443994280825,A,17.339618682861328,17.337261199951172,17.134050941467287,16.86414966583252,16.19339698791504,15.268476629257203,14.601417741775514
2003-06-18,66.56899428042708,A,17.143463134765625,17.273708724975585,17.17367286682129,16.886706829071045,16.230665264129637,15.301601819992065,14.615577201843262
2003-06-19,66.4127416808211,A,17.07285499572754,17.247817611694337,17.206233978271484,16.904752731323242,16.266835269927977,15.335179319381714,14.629663786888123
2003-06-20,66.21085900521045,A,16.966930389404297,17.188973236083985,17.205841255187988,16.910636997222902,16.300965270996095,15.366230268478393,14.642492280006408
2003-06-23,65.94235937117284,A,16.935550689697266,17.09168357849121,17.203095626831054,16.914952278137207,16.32936773300171,15.397121877670289,14.655742936134338
2003-06-24,65.78206804913556,A,17.02577781677246,17.028915405273438,17.183088302612305,16.938882732391356,16.35918249130249,15.429147443771363,14.669892964363099
2003-06-25,65.76409082078624,P,17.104236602783203,17.021070098876955,17.14738941192627,16.97418975830078,16.39135108947754,15.461764535903932,14.684696807861329
2003-06-26,65.83360799081088,P,17.3072452545166,17.067948150634766,17.15788288116455,17.03631982803345,16.424049034118653,15.496373090744019,14.700590424537658
2003-06-27,65.98834190394936,P,17.40675163269043,17.155912399291992,17.172442817687987,17.084398555755616,16.45873710632324,15.532169818878174,14.71591685771942
2003-06-30,66.15749198406981,A,17.434619903564453,17.25572624206543,17.17370491027832,17.12347469329834,16.489902744293214,15.56751163482666,14.731737546920776
2003-07-01,66.32820799374353,A,17.561992645263672,17.362969207763673,17.195942306518553,17.16499662399292,16.525028114318847,15.604860773086548,14.74802700996399
2003-07-02,66.51734886577215,A,17.709270477294922,17.483975982666017,17.252523040771486,17.213097953796385,16.56176519393921,15.645227136611938,14.765445094108582
2003-07-03,66.6373349771402,A,17.832672119140625,17.58906135559082,17.328504753112792,17.26736936569214,16.603402500152587,15.686595840454101,14.782701897621155
2003-07-04,66.74236291083902,A,17.832672119140625,17.67424545288086,17.415078926086426,17.310460090637207,16.64817819595337,15.728080406188965,14.800490236282348
2003-07-07,66.96906004414065,A,18.11129570007324,17.809580612182618,17.532653427124025,17.367874526977538,16.70127254486084,15.772351207733154,14.820430955886842
2003-07-08,67.11626323122277,A,18.10334205627441,17.917850494384762,17.640409851074217,17.41174907684326,16.75350151062012,15.814534721374512,14.84074956893921
2003-07-09,67.10449887210017,A,17.880430221557617,17.952082443237302,17.71802921295166,17.432709312438966,16.803547687530518,15.851863422393798,14.860845818519593
2003-07-10,66.87521124234944,A,17.355003356933594,17.856548690795897,17.72280502319336,17.440343952178956,16.841123847961427,15.882972497940063,14.878390831947327
2003-07-11,66.6824827534179,A,17.494325637817383,17.788879394531246,17.731562423706055,17.452002620697023,16.87842653274536,15.91474118232727,14.89799924850464
2003-07-14,66.43642381567355,A,17.713254928588867,17.709271240234376,17.759425926208497,17.46656541824341,16.917675495147705,15.949973306655885,14.920581583976746
2003-07-15,66.26528228576088,A,17.87247657775879,17.66309814453125,17.790474319458006,17.49320831298828,16.956970558166503,15.985253229141236,14.944149837493896
2003-07-16,66.11872951057212,A,17.514232635498047,17.589858627319337,17.77097053527832,17.5117467880249,16.992082328796386,16.017529878616333,14.967312607765198
2003-07-17,66.05507662245293,P,17.116174697875977,17.542092895507814,17.699320793151855,17.513912773132326,17.01782060623169,16.045517053604126,14.98607430934906
2003-07-18,65.9528627217335,P,17.19578742980957,17.48238525390625,17.63563232421875,17.52535562515259,17.044209594726563,16.07383695602417,15.002937116622924
2003-07-21,65.7482014542419,P,17.14801597595215,17.369337463378905,17.539304351806642,17.535978889465333,17.066661682128906,16.101563377380373,15.020434308052064
2003-07-22,65.52200481108686,P,17.26345443725586,17.24753303527832,17.455315589904785,17.5478627204895,17.090951766967773,16.132104501724243,15.036933150291443
2003-07-23,65.35265280559085,P,17.076372146606445,17.1599609375,17.374909782409667,17.546469497680665,17.110401573181154,16.16038869857788,15.053066029548646
2003-07-24,65.35988993939222,P,17.116174697875977,17.1599609375,17.351026916503905,17.536915969848632,17.13049057006836,16.189457025527954,15.06879047870636
2003-07-25,65.3752201687872,P,17.215688705444336,17.163941192626954,17.3231632232666,17.527362823486328,17.148411483764647,16.219674949645995,15.085411162376404
2003-07-28,65.38961090430259,P,17.0126895904541,17.136875915527344,17.253106689453126,17.50626630783081,17.164469413757324,16.24913703918457,15.102649354934693
2003-07-29,65.37914275526967,P,17.040544509887695,17.09229393005371,17.169913482666015,17.480193901062012,17.176925888061522,16.280576629638674,15.12131760597229
2003-07-30,65.47841025184943,P,17.255496978759766,17.128118896484374,17.144039916992188,17.457505226135254,17.188189430236818,16.31408850669861,15.141478219032287
2003-07-31,65.48637055523021,P,17.231609344482422,17.151205825805665,17.155583381652832,17.427452087402344,17.19858287811279,16.344388456344603,15.159298481941223
2003-08-01,65.39020433091348,P,17.028606414794922,17.113789367675782,17.138865280151368,17.38724880218506,17.202170104980468,16.372812814712525,15.174414234161377
2003-08-04,65.2537999932165,P,16.702198028564453,17.05169105529785,17.094283485412596,17.31679391860962,17.199229164123537,16.39774137496948,15.188714203834534
2003-08-05,65.1324147485005,P,16.718124389648438,16.98720703125,17.039750480651854,17.24753303527832,17.202648277282716,16.41966297149658,15.2039670419693
2003-08-06,64.94169153295651,P,16.76987075805664,16.890081787109374,17.009100341796874,17.19200506210327,17.210083770751954,16.4404416847229,15.219706382751465
2003-08-07,64.80753775154453,P,16.765892028808594,16.796938323974608,16.974072074890138,17.16254949569702,17.22410873413086,16.458979768753053,15.235767560005188
2003-08-08,64.73143403196592,P,16.74997329711914,16.741211700439454,16.927500534057618,17.12533187866211,17.2302046585083,16.474771509170534,15.250249476432801
2003-08-11,64.76800756272347,P,16.69822120666504,16.74041633605957,16.89605369567871,17.074580192565918,17.2311071395874,16.494447584152223,15.26394109249115
2003-08-12,64.80521705196234,P,16.797731399536133,16.75633773803711,16.871772384643556,17.020842933654784,17.232430686950682,16.51280210494995,15.27771264076233
2003-08-13,64.81395517876713,P,16.797731399536133,16.761909866333006,16.82599582672119,16.98501787185669,17.233440437316894,16.530058174133302,15.291313362121581
2003-08-14,64.83460563722126,P,16.88530921936035,16.78579330444336,16.791365814208984,16.97347459793091,17.23620174407959,16.548307647705077,15.304725522994994
2003-08-15,64.87659824144482,P,16.801713943481445,16.79614143371582,16.768676567077637,16.953770923614503,17.232818870544435,16.56701579093933,15.318289194107056
2003-08-18,64.94159061380391,P,16.84549903869629,16.82559700012207,16.78300666809082,16.93864507675171,17.230468711853028,16.586789474487304,15.33186297416687
2003-08-19,64.96180129646494,P,16.861431121826172,16.838336944580078,16.797337341308594,16.918543910980226,17.22318031311035,16.603662538528443,15.345117812156678
2003-08-20,65.04636943026433,P,17.036571502685547,16.88610496520996,16.824007415771483,16.91655387878418,17.21468723297119,16.621031675338745,15.360823888778686
2003-08-21,65.04630142830025,A,16.925111770629883,16.89406547546387,16.839929389953614,16.907000732421874,17.209143257141115,16.637874641418456,15.374643878936768
2003-08-22,65.03510073663811,A,16.797731399536133,16.893268966674803,16.844705200195314,16.886102867126464,17.199874839782716,16.654228343963624,15.388776111602784
2003-08-25,64.89608914847604,A,16.538997650146484,16.831968688964842,16.828782844543458,16.862418270111085,17.18221481323242,16.667014017105103,15.402032260894776
2003-08-26,64.8759241455049,P,16.797731399536133,16.819228744506837,16.828782844543458,16.850277614593505,17.171377067565917,16.68238702774048,15.416411237716675
2003-08-27,64.88353107160565,P,17.116174697875977,16.835149383544923,16.86062717437744,16.843311500549316,17.170831298828126,16.70074828147888,15.431964831352234
2003-08-28,64.91888046264944,P,17.04850196838379,16.8598274230957,16.876946449279785,16.834156131744386,17.17034423828125,16.718589754104613,15.447142114639282
2003-08-29,65.03095752256968,A,17.096284866333008,16.91953811645508,16.90640354156494,16.837540054321288,17.172931327819825,16.73694829940796,15.462425441741944
2003-09-01,65.2584883767164,A,17.096284866333008,17.030995559692382,16.931482124328614,16.857244396209715,17.17614601135254,16.752756872177123,15.478145327568054
2003-09-02,65.44626685280456,A,17.315196990966797,17.134488677978517,16.976858711242677,16.887098026275634,17.181934394836425,16.770558443069458,15.494732031822204
2003-09-03,65.60126648465474,A,17.61374855041504,17.234003448486327,17.034576416015625,16.929291915893554,17.192124633789064,16.7917378616333,15.512545709609986
2003-09-04,65.80088774979752,A,17.729183197021484,17.37013969421387,17.114983558654785,16.977456474304198,17.20056339263916,16.812306213378907,15.5309365606308
2003-09-05,65.92491555494108,A,17.64558982849121,17.480000686645507,17.19976940155029,17.022237300872803,17.205340156555177,16.832038631439207,15.548795557022094
2003-09-08,66.00208250041142,A,17.585880279541016,17.57791976928711,17.304457664489746,17.0666202545166,17.20836536407471,16.84913405418396,15.565672640800477
2003-09-09,66.00155038472552,A,17.59781265258789,17.63444290161133,17.384465789794923,17.10662431716919,17.209081764221192,16.86705493927002,15.582742280960083
2003-09-10,65.84419712757293,A,17.446563720703125,17.601005935668944,17.417504692077635,17.13906593322754,17.203827629089357,16.88279641151428,15.59916953086853
2003-09-11,65.62699792633661,A,17.398788452148438,17.534926986694337,17.452533340454103,17.164739894866944,17.19514995574951,16.89927622795105,15.615357904434203
2003-09-12,65.49248505614126,A,17.50228500366211,17.506266021728514,17.493133354187012,17.199768447875975,17.18854221343994,16.918360204696654,15.63261426448822
2003-09-15,65.3426668980401,A,17.43064308166504,17.47521858215332,17.526569175720216,17.229025650024415,17.174929161071777,16.938100852966308,15.648961911201477
2003-09-16,65.21812884503875,A,17.43064308166504,17.44178466796875,17.53811378479004,17.257486248016356,17.16147518157959,16.957488346099854,15.665689201354981
2003-09-17,65.1903837672245,A,17.38685417175293,17.42984275817871,17.51542434692383,17.275000381469727,17.151603660583497,16.977575674057007,15.68242537498474
2003-09-18,65.22475462934689,A,17.414714813232422,17.43302803039551,17.48397750854492,17.299480533599855,17.152797889709472,16.996960868835448,15.699338808059693
2003-09-19,65.25254587491582,P,17.573932647705078,17.4473575592041,17.476811790466307,17.3382905960083,17.154390029907226,17.016408281326292,15.718016424179076
2003-09-22,65.29011916888325,P,17.494325637817383,17.46009407043457,17.467656326293945,17.386056995391847,17.150011444091795,17.03384346961975,15.736011271476746
2003-09-23,65.31861129801757,A,17.494325637817383,17.47283058166504,17.457307624816895,17.420886707305907,17.14244842529297,17.049709491729736,15.754765448570252
2003-09-24,65.34996923608142,A,17.394813537597656,17.474422454833984,17.452132606506346,17.43481864929199,17.140060043334962,17.066071186065674,15.773591523170472
2003-09-25,65.39527418986991,A,17.48238754272461,17.487957000732422,17.460492515563963,17.456512928009033,17.147384300231934,17.08260245323181,15.792760572433473
2003-09-26,65.34505011606707,A,17.425846099853516,17.45833969116211,17.452848625183105,17.47299098968506,17.151985473632813,17.098097534179686,15.811457090377807
2003-09-29,65.33002900639805,P,17.454116821289062,17.450297927856447,17.45519599914551,17.49088258743286,17.15810749053955,17.11238458633423,15.829725499153136
2003-09-30,65.3523169058091,A,17.555076599121094,17.462448120117188,17.467639350891112,17.502876567840577,17.163939933776856,17.127445850372315,15.84838475227356
2003-10-01,65.46828924257639,A,17.809494018554688,17.545384216308594,17.509903335571288,17.51266384124756,17.17860237121582,17.144501972198487,15.868316092491149
2003-10-02,65.5963365212031,A,18.071998596191406,17.663306427001952,17.57563171386719,17.529804611206053,17.197718849182127,17.164104709625246,15.888498182296752
2003-10-03,65.78960802809272,A,18.17295837402344,17.812728881835938,17.635534286499023,17.556173038482665,17.21686424255371,17.18263786315918,15.908895440101624
2003-10-06,66.05395178884972,A,18.374876022338867,17.996880722045898,17.72358932495117,17.59562282562256,17.244107971191408,17.204288692474364,15.929954752922058
2003-10-07,66.28049418746436,A,18.374876022338867,18.160840606689455,17.81164436340332,17.634475994110108,17.27079460144043,17.223860244750977,15.95066659450531
2003-10-08,66.37893962493146,A,18.354679107666016,18.269877624511718,17.907630920410156,17.67988176345825,17.292778244018553,17.240483837127684,15.971277451515197
2003-10-09,66.39751880963932,A,18.374876022338867,18.33045310974121,17.99687976837158,17.728686141967774,17.315643577575685,17.25711322784424,15.992105121612548
2003-10-10,66.37029192685816,A,18.31026840209961,18.357915115356445,18.085321998596193,17.769085311889647,17.341276817321777,17.271723461151122,16.012320156097413
2003-10-13,66.27221066360484,A,18.354679107666016,18.353875732421876,18.175378227233885,17.815287113189697,17.374326438903807,17.286777801513672,16.032506265640258
2003-10-14,66.18639032942366,A,18.30217933654785,18.339336395263672,18.250088500976563,17.85886392593384,17.4060075378418,17.304327907562257,16.052487812042237
2003-10-15,66.12659639998249,A,18.265840530395508,18.32156867980957,18.295723152160644,17.902813243865968,17.435926933288574,17.323005352020264,16.073040628433226
2003-10-16,66.0594446428338,A,18.201231002807617,18.28683967590332,18.308646392822265,17.942139053344725,17.464633712768556,17.344371223449706,16.093096570968626
2003-10-17,65.9065898711916,A,17.91045570373535,18.206877136230467,18.282396125793458,17.95896520614624,17.48784336090088,17.35902400970459,16.11214271068573
2003-10-20,65.71891992910113,A,17.88218116760254,18.112377548217772,18.233126640319824,17.978357982635497,17.51152256011963,17.371314849853515,16.131858353614806
2003-10-21,65.5376003262544,P,17.870073318481445,18.02595634460449,18.182646369934083,17.9971453666687,17.532969398498537,17.382700042724608,16.15201539516449
2003-10-22,65.36786176776171,P,17.833728790283203,17.939533996582032,18.1305513381958,18.01909112930298,17.553689346313476,17.393564891815185,16.17216450691223
2003-10-23,65.18609940751101,P,17.720651626586914,17.84341812133789,18.065128898620607,18.031004333496092,17.57039619445801,17.4032989692688,16.192095699310304
2003-10-24,65.10914004331543,P,17.587377548217773,17.778802490234376,17.992839813232422,18.039080905914307,17.586109466552735,17.409464168548585,16.212171392440794
2003-10-27,65.13813568282934,P,17.853923797607422,17.773151016235353,17.942764282226562,18.059071254730224,17.606277961730957,17.41837333679199,16.23357981681824
2003-10-28,65.09335044999995,P,17.64795684814453,17.728727722167967,17.87734203338623,18.063715267181397,17.622008476257324,17.422594394683838,16.25426730632782
2003-10-29,65.08618733778077,P,17.853923797607422,17.732766723632814,17.83615036010742,18.065936756134032,17.638355522155763,17.426521377563475,16.275096526145933
2003-10-30,65.15075247328934,P,17.894302368164062,17.767496871948243,17.805457496643065,18.057051944732667,17.657739334106445,17.43344129562378,16.296301412582398
2003-10-31,65.24850215462867,A,17.870073318481445,17.824036026000975,17.801419258117676,18.041907691955565,17.679186172485352,17.439530506134034,16.317694072723388
2003-11-03,65.30521229294162,P,18.092187881469727,17.871688842773438,17.822419929504395,18.027773284912108,17.710249977111815,17.446232395172117,16.33961808204651
2003-11-04,65.57723564663065,A,18.491987228393555,18.040494918823242,17.884611320495605,18.033628845214842,17.744135093688964,17.45775608062744,16.36311635494232
2003-11-05,65.7440140721356,A,18.354679107666016,18.14064598083496,17.936706352233887,18.033628845214842,17.768905181884765,17.469868240356444,16.385735030174256
2003-11-06,65.94309293051732,A,18.516223907470703,18.265030288696288,18.016263580322267,18.040696239471437,17.798259620666503,17.484301929473876,16.409740624427794
2003-11-07,66.16881194882633,A,18.637380599975582,18.418491744995116,18.121263885498045,18.057051849365234,17.829081535339355,17.50100643157959,16.433618350028993
2003-11-10,66.29574928152856,A,18.57680892944336,18.515415954589844,18.19355239868164,18.0681583404541,17.858692016601562,17.51741901397705,16.45727044582367
2003-11-11,66.2095074958674,A,18.45564842224121,18.508148193359375,18.27432155609131,18.075831794738768,17.88150104522705,17.53171772003174,16.48043258190155
2003-11-12,66.24171845403949,A,18.657560348510746,18.56872444152832,18.35468521118164,18.095417785644532,17.902377281188965,17.547250957489013,16.504507746696472
2003-11-13,66.19914125230014,A,18.7181453704834,18.60910873413086,18.437069511413576,18.12126350402832,17.922156524658202,17.56135995864868,16.52886652469635
2003-11-14,66.13802942460397,A,18.79891586303711,18.641415786743163,18.52995376586914,18.165686511993407,17.94522304534912,17.57528160095215,16.55372570991516
2003-11-17,66.10588935269789,A,18.73833656311035,18.673721313476562,18.5945686340332,18.2084942817688,17.96827217102051,17.58831876754761,16.577915201187135
2003-11-18,66.15643422053613,A,18.806989669799805,18.743989562988283,18.62606887817383,18.255340099334717,17.992455711364745,17.60076873779297,16.60281475543976
2003-11-19,66.11183956930887,A,18.669681549072266,18.746413803100587,18.657569122314452,18.29713773727417,18.016918067932128,17.610372848510742,16.62779999256134
2003-11-20,65.99941568749301,A,18.47584342956543,18.69795341491699,18.653531074523926,18.334897327423096,18.038459167480468,17.61680456161499,16.651700201034547
2003-11-21,65.83087633450411,A,18.439498901367188,18.626070022583008,18.633742904663087,18.377503395080566,18.05720344543457,17.622872829437256,16.67547661781311
2003-11-24,65.67360038126047,A,18.42737579345703,18.563877868652344,18.61879959106445,18.406175994873045,18.07713809967041,17.626033630371094,16.699192419052125
2003-11-25,65.59484205891755,A,18.67776298522949,18.53803253173828,18.641011047363282,18.457666301727294,18.1020804977417,17.631777839660643,16.72315628051758
2003-11-26,65.52301780989343,P,18.57680892944336,18.5194580078125,18.63293590545654,18.49381055831909,18.125879592895508,17.638741626739503,16.74530252456665
2003-11-27,65.55819418990014,P,18.57680892944336,18.539651107788085,18.61880226135254,18.527935886383055,18.149121475219726,17.6509596824646,16.76696609020233
2003-11-28,65.63428994733827,P,18.67776298522949,18.587303924560548,18.606686973571776,18.56832036972046,18.171198081970214,17.662794055938722,16.788767619132997
2003-12-01,65.79625697750039,A,18.91199493408203,18.684227752685548,18.624052810668946,18.609310722351076,18.199551467895507,17.674781455993653,16.81237738132477
2003-12-02,65.81756203800548,A,18.920061111450195,18.732687377929686,18.635359954833984,18.630714416503906,18.228066177368163,17.685257301330566,16.8352552652359
2003-12-03,65.9618489933273,A,19.03314208984375,18.823954010009764,18.671706008911134,18.664637565612793,18.260832748413087,17.700446395874025,16.858988137245177
2003-12-04,66.02165957632558,A,18.819107055664062,18.872413635253906,18.706032371520998,18.67978172302246,18.287567138671875,17.717475719451905,16.881496386528013
2003-12-05,66.01114954976008,A,18.69794464111328,18.876449966430663,18.731876945495607,18.682809925079347,18.31300910949707,17.73249729156494,16.903167123794557
2003-12-08,66.00534489271725,A,18.980640411376957,18.890179061889647,18.7872034072876,18.703001499176025,18.343539581298828,17.75082353591919,16.92619345664978
2003-12-09,66.03403113752613,A,18.9604549407959,18.89825782775879,18.81547260284424,18.72824182510376,18.371647148132325,17.76779354095459,16.949949021339417
2003-12-10,65.91302719615744,A,18.819107055664062,18.85545082092285,18.83970241546631,18.736319160461427,18.39183940887451,17.785220890045167,16.972804794311525
2003-12-11,65.94177296841418,A,19.1018009185791,18.911989593505858,18.892201614379882,18.75550193786621,18.412435455322267,17.805077152252196,16.997267088890077
2003-12-12,65.99756810432739,A,19.04121971130371,18.980644607543944,18.928547286987303,18.76761713027954,18.42980068206787,17.82333246231079,17.021503705978393
2003-12-15,65.96456861891777,A,19.1018009185791,19.004876708984376,18.94752788543701,18.785790348052977,18.444339179992674,17.84422357559204,17.046680307388307
2003-12-16,65.99633994663209,A,19.22698783874512,19.05818328857422,18.978220558166505,18.806790256500243,18.4613814163208,17.866088008880617,17.073332319259645
2003-12-17,66.11687586895543,A,19.283523559570312,19.15106658935547,19.00325870513916,18.837482357025145,18.47995830535889,17.88636827468872,17.100228390693665
2003-12-18,66.14709277459303,A,19.34410858154297,19.19952812194824,19.05575885772705,18.880895614624023,18.499342956542968,17.907493267059326,17.125940861701967
2003-12-19,66.22915820787875,A,19.336030960083008,19.258490371704102,19.119567489624025,18.925722217559816,18.519858207702637,17.93056751251221,17.151690163612365
2003-12-22,66.36073953247762,A,19.47736549377441,19.333603286743163,19.16923999786377,18.978221702575684,18.542311935424806,17.958319187164307,17.178030281066896
2003-12-23,66.38398539821175,A,19.376407623291016,19.363487243652344,19.210835266113282,19.01315393447876,18.56379650115967,17.984902019500733,17.202282495498658
2003-12-24,66.43383711240858,A,19.52179527282715,19.41114158630371,19.28110408782959,19.060403251647948,18.588915596008302,18.012421264648438,17.22643147468567
2003-12-25,66.45204275550573,A,19.52179527282715,19.446678924560548,19.323103523254396,19.107652568817137,18.61532688140869,18.039980297088622,17.249480032920836
2003-12-26,66.48391939341711,A,19.619997024536133,19.503472137451173,19.380981254577637,19.154764270782472,18.649517707824707,18.068680534362795,17.271726021766664
2003-12-29,66.50059043854488,A,19.705921173095703,19.54918327331543,19.441393280029295,19.194460582733154,18.68599250793457,18.0987575340271,17.29660255908966
2003-12-30,66.58024025436379,A,19.734560012817383,19.6208137512207,19.492150497436523,19.235185527801512,18.723282241821288,18.128125820159912,17.320463962554932
2003-12-31,66.58156403070794,A,19.718191146850582,19.660092926025392,19.53561725616455,19.269437980651855,18.760971488952638,18.157330417633055,17.34369429588318
2004-01-01,66.61832426545826,A,19.718191146850582,19.69937210083008,19.57302551269531,19.31439218521118,18.80092227935791,18.18565923690796,17.36698344230652
2004-01-02,66.63739164475531,A,19.74275016784668,19.723922729492188,19.61369743347168,19.36663246154785,18.84402973175049,18.21506959915161,17.39104269504547
2004-01-05,66.55994704064703,A,19.64046287536621,19.710831069946288,19.630007171630858,19.39962358474731,18.879760513305666,18.24301923751831,17.414904356002808
2004-01-06,66.50431992514034,A,19.693647384643555,19.702648544311522,19.661731147766112,19.436283206939695,18.920674324035645,18.271341400146483,17.437501969337465
2004-01-07,66.44128252560496,A,19.652729034423828,19.689556121826172,19.67482452392578,19.477964305877684,18.956650428771972,18.297502975463868,17.459267325401306
2004-01-08,66.3933765723354,A,19.750932693481445,19.696104431152342,19.69773826599121,19.5104208946228,18.99378303527832,18.325761184692382,17.48181791305542
2004-01-09,66.35359377895699,A,19.824581146240234,19.712470626831056,19.71819667816162,19.549588966369626,19.032873191833495,18.356029682159424,17.505129013061524
2004-01-12,66.3848697760845,A,19.816404342651367,19.747658920288085,19.729244995117185,19.58531913757324,19.06735752105713,18.388803749084474,17.52790888309479
2004-01-13,66.35953095334153,A,19.8409481048584,19.777119064331053,19.739883804321288,19.616017150878903,19.094336738586424,18.419235916137694,17.550811471939088
2004-01-14,66.41767420971031,A,20.00053596496582,19.846680450439454,19.76811828613281,19.65186777114868,19.12725387573242,18.448079528808595,17.57441390514374
2004-01-15,66.32958540060535,A,19.67727279663086,19.831948471069335,19.76402645111084,19.668525981903073,19.150474853515625,18.474367237091066,17.59647849559784
2004-01-16,66.15825109126341,A,19.55861091613769,19.778754425048827,19.74561252593994,19.67965497970581,19.16889945983887,18.498990497589112,17.617969398498534
2004-01-19,65.9860458407842,A,19.55861091613769,19.72719573974609,19.73742733001709,19.68371725082397,19.188535499572755,18.52361375808716,17.63818531513214
2004-01-20,65.81178752460148,P,19.456323623657227,19.650270843505858,19.713694953918456,19.687713050842284,19.208549003601075,18.545025024414063,17.65779173374176
2004-01-21,65.46963081589357,P,19.210824966430664,19.492328643798825,19.66950454711914,19.67216453552246,19.219614295959474,18.560995788574218,17.67636682510376
2004-01-22,65.34589298708904,P,19.476781845092773,19.452230453491207,19.642089462280275,19.66991386413574,19.23478702545166,18.578471775054933,17.69538899421692
2004-01-23,65.33852288074772,P,19.660911560058597,19.47269058227539,19.62572250366211,19.67195959091186,19.25202693939209,18.598624992370606,17.715331811904907
2004-01-26,65.49386476807281,P,20.15602302551269,19.59217300415039,19.65968437194824,19.69446468353271,19.280380668640138,18.62432641983032,17.73673023700714
2004-01-27,65.7847483245332,A,20.4383544921875,19.788579177856445,19.719425010681153,19.72965440750122,19.31300796508789,18.65273183822632,17.759893388748168
2004-01-28,66.15195087776483,A,20.2255802154541,19.991530227661134,19.74192943572998,19.755023860931395,19.344125938415527,18.680522003173827,17.781659207344056
