Date,GRADE,GPS,ESS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-07-07,61.75145586269807,A,28.416072845458984,28.31491928100586,27.883078002929686,27.755535984039305,27.466780586242677,26.189267024993896,24.632637710571288
2003-07-08,61.82169208752532,A,28.743640899658203,28.45172462463379,28.0273380279541,27.7832332611084,27.515591430664063,26.239513320922853,24.66238642692566
2003-07-09,61.82223298669545,A,28.420900344848636,28.484482955932616,28.12079029083252,27.793605422973634,27.56155906677246,26.287234802246093,24.691467123031615
2003-07-10,61.75267933656059,A,28.23304557800293,28.446912002563476,28.212799072265625,27.812167358398437,27.589418144226073,26.33204750061035,24.7203235912323
2003-07-11,61.74657587657237,A,28.632856369018555,28.489303207397462,28.318294334411622,27.866402339935302,27.62555862426758,26.380811443328856,24.751709604263304
2003-07-14,61.72808865886586,A,28.61840057373047,28.52976875305176,28.42234401702881,27.911123085021973,27.659509048461913,26.43284942626953,24.78546834945679
2003-07-15,61.66923326777495,A,28.61359024047852,28.50375862121582,28.477741622924803,27.959405422210693,27.684429473876953,26.48254457473755,24.820471725463868
2003-07-16,61.68141718474104,A,28.599123001098636,28.53940315246582,28.511943054199218,28.01337938308716,27.713051986694335,26.53186098098755,24.85909330368042
2003-07-17,61.623643987367814,A,27.84284019470215,28.461362075805663,28.45413703918457,28.038093090057373,27.72844989776611,26.571975593566894,24.89086572647095
2003-07-18,61.52255947666583,A,28.083703994750977,28.35153160095215,28.420417404174806,28.076275730133055,27.745528717041015,26.614217739105225,24.92333498954773
2003-07-21,61.38485429934186,P,27.770606994628903,28.181972885131835,28.3558708190918,28.119474411010742,27.756820793151856,26.653516235351564,24.954769287109375
2003-07-22,61.2669996678577,P,27.809120178222656,28.021078872680665,28.262418746948242,28.144878387451172,27.76584171295166,26.694276943206788,24.98568109512329
2003-07-23,61.11821440971994,P,27.650165557861328,27.831287384033203,28.185345268249513,28.153067779541015,27.776910858154295,26.732183704376222,25.01736660003662
2003-07-24,61.161252474289576,P,28.021068572998047,27.866933059692382,28.164147567749023,28.188473320007326,27.79482799530029,26.775438556671144,25.049061336517333
2003-07-25,61.210910845539196,P,28.32937240600586,27.91606674194336,28.133799171447755,28.226046752929687,27.819671478271484,26.82079303741455,25.083335590362548
2003-07-28,61.34039439508709,P,28.54132080078125,28.070209503173828,28.12609119415283,28.27421760559082,27.852840843200685,26.870093269348146,25.11827745437622
2003-07-29,61.508715500363785,A,28.87851905822754,28.284089279174804,28.152584075927734,28.31516284942627,27.882204399108886,26.92098611831665,25.156566076278686
2003-07-30,61.7735417694196,A,29.519197463989254,28.657895660400392,28.244591522216798,28.378267288208008,27.91962947845459,26.97926914215088,25.198404092788696
2003-07-31,61.90323539077709,A,29.19163703918457,28.892009353637697,28.379471206665038,28.416804122924805,27.94983772277832,27.03188819885254,25.237820024490357
2003-08-01,61.954579130972434,A,28.921890258789062,29.010512924194337,28.46328983306885,28.441853618621828,27.975126457214355,27.081856632232665,25.27436490058899
2003-08-04,61.958815803962324,A,28.960405349731445,29.094329833984375,28.5822696685791,28.46907024383545,28.001185493469237,27.12935369491577,25.311333045959472
2003-08-05,61.91963444349221,A,28.99895477294922,29.11841697692871,28.701253128051757,28.4818359375,28.025259132385255,27.17864101409912,25.347225246429442
2003-08-06,61.79177989459768,A,29.12902069091797,29.040381622314452,28.84913864135742,28.517241954803467,28.058016891479493,27.224077911376952,25.382268524169923
2003-08-07,61.766598054015105,A,29.33615493774414,29.069285202026368,28.98064727783203,28.572397422790527,28.108032951354982,27.270649433135986,25.419477672576903
2003-08-08,61.779116039308775,A,29.43731117248535,29.172369384765624,29.09144115447998,28.612620162963868,28.15513011932373,27.30793020248413,25.45555485725403
2003-08-11,61.81974337831354,A,29.68780517578125,29.317849349975585,29.206089591979982,28.666090393066405,28.20001392364502,27.355911045074464,25.491154623031616
2003-08-12,61.85459286770649,A,29.615541458129883,29.44116668701172,29.279791831970215,28.716187953948975,28.241076431274415,27.401202392578124,25.52678515434265
2003-08-13,61.82207653033046,A,29.340970993041992,29.483556747436523,29.26196918487549,28.753280353546142,28.27142032623291,27.443841686248778,25.559681940078736
2003-08-14,61.83238027072938,A,29.914203643798828,29.599166488647462,29.334225845336913,28.856848526000977,28.313703880310058,27.491120204925537,25.595790872573854
2003-08-15,61.823093100836154,A,29.62517738342285,29.63673973083496,29.404554557800292,28.93392219543457,28.347640647888184,27.53736177444458,25.630985183715822
2003-08-18,61.8072908473844,A,29.745609283447266,29.648300552368163,29.483074951171876,29.032672309875487,28.386457481384276,27.586518535614015,25.66818868637085
2003-08-19,61.77447363786729,A,29.62035751342773,29.649263763427733,29.545215225219728,29.12323417663574,28.415070724487304,27.626819343566893,25.703612661361696
2003-08-20,61.87442992558573,A,30.058712005615234,29.792811965942384,29.638184356689454,29.24366149902344,28.45197582244873,27.66732187271118,25.741805086135866
2003-08-21,61.923837395567006,A,30.588586807250977,29.927688598632812,29.763427543640137,29.372037410736084,28.506511421203612,27.716592235565187,25.77941765785217
2003-08-22,61.992379650359105,A,30.347740173339844,30.07220115661621,29.854470443725585,29.472955799102785,28.562503089904784,27.76511734008789,25.815872106552124
2003-08-25,61.95809233236266,A,29.928651809692383,30.108809661865234,29.8785551071167,29.54232234954834,28.606596412658693,27.80541233062744,25.851753463745116
2003-08-26,62.06576101962032,A,30.63193702697754,30.311125564575196,29.980194664001466,29.62999324798584,28.66627628326416,27.85464096069336,25.890505447387696
2003-08-27,62.079429152563854,A,30.598217010498047,30.419026565551757,30.10591926574707,29.68394422531128,28.727847747802734,27.900918712615965,25.92881194114685
2003-08-28,62.00364836991926,A,30.453723907470703,30.3920539855957,30.159871292114257,29.747048568725585,28.78995090484619,27.948270206451415,25.964158573150634
2003-08-29,61.94886609212194,A,30.275468826293945,30.377599716186523,30.224900436401366,29.81472749710083,28.849059257507324,27.995407218933106,25.99836027145386
2003-09-01,61.98922077850421,A,30.275468826293945,30.446963119506837,30.277886390686035,29.880480670928954,28.9164359664917,28.039217834472655,26.032331285476683
2003-09-02,61.948431593471696,A,30.627120971679688,30.445999908447266,30.37856273651123,29.961888980865478,28.98295757293701,28.088398303985596,26.068060560226442
2003-09-03,61.969074722460014,A,31.06548118591309,30.539452743530273,30.479239654541015,30.058712005615234,29.054539642333985,28.13687749862671,26.104943609237672
2003-09-04,62.02639821502907,A,31.07030487060547,30.662768936157228,30.527411460876465,30.1454195022583,29.129686584472655,28.18502481460571,26.141850776672364
2003-09-05,62.07832110201512,A,30.98358726501465,30.804392623901368,30.590996170043944,30.222733306884766,29.19780025482178,28.232304954528807,26.17913164138794
2003-09-08,62.13469895125518,A,31.118480682373047,30.972994995117187,30.70997905731201,30.294267082214354,29.268611793518065,28.28050634384155,26.215703029632568
2003-09-09,62.141880084047905,A,31.267799377441406,31.10113067626953,30.7735652923584,30.376879978179932,29.332775497436522,28.324783420562746,26.25272120475769
2003-09-10,62.0546998993156,A,30.906517028808597,31.069337844848633,30.804395294189455,30.45515727996826,29.385763664245605,28.364734992980956,26.28901002883911
2003-09-11,61.99251870676753,A,31.07030487060547,31.069337844848633,30.86605339050293,30.512962341308594,29.43875175476074,28.409793300628664,26.326258277893068
2003-09-12,61.97026371156223,A,31.190736770629883,31.11076774597168,30.957580184936525,30.591240310668944,29.494148483276366,28.45862205505371,26.363968200683594
2003-09-15,61.90330537789442,A,31.07030487060547,31.101132583618163,31.037063789367675,30.657475090026857,29.547233123779296,28.507006855010985,26.40013939857483
2003-09-16,61.855600088371695,A,31.142555236816406,31.076083755493165,31.088607215881346,30.73358497619629,29.59521141052246,28.555401420593263,26.43655472755432
2003-09-17,61.81287256784228,A,30.68976402282715,31.032733154296874,31.051035499572755,30.765137577056883,29.640588684082033,28.601073875427247,26.471057376861573
2003-09-18,61.71734813351808,A,30.60787010192871,30.940246200561525,31.00479202270508,30.76610174179077,29.68808517456055,28.63875165939331,26.505384654998778
2003-09-19,61.60509174425973,A,30.771648406982425,30.85642852783203,30.983598136901854,30.7872971534729,29.730861015319825,28.6782098197937,26.541116247177126
2003-09-22,61.52095886931544,P,30.747560501098636,30.791879653930664,30.946506118774415,30.828242588043214,29.773444213867187,28.71647663116455,26.575907878875732
2003-09-23,61.416425769012825,P,30.709020614624023,30.705172729492187,30.890628242492674,30.832096767425536,29.815352821350096,28.749891147613525,26.61144337654114
2003-09-24,61.38746918319216,P,30.593416213989254,30.68590316772461,30.85931816101074,30.831856727600098,29.85523868560791,28.784145336151123,26.647688646316528
2003-09-25,61.389118334706524,P,30.405542373657227,30.64543762207031,30.792841911315918,30.829447650909422,29.90649272918701,28.817471313476563,26.6826433467865
2003-09-26,61.32689287774041,P,30.190940856933597,30.529296112060546,30.69286231994629,30.825221252441406,29.948637466430664,28.84708309173584,26.715564985275268
2003-09-29,61.29349574496464,P,30.376277923583984,30.45503959655762,30.62345962524414,30.830261707305908,30.000750885009765,28.87878583908081,26.74735284805298
2003-09-30,61.310545738974206,P,30.586009979248047,30.43043746948242,30.567805099487305,30.828206157684328,30.056288681030274,28.911065196990968,26.780634241104124
2003-10-01,61.24842297344097,P,30.034862518310547,30.31872673034668,30.502314949035643,30.7766752243042,30.103982620239258,28.940446739196776,26.811159896850587
2003-10-02,61.22948300139985,P,30.28848648071289,30.295315551757813,30.470376586914064,30.73758430480957,30.149330978393554,28.972079486846923,26.844077615737916
2003-10-03,61.26026740011653,P,30.33725357055664,30.324578094482423,30.426937103271484,30.70526762008667,30.18948860168457,29.004580039978027,26.87646643638611
2003-10-06,61.301775923644506,P,30.72744369506836,30.3948112487793,30.42492542266846,30.685715770721437,30.233211059570312,29.0430259513855,26.91045499801636
2003-10-07,61.2732631895831,P,30.54210662841797,30.38603057861328,30.40823402404785,30.649431133270262,30.26648281097412,29.074343605041506,26.94410224914551
2003-10-08,61.32280201048467,P,30.58114242553711,30.495286560058595,30.407006645202635,30.633162403106688,30.287721710205076,29.103675594329832,26.977944679260254
2003-10-09,61.398984181363126,A,31.078617095947266,30.65331268310547,30.47431411743164,30.63357801437378,30.325461311340334,29.137649517059327,27.013033514022826
2003-10-10,61.45500944517641,A,30.90790557861328,30.767443084716795,30.54601058959961,30.61943645477295,30.365181617736816,29.170154037475587,27.046940984725953
2003-10-13,61.459021247537855,A,30.976192474365234,30.817192840576173,30.606002044677734,30.614730834960938,30.405497360229493,29.203341426849367,27.080651416778565
2003-10-14,61.53133566865336,A,31.107891082763672,30.93034973144531,30.658190155029295,30.612997627258302,30.44767608642578,29.23646760940552,27.11583975791931
2003-10-15,61.60257332872627,A,31.029842376708984,31.02008972167969,30.757688140869142,30.630001544952393,30.4856925201416,29.271854705810547,27.15152765274048
2003-10-16,61.5740709289988,A,30.898164749145508,30.983999252319336,30.818655967712402,30.644516277313233,30.516932716369627,29.312482833862305,27.18632302284241
2003-10-17,61.54172305682712,A,30.766469955444336,30.955712127685548,30.861577606201173,30.64425735473633,30.543515892028807,29.34932300567627,27.22149012565613
2003-10-20,61.49739986083508,A,30.80060577392578,30.920594787597658,30.868893814086913,30.646909618377684,30.5657719039917,29.38289291381836,27.256055221557617
2003-10-21,61.45310106380996,A,30.932302474975582,30.88547706604004,30.907913398742675,30.658073711395264,30.592107124328614,29.416591777801514,27.29083393096924
2003-10-22,61.32992309157177,A,30.43480491638184,30.76646957397461,30.89327964782715,30.650143146514893,30.61398380279541,29.44270206451416,27.322914428710938
2003-10-23,61.21011799181482,P,30.31287384033203,30.649411392211913,30.816705322265626,30.645509719848633,30.621957206726073,29.467830543518065,27.355040864944456
2003-10-24,61.05507305801146,P,29.7763614654541,30.451389694213866,30.70355091094971,30.62478075027466,30.6249808883667,29.486310768127442,27.384555044174196
2003-10-27,60.97468241128351,P,30.21532249450684,30.33433303833008,30.62746391296387,30.6167329788208,30.63437515258789,29.510416316986085,27.416264028549193
2003-10-28,60.874454383787985,P,30.24947166442871,30.197766876220705,30.541621971130372,30.599906063079835,30.64695743560791,29.53101408004761,27.45142176628113
2003-10-29,60.85491687353127,P,30.234840393066406,30.157773971557617,30.462121772766114,30.609904956817626,30.650480003356932,29.55122791290283,27.485991134643555
2003-10-30,60.787669995490205,P,29.67881393432617,30.030961990356445,30.34018669128418,30.57942132949829,30.632284545898436,29.569397983551024,27.518108234405517
2003-10-31,60.744783784708595,P,29.205717086791992,29.916833114624023,30.184111404418946,30.522844505310058,30.60944408416748,29.585973587036133,27.548094053268432
2003-11-03,60.7277681412562,P,29.90804100036621,29.8553768157959,30.09485492706299,30.48187437057495,30.609031867980956,29.607814140319825,27.58173201560974
2003-11-04,60.706164731937044,P,29.981216430664062,29.801725769042967,29.999746322631836,30.453829860687257,30.59601745605469,29.631146869659425,27.615267477035523
2003-11-05,60.67303535107413,P,29.92269897460937,29.739297485351564,29.94853572845459,30.42090768814087,30.582507095336915,29.655177421569825,27.64808889389038
2003-11-06,60.81894004924023,P,30.48845863342285,29.901226425170897,29.96609420776367,30.391399765014647,30.583201789855956,29.686576347351075,27.684277648925782
2003-11-07,60.99377295107058,P,30.22507095336914,30.105097198486327,30.010965156555176,30.35725803375244,30.58219383239746,29.715626544952393,27.71720602989197
2003-11-10,61.04492581181142,P,30.098264694213867,30.14314193725586,29.999259376525877,30.313361644744873,30.578649749755858,29.74754285812378,27.75097554206848
2003-11-11,61.06374455733995,P,29.99584579467773,30.146067810058593,29.973896789550782,30.257759380340577,30.56602424621582,29.774490909576414,27.782828121185304
2003-11-12,61.14920905440508,A,30.59088706970215,30.279705429077147,30.009501457214355,30.235811614990233,30.556532363891602,29.805536003112792,27.817679281234742
2003-11-13,61.13972237834318,A,30.629913330078125,30.307996368408205,30.10461139678955,30.222399044036866,30.547724533081055,29.838705558776855,27.852819242477416
2003-11-14,61.160725570765784,A,30.668922424316406,30.396766662597656,30.25093193054199,30.21752166748047,30.54143123626709,29.869615745544433,27.888482027053833
2003-11-17,61.19965626916146,A,30.60551643371582,30.498217010498045,30.320679473876954,30.20776720046997,30.531171951293945,29.899891872406005,27.923429708480835
2003-11-18,61.22919692920439,A,30.322633743286133,30.563574600219727,30.35482120513916,30.177283763885498,30.51226863861084,29.92252206802368,27.958016691207884
2003-11-19,61.17729324172746,A,30.28848648071289,30.503094482421876,30.391399955749513,30.16996784210205,30.499908027648925,29.942835845947265,27.992854290008545
2003-11-20,61.11186786764578,A,30.376277923583984,30.45236740112305,30.380181884765626,30.173138046264647,30.486027488708498,29.96238962173462,28.02766266822815
2003-11-21,61.0440704827899,A,30.483572006225582,30.415297317504884,30.406031990051268,30.208498573303224,30.47188419342041,29.98301633834839,28.06207092285156
2003-11-24,61.00444570373784,A,30.49821281433105,30.39383659362793,30.44602680206299,30.222643089294433,30.460442352294923,30.00383773803711,28.096552381515504
2003-11-25,61.055450159189206,A,30.776220321655277,30.48455390930176,30.52406425476074,30.24898052215576,30.4531156539917,30.02416353225708,28.131838426589965
2003-11-26,61.16281302841196,A,31.09325790405273,30.645508193969725,30.574301338195802,30.29190139770508,30.46118553161621,30.05088710784912,28.16906095504761
2003-11-27,61.29044734947286,A,31.09325790405273,30.788904190063477,30.620635795593262,30.362623596191405,30.47089328765869,30.07948923110962,28.205768365859985
2003-11-28,61.39970760184209,A,31.19080352783203,30.930350494384765,30.672823905944824,30.46187791824341,30.479276390075682,30.105068702697753,28.242940073013305
2003-12-01,61.5500671856939,A,31.55659866333008,31.14202766418457,30.76793212890625,30.5443058013916,30.495457153320313,30.13445068359375,28.28365005493164
2003-12-02,61.67078247575148,A,31.69316673278809,31.32541694641113,30.904985427856445,30.629903316497803,30.515140075683593,30.165246448516847,28.323895511627196
2003-12-03,61.72471052743531,A,31.605379104614254,31.427841186523438,31.03667469024658,30.714037322998045,30.535379333496095,30.195309009552002,28.363584995269775
2003-12-04,61.75685658727915,A,31.517593383789062,31.512708282470705,31.15080623626709,30.765494060516357,30.55762035369873,30.232056541442873,28.40201606750488
2003-12-05,61.78460070284848,A,31.54196548461914,31.582940673828126,31.256645584106444,30.831338787078856,30.58464084625244,30.266639156341554,28.440428447723388
2003-12-08,61.7895890031425,A,31.75658226013184,31.622937393188476,31.382482528686523,30.914254665374756,30.6122469329834,30.30649890899658,28.480007572174074
2003-12-09,61.77247840556313,A,31.78585624694824,31.64147529602051,31.48344612121582,31.003755187988283,30.6362438583374,30.346266269683838,28.520271606445313
2003-12-10,61.75326890019476,A,31.65416145324707,31.65123176574707,31.539536476135254,31.056918907165528,30.668629837036132,30.386306228637697,28.55924496650696
2003-12-11,61.77659350476839,A,31.941917419433597,31.736096572875976,31.62440242767334,31.122519111633302,30.701698455810547,30.42551471710205,28.600476636886597
2003-12-12,61.824570425974485,A,32.22969055175781,31.873641586303712,31.72829113006592,31.200557518005372,30.73954719543457,30.46451789855957,28.642655467987062
2003-12-15,61.7706013312478,A,31.824851989746094,31.887295532226563,31.75511646270752,31.261524295806886,30.761495361328127,30.49735321044922,28.683723239898683
2003-12-16,61.69040384766581,A,31.58099365234375,31.846323013305664,31.743899154663087,31.324442291259764,30.78227310180664,30.52437795639038,28.722682037353515
2003-12-17,61.63715655759059,A,31.64439582824707,31.844369888305664,31.747800827026367,31.392237758636476,30.80353816986084,30.54562994003296,28.762449541091918
2003-12-18,61.53040889229607,A,31.629758834838867,31.78193817138672,31.759017372131346,31.45491180419922,30.814561004638673,30.5700111579895,28.80094967842102
2003-12-19,61.41156503067794,A,31.77609062194824,31.691218185424805,31.782429885864257,31.519537734985352,30.831924705505372,30.598553161621094,28.84020489692688
2003-12-22,61.4110019750921,A,32.015079498291016,31.729263687133788,31.808279609680177,31.59538106918335,30.852702445983887,30.629099903106688,28.87922679901123
2003-12-23,61.42785182601353,A,31.873632431030277,31.787791442871093,31.81705722808838,31.6502516746521,30.868017272949217,30.6578466796875,28.91824384689331
2003-12-24,61.45143231222813,A,32.058982849121094,31.870708847045897,31.85753936767578,31.69853792190552,30.88860008239746,30.687146301269532,28.955612106323244
2003-12-25,61.48807422018702,A,32.058982849121094,31.956553649902343,31.86924591064453,31.746824169158934,30.911816444396973,30.7143745803833,28.992512006759643
2003-12-26,61.49175021265912,A,32.13214111328125,32.027763748168944,31.859490966796876,31.793891048431398,30.93912986755371,30.74132287979126,29.024626541137696
2003-12-29,61.451681758790954,A,32.077842712402344,32.04031639099121,31.8847900390625,31.81995325088501,30.964674606323243,30.76522325515747,29.06056715011597
2003-12-30,61.43587194096654,A,32.08771514892578,32.083132934570315,31.935462188720702,31.839680671691895,30.987782859802245,30.78994499206543,29.09557369232178
2003-12-31,61.36384258937175,A,31.69778060913086,32.01089248657227,31.940800666809082,31.844300746917725,31.01304237365723,30.81351308822632,29.12867738723755
2004-01-01,61.293859732614116,A,31.69778060913086,31.93865203857422,31.947602844238283,31.853310108184814,31.040740509033203,30.83134885787964,29.161234531402588
2004-01-02,61.24925812011916,A,31.658283233642575,31.843880462646485,31.935822105407716,31.859125995635985,31.078378944396974,30.851679916381837,29.19452084541321
2004-01-05,61.139856501098926,P,31.26837158203125,31.681986236572264,31.86115131378174,31.83471546173096,31.09943992614746,30.866907539367677,29.226713037490846
2004-01-06,60.99409567983093,P,31.090686798095703,31.48258056640625,31.782856750488282,31.79995698928833,31.1162642288208,30.881610832214356,29.254215087890625
2004-01-07,60.87718154036069,P,30.987016677856445,31.340427780151366,31.675660133361816,31.7665997505188,31.1313077545166,30.89089387893677,29.279107875823975
2004-01-08,60.76598247968471,P,30.962345123291016,31.193340682983397,31.565996360778808,31.71762113571167,31.1569783782959,30.894631462097166,29.305611848831177
2004-01-09,60.64794754378003,P,30.8883113861084,31.039346313476564,31.441613388061523,31.650552177429198,31.190630264282227,30.900037174224853,29.332577257156373
2004-01-12,60.57229716878738,P,30.6020450592041,30.906081008911134,31.2940336227417,31.5894118309021,31.204510345458985,30.906771106719972,29.356091718673706
2004-01-13,60.552098594626464,P,30.779714584350582,30.84388656616211,31.16323356628418,31.54934787750244,31.220480308532714,30.9082488822937,29.38144492149353
2004-01-14,60.5943718024003,P,31.046255111694336,30.855734252929686,31.098081016540526,31.519440841674804,31.242951431274413,30.912729263305664,29.406823987960816
2004-01-15,60.60738422508492,P,30.873510360717773,30.837967300415038,31.015653991699217,31.48162841796875,31.250652465820313,30.916927127838136,29.432598667144774
2004-01-16,60.58718941886216,P,30.552669525146484,30.770838928222656,30.905092620849608,31.420457363128662,31.257204437255858,30.91969913482666,29.457553176879884
2004-01-19,60.61101460278306,P,30.552669525146484,30.76096382141113,30.833522415161134,31.347336864471437,31.266292533874513,30.922471141815187,29.48084448814392
2004-01-20,60.52482600951848,P,29.935705184936523,30.59216194152832,30.718024253845215,31.250440502166747,31.265089721679686,30.915556983947752,29.501977643966676
2004-01-21,60.39276517504626,P,30.236785888671875,30.43026809692383,30.64300117492676,31.159330654144288,31.25800769805908,30.90727003097534,29.522073764801025
2004-01-22,60.30985977931358,P,30.33550262451172,30.322666549682616,30.580316925048827,31.07315664291382,31.252119483947755,30.899922008514405,29.54247341156006
2004-01-23,60.279369384127726,B,30.38978576660156,30.290089797973632,30.530464363098144,30.986038875579833,31.246536750793457,30.893983993530274,29.563144474029542
2004-01-26,60.33387769791074,B,31.056121826171875,30.39078025817871,30.575872039794923,30.934952831268312,31.255548858642577,30.893360404968263,29.586933374404907
2004-01-27,60.46556091725464,P,30.8883113861084,30.581301498413087,30.586731719970704,30.874982643127442,31.266862411499023,30.88956552505493,29.607174472808836
2004-01-28,60.606948952056634,P,30.996904373168945,30.7333251953125,30.581796646118164,30.839938831329345,31.281030769348146,30.890469398498535,29.627602195739748
2004-01-29,60.69019874808646,P,30.71062469482422,30.808349609375,30.565508079528808,30.790581035614014,31.28771770477295,30.886872596740723,29.648332948684693
2004-01-30,60.75413101420364,A,30.676063537597656,30.86560516357422,30.577847480773926,30.741470050811767,31.29156753540039,30.8817258644104,29.670173959732054
2004-02-02,60.77695246694111,A,31.19432830810547,30.893246459960938,30.642013359069825,30.737767887115478,31.30548984527588,30.8829660987854,29.694986476898194
2004-02-03,60.82481584250956,A,31.19432830810547,30.95444984436035,30.76787567138672,30.742949962615967,31.313852005004883,30.883483829498292,29.719442625045776
2004-02-04,60.71229524825128,A,30.162748336791992,30.78761863708496,30.760471916198732,30.701736545562746,31.29524181365967,30.87821367263794,29.739643774032594
2004-02-05,60.69624936857726,B,30.57735824584961,30.76096534729004,30.78465747833252,30.682487201690673,31.284923820495607,30.87790855407715,29.75833010673523
2004-02-06,60.68519326346228,B,30.646461486816406,30.75504493713379,30.810325050354002,30.670394706726075,31.274036979675294,30.87665668487549,29.777433252334596
2004-02-09,60.55558829593074,B,30.493453979492188,30.614870071411133,30.754058265686034,30.66496515274048,31.252774085998535,30.874115619659424,29.795296125411987
2004-02-10,60.41616205735241,B,30.6020450592041,30.49641342163086,30.725431632995605,30.656081676483154,31.230951652526855,30.873045864105226,29.811468505859374
2004-02-11,60.58517830709369,P,31.490488052368164,30.761961364746092,30.774790000915527,30.678293323516847,31.228653831481935,30.882016582489015,29.833080959320068
2004-02-12,60.661398812641345,A,31.219013214111328,30.890292358398437,30.82562885284424,30.695568466186522,31.222682228088377,30.890151290893556,29.853811302185058
2004-02-13,60.68312160573868,A,30.82415199279785,30.925830459594728,30.84043769836426,30.70914258956909,31.208325958251955,30.896483402252198,29.871783246994017
2004-02-16,60.750156410879164,A,30.82415199279785,30.99197006225586,30.803420066833496,30.72271671295166,31.189677352905274,30.900962142944337,29.889873991012575
2004-02-17,60.83177463791497,A,30.962345123291016,31.06403007507324,30.78022174835205,30.774048709869383,31.17320713043213,30.904725494384767,29.907895345687866
2004-02-18,60.71086148294342,A,30.626710891723636,30.891274642944335,30.826618003845216,30.793544960021972,31.15265811920166,30.910643978118898,29.925545358657835
2004-02-19,60.59411599029994,P,30.503307342529297,30.74813346862793,30.819212913513184,30.80193519592285,31.123885917663575,30.91279218673706,29.942435836791994
2004-02-20,60.567957908205706,P,30.7747802734375,30.73825912475586,30.832044792175292,30.82118492126465,31.09478771209717,30.91716745376587,29.960873746871947
2004-02-23,60.55141199736627,A,30.76492500305176,30.72641372680664,30.85919189453125,30.806625080108642,31.07358917236328,30.917542266845704,29.9802841091156
2004-02-24,60.52039145100634,A,30.834022521972656,30.70074920654297,30.882389640808107,30.803910636901854,31.05864974975586,30.92046142578125,29.997402515411377
2004-02-25,60.54403600814599,A,31.046255111694336,30.78465805053711,30.83796634674072,30.806378173828126,31.046686935424805,30.925112552642823,30.01439407348633
2004-02-26,60.617607266711076,A,31.120281219482425,30.908052825927733,30.828093147277833,30.826861000061037,31.036497383117677,30.925529193878173,30.03158935546875
2004-02-27,60.64413293430487,A,31.08080101013184,30.969256973266607,30.85375804901123,30.847097873687744,31.022591590881348,30.92725814819336,30.048706092834472
2004-03-01,60.715775421182876,A,31.490488052368164,31.114369583129882,30.920391654968263,30.86190586090088,31.01209976196289,30.93240110397339,30.067871265411377
2004-03-02,60.780368185650616,A,31.539825439453125,31.255530166625977,30.978139686584473,30.879180717468262,31.005423622131346,30.93672044754028,30.086594028472902
2004-03-03,60.86070001781419,A,31.569454193115234,31.360169982910158,31.072414016723634,30.949516010284423,30.995633049011232,30.942116565704346,30.106985635757447
2004-03-04,60.979184323675305,A,31.95938491821289,31.52799072265625,31.21802177429199,31.018617343902587,30.993641090393066,30.95272876739502,30.132605800628664
2004-03-05,61.148182525198145,A,32.35917282104492,31.783665084838866,31.376461029052734,31.104252910614015,30.99818172454834,30.968655796051024,30.158989400863646
2004-03-08,61.25505342806611,A,32.30983352661133,31.9475341796875,31.53095188140869,31.19507188796997,31.00282154083252,30.983748073577882,30.18332049369812
2004-03-09,61.36154985879858,A,32.37893295288086,32.11535568237305,31.68544292449951,31.28391628265381,31.00864589691162,30.998214378356934,30.207403078079224
2004-03-10,61.42674954231069,A,32.354251861572266,32.272315216064456,31.816242599487303,31.327104473114012,31.021775321960448,31.017408847808838,30.230055456161498
2004-03-11,61.36550038079991,A,31.910030364990234,32.26244430541992,31.895217514038087,31.36165533065796,31.026020317077638,31.03338041305542,30.250605478286744
2004-03-12,61.342114438106286,A,32.492462158203125,32.289102172851564,32.036383628845215,31.445070838928224,31.04270389556885,31.06054141998291,30.273426094055175
2004-03-15,61.27628009303036,A,32.058101654052734,32.238755798339845,32.09314498901367,31.506768321990968,31.05849849700928,31.078969211578368,30.294692764282228
2004-03-16,61.20596329329498,A,32.082786560058594,32.17952651977539,32.14744110107422,31.562790393829346,31.078340492248536,31.09730236053467,30.314158220291137
2004-03-17,61.259335253876564,A,32.8083381652832,32.27034378051758,32.27132949829102,31.671871757507326,31.11476692199707,31.123037338256836,30.337132625579834
2004-03-18,61.41545985057752,A,32.87250518798828,32.46283874511719,32.36264152526856,31.790331649780274,31.152970123291016,31.154974250793458,30.362186117172243
2004-03-19,61.43658485782023,A,32.66520309448242,32.49738693237305,32.3932445526123,31.884852790832518,31.188507957458498,31.189569110870362,30.387771348953247
2004-03-22,61.48757666996846,A,32.339439392089844,32.553654479980466,32.39620513916016,31.963578510284425,31.22325584411621,31.213883094787597,30.41084861755371
2004-03-23,61.55201597812272,A,32.46284866333008,32.62966690063477,32.40459671020508,32.0450198173523,31.256918525695802,31.23869941711426,30.43492314338684
2004-03-24,61.42347373866162,A,32.10747528076172,32.48949432373047,32.37991905212402,32.09808082580567,31.27814292907715,31.26054718017578,30.457862300872804
2004-03-25,61.30982040459249,A,32.428279876708984,32.40064926147461,32.4317440032959,32.16348075866699,31.30923831939697,31.279945392608642,30.48326086997986
2004-03-26,61.1812225834203,P,31.90015411376953,32.24763946533203,32.37251319885254,32.20444841384888,31.336188011169433,31.296696224212646,30.50616138458252
2004-03-29,61.17669746729967,A,32.37985610961914,32.25572280883789,32.40468864440918,32.24891681671143,31.372731742858885,31.3195121383667,30.53352749824524
