Date,GRADE,GPS,PKG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-07-15,47.986760584616356,A,12.28212070465088,12.15620231628418,12.103396320343018,12.081818246841431,11.785691413879395,11.65699501991272,11.09552580833435
2004-07-16,48.11322221002513,A,12.307499885559082,12.21712875366211,12.126751804351807,12.099334859848023,11.815501899719239,11.662020320892333,11.106611132621765
2004-07-19,48.18542541520525,A,12.246580123901367,12.255716896057129,12.144015312194824,12.113551425933839,11.846818447113037,11.664782991409302,11.117167983055115
2004-07-20,48.41381608646255,A,12.69338607788086,12.37351131439209,12.214082622528077,12.143508005142213,11.883741149902344,11.673967847824096,11.131078372001648
2004-07-21,48.38553056263756,A,12.327816009521484,12.371480560302734,12.237438774108886,12.158232355117798,11.913352451324464,11.681200580596924,11.14146921157837
2004-07-22,48.3007197802209,A,12.109488487243652,12.336954116821289,12.246578216552734,12.158232355117798,11.935771865844726,11.686450414657592,11.151440100669861
2004-07-23,48.12710366193367,A,11.941939353942873,12.263842010498047,12.240485382080077,12.151123809814454,11.955042133331299,11.689874429702758,11.161468868255616
2004-07-26,48.0157653582462,A,11.972399711608888,12.209005928039552,12.23236141204834,12.147315549850465,11.977646102905274,11.694755544662476,11.1722469997406
2004-07-27,47.69006958817681,P,12.007942199707031,12.071917152404787,12.222714233398438,12.140968847274781,11.996823749542237,11.701946239471436,11.183824763298034
2004-07-28,47.55875856652696,P,12.018094062805176,12.009972763061525,12.19072666168213,12.135129737854005,12.007627544403077,11.712645635604858,11.196398658752441
2004-07-29,47.50777307300803,P,11.931781768798828,11.97443141937256,12.155692768096923,12.129544544219971,12.015696067810058,11.722885513305664,11.208540992736816
2004-07-30,47.48102444801558,P,11.860699653625488,11.958183479309081,12.111012744903565,12.118882274627687,12.01971939086914,11.729488325119018,11.220079116821289
2004-08-02,47.46051588044032,P,11.941939353942873,11.952091407775878,12.080548667907715,12.11228199005127,12.02314769744873,11.739173908233642,11.232521028518677
2004-08-03,47.38444658354596,P,11.78961944580078,11.908426856994629,11.990172004699707,12.102127313613893,12.023630485534667,11.746327266693115,11.243803277015687
2004-08-04,47.297978399007555,P,11.809922218322754,11.866792488098145,11.938382625579834,12.087910699844361,12.02371208190918,11.749243860244752,11.254963140487671
2004-08-05,47.14467123355894,P,11.57636260986328,11.795708656311035,11.885070037841796,12.065824127197265,12.017104358673096,11.75098521232605,11.263810815811157
2004-08-06,46.9612045856742,P,11.363120079040527,11.696192741394043,11.827188110351562,12.03383674621582,12.00724090576172,11.748777894973754,11.271617159843444
2004-08-09,46.7449953612764,P,11.378350257873535,11.583474922180176,11.767783164978027,12.000072288513184,11.997682056427003,11.750809469223022,11.279474773406982
2004-08-10,46.684282165106445,P,11.5154390335083,11.52863883972168,11.718532848358155,11.970623540878297,11.98814058303833,11.754968729019165,11.287769060134888
2004-08-11,46.54775675106984,P,11.363120079040527,11.439278411865235,11.65303544998169,11.921881055831909,11.975754470825196,11.759219245910645,11.29609784603119
2004-08-12,46.49707540798466,P,11.32758331298828,11.389522552490233,11.592615604400635,11.874154186248779,11.966391162872315,11.76074315071106,11.303527469635009
2004-08-13,46.50300250233122,P,11.26156997680664,11.369212532043457,11.53270263671875,11.821857690811157,11.953487586975097,11.761758337020874,11.310204124450683
2004-08-16,46.53006709732933,P,11.352965354919434,11.364135551452637,11.473805236816407,11.77717695236206,11.93938482284546,11.76212342262268,11.318780674934388
2004-08-17,46.4654627416274,P,11.373271942138672,11.33570213317871,11.432170486450195,11.71117124557495,11.92518362045288,11.761329345703125,11.327209973335266
2004-08-18,46.62916691034315,P,11.667757987976074,11.39662971496582,11.417954063415527,11.678168344497681,11.919596519470215,11.764186525344849,11.336390223503113
2004-08-19,46.79799274331857,P,11.652524948120115,11.461618041992187,11.425570297241212,11.655320167541504,11.91340211868286,11.765276861190795,11.345146045684814
2004-08-20,47.11507449615622,P,11.931781768798828,11.595660400390624,11.482436466217042,11.654812288284301,11.912792854309082,11.768453426361084,11.355024509429931
2004-08-23,47.31584309120314,A,11.69822120666504,11.664711570739746,11.51442356109619,11.641103363037107,11.912183609008789,11.769193477630616,11.36405858039856
2004-08-24,47.61240424526031,A,11.891161918640137,11.768289566040039,11.551995849609375,11.635264348983764,11.914112911224365,11.771963844299316,11.374729042053223
2004-08-25,47.74837470330436,A,11.931781768798828,11.82109432220459,11.608862018585205,11.630948734283447,11.917159328460693,11.775241317749023,11.386025533676147
2004-08-26,47.81453813386235,A,11.804849624633787,11.851559257507324,11.656588649749756,11.624602127075194,11.913706703186035,11.77775396347046,11.396886396408082
2004-08-27,47.692077664727314,A,11.728683471679688,11.810939598083497,11.70329999923706,11.618001317977903,11.909137020111084,11.779504947662353,11.40724202156067
2004-08-30,47.62022667947787,A,11.63221263885498,11.797737884521485,11.731224727630615,11.602514982223509,11.902536296844483,11.778828134536743,11.416194791793822
2004-08-31,47.46083798197461,P,11.627144813537598,11.744934463500977,11.756612014770507,11.59439125061035,11.893194103240967,11.776133012771606,11.425147128105163
2004-09-01,47.34531430745884,P,11.799769401550291,11.71853199005127,11.76981315612793,11.593883609771726,11.888522911071778,11.775668621063232,11.435211372375488
2004-09-02,47.37437087079275,B,12.007942199707031,11.759150505065918,11.805354881286622,11.615462589263917,11.886491985321046,11.77461208343506,11.446316480636597
2004-09-03,47.412886186226956,C,11.941939353942873,11.801801681518555,11.806370639801026,11.644403553009033,11.883648567199707,11.768909740447999,11.45699203968048
2004-09-06,47.51692515619984,C,11.941939353942873,11.863747024536133,11.830742454528808,11.6725830078125,11.881516056060791,11.76406506538391,11.466796898841858
2004-09-07,47.760056665968044,C,12.226266860961914,11.983571434020996,11.864252948760987,11.70812439918518,11.883343868255615,11.770035161972046,11.478272185325622
2004-09-08,47.857448174017016,C,12.063791275024414,12.036375808715821,11.877453899383545,11.743157958984375,11.88192216873169,11.771605587005615,11.486347784996033
2004-09-09,47.85083273152167,C,12.084110260009766,12.051609420776368,11.905379962921142,11.78098430633545,11.882734661102296,11.771613368988037,11.494102039337157
2004-09-10,47.85122313673535,A,11.936854362487791,12.050592422485352,11.926197052001953,11.814748525619507,11.879992847442628,11.771863956451416,11.501518054008484
2004-09-13,47.87517598672412,A,12.06971836090088,12.076148223876952,11.969947624206544,11.850586175918579,11.879908313751221,11.77399821281433,11.50902621269226
2004-09-14,47.763676583992726,A,12.0748291015625,12.04586067199707,12.014716053009034,11.885664033889771,11.881550636291504,11.777444887161256,11.516012625694275
2004-09-15,47.7428922143533,A,12.08504581451416,12.05011157989502,12.04324369430542,11.906528425216674,11.88136646270752,11.783516302108765,11.523074984550476
2004-09-16,47.77003218784889,A,12.207680702209473,12.074825668334961,12.063217544555664,11.934286212921142,11.885158195495606,11.792832174301147,11.530875778198242
2004-09-17,47.7587008302478,A,12.00840187072754,12.08913516998291,12.06986379623413,11.938117218017577,11.885268878936767,11.802021989822387,11.537554922103881
2004-09-20,47.65047867794642,A,11.91641902923584,12.058475303649903,12.067311763763428,11.949027109146119,11.88252447128296,11.807163906097411,11.54389940738678
2004-09-21,47.48707080809081,A,11.82444190979004,12.00839786529541,12.02712926864624,11.945691108703615,11.876925029754638,11.810931987762451,11.549683818817138
2004-09-22,47.33217331199038,P,11.819328308105469,11.955254364013673,12.002682971954346,11.940068435668946,11.866552200317383,11.815859785079956,11.5553173828125
2004-09-23,47.120844748431864,P,11.788670539855955,11.871452331542969,11.973138999938964,11.939259481430053,11.856683197021484,11.82118730545044,11.560396814346314
2004-09-24,47.047067513419556,P,11.819328308105469,11.833637619018555,11.961386394500732,11.943791723251342,11.846919765472412,11.831210832595826,11.565905137062073
2004-09-27,46.96671508559873,P,11.64559268951416,11.779472351074219,11.918973827362061,11.944460725784301,11.834900016784667,11.840859231948853,11.570569825172424
2004-09-28,47.06716247192609,P,11.96241569519043,11.807067108154296,11.907732486724854,11.961224269866943,11.82028060913086,11.852010879516602,11.576893801689147
2004-09-29,47.302038458842304,P,12.28433609008789,11.900068664550782,11.927661514282226,11.985452604293823,11.819411010742188,11.866381731033325,11.584827380180359
2004-09-30,47.621008714107006,A,12.504063606262209,12.04314727783203,11.9572998046875,12.010258674621584,11.827302513122559,11.881537189483643,11.593859596252441
2004-10-01,47.880593110480085,A,12.452967643737791,12.169875144958496,12.001756381988525,12.035810089111328,11.837523078918457,11.896282606124878,11.602686409950257
2004-10-04,48.23224193736032,A,12.483627319335938,12.337482070922851,12.058477210998536,12.062894487380982,11.847747631072998,11.912696866989135,11.611415987014771
2004-10-05,48.378346415067,A,12.366101264953612,12.418219184875486,12.112643146514893,12.069886207580566,11.85491081237793,11.925867280960084,11.619382572174072
2004-10-06,48.41729421820091,A,12.54494285583496,12.470340538024903,12.185204601287841,12.093943786621093,11.865447788238525,11.9365376663208,11.627341446876526
2004-10-07,48.291601573295196,A,12.350767135620115,12.439681243896484,12.241414260864257,12.10727663040161,11.87382749557495,11.944761781692504,11.634329442977906
2004-10-08,48.161391760740024,A,12.320106506347656,12.413109016418456,12.291492080688476,12.126439237594605,11.883015632629395,11.951367511749268,11.64153995513916
2004-10-11,48.01650028446301,A,12.417193412780762,12.399822235107422,12.368652153015137,12.143812990188598,11.892520713806153,11.957834205627442,11.648459239006042
2004-10-12,47.9034788495083,A,12.238351821899414,12.374272346496582,12.396245765686036,12.151989126205445,11.901495361328125,11.962562923431397,11.654885158538818
2004-10-13,47.63013232946279,A,12.03394603729248,12.272072982788085,12.371206760406494,12.149434137344361,11.905975837707519,11.96484395980835,11.659186725616456
2004-10-14,47.42328231931585,A,11.967517852783203,12.195423126220703,12.317552185058593,12.137425994873047,11.913798942565919,11.965451650619507,11.662404584884644
2004-10-15,47.25042949996618,P,11.96241569519043,12.123884963989259,12.268496990203857,12.135126686096191,11.925784854888915,11.966512880325318,11.666123042106628
2004-10-18,47.04472538896099,P,11.952188491821287,12.030883979797363,12.215353107452392,12.136915159225463,11.93726161956787,11.967471837997437,11.67016616821289
2004-10-19,46.603302801769054,P,11.11415672302246,11.806044960021971,12.090158653259277,12.101400899887084,11.929235973358153,11.958688278198242,11.669342679977417
2004-10-20,46.39068943188726,P,11.31855297088623,11.66296634674072,11.967519664764403,12.076362133026121,11.928344631195069,11.952049551010132,11.669240550994873
2004-10-21,46.28124635439955,P,11.420754432678224,11.553613662719727,11.874518394470215,12.057966327667236,11.930208053588867,11.948299608230592,11.669849848747253
2004-10-22,46.043430803399836,P,11.190803527832031,11.399291229248046,11.761588096618652,12.026540088653565,11.928792724609375,11.941140155792237,11.669033799171448
2004-10-25,45.8070902518111,B,11.185696601867676,11.245992851257324,11.638438415527343,12.00354528427124,11.92544734954834,11.9324160861969,11.66819221496582
2004-10-26,45.88655604330438,B,11.022173881530762,11.227596282958984,11.516820621490478,11.956533193588257,11.918425388336182,11.921804504394531,11.665731320381164
2004-10-27,45.8315201022759,B,11.011956214904783,11.166276931762695,11.414621639251708,11.892914199829102,11.905309352874756,11.912452936172485,11.663670282363892
2004-10-28,45.680479904852405,B,10.986405372619627,11.079407119750977,11.31651039123535,11.817031288146971,11.891986961364745,11.902694540023804,11.662984681129455
2004-10-29,45.72843648393291,B,11.206136703491213,11.082473754882812,11.240882492065428,11.754689741134644,11.877474060058594,11.895133457183839,11.664850826263427
2004-11-01,45.83990058528349,B,11.313446044921877,11.108023643493652,11.177008247375488,11.69618067741394,11.86977855682373,11.89098108291626,11.66642674446106
2004-11-02,46.01856509046011,B,11.298110008239746,11.16321086883545,11.195403575897217,11.642781114578247,11.857917518615723,11.886015214920043,11.66805127620697
2004-11-03,46.228600745891434,B,11.328774452209473,11.226574516296386,11.196425724029542,11.581972694396972,11.845857372283936,11.881508350372314,11.671131873130799
2004-11-04,46.54475155128333,B,11.522954940795898,11.33388442993164,11.20664577484131,11.540582084655762,11.840219478607178,11.876963090896606,11.67538378238678
2004-11-05,46.73974605585146,B,11.49740219116211,11.39213752746582,11.237305641174316,11.499446868896484,11.835593852996826,11.872365436553956,11.678656125068665
2004-11-08,46.88070130113587,C,11.538281440734863,11.437104606628418,11.272564125061034,11.455501270294189,11.833715229034423,11.868125762939453,11.682107830047608
2004-11-09,46.95482619535374,C,11.49740219116211,11.47696304321289,11.32008695602417,11.418453788757324,11.831120376586915,11.862157239913941,11.68553050994873
2004-11-10,47.08503512878622,C,11.584274291992188,11.528063011169433,11.37731876373291,11.39597020149231,11.826810474395751,11.857666692733766,11.690464811325073
2004-11-11,47.159766915146825,C,11.747791290283203,11.573030281066895,11.453457355499268,11.38498387336731,11.821607456207275,11.85404972076416,11.695364899635315
2004-11-12,47.230436909972276,C,11.7631196975708,11.626173782348634,11.509155654907227,11.375019073486328,11.818031063079834,11.850839815139771,11.698462681770325
2004-11-15,47.2009100601758,C,11.533169746398926,11.625151443481446,11.531128025054931,11.35406813621521,11.809855670928956,11.845685863494873,11.700811533927917
2004-11-16,47.23093452931145,C,11.59449291229248,11.644569587707519,11.560766315460205,11.378084945678712,11.797220191955567,11.840282030105591,11.702890782356262
2004-11-17,47.21949636226162,C,11.65580940246582,11.658876609802245,11.59346981048584,11.39494776725769,11.789060554504395,11.835491361618041,11.70512629032135
2004-11-18,47.18036305614064,C,11.742680549621582,11.657854461669922,11.615442371368408,11.411044073104858,11.782231960296631,11.832483310699462,11.708748178482056
2004-11-19,47.156800845871764,C,11.681357383728027,11.641501998901367,11.633837890625,11.435571765899658,11.777122020721436,11.82855743408203,11.711737756729127
2004-11-22,47.30009498010236,C,11.82444190979004,11.69975643157959,11.662453937530518,11.467509031295776,11.772216491699218,11.82606240272522,11.715442757606507
2004-11-23,47.34374365238239,C,11.727347373962402,11.726327323913575,11.685448455810548,11.502767705917359,11.765266857147218,11.82340874671936,11.717885637283326
2004-11-24,47.388242164818415,C,11.783557891845703,11.75187702178955,11.705376815795898,11.541347789764405,11.759237098693848,11.820301780700683,11.720784912109375
2004-11-25,47.39971931364547,C,11.783557891845703,11.760052490234376,11.708953475952148,11.581205415725709,11.750754642486573,11.81795641899109,11.722732219696045
2004-11-26,47.4129196757562,C,11.798891067504885,11.783559226989746,11.712530612945557,11.610843133926391,11.746564426422118,11.815916652679443,11.723829231262208
2004-11-29,47.34774667513298,C,11.768232345581056,11.77231731414795,11.73603687286377,11.63358244895935,11.743600692749023,11.813062582015991,11.725374212265015
2004-11-30,47.317889060350346,C,11.752901077270508,11.77742805480957,11.751877689361573,11.656322002410889,11.742169876098632,11.809547452926635,11.726892642974853
2004-12-01,47.35958979587419,C,12.023733139038086,11.825463104248048,11.788670063018799,11.691069936752319,11.746257972717284,11.806405086517334,11.728888387680053
2004-12-02,47.369808123291016,C,11.91641902923584,11.852035331726075,11.806043910980225,11.710743141174316,11.748812942504882,11.802748069763183,11.729871544837952
2004-12-03,47.35369607296226,A,11.849990844726562,11.86225528717041,11.822907257080079,11.728372573852539,11.749426193237305,11.798172979354858,11.730096650123595
2004-12-06,47.33544567261209,A,11.834656715393066,11.875540161132813,11.823928737640381,11.743191337585449,11.753207473754882,11.794053745269775,11.72941836833954
2004-12-07,47.21077594236789,A,11.60982608795166,11.846925163269043,11.812176609039307,11.748812532424926,11.746155681610107,11.783218145370483,11.72859299659729
2004-12-08,46.92313776121217,B,11.487183570861816,11.73961524963379,11.782539176940919,11.743957996368408,11.730212631225585,11.774811820983887,11.728006200790405
2004-12-09,46.71965981740188,B,11.553610801696776,11.667053604125977,11.759544467926025,11.734248971939087,11.711203575134277,11.769253044128417,11.727851729393006
2004-12-10,46.54363213751221,B,11.522954940795898,11.601646423339844,11.731950855255127,11.722240734100343,11.69260332107544,11.765063199996948,11.727468814849853
2004-12-13,46.45080367488015,B,11.651556015014648,11.56502628326416,11.720283222198486,11.728160047531128,11.675961894989014,11.761854763031005,11.72830515384674
2004-12-14,46.50669456611191,B,11.687570571899414,11.58057518005371,11.713750171661378,11.732813930511474,11.66239128112793,11.758651046752929,11.730298643112183
2004-12-15,46.64187994511403,B,11.702997207641602,11.623737907409668,11.681676578521728,11.735173320770263,11.645552368164063,11.755500078201294,11.734072856903076
2004-12-16,46.74218052017105,B,11.64126968383789,11.64126968383789,11.654161643981933,11.730102777481079,11.631362419128418,11.752594957351684,11.737740235328674
2004-12-17,46.83266075553153,C,11.600116729736328,11.656702041625977,11.62917423248291,11.726040744781494,11.61696262359619,11.749989128112793,11.739738726615906
2004-12-20,46.847404801365165,B,11.651556015014648,11.656702041625977,11.610864162445068,11.717396450042724,11.601649875640868,11.747085294723512,11.743129601478577
2004-12-21,46.91354264834195,B,11.816168785095217,11.682421684265137,11.631498432159423,11.721837520599365,11.593206214904786,11.747350788116455,11.746839027404786
2004-12-22,47.02338888845562,B,11.913909912109377,11.724604225158691,11.67417106628418,11.728355121612548,11.590805492401124,11.748390665054322,11.748817262649537
2004-12-23,47.16603809355842,C,11.919054985046388,11.780161285400393,11.71071548461914,11.735129976272585,11.589836235046386,11.751817588806153,11.7514014005661
2004-12-24,47.324903207760116,A,11.919054985046388,11.843948936462404,11.75032548904419,11.74113817214966,11.588969020843505,11.75737693786621,11.753077416419982
2004-12-27,47.47782484114609,A,11.893335342407228,11.89230480194092,11.774503421783447,11.747393321990968,11.587791957855224,11.762526788711547,11.756668128967284
2004-12-28,47.61190529702412,A,12.032224655151367,11.93551597595215,11.808968830108643,11.76135950088501,11.606153316497803,11.767694644927978,11.761331686973572
2004-12-29,47.68475962703249,A,12.0527982711792,11.963293647766113,11.843948936462402,11.762812757492068,11.620838222503663,11.774591426849366,11.766905336380004
2004-12-30,47.759933952343566,A,12.109389305114746,12.001360511779785,11.890760898590088,11.772461271286012,11.634610919952392,11.78240948677063,11.771576318740845
2004-12-31,47.85341811074651,A,12.114529609680176,12.040455436706543,11.942202186584472,11.785688209533692,11.653085441589356,11.790939083099365,11.77634871006012
2005-01-03,47.89372076013504,A,11.975643157958984,12.056916999816895,11.974610900878906,11.792737531661988,11.668884372711181,11.797165861129761,11.77964464187622
2005-01-04,47.769602453627584,A,11.775015830993652,12.00547523498535,11.97049560546875,11.800997018814089,11.68394121170044,11.80118330001831,11.781256322860719
2005-01-05,47.606269365037946,A,11.636125564575195,11.92214069366455,11.942717170715332,11.808444118499757,11.696424598693847,11.800866975784302,11.782526750564575
2005-01-06,47.36030275705706,A,11.51780891418457,11.803824615478515,11.90259256362915,11.806654024124146,11.707052669525147,11.799519815444945,11.78239833831787
2005-01-07,47.068888824130305,P,11.528099060058594,11.6865385055542,11.86349697113037,11.806911230087282,11.713491916656494,11.795482988357543,11.781968207359315
2005-01-10,46.90375311172255,P,11.666988372802734,11.624807548522949,11.840862274169922,11.807682847976686,11.720562763214112,11.79517066001892,11.782182068824769
2005-01-11,46.769476618385475,P,11.522953033447266,11.574394989013673,11.789935111999512,11.79945197105408,11.725059623718261,11.791488571166992,11.781726207733154
2005-01-12,46.76301489602781,B,11.666988372802734,11.580567550659179,11.751354122161866,11.797651529312136,11.731823902130127,11.78884063720703,11.782040977478028
2005-01-13,46.863378731225374,P,11.764731407165527,11.62995204925537,11.716888332366944,11.803824615478517,11.73665943145752,11.788439455032348,11.783096709251403
2005-01-14,47.07280609098685,A,11.980783462524414,11.720488929748536,11.703513717651367,11.822857952117921,11.746327056884766,11.790960454940796,11.785232701301574
2005-01-17,47.2078146445787,A,11.980783462524414,11.783247947692871,11.70402774810791,11.83931932449341,11.755177097320557,11.79444616317749,11.786637148857118
2005-01-18,47.40054482436312,A,11.94992446899414,11.868642234802246,11.721518611907959,11.846007108688356,11.764227542877197,11.797673959732055,11.78690348625183
2005-01-19,47.49571418134938,A,11.919054985046388,11.919055557250976,11.749811553955078,11.846264362335205,11.77092315673828,11.798866815567017,11.787267718315125
2005-01-20,47.443785842414606,A,11.728716850280762,11.911852645874024,11.770902347564697,11.836747455596925,11.770541667938232,11.796074562072754,11.785343322753906
2005-01-21,47.20064043404658,A,11.55896282196045,11.82748851776123,11.773988723754883,11.818742847442627,11.766458530426025,11.79224479675293,11.780577268600464
2005-01-24,46.932824592214125,B,11.450932502746582,11.721518325805665,11.752383136749268,11.796622705459594,11.76481378555298,11.787334728240968,11.775699896812439
2005-01-25,46.62802814548538,B,11.317180633544922,11.594969558715821,11.731805896759033,11.760870504379273,11.759267539978028,11.778243865966797,11.774139513969422
2005-01-26,46.35511489464944,B,11.3583402633667,11.482826614379883,11.70094108581543,11.726147603988647,11.753318157196045,11.77118935585022,11.771397471427917
2005-01-27,46.231440491355045,B,11.492088317871094,11.43550090789795,11.673676776885987,11.695282554626464,11.748306312561034,11.765269136428833,11.768441252708435
2005-01-28,46.19618892337996,B,11.420065879821776,11.407721519470215,11.617605018615723,11.660559368133544,11.74308048248291,11.760101251602173,11.765982604026794
2005-01-31,46.22907115754779,B,11.476659774780272,11.412866973876953,11.567192649841308,11.635610198974609,11.736124839782715,11.754170665740967,11.76408443927765
2005-02-01,46.44470319530467,B,11.754441261291504,11.50031909942627,11.547644329071044,11.634581470489502,11.736666717529296,11.750966787338257,11.764205837249756
2005-02-02,46.73862688145254,B,11.919054985046388,11.612462043762207,11.547644329071044,11.648727941513062,11.73937665939331,11.74930687904358,11.766411590576173
2005-02-03,46.996765845285445,B,11.919054985046388,11.697855377197266,11.566678142547607,11.668790245056153,11.742086601257324,11.746420621871948,11.769626398086547
2005-02-04,47.421438750022645,A,12.227703094482422,11.859382820129394,11.633552169799804,11.703770446777344,11.750662841796874,11.748613634109496,11.775317811965943
2005-02-07,47.73457944930873,A,12.05794620513916,11.975640106201173,11.694253540039062,11.723318338394165,11.756457118988036,11.75002890586853,11.778596405982972
2005-02-08,47.87391206308908,A,12.00650119781494,12.026052093505859,11.763185596466064,11.747495746612548,11.761529121398926,11.75184949874878,11.781390743255615
2005-02-09,47.87771866467502,A,11.965349197387695,12.03531093597412,11.823886489868164,11.762413787841798,11.760361442565918,11.753309707641602,11.784584746360778
2005-02-10,47.82264219820993,A,11.867610931396484,12.02502212524414,11.861438751220703,11.767557764053345,11.75938528060913,11.754099111557007,11.787643208503724
2005-02-11,47.60305362872379,A,11.9036226272583,11.960206031799316,11.909794425964355,11.763699722290038,11.760457916259766,11.754942054748534,11.79307644367218
2005-02-14,47.489751251128915,A,11.908761978149414,11.930369186401368,11.95300464630127,11.760098648071288,11.761940021514892,11.757573747634888,11.79921648979187
2005-02-15,47.387556760589604,A,11.9241943359375,11.91390781402588,11.969979953765868,11.758812141418456,11.76822738647461,11.757191534042358,11.80460120677948
2005-02-16,47.35541616063921,P,11.985928535461426,11.918023681640625,11.976667308807373,11.76215581893921,11.778202285766602,11.754207458496094,11.81029459476471
2005-02-17,47.45321312743619,A,12.181413650512695,11.980784225463868,12.002903175354003,11.784790658950806,11.79075834274292,11.750980958938598,11.816259074211121
2005-02-18,47.60171236565831,A,12.315155029296877,12.063090705871582,12.011648368835449,11.822600269317627,11.806602344512939,11.749602832794189,11.822942719459533
2005-02-21,47.740453745084125,A,12.315155029296877,12.144369316101075,12.037369251251222,11.865811395645142,11.819874324798583,11.7479181098938,11.830307488441468
2005-02-22,47.793044055360106,A,12.037367820739746,12.167004013061526,12.040455913543703,11.901820755004882,11.826870269775391,11.744630775451661,11.835249028205872
2005-02-23,47.98480990538007,A,12.500344276428224,12.269887161254884,12.093955421447756,11.958920955657959,11.842817211151123,11.744184789657593,11.840361227989197
2005-02-24,48.17332235013364,A,12.7421236038208,12.382029151916505,12.181406688690187,12.021422719955444,11.864834289550782,11.7480983543396,11.846430068016053
2005-02-25,48.34341946655416,A,12.829572677612305,12.48491268157959,12.274001693725587,12.09189805984497,11.8894234085083,11.753193016052245,11.852280263900758
2005-02-28,48.39716874331023,A,12.613515853881836,12.544584846496582,12.34447708129883,12.148740863800048,11.908662605285645,11.755156240463258,11.85649522304535
2005-03-01,48.628045224992434,A,12.798714637756348,12.696854209899902,12.431929111480715,12.20095453262329,11.928313522338867,11.760759868621825,11.861661396026612
2005-03-02,48.64455843411823,A,12.803853034973145,12.757555961608887,12.513721561431886,12.245194435119629,11.946112384796143,11.768458938598632,11.866651449203491
2005-03-03,48.51028326127241,A,12.73183536529541,12.755498313903809,12.568763732910158,12.28583345413208,11.962367992401123,11.776102113723756,11.870776882171631
2005-03-04,48.42163980660897,A,13.009617805480955,12.791507339477539,12.638210010528564,12.324929189682006,11.984179248809815,11.78657413482666,11.876543507575988
2005-03-07,48.448958989486435,A,12.958179473876951,12.860440063476563,12.702512454986572,12.369940853118896,12.00547613143921,11.796634044647217,11.882052941322327
2005-03-08,48.423013712470485,A,12.953035354614258,12.891304206848144,12.794079208374024,12.417267560958862,12.023892345428466,11.815022830963136,11.886855554580688
2005-03-09,48.386804781750804,A,12.875871658325195,12.905707931518554,12.831631946563721,12.462793684005737,12.040353813171386,11.830596017837525,11.891322784423828
2005-03-10,48.427781891589156,A,12.906739234924316,12.940688705444336,12.848093509674072,12.514750099182129,12.056300811767578,11.845455865859986,11.896877737045289
2005-03-11,48.37346287707812,A,12.922325134277344,12.923230171203613,12.857368755340577,12.56568522453308,12.072456722259522,11.86277108192444,11.901955618858338
2005-03-14,48.33127589135129,A,12.932717323303224,12.918137741088866,12.889288902282715,12.61688299179077,12.091598205566406,11.880241289138795,11.906328687667846
2005-03-15,48.26205722497959,A,12.922325134277344,12.911995697021485,12.901649951934814,12.666789531707764,12.11454439163208,11.89924280166626,11.910523653030396
2005-03-16,48.243930799223676,A,12.823600769042969,12.90154151916504,12.903624725341796,12.708673143386841,12.138293895721436,11.917359247207642,11.914906091690064
2005-03-17,48.23852817465004,A,12.885947227478027,12.897383117675782,12.919035911560059,12.743899822235107,12.165656661987304,11.936354665756225,11.919524602890014
2005-03-18,48.192518906016836,A,12.818397521972656,12.876597595214843,12.899913883209228,12.769061946868897,12.191462631225585,11.95247727394104,11.923805365562439
2005-03-21,48.11853079254343,P,12.823600769042969,12.854774284362794,12.88645601272583,12.7944842338562,12.21459487915039,11.96757882118225,11.929279952049255
2005-03-22,48.080195677484234,P,12.833989143371582,12.837107086181641,12.874551391601562,12.834315299987793,12.240815601348878,11.982937612533568,11.934476413726806
2005-03-23,48.03598205681798,P,12.828797340393066,12.83814640045166,12.86984395980835,12.850737953186036,12.264051780700683,11.997937841415405,11.93972309589386
2005-03-24,47.92190673921811,P,12.818397521972656,12.824636459350586,12.861009788513183,12.854551649093628,12.285125102996826,12.010892267227172,11.94392767906189
2005-03-25,47.865942160378914,P,12.818397521972656,12.824636459350586,12.850617027282714,12.853992891311645,12.301877384185792,12.024102220535278,11.948233828544616
2005-03-28,47.805384194921466,P,12.776844024658203,12.815285110473633,12.835029697418213,12.862159299850465,12.317798595428467,12.036487846374511,11.952306804656983
2005-03-29,47.574160937039075,P,12.459882736206056,12.740463829040527,12.788785457611084,12.84521770477295,12.327997760772705,12.04611265182495,11.954134945869447
2005-03-30,47.42225757883986,P,12.568999290466309,12.688504219055176,12.763325309753418,12.833475017547608,12.340996646881104,12.055959901809693,11.95681329727173
2005-03-31,47.344263972056886,P,12.620963096618652,12.649017333984375,12.73682689666748,12.82793140411377,12.358841571807861,12.064691619873047,11.959370670318604
2005-04-01,47.320318884294046,P,12.745660781860352,12.634469985961914,12.72955322265625,12.81473355293274,12.382575531005859,12.074517030715942,11.962678422927857
2005-04-04,47.31314740660954,P,12.719683647155762,12.623037910461425,12.71916151046753,12.80280876159668,12.407950553894043,12.08638216972351,11.966034016609193
2005-04-05,47.467270088137944,P,12.688504219055176,12.66876220703125,12.70461301803589,12.789582204818725,12.435377025604248,12.097322282791138,11.968802156448364
2005-04-06,47.60672548907786,P,12.808008193969728,12.716563987731934,12.702534103393555,12.786189031600951,12.46437038421631,12.108844270706177,11.97216781616211
2005-04-07,47.74460101736579,P,12.901541709899902,12.772679710388184,12.710848522186279,12.78592915534973,12.492559452056884,12.12043288230896,11.976458096504212
