Date,GRADE,GPS,MKTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2022-10-14,36.38165867906742,B,224.50042724609372,228.678369140625,229.74435272216797,226.19906311035157,242.2275360107422,252.09881866455078,284.06328125
2022-10-17,36.96733933237251,B,230.4507751464844,229.27438354492188,230.16156158447265,226.0686248779297,241.58169494628908,251.59775970458983,283.3684527587891
2022-10-18,38.18362886538356,C,235.62921142578125,231.142529296875,230.65204772949218,226.3304786682129,241.11133483886718,251.20900360107422,282.7008259582519
2022-10-19,38.015590924531026,C,228.11557006835935,230.42341003417968,230.05896606445313,226.28553466796876,240.40276672363282,250.79159637451173,282.040108795166
2022-10-20,37.50706738624624,B,226.17123413085935,228.97344360351562,229.39749298095703,226.46043090820314,239.72839599609375,250.25261474609374,281.4058056640625
2022-10-21,39.11166170650011,C,237.44656372070312,231.5626708984375,230.12052001953126,227.21961059570313,239.18436645507813,249.9132174682617,280.79091903686526
2022-10-24,39.82038598558773,C,236.32293701171875,232.7371032714844,231.00574340820313,228.02471389770508,238.50608825683594,249.5338348388672,280.17041427612304
2022-10-25,40.38961078816603,C,241.11053466796875,233.83336791992187,232.48794860839843,229.37843856811523,237.90519226074218,249.1725082397461,279.606005859375
2022-10-26,41.08850635014429,C,232.8347930908203,234.77721252441407,232.60031127929688,230.1180778503418,237.20268157958984,248.7623374938965,278.95894172668454
2022-10-27,41.96785618377417,C,232.34629821777344,236.01222534179686,232.49283447265626,230.76294326782227,236.52401184082032,248.41549835205078,278.3294676208496
2022-10-28,42.11849634756012,C,238.9610137939453,236.31511535644532,233.93889312744142,231.84162292480468,236.17734893798828,248.1359764099121,277.7559120941162
2022-10-31,42.35272288332791,C,238.4431610107422,236.73916015625,234.73813171386718,232.44984664916993,235.90318420410156,247.91081909179687,277.1766632080078
2022-11-01,41.505122858767486,C,233.7691650390625,235.27088623046876,234.5521270751953,232.60208740234376,235.65904052734376,247.632099609375,276.63811782836916
2022-11-02,41.252449702515506,C,227.41954040527344,234.18783569335938,234.4825241088867,232.27074508666993,235.24335021972655,247.27468185424806,276.16172843933106
2022-11-03,40.71502994906622,C,224.2643280029297,232.57144165039062,234.29183349609374,231.84466323852538,234.72625427246095,246.89467742919922,275.681834564209
2022-11-04,39.70147447339115,B,229.2812957763672,230.635498046875,233.47530670166014,231.79791336059571,234.52523468017577,246.6126921081543,275.2018515777588
2022-11-07,39.336639594040186,B,233.39678955078125,229.6262237548828,233.1826919555664,232.09421768188477,234.45479156494142,246.37186172485352,274.6979682159424
2022-11-08,40.416431195935026,B,241.92172241210935,231.2567352294922,233.26381072998046,232.87587966918946,234.52514404296875,246.2013703918457,274.2064429473877
2022-11-09,42.38719287476795,C,246.8504943847656,235.14292602539064,234.665380859375,233.63284606933593,234.6043780517578,246.04800735473634,273.7708951568604
2022-11-10,46.985445309787174,C,271.8863220214844,244.66732482910157,238.6193832397461,235.55610885620118,235.13098052978515,246.10904220581054,273.43307304382324
2022-11-11,51.63355133177283,C,277.5989990234375,254.33086547851562,242.48318176269532,238.21103744506837,235.7993896484375,246.17935501098634,273.04237632751466
2022-11-14,54.0605739938947,C,261.2253112792969,259.8965698242188,244.7613967895508,239.749764251709,236.14032501220703,246.14089431762696,272.55215553283693
2022-11-15,55.415892119607825,C,259.37335205078125,263.38689575195315,247.32181549072266,240.93697128295898,236.5874594116211,246.1459910583496,272.0602559661865
2022-11-16,55.90166774775838,A,256.9627990722656,265.40935668945315,250.27614135742186,242.37933273315429,236.88593994140626,246.17707321166992,271.54225944519044
2022-11-17,52.73930730919943,A,251.3481292724609,261.3017181396484,252.984521484375,243.63817749023437,236.89195617675782,246.1956674194336,271.0017778015137
2022-11-18,48.992980658427825,A,254.5620880126953,256.6943359375,255.51260070800782,244.49395370483398,236.7865756225586,246.229249420166,270.437663192749
2022-11-21,47.13549334037807,A,250.73081970214844,254.5954376220703,257.24600372314455,245.21434783935547,236.64169799804688,246.22451873779298,269.89166564941405
2022-11-22,45.24605153604056,C,251.12277221679688,252.94532165527343,258.1661087036133,245.71495971679687,236.55331634521485,246.15549102783203,269.29169357299804
2022-11-23,43.72658226279626,C,251.64208984375,251.8811798095703,258.64526824951173,246.65532455444335,236.44816009521483,246.14174697875976,268.72862701416017
2022-11-24,43.04744898088661,C,251.64208984375,251.93997192382812,256.62084503173827,247.6201141357422,236.46259613037108,246.050528717041,268.16507415771486
2022-11-25,42.44823569365183,B,251.67149353027344,251.36185302734376,254.02809448242186,248.2556381225586,236.56965911865234,245.97392944335937,267.61561531066894
2022-11-28,42.200680049760656,B,249.4961700439453,251.11492309570312,252.8551803588867,248.80828857421875,236.8983917236328,245.9169941711426,267.0552798461914
2022-11-29,42.568482334555384,B,250.92678833007807,251.0757263183594,252.01052398681637,249.6661697387695,237.309084777832,245.9249430847168,266.4965576171875
2022-11-30,43.99644279187361,C,262.5285949707031,253.25302734375,252.56710357666014,251.421622467041,237.97936767578125,246.02172088623047,266.01883041381836
2022-12-01,46.51814294496779,A,267.7708435058594,256.47877807617186,254.209375,253.5969482421875,238.881318359375,246.1627355957031,265.52561920166016
2022-12-02,49.81076600009332,A,275.5021057128906,261.2449005126953,256.30337677001955,255.90798873901366,239.94610107421875,246.31995941162108,265.0597900390625
2022-12-05,53.06687742315401,A,279.0492248535156,267.1555114746094,259.1352172851563,258.1906105041504,241.12266815185546,246.50924377441407,264.60144271850584
2022-12-06,55.84069128309951,A,279.3138122558594,272.8329162597656,261.9543212890625,260.0602149963379,242.42822357177735,246.6249658203125,264.15190200805665
