Date,GRADE,GPS,ALGN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-03-01,52.983767714051844,P,16.309999465942383,16.65999984741211,17.13899974822998,16.886499691009522,15.321199970245361,14.446000003814698,10.94880000114441
2007-03-02,52.892009884384315,P,16.459999084472656,16.499999618530275,17.028999710083006,16.88599967956543,15.370999946594239,14.460299997329711,10.992999997138977
2007-03-05,52.81120592922483,P,16.229999542236328,16.349999618530273,16.895999717712403,16.886499691009522,15.416199932098388,14.472999992370605,11.036049995422363
2007-03-06,52.81742642299977,P,16.399999618530273,16.363999557495116,16.74799976348877,16.889999675750733,15.462399921417237,14.48979998588562,11.08119999408722
2007-03-07,52.804323291597335,P,16.06999969482422,16.293999481201173,16.596999740600587,16.872499656677245,15.501599922180176,14.510099983215332,11.124599993228912
2007-03-08,52.83809047478422,P,16.520000457763672,16.33599967956543,16.49799976348877,16.872499656677245,15.552199935913086,14.53399998664856,11.169949996471406
2007-03-09,52.86824955909167,P,16.59000015258789,16.361999893188475,16.430999755859375,16.890999698638915,15.604599933624268,14.558699989318848,11.213949997425079
2007-03-12,52.91799435210711,A,16.790000915527344,16.47400016784668,16.411999893188476,16.892999744415285,15.660999946594238,14.58539999961853,11.260050001144409
2007-03-13,52.92377769451708,P,16.219999313354492,16.438000106811522,16.40099983215332,16.854499721527098,15.705999927520752,14.606299991607665,11.30269999742508
2007-03-14,52.97738325779883,P,16.700000762939453,16.56400032043457,16.42899990081787,16.84149980545044,15.772999935150146,14.631099996566773,11.346950001716614
2007-03-15,52.984119841789585,P,16.579999923706055,16.576000213623047,16.45599994659424,16.79749984741211,15.832599925994874,14.653099994659424,11.39020000219345
2007-03-16,52.94838495528122,P,16.0,16.45800018310547,16.410000038146972,16.71949987411499,15.879799919128418,14.668099994659423,11.43190000295639
2007-03-19,52.91964087597621,P,16.3799991607666,16.37599983215332,16.425,16.660499858856202,15.933799896240235,14.686599988937378,11.476549999713898
2007-03-20,52.907780836605646,P,16.059999465942383,16.3439998626709,16.39099998474121,16.56949987411499,15.980999889373779,14.708599987030029,11.518649997711181
2007-03-21,52.886687225888615,P,16.450000762939453,16.293999862670898,16.429000091552734,16.51299991607666,16.032199897766112,14.743899993896484,11.563950002193451
2007-03-22,52.87862702526302,P,16.43000030517578,16.263999938964844,16.420000076293945,16.458999919891358,16.078799896240234,14.77829999923706,11.608250002861023
2007-03-23,52.91397190169027,P,16.43000030517578,16.35,16.404000091552735,16.417499923706053,16.117199897766113,14.812600002288818,11.652450003623962
2007-03-26,52.91225908749883,P,16.25,16.32400016784668,16.35,16.380999946594237,16.151999893188478,14.845200004577636,11.6957000041008
2007-03-27,52.9392241397047,P,16.219999313354492,16.3560001373291,16.35,16.37549991607666,16.189399871826172,14.875199995040894,11.738700001239776
2007-03-28,52.9302893984427,P,16.25,16.31599998474121,16.304999923706056,16.366999912261964,16.2289998626709,14.905999994277954,11.782200000286103
2007-03-29,52.927730658214585,P,16.149999618530273,16.25999984741211,16.261999893188477,16.358999919891357,16.26499984741211,14.939899988174439,11.825749998092652
2007-03-30,52.906682184295185,P,15.859999656677246,16.145999717712403,16.2479998588562,16.328999948501586,16.293399848937987,14.97019998550415,11.867549996376038
2007-04-02,52.89915403371982,P,15.739999771118164,16.043999671936035,16.183999919891356,16.30449995994568,16.328199844360352,15.000899982452392,11.908799996376038
2007-04-03,52.92269366665951,P,16.56999969482422,16.11399974822998,16.23499994277954,16.312999963760376,16.377399845123293,15.038099975585938,11.955849995613098
2007-04-04,52.952209978145184,P,16.540000915527344,16.17199993133545,16.24399995803833,16.336500024795534,16.42479986190796,15.073899984359741,12.003299999237061
2007-04-05,52.98940792049975,A,16.700000762939453,16.282000160217287,16.2710000038147,16.345500040054322,16.478799877166747,15.111399993896484,12.050600004196166
2007-04-06,53.041052418612104,A,16.700000762939453,16.450000381469728,16.298000049591064,16.3510000705719,16.532999897003172,15.148900003433228,12.097150008678437
2007-04-09,53.09369680557658,A,16.6200008392334,16.626000595092773,16.335000133514406,16.342500066757204,16.589999904632567,15.185000009536743,12.142300012111663
2007-04-10,53.10037306442109,A,17.209999084472656,16.75400047302246,16.434000110626222,16.39200005531311,16.600399875640868,15.225600004196167,12.190400006771087
2007-04-11,53.086083908948495,A,16.81999969482422,16.810000228881837,16.49100008010864,16.39800000190735,16.605599880218506,15.260299997329712,12.237000005245209
2007-04-12,53.05777434651255,A,16.690000534057617,16.80800018310547,16.54500017166138,16.403500032424926,16.607199878692626,15.29369999885559,12.283700008392334
2007-04-13,53.050345087669484,A,16.920000076293945,16.852000045776368,16.651000213623046,16.449500036239623,16.616199893951418,15.330699996948242,12.332300009727478
2007-04-16,53.05505631630541,A,17.059999465942383,16.939999771118163,16.783000183105468,16.483500051498414,16.632999897003174,15.371299991607666,12.382700006961823
2007-04-17,53.03163460857797,A,16.93000030517578,16.88400001525879,16.819000244140625,16.52700009346008,16.64499990463257,15.409799995422363,12.432400009632111
2007-04-18,53.01539633324413,A,16.559999465942383,16.83199996948242,16.82100009918213,16.53250002861023,16.64779989242554,15.442899990081788,12.48095000743866
2007-04-19,52.973355056743664,A,15.949999809265137,16.683999824523926,16.746000003814697,16.508500003814696,16.636399879455567,15.471199989318848,12.527400007247925
2007-04-20,52.9497836803723,A,16.75,16.649999809265136,16.750999927520752,16.52449998855591,16.646999893188475,15.507899990081787,12.577800006866456
2007-04-23,52.948921781962035,A,17.450000762939453,16.72800006866455,16.833999919891358,16.58450002670288,16.660999908447266,15.547299995422364,12.632300009727478
2007-04-24,52.955163350416804,A,17.309999465942383,16.80399990081787,16.84399995803833,16.639000034332277,16.66739990234375,15.5781999874115,12.685850007534027
2007-04-25,53.01168307922217,A,17.690000534057617,17.030000114440917,16.93100004196167,16.711000061035158,16.68199993133545,15.614399995803833,12.740100009441376
2007-04-26,53.43616038422616,A,23.600000381469727,18.560000228881837,17.62200002670288,17.083500099182128,16.804799957275392,15.709899997711181,12.82500001192093
2007-04-27,53.81876942077374,A,23.8700008392334,19.984000396728515,18.317000102996825,17.484000158309936,16.93099998474121,15.807000007629394,12.911800014972687
2007-04-30,54.089498551527775,A,22.65999984741211,21.026000213623046,18.8770001411438,17.830000162124634,17.032999992370605,15.89340000152588,12.991750013828277
2007-05-01,54.442026776073504,A,23.899999618530277,22.344000244140624,19.574000072479247,18.196500158309938,17.153400001525878,15.995299997329711,13.077550013065338
2007-05-02,54.73709338247136,A,23.399999618530277,23.486000061035156,20.258000087738036,18.539500093460084,17.269799995422364,16.094299993515016,13.16010001182556
2007-05-03,54.639391794101904,A,23.93000030517578,23.552000045776367,21.0560001373291,18.9010000705719,17.398199996948243,16.1975,13.246600012779236
2007-05-04,54.50398111759972,A,23.5,23.477999877929687,21.7310001373291,19.241000032424928,17.522999992370604,16.297299995422364,13.330300011634826
2007-05-07,54.4602077925363,A,23.46999931335449,23.639999771118163,22.332999992370606,19.583499956130982,17.652799987792967,16.4006999874115,13.41385000705719
2007-05-08,54.32757920691506,A,23.32999992370605,23.52599983215332,22.935000038146974,19.889499998092653,17.792799987792968,16.50439998626709,13.496500005722046
2007-05-09,54.224095901234186,A,23.31999969482422,23.50999984741211,23.497999954223634,20.214499998092652,17.930799980163574,16.602499980926513,13.580050003528594
2007-05-10,54.05090859853707,A,22.57999992370605,23.239999771118164,23.395999908447266,20.508999967575072,18.05619998931885,16.688699979782104,13.660350003242492
2007-05-11,53.94369243989797,A,23.100000381469727,23.15999984741211,23.3189998626709,20.81799998283386,18.189000015258788,16.779999980926515,13.744150004386903
2007-05-14,53.81406792700191,A,22.61000061035156,22.98800010681152,23.313999938964844,21.095500040054322,18.316600036621093,16.86639998435974,13.826650006771088
2007-05-15,53.680730605064845,A,22.34000015258789,22.790000152587886,23.157999992370605,21.366000032424928,18.435400047302245,16.94889998435974,13.908150007724762
2007-05-16,53.5712868434321,P,22.600000381469727,22.64600028991699,23.07800006866455,21.668000078201295,18.566000061035155,17.033799991607665,13.991350009441376
2007-05-17,53.576084661740396,P,22.21999931335449,22.57400016784668,22.90699996948242,21.98150005340576,18.68000003814697,17.11609998703003,14.07260000705719
2007-05-18,53.54922358715242,P,22.36000061035156,22.42600021362305,22.793000030517575,22.26200008392334,18.795400047302245,17.199999990463258,14.155300009250642
2007-05-21,53.54910935010449,P,22.68000030517578,22.440000152587892,22.714000129699706,22.523500061035158,18.913200035095215,17.287099990844727,14.23950001001358
2007-05-22,53.58058938875314,P,22.51000022888184,22.47400016784668,22.632000160217284,22.783500099182127,19.03900005340576,17.372499990463258,14.32245001077652
2007-05-23,53.585390404973545,P,22.670000076293945,22.488000106811523,22.56700019836426,23.032500076293946,19.158400039672852,17.465699987411497,14.40635001182556
2007-05-24,53.541471987661275,P,22.299999237060547,22.504000091552733,22.53900012969971,22.967500019073487,19.27280002593994,17.552699975967407,14.488100008964539
2007-05-25,53.511227516078975,A,22.63999938964844,22.559999847412108,22.493000030517578,22.90599994659424,19.40560001373291,17.642699966430666,14.571600005626678
2007-05-28,53.473618520496125,A,22.63999938964844,22.551999664306642,22.495999908447267,22.904999923706054,19.530800018310547,17.73229995727539,14.655400002002716
2007-05-29,53.428310740358235,A,22.600000381469727,22.56999969482422,22.52199993133545,22.839999961853028,19.661600036621095,17.821299962997436,14.738950004577637
2007-05-30,53.396268634426455,P,22.940000534057617,22.623999786376952,22.555999946594238,22.817000007629396,19.791400032043455,17.911799964904784,14.824600007534027
2007-05-31,53.42334331840335,A,22.790000915527344,22.722000122070312,22.613000106811523,22.760000038146973,19.91860004425049,17.99869997024536,14.910250012874604
2007-06-01,53.42894609878828,A,22.700000762939453,22.734000396728515,22.647000122070317,22.720000076293946,20.04400005340576,18.080599975585937,14.995300016403199
2007-06-04,53.45803716027322,A,23.3799991607666,22.882000350952147,22.717000007629398,22.71550006866455,20.186600036621094,18.169299964904784,15.082150011062621
2007-06-05,53.488621770821375,A,23.21999931335449,23.006000137329103,22.78799991607666,22.710000038146973,20.326600036621095,18.25799995422363,15.167550008296967
2007-06-06,53.48780727620027,A,23.030000686645508,23.02400016784668,22.823999977111818,22.695500087738036,20.462200050354003,18.34559995651245,15.252400012016297
2007-06-07,53.46081615622618,A,22.25,22.915999984741212,22.819000053405762,22.679000091552734,20.5842000579834,18.424599952697754,15.332400012016297
2007-06-08,53.48564666841316,A,23.11000061035156,22.997999954223634,22.866000175476074,22.679500102996826,20.729200077056884,18.511299962997438,15.417400014400481
2007-06-11,53.49192131918793,A,23.440000534057617,23.010000228881836,22.94600028991699,22.721000099182127,20.883200092315676,18.605699968338012,15.504050016403198
2007-06-12,53.47747293432653,A,23.030000686645508,22.972000503540038,22.98900032043457,22.75550012588501,21.0124001121521,18.694899978637697,15.587250020503998
2007-06-13,53.512275599794926,A,23.68000030517578,23.102000427246093,23.063000297546388,22.80950012207031,21.15520009994507,18.789999980926513,15.673750021457671
2007-06-14,53.63613378696883,A,24.440000534057617,23.54000053405762,23.228000259399415,22.920500183105467,21.310000095367432,18.89439998626709,15.764800024032592
2007-06-15,53.70818408358147,A,24.5,23.818000411987306,23.408000183105468,23.02750015258789,21.466000080108643,18.999499988555907,15.856550023555755
2007-06-18,53.76726242420568,A,24.82999992370605,24.096000289916994,23.55300025939941,23.135000133514403,21.630200061798096,19.11009998321533,15.949450023174286
2007-06-19,53.83189979528006,A,24.649999618530277,24.420000076293945,23.69600028991699,23.242000102996826,21.77900007247925,19.18969997406006,16.04045002222061
2007-06-20,53.853580506899476,A,24.56999969482422,24.59799995422363,23.850000190734864,23.33700008392334,21.934000072479247,19.269799976348878,16.129800021648407
2007-06-21,53.83500779961799,A,24.88999938964844,24.687999725341797,24.114000129699708,23.466500091552735,22.098000049591064,19.352599964141845,16.22045001745224
2007-06-22,53.77528895952502,A,24.26000022888184,24.639999771118163,24.229000091552734,23.547500133514404,22.244800052642823,19.43049997329712,16.30795001745224
2007-06-25,53.66725263448367,A,23.59000015258789,24.391999816894533,24.244000053405763,23.595000171661376,22.375400066375732,19.504199981689453,16.392350018024445
2007-06-26,53.59198385889345,A,23.65999984741211,24.1939998626709,24.306999969482423,23.648000144958495,22.51000005722046,19.577499980926515,16.477850017547606
2007-06-27,53.53143527141802,A,23.8799991607666,24.055999755859375,24.326999855041503,23.695000076293944,22.656400051116943,19.65209997177124,16.564050014019013
2007-06-28,53.470821173110444,A,24.40999984741211,23.95999984741211,24.32399978637695,23.776000022888184,22.82560005187988,19.730999965667724,16.653250012397766
2007-06-29,53.452846996761224,A,24.15999984741211,23.939999771118163,24.289999771118165,23.848999977111816,22.973800048828124,19.8103999710083,16.74050001144409
2007-07-02,53.479642646501794,P,24.299999237060547,24.081999588012696,24.236999702453616,23.894999980926514,23.110800018310545,19.885899963378908,16.82710000753403
2007-07-03,53.49579928600715,A,24.350000381469727,24.219999694824217,24.20699977874756,23.951500034332277,23.251600036621095,19.959499969482422,16.91060000896454
2007-07-04,53.50447731829723,A,24.350000381469727,24.313999938964844,24.184999847412108,24.017500019073488,23.384800033569334,20.033399982452394,16.993350009918213
2007-07-05,53.43510043729455,A,24.5,24.33199996948242,24.145999908447266,24.130000019073485,23.402800025939943,20.103799991607666,17.05805000782013
2007-07-06,53.37943657042001,A,24.549999237060547,24.40999984741211,24.174999809265138,24.201999950408936,23.416399993896484,20.17369998931885,17.123900003433228
2007-07-09,53.34798843571921,A,24.729999542236328,24.495999908447267,24.28899974822998,24.26649990081787,23.457799987792967,20.245399990081786,17.190999999046326
2007-07-10,53.28975428758031,A,24.459999084472656,24.51799964904785,24.368999671936034,24.33799982070923,23.468999977111817,20.311199989318848,17.256399993896483
2007-07-11,53.30068027657118,A,25.739999771118164,24.79599952697754,24.55499973297119,24.44099979400635,23.515799980163575,20.39279998779297,17.326399993896484
2007-07-12,53.34382909815452,A,25.71999931335449,25.039999389648436,24.68599967956543,24.504999732971193,23.55159996032715,20.474899978637694,17.39029999256134
2007-07-13,53.390308078843326,A,25.799999237060547,25.289999389648436,24.849999618530273,24.56999969482422,23.59759994506836,20.560299968719484,17.451249990463257
2007-07-16,53.417922692275646,A,25.96999931335449,25.53799934387207,25.016999626159667,24.62699966430664,23.64759994506836,20.650199966430662,17.514199986457825
2007-07-17,53.4931160383021,A,26.25,25.89599952697754,25.206999588012696,24.706999683380126,23.70599994659424,20.749399967193604,17.576749987602234
2007-07-18,53.467627434200146,A,25.979999542236328,25.94399948120117,25.369999504089357,24.777499675750732,23.75919994354248,20.844999961853027,17.63724998474121
2007-07-19,53.46824913705226,A,26.01000022888184,26.00199966430664,25.52099952697754,24.833499717712403,23.827799949645996,20.94199996948242,17.69399998664856
2007-07-20,53.45916699281526,A,26.020000457763672,26.045999908447264,25.66799964904785,24.921499729156494,23.886199951171875,21.037599983215333,17.74894999027252
2007-07-23,53.45148677662363,A,26.0,26.052000045776367,25.79499969482422,25.041999721527098,23.953999938964845,21.13529998779297,17.804149990081786
2007-07-24,53.41182687777874,A,25.84000015258789,25.970000076293946,25.93299980163574,25.150999736785888,24.023999938964845,21.229699993133544,17.85974998950958
2007-07-25,53.496952826413185,A,27.690000534057617,26.312000274658203,26.12799987792969,25.34149980545044,24.125799942016602,21.34590000152588,17.927999992370605
2007-07-26,53.573122988614216,A,27.6200008392334,26.634000396728517,26.318000030517577,25.501999855041504,24.23379997253418,21.456900005340575,17.99544999599457
2007-07-27,53.62076236004208,A,27.07999992370605,26.846000289916994,26.44600009918213,25.647999858856203,24.32819995880127,21.561800003051758,18.060249996185302
2007-07-30,53.6525261851527,A,27.01000022888184,27.04800033569336,26.550000190734863,25.783499908447265,24.41479995727539,21.663999996185304,18.124699997901917
2007-07-31,53.64485596787019,A,26.100000381469727,27.100000381469727,26.535000228881835,25.870999908447267,24.486599960327148,21.762800006866456,18.18454999923706
2007-08-01,53.50969990750625,A,25.950000762939453,26.752000427246095,26.53200035095215,25.95099992752075,24.55219997406006,21.855300006866454,18.243200001716612
2007-08-02,53.41905470583157,A,26.559999465942383,26.54000015258789,26.5870002746582,26.05399990081787,24.637399978637696,21.95510000228882,18.304099998474122
2007-08-03,53.315508348487604,A,25.63999938964844,26.252000045776366,26.54900016784668,26.108499908447264,24.697399978637694,22.051499996185303,18.359799995422364
2007-08-06,53.28957209626996,A,26.899999618530277,26.229999923706053,26.639000129699706,26.21699991226196,24.78259998321533,22.15670000076294,18.42164999485016
2007-08-07,53.34269914220412,A,27.040000915527344,26.41800003051758,26.75900020599365,26.346000003814698,24.871399993896485,22.26650001525879,18.48755000114441
2007-08-08,53.41234836610035,A,27.290000915527344,26.686000061035156,26.719000244140624,26.423500061035156,24.958400001525877,22.374900016784668,18.559400005340578
2007-08-09,53.41885248048152,A,26.93000030517578,26.760000228881836,26.650000190734865,26.48400011062622,25.041199989318848,22.47990001678467,18.629100008010866
2007-08-10,53.46512139539985,A,26.479999542236328,26.928000259399415,26.59000015258789,26.51800012588501,25.116799964904786,22.580400009155273,18.696500005722047
2007-08-13,53.395043386355745,A,26.040000915527344,26.756000518798828,26.49300022125244,26.521500205993654,25.17,22.678300018310548,18.761750011444093
2007-08-14,53.330430156908925,A,26.56999969482422,26.662000274658205,26.54000015258789,26.537500190734864,25.237000007629394,22.781800022125243,18.82850000858307
2007-08-15,53.266915604567174,P,26.15999984741211,26.436000061035156,26.561000061035156,26.546500205993652,25.299599990844726,22.880900020599366,18.89345000743866
2007-08-16,53.17174051518936,P,24.989999771118164,26.047999954223634,26.404000091552735,26.49550018310547,25.35439998626709,22.969300022125243,18.954600005149842
2007-08-17,53.138196516157144,P,25.799999237060547,25.911999893188476,26.420000076293945,26.484500122070312,25.40819995880127,23.06870001792908,19.019450001716613
2007-08-20,53.12882146624596,P,25.540000915527344,25.811999893188478,26.284000205993653,26.46150016784668,25.450199966430663,23.166700029373168,19.08380000591278
2007-08-21,53.104121790093224,P,26.1200008392334,25.722000122070312,26.19200019836426,26.475500202178956,25.51199996948242,23.262200040817262,19.1501500082016
2007-08-22,53.08792590640282,P,26.26000022888184,25.74200019836426,26.089000129699706,26.404000186920165,25.56359996795654,23.359400033950806,19.216650009155273
2007-08-23,53.12261574386046,P,25.790000915527344,25.902000427246094,25.975000190734864,26.312500190734863,25.59059997558594,23.450300035476683,19.280850014686585
2007-08-24,52.965961778413565,P,23.420000076293945,25.426000595092773,25.669000244140626,26.12950019836426,25.568999977111815,23.51750002861023,19.333200016021728
2007-08-27,52.87028741169709,P,23.920000076293945,25.102000427246093,25.457000160217284,25.975000190734864,25.550799980163575,23.590500020980834,19.38775001525879
2007-08-28,52.6774011848998,P,22.71999931335449,24.422000122070312,25.072000122070314,25.8060001373291,25.51219997406006,23.645600023269655,19.43560001373291
2007-08-29,52.49357854839166,P,22.549999237060547,23.679999923706056,24.711000061035158,25.636000061035155,25.471799964904786,23.702900018692016,19.481600008010865
2007-08-30,52.34219988820238,P,22.709999084472656,23.063999557495116,24.482999992370605,25.44350004196167,25.42819995880127,23.76310000419617,19.528400001525878
2007-08-31,52.364763997652524,P,22.729999542236328,22.925999450683594,24.176000022888182,25.298000049591064,25.39759994506836,23.82119999885559,19.575949997901915
2007-09-03,52.340012023207585,P,22.729999542236328,22.68799934387207,23.89499988555908,25.08950004577637,25.380399932861327,23.87789999961853,19.6245999956131
2007-09-04,52.44112186061907,P,23.459999084472656,22.835999298095704,23.628999710083008,24.91049995422363,25.37639991760254,23.9431999874115,19.676499991416932
2007-09-05,52.573452581185315,P,24.01000022888184,23.12799949645996,23.403999710083006,24.746499919891356,25.378999938964842,24.017699995040893,19.730299992561342
2007-09-06,52.716310761676226,P,24.520000457763672,23.489999771118164,23.27699966430664,24.625999927520752,25.381199951171876,24.10340000152588,19.787299995422362
2007-09-07,52.814068051971596,P,23.84000015258789,23.711999893188477,23.318999671936034,24.49399995803833,25.37479995727539,24.17430000305176,19.841099996566772
2007-09-10,52.92355709284377,P,24.0,23.96599998474121,23.32699966430664,24.391999912261962,25.36879997253418,24.239799995422363,19.89354999542236
2007-09-11,52.99291728973024,P,24.239999771118164,24.12200012207031,23.47899971008301,24.27549991607666,25.36659996032715,24.30909999847412,19.94364999294281
2007-09-12,53.05489497636478,A,24.690000534057617,24.25800018310547,23.692999839782715,24.201999950408936,25.373399963378905,24.37909999847412,19.996749997138977
2007-09-13,53.04469266454823,A,24.540000915527344,24.262000274658202,23.876000022888185,24.179500007629393,25.374199981689454,24.3885000038147,20.04920000076294
2007-09-14,53.00385988764245,A,23.899999618530277,24.27400016784668,23.993000030517578,24.08450002670288,25.36119998931885,24.388799991607666,20.09789999961853
2007-09-17,52.95128679041124,A,23.600000381469727,24.194000244140625,24.080000114440917,23.9875,25.338600006103515,24.398199996948243,20.14579999923706
2007-09-18,52.8947999922057,A,24.11000061035156,24.168000411987304,24.14500026702881,23.886999988555907,25.331600036621094,24.400300006866456,20.197800002098084
2007-09-19,52.80344301134005,P,24.26000022888184,24.08200035095215,24.170000267028808,23.78699998855591,25.302000045776367,24.40890001296997,20.251600003242494
2007-09-20,52.75894476250443,P,24.479999542236328,24.070000076293944,24.166000175476075,23.721499919891357,25.277200050354004,24.414400005340575,20.305950002670286
2007-09-21,52.85236123539304,A,25.559999465942383,24.40200004577637,24.338000106811524,23.82849988937378,25.27240005493164,24.435,20.366149997711183
2007-09-24,52.95707710805802,A,25.59000015258789,24.8,24.49700012207031,23.911999893188476,25.26480007171631,24.456200008392333,20.428449997901918
2007-09-25,53.037481036440234,A,25.270000457763672,25.03199996948242,24.600000190734864,24.039499950408935,25.245200080871584,24.47560001373291,20.49
2007-09-26,53.164267403974925,A,25.979999542236328,25.37599983215332,24.729000091552734,24.210999965667725,25.245200080871584,24.50220001220703,20.55234999656677
2007-09-27,53.27481590771753,A,25.8799991607666,25.655999755859376,24.86299991607666,24.369499969482423,25.24260005950928,24.535200004577636,20.61194999217987
2007-09-28,53.24009085693933,A,25.32999992370605,25.60999984741211,25.005999946594237,24.499499988555907,25.228800048828123,24.5575,20.668749990463258
2007-10-01,53.306873493485426,A,27.059999465942383,25.903999710083006,25.351999855041505,24.71599998474121,25.250000038146972,24.601999988555907,20.734199986457824
2007-10-02,53.36765912273219,A,26.739999771118164,26.197999572753908,25.614999771118164,24.880000019073485,25.268000030517577,24.64599998474121,20.797449984550475
2007-10-03,53.38247308064778,A,27.11000061035156,26.423999786376953,25.899999809265136,25.035000038146972,25.25640003204346,24.69109998703003,20.862449989318847
2007-10-04,53.435464189509,A,27.739999771118164,26.795999908447264,26.22599983215332,25.196000003814696,25.258800010681153,24.746299991607668,20.93119998931885
2007-10-05,53.5745045494576,A,28.459999084472656,27.421999740600587,26.515999794006348,25.426999950408934,25.286399993896485,24.807299976348876,21.003649983406067
2007-10-08,53.58323489632415,A,28.489999771118164,27.707999801635744,26.805999755859375,25.651499938964843,25.31599998474121,24.8653999710083,21.076249980926512
2007-10-09,53.59512718841563,A,27.84000015258789,27.927999877929686,27.062999725341797,25.83149995803833,25.350799980163575,24.91869997024536,21.14559998035431
2007-10-10,53.62400231732914,A,28.209999084472656,28.147999572753907,27.28599967956543,26.00749988555908,25.395999946594237,24.97409996032715,21.219899973869325
2007-10-11,53.546077767254694,A,27.040000915527344,28.00799980163574,27.401999855041502,26.13249988555908,25.405599975585936,25.021499977111816,21.28709997653961
2007-10-12,53.463047074228065,A,27.6200008392334,27.84000015258789,27.630999946594237,26.318499946594237,25.445200004577636,25.071299991607667,21.356999979019164
2007-10-15,53.331948491994886,A,26.770000457763672,27.496000289916992,27.602000045776368,26.476999950408935,25.442600021362306,25.11260000228882,21.422449979782105
2007-10-16,53.25215774450169,A,27.15999984741211,27.360000228881837,27.64400005340576,26.629499912261963,25.445,25.15819999694824,21.48974997997284
2007-10-17,53.20639972884019,A,28.13999938964844,27.346000289916994,27.74699993133545,26.823499870300292,25.46199996948242,25.21019998550415,21.560999975204467
2007-10-18,53.24424051868459,A,28.09000015258789,27.5560001373291,27.78199996948242,27.00399990081787,25.485199966430663,25.263199977874756,21.63094997406006
2007-10-19,53.15889495302758,A,27.049999237060547,27.44199981689453,27.64099998474121,27.07849988937378,25.49659996032715,25.306699962615966,21.693649969100953
2007-10-22,53.19262751370618,A,27.57999992370605,27.60399971008301,27.55,27.177999877929686,25.527399940490724,25.348699970245363,21.758999967575072
2007-10-23,53.248516326915734,A,28.479999542236328,27.867999649047853,27.613999938964845,27.33849983215332,25.565599937438964,25.40129997253418,21.829649963378905
2007-10-24,53.25603697285527,A,28.700000762939453,27.979999923706053,27.663000106811523,27.474499893188476,25.61639995574951,25.45799997329712,21.901799964904786
2007-10-25,52.75464362409793,P,19.06999969482422,26.17599983215332,26.86599998474121,27.13399991989136,25.497999954223634,25.42619997024536,21.92539996147156
2007-10-26,52.328804403730125,P,18.850000381469727,24.536000061035157,25.988999938964845,26.80999994277954,25.358999977111818,25.383599967956542,21.94744996547699
2007-10-29,51.92069084615559,P,20.149999618530277,23.05,25.326999855041503,26.464499950408936,25.251199951171873,25.35069995880127,21.97819996356964
2007-10-30,51.42769206367614,B,19.90999984741211,21.336000061035158,24.601999855041505,26.122999954223634,25.126999931335448,25.319499950408936,22.007199964523316
2007-10-31,50.964583469171295,B,20.700000762939453,19.736000061035156,23.857999992370605,25.802499961853027,25.015799942016603,25.289699954986574,22.039849967956542
2007-11-01,51.10536629011437,B,19.8700008392334,19.89600028991699,23.036000061035157,25.40900001525879,24.897399940490722,25.24399995803833,22.06919997215271
2007-11-02,51.2629683426325,B,19.51000022888184,20.028000259399413,22.282000160217287,24.961500072479247,24.81919994354248,25.194099960327147,22.096799974441527
2007-11-05,51.3050051217943,B,19.09000015258789,19.816000366210936,21.43300018310547,24.491500091552734,24.72259994506836,25.136699962615968,22.12339997291565
2007-11-06,51.390395476922606,B,19.34000015258789,19.702000427246094,20.519000244140624,24.066500091552733,24.654999961853026,25.083599967956545,22.1366499710083
2007-11-07,51.40519787128232,B,18.709999084472656,19.304000091552734,19.520000076293947,23.591500091552735,24.57819995880127,25.024999961853027,22.147399969100952
2007-11-08,51.37408675872232,B,17.040000915527344,18.738000106811523,19.31700019836426,23.091500091552735,24.464799995422364,24.946499977111817,22.149549970626833
2007-11-09,51.37383871580618,B,17.6299991607666,18.361999893188475,19.195000076293944,22.592000007629395,24.362799987792968,24.880199966430663,22.15534996986389
2007-11-12,51.402616060303465,B,17.110000610351562,17.96599998474121,18.891000175476073,22.10900001525879,24.250400009155275,24.8153999710083,22.15979997634888
2007-11-13,51.42013394592632,B,17.299999237060547,17.55799980163574,18.630000114440918,21.61599998474121,24.12720001220703,24.751799964904784,22.16464997291565
2007-11-14,51.48267525142277,B,17.459999084472656,17.30799980163574,18.305999946594238,21.08199996948242,23.996199989318846,24.687599964141846,22.169849967956544
2007-11-15,51.44827205455406,B,16.170000076293945,17.133999633789063,17.935999870300293,20.485999965667723,23.829199981689452,24.605199966430664,22.168099966049194
2007-11-16,51.371120221115966,B,15.869999885559082,16.781999778747558,17.57199983596802,19.92699999809265,23.669799976348877,24.522299966812135,22.166349968910218
2007-11-19,51.306885023278134,B,15.529999732971191,16.465999603271484,17.215999794006347,19.324499988555907,23.5003999710083,24.43459997177124,22.160249967575073
2007-11-20,51.24543910377684,B,15.899999618530272,16.18599967956543,16.871999740600586,18.695499992370607,23.333599967956545,24.350099964141847,22.154799966812135
2007-11-21,51.12433546126666,B,14.6899995803833,15.63199977874756,16.46999979019165,17.9949999332428,23.133599948883056,24.25349995613098,22.143449969291687
2007-11-22,51.17677066184706,B,14.6899995803833,15.335999679565429,16.234999656677246,17.77599992752075,22.936599922180175,24.155399951934815,22.129599971771242
2007-11-23,51.24224206271882,B,14.800000190734863,15.121999740600586,15.951999759674072,17.57349991798401,22.754599933624267,24.05789996147156,22.115799975395202
