Date,GRADE,GPS,SWKS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-08-20,51.219725890102076,P,2.3775129318237305,2.4264625549316405,2.4789076805114747,2.522611975669861,2.643235845565796,2.323670003414154,2.2584632724523543
1987-08-21,51.22863029941851,P,2.412477731704712,2.4194700717926025,2.461426043510437,2.5156193017959594,2.6439351415634156,2.3275159788131714,2.2577640050649643
1987-08-24,51.22518300291653,B,2.412477731704712,2.4054847717285157,2.440448021888733,2.5068784832954405,2.640438814163208,2.331012330055237,2.256715103983879
1987-08-25,51.27235682239235,B,2.4824042320251465,2.4194700717926025,2.436951684951782,2.5068784832954405,2.640438814163208,2.3348583078384397,2.256015835404396
1987-08-26,51.29022488589309,B,2.4474401473999023,2.4264625549316405,2.4334552764892576,2.503382110595703,2.639739532470703,2.3387042832374574,2.255491380095482
1987-08-27,51.3897258162381,P,2.6572206020355225,2.482404088973999,2.45443332195282,2.5103747606277467,2.6439351415634156,2.345347331762314,2.256190645098686
1987-08-28,51.56905092135883,A,3.006854772567749,2.6012794971466064,2.5103747844696045,2.5348491191864015,2.6502285528182985,2.355486721992493,2.258638080954552
1987-08-31,51.685797020283196,A,2.7621119022369385,2.671206331253052,2.538345551490784,2.541841816902161,2.6488300132751466,2.3635283195972443,2.2607358890771865
1987-09-01,51.76540881139041,A,2.797074556350708,2.734140396118164,2.5768052339553833,2.5470863342285157,2.6495292663574217,2.3708706390857697,2.2630085104703905
1987-09-02,51.8533774338404,A,2.7621119022369385,2.7970747470855715,2.611768651008606,2.555827224254608,2.6523263454437256,2.3778633320331575,2.2645818692445756
1987-09-03,51.85603032669326,A,2.7621119022369385,2.8180530071258545,2.6502285480499266,2.564568114280701,2.6558227014541624,2.385555293560028,2.2661552280187607
1987-09-04,51.6867973543636,A,2.622257947921753,2.7411336421966555,2.671206569671631,2.566316306591034,2.653025622367859,2.391848715543747,2.267378953099251
1987-09-07,51.61697160094989,A,2.622257947921753,2.7131628513336183,2.692184591293335,2.566316306591034,2.64952929019928,2.398142137527466,2.268427854180336
1987-09-08,51.49818393204799,A,2.4824042320251465,2.6502287864685057,2.692184591293335,2.5645681381225587,2.6432358837127685,2.4030370223522186,2.268952310681343
1987-09-09,51.395833988107945,A,2.5173676013946533,2.601279926300049,2.6991773366928102,2.566316306591034,2.636942458152771,2.4082815408706666,2.2700012105703355
1987-09-10,51.340528770440734,A,2.6921842098236084,2.5872943878173826,2.7026736974716186,2.5785535097122194,2.631348285675049,2.415274225473404,2.2719241935014725
1987-09-11,51.345699193786835,P,2.6572206020355225,2.5942869186401367,2.667710280418396,2.589042532444,2.625054841041565,2.422266910076141,2.2734975451231003
1987-09-14,51.30029396278076,P,2.5173676013946533,2.5733088493347167,2.6432358503341673,2.5907907009124758,2.613866534233093,2.4271617841720583,2.2745464450120925
1987-09-15,51.30959115095578,P,2.4824042320251465,2.5733088493347167,2.6117688179016114,2.594287025928497,2.6047760438919068,2.4324063050746916,2.2754205280542372
1987-09-16,51.326556794616074,P,2.5523312091827397,2.580301570892334,2.5907907485961914,2.6012796998023986,2.599181890487671,2.439049357175827,2.2764694327116013
1987-09-17,51.286141337009674,P,2.5173676013946533,2.545338249206543,2.566316318511963,2.608272433280945,2.59358775138855,2.444643511772156,2.2776931530237197
1987-09-18,51.27483849115427,P,2.4824042320251465,2.510374975204468,2.5523309469223023,2.6117687582969666,2.5893921518325804,2.4502376663684844,2.2792665082216264
1987-09-21,51.32869089669263,P,2.5523312091827397,2.517367696762085,2.545338273048401,2.618761432170868,2.5865950918197633,2.4561814570426943,2.281364316344261
1987-09-22,51.39567285592054,P,2.587294101715088,2.5383456707000733,2.555827260017395,2.624005925655365,2.5851965618133543,2.462474876642227,2.284336208105087
1987-09-23,51.418511016313396,P,2.5523312091827397,2.5383456707000733,2.559323620796204,2.629250478744507,2.581700224876404,2.4694675719738006,2.28678365111351
1987-09-24,51.433959224463514,P,2.5173676013946533,2.5383456707000733,2.541841959953308,2.6222578287124634,2.5747075414657594,2.476460260152817,2.2895807284116745
1987-09-25,51.42650319774028,P,2.5173676013946533,2.545338344573975,2.5278566598892214,2.5977834701538085,2.5684141159057616,2.4820544147491455,2.292028165459633
1987-09-28,51.39273790190827,P,2.4824042320251465,2.5313529491424562,2.5243603229522704,2.583798086643219,2.5628199625015258,2.487298935651779,2.294300785660744
1987-09-29,51.323913231948076,P,2.4474401473999023,2.503382158279419,2.520863914489746,2.5663163661956787,2.557225804328919,2.4918441796302795,2.296748225688934
1987-09-30,51.29024873194013,P,2.4824042320251465,2.4893967628479006,2.5138712167739867,2.5523309826850893,2.55512800693512,2.497088700532913,2.299195668101311
1987-10-01,51.28786532601225,P,2.4474401473999023,2.4754112720489503,2.506878471374512,2.536597394943237,2.553729457855225,2.50268284201622,2.3014682900905608
1987-10-02,51.30581039915514,P,2.4474401473999023,2.46142578125,2.5033820629119874,2.527856504917145,2.551631636619568,2.507577722072601,2.303740912079811
1987-10-05,51.31602501914563,P,2.4474401473999023,2.454432964324951,2.4928929567337037,2.519115614891052,2.5488345575332643,2.5124726021289825,2.3065379828214647
1987-10-06,51.31773543229398,P,2.342550277709961,2.433454990386963,2.468418574333191,2.512122917175293,2.546037478446961,2.5163185834884643,2.3088106042146683
1987-10-07,51.301944463157895,P,2.342550277709961,2.405484199523926,2.447440481185913,2.5033820509910583,2.542541131973267,2.520863826274872,2.3112580472230912
1987-10-08,51.25249714906162,P,2.237660646438598,2.363528299331665,2.419469785690308,2.4806558728218078,2.536946992874146,2.524360172748566,2.3131810420751573
1987-10-09,51.20973273740043,P,2.2726235389709477,2.328564977645874,2.394995379447937,2.461426019668579,2.5320521116256716,2.5285557913780212,2.3151040297746657
1987-10-12,51.12662206061472,P,2.1327695846557617,2.265630865097046,2.3600319147109987,2.4421961188316343,2.522262344360352,2.531352870464325,2.3152788454294204
1987-10-13,51.10188603762196,P,2.237660646438598,2.2446529388427736,2.3390539646148683,2.429958939552307,2.5131718730926518,2.534149955511093,2.3159781163930893
1987-10-14,51.0655823256576,P,2.2026963233947754,2.2166821479797365,2.311083173751831,2.412477195262909,2.5054799175262454,2.537296658754349,2.3158032947778704
1987-10-15,51.0669571089773,P,2.167733192443848,2.202696657180786,2.2831124782562258,2.3949954748153686,2.4970886993408206,2.540093730688095,2.3156284791231156
1987-10-16,51.033092654912416,B,2.097806453704834,2.1677332401275633,2.248149108886719,2.375765585899353,2.4872989463806157,2.5421915352344513,2.314929208159447
1987-10-19,50.88836192507005,B,1.573354721069336,2.0558502674102783,2.1607405662536623,2.3268167614936828,2.466320881843567,2.537296656370163,2.3116076785326003
1987-10-20,50.62394223646256,B,1.2936474084854126,1.867047619819641,2.0558502793312075,2.262134426832199,2.4418464779853823,2.5303039729595183,2.3068876123428343
1987-10-21,50.47117062611198,B,1.608318328857422,1.7481720209121707,1.9824270844459533,2.2149337828159332,2.4243647599220277,2.5268076348304747,2.3033912658691404
1987-10-22,50.29889744592356,B,1.5034277439117432,1.6153109312057494,1.9090037941932678,2.164236789941788,2.4054845118522645,2.5222623908519743,2.2998949229717254
1987-10-23,50.116976107830716,B,1.3985377550125122,1.4754571914672852,1.8215952157974242,2.1082952976226808,2.384506464004517,2.5138711619377134,2.296398579478264
1987-10-26,50.102367236786165,B,1.2936474084854126,1.4195157289505005,1.7376829981803894,2.048857456445694,2.3607313275337223,2.501633960008621,2.2915036988258364
1987-10-27,50.173801691870686,B,1.223719596862793,1.4055301666259765,1.6362888932228088,1.9876714289188384,2.336956164836884,2.489746378660202,2.2862591791152953
1987-10-28,50.130463645305355,B,1.2586838006973269,1.3356032609939574,1.5418876409530642,1.9264854073524476,2.3138802862167362,2.4789077138900755,2.281189480423927
1987-10-29,50.11641319227929,B,1.2586838006973269,1.2866544723510744,1.4509827017784118,1.8670475900173187,2.291503703594208,2.4673697745800016,2.276294596195221
1987-10-30,50.18964088690688,B,1.3985377550125122,1.2866544723510744,1.3810558319091797,1.8146024703979493,2.271224904060364,2.45758002281189,2.271924167275429
1987-11-02,50.28833261345245,B,1.3985377550125122,1.3076325416564942,1.3635741353034974,1.7621573507785797,2.25094610452652,2.4456924593448637,2.2679033744335175
1987-11-03,50.3907788021449,B,1.328609824180603,1.3286105871200564,1.3670703768730164,1.711460328102112,2.227870216369629,2.4341545152664184,2.2633581203222275
1987-11-04,50.50808321595895,B,1.3985377550125122,1.3565813779830933,1.3460923194885255,1.6642597019672394,2.206892168521881,2.423315850496292,2.259512143135071
1987-11-05,50.60580127358037,B,1.3635740280151367,1.3775594234466553,1.3321069478988647,1.6205553710460663,2.1810192370414736,2.4124771893024444,2.2554913473129274
1987-11-06,50.62059110897491,B,1.3635740280151367,1.3705666780471801,1.3286105751991273,1.5751028954982758,2.1481536221504216,2.39919108748436,2.2514705514907836
1987-11-09,50.62447737961485,B,1.3985377550125122,1.3705666780471801,1.339099609851837,1.5383913040161132,2.120882139205933,2.3848560762405397,2.247624574303627
1987-11-10,50.626146082215165,B,1.3985377550125122,1.384552264213562,1.3565814256668092,1.4964351594448089,2.092911403179169,2.3712203347682954,2.2437785971164703
1987-11-11,50.625535630820885,C,1.3985377550125122,1.384552264213562,1.3705668210983277,1.4562272310256958,2.0656399202346805,2.358983132839203,2.23958298265934
1987-11-12,50.63578647620429,C,1.3985377550125122,1.391545009613037,1.3845522165298463,1.417767459154129,2.038368437290192,2.3470955693721773,2.2352125537395477
1987-11-13,50.66955552859658,C,1.3985377550125122,1.3985377550125122,1.3845522165298463,1.382804024219513,2.013894033432007,2.333459827899933,2.2310169392824175
1987-11-16,50.65237170565802,C,1.2586838006973269,1.370566964149475,1.3705668210983277,1.3670704782009124,1.9866225504875186,2.318075920343399,2.226122055053711
1987-11-17,50.662174089396245,B,1.2936474084854126,1.349588894844055,1.3670705795288085,1.3670704782009124,1.962847414016724,2.3030416488647463,2.221401988863945
1987-11-18,50.63938435845244,B,1.2586838006973269,1.321618103981018,1.35308518409729,1.349588751792908,1.9376737380027773,2.2873080980777742,2.215633019208908
1987-11-19,50.5982071399383,B,1.223719596862793,1.2866544723510742,1.3390997409820558,1.3356033444404605,1.9083044457435612,2.2698263657093047,2.2098640525341033
1987-11-20,50.59029415750475,B,1.2936474084854126,1.2656764030456542,1.3321070790290832,1.3303588271141054,1.8810329818725589,2.2530439114570617,2.2047943514585495
1987-11-23,50.611128103895446,B,1.2586838006973269,1.2656764030456542,1.3181216835975647,1.3286106467247012,1.8558593058586124,2.2348629200458525,2.199549832344055
1987-11-24,50.6235081299588,B,1.328609824180603,1.2726688861846924,1.3111288905143739,1.3338551580905915,1.8327834177017215,2.218779730796814,2.1944801300764083
1987-11-25,50.652796612268666,B,1.2586838006973269,1.2726688861846926,1.2971434950828553,1.3338551580905915,1.8069104695320128,2.2030461800098418,2.1890607976913454
1987-11-26,50.70024074614719,B,1.2586838006973269,1.2796617269515993,1.2831580996513368,1.3338551580905915,1.7817367935180664,2.187662272453308,2.183466652035713
1987-11-27,50.722399725940896,B,1.2936474084854126,1.2796617269515993,1.2726690649986268,1.3286106407642366,1.7579616570472718,2.173676904439926,2.1783969509601593
1987-11-30,50.72825023626398,B,1.223719596862793,1.2726688861846924,1.2691726446151734,1.3198697328567506,1.7313894248008728,2.158992258310318,2.173502067327499
1987-12-01,50.67321704339968,B,1.1188299655914309,1.2307129144668578,1.2516909003257752,1.309380739927292,1.7020201420783996,2.1436083519458773,2.168432369232178
1987-12-02,50.62143389318221,B,1.048903226852417,1.188756799697876,1.2307128429412844,1.2918990135192874,1.6719515824317932,2.1268259036540984,2.163013037443161
1987-12-03,50.53522341779651,B,0.9440129995346068,1.1258226394653321,1.2027421832084657,1.2709209620952608,1.6404844903945923,2.107596015930176,2.1570692545175554
1987-12-04,50.4698820494736,B,1.048903226852417,1.0768738031387328,1.178267765045166,1.2551874220371249,1.6111152029037477,2.0897646594047545,2.1516499227285384
1987-12-07,50.394095512522654,B,0.9440129995346068,1.0209324836730957,1.146800684928894,1.2324611842632296,1.5803473782539368,2.0715836703777315,2.1460557746887208
1987-12-08,50.371462289966,B,0.9789764285087584,0.9929617762565612,1.1118373453617096,1.2114831179380419,1.550978103876114,2.0541019541025163,2.1406364437937735
1987-12-09,50.35609922396918,B,0.9090492129325868,0.9649909734725952,1.0768738865852356,1.1870086908340456,1.5195110034942627,2.037319505214691,2.134517841935158
1987-12-10,50.37442831551008,B,0.8740861415863037,0.9510056018829346,1.0384141206741333,1.1607861101627353,1.4880439233779907,2.020886690616608,2.1285740596055986
1987-12-11,50.39341624546275,B,1.013939619064331,0.9440128803253174,1.010443341732025,1.1415562033653261,1.4593739128112793,2.0055027747154237,2.122455454468727
1987-12-14,50.46321256817251,B,1.048903226852417,0.9649909257888794,0.9929617047309875,1.1310671746730805,1.4314031744003295,1.9901188659667968,2.11686130464077
1987-12-15,50.51373602123713,B,1.013939619064331,0.9719835638999939,0.9824726700782775,1.1170817852020263,1.404830961227417,1.9754342198371888,2.110917521119118
1987-12-16,50.58528167386567,B,1.013939619064331,0.9929616451263428,0.978976309299469,1.1048445761203767,1.3782587480545043,1.9603999400138854,2.1051485532522203
1987-12-17,50.6681495000334,B,1.013939619064331,1.0209323406219482,0.9859689712524414,1.0943555772304534,1.353784327507019,1.9453656601905822,2.099204769730568
1987-12-18,50.701637750726604,B,1.013939619064331,1.0209323406219482,0.9824726104736328,1.0803701877593994,1.3286106491088867,1.930331380367279,2.0932609862089158
1987-12-21,50.74481602661465,C,1.1188299655914309,1.034917688369751,0.9999543070793153,1.0733774960041047,1.3083318567276,1.9152971005439758,2.0883661037683487
1987-12-22,50.78322314276942,C,1.1188299655914309,1.0558957576751709,1.0139396607875826,1.062888503074646,1.2859552431106567,1.8995635581016541,2.0839956748485564
1987-12-23,50.83179140888856,C,1.1537938117980957,1.0838665962219238,1.0384141206741335,1.0576440036296844,1.2649771928787232,1.8852285552024841,2.0798000651597977
1987-12-24,50.92930044939849,C,1.3635740280151367,1.1537934780120849,1.0873629093170167,1.062888514995575,1.2488940095901488,1.8729913544654846,2.0763037222623826
1987-12-25,51.04314320233065,C,1.3635740280151367,1.2237203598022461,1.1223263502120973,1.066384845972061,1.234209361076355,1.860754153728485,2.0728073793649675
1987-12-28,51.07367254103129,C,1.188756823539734,1.2377057313919069,1.1363117098808289,1.0646367073059082,1.2265174031257629,1.846419142484665,2.0680873155593873
1987-12-29,51.09290479670769,C,1.048903226852417,1.223720383644104,1.1398080706596374,1.0611403703689575,1.221622519493103,1.8317344987392425,2.0631924307346345
1987-12-30,51.08742287364509,C,1.083867073059082,1.2097350358963013,1.1468008160591125,1.0628885626792908,1.2111334943771361,1.8177491271495818,2.058297553062439
1987-12-31,50.98694207346437,C,1.013939619064331,1.1398081541061402,1.1468008160591125,1.066384893655777,1.201343731880188,1.8034141218662263,2.0528782188892363
1988-01-01,50.89555720109263,B,1.013939619064331,1.069881272315979,1.1468008160591125,1.0646367132663728,1.1936517691612243,1.7890791165828706,2.047808516025543
1988-01-04,50.89415729925622,C,1.1188299655914309,1.0558959007263184,1.1468008160591125,1.0733775615692138,1.1901554203033446,1.7754433739185334,2.0432632648944855
1988-01-05,50.90650396606197,C,1.048903226852417,1.0558959007263184,1.139808142185211,1.0768739014863968,1.1866590929031373,1.7618076288700104,2.0385432022809984
1988-01-06,50.928201441747376,B,1.083867073059082,1.0558959007263184,1.1328154683113099,1.0856147944927215,1.1831627583503723,1.7485215222835542,2.034172776937485
1988-01-07,50.96422208254878,B,1.048903226852417,1.0628886222839355,1.1013483881950379,1.0943556487560273,1.1789671468734741,1.735235425233841,2.0294527143239973
1988-01-08,50.985585317568386,C,1.048903226852417,1.0698813438415526,1.069881308078766,1.0961038291454315,1.1719744563102723,1.721599680185318,2.0245578294992446
1988-01-11,50.95867585241953,C,1.048903226852417,1.05589599609375,1.055895948410034,1.0961038291454315,1.1649817657470702,1.707963935136795,2.019488132596016
1988-01-12,50.94305699806142,B,1.013939619064331,1.0489032745361329,1.0523995876312255,1.0961038291454315,1.158688361644745,1.6932792890071868,2.0140687984228136
1988-01-13,50.90304725877571,B,0.9789764285087584,1.027925145626068,1.0419105231761931,1.0943556696176528,1.1502971351146698,1.6785946518182755,2.0086494675278663
1988-01-14,50.90494744392755,B,1.048903226852417,1.027925145626068,1.045406883955002,1.0961038500070572,1.1440037190914154,1.6625114780664445,2.003929404914379
1988-01-15,50.91090087832301,B,1.048903226852417,1.027925145626068,1.0489032447338105,1.0978520303964614,1.137710303068161,1.642931962609291,1.9992093423008919
1988-01-18,50.90082456810679,B,1.013939619064331,1.020932424068451,1.0384142100811005,1.0926075130701065,1.1300183403491975,1.625450239777565,1.9944892796874045
1988-01-19,50.90889661100857,B,1.083867073059082,1.034917914867401,1.041910594701767,1.090859368443489,1.1237249267101288,1.6083181649446487,1.9895944020152092
1988-01-20,50.965225430710284,C,1.188756823539734,1.0768739938735963,1.052399569749832,1.092607519030571,1.1195293080806734,1.5925846141576767,1.985223973095417
1988-01-21,50.96282049505536,C,1.1188299655914309,1.090859341621399,1.0593922436237335,1.0803703159093856,1.1139351522922518,1.5761517947912216,1.9808535441756248
1988-01-22,50.98452858816197,C,1.1537938117980957,1.1118374586105346,1.0698813021183013,1.0698813050985336,1.1090402734279634,1.561467153429985,1.976657934486866
1988-01-25,51.01873196200819,C,1.083867073059082,1.125822949409485,1.073377686738968,1.0646368175745011,1.1055439388751984,1.5460832446813584,1.972112691104412
1988-01-26,51.02213705365731,C,1.048903226852417,1.118830180168152,1.0768740475177765,1.0646368175745011,1.1006490552425385,1.531748234629631,1.9673926284909249
1988-01-27,51.0065266646559,C,1.1188299655914309,1.1048448085784914,1.0908594012260437,1.0663849622011186,1.0978519785404206,1.5177628582715987,1.9630221995711326
1988-01-28,51.02546151200619,C,1.1188299655914309,1.1048448085784912,1.097852075099945,1.0716294795274734,1.0957541859149935,1.502029315829277,1.9586517706513404
1988-01-29,51.015461282744205,C,1.083867073059082,1.0908594608306885,1.1013484597206116,1.075125852227211,1.0915585792064668,1.4862957805395127,1.954281345307827
1988-02-01,50.99620283563169,C,1.013939619064331,1.0768739700317382,1.1013484597206116,1.069881334900856,1.086663695573807,1.4712615007162093,1.9492116424441337
1988-02-02,51.004344214445524,C,1.083867073059082,1.0838667392730712,1.1013484597206116,1.0716295272111893,1.0817688405513766,1.4572761291265488,1.9448412171006202
1988-02-03,50.977048964724695,B,1.048903226852417,1.0698813915252685,1.08736310005188,1.069881334900856,1.0775732290744784,1.4422418493032456,1.9406456032395363
1988-02-04,50.95421316851747,B,1.048903226852417,1.0558960437774658,1.0803704261779785,1.069881334900856,1.07337761759758,1.4275572055578232,1.9361003586649894
1988-02-05,50.94718320873548,B,1.048903226852417,1.0489032745361329,1.0698813676834107,1.069881334900856,1.06848273396492,1.413222195506096,1.9317299309372902
1988-02-08,50.95402579329075,B,1.013939619064331,1.0489032745361329,1.0628886222839355,1.0681331545114516,1.0642871344089508,1.3978382796049118,1.927009868323803
1988-02-09,50.939609257228575,B,1.013939619064331,1.0349177837371826,1.059392261505127,1.0681331545114516,1.0621893274784089,1.3821047347784043,1.9222898057103157
1988-02-10,50.954513984617336,B,1.013939619064331,1.0279250621795655,1.048903226852417,1.0698813140392303,1.0614900553226472,1.3667208188772202,1.9180941954255104
1988-02-11,50.97652284673246,B,1.048903226852417,1.0279250621795655,1.0419105529785155,1.0698813140392303,1.0635878598690034,1.3520361751317977,1.9142482176423072
1988-02-12,50.98225695911535,B,1.013939619064331,1.0209323406219482,1.0349178075790406,1.068133133649826,1.0628885877132417,1.3370018953084946,1.9095281550288201
1988-02-15,51.001850264452166,B,1.013939619064331,1.0209323406219482,1.0349178075790406,1.068133133649826,1.0642871201038362,1.3223172491788864,1.9048080924153328
1988-02-16,51.0321444295453,B,1.083867073059082,1.0349178314208984,1.0349178075790406,1.068133133649826,1.0663849329948427,1.3086815184354783,1.9002628490328788
1988-02-17,51.066712940653694,B,1.1188299655914309,1.0558959007263184,1.041910481452942,1.0646367907524108,1.0705805480480195,1.295045775771141,1.8960672381520272
1988-02-18,51.09219169701129,C,1.1188299655914309,1.0698812484741211,1.0489031553268433,1.0646367907524108,1.0754754245281222,1.2817596739530563,1.8922212579846382
1988-02-19,51.127282815213285,C,1.1188299655914309,1.0908593177795411,1.0558958292007445,1.0628885984420777,1.0775732314586641,1.2684735721349716,1.8880256471037864
1988-02-22,51.15181888482954,C,1.1188299655914309,1.1118373870849612,1.0663848638534545,1.0646367430686952,1.0789717662334444,1.2551874703168868,1.8838300362229348
1988-02-23,51.15405518918502,C,1.083867073059082,1.1118373870849612,1.0733776092529297,1.0663849353790282,1.0803703153133393,1.242600638270378,1.8794596108794213
1988-02-24,51.13055215208349,C,1.048903226852417,1.0978520393371585,1.0768739700317382,1.0628885984420777,1.0810695874691012,1.2296641677618028,1.8752639970183373
1988-02-25,51.103708478383645,C,1.048903226852417,1.0838666915893556,1.0768739700317382,1.059392261505127,1.081768859624863,1.2177765935659408,1.8710683831572532
1988-02-26,51.086137795108186,B,1.048903226852417,1.0698813438415526,1.0803703308105468,1.0576440691947937,1.0824681317806246,1.2055393904447556,1.8670475909113884
1988-02-29,51.088010339195705,B,1.1188299655914309,1.0698813438415526,1.0908593654632568,1.0628885865211488,1.0824681317806246,1.1953999942541123,1.8633764323592186
1988-03-01,51.0907061154581,B,1.1188299655914309,1.0768739223480224,1.0943556547164917,1.0646367311477662,1.0824681317806246,1.1842116874456405,1.859180821478367
1988-03-02,51.101944942030485,C,1.083867073059082,1.0838666915893556,1.0908593654632568,1.0663849234580995,1.0810695970058442,1.1730233949422837,1.8551600268483162
1988-03-03,51.094813361764984,C,1.048903226852417,1.0838666915893556,1.0838666915893556,1.0663849234580995,1.0747761809825898,1.1618350952863694,1.8509644129872322
1988-03-04,51.127276037649416,C,1.188756823539734,1.111837410926819,1.0908593773841857,1.0733776032924653,1.0712798368930818,1.1527445989847183,1.8474680671095849
1988-03-07,51.128672273188194,C,1.1188299655914309,1.111837410926819,1.0908593773841857,1.0786221206188205,1.0698812997341158,1.1481993514299393,1.8427480039000512
1988-03-08,51.188398853955505,C,1.223719596862793,1.1328153371810914,1.1048446297645569,1.0891111195087435,1.0733776271343232,1.147500073313713,1.8389020231366158
1988-03-09,51.23032351538757,C,1.1537938117980957,1.146800684928894,1.1153336882591247,1.0961038291454317,1.0747761619091036,1.1429548281431199,1.8348812314867973
1988-03-10,51.28703261022998,C,1.1188299655914309,1.1607860326766968,1.1223263621330264,1.0996001660823824,1.0768739688396456,1.1391088503599167,1.8306856206059456
1988-03-11,51.30694168693418,C,1.188756823539734,1.1607860326766968,1.136311721801758,1.1083410263061526,1.0803703129291535,1.1370110410451888,1.8254411014914513
1988-03-14,51.318426986138206,C,1.1537938117980957,1.1677788019180297,1.1398081064224246,1.1153337359428408,1.0810695898532867,1.1356125050783157,1.8186232325434686
1988-03-15,51.26525652599455,C,1.1188299655914309,1.1468008756637575,1.1398081064224246,1.1170818805694582,1.082468124628067,1.1345636087656021,1.812154993712902
1988-03-16,51.232609815456364,C,1.083867073059082,1.1328155279159549,1.1398081064224246,1.1153337359428408,1.082468124628067,1.1328154414892198,1.8058615776896476
1988-03-17,51.198152195173776,C,1.048903226852417,1.118830180168152,1.1398081064224246,1.11183739900589,1.082468124628067,1.1307176357507707,1.7990437051653863
1988-03-18,51.158708725897384,B,1.1188299655914309,1.1048448085784912,1.1328154206275942,1.11183739900589,1.0838666594028472,1.1279205578565596,1.7927502903342247
1988-03-21,51.13862913410688,B,1.1188299655914309,1.0978520393371582,1.132815420627594,1.1118373990058898,1.0852651941776275,1.1251234799623488,1.7854079696536065
1988-03-22,51.13813570195217,B,1.1188299655914309,1.0978520393371582,1.1223264575004577,1.1135855436325073,1.0873630011081696,1.1230256813764572,1.7785900983214378
1988-03-23,51.1507836242858,B,1.1188299655914309,1.1048446178436282,1.1188300728797913,1.117081880569458,1.0901600718498232,1.1202286034822464,1.7717722269892693
1988-03-24,51.18309572479543,C,1.1537938117980957,1.1258227348327638,1.1223264575004577,1.122326409816742,1.0922578835487367,1.118130801320076,1.7653039953112601
1988-03-25,51.18717732243769,C,1.1188299655914309,1.1258227348327638,1.1153337717056275,1.1258227467536925,1.093656418323517,1.115683360695839,1.7574372240900993
1988-03-28,51.17393862481233,C,1.083867073059082,1.1188301563262941,1.108341097831726,1.124074602127075,1.0950549674034118,1.1125366538763046,1.7486963650584222
1988-03-29,51.15843074288546,C,1.083867073059082,1.1118375778198242,1.1048448085784912,1.1223264575004577,1.0950549674034118,1.1093899470567703,1.7403051409125327
1988-03-30,51.12626804508375,B,1.048903226852417,1.0978522300720215,1.1013484239578246,1.1205782651901246,1.0922578954696656,1.1058936017751693,1.7324383673071861
1988-03-31,51.10429902327365,B,1.1188299655914309,1.0908594608306885,1.1083410978317263,1.124074602127075,1.0922578954696656,1.1030965238809585,1.725096046626568
1988-04-01,51.09583344941683,B,1.1188299655914309,1.0908594608306885,1.1083410978317263,1.12057825922966,1.0915586185455322,1.1002994459867477,1.7168796369433403
1988-04-04,51.10327817573097,B,1.083867073059082,1.0908594608306885,1.1048448085784914,1.1188301146030426,1.0915586185455322,1.0985512787103653,1.708313599526882
1988-04-05,51.09485455671444,B,1.048903226852417,1.0838666915893556,1.09785213470459,1.1100892961025237,1.0915586185455322,1.0961038368940352,1.6995727428793908
1988-04-06,51.10832237769537,B,1.083867073059082,1.0908594608306885,1.0943558454513551,1.1065929591655732,1.0908593606948853,1.0943556696176528,1.6908318838477134
1988-04-07,51.09798435430624,B,1.1188299655914309,1.0908594608306887,1.0908594608306887,1.1065929591655732,1.0908593606948853,1.0933067733049393,1.681566569507122
1988-04-08,51.0993419668761,B,1.1188299655914309,1.0908594608306885,1.0908594608306885,1.103096616268158,1.0915586185455322,1.0915585988759995,1.6723012551665306
1988-04-11,51.107366923215814,B,1.1188299655914309,1.0978520393371582,1.0943557500839234,1.1013484239578248,1.0936564254760741,1.0901600605249404,1.6625114902853966
1988-04-12,51.13323784128389,B,1.1188299655914309,1.111837387084961,1.0978520393371582,1.1013484239578248,1.0943556833267212,1.0880622619390488,1.6534209963679314
1988-04-13,51.14085694762107,C,1.083867073059082,1.111837387084961,1.1013484239578246,1.1013484239578248,1.0950549602508546,1.0863140946626664,1.644680137336254
1988-04-14,51.14165380686331,C,1.083867073059082,1.1048448085784912,1.0978521347045898,1.1030966162681581,1.0957542371749878,1.0845659273862838,1.636114099919796
1988-04-15,51.15220290088231,C,1.1188299655914309,1.1048448085784914,1.0978521347045898,1.1030966162681581,1.097152771949768,1.082817752957344,1.6282473286986352
1988-04-18,51.13898559448558,B,1.048903226852417,1.0908594608306887,1.0943557500839234,1.0996002793312074,1.0978520441055297,1.0810695892572404,1.620030923783779
1988-04-19,51.13916449868535,B,1.083867073059082,1.0838668823242188,1.0978521347045898,1.09785213470459,1.0992505931854248,1.0807199603319169,1.6121641561388969
1988-04-20,51.15500617497636,B,1.1188299655914309,1.0908594608306885,1.1013484239578246,1.09785213470459,1.1013484001159668,1.0814192277193069,1.6041225656867026
1988-04-21,51.171037920839446,B,1.1188299655914309,1.0978520393371582,1.1013484239578248,1.0961039423942567,1.102746934890747,1.0831673973798752,1.5953817066550255
1988-04-22,51.16604359119663,P,1.083867073059082,1.0908594608306885,1.09785213470459,1.0943557977676392,1.1041454839706422,1.083517035841942,1.5866408476233482
1988-04-25,51.18848013538588,A,1.083867073059082,1.0978522300720215,1.0943558454513551,1.0943557977676392,1.105544033050537,1.0849155765771865,1.578249623477459
1988-04-26,51.19858480634841,P,1.1188299655914309,1.1048448085784912,1.0943558454513551,1.0961039423942567,1.1062432909011841,1.0863141119480133,1.5702080330252648
