Date,GRADE,GPS,ORCL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-07-25,,,0.0412310287356376,0.04373002201318736,0.0471658375114202,0.05374085810035463,0.05829183541238304,,
1986-07-28,,,0.040606003254652,0.04260545074939724,0.04516670592129226,0.05272570755332704,0.057829539179801895,,
1986-07-29,,,0.0396692678332328,0.041543385386466944,0.0437611117959022,0.05161684416234489,0.057348508238792374,0.05761090967804189,
1986-07-30,,,0.0399817861616611,0.04066882953047748,0.043323833867907474,0.05058606751263137,0.05686124302446838,0.05749846067279573,
1986-07-31,,,0.0387325286865234,0.040044122934341383,0.04244927689433093,0.04949282798916097,0.056386478319764094,0.05736102662980552,
1986-08-01,,,0.0387325286865234,0.03954442292451855,0.041637222468852944,0.04839958846569058,0.05593669846653934,0.05720484968274828,
1986-08-04,,,0.0368582531809806,0.03879487290978426,0.040700161829590756,0.04724388699978586,0.05544943310320373,0.05704243056476112,
1986-08-05,,,0.0362332090735435,0.038107661157846404,0.039825523272156674,0.04608818665146823,0.05493716657161708,0.056886253654956774,
1986-08-06,,,0.0371699482202529,0.037545293569564764,0.039107061550021124,0.04494806993752713,0.05444363482296462,0.05675193663686509,
1986-08-07,,,0.038107506930828,0.037420289218425676,0.03873220607638354,0.04385483115911479,0.05401884064078326,0.05662699520587917,
1986-08-08,,,0.038107506930828,0.0372952848672866,0.03841985389590257,0.04279284570366139,0.05360653087496753,0.05652079656720156,
1986-08-11,,,0.0362332090735435,0.03717027604579918,0.03798257447779172,0.04157464019954199,0.053194220587611155,0.05639585494995112,
1986-08-12,,,0.038107506930828,0.03754513561725607,0.03782639838755124,0.040793755091726724,0.05278816051781173,0.05628965631127352,
1986-08-13,,,0.0396692678332328,0.03804499953985206,0.037795146554708406,0.04055949021130794,0.052407085970044086,0.05619282498955722,
1986-08-14,,,0.0396692678332328,0.03835735172033302,0.037888820469379345,0.04016904868185514,0.051951056048273984,0.056077250801026775,
1986-08-15,,,0.0396692678332328,0.03866970390081398,0.03798249438405029,0.03980985842645162,0.05149502612650389,0.05596167661249633,
1986-08-18,,,0.0396692678332328,0.039356915652751845,0.03826359584927551,0.03948187883943313,0.051051480770111034,0.05583986029028888,
1986-08-19,,,0.0399817861616611,0.03973177149891847,0.038638453558087274,0.039231988415121974,0.050639170110225624,0.05574615415185685,
1986-08-20,,,0.038107506930828,0.039419419318437496,0.03873220942914478,0.03891963548958295,0.05015190497040744,0.05563995551317926,
1986-08-21,,,0.038107506930828,0.039107067137956544,0.03873220942914478,0.03873220775276416,0.04967712439596648,0.05551501408219333,
1986-08-22,,,0.038107506930828,0.03879471495747558,0.03873220942914478,0.03857603166252367,0.049189859256148286,0.05539632290601726,
1986-08-25,,,0.0387325286865234,0.0386073671281337,0.03898214139044277,0.03848235793411725,0.04872757911682123,0.055277631692588286,
1986-08-26,,,0.0362332090735435,0.03785765171051018,0.03879471160471432,0.03831055499613278,0.048227812871336886,0.05513394728302951,
1986-08-27,,,0.038107506930828,0.037857651710510185,0.03863853551447384,0.03821684103459112,0.04777801662683481,0.055009005852043574,
1986-08-28,,,0.0393567569553852,0.03810750171542162,0.03860728442668908,0.03824805244803421,0.047334471270441957,0.05489655692130322,
1986-08-29,,,0.0412310287356376,0.038732206076383544,0.03876346051692956,0.038372977450489926,0.04694714546203608,0.05479035820811982,
1986-09-01,,,0.0412310287356376,0.03923190608620638,0.03891963660717004,0.038591616228222776,0.04653483532369131,0.054684159494936414,
1986-09-02,,,0.0424802862107753,0.04048132151365274,0.03916948661208146,0.038903970085084366,0.0461475103348493,0.05458420302718872,
1986-09-03,,,0.0424802862107753,0.041355877369642205,0.03960676454007619,0.03916948698461049,0.04577268563210958,0.05445926152169699,
1986-09-04,,,0.0399817861616611,0.04148088321089738,0.0397941924631595,0.03926320094615214,0.045335390642285284,0.054259356558322855,
1986-09-05,,,0.0393567569553852,0.0411060288548469,0.03991911746561522,0.03932566344738,0.04491057939827437,0.05400322321802373,
1986-09-08,,,0.0387325286865234,0.04060632884502406,0.039919117465615224,0.039450629428028995,0.04446704968810076,0.05367837678641076,
1986-09-09,,,0.0393567569553852,0.039981622993946045,0.040231472253799395,0.03951309192925685,0.044017254114150944,0.05339725814759727,
1986-09-10,,,0.038107506930828,0.03910706713795657,0.040231472253799395,0.039435003884136614,0.04356745786964888,0.053122381940484,
1986-09-11,,,0.0337347015738487,0.0378576502203941,0.03966926671564574,0.03913827557116741,0.04303020551800722,0.05279128521680827,
1986-09-12,,,0.0362332090735435,0.037232940644025755,0.03916948474943633,0.03896647263318294,0.04254292331635947,0.05247268103063102,
1986-09-15,,,0.0349839590489864,0.03648322671651836,0.038544777780771214,0.03873220719397062,0.04204315684735769,0.052135333903133824,
1986-09-16,,,0.0374824628233909,0.036108367890119494,0.03804499544203277,0.038607241027057114,0.04160586178302759,0.05182922225445505,
1986-09-17,,,0.0387325286865234,0.03623337224125858,0.037670219689607584,0.03863849211484188,0.041181066706776556,0.0515918399021029,
1986-09-18,,,0.0374824628233909,0.036982924491167024,0.03742028735578056,0.03860723990947003,0.04073127031326289,0.05132945638149972,
1986-09-19,,,0.038107506930828,0.03735778406262392,0.03729536235332484,0.03860723990947003,0.04030647613108152,0.051110808625817246,
1986-09-22,,,0.0387325286865234,0.038107497990131314,0.03729536235332483,0.03860723990947003,0.039869180321693364,0.05088591869920487,
1986-09-23,,,0.0399817861616611,0.03860736265778536,0.03735786527395243,0.03879466876387591,0.03959431186318391,0.05065477870404715,
1986-09-24,,,0.0393567569553852,0.03873220831155772,0.03748279027640815,0.038857131265103775,0.03949435569345945,0.050404895804822394,
1986-09-25,,,0.0393567569553852,0.03910706713795658,0.0380449958145618,0.038857131265103775,0.03933192886412138,0.05014876246452326,
1986-09-26,,,0.0356081686913967,0.03860719949007032,0.03798249177634712,0.03857598826289173,0.039107030779123246,0.04984265070408577,
1986-09-29,,,0.0343589149415493,0.0377324767410755,0.03791998736560341,0.03823238257318731,0.03886963188648218,0.04953028857707972,
1986-09-30,,,0.0356081686913967,0.036857753247022625,0.03773255795240399,0.03788877669721838,0.03868220336735243,0.04921168405562634,
1986-10-01,,,0.0356081686913967,0.036108035594224916,0.03742012195289132,0.037545170821249446,0.0385072754323482,0.04891181446611876,
1986-10-02,,,0.0349839590489864,0.03523347601294516,0.03717027157545087,0.03729527946561571,0.03836983337998385,0.04859321031719441,
1986-10-03,,,0.0343589149415493,0.03498362526297568,0.036795412376523,0.037045387364923923,0.03823239110410208,0.048262113258242555,
1986-10-06,,,0.0349839590489864,0.0351086340844631,0.0364205554127693,0.03685795888304707,0.03811995021998877,0.04797474469989533,
1986-10-07,,,0.0374824628233909,0.03548349291086193,0.036170623078942275,0.03676424417644735,0.03807621411979194,0.047712361179292145,
1986-10-08,,,0.0431053340435028,0.03698292598128316,0.036545480787754034,0.03701413553208109,0.03813868507742877,0.04749996405094858,
1986-10-09,,,0.0456038154661655,0.039106897264718984,0.03717018663883207,0.037607591226696935,0.038276110813021604,0.04733129456639285,
1986-10-10,,,0.0443545654416084,0.041106027364730804,0.03804482631385324,0.03801365904510018,0.038388551548123304,0.04716262500733133,
1986-10-13,,,0.0443545654416084,0.0429801486432552,0.03904439136385915,0.03848218936473128,0.038538477793335864,0.0469939554482698,
1986-10-14,,,0.0437295399606227,0.044229564070701555,0.03985652849078175,0.03879454322159287,0.03868840441107745,0.04681278549134727,
1986-10-15,,,0.0449795946478843,0.04460441619157786,0.040793671086430505,0.039106896519660914,0.038844597339630076,0.04664411608129735,
1986-10-16,,,0.0456038154661655,0.04460441619157786,0.04185565672814842,0.03951296415179965,0.038994523510336825,0.04650668207556005,
1986-10-17,,,0.0456038154661655,0.04485426619648928,0.04298014678061004,0.03988777957856652,0.039144449681043574,0.046375490278005554,
1986-10-20,,,0.0456038154661655,0.0451041162014007,0.04404213242232795,0.04023134391754863,0.039331861808896015,0.046263041198253585,
1986-10-21,,,0.0449795946478843,0.04535412713885302,0.044791845604777294,0.04048123434185978,0.03946930356323715,0.04612873204052444,
1986-10-22,,,0.0443545654416084,0.04522912129759784,0.04491676874458785,0.04073112476617095,0.03956300951540465,0.045985047742724376,
1986-10-23,,,0.0443545654416084,0.044979271292686425,0.044791843742132145,0.040981015190482105,0.039656715467572164,0.04580388575792308,
1986-10-24,,,0.0449795946478843,0.044854427129030185,0.04485434666275973,0.04144958648830648,0.0397629220038652,0.04562897406518454,
1986-10-27,,,0.0437295399606227,0.04447957202792162,0.04479184411466116,0.04191811773926015,0.039844127446413,0.04544780410826201,
1986-10-28,,,0.0449795946478843,0.04447957202792162,0.04491684958338732,0.042386689037084535,0.03994408361613746,0.045291626863181535,
1986-10-29,,,0.0443545654416084,0.04447957202792162,0.04485434666275973,0.04282400887459512,0.04006902478635307,0.045110464878380246,
1986-10-30,,,0.0449795946478843,0.0446045778691768,0.044791924580931605,0.04332379065454002,0.040206466540694194,0.04494179546833033,
1986-10-31,,,0.0449795946478843,0.0446045778691768,0.04472950249910349,0.043854824639856765,0.04034390829503532,0.0447668837755918,
1986-11-03,,,0.0443545654416084,0.044729582965373944,0.04460457749664778,0.044323354959487866,0.04045634903013702,0.04459196407347912,
1986-11-04,,,0.0481031499803066,0.0453542940318584,0.04491693302989001,0.04485438931733365,0.04069374784827228,0.04446078035980458,
1986-11-05,,,0.0487273707985878,0.04622885510325428,0.045354213565587956,0.0451354911550879,0.04090614512562747,0.04434208087623115,
1986-11-06,,,0.0487273707985878,0.04697841033339498,0.04579149410128589,0.04529166892170901,0.04109355740249152,0.044214014336466746,
1986-11-07,,,0.0493524000048637,0.047852971404790855,0.04622877463698383,0.04554156064987178,0.04125598482787605,0.04410156514495607,
1986-11-10,,,0.0487273707985878,0.04872753247618673,0.04672855772078034,0.04576020091772075,0.041405911669135056,0.04397037349641319,
1986-11-11,,,0.0506016500294208,0.049227232486009576,0.047290763258933985,0.04610380642116066,0.04156833894550797,0.04385792464017864,
1986-11-12,,,0.0512266866862773,0.04972709566354748,0.047977975383400887,0.046416161023080306,0.04174326695501801,0.043757976293563795,
1986-11-13,,,0.0499766245484352,0.04997694641351695,0.04847767837345597,0.046634801477193795,0.04194316372275349,0.04363927718251939,
1986-11-14,,,0.0506016500294208,0.05022679641842838,0.049039883911609614,0.046884693205356556,0.0421680615842342,0.04353932049125429,
1986-11-17,,,0.0499766245484352,0.05047664716839786,0.0496020898222923,0.04710333365947004,0.042392943501472435,0.0434299965947866,
1986-11-18,,,0.0481031499803066,0.04997694715857502,0.04960208982229229,0.04725951142609115,0.042567871361970856,0.043292562738060904,
1986-11-19,,,0.0474780984222888,0.04922722950577731,0.0494771625846624,0.047415688075125174,0.042755283191800074,0.04316137053072448,
1986-11-20,,,0.0487273707985878,0.048977378755807835,0.0494771625846624,0.04763432834297414,0.04305513657629485,0.043042671047151045,
1986-11-21,,,0.0506016500294208,0.048977378755807835,0.04960208758711811,0.04791543111205097,0.0433425053954124,0.04294271435588594,
1986-11-24,,,0.0512266866862773,0.049227391183376254,0.04985201917588706,0.048290288448333704,0.04366735994815823,0.04285525839775795,
1986-11-25,,,0.0540377087891101,0.050414302945136956,0.050195625051855985,0.04874319415539499,0.043998464867472616,0.042802163325250095,
1986-11-26,,,0.0537252090871334,0.051663725078105883,0.0504454772919416,0.04921172633767124,0.044298318475484814,0.04273969259113068,
1986-11-27,,,0.0537252090871334,0.05266329273581501,0.05082033574581142,0.049649007059633696,0.044623173400759664,0.04267722185701126,
1986-11-28,,,0.0537252090871334,0.05328800454735753,0.051132691651582685,0.05008628778159615,0.044935527443885764,0.04262100178748364,
1986-12-01,,,0.0518509000539779,0.05341284722089764,0.05132011920213695,0.05046110451221462,0.04519789487123486,0.042533537596464104,
1986-12-02,,,0.0506016500294208,0.05272563546895979,0.05156996920704837,0.05058602951467034,0.04541029214859004,0.04250230200588698,
1986-12-03,,,0.0487273707985878,0.051726067811250664,0.051694896444678264,0.05058602951467034,0.0455977044254541,0.04254603005945677,
1986-12-04,,,0.0499766245484352,0.05097635090351101,0.051819821819663006,0.05064849220216271,0.04581010177731509,0.04257101532071823,
1986-12-05,,,0.0499766245484352,0.050226633995771375,0.05175731927156445,0.050679703429341284,0.046097470894455865,0.04260225083678956,
1986-12-08,,,0.0506016500294208,0.04997678399085996,0.0516948156058788,0.050773417390882924,0.046422325596213294,0.04264597874134775,
1986-12-09,,,0.0506016500294208,0.04997678399085996,0.051351209729909864,0.050773417390882924,0.04672219522297378,0.04270219929516311,
1986-12-10,,,0.0506016500294208,0.05035163983702655,0.05103885382413861,0.0507421655580401,0.047022064849734264,0.04276467014104123,
1986-12-11,,,0.0499766245484352,0.05035163983702655,0.05066399537026879,0.0507421655580401,0.047321918159723246,0.04284587576985355,
1986-12-12,,,0.0499766245484352,0.05035163983702655,0.05028913691639897,0.05071091428399083,0.04763427235186096,0.04293333172798152,
1986-12-15,,,0.0493524000048637,0.05010178983211514,0.05003928691148755,0.050679703056812256,0.04792164117097851,0.04302079569548364,
1986-12-16,,,0.0499766245484352,0.04997678473591802,0.04997678436338899,0.05077337678521867,0.04817152440547939,0.043123869262635665,0.05036738947033878
1986-12-17,,,0.0487273707985878,0.049601928889751415,0.04997678436338899,0.050835840404033626,0.048283965140581094,0.04321132510900493,0.05035489289090033
1986-12-18,,,0.0493524000048637,0.04947708398103712,0.04991436190903183,0.05086709186434742,0.04835893683135506,0.043317523822188335,0.050339275225996925
1986-12-19,,,0.0493524000048637,0.04935223907232282,0.049851939454674685,0.050804629363119566,0.048458893522620165,0.04342372253537174,0.050314286109060004
1986-12-22,,,0.0487273707985878,0.04922723323106763,0.04966451153159139,0.05067966356873509,0.048546349629759754,0.04354241371154781,0.05029242213815446
1986-12-23,35.00538811028896,P,0.0487273707985878,0.04897738248109816,0.04947708360850809,0.05041414666920898,0.048646306246519055,0.04366735532879825,0.05027680449187751
1986-12-24,35.005014394327304,P,0.0487273707985878,0.04897738248109816,0.049289655685424795,0.0501642547547817,0.04872126176953312,0.0437829295545816,0.050267433095723346
1986-12-25,35.004563017038635,P,0.0487273707985878,0.04885237663984297,0.04916473031044005,0.049914362840354415,0.04878373287618157,0.04388912819325919,0.05025806169956918
1986-12-26,35.003844740405185,P,0.0474780984222888,0.048477516323327995,0.04891487769782541,0.049602007307112186,0.04882121853530402,0.04398283410817381,0.05025181533768769
1986-12-29,35.0036044832211,P,0.0474780984222888,0.0482276618480682,0.04872744753956792,0.04938336722552773,0.0488587041944265,0.04409528300166127,0.05024556897580619
1986-12-30,35.003765294358935,P,0.0481031499803066,0.04810281768441196,0.048540100082755055,0.04925844222307202,0.04892117530107495,0.04419523943215605,0.050242447871714786
1986-12-31,35.00541321493764,P,0.0518509000539779,0.04872752353548998,0.048852453008294064,0.04941461868584153,0.04907110199332234,0.04431705575436349,0.050254940371960356
1987-01-01,35.00693788282875,P,0.0518509000539779,0.049352229386568,0.04910230301320549,0.049508332461118666,0.049221028685569726,0.04443887207657094,0.05025806143879886
1987-01-02,35.00896548293972,A,0.0518509000539779,0.05022678971290582,0.049352153018116914,0.049602046236395796,0.0493584547936916,0.04456068839877839,0.05026118250563736
1987-01-05,35.011872085994746,A,0.0549744367599487,0.0517260573804378,0.049976859614252994,0.04982068557292219,0.04958335272967812,0.04471374008804555,0.05027680018916722
1987-01-06,35.014964309037225,A,0.056223701685667,0.05335016772150988,0.050726492702960924,0.0501017881557345,0.04980823487043376,0.04487615924328561,0.05031115669757123
1987-01-07,35.01575962395473,A,0.0549744367599487,0.05397487506270404,0.05135119929909702,0.0503204274922609,0.050020632296800566,0.04504482854157682,0.05034239202737804
1987-01-08,35.017644980673545,A,0.0574737787246704,0.055099450796842545,0.05222584009170528,0.05069528520107266,0.050270515978336296,0.04523849125951524,0.050376752670854286
1987-01-09,35.02211309284882,A,0.064345046877861,0.057598280161619164,0.05391253493726249,0.05141370631754395,0.05065782502293583,0.04550086665898557,0.05044859478250142
1987-01-12,35.02416164055533,A,0.0618465356528759,0.0589726999402046,0.055349378660321205,0.05203841309994456,0.05100766442716118,0.0457320067286491,0.05050481921061869
1987-01-13,35.0257395278087,A,0.0624707639217376,0.06022211238741872,0.05678614005446429,0.05266312006860968,0.0512950167059898,0.045994382277131034,0.05056416478008028
1987-01-14,35.02970228907774,A,0.0674686208367347,0.06272094920277592,0.058347912132739974,0.05360018257051702,0.05166984170675274,0.04628799341619011,0.050648499634116856
1987-01-15,35.03289486428405,A,0.068718671798706,0.06496992781758304,0.060034689307212785,0.05456849616020913,0.05206966772675511,0.04658161256462332,0.05073908474296327
1987-01-16,35.031877525561455,A,0.0668443739414215,0.06546979323029514,0.06153403669595715,0.05544309485703702,0.052419507205486264,0.046837746016681156,0.05081405211240049
1987-01-19,35.03400525708263,A,0.0718422159552574,0.06746892929077145,0.06322081461548802,0.0565988371148705,0.05288180410861965,0.04714385788887736,0.05091400869190688
1987-01-20,35.03610466573151,A,0.0724664181470871,0.06946806013584135,0.06484508626163003,0.05778578948229547,0.05331909947097298,0.047443719208240476,0.0510139611177146
1987-01-21,35.03509963426327,A,0.0699679180979728,0.06996791958808896,0.06634443439543244,0.05884781684726472,0.05369392409920689,0.047718595527112447,0.05108892852440472
1987-01-22,35.035042798809,A,0.0737156718969345,0.07096731960773466,0.06796862371265885,0.06009723190218206,0.05416870504617687,0.04805593438446518,0.051157645471394016
1987-01-23,35.034679944797595,A,0.0699679180979728,0.07159202843904491,0.06853091083467003,0.06122172288596626,0.054556030407547904,0.048362045995891056,0.05118263460695739
1987-01-26,35.0312479126488,A,0.0680936276912689,0.07084231078624723,0.06915562003850932,0.062252499349415256,0.05491837047040459,0.04865565698593852,0.051167016886174636
1987-01-27,35.028154907122975,A,0.068718671798706,0.07009276151657098,0.06978041082620617,0.06328327544033523,0.05533068090677258,0.04894927613437172,0.05117326714098449
1987-01-28,35.02504276970803,A,0.0655951276421547,0.06921820342540738,0.06959306150674818,0.06397048681974407,0.05569302149116989,0.049224152341484986,0.05117326714098449
1987-01-29,35.02116411617936,A,0.0674686208367347,0.06796879321336742,0.06946805641055104,0.06475137285888191,0.05606784649193283,0.04956149153411385,0.051176388375461054
