Date,GRADE,GPS,MOS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-05-03,63.92202675845969,A,19.29720687866211,17.421594619750977,17.16008892059326,15.818753242492676,14.969168128967285,14.765466594696045,15.314885811805725
1999-05-04,64.49289584088955,A,18.84633445739746,17.91754913330078,17.353962326049803,16.075748252868653,15.0604642868042,14.803030824661255,15.31732361316681
1999-05-05,64.8093178936277,A,17.94459342956543,18.170034408569336,17.48020496368408,16.31696300506592,15.140911350250244,14.837415990829468,15.313915905952454
1999-05-06,65.11554552205507,A,18.079858779907227,18.440554809570312,17.552343368530273,16.535634231567382,15.225860118865967,14.87584849357605,15.311407313346862
1999-05-07,65.12607378259742,A,18.575817108154297,18.548762130737305,17.705638885498047,16.756559944152833,15.31084774017334,14.922833385467529,15.313160891532897
1999-05-10,64.6407281015502,A,18.39546585083008,18.3684139251709,17.895004272460938,16.972977209091187,15.39222833633423,14.96307456970215,15.31601791858673
1999-05-11,64.35237555848722,A,18.17003631591797,18.233154296875,18.07535171508789,17.187140130996703,15.487064685821533,15.004654350280761,15.32131268978119
1999-05-12,64.25834882587216,A,18.124942779541016,18.269224166870117,18.219629287719727,17.358470153808593,15.572016983032226,15.045334033966064,15.32526792049408
1999-05-13,63.94233093587136,A,17.31336784362793,18.115925979614257,18.278240394592284,17.468932342529296,15.64522871017456,15.077448863983154,15.323605647087097
1999-05-14,63.36808605867654,A,16.95269775390625,17.791302108764647,18.170032119750978,17.520782470703125,15.71122703552246,15.105956993103028,15.319694466590882
1999-05-17,62.899231364748026,A,17.31336784362793,17.57488250732422,17.97164821624756,17.56586856842041,15.77455846786499,15.125946006774903,15.319146237373353
1999-05-18,62.31314740147109,P,16.862518310546875,17.31337890625,17.7732666015625,17.563614463806154,15.829771137237548,15.144121189117431,15.321022553443909
1999-05-19,61.6866064486564,P,16.501811981201172,16.98875274658203,17.628988456726074,17.55459671020508,15.866092987060547,15.158689308166505,15.321540913581849
1999-05-20,61.37330586936835,P,16.59200096130371,16.844479370117188,17.480202674865723,17.516273021697998,15.912983551025391,15.171015529632568,15.32451549053192
1999-05-21,61.34903698132564,P,16.682167053222656,16.790373229980467,17.290837669372557,17.498238277435302,15.961677436828614,15.184243412017823,15.328609228134155
1999-05-24,61.26193295941551,P,16.32147789001465,16.591995239257812,17.083438873291016,17.489221572875977,16.008567962646485,15.19161895751953,15.332013545036316
1999-05-25,61.210316668269314,P,16.05095672607422,16.42968292236328,16.87153091430664,17.473441314697265,16.031111583709716,15.201229410171509,15.333842449188232
1999-05-26,61.36560512746316,P,16.63707733154297,16.45673599243164,16.722744369506835,17.47118682861328,16.057262058258058,15.214006395339966,15.3401615858078
1999-05-27,61.251539901288886,P,15.645163536071776,16.267368507385253,16.55592393875122,17.417082166671754,16.067181129455566,15.220457077026367,15.344194750785828
1999-05-28,60.942338244629866,P,15.104124069213867,15.951759910583496,16.371066570281982,17.27054934501648,16.071689834594725,15.22329384803772,15.351538367271424
1999-05-31,60.63733229538254,P,15.104124069213867,15.70828914642334,16.150142192840576,17.060895204544067,16.071689834594725,15.214453802108764,15.359327554702759
1999-06-01,60.43742037272235,P,15.059042930603027,15.509906387329101,15.969794654846192,16.871530628204347,16.07529691696167,15.208306827545165,15.36689133644104
1999-06-02,60.005308728784904,P,14.743431091308594,15.131177139282226,15.793956565856934,16.711472511291504,16.06898468017578,15.20035101890564,15.373099899291992
1999-06-03,59.8586490544078,B,14.743431091308594,14.95083065032959,15.609099578857421,16.544651126861574,16.066279525756837,15.195538911819458,15.379085621833802
1999-06-04,59.84482162293251,B,14.51799488067627,14.83360481262207,15.392682361602784,16.341760015487672,16.062672576904298,15.19026885986328,15.386840581893921
1999-06-07,59.9680651576835,B,14.653252601623535,14.743430519104004,15.225859832763671,16.154649353027345,16.060869007110597,15.186351385116577,15.39460343837738
1999-06-08,60.11794067373564,B,14.87868881225586,14.70735969543457,15.108633041381836,15.990081977844238,16.071689834594725,15.18513731956482,15.402379479408264
1999-06-09,60.2716103895393,P,14.653252601623535,14.689323997497558,14.910250568389893,15.816497468948365,16.069886264801024,15.187956371307372,15.406354718208313
1999-06-10,60.45859207671239,P,14.7885160446167,14.69834098815918,14.824585819244385,15.690254878997802,16.07619842529297,15.193026266098023,15.406773042678832
1999-06-11,60.659202569206485,P,14.529603004455566,14.700662612915039,14.767133712768555,15.569100141525269,16.07733232498169,15.195956211090088,15.405228404998779
1999-06-14,60.84378634361681,P,14.665399551391602,14.703092002868653,14.723261260986328,15.436701726913451,16.096511631011964,15.204286003112793,15.404362750053405
1999-06-15,60.87165796256365,P,14.48434352874756,14.624222946166991,14.665791320800782,15.317792987823486,16.112069816589354,15.215296325683594,15.39590781211853
1999-06-16,61.044018769167685,P,14.48434352874756,14.590441131591797,14.639882564544678,15.216919565200806,16.139350719451905,15.223162908554077,15.389903650283813
1999-06-17,61.053006011062536,P,14.393818855285645,14.511501693725586,14.604921340942383,15.107010459899902,16.15309841156006,15.231920652389526,15.386120519638062
1999-06-18,61.00951058622422,P,14.076966285705566,14.420974349975586,14.560818481445313,14.976750421524049,16.151491680145263,15.242000904083252,15.38069046497345
1999-06-21,60.85980509993339,P,13.850655555725098,14.258025550842286,14.480558776855469,14.853209304809571,16.147162380218507,15.24397964477539,15.37636531829834
1999-06-22,60.67335876412417,P,13.398015975952148,14.040760040283203,14.332491493225097,14.720562267303468,16.137387142181396,15.240084714889527,15.37067153930664
1999-06-23,60.396456941559535,B,13.533807754516602,13.850652885437011,14.220547008514405,14.565398788452148,16.114096450805665,15.232607526779175,15.36588035583496
1999-06-24,60.15663743988404,B,13.398015975952148,13.651492309570312,14.08149700164795,14.453041410446167,16.07997428894043,15.221077852249145,15.36130476474762
1999-06-25,59.98069458887007,B,13.307491302490234,13.497597312927246,13.959285831451416,14.363209772109986,16.02781021118164,15.204600954055786,15.35672384262085
1999-06-28,59.83630335131011,B,13.216964721679688,13.370859146118164,13.814442348480224,14.268851804733277,15.96391658782959,15.18587148666382,15.351466631889343
1999-06-29,59.71941824090835,B,12.854850769042969,13.262226104736328,13.651493072509766,14.158642196655274,15.882861595153809,15.16037721633911,15.344175214767455
1999-06-30,59.5676575622548,B,12.583270072937012,13.07211856842041,13.461385726928711,14.050634145736694,15.800883655548096,15.138005447387695,15.33440770626068
1999-07-01,59.47331122846322,B,12.764328956604004,12.945381164550781,13.298436737060547,13.951679039001466,15.70900074005127,15.116995153427125,15.328229179382324
1999-07-02,59.431612981501594,B,12.764328956604004,12.836748695373535,13.16717300415039,13.86399574279785,15.623430080413819,15.100924968719482,15.322721586227416
1999-07-05,59.45378425906551,B,12.764328956604004,12.746221542358398,13.058540344238281,13.769549560546874,15.548680419921874,15.08485478401184,15.31721399307251
1999-07-06,59.600934112308266,B,12.764328956604004,12.728117179870605,12.995171642303466,13.663831567764282,15.476635761260987,15.072377490997315,15.31125913619995
1999-07-07,59.73096686199694,B,12.447486877441406,12.700960540771485,12.886539554595947,13.553543281555175,15.391942157745362,15.055384397506714,15.30416733264923
1999-07-08,59.819646504733214,B,12.492749214172363,12.646644592285156,12.796012878417969,13.43875494003296,15.307252006530762,15.041089487075805,15.299314641952515
1999-07-09,59.773304775522604,B,12.311691284179688,12.556117057800293,12.696432876586915,13.327859354019164,15.192790222167968,15.025882196426391,15.292662091255188
1999-07-12,59.65930700192757,B,12.311691284179688,12.46558952331543,12.605905532836914,13.210173940658569,15.05307991027832,15.011124019622804,15.28757504940033
1999-07-13,59.645087424723634,B,12.809587478637695,12.474641227722168,12.601379203796387,13.126436138153077,14.932344970703125,14.996404628753663,15.283859281539916
1999-07-14,59.6532058155015,B,12.311691284179688,12.447482109069824,12.574221324920654,13.017803525924682,14.81968692779541,14.980299139022828,15.278548607826233
1999-07-15,59.66717884239293,B,12.40221881866455,12.429376029968262,12.538010311126708,12.918223524093628,14.706134128570557,14.965997123718262,15.274585103988647
1999-07-16,59.821782593829376,B,12.673802375793455,12.501798248291015,12.528957653045655,12.848065328598022,14.58809383392334,14.94947078704834,15.270190410614013
1999-07-19,59.85726644234444,B,12.040109634399414,12.447481918334962,12.456535720825196,12.757538032531738,14.460986709594726,14.926607522964478,15.261061720848083
1999-07-20,59.674964328498,B,11.76853084564209,12.23927059173584,12.356955909729004,12.676063776016235,14.33295660018921,14.910010643005371,15.251246061325073
1999-07-21,59.686531684022896,B,12.17590045928955,12.212112426757812,12.329797267913818,12.608168411254884,14.21397575378418,14.892996368408204,15.242796325683594
1999-07-22,59.7093214623763,B,12.17590045928955,12.166848754882812,12.298112392425537,12.547062635421753,14.111226406097412,14.878227558135986,15.233899326324464
1999-07-23,59.668982835350654,B,12.221166610717772,12.076321601867674,12.289059925079346,12.49274640083313,14.016595783233642,14.863911409378051,15.222097644805908
1999-07-26,59.829426409772964,B,12.311691284179688,12.130637931823731,12.289059925079346,12.44748272895813,13.916562252044677,14.845560359954835,15.207617602348328
1999-07-27,60.36321549772209,B,13.443281173706056,12.465587997436524,12.352429294586182,12.476904249191284,13.848177509307861,14.838974323272705,15.195888137817382
1999-07-28,60.73813143358252,C,13.398015975952148,12.710011100769043,12.461061763763428,12.517641544342041,13.78610158920288,14.826097288131713,15.183485078811646
1999-07-29,61.074891691930226,C,13.398015975952148,12.954434204101563,12.560641479492187,12.549325895309448,13.722221889495849,14.81760272026062,15.169516487121582
1999-07-30,61.32952372607961,C,13.216964721679688,13.153593826293946,12.614957714080811,12.571957683563232,13.65291784286499,14.807297639846801,15.151735324859619
1999-08-02,61.78341928598389,C,13.986445426940918,13.48854465484619,12.809591293334961,12.633063507080077,13.606217193603516,14.807392578125,15.137801566123962
1999-08-03,61.854809584773314,C,14.076966285705566,13.615281677246093,13.040434837341309,12.698695373535156,13.566737384796143,14.798924484252929,15.124544019699096
1999-08-04,61.747214252736065,C,13.533807754516602,13.642440032958984,13.176225566864014,12.753011417388915,13.504671993255615,14.780967025756835,15.10454511642456
1999-08-05,61.78981930019208,C,14.031709671020508,13.769178771972657,13.361806488037109,12.829959440231324,13.47240291595459,14.769792022705078,15.080326414108276
1999-08-06,62.06916993894632,C,14.439083099365234,14.013602447509765,13.583598136901855,12.936329030990601,13.459102096557617,14.765395965576172,15.059486455917359
1999-08-09,61.913689898283415,C,14.031709671020508,14.022655296325684,13.755599975585938,13.022329950332642,13.43765380859375,14.754671821594238,15.034596872329711
1999-08-10,61.590733285249975,C,13.443281173706056,13.895918273925782,13.755599975585938,13.054014635086059,13.405338573455811,14.74031774520874,15.006541509628295
1999-08-11,61.69920984788655,C,14.076966285705566,14.004549980163574,13.823495006561279,13.142278385162353,13.39200927734375,14.730496978759765,14.981430926322936
1999-08-12,61.622235525368495,C,14.031709671020508,14.004549980163574,13.886864376068115,13.22375292778015,13.377774848937989,14.722027187347413,14.957883143424988
1999-08-13,61.323366670580846,C,13.895919799804688,13.895917320251465,13.954759883880616,13.284858798980713,13.365333347320556,14.714002962112426,14.932538266181945
1999-08-16,61.24741955994012,C,13.941181182861328,13.877811622619628,13.950233459472656,13.379912376403809,13.351091918945313,14.705980463027954,14.908761572837829
1999-08-17,61.47105463505098,C,13.941181182861328,13.977391624450684,13.936654949188233,13.48854489326477,13.332341766357422,14.702015800476074,14.885432105064393
1999-08-18,61.35318621514268,C,13.760120391845703,13.914022445678711,13.959286212921143,13.567755889892577,13.314479122161865,14.692182693481445,14.85918457508087
1999-08-19,61.28095223785044,C,13.80539608001709,13.868759727478027,13.936654853820801,13.649230670928954,13.294816722869873,14.68550757408142,14.835176181793212
1999-08-20,61.224688430629634,B,13.624338150024414,13.814443397521973,13.855180358886718,13.719389247894288,13.27671142578125,14.67702187538147,14.810709772109986
1999-08-23,61.139296260467894,B,13.533807754516602,13.732968711853028,13.805390167236329,13.780495071411133,13.25407958984375,14.675295610427856,14.785790710449218
1999-08-24,60.825563136371926,B,12.945382118225098,13.53380889892578,13.755600261688233,13.755600118637085,13.223300361633301,14.667685089111329,14.757705931663514
1999-08-25,60.44852000888526,B,12.311691284179688,13.244123077392578,13.579072761535645,13.701283884048461,13.179847316741943,14.659599018096923,14.72757089138031
1999-08-26,60.17108595804479,B,12.719070434570312,13.026857948303222,13.447808837890625,13.66733660697937,13.146352348327637,14.649725379943847,14.700590968132019
1999-08-27,59.95042117581463,B,12.673802375793455,12.836750793457032,13.325597095489503,13.64017848968506,13.118289070129395,14.63489037513733,14.670477380752564
1999-08-30,59.52290637192993,B,11.949581146240234,12.519905471801758,13.126437091827393,13.538335275650024,13.080267581939697,14.613714981079102,14.638084526062011
1999-08-31,59.21474866693877,B,11.542213439941406,12.23927173614502,12.8865403175354,13.411597633361817,13.043151531219483,14.59026933670044,14.601865673065186
1999-09-01,59.325439897079775,B,12.130638122558594,12.2030611038208,12.72359209060669,13.341439151763916,13.015088138580323,14.564592294692993,14.57820556640625
1999-09-02,59.167337261547885,B,11.7232666015625,12.003900337219239,12.51537914276123,13.226016998291016,12.981593151092529,14.53078372001648,14.552508602142334
1999-09-03,58.977407889799345,B,11.7232666015625,11.813793182373047,12.32527198791504,13.090226173400879,12.949908657073975,14.488859434127807,14.5259170627594
1999-09-06,59.079674283634,B,11.7232666015625,11.7685302734375,12.14421787261963,12.974804019927978,12.920034694671632,14.441975641250611,14.502680196762086
1999-09-07,59.3175975837624,B,11.632737159729004,11.78663501739502,12.01295337677002,12.884276819229125,12.895592422485352,14.38922700881958,14.48368712902069
1999-09-08,59.3363195314715,B,11.904319763183594,11.741371345520019,11.97221622467041,12.775644493103027,12.882013416290283,14.34144853591919,14.464933767318726
1999-09-09,59.559129465971175,B,12.040109634399414,11.804739952087402,11.90432014465332,12.676064491271973,12.86752902984619,14.288264884948731,14.44820125579834
1999-09-10,59.70257139948691,B,11.58747386932373,11.777581405639648,11.795687294006347,12.560642194747924,12.843991928100586,14.233711004257202,14.428758273124695
1999-09-13,59.84698555654492,B,11.736682891845703,11.78026466369629,11.774397468566894,12.450417280197144,12.82343900680542,14.186059713363647,14.41050862789154
1999-09-14,59.96434033548439,B,11.827666282653809,11.81925048828125,11.802942752838135,12.344741535186767,12.804705753326417,14.140670757293702,14.39383207321167
1999-09-15,59.970649737089694,B,11.691192626953123,11.776625061035155,11.758998203277589,12.24129514694214,12.78957986831665,14.090761013031006,14.37759135723114
1999-09-16,60.00055818060861,B,11.827666282653809,11.734136390686036,11.769438171386719,12.142408657073975,12.776278209686279,14.041765108108521,14.366058592796326
1999-09-17,60.180722957933106,B,11.964141845703123,11.809469985961915,11.793525695800781,12.05939884185791,12.769327220916749,13.98105872154236,14.352450704574585
1999-09-20,60.24700671259365,C,12.055126190185549,11.873158645629882,11.826711654663086,11.985464763641357,12.764195919036865,13.908637914657593,14.337052254676818
1999-09-21,60.22346332014413,C,11.873163223266602,11.882258033752441,11.850754261016846,11.931853818893433,12.745467433929443,13.838906202316284,14.32096851348877
1999-09-22,60.278296940101164,C,11.600214004516602,11.864062309265137,11.820343685150146,11.896279954910279,12.731237888336182,13.775462408065795,14.306439199447631
1999-09-23,60.06029752564462,B,10.917847633361816,11.682098579406738,11.708117485046387,11.806218814849853,12.701550464630127,13.703842296600342,14.289845395088197
1999-09-24,59.86785200418989,B,11.190789222717283,11.52742805480957,11.668449020385742,11.732068157196045,12.671890201568603,13.629992017745971,14.27641270160675
1999-09-27,59.82588368594725,B,11.554719924926758,11.427346801757812,11.650252723693848,11.712325096130371,12.66218240737915,13.561584558486938,14.262329564094543
1999-09-28,59.61435592496421,B,10.599411010742188,11.17259635925293,11.527427196502686,11.66518497467041,12.638800010681152,13.48587830543518,14.245266327857971
1999-09-29,59.461302573726584,B,10.872354507446287,11.027024459838866,11.445543384552002,11.602270793914794,12.612729091644287,13.413352422714233,14.229343228340149
1999-09-30,59.54027812618282,B,10.599411010742188,10.96333713531494,11.32271785736084,11.546078014373778,12.58119930267334,13.346212854385376,14.211830859184266
1999-10-01,59.42868909410728,B,10.235485076904297,10.772276306152344,11.149852180480957,11.471688938140868,12.541485671997071,13.279040727615357,14.192498860359192
1999-10-04,59.05972820599427,B,10.00802516937256,10.462937355041504,10.945142078399659,11.385926866531372,12.495412349700928,13.205987300872803,14.165966653823853
1999-10-05,58.915596249684164,B,9.826061248779297,10.308267402648926,10.740431880950927,11.295593070983887,12.423067951202393,13.135622730255127,14.13987195968628
1999-10-06,58.82897902274345,B,10.326465606689451,10.199089622497558,10.613057041168213,11.216700363159179,12.361636943817139,13.073869266510009,14.116279287338257
1999-10-07,58.878339347483966,B,10.735879898071287,10.226383399963378,10.59486026763916,11.151488876342771,12.30839422225952,13.015308055877686,14.093161792755128
1999-10-08,59.09840469196596,B,10.781376838684082,10.335561752319336,10.55391902923584,11.11118402481079,12.25968246459961,12.9563001537323,14.07027178287506
1999-10-11,59.31401116868676,B,10.37195873260498,10.40834846496582,10.435642910003661,11.042947816848754,12.18739273071289,12.896804962158203,14.044211959838867
1999-10-12,59.579235524785396,B,10.37195873260498,10.517527961730957,10.412897682189941,10.970162439346312,12.11329257965088,12.840014982223511,14.02062219619751
1999-10-13,59.684410097123866,B,10.41744327545166,10.5357234954834,10.367406558990478,10.906474971771239,12.05096529006958,12.777818641662599,13.995912518501282
1999-10-14,59.61305824647911,B,10.37195873260498,10.462939262390137,10.344661331176757,10.833689594268797,11.977770271301269,12.72508659362793,13.972771835327148
1999-10-15,59.41886762205035,B,10.05351734161377,10.317367362976075,10.326464557647705,10.738158369064331,11.890058956146241,12.674580526351928,13.948937187194824
1999-10-18,59.35776043015708,B,9.917046546936035,10.226384925842286,10.317366695404052,10.631254386901855,11.807765693664551,12.62270975112915,13.918581776618957
1999-10-19,59.383768878452464,B,10.37195873260498,10.226384925842286,10.37195644378662,10.556194162368772,11.74633924484253,12.57583890914917,13.892072868347167
1999-10-20,59.38522402557813,B,10.235485076904297,10.189993286132813,10.362858390808105,10.487957715988157,11.669509620666505,12.530759449005126,13.865555233955384
1999-10-21,59.43098244952841,B,10.235485076904297,10.162698554992676,10.312818908691407,10.453839588165282,11.593585128784179,12.485679988861085,13.84060945034027
1999-10-22,59.40728369007971,B,9.59860610961914,10.07171630859375,10.194541835784912,10.374230432510377,11.507638854980469,12.436486101150512,13.813377480506897
1999-10-25,59.469158776088015,B,9.87155532836914,10.062618064880372,10.144501495361329,10.290072202682495,11.426246337890625,12.388669128417968,13.787510256767273
1999-10-26,59.23722101324279,B,9.37114715576172,9.862455749511719,10.044420337677002,10.228659009933471,11.334845657348632,12.333593711853027,13.759365515708923
1999-10-27,59.09096704245425,B,9.37114715576172,9.689588165283203,9.939790725708008,10.153598642349243,11.247066192626953,12.28077265739441,13.734364514350892
1999-10-28,59.00747405517092,B,9.644099235534668,9.571310997009277,9.867004776000977,10.105833053588867,11.163840255737306,12.229328489303589,13.711177377700805
1999-10-29,59.06998876744098,B,9.280170440673828,9.507623863220214,9.789670085906982,10.058067321777344,11.076956901550293,12.176834163665772,13.68639518737793
1999-11-01,59.13361222880985,B,9.59860610961914,9.453034019470214,9.757826042175292,10.037596368789673,10.998252868652344,12.126166229248048,13.66522611618042
1999-11-02,59.58814451145048,B,10.37195873260498,9.653196334838867,9.757826042175292,10.064891242980957,10.946784400939942,12.085042381286621,13.650169353485108
1999-11-03,60.069224286178816,B,10.553916931152344,9.889750289916993,9.789669227600097,10.076263809204102,10.911628913879394,12.04573811531067,13.634450511932373
1999-11-04,60.358818805697375,B,10.326465606689451,10.02622356414795,9.798767280578613,10.05579309463501,10.863776817321778,12.005064582824707,13.618492617607117
1999-11-05,60.66426552801753,C,10.099007606506348,10.189990997314453,9.848807430267334,10.021674633026123,10.812280921936035,11.965284996032715,13.603642950057983
1999-11-08,60.83182572295653,C,9.917046546936035,10.253679084777833,9.853356552124023,9.998929023742676,10.77163022994995,11.925948905944825,13.584964275360107
1999-11-09,60.733551491418865,C,9.962533950805664,10.171794128417968,9.912495231628418,9.97845778465271,10.740036640167236,11.89159408569336,13.565839400291443
1999-11-10,60.502652163756466,C,9.826061248779297,10.02622299194336,9.957986640930176,9.948888683319092,10.69394510269165,11.854516620635986,13.54356207370758
1999-11-11,60.58805129858745,C,10.553916931152344,10.071713256835938,10.048968410491943,9.95798659324646,10.670558109283448,11.826075630187988,13.523576741218568
1999-11-12,60.7108911732412,B,10.599411010742188,10.171793937683105,10.18089246749878,9.985281276702882,10.64808099746704,11.798994827270509,13.501797890663147
1999-11-15,60.89070060401457,C,10.599411010742188,10.308266830444335,10.280972957611084,10.019399499893188,10.625603885650635,11.772819290161133,13.479345388412476
1999-11-16,61.11030020734757,C,10.963336944580078,10.50842742919922,10.340110778808594,10.048968410491943,10.612215881347657,11.753904151916505,13.457140684127808
1999-11-17,61.55058082136751,C,11.418251037597656,10.82686538696289,10.426544189453125,10.108106708526611,10.602494506835937,11.74225396156311,13.440129704475403
1999-11-18,61.79481865895817,C,11.691192626953123,11.054320526123046,10.563016891479492,10.180892086029052,10.595516166687013,11.7315225982666,13.424258875846864
1999-11-19,61.97027155039486,C,11.418251037597656,11.218088531494141,10.694941234588622,10.271874332427979,10.59213171005249,11.718061819076539,13.40949339389801
1999-11-22,62.20544559497075,C,11.691192626953123,11.436444854736326,10.872355842590332,10.362856197357178,10.591221904754638,11.70733045578003,13.396092619895935
1999-11-23,62.363881249877636,C,11.554719924926758,11.554721450805662,11.03157444000244,10.47203483581543,10.585762977600098,11.695234365463257,13.383805928230286
1999-11-24,62.38869169941977,C,11.645700454711914,11.600211334228515,11.213538360595702,10.58576250076294,10.584853134155274,11.687216501235962,13.371300449371338
1999-11-25,62.32599944036652,C,11.645700454711914,11.591112899780274,11.32271671295166,10.685842561721802,10.581213817596435,11.678746013641357,13.359917750358582
1999-11-26,62.3113926758544,C,11.645700454711914,11.636602783203125,11.427345657348633,10.804119062423705,10.574844989776611,11.67208610534668,13.348984150886535
1999-11-29,62.14605408450382,C,11.46374225616455,11.59111270904541,11.513778781890869,10.897375869750977,10.563017311096191,11.663606615066529,13.337365317344666
1999-11-30,62.036343399951186,C,11.736682891845703,11.6275053024292,11.591113376617432,10.965612077713013,10.560287704467774,11.652877569198608,13.324641098976135
1999-12-01,61.87691791740489,C,11.600214004516602,11.618408012390137,11.609309673309326,11.017926931381226,10.560287704467774,11.645762796401977,13.313030967712402
1999-12-02,61.799305235900384,C,11.554719924926758,11.600211906433106,11.59566240310669,11.079339647293091,10.573025150299072,11.637287807464599,13.301642465591431
1999-12-03,61.6709860699027,C,11.509230613708496,11.572917938232422,11.604760360717773,11.149850797653198,10.579393978118896,11.62564208984375,13.287556438446044
1999-12-06,61.665223569938746,C,11.600214004516602,11.600212287902831,11.595662498474121,11.234009170532227,10.580303859710693,11.621243133544922,13.2739253282547
1999-12-07,61.75517407102266,C,11.873163223266602,11.627508354187011,11.627506828308105,11.329540634155274,10.605778903961182,11.622289457321166,13.266150050163269
1999-12-08,61.74839757250455,B,11.372753143310549,11.5820161819458,11.600212097167969,11.406875228881836,10.615786876678467,11.614257984161377,13.25362717628479
1999-12-09,61.6494134103667,B,11.099807739257812,11.491033744812011,11.545622825622559,11.43416976928711,10.62579481124878,11.603497056961059,13.240862307548523
1999-12-10,61.504290525550154,B,10.826858520507812,11.354559326171875,11.463738632202148,11.445542144775391,10.63762228012085,11.58955397605896,13.226732692718507
1999-12-13,61.479538045093086,B,11.434247970581056,11.321366119384766,11.460789203643799,11.487283992767335,10.66614673614502,11.580779542922974,13.213169951438903
1999-12-14,61.33151043347556,B,11.662938117980955,11.279321098327637,11.453414726257325,11.522264051437379,10.702884273529053,11.562976112365723,13.200975217819213
1999-12-15,61.36675556007336,B,11.800146102905272,11.364799690246581,11.47340793609619,11.541358804702758,10.73235788345337,11.546997413635253,13.186547350883483
1999-12-16,61.60400460779079,C,12.211782455444336,11.587194633483886,11.539114189147949,11.56738829612732,10.76187593460083,11.535135078430176,13.176368899345398
1999-12-17,61.797313120287576,C,11.662938117980955,11.754410552978516,11.554484939575195,11.579622650146485,10.779507160186768,11.519594812393189,13.163446226119994
1999-12-20,61.59986757690388,C,11.02261734008789,11.67208442687988,11.496725273132324,11.546193885803223,10.792520332336426,11.489956531524658,13.14867455482483
1999-12-21,61.36813294727599,B,11.02261734008789,11.54402027130127,11.411670684814453,11.51958875656128,10.805533504486084,11.459413042068482,13.129168763160706
1999-12-22,61.18394753000715,B,11.297043800354004,11.443399810791016,11.4040997505188,11.502155923843384,10.823125514984131,11.437045402526856,13.109006214141846
1999-12-23,60.86889865409545,B,11.342777252197266,11.269598770141602,11.428396701812744,11.487009763717651,10.842541885375976,11.410156078338623,13.089974050521851
1999-12-24,60.72379350538375,B,11.342777252197266,11.205566596984863,11.47998857498169,11.471863603591919,10.868327083587646,11.379193019866943,13.072294492721557
1999-12-27,60.87710905212159,B,11.434247970581056,11.287892723083496,11.47998857498169,11.470388889312744,10.898671112060548,11.353218402862549,13.053945112228394
1999-12-28,61.045969240435646,B,11.388517379760742,11.361072731018066,11.452546501159668,11.452980613708496,10.919002285003662,11.332670764923096,13.036494255065918
1999-12-29,61.24501257110732,C,11.983098983764648,11.498283767700196,11.470841789245606,11.4721248626709,10.953954563140869,11.311732091903686,13.021114535331726
1999-12-30,61.463601580431316,C,12.074570655822754,11.644642448425293,11.457120609283447,11.498117399215698,10.990736274719238,11.292160701751708,13.00709394454956
1999-12-31,61.65005512331515,C,11.983098983764648,11.77270679473877,11.489136695861816,11.521810817718507,11.038426132202149,11.273032493591309,12.993517727851868
2000-01-03,61.85603339565551,C,12.257519721984863,11.937361145019532,11.612626934051514,11.55467610359192,11.086145420074462,11.256195878982544,12.981088171005249
2000-01-04,62.040051513203274,C,11.983098983764648,12.056277465820312,11.708675098419189,11.560172891616821,11.13838445663452,11.236615056991576,12.969315428733825
2000-01-05,62.18019840809652,C,12.440465927124023,12.147750854492188,11.82301731109619,11.613558530807495,11.199770832061768,11.22341851234436,12.957800602912902
2000-01-06,62.36075291179523,C,12.623414039611816,12.25751953125,11.951080989837646,11.689738845825195,11.25935712814331,11.211598691940308,12.948553133010865
2000-01-07,62.589634916755976,C,12.806368827819824,12.422173500061035,12.097440147399903,11.788714361190795,11.32988109588623,11.203418998718261,12.940220437049867
2000-01-10,62.90080390415369,C,13.62962532043457,12.696594619750977,12.316977882385254,11.898483228683471,11.410501480102539,11.204377174377441,12.939836392402649
2000-01-11,63.18770331015937,C,13.309470176696776,12.961868858337402,12.509073162078858,11.980809831619263,11.469251708984375,11.208018054962158,12.937851572036744
2000-01-12,63.3097929409822,C,13.17226505279541,13.10822868347168,12.627989768981934,12.049415779113769,11.521618671417237,11.216623792648315,12.93811140537262
2000-01-13,63.47745825286898,A,13.72110652923584,13.327767181396485,12.792643356323243,12.124881982803345,11.589511489868164,11.22664415359497,12.938184766769409
2000-01-14,63.45575834680084,A,13.2637357711792,13.419240570068359,12.920707035064698,12.204921865463257,11.65280605316162,11.232543487548828,12.933716931343078
2000-01-17,63.23722927264017,A,13.2637357711792,13.346062660217285,13.02132863998413,12.316977787017823,11.719739837646484,11.245685033798217,12.92970000743866
2000-01-18,63.199532849189275,A,13.446678161621094,13.373504257202148,13.167686557769775,12.438180828094483,11.789422721862794,11.264729681015014,12.927499508857727
2000-01-19,63.09673386604593,A,13.035052299499512,13.346061706542969,13.227145195007324,12.525081253051757,11.853602542877198,11.273773822784424,12.919183058738708
2000-01-20,62.71522138811295,A,12.623414039611816,13.126523208618163,13.227145195007324,12.589113092422485,11.894992485046387,11.282775297164918,12.906779508590699
2000-01-21,62.438919209156005,A,12.577678680419922,12.989311790466308,13.204276180267334,12.650858163833618,11.934557838439941,11.291319417953492,12.89008942604065
2000-01-24,62.159707459837016,A,12.669154167175291,12.870395469665528,13.108229064941407,12.71260347366333,11.975952701568604,11.30077829360962,12.871376967430114
