Date,GRADE,GPS,BBY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-05-29,53.749875513882294,B,0.3430141508579254,0.3451922535896301,0.35145359933376313,0.3741850703954696,0.4532144284248352,0.4831328821182251,0.5320532438158989
1992-06-01,53.74032476801195,B,0.334847092628479,0.3424698293209076,0.3476423293352127,0.370237673819065,0.44825977325439453,0.48163559526205063,0.5310187566280365
1992-06-02,53.74165876384372,B,0.3593482971191406,0.34519216418266296,0.3473700791597366,0.36792367845773694,0.4437951421737671,0.4802744251489639,0.5301612210273743
1992-06-03,53.75697653728488,B,0.3892940282821655,0.35335912704467776,0.35036465227603913,0.36710696965456,0.43998387455940247,0.47880436420440675,0.5294398024678231
1992-06-04,53.78268789592437,C,0.4001834988594055,0.36533741354942323,0.3558093398809433,0.36683473438024516,0.43622705698013303,0.4774704217910767,0.5287456077337265
1992-06-05,53.80889451023952,C,0.4001834988594055,0.37677128314971925,0.36098176836967466,0.3665624991059303,0.43285136342048647,0.4764631575345993,0.5281058606505394
1992-06-08,53.83516265111101,C,0.3920165300369262,0.3882051706314087,0.3653374999761581,0.3657458335161209,0.42947566986083985,0.4754014506936073,0.5274252787232399
1992-06-09,53.84602182379145,C,0.3756824135780334,0.39147199392318727,0.3683320790529251,0.3650652527809143,0.42577329397201535,0.47472086608409875,0.5267446970939637
1992-06-10,53.83939302307252,C,0.3647927045822143,0.386571729183197,0.3699654281139374,0.3639763131737709,0.42196202397346494,0.4736863780021667,0.5260232755541802
1992-06-11,53.82775198569922,C,0.3647927045822143,0.37949357032775877,0.372415491938591,0.3635679587721824,0.4186952197551727,0.47251577347517004,0.5251793503761292
1992-06-12,53.8154027169812,B,0.3675152063369751,0.37295991182327265,0.37486559748649595,0.36315959841012957,0.41553730487823487,0.47145405769348137,0.5244034841656685
1992-06-15,53.79721342155398,B,0.3457366228103637,0.36370393037796017,0.37595455050468446,0.3617984399199486,0.4114538061618805,0.4701473361253738,0.5235595610737801
1992-06-16,53.778418531524245,B,0.3266804814338684,0.3539035439491272,0.37268776893615724,0.36002892404794695,0.40742475748062135,0.468677273094654,0.522633969783783
1992-06-17,53.7677163884621,B,0.3239579796791076,0.34573659896850584,0.36615416407585144,0.35825940817594526,0.4036679422855377,0.4674249964952468,0.5217492100596428
1992-06-18,53.752159778402365,B,0.3130684494972229,0.33539174795150756,0.3574426591396332,0.3566259995102882,0.3995844340324402,0.46614549756050105,0.5207555586099625
1992-06-19,53.735369789631,B,0.3185134530067444,0.32559139728546144,0.34927565455436704,0.35512871146202085,0.3955009341239929,0.4647026634216308,0.5197619065642357
1992-06-22,53.75556607166855,B,0.3892940282821655,0.33430287837982176,0.349003404378891,0.3571704521775246,0.3928874921798706,0.4638315159082412,0.5191493830084801
1992-06-23,53.78149452730238,B,0.3865714967250824,0.3462810814380646,0.35009231269359586,0.3592121958732605,0.3901651531457901,0.46257924348115914,0.51846879824996
1992-06-24,53.805632094661625,C,0.3838493525981903,0.3582593560218811,0.35199797749519346,0.36098170280456543,0.38722503185272217,0.4610819596052169,0.5177473804354668
1992-06-25,53.83419885076805,C,0.3784049451351166,0.37132665514945984,0.3533592015504837,0.3628873467445374,0.3843938082456589,0.45950300782918924,0.5169851280748844
1992-06-26,53.86232062423406,C,0.3784049451351166,0.3833049535751343,0.35444817543029783,0.3646568864583969,0.3815625846385956,0.45816906988620754,0.5161956521868706
1992-06-29,53.860338319678185,C,0.3892940282821655,0.3833049535751343,0.358803915977478,0.36737923324108124,0.3793847209215164,0.45672623276710506,0.5154742336273194
1992-06-30,53.865313026352595,C,0.4056282043457031,0.38711629509925843,0.3666986882686615,0.3696932286024094,0.3783502358198166,0.4552289527654647,0.5148072624206543
1992-07-01,53.87091517682018,C,0.4110726118087768,0.39256094694137567,0.37541015148162843,0.3707821577787399,0.3777513211965561,0.45386778533458705,0.513772774040699
1992-07-02,53.86628653924658,C,0.3811268508434295,0.39310532808303833,0.3822159916162491,0.3698293253779411,0.376281259059906,0.45253384143114084,0.5125613354146481
1992-07-03,53.86137524635706,C,0.3811268508434295,0.39364970922470094,0.3884773313999176,0.3688764929771423,0.3752467691898346,0.4511454486846923,0.5112001672387123
1992-07-06,53.85262952959739,C,0.3811268508434295,0.39201627373695375,0.387660613656044,0.3683320090174675,0.3750834256410599,0.4497570559382438,0.5097028838098049
1992-07-07,53.82646391217319,B,0.3539036810398102,0.38167136907577515,0.38439383208751676,0.3672430723905563,0.37432116866111753,0.4482053226232528,0.508137541115284
1992-07-08,53.800817716533146,B,0.3539036810398102,0.37023758292198183,0.38139926493167875,0.3666986212134361,0.3729599976539612,0.4467352601885795,0.5066538713872433
1992-07-09,53.80119369791894,B,0.3865714967250824,0.37132651209831236,0.3822159200906753,0.3677875608205795,0.37236108899116516,0.4457007718086242,0.5052246424555779
1992-07-10,53.800745788037034,B,0.3838493525981903,0.3718710124492645,0.38276036083698267,0.3686042681336403,0.37208885490894317,0.4446118357777595,0.5036320777237415
1992-07-13,53.803150144547864,B,0.3784049451351166,0.3713266313076019,0.3816714525222778,0.3702376842498779,0.3713810533285141,0.44352290213108053,0.5020667362213135
1992-07-14,53.825369712537906,B,0.3920165300369262,0.3789492011070251,0.3803102850914001,0.37350448668003083,0.37110881984233857,0.44265175431966775,0.5007327938079834
1992-07-15,53.84479742351843,C,0.3838493525981903,0.38493833541870115,0.37758795917034144,0.37649905532598493,0.3706732428073883,0.44172616004943843,0.4993580155074596
1992-07-16,53.84963975280612,C,0.3892940282821655,0.3854828417301178,0.3784046769142151,0.3803103342652321,0.37034655928611754,0.44093668520450585,0.49791517660021783
1992-07-17,53.85280934976593,C,0.3811268508434295,0.38493834137916566,0.3784046769142151,0.38344100415706633,0.36985653221607206,0.4399838659167289,0.496499559879303
1992-07-20,53.85398484839916,C,0.3811268508434295,0.38548272252082827,0.3784046769142151,0.3830326452851295,0.3693120723962784,0.43908549398183816,0.4951111690700054
1992-07-21,53.851135552563136,C,0.3920165300369262,0.38548272252082827,0.3822159618139267,0.3833048969507217,0.3693665224313736,0.43829601883888236,0.493763614743948
1992-07-22,53.84684510975918,C,0.3811268508434295,0.38493822216987605,0.38493827879428866,0.38316877186298365,0.3692576295137405,0.43728875577449794,0.49217104732990263
1992-07-23,53.837304752717046,C,0.3838493525981903,0.383849287033081,0.38466606438159945,0.38344099223613737,0.3694754207134247,0.4355736872553825,0.49056486949324607
1992-07-24,53.829692909410284,B,0.3784049451351166,0.3833049058914184,0.38412162363529206,0.38344099223613737,0.36952987134456633,0.4339675122499465,0.48884979903697967
1992-07-27,53.82666336628632,B,0.3811268508434295,0.3833049058914184,0.38439381420612334,0.38303263336420057,0.36969321250915527,0.4324702265858649,0.4870938928425312
1992-07-28,53.81495093973454,B,0.3865714967250824,0.3822158992290497,0.38384931087493895,0.3820797979831695,0.3701832264661789,0.43048292458057397,0.48535159826278684
1992-07-29,53.81221686536349,B,0.3947383165359497,0.3849381923675537,0.3849382072687149,0.3812630832195282,0.3708910268545151,0.4285228371620178,0.48363652467727664
1992-07-30,53.814156992155425,C,0.3892940282821655,0.38602712750434875,0.3849382072687149,0.381671442091465,0.3717621749639511,0.4266716486215591,0.4819078427553177
1992-07-31,53.8209092078368,C,0.3920165300369262,0.3887494444847107,0.3860271751880645,0.3822159260511398,0.3726333212852478,0.42482046604156487,0.48045139372348783
1992-08-03,53.828176158828995,C,0.3920165300369262,0.39092738032341,0.3871161431074142,0.3827604100108146,0.3735044676065445,0.42324151575565333,0.4790766152739525
1992-08-04,53.83864550525539,C,0.3947383165359497,0.3925607442855835,0.3873883217573165,0.3848021417856216,0.3744845014810562,0.4214175510406493,0.4777018332481384
1992-08-05,53.84478778975173,C,0.3947383165359497,0.3925607442855835,0.38874946832656854,0.3868438735604286,0.37541008353233335,0.41959358632564536,0.4763542738556862
1992-08-06,53.84529280081416,C,0.3892940282821655,0.3925607442855835,0.3892939358949661,0.3869800001382827,0.3763901227712631,0.4174429416656493,0.4748978263139725
1992-08-07,53.841707990762735,C,0.3892940282821655,0.39201624393463136,0.39038284420967095,0.3872522339224815,0.3773157203197479,0.4152650743722915,0.4733869302272797
1992-08-10,53.837684216508286,C,0.3865714967250824,0.3909272372722626,0.3909273087978363,0.3876605615019798,0.37835020840168,0.4133049908280372,0.47191687002778054
1992-08-11,53.829722091613,C,0.3838493525981903,0.3887494444847107,0.3906550943851471,0.387252202630043,0.378840229511261,0.411317685842514,0.4704876431822777
1992-08-12,53.81651305124624,B,0.3729597926139831,0.3843937397003173,0.3884772419929504,0.38670772463083264,0.37851354479789734,0.40924870967864985,0.46907202631235123
1992-08-13,53.803968260376,B,0.370237797498703,0.3805824935436249,0.3865716189146042,0.3857549130916595,0.37791463077068327,0.4070708438754081,0.46720722660422326
1992-08-14,53.79513970232858,B,0.3756824135780334,0.3778601706027985,0.3849382072687149,0.38548269122838974,0.37742460906505587,0.4051379862427711,0.4654104866087437
1992-08-17,53.788603490191115,B,0.3811268508434295,0.3767712414264679,0.3838492393493652,0.38548269122838974,0.3772068154811859,0.4033412426710128,0.4636545804142952
1992-08-18,53.78393275277913,B,0.3784049451351166,0.3756823599338531,0.3822159022092819,0.3848021119832993,0.3772612661123276,0.4015172800421714,0.4617489455640316
1992-08-19,53.787071392773605,B,0.3784049451351166,0.37677139043807983,0.38058256506919863,0.3846660166978836,0.3775335109233856,0.3997477674484252,0.4598297017812729
1992-08-20,53.7944409529959,B,0.3729597926139831,0.37731578946113586,0.37894914150238035,0.38412153869867327,0.377696852684021,0.3981960362195968,0.4579376766085625
1992-08-21,53.79546486550996,B,0.3647927045822143,0.375137847661972,0.37649900913238527,0.38344092667102814,0.3776424026489258,0.39658985376358025,0.45605926513671874
1992-08-24,53.78768704766531,B,0.351181149482727,0.3691487073898315,0.3729599744081497,0.381943641602993,0.37775129318237305,0.3946025496721267,0.45408556967973707
1992-08-25,53.79107877741205,B,0.370237797498703,0.3675152778625488,0.371598818898201,0.38112695664167406,0.37862243950366975,0.39302359849214547,0.4522479934990406
1992-08-26,53.79438694657807,B,0.3729597926139831,0.3664262473583221,0.37159881889820096,0.3800380304455757,0.3796024757623673,0.39163520902395244,0.45047847405076025
1992-08-27,53.794277751082554,B,0.3593482971191406,0.36370394825935365,0.37050986886024473,0.3785407438874245,0.3805280727148056,0.3900562533736228,0.4486545099318027
1992-08-28,53.79698269534865,B,0.3593482971191406,0.3626150667667389,0.3688764572143554,0.37690733224153516,0.38134476959705355,0.38842285186052317,0.4468441562354565
1992-08-31,53.8060211125381,B,0.3675152063369751,0.3658818781375885,0.36751529276371,0.37568226605653765,0.3809091931581497,0.3868983426690101,0.4451290862262249
1992-09-01,53.80328393501541,B,0.3647927045822143,0.36479285955429075,0.36615406870841977,0.37418498545885087,0.38047361731529233,0.38531938523054116,0.44349568352103236
1992-09-02,53.80364000479349,B,0.3811268508434295,0.36642627120018,0.36642625927925104,0.37350441217422486,0.38041916728019715,0.3838220995664596,0.4419303384423256
1992-09-03,53.81042607104333,B,0.3811268508434295,0.3707819819450378,0.3672429651021957,0.37309605330228807,0.3804736053943634,0.38243370682001104,0.44036499336361884
1992-09-04,53.81286852298354,B,0.3675152063369751,0.3724153637886047,0.3675152152776718,0.3720071122050285,0.3802558106184006,0.380909197628498,0.43873159006237983
1992-09-07,53.8154801665697,C,0.3675152063369751,0.3724153637886047,0.36914862096309664,0.37105429768562315,0.3798202341794968,0.3796024775505065,0.4371390222012997
1992-09-08,53.82349996664527,C,0.3675152063369751,0.3729598641395569,0.36887636184692385,0.37023759037256243,0.3790579742193222,0.3787041050195693,0.43603647634387016
1992-09-09,53.831396523616185,C,0.3784049451351166,0.3724154829978943,0.36942087709903715,0.3705098479986191,0.378404620885849,0.3780779710412025,0.4353150588274002
1992-09-10,53.83838161469487,C,0.3811268508434295,0.3724154829978943,0.3715987324714661,0.3710543006658554,0.378404620885849,0.37734293997287743,0.4344166870415211
1992-09-11,53.850940357424555,C,0.3811268508434295,0.37513781189918516,0.37377658784389495,0.3713265225291252,0.378404620885849,0.37682569503784175,0.4333958128094673
1992-09-14,53.86481793782088,C,0.3838493525981903,0.37840464115142824,0.3754100024700165,0.3714626476168632,0.3784590709209442,0.37677124828100195,0.4324566085636616
1992-09-15,53.87828485396498,C,0.3865714967250824,0.3822158992290497,0.3775878816843033,0.3718709751963615,0.37911242723464966,0.37671679794788354,0.43151740163564684
1992-09-16,53.88645014491431,C,0.3947383165359497,0.38548257350921633,0.3789490282535553,0.3726876437664032,0.37992911994457246,0.37644455879926675,0.4307143121957779
1992-09-17,53.894267459277415,C,0.4001834988594055,0.3892939031124115,0.3808546930551529,0.37404882907867426,0.3802013599872589,0.376281224489212,0.4301017874479294
1992-09-18,53.90998441694679,C,0.4137950241565704,0.39582753777503965,0.3854826748371124,0.37649894505739206,0.38080027341842654,0.37644456416368477,0.42976149678230285
1992-09-21,53.92829217971951,C,0.427406907081604,0.4045390486717224,0.39147184491157533,0.3803102329373359,0.38178031265735624,0.3765806829929351,0.42940759524703026
1992-09-22,53.94727752528655,A,0.4382958710193634,0.4148839235305786,0.39854991137981416,0.3837131366133689,0.382705899477005,0.3769073596596717,0.4292850902676582
1992-09-23,53.974897102600345,A,0.4655194878578186,0.4290401577949524,0.4072613656520844,0.3883411213755607,0.3843393021821976,0.37750627249479285,0.4292987033724785
1992-09-24,54.02042509454583,A,0.5036318302154541,0.44972982406616213,0.4195118635892868,0.39555529803037637,0.3866260582208633,0.3784863087534904,0.4302923534810543
1992-09-25,54.05698905735602,A,0.5063543915748596,0.4682416975498199,0.4320346176624298,0.4029056027531624,0.38913060903549196,0.37949357062578193,0.43129961639642717
1992-09-28,54.08655977362264,A,0.5063543915748596,0.4840311944484711,0.44428512156009675,0.4098475620150566,0.39163515985012054,0.3804736161231994,0.432320492118597
1992-09-29,54.11145758959276,A,0.5036318302154541,0.4970983862876892,0.4559911549091339,0.4167895182967186,0.3938674658536911,0.38161699414253225,0.43343664824962613
1992-09-30,54.12982609281247,A,0.5199661254882812,0.5079877138137817,0.46851393580436707,0.42373148202896116,0.39664425134658815,0.38295094043016426,0.4346344758570194
1992-10-01,54.12126464262692,A,0.5145212411880493,0.5101655960083008,0.47994771003723147,0.43040120154619216,0.39925768911838533,0.38436655491590493,0.4356281282007694
1992-10-02,54.10163315444688,A,0.487298309803009,0.5063543796539307,0.4872980386018753,0.4363903567194939,0.4014355564117431,0.3854827138781547,0.43640399426221843
1992-10-05,54.081426852198376,A,0.4845757782459259,0.5019986569881439,0.4930149257183075,0.4422433853149414,0.403504534959793,0.3865988737344741,0.4370709674060344
1992-10-06,54.065913878113925,A,0.4954653084278106,0.5003653526306152,0.4987318694591522,0.4486408904194832,0.40568241119384757,0.3879328188300132,0.43775155246257774
1992-10-07,54.04634387285668,A,0.5036318302154541,0.4970984935760498,0.5025431036949157,0.45490223467350005,0.4078602814674377,0.38937565416097636,0.4384729701280593
1992-10-08,54.058455294781176,A,0.5716902017593384,0.5085322856903076,0.5093489408493042,0.4644304022192955,0.41150820493698115,0.3916351899504661,0.4396027380228042
1992-10-09,54.079853324878854,A,0.5608012080192566,0.5232328653335572,0.5147936224937439,0.47341412007808686,0.4148838984966277,0.39375860989093775,0.44066444799304
1992-10-12,54.1129535981251,A,0.5853016972541809,0.5433780491352082,0.522688353061676,0.48348673731088637,0.4187496018409728,0.39612703472375865,0.44179421499371524
1992-10-13,54.14140727303607,A,0.5853016972541809,0.5613453269004822,0.5308553397655487,0.49342324733734133,0.42256086945533744,0.39852268546819686,0.44291036948561663
1992-10-14,54.171185628809276,A,0.5989140868186951,0.5804017782211304,0.5387501358985901,0.5036320358514785,0.4266443848609924,0.4010272341966629,0.44368623554706565
1992-10-15,54.17795632647133,A,0.6261373162269592,0.5912912011146545,0.5499117434024811,0.5149297267198563,0.43138125061988825,0.40388568669557573,0.444257928431034
1992-10-16,54.20268700091907,A,0.6615273952484131,0.6114364385604858,0.5673346519470215,0.5273163452744484,0.43682591795921316,0.40707081913948057,0.44510185062885277
1992-10-19,54.21187130071676,A,0.6506376266479492,0.6245036244392395,0.5839408367872239,0.5384778812527656,0.44210724055767053,0.4102287244796753,0.4459321598708629
1992-10-20,54.22368116872271,A,0.6615273952484131,0.6397487640380859,0.6005470454692841,0.5496394574642182,0.447660801410675,0.413250515460968,0.4467624703049659
1992-10-21,54.222985900081426,A,0.6424715518951416,0.6484602570533753,0.6144310176372528,0.5584870606660843,0.45305103659629814,0.41578229069709777,0.4472933274507522
1992-10-22,54.212255728304946,A,0.6479159593582153,0.6528159856796265,0.6220535933971405,0.5657012671232223,0.4586045998334884,0.4182596153020859,0.4478650185465812
1992-10-23,54.17999935809862,A,0.6397488117218018,0.6484602689743042,0.629948353767395,0.5723709881305694,0.4638859277963638,0.42065526843070983,0.4485592129826545
1992-10-26,54.14965903598901,A,0.628859281539917,0.6441045999526978,0.6343041121959686,0.5784962326288223,0.46884057641029353,0.42302369594573974,0.44921257331967346
1992-10-27,54.121689021838556,A,0.6343042254447937,0.6386599659919738,0.6392043650150299,0.5850298523902893,0.47395856201648706,0.42560991406440735,0.450165390074253
1992-10-28,54.106188356783484,A,0.6343042254447937,0.6370265007019043,0.6427433788776398,0.5907467573881149,0.4790765476226806,0.42830502927303316,0.4509957036375999
1992-10-29,54.09895589067077,A,0.6397488117218018,0.6353930711746216,0.6441045284271241,0.5970081359148025,0.48441232800483697,0.431054590344429,0.4517851819097995
1992-10-30,54.09656880439119,A,0.6370264291763306,0.6348485946655273,0.6416544318199158,0.6044945418834686,0.48985700249671926,0.4337497025728226,0.45260188013315195
1992-11-02,54.11889232817847,A,0.6805835366249084,0.6451934456825257,0.6446490228176117,0.6142949298024177,0.4964450502395629,0.43709817171096804,0.45362275391817086
1992-11-03,54.12902617531949,A,0.6642501950263977,0.6511826395988465,0.6449213027954102,0.6227341741323471,0.5023252981901168,0.4404738688468933,0.4545755709707736
1992-11-04,54.14753714756196,A,0.6805835366249084,0.6604385018348694,0.6487325012683869,0.6315817594528198,0.5084777730703354,0.4440401244163513,0.455732560455799
1992-11-05,54.154350774739044,A,0.6588050127029419,0.6642497420310974,0.6498214066028595,0.6359375,0.5144669073820114,0.4474974900484085,0.45682149380445475
1992-11-06,54.17149885848034,A,0.6833063364028931,0.6735057234764099,0.6541771590709686,0.6420627564191819,0.5209460681676864,0.45114541888237,0.45792404115200036
1992-11-09,54.167767407074884,A,0.7050849199295044,0.6784060001373291,0.6617997229099274,0.648051917552948,0.527697462439537,0.45430332779884336,0.45906742185354227
1992-11-10,54.177942424502966,A,0.7186965942382812,0.6892952799797059,0.6702389597892762,0.654721662402153,0.5347755402326583,0.4576245787739754,0.4601019111275672
1992-11-11,54.18018357367675,A,0.7295859456062317,0.6990957617759704,0.6797671318054199,0.6612552553415298,0.5417447221279144,0.4610819447040558,0.4610819521546363
1992-11-12,54.1886732011266,A,0.7132519483566284,0.7099851489067077,0.6871174454689026,0.6656109869480134,0.5483872240781783,0.4644304147362709,0.46196671128273004
1992-11-13,54.183192365275254,A,0.7105292081832886,0.7154297232627869,0.6944677233695984,0.6680610775947571,0.5552475041151046,0.4677516573667526,0.46296036362648
1992-11-16,54.16734731061222,A,0.6969179511070251,0.713796329498291,0.69610116481781,0.6703750938177109,0.5618355590105056,0.47082789659500124,0.46377706468105306
1992-11-17,54.144782890956435,A,0.6996403336524963,0.709985077381134,0.6996401786804199,0.672280740737915,0.568478061556816,0.47376801788806916,0.4644984853267669
1992-11-18,54.12570153520695,A,0.7132519483566284,0.7067182779312133,0.7029070198535919,0.6758197605609894,0.5751750016212462,0.4767898112535477,0.4653287982940673
1992-11-19,54.118727651780375,A,0.7159745097160339,0.7072627902030945,0.7086239695549011,0.6792226880788803,0.5818719547986984,0.4801382878422737,0.46633606463670724
1992-11-20,54.11257804950611,A,0.7105292081832886,0.7072627902030945,0.7113462567329407,0.6827617079019547,0.5884600019454955,0.4834323114156723,0.46728888005018226
1992-11-23,54.11901233982602,A,0.7132519483566284,0.7105295896530152,0.7121629595756531,0.6869813412427902,0.5950480538606643,0.4867535623908043,0.468255309164524
1992-11-24,54.13653798775102,A,0.7404749989509583,0.7186965227127076,0.7143408000469208,0.6922898799180984,0.6021261239051818,0.49061927556991575,0.4694122990965843
1992-11-25,54.152294360437004,A,0.7513648271560669,0.7263190984725952,0.7165186882019043,0.6981429100036621,0.6092586541175842,0.4945938870310783,0.4706645736098289
1992-11-26,54.16125229362576,A,0.7513648271560669,0.7333971619606018,0.7203299760818481,0.7037237107753753,0.6162822806835174,0.49824182033538816,0.47197129607200616
1992-11-27,54.17986835583892,A,0.7676987051963806,0.7448310613632202,0.7260469257831573,0.7102573245763779,0.6233603543043136,0.5020803138613701,0.47334607481956475
1992-11-30,54.215162290284944,A,0.8221452236175537,0.7666097164154053,0.7385696530342102,0.7173354089260101,0.6312551206350325,0.5065177166461945,0.4750203093886375
1992-12-01,54.23468886836534,A,0.8139778971672058,0.7813102960586548,0.7500034093856811,0.7248217940330506,0.6387687611579894,0.5107373303174972,0.47669454231858244
1992-12-02,54.245171884295765,A,0.8058109879493713,0.7921995282173157,0.7592593133449554,0.7310831665992736,0.6455745911598205,0.5149569466710091,0.4783415533602237
1992-12-03,54.26667904967181,A,0.8357564806938171,0.8090778589248657,0.7712375104427338,0.7399307399988174,0.6522170841693878,0.5194215711951256,0.4801791281998157
1992-12-04,54.283914243404496,A,0.8493683934211731,0.8254117965698242,0.7851214289665223,0.7482338428497315,0.6590773642063141,0.524103986620903,0.4820439262688159
1992-12-07,54.27591172146356,A,0.8493683934211731,0.8308564305305481,0.7987330734729767,0.7554480165243149,0.6659376442432403,0.5287864020466805,0.48393594801425927
1992-12-08,54.2684068561062,A,0.841201901435852,0.8363012313842774,0.8088057637214661,0.7615732818841934,0.6726890456676483,0.5332782557606697,0.485787137299776
1992-12-09,54.255533585278904,A,0.8112564086914062,0.8373903155326843,0.814794921875,0.7656568050384521,0.6785148513317109,0.5375795513391495,0.4874341535568237
1992-12-10,54.22672214576391,A,0.8085337281227112,0.8319457650184632,0.8205118119716645,0.7704208940267563,0.684395101070404,0.5418263950943947,0.4887000411748885
1992-12-11,54.18738103461948,A,0.7867547273635864,0.8194230318069458,0.822417414188385,0.7742321699857712,0.6903842294216156,0.5459098929166794,0.4899387025833129
1992-12-14,54.15637040033504,A,0.7976437211036682,0.8090780973434448,0.8199672639369965,0.7792684584856033,0.6966455882787704,0.5500750616192818,0.4912726441025733
1992-12-15,54.125338844822274,A,0.7867547273635864,0.7981886625289917,0.8172449469566345,0.7836241781711578,0.7024713766574859,0.5540768939256668,0.4922799092531204
1992-12-16,54.09779188498633,P,0.7568092346191406,0.7872992277145385,0.8123447716236114,0.7858020424842834,0.7075349247455597,0.5576976031064987,0.4931102201342582
1992-12-17,54.06245105399665,P,0.7350304126739502,0.7725985646247864,0.8022721648216248,0.7867548376321792,0.710801728963852,0.5611549669504166,0.4939133077859878
1992-12-18,54.0477800888412,P,0.7622537016868591,0.7676983594894409,0.7935606956481933,0.7893410623073578,0.714830778837204,0.5648573386669159,0.49483890235424033
1992-12-21,54.02821726014964,P,0.7568092346191406,0.7595314621925354,0.7843047797679901,0.7915189266204834,0.7182609295845032,0.5685052657127381,0.4958733907341956
1992-12-22,54.02024053036379,P,0.7758654952049255,0.7573536157608032,0.7777711391448975,0.7932884514331817,0.722072205543518,0.5723165374994278,0.4968670442700385
1992-12-23,54.02556289198532,P,0.7758654952049255,0.7611648678779602,0.7742320477962494,0.7945134848356247,0.7256112337112427,0.5761278092861175,0.49786069780588144
1992-12-24,54.03834400593451,P,0.7595319151878357,0.7660651683807373,0.7693318665027619,0.7949218392372132,0.7282791256904602,0.5798301881551743,0.49863656491041175
1992-12-25,54.03459229395099,P,0.7595319151878357,0.7655208110809326,0.7666095852851867,0.7945134997367859,0.7302392160892487,0.583532567024231,0.4993988206982612
1992-12-28,54.03338889806809,P,0.7622537016868591,0.7666097044944763,0.7630705833435059,0.7915189236402511,0.7324715375900268,0.5872893890738488,0.500297189950943
1992-12-29,54.04332095835591,P,0.8112564086914062,0.7736878871917725,0.7655207514762878,0.7913828492164612,0.7354661178588867,0.5915634596347809,0.5014405727386474
1992-12-30,54.067921552393365,A,0.8493683934211731,0.788388466835022,0.7747766673564911,0.7935607194900512,0.7396040546894074,0.5963275456428527,0.5027881276607513
1992-12-31,54.0993362847731,A,0.8493683934211731,0.8063557624816895,0.7862104654312134,0.794241315126419,0.7436331033706665,0.6011188516020775,0.5040948477387428
1993-01-01,54.13297449204589,A,0.8493683934211731,0.8243230581283569,0.7949219346046448,0.794241315126419,0.7478254950046539,0.6058557114005089,0.5054968488216399
1993-01-04,54.16249027317733,A,0.8330347537994385,0.8384792685508728,0.8025444865226745,0.7934246331453323,0.7519090044498443,0.6103747904300689,0.5068580165505409
1993-01-05,54.163322268851694,A,0.8194234371185303,0.8401126742362977,0.8069002807140351,0.7923357099294662,0.7556113886833191,0.6147849753499031,0.5081511276960372
1993-01-06,54.1558204154015,A,0.8520910739898682,0.8406572103500366,0.8145228385925293,0.7943774431943893,0.7599671256542205,0.6195218366384506,0.5096348020434379
1993-01-07,54.105665127367935,A,0.7350304126739502,0.817789614200592,0.8120726883411408,0.7907022774219513,0.7618727576732636,0.6231425428390502,0.5106692895293236
1993-01-08,54.04831330075146,P,0.7050849199295044,0.7889329195022583,0.8066279888153076,0.7866187870502472,0.7632339274883271,0.6265454649925232,0.5115676593780517
1993-01-11,54.00771622788134,P,0.7404749989509583,0.7704209685325623,0.8044501185417176,0.7837603509426116,0.764431756734848,0.6304384034872055,0.512520476579666
1993-01-12,53.975800001852484,P,0.7350304126739502,0.7535423636436462,0.796827518939972,0.7811741352081298,0.765847361087799,0.634086329638958,0.5135549640655517
1993-01-13,53.92661240994308,P,0.7295859456062317,0.729041337966919,0.7848492741584778,0.7798129707574845,0.7668274092674255,0.6376525911688805,0.5146439000964164
1993-01-14,53.96102140141033,P,0.8003664612770081,0.7421085476875305,0.7799490809440612,0.7830797731876373,0.7696586382389069,0.6420627728104591,0.5160595130920409
1993-01-15,54.0148105565822,P,0.8275892734527588,0.7666094183921814,0.7777711689472199,0.7863465517759323,0.7725442969799041,0.6467451825737953,0.5175840172171592
1993-01-18,54.067939543322915,A,0.8657026886940002,0.7916549563407898,0.781037962436676,0.7917912244796753,0.7757566523551941,0.6517270573973656,0.5193127000331877
1993-01-19,54.11324740922961,A,0.838479220867157,0.8123447179794312,0.7829435408115387,0.7949219107627868,0.7781523048877717,0.656463922560215,0.5208916538953781
1993-01-20,54.16203349805923,A,0.838479220867157,0.8341233730316162,0.7815823554992676,0.7980525970458985,0.7803301703929901,0.6610374462604522,0.5224297729134559
1993-01-21,54.16961498790014,A,0.8303123712539673,0.8401125550270081,0.7911105513572693,0.801591619849205,0.7826713788509368,0.6655293014645577,0.5239815041422843
1993-01-22,54.17330681542938,A,0.8466461896896362,0.8439239382743835,0.8052666783332825,0.805947333574295,0.7853937184810639,0.6703206112980843,0.5256149044632911
1993-01-25,54.17103374014487,A,0.8738695383071899,0.8455573081970215,0.8186061322689057,0.8115281254053116,0.7889327502250671,0.6753841546177864,0.5274933160841464
1993-01-26,54.19298699329269,A,0.9065371751785278,0.8591688990592956,0.8357568085193634,0.8162921637296676,0.7930706870555878,0.6807743743062019,0.5297392396628856
1993-01-27,54.20754630954058,A,0.8847591876983643,0.8684248924255371,0.8512741327285767,0.8180617034435272,0.7965008318424225,0.6858379167318344,0.5319579438865184
1993-01-28,54.20792207208348,A,0.8629802465438843,0.8749584674835205,0.8575355112552643,0.8187422960996628,0.7994409465789795,0.690656450688839,0.5339996953308581
