Date,GRADE,GPS,JBL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-09-27,,,0.7775469422340393,0.758108389377594,0.771472442150116,0.7793693393468857,0.7425573348999024,0.7838037836551667,
1993-09-28,,,0.7775469422340393,0.758108389377594,0.7726873755455017,0.7781544148921966,0.7425573348999024,0.7831963276863099,
1993-09-29,,,0.7532485723495483,0.7629679918289185,0.7678276896476746,0.7769394963979721,0.7410994350910187,0.7829533439874649,
1993-09-30,,,0.8018454313278198,0.7775469660758972,0.7678276896476746,0.7769394963979721,0.7406134724617004,0.7828318536281585,
1993-10-01,,,0.7775469422340393,0.7775469660758972,0.7653978407382965,0.7745096653699874,0.7391555750370026,0.7824673783779145,
1993-10-04,,,0.8504418134689331,0.792125940322876,0.775117164850235,0.7757245779037476,0.7396415400505066,0.7829533421993256,
1993-10-05,,,0.8747404217720032,0.8115646362304687,0.7848365128040313,0.7799768060445785,0.7396415400505066,0.7836822921037674,
1993-10-06,,,0.7896958589553833,0.8188540935516357,0.7909110426902771,0.7817991703748703,0.7381836366653443,0.7835607963800431,
1993-10-07,,,0.7775469422340393,0.8139943957328797,0.7957706809043884,0.7830140888690948,0.740856454372406,0.7830748301744461,
1993-10-08,,,0.8261435627937317,0.8237137198448181,0.8006303429603576,0.786658838391304,0.7447441887855529,0.7825888615846633,
1993-10-11,,,0.7775469422340393,0.8091347455978394,0.8006303429603576,0.7860513925552368,0.7479029750823974,0.7817384207248688,
1993-10-12,,,0.8504418134689331,0.8042750239372254,0.807919830083847,0.7903036028146744,0.7527626419067383,0.7817384207248688,
1993-10-13,,,0.8261435627937317,0.811564564704895,0.8152093291282654,0.79151850938797,0.7566503763198853,0.7817384207248688,
1993-10-14,,,0.8261435627937317,0.8212838888168335,0.8176391422748566,0.7927334159612656,0.761024078130722,0.7821028977632523,
1993-10-15,,,0.8018454313278198,0.8164242625236511,0.8200689911842346,0.7927334159612656,0.7639398849010468,0.7825888663530349,
1993-10-18,,,0.8018454313278198,0.8212839603424072,0.8152093529701233,0.7951632589101791,0.7675846409797669,0.7830748349428177,
1993-10-19,,,0.7775469422340393,0.8067049860954285,0.805490005016327,0.7951632589101791,0.7705004429817199,0.7835607987642288,
1993-10-20,,,0.7775469422340393,0.79698566198349,0.8042751133441925,0.7975930780172348,0.7719583427906036,0.7846542239189148,
1993-10-21,,,0.7653976082801819,0.78483647108078,0.8030601799488067,0.7994154304265976,0.7726872837543488,0.7855046671628952,
1993-10-22,,,0.7653976082801819,0.7775469064712525,0.7969855844974518,0.7988079637289047,0.7739021968841553,0.7853831738233567,
1993-10-25,,,0.728950560092926,0.7629679322242737,0.7921259462833404,0.7963781446218491,0.7739021968841553,0.7848972100019455,
1993-10-26,,,0.7775469422340393,0.7629679322242737,0.7848364591598511,0.7963781446218491,0.775360096693039,0.7846542251110077,
1993-10-27,,,0.7532485723495483,0.7581082582473755,0.7775469601154328,0.7963781446218491,0.7758460569381714,0.7839252752065659,
1993-10-28,,,0.7532485723495483,0.7556784510612488,0.7702574610710144,0.7939483016729355,0.7770609724521637,0.783196325302124,
1993-10-29,,,0.8261435627937317,0.7678276419639587,0.7726872742176056,0.7963781327009201,0.7797337877750397,0.783682291507721,
1993-11-01,,,0.7775469422340393,0.7775469183921814,0.7702574253082275,0.7927333891391755,0.7816776609420777,0.7836215424537659,
1993-11-02,,,0.8504418134689331,0.7921258926391601,0.7775469124317169,0.7915184587240219,0.7845934581756592,0.784107506275177,
1993-11-03,,,0.8018454313278198,0.8018452644348144,0.779976761341095,0.7921259373426437,0.7865373277664185,0.7843504911661148,
1993-11-04,,,0.7532485723495483,0.8018452644348144,0.7787618577480316,0.7909110188484192,0.7865373277664185,0.7841075074672699,
1993-11-05,,,0.8018454313278198,0.796985638141632,0.7824066400527954,0.7896961122751236,0.7877522492408753,0.7843504923582078,
1993-11-08,,,0.7653976082801819,0.7945557713508606,0.786051344871521,0.7890886455774307,0.7875092625617981,0.7842289990186692,
1993-11-09,,,0.7775469422340393,0.7799767971038818,0.786051344871521,0.785443902015686,0.7870232927799224,0.7842289990186692,
1993-11-10,,,0.7775469422340393,0.7751170992851257,0.7884811818599701,0.7830140709877014,0.7870232927799224,0.7839860141277313,
1993-11-11,,,0.728950560092926,0.7702574968338013,0.7860513806343079,0.7781544208526612,0.7855653953552246,0.7825281155109406,
1993-11-12,,,0.728950560092926,0.7556785225868226,0.7763320803642273,0.7745096772909165,0.7836215353012085,0.7810702168941498,
1993-11-15,,,0.7775469422340393,0.758108389377594,0.7763320803642273,0.7732947528362274,0.7826496028900146,0.7796123141050338,
1993-11-16,,,0.7532485723495483,0.7532487154006958,0.7666127562522889,0.7720798343420029,0.7819206571578979,0.7779114276170731,
1993-11-17,,,0.728950560092926,0.7435294389724731,0.7593232691287994,0.7696500152349472,0.7814346969127655,0.7757245796918869,
1993-11-18,,,0.704651951789856,0.7386697173118592,0.7544636070728302,0.7666127324104309,0.7804627645015717,0.7735377269983291,
1993-11-19,,,0.704651951789856,0.7338099956512452,0.7447442591190339,0.7635754495859146,0.7794908320903778,0.7713508743047714,
1993-11-22,,,0.704651951789856,0.7192309975624085,0.7386696934700012,0.7623605191707611,0.7777899539470673,0.7691640216112137,
1993-11-23,,,0.6803532838821411,0.704651939868927,0.7289503276348114,0.7575008362531662,0.7760890674591064,0.767220150232315,
1993-11-24,,,0.6803532838821411,0.69493248462677,0.7192309617996215,0.7538560718297959,0.7736592245101929,0.7652762788534164,
1993-11-25,,,0.6803532838821411,0.690072751045227,0.7143712341785431,0.7502113074064255,0.7712293815612793,0.7633324074745178,
1993-11-26,,,0.728950560092926,0.694932472705841,0.7143712341785431,0.7453516572713852,0.7697714841365815,0.7616315293312073,
1993-11-29,,,0.7410993576049805,0.702221953868866,0.7107264757156372,0.7435292780399323,0.76952849984169,0.760295118689537,
1993-11-30,,,0.704651951789856,0.7070816874504089,0.705866813659668,0.7362397849559784,0.7680706000328064,0.7585942339897156,
1993-12-01,,,0.704651951789856,0.7119414210319519,0.7034369528293609,0.7313801109790802,0.767584627866745,0.7568933492898942,
1993-12-02,,,0.6803532838821411,0.7119414210319519,0.7010070860385895,0.7277353465557098,0.7666126823425293,0.7551924639940262,
1993-12-03,,,0.6803532838821411,0.7022219657897949,0.698577219247818,0.7216607391834259,0.7646688091754913,0.7537345612049102,
1993-12-06,,,0.6803532838821411,0.690072751045227,0.6961473524570465,0.7174085229635239,0.7627249360084534,0.7526411354541779,
1993-12-07,,,0.6925027966499329,0.6876429200172425,0.6973623037338257,0.7131563156843186,0.7610240530967712,0.7517906939983368,
1993-12-08,,,0.6560550928115845,0.6779235482215882,0.69493248462677,0.7070817232131958,0.7590801835060119,0.7500898092985153,
1993-12-09,,,0.704651951789856,0.6827832818031311,0.6973623514175415,0.7058667927980423,0.7571363139152527,0.7488748931884766,
1993-12-10,,,0.6682044267654419,0.6803535103797913,0.691287738084793,0.7028294861316681,0.7549494636058808,0.7470525193214417,
1993-12-13,,,0.6317568421363831,0.6706342220306396,0.6803534865379334,0.6955399811267853,0.7505757641792298,0.7451086521148682,
1993-12-14,,,0.6560550928115845,0.66334468126297,0.6754938006401062,0.690680307149887,0.7462020576000213,0.742921798825264,
1993-12-15,,,0.6317568421363831,0.6584850311279297,0.6682042896747589,0.6858206212520599,0.7430432772636414,0.7406134569644928,
1993-12-16,,,0.6439060568809509,0.6463358521461486,0.6645595669746399,0.6827833265066147,0.7403704595565795,0.7406134569644928,
1993-12-17,,,0.6317568421363831,0.6390463352203369,0.6596999228000641,0.679138571023941,0.7364827251434326,0.7406134569644928,
1993-12-20,,,0.6074584722518921,0.6341866612434387,0.6524104416370392,0.6742788970470428,0.7330809557437896,0.7404919654130936,
1993-12-21,,,0.5831603407859802,0.6196077108383179,0.6414761960506439,0.6694192498922348,0.7277353262901306,0.7402489840984344,
1993-12-22,,,0.728950560092926,0.6390464544296265,0.6487657427787781,0.671849113702774,0.7257914662361145,0.7412209212779999,
1993-12-23,,,0.704651951789856,0.6511956334114075,0.6487657427787781,0.6730640470981598,0.723361634016037,0.7421928560733795,
1993-12-24,,,0.704651951789856,0.665774655342102,0.6524104952812195,0.6718491166830063,0.7214177644252777,0.7426788246631623,
1993-12-27,,,0.704651951789856,0.6852133512496948,0.6597000062465668,0.67002674639225,0.7194738948345184,0.7435292679071427,
1993-12-28,,,0.704651951789856,0.70951167345047,0.6645596921443939,0.67002674639225,0.7180159950256347,0.7442582190036774,
1993-12-29,,,0.6803532838821411,0.6997922182083129,0.6694193363189698,0.6688118129968643,0.7160721218585968,0.7440152323246002,
1993-12-30,,,0.7168009877204895,0.7022220253944397,0.6767088294029235,0.6706341981887818,0.715100189447403,0.7438937366008759,
1993-12-31,,,0.704651951789856,0.7022220253944397,0.6839983403682709,0.6718491315841675,0.7138852763175965,0.7438937366008759,
1994-01-03,,,0.728950560092926,0.7070817470550537,0.6961475491523743,0.6742789953947067,0.7138852763175965,0.7438937366008759,
1994-01-04,,,0.704651951789856,0.7070817470550537,0.7082967102527619,0.6748864531517029,0.7124273765087128,0.7438937366008759,
1994-01-05,,,0.7168009877204895,0.7143712878227234,0.7070817530155182,0.6779237478971482,0.7116984248161315,0.7437722408771514,
1994-01-06,,,0.6803532838821411,0.7070817470550537,0.7046518862247467,0.6767088145017623,0.7102405190467834,0.7436507457494735,
1994-01-07,,,0.704651951789856,0.7070817470550537,0.7046518862247467,0.6785311907529831,0.7078106868267059,0.7437722373008728,
1994-01-10,,,0.6803532838821411,0.6973622918128968,0.7022220194339752,0.680961012840271,0.705866813659668,0.7437722373008728,
1994-01-11,,,0.728950560092926,0.7022220134735108,0.7046518802642823,0.6846057862043381,0.7034369885921479,0.7440152233839035,
1994-01-12,,,0.6925027966499329,0.6973623752593994,0.7058668315410614,0.6876430839300156,0.7012501358985901,0.7438937318325043,
1994-01-13,,,0.704651951789856,0.7022221088409424,0.704651927947998,0.6906803786754608,0.7002782034873962,0.7434077656269074,
1994-01-14,,,0.7532485723495483,0.7119414329528808,0.7095115900039672,0.6967549651861191,0.6993062663078308,0.7435292577743531,
1994-01-17,,,0.8261435627937317,0.7410994887351989,0.7192308902740479,0.7076892197132111,0.7005211853981018,0.7440152239799499,
1994-01-18,,,0.8261435627937317,0.7605380892753602,0.7313800513744354,0.7198383808135986,0.7014931178092957,0.7442582052946091,
1994-01-19,,,0.8018454313278198,0.7824066162109375,0.7398844957351685,0.7234831243753433,0.7019790875911712,0.7445011901855468,
1994-01-20,,,0.8139944672584534,0.804275119304657,0.7532486140727996,0.7289502501487732,0.7036799657344818,0.7446226805448533,
1994-01-21,,,0.7775469422340393,0.8091347932815551,0.760538113117218,0.7325949996709824,0.704651893377304,0.7441367143392563,
1994-01-24,,,0.7653976082801819,0.7969856023788452,0.7690425455570221,0.7356322824954986,0.704408906698227,0.7435292547941208,
1994-01-25,,,0.704651951789856,0.7726872801780701,0.7666126847267151,0.7356322824954986,0.7034369742870331,0.7426788157224655,
1994-01-26,,,0.6560550928115845,0.743529212474823,0.7629679143428802,0.7344173729419708,0.7019790649414063,0.7417068809270859,
1994-01-27,,,0.6560550928115845,0.7119413375854492,0.7581082284450531,0.7313800781965256,0.7010071277618408,0.7407349461317062,
1994-01-28,,,0.704651951789856,0.6973623394966125,0.7532485663890839,0.7313800781965256,0.7010071277618408,0.7402489799261093,
1994-01-31,,,0.728950560092926,0.6900729298591614,0.7435292661190033,0.7313800781965256,0.7014930999279022,0.7396415269374848,
1994-02-01,,,0.704651951789856,0.6900729298591614,0.7313801050186157,0.7313800781965256,0.7019790732860565,0.7390340703725815,
1994-02-02,,,0.7532485723495483,0.7095116257667542,0.7265204191207886,0.7332024574279785,0.7034369790554047,0.7385481017827987,
1994-02-03,,,0.7775469422340393,0.7338099956512452,0.7228756666183471,0.7380621403455734,0.7053808522224426,0.738305116891861,
1994-02-04,,,0.7532485723495483,0.7435293197631836,0.7204458296298981,0.740491971373558,0.7058668124675751,0.7378191483020783,0.7614189219474793
1994-02-07,,,0.7532485723495483,0.748388922214508,0.7192309260368347,0.7441367357969284,0.7061097967624664,0.7378191483020783,0.761479668021202
1994-02-08,,,0.704651951789856,0.748388922214508,0.7192309260368347,0.7429218053817749,0.7061097967624664,0.7370901983976365,0.7613581749796867
1994-02-09,,,0.7410993576049805,0.7459590792655945,0.7277353525161743,0.7453516334295273,0.706838744878769,0.7372116863727569,0.761418918967247
1994-02-10,,,0.7775469422340393,0.7459590792655945,0.7398845374584198,0.7489963829517364,0.7087826180458069,0.7376976501941681,0.7613581743836403
1994-02-11,44.492342767684754,C,0.7532485723495483,0.7459590792655945,0.7447441995143891,0.7489963829517364,0.710240523815155,0.7374546664953232,0.7609936994314194
1994-02-14,44.47397487771331,B,0.728950560092926,0.74109947681427,0.7447441995143891,0.7441367328166961,0.7112124693393708,0.736968702673912,0.7603862431645393
1994-02-15,44.47630227088437,C,0.7410993576049805,0.7483889579772949,0.7483889400959015,0.7398845225572586,0.7121844005584717,0.7366042268276215,0.7599002772569656
1994-02-16,44.47145680041145,C,0.7653976082801819,0.7532486081123352,0.7496038436889648,0.7380621314048768,0.7143712508678436,0.7367257171869278,0.7598395305871963
1994-02-17,44.44808188092852,C,0.7653976082801819,0.7508187413215637,0.7483889102935791,0.7356322884559632,0.7155861639976502,0.7363612389564514,0.759596546292305
1994-02-18,44.428800643043665,B,0.704651951789856,0.7410994172096252,0.7435292482376099,0.731987538933754,0.7163151144981384,0.7356322890520096,0.759049833714962
1994-02-21,44.42640994121974,B,0.704651951789856,0.7362396955490113,0.7386695861816406,0.7289502561092377,0.7177730166912079,0.7341743904352188,0.7585638663172722
1994-02-22,44.4230973400315,B,0.7168009877204895,0.731380021572113,0.739884489774704,0.7295577079057693,0.718987934589386,0.7325949960947037,0.7581386440992355
1994-02-23,44.426579463806235,B,0.7532485723495483,0.7289502143859863,0.7410994112491608,0.7344173818826676,0.7214177691936493,0.7322305232286453,0.7578956598043441
1994-02-24,44.42935067675955,B,0.728950560092926,0.7216608047485351,0.7362397730350494,0.7380621552467346,0.7231186592578888,0.7317445594072342,0.7574096947908402
1994-02-25,44.45115920642851,B,0.7532485723495483,0.7313801288604737,0.7362397730350494,0.7404919862747192,0.7255484938621521,0.7310156095027923,0.7568022355437278
1994-02-28,44.458686565555446,B,0.704651951789856,0.7313801288604737,0.7338099122047425,0.7392770558595657,0.7274923634529114,0.7302866595983505,0.7560125401616097
1994-03-01,44.47252641498074,C,0.7532485723495483,0.7386696457862854,0.7350248336791992,0.7417068868875504,0.7308941280841827,0.7293147271871567,0.7555265739560127
1994-03-02,44.46668430944356,C,0.7775469422340393,0.7435293197631836,0.7362397670745849,0.7429218053817749,0.731866055727005,0.7288287609815598,0.7552835908532143
1994-03-03,44.46670390265007,C,0.7532485723495483,0.748388922214508,0.7350248634815216,0.7417068868875504,0.7328379881381989,0.728099811077118,0.7551013544201851
1994-03-04,44.50348343235515,C,0.8747404217720032,0.772687292098999,0.7520337104797363,0.7477814793586731,0.7362397575378418,0.7288287609815598,0.7557088136672974
1994-03-07,44.55225470431444,A,0.862591028213501,0.804275107383728,0.7678276181221009,0.7532486021518707,0.7393985390663147,0.7294362169504166,0.7562555259466172
1994-03-08,44.57936285566431,A,0.8382925391197205,0.8212839007377625,0.779976773262024,0.7599306315183639,0.742071350812912,0.7300436729192734,0.7568022358417511
1994-03-09,44.619550578730774,A,0.8747404217720032,0.8407225966453552,0.7921259582042695,0.7666126847267151,0.7459590935707092,0.731015607714653,0.7578349158167839
1994-03-10,44.66039330105232,A,0.862591028213501,0.8625910878181458,0.805490005016327,0.7708648890256882,0.7488748943805694,0.7319875419139862,0.7587461045384407
1994-03-11,44.65261683468672,A,0.8868898153305054,0.8650209665298462,0.8188541293144226,0.777546951174736,0.7525196516513825,0.7332024639844894,0.7592928189039231
1994-03-14,44.65089804759074,A,0.8868898153305054,0.8698807239532471,0.8370779156684875,0.785443913936615,0.755678436756134,0.7347818565368652,0.7598395332694053
1994-03-15,44.64909834263523,A,0.8747404217720032,0.8771703004837036,0.849227100610733,0.7921259671449661,0.759080206155777,0.7357537913322448,0.7602040082216263
1994-03-16,44.63653377153934,A,0.8868898153305054,0.879600179195404,0.8601613879203797,0.7982005774974823,0.7624819827079773,0.7370902037620545,0.7605077394843102
1994-03-17,44.628783209182906,A,0.8747404217720032,0.8820300579071045,0.8723105728626251,0.8036677181720734,0.7663697254657745,0.738305122256279,0.7607507237792015
1994-03-18,44.60153146187508,A,0.8261435627937317,0.8698808073997497,0.867450886964798,0.8097422987222671,0.7687995576858521,0.738305122256279,0.760993706882
1994-03-21,44.564198180245825,A,0.8018454313278198,0.8528719305992126,0.8613763272762298,0.8146019726991653,0.7712294006347656,0.7385481071472167,0.7610848248004913
1994-03-22,44.53042374903443,A,0.8018454313278198,0.838292932510376,0.8577316164970398,0.8188541948795318,0.7726872980594635,0.7380621433258057,0.7610848248004913
1994-03-23,44.50168250790953,P,0.8139944672584534,0.8237138628959656,0.8516570210456849,0.8218914896249772,0.7751171314716339,0.738183633685112,0.7612670624256134
1994-03-24,44.465462448915645,P,0.7775469422340393,0.8042751669883728,0.8431526124477386,0.8243213087320328,0.7765750312805175,0.7384266173839569,0.7612670624256134
