Date,GRADE,GPS,NDAQ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-08-02,47.63427077336607,B,7.176106452941895,7.464345836639405,7.488275337219238,7.492354440689087,7.5934011745452885,9.09967617034912,9.820141816139222
2006-08-03,46.97689996872622,B,7.189700603485107,7.375154113769531,7.456188154220581,7.455644512176514,7.5725717353820805,9.051219115257263,9.814499356746673
2006-08-04,46.33135533597388,B,7.320224285125732,7.267471790313721,7.453740835189819,7.439192914962769,7.545433549880982,9.005372524261475,9.810094165802003
2006-08-07,46.08291276426269,B,7.341980457305908,7.232121562957763,7.42926778793335,7.420701932907105,7.518730487823486,8.958927712440492,9.804805238246917
2006-08-08,46.14358877410185,B,7.195140838623047,7.244630527496338,7.3895666122436525,7.388886737823486,7.495997581481934,8.912999577522278,9.7969194149971
2006-08-09,46.33386307395608,B,7.282156944274902,7.265840625762939,7.365093231201172,7.36890025138855,7.476092681884766,8.871694140434265,9.787429254055024
2006-08-10,46.7058740726094,B,7.34469747543335,7.296840000152588,7.33599705696106,7.372707080841065,7.459233312606812,8.833135166168212,9.778578090667725
2006-08-11,46.83863531786821,B,7.257682800292969,7.2843317031860355,7.275901746749878,7.378825330734253,7.441068716049195,8.79541913986206,9.768992719650269
2006-08-14,47.08587617465622,B,7.371889591217041,7.2903135299682615,7.261217546463013,7.3903820514678955,7.4301916599273685,8.75615315914154,9.758265249729156
2006-08-15,47.90165039022302,C,7.787935733795166,7.408872509002686,7.3267515182495115,7.4239647626876835,7.43307409286499,8.721183576583861,9.748652696609497
2006-08-16,48.67951940043168,C,7.956532478332519,7.543747615814209,7.404794120788575,7.446534729003906,7.443679275512696,8.686948223114014,9.739094533920287
2006-08-17,49.52603543379632,C,8.122406005859375,7.699289321899414,7.498064661026001,7.477126407623291,7.4608649730682375,8.659103116989137,9.730243391990662
2006-08-18,50.41157504181145,C,8.010913848876953,7.849935531616211,7.567133617401123,7.510437226295471,7.472013835906982,8.630333433151245,9.721242651939392
2006-08-21,50.805728340355614,C,7.684604167938232,7.912478446960449,7.601395988464356,7.515331888198853,7.488166160583496,8.599714646339416,9.708883640766144
2006-08-22,50.593871820124576,C,7.684604167938232,7.891812133789062,7.650342321395874,7.5199544668197635,7.5098113918304445,8.568796730041504,9.697394785881043
2006-08-23,50.136460368416515,C,7.589431762695312,7.818391990661621,7.681069803237915,7.523081517219543,7.524930458068848,8.53567626953125,9.686857681274414
2006-08-24,49.125102435430286,C,7.437153339385986,7.681341457366943,7.690315389633179,7.513156223297119,7.525963830947876,8.498340935707093,9.673737304210663
2006-08-25,48.096972369952844,B,7.333819389343262,7.545922565460205,7.697929048538208,7.486915397644043,7.526725215911865,8.459781918525696,9.657380998134613
2006-08-28,47.48629067435005,B,7.303910255432129,7.469783782958984,7.691131114959717,7.476174330711364,7.532272500991821,8.420325589179992,9.638196680545807
2006-08-29,46.86785329003856,B,7.341980457305908,7.401259040832519,7.646535587310791,7.486643552780151,7.535100545883179,8.38266396522522,9.616007599830628
2006-08-30,46.48552024853973,B,7.4725022315979,7.377873134613037,7.598132562637329,7.5014633417129515,7.534339141845703,8.342582221031188,9.595980308055879
2006-08-31,46.739084968449816,B,7.752585887908935,7.440959644317627,7.561150550842285,7.529607605934143,7.539233837127686,8.305246887207032,9.577353434562683
2006-09-01,47.057908210791204,B,7.70363712310791,7.514923191070556,7.530422878265381,7.548778247833252,7.545759992599487,8.267422065734863,9.555109934806824
2006-09-04,47.36429041917182,C,7.70363712310791,7.594868564605713,7.532326173782349,7.566861081123352,7.546575746536255,8.227449016571045,9.535721669197082
2006-09-05,47.73978003407492,C,7.611182689666748,7.648709011077881,7.5249840259552006,7.587663173675537,7.553917627334595,8.184512009620667,9.519161431789398
2006-09-06,48.07017813617838,C,7.624782562255859,7.679165077209473,7.528519105911255,7.604794454574585,7.564196453094483,8.141683840751648,9.504083178043366
2006-09-07,48.1986410981548,C,7.83144474029541,7.694936847686767,7.567948246002198,7.629131817817688,7.567133264541626,8.105137095451354,9.48866501569748
2006-09-08,48.44909666651694,C,7.934776306152344,7.741164684295654,7.628043937683105,7.662986493110656,7.56321759223938,8.072451691627503,9.470853917598724
2006-09-11,48.43116446173206,C,7.681886672973633,7.7368145942687985,7.665841579437256,7.678486347198486,7.5565282917022705,8.041316237449646,9.452104699611663
2006-09-12,48.512081622656616,C,7.771621227264404,7.76890230178833,7.708805656433105,7.677670621871949,7.551633682250976,8.013661460876465,9.436224265098572
2006-09-13,48.757664339703176,C,7.99731969833374,7.843409729003906,7.76128740310669,7.6797099828720095,7.549784593582153,7.988046116828919,9.423525369167328
2006-09-14,48.68982205710131,C,7.869514465332031,7.8510236740112305,7.772980260848999,7.6670654058456424,7.548696899414063,7.965150074958801,9.409113328456879
2006-09-15,48.69878024385148,C,7.975566387176514,7.859181690216064,7.80017318725586,7.66529803276062,7.55522310256958,7.943151350021362,9.39610170841217
2006-09-18,49.48313808940031,C,8.388893127441406,8.00058298110962,7.868698787689209,7.700512480735779,7.5687649631500244,7.931132249832153,9.385292706489563
2006-09-19,50.33487152538968,C,8.56836223602295,8.159931182861328,7.964416742324829,7.744700384140015,7.5835033130645755,7.919330711364746,9.377733201980591
2006-09-20,50.87718738409004,C,8.454154968261719,8.251298236846925,8.047353982925415,7.787936544418335,7.598948678970337,7.907066917419433,9.37081271648407
2006-09-21,51.64703114332169,C,8.375293731689453,8.352454090118409,8.101738882064819,7.834843564033508,7.621083335876465,7.894259214401245,9.363375549316407
2006-09-22,52.328810589778094,C,8.503101348876953,8.457961082458496,8.15857138633728,7.8933076620101925,7.64843900680542,7.8793305397033695,9.35582965373993
2006-09-25,52.15164686715293,C,8.337226867675781,8.447627830505372,8.224105405807496,7.944973492622376,7.672368440628052,7.857522163391113,9.34711447238922
2006-09-26,51.908367507921845,C,8.519415855407715,8.437838554382324,8.298884868621826,8.003845262527467,7.700431127548217,7.838460206985474,9.339459772109985
2006-09-27,51.54139164434914,C,8.353541374206543,8.41771583557129,8.334507036209107,8.047897219657898,7.717399291992187,7.818120203018188,9.330554218292237
2006-09-28,51.17619988298486,C,8.299159049987793,8.402488899230956,8.377471494674683,8.075225877761842,7.73317102432251,7.801097736358643,9.321648697853089
2006-09-29,50.64679698164514,C,8.223014831542969,8.34647159576416,8.402216339111328,8.101194763183594,7.7507373714447025,7.7852444744110105,9.311465077400207
2006-10-02,50.10365336887486,C,7.970126628875732,8.273051548004151,8.360339689254761,8.114519238471985,7.758405685424805,7.76876582622528,9.30001701593399
2006-10-03,49.390426583851166,C,8.021793365478516,8.173527050018311,8.305682802200318,8.135049772262573,7.766998500823974,7.748480200767517,9.289479911327362
2006-10-04,49.42963352441433,B,8.36169719696045,8.175158214569091,8.29643702507019,8.171895503997803,7.783694629669189,7.737820734977722,9.282804133892059
2006-10-05,49.78521326671831,B,8.62818717956543,8.24096384048462,8.321726369857789,8.211732625961304,7.803545188903809,7.737168154716492,9.277324855327606
2006-10-06,50.206677960092655,B,8.649940490722656,8.326348972320556,8.336410284042358,8.247490835189819,7.819371280670166,7.733796257972717,9.272742931842805
2006-10-09,51.34250253696829,C,8.837568283081055,8.499837303161621,8.386444425582885,8.30527491569519,7.8457480144500735,7.736787457466125,9.269099147319794
2006-10-10,52.81101299309111,C,9.133967399597168,8.72227210998535,8.447899580001831,8.373392224311829,7.885775442123413,7.746005730628967,9.265468952655793
2006-10-11,53.58536706613614,A,9.030632972717283,8.856059265136718,8.515608739852905,8.425057888031004,7.922865972518921,7.758133573532104,9.260397546291351
2006-10-12,54.35146469785233,A,9.435802459716797,9.017582321166993,8.629273080825806,8.503372287750244,7.967788009643555,7.770179872512817,9.25733837366104
2006-10-13,55.098965593898505,A,9.509220123291016,9.189438247680664,8.757893610000611,8.580054974555969,8.01156792640686,7.778500738143921,9.25071697950363
2006-10-16,55.262250564774384,A,9.39773178100586,9.301470947265624,8.900654125213624,8.630496907234193,8.05268295288086,7.785706720352173,9.244095599651336
2006-10-17,55.21576188705294,A,9.517383575439451,9.378154182434082,9.050213146209718,8.677947974205017,8.099127807617187,7.79756269454956,9.239649651050568
2006-10-18,55.313839401999665,A,9.517383575439451,9.475504302978514,9.165781784057618,8.731109404563904,8.143832340240479,7.809962511062622,9.234360744953156
2006-10-19,55.27211316812944,A,9.84640884399414,9.557625579833983,9.287603950500488,8.804665160179137,8.193866567611694,7.826549940109253,9.231519134044648
2006-10-20,55.249559010474165,A,9.857285499572754,9.62723865509033,9.408338451385498,8.872374367713928,8.24585862159729,7.843463668823242,9.227766559123992
2006-10-23,55.59811013968872,A,10.039475440979004,9.75558738708496,9.528529167175293,8.95748679637909,8.299210338592529,7.864700999259949,9.22492493391037
2006-10-24,55.892699396332496,A,10.191754341125488,9.890461540222168,9.634307861328125,9.041103720664978,8.347286710739136,7.890180401802063,9.223891608715057
2006-10-25,56.17793356669247,A,10.058510780334473,9.998686981201171,9.737095642089844,9.126352190971375,8.389326276779174,7.9165027761459354,9.22401395559311
2006-10-26,56.15855653562439,A,10.14280891418457,10.057966995239259,9.807796287536622,9.218534684181213,8.429734334945678,7.945299654006958,9.222409603595734
2006-10-27,56.029141674996715,A,9.98509120941162,10.083528137207031,9.855383396148682,9.306638503074646,8.469217882156372,7.970615859031677,9.220900413990021
2006-10-30,55.6763784994017,A,9.854567527770996,10.04654655456543,9.901066970825195,9.40086054801941,8.512617149353026,8.000391654968261,9.219255278110504
2006-10-31,55.11495169224869,A,9.71588897705078,9.951373481750489,9.920917510986328,9.485565328598023,8.553242845535278,8.031527118682861,9.216427266597748
2006-11-01,54.45564933839784,A,9.601675033569336,9.860006332397461,9.929346656799316,9.547564220428466,8.59348771095276,8.059209084510803,9.21172295331955
2006-11-02,53.731953948196065,A,9.666939735412598,9.764832496643066,9.911399745941162,9.599501848220825,8.638083438873291,8.082023634910584,9.201321809291839
2006-11-03,53.295468008868944,A,9.75123691558838,9.718061637878417,9.900794887542725,9.654566669464112,8.686431789398194,8.10657850265503,9.190866296291352
2006-11-06,53.08193221953041,P,10.03404140472412,9.753956413269043,9.900251483917236,9.714390325546265,8.741034412384034,8.136653456687927,9.17754196882248
2006-11-07,52.980054711850904,P,9.887200355529783,9.788218688964843,9.869796085357667,9.752051973342896,8.79193881034851,8.163519678115845,9.169996044635774
2006-11-08,53.097941264428535,P,9.873600959777832,9.842603874206542,9.851305103302002,9.794200372695922,8.83996078491211,8.187149963378907,9.165142180919647
2006-11-09,53.20988709966312,A,9.792021751403809,9.867620277404786,9.816226387023926,9.812011337280273,8.880749502182006,8.209991669654846,9.160016386508941
2006-11-10,53.663947757237196,A,10.276053428649902,9.97258358001709,9.845322608947754,9.850353002548218,8.932197828292846,8.238978910446168,9.156984412670136
2006-11-13,53.737649054669156,A,10.221664428710938,10.010108184814452,9.882032299041748,9.891549634933472,8.982558374404908,8.264567060470581,9.150403826236724
2006-11-14,54.34907987970099,A,10.53709888458252,10.140087890625,9.964153289794922,9.942535400390625,9.041076698303222,8.297497162818908,9.147602999210358
2006-11-15,54.59781170767874,A,10.197193145751951,10.204806327819822,10.023705101013183,9.97652587890625,9.092524909973145,8.328360681533814,9.142939474582672
2006-11-16,54.68703368079164,A,9.919830322265623,10.230368041992188,10.048994159698486,9.980196952819824,9.134292621612548,8.350712943077088,9.137786490917206
2006-11-17,54.09935865083531,A,9.944303512573242,10.164018058776856,10.068300819396972,9.984547853469849,9.174483165740966,8.368850378990173,9.132837479114533
2006-11-20,53.98015826911728,A,10.25429630279541,10.17054443359375,10.090326309204102,9.99528889656067,9.225931358337402,8.391229825019836,9.130539696216584
2006-11-21,53.471859570996195,A,10.42016887664795,10.147158432006837,10.143623161315919,10.006709623336793,9.278902311325073,8.415267996788025,9.129071276187897
2006-11-22,54.01023211095461,A,11.102704048156738,10.328260612487792,10.266533470153808,10.058919286727905,9.341009998321534,8.445397295951842,9.13078439950943
2006-11-23,55.03177433209134,A,11.102704048156738,10.564835357666016,10.397601699829101,10.106914043426514,9.405673789978028,8.477185344696045,9.13198086977005
2006-11-24,56.12392528950269,A,11.048321723937988,10.785638999938964,10.47482852935791,10.160075569152832,9.467128896713257,8.511175999641418,9.133095772266389
2006-11-27,56.635053649766405,A,10.877005577087402,10.910180854797364,10.540362644195557,10.211197471618652,9.516891145706177,8.542828054428101,9.133354094028473
2006-11-28,56.92799749227327,A,10.849813461303713,10.996109771728516,10.571634101867676,10.2678936958313,9.562520170211792,8.573011741638183,9.133558042049408
2006-11-29,56.24036527153714,A,10.71113395690918,10.917795753479004,10.623028182983399,10.323366641998291,9.607659749984741,8.60330421447754,9.132987005710602
2006-11-30,55.738247511505826,A,10.91779327392578,10.880813598632812,10.722824478149414,10.38590931892395,9.658509740829468,8.639796538352966,9.13346286535263
2006-12-01,54.579517901273015,A,10.148242950439451,10.700797843933106,10.743218421936033,10.405759620666505,9.691412572860719,8.66992578983307,9.128405029773711
2006-12-04,53.83927261617884,A,10.333155632019045,10.592027854919433,10.751104354858398,10.42071533203125,9.731331148147582,8.701849794387817,9.123360812664032
2006-12-05,53.317865083473485,A,10.395697593688965,10.501204681396484,10.7486572265625,10.44614019393921,9.768856782913208,8.734643955230712,9.120260875225068
2006-12-06,52.82549777800258,A,10.308683395385742,10.420714569091796,10.6692551612854,10.467894315719604,9.807959623336792,8.76267945766449,9.116753046512605
2006-12-07,51.61504831082768,P,9.911672592163086,10.219490432739258,10.550152015686034,10.473876857757569,9.840209894180298,8.786690459251403,9.111926381587983
2006-12-08,51.43830221274641,P,9.979654312133787,10.185772705078126,10.443285274505616,10.459056901931763,9.875342683792114,8.813040027618408,9.106501495838165
2006-12-11,51.04160325773626,P,9.87088394165039,10.093318367004395,10.342673110961915,10.441517877578736,9.913357830047607,8.835881757736207,9.101525280475617
2006-12-12,50.40857614118226,P,9.721325874328612,9.958444023132325,10.229824352264403,10.40072922706604,9.94734848022461,8.857173490524293,9.098099043369293
2006-12-13,50.08297354092948,P,9.767549514770508,9.850217247009278,10.135465908050536,10.379247045516967,9.97546552658081,8.879580078125,9.094509637355804
2006-12-14,50.06709672314523,P,9.598956108093262,9.787673950195312,10.003582191467284,10.36320333480835,9.994880905151367,8.899213047027589,9.08879920721054
2006-12-15,49.88992865903978,P,9.666939735412598,9.725131034851074,9.9554518699646,10.349335145950317,10.015220890045166,8.917296085357666,9.077908613681792
2006-12-18,49.880208019098326,P,9.786585807800291,9.708271408081053,9.900794887542725,10.32594962120056,10.03420124053955,8.939974627494813,9.067969744205476
2006-12-19,49.53710862489449,P,9.259052276611328,9.615816688537597,9.787130355834961,10.26789379119873,10.036702938079834,8.961239190101624,9.055447599887849
2006-12-20,48.989531298711775,P,9.286243438720703,9.519555473327637,9.684886360168457,10.177070760726929,10.041815147399902,8.982340559959411,9.041008365154266
2006-12-21,48.31720290377268,P,8.94633674621582,9.389031600952148,9.58835277557373,10.069252395629883,10.032025833129882,8.999906921386719,9.025563018321991
2006-12-22,47.229383137409684,B,8.649940490722656,9.18563175201416,9.455381393432617,9.949333333969117,10.014840240478515,9.013204083442687,9.009288303852081
2006-12-25,46.08212093128131,B,8.649940490722656,8.958302688598632,9.333287048339844,9.83798007965088,9.999884414672852,9.026283683776855,8.992605698108672
2006-12-26,45.45170914490197,B,8.44055461883545,8.794603157043458,9.205209922790527,9.717517137527466,9.978347835540772,9.03873782157898,8.97586869955063
2006-12-27,44.9600899885769,B,8.456871032714844,8.628728675842286,9.07414207458496,9.604803991317748,9.95713758468628,9.05048496246338,8.961089551448822
2006-12-28,44.83660425787675,B,8.51125431060791,8.541712188720703,8.965371894836426,9.484477043151855,9.930434494018554,9.062150530815124,8.947642848491668
2006-12-29,45.1162806416988,B,8.372576713562012,8.486239433288574,8.835935592651367,9.395693731307983,9.90074031829834,9.073299469947814,8.934359304904937
2007-01-01,45.26912778946008,B,8.372576713562012,8.430766677856445,8.69453468322754,9.297664785385132,9.86740234375,9.083306341171264,8.919729750156403
2007-01-02,45.52481183054807,B,8.372576713562012,8.417171096801757,8.605887126922607,9.196508741378784,9.83101879119873,9.089152750968934,8.905168163776398
2007-01-03,45.792252568110825,B,8.432397842407227,8.412276458740234,8.52050256729126,9.102694463729858,9.798496532440186,9.09391140460968,8.890429813861846
2007-01-04,46.288984133868034,B,8.671692848205566,8.444364166259765,8.493038177490234,9.040695476531983,9.769074211120605,9.099404273033143,8.879253695011139
2007-01-05,47.15609766831389,B,9.000723838806152,8.569993591308593,8.528116512298585,8.991748952865601,9.749386863708496,9.109302372932435,8.86981790304184
2007-01-08,48.45560075949615,B,9.256332397460938,8.746744728088379,8.588755702972412,8.961021375656127,9.737422161102295,9.12501965522766,8.86236715078354
2007-01-09,49.669503145045404,C,9.19922924041748,8.912075233459472,8.664623165130616,8.934916543960572,9.727088966369628,9.140165905952454,8.854481317996978
2007-01-10,51.19667465163038,C,9.593518257141112,9.14429931640625,8.778287887573242,8.926214981079102,9.726925830841065,9.160206770896911,8.84794152021408
2007-01-11,52.10920512922777,C,9.414047241210938,9.292770195007325,8.868567180633544,8.916969537734985,9.72186798095703,9.179975709915162,8.839158322811127
2007-01-12,52.40191231297317,C,9.324313163757324,9.357488059997559,8.963740825653076,8.899838209152222,9.71332950592041,9.199880647659302,8.8298312830925
2007-01-15,52.236860180189886,C,9.324313163757324,9.371084213256836,9.058914470672608,8.876724576950073,9.699134941101073,9.220084676742553,8.820205132961274
2007-01-16,52.28502795937288,C,9.443961143493652,9.42003059387207,9.166052913665771,8.88597002029419,9.690270156860352,9.241104483604431,8.811884224414825
2007-01-17,51.97658912161139,C,9.639744758605955,9.42927589416504,9.286787605285644,8.903645086288453,9.685593032836914,9.262776908874512,8.80267956495285
2007-01-18,51.66604829865719,C,9.337912559509276,9.414048957824708,9.353409576416016,8.923223876953125,9.676510848999023,9.278630175590514,8.791938531398774
2007-01-19,51.532514268451955,C,9.4004487991333,9.429276084899902,9.39338207244873,8.960749292373658,9.65899875640869,9.29559829235077,8.781510179042817
2007-01-22,51.295891864305226,C,9.223700523376465,9.40915355682373,9.390118885040284,8.989437294006347,9.639039478302003,9.310798926353455,8.76912397146225
2007-01-23,50.66838792685967,C,9.112211227416992,9.342803573608398,9.381417083740235,9.023020124435424,9.610541725158692,9.325809211730958,8.755160610675812
2007-01-24,50.078418740356234,C,9.269927978515623,9.26884021759033,9.349058055877686,9.063672971725463,9.591996421813965,9.342260665893555,8.7419722533226
2007-01-25,49.91304361303231,B,9.264492988586426,9.254156303405761,9.334102630615234,9.10133490562439,9.578889675140381,9.356591148376465,8.73086412191391
2007-01-26,49.78812306414388,B,9.278085708618164,9.229683685302735,9.329479885101318,9.146610355377197,9.56556531906128,9.370024242401122,8.721237967014313
2007-01-29,49.8675914612217,B,9.169317245483398,9.218807029724122,9.313980293273925,9.186447381973267,9.54386573791504,9.384898548126221,8.713107392787933
2007-01-30,50.035959341543126,B,9.104055404663086,9.21717586517334,9.27998971939087,9.223021316528321,9.517543468475342,9.398222889900207,8.705942175388337
2007-01-31,50.08522531861802,B,9.245457649230955,9.212281799316406,9.24056100845337,9.263674306869508,9.480398540496827,9.41070426940918,8.69937519311905
2007-02-01,49.99518496955375,B,9.19922924041748,9.199229049682618,9.22669267654419,9.290051126480103,9.44232904434204,9.424001417160035,8.694575746059417
2007-02-02,49.712359418512584,B,9.120369911193848,9.167685890197754,9.198684787750244,9.296033430099488,9.403770008087157,9.435449452400208,8.689300401210785
2007-02-05,49.564869326887994,B,9.155717849731444,9.164966011047364,9.19188652038574,9.291002702713012,9.369344253540039,9.443117699623109,8.687124974727631
2007-02-06,49.65663812277888,B,9.310714721679688,9.206297874450684,9.211736869812011,9.296576976776121,9.338562278747558,9.450541224479675,8.684935967922211
2007-02-07,49.91800787397622,C,9.517383575439451,9.260683059692383,9.236482429504393,9.292770242691038,9.314687271118164,9.461173510551452,8.684120213985443
2007-02-08,50.49345632068795,C,9.84640884399414,9.390118980407715,9.294674015045164,9.3143883228302,9.293259582519532,9.475884661674499,8.685071938037872
2007-02-09,51.57055640520377,C,10.115612030029297,9.589167404174805,9.378426647186277,9.353953266143797,9.292606964111329,9.492009768486023,8.685670154094696
2007-02-12,51.94980875608868,C,9.54457187652588,9.666938209533692,9.415952110290526,9.364966201782225,9.276835289001465,9.504083218574523,8.68080269098282
2007-02-13,51.02559153076595,C,8.456871032714844,9.496169471740723,9.351233673095702,9.315611696243284,9.238058757781982,9.503457770347595,8.670958988666534
2007-02-14,50.04113020453705,C,8.592836380004883,9.31126003265381,9.285971546173096,9.263266277313232,9.203741817474365,9.50585072040558,8.661985461711884
2007-02-15,48.777275063577626,B,8.61730670928955,9.065439605712891,9.227779293060303,9.227235984802245,9.177854499816895,9.509032196998596,8.65506496667862
2007-02-16,47.26510521113388,B,8.788619995117188,8.800041198730469,9.194604301452637,9.196644544601439,9.154033813476563,9.514688248634338,8.649966361522674
2007-02-19,46.59622059846308,B,8.788619995117188,8.64885082244873,9.157894515991211,9.174890518188475,9.132388534545898,9.522873182296753,8.645819504261016
2007-02-20,47.46314421615332,B,8.905547142028809,8.738586044311523,9.117377758026123,9.164557313919065,9.116072959899903,9.531710720062256,8.640095460414887
2007-02-21,48.296232922705684,B,9.006162643432617,8.82125129699707,9.066255664825439,9.151369047164916,9.100845222473145,9.538155374526978,8.63798805475235
2007-02-22,48.90339711184955,B,8.859322547912598,8.86965446472168,8.967547035217285,9.131110525131223,9.086052551269532,9.540466728210449,8.63881744146347
2007-02-23,49.185277380031145,B,8.785901069641113,8.869110679626464,8.834575939178468,9.106501293182372,9.068431777954101,9.541826333999634,8.637811295986175
2007-02-26,49.22937341229461,B,8.64721965789795,8.840830612182618,8.744840717315673,9.080396413803099,9.045644454956054,9.539922847747803,8.638355152606964
2007-02-27,48.741836110633095,B,8.239336013793945,8.707588386535644,8.723087215423584,9.037160444259642,9.025250129699707,9.53097653388977,8.638491132259368
2007-02-28,48.10990272564438,B,8.138720512390137,8.534099960327149,8.67767562866211,8.981823587417603,9.002299671173096,9.522057409286498,8.640095491409301
2007-03-01,47.49008924162328,B,7.967408657073975,8.355717182159424,8.612685823440552,8.920232558250428,8.982721109390258,9.50737347126007,8.638776671886443
2007-03-02,46.802773045818036,B,7.681886672973633,8.134914302825928,8.502012491226196,8.848308396339416,8.96336003303528,9.489100136756896,8.63380043745041
2007-03-05,45.957685271406774,B,7.480661392211914,7.901602649688721,8.371216630935669,8.76455557346344,8.939974451065064,9.469929432868957,8.627818076610565
2007-03-06,45.658851223070165,B,7.790657997131348,7.811867046356201,8.259727716445923,8.688552737236023,8.926976518630982,9.452662177085877,8.62511243581772
2007-03-07,45.30627240351035,B,7.611182689666748,7.706359481811523,8.120229721069336,8.593242692947388,8.91006275177002,9.43360016822815,8.621781339645386
2007-03-08,45.25078292341322,B,7.758027076721191,7.664483165740966,8.010100173950196,8.48882360458374,8.894998207092286,9.41271635055542,8.619633145332337
2007-03-09,45.571954592866284,B,7.766181945800781,7.681342220306396,7.908128261566162,8.371352100372315,8.88287031173706,9.3918053150177,8.617634491920471
2007-03-12,46.20448802661906,B,7.747147560119629,7.734639453887939,7.81812105178833,8.281480884552002,8.870361728668213,9.368882036209106,8.616791517734528
2007-03-13,46.359407664607325,B,7.524166107177734,7.681341075897217,7.746604061126709,8.234845638275146,8.853393516540528,9.342206153869629,8.616193277835846
2007-03-14,46.742123908340695,B,7.477942943572998,7.654693126678467,7.680526304244995,8.179100966453552,8.834304418563843,9.316400475502014,8.616451625823975
2007-03-15,46.97649811001572,B,7.516011714935303,7.606290054321289,7.635386610031128,8.12403621673584,8.811190795898437,9.290132503509522,8.61771607875824
2007-03-16,47.155174139071356,B,7.5622406005859375,7.56550178527832,7.623422002792358,8.062717247009278,8.782421131134033,9.265903997421265,8.618259928226472
2007-03-19,47.425104507264386,B,7.744428634643555,7.564958000183106,7.649798727035522,8.010507678985595,8.752183055877685,9.24480260848999,8.622597131729126
2007-03-20,47.739361018662635,B,7.706358432769775,7.601396465301514,7.641368770599366,7.950548243522644,8.722325639724732,9.22470730304718,8.628117210865021
2007-03-21,48.19843134598801,B,7.913022041320801,7.688412284851074,7.67155270576477,7.895891213417054,8.688715715408325,9.207820773124695,8.63351492881775
2007-03-22,48.74332919364963,C,8.054423332214355,7.796094608306885,7.701192331314087,7.855646252632141,8.661523237228394,9.191695609092712,8.636859622001648
2007-03-23,49.16260773612158,C,7.953810214996338,7.874408531188965,7.719955158233643,7.814041709899902,8.634113178253173,9.173721342086791,8.640149922370911
2007-03-26,49.359846797392514,C,8.021793365478516,7.929881477355957,7.747419738769532,7.782770395278931,8.608062782287597,9.153598861694336,8.64512615919113
2007-03-27,49.68557131225049,C,8.038108825683594,7.996231555938721,7.798814010620117,7.772709035873413,8.579945735931396,9.135107946395873,8.64931381225586
2007-03-28,49.656159268044945,C,7.948370456695557,8.003301239013672,7.845856761932373,7.763191533088684,8.546118249893189,9.115855641365052,8.65150280237198
2007-03-29,49.62896842162411,C,8.019071578979492,7.996230888366699,7.896162748336792,7.76577467918396,8.519741430282593,9.098126139640808,8.654058904647828
2007-03-30,49.695227253884376,C,7.99731969833374,8.00493278503418,7.939670658111572,7.781546330451965,8.491678848266602,9.075338802337647,8.657158856391908
2007-04-02,49.747519988205475,C,8.043547630310059,8.009283638000488,7.969582557678223,7.809690642356872,8.468075790405273,9.053557634353638,8.65906234741211
2007-04-03,49.685182818679095,C,8.07073974609375,8.01580982208252,8.00602068901062,7.823694729804993,8.44724636077881,9.02889404296875,8.663195602893829
2007-04-04,49.809628509954955,C,8.048982620239258,8.035932254791259,8.019616746902466,7.845584726333618,8.422827453613282,9.007411937713623,8.667886309623718
2007-04-05,49.76697676340111,C,8.068017959594727,8.045721530914307,8.020976209640503,7.861084270477295,8.398897953033448,8.988893814086914,8.669803378582001
2007-04-06,49.70756396394009,C,8.068017959594727,8.059861183166504,8.032396984100341,7.876176071166992,8.374696598052978,8.970130958557128,8.669490668773651
2007-04-09,49.56784729455867,C,8.035386085510254,8.058228874206543,8.033756256103516,7.890587997436524,8.352017974853515,8.947941856384277,8.669585840702057
2007-04-10,49.45937064734792,C,8.057143211364746,8.055509567260742,8.035659694671631,7.917236852645874,8.331079730987549,8.924311599731446,8.669789798259735
2007-04-11,49.22636348301745,C,7.994600296020508,8.044633102416991,8.040282678604125,7.94306972026825,8.30606258392334,8.893230562210084,8.669313929080964
2007-04-12,49.11531554191086,C,8.046263694763184,8.040282249450684,8.043001890182495,7.9695823192596436,8.283003273010253,8.862666158676147,8.669925751686096
2007-04-13,49.488907035512916,C,8.49222183227539,8.125123023986816,8.09249210357666,8.016081380844117,8.270440311431885,8.837105159759522,8.67414057970047
2007-04-16,49.96398466429094,C,8.554764747619629,8.228998756408691,8.143613815307617,8.05659818649292,8.258421249389649,8.813882751464844,8.678355402946472
2007-04-17,50.36091344754624,C,8.546609878540039,8.32689208984375,8.191200828552246,8.098610758781433,8.243139152526856,8.790850715637207,8.681931228637696
2007-04-18,50.818541760794005,C,8.500380516052246,8.428048133850098,8.236340618133545,8.127978682518005,8.22279909133911,8.768743181228638,8.686023697853088
2007-04-19,51.150241676461235,C,8.484064102172852,8.515608215332032,8.277945232391357,8.14946072101593,8.195552196502685,8.744405889511109,8.692101213932037
2007-04-20,51.18486622051151,C,8.739673614501953,8.565098571777344,8.34511079788208,8.188753890991212,8.168033428192139,8.730320196151734,8.700122992992402
2007-04-23,51.454027441032615,C,8.987130165100098,8.651571655273438,8.440285205841064,8.23702073097229,8.156884593963623,8.716859941482545,8.70935486793518
2007-04-24,51.91960716667456,C,9.01159954071045,8.74456958770752,8.535730838775635,8.285695266723632,8.167979164123535,8.70301896095276,8.718831458091735
