Date,GRADE,GPS,MA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-01-22,52.547876939982366,P,16.7523250579834,16.255190277099608,16.63351764678955,17.90279369354248,18.160192375183104,16.316125144958495,14.794076414108277
2008-01-23,52.93602942551909,P,17.71055793762207,16.568960189819336,16.596825408935548,17.825863456726076,18.171156997680665,16.368784437179567,14.83254656791687
2008-01-24,53.258415161425894,P,17.636066436767578,16.84300003051758,16.55810966491699,17.742681407928465,18.184105110168456,16.421423997879028,14.870589241981506
2008-01-25,53.62347585100154,P,17.787803649902344,17.18895568847656,16.689245414733886,17.667224216461182,18.20010623931885,16.479767141342162,14.909037461280823
2008-01-28,53.90103718724023,A,17.38041114807129,17.453432846069337,16.78837718963623,17.547505855560303,18.21341770172119,16.534495334625245,14.945476236343383
2008-01-29,54.08518671913412,A,17.60663604736328,17.624295043945313,16.939742660522462,17.439098739624022,18.230849571228028,16.589227466583253,14.98393579006195
2008-01-30,54.03183608279834,A,17.38041114807129,17.558265686035156,17.063612937927246,17.321769523620606,18.245962295532227,16.637419385910036,15.0206955909729
2008-01-31,54.23466753657518,A,19.03569984436035,17.83819236755371,17.340596199035645,17.298966789245604,18.29418079376221,16.69971305847168,15.066089525222779
2008-02-01,54.48126211357311,A,19.80998992919922,18.242629623413087,17.715792655944824,17.365096759796142,18.357554244995118,16.771264390945433,15.112814321517945
2008-02-04,54.81994524693738,A,19.86333656311035,18.7392147064209,18.096323776245118,17.43701810836792,18.421792640686036,16.844386510849,15.160915627479554
2008-02-05,54.96921941901786,A,19.01546669006348,19.020980834960938,18.322637939453124,17.478077793121336,18.464203338623047,16.90068519592285,15.203323864936829
2008-02-06,55.10968994447661,A,18.8471736907959,19.314333343505858,18.436299514770507,17.516562461853027,18.481672401428224,16.951913471221925,15.239616827964783
2008-02-07,54.86856866810904,A,18.472898483276367,19.20177307128906,18.519982719421385,17.539046192169188,18.48772289276123,16.999389848709107,15.270154156684875
2008-02-08,54.55809651665444,A,18.907873153686523,19.021349716186524,18.631989669799804,17.660617542266845,18.49712501525879,17.05392406463623,15.30293975353241
2008-02-11,54.24136078043038,A,18.9538516998291,18.839452743530273,18.789333724975585,17.788855457305907,18.505186195373536,17.112865562438966,15.336207475662231
2008-02-12,54.11122289328082,A,18.759811401367188,18.788321685791015,18.904651260375978,17.92219696044922,18.520558738708495,17.16919652938843,15.367156739234924
2008-02-13,54.08173278310654,A,18.829700469970703,18.784827041625977,19.04958019256592,18.056596565246583,18.529463272094727,17.226354913711546,15.397308988571167
2008-02-14,54.096527763868245,A,18.597042083740234,18.80965576171875,19.005714416503906,18.173155307769775,18.52277973175049,17.276458892822266,15.426632699966431
2008-02-15,54.05851079067126,A,18.94374084472656,18.81682929992676,18.91908950805664,18.317441082000734,18.516450614929198,17.330057401657104,15.457685294151306
2008-02-18,53.97766414073868,A,18.94374084472656,18.81480712890625,18.827129936218263,18.46172685623169,18.499352073669435,17.37869864463806,15.490333795547485
2008-02-19,53.878757461611116,A,18.77820587158203,18.81848602294922,18.803403854370117,18.56302089691162,18.475193786621094,17.42604254722595,15.522113351821899
2008-02-20,53.80439102943152,A,19.147890090942383,18.882123947143555,18.833475494384764,18.634887504577637,18.465045204162596,17.473447961807253,15.55539737701416
2008-02-21,53.768959235512995,A,18.8039608001709,18.923507690429688,18.86658172607422,18.693282222747804,18.430926475524902,17.513181982040404,15.587007637023925
2008-02-22,53.6897627967127,A,18.711994171142575,18.87715835571289,18.846993827819823,18.739491748809815,18.40717144012451,17.551160974502565,15.61725920677185
2008-02-25,53.586619648459624,P,18.249439239501957,18.73829803466797,18.776552581787108,18.782943153381346,18.395538940429688,17.584606218338013,15.644528460502624
2008-02-26,53.470966097184316,P,18.01309585571289,18.58527603149414,18.70188102722168,18.80326614379883,18.38498695373535,17.61538510322571,15.670973696708678
2008-02-27,53.21763420244026,P,17.581811904907227,18.27206039428711,18.577092170715332,18.813336181640626,18.346383743286133,17.639895687103273,15.694620490074158
2008-02-28,53.06899503824326,P,17.904586791992188,18.09218559265137,18.507846641540528,18.756780529022215,18.324509315490722,17.670369815826415,15.720408530235291
2008-02-29,52.85715904780205,P,17.472379684448242,17.8442626953125,18.360710525512694,18.63990001678467,18.283699188232422,17.695264177322386,15.74399426460266
2008-03-03,52.694534105879235,P,17.33995819091797,17.662366485595705,18.200332260131837,18.51373109817505,18.240663261413573,17.723699769973756,15.76691789150238
2008-03-04,52.633713707765146,P,17.699514389038086,17.599650192260743,18.092463111877443,18.44793348312378,18.204818458557128,17.757851552963256,15.789350943565369
2008-03-05,52.66540599284454,P,17.564342498779297,17.596156311035156,17.934108352661134,18.38379192352295,18.17112205505371,17.791423501968385,15.809700274467469
2008-03-06,52.63370943347359,P,17.471464157104492,17.509531784057618,17.80085868835449,18.333720207214355,18.134557189941408,17.82488450050354,15.82847541332245
2008-03-07,52.74860737648777,P,17.703201293945312,17.555696105957033,17.699979400634767,18.273486614227295,18.10268226623535,17.862610979080202,15.84769841194153
2008-03-10,52.85976591990602,P,17.610313415527344,17.609767150878906,17.636066818237303,18.206309700012206,18.05939296722412,17.90401222229004,15.866388182640076
2008-03-11,52.945547297928044,P,18.00942611694336,17.67174949645996,17.635699844360353,18.168790435791017,18.024085922241213,17.947805709838867,15.88801362991333
2008-03-12,53.17348159705555,P,18.750629425048828,17.909006881713868,17.75258159637451,18.164836883544922,18.004558601379394,17.999957723617555,15.914344830513
2008-03-13,53.50051838287458,A,19.28582763671875,18.271879577636717,17.89070568084717,18.199276161193847,18.000440063476564,18.053712549209596,15.946841897964477
2008-03-14,53.767483624105296,A,19.187419891357425,18.568723297119142,18.062209701538087,18.21146011352539,18.014440650939942,18.10129153251648,15.97693459033966
2008-03-17,53.94569004139226,A,18.531747817993164,18.753010177612303,18.181388664245606,18.19086046218872,18.01657741546631,18.142019777297975,16.004656939506532
2008-03-18,54.16166389588728,A,19.33456420898437,19.018037796020508,18.344893646240234,18.218678379058836,18.039383239746094,18.190959930419922,16.034691972732546
2008-03-19,54.125762415244,A,19.16351890563965,19.10061569213867,18.50481128692627,18.219459819793702,18.061104011535644,18.20808645248413,16.061583433151245
2008-03-20,54.1555119667916,A,20.26612091064453,19.29667434692383,18.784276962280273,18.292567825317384,18.105961952209473,18.23663412094116,16.093992495536803
2008-03-21,54.216004873434514,A,20.26612091064453,19.51241455078125,19.040568923950197,18.370274162292482,18.181755447387694,18.264667205810547,16.12302631378174
2008-03-24,54.34571436426995,A,19.909313201904297,19.787927627563477,19.27046890258789,18.4532678604126,18.252159843444826,18.2929088973999,16.147079734802247
2008-03-25,54.439229916336465,A,20.68912696838379,20.058840179443358,19.538438987731933,18.58706941604614,18.344082756042482,18.316571102142333,16.174734153747558
2008-03-26,54.61702173408202,A,20.493257522583008,20.324787902832032,19.71270179748535,18.73264169692993,18.43111373901367,18.338201084136962,16.20223925113678
2008-03-27,54.553388982804194,A,20.29553985595703,20.33067169189453,19.81367301940918,18.852189350128175,18.511707191467284,18.365241889953612,16.22819170475006
2008-03-28,54.43794111249713,A,20.01046562194824,20.279540634155275,19.89597759246826,18.979093647003175,18.5907559967041,18.38799852371216,16.251003665924074
2008-03-31,54.47801429513694,A,20.506139755249023,20.398905944824218,20.093416786193846,19.137402725219726,18.679718284606935,18.425929985046388,16.279265656471253
2008-04-01,54.460789264364685,A,21.11399269104004,20.48387908935547,20.271359634399413,19.308126640319824,18.766951637268065,18.463572006225586,16.31062654018402
2008-04-02,54.396783160024654,A,20.576021194458008,20.50043182373047,20.41260986328125,19.45871057510376,18.824260902404784,18.497708950042725,16.338742661476136
2008-04-03,54.500485109691574,A,21.265722274780277,20.694468307495118,20.512569999694826,19.64842348098755,18.89685401916504,18.540479564666747,16.369504737854005
2008-04-04,54.57670591926473,A,20.83534240722656,20.85944366455078,20.569492149353028,19.80503053665161,18.957804794311524,18.578955516815185,16.397545757293702
2008-04-07,54.51671158158302,A,20.8197021484375,20.922156143188477,20.660531044006348,19.96549997329712,19.02659061431885,18.62000415802002,16.42536629676819
2008-04-08,54.47137595918999,A,21.300052642822266,20.95936813354492,20.721623611450195,20.130031299591064,19.100458946228027,18.665654258728026,16.4574108505249
2008-04-09,54.48944722831346,A,21.04974937438965,21.05411376953125,20.77727279663086,20.244987297058106,19.173845710754396,18.70990400314331,16.488203887939452
2008-04-10,54.36493593245776,A,21.065404891967773,21.01405029296875,20.854259300231934,20.333966159820555,19.214439811706544,18.754310302734375,16.519304695129396
2008-04-11,54.31005098472817,A,21.03595733642578,21.054173278808594,20.956808471679686,20.426393032073975,19.238959159851074,18.798256702423096,16.55017105102539
2008-04-14,54.22998169145695,A,20.897926330566406,21.069818115234376,20.995987129211425,20.544701957702635,19.259650955200197,18.840721797943115,16.580659379959105
2008-04-15,54.06410103131274,A,20.67523765563965,20.94485511779785,20.952111625671385,20.6117356300354,19.29284637451172,18.87852485656738,16.611351623535157
2008-04-16,54.01226016300077,A,21.208030700683597,20.97651138305664,21.015312576293944,20.7139612197876,19.340063514709474,18.91086795806885,16.6456258392334
2008-04-17,53.9650096908068,A,21.210790634155277,21.00558853149414,21.009819412231447,20.761194705963135,19.39482135772705,18.94127212524414,16.674626107215882
2008-04-18,53.9525166473635,A,21.50618553161621,21.099634170532227,21.076903724670412,20.82319793701172,19.446787605285646,18.971956310272216,16.704488272666932
2008-04-21,54.00272030723244,A,21.716909408569336,21.263430786132812,21.166624450683596,20.91357774734497,19.50204875946045,19.00361747741699,16.735174536705017
2008-04-22,54.09761493316223,A,21.589916229248047,21.44636650085449,21.195610809326176,20.958617210388184,19.558650856018065,19.039604797363282,16.765441584587098
2008-04-23,54.06946117189678,A,21.5273551940918,21.51023139953613,21.24337139129639,21.010322093963623,19.61260395050049,19.071033611297608,16.79558400630951
2008-04-24,54.17667129296387,A,22.043581008911133,21.676789474487304,21.341189002990724,21.097724151611327,19.681534729003907,19.1021572303772,16.828950142860414
2008-04-25,54.19721079821122,A,21.84481430053711,21.744515228271485,21.422074699401858,21.18944158554077,19.739556198120116,19.12800340652466,16.862309350967408
2008-04-28,54.218498274255325,A,22.315040588378903,21.8641414642334,21.563786125183107,21.279886627197264,19.806982192993164,19.153167133331298,16.896954798698424
2008-04-29,54.70722989684987,A,25.211856842041016,22.588529586791992,22.017448043823244,21.484779834747314,19.935655212402345,19.205424499511718,16.950137348175048
2008-04-30,55.27162668148325,A,25.59650611877441,23.402359771728516,22.456295585632326,21.735804080963135,20.064627532958983,19.26483636856079,17.004173669815064
2008-05-01,55.93374347746703,A,27.0485954284668,24.403362655639647,23.040076065063477,22.024947738647462,20.2295202255249,19.330223350524903,17.06656286239624
2008-05-02,56.54695798726135,A,26.229604721069336,25.280320739746095,23.51241798400879,22.2946608543396,20.37987243652344,19.393521938323975,17.127009863853456
2008-05-05,57.18379114706087,A,26.759645462036133,26.16924171447754,24.016691589355467,22.59165802001953,20.55007656097412,19.472807750701904,17.185259923934936
2008-05-06,57.342826975288375,A,27.239992141723636,26.574868774414064,24.581699180603028,22.8886549949646,20.734614486694337,19.559800720214845,17.24765137195587
2008-05-07,57.3844801774275,A,26.77897453308105,26.81136245727539,25.106861114501953,23.17511625289917,20.918557739257814,19.632470741271973,17.31269504070282
2008-05-08,57.22335416770736,A,26.99981689453125,26.801606750488283,25.602484703063965,23.471836853027344,21.100462341308592,19.712485828399657,17.382230377197267
2008-05-09,57.12321125270137,A,26.39616584777832,26.834918975830078,26.057619857788087,23.739847278594972,21.278938064575197,19.78131862640381,17.4539618062973
2008-05-12,56.96404047355376,A,26.70995330810547,26.824980545043946,26.497111129760743,24.030448627471923,21.466337966918946,19.85350061416626,17.52434287071228
2008-05-13,56.698574269300344,A,26.575593948364254,26.69210090637207,26.633484840393066,24.325466442108155,21.64385955810547,19.924339008331298,17.590999727249145
2008-05-14,56.466789847418376,A,26.36027717590332,26.608361434936523,26.709861946105956,24.58307876586914,21.81977825164795,19.99545015335083,17.65485872745514
2008-05-15,56.22472206055475,A,26.38880920410156,26.486159896850587,26.643883323669435,24.841979694366454,21.99812515258789,20.06634117126465,17.72195408821106
2008-05-16,56.01263473860214,A,26.07869911193848,26.422666549682617,26.628792762756348,25.07060537338257,22.165635108947754,20.13415868759155,17.788820848464965
2008-05-19,55.71054770519199,A,25.765825271606445,26.233840942382812,26.529410743713377,25.273051166534422,22.328745346069336,20.19406915664673,17.854954028129576
2008-05-20,55.509066985079194,P,25.549579620361328,26.028638076782226,26.36036949157715,25.47103433609009,22.479548416137696,20.251817169189454,17.92141513824463
2008-05-21,55.37340479213793,P,25.641603469848636,25.884903335571288,26.246632385253907,25.67674674987793,22.61736789703369,20.310963249206544,17.99039273738861
2008-05-22,55.21214561108864,P,25.388538360595703,25.684849166870116,26.08550453186035,25.843994617462158,22.73942211151123,20.369931087493896,18.05766435623169
2008-05-23,55.061259528858756,P,25.14192008972168,25.49749336242676,25.960079956054688,26.008849906921387,22.858512115478515,20.43647638320923,18.12048984527588
2008-05-26,55.0002967088923,P,25.14192008972168,25.372712326049804,25.80327663421631,26.150193881988525,22.990715560913085,20.5036464881897,18.182902221679687
2008-05-27,54.9941910103724,P,25.651716232299805,25.3931396484375,25.710888862609863,26.172186851501465,23.117058601379394,20.578220920562742,18.246826210021972
2008-05-28,55.06103985529098,P,26.39984893798828,25.54478874206543,25.714846038818358,26.21235399246216,23.261785202026367,20.661444606781007,18.31235188961029
2008-05-29,55.4547181497029,A,28.43442726135254,26.1539665222168,25.919407844543457,26.281645584106446,23.425151329040528,20.765556640625,18.38921175003052
2008-05-30,55.90384372626698,A,28.4022274017334,26.806027984619142,26.15176067352295,26.39027671813965,23.587873458862305,20.884814453125,18.467039785385133
2008-06-02,56.51124396582429,A,29.4466552734375,27.666975021362305,26.519843673706056,26.524627208709717,23.778620300292967,21.015390071868897,18.550815176963805
2008-06-03,56.90990653630602,A,28.287199020385746,28.194071578979493,26.793605613708497,26.576987552642823,23.930581741333008,21.137332248687745,18.63160702228546
2008-06-04,57.04610807357017,A,27.366989135742188,28.387499618530274,26.966144180297853,26.606388282775878,24.068056373596193,21.24958505630493,18.707201085090638
2008-06-05,56.962881409679966,A,28.1730899810791,28.335232162475585,27.24459934234619,26.66505193710327,24.225607376098633,21.36865728378296,18.78726171016693
2008-06-06,56.69800863989651,A,27.21331214904785,28.097449111938477,27.451738548278808,26.705909252166748,24.369664306640626,21.480210151672363,18.860448722839354
2008-06-09,56.151025573386285,A,26.81485366821289,27.571088790893555,27.61903190612793,26.71115427017212,24.495838584899904,21.587778434753417,18.931643443107603
2008-06-10,55.734345244425505,A,26.32254981994629,27.178158950805663,27.686115264892578,26.69850206375122,24.600009727478028,21.683480682373048,18.99980291366577
2008-06-11,55.3993424164133,A,25.69312858581543,26.843386840820312,27.615443229675293,26.665144634246825,24.702351875305176,21.763306388854982,19.066045413017275
2008-06-12,54.983638045790634,P,26.17071914672852,26.442912673950197,27.38907241821289,26.654240131378174,24.80045181274414,21.848652915954588,19.13503845691681
2008-06-13,54.854825374869,P,26.912397384643555,26.382729721069335,27.240089416503906,26.69592504501343,24.92199291229248,21.939898853302,19.20983299732208
2008-06-16,54.86960082097545,P,27.097362518310547,26.43923149108887,27.00516014099121,26.762501907348632,25.04754611968994,22.037068367004395,19.285781850814818
2008-06-17,54.962289346445004,P,26.88940048217773,26.552601623535157,26.86538028717041,26.82949295043945,25.15933307647705,22.12989601135254,19.359561738967894
2008-06-18,55.198034971379904,P,26.970382690429688,26.808052444458006,26.82571964263916,26.895931911468505,25.27774574279785,22.225795726776123,19.431607556343078
2008-06-19,55.39083909589709,A,26.92528915405273,26.95896644592285,26.700939559936522,26.972769451141357,25.39494342803955,22.304691619873047,19.502202339172364
2008-06-20,55.2919485118278,A,26.13483238220215,26.80345344543457,26.593091583251955,27.02241506576538,25.496920928955078,22.367940044403078,19.569602217674255
2008-06-23,55.15544508564972,A,25.99771499633789,26.58352394104004,26.51137771606445,27.06520481109619,25.598916702270508,22.42928382873535,19.636835169792175
2008-06-24,54.99636328058248,P,25.79987907409668,26.365619659423828,26.45911064147949,27.072612953186034,25.701409530639648,22.497127952575685,19.698906574249268
2008-06-25,54.88662465449146,P,26.66670227050781,26.304883575439455,26.55646800994873,27.08595561981201,25.810582962036133,22.575323238372803,19.763618354797362
2008-06-26,54.61760739061773,P,25.372896194458008,25.994404983520507,26.47668571472168,26.932879066467287,25.893825073242187,22.64432321548462,19.821856532096863
2008-06-27,54.417080624059736,P,25.003894805908203,25.768217468261717,26.285835456848144,26.762962436676027,25.963779258728028,22.705283432006837,19.879603748321532
2008-06-30,54.12377670792281,P,24.433364868164062,25.45534744262695,26.019435691833497,26.512297916412354,26.018108367919922,22.760078563690186,19.936472063064574
2008-07-01,53.85478301914094,P,24.233673095703125,25.14210624694824,25.753862953186037,26.309621620178223,26.070983505249025,22.814817180633543,19.992006855010985
2008-07-02,53.34503656328379,P,23.51039123535156,24.510844039916993,25.40786380767822,26.11679172515869,26.110644226074218,22.861624088287353,20.04398950099945
2008-07-03,53.074074468356436,P,23.3493595123291,24.10613670349121,25.050270843505857,25.875605201721193,26.136759796142577,22.909147262573242,20.092803077697752
2008-07-04,52.914575643484774,P,23.3493595123291,23.77522964477539,24.771723556518552,25.682407569885253,26.16685070037842,22.95320344924927,20.141630425453187
2008-07-07,52.77341037992457,P,22.64632606506348,23.417821884155273,24.436584663391113,25.473981189727784,26.17347640991211,22.990229301452636,20.18446397304535
2008-07-08,52.8347076255727,P,24.316490173339844,23.434385299682617,24.28824577331543,25.37367820739746,26.155569076538086,23.045612144470216,20.235827345848083
2008-07-09,52.841075502347735,P,23.13335609436035,23.358978271484375,23.934911155700682,25.245689582824706,26.106306076049805,23.085466804504396,20.279457383155822
2008-07-10,52.88158795560002,P,23.312902450561523,23.351686859130858,23.728911781311034,25.102798748016358,26.0315922164917,23.1305562210083,20.321869101524353
2008-07-11,52.934233846339644,P,23.694997787475582,23.420814514160156,23.59802207946777,24.941928768157958,25.980900077819825,23.18038625717163,20.365773615837096
2008-07-14,53.11540600013126,P,23.708820343017575,23.633313369750972,23.525567626953126,24.77250165939331,25.919883575439453,23.234980068206788,20.4097931432724
2008-07-15,52.92007114088196,P,23.05233192443848,23.380481719970703,23.40743350982666,24.58064823150635,25.83613037109375,23.285372428894043,20.450378766059874
2008-07-16,53.27099566341379,P,24.9702091217041,23.747852325439453,23.553415298461914,24.48063955307007,25.79995506286621,23.359256401062012,20.49957604408264
2008-07-17,53.78310650565882,A,26.332895278930664,24.35185089111328,23.85176887512207,24.451019859313966,25.7866166305542,23.443539485931396,20.556954650878907
2008-07-18,54.174648073134534,A,25.85964584350586,24.784780502319336,24.102797508239746,24.43726053237915,25.77588623046875,23.52741214752197,20.61133816242218
2008-07-21,54.37606766659266,A,24.666379928588867,24.976292419433594,24.304802894592285,24.3706937789917,25.735014762878418,23.600676364898682,20.66218806743622
2008-07-22,54.79696183419065,A,25.21420288085937,25.408666610717773,24.39457416534424,24.341409969329835,25.70778694152832,23.675823249816894,20.716837401390077
2008-07-23,54.762357195313506,A,24.95179557800293,25.404983901977538,24.576418113708495,24.25566463470459,25.67961730957031,23.749697780609132,20.770560641288757
2008-07-24,54.33145044591219,A,23.799053192138672,24.89821548461914,24.62503318786621,24.176972484588624,25.627822189331056,23.812973670959472,20.818929085731508
2008-07-25,54.040986502622495,P,24.265857696533203,24.57945785522461,24.682119178771973,24.140070629119872,25.591565361022948,23.878600234985353,20.870605607032775
2008-07-28,53.839864664901086,P,23.35893440246582,24.31796875,24.6471305847168,24.086349105834962,25.543427543640135,23.936086444854737,20.920049333572386
2008-07-29,53.69048419576493,P,24.132349014282227,24.10159797668457,24.755132293701173,24.081282901763917,25.515082931518556,23.997315673828126,20.972560691833497
2008-07-30,53.70008379420637,P,24.926937103271484,24.09662628173828,24.75080509185791,24.152110195159914,25.500789604187013,24.05907875061035,21.02951823711395
2008-07-31,53.54646051117684,P,22.47962951660156,23.83274154663086,24.365478515625,24.108623695373534,25.442611427307128,24.09101676940918,21.072364659309386
2008-08-01,53.20371348387901,P,21.84617805480957,23.348805618286132,23.96413173675537,24.033464622497558,25.376696586608887,24.117604351043703,21.10944794178009
2008-08-04,52.932922138147994,P,21.26151466369629,22.929321670532225,23.623645210266112,23.9642240524292,25.29908847808838,24.144902019500734,21.143460898399354
2008-08-05,52.52768674433819,P,21.83144760131836,22.46914138793945,23.285369682312012,23.839971923828124,25.22268310546875,24.169870853424072,21.180415391921997
2008-08-06,51.920570512060046,P,21.3609561920166,21.755945205688477,22.92628574371338,23.75135192871094,25.121905250549318,24.191845226287843,21.199965839385985
2008-08-07,51.65433766132824,P,20.71644401550293,21.40330810546875,22.618024826049805,23.621529006958006,24.967545585632323,24.196348457336427,21.216491289138794
2008-08-08,51.58794667387409,P,21.37291717529297,21.30865592956543,22.32873077392578,23.505424976348877,24.826959381103517,24.20741641998291,21.23604181289673
2008-08-11,51.59264698023576,P,21.65098190307617,21.386549377441405,22.157935523986815,23.402533054351807,24.67104591369629,24.22483310699463,21.258871002197267
2008-08-12,51.51767561742642,P,21.26151466369629,21.272562789916993,21.870852088928224,23.3129921913147,24.5305322265625,24.230556983947753,21.273564043045045
2008-08-13,51.58671806342226,P,21.49906349182129,21.30018424987793,21.528064727783203,23.139434909820558,24.41317371368408,24.240615043640137,21.28940806388855
2008-08-14,51.78649843328711,P,21.718191146850582,21.500533676147462,21.451920890808104,22.908699703216552,24.28407573699951,24.25484155654907,21.31004172325134
2008-08-15,51.953124272029974,P,22.00086212158203,21.626122665405273,21.46738929748535,22.715760517120362,24.179826736450195,24.27474552154541,21.331372022628784
2008-08-18,52.06914356908701,P,21.905101776123047,21.67694664001465,21.531748008728027,22.57769660949707,24.081631698608398,24.28873514175415,21.35733256340027
2008-08-19,52.27187377788178,P,21.96587371826172,21.817818450927735,21.545190620422364,22.415280151367188,23.99449817657471,24.297253952026367,21.38041297912598
2008-08-20,52.56370154703891,A,22.403217315673828,21.998649215698244,21.649416732788087,22.28785123825073,23.928699951171875,24.315525913238524,21.406617431640626
2008-08-21,52.7368975705506,A,22.213550567626957,22.097721099853516,21.79912738800049,22.208576107025145,23.849556579589844,24.325004196166994,21.43274188041687
2008-08-22,52.79967355391036,A,22.24853515625,22.14725570678711,21.88668918609619,22.107709980010988,23.756279335021972,24.339136123657227,21.459045820236206
2008-08-25,52.74240284294097,A,21.56350326538086,22.07893600463867,21.87794132232666,22.01793842315674,23.64560214996338,24.34657413482666,21.48328914642334
2008-08-26,52.72493362717747,A,21.798303604125977,22.045421981811522,21.93162021636963,21.901236152648927,23.543780212402343,24.351556644439697,21.50860545158386
2008-08-27,52.57287839518068,P,21.81855583190918,21.928489685058594,21.96356945037842,21.74581708908081,23.440743675231932,24.35924470901489,21.5345743560791
2008-08-28,52.560080683425944,P,22.325876235961918,21.950954818725585,22.02433795928955,21.73812942504883,23.348755416870116,24.371849422454833,21.563079862594606
2008-08-29,52.61091835031373,P,22.332321166992188,21.967712020874025,22.057483863830566,21.76243658065796,23.27270519256592,24.384813060760496,21.591534881591798
2008-09-01,52.79575954569029,A,22.332321166992188,22.121475601196288,22.10020580291748,21.815976905822755,23.199397315979002,24.399157009124757,21.619939403533934
2008-09-02,52.89217034402781,A,22.023876190185547,22.1665901184082,22.106006050109862,21.825598335266115,23.12387725830078,24.412643394470216,21.6455841255188
2008-09-03,52.841918184333224,A,21.142730712890625,22.031425094604494,21.979957389831544,21.814687061309815,23.013397827148438,24.411990394592284,21.661429176330568
2008-09-04,52.50089930554048,P,19.890544891357425,21.544358825683595,21.74765682220459,21.773392105102538,22.903750801086424,24.398787937164307,21.670030031204224
2008-09-05,52.19603662612706,P,20.388660430908203,21.155626678466795,21.56166934967041,21.7241792678833,22.811446113586427,24.387612686157226,21.679784498214723
2008-09-08,51.836976489666775,B,20.20174789428711,20.729512023925782,21.425493812561037,21.651717567443846,22.726813774108887,24.372461071014403,21.688039274215697
2008-09-09,51.398999608697615,B,19.03150177001953,20.131037139892577,21.14881362915039,21.54021692276001,22.622770347595214,24.34687692642212,21.6932408618927
2008-09-10,51.27077355329809,B,19.641023635864254,19.830695724487306,20.9310604095459,21.447314929962157,22.54538299560547,24.328013610839843,21.699523611068727
2008-09-11,51.488231444178496,B,20.77168273925781,20.006923294067384,20.77564105987549,21.399989509582518,22.493829460144042,24.31529462814331,21.708725929260254
2008-09-12,51.59701995002492,B,20.6077938079834,20.05074996948242,20.60318832397461,21.330336093902588,22.43899814605713,24.302924423217775,21.715463914871215
2008-09-15,51.55413863877215,B,19.49831199645996,19.910062789916992,20.319787406921385,21.209996604919432,22.37603786468506,24.274757137298582,21.71396213531494
2008-09-16,51.66281504244811,B,19.77820587158203,20.05940361022949,20.095220375061036,21.10061321258545,22.2852721786499,24.220420627593995,21.712922563552855
2008-09-17,51.40254899272218,B,18.046321868896484,19.740463256835938,19.785579490661622,20.882768440246583,22.183531494140624,24.144918785095214,21.704877576828004
2008-09-18,51.083378246818064,B,19.199996948242188,19.426126098632814,19.7165246963501,20.732090759277344,22.101273384094238,24.06643280029297,21.698328075408934
2008-09-19,51.05113844227085,B,20.733020782470703,19.451171493530275,19.750960731506346,20.656315040588378,22.04203384399414,24.011466960906983,21.70249444961548
2008-09-22,50.939870238001085,B,18.63374137878418,19.278257369995117,19.594160079956055,20.509826946258546,21.94053226470947,23.930207920074462,21.701507835388185
2008-09-23,50.79106897461613,B,18.23046112060547,18.968708419799803,19.51405601501465,20.33143482208252,21.844094848632814,23.840112609863283,21.699956665039064
2008-09-24,50.83611287558434,B,17.894392013549805,18.938322448730467,19.339392852783202,20.13522663116455,21.702578506469727,23.75126678466797,21.69186876296997
2008-09-25,50.58842326312859,B,17.527029037475586,18.60372886657715,19.014927482604982,19.895284271240236,21.526461181640624,23.656538906097413,21.684512367248534
2008-09-26,49.98886798550415,B,17.039968490600586,17.865118408203124,18.6581449508667,19.630666637420653,21.35006763458252,23.562976932525636,21.672147779464723
2008-09-29,49.5328331979774,B,15.471033096313477,17.232576751708983,18.25541706085205,19.28760223388672,21.166160697937013,23.450587730407715,21.65204417228699
2008-09-30,49.23852880163428,B,16.327314376831055,16.851947402954103,17.910327911376953,19.002774143218993,20.988422927856444,23.348104934692383,21.63622197151184
2008-10-01,49.00776804269331,B,15.77580451965332,16.428229904174806,17.683276176452637,18.734427833557127,20.80490310668945,23.24226020812988,21.618855180740358
2008-10-02,48.82078755020345,B,14.743663787841797,15.871556854248047,17.2376428604126,18.47708377838135,20.623795318603516,23.125808753967284,21.596074962615965
2008-10-03,48.71000812990218,B,14.750110626220703,15.41358528137207,16.639351844787598,18.195156288146972,20.433480377197267,23.012522869110107,21.57334077835083
2008-10-06,48.93952782490609,B,15.413951873779297,15.402169036865235,16.31737289428711,17.955766487121583,20.274580726623537,22.909004135131838,21.551536645889282
2008-10-07,48.90902709856135,B,14.611994743347168,15.059105110168456,15.95552625656128,17.734791135787965,20.084173641204835,22.799628286361695,21.525722727775573
2008-10-08,48.93208417470197,B,15.07187843322754,14.9183198928833,15.673274898529053,17.50633387565613,19.887072467803954,22.693931035995483,21.502447142601014
2008-10-09,49.062040673513316,B,14.349340438842772,14.839455223083496,15.355506038665771,17.185216760635377,19.72446668624878,22.583539056777955,21.476735072135924
2008-10-10,49.23154995761985,B,13.98161792755127,14.68575668334961,15.04967098236084,16.853907966613768,19.567175483703615,22.47193603515625,21.45420620918274
2008-10-13,49.510200369924,B,15.999004364013672,14.802767181396485,15.102468109130859,16.678942584991454,19.461925277709963,22.38050687789917,21.442076683044434
2008-10-14,49.90652644066018,B,16.042316436767578,15.088831520080566,15.073968315124512,16.49214811325073,19.346142654418944,22.284412879943847,21.431316900253297
