Date,GRADE,GPS,ATO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-06-21,,,1.3207212686538696,1.314894676208496,1.303241491317749,1.2959582388401032,1.3133411121368408,1.3281990337371825,
1984-06-22,,,1.3207212686538696,1.3207212686538696,1.3061547875404358,1.2979004383087158,1.3139237713813783,1.3276163566112518,
1984-06-25,,,1.3207212686538696,1.3207212686538696,1.3090680837631226,1.2998426377773284,1.3145064306259155,1.3273250234127045,
1984-06-26,,,1.3401433229446411,1.324605679512024,1.3139235854148865,1.3027559399604798,1.315671751499176,1.3272279107570648,
1984-06-27,,,1.3789889812469482,1.3362592220306397,1.3226636528968811,1.3076115250587463,1.3176139855384827,1.32703369140625,
1984-06-28,,,1.349854588508606,1.342085886001587,1.3284902811050414,1.3110103905200958,1.3189735317230225,1.3265481281280518,
1984-06-29,,,1.349854588508606,1.3479125499725342,1.334316909313202,1.3144092559814453,1.3203330779075622,1.3259654533863068,
1984-07-02,,,1.3401433229446411,1.3517969608306886,1.336259114742279,1.3153803586959838,1.321886866092682,1.325868340730667,
1984-07-03,,,1.3401433229446411,1.3517969608306886,1.3382013201713563,1.317808109521866,1.3234406542778014,1.3257712280750276,
1984-07-04,,,1.3401433229446411,1.344027829170227,1.3401435256004333,1.3202358603477478,1.3255771136283874,1.3256741154193878,
1984-07-05,,,1.3401433229446411,1.3420855760574342,1.3420857310295105,1.3226636111736298,1.3277135729789733,1.3255770027637481,
1984-07-06,,,1.3401433229446411,1.3401433229446411,1.3440279364585876,1.3250913619995117,1.3298500323295592,1.3251885461807251,
1984-07-09,,,1.3401433229446411,1.3401433229446411,1.3459701418876648,1.3275191128253936,1.3310153532028197,1.3248000895977021,
1984-07-10,,,1.3401433229446411,1.3401433229446411,1.3459701418876648,1.3299468636512757,1.3308211278915405,1.3247029769420624,
1984-07-11,,,1.349854588508606,1.3420855760574342,1.3430567026138305,1.332860177755356,1.3314037942886352,1.3248000895977021,
1984-07-12,,,1.349854588508606,1.344027829170227,1.3430567026138305,1.335773491859436,1.3315980195999146,1.3248972022533416,
1984-07-13,,,1.3401433229446411,1.344027829170227,1.3420855760574342,1.338201242685318,1.3314037942886352,1.3248972022533416,
1984-07-16,,,1.3401433229446411,1.344027829170227,1.3420855760574342,1.3391723453998565,1.331209568977356,1.3250914227962494,
1984-07-17,,,1.3401433229446411,1.344027829170227,1.3420855760574342,1.3401434481143952,1.3304326558113098,1.325285643339157,
1984-07-18,,,1.3401433229446411,1.3420855760574342,1.3420855760574342,1.3411145508289337,1.329267303943634,1.3254798638820648,
1984-07-19,,,1.3401433229446411,1.3401433229446411,1.3420855760574342,1.3420856535434722,1.3281019520759583,1.3256740844249726,
1984-07-20,,,1.3207212686538696,1.3362589120864867,1.340143370628357,1.3420856535434722,1.326548159122467,1.3256740844249726,
1984-07-23,,,1.291588306427002,1.326547908782959,1.335287868976593,1.3406290054321288,1.324800145626068,1.325382754802704,
1984-07-24,,,1.2818772792816162,1.314894700050354,1.3294612646102906,1.3377157032489777,1.3228579115867616,1.3248000943660736,
1984-07-25,,,1.2624539136886597,1.2993568181991577,1.320721197128296,1.3318889498710633,1.3205272102355956,1.3242174208164215,
1984-07-26,,,1.2818772792816162,1.2877036094665528,1.313923466205597,1.3284900844097138,1.3185849761962891,1.323828980922699,
1984-07-27,,,1.2818772792816162,1.279934811592102,1.3080968618392945,1.3250912189483643,1.3166427421569824,1.3232463204860687,
1984-07-30,,,1.2818772792816162,1.277992606163025,1.3022702574729919,1.322177916765213,1.3147005081176757,1.3225665473937989,
1984-07-31,,,1.2818772792816162,1.277992606163025,1.2964436531066894,1.3192646145820617,1.3135351872444152,1.321886774301529,
1984-08-01,,,1.2818772792816162,1.2818772792816162,1.290617048740387,1.3163513123989106,1.3123698663711547,1.321207001209259,
1984-08-02,,,1.2818772792816162,1.2818772792816162,1.2847904443740845,1.3134380102157592,1.312175645828247,1.320527228116989,
1984-08-03,,,1.2818772792816162,1.2818772792816162,1.280906045436859,1.3105247080326081,1.312175645828247,1.3198474550247192,
1984-08-06,,,1.2818772792816162,1.2818772792816162,1.2799349427223206,1.3076114058494568,1.312175645828247,1.3191676819324494,
1984-08-07,,,1.2624539136886597,1.277992606163025,1.277992606163025,1.3037269353866576,1.311787178516388,1.3182936751842498,
1984-08-08,,,1.2624539136886597,1.2741079330444336,1.277992606163025,1.2993569016456603,1.3113987112045289,1.3174196684360504,
1984-08-09,,,1.2624539136886597,1.2702232599258423,1.2760502696037292,1.294986867904663,1.3110102438926696,1.316545661687851,
1984-08-10,,,1.2624539136886597,1.266338586807251,1.2741079330444336,1.291102397441864,1.3106217765808106,1.3156716549396514,
1984-08-13,,,1.2333203554153442,1.2566272020339966,1.2692522406578064,1.2857612490653991,1.3088737583160401,1.3144091999530791,
1984-08-14,,,1.2624539136886597,1.2566272020339966,1.2673099040985107,1.2818767786026002,1.3082910704612731,1.31343808054924,
1984-08-15,,,1.2333203554153442,1.2508004903793335,1.2624542117118835,1.2765356302261353,1.30712571144104,1.3121756255626678,
1984-08-16,,,1.2333203554153442,1.2449737787246704,1.2575985193252563,1.2711944818496703,1.305960352420807,1.3109131705760957,
1984-08-17,,,1.2333203554153442,1.2391470670700073,1.2527428269386292,1.266824436187744,1.3047949934005738,1.3096507155895234,
1984-08-20,,,1.2624539136886597,1.2449737787246704,1.2508004903793335,1.265367716550827,1.3042123055458068,1.3087767088413238,
1984-08-21,,,1.2333203554153442,1.2391470670700073,1.247887134552002,1.2629398703575134,1.3030469465255736,1.3079026997089387,
1984-08-22,,,1.2333203554153442,1.2391470670700073,1.2449737787246704,1.2614831924438477,1.3018815875053407,1.3070286905765534,
1984-08-23,,,1.2333203554153442,1.2391470670700073,1.2420604228973389,1.259055346250534,1.3007162284851075,1.3064460110664369,
1984-08-24,,,1.2333203554153442,1.2391470670700073,1.2391470670700073,1.2566275000572205,1.2995508694648743,1.3058633315563202,
1984-08-27,,,1.2041873931884766,1.2274937629699707,1.2362337708473206,1.2527430057525635,1.2972201919555664,1.3049893224239348,
1984-08-28,,,1.2041873931884766,1.2216671705245972,1.2304071187973022,1.2488585114479065,1.2948895144462584,1.3041153132915497,
1984-08-29,,,1.2041873931884766,1.2158405780792236,1.2274938225746155,1.2449740171432495,1.2925588369369507,1.3029499745368958,
1984-08-30,,,1.1750531196594238,1.2041871309280396,1.2216670989990235,1.2396328091621398,1.2896454739570617,1.3014932930469514,
1984-08-31,,,1.2041873931884766,1.198360538482666,1.2187538027763367,1.2357483148574828,1.2873147964477538,1.300619283914566,
1984-09-03,,,1.2041873931884766,1.198360538482666,1.2129271507263184,1.2318638205528258,1.284984118938446,1.2997452747821807,
1984-09-04,,,1.2041873931884766,1.198360538482666,1.2100138545036316,1.2289504945278167,1.2822650003433227,1.2989683759212494,
1984-09-05,,,1.2041873931884766,1.198360538482666,1.2071005582809449,1.2260371685028075,1.2787689685821533,1.298191477060318,
1984-09-06,,,1.2041873931884766,1.2041873931884766,1.204187262058258,1.2231238424777984,1.2758556246757506,1.2974145781993867,
1984-09-07,,,1.223609447479248,1.208071804046631,1.2032161712646485,1.221181619167328,1.2733307218551635,1.2968318998813628,
1984-09-10,,,1.223609447479248,1.2119562149047851,1.2051583766937255,1.220696073770523,1.2710000443458558,1.2964434552192687,
1984-09-11,,,1.2333203554153442,1.2177828073501586,1.2080716729164123,1.2192393958568573,1.2688635849952699,1.2961521196365355,
1984-09-12,,,1.2624539136886597,1.2294361114501953,1.2138983249664306,1.220696073770523,1.26730979681015,1.2964434552192687,
1984-09-13,,,1.2624539136886597,1.241089415550232,1.2226384043693543,1.2221527516841888,1.2657560086250306,1.296734790802002,
1984-09-14,,,1.2333203554153442,1.2430315971374513,1.225551700592041,1.2221527516841888,1.2636195492744446,1.296734790802002,
1984-09-17,,,1.2333203554153442,1.2449737787246704,1.2284649968147279,1.220696073770523,1.2614830899238587,1.2962492215633392,
1984-09-18,,,1.2333203554153442,1.2449737787246704,1.2313782930374146,1.220696073770523,1.2593466305732728,1.2950838792324066,
1984-09-19,,,1.2333203554153442,1.2391470670700073,1.2342915892601014,1.220696073770523,1.2570159459114074,1.2942098701000213,
1984-09-20,,,1.2624539136886597,1.2391470670700073,1.2401182413101197,1.2221527516841888,1.2552679324150084,1.2934329760074617,
1984-09-21,,,1.2818772792816162,1.2488584518432617,1.2459450244903565,1.2245805978775024,1.254102611541748,1.2927532029151916,
1984-09-24,,,1.2818772792816162,1.2585698366165161,1.2517718076705933,1.2284650921821594,1.2529372906684875,1.2920734298229217,
1984-09-25,,,1.2818772792816162,1.2682812213897705,1.2566275000572205,1.2323495864868164,1.251771969795227,1.2911023128032684,
1984-09-26,,,1.2624539136886597,1.2741079330444336,1.2566275000572205,1.2352629125118255,1.2502181816101074,1.2897427427768706,
1984-09-27,,,1.2818772792816162,1.277992606163025,1.2585698366165161,1.2406041204929352,1.249052860736847,1.2885774064064026,
1984-09-28,,,1.291588306427002,1.279934811592102,1.2643966317176818,1.2449741661548615,1.2484702014923095,1.2875091803073884,
1984-10-01,,,1.291588306427002,1.2818770170211793,1.2702234268188477,1.2493442118167877,1.2484702014923095,1.2866351735591888,
1984-10-02,,,1.291588306427002,1.2838192224502563,1.2760502219200134,1.253714257478714,1.2486644220352172,1.2857611668109894,1.3041153061389923
1984-10-03,,,1.291588306427002,1.2896461009979248,1.2818770170211793,1.2580843031406403,1.2492471098899842,1.28488716006279,1.3040667521953582
1984-10-04,,,1.3207212686538696,1.2974148988723755,1.2877037525177002,1.26391099691391,1.2500239896774292,1.284304482936859,1.3042124170064926
1984-10-05,,,1.3207212686538696,1.303241491317749,1.2915881514549254,1.268766587972641,1.2508008694648742,1.2837218058109283,1.304358081817627
1984-10-08,,,1.3207212686538696,1.3090680837631226,1.295472550392151,1.273622179031372,1.2515777492523192,1.2831391286849976,1.3045037466287612
1984-10-09,50.69486697155329,A,1.3207212686538696,1.314894676208496,1.2993569493293762,1.2779922246932984,1.2523546290397645,1.2829449081420898,1.3046979665756226
1984-10-10,50.7022435481295,A,1.3207212686538696,1.3207212686538696,1.3051836848258973,1.2809055924415589,1.2531315088272095,1.282750687599182,1.3049893033504487
1984-10-11,50.69636868415006,A,1.3207212686538696,1.3207212686538696,1.3090680837631226,1.2838189601898193,1.2539083886146545,1.2830420172214507,1.3052806401252746
1984-10-12,50.67989508468279,A,1.291588306427002,1.314894676208496,1.3090680837631226,1.2867323577404022,1.2541026091575622,1.2831391274929047,1.3053291952610016
1984-10-15,50.66277546916232,A,1.291588306427002,1.3090680837631226,1.3090680837631226,1.289645755290985,1.25429682970047,1.2832362377643585,1.3053291952610016
1984-10-16,50.64465873188524,A,1.291588306427002,1.303241491317749,1.3090680837631226,1.292559152841568,1.2548795175552367,1.2833333480358124,1.3053291952610016
1984-10-17,50.6260978976372,A,1.291588306427002,1.2974148988723755,1.3090680837631226,1.295472550392151,1.2554622054100038,1.2834304583072662,1.3053777503967285
1984-10-18,50.6052068908595,P,1.291588306427002,1.291588306427002,1.3061547875404358,1.296929270029068,1.2560448932647705,1.2835275685787202,1.3054263055324555
1984-10-19,50.60362155735984,P,1.291588306427002,1.291588306427002,1.303241491317749,1.2974148213863372,1.2566275811195373,1.283624678850174,1.3054748606681823
1984-10-22,50.601565879246756,P,1.291588306427002,1.291588306427002,1.3003281950950623,1.2979003727436065,1.2577929401397705,1.2833333492279053,1.3054748606681823
1984-10-23,50.59848699624073,P,1.291588306427002,1.291588306427002,1.2974148988723755,1.298385924100876,1.2583756279945373,1.2833333492279053,1.3055234158039093
1984-10-24,50.59867697661226,P,1.291588306427002,1.291588306427002,1.2945016026496887,1.299842643737793,1.2595409870147705,1.2833333492279053,1.3055719709396363
1984-10-25,50.60326357806334,A,1.291588306427002,1.291588306427002,1.291588306427002,1.3003281950950623,1.2607063460350036,1.2833333492279053,1.305620526075363
1984-10-26,50.607487915320995,A,1.291588306427002,1.291588306427002,1.291588306427002,1.3003281950950623,1.2618717050552368,1.2833333492279053,1.30566908121109
1984-10-29,50.62763845904953,A,1.3207212686538696,1.2974148988723755,1.2945016026496887,1.3017848432064056,1.263037052154541,1.283624678850174,1.3058633011579515
1984-10-30,50.66089112084027,A,1.3401433229446411,1.3071259021759034,1.2993571043014527,1.3042125940322875,1.265173511505127,1.2841102290153503,1.3061546313762664
1984-10-31,50.69590091807148,A,1.349854588508606,1.3187791585922242,1.305183732509613,1.3071259081363678,1.2675041961669922,1.2846928918361664,1.3064945179224015
1984-11-01,50.78110410058462,A,1.4372553825378418,1.347912573814392,1.319750440120697,1.3129526138305665,1.2715828967094422,1.2861495625972748,1.3072714084386825
1984-11-02,50.90641163426519,A,1.514945387840271,1.3925839900970458,1.3420861482620239,1.3226638197898866,1.2772153973579408,1.2883831334114075,1.3082425290346145
1984-11-05,51.01802088924499,A,1.5246566534042358,1.4333710670471191,1.3653929829597473,1.3328605890274048,1.2836247825622558,1.2904224872589112,1.3092622059583663
1984-11-06,51.10917397787444,A,1.514945387840271,1.468331480026245,1.3877286911010742,1.3425717949867249,1.2898399424552918,1.292364728450775,1.3103789913654327
1984-11-07,51.157098100950975,A,1.4566770792007446,1.4896959781646728,1.4042375683784485,1.3493695855140686,1.2948897361755372,1.293724286556244,1.311058770418167
1984-11-08,51.1488472656328,A,1.4663901329040527,1.495522928237915,1.4217177510261536,1.3566530287265777,1.3007164764404298,1.2951809751987458,1.3116900044679642
1984-11-09,51.11124631224501,A,1.514945387840271,1.495522928237915,1.4440534591674805,1.3678208827972411,1.3069316363334655,1.2971232163906097,1.3123697865009307
1984-11-12,51.06934335547634,A,1.514945387840271,1.4935806751251222,1.4634758710861206,1.3789887368679046,1.3131467962265015,1.2990654575824738,1.313195240497589
1984-11-13,51.032234018604406,A,1.514945387840271,1.4935806751251222,1.4809560775756836,1.390156590938568,1.3193619561195373,1.30081347823143,1.3140206944942474
1984-11-14,51.03511308292956,A,1.514945387840271,1.5052343368530274,1.49746515750885,1.4013244450092315,1.3255771160125733,1.3021730422973632,1.3146033668518067
1984-11-15,51.03547659481476,A,1.514945387840271,1.514945387840271,1.505234158039093,1.412492299079895,1.3317922759056091,1.3038239502906799,1.315186039209366
1984-11-16,51.00290387749237,A,1.514945387840271,1.514945387840271,1.505234158039093,1.4236601531505584,1.3376189947128296,1.3054748582839966,1.3157201558351517
1984-11-19,50.976886055934635,A,1.514945387840271,1.514945387840271,1.5042630314826966,1.4348280072212218,1.3434457135200502,1.307222878932953,1.31654560983181
1984-11-20,50.953426858635346,A,1.514945387840271,1.514945387840271,1.5042630314826966,1.4459958612918853,1.3490782141685487,1.3089708995819092,1.3173710638284684
1984-11-21,50.932415125680144,A,1.514945387840271,1.514945387840271,1.5100898623466492,1.4571637153625487,1.3541280436515808,1.3107189202308656,1.3181965178251267
