Date,GRADE,GPS,VTRS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-05-15,54.35281314391958,P,6.613913536071777,6.830475807189941,7.0265508651733395,7.127515244483948,7.2863006591796875,6.972365102767944,6.628323750495911
1995-05-16,54.34170173252567,P,6.789505958557129,6.807063961029053,6.994359493255615,7.098250317573547,7.280073871612549,6.9783104181289675,6.6349208283424375
1995-05-17,54.385102081983554,P,6.877301692962647,6.801211261749268,6.9504622459411625,7.080691504478454,7.278525228500366,6.984841461181641,6.641083996295929
1995-05-18,54.41263979772224,P,6.760241508483887,6.777799224853515,6.894858980178833,7.0602059841156,7.274050884246826,6.989617466926575,6.647098305225373
1995-05-19,54.45344573753331,P,6.760241508483887,6.760240840911865,6.8480353355407715,7.042647075653076,7.266069908142089,6.994101266860962,6.653112614154816
1995-05-22,54.703558968720436,P,6.789505958557129,6.795359325408936,6.812917566299438,7.019235301017761,7.2621808528900145,6.998877711296082,6.659418728351593
1995-05-23,54.68686120493129,P,6.7017083168029785,6.777799797058106,6.792431879043579,6.982653999328614,7.253613710403442,7.005406107902527,6.664849410057068
1995-05-24,54.64700619084058,P,6.7017083168029785,6.7426811218261715,6.77194619178772,6.959241819381714,7.245630970001221,7.0119345045089725,6.670425567626953
1995-05-25,54.7778095165568,P,6.877301692962647,6.766093158721924,6.77194619178772,6.943146133422852,7.239991197586059,7.019926633834839,6.674261038303375
1995-05-26,54.706190162469774,P,6.613913536071777,6.736827564239502,6.748534202575684,6.9138810396194454,7.224992733001709,7.025284881591797,6.677070527076721
1995-05-29,54.57773787335987,P,6.613913536071777,6.7017090797424315,6.748534202575684,6.8875425338745115,7.205903186798095,7.031811981201172,6.679007127285003
1995-05-30,54.55767527246155,P,6.643177509307861,6.690002918243408,6.7339013576507565,6.864130425453186,7.187398920059204,7.040092825889587,6.681671977043152
1995-05-31,54.506781658828935,P,6.7017083168029785,6.690002918243408,6.71634202003479,6.833402132987976,7.167143135070801,7.046621222496032,6.686084299087525
1995-06-01,54.29139169297003,P,6.672442436218262,6.649031066894532,6.707562112808228,6.801210546493531,7.145133085250855,7.051980328559876,6.689040956497192
1995-06-02,54.266976576928265,P,6.584645748138428,6.643177509307861,6.690002536773681,6.769018936157226,7.119613876342774,7.056169271469116,6.692286040782928
1995-06-05,54.31567632626767,P,6.730971813201904,6.666589164733887,6.684149122238159,6.7485333442687985,7.097957677841187,7.060360374450684,6.695535345077515
1995-06-06,54.42479646984972,P,6.789505958557129,6.69585485458374,6.692928886413574,6.742680382728577,7.080398626327515,7.06455237865448,6.6993682789802556
1995-06-07,54.5458938811706,P,6.789505958557129,6.7134143829345705,6.701708650588989,6.736827421188354,7.064595518112182,7.0693288230896,6.703346688747406
1995-06-08,54.645052440273794,P,6.7017083168029785,6.719267559051514,6.684149312973022,6.7280477523803714,7.048792419433593,7.072350635528564,6.706449675559997
1995-06-09,54.86839891139511,A,6.760241508483887,6.754386711120605,6.698782110214234,6.723658156394959,7.035330562591553,7.076834435462952,6.71042724609375
1995-06-12,55.03260861679612,A,6.789505958557129,6.76609354019165,6.716341352462768,6.732437777519226,7.022453994750976,7.082779750823975,6.7145511388778685
1995-06-13,55.03092022211183,A,6.789505958557129,6.76609354019165,6.730974197387695,6.732437777519226,7.010162687301635,7.08404960155487,6.7183840727806095
1995-06-14,55.04090071974303,A,6.8187689781188965,6.771946144104004,6.742680263519287,6.729511141777039,6.99845664024353,7.087073159217835,6.722654280662536
1995-06-15,55.166569038770724,A,6.8187689781188965,6.795358276367187,6.757312917709351,6.732437515258789,6.987921237945557,7.0898045063018795,6.726342570781708
1995-06-16,55.15004041591547,A,6.789505958557129,6.801211166381836,6.7777989387512205,6.733900737762451,6.976215267181397,7.0916587829589846,6.730175504684448
1995-06-19,55.13734796272795,A,6.877301692962647,6.81877031326294,6.792431926727295,6.738290524482727,6.967435817718506,7.094975457191468,6.734301934242248
1995-06-20,55.13982877013203,A,6.789505958557129,6.81877031326294,6.792431926727295,6.742680406570434,6.95748571395874,7.097414174079895,6.737843909263611
1995-06-21,55.174198345514846,A,6.877301692962647,6.830476856231689,6.801211500167847,6.751460075378418,6.94870626449585,7.099561982154846,6.741970338821411
1995-06-22,55.37105768896675,A,7.199215412139893,6.906566143035889,6.850962209701538,6.76755576133728,6.942267980575561,7.104052248001099,6.747706336975098
1995-06-23,55.52436692426415,A,7.082155227661133,6.9650959968566895,6.883153581619263,6.790967845916748,6.933488492965698,7.1056186485290525,6.753002517223358
1995-06-26,55.64667258401755,A,7.111419677734375,7.011919593811035,6.915344953536987,6.815843152999878,6.927050199508667,7.1074776935577395,6.758299536705017
1995-06-27,55.72619800135224,A,6.935828685760498,7.041184139251709,6.929977226257324,6.83047571182251,6.918270683288574,7.106704206466675,6.763446011543274
1995-06-28,55.92758468919076,A,7.169951915740967,7.099714183807373,6.965095520019531,6.853887891769409,6.917100162506103,7.108564138412476,6.771072430610657
1995-06-29,55.99294692089041,A,7.32823896408081,7.125518894195556,7.0160425186157225,6.886677718162536,6.920265903472901,7.111422505378723,6.7794902849197385
1995-06-30,56.07964188761152,A,7.210988998413086,7.151285648345947,7.058190822601318,6.91799488067627,6.922257289886475,7.1128161525726314,6.7873218894004825
1995-07-03,56.06030094327067,A,7.1523613929748535,7.159473991394043,7.085696792602539,6.939064359664917,6.920149688720703,7.113039112091064,6.794510471820831
1995-07-04,56.162672602095654,A,7.1523613929748535,7.202780532836914,7.1219823360443115,6.957207131385803,6.914530229568482,7.114430952072143,6.800824377536774
1995-07-05,56.02952155216915,A,7.123049736022949,7.193400096893311,7.146557140350342,6.973884320259094,6.913592185974121,7.115529675483703,6.806117026805878
1995-07-06,55.858549448937374,A,7.240300178527832,7.1758123397827145,7.150665616989135,7.000813913345337,6.91441388130188,7.117800903320313,6.812579054832458
1995-07-07,55.714593577838336,A,7.181676864624023,7.169949913024903,7.160617780685425,7.021885681152344,6.914063110351562,7.118609218597412,6.8187479662895205
1995-07-10,55.48803860494269,A,6.91786003112793,7.123049640655518,7.14126181602478,7.028303384780884,6.909606637954712,7.116779365539551,6.823160445690155
1995-07-11,55.20643703191768,C,6.829920291900635,7.0585614204406735,7.130670976638794,7.030324101448059,6.903976650238037,7.113777914047241,6.826987447738648
1995-07-12,54.81079307324259,B,6.654041767120361,6.964759826660156,7.079079961776733,7.022087740898132,6.890732002258301,7.107848844528198,6.83022661447525
1995-07-13,54.4154269261586,B,6.741979598999023,6.865095710754394,7.020454025268554,7.018248271942139,6.879246110916138,7.1027991533279415,6.834197039604187
1995-07-14,54.145181059420544,B,6.859231948852539,6.800606727600098,6.9852783203125,7.021734571456909,6.871861190795898,7.098629717826843,6.838024818897248
1995-07-17,54.01557101365739,B,6.771296977996826,6.771294116973877,6.947171878814697,7.0164343357086185,6.864473457336426,7.0938732004165646,6.838788855075836
1995-07-18,53.95572871050884,B,6.741979598999023,6.753705978393555,6.906133699417114,7.014058017730713,6.861181745529175,7.088239049911499,6.840280997753143
1995-07-19,53.956790251152285,B,6.536789417266846,6.730255508422852,6.847507667541504,6.997032403945923,6.85378623008728,7.080845189094544,6.840455622673034
1995-07-20,53.94202801129105,B,6.624730110168457,6.706805610656739,6.785950660705566,6.968308138847351,6.848734798431397,7.075499587059021,6.841507294178009
1995-07-21,53.74741440644002,B,6.507476806640625,6.6364545822143555,6.718530654907227,6.939574217796325,6.841923666000366,7.070150332450867,6.8418269228935245
1995-07-24,53.73043277692262,B,6.624730110168457,6.607141208648682,6.689217662811279,6.91523973941803,6.8421399974823,7.064220328330993,6.842149686813355
1995-07-25,53.6036840148671,B,6.478163719177246,6.554378032684326,6.65404200553894,6.892356491088867,6.835913152694702,7.057993512153626,6.841156492233276
1995-07-26,53.93903949650605,B,6.91786003112793,6.630592155456543,6.680423831939697,6.879751896858215,6.836724319458008,7.057624773979187,6.84207019329071
1995-07-27,54.296464514321,B,7.005796432495117,6.706805419921875,6.7068055152893065,6.863629770278931,6.841635417938233,7.05784315109253,6.843860948085785
1995-07-28,54.73825771667031,A,7.0351080894470215,6.812331676483154,6.724393129348755,6.854835724830627,6.847132749557495,7.056601328849792,6.845069355964661
1995-07-31,55.05185859940325,A,7.0351080894470215,6.894407272338867,6.750774240493774,6.848973059654236,6.852044792175293,7.057112822532654,6.84598619222641
1995-08-01,55.423394240684864,A,6.9764814376831055,6.994070816040039,6.774224424362183,6.840179061889648,6.857540254592895,7.055576982498169,6.8463183331489565
1995-08-02,55.40553558786314,A,6.947170734405518,6.999932956695557,6.81526255607605,6.8313851118087765,6.862449502944946,7.054040236473083,6.847524392604828
1995-08-03,55.279663796433674,A,6.91786003112793,6.982345676422119,6.844575548171997,6.815263104438782,6.863260669708252,7.051625933647156,6.848729679584503
1995-08-04,55.212314903316745,A,6.9764814376831055,6.970620346069336,6.891476011276245,6.805003333091736,6.870512027740478,7.047752380371094,6.850519638061524
1995-08-07,55.16444146261929,A,7.005796432495117,6.964758014678955,6.929582643508911,6.809400153160095,6.878349685668946,7.04212643623352,6.852893526554108
1995-08-08,55.09459298776134,P,6.888548851013184,6.9471714973449705,6.970621156692505,6.812331581115723,6.883257112503052,7.035328016281128,6.854681177139282
1995-08-09,55.16523154370896,A,7.093737602233887,6.976484870910644,6.988208913803101,6.834316372871399,6.89109769821167,7.029120416641235,6.858077886104584
1995-08-10,55.35416809829916,A,7.181676864624023,7.029248237609863,7.005796957015991,6.856301236152649,6.901282386779785,7.02320773601532,6.8616227173805235
1995-08-11,55.39969720916602,A,7.123049736022949,7.058561897277832,7.014591121673584,6.86949212551117,6.912050466537476,7.015832171440125,6.8648744130134585
1995-08-14,55.47531245892949,A,7.210988998413086,7.099600410461425,7.03217921257019,6.891476726531982,6.921650810241699,7.009804244041443,6.868420035839081
1995-08-15,55.747256802863454,A,7.386864185333252,7.19926347732544,7.073217487335205,6.923720955848694,6.933597974777221,7.006998300552368,6.872407686710358
1995-08-16,56.073615933529595,A,7.606714725494385,7.301858901977539,7.139171886444092,6.977217221260071,6.949942150115967,7.0072688341140745,6.877057247161865
1995-08-17,56.4727726197379,A,7.782589912414551,7.422041511535644,7.225644874572754,7.035110211372375,6.971559782028198,7.010176100730896,6.882148826122284
1995-08-18,57.17501432843455,A,8.090374946594238,7.615506553649903,7.337034225463867,7.114255118370056,6.998162450790406,7.016746506690979,6.888925101757049
1995-08-21,57.61689380709594,A,7.870526790618896,7.7474141120910645,7.423507261276245,7.176544952392578,7.0197828674316405,7.021118431091309,6.893727469444275
1995-08-22,57.890915787368584,A,7.826560020446777,7.83535327911377,7.517308378219605,7.243964767456054,7.040523948669434,7.025343317985534,6.899184670448303
1995-08-23,58.064395540328576,A,8.090374946594238,7.93208532333374,7.61697211265564,7.3025905132293705,7.065956068038941,7.032206354141235,6.9055236315727235
1995-08-24,58.05011388026403,A,8.046402931213379,7.984847927093506,7.703444719314575,7.354620838165284,7.09050874710083,7.039214992523194,6.911934275627136
1995-08-25,57.59740320684852,A,7.826560020446777,7.932084941864014,7.773795747756958,7.394193434715271,7.111249828338623,7.04373254776001,6.917099943161011
1995-08-28,57.463692098000855,A,7.958469390869141,7.949673461914062,7.848543787002564,7.440361499786377,7.132873182296753,7.050154500007629,6.922925157546997
1995-08-29,57.41159112155972,A,8.046402931213379,7.993642044067383,7.914497661590576,7.493857574462891,7.158011121749878,7.0577484178543095,6.930064723491669
1995-08-30,57.211204994481015,A,8.00243854522705,7.976054763793945,7.954070043563843,7.546620965003967,7.180513858795166,7.064610061645507,6.93829649925232
1995-08-31,57.06176071510554,A,8.046402931213379,7.976054763793945,7.980451345443726,7.60304811000824,7.197457609176635,7.069862794876099,6.946748096942901
1995-09-01,56.97189485223529,A,7.870526790618896,7.984848117828369,7.958466529846191,7.647750377655029,7.213225040435791,7.073356766700744,6.953154060840607
1995-09-04,56.774467694104914,A,7.870526790618896,7.9672595977783205,7.958466529846191,7.690986895561219,7.2284071826934815,7.077728691101075,6.9592684674263
1995-09-05,56.59303230466557,A,7.958469390869141,7.949672889709473,7.971657466888428,7.744482922554016,7.248859996795654,7.083565340042115,6.965822587013244
1995-09-06,56.62377032576316,A,8.222286224365234,7.993642425537109,7.984848594665527,7.8009103536605835,7.26990668296814,7.093503422737122,6.973404223918915
1995-09-07,56.76002404338691,A,8.354192733764648,8.055200386047364,8.015627574920654,7.859536147117614,7.290425758361817,7.105345830917359,6.9820827388763425
1995-09-08,57.09429296513446,A,8.310227394104004,8.143140506744384,8.063994312286377,7.918895030021668,7.3124105262756345,7.117333908081054,6.990104081630707
1995-09-11,57.350191339315025,A,8.266253471374512,8.222285842895507,8.094772720336914,7.971658253669739,7.334688367843628,7.127419028282166,6.997759749889374
1995-09-12,57.48035215628366,A,8.310227394104004,8.29263744354248,8.121155166625977,8.017826414108276,7.357845687866211,7.136187958717346,7.005343754291534
1995-09-13,57.358611220707566,A,8.178315162658691,8.283843231201171,8.138742828369141,8.046406435966492,7.378950996398926,7.146271591186523,7.012122416496277
1995-09-14,57.1475713667773,A,8.222286224365234,8.25746192932129,8.156331157684326,8.068391251564027,7.398590717315674,7.156502299308777,7.02072452545166
1995-09-15,56.87211074412625,A,8.178315162658691,8.231079483032227,8.187109994888306,8.072788262367249,7.418523483276367,7.166293296813965,7.0302730298042295
1995-09-18,56.82683380087178,A,8.310227394104004,8.239874267578125,8.231080055236816,8.094773292541504,7.446370830535889,7.1779887342453,7.040772664546966
1995-09-19,56.07405056579316,A,7.254958152770996,8.028820419311524,8.160728931427002,8.066193199157714,7.454871587753296,7.179424118995667,7.045850172042846
1995-09-20,55.48585419984986,P,7.386864185333252,7.870530223846435,8.077186727523804,8.031017661094666,7.469528036117554,7.180130019187927,7.050420939922333
1995-09-21,54.81543282046511,P,7.298928260803223,7.685858631134034,7.9716602802276615,7.9936439275741575,7.480667009353637,7.179956560134888,7.054406259059906
1995-09-22,54.22365378448439,P,7.342898845672607,7.518775367736817,7.874927425384522,7.96946086883545,7.490340347290039,7.181100769042969,7.058319866657257
1995-09-25,53.38952145925541,P,7.254958152770996,7.307721519470215,7.77379789352417,7.934285306930542,7.500013570785523,7.182243514060974,7.061647987365722
1995-09-26,53.50128117148324,P,7.210988998413086,7.298927688598633,7.6638740539550785,7.892514610290528,7.509393758773804,7.185287752151489,7.067380332946778
1995-09-27,53.61121883448826,P,7.225086688995361,7.266572189331055,7.5685512065887455,7.853647017478943,7.523159704208374,7.188472967147828,7.0726000428199765
1995-09-28,53.77667817086885,P,7.181029796600342,7.242992496490478,7.464425563812256,7.810378360748291,7.534285697937012,7.191510248184204,7.077162120342255
1995-09-29,53.849076229524144,P,7.092918395996094,7.192996406555176,7.3558858871459964,7.7714979410171505,7.545994529724121,7.193959097862244,7.081359622478485
1995-10-02,54.03784821926294,P,7.136975288391113,7.169399833679199,7.238560676574707,7.734820365905762,7.5562394332885745,7.199189715385437,7.085777409076691
1995-10-03,54.072600019497465,P,6.960752487182617,7.119352531433106,7.209140110015869,7.684934520721436,7.565891208648682,7.200902180671692,7.089606299400329
1995-10-04,54.10527486012719,P,7.136975288391113,7.101730251312256,7.184151220321655,7.630668973922729,7.570273513793945,7.203498916625977,7.094170188903808
1995-10-05,53.90209561113512,P,6.740475654602051,7.013619422912598,7.128305959701538,7.549983119964599,7.564967098236084,7.2033012580871585,7.096459362506867
1995-10-06,53.76660348753655,P,6.784534931182861,6.951942729949951,7.072469568252563,7.4736984968185425,7.559955635070801,7.203544192314148,7.098822729587555
1995-10-09,53.45336507234927,P,6.564254760742188,6.837398624420166,7.003399229049682,7.388598561286926,7.550538568496704,7.2012916803359985,7.10008469581604
1995-10-10,53.188935339101285,B,6.6083083152771,6.766909790039063,6.943131160736084,7.303502607345581,7.543175106048584,7.20035768032074,7.102881894111634
1995-10-11,53.04375861004635,B,6.828588008880615,6.705232334136963,6.903481292724609,7.236016249656677,7.5408034515380855,7.201626477241516,7.106780490875244
1995-10-12,53.17244542070327,B,6.740475654602051,6.705232334136963,6.85942587852478,7.161925721168518,7.537255764007568,7.20025821685791,7.110092425346375
1995-10-13,53.379090103989206,B,6.8726420402526855,6.722853755950927,6.83739824295044,7.096642065048218,7.53517897605896,7.202845501899719,7.114065191745758
1995-10-16,53.659741612573306,P,6.740475654602051,6.7580979347229,6.797748279571533,7.01815447807312,7.529872560501099,7.204111123085022,7.117961552143097
1995-10-17,53.95714681113383,P,6.652368068695068,6.766909885406494,6.766909837722778,6.988024973869324,7.525148944854736,7.204203028678894,7.1221479272842405
1995-10-18,54.02304350412862,P,6.696419715881348,6.74047622680664,6.722854280471802,6.953502750396728,7.517202587127685,7.204150142669678,7.125385682582856
1995-10-19,54.13803500107172,P,6.652368068695068,6.722854709625244,6.714043521881104,6.9211747407913204,7.506616411209106,7.203949398994446,7.12796486377716
1995-10-20,54.07637775520586,P,6.6083083152771,6.669987964630127,6.6964208602905275,6.884445214271546,7.49632158279419,7.204186024665833,7.130177648067474
1995-10-23,54.12681875583326,B,6.6083083152771,6.6435544967651365,6.700826215744018,6.852112722396851,7.484267969131469,7.202959389686584,7.131659882068634
1995-10-24,54.118859190227,B,6.696419715881348,6.652364826202392,6.7096373558044435,6.826384258270264,7.470459079742431,7.202028527259826,7.133290452957153
1995-10-25,54.174552038580316,B,6.740475654602051,6.661176013946533,6.700826120376587,6.802153706550598,7.453134298324585,7.2015382242202755,7.135433523654938
1995-10-26,54.22591754232223,B,6.784534931182861,6.687609386444092,6.705232048034668,6.782328963279724,7.433173198699951,7.202366490364074,7.13735856294632
1995-10-27,54.278003671842235,B,6.740475654602051,6.714042854309082,6.6920154094696045,6.764706826210022,7.4061752128601075,7.202168831825256,7.139501633644104
1995-10-30,54.29800843441314,B,6.696419715881348,6.731665134429932,6.6876098155975345,6.7426790475845335,7.382693071365356,7.201237969398498,7.142008860111236
1995-10-31,54.28752846815514,B,6.740475654602051,6.740476322174072,6.696420574188233,6.7316652059555055,7.360971384048462,7.200747666358947,7.142398633956909
1995-11-01,54.22315866673474,B,6.696419715881348,6.731665134429932,6.696420574188233,6.7096374273300174,7.333092279434204,7.199524173736572,7.143298666477204
1995-11-02,54.22776394770158,C,6.784534931182861,6.731665134429932,6.709637260437011,6.711840391159058,7.307854919433594,7.199181833267212,7.144493169784546
1995-11-03,54.4389720538594,C,6.960752487182617,6.775720500946045,6.744881677627563,6.720651268959045,7.290538768768311,7.200894298553467,7.146276540756226
1995-11-06,54.78618874672861,A,7.136975288391113,6.863831615447998,6.797748374938965,6.7492872953414915,7.27410888671875,7.203491034507752,7.14923324584961
1995-11-07,55.20584148782734,A,7.313197612762451,6.978376007080078,6.8594261646270756,6.784531760215759,7.259444780349732,7.208727951049805,7.15307106256485
1995-11-08,55.793225570437194,A,7.489417552947998,7.136975574493408,6.93432035446167,6.817573237419128,7.249184360504151,7.214849109649658,7.1572055459022526
1995-11-09,56.16037720680264,A,7.401305675506592,7.260329723358154,6.995997428894043,6.850614738464356,7.236282415390015,7.216870012283326,7.160461130142212
1995-11-10,56.40934718396477,A,7.489417552947998,7.36606273651123,7.070891618728638,6.881453514099121,7.228660230636597,7.220942635536193,7.163280642032623
1995-11-13,56.440920662078156,A,7.401305675506592,7.418928813934326,7.1413802146911625,6.9144950151443485,7.21927580833435,7.223841495513916,7.1656595945358275
1995-11-14,56.25721184237988,A,7.269141674041748,7.4101176261901855,7.194246816635132,6.945333695411682,7.205489253997802,7.227174625396729,7.166939415931702
1995-11-15,55.95070739565582,A,7.313197612762451,7.374873638153076,7.2559246063232425,6.976172590255738,7.187307481765747,7.228607082366944,7.16858561038971
1995-11-16,55.855102563160585,A,7.489417552947998,7.392496013641358,7.326412868499756,7.018025064468384,7.1700119781494145,7.230218868255616,7.170820686817169
1995-11-17,55.73101669797166,A,7.533473014831543,7.401307106018066,7.383684921264648,7.064283299446106,7.154476890563965,7.2334437084198,7.1731299304962155
1995-11-20,55.79390042935989,A,7.709695816040039,7.4629851341247555,7.440956974029541,7.119352674484253,7.143345737457276,7.239017052650452,7.176028082370758
1995-11-21,55.87421289156538,A,7.577529430389404,7.524662685394287,7.467390155792236,7.163408160209656,7.128691778182984,7.243268733024597,7.17884984254837
1995-11-22,56.02560550289264,A,7.665640830993652,7.595151329040528,7.485012483596802,7.209666419029236,7.118438291549682,7.2486946439743045,7.182112159729004
1995-11-23,56.03745729796571,A,7.665640830993652,7.630395984649658,7.511445999145508,7.253721714019775,7.107305383682251,7.252948050498962,7.1853744769096375
1995-11-24,56.032062397631044,A,7.665640830993652,7.65682954788208,7.529068326950073,7.299979972839355,7.09705189704895,7.257787690162659,7.188198454380036
1995-11-27,55.907776019285556,A,7.665640830993652,7.648018550872803,7.55550184249878,7.348441028594971,7.084160165786743,7.265265498161316,7.191022431850433
1995-11-28,56.051648730378595,A,7.709695816040039,7.67445182800293,7.599557256698608,7.39690203666687,7.093254919052124,7.27406325340271,7.193920583724975
1995-11-29,56.354028923726965,A,8.018083572387695,7.744940376281738,7.670045852661133,7.462985229492188,7.105879306793213,7.287703671455383,7.197776257991791
1995-11-30,56.80802464510319,A,8.238361358642578,7.859484481811523,7.744940233230591,7.5356765508651735,7.12466796875,7.302667489051819,7.20273332118988
1995-12-01,57.23243021760712,A,8.238361358642578,7.974028587341309,7.815429067611694,7.599556994438172,7.142577219009399,7.316458783149719,7.207544250488281
1995-12-04,57.47226488790221,A,8.018083572387695,8.044517135620117,7.84626784324646,7.643612408638001,7.157839727401734,7.328926649093628,7.211399924755097
1995-12-05,57.53970212649734,A,8.018083572387695,8.106194686889648,7.890323257446289,7.678856706619262,7.173981618881226,7.341687688827514,7.2149633693695066
1995-12-06,57.46224825838743,A,8.194303512573242,8.141438674926757,7.943189525604248,7.714101004600525,7.193365955352784,7.358262829780578,7.219554009437561
1995-12-07,57.30748740768095,A,8.282414436340332,8.15024929046631,8.004866886138917,7.758156442642212,7.215393648147583,7.374839673042297,7.225169630050659
1995-12-08,57.425664487197615,A,8.590804100036621,8.220737838745118,8.097383213043212,7.813225769996643,7.245351362228393,7.395672945976258,7.232911639213562
1995-12-11,57.666141703159674,A,8.458635330200195,8.308848190307618,8.176682662963866,7.866092252731323,7.271784563064575,7.414011998176575,7.239116163253784
1995-12-12,57.83500034506623,A,8.282414436340332,8.361714363098145,8.233954524993896,7.916755890846252,7.29821780204773,7.432054505348206,7.2450240087509155
1995-12-13,57.70926702119609,A,8.106192588806152,8.344092178344727,8.242765426635742,7.9564056396484375,7.3176021480560305,7.4439378309249875,7.250781302452087
1995-12-14,57.435331373197414,A,8.018083572387695,8.291226005554199,8.220737648010253,7.9828389406204225,7.343154306411743,7.454060702323914,7.255951926708222
1995-12-15,56.975835001942166,A,8.194303512573242,8.211925888061524,8.21633186340332,8.015880465507507,7.371349678039551,7.465652656555176,7.261126992702484
1995-12-18,56.46549660862387,A,7.929972171783447,8.106193256378173,8.207520723342896,8.026894283294677,7.398664026260376,7.47460129737854,7.2658570599555965
1995-12-19,56.073430055397075,P,7.929972171783447,8.035704803466796,8.19870958328247,8.04451642036438,7.425097303390503,7.484136204719544,7.269856593608856
1995-12-20,56.06106220770682,P,8.150249481201172,8.0445161819458,8.194304180145263,8.068746852874757,7.451530532836914,7.4961669921875,7.275103614330292
1995-12-21,56.19696659738609,P,8.194303512573242,8.07976016998291,8.185493087768554,8.095179986953735,7.4806070899963375,7.508931427001953,7.280278680324554
1995-12-22,56.08591185699678,P,8.062134742736816,8.053326416015626,8.132626152038574,8.115004682540894,7.504396944046021,7.51978796005249,7.283770170211792
1995-12-25,56.15552109877853,P,8.062134742736816,8.0797589302063,8.092976093292236,8.134829378128051,7.530830125808716,7.530351343154908,7.286238889694214
1995-12-26,56.3479807534081,A,8.238361358642578,8.141436767578124,8.08857078552246,8.161262655258179,7.562549991607666,7.543849468231201,7.289588742256164
1995-12-27,56.36858167965034,A,8.296612739562988,8.170709419250489,8.107612800598144,8.175189113616943,7.594553852081299,7.555878219604492,7.2924993181228634
1995-12-28,56.321937397939514,A,8.296612739562988,8.191171264648437,8.135465717315673,8.178101682662964,7.627438745498657,7.567027578353882,7.295117657184601
1995-12-29,56.47677584965698,A,8.296612739562988,8.238066864013671,8.145696640014648,8.181014251708984,7.661204833984375,7.578763208389282,7.2972976899147035
1996-01-01,56.63482111451336,A,8.296612739562988,8.284962463378907,8.182360696792603,8.19494071006775,7.694970922470093,7.589619445800781,7.299711844921112
1996-01-02,56.43426999775868,A,8.07595443725586,8.252481079101562,8.196958923339844,8.197834253311157,7.722561616897583,7.596510348320007,7.301754324436188
1996-01-03,56.09878829183888,A,7.943563938140869,8.181871318817139,8.176290369033813,8.185297274589539,7.74662338256836,7.599878840446472,7.303573837280274
1996-01-04,55.63984270170797,P,7.767044544219971,8.075957679748536,8.133564472198486,8.159528779983521,7.766273574829102,7.599723386764526,7.304949743747711
1996-01-05,54.99547477125774,P,7.546387195587158,7.925912570953369,8.08198971748352,8.107307934761048,7.782391805648803,7.594283509254455,7.305515007972717
1996-01-08,54.44460708796157,P,7.722911357879639,7.811172294616699,8.048067378997803,8.07052173614502,7.80292163848877,7.592807354927063,7.306962893009186
1996-01-09,53.94120118057981,P,7.458126544952393,7.687606716156006,7.970043897628784,8.029307341575622,7.817274656295776,7.589123020172119,7.307233169078827
1996-01-10,53.57201795854572,P,7.369866847991943,7.572867298126221,7.87736930847168,7.992491054534912,7.830743598937988,7.581917939186096,7.307062146663665
1996-01-11,53.55259095693708,P,7.590516567230225,7.537561702728271,7.806759691238403,7.971112704277038,7.8468632316589355,7.577359075546265,7.308287034034729
1996-01-12,53.76854037591852,P,7.634650230407715,7.555214309692383,7.740563440322876,7.943130040168763,7.860341186523438,7.575439977645874,7.3095862627029415
1996-01-15,53.681487913055726,P,7.458126544952393,7.502257347106934,7.656714820861817,7.919537758827209,7.866764211654663,7.570436549186707,7.310295524597168
1996-01-16,53.49877637877885,P,7.016814231872559,7.413994884490966,7.550800800323486,7.873879861831665,7.860836544036865,7.560140662193298,7.308944540023804
1996-01-17,53.382699875347235,P,7.060944080352783,7.352210330963135,7.462538814544677,7.819414591789245,7.852267074584961,7.550725717544555,7.307667889595032
1996-01-18,53.103284548851654,B,7.149209499359131,7.263948917388916,7.400755310058594,7.76715989112854,7.847225151062012,7.541753783226013,7.305808289051056
1996-01-19,52.82575251408054,B,7.149209499359131,7.166860771179199,7.361037540435791,7.721513628959656,7.840420989990235,7.534540610313416,7.30394868850708
1996-01-22,52.49240884806787,B,6.840292930603027,7.043294048309326,7.27277569770813,7.660421538352966,7.829200735092163,7.524238271713257,7.300983481407165
1996-01-23,52.63595343817824,B,7.016814231872559,7.043294048309326,7.228644466400146,7.599344182014465,7.824154186248779,7.514821720123291,7.299193530082703
1996-01-24,52.89306949631924,B,7.237472057342529,7.078599643707276,7.215404987335205,7.546387147903443,7.822639675140381,7.504973578453064,7.299238500595092
1996-01-25,52.64310933542401,B,6.66377067565918,6.981511878967285,7.122730398178101,7.464745044708252,7.806126737594605,7.48806935787201,7.296707594394684
1996-01-26,52.40177398888679,B,6.752029895782471,6.902075958251953,7.034468364715576,7.387515902519226,7.790497875213623,7.472487382888794,7.294910645484924
1996-01-29,52.32842122913848,B,6.619635581970215,6.857944488525391,6.950619268417358,7.303667044639587,7.7686966705322265,7.456021203994751,7.291720116138459
1996-01-30,52.23934439859648,B,6.840292930603027,6.822640228271484,6.9329671382904055,7.2418839693069454,7.753951940536499,7.441321859359741,7.288754909038544
1996-01-31,51.90871533380818,B,6.7079010009765625,6.716726016998291,6.897662830352783,7.180100822448731,7.734797143936158,7.42661771774292,7.286444654464722
1996-02-01,52.18910608750178,B,6.752029895782471,6.734377861022949,6.8579448699951175,7.129350090026856,7.7165249252319335,7.411915154457092,7.284208726882935
