Date,GRADE,GPS,KKR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-12-02,41.31352691347651,B,16.843656539916992,17.14327392578125,17.378465843200683,17.18053331375122,16.68920440673828,17.15656433105469,17.183890347480773
2014-12-03,41.121654133249585,B,17.060997009277344,17.062548065185545,17.31248836517334,17.20808877944946,16.697626457214355,17.14058660507202,17.182804036140443
2014-12-04,41.01558272975962,B,17.27057647705078,17.02373809814453,17.259706497192383,17.24651107788086,16.711609077453613,17.128923301696776,17.182765622138977
2014-12-05,41.08045212856606,B,17.40253257751465,17.045473861694337,17.224001121520995,17.286485862731933,16.719408874511718,17.11724838256836,17.182189631462098
2014-12-08,41.384775884301696,B,17.0920467376709,17.133961868286132,17.18751926422119,17.293471813201904,16.72099895477295,17.101729068756104,17.181839118003847
2014-12-09,41.62801551285549,C,17.208480834960938,17.20692672729492,17.175100326538086,17.309384250640868,16.725982360839843,17.0870782661438,17.18036542415619
2014-12-10,41.6443018239871,C,17.022192001342773,17.199165725708006,17.130856895446776,17.307055950164795,16.73697452545166,17.07004690170288,17.177524905204773
2014-12-11,41.66589146013402,C,17.286094665527344,17.20226936340332,17.113003730773926,17.31520595550537,16.75689525604248,17.058464851379394,17.17520565509796
2014-12-12,41.525975383229536,C,17.0920467376709,17.14017219543457,17.092823028564453,17.308996391296386,16.769740829467775,17.04612558364868,17.172569270133973
2014-12-15,41.586197075441795,C,17.146379470825195,17.15103874206543,17.14250030517578,17.298905658721925,16.779566383361818,17.036918029785156,17.170023131370545
2014-12-16,41.43416226385042,B,16.936803817749023,17.096703338623048,17.151815032958986,17.265140438079833,16.79098026275635,17.024431495666505,17.16682825565338
2014-12-17,41.6455853177944,B,17.355953216552734,17.16345558166504,17.181310653686523,17.24689950942993,16.806670417785643,17.018207168579103,17.16681758403778
2014-12-18,41.78374639936528,B,17.44910430908203,17.196057510375976,17.19916343688965,17.229434967041016,16.83654375076294,17.018389949798586,17.168578906059267
2014-12-19,42.09594723611422,C,17.456865310668945,17.269021224975585,17.204596710205077,17.214298915863036,16.873416900634766,17.01887857437134,17.17251976490021
2014-12-22,42.38025698321565,A,17.52672004699707,17.34508934020996,17.248064041137695,17.217791652679445,16.92005277633667,17.01938129425049,17.17583022594452
2014-12-23,43.001913354077764,A,17.775110244750977,17.51275062561035,17.304726982116698,17.239913654327392,16.972112674713134,17.024040985107423,17.17976583003998
2014-12-24,43.450207648787114,A,17.961397171020508,17.633839416503907,17.398647499084472,17.264752197265626,17.02789831161499,17.030259399414064,17.18506826877594
2014-12-25,43.801225197644136,A,17.961397171020508,17.7362979888916,17.46617774963379,17.289590740203856,17.08429229736328,17.037618522644042,17.189753890037537
2014-12-26,44.102133941906594,A,17.945871353149414,17.834099197387694,17.55156021118164,17.322191619873045,17.131706008911134,17.04383369445801,17.1960672044754
2014-12-29,44.22367783188785,A,17.821687698364258,17.893092727661134,17.619091033935547,17.380795669555663,17.16842258453369,17.04530870437622,17.202340140342713
2014-12-30,44.224825729039004,A,18.031253814697266,17.94432144165039,17.72853603363037,17.440175533294678,17.196249771118165,17.05062858581543,17.210168862342833
2014-12-31,44.09071367558278,A,18.01573371887207,17.955188751220703,17.794514083862303,17.487912368774413,17.231523628234864,17.053892040252684,17.219262490272524
2015-01-01,43.95425356568422,A,18.01573371887207,17.966056060791015,17.85117702484131,17.525170230865477,17.26086566925049,17.05867643356323,17.228065848350525
2015-01-02,43.8891523677491,A,18.233074188232425,18.023496627807617,17.928797912597656,17.566697311401366,17.283299026489257,17.069284706115724,17.237447953224184
2015-01-05,43.84619966244578,A,18.116641998291016,18.082487487792967,17.98779010772705,17.617927074432373,17.305076904296875,17.075534496307373,17.24515938282013
2015-01-06,43.55550610112055,A,17.938112258911133,18.06385917663574,18.004090309143066,17.654408645629882,17.319785652160643,17.0803031539917,17.24998255252838
2015-01-07,43.55781727216013,A,18.27187728881836,18.115087890625,18.03513832092285,17.71689291000366,17.346797485351562,17.088409461975097,17.257671942710875
2015-01-08,43.52425970560484,A,18.16321182250977,18.14458351135254,18.055319786071777,17.760748767852782,17.37738010406494,17.095124950408934,17.262495827674865
2015-01-09,43.53564315068235,A,18.427120208740234,18.1833927154541,18.10344467163086,17.82750244140625,17.411222648620605,17.104935817718506,17.26882068157196
2015-01-12,43.530825413875476,A,18.217544555664062,18.20357322692871,18.14303035736084,17.881060695648195,17.44615188598633,17.11158624649048,17.2764923620224
2015-01-13,43.86140456958376,A,18.411592483520508,18.298269271850586,18.181064224243165,17.954800128936768,17.484496383666993,17.119948978424073,17.287021040916443
2015-01-14,43.66492279240199,A,18.03902053833008,18.25169792175293,18.183392906188963,17.988953495025633,17.515079040527343,17.123369216918945,17.29274787425995
2015-01-15,43.39673635268986,A,17.705249786376953,18.160105514526368,18.152344512939454,18.00176076889038,17.539141426086427,17.122539119720457,17.29985367298126
2015-01-16,42.993707155687275,A,17.813919067382812,18.037465286254882,18.11042900085449,18.019613456726074,17.56335906982422,17.122035160064698,17.30957098484039
2015-01-19,42.66586419916326,P,17.813919067382812,17.956740188598634,18.08015670776367,18.03397340774536,17.580590896606445,17.121531200408935,17.31968744277954
2015-01-20,42.3003173168695,P,18.05453491210937,17.885328674316405,18.091798973083495,18.047944641113283,17.603876953125,17.12480230331421,17.32973702430725
2015-01-21,42.29797920164982,P,18.20201873779297,17.917928314208986,18.084813117980957,18.059975719451906,17.626542167663573,17.130384769439697,17.336677980422973
2015-01-22,42.76782465427723,P,18.644454956054688,18.10576934814453,18.13293743133545,18.094128608703613,17.656969375610352,17.14274929046631,17.34623025894165
2015-01-23,43.29468196649588,A,18.83074951171875,18.30913543701172,18.173300361633302,18.13837251663208,17.689259605407713,17.15788932800293,17.356714010238647
2015-01-26,43.98582025887166,A,19.1024227142334,18.566836166381837,18.261788177490235,18.202409267425537,17.724344177246095,17.177799491882325,17.368048124313354
2015-01-27,44.46119057394541,A,19.11017608642578,18.777964401245118,18.331646537780763,18.256355381011964,17.754305534362793,17.197482967376708,17.377062559127808
2015-01-28,44.822948355940724,A,18.93165397644043,18.923891448974608,18.420909881591797,18.30215139389038,17.778523178100585,17.215229167938233,17.3859463596344
2015-01-29,44.75922209414292,A,18.8385066986084,18.96270179748535,18.534235572814943,18.343290042877197,17.799325408935548,17.23052282333374,17.39157057762146
2015-01-30,44.49294981041724,A,18.636693954467773,18.923890686035158,18.616513061523438,18.363471031188965,17.81686756134033,17.24395044326782,17.3987255859375
2015-02-02,44.065816079522996,A,18.66774177551269,18.836954498291014,18.701895332336427,18.39102602005005,17.841085090637208,17.258601112365724,17.40785002708435
2015-02-03,43.8963756160824,A,18.947174072265625,18.804354095458983,18.791159248352052,18.441479110717772,17.873375167846678,17.275513763427735,17.418262758255004
2015-02-04,43.72169957859342,A,18.8385066986084,18.785724639892578,18.854808044433593,18.469810581207277,17.900852775573732,17.291643981933593,17.430055198669432
2015-02-05,43.78506874106565,A,19.16451644897461,18.85092658996582,18.906814193725587,18.51987581253052,17.934850578308104,17.31202295303345,17.4406112575531
2015-02-06,44.01935889671481,A,19.187801361083984,18.961148071289063,18.94251937866211,18.557909870147704,17.972729530334473,17.33240665435791,17.45324303627014
2015-02-09,44.37272574438458,A,19.389617919921875,19.105523300170898,18.971238899230958,18.616513538360596,18.02752975463867,17.35670972824097,17.46681137084961
2015-02-10,44.22404689809793,A,18.8385066986084,19.083789825439453,18.944071960449218,18.63785924911499,18.0674267578125,17.37831558227539,17.477841863632204
2015-02-11,44.2301944826422,A,18.8385066986084,19.083789825439453,18.934757232666016,18.677833557128906,18.10297695159912,17.40030170440674,17.49057332992554
2015-02-12,44.13577450819836,A,18.90836524963379,19.03255958557129,18.941743087768554,18.737989330291747,18.13573272705078,17.423670902252198,17.504652433395385
2015-02-13,44.014899035548176,A,18.954938888549805,18.98598709106445,18.97356758117676,18.795040321350097,18.166780853271483,17.443094863891602,17.516819734573364
2015-02-16,43.720832835867924,A,18.954938888549805,18.89905128479004,19.002287292480467,18.852091312408447,18.20403869628906,17.462518825531006,17.52673143386841
2015-02-17,43.77584455320178,A,18.90836524963379,18.913022994995117,18.998406410217285,18.89478282928467,18.238036384582518,17.482009372711182,17.535448846817015
2015-02-18,43.80096162474536,A,18.924118041992188,18.930145263671875,19.006967544555664,18.93088779449463,18.276074905395507,17.506524715423584,17.54465177536011
2015-02-19,43.78111500683028,A,19.0579891204834,18.960070037841795,18.996314811706544,18.951564502716064,18.31151279449463,17.534204025268554,17.55714945793152
2015-02-20,43.7625180481811,A,19.089494705200195,18.986981201171876,18.986484146118165,18.964501762390135,18.351461753845214,17.560601291656493,17.569693727493288
2015-02-23,43.56958148682279,A,18.87686538696289,18.971366500854494,18.935208892822267,18.95322389602661,18.38607147216797,17.582818927764894,17.57799479484558
2015-02-24,43.43736991975848,A,18.75085830688477,18.939865112304688,18.926444053649902,18.935258007049562,18.422352561950685,17.606666412353515,17.587218856811525
2015-02-25,43.11429515630872,P,18.553985595703125,18.865838623046876,18.897991943359376,18.916374588012694,18.44631320953369,17.62649181365967,17.593424825668336
2015-02-26,42.78195106762373,P,18.49886131286621,18.754013061523438,18.857041549682616,18.899392318725585,18.467308349609375,17.65192605018616,17.599466075897215
2015-02-27,42.2193847399404,P,17.994840621948242,18.535082244873045,18.761031723022462,18.86729965209961,18.47806785583496,17.67574237823486,17.60424446105957
2015-03-02,42.22735055017958,P,18.58548355102539,18.476805877685546,18.724086189270018,18.863186740875243,18.499243125915527,17.709647951126097,17.61197606086731
2015-03-03,42.11572530508338,P,18.48310661315918,18.42325553894043,18.68156032562256,18.83998336791992,18.513403053283692,17.742757863998413,17.61967646598816
2015-03-04,42.302790492076916,P,18.719362258911133,18.456330871582033,18.661084747314455,18.83402614593506,18.528562355041505,17.778230333328246,17.628558149337767
2015-03-05,42.43592038380784,P,18.640605926513672,18.484679794311525,18.61934642791748,18.807830619812012,18.542146530151367,17.813219413757324,17.63752676963806
2015-03-06,42.877723338607645,P,18.67210960388184,18.62013359069824,18.577607917785645,18.782046031951904,18.556671295166016,17.844188652038575,17.646837797164917
2015-03-09,42.66453351451792,P,18.32559967041016,18.568156814575197,18.52248134613037,18.72884511947632,18.566749534606934,17.867586059570314,17.653787660598756
2015-03-10,42.35999232779517,P,17.971220016479492,18.46577949523926,18.444517517089842,18.685480785369872,18.56554885864258,17.88089931488037,17.657301654815672
2015-03-11,41.922879921979124,P,18.010595321655273,18.32402610778809,18.39017848968506,18.644085216522218,18.56544609069824,17.898484859466553,17.659940204620362
2015-03-12,41.62942537081109,P,18.13660049438477,18.223225021362307,18.353952407836914,18.605496978759767,18.567863426208497,17.91436454772949,17.662949914932252
2015-03-13,41.20167649324535,P,18.010595321655273,18.090922164916993,18.355527877807617,18.55827980041504,18.56341384887695,17.923356437683104,17.664072380065917
2015-03-16,41.083081499466104,P,18.07359504699707,18.040521240234376,18.304339027404787,18.514212608337402,18.562552909851075,17.933814907073973,17.664955177307128
2015-03-17,41.230790181094655,P,18.12084579467773,18.070446395874022,18.26811294555664,18.4748366355896,18.566207580566406,17.942996616363526,17.666370029449464
2015-03-18,41.28620299641249,P,18.081478118896484,18.084622955322267,18.204324531555176,18.432704639434814,18.562399597167968,17.954598541259767,17.667403163909913
2015-03-19,41.210205117050066,P,17.963342666625977,18.04997138977051,18.136598205566408,18.377972316741943,18.558402214050293,17.96789115905762,17.667586793899535
2015-03-20,41.32878142951977,P,18.20747375488281,18.089347076416015,18.090134620666504,18.333871269226073,18.554009284973144,17.982615966796875,17.670322284698486
2015-03-23,41.51357710356118,P,18.20747375488281,18.116122817993162,18.07832202911377,18.30040168762207,18.55380786895752,17.999979877471922,17.673353567123414
2015-03-24,41.58295838617876,P,18.128719329833984,18.11769752502441,18.09407196044922,18.26929473876953,18.54815040588379,18.01632339477539,17.675251531600953
2015-03-25,41.679703535467105,P,17.979093551635742,18.09722061157226,18.090921783447264,18.240550136566164,18.546951866149904,18.03101545333862,17.67540298461914
2015-03-26,41.77198316557693,P,17.790088653564453,18.062569808959957,18.056270599365234,18.205111503601074,18.548648643493653,18.04389503479004,17.674572429656983
2015-03-27,41.78176765217295,P,17.837339401245117,17.98854293823242,18.03894500732422,18.197236442565917,18.5491170501709,18.056238059997558,17.67486560821533
2015-03-30,41.67543548348994,P,17.931840896606445,17.93341636657715,18.024769592285157,18.16455430984497,18.551475486755372,18.06603319168091,17.6762229347229
2015-03-31,41.607888517999925,P,17.963342666625977,17.900341033935547,18.00901927947998,18.138566112518312,18.549651641845703,18.07676429748535,17.67884705543518
2015-04-01,41.68262589393817,P,18.175973892211918,17.939717102050782,18.018468856811523,18.111396694183348,18.549130744934082,18.087836456298827,17.682386445999146
2015-04-02,41.78768432223187,P,18.07359504699707,17.996418380737303,18.029494094848634,18.08304615020752,18.53771354675293,18.097341461181642,17.684489517211915
2015-04-03,41.77608669650186,P,18.07359504699707,18.043669509887696,18.01610622406006,18.053120422363282,18.522570457458496,18.105915031433106,17.685372314453126
2015-04-06,41.74394558359032,P,17.994840621948242,18.056269454956055,17.9948429107666,18.036582469940186,18.500418815612793,18.112381496429443,17.685380620956423
2015-04-07,41.60489496008776,P,17.805837631225586,18.024768447875978,17.962554740905762,18.02831335067749,18.47433204650879,18.114318790435792,17.683852243423463
2015-04-08,41.306478994803705,B,17.727087020874023,17.934991073608398,17.93735408782959,18.014137935638427,18.450240707397462,18.114381942749024,17.681116647720337
2015-04-09,41.06320802412859,B,17.70346450805664,17.860964965820312,17.92869167327881,17.99248113632202,18.427539863586425,18.113432636260985,17.677708311080934
2015-04-10,41.003986938224834,B,17.87672233581543,17.821590423583984,17.93262996673584,17.98578748703003,18.41234043121338,18.114603996276855,17.675166263580323
2015-04-13,41.07072717500019,B,18.010595321655273,17.82474136352539,17.94050540924072,17.98263750076294,18.399197502136232,18.12014129638672,17.672775869369506
2015-04-14,41.20155302039375,B,17.947593688964844,17.85309257507324,17.93893051147461,17.973974895477294,18.379205894470214,18.126290531158446,17.671697483062744
2015-04-15,41.43354975712132,B,18.057849884033203,17.919245147705077,17.92711811065674,17.97279348373413,18.36359275817871,18.13222276687622,17.670098028182984
2015-04-16,41.851976810393715,C,18.396482467651367,18.057848739624024,17.959406852722168,17.9944504737854,18.348232078552247,18.141541328430176,17.671633853912354
2015-04-17,41.996707442857854,C,18.199602127075195,18.122424697875978,17.97200756072998,17.99405689239502,18.328468093872072,18.150598812103272,17.671297817230226
2015-04-20,42.10431782904106,C,18.27048110961914,18.17440185546875,17.99957160949707,17.997207260131837,18.306085357666017,18.166807556152342,17.67024380683899
2015-04-21,42.27713503690665,C,18.238969802856445,18.23267707824707,18.042884826660156,18.002719783782958,18.294094619750975,18.18076068878174,17.668662509918214
2015-04-22,42.49144394178749,C,18.40435218811035,18.3019775390625,18.110611343383788,18.02398271560669,18.285411529541015,18.19419424057007,17.667390422821043
2015-04-23,42.53965304816815,C,18.538230895996094,18.330327224731445,18.194087982177734,18.06138982772827,18.27800884246826,18.20687078475952,17.667897043228148
2015-04-24,42.67105418006654,C,18.420106887817383,18.37442817687988,18.24842643737793,18.090528202056884,18.267312202453613,18.21704652786255,17.667147455215453
2015-04-27,42.68774670784601,C,18.32559967041016,18.385451889038087,18.27992687225342,18.11021614074707,18.25472541809082,18.22938205718994,17.665555562973022
2015-04-28,42.68148765954624,C,18.36497688293457,18.41065330505371,18.32166519165039,18.1302978515625,18.243857650756837,18.24094701766968,17.664012641906737
2015-04-29,42.50245213722221,C,18.30198097229004,18.390179061889647,18.346078300476073,18.136598205566408,18.231414909362794,18.25374490737915,17.661895904541016
2015-04-30,42.10501412351402,C,18.08504867553711,18.29954261779785,18.314934921264648,18.13717088699341,18.211956100463865,18.26173444747925,17.66009964942932
2015-05-01,41.88576790237514,C,18.173429489135746,18.250207138061523,18.312317657470704,18.142162609100343,18.19363479614258,18.272548274993895,17.659336929321288
2015-05-04,41.8425621975059,C,18.293943405151367,18.243875885009764,18.314663887023926,18.157117748260497,18.181976356506347,18.28402391433716,17.66047097206116
2015-05-05,41.82528179560742,C,18.33411407470703,18.237703323364258,18.324178314208986,18.18353157043457,18.173641471862794,18.297997016906738,17.66121425628662
2015-05-06,41.828667107014226,P,18.213603973388672,18.220027923583984,18.305103492736816,18.207857418060303,18.166833839416505,18.3065735244751,17.6623903465271
2015-05-07,41.979882289316855,P,18.077014923095703,18.218421173095702,18.258981895446777,18.226534938812257,18.158396911621093,18.312852630615236,17.66562129020691
2015-05-08,42.09810962257632,P,18.173429489135746,18.218421173095702,18.234314155578616,18.241370296478273,18.161968688964844,18.320018272399903,17.66944842338562
2015-05-11,42.063763009721484,P,18.197528839111328,18.199138259887697,18.221507072448734,18.250716972351075,18.154209594726563,18.326726360321047,17.673053827285766
2015-05-12,41.98435754021247,P,18.22163200378418,18.176641845703124,18.207172584533694,18.26441888809204,18.148980102539063,18.331191577911376,17.6776162815094
2015-05-13,42.0027208869852,P,18.293943405151367,18.192709732055665,18.206368827819826,18.276223564147948,18.14047172546387,18.334517040252685,17.682388219833374
2015-05-14,42.143133927724186,A,18.406421661376957,18.258591079711913,18.238506126403813,18.27672052383423,18.13578804016113,18.33896728515625,17.688292903900148
2015-05-15,42.24486026238889,A,18.486759185791016,18.321257019042967,18.269839096069337,18.29107837677002,18.132081031799316,18.344376163482664,17.694104928970336
2015-05-18,42.4381067418132,A,18.57513427734375,18.396778106689453,18.297958183288575,18.30631103515625,18.13707172393799,18.35191062927246,17.69860966682434
2015-05-19,42.63679755300716,A,18.57513427734375,18.467478561401368,18.322060203552248,18.323119258880617,18.149150009155274,18.357349433898925,17.703989009857178
2015-05-20,42.733549158742704,A,18.47872734069824,18.504435348510743,18.348572540283204,18.32683801651001,18.15851264953613,18.361979370117187,17.707935705184937
2015-05-21,42.71938650392645,A,18.46265983581543,18.515682983398438,18.387137031555177,18.323059463500975,18.165033836364746,18.36644863128662,17.712562532424926
2015-05-22,42.65328074320428,A,18.43052673339844,18.504436492919922,18.412846755981445,18.32358045578003,18.17343246459961,18.36842315673828,17.718853931427002
2015-05-25,42.531536644099845,A,18.43052673339844,18.47551498413086,18.436146545410157,18.328826808929442,18.180571098327636,18.371562004089355,17.723548250198363
2015-05-26,42.3910869920033,A,18.42249298095703,18.444986724853514,18.456232643127443,18.331702613830565,18.186604042053222,18.376405811309816,17.728354482650758
2015-05-27,42.343784374371815,A,18.46265983581543,18.441773223876957,18.47310428619385,18.339736557006837,18.194227676391602,18.378313636779787,17.73336154937744
2015-05-28,42.352723895323564,A,18.47872734069824,18.444986724853514,18.480334854125978,18.359420490264892,18.204535369873046,18.38146879196167,17.7382968711853
2015-05-29,42.317625482569774,A,18.438556671142575,18.446592712402342,18.475514602661132,18.372676849365234,18.20915702819824,18.381583156585695,17.7432594871521
2015-06-01,42.24783131793476,A,18.374286651611328,18.43534469604492,18.45542984008789,18.376694011688233,18.212493286132812,18.383150577545166,17.74736841201782
2015-06-02,42.19666785594432,P,18.414451599121094,18.433736419677732,18.439361572265625,18.380710887908936,18.218207931518556,18.383179168701172,17.751564073562623
2015-06-03,42.28554518549761,A,18.63137626647949,18.467479705810543,18.45462646484375,18.401599502563478,18.23125358581543,18.389102725982667,17.756235971450806
2015-06-04,42.391758247505145,A,18.647445678710938,18.501223373413087,18.473105049133302,18.43012104034424,18.24840072631836,18.398524684906008,17.760531902313232
2015-06-05,42.56891197557845,A,18.67958641052246,18.54942932128906,18.4980110168457,18.455428886413575,18.265245666503905,18.407181358337404,17.76460825920105
2015-06-08,42.720951776322146,A,18.534971237182617,18.58156623840332,18.50845546722412,18.47230100631714,18.27730827331543,18.4143918800354,17.767961540222167
2015-06-09,42.74659474019629,A,18.35821533203125,18.570318984985352,18.502027702331542,18.47913017272949,18.285205726623534,18.41742868423462,17.771115493774413
2015-06-10,42.633662745294004,A,18.518896102905277,18.547822952270508,18.507651329040527,18.490377807617186,18.292064170837403,18.42059745788574,17.77549111366272
2015-06-11,42.562789654922,A,18.7277946472168,18.56389274597168,18.532558059692384,18.50644645690918,18.305148162841796,18.421430854797364,17.782090072631835
2015-06-12,42.37980912566197,A,18.55907249450684,18.53978996276856,18.54460964202881,18.51006212234497,18.31485771179199,18.418714084625243,17.788301706314087
2015-06-15,42.238514457382465,A,18.454626083374023,18.52372093200684,18.55264358520508,18.504036712646485,18.32405342102051,18.41223611831665,17.795017805099487
2015-06-16,42.217604028513655,A,18.406421661376957,18.53336219787598,18.551840591430665,18.495601081848143,18.336065101623536,18.405198574066162,17.801340770721435
2015-06-17,42.0929819356335,P,18.31001091003418,18.49158515930176,18.519704055786132,18.487165260314942,18.34772357940674,18.3989821434021,17.807105655670167
2015-06-18,41.94126425667897,P,18.486759185791016,18.443378067016603,18.50363540649414,18.48837022781372,18.363389472961426,18.395464668273927,17.812993745803833
2015-06-19,41.91481456130626,P,18.47872734069824,18.427309036254883,18.483549499511717,18.49078025817871,18.375429573059083,18.39388500213623,17.818917722702025
2015-06-22,42.00794474210383,P,18.583175659179688,18.453018951416016,18.488369941711426,18.498412704467775,18.38688117980957,18.3930393409729,17.82582022666931
2015-06-23,42.178388424458575,P,18.70368766784668,18.51247215270996,18.522917175292967,18.512472438812257,18.40200305938721,18.39060447692871,17.833059120178223
2015-06-24,42.4245622551642,A,18.711727142333984,18.592815399169922,18.54220027923584,18.524925804138185,18.41508060455322,18.389336681365968,17.84049033164978
2015-06-25,42.50234217465468,A,18.6876163482666,18.63298683166504,18.53818244934082,18.5353702545166,18.420903282165526,18.384567680358888,17.848295316696166
2015-06-26,42.52489174064366,A,18.5510368347168,18.64744873046875,18.537378883361818,18.540994262695314,18.42793197631836,18.378200035095215,17.85530334472656
2015-06-29,42.328329737579736,A,18.31001091003418,18.592815780639647,18.522917366027833,18.537780475616454,18.42872257232666,18.36740396499634,17.862056846618653
2015-06-30,42.095171978177426,A,18.35821533203125,18.523721313476564,18.518096733093262,18.534968662261964,18.431107482910157,18.362601051330568,17.870458316802978
2015-07-01,41.926161901977764,P,18.50283432006836,18.48194274902344,18.53737907409668,18.528541564941406,18.433077125549318,18.359244327545166,17.879773015975953
2015-07-02,41.93569360806106,P,18.695650100708008,18.483549499511717,18.55826816558838,18.53095178604126,18.436225509643556,18.357117176055908,17.890394039154053
2015-07-03,41.98994081099544,P,18.695650100708008,18.51247215270996,18.579960441589357,18.531754970550537,18.441736373901367,18.35452428817749,17.898809576034544
2015-07-06,42.17219321870439,P,18.599241256713867,18.5703182220459,18.581567001342773,18.5349684715271,18.44720920562744,18.35096731185913,17.906743068695068
2015-07-07,42.27162314371733,A,18.54300117492676,18.607275390625,18.56549835205078,18.544207763671874,18.450769691467286,18.34731367111206,17.914661521911622
2015-07-08,42.00709038283187,P,18.012744903564453,18.509257507324218,18.495600128173827,18.518900203704835,18.444984970092772,18.338199939727783,17.922362327575684
2015-07-09,41.8048059072411,P,18.326074600219727,18.435342407226564,18.45944595336914,18.498814201354982,18.449805488586424,18.330880794525147,17.93254240989685
2015-07-10,41.77116689362,P,18.61531639099121,18.4192756652832,18.46587390899658,18.501626396179198,18.458643226623536,18.326139011383056,17.943370151519776
2015-07-13,41.9443149151562,P,18.88846969604492,18.477121353149414,18.523719787597656,18.523318576812745,18.470533752441405,18.326255054473876,17.954536991119383
2015-07-14,42.307501623729394,A,19.137535095214844,18.596028137207032,18.601651763916017,18.559874248504638,18.486602172851562,18.330121822357178,17.968394117355345
2015-07-15,43.157616958244176,A,19.314289093017575,18.856336975097655,18.682797241210938,18.61008815765381,18.50861587524414,18.337724857330322,17.982108335494996
2015-07-16,43.856884596250914,A,19.394628524780277,19.070047760009764,18.752695083618164,18.655481624603272,18.534968147277834,18.346682529449463,17.99930428981781
2015-07-17,44.36804521793375,A,19.402666091918945,19.227517700195314,18.823396682739258,18.701678562164307,18.559552879333495,18.36076078414917,18.01825158119202
2015-07-20,44.45256658673907,A,19.089330673217773,19.267689895629882,18.87240562438965,18.72698631286621,18.577388916015625,18.365799255371094,18.037723603248597
2015-07-21,44.5326730717069,A,19.442832946777344,19.328749465942384,18.962388801574708,18.763943576812743,18.60181293487549,18.375396518707277,18.059077191352845
2015-07-22,44.40819768287147,A,19.354461669921875,19.336783981323244,19.09656047821045,18.796080303192138,18.6230233001709,18.381747512817384,18.079988923072815
2015-07-23,44.323598024374974,A,19.49907493591309,19.357673263549806,19.213860511779785,18.836653232574463,18.64487636566162,18.390332202911377,18.101775808334352
2015-07-24,44.13653688640998,A,19.37856101989746,19.352852249145506,19.29018497467041,18.878029441833498,18.66271240234375,18.397396717071533,18.120792684555052
2015-07-27,44.05027098960728,A,19.081298828125,19.351245880126953,19.30946788787842,18.916593837738038,18.672835693359374,18.40495370864868,18.136269884109495
2015-07-28,43.90993929099262,A,19.442832946777344,19.351245880126953,19.339997673034667,18.970824718475342,18.690189666748047,18.41966983795166,18.150284576416016
2015-07-29,43.96176425413949,A,19.764198303222656,19.43319320678711,19.384988594055176,19.033892917633057,18.715899085998537,18.437205867767332,18.167845363616944
2015-07-30,43.858865649628406,A,19.649770736694336,19.46333236694336,19.41050281524658,19.081598949432372,18.739641304016114,18.45233757019043,18.18335105895996
2015-07-31,43.81309972634515,A,19.535341262817383,19.494688415527342,19.423770332336424,19.12358350753784,18.761737594604494,18.467585029602052,18.19547073364258
2015-08-03,44.0300468092729,A,19.60890007019043,19.60020866394043,19.47572727203369,19.17406644821167,18.78530506134033,18.482938079833986,18.20837649345398
2015-08-04,44.022551281677,A,19.568038940429688,19.6252498626709,19.488247871398926,19.225318336486815,18.808215980529784,18.497410011291503,18.220203313827515
2015-08-05,43.80876301505187,A,19.45359992980957,19.563130187988282,19.498161697387694,19.29736108779907,18.828034782409667,18.511131229400636,18.2328648853302
2015-08-06,43.46420412134396,A,19.004045486450195,19.43398513793945,19.448658752441407,19.331259632110594,18.838541145324708,18.521538257598877,18.244714708328246
2015-08-07,43.05588198694147,P,18.799701690673828,19.286857223510744,19.390772819519043,19.340478897094727,18.84576404571533,18.527460536956788,18.25503825187683
2015-08-10,42.64306605816981,P,19.02038955688477,19.16915512084961,19.38468189239502,19.347074890136717,18.8586861038208,18.535589694976807,18.267784786224365
2015-08-11,42.07529824630753,P,18.61988067626953,18.97952346801758,19.302386665344237,19.32119216918945,18.86279468536377,18.54050130844116,18.278412351608278
2015-08-12,41.4341741112517,P,18.50543785095215,18.789891052246094,19.176510620117188,19.280749607086182,18.860275917053222,18.545764751434326,18.288390102386476
2015-08-13,41.18411265838565,P,18.587181091308597,18.706518173217777,19.070251655578613,19.240377235412602,18.859070625305176,18.55373567581177,18.298815355300903
2015-08-14,41.14428646865531,P,18.685264587402344,18.68363075256348,18.98524398803711,19.204507160186772,18.859184188842775,18.562214927673338,18.30922649383545
2015-08-17,40.656297175450355,P,18.13762664794922,18.507078170776367,18.83811664581299,19.15692195892334,18.851237297058105,18.564272785186766,18.315152988433837
2015-08-18,40.367253287349406,P,17.90058135986328,18.363218307495117,18.671370887756346,19.07980937957764,18.842084617614745,18.56364517211914,18.320204734802246
2015-08-19,40.02704983954368,P,17.573627471923828,18.176856231689452,18.483373641967773,18.990767669677737,18.823179244995117,18.557621707916258,18.322729082107543
2015-08-20,39.03298076580131,B,16.568254470825195,17.773070907592775,18.239794540405274,18.844226646423344,18.779988441467285,18.542568302154542,18.319954881668092
2015-08-21,37.660981080136715,B,15.979740142822266,17.231966018676758,17.957798385620116,18.674285602569583,18.728401794433594,18.521629753112794,18.31377239227295
2015-08-24,36.3184574002222,B,15.27680206298828,16.65980110168457,17.58343963623047,18.484060764312748,18.66484531402588,18.494449367523192,18.30341543197632
2015-08-25,35.20804198629897,B,15.448448181152344,16.169374465942383,17.26629638671875,18.284341526031497,18.605685844421387,18.47087547302246,18.292597131729124
