Date,GRADE,GPS,HUM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-12-03,53.5446044893329,B,2.575180530548096,2.7981060028076175,2.957613158226013,3.0902156710624693,3.269863386154175,3.6745363736152656,3.704598659276962
1987-12-04,53.513366151311885,B,2.5943973064422607,2.7135478973388674,2.886507534980774,3.068115246295929,3.2420360374450685,3.658715658187867,3.7007562482357024
1987-12-07,53.502650286430914,B,2.6136157512664795,2.667425203323364,2.8250107288360597,3.0421712756156922,3.2128250551223756,3.6427056956291204,3.696915990114212
1987-12-08,53.50872806383637,B,2.728922843933105,2.655894708633423,2.792340612411499,3.0258362174034117,3.187073254585266,3.6280395436286934,3.6932765257358553
1987-12-09,53.514105560230554,B,2.7481391429901123,2.6520511150360107,2.767357516288757,3.0046966671943665,3.1620901584625245,3.613565554618836,3.6898270773887636
1987-12-10,53.5373118478391,B,2.728922843933105,2.6827995777130123,2.740452790260315,2.9797136187553406,3.1348009586334227,3.5983272600173954,3.6862815475463866
1987-12-11,53.555946073509126,B,2.690485715866089,2.702017259597778,2.707782578468323,2.956652247905731,3.1075117349624635,3.5815603518486028,3.6828256392478944
1987-12-14,53.58525343783532,B,2.8634462356567383,2.75198335647583,2.709704279899597,2.9307082891464233,3.0859878873825073,3.5663323426246647,3.680328472852707
1987-12-15,53.61046821017758,B,2.978752613067627,2.801949310302734,2.7289220094680786,2.91052964925766,3.070998034477234,3.55378304719925,3.6781260335445403
1987-12-16,53.63370971944477,B,3.0364058017730717,2.8596026420593263,2.7558268785476683,2.893233668804169,3.0533177137374876,3.5391403865814213,3.676023983955383
1987-12-17,53.648451750391665,C,2.8634462356567383,2.8865073204040526,2.7846534490585326,2.871133303642273,3.032178201675415,3.5239123773574836,3.6733389472961426
1987-12-18,53.66804742958289,C,2.8634462356567383,2.9210994243621826,2.8115583419799806,2.849032938480377,3.0133447885513305,3.5086843681335456,3.670653910636902
1987-12-21,53.67338321692815,C,2.9018819332122803,2.928786563873291,2.8403849601745605,2.83269784450531,2.9948957443237303,3.4946035456657416,3.6683489227294923
1987-12-22,53.66604530369773,C,2.9018819332122803,2.9134124279022218,2.857680869102478,2.8250107407569884,2.9760623168945313,3.481285543441773,3.666137866973877
1987-12-23,53.652693444139935,C,2.8250112533569336,2.8711335182189943,2.8653680801391603,2.8163627982139587,2.957997636795044,3.4673895359039313,3.6633545863628387
1987-12-24,53.656163252901024,B,2.8634462356567383,2.8711335182189943,2.8788204193115234,2.8096366047859194,2.942623438835144,3.4542593097686773,3.6607634806632996
1987-12-25,53.66195256941591,B,2.8634462356567383,2.8711335182189943,2.8961164712905885,2.8019495248794555,2.9357050371170046,3.4411290836334234,3.6577027106285094
1987-12-28,53.66810449171982,B,2.894528388977051,2.869662809371948,2.8992246866226195,2.8044644832611083,2.932867488861084,3.4269747257232672,3.654421602487564
1987-12-29,53.67561983435306,B,2.8751027584075928,2.8643069744110106,2.8888597011566164,2.8088908553123475,2.935791087150574,3.412626111507416,3.650573687553406
1987-12-30,53.69853178305135,C,2.991660118103028,2.89763674736023,2.8843851327896117,2.8201060056686402,2.938739705085754,3.400968720912934,3.6463692116737367
1987-12-31,53.71824828511873,C,2.991660118103028,2.9232795238494873,2.897206521034241,2.8409299850463867,2.944763193130493,3.3893113303184514,3.6417890000343323
1988-01-01,53.73228298866224,C,2.991660118103028,2.948922300338745,2.91002790927887,2.8607931256294252,2.9500179386138914,3.3772725510597237,3.6368756914138793
1988-01-04,53.755893319874815,C,3.088792324066162,2.9877750873565674,2.928718948364258,2.8845519542694094,2.9595214700698853,3.3681121277809147,3.6332050585746765
1988-01-05,53.783435879090916,C,3.166497707366944,3.0460540771484377,2.9551805257797246,2.906430697441101,2.9694260454177854,3.3599194574356086,3.6291659379005434
1988-01-06,53.799221595623926,C,3.166497707366944,3.081021595001221,2.9893291711807253,2.927348625659943,2.979330620765686,3.350773262977601,3.62512681722641
1988-01-07,53.80526183928282,C,3.147071599960327,3.112103891372681,3.0176917076110845,2.9482560634613035,2.985771827697754,3.3404792904853826,3.6212744545936584
1988-01-08,53.802966029088424,C,3.030512571334839,3.1198743820190433,3.0343983411788944,2.965257406234741,2.989497494697571,3.329210424423218,3.616366151571274
1988-01-11,53.7883947210604,C,3.088792324066162,3.1198743820190433,3.0538247346878054,2.9765247106552124,2.990545225143433,3.3192871761322027,3.6117492473125457
1988-01-12,53.76276828773209,C,3.030512571334839,3.092677354812622,3.0693657159805303,2.979112708568573,2.9900429964065554,3.308018310070038,3.6075979650020598
1988-01-13,53.73800876788017,C,3.030512571334839,3.0654803276062013,3.073250961303711,2.978818047046661,2.9910781955718995,3.297130861282349,3.6034466826915743
1988-01-14,53.72282414268895,C,3.0693655014038086,3.0499391078948976,3.0810214996337892,2.989114010334015,2.9886625623703003,3.2872040510177616,3.6002466785907745
1988-01-15,53.740711578122216,C,3.302482843399048,3.1043331623077393,3.1121037721633913,3.0110658407211304,2.99398410320282,3.280561947822571,3.59745524764061
1988-01-18,53.754758895449434,C,3.26362943649292,3.139300584793091,3.129587483406067,3.029153215885162,2.996606788635254,3.2739127278327946,3.5956050682067873
1988-01-19,53.770356662423616,C,3.166497707366944,3.1664976119995116,3.129587483406067,3.0423840045928956,2.9988242626190185,3.2661014890670783,3.594120866060257
1988-01-20,53.77596583402735,C,3.030512571334839,3.1664976119995116,3.1159889698028564,3.052659070491791,2.996015911102295,3.257883937358857,3.591294360160828
1988-01-21,53.77817580059163,C,3.0693655014038086,3.1664976119995116,3.1082183599472044,3.0629550337791445,2.9928315448760987,3.250245614051819,3.588945995569229
1988-01-22,53.76473858210512,C,3.1859242916107178,3.1431859016418455,3.1237595319747924,3.079078936576843,2.9935157680511475,3.2443449854850774,3.587180424928665
1988-01-25,53.76075037745738,C,3.26362943649292,3.1431859016418455,3.141243243217468,3.0975339889526365,2.991141848564148,3.2392214083671576,3.586087255477905
1988-01-26,53.76063277373453,C,3.224775552749634,3.1548414707183836,3.160669541358948,3.115017628669739,2.987990851402283,3.233518595695496,3.583475046157837
1988-01-27,53.78063025499946,C,3.302482843399048,3.2092355251312257,3.1878665685653687,3.13055876493454,2.986394000053406,3.2285928559303287,3.5815352523326873
1988-01-28,53.79771270834352,C,3.302482843399048,3.2558589935302735,3.2111783027648926,3.146099901199341,2.9863345861434936,3.2236671161651613,3.579595458507538
1988-01-29,53.80781308887111,C,3.399614095687866,3.298596954345703,3.2208914279937746,3.166497600078583,2.9882177972793578,3.218949866294861,3.5781413209438324
1988-02-01,53.80747767827651,C,3.360762119293213,3.3180234909057615,3.2306046962738035,3.1800960898399353,2.9908613634109495,3.2125091409683226,3.576209044456482
1988-02-02,53.815831326462785,C,3.3801872730255127,3.3491058349609375,3.2519736528396606,3.1907805681228636,2.9973526287078855,3.2072162318229673,3.5748470318317414
1988-02-03,53.810332027028245,C,3.2830564975738525,3.3452205657958984,3.277228045463562,3.196608507633209,3.0030543565750123,3.201524119377136,3.573567122220993
1988-02-04,53.80615424994087,C,3.302482843399048,3.3452205657958984,3.3005397796630858,3.204379069805145,3.0091446113586424,3.196026270389557,3.5720058357715607
1988-02-05,53.79796064143207,C,3.302482843399048,3.325794315338135,3.312195634841919,3.2179775834083557,3.0148505115509034,3.1893841671943663,3.570728429555893
1988-02-08,53.78962994939664,C,3.205349922180176,3.294711875915527,3.3063676834106444,3.2238054633140565,3.022072925567627,3.1831056880950928,3.568681478500366
1988-02-09,53.77171320679895,C,3.166497707366944,3.2519739627838136,3.3005398988723753,3.230604720115662,3.0296713733673095,3.175103733539581,3.5663456404209137
1988-02-10,53.765601061662856,C,3.224775552749634,3.24031777381897,3.292769169807434,3.240317869186401,3.038819742202759,3.1680659747123716,3.564395817518234
1988-02-11,53.7567789860505,B,3.1859242916107178,3.217006063461304,3.281113314628601,3.2461458086967467,3.051034617424011,3.160449001789093,3.5623463702201845
1988-02-12,53.74764010340542,B,3.205349922180176,3.1975794792175294,3.261686897277832,3.241289162635803,3.0632536697387693,3.152644853591919,3.5603940510749816
1988-02-15,53.74732009605958,B,3.205349922180176,3.1975794792175294,3.2461456775665285,3.238375186920166,3.0750883531570437,3.1439567041397094,3.5582524740695956
1988-02-16,53.74809005508974,B,3.166497707366944,3.1975794792175294,3.2247767210006715,3.238375186920166,3.0838398504257203,3.1354565525054934,3.5560112619400024
1988-02-17,53.74328598724699,B,3.147071599960327,3.182038688659668,3.2111782312393187,3.2442031383514403,3.0918184995651243,3.126954329013825,3.5538621771335603
1988-02-18,53.73521270327558,B,3.088792324066162,3.162612295150757,3.1898091793060304,3.2451744794845583,3.0990158891677857,3.1169084239006044,3.551421695947647
1988-02-19,53.73525694883414,B,3.147071599960327,3.150956630706787,3.174268054962158,3.2432318449020388,3.1081476068496703,3.107829670906067,3.549745737314224
1988-02-22,53.731882521496544,B,3.147071599960327,3.1393009662628173,3.1684402227401733,3.237403953075409,3.1138201141357422,3.0999040007591248,3.5474073946475984
1988-02-23,53.733802834984026,B,3.147071599960327,3.1354157447814943,3.1664976119995116,3.2335187554359437,3.117186493873596,3.094092264175415,3.5454475605487823
1988-02-24,53.73858592751682,B,3.244203329086304,3.1548420906066896,3.1684403896331785,3.2306047797203066,3.1213424444198608,3.0873300790786744,3.54378413438797
1988-02-25,53.754429243729696,B,3.26362943649292,3.189809513092041,3.176210904121399,3.228662109375,3.1293461084365846,3.0807621550559996,3.5423124611377714
1988-02-26,53.76414029376341,C,3.26362943649292,3.2131210803985595,3.1820388555526735,3.2218628764152526,3.137349772453308,3.0753472805023194,3.5409354162216187
1988-02-29,53.791072342926476,C,3.457892417907715,3.275285243988037,3.2072931051254274,3.226719391345978,3.148469982147217,3.071682863235474,3.5405296862125395
1988-03-01,53.80760676126329,C,3.3801872730255127,3.321908378601074,3.228662061691284,3.226719391345978,3.1580360889434815,3.0670492029190064,3.53926229596138
1988-03-02,53.84087665743768,C,3.6133041381835938,3.3957285404205324,3.275285315513611,3.243231773376465,3.1738019466400145,3.0658997917175292,3.5391604900360107
1988-03-03,53.87903472538389,C,3.7298619747161865,3.4889750480651855,3.3393922805786134,3.264600729942322,3.1911302614212036,3.066876850128174,3.539736099243164
1988-03-04,53.917657806185076,C,3.6715824604034415,3.57056565284729,3.3918433666229246,3.2830557107925413,3.207292985916138,3.071499011516571,3.5403988194465636
1988-03-07,53.95147693234109,A,3.846420764923096,3.648271322250366,3.4617782831192017,3.3151092529296875,3.2263308334350587,3.0795991611480713,3.5411787152290346
1988-03-08,53.99439091301005,A,3.8075671195983887,3.7337472915649412,3.527827835083008,3.3471627235412598,3.2449801206588744,3.090385603904724,3.5417643427848815
1988-03-09,54.01481187082903,A,3.9241244792938232,3.795911359786987,3.5958199501037598,3.382130169868469,3.2636294078826906,3.101184556484222,3.5420811200141906
1988-03-10,54.00868250032579,A,3.7492880821228023,3.7997965812683105,3.644385814666748,3.4102983593940737,3.278781967163086,3.1117725801467895,3.5412398397922518
1988-03-11,54.00544725117384,A,3.7492880821228023,3.8153377056121824,3.6929516792297363,3.437495267391205,3.2939345264434814,3.1219762325286866,3.540871685743332
1988-03-14,53.98121452131056,A,3.7298619747161865,3.7920259475708007,3.7201486349105837,3.4637208700180055,3.306755919456482,3.1331386947631836,3.5399332749843597
1988-03-15,53.953560310104685,A,3.6910088062286377,3.7687142848968507,3.751230788230896,3.48994642496109,3.3172461414337158,3.143336093425751,3.5390844738483427
1988-03-16,53.91950894909363,A,3.6715824604034415,3.7182058811187746,3.757058620452881,3.516171967983246,3.3273478364944458,3.153339228630066,3.537949286699295
1988-03-17,53.91451514768826,A,3.8075671195983887,3.729861688613892,3.764829134941101,3.5521107077598573,3.340557746887207,3.1631647872924806,3.5375886619091035
1988-03-18,53.92606570685996,A,4.001831531524658,3.7803703784942626,3.7978540420532227,3.594848704338074,3.3599841260910033,3.174740810394287,3.5386724781990053
1988-03-21,53.9343542407998,A,3.904698848724365,3.8153377532958985,3.8036818504333496,3.6327300667762756,3.3763022565841676,3.1834237408638,3.539176007509232
1988-03-22,53.95044281596528,A,3.962977409362793,3.8697314739227293,3.81922287940979,3.673525357246399,3.3949515533447268,3.192497274875641,3.539781676530838
1988-03-23,53.981095253568036,A,4.0601115226745605,3.947437286376953,3.832821583747864,3.7143207669258116,3.415543532371521,3.2033108639717103,3.5410622692108156
1988-03-24,53.99165983730015,A,4.001831531524658,3.986290168762207,3.8580759286880495,3.7512308716773988,3.434192852973938,3.211427707672119,3.5423353397846222
1988-03-25,53.97900188346804,A,4.013577461242676,3.9886393547058105,3.884504866600037,3.7887282729148866,3.4484147453308105,3.2211994242668154,3.54338326215744
1988-03-28,53.9691310818965,A,3.896106243133545,3.9869208335876465,3.9011292934417723,3.810638964176178,3.461064281463623,3.2288355350494387,3.543749198913574
1988-03-29,53.95581928329094,A,3.91568660736084,3.9774626731872558,3.9235970735549928,3.8374139308929442,3.476048059463501,3.2374361610412596,3.5438345324993135
1988-03-30,53.931046801502795,A,3.91568660736084,3.9485776901245115,3.9480074882507323,3.852533054351807,3.493751540184021,3.2448837256431577,3.5435413563251497
1988-03-31,53.92246612761229,A,4.072314739227295,3.9626743316650392,3.9744822502136232,3.869655692577362,3.5138105249404905,3.2533210349082946,3.543878756761551
1988-04-01,53.915615107609966,A,4.072314739227295,3.9744217872619627,3.9815305709838866,3.8896923065185547,3.531538333892822,3.262527050971985,3.5442161571979525
1988-04-04,53.90194265198659,A,3.876528263092041,3.970506191253662,3.9787135124206543,3.891197681427002,3.5437963104248045,3.2674690794944765,3.5434792792797087
1988-04-05,53.88223871717316,A,3.837371826171875,3.9548432350158693,3.9661529541015623,3.8926879167556763,3.5560482358932495,3.272019543647766,3.5430233812332155
1988-04-06,53.87555867498997,A,3.9939992427825928,3.9705057621002195,3.9595417261123655,3.896181654930115,3.5698785638809203,3.278136281967163,3.5426831448078158
1988-04-07,53.86145639877717,P,4.013577461242676,3.958758306503296,3.9607163190841677,3.9093961238861086,3.584100456237793,3.2852175211906434,3.542250086069107
1988-04-08,53.857589163336456,P,4.1114702224731445,3.966589403152466,3.9705055952072144,3.9275052309036256,3.5983375787734984,3.293277688026428,3.542306491136551
1988-04-11,53.87999349898946,A,4.13104772567749,4.0174932956695555,3.993999743461609,3.9475645184516908,3.613743290901184,3.3023023271560668,3.542174733877182
1988-04-12,53.902819813070586,A,4.072314739227295,4.06448187828064,4.009662556648254,3.9666298151016237,3.62758584022522,3.312469234466553,3.541653963327408
1988-04-13,53.91530801631824,A,4.072314739227295,4.08014497756958,4.0253253698349,3.986666429042816,3.6433710050582886,3.3232126808166504,3.540656419992447
1988-04-14,53.89649111375308,A,3.778635740280152,4.033156633377075,3.9959574699401856,3.985219860076904,3.6528940629959106,3.3310193371772767,3.538095133304596
1988-04-15,53.87655873319786,A,3.91568660736084,3.9939999103546144,3.98029465675354,3.980912613868713,3.6651581382751464,3.340004324913025,3.5359330320358278
1988-04-18,53.85048192594619,P,3.8569514751434326,3.9391806602478026,3.978336977958679,3.9785252451896667,3.6781901693344117,3.3501315474510194,3.534049378633499
1988-04-19,53.840594800715884,P,3.9939992427825928,3.9235175609588624,3.993999719619751,3.9800763368606566,3.6947402000427245,3.362205786705017,3.5329463148117064
1988-04-20,53.824667832629274,P,3.935264825820923,3.896107578277588,3.988126277923584,3.9738340020179748,3.7089499855041503,3.3738848638534544,3.5319310033321383
1988-04-21,53.8495796915669,P,3.954842567443848,3.931348943710327,3.9822527885437013,3.9714845538139345,3.724328351020813,3.387681484222412,3.5311089289188384
1988-04-22,53.86284826235095,P,3.954842567443848,3.9391801357269287,3.9665900230407716,3.9685478091239927,3.7393182039260866,3.401285936832428,3.530000797510147
1988-04-25,53.87203905449358,P,3.91568660736084,3.95092716217041,3.9450539112091065,3.9695268273353577,3.7535249376296997,3.4143066453933715,3.5285061705112457
1988-04-26,53.87110877731629,P,3.9939992427825928,3.95092716217041,3.9372223615646362,3.9734424591064452,3.7700749683380126,3.4269574093818664,3.5274984765052797
1988-04-27,53.8818830953692,A,4.013577461242676,3.9665896892547607,3.9313486337661745,3.9783370018005373,3.78740508556366,3.439611792564392,3.526588673591614
1988-04-28,53.885863518141605,A,4.033156394958496,3.9822524547576905,3.956800699234009,3.976379084587097,3.8062923669815065,3.452654128074646,3.5254906940460207
1988-04-29,53.88893034971223,A,3.9939992427825928,3.9900837898254395,3.964631962776184,3.972463309764862,3.8232309198379517,3.465689263343811,3.5236248075962067
1988-05-02,53.89272972585792,A,3.954842567443848,3.997914981842041,3.9744210720062254,3.976379024982452,3.839386339187622,3.476603226661682,3.521467784643173
1988-05-03,53.88309491715702,A,3.876528263092041,3.9744207859039307,3.9626739740371706,3.978336846828461,3.8539754724502564,3.485580983161926,3.519682015180588
1988-05-04,53.86347313709265,P,3.8569514751434326,3.943095588684082,3.9548426389694216,3.9714844584465028,3.8662304353713988,3.4937864398956298,3.5164634132385255
1988-05-05,53.829363483171164,P,3.719900369644165,3.880444383621216,3.931348419189453,3.956800603866577,3.875355854034424,3.5023509812355043,3.5131316792964937
1988-05-06,53.81781712525723,P,3.91568660736084,3.8647818565368652,3.927432823181152,3.947011423110962,3.8883969974517822,3.5128733849525453,3.510778876543045
1988-05-09,53.79651291033347,P,3.798215389251709,3.8334564208984374,3.915685701370239,3.930369806289673,3.895203456878662,3.5218367195129394,3.50822013258934
1988-05-10,53.79268240486713,P,3.8569514751434326,3.829541063308716,3.901980924606323,3.9196016430854796,3.9047387409210206,3.531387414932251,3.5063364791870115
1988-05-11,53.78947856510709,P,3.798215389251709,3.817793846130371,3.8804447174072267,3.9058966755867006,3.908436965942383,3.5411194562911987,3.504254496097565
1988-05-12,53.80189241094368,P,3.798215389251709,3.83345685005188,3.856950616836548,3.906875658035278,3.909804034233093,3.5504671478271486,3.5023632287979125
1988-05-13,53.80958046738035,P,3.9939992427825928,3.8491193771362306,3.856950616836548,3.910791289806366,3.9162523698806764,3.561772677898407,3.501450880765915
1988-05-16,53.83480893809849,P,4.072314739227295,3.9039392471313477,3.8686978340148928,3.921559453010559,3.92077024936676,3.5735505414009094,3.500262633562088
1988-05-17,53.84795734109388,A,4.033156394958496,3.9391802310943604,3.884360647201538,3.923517310619354,3.9252820348739625,3.5851310777664183,3.498878594636917
1988-05-18,53.865716955697046,A,3.9939992427825928,3.9783370018005373,3.898065423965454,3.9264540314674377,3.926679530143738,3.595154469013214,3.498061594963074
1988-05-19,53.88832319609264,A,4.072314739227295,4.033156871795654,3.933306860923767,3.9323276400566103,3.9331400632858275,3.605961015224457,3.497636172771454
1988-05-20,53.904536728107196,A,4.228941440582275,4.080145311355591,3.964632344245911,3.9460325837135315,3.942733130455017,3.6183338284492494,3.497803189754486
1988-05-23,53.90854490429672,A,4.150628089904785,4.095807981491089,3.9998736143112184,3.957779657840729,3.951148452758789,3.6289521861076355,3.498532156944275
1988-05-24,53.915762248673,A,4.150628089904785,4.1193023204803465,4.029241275787354,3.9656111001968384,3.960340838432312,3.638793489933014,3.499356473684311
1988-05-25,53.9290142174737,A,4.189784526824951,4.1584593772888185,4.068398189544678,3.9744214534759523,3.970704879760742,3.649026358127594,3.499899810552597
1988-05-26,53.926059953815866,A,4.170204639434815,4.178037357330322,4.105597114562988,3.981273865699768,3.9779576301574706,3.659257688522339,3.4998684895038603
1988-05-27,53.90950581003378,A,4.150628089904785,4.162374687194824,4.121259999275208,3.9891053080558776,3.9809335613250734,3.6704588437080385,3.499834634065628
1988-05-30,53.89988050105757,A,4.150628089904785,4.162374687194824,4.129091334342957,3.9988945841789247,3.9858521461486816,3.6810772013664246,3.500182188749313
1988-05-31,53.89740723358699,A,4.20936393737793,4.174121856689453,4.1467120885849,4.015536367893219,3.9907798767089844,3.6928657150268553,3.500442012548447
1988-06-01,53.901242832782835,A,4.346412658691406,4.205447483062744,4.181953430175781,4.0400094270706175,3.996505899429321,3.706024715900421,3.501577788591385
1988-06-02,53.910944401439146,A,4.326832294464111,4.2367730140686035,4.2074051856994625,4.070356023311615,4.00300591468811,3.718599383831024,3.502901717424393
1988-06-03,53.91844322094992,A,4.268097877502441,4.260266971588135,4.21132082939148,4.087976586818695,4.008096323013306,3.728255534172058,3.5044087409973144
1988-06-06,53.925445846509284,A,4.228941440582275,4.275929641723633,4.219152164459229,4.109512889385224,4.01475302696228,3.737908654212952,3.505910691022873
1988-06-07,53.920097804368105,A,4.170204639434815,4.26809778213501,4.221109819412232,4.125175547599793,4.01984338760376,3.7479457235336304,3.507023606300354
1988-06-08,53.90792000318072,A,4.228941440582275,4.244603538513184,4.2250255107879635,4.146711850166321,4.026108484268189,3.759930012226105,3.5089069747924806
1988-06-09,53.904278465330854,A,4.346412658691406,4.248519611358643,4.242646312713623,4.174121713638305,4.031590442657471,3.772700483798981,3.5114730489254
1988-06-10,53.91354490024844,A,4.385569095611572,4.272013854980469,4.266140413284302,4.193700206279755,4.037855529785157,3.7846969318389894,3.514520958662033
1988-06-13,53.924005177973925,A,4.405145168304443,4.307254600524902,4.291592121124268,4.210341727733612,4.048427867889404,3.7961120891571043,3.5176667487621307
1988-06-14,53.94729514220006,A,4.463884353637695,4.365990543365479,4.3170441627502445,4.231878125667572,4.0609581184387205,3.808503177165985,3.5210108864307403
1988-06-15,53.95475455357164,A,4.385569095611572,4.3973160743713375,4.320959806442261,4.251456618309021,4.0687895154953,3.81933403968811,3.523963447809219
1988-06-16,53.93539280233558,A,4.20936393737793,4.369906330108643,4.309212970733642,4.258309078216553,4.072705245018005,3.8284028506278993,3.52603498339653
1988-06-17,53.90490321076131,A,4.150628089904785,4.322918128967285,4.297465991973877,4.254393410682678,4.073488402366638,3.835912990570068,3.5274314284324646
1988-06-20,53.87188149984638,P,4.150628089904785,4.272014713287353,4.289634656906128,4.254393410682678,4.073880009651184,3.843811650276184,3.5281603956222534
1988-06-21,53.836650403948106,P,4.189784526824951,4.217194747924805,4.291592645645141,4.2563512325286865,4.076229405403137,3.8519076228141786,3.529561927318573
1988-06-22,53.818332485250444,P,4.228941440582275,4.185869216918945,4.291592645645141,4.258309078216553,4.079361939430237,3.8613664722442627,3.5314452958106997
1988-06-23,53.823497157802194,P,4.228941440582275,4.189784717559815,4.279845523834228,4.261245918273926,4.088368053436279,3.870631058216095,3.533328664302826
1988-06-24,53.83339624483048,P,4.189784526824951,4.197616004943848,4.260267066955566,4.263203740119934,4.093850011825562,3.879504075050354,3.5344441211223603
1988-06-27,53.84663675807079,P,4.206371307373047,4.2087646484375,4.240389680862426,4.265990900993347,4.100838408470154,3.8895142889022827,3.536309988498688
1988-06-28,53.854053157128355,A,4.245869159698486,4.219981575012207,4.218588161468506,4.267816162109375,4.105875806808472,3.9003080034255984,3.5377058684825897
1988-06-29,53.853978916739855,A,4.226119995117188,4.2194172859191905,4.202643251419067,4.261801528930664,4.111692910194397,3.910321447849274,3.5391937112808227
1988-06-30,53.85518815522886,P,4.265616893768311,4.226752376556396,4.208268547058106,4.258740758895874,4.117908396720886,3.9211183738708497,3.5407836878299714
1988-07-01,53.85843653974978,P,4.206371307373047,4.230069732666015,4.213842868804932,4.255654430389404,4.122938971519471,3.931128587722778,3.5418867206573488
1988-07-04,53.85785133836571,P,4.206371307373047,4.230069732666015,4.2194171905517575,4.254525923728943,4.128752665519714,3.941138801574707,3.5425477528572085
1988-07-05,53.86467408675659,A,4.285365104675293,4.237968921661377,4.228975248336792,4.260283946990967,4.134579982757568,3.9523274755477904,3.5438920140266417
1988-07-06,53.86835277503698,A,4.226119995117188,4.237968921661377,4.228693103790284,4.260142874717713,4.138830833435058,3.963117959499359,3.5450361442565916
1988-07-07,53.85920518561079,P,4.186623573303223,4.22217025756836,4.224461317062379,4.252153420448304,4.141900177001953,3.97409627199173,3.545502347946167
1988-07-08,53.8495657282725,P,4.127379417419434,4.206371879577636,4.218220806121827,4.2392439365386965,4.14456778049469,3.983899350166321,3.5458645105361937
1988-07-11,53.84093864459007,P,4.127379417419434,4.190573501586914,4.210321617126466,4.225355648994446,4.148018517494202,3.993702428340912,3.5468032145500183
1988-07-12,53.822625285128275,P,4.087883472442627,4.151077175140381,4.19452304840088,4.206555604934692,4.152245621681214,4.003110547065734,3.548601405620575
1988-07-13,53.805704078065396,P,4.0286407470703125,4.111581325531006,4.174775123596192,4.188709187507629,4.155679407119751,4.010954921245575,3.549142500162125
1988-07-14,53.79894565476197,P,4.0286407470703125,4.0799847602844235,4.151077508926392,4.179673027992249,4.161854214668274,4.018605034351349,3.5496835947036742
1988-07-15,53.79905195405624,P,4.048382759094238,4.064185428619385,4.135278654098511,4.174560761451721,4.164508137702942,4.026452567577362,3.550899924039841
1988-07-18,53.79765410065514,P,4.048382759094238,4.048386096954346,4.11947979927063,4.169448494911194,4.169511485099792,4.032357470989227,3.5520201671123504
1988-07-19,53.79103804861513,P,3.94964599609375,4.02073860168457,4.085907888412476,4.157441568374634,4.171365375518799,4.038052058219909,3.552550630569458
1988-07-20,53.77876945582019,P,3.8114092350006095,3.97729229927063,4.044436812400818,4.13656495809555,4.171629252433777,4.04003310918808,3.5529664504528045
1988-07-21,53.771169224325035,P,3.910148859024048,3.953593921661377,4.016789340972901,4.120625329017639,4.173867921829224,4.041835978031158,3.554356414079666
1988-07-22,53.76293786465535,P,3.910148859024048,3.925947141647339,3.995066285133362,4.106643545627594,4.1721909141540525,4.044221642017365,3.557860326766968
1988-07-25,53.7607011071764,P,3.989140510559082,3.914098691940308,3.9812423944473267,4.095782005786896,4.170527429580688,4.045648839473724,3.562624000310898
1988-07-26,53.77021634693045,P,3.94964599609375,3.914098691940308,3.967418646812439,4.080970847606659,4.1688572216033934,4.0470696282386776,3.568727616071701
1988-07-27,53.78617322469052,P,3.870652675628662,3.925947380065918,3.951619839668274,4.0631974816322325,4.166390290260315,4.046534910202026,3.5738597333431246
1988-07-28,53.792754976030544,P,3.870652675628662,3.918048143386841,3.935821032524109,4.04344927072525,4.162357048988342,4.047748556137085,3.5797605681419373
1988-07-29,53.8012241881747,P,3.94964599609375,3.925947570800781,3.92594735622406,4.030613005161285,4.156771140098572,4.049752135276794,3.5858641839027405
1988-08-01,53.804501389668935,P,3.94964599609375,3.9180486679077147,3.9160736799240112,4.017776739597321,4.152751498222351,4.05194997549057,3.5925443351268767
1988-08-02,53.80666271407001,P,3.94964599609375,3.9180486679077147,3.9160736799240112,4.000990784168243,4.148731856346131,4.054536347389221,3.598936220407486
1988-08-03,53.81397128427296,P,3.910148859024048,3.925947904586792,3.925947642326355,3.9851922273635862,4.143139142990112,4.056922011375427,3.6051306200027464
1988-08-04,53.816957896114495,P,3.890402793884277,3.929897928237915,3.923973035812377,3.970381188392639,4.137543106079102,4.0577503681182865,3.6104575777053833
1988-08-05,53.81382938632162,P,3.910148859024048,3.9219985008239746,3.923973035812378,3.95951966047287,4.132733521461486,4.05683354139328,3.6157871758937836
1988-08-08,53.80846712197092,P,3.910148859024048,3.9140990734100343,3.9160738706588747,3.9486581325531005,4.127923936843872,4.0568880414962765,3.6201558911800387
1988-08-09,53.799949192563126,P,3.890402793884277,3.9022504329681396,3.9101495504379273,3.938784098625183,4.121544713973999,4.056162295341491,3.624329785108566
1988-08-10,53.786399118574415,B,3.831156253814697,3.8864519119262697,3.906199908256531,3.9289098739624024,4.111239585876465,4.053872742652893,3.6285918033123017
1988-08-11,53.78065127777478,B,3.870652675628662,3.8825018882751463,3.906199908256531,3.92101047039032,4.102115993499756,4.052560954093933,3.631994330883026
1988-08-12,53.772483451728796,B,3.831156253814697,3.8667033672332765,3.8943509340286253,3.9101491451263426,4.093377161026001,4.050736742019653,3.635968083143234
1988-08-15,53.76872309466895,B,3.850904941558838,3.8548545837402344,3.884476828575134,3.9002752542495727,4.085816431045532,4.050284729003907,3.639560132026672
