Date,GRADE,GPS,CCL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-04-25,74.06851667977689,A,3.2712204456329346,3.3018877029418947,3.2422560691833495,3.0573983073234556,2.779142680168152,2.4192510938644407,2.2416438341140745
1991-04-26,73.90371456552866,A,3.254182815551758,3.281442737579346,3.269516205787659,3.083806586265564,2.792446231842041,2.431825420856476,2.242438005208969
1991-04-29,73.82332775057034,A,3.237144947052002,3.281442737579346,3.2967764139175415,3.1085111260414124,2.8054090261459352,2.4435525012016295,2.2433966112136843
1991-04-30,73.77049574913251,A,3.3052964210510254,3.2848504543304444,3.305295395851135,3.1323638200759887,2.8197348499298096,2.456130316257477,2.2448623895645143
1991-05-01,73.67043399809637,A,3.3052964210510254,3.274628210067749,3.3018879890441895,3.153660833835602,2.83575279712677,2.468538911342621,2.2468274140357973
1991-05-02,73.69490587543724,A,3.373446226119995,3.295073366165161,3.2984805345535277,3.174106001853943,2.855502791404724,2.4812905764579773,2.248966768980026
1991-05-03,73.73468386724063,A,3.356407642364502,3.31551833152771,3.2984805345535277,3.196254813671112,2.874925637245178,2.494210283756256,2.251353769302368
1991-05-06,73.7448821291458,A,3.288257837295532,3.325740909576416,3.303591823577881,3.214996135234833,2.8936669969558717,2.5062792921066284,2.2538992667198183
1991-05-07,73.73052308039512,A,3.2712204456329346,3.318925714492798,3.301888084411621,3.2320337772369383,2.913089880943298,2.5178394889831544,2.256359577178955
1991-05-08,73.78193154544483,A,3.3393704891204834,3.3257405281066896,3.3001843690872192,3.2550344944000242,2.934898018836975,2.530081186294556,2.2592438507080077
1991-05-09,73.83085262728429,A,3.4245593547821045,3.3359631538391112,3.3155182600021362,3.278887164592743,2.9556838989257814,2.543343982696533,2.2633861553668977
1991-05-10,73.81619602045787,A,3.3393704891204834,3.332555723190308,3.324037027359009,3.2967766165733337,2.971699252128601,2.556262538433075,2.2673521316051484
1991-05-13,73.80054046435232,A,3.254182815551758,3.3257407188415526,3.3257408142089844,3.311258614063263,2.9860108518600463,2.569344518184662,2.2718906772136687
1991-05-14,73.7456852117048,A,3.1860334873199463,3.308703327178955,3.3138145208358765,3.3095549583435058,2.9989594650268554,2.5817450046539308,2.275922054052353
1991-05-15,73.55353783905008,P,3.083806037902832,3.2575904369354247,3.291665482521057,3.296776735782623,3.0078189897537233,2.5929540050029756,2.2793590891361237
1991-05-16,73.30497278409517,P,3.117880821228028,3.1962547302246094,3.2661089420318605,3.282294738292694,3.0166785144805908,2.605180615186691,2.2828000771999357
1991-05-17,73.12608598083617,P,3.117880821228028,3.151956796646118,3.242256259918213,3.2703683972358704,3.0224712800979616,2.6174072253704073,2.2864074862003325
1991-05-20,72.99335463069626,P,3.100844144821167,3.1212890625,3.2235148906707765,3.2635533571243287,3.0282640647888184,2.6292942559719084,2.2901793384552
1991-05-21,72.94059101975436,P,3.100844144821167,3.104251194000244,3.2064772605895997,3.2541826725006104,3.035079116821289,2.64118128657341,2.293368729352951
1991-05-22,73.01885090393012,P,3.15195631980896,3.11788125038147,3.187735843658447,3.243960106372833,3.0429164123535157,2.6535794389247895,2.296564054489136
1991-05-23,73.09200343920357,P,3.134920835494995,3.1212892532348633,3.1587719917297363,3.2371451258659363,3.0500722169876098,2.6661456644535066,2.3000070381164552
1991-05-24,73.20580142218812,P,3.185615062713623,3.1348361015319823,3.1433964490890505,3.2337167382240297,3.0596049356460573,2.679557260274887,2.3042859506607054
1991-05-27,73.32043385963611,P,3.185615062713623,3.1517902851104735,3.136539673805237,3.2311402440071104,3.069819145202637,2.69381494641304,2.3091473209857942
1991-05-28,73.48754167003676,P,3.2541232109069824,3.182446098327637,3.1433486461639406,3.2285815834999085,3.08378879070282,2.7089269292354583,2.315016896724701
1991-05-29,73.62960236508202,P,3.271248579025269,3.2063045501708984,3.162092900276184,3.226879191398621,3.097419443130493,2.7242101657390596,2.3208888936042786
1991-05-30,73.7131913797438,A,3.1513612270355225,3.2095926284790037,3.1654409408569335,3.215774941444397,3.1069485759735107,2.738632960319519,2.3269103288650514
1991-05-31,73.7924040476725,A,3.2541232109069824,3.223294258117676,3.1790651798248293,3.210660719871521,3.1192144441604612,2.7544218039512636,2.332946323156357
1991-06-03,73.83359844351685,A,3.2541232109069824,3.236995887756348,3.1943930864334105,3.2089539885520937,3.1318210697174074,2.7702106475830077,2.337476141452789
1991-06-04,73.77991889829421,A,3.2369964122772217,3.2335705280303957,3.208008313179016,3.207242786884308,3.1420406532287597,2.7853205752372743,2.341920325756073
1991-06-05,73.71575830958848,A,3.271248579025269,3.2335705280303957,3.219937539100647,3.2038366913795473,3.153626809120178,2.799588506221771,2.3465357708930967
1991-06-06,73.71534674511982,A,3.2369964122772217,3.2506975650787355,3.2301450967788696,3.194458544254303,3.163846392631531,2.8121601998806,2.350979955196381
1991-06-07,73.58588201779195,A,3.1513612270355225,3.2301451683044435,3.2267197132110597,3.185058081150055,3.172353272438049,2.8235370934009554,2.3549121034145357
1991-06-10,73.45242938860979,P,3.117107391357422,3.202742004394531,3.2198689460754393,3.1782043099403383,3.1798343372344973,2.835079107284546,2.3586729824543
1991-06-11,73.36687623205209,P,3.1513612270355225,3.1856149673461913,3.2095927476882933,3.176470696926117,3.1862967109680174,2.8466252183914182,2.362688990831375
1991-06-12,73.27999295768599,P,3.1513612270355225,3.1616374969482424,3.197604012489319,3.1798484563827514,3.191736812591553,2.8588482010364533,2.3665372729301453
1991-06-13,73.19702842837353,P,3.117107391357422,3.137659692764282,3.1941786289215086,3.1798097848892213,3.1947881031036376,2.870390214920044,2.3702981519699096
1991-06-14,73.20577973640836,P,3.1342344284057617,3.13423433303833,3.1821897506713865,3.180627465248108,3.1992041635513306,2.881765058040619,2.374060800075531
1991-06-17,73.23751041780496,P,3.1342344284057617,3.1376597404479982,3.1702008724212645,3.1822969794273375,3.2036202239990232,2.8929706835746765,2.378158893585205
1991-06-18,73.20275170944058,P,3.0485992431640625,3.1171073436737062,3.1513611555099486,3.1796847343444825,3.2059828567504884,2.903319957256317,2.382415859699249
1991-06-19,73.0916836755958,P,2.945836305618286,3.076002359390259,3.1188199281692506,3.169378733634949,3.207312459945679,2.911118664741516,2.3861590111255646
1991-06-20,72.99340558034861,P,2.945836305618286,3.0417481422424317,3.089703917503357,3.1599245071411133,3.2072790670394897,2.9179020714759827,2.3901537442207337
1991-06-21,72.9079327407304,P,2.997218608856201,3.0143449783325194,3.074289655685425,3.1505046844482423,3.2075918102264405,2.9240147924423217,2.394656981229782
1991-06-24,72.78953556337898,P,2.945836305618286,2.9766653537750245,3.057162547111511,3.1385157465934754,3.2072176790237426,2.9302905654907225,2.398903306722641
1991-06-25,72.71381012436596,P,2.945836305618286,2.956112766265869,3.0366100549697874,3.1231014013290403,3.2017322731018067,2.9365663385391234,2.4031496322155
1991-06-26,72.72481413394931,P,2.945836305618286,2.956112766265869,3.016057562828064,3.1068307876586916,3.1938615894317626,2.9418268036842345,2.4076475405693056
1991-06-27,72.76902364484886,P,2.997218608856201,2.966389226913452,3.004068684577942,3.0991236567497253,3.1856555461883547,2.9467549991607664,2.412570091485977
1991-06-28,72.69081930387598,P,2.877331018447876,2.942411708831787,2.978378343582153,3.08028404712677,3.176074013710022,2.949638257026672,2.4171447962522508
1991-07-01,72.59635511665704,P,2.7745683193206787,2.9081581115722654,2.942411732673645,3.056306302547455,3.1668224811553953,2.9513246750831605,2.4218765836954117
1991-07-02,72.57327917851664,P,2.86020302772522,2.8910314559936525,2.923572111129761,3.0374666333198546,3.158261384963989,2.954205856323242,2.426868821978569
1991-07-03,72.54754062778014,P,2.86020302772522,2.873904800415039,2.915008783340454,3.016914355754852,3.1483372926712034,2.9569178342819216,2.4319449216127396
1991-07-04,72.4840318168031,P,2.86020302772522,2.8465016841888433,2.9064454555511476,2.9980746865272523,3.1401169443130494,2.9596298122406006,2.437272612452507
1991-07-05,72.56932564373939,P,2.8944573402404785,2.8499269485473637,2.896169328689575,2.9852294921875,3.1329224348068236,2.9626843333244324,2.4433586102724076
1991-07-08,72.75355246673463,P,2.945836305618286,2.884180545806885,2.896169328689575,2.976665937900543,3.1270962619781493,2.9662526440620423,2.449449922442436
1991-07-09,72.81126149999649,P,2.8944573402404785,2.891031408309937,2.8910314321517943,2.963820743560791,3.1188794803619384,2.969307165145874,2.45461343228817
1991-07-10,72.92162591170482,P,2.9800918102264404,2.9150091648101806,2.89445698261261,2.955257272720337,3.1123753881454466,2.9740640926361084,2.4602889758348465
1991-07-11,73.0436183246655,P,2.9800918102264404,2.9389869213104247,2.892744302749634,2.948406493663788,3.1045082998275757,2.98000554561615,2.4671386021375654
1991-07-12,73.12427008680511,A,2.9800918102264404,2.956113815307617,2.9030203819274902,2.9406993627548217,3.0969819831848144,2.9859538102149963,2.474407541155815
1991-07-15,73.16280936686543,A,2.997218608856201,2.9663902759552,2.9252854108810427,2.933848571777344,3.0911611986160277,2.9924140977859497,2.4816782504320143
1991-07-16,73.25776669656973,A,2.962964534759521,2.9800917148590087,2.9355615615844726,2.929566836357117,3.0849960803985597,2.999042980670929,2.488945416808128
1991-07-17,73.27117357064219,A,2.945836305618286,2.973240613937378,2.9441248893737795,2.929566836357117,3.0771253967285155,3.0060117077827453,2.495959214568138
1991-07-18,73.32491518432863,A,3.0485992431640625,2.986942100524902,2.9629645109176637,2.9347049832344054,3.0696061944961546,3.012645046710968,2.5038222789764406
1991-07-19,73.35174497552774,A,3.0485992431640625,3.000643587112427,2.978378701210022,2.9372740149497987,3.0637907695770266,3.017745010852814,2.5116014814376832
1991-07-22,73.33541912747948,A,3.014344930648804,3.0040688514709473,2.985229563713074,2.9406994462013243,3.0589940118789674,3.0225024318695066,2.5189578223228453
1991-07-23,73.35605303654332,A,3.03147292137146,3.017770528793335,2.998931121826172,2.944981276988983,3.0559028005599975,3.0274311327934265,2.5263998031616213
1991-07-24,73.39121209816328,A,3.03147292137146,3.0348978519439695,3.0040692329406737,2.949263107776642,3.05485613822937,3.0313375639915465,2.5337579238414762
1991-07-25,73.33314045229143,A,3.03147292137146,3.031472587585449,3.009207344055176,2.9509758234024046,3.053127980232239,3.034903247356415,2.5401935535669327
1991-07-26,73.27157872152901,A,3.014344930648804,3.0246217250823975,3.012632656097412,2.957826519012451,3.0510572624206542,3.0367642712593077,2.5458726406097414
1991-07-29,73.27015213899035,A,3.0485992431640625,3.031472587585449,3.0177707195281984,2.9715280652046205,3.0500123643875123,3.0391382145881654,2.5516391336917876
1991-07-30,73.279454470653,A,3.117107391357422,3.0485994815826416,3.0331850051879883,2.9843732833862306,3.0503376293182374,3.0427083730697633,2.557832033038139
1991-07-31,73.31210077100653,A,3.1342344284057617,3.069151782989502,3.052024817466736,2.9980748534202575,3.049983191490173,3.0464498019218444,2.5646137434244154
1991-08-01,73.35279932560002,A,3.099980592727661,3.082853317260742,3.057162952423096,3.0100637316703795,3.0492843866348265,3.0496783018112184,2.571391911506653
1991-08-02,73.36185855781672,A,3.014344930648804,3.082853317260742,3.05373752117157,3.016058111190796,3.04585898399353,3.0527319598197935,2.577909626364708
1991-08-05,73.32047467712921,A,2.997218608856201,3.07257719039917,3.0520248889923094,3.0186272263526917,3.0420910549163818,3.055955100059509,2.5844255697727205
1991-08-06,73.2205260304065,A,2.9800918102264404,3.045174074172974,3.0468867778778077,3.0229089498519897,3.036610426902771,3.0601996088027956,2.5909397399425504
1991-08-07,73.11141127086533,P,3.014344930648804,3.021196174621582,3.045173978805542,3.024621605873108,3.0314723539352415,3.0644458985328673,2.597541314959526
1991-08-08,73.04188863501612,P,3.014344930648804,3.0040690422058107,3.0434611797332765,3.026334261894226,3.028732028007507,3.067840301990509,2.603891304731369
1991-08-09,72.98169238304665,P,2.928711414337158,2.9869423389434817,3.0348978281021117,3.023765242099762,3.022223792076111,3.0707191181182862,2.609561537504196
1991-08-12,72.94325754611356,P,2.945836305618286,2.976665878295899,3.024621534347534,3.021196126937866,3.0160580539703368,3.073939561843872,2.615149664878845
1991-08-13,72.95502022187374,P,3.014344930648804,2.9835165023803714,3.0143452882766724,3.0237651467323303,3.0116050243377686,3.076822838783264,2.6208287519216538
1991-08-14,72.92885022480988,P,2.962964534759521,2.9732404232025145,2.997218298912048,3.0246215581893923,3.0054393434524536,3.079533076286316,2.62692183971405
1991-08-15,72.90489360695786,P,2.9800918102264404,2.966389799118042,2.985229420661926,3.021196186542511,3.0003012514114378,3.0820738220214845,2.633352149128914
1991-08-16,72.90890608645117,P,2.91158390045166,2.9629642963409424,2.974953317642212,3.014345419406891,2.995505704879761,3.083929488658905,2.6390206068754196
1991-08-19,72.83123813584466,P,2.7916955947875977,2.9321361541748048,2.9544010162353516,3.0032129526138305,2.988997468948364,3.084415903091431,2.643754169344902
1991-08-20,72.71920326524211,P,2.825948476791382,2.8944568634033203,2.9389866828918456,2.9929367303848267,2.9824892139434813,3.0843929624557496,2.648407408595085
1991-08-21,72.66909301629603,P,2.877331018447876,2.8773301601409913,2.925285291671753,2.9852296352386474,2.9770086097717283,3.084372711181641,2.652898246645927
1991-08-22,72.64698109968965,P,2.945836305618286,2.8704790592193605,2.918434429168701,2.980947804450989,2.9735831880569457,3.0841856455802916,2.6578993374109268
1991-08-23,72.67818640179685,P,2.962964534759521,2.8807551860809326,2.9218597412109375,2.978378784656525,2.970157790184021,3.0846809768676757,2.663153793811798
1991-08-26,72.77944157096626,P,2.9278314113616943,2.907982349395752,2.920059251785278,2.972340393066406,2.9660297298431395,3.0848249769210816,2.6679810005426408
1991-08-27,72.84789983175,P,2.893386125564575,2.921469879150391,2.9079633712768556,2.9611543297767637,2.96292546749115,3.084454162120819,2.6728875648975374
1991-08-28,72.93605054825215,P,2.962275505065918,2.938458776473999,2.907894468307495,2.952556383609772,2.9632542514801026,3.0852833557128907,2.6783901655673983
1991-08-29,73.00069238510584,P,3.0139434337615967,2.9520802021026613,2.911279630661011,2.9482545256614685,2.964616394042969,3.0859477305412293,2.6841511058807375
1991-08-30,73.07505106411223,A,3.0828325748443604,2.976053810119629,2.9284044981002806,2.9516789078712464,2.966328673362732,3.086960241794586,2.6904242146015167
1991-09-02,73.1820113906146,A,3.0828325748443604,3.0070540428161623,2.957518196105957,2.955959606170654,2.9690685987472536,3.088143138885498,2.696616100072861
1991-09-03,73.27169705512443,A,3.0139434337615967,3.0311655044555663,2.9763176918029783,2.957652187347412,2.9704307413101194,3.086081507205963,2.70254814684391
1991-09-04,73.28017466399106,A,3.0139434337615967,3.0414990901947023,2.9899789333343505,2.9576321125030516,2.9717928838729857,3.082827236652374,2.70848019361496
1991-09-05,73.17452172801008,A,2.893386125564575,3.017387628555298,2.9847339153289796,2.9515841722488405,2.9697162342071532,3.077685890197754,2.713894062638283
1991-09-06,72.99908055522904,P,2.8589396476745605,2.972609043121338,2.974331426620483,2.9480955839157104,2.969348406791687,3.0727112102508545,2.719220309257507
1991-09-09,72.80998247117034,P,2.8589396476745605,2.927830457687378,2.96744225025177,2.9437507510185243,2.9710358333587648,3.06892915725708,2.724292730093002
1991-09-10,72.72535829529669,P,2.945053815841675,2.9140525341033934,2.97260901927948,2.940286195278168,2.9727328491210936,3.0654971170425416,2.7292880749702455
1991-09-11,72.67018586460348,P,2.962275505065918,2.903718948364258,2.97260901927948,2.9402517437934876,2.9747742986679078,3.061555795669556,2.734031093120575
1991-09-12,72.82319885114987,P,3.1000571250915527,2.945053148269653,2.9812203884124755,2.946250009536743,2.9795713806152344,3.0598441624641417,2.739547628164291
1991-09-13,72.98690312593455,A,3.0828325748443604,2.989831733703613,2.9812203884124755,2.9548124432563783,2.983338885307312,3.058130660057068,2.744978040456772
1991-09-16,73.17181476701694,A,3.1345014572143555,3.044944095611572,2.986387276649475,2.971952736377716,2.9871121883392333,3.0571042251586915,2.7503283631801607
1991-09-17,73.3357043205492,A,3.20339298248291,3.0966119289398195,3.0053322315216064,2.9908249616622924,2.993290901184082,3.05608519077301,2.7561077535152436
1991-09-18,73.49775253348925,A,3.2206149101257324,3.148279809951782,3.02599937915802,3.007989156246185,2.9981013631820677,3.055238375663757,2.7618886435031893
1991-09-19,73.61146176688861,A,3.358395338058472,3.199947452545166,3.07250030040741,3.0286171078681945,3.0056674337387084,3.055087866783142,2.7681892216205597
1991-09-20,73.7425948034279,A,3.358395338058472,3.255060005187988,3.1224458694458006,3.048388648033142,3.013233504295349,3.055107743740082,2.774659013748169
1991-09-23,73.81117328103898,A,3.3239495754241943,3.2929496288299562,3.168946862220764,3.068194556236267,3.019768123626709,3.0554646611213685,2.7808719766139984
1991-09-24,73.81736774151936,A,3.306725263595581,3.31361608505249,3.205114006996155,3.088861513137817,3.02664333820343,3.055819709300995,2.7868295991420746
1991-09-25,73.90763864966436,A,3.4617273807525635,3.3618385791778564,3.2550591945648195,3.1138341069221496,3.0369611597061157,3.0570432782173156,2.7935622322559355
1991-09-26,73.87577697593458,A,3.4617273807525635,3.3825049877166746,3.2912262201309206,3.136223304271698,3.0452237224578855,3.05741495847702,2.8003794705867766
1991-09-27,73.83880641252189,A,3.4617273807525635,3.4031713962554933,3.329115700721741,3.155168044567108,3.053486285209656,3.058638527393341,2.807450532913208
1991-09-30,73.86337221147087,A,3.496177673339844,3.4376170158386232,3.3652833223342897,3.1758352994918826,3.0631229400634767,3.061058475971222,2.815201497077942
1991-10-01,73.94460910772752,A,3.530618906021118,3.4823957443237306,3.3980059146881105,3.2016690731048585,3.0731058597564695,3.0645043301582335,2.8231246674060824
1991-10-02,73.93755508530721,A,3.5650644302368164,3.5030631542205812,3.432450866699219,3.2292251229286193,3.0837776899337768,3.0693169140815737,2.8311354595422746
1991-10-03,73.97646221194552,A,3.547841310501098,3.520285940170288,3.4513954639434816,3.2619478821754457,3.09410505771637,3.0736165189743043,2.8393985670804978
1991-10-04,73.94104017293577,A,3.427283763885498,3.513397216796875,3.458284306526184,3.2903650879859923,3.1023638343811033,3.0767105484008788,2.847058886885643
1991-10-07,73.85546435601447,A,3.410062551498413,3.496174192428589,3.466895604133606,3.3179212331771852,3.1095931005477904,3.0798027324676513,2.85454849421978
1991-10-08,73.74949728456737,A,3.444507598876953,3.478951930999756,3.480673837661743,3.342893922328949,3.116141104698181,3.0832393670082094,2.8622103267908097
1991-10-09,73.57606528010862,A,3.375617265701294,3.441062498092651,3.472062826156616,3.363561010360718,3.1209687614440917,3.0854759764671327,2.869527707695961
1991-10-10,73.53252503156463,A,3.5650644302368164,3.444507122039795,3.4823965311050413,3.386811375617981,3.130270438194275,3.0897774124145507,2.8779615384340285
1991-10-11,73.57936953799009,A,3.547841310501098,3.468618631362915,3.491007924079895,3.410061812400818,3.140940365791321,3.0933996748924257,2.886478467583656
1991-10-14,73.66318505442236,A,3.582287311553955,3.5030635833740233,3.499618887901306,3.432451105117798,3.1526417398452757,3.0973663973808288,2.8955906718969344
1991-10-15,73.70174489234854,A,3.547841310501098,3.5237303256988524,3.501341128349304,3.449673521518707,3.163996729850769,3.10030357837677,2.904615253806114
1991-10-16,74.0004999578987,A,3.8406243324279785,3.6167317390441895,3.5288971185684206,3.4806739926338195,3.1805223178863526,3.1059973359107973,2.9151037508249282
1991-10-17,74.1357105305343,A,3.8234031200408936,3.668399477005005,3.5564532995224,3.503924381732941,3.196703481674194,3.1127177548408507,2.925675357580185
1991-10-18,74.35536804476308,A,3.961182594299317,3.7510677337646485,3.6098431825637816,3.5340637445449827,3.2173529052734375,3.119788348674774,2.937105076313019
1991-10-21,74.4975354279633,A,3.87506914138794,3.8096240997314452,3.6563438415527343,3.56161972284317,3.2359375619888304,3.1259978079795836,2.948104227781296
1991-10-22,74.61527718322844,A,3.771733522415161,3.854402542114258,3.689066433906555,3.5848701357841493,3.251085333824158,3.131345179080963,2.9583328771591186
1991-10-23,74.46697247918907,A,3.754511594772339,3.83717999458313,3.7269558668136598,3.5995093464851378,3.266916275024414,3.136177809238434,2.9678831577301024
1991-10-24,74.2989269503272,A,3.685623168945313,3.8096240043640135,3.7390117406845094,3.6107041358947756,3.2810269021987915,3.140664076805115,2.9764121383428574
1991-10-25,74.02824613361219,A,3.7200679779052734,3.761401081085205,3.7562344074249268,3.623621165752411,3.297196583747864,3.146351144313812,2.9849441188573835
1991-10-28,73.88968334995056,A,3.8061797618865967,3.7476232051849365,3.778623652458191,3.6391212701797486,3.3174862670898437,3.153241868019104,2.994160487651825
1991-10-29,73.83356577008686,A,3.8061797618865967,3.7545124530792235,3.804457497596741,3.6528993129730223,3.337090892791748,3.159790053367615,3.003207635879517
1991-10-30,73.7686367453527,A,3.7200679779052734,3.7476237297058104,3.7924018621444704,3.6606494903564455,3.353945631980896,3.165477120876312,3.012162660956383
1991-10-31,73.74565903876112,A,3.6511752605438232,3.7407341480255125,3.775179076194763,3.6658161878585815,3.3680524110794066,3.170817799568176,3.0206040072441103
1991-11-01,73.74321731552155,P,3.7200679779052734,3.7407341480255125,3.751067614555359,3.6804553985595705,3.383194479942322,3.1766761350631714,3.029220596551895
1991-11-04,73.63959257731283,P,3.685623168945313,3.716622829437256,3.732123017311096,3.6942334294319155,3.398350315093994,3.182190022468567,3.037580353021622
1991-11-05,73.5056641771779,P,3.633956432342529,3.6821781635284423,3.718345308303833,3.703705871105194,3.413161721229553,3.1880435943603516,3.0456817758083345
1991-11-06,73.45013034523443,P,3.582287311553955,3.654622030258179,3.7011228799819946,3.714039373397827,3.425561957359314,3.194408104419708,3.0527633845806124
1991-11-07,73.40001614227889,P,3.547841310501098,3.633955240249634,3.687344694137573,3.7131782174110413,3.436239914894104,3.2004281544685362,3.0591651129722597
1991-11-08,73.34774033901225,P,3.633956432342529,3.616732931137085,3.678733539581299,3.717483973503113,3.4472623920440673,3.2067955327033997,3.0654051625728607
1991-11-11,73.27812317159062,P,3.5650644302368164,3.592621183395386,3.6546220064163206,3.716622829437256,3.4569070291519166,3.212987813949585,3.0716391897201536
1991-11-12,73.22959299089153,P,3.547841310501098,3.5753981590271,3.628788161277771,3.716622829437256,3.4675849866867066,3.219007863998413,3.0777871012687683
1991-11-13,73.11072597759869,P,3.427283763885498,3.5443974494934083,3.5995097398757934,3.6959558010101317,3.4758517932891846,3.223822338581085,3.08282457113266
1991-11-14,72.99030768751405,P,3.358395338058472,3.5065082550048827,3.5702317476272585,3.6727054119110107,3.4851519775390627,3.2274341058731078,3.087094552516937
1991-11-15,72.7518438621213,P,3.255057573318481,3.430728483200073,3.5237307071685793,3.637399160861969,3.493074336051941,3.231211371421814,3.090424814224243
1991-11-18,72.54536984492923,P,3.1861684322357178,3.3549492835998533,3.47378523349762,3.602954125404358,3.499618911743164,3.235327372550964,3.0933260238170623
1991-11-19,72.24629390301943,P,3.031166076660156,3.251614236831665,3.413506197929382,3.5659257531166078,3.501341156959534,3.2370370030403137,3.095621429681778
1991-11-20,72.06111678680571,P,3.031166076660156,3.1723906993865962,3.3583940744400023,3.5297584772109984,3.5027189683914184,3.2387466335296633,3.0978322339057924
1991-11-21,71.9899946940471,P,3.1517221927642822,3.1310560703277583,3.318782162666321,3.503063428401947,3.503752269744873,3.2416618251800537,3.100645818710327
1991-11-22,72.04411979641579,P,3.187058687210083,3.117456293106079,3.2740923881530763,3.4764129638671877,3.5058367919921873,3.2445878386497498,3.103636085987091
1991-11-25,72.0756927152973,P,3.1177759170532227,3.10377779006958,3.229363536834717,3.441992771625519,3.505502281188965,3.246307234764099,3.1062799394130707
1991-11-26,72.26802238611026,P,3.187058687210083,3.1349563121795656,3.193285274505615,3.411036717891693,3.505175595283508,3.249233248233795,3.1092702066898346
1991-11-27,72.46095917141277,P,3.2043793201446533,3.1695989608764648,3.170994830131531,3.385252285003662,3.5048508834838867,3.2514761233329774,3.112770107984543
1991-11-28,72.55143755970192,P,3.2043793201446533,3.180130386352539,3.155593228340149,3.362912487983704,3.50177056312561,3.2537189984321593,3.1168622720241546
1991-11-29,72.6142973799919,P,3.2043793201446533,3.183594512939453,3.1505254030227663,3.337128055095673,3.498690242767334,3.2559618735313416,3.120957841873169
1991-12-02,72.84583436399184,P,3.3775904178619385,3.2355574131011964,3.169667601585388,3.321726417541504,3.4997630596160887,3.259765591621399,3.1260898447036745
1991-12-03,72.9967124331594,A,3.3429479598999023,3.2667352676391603,3.200845789909363,3.3071759939193726,3.500487513542175,3.2635654258728026,3.1313042032718656
1991-12-04,73.1205332420578,A,3.360267877578736,3.2979129791259765,3.2337559700012206,3.2960750222206117,3.498458323478699,3.267709741592407,3.136860724687576
1991-12-05,73.20884885809912,A,3.3256258964538574,3.3221622943878173,3.251146340370178,3.2849642515182493,3.4957362937927248,3.2704800081253054,3.1415625274181367
1991-12-06,73.2655432109176,A,3.30830454826355,3.3429473400115968,3.263270926475525,3.2686816573143007,3.4926678371429443,3.2730770611763003,3.145411036014557
1991-12-09,73.13313712709775,A,3.256342649459839,3.318697786331177,3.2771275997161866,3.2532455682754517,3.487871136665344,3.2754970383644104,3.1489997351169587
1991-12-10,72.9804602844864,A,3.2217018604278564,3.2944485664367678,3.280591917037964,3.2369385957717896,3.481692795753479,3.2773993277549742,3.1524152302742006
1991-12-11,72.80847060420376,P,3.2043793201446533,3.263270854949951,3.280591917037964,3.2257933735847475,3.474479093551636,3.2791283917427063,3.1552329778671266
1991-12-12,72.68655919739703,P,3.187058687210083,3.2355574131011964,3.278859853744507,3.217226541042328,3.4672634410858154,3.2806842494010926,3.1577937483787535
1991-12-13,72.63003711011024,P,3.2217018604278564,3.218236875534058,3.280592107772827,3.2155587553977965,3.463151803016663,3.282757818698883,3.1597610449790956
1991-12-16,72.67368906275301,P,3.30830454826355,3.2286292552947997,3.2736635208129883,3.2216655611991882,3.4611166429519655,3.285354871749878,3.1622465431690214
1991-12-17,72.77434965800637,P,3.3256258964538574,3.2494140625,3.2719313144683837,3.236388552188873,3.4587390089035033,3.2874400568008424,3.1650742149353026
1991-12-18,72.86221291146786,P,3.2736623287200928,3.2632706642150877,3.2632707595825194,3.24851336479187,3.4566999101638793,3.2888343358039855,3.167642068862915
1991-12-19,72.90304716497344,A,3.2217018604278564,3.2701992988586426,3.2528783559799193,3.252012348175049,3.4498326587677,3.2900515484809874,3.169864925146103
1991-12-20,72.86959357528971,A,3.1524174213409424,3.2563424110412598,3.237289643287659,3.2502802848815917,3.441924180984497,3.291432273387909,3.1720821166038515
1991-12-23,72.8588328937907,A,3.2736623287200928,3.2494139671325684,3.2390216112136843,3.258074605464935,3.4357516813278197,3.2941967105865477,3.1750759053230286
1991-12-24,72.96961411566511,A,3.516160011291504,3.2875207901000976,3.268467426300049,3.2745296716690064,3.435118055343628,3.2995573925971984,3.179878500699997
1991-12-25,73.09575776086068,A,3.516160011291504,3.33602032661438,3.299645495414734,3.290118706226349,3.4286287689208983,3.3045755434036255,3.1845107209682464
1991-12-26,73.26610051766862,A,3.4988369941711426,3.391447353363037,3.3308233261108398,3.3048415899276735,3.4221374464035033,3.309420464038849,3.188630383014679
1991-12-27,73.48473268166747,A,3.4988369941711426,3.460731267929077,3.3585368394851685,3.319564473628998,3.41289053440094,3.3151217198371885,3.1929204189777374
1991-12-30,73.61941654592863,A,3.550797462463379,3.5161582946777346,3.3827861309051515,3.3282248258590696,3.4064051008224485,3.3211713314056395,3.1975554466247558
1991-12-31,73.60011612444141,A,3.637403964996338,3.540407085418701,3.4139639377593993,3.3429476261138915,3.4037185096740723,3.327401921749115,3.2021123802661897
1992-01-01,73.60411699474098,A,3.637403964996338,3.564655876159668,3.450338101387024,3.3568044304847717,3.4013763570785525,3.3341463160514833,3.2068396961688994
1992-01-02,73.58175572318505,A,3.568119764328003,3.57851243019104,3.4849798917770385,3.368929123878479,3.399026288986206,3.340026595592499,3.2110502088069914
1992-01-03,73.58512737665707,A,3.602762460708618,3.599297523498535,3.530014395713806,3.3836520195007322,3.396680178642273,3.346938381195068,3.2154339349269865
