Date,GRADE,GPS,TSCO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-04-16,48.06321034059476,C,0.7279857993125916,0.7300731658935546,0.730008065700531,0.7273662209510803,0.7367400276660919,0.6300144678354264,0.6203487592935563
2001-04-17,48.06515992365242,B,0.726419985294342,0.7299687266349792,0.7299166917800903,0.7271574646234512,0.7364608228206635,0.633299529850483,0.6203278836607933
2001-04-18,48.06691577984747,C,0.7358137369155884,0.7300731420516968,0.7297862112522125,0.7280707150697708,0.7364999675750732,0.6366785293817521,0.6202235120534897
2001-04-19,48.06952193059254,C,0.7352916598320007,0.7311168551445008,0.7305820047855377,0.7292840003967285,0.7365286707878113,0.6401501563191414,0.6200186806917191
2001-04-20,48.07159122567082,C,0.734769880771637,0.7320562124252319,0.7313256204128266,0.7303081274032592,0.736546938419342,0.6436491799354553,0.6198275533318519
2001-04-23,48.07325334360345,C,0.7305951118469238,0.7325780749320984,0.7313256204128266,0.7306342661380768,0.7364164698123932,0.6470412284135818,0.6197623205184937
2001-04-24,48.07337810570967,C,0.7253764867782593,0.7323693752288818,0.7311690509319305,0.7311887234449387,0.7362468695640564,0.650446318089962,0.6195405325293541
2001-04-25,48.0708779854128,C,0.7305951118469238,0.731325650215149,0.7306993961334228,0.7306994676589966,0.7361164009571075,0.65380575299263,0.6194100677967072
2001-04-26,48.072441115334954,C,0.7462506890296936,0.7335174560546875,0.7323171555995941,0.7314822465181351,0.7364295125007629,0.6571912804245948,0.619357880949974
2001-04-27,48.085644056525716,A,0.7853899002075195,0.743641459941864,0.737848836183548,0.7342219859361648,0.7375254082679749,0.660968199968338,0.6196644687652588
2001-04-30,48.10145010563351,A,0.7932177186012268,0.7561659812927246,0.7443720281124115,0.7371900469064713,0.7387778604030609,0.664790775179863,0.6198471170663834
2001-05-01,48.12883401000456,A,0.8349658250808716,0.7780838489532471,0.7552266120910645,0.7425716519355774,0.740734806060791,0.6690145245194435,0.6199938869476318
2001-05-02,48.16269405173372,A,0.8563616871833801,0.8032371640205384,0.7672814071178437,0.7485338091850281,0.7433153653144836,0.67346853941679,0.620361792743206
2001-05-03,48.182649031926665,A,0.828703761100769,0.8197277784347534,0.7766226172447205,0.7536023110151291,0.7450166070461273,0.6775155115127564,0.6206240218877792
2001-05-04,48.19180657928334,A,0.8401844501495361,0.8306866884231567,0.7871640741825103,0.7592448472976685,0.7472083938121795,0.6816120633482933,0.6210088866949082
2001-05-07,48.20025647952148,A,0.844880998134613,0.8410193443298339,0.7985926628112793,0.7649591416120529,0.7490374863147735,0.6860654282569886,0.6214172342419624
2001-05-08,48.194628885038924,A,0.8401844501495361,0.8420630693435669,0.810073459148407,0.7706212550401688,0.7507726478576661,0.6904881349205971,0.6218999481201172
2001-05-09,48.180539433963,A,0.8375749588012695,0.8383057236671447,0.8207714438438416,0.7757354199886322,0.7524556195735932,0.694884746670723,0.6223696145415306
2001-05-10,48.16690186513147,A,0.8036547303199768,0.8332959175109863,0.8265118479728699,0.779414501786232,0.7532644844055176,0.6988116919994354,0.6226370632648468
2001-05-11,48.15750392631903,A,0.8344438672065735,0.8321478009223938,0.8314172446727752,0.7846330404281616,0.7545586800575257,0.7029486879706383,0.6230910742282867
2001-05-14,48.147722322772466,A,0.8401844501495361,0.8312084913253784,0.8361139178276062,0.7902429729700089,0.7558372104167939,0.7071430897712707,0.6235248646140099
2001-05-15,48.13587150010351,A,0.8224413394927979,0.8276598691940308,0.8348614692687988,0.7950440406799316,0.7570218074321747,0.7113068306446075,0.6239188629388809
2001-05-16,48.127521759508824,A,0.8297474980354309,0.8260943770408631,0.8322000503540039,0.7997407287359237,0.7584829962253571,0.7155436331033707,0.6242841601371765
2001-05-17,48.13611419120678,A,0.8480125069618225,0.8349659323692322,0.8341309249401092,0.8053767710924149,0.7603094851970673,0.7196206158399582,0.6247733977437019
2001-05-18,48.13333917283026,A,0.8354874849319458,0.8351746559143066,0.8336612284183502,0.8104126513004303,0.7620811760425568,0.7235397353768349,0.6251510897278786
2001-05-21,48.127041452978155,A,0.8234847187995911,0.8318347096443176,0.831521600484848,0.8150571316480637,0.7638084995746612,0.727338827252388,0.6255176883935928
2001-05-22,48.12427987325705,A,0.8114823698997498,0.829642915725708,0.8286513924598694,0.8193624258041382,0.7651000881195068,0.7309852814674378,0.6257753548026085
2001-05-23,48.120495893062106,P,0.8120043873786926,0.8260942935943604,0.8260943353176117,0.8234328895807266,0.7666630458831787,0.7344086420536041,0.6260519364476204
2001-05-24,48.106232952980456,P,0.808351457118988,0.8181620836257935,0.8265640079975128,0.8265379279851913,0.76821817278862,0.7374366986751556,0.6263265618681908
2001-05-25,48.09830857911583,P,0.8125264644622803,0.8135698795318603,0.8243722677230835,0.8278947561979294,0.7697915720939636,0.7408652800321579,0.6267362186312675
2001-05-28,48.094123911180105,P,0.8125264644622803,0.8113782286643982,0.8216064691543579,0.8288601934909821,0.7713649713993073,0.7444569399952888,0.6271295684576035
2001-05-29,48.08944084732949,P,0.8057420253753662,0.8102301597595215,0.8199365377426148,0.8273990035057068,0.7728679096698761,0.7476219770312309,0.6275379168987274
2001-05-30,48.08265094655993,P,0.8005233407020569,0.8079339504241944,0.8170141220092774,0.8246070861816406,0.7745274019241333,0.7506695991754532,0.6279038649797439
2001-05-31,48.079861752450206,P,0.8109607100486755,0.8084558010101318,0.8133089423179627,0.823719933629036,0.7765260970592499,0.7532345092296601,0.6282893860340119
2001-06-01,48.07957503077355,P,0.8271380662918091,0.8113781213760376,0.812474000453949,0.8230676144361496,0.7787831115722657,0.7553088760375977,0.6287721008062362
2001-06-04,48.07883107609185,P,0.8250506520271301,0.8138829588890075,0.8126305937767029,0.8220760971307755,0.7808026778697967,0.7573623687028885,0.6293585351109505
2001-06-05,48.08086620185216,P,0.8187883496284485,0.816492223739624,0.8133611917495728,0.8210062921047211,0.7828926980495453,0.7590270793437958,0.6301093530654908
2001-06-06,48.08259622134125,P,0.8130483031272888,0.8189972162246704,0.8134655833244324,0.819779959321022,0.7843460595607757,0.7603734642267227,0.630766239464283
2001-06-07,48.08997332705144,A,0.8349658250808716,0.8237982392311096,0.8161270201206208,0.8213455140590668,0.7864334738254547,0.7620042526721954,0.6315490195155143
2001-06-08,48.092712722979805,A,0.8375749588012695,0.8258856177330017,0.8186318695545196,0.8215020686388016,0.7885730707645416,0.7636611324548721,0.6323611518740654
2001-06-11,48.0942331430133,A,0.8360096216201782,0.8280774116516113,0.8209801852703095,0.8212933272123337,0.7906161332130432,0.7651392829418182,0.6331654575467109
2001-06-12,48.096029922035605,A,0.8328782916069031,0.8308954000473022,0.8236938118934631,0.8218151748180389,0.7927270245552063,0.7665861201286316,0.6338399502635003
2001-06-13,48.10015643349298,A,0.8318346738815308,0.8346526741981506,0.8268249452114105,0.821919533610344,0.7946213471889496,0.7678594422340393,0.6345092248916626
2001-06-14,48.093628325697104,A,0.8339221477508545,0.8344439387321472,0.8291210889816284,0.8212150156497955,0.7967531156539917,0.7687948614358902,0.6352215555310249
2001-06-15,48.088496681026534,A,0.8349658250808716,0.8339221119880676,0.8299038648605347,0.8211889326572418,0.7989057576656342,0.7695776391029358,0.6359064859151841
2001-06-18,48.0839531832882,A,0.829225480556488,0.8325652837753296,0.8303213477134704,0.8214759707450867,0.8008783650398255,0.7702377790212631,0.6366605642437935
2001-06-19,48.079190323183546,A,0.824528694152832,0.8308953642845154,0.8308953821659089,0.8221282869577408,0.8028300952911377,0.7709161853790283,0.6374074652791023
2001-06-20,48.0710220617138,A,0.810438871383667,0.8266162037849426,0.8306344389915467,0.8220500111579895,0.8043330395221711,0.7713232332468033,0.6380839172005653
2001-06-21,48.06635297839801,P,0.8193104267120361,0.823693859577179,0.8290688991546631,0.8225979596376419,0.8061177861690522,0.771786383986473,0.638641650378704
2001-06-22,48.06717526893863,P,0.8349658250808716,0.823693859577179,0.8288079857826233,0.8237199276685715,0.80821564078331,0.7725691616535186,0.6393591994047165
2001-06-25,48.07187624602096,P,0.8407063484191895,0.8259900331497192,0.8292776584625244,0.825128921866417,0.8104700517654418,0.7736050397157669,0.6402359148859977
2001-06-26,48.07906957969885,P,0.8412280678749084,0.8293299078941345,0.830112636089325,0.826903223991394,0.8127662134170532,0.7746135181188584,0.6414577037096023
2001-06-27,48.09236962489993,A,0.8443591594696045,0.836113965511322,0.8313650846481323,0.8290950149297714,0.8149371218681335,0.7757185447216034,0.6426788407564163
2001-06-28,48.10118381699349,A,0.8339221477508545,0.8390363097190857,0.8313650846481323,0.8302430868148803,0.8169097316265106,0.776719201207161,0.6438640999794006
2001-06-29,48.104352416295654,A,0.8344438672065735,0.8389319181442261,0.8313128888607025,0.8306083768606186,0.8189032113552094,0.7777250748872757,0.6452313563227654
2001-07-02,48.1000768411574,A,0.8193104267120361,0.8346527338027954,0.8303213834762573,0.8303213655948639,0.8206775176525116,0.7785469937324524,0.6465229454636574
2001-07-03,48.095378273498824,A,0.8219195008277893,0.8307910203933716,0.830060464143753,0.8304779231548309,0.8226083779335022,0.7794276237487793,0.647990657389164
2001-07-04,48.08869312099881,P,0.8219195008277893,0.8263030886650086,0.8312085270881653,0.8309214830398559,0.8244348657131195,0.7802756333351135,0.6493605226278305
2001-07-05,48.087858151212664,A,0.8349658250808716,0.826511824131012,0.8327740669250489,0.8309214830398559,0.826209168434143,0.781319340467453,0.6506814646720886
2001-07-06,48.08265095827824,P,0.824528694152832,0.8245287895202636,0.8317303538322449,0.830269169807434,0.8269919443130493,0.782258676290512,0.651933913230896
2001-07-09,48.0898520196614,A,0.8506211042404175,0.83079092502594,0.8327218294143677,0.830999743938446,0.8281400120258331,0.7834589362144471,0.653430979847908
2001-07-10,48.08350210190546,P,0.8167010545730591,0.8297472357749939,0.8302691280841827,0.8301908820867538,0.8277747166156769,0.7842547613382339,0.6547095221281052
2001-07-11,48.07384209909632,P,0.8062636852264404,0.8266160726547241,0.8264595806598664,0.8289123326539993,0.826772756576538,0.7850440609455108,0.6559684920310974
2001-07-12,48.05972310997831,P,0.7958268523216248,0.8187882781028748,0.8226500511169433,0.8270075678825378,0.8261152184009553,0.7855659127235413,0.6572078940272331
2001-07-13,48.05527472878246,P,0.808351457118988,0.815552830696106,0.8200408101081849,0.8256768494844436,0.8254785585403442,0.7863434761762619,0.6585588449239731
2001-07-16,48.04192249666671,P,0.8140918016433716,0.8082469701766968,0.8195189476013184,0.8249201655387879,0.8248627746105194,0.7869501304626465,0.65985695540905
2001-07-17,48.084117792805195,A,0.9654290676116944,0.8379925727844239,0.8338699042797089,0.8319651842117309,0.8273676669597626,0.7890701574087143,0.6619932943582535
2001-07-18,48.171768979622534,A,1.1141576766967771,0.8995713710784912,0.8630937218666077,0.8471511244773865,0.8328993213176727,0.792677470445633,0.664922197163105
2001-07-19,48.28700574047844,A,1.203916311264038,0.9811892628669738,0.8999887704849243,0.8663814187049865,0.840904552936554,0.7970845186710358,0.6682998931407929
2001-07-20,48.36110352041052,A,1.0771057605743408,1.0349401235580444,0.9252464771270752,0.8784884154796601,0.8457577908039093,0.8001582354307175,0.6710435363650322
2001-07-23,48.43377979948729,A,1.077627658843994,1.087647294998169,0.9479471325874329,0.8903344810009003,0.8505066549777984,0.8031719326972961,0.6738713312149048
2001-07-24,48.473490141450306,A,1.1480779647827148,1.1241770744323731,0.9810848236083984,0.9056769758462906,0.8570193874835969,0.8070205974578858,0.677295992821455
2001-07-25,48.46194687577716,A,1.1559056043624878,1.132526659965515,1.0160490155220032,0.9212542980909347,0.863542549610138,0.8110127729177475,0.6807761044800281
2001-07-26,48.419799844412374,A,1.1611242294311523,1.123968243598938,1.052578753232956,0.9376144021749496,0.8698047840595245,0.8150571346282959,0.6841844591498375
2001-07-27,48.41949011292606,A,1.1428592205047607,1.137118935585022,1.0860295295715332,0.953035169839859,0.8759522187709808,0.8190166974067687,0.6875177964568138
2001-07-30,48.424011462308975,A,1.1506874561309814,1.1517308950424194,1.1196890950202942,0.9696040213108063,0.8824962735176086,0.823152386546135,0.6908250421285629
2001-07-31,48.40314444426099,A,1.1480779647827148,1.1517308950424194,1.1379539847373963,0.9859119445085526,0.8892281854152679,0.8271641367673874,0.6942333970963955
2001-08-01,48.374223935266265,A,1.1167664527893066,1.1439030647277832,1.1382148623466493,1.0006542921066284,0.8953234267234802,0.8309932363033294,0.6974688877165317
2001-08-02,48.3525918722,A,1.145468831062317,1.1407719850540161,1.132370114326477,1.0161794424057007,0.9020657742023468,0.8351419734954834,0.7007826592028141
2001-08-03,48.33078667056542,A,1.1298131942749023,1.1381627798080445,1.1376408576965331,1.0314436674118042,0.9084115087985992,0.8391015404462814,0.7040833835303784
2001-08-06,48.29943884775926,A,1.1115484237670898,1.1303349733352661,1.1410329341888428,1.0444900333881377,0.9143919479846955,0.8428784596920014,0.7073253974318504
2001-08-07,48.283635765574594,A,1.1245945692062378,1.1256382942199707,1.138684594631195,1.0598847091197967,0.9207689988613129,0.8468184542655944,0.7105837224423885
2001-08-08,48.276784256083886,P,1.0828460454940796,1.1188542127609253,1.1313786387443543,1.0737138271331788,0.9264154529571533,0.8504714274406433,0.7136496110260486
2001-08-09,48.26050512915939,P,1.0593630075454712,1.1016330480575562,1.1212025165557862,1.086890634894371,0.9313834989070893,0.8539547979831695,0.7167448548972607
2001-08-10,48.23928616222579,P,1.056753396987915,1.0870210886001588,1.1125919342041015,1.0993107318878175,0.9359758055210113,0.8573794585466384,0.7197618195414544
2001-08-13,48.24934188424904,P,1.145468831062317,1.0938051700592042,1.1120700716972352,1.1158795833587647,0.9423841691017151,0.861593423485756,0.72322236135602
2001-08-14,48.23852483231073,P,1.1042424440383911,1.0897347450256347,1.1076865196228027,1.1228202521800994,0.9480932509899139,0.8654929745197296,0.7264115387201309
2001-08-15,48.237929071222474,P,1.1219851970672607,1.097562575340271,1.1082083940505982,1.1232116281986237,0.9542719888687133,0.8693090242147445,0.7296894298493862
2001-08-16,48.24056201015142,A,1.1219851970672607,1.110087013244629,1.1058600306510926,1.1191150724887848,0.9600123763084412,0.873222925066948,0.7329836276173591
2001-08-17,48.24941698632384,A,1.1193760633468628,1.1226115465164184,1.1048163175582886,1.1212285876274108,0.965648398399353,0.8771107345819473,0.736199549138546
2001-08-20,48.22928619693277,A,1.1219851970672607,1.1179148197174071,1.1058599948883057,1.1234464645385742,0.9713679099082947,0.8809920215606689,0.7395915974676609
2001-08-21,48.21052348988339,P,1.0572757720947266,1.1085214853286742,1.0991281151771546,1.118906354904175,0.9758558595180511,0.8842914420366287,0.7427090229094029
2001-08-22,48.19611772947124,P,1.0828460454940796,1.100693655014038,1.0991281151771546,1.1152533769607544,0.9808760869503022,0.8877487170696259,0.7457912182807922
2001-08-23,48.18732090600139,P,1.077627658843994,1.0918221473693848,1.1009545803070069,1.1110785484313965,0.9857501971721649,0.8912516564130784,0.7490756352245808
2001-08-24,48.17279913346771,P,1.0750184059143066,1.0829506158828734,1.102781081199646,1.1076865077018738,0.9905512487888336,0.8947285032272339,0.7523306944966316
2001-08-27,48.171319195200944,P,1.1261601448059082,1.083785605430603,1.1008502125740052,1.1064601421356202,0.996489942073822,0.8986841535568237,0.755874080657959
2001-08-28,48.20908910026562,P,1.1715617179870603,1.1066427946090696,1.1075821399688721,1.1076343297958373,1.0034306025505066,0.9031303489208221,0.7598809406161309
2001-08-29,48.25341177629782,A,1.2247904539108276,1.1350316762924193,1.1178626656532287,1.1130355298519135,1.0117176342010499,0.9080253368616105,0.7640968663990497
2001-08-30,48.2959610174024,A,1.2263559103012085,1.1647773265838623,1.1282997369766234,1.117079883813858,1.0198585438728331,0.9129881650209427,0.7683206194639206
2001-08-31,48.343458273453926,A,1.2472299337387085,1.1992196321487427,1.1410851240158082,1.1229507207870484,1.02810382604599,0.91815973341465,0.7724856613576412
2001-09-03,48.379098191589,A,1.2472299337387085,1.2234335899353028,1.1536095976829528,1.1297347962856292,1.0362342977523804,0.9233521747589112,0.7766833212971688
2001-09-04,48.38747345700737,A,1.2263559103012085,1.2343924283981322,1.1705176115036011,1.1348228633403779,1.0439368546009065,0.9283515340089799,0.7808255319297314
2001-09-05,48.3705057424768,A,1.1950451135635376,1.2284433603286744,1.181737518310547,1.1404328167438507,1.050950573682785,0.9329438477754592,0.7848111885786057
2001-09-06,48.35214100915878,A,1.1799111366271973,1.2191544055938721,1.1919658660888672,1.146460223197937,1.057870353460312,0.9373900425434113,0.7887700994312763
2001-09-07,48.301671470005545,A,1.0859780311584473,1.1869040250778198,1.1930618286132812,1.1479214549064636,1.0629010367393494,0.9409021240472794,0.7922756519913673
2001-09-10,48.24248042992783,A,1.066669225692749,1.150791883468628,1.1871127367019654,1.1439814746379853,1.0678482127189637,0.9442628651857377,0.7956520467996597
2001-09-11,48.19059955132446,A,1.066669225692749,1.118854546546936,1.176623487472534,1.1421028137207032,1.0727432072162628,0.9476757925748825,0.7990610553324222
2001-09-12,48.14933010789309,P,1.066669225692749,1.0931793689727782,1.1608113646507263,1.1393370151519775,1.077638201713562,0.9510365337133407,0.8024211433529854
2001-09-13,48.11007852347718,P,1.066669225692749,1.0705309867858888,1.1448426961898803,1.136571216583252,1.0822722697257996,0.9542407190799713,0.8057159997522831
2001-09-14,48.103207574574235,P,1.066669225692749,1.066669225692749,1.1267866253852845,1.1339358747005464,1.0871150803565979,0.9570535123348236,0.8090108561515809
2001-09-17,48.0986837585096,P,1.0306609869003296,1.059467577934265,1.1051297307014465,1.1293696641921998,1.090715878009796,0.9594279450178146,0.8121093600988388
2001-09-18,48.09775667710696,P,1.0327483415603638,1.0526834011077881,1.0857689738273621,1.1281432926654815,1.0950368237495423,0.9614057701826095,0.8152101473510265
2001-09-19,48.08606503626791,P,0.985259771347046,1.0364015102386475,1.0647904396057128,1.1232639789581298,1.0986167454719544,0.9626947510242462,0.8180816452205181
2001-09-20,48.07522743327886,P,0.9810844659805298,1.0192845582962036,1.044907772541046,1.1184368193149568,1.1023218977451323,0.9642185580730438,0.8208670347929001
2001-09-21,48.050450445541706,P,0.9341180324554444,0.9927743196487426,1.029721772670746,1.1113918006420136,1.1048372292518616,0.965157893896103,0.8233849786221981
2001-09-24,48.05186030021351,P,0.9883911609649658,0.9843203544616699,1.0218939661979676,1.1045033514499665,1.1083232164382935,0.9665929955244065,0.8263292118906975
2001-09-25,48.028870850814286,P,0.944555163383484,0.9666817188262942,1.009682559967041,1.0931530237197875,1.1079057383537292,0.967636702656746,0.8290624187886715
2001-09-26,48.009524558156976,P,0.9268121719360352,0.9549921989440918,0.9956968545913696,1.078254109621048,1.1041588282585144,0.9685290747880936,0.8317069107294083
2001-09-27,47.97632993841638,P,0.8871510624885559,0.936205518245697,0.9777450382709503,1.0612938672304153,1.0978235232830047,0.9693640381097793,0.8340878650546074
2001-09-28,47.98565418110129,P,0.9909999370574952,0.9475818991661071,0.9701781094074249,1.0484823673963546,1.0961014068126678,0.9709295988082886,0.8369391433894634
2001-10-01,47.96126499405316,P,0.9367270469665528,0.9372490763664245,0.9607847154140472,1.0329572230577468,1.093283394575119,0.9718950247764587,0.8395190572738648
2001-10-02,47.98124542521244,P,1.0186582803726196,0.9520696997642517,0.9593757092952728,1.0225723415613175,1.0906950008869172,0.973857194185257,0.8425820124149322
2001-10-03,48.043934628510776,P,1.1245945692062378,0.9916261792182922,0.973309189081192,1.0190498143434525,1.090068780183792,0.9768056648969651,0.8461746490001678
2001-10-04,48.12861089833121,A,1.1480779647827148,1.043811559677124,0.9900085389614105,1.0174581557512283,1.0898078548908234,0.9798063194751739,0.8497134676575661
2001-10-05,48.18598969129667,A,1.1736489534378052,1.080341362953186,1.0139616310596467,1.0218417018651962,1.0904236495494843,0.9831879341602325,0.8533638347685337
2001-10-08,48.25393388090607,A,1.1412941217422483,1.1212547779083253,1.0292519271373748,1.0255729466676713,1.0902357828617095,0.9863660281896591,0.8568524277210235
2001-10-09,48.30365551595031,A,1.1793893575668335,1.153400993347168,1.0527353465557099,1.0312089532613755,1.0908620107173919,0.99004509806633,0.8605151897668839
2001-10-10,48.3212551586871,A,1.2107000350952148,1.1706220865249635,1.081124132871628,1.0384104937314986,1.0927406823635102,0.9940320545434952,0.8642203482985497
2001-10-11,48.353961327671776,A,1.3046345710754397,1.2019334077835082,1.1228724837303161,1.0503087610006332,1.0959239971637726,0.9989948856830597,0.8682157921791077
2001-10-12,48.381852365788696,A,1.335945725440979,1.234392762184143,1.1573670625686645,1.0637725859880447,1.100046647787094,1.0042290782928467,0.8725471791625022
2001-10-15,48.438130292702034,A,1.385521411895752,1.2832382202148438,1.2022464990615844,1.0815156072378158,1.1055261075496674,1.0099590277671815,0.8772079838812351
2001-10-16,48.48211161601939,A,1.397524118423462,1.3268651723861695,1.2401330828666688,1.0997543960809708,1.110984698534012,1.0158768486976624,0.8817494128644466
2001-10-17,48.53002262826583,A,1.4350974559783936,1.371744656562805,1.2711833715438843,1.1222462803125381,1.118029726743698,1.0222225898504258,0.8864460945129394
2001-10-18,48.54098575424407,A,1.422050952911377,1.3952279329299926,1.2985806703567504,1.1442946046590805,1.1252834856510163,1.0283334922790528,0.8907840007543564
2001-10-19,48.53447402717424,A,1.378737449645996,1.4037862777709962,1.3190895199775696,1.1665255755186081,1.1317231667041778,1.0338494861125946,0.8945791810750962
2001-10-22,48.52208720813231,A,1.4664093255996704,1.4199638605117797,1.3516010403633119,1.1904264837503433,1.138141976594925,1.04026307284832,0.8988127207756043
2001-10-23,48.51374981092375,A,1.4611902236938477,1.4326970815658568,1.3797811269760132,1.2162582367658614,1.145280932188034,1.046687091588974,0.9028570854663849
2001-10-24,48.49736903004535,A,1.4705833196640017,1.4397942543029787,1.405769455432892,1.2434467941522598,1.1522528946399688,1.053262441754341,0.9068179529905319
2001-10-25,48.490581368515016,A,1.4679738283157349,1.4489788293838501,1.4221033811569215,1.2724879324436187,1.1591726672649383,1.0595925217866897,0.9107983872294426
2001-10-26,48.489666095795826,A,1.4455344676971436,1.4623382329940795,1.4330622553825378,1.2952146589756013,1.165695835351944,1.0656721168756484,0.9146666246652603
2001-10-29,48.46536480029988,A,1.4455344676971436,1.4581632614135742,1.439063560962677,1.3206550300121307,1.1721668207645417,1.0717673653364181,0.9184533241391182
2001-10-30,48.43620023071555,A,1.4288347959518433,1.4516921758651733,1.4421946287155152,1.3411638557910919,1.179598001241684,1.0777269303798676,0.9221565252542496
2001-10-31,48.39476976448902,A,1.4090049266815186,1.4393764972686767,1.4395853757858277,1.3553843736648559,1.1861211788654327,1.0834986329078675,0.9256790375709534
2001-11-01,48.357807406331254,A,1.4168325662612915,1.4291482448577881,1.4390635371208191,1.3688221037387849,1.1929052770137787,1.0893277370929717,0.929061299264431
2001-11-02,48.32581607091393,A,1.3907400369644165,1.4181893587112426,1.4402637958526612,1.3796766579151154,1.199219709634781,1.0948854792118072,0.9322315591573715
2001-11-05,48.300806368051894,P,1.4079612493515017,1.4106747150421142,1.4344189882278442,1.393010014295578,1.2048557317256927,1.1006728368997574,0.9354553079605102
2001-11-06,48.29068554953653,P,1.4450129270553589,1.4139103412628173,1.4328012585639953,1.4062911927700044,1.2103247559070587,1.1068776792287827,0.9388969323039055
2001-11-07,48.29601157164899,P,1.456493258476257,1.4234080076217652,1.431392252445221,1.4185808539390563,1.2149588119983674,1.1133382230997086,0.9423307281732559
2001-11-08,48.31872027389556,A,1.544686794281006,1.448978853225708,1.439063549041748,1.4305834650993348,1.2213254296779632,1.1205919867753982,0.9461891853809357
2001-11-09,48.35349397170565,A,1.5686918497085571,1.484569215774536,1.4513792872428894,1.4422207713127135,1.2277546679973603,1.127929247021675,0.9502492043375969
2001-11-12,48.41417293508968,A,1.675149917602539,1.5380069494247437,1.474340832233429,1.456702196598053,1.2363130676746368,1.1362736827135087,0.9549393612146377
2001-11-13,48.45258560649584,A,1.631314754486084,1.5752673149108887,1.4945888280868531,1.468391728401184,1.2444122445583343,1.1441745495796203,0.9593940338492394
2001-11-14,48.48329875823151,A,1.6073094606399536,1.6054305553436279,1.5144192814826964,1.4770023286342622,1.2526575314998627,1.1518040525913238,0.9637612986564636
2001-11-15,48.450758631345856,A,1.4637991189956665,1.58925302028656,1.519115936756134,1.4790897369384766,1.258335291147232,1.158102822303772,0.9674110117554665
2001-11-16,48.398568339993375,A,1.4006550312042236,1.5556456565856933,1.5201074361801148,1.480185616016388,1.2646288311481475,1.1637649339437486,0.970745004415512
2001-11-19,48.308497404972776,A,1.4011775255203247,1.5008511781692504,1.5194290637969972,1.4769240260124206,1.2713189971446992,1.1695836049318313,0.9740652993321419
2001-11-20,48.26216091068029,A,1.5055477619171145,1.4756977796554565,1.5254825472831728,1.479141902923584,1.2800965678691865,1.1764198875427245,0.977923755645752
2001-11-21,48.19827781590153,P,1.4126582145690918,1.4367675304412841,1.5210990428924562,1.4762456476688386,1.2870163476467134,1.1823272746801377,0.9813014540076256
2001-11-22,48.18544493253768,P,1.4126582145690918,1.4265393495559693,1.5078961849212646,1.4734798669815063,1.29393612742424,1.1881041985750198,0.9847117695212364
2001-11-23,48.200313473058166,P,1.4517970085144043,1.4367677450180054,1.4962067008018494,1.4737929940223693,1.3016386830806732,1.1943768817186355,0.9883177790045738
2001-11-26,48.23963101397896,P,1.5159850120544434,1.4597292423248291,1.4802902102470399,1.4773155212402345,1.3113451635837554,1.2010305207967757,0.9922447285056114
2001-11-27,48.237694396338185,P,1.4898920059204102,1.4565980911254883,1.4661479353904725,1.4803683817386628,1.3204880368709564,1.2077624303102494,0.9960085958242416
2001-11-28,48.261280182613184,A,1.4502313137054443,1.4641127109527587,1.4504401206970214,1.482429701089859,1.3297874677181243,1.2142021065950395,0.9996230837702751
2001-11-29,48.29001420164186,A,1.4643213748931885,1.4744453430175781,1.4504923462867736,1.484804141521454,1.3394522058963776,1.220887051820755,1.0032264822721482
2001-11-30,48.32481336666542,A,1.5316405296325684,1.4904140472412108,1.4635908961296082,1.4918491661548614,1.3514026558399201,1.2281199425458909,1.0072317093610763
2001-12-03,48.36095578316184,A,1.6125273704528809,1.5097225189208985,1.4847258806228638,1.5020774722099304,1.3638853800296784,1.2361042982339858,1.0115272143483163
2001-12-04,48.405313324029315,A,1.6307923793792725,1.537902593612671,1.4972503423690795,1.5113664448261261,1.3776101243495942,1.2427579313516617,1.015914044380188
2001-12-05,48.45654807529468,A,1.6438390016555786,1.5766241312026978,1.5203684210777282,1.5207337319850922,1.391950660943985,1.2480547446012498,1.0203661075234414
2001-12-06,48.48616963975755,A,1.6307923793792725,1.6099183320999146,1.5421818375587464,1.5250390112400054,1.4068234872817993,1.252323505282402,1.024704011976719
2001-12-07,48.48151615090733,A,1.617746353149414,1.6271394968032837,1.5587767720222474,1.5274917364120484,1.4193584156036376,1.2577299112081528,1.028944073319435
2001-12-10,48.42890878222375,A,1.5394681692123413,1.6125276565551758,1.5611250877380372,1.5207076489925384,1.4314132380485534,1.2623483163118363,1.0327601245045661
2001-12-11,48.37827395992145,A,1.5436432361602783,1.595097827911377,1.5665002107620238,1.5163240730762482,1.4419129371643067,1.266303969025612,1.036662283241749
2001-12-12,48.32070991636559,A,1.552514910697937,1.5768330097198486,1.5767285704612732,1.5135843455791473,1.4504713439941406,1.2702700620889664,1.040641417503357
2001-12-13,48.28218187986753,P,1.561908483505249,1.563056230545044,1.5864872813224793,1.5184898138046266,1.4587479543685913,1.2742779046297072,1.0446675196290016
2001-12-14,48.265818756285505,A,1.596350073814392,1.5587769746780396,1.5929582357406615,1.5282745659351349,1.467201976776123,1.2788128131628036,1.0489147552847862
2001-12-17,48.29192861550652,A,1.615137219429016,1.5739107847213745,1.5932192206382751,1.5389725506305694,1.4766788387298584,1.283457310795784,1.0533048486709595
