Date,GRADE,GPS,HD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-04-29,55.16321056369062,A,0.4932624101638794,0.49990238547325133,0.4934994369745255,0.4855550333857536,0.4642142426967621,0.41517454892396927,0.4133366841822862
1988-05-02,55.16120107934257,A,0.4980055391788482,0.49942816495895376,0.496819519996643,0.48804508745670316,0.4656915384531021,0.41674252450466154,0.41365715168416495
1988-05-03,55.160709858990494,A,0.5027481317520142,0.500376683473587,0.4987166851758957,0.49065369814634324,0.46731108605861665,0.41826315224170685,0.413977663591504
1988-05-04,55.157119374523575,A,0.5003766417503357,0.4994281709194183,0.5003767013549805,0.4914837062358856,0.468693642616272,0.41976006507873537,0.41409697644412513
1988-05-05,55.15170468205789,A,0.4837764799594879,0.4956338405609131,0.4987166851758957,0.4920765608549118,0.46969681441783906,0.42109097629785536,0.41415695481002324
1988-05-06,55.148002985414045,A,0.4885192811489105,0.4946852147579193,0.4972938001155853,0.4921951487660408,0.47112656235694883,0.42227975249290467,0.4142327582091092
1988-05-09,55.14150984816524,P,0.4814048409461975,0.49136507511138916,0.4953966200351715,0.49100943058729174,0.4719875133037567,0.4233499926328659,0.4142650986462831
1988-05-10,55.13679652448722,P,0.4908907413482666,0.48899359703063966,0.49468514025211335,0.4908908471465111,0.47318035185337065,0.4245387840270996,0.4143212025612592
1988-05-11,55.13278654666619,P,0.4837764799594879,0.4856735646724701,0.4925508677959442,0.4900608390569687,0.47408873558044434,0.4256801322102547,0.4143338451534509
1988-05-12,55.13222606561791,P,0.4837764799594879,0.4856735646724701,0.4906537026166916,0.4902979716658592,0.47452322125434876,0.42679778099060056,0.41429126344621175
1988-05-13,55.13244101301711,P,0.4885192811489105,0.4856735646724701,0.4901793897151947,0.4918394133448601,0.4752895140647888,0.4279628577828407,0.4142171723395585
1988-05-16,55.13519044074539,P,0.4885192811489105,0.4870964527130127,0.48923076391220094,0.493025141954422,0.47615058422088624,0.42924641489982607,0.41413519047200675
1988-05-17,55.13644144223335,P,0.4980055391788482,0.48851941227912904,0.48875650465488435,0.49373659491539,0.4772013795375824,0.4307196167111397,0.4140059683471917
1988-05-18,55.13630885152869,A,0.4766617119312286,0.4870964586734772,0.48638501167297366,0.49338085651397706,0.4777305209636688,0.4318845981359482,0.4138568111509084
1988-05-19,55.13524967799049,P,0.4742904305458069,0.48519924879074094,0.48543640673160554,0.4920765459537506,0.4782596230506897,0.43307325690984727,0.4136879061907529
1988-05-20,55.13214565259136,P,0.4742904305458069,0.48235347867012024,0.4840135216712952,0.49065366089344026,0.47874133884906767,0.43426191568374634,0.413503222092986
1988-05-23,55.12717605629038,P,0.4648047089576721,0.47761056423187254,0.4823535084724426,0.48887506425380706,0.4788437736034393,0.43514245957136155,0.413302667364478
1988-05-24,55.12052035881084,P,0.4600618779659271,0.4700218319892883,0.4792706221342087,0.486977881193161,0.4787963455915451,0.43602296233177185,0.4130783984810113
1988-05-25,55.11701158523593,P,0.4553185105323791,0.46575319170951845,0.4764248251914978,0.484487846493721,0.47860662162303924,0.4368323391675949,0.41283041276037685
1988-05-26,55.11293562118407,P,0.4505759179592132,0.4610102891921997,0.47310476899147036,0.481879235804081,0.47827461183071135,0.43764168173074725,0.41247982077300543
1988-05-27,55.108346787425,B,0.4434617757797241,0.4548445582389832,0.4685990184545517,0.4793892040848732,0.4776580387353897,0.43847466379404065,0.4120778798311948
1988-05-30,55.106154181625065,B,0.4434617757797241,0.4505759716033936,0.46409326791763306,0.47666201591491697,0.4773260366916656,0.4393787270784378,0.41169960580766196
1988-05-31,55.10966244845838,B,0.4742904305458069,0.4534216821193695,0.46172175705432894,0.4752391308546066,0.4773734575510025,0.440614777803421,0.41145180813968174
1988-06-01,55.116212459433655,B,0.4891068041324615,0.460179340839386,0.4629662662744522,0.4746756389737129,0.4775749170780182,0.4420463785529137,0.41129387058317657
1988-06-02,55.12398184404225,B,0.4819835126399994,0.4664608597755432,0.4637355744838715,0.4745859906077385,0.4781556463241577,0.4434067463874817,0.4112265456467866
