Date,GRADE,GPS,UHS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-12-18,50.819954017441574,C,0.5229994058609009,0.5229994058609009,0.46244158744812014,0.4383561506867409,0.4800583899021148,0.7094899845123291,0.8187693393230439
1987-12-21,50.80886023881744,C,0.4817099869251251,0.5147415220737457,0.47345209717750547,0.44592587649822235,0.4734520822763442,0.7046728846430779,0.8169113148748874
1987-12-22,50.79997819900441,C,0.4954730868339538,0.5092362582683563,0.48446260690689086,0.45246334075927735,0.46739630281925193,0.6998557874560356,0.8150532890856266
1987-12-23,50.78593282148804,C,0.4817099869251251,0.5009783744812012,0.49409680664539335,0.45315149128437043,0.46189104795455926,0.694625792503357,0.8131264477968216
1987-12-24,50.76932420596042,C,0.4817099869251251,0.492720490694046,0.5037310063838959,0.4538396418094635,0.45611052811145775,0.6896710643172264,0.811130792349577
1987-12-25,50.75480338957323,C,0.4817099869251251,0.48446260690689086,0.5037310063838959,0.45487186014652253,0.45115579247474663,0.6847163361310958,0.8092039510607719
1987-12-28,50.74560729359015,C,0.4541835784912109,0.47895732522010803,0.49684942364692686,0.45624816715717315,0.44730211257934566,0.679348710179329,0.8070706635713577
1987-12-29,50.7355883863315,C,0.440420538187027,0.46794681549072265,0.4885915368795395,0.4569363221526146,0.4451000148057937,0.6739810875058174,0.8050061918795108
1987-12-30,50.735288646591016,B,0.4679469764232635,0.46519421339035033,0.48308629393577573,0.45900079905986785,0.44372370362281793,0.668751095533371,0.8025976410508155
1987-12-31,50.73885655301235,B,0.4817099869251251,0.46519421339035033,0.4789573520421982,0.4638178989291191,0.4431731849908828,0.6636587336659432,0.8000514601171017
1988-01-01,50.74451045923225,B,0.4817099869251251,0.46519421339035033,0.4748284101486206,0.46863499879837034,0.4426226663589477,0.6588416337966919,0.7972988325357437
1988-01-04,50.764932529623415,B,0.5092359185218811,0.47620468139648436,0.4775810033082962,0.47551655024290085,0.4448247641324996,0.6544374215602875,0.7947526529431344
1988-01-05,50.789117756122984,C,0.5229994058609009,0.49272045493125916,0.48033363521099093,0.48239812105894087,0.447026867866516,0.6508590048551559,0.79227529078722
1988-01-06,50.81093855314733,C,0.536762535572052,0.5064835667610168,0.4858388900756836,0.48996784836053847,0.4495042341947555,0.6475558477640152,0.7897979259490967
1988-01-07,50.82736494187049,C,0.536762535572052,0.5174940764904022,0.49134414494037626,0.4975375756621361,0.451431074142456,0.6441150623559951,0.7873893794417381
1988-01-08,50.83760409727417,C,0.536762535572052,0.5285045862197876,0.496849399805069,0.5002902030944825,0.45225686311721797,0.6401237481832505,0.7848431980609893
1988-01-11,50.827864082333654,C,0.5092359185218811,0.5285045862197876,0.5023546338081359,0.49960202872753146,0.45225686311721797,0.635994803905487,0.7820905658602715
1988-01-12,50.81448178689404,C,0.5092359185218811,0.5257518887519836,0.5092361718416214,0.49891385436058044,0.4528073817491531,0.6314529633522034,0.7794755679368973
1988-01-13,50.7903740983709,C,0.4817099869251251,0.5147413790225983,0.5106124728918076,0.49684938341379165,0.4528073817491531,0.626085344851017,0.7766541238129139
1988-01-14,50.77426238471218,B,0.5092359185218811,0.5092360556125641,0.5133650660514831,0.4961612090468407,0.4536331605911254,0.6212682422995567,0.7741079442203045
1988-01-15,50.76213721727954,B,0.5092359185218811,0.50373073220253,0.5161176592111587,0.4954730346798897,0.4547342073917388,0.6159006133675575,0.7712176831066608
1988-01-18,50.75803480397784,B,0.4954730868339538,0.5009781658649445,0.514741376042366,0.4961611896753311,0.45611052036285393,0.61053298920393,0.7683962367475032
1988-01-19,50.75705482932727,B,0.5092359185218811,0.5009781658649445,0.513365027308464,0.49684933125972747,0.45803735435008996,0.6053029933571815,0.7659188689291477
1988-01-20,50.75761587969043,B,0.4679469764232635,0.49822556376457217,0.5064834713935852,0.4961611807346344,0.4591384094953536,0.599660108089447,0.7630974262952804
1988-01-21,50.7548713280915,B,0.4817099869251251,0.49272037744522096,0.5009782165288925,0.4961611807346344,0.46051472485065453,0.5948430082201958,0.7604136170446872
1988-01-22,50.7514816496838,B,0.4679469764232635,0.48446258902549744,0.4940966606140137,0.4954730302095413,0.4616157799959182,0.5897506499290466,0.7576609927415848
1988-01-25,50.75358254988345,B,0.4817099869251251,0.4817099690437317,0.49134406745433806,0.49684935063123703,0.4632673591375351,0.5847959217429161,0.7550459952652454
1988-01-26,50.74523091928395,B,0.440420538187027,0.46794689297676084,0.48446252942085266,0.49684935063123703,0.463817885518074,0.5799788236618042,0.752293367087841
1988-01-27,50.747288978247866,B,0.440420538187027,0.46244160532951356,0.48033358454704284,0.4954730287194252,0.464368411898613,0.5751617255806923,0.749678369909525
1988-01-28,50.74700009386504,B,0.4541835784912109,0.45693632364273074,0.4748283505439758,0.4940967082977295,0.4657447236776352,0.5703446218371391,0.7471321879327297
1988-01-29,50.759012639138156,B,0.4954730868339538,0.4624415457248688,0.4734520673751831,0.49478486329317095,0.4682220876216888,0.5659404131770134,0.7447924534976482
1988-02-01,50.767319280489254,B,0.5092359185218811,0.46794673204422,0.4748283505439758,0.49478486329317095,0.47180049657821654,0.5613985726237297,0.7425903473794461
1988-02-02,50.782632650940904,B,0.5092359185218811,0.4817098081111908,0.4748283505439758,0.49409668892621994,0.47469073891639707,0.5569943603873253,0.7401817961037159
1988-02-03,50.79557444295302,C,0.5229994058609009,0.4982255816459656,0.4803335934877396,0.4934085324406624,0.47579178750514983,0.552865414917469,0.7376356156170368
1988-02-04,50.806390564530915,C,0.5229994058609009,0.5119887471199036,0.4844625353813171,0.4927203759551048,0.4768928360939026,0.5487364694476128,0.7350894351303577
1988-02-05,50.80403134640607,C,0.5092359185218811,0.514741313457489,0.4885914295911789,0.49134404510259627,0.4778562420606613,0.5444698891043663,0.7325432555377484
1988-02-08,50.802729327778074,C,0.5229994058609009,0.517494010925293,0.49272037148475645,0.4920322194695473,0.47978308141231535,0.540203311741352,0.7302035216987133
1988-02-09,50.80119768747314,C,0.5092359185218811,0.517494010925293,0.4996019095182419,0.4920322194695473,0.481434651017189,0.5359367313981056,0.7278637872636318
1988-02-10,50.80083526024734,C,0.5092359185218811,0.514741313457489,0.5064834475517273,0.49340851604938507,0.4830862206220627,0.5316701510548592,0.7259369446337223
1988-02-11,50.79572671292803,B,0.4817099869251251,0.5064834296703339,0.5092360883951187,0.4920322194695473,0.4850130605697632,0.5271283113956451,0.7238036587834358
1988-02-12,50.796463260729304,C,0.4954730868339538,0.5037308633327483,0.5092360883951186,0.49134407788515083,0.48721516251564023,0.5231369978189468,0.721532738506794
1988-02-15,50.7929721615987,B,0.4954730868339538,0.498225599527359,0.507859805226326,0.49134407788515083,0.4896925264596939,0.5191456842422485,0.7191930040717125
1988-02-16,50.78805049427189,B,0.4817099869251251,0.4927204132080078,0.5051072120666504,0.48996778130531304,0.4916193664073944,0.5151543733477593,0.7169220842421055
1988-02-17,50.781776911573,B,0.4817099869251251,0.4872152268886566,0.5009782701730728,0.4906559318304061,0.4935462063550949,0.5113006907701493,0.7145135343074799
1988-02-18,50.783222403997975,B,0.4817099869251251,0.4872152268886566,0.49684932827949524,0.4906559318304061,0.49547304630279543,0.5075846418738366,0.7121737985312939
1988-02-19,50.780434840678815,B,0.4817099869251251,0.48446260690689086,0.49409673511981966,0.4913440823554992,0.49547304630279543,0.5038685929775238,0.7098340627551079
1988-02-22,50.77479214118592,B,0.4679469764232635,0.4789573848247528,0.4885914921760559,0.4906559318304061,0.49437199771404267,0.5000149139761925,0.7077007754147053
1988-02-23,50.77393835131394,B,0.4679469764232635,0.4762047827243805,0.4844625979661942,0.49203225374221793,0.4932709491252899,0.4962988692522049,0.7055674880743027
1988-02-24,50.77497064185962,B,0.4817099869251251,0.4762047827243805,0.48171000480651854,0.4940967261791228,0.4924451607465744,0.4925828203558922,0.7035030157864094
1988-02-25,50.76986347534336,B,0.4541835784912109,0.47069950103759756,0.47895736396312716,0.4940967261791228,0.4910688441991806,0.4885915073752403,0.7013697282969952
1988-02-26,50.7688792043032,B,0.4679469764232635,0.46794689893722524,0.4762047529220581,0.4927204206585884,0.48996779561042786,0.48501309275627136,0.6993740719556808
1988-02-29,50.77327633875339,B,0.4679469764232635,0.46794689893722535,0.47345214188098905,0.49065597355365753,0.48969253540039065,0.48157230883836744,0.6973784156143665
1988-03-01,50.774979699701554,B,0.4679469764232635,0.46794689893722535,0.4720758408308029,0.48859152644872667,0.4891420131921768,0.4782691580057144,0.6953139451146125
1988-03-02,50.77390631760715,B,0.4679469764232635,0.4651942968368529,0.47069953978061674,0.4858389049768448,0.4888667529821396,0.47537890046834946,0.6931118442118168
1988-03-03,50.77573828957211,B,0.4541835784912109,0.4651942968368529,0.46794689893722535,0.48239811360836027,0.4883162248134613,0.4722133764624596,0.6908409263193608
1988-03-04,50.77672768928871,B,0.4541835784912109,0.4624416172504424,0.4651942580938339,0.47964549660682676,0.48776569664478303,0.4694607445597649,0.6886388219892978
1988-03-07,50.78725587325491,B,0.4954730868339538,0.4679468393325806,0.46794686913490297,0.4782691806554794,0.4885914868116379,0.4679467996954918,0.6867119820415973
1988-03-08,50.80581088655109,C,0.5229994058609009,0.47895732522010803,0.47345211207866666,0.4789573550224304,0.49024306416511537,0.46767153948545453,0.6848539568483829
1988-03-09,50.829812815283894,C,0.550525426864624,0.4954730153083801,0.4803336560726166,0.4810218304395676,0.49189463317394255,0.46780916839838027,0.6832711927592754
1988-03-10,50.85839163011264,C,0.550525426864624,0.5147413849830628,0.4899678409099579,0.4844626024365425,0.4932709419727325,0.4682220634818077,0.6816884286701679
1988-03-11,50.887438753873084,C,0.5642887353897095,0.5367624163627625,0.4996020168066025,0.48790338486433027,0.4949225169420242,0.468772591650486,0.6801056669652462
1988-03-14,50.90519061557663,A,0.5642887353897095,0.5505255460739136,0.509236192703247,0.49134416729211805,0.4960235732793808,0.4704241687059402,0.6785917194187641
1988-03-15,50.90507267784701,A,0.5229994058609009,0.5505255460739136,0.5147414356470108,0.49340863823890685,0.4960235732793808,0.47152522057294843,0.6769401420652866
1988-03-16,50.89776080349561,A,0.5229994058609009,0.545020341873169,0.5202466785907746,0.49547310918569565,0.4957483106851578,0.47262627243995664,0.6752197478711605
1988-03-17,50.89032730037413,A,0.536762535572052,0.5422677636146546,0.5285045742988587,0.498225736618042,0.4957483106851578,0.47358969241380694,0.6736369861662388
1988-03-18,50.879096121084835,A,0.536762535572052,0.5367625236511231,0.5367624700069428,0.5009783640503883,0.4957483106851578,0.4740025869011879,0.6719854076206684
1988-03-21,50.87034134116922,A,0.550525426864624,0.534009861946106,0.5422677040100098,0.5051072865724564,0.49657410085201265,0.4744154819846153,0.6705402775108814
1988-03-22,50.87812219061221,A,0.5780518651008606,0.5450203537940979,0.5477729499340057,0.5106125310063362,0.4979504197835922,0.4753789007663727,0.6691639624536038
1988-03-23,50.89566405512966,A,0.6193414330482483,0.5642887592315674,0.5546545505523681,0.5174941033124923,0.5007030487060546,0.4767552152276039,0.6680629123747349
1988-03-24,50.90760672810603,A,0.6055786609649658,0.5780519843101501,0.5601598739624023,0.5250638574361801,0.5026299035549164,0.47813153207302095,0.6669618634879589
1988-03-25,50.92096317040831,A,0.6055786609649658,0.5918152093887329,0.5642888665199279,0.5319454416632652,0.5045567584037781,0.4796454828977585,0.6657919995486736
1988-03-28,50.93515054964856,A,0.6193414330482483,0.6055784106254578,0.5697941362857819,0.5395151644945144,0.5070341253280639,0.481572322845459,0.6647597645223141
1988-03-29,50.93984089768818,A,0.6055786609649658,0.6110837697982788,0.5780520617961884,0.5463967487215996,0.5089609801769257,0.48349916726350783,0.6636587156355381
1988-03-30,50.92976632068997,A,0.5780518651008606,0.6028258562088012,0.5835573077201843,0.5519019931554794,0.5111630779504776,0.48515074372291567,0.6622824005782604
1988-03-31,50.93079806469103,A,0.6193414330482483,0.6055784106254578,0.591815197467804,0.5601598858833313,0.5139157068729401,0.48721521586179733,0.6611125333607197
1988-04-01,50.93285047758925,A,0.6193414330482483,0.6083309650421143,0.6000730872154236,0.5684177786111831,0.5169435960054397,0.489279688000679,0.6598738493025302
1988-04-04,50.9303439287307,A,0.6262233853340149,0.6097073554992676,0.6076428830623627,0.5749552935361862,0.5198338639736175,0.49155061155557633,0.6586695750057697
1988-04-05,50.92586575571175,A,0.6055786609649658,0.6097073554992676,0.6103955626487731,0.5790842562913895,0.5231370264291764,0.4934774559736252,0.6573620770871639
1988-04-06,50.92777658679277,A,0.6055786609649658,0.6152127146720886,0.6090192854404449,0.5818369179964066,0.5264401888847351,0.49540430039167405,0.6561233960092068
1988-04-07,50.917191964829726,A,0.5918150544166565,0.6097074389457703,0.607642924785614,0.5839013993740082,0.5291928184032441,0.49746877104043963,0.654815896898508
1988-04-08,50.90533576158189,A,0.5918150544166565,0.6042021632194519,0.6062665641307831,0.5852777153253556,0.5311196577548981,0.49967087268829347,0.6535083977878093
1988-04-11,50.891738635599545,P,0.5780518651008606,0.5945678591728211,0.6021376073360443,0.5859658718109131,0.5324959766864776,0.5021482366323471,0.6521320827305317
1988-04-12,50.887249998108,P,0.5918150544166565,0.5918151378631592,0.6007612466812133,0.5894066542387009,0.5341475594043732,0.5044191491603851,0.6507557667791843
1988-04-13,50.87905969075175,P,0.5780518651008606,0.5863097786903382,0.6007612466812133,0.5921592772006988,0.5352486085891723,0.5055201980471611,0.6493106348812581
1988-04-14,50.873608213682,P,0.5780518651008606,0.5835571408271789,0.5966322898864747,0.5942237436771393,0.5363496577739716,0.5066212469339371,0.6478655029833317
1988-04-15,50.8698821598588,P,0.5780518651008606,0.5808045029640198,0.5925033330917359,0.5962882101535797,0.5377259767055511,0.5077911093831062,0.6464203710854054
1988-04-18,50.8753851859627,P,0.6055786609649658,0.5863098621368408,0.590438860654831,0.5990408718585968,0.5393775618076324,0.5095803216099739,0.6451816900074482
1988-04-19,50.87533444385185,P,0.6055786609649658,0.5890625834465026,0.590438860654831,0.6004172116518021,0.5413044166564941,0.5113695338368416,0.6438053779304027
1988-04-20,50.87832219686758,A,0.6055786609649658,0.5945679426193238,0.590438860654831,0.5997290730476379,0.5432312715053559,0.5131587460637093,0.6422226195037365
1988-04-21,50.885087414385026,A,0.6055786609649658,0.6000733017921448,0.5918152213096619,0.5997290730476379,0.5457086449861527,0.515360852777958,0.6405710430443287
1988-04-22,50.896100166949076,A,0.6331044435501099,0.6110838174819946,0.5959441602230072,0.6011053621768951,0.5484612721204758,0.517838217318058,0.6389882795512676
1988-04-25,50.89986307985171,A,0.6331044435501099,0.6165889739990235,0.6014494180679322,0.6017935127019882,0.5512138992547989,0.5204532128572464,0.6374055160582066
1988-04-26,50.90365976583073,A,0.6331044435501099,0.6220941305160522,0.6055783569812775,0.6031698018312455,0.5542417883872985,0.5229305773973465,0.6356163074076175
1988-04-27,50.91087060571241,A,0.6331044435501099,0.6275992870330811,0.6110836148262024,0.6059224307537079,0.5572696775197983,0.5254079419374466,0.6339647297561168
1988-04-28,50.911645196272566,A,0.6193414330482483,0.6303518414497375,0.6152125716209411,0.6059224307537079,0.5600223064422607,0.5277476763725281,0.6322443370521068
1988-04-29,50.90683729183831,A,0.6331044435501099,0.6303518414497375,0.6207178294658661,0.606610581278801,0.5630501955747604,0.5292616209387779,0.6306615735590458
1988-05-02,50.9005300409977,A,0.6331044435501099,0.6303518414497375,0.6234704077243804,0.6069546341896057,0.5663533449172974,0.53036267131567,0.6289411817491054
1988-05-03,50.89310975188827,A,0.6193414330482483,0.6275992393493652,0.6248466849327088,0.6076427727937699,0.569381234049797,0.5313260915875435,0.6271519748866559
1988-05-04,50.883328643242216,A,0.6193414330482483,0.6248466372489929,0.626222962141037,0.6083309113979339,0.5721338629722595,0.532289511859417,0.6253627680242062
1988-05-05,50.879753843608206,A,0.6193414330482483,0.6248466372489929,0.6275992393493652,0.6097072303295136,0.5754370200634003,0.5332529321312904,0.6236423753201962
1988-05-06,50.874477128118826,A,0.6193414330482483,0.6220940351486206,0.6262229382991791,0.6110835492610931,0.5784649091959,0.5342163524031639,0.6218531684577465
1988-05-09,50.87616338511686,A,0.6331044435501099,0.6220940351486206,0.6262229382991791,0.6138361781835556,0.5817680585384369,0.5357302969694138,0.6202015908062458
1988-05-10,50.87960783527012,A,0.6331044435501099,0.6248466372489929,0.6262229382991791,0.6159006476402282,0.5850712078809738,0.5371066105365753,0.6184811989963055
1988-05-11,50.88088946132615,A,0.6193414330482483,0.6248466372489929,0.6248466372489929,0.6179651260375977,0.5880990970134735,0.5384829249978066,0.6165543587505817
1988-05-12,50.88011584372503,P,0.6124603152275085,0.623470413684845,0.624158525466919,0.6196855485439301,0.5912646317481994,0.5397904282808303,0.6147307462990284
1988-05-13,50.879935877669276,P,0.6055786609649658,0.6207178592681885,0.6214059472084046,0.6210618883371353,0.5942925333976745,0.5410291150212287,0.6128727255761623
1988-05-16,50.872997804093615,P,0.6055786609649658,0.6152127027511597,0.6186533689498901,0.6210618883371353,0.5964946448802948,0.5425430658459663,0.6109458880126476
1988-05-17,50.86681350865485,P,0.6055786609649658,0.6097075462341308,0.6172770917415619,0.6210618883371353,0.5981462299823761,0.5441946470737458,0.6090878672897816
1988-05-18,50.85678888959456,P,0.5780518651008606,0.6014496326446533,0.6131481349468231,0.6196855485439301,0.5986967587471008,0.5452956959605217,0.6070233957469463
1988-05-19,50.843950853465294,P,0.5642887353897095,0.5918153166770935,0.6076428651809692,0.6176210522651673,0.5989720249176025,0.5461214834451675,0.6048901085555554
1988-05-20,50.82731309487368,P,0.536762535572052,0.5780520915985108,0.5993849754333496,0.6128039568662643,0.5984215009212493,0.5466720089316368,0.6027568213641643
1988-05-23,50.81207284153425,P,0.536762535572052,0.5642888665199279,0.5897507846355439,0.6079868614673615,0.5978709769248962,0.5469472751021385,0.600692348331213
1988-05-24,50.801305433344226,P,0.550525426864624,0.5532782196998596,0.5814928829669952,0.6038579106330871,0.5984214973449707,0.5472225353121758,0.5990407700836659
1988-05-25,50.79890464091653,P,0.550525426864624,0.5477729320526123,0.5746112823486328,0.5997289597988129,0.5989720177650452,0.5473601642251015,0.5974580059945583
1988-05-26,50.80676852322666,P,0.5849339365959167,0.5519019722938537,0.5718586444854736,0.5980085849761962,0.5999354457855225,0.5478418782353401,0.5959784702956676
1988-05-27,50.82188252721224,P,0.5918150544166565,0.5629124760627746,0.5704822838306427,0.5959441155195236,0.6010364961624145,0.5483924034237861,0.5942580758035183
1988-05-30,50.83851308768151,P,0.5918150544166565,0.5739229798316956,0.5691059231758118,0.5938796460628509,0.6018622887134552,0.5492181947827339,0.5926064993441105
1988-05-31,50.84832084582493,P,0.5918150544166565,0.5821809053421021,0.5677295625209808,0.5925033271312714,0.6021375524997711,0.5500439861416817,0.5907484747469425
1988-06-01,50.87466462245143,A,0.6881570219993591,0.6097072243690491,0.5787400782108307,0.5959441065788269,0.6035138642787934,0.552108456492424,0.5890969006717205
1988-06-02,50.88696183890278,A,0.6606309413909912,0.624846625328064,0.5883742988109588,0.5980085819959641,0.6046149098873138,0.5536224067211151,0.5874453245103359
1988-06-03,50.90409609830229,A,0.6950390338897705,0.6454914212226868,0.6042019486427307,0.6017934620380402,0.6064041173458099,0.555480437874794,0.5856905256211757
1988-06-06,50.91367775634787,A,0.6606309413909912,0.6592545986175538,0.6165887892246247,0.6031697869300843,0.6072299075126648,0.5571320164203644,0.5838325028121472
1988-06-07,50.92464215612523,A,0.6606309413909912,0.6730177760124206,0.6275993406772613,0.6045461118221283,0.6083309531211853,0.5586459666490555,0.5819744800031185
1988-06-08,50.91673839492656,A,0.6743940711021423,0.6702651858329773,0.6399862051010132,0.607298743724823,0.610257797241211,0.5607104375958443,0.5801852728426456
1988-06-09,50.91562215612041,A,0.6743940711021423,0.6730178117752075,0.6489322185516357,0.6103954315185547,0.6113588500022888,0.5626372784376145,0.5787401433289051
1988-06-10,50.90625444903512,A,0.6743940711021423,0.6688888192176818,0.6571901202201843,0.6138362020254136,0.6124599027633667,0.5647017493844032,0.577226199656725
1988-06-13,50.91062876458107,A,0.7019201517105103,0.6771466612815857,0.6682006299495697,0.6186532765626908,0.6139738380908966,0.566903851032257,0.5758498863875866
1988-06-14,50.91821886502502,A,0.7019201517105103,0.6854045033454895,0.6792111396789551,0.623470351099968,0.6159006679058074,0.5695188471674919,0.574748835414648
1988-06-15,50.91558976043253,A,0.6675123572349548,0.684028160572052,0.6771466732025146,0.6279433757066727,0.6171393418312072,0.5717897653579712,0.5734757454693318
1988-06-16,50.92070636586499,A,0.7019201517105103,0.6895333766937256,0.6812755942344666,0.6348249465227127,0.6193414437770843,0.5742671310901641,0.5723058764636516
1988-06-17,50.92889784152563,A,0.7156832218170166,0.6977912068367005,0.6833400130271912,0.643770980834961,0.6218188071250915,0.5764692324399948,0.5712048228085042
1988-06-20,50.93510178029687,A,0.7432097792625427,0.706049132347107,0.6915978968143464,0.6540933430194855,0.6251219654083252,0.5788089710474015,0.5701037718355656
1988-06-21,50.93538737215082,A,0.7294467687606812,0.7115544557571412,0.6984794795513153,0.6630394101142884,0.6278745996952056,0.5810110795497895,0.5690027199685573
1988-06-22,50.95463927622338,A,0.7638551592826843,0.730823016166687,0.7074255883693695,0.6737058967351913,0.6315906655788421,0.5834196370840072,0.5681425260007381
1988-06-23,50.9642323509681,A,0.7707359790802002,0.744586181640625,0.7170597791671753,0.6829959988594055,0.635444347858429,0.5858970028162003,0.5673167361319065
1988-06-24,50.97742986358472,A,0.7982620596885681,0.7611019492149353,0.7294465780258179,0.693318349123001,0.6398485517501831,0.5887872642278671,0.5666285766661168
1988-06-27,50.97917737002072,A,0.7844992876052856,0.7693598508834839,0.7377044916152954,0.7029525607824325,0.6434269642829895,0.591402263045311,0.5658027873933316
1988-06-28,50.9827971110823,A,0.7707359790802002,0.7776176929473877,0.7445860743522644,0.7118986070156097,0.6467301106452942,0.5940172636508941,0.5649769975244999
1988-06-29,50.969073572563765,A,0.7432097792625427,0.7734886169433594,0.7521558165550232,0.714651244878769,0.6494827330112457,0.5963570022583008,0.5640135766565799
1988-06-30,50.95670129705368,A,0.7432097792625427,0.7679833769798279,0.7562847793102264,0.7187801867723465,0.6522353553771972,0.598972000181675,0.56305015578866
1988-07-01,50.93892174929005,A,0.7569727301597595,0.7597255110740662,0.7604137301445008,0.7218768715858459,0.6547127211093903,0.601586996614933,0.5623619972169399
1988-07-04,50.9285184858829,A,0.7569727301597595,0.7542201995849609,0.7617900252342225,0.7266939610242844,0.6571900868415832,0.6042019930481911,0.5616738386452198
1988-07-05,50.92138572889715,A,0.7569727301597595,0.7514675498008728,0.7645426213741302,0.7315110504627228,0.6596674525737762,0.6069546204805374,0.5610544969141483
1988-07-06,50.92313759714957,A,0.7569727301597595,0.7542201399803161,0.7638543784618378,0.7356399834156037,0.6621448183059693,0.6097072479128838,0.5605039693415165
1988-07-07,50.92278071920112,A,0.7432097792625427,0.7542201399803161,0.761101758480072,0.7390807688236236,0.6646221852302552,0.6123222458362579,0.5599534438550472
1988-07-08,50.9235256073002,P,0.7569727301597595,0.7542201399803161,0.7569728255271911,0.7432097017765045,0.6670995509624481,0.6150748732686043,0.5594717331230641
1988-07-11,50.92357747994853,P,0.7569727301597595,0.7542201399803161,0.7542201697826385,0.745962330698967,0.6695769166946411,0.6179651308059693,0.5589900223910809
1988-07-12,50.920203519058965,A,0.7432097792625427,0.7514675498008728,0.7514675498008728,0.7480268120765686,0.672054283618927,0.620717758834362,0.5585083140432835
1988-07-13,50.9211615239521,P,0.7569727301597595,0.7514675498008728,0.7528438448905945,0.7524998307228088,0.6748069095611572,0.6234703862667084,0.5580266033113003
1988-07-14,50.92206977339836,P,0.7432097792625427,0.7514675498008728,0.7528438448905945,0.7545643121004104,0.6772842764854431,0.6263606482744217,0.557476077824831
1988-07-15,50.91556361175693,P,0.7156832218170166,0.7432096481323243,0.7487148940563202,0.7545643121004104,0.6792111122608184,0.6288380107283592,0.5569255517423153
1988-07-18,50.90809424149922,P,0.7156832218170166,0.7349517464637756,0.7445859432220459,0.7531879842281342,0.6808626878261567,0.6313153731822968,0.5564438410103321
1988-07-19,50.90359656466867,P,0.7156832218170166,0.7294464349746704,0.7404569923877716,0.752499806880951,0.6825142633914948,0.6337927356362343,0.5560309468209743
1988-07-20,50.89421587089234,P,0.7156832218170166,0.7211885333061219,0.7363280415534973,0.7500912100076675,0.6844410991668701,0.6362700980901718,0.5558244992792606
1988-07-21,50.89124879112484,P,0.7294467687606812,0.7184359312057496,0.7349517405033111,0.7480267494916916,0.6867808282375336,0.6390227299928665,0.555618053227663
1988-07-22,50.89359736595054,P,0.7156832218170166,0.7184359312057496,0.7308227896690369,0.743897807598114,0.6889829194545746,0.6416377264261246,0.5555492354929448
1988-07-25,50.89805372789497,P,0.7156832218170166,0.7184359312057496,0.7266938388347626,0.7404570043087005,0.6911850106716156,0.6438398277759552,0.5558933137357235
1988-07-26,50.903386841404625,P,0.7156832218170166,0.7184359312057496,0.7239411830902099,0.7377043664455414,0.6933871018886566,0.6457666659355163,0.5567191027104854
1988-07-27,50.90998014740406,P,0.7156832218170166,0.7184359312057496,0.7198122322559357,0.7363280385732651,0.6961397290229797,0.6474182438850403,0.5576137061417102
1988-07-28,50.91601745020304,P,0.7294467687606812,0.7184359312057496,0.7184359312057496,0.735639888048172,0.6994428896903991,0.6492074573040009,0.5587147603929042
1988-07-29,50.92547559475961,P,0.7294467687606812,0.7211886405944824,0.7198122859001159,0.7342635899782181,0.7032965743541717,0.6508590376377106,0.5598158146440982
1988-08-01,50.936072002650825,P,0.7294467687606812,0.7239413499832154,0.7211886405944824,0.7328872919082642,0.7071502590179444,0.6525106179714203,0.5614673933386802
1988-08-02,50.9460271871666,P,0.736328661441803,0.7280704379081726,0.7232531845569611,0.7318550884723664,0.7108663237094879,0.6546439105272293,0.5630845655500889
1988-08-03,50.953960356177674,A,0.7294467687606812,0.7308231472969056,0.7246295392513276,0.7304787904024124,0.7144447505474091,0.6567083841562271,0.5646673282980919
1988-08-04,50.95845559316271,A,0.7432097792625427,0.7335757493972779,0.7260058403015137,0.7304787904024124,0.7176102674007416,0.658772856593132,0.5661812745034694
1988-08-05,50.957204398266754,A,0.7294467687606812,0.7335757493972779,0.7273821949958801,0.7291024923324585,0.7203629016876221,0.6606996989250183,0.5673511429131031
1988-08-08,50.95574452459158,A,0.7432097792625427,0.7363283514976502,0.7301348507404327,0.7284143447875977,0.7233907961845398,0.6626265424489975,0.5685210122168064
1988-08-09,50.944412411327846,A,0.7019201517105103,0.7294466495513916,0.7287585437297821,0.7263498634099961,0.7255928981304168,0.663865225315094,0.5696220630407334
1988-08-10,50.922683873279986,P,0.6606309413909912,0.7156834840774536,0.7232533156871795,0.7215327739715576,0.7250423765182495,0.6642781203985214,0.5705166678130627
1988-08-11,50.90140828246604,P,0.6606309413909912,0.6991677165031434,0.7163717329502106,0.7174038320779801,0.7250423765182495,0.6648286432027817,0.5714800876379013
1988-08-12,50.88504495932899,P,0.6606309413909912,0.6854045510292053,0.7094901502132416,0.7146512180566787,0.7243542146682739,0.6653791660070419,0.5725123244524002
1988-08-15,50.86971393720959,P,0.6743940711021423,0.6716414093971252,0.7039848804473877,0.7125867605209351,0.7246294772624969,0.6659296923875808,0.57375100761652
1988-08-16,50.86241295460286,P,0.6606309413909912,0.6633835673332215,0.6964151084423065,0.7098341464996338,0.7246294772624969,0.6664802151918411,0.5749896912276745
1988-08-17,50.86967291074151,P,0.6606309413909912,0.6633835673332215,0.6895335257053375,0.7070815324783325,0.7243542146682739,0.6673060059547424,0.576228374838829
1988-08-18,50.869037104846576,P,0.6331044435501099,0.6578782677650452,0.6785229921340943,0.702264416217804,0.7235284221172332,0.6674436360597611,0.5773294259607792
