Date,GRADE,GPS,MSI,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-05-16,45.34849009117132,P,8.298187255859375,8.545267295837402,8.575569438934327,8.76437759399414,8.474887676239014,8.027102055549621,7.23009530544281
1986-05-19,45.31834609235864,P,8.531281471252441,8.503310394287109,8.566245651245117,8.731744050979614,8.489894847869873,8.039947752952576,7.2399489164352415
1986-05-20,45.31637168632045,P,8.624519348144531,8.503310394287109,8.56391429901123,8.710765171051026,8.50119228363037,8.053958115577698,7.2506140303611755
1986-05-21,45.283119692364615,P,8.67113971710205,8.493986701965332,8.589555072784425,8.694448471069336,8.509241390228272,8.068434681892395,7.261397142410278
1986-05-22,45.377368811479506,P,8.857616424560547,8.59654884338379,8.619858074188233,8.676966285705566,8.51916181564331,8.085705080032348,7.273573048114777
1986-05-23,45.41943037247157,A,8.531281471252441,8.643167686462402,8.594217491149902,8.638505601882935,8.524756069183349,8.10040891647339,7.2842323684692385
1986-05-26,45.414491749841694,A,8.531281471252441,8.643167686462402,8.573239040374755,8.600044918060302,8.527087059020996,8.115809593200684,7.2948916888237
1986-05-27,45.39502576316673,A,8.554586410522461,8.629181098937988,8.566245746612548,8.577900552749634,8.53035020828247,8.129817390441895,7.304631648063659
1986-05-28,45.40071398990187,P,8.67113971710205,8.629181098937988,8.56158390045166,8.579065895080566,8.536876888275147,8.148706979751587,7.314493987560272
1986-05-29,45.41353938502812,P,8.857616424560547,8.629181098937988,8.612864971160889,8.602375268936157,8.546200637817384,8.169925880432128,7.325749096870422
1986-05-30,45.52309291543429,A,8.857616424560547,8.694448089599609,8.668807888031006,8.622188663482666,8.558321590423583,8.190680236816407,7.336889097690582
1986-06-02,45.58187636847379,A,8.624519348144531,8.713095664978027,8.678131675720214,8.622188663482666,8.567645511627198,8.207710046768188,7.346748516559601
1986-06-03,45.60120456774552,A,8.507975578308105,8.703773498535156,8.666477298736572,8.615195798873902,8.576503162384034,8.223574419021606,7.355910127162933
1986-06-04,45.58489294095529,A,8.531281471252441,8.675801849365234,8.652491474151612,8.621023273468017,8.584428386688232,8.239439544677735,7.364842975139618
1986-06-05,45.481368968099474,A,8.531281471252441,8.610534858703613,8.6198579788208,8.619858026504517,8.588623962402345,8.25391110420227,7.374121115207672
1986-06-06,45.32748317279089,P,8.368114471435547,8.512634468078613,8.603541278839112,8.598879384994508,8.589556198120118,8.266054182052612,7.3824683284759525
1986-06-09,45.20164245905167,P,8.08840274810791,8.40541114807129,8.559253406524657,8.566246223449706,8.586292877197266,8.276096954345704,7.389416983127594
1986-06-10,45.11767084094746,P,8.065093040466309,8.316834640502929,8.510304069519043,8.538274908065796,8.585826683044434,8.28706799507141,7.396709475517273
1986-06-11,45.04102492350032,P,8.13502025604248,8.237582397460937,8.456692123413086,8.509138011932373,8.587225227355956,8.299899649620055,7.405042181015014
1986-06-12,44.97698733702584,P,7.995163917541504,8.13035888671875,8.370446872711181,8.491655921936035,8.5914208984375,8.309474592208863,7.4130209136009215
1986-06-13,44.95010397191981,P,7.971857070922852,8.051107406616211,8.281870937347412,8.475339412689209,8.599346084594726,8.317655096054077,7.420537803173065
1986-06-16,44.88810334210631,P,7.5338616371154785,7.940199184417724,8.172805166244506,8.42546842098236,8.597579145431519,8.32052659511566,7.425634524822235
1986-06-17,44.779860992891145,P,7.393478393554687,7.8058762550354,8.061355447769165,8.363916373252868,8.58741024017334,8.320368437767028,7.430719907283783
1986-06-18,44.61792145348223,P,7.206298351287842,7.620131874084473,7.928857135772705,8.290674304962158,8.573963794708252,8.318106198310852,7.434869389533997
1986-06-19,44.486066882303824,P,7.299890518188477,7.481077194213867,7.805718040466308,8.212788009643555,8.549335975646972,8.318173508644104,7.440407612323761
1986-06-20,44.420608560609196,P,7.580658435821533,7.402837467193604,7.726972436904907,8.16525685787201,8.526593980789185,8.320816144943237,7.447925169467926
1986-06-23,44.44071770823192,P,7.463670253753662,7.38879919052124,7.664499187469483,8.111876296997071,8.500113639831543,8.32112762451172,7.454594099521637
1986-06-24,44.491200144215604,B,7.416875839233398,7.393478679656982,7.599677467346192,8.054990768432617,8.473629837036134,8.318416256904602,7.461607325077057
1986-06-25,44.555178953652636,B,7.299890518188477,7.412197113037109,7.516164493560791,7.986428308486938,8.439212074279785,8.31290909767151,7.467110352516174
1986-06-26,44.549775310459346,B,7.065915107727051,7.365402030944824,7.423239612579346,7.8968432426452635,8.3996484375,8.304597716331482,7.470055630207062
1986-06-27,44.52200803634747,B,7.416875839233398,7.332645511627197,7.367741489410401,7.824806213378906,8.36943510055542,8.297008728981018,7.4749870157241824
1986-06-30,44.52053063478502,B,7.463670253753662,7.332645511627197,7.360722351074219,7.766763758659363,8.335029458999633,8.289423141479492,7.479805388450623
1986-07-01,44.496149942835636,B,7.253097534179687,7.299889850616455,7.346684265136719,7.704019856452942,8.2992094707489,8.278338165283204,7.484611823558807
1986-07-02,44.48883079418505,B,7.089321613311768,7.257776069641113,7.334986591339112,7.631921863555908,8.26104642868042,8.266312270164489,7.4888307046890255
1986-07-03,44.52659472214865,B,6.995727062225342,7.243738460540771,7.304570245742798,7.555144143104553,8.216815767288209,8.254279508590699,7.491887657642365
1986-07-04,44.47662281071484,B,6.995727062225342,7.15950870513916,7.2460771083831785,7.486524772644043,8.170720405578614,8.240853152275086,7.494944610595703
1986-07-07,44.34340705500613,B,6.714962959289551,7.009767246246338,7.171206378936768,7.417852783203125,8.119009761810302,8.224619154930116,7.496597743034362
1986-07-08,44.30273228875467,B,6.925534725189209,6.944254684448242,7.1220722675323485,7.36087486743927,8.07757098197937,8.210258550643921,7.499535050392151
1986-07-09,44.305386576267104,B,6.948932647705078,6.916176891326904,7.086976480484009,7.3015704870224,8.043592977523804,8.19682876586914,7.502820661067963
1986-07-10,44.365583791476126,B,7.019123554229736,6.920856189727783,7.082297325134277,7.252768468856812,8.016146869659424,8.184333157539367,7.5065728950500485
1986-07-11,44.421007529847905,B,6.925534725189209,6.9068177223205565,7.033163213729859,7.20045235157013,7.985430593490601,8.169043531417847,7.510319828987122
1986-07-14,44.48955479585311,B,6.621372222900391,6.888099575042725,6.948933410644531,7.154827880859375,7.945367650985718,8.151873626708984,7.512892920970916
1986-07-15,44.45247247003815,B,6.387402534484863,6.780473136901856,6.8623639106750485,7.104524087905884,7.900159044265747,8.13538348197937,7.514990103244782
1986-07-16,44.406849411040675,B,6.387402534484863,6.6681671142578125,6.792172002792358,7.0635792970657345,7.859612455368042,8.118428802490234,7.517781240940094
1986-07-17,44.32764783639021,B,6.457594394683838,6.555861282348633,6.738358736038208,7.021464490890503,7.817672615051269,8.101943774223328,7.522079913616181
1986-07-18,44.27102292646754,B,6.434199333190918,6.457594203948974,6.6822059631347654,6.964141535758972,7.770602855682373,8.085224795341492,7.525567669868469
1986-07-21,44.264106972012115,B,6.340610980987549,6.401441955566407,6.644770765304566,6.907988572120667,7.722593755722046,8.068963589668273,7.527315227985382
1986-07-22,44.34529246387462,B,6.527788162231445,6.429519081115723,6.604996109008789,6.8635341882705685,7.680659132003784,8.05573540687561,7.529883015155792
1986-07-23,44.44291991637067,B,6.691564559936523,6.4903514862060545,6.579259300231934,6.833117890357971,7.640135259628296,8.045538663864136,7.53292270898819
1986-07-24,44.52879917442947,B,6.644772052764893,6.5277870178222654,6.541824150085449,6.812060737609864,7.606134586334228,8.03417715549469,7.535497148036956
1986-07-25,44.66370613933588,B,6.808554649353027,6.602658081054687,6.530126142501831,6.781644678115844,7.576341934204102,8.025614805221558,7.539931406974793
1986-07-28,44.76894258286264,B,6.691564559936523,6.672848796844482,6.537145376205444,6.743039393424988,7.539547595977783,8.014721221923828,7.544474654197693
1986-07-29,44.81870181436802,B,6.668169975280762,6.7009251594543455,6.565222120285034,6.713793015480041,7.500420608520508,8.000806446075439,7.5484382963180545
1986-07-30,44.90360855309194,C,7.065915107727051,6.775795269012451,6.633073377609253,6.7126226902008055,7.468316116333008,7.98877875328064,7.55415935754776
1986-07-31,44.9664131185431,C,6.972329139709473,6.841306686401367,6.684546852111817,6.711452794075012,7.4306103706359865,7.974886093139649,7.558834195137024
1986-08-01,45.018174152995236,C,7.065915107727051,6.892778778076172,6.747718429565429,6.714962196350098,7.401303043365479,7.963029556274414,7.56455525636673
1986-08-04,45.09789758168454,C,7.042518615722656,6.962969589233398,6.817909193038941,6.731339979171753,7.371527786254883,7.94930742263794,7.5710846090316775
1986-08-05,45.15743746397524,C,6.995727062225342,7.0284810066223145,6.86470308303833,6.73484959602356,7.34035059928894,7.935350403785706,7.576917369365692
1986-08-06,45.0959347765183,C,6.925534725189209,7.000404930114746,6.888100099563599,6.733679699897766,7.305438499450684,7.921157693862915,7.582630467414856
1986-08-07,45.092195756898754,C,7.089321613311768,7.023803424835205,6.932555055618286,6.737189602851868,7.270072603225708,7.908136620521545,7.58927815914154
1986-08-08,45.10202273161453,C,7.299890518188477,7.070598506927491,6.981688642501831,6.755907392501831,7.238918085098266,7.898619837760926,7.5967474055290225
1986-08-11,45.16001688702323,C,7.487064838409424,7.159507751464844,7.0612386703491214,6.799192023277283,7.216168994903565,7.891907253265381,7.6054994893074035
1986-08-12,45.26535182620888,C,7.510458469390869,7.262454032897949,7.145467519760132,6.855344820022583,7.19621865272522,7.886360907554627,7.613905906677246
1986-08-13,45.352205934218496,C,7.27649450302124,7.332645988464355,7.16652545928955,6.899799418449402,7.171122913360596,7.8777756500244145,7.619754610061645
1986-08-14,45.4031981770498,C,7.3232879638671875,7.37943925857544,7.201621341705322,6.943084096908569,7.1469630432128906,7.867793502807618,7.626068606376648
1986-08-15,45.40599838196764,C,7.3232879638671875,7.384118747711182,7.227358627319336,6.987538528442383,7.126066513061524,7.857811355590821,7.632266917228699
1986-08-18,45.31381636587517,C,7.182901382446289,7.323286056518555,7.241396903991699,7.0296530485153195,7.107956485748291,7.847124681472779,7.63695369720459
1986-08-19,45.23097001209419,C,7.346681118011475,7.290530586242676,7.276492309570313,7.070597696304321,7.093588247299194,7.839707465171814,7.6422280502319335
1986-08-20,45.27065614101455,C,7.557262897491455,7.346684265136719,7.339665126800537,7.113882613182068,7.082033100128174,7.834629163742066,7.648786637783051
1986-08-21,45.28998174413829,C,7.463670253753662,7.374760723114013,7.377099990844727,7.154827523231506,7.071403226852417,7.831412062644959,7.65383633852005
1986-08-22,45.37820707402798,C,7.791227340698242,7.468348598480224,7.4262336730957035,7.2039611577987674,7.067790632247925,7.833568358421326,7.660639481544495
1986-08-25,45.476043447552335,C,7.627449035644531,7.557258129119873,7.440272092819214,7.250755381584168,7.069662380218506,7.833620762825012,7.666392428874969
1986-08-26,45.58659885896094,C,7.908219337463379,7.6695657730102536,7.480048179626465,7.312757849693298,7.07995719909668,7.83368371963501,7.672855267524719
1986-08-27,45.63274031472685,A,7.908219337463379,7.739757061004639,7.543220663070679,7.354873061180115,7.09399561882019,7.833979706764222,7.6801277136802675
1986-08-28,45.672649071619304,A,7.814626693725586,7.809948348999024,7.5923545360565186,7.396987938880921,7.104290342330932,7.826813158988952,7.686238234043121
1986-08-29,45.62734087211453,A,7.838022708892822,7.819307422637939,7.643828010559082,7.435593318939209,7.109437627792358,7.818015804290772,7.692465734481812
1986-09-01,45.62211956828028,A,7.838022708892822,7.861422157287597,7.709340143203735,7.475368523597718,7.116924676895142,7.808519158363342,7.698808906078338
1986-09-02,45.5133423174584,A,7.6508469581604,7.809947681427002,7.739756727218628,7.50812451839447,7.121604099273681,7.797616968154907,7.704100527763367
1986-09-03,45.48039277013232,A,8.025198936462402,7.833343601226806,7.7865503311157225,7.56310772895813,7.13611026763916,7.787661170959472,7.711032600402832
1986-09-04,45.528401873064674,A,8.235774993896484,7.917573261260986,7.8637608051300045,7.6204303979873655,7.159507465362549,7.779577951431275,7.719017553329468
1986-09-05,45.54718984931418,A,8.095389366149902,7.969046592712402,7.894177007675171,7.660205340385437,7.173077735900879,7.771256418228149,7.726763224601745
1986-09-08,45.54560695882744,A,8.11878776550293,8.025199604034423,7.943310880661011,7.6917914867401125,7.186180086135864,7.760604772567749,7.734510221481323
1986-09-09,45.642190187872394,A,8.282567024230957,8.151543617248535,7.980745649337768,7.7303969144821165,7.206769475936889,7.752989473342896,7.742729134559632
1986-09-10,45.62070792525117,A,8.095389366149902,8.165581703186035,7.999462652206421,7.7713416576385494,7.226890830993653,7.7439686298370365,7.748508632183075
1986-09-11,45.43926994396134,A,7.627449035644531,8.043916511535645,7.980744886398315,7.786549711227417,7.239525270462036,7.728170518875122,7.7521797156333925
1986-09-12,45.273347842914156,A,7.393478393554687,7.903534317016602,7.936290454864502,7.790059232711792,7.247480297088623,7.7091003513336185,7.754102661609649
1986-09-15,45.12918505599024,P,7.447041034698486,7.769184970855713,7.897192287445068,7.803266215324402,7.262121858596802,7.690565810203553,7.75617775440216
1986-09-16,44.944009689744156,P,7.470531940460205,7.606777954101562,7.879160785675049,7.809458756446839,7.273021802902222,7.675296392440796,7.757792007923126
1986-09-17,44.86908339081757,P,7.799427509307861,7.547585582733154,7.8565836429595945,7.8215669870376585,7.290031700134278,7.666812338829041,7.760588116645813
1986-09-18,44.90330958689401,P,7.681959629058838,7.5584877014160154,7.80120210647583,7.832481455802918,7.303288421630859,7.6597176456451415,7.76264823436737
1986-09-19,44.955983996078594,P,7.51751708984375,7.583295440673828,7.743414878845215,7.818795943260193,7.315128068923951,7.650279331207275,7.76330546617508
1986-09-22,45.013672580224146,P,7.6114912033081055,7.616185474395752,7.692685222625732,7.817998051643372,7.334930448532105,7.640149049758911,7.7648971247673035
1986-09-23,45.02350178681389,P,7.423548221588135,7.6067887306213375,7.60678334236145,7.79376449584961,7.35565336227417,7.6279062032699585,7.766361982822418
1986-09-24,44.946015849819815,P,7.306087493896484,7.508120727539063,7.527853155136109,7.763657903671264,7.374027061462402,7.616819758415222,7.768052475452423
1986-09-25,44.87621206307485,P,7.212112426757812,7.414151287078857,7.486319494247437,7.733532190322876,7.389117422103882,7.603395018577576,7.769040811061859
1986-09-26,44.82991423482599,P,7.118155479431152,7.334278964996338,7.458787202835083,7.697538828849792,7.402796545028687,7.586699700355529,7.769907743930816
1986-09-29,44.713318240949285,P,6.930209159851074,7.198022556304932,7.407104015350342,7.652148151397705,7.414588508605957,7.568591132164001,7.769718844890594
1986-09-30,44.668220376390686,P,6.953701496124268,7.104053211212158,7.355420970916748,7.617290878295899,7.423106775283814,7.551882953643799,7.769647407531738
1986-10-01,44.6722312061866,P,7.18862771987915,7.080561256408691,7.294340991973877,7.5754623174667355,7.433048038482666,7.536591649055481,7.770750601291656
1986-10-02,44.662055781998895,P,7.118155479431152,7.06176986694336,7.237960577011108,7.51958134174347,7.442515707015991,7.5243251466751095,7.770572345256806
1986-10-03,44.67276317836332,P,7.141641616821289,7.0664670944213865,7.200373029708862,7.471893954277038,7.449177446365357,7.512759690284729,7.769930872917175
1986-10-06,44.7182758882148,B,7.071162700653076,7.0946578025817875,7.146340179443359,7.419512701034546,7.456769409179688,7.498158502578735,7.769053127765655
1986-10-07,44.6719167988531,B,6.718780040740967,7.047673511505127,7.075863361358643,7.341323351860046,7.457781610488891,7.4791011095046995,7.7665296125411984
1986-10-08,44.588365962533594,B,6.6952900886535645,6.94900598526001,7.014783620834351,7.27131838798523,7.450369110107422,7.4593426132202145,7.763888647556305
1986-10-09,44.463897587411786,B,6.342907428741455,6.79395637512207,6.927863121032715,7.207091307640075,7.437780675888061,7.434195523262024,7.759950301647186
1986-10-10,44.375122389220515,B,6.5308451652526855,6.671797084808349,6.869132089614868,7.163959646224976,7.427079277038574,7.4141911602020265,7.757300038337707
1986-10-13,44.35671188180681,B,6.765769004821777,6.6107183456420895,6.8526880741119385,7.12989604473114,7.421544284820556,7.39653603553772,7.756172814369202
1986-10-14,44.40467805482117,B,6.648301601409912,6.596622657775879,6.822148084640503,7.088784527778626,7.414595775604248,7.377473187446594,7.753645288944244
1986-10-15,44.451920715533525,B,6.648301601409912,6.587224960327148,6.768115472793579,7.031228232383728,7.409051113128662,7.357244806289673,7.75297589302063
1986-10-16,44.55364759912274,B,6.577830314636231,6.634209537506104,6.714082956314087,6.976021766662598,7.398821287155151,7.33444694519043,7.752186412811279
1986-10-17,44.59256981963227,B,6.601319313049316,6.64830436706543,6.660050725936889,6.930211877822876,7.384849863052368,7.311883974075317,7.751282105445862
1986-10-20,44.51049187421733,B,6.389888763427734,6.573128318786621,6.591923332214355,6.869131755828858,7.362906341552734,7.289537668228149,7.748623857498169
1986-10-21,44.48117166161876,B,6.4603681564331055,6.535541629791259,6.56608214378357,6.820972752571106,7.341904535293579,7.2690615940094,7.746318006515503
1986-10-22,44.461052096426236,B,6.366397857666016,6.47916088104248,6.533192920684814,6.773988270759583,7.323702602386475,7.247412757873535,7.743426151275635
1986-10-23,44.521573143563785,B,6.6952900886535645,6.502652835845947,6.568431186676025,6.7481471538543705,7.311142644882202,7.229052844047547,7.741481974124908
1986-10-24,44.6089598736998,B,6.812755107879639,6.544939994812012,6.596622180938721,6.732877135276794,7.300931987762451,7.213499250411988,7.7397767162323
1986-10-27,44.80376850116435,C,6.953701496124268,6.657702541351318,6.615415430068969,6.734051752090454,7.29634799003601,7.202152237892151,7.739124596118927
1986-10-28,44.90129414370178,C,6.718780040740967,6.709384918212891,6.622463274002075,6.722305679321289,7.2837899684906,7.188689107894898,7.7378785514831545
1986-10-29,44.99510775986605,C,6.6952900886535645,6.775163364410401,6.627162122726441,6.69763879776001,7.2665505123138425,7.174291806221008,7.737095727920532
1986-10-30,45.01617628348774,C,6.836244106292725,6.803354167938233,6.65300350189209,6.683543229103089,7.254001989364624,7.16270260810852,7.736088600158691
1986-10-31,45.0478152677881,C,7.071162700653076,6.85503568649292,6.699987840652466,6.680019283294678,7.239600696563721,7.153695664405823,7.73567538022995
1986-11-03,45.04706533298839,C,7.071162700653076,6.8785279273986815,6.768115234375,6.680019283294678,7.228474969863892,7.149068675041199,7.73479763507843
1986-11-04,45.16744736928484,C,7.329578399658203,7.000687599182129,6.85503625869751,6.71055920124054,7.216902151107788,7.148429675102234,7.734399056434631
1986-11-05,45.28654973232804,C,7.212112426757812,7.1040520668029785,6.939607715606689,6.736400318145752,7.2029800128936765,7.148487815856933,7.733297007083893
1986-11-06,45.33634750568723,C,7.000689029693604,7.136941051483154,6.970147609710693,6.76928939819336,7.186701259613037,7.145495800971985,7.731834654808044
1986-11-07,45.32258035543015,C,7.000689029693604,7.12284631729126,6.98894100189209,6.792781591415405,7.169954586029053,7.139696106910706,7.730256125926972
1986-11-10,45.30774025528071,C,7.141641616821289,7.1369421005249025,7.007735013961792,6.811575222015381,7.156026964187622,7.136475820541381,7.72880172252655
1986-11-11,45.21822483338036,C,7.118155479431152,7.094657516479492,7.04767255783081,6.835067915916443,7.145373134613037,7.133488616943359,7.725952436923981
1986-11-12,45.10391103805145,C,6.930209159851074,7.038276863098145,7.071164464950561,6.849163293838501,7.12347333908081,7.129791803359986,7.721350450515747
1986-11-13,45.00703274542147,C,6.718780040740967,6.981895065307617,7.059418058395385,6.856210780143738,7.0931334400177,7.126320452690124,7.715459084510803
1986-11-14,44.94883701852578,C,6.836244106292725,6.949006080627441,7.03592619895935,6.867957019805909,7.0679505348205565,7.120514135360718,7.708761432170868
1986-11-17,44.87844006446553,C,6.859733581542969,6.892624473571777,7.01478328704834,6.89144926071167,7.042769451141357,7.114474768638611,7.701948955059051
1986-11-18,44.76716184856797,B,6.718780040740967,6.81274938583374,6.953703451156616,6.904369854927063,7.011493711471558,7.109131593704223,7.6937348794937135
1986-11-19,44.724065596328586,B,6.718780040740967,6.770463562011718,6.904370212554932,6.9219889640808105,6.983961524963379,7.105426177978516,7.685869224071503
1986-11-20,44.76557506585692,B,6.836244106292725,6.79395637512207,6.887925720214843,6.929036664962768,6.968137426376343,7.103831348419189,7.6790554285049435
1986-11-21,44.80858946367681,B,6.906722545623779,6.808052062988281,6.878529071807861,6.933735036849976,6.958402309417725,7.102941303253174,7.67189722776413
1986-11-24,44.86916344429945,B,7.047669410705566,6.845639228820801,6.869131851196289,6.938433432579041,6.950414876937867,7.106268367767334,7.665443761348724
1986-11-25,45.0214644687887,C,7.212112426757812,6.94430570602417,6.878527545928955,6.9631000518798825,6.945246486663819,7.10913414478302,7.659696347713471
1986-11-26,45.16600446061292,C,7.306087493896484,7.061767196655273,6.916115379333496,6.9936399221420285,6.935379686355591,7.112705693244934,7.654767229557037
1986-11-27,45.26041728461141,C,7.306087493896484,7.155735874176026,6.974846124649048,7.017132091522217,6.927862243652344,7.115575332641601,7.649954245090485
1986-11-28,45.29920469388014,C,7.141641616821289,7.202719688415527,7.005385875701904,7.020656037330627,6.920344734191895,7.117736401557923,7.643389966487884
1986-12-01,45.38573841700247,C,7.494025707244873,7.291990947723389,7.068815088272094,7.041799187660217,6.91799542427063,7.126462936401367,7.639168281555175
1986-12-02,45.409769398928546,C,7.423548221588135,7.334278106689453,7.139291906356812,7.0464976787567135,6.91799542427063,7.1368243932724,7.636103937625885
1986-12-03,45.41269636752366,C,7.423548221588135,7.357770252227783,7.2097687244415285,7.05706946849823,6.920344638824463,7.147185850143432,7.632807326316834
1986-12-04,45.399977098357176,C,7.329578399658203,7.362468433380127,7.259102153778076,7.07351393699646,6.922693958282471,7.155905690193176,7.628924732208252
1986-12-05,45.417303724943146,A,7.18862771987915,7.3718656539917,7.2872926712036135,7.082910871505737,6.924103403091431,7.163449974060058,7.624337384700775
1986-12-08,45.365249288016436,A,7.306087493896484,7.334278011322022,7.313134479522705,7.091133165359497,6.9316209697723385,7.173104739189148,7.6210341644287105
1986-12-09,45.27955788357355,A,7.094654560089111,7.268499279022217,7.301388692855835,7.089958119392395,6.934440031051635,7.178773403167725,7.617254405021668
1986-12-10,45.193527206971986,A,7.118155479431152,7.207420730590821,7.282595491409301,7.099355435371399,6.933030586242676,7.183039312362671,7.614288988113404
1986-12-11,45.1057789081758,P,6.953701496124268,7.132245349884033,7.24735689163208,7.111101508140564,6.929741506576538,7.186128606796265,7.610152881145478
1986-12-12,45.042620718064335,P,6.930209159851074,7.080561637878418,7.226213645935059,7.115799760818481,6.925512857437134,7.187345151901245,7.606479978561401
1986-12-15,44.96987296765726,B,6.984005451202393,7.0161452293396,7.175211620330811,7.122013354301453,6.92376971244812,7.190269560813904,7.6024953913688655
1986-12-16,45.01164238978845,B,7.172766208648682,7.031767559051514,7.150133419036865,7.144712662696838,6.932849435806275,7.195315523147583,7.598060984611511
1986-12-17,45.03224765303272,P,7.1255717277526855,7.03325080871582,7.1203357696533205,7.1650522470474245,6.941455068588257,7.195912089347839,7.592345421314239
1986-12-18,45.08083355114231,P,7.078382968902588,7.058187103271484,7.095216226577759,7.1771591901779175,6.95616457939148,7.19697262763977,7.585929360389709
1986-12-19,45.13925725003426,A,7.149176120758057,7.101980495452881,7.09127106666565,7.189281868934631,6.968531198501587,7.197805237770081,7.580417397022248
1986-12-22,45.16867861348769,A,7.054790019989014,7.116137409210205,7.0661413192749025,7.189637899398804,6.974311618804932,7.197927951812744,7.573617687225342
1986-12-23,45.099287528919724,A,6.913226127624512,7.0642293930053714,7.047998476028442,7.174693584442139,6.979610109329224,7.197102942466736,7.566226673126221
1986-12-24,45.04614872706798,P,6.889626979827881,7.01704044342041,7.025145626068115,7.153870558738708,6.984436616897583,7.196743865013122,7.558950779438018
1986-12-25,44.992010621437345,B,6.889626979827881,6.979289245605469,7.018738174438477,7.1330475330352785,6.990672550201416,7.194746918678284,7.551441769599915
1986-12-26,44.92262220108836,B,6.889626979827881,6.927379417419433,7.014679956436157,7.120446801185608,6.996438703536987,7.190644283294677,7.544632060527801
1986-12-29,44.88209008035801,B,6.86603593826294,6.889628601074219,7.002883005142212,7.089047312736511,7.005961647033692,7.1844339942932125,7.538170623779297
1986-12-30,44.85176716695307,B,6.748059749603272,6.8565953254699705,6.9604123592376705,7.055272889137268,7.011715478897095,7.176810007095337,7.531585457324982
1986-12-31,44.830789817046934,B,6.724467277526856,6.8235633850097654,6.920301914215088,7.020318841934204,7.018876867294312,7.171289734840393,7.524532692432404
1987-01-01,44.79563095310967,B,6.724467277526856,6.79053144454956,6.884910345077515,6.990063285827636,7.019460411071777,7.16530152797699,7.516547515392303
1987-01-02,44.75952067860543,B,6.724467277526856,6.757499504089355,6.842439460754394,6.966855263710022,7.017694654464722,7.159313321113586,7.5085623383522035
1987-01-05,44.79038823361996,B,6.984005451202393,6.781093406677246,6.835361003875732,6.950751161575317,7.018300733566284,7.157324361801147,7.502224521636963
1987-01-06,44.870630600608074,B,6.984005451202393,6.8282825469970705,6.8424389362335205,6.945218706130982,7.023605241775512,7.153697605133057,7.496702535152435
1987-01-07,44.9639869123304,B,7.078382968902588,6.899065685272217,6.861314535140991,6.943230080604553,7.031267099380493,7.148908805847168,7.491768984794617
1987-01-08,45.13833738214365,C,7.408707141876221,7.03591365814209,6.913222551345825,6.965980362892151,7.042716360092163,7.148359174728394,7.489885618686676
1987-01-09,45.32460891633175,C,7.503087997436523,7.191637802124023,6.974568653106689,6.994624304771423,7.0513548660278325,7.145477781295776,7.489523069858551
1987-01-12,45.47016255679031,C,7.644660949707031,7.323768901824951,7.0524311542510985,7.027657079696655,7.0628248310089115,7.145649900436402,7.489635331630707
1987-01-13,45.56770342673795,C,7.621063709259033,7.451180553436279,7.139731550216675,7.050071954727173,7.068654537200928,7.142778344154358,7.488231031894684
1987-01-14,45.76806812820482,C,8.210930824279785,7.677690124511718,7.288377904891968,7.104339909553528,7.088630905151367,7.145805459022522,7.489892582893372
1987-01-15,45.896342068737965,A,8.328901290893555,7.861728954315185,7.448821306228638,7.166865825653076,7.115195150375366,7.150948204994202,7.488880681991577
1987-01-16,45.963602018192425,A,8.140140533447266,7.989139461517334,7.590388631820678,7.216414046287537,7.13798418045044,7.153969383239746,7.485992593765259
1987-01-19,46.06683356542168,A,8.494062423706055,8.15901975631714,7.741394329071045,7.288377666473389,7.1650325965881345,7.160529780387878,7.484524469375611
1987-01-20,46.17871682296548,A,8.376094818115234,8.31002597808838,7.880603265762329,7.3615211009979244,7.1901913833618165,7.167782258987427,7.482699613571167
1987-01-21,46.09860873505321,A,8.258116722106934,8.319463157653809,7.998576641082764,7.429945588111877,7.216749534606934,7.170111436843872,7.478886303901672
1987-01-22,46.11285985374845,A,8.847983360290527,8.423279571533204,8.142504262924195,7.52786340713501,7.259333600997925,7.176233520507813,7.477905735969544
1987-01-23,46.118288819005386,A,8.517661094665527,8.498783683776855,8.243961572647095,7.6092651128768924,7.292961940765381,7.180456237792969,7.475856328010559
1987-01-26,46.03612104667021,A,8.494062423706055,8.498783683776855,8.328901720046996,7.690666437149048,7.325648517608642,7.184208984375,7.472406878471374
1987-01-27,46.00570900365447,A,8.612038612365723,8.545972442626953,8.427999210357665,7.78386538028717,7.363513689041138,7.1875037002563475,7.470246586799622
1987-01-28,46.016087162838524,A,8.541251182556152,8.602599334716796,8.461031246185303,7.874704575538635,7.399963111877441,7.19196231842041,7.467965474128723
1987-01-29,45.87937278319243,A,8.494062423706055,8.531815147399902,8.477547359466552,7.963184332847595,7.433119478225708,7.200628452301025,7.464399485588074
1987-01-30,45.84276737057277,A,8.541251182556152,8.536533164978028,8.51765842437744,8.05402352809906,7.465810050964356,7.21210618019104,7.460603265762329
1987-02-02,45.89588177088328,A,8.942361831665039,8.626193046569824,8.56248836517334,8.151941347122193,7.503703899383545,7.227059388160706,7.458812599182129
1987-02-03,45.95583254847053,A,9.178308486938477,8.739447021484375,8.642709732055664,8.261656498908996,7.543027820587159,7.244137153625489,7.459716773033142
1987-02-04,46.034326459799125,A,9.107521057128906,8.852700996398926,8.727650165557861,8.363113403320312,7.579056491851807,7.257218089103699,7.46201521396637
