Date,GRADE,GPS,PM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-10-15,,,18.966936111450195,19.38418960571289,20.48494071960449,21.828007316589357,23.77375473022461,23.75199110031128,
2008-10-16,,,19.98451232910156,19.756836700439454,20.202898597717287,21.66561269760132,23.670697479248048,23.71464241027832,
2008-10-17,,,20.1192684173584,20.087665557861328,19.9069185256958,21.476965522766115,23.565090980529785,23.6757230758667,
2008-10-20,,,20.16107749938965,19.938978576660155,19.78006935119629,21.32270212173462,23.455351791381837,23.639729766845704,
2008-10-21,,,19.589570999145508,19.76427307128906,19.67784767150879,21.157984828948976,23.332342414855958,23.600027637481688,
2008-10-22,,,18.971588134765625,19.76520347595215,19.57469654083252,20.94982280731201,23.200745849609376,23.552868919372557,
2008-10-23,,,19.96128273010254,19.760557556152342,19.7586971282959,20.748862648010252,23.089587097167968,23.516245403289794,
2008-10-24,,,18.818254470825195,19.500354766845703,19.794010162353516,20.50724563598633,22.954647636413576,23.474164695739745,
2008-10-27,,,18.149154663085938,19.09797019958496,19.51847438812256,20.327426528930665,22.81147891998291,23.429998359680177,
2008-10-28,,,19.78472137451172,19.137000274658202,19.450636672973634,20.199183654785156,22.705622177124024,23.402187690734863,
2008-10-29,,,19.306127548217773,19.203908157348632,19.484555816650392,19.98474826812744,22.58927333831787,23.36790397644043,
2008-10-30,,,19.88693618774414,19.189038848876955,19.47479820251465,19.838848400115968,22.482608604431153,23.332908077239992,
2008-10-31,,,20.1982536315918,19.465038681030272,19.482696723937988,19.694807624816896,22.37563709259033,23.29956630706787,
2008-11-03,,,19.79865837097168,19.79493942260742,19.446454811096192,19.61326208114624,22.266746520996094,23.26624101638794,
2008-11-04,,,20.79300308227539,19.996595764160155,19.56679801940918,19.622322845458985,22.17985908508301,23.243315200805664,
2008-11-05,,,20.45381164550781,20.226132583618163,19.715020370483398,19.64485845565796,22.09115665435791,23.220326023101805,
2008-11-06,,,18.994813919067383,20.047708129882814,19.618373489379884,19.688535308837892,21.974930305480957,23.180466957092285,
2008-11-07,,,19.60815048217773,19.9296875,19.697363090515136,19.745686626434328,21.87299476623535,23.14756196975708,
2008-11-10,,,19.56632804870605,19.883221435546876,19.83908042907715,19.678777408599853,21.770222778320313,23.112323760986328,
2008-11-11,,,19.19926071166992,19.56447296142578,19.78053436279297,19.6155855178833,21.64989646911621,23.0709983253479,
2008-11-12,,,18.167743682861328,19.107259368896482,19.666695976257323,19.575625896453857,21.51574863433838,23.01662187576294,
2008-11-13,,,18.51157760620117,19.01061210632324,19.52916011810303,19.50197916030884,21.394918098449708,22.971020431518554,
2008-11-14,,,17.847131729125977,18.658408355712886,19.294047927856447,19.388372325897215,21.255001945495607,22.92024654388428,
2008-11-17,,,17.81925392150879,18.308993530273437,19.096107482910156,19.271281147003172,21.105511474609376,22.871218147277833,
2008-11-18,,,17.91218376159668,18.05157814025879,18.808025550842284,19.187411785125732,20.959719581604006,22.818518543243407,
2008-11-19,,,17.024707794189453,17.822970962524415,18.46511516571045,19.090067768096922,20.79765022277832,22.75597812652588,
2008-11-20,,,17.020055770874023,17.524666595458985,18.267639350891113,18.943006420135497,20.62870418548584,22.689388599395752,
2008-11-21,,,17.777437210083008,17.51072769165039,18.08456802368164,18.89096555709839,20.485406799316408,22.630372886657714,
2008-11-24,,,19.436229705810547,17.83412284851074,18.07155818939209,18.955319309234618,20.38327697753906,22.586196937561034,
2008-11-25,,,19.14350700378418,18.08038749694824,18.065982818603516,18.923258590698243,20.266464462280272,22.53026071548462,
2008-11-26,,,19.747539520263672,18.624953842163087,18.22396240234375,18.945329189300537,20.206245765686035,22.479306716918945,
2008-11-27,,,19.747539520263672,19.170450592041014,18.34755859375,18.938359355926515,20.136548461914064,22.4309289932251,
2008-11-28,,,19.589570999145508,19.532877349853514,18.521802520751955,18.9079252243042,20.050495643615722,22.381293659210204,
2008-12-01,,,18.437238693237305,19.333079147338868,18.583600997924805,18.83985424041748,19.954313507080077,22.319260959625243,
2008-12-02,,,18.5998649597168,19.22435073852539,18.652369117736818,18.73019733428955,19.868632469177246,22.260050582885743,
2008-12-03,,,19.334007263183597,19.141644287109376,18.88329906463623,18.67420711517334,19.79261604309082,22.209929847717284,
2008-12-04,,,18.985523223876957,18.989241027832033,19.079845809936522,18.67374258041382,19.692716789245605,22.16534133911133,
2008-12-05,,,19.68249893188477,19.007826614379887,19.2703519821167,18.67746000289917,19.613354873657226,22.12882677078247,
2008-12-08,,,19.82189178466797,19.284757232666017,19.30891819000244,18.690238189697265,19.574881973266603,22.09481023788452,
2008-12-09,,,19.501277923583984,19.465039825439455,19.34469528198242,18.70533905029297,19.517915954589842,22.05036476135254,
2008-12-10,,,19.654617309570312,19.529161834716795,19.335403060913087,18.77968273162842,19.439111595153808,22.010120849609375,
2008-12-11,,,19.49199104309082,19.63045539855957,19.3098482131958,18.8287034034729,19.372852745056154,21.963696155548096,
2008-12-12,,,19.21784782409668,19.537525177001953,19.272675895690917,18.897239208221436,19.295628318786623,21.91181589126587,
2008-12-15,,,19.30147933959961,19.433442687988283,19.35909996032715,18.971350479125977,19.25306652069092,21.86275011062622,
2008-12-16,,,19.05986595153809,19.345160293579102,19.405100059509277,19.028734588623045,19.22202808380127,21.807955684661867,
2008-12-17,,,19.529163360595703,19.32006950378418,19.42461566925049,19.15395736694336,19.212549362182617,21.757716274261476,
2008-12-18,,,19.49663734436035,19.320998764038087,19.475727081298828,19.277786445617675,19.240056571960448,21.71506456375122,
2008-12-19,,,19.44552230834961,19.36653366088867,19.452029418945312,19.361190700531004,19.25966453552246,21.669923515319823,22.548868713378905
2008-12-22,,,19.59421157836914,19.42508010864258,19.42926139831543,19.369089794158935,19.233458518981934,21.618724460601808,22.53423879623413
2008-12-23,,,19.64127349853516,19.541361618041993,19.443260955810548,19.393978118896484,19.217022018432615,21.56118730545044,22.519365463256836
2008-12-24,,,19.966045379638672,19.628738021850587,19.47440376281738,19.404903411865234,19.23700420379639,21.5053794670105,22.5049760723114
2008-12-25,,,19.966045379638672,19.72261962890625,19.52180919647217,19.415828704833984,19.23663486480713,21.45366617202759,22.49275248527527
2008-12-26,45.51799944958432,C,19.98488044738769,19.830491256713866,19.59851245880127,19.435594177246095,19.233947105407715,21.39951904296875,22.48062307357788
2008-12-29,46.00058625029663,C,20.314348220825195,19.97451858520508,19.69979934692383,19.529449653625488,19.237012519836426,21.34618215560913,22.465923337936403
2008-12-30,46.587207014128296,C,20.667348861694336,20.179733657836913,19.860547637939455,19.632823848724364,19.258568077087403,21.29545524597168,22.451278734207154
2008-12-31,46.85918852028026,C,20.47907829284668,20.282340240478515,19.95553913116455,19.69007740020752,19.288717880249024,21.2447318649292,22.438998556137086
2009-01-01,47.097359786479124,C,20.47907829284668,20.384946823120117,20.053783226013184,19.764755153656004,19.299073791503908,21.194330444335936,22.42585202217102
2009-01-02,47.461234663009435,C,20.766193389892575,20.541209411621093,20.18585033416748,19.818939876556396,19.338032569885254,21.146340103149413,22.41327470779419
2009-01-05,47.705742173177434,C,20.93094062805176,20.664527893066406,20.31952323913574,19.874392318725587,19.39366828918457,21.10257360458374,22.402615451812743
2009-01-06,47.27972633647277,C,20.352001190185547,20.60145835876465,20.390596008300783,19.916928482055663,19.405013885498047,21.055318031311035,22.38906149864197
2009-01-07,46.89504863130205,C,20.09783935546875,20.525210571289062,20.40377540588379,19.939089584350587,19.420848121643065,21.005060729980467,22.372800464630128
2009-01-08,46.523247687577374,C,20.09783935546875,20.448962783813478,20.416954803466798,19.96938199996948,19.425066184997558,20.953837394714355,22.356904182434082
2009-01-09,45.823653974374785,C,19.91897964477539,20.27952003479004,20.410364723205568,20.004438591003417,19.41948070526123,20.89755889892578,22.339384078979492
2009-01-12,44.90240379567141,C,19.6883487701416,20.03100166320801,20.347764778137208,20.02378206253052,19.417274513244628,20.84201051712036,22.322306680679322
2009-01-13,44.52025581204237,B,19.857799530029297,19.932161331176758,20.2668098449707,20.063678741455078,19.398570442199706,20.789214763641358,22.306236143112184
2009-01-14,44.19940263067432,B,19.56126594543457,19.82484664916992,20.175028610229493,20.065283870697023,19.38071952819824,20.735938091278076,22.291464347839355
2009-01-15,44.02582449309551,B,19.523616790771484,19.710002136230468,20.07948246002197,20.06663284301758,19.391295585632324,20.68311294555664,22.278145761489867
2009-01-16,44.14223870136613,B,19.824848175048828,19.691175842285155,19.985347938537597,20.08559913635254,19.395629539489747,20.63431215286255,22.267085695266722
2009-01-19,44.39807299699738,B,19.824848175048828,19.7184757232666,19.874738693237305,20.097130966186523,19.4007999420166,20.585511360168457,22.256777954101562
2009-01-20,44.433073398712445,B,19.523616790771484,19.65163917541504,19.7919002532959,20.09124813079834,19.407287063598634,20.528591766357422,22.244508066177367
2009-01-21,44.644607650630974,B,19.490665435791016,19.637519073486327,19.731182861328126,20.067479133605957,19.433745498657228,20.4747470664978,22.229200897216796
2009-01-22,44.61276823735846,B,19.278858184814453,19.588567352294923,19.649284744262694,20.033119773864748,19.449091110229492,20.422004604339598,22.211945486068725
2009-01-23,44.52879906087612,B,19.401235580444336,19.503844833374025,19.59751033782959,20.00393753051758,19.480173187255858,20.367587566375732,22.195051250457762
2009-01-26,44.36620777840843,B,19.358875274658203,19.4106502532959,19.56456298828125,19.95616388320923,19.51096561431885,20.30823854446411,22.17641770362854
2009-01-27,44.080476559587254,B,18.897619247436523,19.285450744628907,19.468544960021973,19.867677402496337,19.530674324035644,20.245196952819825,22.15675453186035
2009-01-28,43.75079819323128,B,18.82230758666992,19.151779174804688,19.39464912414551,19.7848388671875,19.566626319885255,20.182138271331787,22.132314767837524
2009-01-29,43.242348738452826,B,18.238672256469727,18.94374198913574,19.26615467071533,19.67281856536865,19.590998649597168,20.109851417541503,22.104956827163697
2009-01-30,42.153473070583786,B,17.485593795776367,18.56061363220215,19.032229232788087,19.508788585662842,19.585161781311037,20.035284290313722,22.07542938232422
2009-02-02,41.09149140105899,B,17.60795783996582,18.210430145263672,18.810540199279785,19.342639446258545,19.54859634399414,19.9659366607666,22.04703808784485
2009-02-03,40.65405172099326,B,18.036277770996094,18.038161849975587,18.661806297302245,19.22685327529907,19.52645175933838,19.896458110809327,22.018645401000978
2009-02-04,39.922736817467474,B,17.31143569946289,17.73598747253418,18.443883323669432,19.08753309249878,19.477729682922362,19.8419877243042,21.988862733840943
2009-02-05,39.70398519685254,B,17.53736114501953,17.59572525024414,18.26973361968994,18.95950918197632,19.43352611541748,19.785037288665773,21.960848026275634
2009-02-06,39.955515953765165,B,17.334980010986328,17.565602493286132,18.063108062744142,18.830309200286866,19.388434295654296,19.71946496963501,21.931205883026124
2009-02-09,40.36705225984189,B,17.283193588256836,17.500649642944335,17.855539894104005,18.710051441192626,19.365353393554688,19.659833450317382,21.901783561706544
2009-02-10,40.19654267142013,B,16.963138580322266,17.28602180480957,17.66209182739258,18.565318393707276,19.332618865966797,19.60062566757202,21.86832151412964
2009-02-11,40.43011751717371,B,17.118457794189453,17.247426223754882,17.49170684814453,18.44317798614502,19.288307876586913,19.54046195983887,21.83606921195984
2009-02-12,40.404784318947215,B,17.01491355895996,17.14293670654297,17.369330978393556,18.317742824554443,19.248895683288573,19.47080623626709,21.80213647842407
2009-02-13,40.43203423305311,B,16.939611434936523,17.063862991333007,17.31473274230957,18.173480987548828,19.19403793334961,19.403696403503417,21.768670787811278
2009-02-16,40.425645742793854,B,16.939611434936523,16.995146560668946,17.24789810180664,18.029219150543213,19.13639232635498,19.35563714981079,21.733745985031128
2009-02-17,40.32285784892252,B,16.346553802490234,16.87182960510254,17.078925704956056,17.87036600112915,19.073297843933105,19.295606899261475,21.69587869644165
2009-02-18,40.20918085815563,B,16.66190528869629,16.780519104003908,17.013972663879393,17.728927993774413,19.013443603515626,19.22627759933472,21.659109468460084
2009-02-19,40.335729908625304,B,16.90195083618164,16.757926559448244,16.950431632995606,17.610082626342773,18.96164279937744,19.167247772216797,21.622218084335326
2009-02-20,40.395677693420616,B,16.77016258239746,16.72403678894043,16.893949890136717,17.47852897644043,18.912689094543456,19.10415870666504,21.584371404647825
2009-02-23,40.33690070062534,B,16.525413513183594,16.641197204589844,16.818171882629393,17.3368558883667,18.857167778015135,19.055117149353027,21.544731035232545
2009-02-24,40.785776029545524,B,16.42656898498535,16.657200241088866,16.764514923095703,17.21330337524414,18.804501838684082,19.013264961242676,21.50623788833618
2009-02-25,41.02876025263416,B,16.37949562072754,16.600718307495118,16.69061870574951,17.091162776947023,18.74150848388672,18.977028923034666,21.469629640579225
2009-02-26,41.07978609723451,B,16.10179901123047,16.440687942504884,16.599307250976562,16.984319114685057,18.67361171722412,18.956834144592285,21.430948991775512
