Date,GRADE,GPS,PCAR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-06-29,,,0.3723855912685394,0.37558395266532896,0.3748986661434174,0.37272825241088864,0.3793992513418197,0.4054319778084755,
1984-07-02,,,0.3746702671051025,0.373756331205368,0.37558401226997373,0.3728424862027168,0.3791251051425933,0.405157830119133,
1984-07-03,,,0.3723855912685394,0.37284252643585203,0.37604089081287384,0.3728424862027168,0.3788509535789489,0.40460953027009966,
1984-07-04,,,0.3723855912685394,0.37284252643585203,0.3767262756824493,0.3727282524108887,0.37862249791622155,0.40390131205320357,
1984-07-05,,,0.3723855912685394,0.372842526435852,0.37558399736881254,0.3728424921631813,0.37830265820026393,0.40317024767398835,
1984-07-06,,,0.3723855912685394,0.372842526435852,0.3742132395505905,0.37295673191547396,0.37807420253753654,0.40253056824207306,
1984-07-09,,,0.3655317425727844,0.37101482152938836,0.3723855763673782,0.37249980568885804,0.37795997083187094,0.40182235032320024,
1984-07-10,,,0.3632473051548004,0.36918716430664056,0.3710148453712463,0.37238558381795883,0.3776401311159133,0.40109128803014754,
1984-07-11,,,0.3655317425727844,0.3678163945674896,0.3703294605016708,0.37238558381795883,0.3772289025783538,0.4003830701112747,
1984-07-12,,,0.3632473051548004,0.3659887373447418,0.3694156318902969,0.3720429092645645,0.37663491368293756,0.399743387401104,
1984-07-13,,,0.3655317425727844,0.36461796760559084,0.3687302470207214,0.3718144565820694,0.37613231122493734,0.39901232331991193,
1984-07-16,,,0.3655317425727844,0.36461796760559084,0.3678163945674896,0.37170020341873167,0.3755840110778808,0.3983726432919502,
1984-07-17,,,0.3769546151161194,0.3673594295978546,0.36827329695224764,0.37215709388256074,0.3749900066852569,0.3978700336813927,
1984-07-18,,,0.3769546151161194,0.3696440041065216,0.3687301993370056,0.3727282375097275,0.3744873982667922,0.39736742407083514,
1984-07-19,,,0.3769546151161194,0.3723854660987854,0.3691871017217636,0.3723855495452881,0.3739390975236892,0.39693335324525836,
1984-07-20,,,0.3769546151161194,0.3746700406074524,0.3696440041065216,0.37192862182855607,0.3735278677940368,0.39636220663785937,
1984-07-23,,,0.3769546151161194,0.3769546151161194,0.3707862913608551,0.37158593386411665,0.37316233515739433,0.3957910600304604,
1984-07-24,,,0.3792392909526825,0.377411550283432,0.3723854899406433,0.3717001676559448,0.3726597279310226,0.395242760181427,
1984-07-25,,,0.3792392909526825,0.37786848545074464,0.3737562447786331,0.37204285264015197,0.3721571207046509,0.39469446033239364,
1984-07-26,,,0.3769546151161194,0.37786848545074464,0.375126975774765,0.372271303832531,0.3716088199615479,0.39412331372499465,
1984-07-27,,,0.3746702671051025,0.37741161584854127,0.37604082822799684,0.3723855376243591,0.37106052458286287,0.39350648105144503,
1984-07-30,,,0.3792392909526825,0.37786855101585387,0.37741158306598666,0.37261398881673813,0.37106052458286287,0.3928439536690712,
1984-07-31,,,0.3746702671051025,0.3769547462463379,0.37718314826488497,0.37272822260856625,0.3709234517812729,0.3921357360482216,
1984-08-01,,,0.3792392909526825,0.3769547462463379,0.37741161584854127,0.3730709075927734,0.37106052577495574,0.3915189015865326,
1984-08-02,,,0.3906618654727936,0.3796961963176727,0.3787823408842087,0.3739847213029861,0.37165450394153593,0.3910162928700447,
1984-08-03,,,0.4203616976737976,0.3888344824314117,0.3831230491399765,0.37638352662324903,0.37293386161327363,0.39076498955488204,
1984-08-06,,,0.440922737121582,0.4011711716651917,0.38951986134052274,0.3801530763506889,0.374624440073967,0.39071929663419724,
1984-08-07,,,0.4386381506919861,0.41396474838256836,0.3954597473144531,0.3839226186275482,0.3762693268060684,0.39065075784921643,
1984-08-08,,,0.427215576171875,0.42356000542640687,0.4002573758363724,0.3870068103075027,0.37764007449150083,0.3904679933190346,
1984-08-09,,,0.4454920291900635,0.43452603816986085,0.4071111172437668,0.3911190465092659,0.3792849689722061,0.3904679933190346,
1984-08-10,,,0.4477766454219818,0.4400090277194977,0.4144217550754547,0.3952312916517257,0.3809298670291901,0.39051368564367295,
1984-08-13,,,0.4454920291900635,0.44092288613319397,0.4210470288991928,0.39922930598258966,0.38239199578762056,0.3905365318059921,
1984-08-14,,,0.4432074129581451,0.4418367385864258,0.4279007434844971,0.402541945874691,0.38380843222141264,0.3905365318059921,
1984-08-15,,,0.4432074129581451,0.4450351059436798,0.43429755568504336,0.4058545857667923,0.3851791751384735,0.3905365318059921,
1984-08-16,,,0.4363535344600677,0.4432074069976806,0.43886672258377074,0.4088245317339897,0.38650422990322114,0.390490839779377,
1984-08-17,,,0.440922737121582,0.4418366253376006,0.4409228265285492,0.41202293783426286,0.387920668721199,0.39051368564367295,
1984-08-20,,,0.434069275856018,0.43955207467079155,0.4402374804019928,0.4148786708712578,0.3891086488962173,0.39046799689531325,
1984-08-21,,,0.4386381506919861,0.4386382222175598,0.4402374804019928,0.417848613858223,0.3905707770586014,0.39046799689531325,
1984-08-22,,,0.4454920291900635,0.43909514546394346,0.4420651257038116,0.42116125077009203,0.39216998279094695,0.39049084305763243,
1984-08-23,,,0.4534879624843597,0.4425220310688019,0.44286471903324126,0.424987918138504,0.3938377261161804,0.3905936485528946,
1984-08-24,,,0.4569150507450104,0.44572049379348755,0.44377855956554413,0.42910015732049944,0.3955740112066269,0.39077641755342485,0.4359652811288834
1984-08-27,,,0.4523458182811737,0.4493758022785187,0.44446393847465515,0.43275548368692396,0.3972645914554596,0.3909363403916359,0.4357710926234722
1984-08-28,,,0.463768720626831,0.45440191626548765,0.44652006924152365,0.43721040636301034,0.39918362975120547,0.39121049225330345,0.4355769048631191
1984-08-29,,,0.4660529494285583,0.4585141003131866,0.448804622888565,0.4415510892868041,0.4011940538883209,0.3918730178475379,0.4353770028054714
1984-08-30,,,0.4614839255809784,0.46011329293251035,0.45131766200065604,0.44509219229221336,0.4027475649118423,0.39228424012660973,0.43515425562858584
1984-08-31,45.810042838411455,A,0.4546303749084472,0.45965635776519775,0.45268842577934254,0.4468056261539458,0.4041183090209961,0.39271831214427944,0.43488010674715044
1984-09-03,45.801895118025385,A,0.4546303749084472,0.4601132690906525,0.4547445356845855,0.4474910080432891,0.4055347490310669,0.39324376553297036,0.4346002474427223
1984-09-04,45.78202226253319,A,0.4500609636306762,0.45737171769142143,0.4558868169784545,0.4480621486902236,0.40699687600135803,0.39367782682180397,0.43430325150489807
1984-09-05,45.75882402818749,A,0.4454920291900635,0.45325953364372246,0.4558868169784545,0.44897597134113304,0.4084590047597885,0.39420327961444845,0.43398341089487075
1984-09-06,45.739983525386975,A,0.4454920291900635,0.45006115436553945,0.455087223649025,0.44897597134113304,0.409921133518219,0.3947972682118415,0.433617879152298
1984-09-07,45.72777834814118,A,0.440922737121582,0.4473196268081665,0.45348799228668213,0.448633275926113,0.41129187643527987,0.39534556388854974,0.43322378933429717
1984-09-10,45.717593279453915,P,0.4432074129581451,0.4450350344181061,0.45257415175437926,0.4485190451145171,0.4126626193523407,0.395893862247467,0.43283541217446325
1984-09-11,45.71364157206104,P,0.4454920291900635,0.4441212475299835,0.4507464826107025,0.448633275926113,0.41412474811077116,0.39648785084486,0.4324527482688427
1984-09-12,45.713572941288625,P,0.4477766454219818,0.4445781707763672,0.44891885221004485,0.44886173754930486,0.41563256919384,0.3971275335550308,0.43205866038799284
1984-09-13,45.72028407728644,P,0.4523458182811737,0.44594892859458923,0.44800504148006437,0.44966135174036015,0.4172317737340927,0.3977672159671783,0.431687418371439
1984-09-14,45.73380848961707,A,0.4569150507450104,0.4491473913192749,0.4482335090637207,0.4504609674215316,0.4189223629236221,0.3984982827305793,0.4313333114981651
1984-09-17,45.738781211629394,A,0.4443497359752655,0.44937585592269896,0.4472054451704025,0.45097499042749395,0.4204987227916718,0.3992293468117713,0.43091637805104255
1984-09-18,45.742897497182526,A,0.4454920291900635,0.44937585592269896,0.44674855172634126,0.45131768435239783,0.42214361727237704,0.3998918741941451,0.43050515606999396
1984-09-19,45.74414850747579,A,0.4454920291900635,0.44891893267631533,0.44674855172634126,0.45131768435239783,0.4237428230047226,0.4004858627915382,0.43009393408894536
1984-09-20,45.73784579154326,A,0.4432074129581451,0.4470912516117096,0.4465200901031494,0.4508036568760872,0.4253420251607895,0.4009884694218635,0.42967128902673724
1984-09-21,45.72649106511449,P,0.4432074129581451,0.44434972405433654,0.4467485576868057,0.45011827498674395,0.4268955385684967,0.401513924896717,0.42924864396452905
1984-09-24,45.72556537590816,P,0.4454920291900635,0.44457818269729615,0.44697701930999756,0.44977558553218844,0.4284947443008423,0.4020393776893615,0.42883742198348046
1984-09-25,45.71385992176881,P,0.434069275856018,0.44229363203048705,0.445834743976593,0.4482906132936478,0.42963703751564025,0.4023135221004485,0.42836908623576164
1984-09-26,45.69088323464774,P,0.4157923758029938,0.4363537013530731,0.4426363170146942,0.44577758461236955,0.43041379272937774,0.40245059549808493,0.42777509659528734
1984-09-27,45.67123717178455,P,0.4157923758029938,0.43087069392204286,0.4389809727668762,0.4434930071234703,0.43119054794311523,0.40256482273340216,0.42715825960040094
1984-09-28,45.65273555297912,P,0.4157923758029938,0.42538768649101255,0.43486870527267457,0.4415511071681976,0.4319673031568527,0.4027475854754447,0.42654713571071623
1984-10-01,45.63472985598864,P,0.4203616976737976,0.4203616201877594,0.4324699014425278,0.43983767330646517,0.4328354448080063,0.4029988899827003,0.4259588584303856
1984-10-02,45.62779825643642,P,0.4180771708488464,0.41716319918632505,0.4297284156084061,0.43823848366737367,0.43361220240592957,0.40313596516847605,0.4253591585159302
1984-10-03,45.63201024928703,P,0.4089389741420746,0.41579251885414126,0.42607311010360716,0.43641083091497423,0.4342061960697174,0.40318165838718406,0.42476517125964164
1984-10-04,45.63680016805401,P,0.4089389741420746,0.4144218385219574,0.42264626622200013,0.43458317816257475,0.4348458832502365,0.4032273516058921,0.42417118400335313
1984-10-05,45.63468746710729,P,0.3975161015987396,0.4107665836811066,0.4180771350860596,0.4324128463864326,0.43530279994010923,0.403181662261486,0.4235200823843479
1984-10-08,45.62739718735839,P,0.3975161015987396,0.40619746446609495,0.4132795423269272,0.4301282808184624,0.4356683361530304,0.40336443036794656,0.42286898076534274
1984-10-09,45.62168834512994,P,0.3975161015987396,0.4020852506160736,0.4096242249011993,0.4277294844388962,0.43612525284290315,0.40352435231208794,0.4222178791463375
1984-10-10,45.62108233602026,P,0.3975161015987396,0.3998006761074066,0.4077965974807739,0.42521645724773405,0.4364907890558243,0.40377565741538995,0.42153250813484194
