Date,GRADE,GPS,INCY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-08-31,48.30650462205324,A,20.01000022888184,20.128000259399414,19.800000190734863,19.03400011062622,22.16,22.01109998703003,19.37589997768402
2012-09-03,48.36590161060477,A,20.01000022888184,20.072000122070314,19.923000144958497,19.119500160217285,22.104799995422365,22.03769998550415,19.41519998073578
2012-09-04,48.422984356403425,A,20.01000022888184,20.030000305175783,19.994000244140626,19.212500190734865,22.05279998779297,22.058099994659425,19.4534499835968
2012-09-05,48.37969546562501,A,19.40999984741211,19.87200012207031,20.001000213623048,19.30300016403198,21.977999992370606,22.073899993896486,19.481649980545043
2012-09-06,48.2973054432935,A,19.61000061035156,19.810000228881837,19.972000312805175,19.395000171661376,21.92319999694824,22.081200008392333,19.507499985694885
2012-09-07,47.981379439564414,A,18.32999992370605,19.47400016784668,19.80100021362305,19.401000213623046,21.835799980163575,22.070200004577636,19.527949986457823
2012-09-10,47.57451910267368,P,17.889999389648438,19.05,19.561000061035156,19.386000156402588,21.696799964904784,22.063500003814696,19.54759998321533
2012-09-11,47.199687699078005,B,17.93000030517578,18.63400001525879,19.332000160217284,19.370000171661378,21.562399978637696,22.055100002288818,19.56974998474121
2012-09-12,46.973098341702034,B,18.170000076293945,18.386000061035155,19.129000091552733,19.353500175476075,21.43279998779297,22.042800006866454,19.594099984169006
2012-09-13,46.572686346571864,B,17.3799991607666,17.939999771118163,18.875,19.28400011062622,21.277399978637696,21.997299995422363,19.613999981880188
2012-09-14,46.480740726689696,B,17.8799991607666,17.849999618530273,18.661999893188476,19.23100004196167,21.128599967956543,21.946699981689452,19.63539997577667
2012-09-17,46.49530680918275,B,17.969999313354492,17.865999603271483,18.457999801635744,19.19049997329712,20.971199951171876,21.899799976348877,19.65374997138977
2012-09-18,46.54241749542715,B,18.290000915527344,17.937999725341797,18.285999870300294,19.14000005722046,20.822999954223633,21.85679998397827,19.677099976539612
2012-09-19,46.66095649219209,B,18.950000762939453,18.0939998626709,18.239999961853027,19.120500087738037,20.714199981689454,21.816399993896486,19.705849981307985
2012-09-20,46.98776882492627,B,19.229999542236328,18.463999938964843,18.201999855041503,19.08700008392334,20.586799964904785,21.783399982452394,19.734899978637696
2012-09-21,47.32911579340496,B,19.950000762939453,18.878000259399414,18.363999938964845,19.082500076293947,20.476399993896486,21.75909999847412,19.765799980163575
2012-09-24,47.46124062971131,B,18.61000061035156,19.006000518798828,18.436000061035156,18.998500061035156,20.33900001525879,21.720400009155274,19.789849982261657
2012-09-25,47.3976725025146,C,17.719999313354492,18.892000198364258,18.414999961853027,18.873500061035156,20.18340000152588,21.67170000076294,19.80634997844696
2012-09-26,47.18263765086429,C,17.760000228881836,18.654000091552735,18.373999977111815,18.751500034332274,20.03060001373291,21.625400009155275,19.820849981307983
2012-09-27,46.940625940888545,B,17.770000457763672,18.362000274658204,18.413000106811523,18.64400005340576,19.883800010681153,21.572900009155273,19.835799984931946
2012-09-28,46.57953923775214,B,18.049999237060547,17.981999969482423,18.43000011444092,18.546000003814697,19.753800010681154,21.52,19.851949982643127
2012-10-01,46.45290407823658,B,17.899999618530273,17.839999771118165,18.423000144958497,18.44049997329712,19.629200019836425,21.468799991607668,19.867349982261658
2012-10-02,46.57574383195754,B,18.3700008392334,17.970000076293946,18.4310001373291,18.358500003814697,19.51840003967285,21.425,19.88349998474121
2012-10-03,46.6714387794295,B,18.1299991607666,18.043999862670898,18.348999977111816,18.294499969482423,19.399200019836425,21.369299983978273,19.898799982070923
2012-10-04,46.74303652569646,B,18.049999237060547,18.099999618530273,18.23099994659424,18.216499900817873,19.262600021362303,21.329099979400635,19.914099979400635
2012-10-05,46.851622291926766,B,18.36000061035156,18.161999893188472,18.071999931335448,18.217999935150146,19.117800025939943,21.29519998550415,19.930849981307983
2012-10-08,46.9608353831592,B,18.459999084472656,18.273999786376955,18.05699977874756,18.246499919891356,18.97659999847412,21.247399978637695,19.948099975585937
2012-10-09,46.94254819982802,B,18.1200008392334,18.223999786376954,18.09699993133545,18.255999946594237,18.839200019836426,21.20019998550415,19.963749980926515
2012-10-10,46.8743009953296,B,17.260000228881836,18.05,18.04699993133545,18.210499954223632,18.686000022888184,21.147099990844726,19.976149983406067
2012-10-11,46.89122257958517,B,17.1299991607666,17.86599998474121,17.982999801635742,18.197999954223633,18.637200012207032,21.091799983978273,19.984549980163575
2012-10-12,46.79919224283605,B,16.75,17.543999862670898,17.852999877929687,18.141499996185303,18.602600021362306,21.03519998550415,19.986799983978273
2012-10-15,46.71458202041276,B,17.1299991607666,17.277999877929688,17.77599983215332,18.09949998855591,18.579200019836424,20.982399978637694,19.991049976348876
2012-10-16,46.72774328941227,B,17.6200008392334,17.177999877929686,17.70099983215332,18.06599998474121,18.568600044250488,20.934799995422363,19.998849983215333
2012-10-17,46.95315856988075,B,18.049999237060547,17.33599967956543,17.692999839782715,18.020999908447266,18.577600021362304,20.894799995422364,20.008249979019165
2012-10-18,47.06972746246137,B,17.760000228881836,17.461999893188477,17.663999938964842,17.94749994277954,18.57740001678467,20.859300003051757,20.014949979782106
2012-10-19,47.17858345554888,B,17.219999313354492,17.555999755859375,17.549999809265138,17.810999870300293,18.557600021362305,20.826299991607666,20.01669997215271
2012-10-22,47.152811043732335,B,16.6200008392334,17.454000091552736,17.36599998474121,17.711499881744384,18.52620002746582,20.78420000076294,20.01544997215271
2012-10-23,46.985459516566415,B,16.170000076293945,17.163999938964842,17.170999908447264,17.63399991989136,18.4846000289917,20.7285000038147,20.011549968719482
2012-10-24,46.7093772104329,B,16.350000381469727,16.82400016784668,17.079999923706055,17.563499927520752,18.441600036621093,20.65990001678467,20.00544997215271
2012-10-25,46.490031399261795,B,16.450000762939453,16.562000274658203,17.01200008392334,17.49749994277954,18.39520004272461,20.59240001678467,19.99874997138977
2012-10-26,46.358018686457086,B,16.18000030517578,16.35400047302246,16.955000114440917,17.403999996185302,18.34000003814697,20.526400012969972,19.99324996948242
2012-10-29,46.33661879648073,B,16.18000030517578,16.26600036621094,16.860000228881837,17.318000030517577,18.28800003051758,20.46810001373291,19.986949968338013
2012-10-30,46.36251810348197,B,16.18000030517578,16.268000411987305,16.716000175476076,17.2085000038147,18.225600051879884,20.410100021362304,19.976399965286255
2012-10-31,46.351221015257046,B,15.960000038146973,16.190000343322755,16.507000255584718,17.100000047683714,18.158000049591063,20.3553000164032,19.96339996814728
2012-11-01,46.54317010844131,B,17.610000610351562,16.422000312805174,16.49200029373169,17.078000116348267,18.11220006942749,20.31150002479553,19.96044996738434
2012-11-02,46.66507957223109,B,17.040000915527344,16.59400043487549,16.474000453948975,17.012000131607056,18.05220006942749,20.255400037765504,19.956049971580505
2012-11-05,46.83482080438961,B,17.5,16.858000373840333,16.562000370025636,16.964000177383422,17.996400051116943,20.201700029373168,19.95589996814728
2012-11-06,47.0674430464146,C,17.709999084472656,17.16400012969971,16.716000270843505,16.943500089645386,17.946200046539307,20.14320002555847,19.955949959754943
2012-11-07,47.255998150982,C,16.899999618530273,17.352000045776368,16.77100019454956,16.925500059127806,17.880200023651124,20.082100019454955,19.950499958992005
2012-11-08,47.09578962004244,C,16.5,17.129999923706055,16.776000118255617,16.89400010108948,17.811800022125244,20.019200010299684,19.942649960517883
2012-11-09,47.090017032076396,C,16.850000381469727,17.091999816894532,16.84300012588501,16.899000120162963,17.748600025177,19.9543000125885,19.93859996318817
2012-11-12,46.972734176433555,C,16.790000915527344,16.95,16.904000186920165,16.882000207901,17.68420003890991,19.894500017166138,19.93254996776581
2012-11-13,46.821887648014616,B,16.940000534057617,16.796000289916993,16.98000020980835,16.84800019264221,17.622800045013427,19.837800016403197,19.927449975013733
2012-11-14,46.75535709293532,B,16.6299991607666,16.74200019836426,17.047000122070312,16.777000188827515,17.567200031280517,19.77260001182556,19.923499970436097
2012-11-15,46.748148683252595,B,16.270000457763672,16.69600028991699,16.913000106811523,16.702500200271608,17.50040002822876,19.7118000125885,19.918749976158143
2012-11-16,46.78193533849514,B,16.950000762939453,16.716000366210938,16.904000091552735,16.689000272750853,17.47280004501343,19.6543000125885,19.918699984550475
2012-11-19,46.891797861013195,B,17.56999969482422,16.87200012207031,16.911000061035157,16.736500215530395,17.466400051116942,19.581600008010863,19.914999985694884
2012-11-20,47.031046392564186,B,17.809999465942383,17.045999908447264,16.92100009918213,16.818500185012816,17.464000034332276,19.513200006484986,19.91269998073578
2012-11-21,47.24230033116468,C,17.989999771118164,17.318000030517577,17.030000114440917,16.90050015449524,17.46040002822876,19.446600008010865,19.91634997844696
2012-11-22,47.535532131926686,C,17.989999771118164,17.661999893188476,17.179000091552734,16.977500104904173,17.47260004043579,19.375000009536745,19.916199975013733
2012-11-23,47.706683156244985,A,18.299999237060547,17.931999588012694,17.323999977111818,17.08350005149841,17.48100004196167,19.304800004959105,19.919849972724915
2012-11-26,47.752977072029644,A,17.969999313354492,18.01199951171875,17.44199981689453,17.173000001907347,17.48100004196167,19.226099996566774,19.921849970817565
2012-11-27,47.76997018033703,A,18.059999465942383,18.06199951171875,17.55399971008301,17.26699995994568,17.47640001296997,19.1496999835968,19.92759996891022
2012-11-28,47.657681313506664,C,17.530000686645508,17.969999694824217,17.6439998626709,17.345499992370605,17.44800001144409,19.081099996566774,19.930399975776673
2012-11-29,47.53101196141131,C,17.93000030517578,17.957999801635744,17.809999847412108,17.361499977111816,17.422000026702882,19.004399995803833,19.934099974632264
2012-11-30,47.32545896676326,C,17.600000381469727,17.818000030517577,17.874999809265137,17.389499950408936,17.375000019073486,18.925700006484984,19.937399973869322
2012-12-03,47.19826031041449,C,17.5,17.72400016784668,17.867999839782716,17.389499950408936,17.352800006866456,18.84590001106262,19.941399970054626
2012-12-04,47.10531505973552,C,17.799999237060547,17.672000122070312,17.86699981689453,17.39399995803833,17.354400005340576,18.768900003433227,19.946299967765807
2012-12-05,47.11335977666899,C,17.850000381469727,17.736000061035156,17.852999877929687,17.441499996185303,17.356200008392335,18.69340001106262,19.950749974250794
2012-12-06,47.11949061240247,C,17.979999542236328,17.745999908447267,17.851999855041505,17.515499973297118,17.36039999008179,18.62210000038147,19.951999974250793
2012-12-07,47.187156044146626,B,17.860000610351562,17.797999954223634,17.807999992370604,17.56599998474121,17.356600017547606,18.55520001411438,19.953599972724916
2012-12-10,47.325858408872726,A,18.15999984741211,17.929999923706056,17.827000045776366,17.634499931335448,17.361800022125244,18.495500020980835,19.957049975395204
2012-12-11,47.36824296663062,C,17.84000015258789,17.938000106811522,17.80500011444092,17.679499912261964,17.351200008392333,18.434800024032594,19.96254997730255
2012-12-12,47.24216248343895,B,16.75,17.71800003051758,17.727000045776368,17.685499954223634,17.323600025177,18.361400022506714,19.964599976539613
2012-12-13,47.05263083101976,B,16.540000915527344,17.43000030517578,17.588000106811524,17.698999977111818,17.29340005874634,18.278000040054323,19.962049984931944
2012-12-14,46.786889664754966,B,16.040000915527344,17.066000366210936,17.432000160217285,17.65349998474121,17.247000064849853,18.182400045394896,19.95644999027252
2012-12-17,46.44096720287871,B,16.059999465942383,16.64600028991699,17.288000106811523,17.577999973297118,17.199000072479247,18.087800035476686,19.953949990272523
2012-12-18,46.18828235878874,B,16.239999771118164,16.326000213623047,17.132000160217284,17.499499988555907,17.161400051116942,18.000300035476684,19.95114999294281
2012-12-19,46.110683355350325,B,16.149999618530273,16.206000137329102,16.96200008392334,17.407499980926513,17.139200038909912,17.912600030899046,19.94914999485016
2012-12-20,46.25285737972356,B,16.719999313354492,16.24199981689453,16.836000061035158,17.34399995803833,17.13100004196167,17.88410002708435,19.94544999599457
2012-12-21,46.46392343399791,B,16.350000381469727,16.30399971008301,16.685000038146974,17.24650001525879,17.123000049591063,17.862800035476685,19.936799998283387
2012-12-24,46.65360089233895,B,16.200000762939453,16.33199996948242,16.489000129699708,17.15800008773804,17.104400081634523,17.841800050735472,19.92500000476837
2012-12-25,46.80744765935997,B,16.200000762939453,16.32400016784668,16.325000190734862,17.065000152587892,17.076000080108642,17.822300062179565,19.9151500082016
2012-12-26,46.937502571714305,B,16.059999465942383,16.3060001373291,16.256000137329103,16.991500091552734,17.03620008468628,17.806900053024293,19.902800002098083
2012-12-27,46.87091744155254,B,16.079999923706055,16.178000259399415,16.210000038146973,16.899000072479247,17.002600078582763,17.790000047683716,19.88545000553131
2012-12-28,46.85824587500761,B,16.06999969482422,16.12200012207031,16.21299991607666,16.822500038146973,16.97960008621216,17.76860005378723,19.866800007820128
2012-12-31,46.971532770746,B,16.610000610351562,16.204000091552736,16.268000030517577,16.77800006866455,16.979400081634523,17.75280005455017,19.8501500082016
2013-01-01,47.083559221719575,B,16.610000610351562,16.286000061035157,16.30500011444092,16.7185001373291,16.988200092315672,17.736400060653686,19.834950013160707
2013-01-02,47.22893316129109,C,17.0,16.47400016784668,16.39000015258789,16.676000118255615,17.00120008468628,17.721400060653686,19.822300009727478
2013-01-03,47.394869375018374,C,17.100000381469727,16.678000259399415,16.428000259399415,16.632000160217284,17.014200077056884,17.704700059890747,19.80845000743866
2013-01-04,47.575341556895715,C,17.280000686645508,16.92000045776367,16.52100028991699,16.603000164031982,17.03620008468628,17.688100061416627,19.798350014686584
2013-01-07,47.72020427840001,C,17.889999389648438,17.17600021362305,16.690000152587892,16.589500141143798,17.070400066375733,17.679200048446656,19.789150013923646
2013-01-08,47.9981349948927,C,18.799999237060547,17.613999938964845,16.95,16.637500095367432,17.122800045013427,17.674200048446654,19.78605000972748
2013-01-09,48.31016059624013,C,19.309999465942383,18.07599983215332,17.275,16.76550006866455,17.189800033569338,17.6739000415802,19.787700009346008
2013-01-10,48.54574711537657,C,18.959999084472656,18.447999572753908,17.56299991607666,16.886499977111818,17.21680000305176,17.664500036239623,19.784550004005432
2013-01-11,48.634927520269834,C,18.200000762939453,18.631999588012697,17.776000022888184,16.994499969482423,17.24,17.646100034713744,19.77760000705719
2013-01-14,48.766233685031466,C,19.21999931335449,18.897999572753907,18.036999893188476,17.152499961853028,17.27439998626709,17.635400018692017,19.77885000705719
2013-01-15,48.78340360588745,A,19.540000915527344,19.045999908447264,18.329999923706055,17.317500019073485,17.311000022888184,17.628600034713745,19.78805000782013
2013-01-16,48.596544355092625,A,18.90999984741211,18.96599998474121,18.520999908447266,17.455500030517577,17.351200027465822,17.61570002555847,19.79255000591278
2013-01-17,48.55492520397951,A,19.209999084472656,19.01599998474121,18.731999778747557,17.580000019073488,17.405400009155272,17.60860001564026,19.798049998283386
2013-01-18,48.64218603771325,A,19.18000030517578,19.211999893188477,18.921999740600587,17.72150001525879,17.452000007629394,17.6003000164032,19.805700001716612
2013-01-21,48.57662560521346,A,19.18000030517578,19.204000091552736,19.05099983215332,17.870499992370604,17.499799995422364,17.59200001716614,19.814850001335145
2013-01-22,48.441365377496226,A,19.18000030517578,19.131999969482422,19.088999938964843,18.01949996948242,17.544599990844727,17.583700017929075,19.820900006294252
2013-01-23,48.33758176453625,A,18.3799991607666,19.02599983215332,18.995999908447267,18.135499954223633,17.579599990844727,17.57340001106262,19.823650002479553
2013-01-24,48.14768418727164,A,18.25,18.834000015258788,18.925,18.24399995803833,17.61919998168945,17.559800004959108,19.82050000667572
2013-01-25,48.01492938954902,A,18.700000762939453,18.738000106811523,18.975,18.375500011444093,17.65419998168945,17.56350001335144,19.81685000896454
2013-01-28,47.91014396777811,P,18.739999771118164,18.65,18.927000045776367,18.481999969482423,17.67759998321533,17.572000017166136,19.817750010490418
2013-01-29,47.820917008658036,B,18.600000381469727,18.53400001525879,18.832999992370606,18.58149995803833,17.69340000152588,17.578700017929076,19.81690001010895
2013-01-30,47.73463671476838,P,17.84000015258789,18.42600021362305,18.726000022888183,18.623499965667726,17.690400009155272,17.575400018692015,19.809100012779236
2013-01-31,47.72935435084591,P,18.3799991607666,18.452000045776366,18.643000030517577,18.687499904632567,17.698199996948244,17.585400018692017,19.79135000705719
2013-02-01,47.593475703760134,P,18.440000534057617,18.4,18.569000053405762,18.745499897003175,17.701000022888184,17.591000032424926,19.76885000705719
2013-02-04,47.4202605579074,P,18.040000915527344,18.260000228881836,18.455000114440917,18.75299997329712,17.70240005493164,17.591700048446654,19.745750012397767
2013-02-05,47.29710608505923,P,18.270000457763672,18.194000244140625,18.364000129699708,18.726500034332275,17.706600074768065,17.59150004386902,19.724150013923644
2013-02-06,47.29962798785326,P,18.34000015258789,18.294000244140626,18.360000228881837,18.678000068664552,17.722800064086915,17.585400037765503,19.700900015830992
2013-02-07,47.194063506361395,B,18.020000457763672,18.222000503540038,18.3370002746582,18.631000137329103,17.72460006713867,17.573300046920778,19.678350014686586
2013-02-08,47.1692867631236,B,18.31999969482422,18.198000335693358,18.29900016784668,18.63700008392334,17.73900005340576,17.557000036239625,19.65805001735687
2013-02-11,47.229249084890135,B,18.36000061035156,18.262000274658202,18.261000251770017,18.594000148773194,17.75620006561279,17.554500036239624,19.63745002269745
2013-02-12,47.279001950585894,B,18.420000076293945,18.292000198364256,18.24300022125244,18.538000106811523,17.768600082397462,17.561500043869017,19.61660002231598
2013-02-13,47.3477328752412,B,18.649999618530277,18.354000091552734,18.32400016784668,18.52500009536743,17.784600067138673,17.570400037765502,19.597900023460387
2013-02-14,47.72779834286007,A,20.559999465942383,18.861999893188475,18.542000198364256,18.592500114440917,17.836200065612793,17.59830002784729,19.58560001850128
2013-02-15,48.25058230195739,A,22.0,19.59799995422363,18.898000144958495,18.73350009918213,17.91900005340576,17.637800035476683,19.57890001773834
2013-02-18,48.76446393369679,A,22.0,20.32599983215332,19.29400005340576,18.87450008392334,17.99580005645752,17.67880003929138,19.573800015449525
2013-02-19,49.247543795811374,A,21.86000061035156,21.013999938964844,19.65300006866455,19.00850009918213,18.07620006561279,17.713700037002564,19.569350018501282
2013-02-20,49.58298913667226,A,21.200000762939453,21.52400016784668,19.939000129699707,19.149500179290772,18.165200080871582,17.744400053024293,19.556850018501283
2013-02-21,49.594123225007486,A,20.979999542236328,21.608000183105467,20.23500003814697,19.286000156402586,18.25400005340576,17.77370005607605,19.55140001773834
2013-02-22,49.35781132910802,A,21.040000915527344,21.416000366210938,20.507000160217284,19.403000164031983,18.354000053405763,17.800500059127806,19.54785002231598
2013-02-25,49.05680482181453,A,20.850000381469727,21.186000442504884,20.756000137329103,19.508500194549562,18.449800071716307,17.824400072097777,19.535900025367738
2013-02-26,48.81465891674606,A,20.959999084472656,21.006000137329103,21.010000038146973,19.626500129699707,18.5442000579834,17.852800054550173,19.52650002002716
2013-02-27,48.80687342347273,A,21.63999938964844,21.0939998626709,21.30900001525879,19.816500091552733,18.654000053405763,17.896600046157836,19.521850018501283
2013-02-28,48.89042185831712,A,22.229999542236328,21.3439998626709,21.476000022888183,20.00900011062622,18.7642000579834,17.947600049972536,19.519700016975403
2013-03-01,49.041381712264815,A,22.459999084472656,21.62799949645996,21.52199993133545,20.210000038146973,18.886400032043458,18.004700040817262,19.519950013160706
2013-03-04,49.29484488768416,A,22.71999931335449,22.001999282836913,21.5939998626709,20.44399995803833,19.016800003051756,18.06060004234314,19.521500010490417
2013-03-05,49.49133240768837,A,22.6299991607666,22.335999298095704,21.6709997177124,20.661999893188476,19.145399971008302,18.110700025558472,19.522750010490416
2013-03-06,49.570432875193035,A,22.96999931335449,22.601999282836914,21.847999572753906,20.893499851226807,19.283599967956544,18.15990002632141,19.52735001087189
2013-03-07,49.64364193138315,A,23.030000686645508,22.76199951171875,22.052999687194824,21.1439998626709,19.42259998321533,18.212600030899047,19.535950016975402
2013-03-08,49.787510301635486,A,23.530000686645508,22.97599983215332,22.301999664306642,21.40449991226196,19.57180000305176,18.275700044631957,19.55100001811981
2013-03-11,49.851249837661726,A,23.38999938964844,23.10999984741211,22.555999565124512,21.655999851226806,19.707399978637696,18.34340003013611,19.563800015449523
2013-03-12,49.94665916637655,A,23.479999542236328,23.279999923706054,22.80799961090088,21.908999824523924,19.84479995727539,18.416500024795532,19.572500014305113
2013-03-13,50.07810576475389,A,24.489999771118164,23.584000015258788,23.09299964904785,22.20099983215332,19.994599952697754,18.497900018692018,19.57890001773834
2013-03-14,50.19912019647072,A,24.950000762939453,23.96800003051758,23.364999771118164,22.420499897003175,20.151599960327147,18.582900018692015,19.58765001773834
2013-03-15,50.17985383829713,A,24.84000015258789,24.229999923706053,23.602999877929687,22.562499904632567,20.302799949645998,18.669500017166136,19.597950015068054
2013-03-18,50.042567402521,A,23.790000915527344,24.310000228881837,23.710000038146973,22.651999950408936,20.420799980163576,18.745600023269652,19.60685001850128
2013-03-19,49.709320160159734,A,22.530000686645508,24.120000457763673,23.700000190734862,22.685499954223634,20.495400009155272,18.80910002708435,19.609600024223326
2013-03-20,49.31360799759765,A,22.86000061035156,23.79400062561035,23.68900032043457,22.76849994659424,20.566400032043457,18.878100032806397,19.616700024604796
2013-03-21,48.86180521232071,A,22.790000915527344,23.36200065612793,23.665000343322752,22.85900001525879,20.643000068664552,18.929900035858154,19.620700030326844
2013-03-22,48.44712907755934,P,22.56999969482422,22.908000564575197,23.569000244140625,22.935499954223634,20.730400047302247,18.985200023651124,19.620300030708314
2013-03-25,48.14909279790155,P,22.149999618530277,22.58000030517578,23.44500026702881,23.00049991607666,20.78900005340576,19.031700019836425,19.616700024604796
2013-03-26,48.058888210022694,P,22.049999237060547,22.48400001525879,23.30200023651123,23.054999923706056,20.839200019836426,19.075100021362303,19.609150023460387
2013-03-27,48.01819184357655,P,22.670000076293945,22.445999908447266,23.120000267028807,23.10649995803833,20.914400024414064,19.132800025939943,19.60745002269745
2013-03-28,48.11902076873838,P,23.40999984741211,22.56999969482422,22.966000175476076,23.16549997329712,20.998400039672852,19.201900024414062,19.61055001735687
2013-03-29,48.24554345542086,P,23.40999984741211,22.737999725341798,22.823000144958495,23.21300001144409,21.083000030517578,19.267500019073488,19.610900015830993
2013-04-01,48.39854733135197,A,23.0,22.907999801635743,22.744000053405763,23.227000045776368,21.15940002441406,19.329600009918213,19.612050013542174
2013-04-02,48.54457751626895,A,22.770000457763672,23.052000045776367,22.768000030517577,23.23400011062622,21.23120002746582,19.387900009155274,19.612850012779237
2013-04-03,48.471097937185654,A,21.8799991607666,22.8939998626709,22.669999885559083,23.179500102996826,21.30120002746582,19.440400009155272,19.606500010490418
2013-04-04,48.262569814166575,P,21.6200008392334,22.536000061035157,22.552999877929686,23.10900011062622,21.36860004425049,19.49390001296997,19.602850012779236
2013-04-05,47.996609684189934,P,21.3700008392334,22.128000259399414,22.432999992370604,23.001000118255615,21.422000045776368,19.53810001373291,19.596200013160704
2013-04-08,47.71334452883175,P,21.270000457763672,21.78200035095215,22.345000076293946,22.895000171661376,21.472600059509276,19.575100021362303,19.578350014686585
2013-04-09,47.46112257987304,P,21.479999542236328,21.52400016784668,22.288000106811523,22.79500017166138,21.53020004272461,19.611800022125244,19.562500014305115
2013-04-10,47.43656764774537,P,21.899999618530277,21.528000259399413,22.211000061035158,22.665500164031982,21.611400032043456,19.650900020599366,19.548750014305114
2013-04-11,47.50545359527292,P,22.46999931335449,21.697999954223633,22.117000007629393,22.541500091552734,21.693200035095217,19.69570001602173,19.535350012779237
2013-04-12,47.56436334715582,P,21.920000076293945,21.80799980163574,21.96800003051758,22.395500087738036,21.762800025939942,19.731900024414063,19.518350014686586
2013-04-15,47.563094029916805,P,21.030000686645508,21.75999984741211,21.771000099182128,22.257500076293944,21.822600021362305,19.76250003814697,19.494300017356874
2013-04-16,47.557257952872675,P,21.13999938964844,21.69199981689453,21.607999992370605,22.188000011444093,21.88,19.793300037384032,19.471500010490416
2013-04-17,47.51929671928309,P,21.200000762939453,21.552000045776367,21.54000015258789,22.105000019073486,21.937200012207033,19.830000038146974,19.455550017356874
2013-04-18,47.39376844873198,P,21.13999938964844,21.286000061035157,21.492000007629397,22.02249994277954,21.999599990844725,19.862100028991698,19.433250012397767
2013-04-19,47.458437314809395,P,21.700000762939453,21.24200019836426,21.525000000000002,21.9789999961853,22.06720001220703,19.903100032806396,19.41440001964569
2013-04-22,47.62362946605444,P,21.459999084472656,21.327999877929688,21.5439998626709,21.944499969482422,22.129199981689453,19.942700023651124,19.394300017356873
2013-04-23,47.90739724167961,P,22.670000076293945,21.63400001525879,21.662999916076664,21.97550001144409,22.214199981689454,19.991400032043458,19.38015001773834
2013-04-24,48.05252348384772,A,22.15999984741211,21.82599983215332,21.688999938964844,21.95,22.28439998626709,20.03450002670288,19.36395001888275
2013-04-25,48.26881840809981,A,22.770000457763672,22.15200004577637,21.719000053405765,21.91800003051758,22.328600006103514,20.082400035858154,19.35225001811981
2013-04-26,48.308212453701515,A,22.5,22.311999893188478,21.77700004577637,21.872500038146974,22.338600006103515,20.12880002975464,19.34200002193451
2013-04-29,48.308747348020574,A,22.020000457763672,22.42400016784668,21.876000022888185,21.823500061035155,22.33900001525879,20.167400035858154,19.331450028419496
2013-04-30,48.130720523999834,A,22.149999618530277,22.320000076293944,21.977000045776368,21.792500019073486,22.344799995422363,20.21050003051758,19.322650027275085
2013-05-01,48.032064442589764,A,21.520000457763672,22.19200019836426,22.00900001525879,21.77450008392334,22.351199989318847,20.258200035095214,19.309800028800964
2013-05-02,47.87428076221855,P,21.46999931335449,21.931999969482423,22.042000007629394,21.767000007629395,22.360999984741213,20.307500019073487,19.292750029563905
2013-05-03,47.8816768459203,P,22.239999771118164,21.879999923706055,22.095999908447265,21.810499954223634,22.384999961853026,20.369500007629394,19.275950026512145
2013-05-06,47.98632734874215,A,22.540000915527344,21.98400001525879,22.204000091552736,21.873999977111815,22.41879997253418,20.434300022125242,19.261050028800966
2013-05-07,47.977811314110845,A,21.8799991607666,21.929999923706056,22.125,21.89399995803833,22.437199974060057,20.49070001602173,19.245500025749205
2013-05-08,48.04958114630833,A,22.100000381469727,22.045999908447264,22.119000053405763,21.903999996185302,22.446399993896485,20.550200023651122,19.231400027275086
2013-05-09,48.22207695009379,A,22.3700008392334,22.226000213623045,22.079000091552736,21.899000072479247,22.449200019836425,20.606700038909914,19.245400032997132
2013-05-10,48.42250996838951,A,23.290000915527344,22.436000442504884,22.158000183105468,21.967500114440917,22.46580005645752,20.67610004425049,19.269450039863585
2013-05-13,48.652196716190446,A,23.88999938964844,22.706000137329102,22.345000076293946,22.110500049591064,22.4892000579834,20.75300003051758,19.297400040626528
2013-05-14,49.128752652641914,A,24.489999771118164,23.228000259399415,22.579000091552736,22.27800006866455,22.52640007019043,20.835900020599365,19.329100041389466
2013-05-15,49.46824620873756,A,23.82999992370605,23.57400016784668,22.810000038146974,22.40950002670288,22.54360008239746,20.913600025177,19.36025003910065
2013-05-16,49.63223503584368,A,23.170000076293945,23.73400001525879,22.98000011444092,22.511000061035155,22.54640007019043,20.984500026702882,19.387250037193297
2013-05-17,49.554671283370375,A,23.040000915527344,23.68400001525879,23.060000228881837,22.57800006866455,22.536600074768067,21.05420003890991,19.41140004634857
2013-05-20,49.350887808753235,A,23.149999618530277,23.536000061035157,23.12100009918213,22.66250009536743,22.531800079345704,21.119600028991698,19.436200041770935
2013-05-21,48.87495317232029,A,22.26000022888184,23.090000152587894,23.159000205993653,22.642000102996825,22.507400093078612,21.176100025177004,19.456250042915343
2013-05-22,48.49611143631609,A,22.31999969482422,22.788000106811527,23.1810001373291,22.65000009536743,22.464000091552734,21.229300022125244,19.475350041389465
2013-05-23,48.19715409632234,A,22.170000076293945,22.588000106811528,23.161000061035157,22.620000076293945,22.408400077819824,21.280000019073487,19.492350039482115
2013-05-24,48.10394830104787,A,23.0,22.57999992370606,23.131999969482422,22.645000076293947,22.371600074768068,21.33720001220703,19.512650036811827
2013-05-27,48.028442408193285,P,23.0,22.55,23.04300003051758,22.694000053405762,22.355800056457518,21.388300018310545,19.533750033378602
