Date,GRADE,GPS,CDW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2015-12-04,56.363909345237595,P,40.41905212402344,39.685316467285155,39.91631164550781,39.58973159790039,39.3283576965332,37.09773138046265,35.1667542552948
2015-12-07,56.73002578840408,P,39.94801712036133,39.85380477905274,39.8474666595459,39.65506114959717,39.41648239135742,37.19059045791626,35.195414304733276
2015-12-08,56.8644800057246,P,40.129188537597656,39.87735824584961,39.861054229736325,39.72131633758545,39.49937423706055,37.287606697082516,35.22416977882385
2015-12-09,56.98096519832796,A,39.41356658935547,39.85743026733398,39.79673881530762,39.7490795135498,39.549157028198245,37.37322690963745,35.250022439956666
2015-12-10,57.34685891596748,A,39.73062515258789,39.92808990478515,39.76412925720215,39.81031761169434,39.602570037841794,37.46174705505371,35.27872109413147
2015-12-11,56.98023113994791,P,38.78852462768555,39.60198440551758,39.643650436401366,39.854271697998044,39.64473182678223,37.546439228057864,35.30432990074158
2015-12-14,56.5951079014431,P,38.66170883178711,39.344722747802734,39.599263763427736,39.858900260925296,39.66303039550781,37.63256948471069,35.32966479301453
2015-12-15,56.17724673444007,P,39.069332122802734,39.13275146484375,39.50505485534668,39.82020149230957,39.68839698791504,37.71204105377197,35.361224813461305
2015-12-16,56.2118304834444,P,39.66720199584961,39.18347854614258,39.52045440673828,39.80868492126465,39.711804428100585,37.792529830932615,35.39703478813171
2015-12-17,55.77257563825882,P,38.67075729370117,38.97150497436523,39.44979743957519,39.699903106689455,39.71600578308105,37.85953605651856,35.43024859428406
2015-12-18,55.532245794894244,P,38.41712951660156,38.89722595214844,39.24960517883301,39.58295841217041,39.712061920166015,37.919585647583006,35.46048350334168
2015-12-21,55.21236648104508,P,38.35372161865234,38.835628509521484,39.09017562866211,39.468821144104005,39.701247482299806,37.954644660949704,35.48864552497864
2015-12-22,55.003189681423606,P,38.77041244506836,38.77584457397461,38.95429801940918,39.40767612457275,39.69135650634766,37.98963092803955,35.51925120353699
2015-12-23,54.52267084537585,P,38.74324035644531,38.59105224609375,38.88726539611817,39.34200210571289,39.68272956848145,38.018752365112306,35.54755997657776
2015-12-24,54.49807907862533,P,38.91533660888672,38.63996810913086,38.80573654174805,39.284932899475095,39.67356819152832,38.05311305999756,35.574118013381955
2015-12-25,54.643363062190645,P,38.91533660888672,38.73960952758789,38.81841773986817,39.23103408813476,39.657538986206056,38.091262397766116,35.59865014076233
2015-12-28,54.76347750761323,P,38.47148132324219,38.76316146850586,38.79939498901367,39.1993293762207,39.62883728027344,38.12154518127441,35.620017557144166
2015-12-29,54.93847901349405,P,39.25956726074219,38.860992431640625,38.81841850280762,39.16173667907715,39.6187890625,38.15880683898926,35.646000680923464
2015-12-30,55.14752699295949,P,39.16897201538086,38.94613876342773,38.76859550476074,39.14452495574951,39.612170181274415,38.199582748413086,35.67360182762146
2015-12-31,54.965369152773036,P,38.08195877075195,38.77946319580078,38.70971565246582,39.079756546020505,39.562664642333985,38.23021026611328,35.6975687122345
2016-01-01,54.645304093927486,P,38.08195877075195,38.61278762817383,38.67619857788086,38.96290187835693,39.514063110351564,38.25759029388428,35.717708806991574
2016-01-04,54.19847669149689,P,37.09458541870117,38.337408447265624,38.550284957885744,38.82023029327392,39.4547509765625,38.27013507843017,35.733227262496946
2016-01-05,53.53345075888387,P,37.07646179199219,37.900787353515625,38.380889892578125,38.66759395599365,39.39652206420899,38.28502445220947,35.7509511089325
2016-01-06,52.993806402062695,P,37.3663444519043,37.540261840820314,38.24320030212402,38.565232849121095,39.333065872192385,38.30281265258789,35.772375402450564
2016-01-07,52.42073956113402,P,35.95320510864258,37.11451110839844,37.94698715209961,38.37636184692383,39.24351585388184,38.313595886230466,35.78704911231995
2016-01-08,51.952595765240716,P,35.9169807434082,36.681515502929685,37.64715156555176,38.23278465270996,39.15414497375488,38.32710758209228,35.80154170036316
2016-01-11,51.902604446241156,P,36.08909225463867,36.48041687011719,37.408912658691406,38.10415382385254,39.06912010192871,38.34993125915528,35.81576941490173
2016-01-12,51.94166251047931,P,36.36084747314453,36.337294006347655,37.11904067993164,37.96872959136963,38.992783279418944,38.37420734405518,35.83018527030945
2016-01-13,51.10431628363733,P,34.377037048339844,35.73943252563477,36.63984718322754,37.70422134399414,38.85020225524902,38.36120426177978,35.83121554374695
2016-01-14,50.74970709838099,P,34.2592658996582,35.40064468383789,36.257577896118164,37.48364677429199,38.69930152893066,38.34142066955567,35.82976601600647
2016-01-15,50.26018404890883,B,33.59800338745117,34.936849212646486,35.80918235778809,37.24269046783447,38.58288986206055,38.316199226379396,35.82478505134583
2016-01-18,49.66883720706497,B,33.59800338745117,34.43863143920898,35.459524154663086,37.00490455627441,38.48202140808105,38.29296581268311,35.81957898139954
2016-01-19,49.11872111348742,B,33.73387908935547,33.913237762451175,35.12526588439941,36.75307788848877,38.38061729431152,38.28320056915283,35.817033205032345
2016-01-20,49.39836857983841,B,33.5617561340332,33.75018157958984,34.7448070526123,36.49400367736816,38.27468635559082,38.26828014373779,35.8116909122467
2016-01-21,49.77325412642059,B,34.0871696472168,33.715762329101565,34.558203506469724,36.25259532928467,38.18631248474121,38.25445682525635,35.810191278457644
2016-01-22,50.53590458422192,B,34.7393798828125,33.94403762817383,34.440443420410155,36.04379749298096,38.12291122436523,38.252125930786136,35.81357346534729
2016-01-25,51.075632260160326,B,34.377037048339844,34.09984436035156,34.26923789978027,35.83907527923584,38.03906921386719,38.24617160797119,35.812982912063596
2016-01-26,51.522247561411156,B,34.80278778076172,34.31362609863281,34.11343193054199,35.61623630523682,37.93825881958008,38.23001583099365,35.81267523765564
2016-01-27,51.835862739892626,B,34.114341735839844,34.42414321899414,34.08716239929199,35.363504791259764,37.82259498596191,38.20607181549072,35.80797999382019
2016-01-28,51.76482136372234,B,33.797298431396484,34.36616897583008,34.04096565246582,35.14927177429199,37.68161308288574,38.17579460144043,35.80129420280456
2016-01-29,51.686450325139255,B,34.8299674987793,34.38428649902344,34.16416206359863,34.98667221069336,37.56309196472168,38.15268123626709,35.800447149276735
2016-02-01,51.75660097104103,B,34.594444274902344,34.42776794433594,34.26380615234375,34.86166515350342,37.44225151062012,38.12757400512695,35.799052724838255
2016-02-02,51.613234349561985,B,33.8335075378418,34.23391189575195,34.273768997192384,34.6995174407959,37.31905540466309,38.090339012145996,35.79385361671448
2016-02-03,51.624478003620816,B,33.98751449584961,34.2085464477539,34.316344833374025,34.53057594299317,37.197671279907226,38.0522945022583,35.790054845809934
2016-02-04,51.8661574697957,B,34.06904220581055,34.26289520263672,34.314532089233396,34.43636779785156,37.07791770935059,38.019945259094236,35.78787930488586
2016-02-05,51.326219605224765,B,32.809913635253906,33.85888442993164,34.12158546447754,34.28101444244385,36.9342497253418,37.97907131195068,35.777832441329956
2016-02-08,50.60225973862126,B,31.985584259033203,33.33711242675781,33.882440185546876,34.075839042663574,36.79184989929199,37.93239398956299,35.762988576889036
2016-02-09,50.1607956621863,B,32.076168060302734,32.98564453125,33.609778213500974,33.86160507202148,36.63314483642578,37.88870086669922,35.74837252616882
2016-02-10,49.59493123293145,B,31.48737525939941,32.48561668395996,33.34708156585693,33.71712198257446,36.4726282119751,37.83785478591919,35.731848011016844
2016-02-11,48.701894697293945,B,30.518110275268555,31.775430297851564,33.01916275024414,33.53006420135498,36.29544387817383,37.77623153686523,35.717995653152464
2016-02-12,48.493855333137475,B,31.079742431640625,31.429396057128905,32.64414024353027,33.404151153564456,36.108657684326175,37.71850769042969,35.70816708564758
2016-02-15,48.602361007400255,B,31.079742431640625,31.248227691650392,32.2926700592041,33.27823810577392,35.93129219055176,37.67388729095459,35.69829344749451
2016-02-16,49.21927457207994,B,32.84614181518555,31.402222442626954,32.19393348693848,33.23385124206543,35.785631256103514,37.64250274658203,35.69626135826111
2016-02-17,50.13710367332019,B,33.63425064086914,31.831597518920898,32.15860710144043,33.23747596740723,35.67004493713379,37.60960098266602,35.697899713516236
2016-02-18,51.409559491044966,B,33.98751449584961,32.52547836303711,32.15045433044433,33.232493209838864,35.555182723999025,37.57887638092041,35.69959357261658
2016-02-19,52.72083849776961,B,34.6035041809082,33.230230712890624,32.329813385009764,33.22569942474365,35.471482315063476,37.55810707092285,35.70342186927795
2016-02-22,54.128136350339524,C,35.29194259643555,34.07267074584961,32.66044921875,33.271444702148436,35.40408699035645,37.53355869293213,35.71087244987488
2016-02-23,54.80340205288319,C,35.19020462036133,34.541483306884764,32.97185287475586,33.29081554412842,35.326504440307616,37.50745071411133,35.72128100395203
2016-02-24,55.21115692863276,C,35.33554458618164,34.88174209594727,33.35666980743408,33.351875686645506,35.23987129211426,37.47583786010742,35.73264132499695
2016-02-25,55.65146806556029,C,35.626224517822266,35.2094841003418,33.86748123168945,33.443321990966794,35.17898063659668,37.44749320983887,35.7434343624115
2016-02-26,55.61888247457291,C,35.25379943847656,35.339543151855466,34.28488693237305,33.46451358795166,35.11571403503418,37.4138879776001,35.752681016922
2016-02-29,55.49463337258734,C,35.953224182128906,35.47179946899414,34.77223510742188,33.53245258331299,35.06770408630371,37.384475784301756,35.76542479515076
2016-03-01,55.68822196175444,C,36.65267562866211,35.7642936706543,35.152888488769534,33.673410987854005,35.025349349975585,37.35835292816162,35.78441723823548
2016-03-02,55.64975437942843,C,36.14399337768555,35.92598342895508,35.40386276245117,33.781234931945804,34.97336441040039,37.32804698944092,35.7988365650177
2016-03-03,55.665056483688694,C,37.10686111450195,36.222110748291016,35.715797424316406,33.93312587738037,34.937194900512694,37.305381546020506,35.81770941734314
2016-03-04,55.946858200780305,C,37.08869552612305,36.589089965820314,35.96431655883789,34.147064971923825,34.90066207885742,37.279100532531736,35.835814809799196
2016-03-07,56.01077808753204,C,37.052364349365234,36.80891799926758,36.14035873413086,34.40040397644043,34.872279739379884,37.25055850982666,35.85418965339661
2016-03-08,55.788125517942895,C,36.73443603515625,36.825270080566405,36.294781875610354,34.633317375183104,34.82177711486816,37.220283088684084,35.87151602745056
2016-03-09,55.8908617050813,C,36.82526779174805,36.961524963378906,36.44375419616699,34.90021200180054,34.77490303039551,37.193536605834964,35.88889063835144
2016-03-10,55.631256062325896,C,36.47101593017578,36.83435592651367,36.52823333740234,35.1978572845459,34.74268417358398,37.15267440795898,35.90670414924622
2016-03-11,55.477058945495905,C,36.916107177734375,36.79983825683594,36.694464111328124,35.489675521850586,34.71936714172363,37.1167151260376,35.92629200935364
2016-03-14,55.44902391017256,C,37.07960510253906,36.8052864074707,36.80710220336914,35.78966865539551,34.71906753540039,37.086909255981446,35.94750929832458
2016-03-15,55.59597295221301,C,37.44295501708984,36.946990203857425,36.88613014221191,36.01950931549072,34.726397399902346,37.06145973205567,35.969731397628784
2016-03-16,55.57632199640225,C,37.379390716552734,37.05781478881836,37.009669876098634,36.206766319274905,34.72665832519531,37.02986209869385,35.98929026603699
2016-03-17,55.64485640774279,A,37.15228271484375,37.194068145751956,37.01421203613281,36.36500473022461,34.75063987731934,36.99707786560059,36.00875103950501
2016-03-18,55.63150098366044,A,37.515621185302734,37.313970947265624,37.05690460205078,36.510610580444336,34.78261268615723,36.96837882995605,36.030705060958866
2016-03-21,55.46852299253366,A,37.361209869384766,37.37029190063477,37.087789154052736,36.6140739440918,34.808055038452146,36.93858757019043,36.05247338294983
2016-03-22,55.368298266461096,A,37.6064682006836,37.402994537353514,37.174992370605466,36.73488712310791,34.83296745300293,36.91287536621094,36.07618964195252
2016-03-23,55.15503122850649,A,36.9433479309082,37.31578598022461,37.18680038452148,36.81527729034424,34.884293670654294,36.86724796295166,36.09537253379822
2016-03-24,54.98912270437211,A,36.88884735107422,37.263098907470706,37.22858352661133,36.878408432006836,34.936885299682615,36.81809341430664,36.11094519615173
2016-03-25,54.85276565749115,A,36.88884735107422,37.137744140625,37.22585754394531,36.96016082763672,35.002702178955076,36.792796020507815,36.12940445899963
2016-03-28,54.82310587682078,A,36.97060012817383,37.05962219238281,37.214957046508786,37.01102962493896,35.07015411376953,36.77608776092529,36.14750573158264
2016-03-29,54.84930209241785,A,37.69729995727539,37.077788543701175,37.24039154052734,37.063260841369626,35.14942253112793,36.76501991271973,36.168654146194456
2016-03-30,55.16270660886971,A,37.706390380859375,37.2303970336914,37.27309150695801,37.14138069152832,35.23231521606445,36.75350078582764,36.192509202957154
2016-03-31,55.45376329495244,A,37.69729995727539,37.39208755493164,37.32759323120117,37.17090263366699,35.30451782226562,36.745415153503416,36.21649926185608
2016-04-01,55.7366712006798,A,37.933475494384766,37.60101318359375,37.369378662109376,37.21314163208008,35.36839973449707,36.74565547943115,36.24694744110107
2016-04-04,55.929653557139865,A,37.642799377441406,37.735453033447264,37.39753761291504,37.24266338348389,35.4337149810791,36.73639209747314,36.27918977737427
2016-04-05,55.83555297225806,A,37.47930145263672,37.69185333251953,37.38482093811035,37.27990665435791,35.4872452545166,36.71275203704834,36.3119677734375
2016-04-06,55.93236125726026,A,38.29682540893555,37.809940338134766,37.520168685913085,37.353484535217284,35.570894927978514,36.696744956970214,36.347164449691775
2016-04-07,55.93185308928401,A,37.84264373779297,37.83900909423828,37.615548324584964,37.42206592559815,35.65180183410644,36.66670745849609,36.38099232673645
2016-04-08,55.75920067422069,A,37.7518196105957,37.802677917480466,37.70184555053711,37.46385154724121,35.71023887634277,36.636665420532225,36.41436608314514
2016-04-11,55.707441153821016,A,37.80630874633789,37.83537979125977,37.78541641235351,37.50018672943115,35.77447616577148,36.6083638381958,36.449500713348385
2016-04-12,55.81374394612495,A,37.81538772583008,37.90259704589844,37.79722518920899,37.518808364868164,35.85411376953125,36.58658458709717,36.48346293449402
2016-04-13,55.727534884637926,A,38.36950302124024,37.91713256835938,37.86353645324707,37.56831398010254,35.94175354003906,36.56971240997314,36.52267651557922
2016-04-14,55.76870736958338,A,38.19690704345703,37.98798522949219,37.91349716186524,37.6205451965332,36.02431083679199,36.55111427307129,36.56147812843323
2016-04-15,55.934930742016014,A,38.215087890625,38.08063888549805,37.941658401489256,37.655518531799316,36.13241432189941,36.5333320236206,36.599468574523925
2016-04-18,56.251358891390595,A,38.64200210571289,38.24777755737305,38.041578674316405,37.71955814361572,36.26554267883301,36.5286962890625,36.63760896682739
2016-04-19,56.612746232878486,A,38.93268585205078,38.47123718261719,38.18691711425781,37.78586902618408,36.40267303466797,36.51790893554688,36.675218200683595
2016-04-20,56.722922650260536,A,38.496681213378906,38.496672821044925,38.20690269470215,37.863535690307614,36.54285915374756,36.50774368286133,36.71294771194458
2016-04-21,56.86757779855327,A,38.31499862670898,38.52029113769531,38.25413818359375,37.93484325408936,36.69879692077637,36.4971203994751,36.74936287879944
2016-04-22,56.9182347224118,A,38.23323440551758,38.52392044067383,38.30227966308594,38.00206260681152,36.84186676025391,36.47526222229004,36.786496801376344
2016-04-25,56.23413205981047,A,36.48917770385742,38.09335556030273,38.17056655883789,37.9779914855957,36.95005546569824,36.440673828125,36.81563214302063
2016-04-26,55.562092296896815,P,37.07960510253906,37.72273941040039,38.09698829650879,37.947106742858885,37.034724731445316,36.41017799377441,36.84889234542847
2016-04-27,55.03298642070725,P,37.1159553527832,37.44659423828125,37.97163352966309,37.91758499145508,37.10435882568359,36.38720188140869,36.88021439552307
2016-04-28,54.27653737940062,P,36.44376373291016,37.072347259521486,37.7963191986084,37.85490818023682,37.1534838104248,36.35433326721191,36.90804016113281
2016-04-29,53.17696096044357,P,34.97220993041992,36.420142364501956,37.47203140258789,37.706844902038576,37.16085792541504,36.316170120239256,36.931304674148556
2016-05-02,52.711862059179786,P,34.908599853515625,36.104026794433594,37.09869117736817,37.57013492584228,37.15319107055664,36.278639030456546,36.955604257583616
2016-05-03,52.07072106755678,P,34.826847076416016,35.65347518920898,36.688107299804685,37.43751220703125,37.145923919677735,36.23621417999268,36.97412761688233
2016-05-04,52.00591931473849,P,36.93427276611328,35.617138671875,36.531866455078124,37.369384574890134,37.177898483276365,36.20888488769531,37.000707359313964
2016-05-05,52.19218752728432,P,36.7707633972168,35.68253860473633,36.37744293212891,37.31579055786133,37.200789260864255,36.189884948730466,37.024710502624515
2016-05-06,52.94583412284661,P,36.80709457397461,36.04951553344726,36.23482894897461,37.268554306030275,37.23185516357422,36.1737845993042,37.0466851234436
2016-05-09,53.7116871355452,P,37.070533752441406,36.481902313232425,36.29296455383301,37.231765556335446,37.25420135498047,36.160952720642086,37.0577986907959
2016-05-10,54.72343420543107,P,37.769962310791016,37.070525360107425,36.3620002746582,37.2294942855835,37.27654708862305,36.150948219299316,37.070289573669434
2016-05-11,54.94399448457381,P,37.69729995727539,37.223130798339845,36.420134735107425,37.19588413238525,37.30761322021485,36.14048881530762,37.07962059020996
2016-05-12,55.1761125777814,A,37.80630874633789,37.430239868164065,36.556389236450194,37.176354217529294,37.32160217285156,36.12939853668213,37.091255798339844
2016-05-13,55.28821252834194,A,37.5610466003418,37.5810302734375,36.815272903442384,37.14365215301514,37.33104919433594,36.11585563659668,37.1035590171814
2016-05-16,55.458608485089265,A,38.23323440551758,37.81357040405273,37.147736358642575,37.12321376800537,37.35466659545899,36.113473167419436,37.11750917434692
2016-05-17,55.276186119789884,A,37.7336311340332,37.806304168701175,37.4384147644043,37.06326103210449,37.37465049743653,36.098213806152344,37.128510322570804
2016-05-18,55.35404663975879,A,38.22416305541992,37.91167678833008,37.56740379333496,37.049635124206546,37.40262840270996,36.088765716552736,37.14417423248291
2016-05-19,55.46228124766976,A,38.34223937988281,38.018862915039065,37.724551391601565,37.05099716186523,37.440052871704104,36.091368522644046,37.16078939437866
2016-05-20,55.66182115274014,A,38.77825546264648,38.2623046875,37.92166748046875,37.07824821472168,37.477295837402345,36.09833148956299,37.177960891723636
2016-05-23,55.51987932089179,A,38.12074661254883,38.23980712890625,38.026688766479495,37.15982666015625,37.49811866760254,36.10859310150146,37.18936408996582
2016-05-24,55.57124095985852,A,38.12074661254883,38.317230224609375,38.061767196655275,37.21188373565674,37.51167449951172,36.11903594970703,37.202030200958255
2016-05-25,55.56692741257084,A,38.2209358215332,38.316584777832034,38.11413078308105,37.26713275909424,37.528505401611326,36.12758186340332,37.215197257995605
2016-05-26,55.527924724897105,A,38.12986755371094,38.27411041259766,38.14648666381836,37.351437950134276,37.548057098388675,36.149348487854006,37.231472187042236
2016-05-27,55.431068436583104,A,38.21181488037109,38.16082229614258,38.21156349182129,37.513418197631836,37.56198097229004,36.17229682922363,37.24970220565796
2016-05-30,55.539503736343725,A,38.21181488037109,38.17903594970703,38.20942153930664,37.67857894897461,37.57899307250977,36.19352405548096,37.27172765731812
2016-05-31,55.86281688204079,A,38.75821685791016,38.3065299987793,38.311880111694336,37.87514743804932,37.60202804565429,36.217497749328615,37.2958525466919
2016-06-01,56.12499598528194,A,38.80376052856445,38.42309494018555,38.36983985900879,37.968621826171876,37.639236297607425,36.261764984130856,37.31148462295532
2016-06-02,56.3332173673603,A,38.84018325805664,38.56515808105469,38.41963424682617,38.072092819213864,37.67826301574707,36.307574157714846,37.32449741363526
2016-06-03,56.480937594153225,A,38.90394592285156,38.70358428955078,38.43220329284668,38.17693538665772,37.71856498718262,36.36063358306885,37.33841640472412
2016-06-06,56.561356591257116,A,38.66716384887695,38.794654083251956,38.48684501647949,38.256766891479494,37.75249626159668,36.411325187683104,37.352145500183106
2016-06-07,56.426141142296,A,38.79466247558594,38.80194320678711,38.554236602783206,38.30800189971924,37.77444351196289,36.46193302154541,37.37256679534912
2016-06-08,56.4646298463716,A,39.15893173217773,38.87297744750977,38.64803619384766,38.381083488464355,37.80349433898926,36.51790477752686,37.393092460632325
2016-06-09,56.43374244242397,A,39.05874252319336,38.91668930053711,38.740923690795896,38.44370517730713,37.830723190307616,36.56762050628662,37.411038665771486
2016-06-10,56.35662904177456,A,38.98589706420898,38.93307952880859,38.81833190917968,38.514947700500485,37.8517716217041,36.61008567810059,37.43110580444336
2016-06-13,56.22501984502509,A,38.63983154296875,38.92761306762695,38.86113357543945,38.53527755737304,37.87171226501465,36.65271362304688,37.449442615509035
2016-06-14,56.060319266598746,A,38.63983154296875,38.89664688110351,38.849295043945304,38.58058757781982,37.89492286682129,36.69108406066894,37.460549945831296
2016-06-15,55.726915006459755,A,38.61251831054688,38.78736419677735,38.83017082214356,38.600005340576175,37.90123672485352,36.73606582641602,37.47106882095337
2016-06-16,55.04448291797263,P,37.15544128417969,38.40670394897461,38.66169662475586,38.54066543579101,37.88749267578125,36.76964725494385,37.47272092819214
2016-06-17,54.267101165049844,P,36.90044784545898,37.98961410522461,38.4613468170166,38.446775054931635,37.87046524047852,36.79035205841065,37.471516647338866
2016-06-20,53.824875367214446,P,37.45597839355469,37.7528434753418,38.34022827148437,38.41353664398193,37.86345863342285,36.81896739959717,37.47327070236206
2016-06-21,53.543432027279685,P,37.738277435302734,37.572532653808594,38.23458976745605,38.394413185119625,37.86191642761231,36.85801509857178,37.474177055358886
2016-06-22,53.25667492346034,P,37.67452621459961,37.38493423461914,38.08614921569824,38.36709270477294,37.84801689147949,36.894885215759274,37.47358985900879
2016-06-23,53.62502004557417,P,38.00237274169922,37.55432052612305,37.98051223754883,38.36071796417236,37.84412620544433,36.93421852111816,37.4770818901062
2016-06-24,53.656908036489604,P,36.14458847045898,37.40314865112305,37.696381378173825,38.25735664367675,37.80271621704102,36.967565269470214,37.47331829071045
2016-06-27,53.3324219907304,B,35.78033828735352,37.06802062988281,37.41043205261231,38.13578281402588,37.74548294067383,37.00551280975342,37.468953399658204
2016-06-28,52.95642477280247,B,36.09906768798828,36.74017868041992,37.156355667114255,38.00282535552978,37.68881057739258,37.04574180603027,37.467221336364744
2016-06-29,52.71748478916762,B,36.17192077636719,36.439657592773436,36.91229591369629,37.87123336791991,37.64231536865234,37.09258726119995,37.46522102355957
2016-06-30,52.436218221998864,B,36.499759674072266,36.13913497924805,36.846727752685545,37.7542121887207,37.606010589599606,37.15240375518799,37.464317646026615
2016-07-01,52.833111058624304,B,36.70009613037109,36.25023651123047,36.82669258117676,37.644019699096674,37.57534782409668,37.208607292175294,37.46355749130249
2016-07-04,53.44287747816273,P,36.70009613037109,36.43418807983399,36.7511043548584,37.54566631317138,37.579566192626956,37.2648108291626,37.46934906005859
2016-07-05,53.74848736691601,P,36.290313720703125,36.47243728637695,36.60630798339844,37.42044887542724,37.56378036499024,37.29925254821777,37.4708776473999
2016-07-06,53.95994542270781,P,36.41779708862305,36.521612548828124,36.48063507080078,37.283392143249515,37.54981719970703,37.32708801269531,37.46834449768066
2016-07-07,53.92360642468546,P,36.39047622680664,36.499755859375,36.31944541931152,37.14997882843018,37.54875144958496,37.351117630004886,37.46499700546265
2016-07-08,53.96017362952052,P,36.81848907470703,36.523434448242185,36.38683547973633,37.04160842895508,37.585677032470706,37.37326747894287,37.46568727493286
2016-07-11,54.01370977432105,P,37.255615234375,36.63453826904297,36.534363174438475,36.97239761352539,37.63261734008789,37.39290420532227,37.4632314491272
2016-07-12,54.37618534763723,A,37.33757019042969,36.843989562988284,36.658213424682614,36.907284545898435,37.68283180236816,37.41437786102295,37.460914287567135
2016-07-13,54.650443196624984,A,37.31026458740234,37.02248306274414,36.77204780578613,36.842171859741214,37.69035163879394,37.434125061035154,37.45498146057129
2016-07-14,55.07676999593323,A,37.52881240844727,37.25015029907227,36.87495307922363,36.86084041595459,37.705512619018556,37.45315093994141,37.45032207489014
2016-07-15,55.203279822254125,A,37.56524658203125,37.39950180053711,36.96146812438965,36.894080352783206,37.72067565917969,37.47626541137695,37.44507669448853
2016-07-18,55.13695298874158,A,37.66542434692383,37.48146362304688,37.05800094604492,36.90455265045166,37.73257347106934,37.493387413024905,37.43893159866333
2016-07-19,55.04936413727692,A,37.91130828857422,37.59621124267578,37.22010040283203,36.913204193115234,37.735400390625,37.505973739624025,37.432163333892824
2016-07-20,55.31576865421053,A,38.6307258605957,37.860303497314455,37.441393280029295,36.96101417541504,37.75406890869141,37.53084106445313,37.429444026947024
2016-07-21,55.386989081255514,A,38.58519744873047,38.071580505371095,37.66086540222168,36.990155410766604,37.76964668273926,37.54562442779541,37.42550298690796
2016-07-22,55.50119701442035,A,38.48502349853516,38.25553588867187,37.82751884460449,37.10717716217041,37.78812622070313,37.55958770751953,37.419344120025634
2016-07-25,55.736084174856224,A,38.812870025634766,38.485025024414064,37.98324432373047,37.25880374908447,37.79971893310547,37.57719276428222,37.413875637054446
2016-07-26,55.95354009469859,A,38.84929656982422,38.67262268066406,38.13441696166992,37.39631519317627,37.82203224182129,37.598341369628905,37.40931222915649
2016-07-27,55.850673160668,A,38.80376052856445,38.70722961425781,38.28376655578613,37.52790718078613,37.83362419128418,37.61812629699707,37.40583145141601
2016-07-28,55.810840717082954,A,38.876609802246094,38.76551208496094,38.41854629516602,37.64674968719483,37.84431159973145,37.642182235717776,37.397428321838376
2016-07-29,55.77840815034616,A,39.09517288208008,38.887541961669925,38.5715389251709,37.766503524780276,37.850649948120115,37.66397289276123,37.39034400939941
2016-08-01,55.71929014289419,A,39.17714691162109,38.96039733886719,38.722711181640626,37.89035606384277,37.87177795410156,37.68494831085205,37.385928783416745
2016-08-02,55.54059153526311,A,38.82197952270508,38.95493392944336,38.81377830505371,38.016939353942874,37.88580261230469,37.6987385559082,37.38009914398194
2016-08-03,55.81077406348282,A,40.26994705200195,39.24817123413086,38.97770042419434,38.209546852111814,37.926782836914064,37.72764411926269,37.37875310897827
2016-08-04,56.13925406620438,A,40.34280776977539,39.54141082763672,39.15346145629883,38.40716342926025,37.97104164123535,37.759549369812014,37.3783136177063
2016-08-05,56.50666071488084,A,40.73438262939453,39.86925277709961,39.378397369384764,38.60295810699463,38.02149299621582,37.79173698425293,37.380057907104494
2016-08-08,56.88122252052752,A,40.97117614746094,40.228058624267575,39.594227981567386,38.78873615264892,38.076680221557616,37.82783664703369,37.383212108612064
2016-08-09,57.602119868527524,A,41.75432968139648,40.81452865600586,39.88473129272461,39.00957412719727,38.13660247802734,37.86931526184082,37.391095314025875
2016-08-10,57.79240156748218,A,41.61773300170898,41.08408584594726,40.16612854003906,39.2249475479126,38.192881927490234,37.91605911254883,37.391653537750244
2016-08-11,57.872296276834724,A,41.45382690429688,41.30628967285156,40.42385025024414,39.42119827270508,38.24515480041504,37.96170890808106,37.38990116119385
2016-08-12,57.83253376356432,A,41.244361877441406,41.408285522460936,40.63876914978027,39.605154037475586,38.29196311950684,38.005264053344725,37.39903003692627
2016-08-15,57.76995371912158,A,41.27169418334961,41.46838912963867,40.84822387695313,39.785467529296874,38.344053726196286,38.048274993896484,37.41218137741089
2016-08-16,57.19462447654583,A,40.60689926147461,41.2389030456543,41.02671585083008,39.920247077941895,38.380298461914066,38.077370986938476,37.4211954498291
2016-08-17,56.63451462532338,A,40.53403472900391,41.02216339111329,41.053124618530276,40.01541252136231,38.40780052185059,38.10564743041992,37.42957410812378
2016-08-18,56.2797940675423,A,40.88921737670898,40.9092414855957,41.10776557922363,40.13061351776123,38.4444100189209,38.13756660461426,37.44149087905884
2016-08-19,55.972694130817864,A,40.86187744140625,40.83274459838867,41.12051506042481,40.24945621490478,38.48192962646485,38.166850624084475,37.45625305175781
2016-08-22,55.686633275372806,A,41.04401016235352,40.787207794189456,41.12779846191406,40.36101322174072,38.53001319885254,38.2008627319336,37.46862741470337
2016-08-23,55.65293721708789,A,41.03306579589844,40.872441101074216,41.055672073364256,40.470201683044436,38.577877883911135,38.23640037536621,37.474576206207274
2016-08-24,55.763352408476216,P,41.03306579589844,40.97224731445313,40.997205352783205,40.58166694641113,38.62628883361816,38.26376277923584,37.48025386810303
2016-08-25,55.7344916593976,A,40.92352294921875,40.97910842895508,40.94417495727539,40.68401260375977,38.70165046691895,38.2945715713501,37.4806395149231
2016-08-26,55.57049285024905,A,40.38494110107422,40.88372116088867,40.85823287963867,40.748501014709475,38.77134033203125,38.320902786254884,37.47878410339356
