Date,GRADE,GPS,MPWR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-06-30,40.20122731927679,B,10.247065544128418,9.884994888305664,10.15178279876709,10.803592538833618,13.141534252166748,13.989363670349121,13.046426146030425
2006-07-03,40.2251048177888,B,10.255725860595703,9.940431213378906,10.118867015838623,10.682325410842896,13.026677131652832,13.92777732849121,13.060804963111877
2006-07-04,40.299110558734505,B,10.255725860595703,10.085951805114746,10.08768424987793,10.573185157775878,12.911300239562989,13.877364902496337,13.075400311946868
2006-07-05,40.31307305393525,B,9.623403549194336,10.065163040161133,9.996733665466309,10.450185823440552,12.779812164306641,13.811620864868164,13.08748369693756
2006-07-06,40.34321743704876,B,9.606081008911133,9.99760036468506,9.94043140411377,10.36010193824768,12.653174667358398,13.744923992156982,13.098744208812713
2006-07-07,40.32473491619823,B,9.328899383544922,9.81396713256836,9.849481010437012,10.263521528244018,12.523245754241943,13.681432056427003,13.108618812561035
2006-07-10,40.26383812551665,B,8.653267860412598,9.493475532531738,9.716953372955322,10.16737403869629,12.396261825561524,13.611183805465698,13.113902583122254
2006-07-11,40.17881919701542,B,8.670594215393066,9.176449203491211,9.631200504302978,10.061698532104492,12.24207944869995,13.541282062530518,13.119402918815613
2006-07-12,40.123630966496215,B,8.454045295715332,8.94257755279541,9.503870296478272,9.93826608657837,12.078195762634277,13.469821176528932,13.1187965965271
2006-07-13,40.06712554442951,B,8.6619291305542,8.753747177124023,9.375673770904541,9.793611764907837,11.930942935943603,13.400958786010742,13.119402918815613
2006-07-14,40.02993210762369,B,8.575309753417969,8.603029251098633,9.208498191833495,9.680140495300293,11.781957721710205,13.33062391281128,13.118839888572692
2006-07-17,40.04806926808299,B,8.679255485534668,8.608226776123047,9.050851154327393,9.584859085083007,11.653068218231201,13.262108011245727,13.11918637752533
2006-07-18,40.047298233579795,B,8.168200492858887,8.507748031616211,8.842098617553711,9.46489143371582,11.522273082733154,13.19610411643982,13.116717734336852
2006-07-19,40.15283558665438,B,9.398192405700684,8.696577453613282,8.819577503204346,9.408155584335328,11.409494743347167,13.144652214050293,13.120269117355347
2006-07-20,40.2036555925132,B,8.722563743591309,8.708704376220703,8.731225776672364,9.335828590393067,11.284069976806641,13.08566445350647,13.116847658157349
2006-07-21,40.23512650434095,B,8.376086235046387,8.668859672546386,8.63594446182251,9.24271273612976,11.153621311187743,13.023558416366576,13.111390633583069
2006-07-24,40.267209463854265,B,8.601295471191406,8.653267669677735,8.630747222900391,9.173850297927856,11.039630222320557,12.960239715576172,13.108575496673584
2006-07-25,40.3240769878195,B,8.393411636352539,8.698309898376465,8.603028964996337,9.117114734649657,10.916804027557372,12.894928827285767,13.105846996307372
2006-07-26,40.26731379097026,B,8.280805587768555,8.474832534790039,8.58570499420166,9.044787645339966,10.802812976837158,12.828665065765382,13.10212236881256
2006-07-27,40.26307084456744,B,8.272141456604004,8.384748077392578,8.54672622680664,8.96119999885559,10.690207901000976,12.764999809265136,13.097141742706299
2006-07-28,40.278910157652085,B,8.21151065826416,8.351832962036132,8.51034631729126,8.859422254562379,10.57119297027588,12.71198878288269,13.090342121124268
2006-07-31,40.253988798245324,B,8.19418716430664,8.27041130065918,8.461839485168458,8.756345319747926,10.453910388946532,12.658284826278686,13.079341487884522
2006-08-01,40.23892531163748,B,8.04693603515625,8.201116180419922,8.449713039398194,8.645905828475952,10.33368278503418,12.612463264465331,13.069553518295288
2006-08-02,40.2527233517174,B,8.202850341796875,8.185525131225585,8.330178833007812,8.574878168106078,10.217439727783203,12.569240264892578,13.06258068561554
2006-08-03,40.26330797967383,B,8.228837013244629,8.17686424255371,8.280806159973144,8.506015968322753,10.101889667510987,12.527056703567505,13.047985348701477
2006-08-04,40.25036080108953,B,7.674468517303467,8.069455814361572,8.210644388198853,8.423294425010681,9.985300073623657,12.48166817188263,13.030661466121673
2006-08-07,40.25289877379328,B,7.665809631347656,7.963780307769776,8.117095804214477,8.373921513557434,9.868537302017211,12.435326867103576,13.013424227237701
2006-08-08,40.24199980755976,B,7.40595006942749,7.835583114624024,8.018349647521973,8.310689306259155,9.75679838180542,12.386733436584473,12.997919368743897
2006-08-09,40.21613145185904,B,7.232710838317871,7.641555213928223,7.913540172576904,8.249622583389282,9.647658081054688,12.336667490005492,12.979599385261535
2006-08-10,40.17485136959575,B,7.163415908813477,7.4284709930419925,7.802667617797852,8.174696922302246,9.525351638793945,12.284695901870727,12.961106166839599
2006-08-11,40.15599541179177,B,7.042149066925049,7.302007102966309,7.68573145866394,8.0980388879776,9.402352209091186,12.230645461082458,12.94070730447769
2006-08-14,40.13968101483639,B,7.163415908813477,7.2015283584594725,7.582654333114624,8.02224690914154,9.291999158859253,12.173390097618103,12.920178530216218
2006-08-15,40.15948885892993,B,7.605175018310547,7.241373348236084,7.538478231430053,7.994095635414124,9.195332040786743,12.113016457557679,12.897527573108674
2006-08-16,40.186466272817675,B,7.934329032897949,7.381696987152099,7.511626100540161,7.9209024667739865,9.112350816726684,12.042248492240907,12.874833300113679
2006-08-17,40.253668029307654,B,8.263482093811035,7.601710224151612,7.515090608596802,7.897948384284973,9.049465284347534,11.961259484291077,12.854651010036468
2006-08-18,40.31074283413897,B,8.04693603515625,7.802667617797852,7.55233736038208,7.881490874290466,8.985193853378297,11.880270466804504,12.824204351902008
2006-08-21,40.32948573339649,B,7.613834857940674,7.892751407623291,7.547139883041382,7.8321178436279295,8.925946197509766,11.792438440322876,12.789469985961913
2006-08-22,40.328353372362564,C,7.873695373535156,7.946455478668213,7.593914413452149,7.806132030487061,8.867738018035888,11.70737826347351,12.754995512962342
2006-08-23,40.312722115546514,C,7.665809631347656,7.892751598358155,7.637224292755127,7.775382232666016,8.802600326538085,11.621018800735474,12.71865873336792
2006-08-24,40.268893851054294,C,7.752429008483887,7.790540981292724,7.696125602722168,7.74939661026001,8.726548595428467,11.52989532470703,12.68855851650238
2006-08-25,40.25822515937491,B,7.847707271575928,7.75069522857666,7.776681423187256,7.7312064409255985,8.666608037948608,11.44362250804901,12.662616016864776
2006-08-28,40.283700594602465,B,7.587849617004394,7.745498180389404,7.819124794006347,7.7008895635604855,8.606667356491089,11.361853861808777,12.642736885547638
2006-08-29,40.33591877761863,B,8.34144115447998,7.8390473365783695,7.892751407623291,7.715614819526673,8.562145109176635,11.29108594417572,12.624590151309967
2006-08-30,40.3777782096737,C,7.986300468444824,7.903145503997803,7.897948551177978,7.70478732585907,8.51121293067932,11.212435593605042,12.60605361700058
2006-08-31,40.41296473445046,C,7.847707271575928,7.922201156616211,7.856371068954468,7.685730838775635,8.46478500366211,11.140021886825561,12.586824116706849
2006-09-01,40.43724149395511,C,7.891021251678467,7.930863952636718,7.840779590606689,7.696558475494385,8.41783736228943,11.068041319847106,12.570626304149627
2006-09-04,40.46750929590194,C,7.891021251678467,7.991498279571533,7.868498229980469,7.7078190565109255,8.376086902618407,10.99770652770996,12.552046494483948
2006-09-05,40.45522992666222,C,8.072918891906738,7.937793827056884,7.888420581817627,7.741167497634888,8.346982822418212,10.921135091781617,12.534506096839905
2006-09-06,40.46738580710048,C,7.873695373535156,7.915272808074951,7.909209156036377,7.773216724395752,8.309909782409669,10.843437614440917,12.51622941493988
2006-09-07,40.49942444849605,C,8.202850341796875,7.986301422119141,7.954251289367676,7.825188446044922,8.275088901519775,10.765047149658203,12.494661226272584
2006-09-08,40.507549680335366,C,8.081579208374023,8.024413013458252,7.977638483047485,7.877159953117371,8.231779174804688,10.686656713485718,12.47252998828888
2006-09-11,40.50864185645066,C,8.090243339538574,8.064257431030274,8.027877855300904,7.923501324653626,8.188469524383544,10.607573328018189,12.451827969551086
2006-09-12,40.50375432747992,C,8.272141456604004,8.104101943969727,8.020947885513305,7.9568496465682985,8.14879783630371,10.530049037933349,12.430996022224427
2006-09-13,40.51594991984164,C,8.35009765625,8.199382400512695,8.057327604293823,7.977638077735901,8.123331718444824,10.451571941375732,12.411809825897217
2006-09-14,40.51120600908223,C,8.384747505187988,8.235761833190917,8.111031627655029,7.9837013483047485,8.098905048370362,10.376039857864379,12.392103948593139
2006-09-15,40.54081593348977,C,8.653267860412598,8.350099563598633,8.187256288528442,8.014017939567566,8.085392417907714,10.304319086074829,12.373913888931275
2006-09-18,40.58128930592596,C,8.601295471191406,8.4523099899292,8.258283710479736,8.063390970230103,8.084352970123291,10.240307397842408,12.356979804039002
2006-09-19,40.60013457220937,C,8.428060531616211,8.48349380493164,8.293797874450684,8.091109228134155,8.079502296447753,10.160790872573852,12.338140120506287
2006-09-20,40.613216801210086,C,8.4627046585083,8.506015205383301,8.352698802947998,8.130953979492187,8.079675483703614,10.078935623168945,12.321639137268066
2006-09-21,40.5977257881216,C,8.090243339538574,8.447114372253418,8.341438102722169,8.147844696044922,8.0682417678833,9.999592351913453,12.2989448928833
2006-09-22,40.579703931126645,C,8.497350692749023,8.415930938720702,8.383015251159668,8.180326867103577,8.066682586669922,9.924320154190063,12.277549896240235
2006-09-25,40.56710913361133,C,8.687915802001953,8.433255004882813,8.442782497406006,8.235330176353454,8.066855792999268,9.859962005615234,12.256024994850158
2006-09-26,40.57646460804557,C,8.540664672851562,8.455775833129882,8.469634819030762,8.245291352272034,8.07430507659912,9.798289079666137,12.236189184188843
2006-09-27,40.579810833883975,C,8.713902473449707,8.506015396118164,8.506015300750732,8.281671452522279,8.060619277954101,9.735057010650635,12.21808575630188
2006-09-28,40.61658803006245,C,8.540664672851562,8.596099662780762,8.52160701751709,8.31631932258606,8.056981296539307,9.670525636672973,12.197903475761414
2006-09-29,40.60292123373219,C,8.19418716430664,8.535466957092286,8.475698947906494,8.331477618217468,8.053343315124511,9.603482313156128,12.177158160209656
2006-10-02,40.55451633810084,B,7.968977928161621,8.391679382324218,8.412467193603515,8.335375452041626,8.040696964263915,9.540163593292236,12.155286798477173
2006-10-03,40.534854870124036,B,8.228837013244629,8.329313850402832,8.392544841766357,8.34317135810852,8.037405471801758,9.477104749679565,12.13527774810791
2006-10-04,40.53685660005626,B,8.549323081970215,8.296397972106934,8.401206684112548,8.376952743530273,8.04277582168579,9.422794399261475,12.117087678909302
2006-10-05,40.555241723055225,B,8.748549461364746,8.33797492980957,8.467037296295166,8.404237699508666,8.052303981781005,9.371255941390991,12.099460649490357
2006-10-06,40.589698547066305,C,8.618619918823242,8.422861480712891,8.479164218902588,8.431089735031128,8.060446166992188,9.315819568634033,12.077632565498352
2006-10-09,40.65775061360884,C,8.887141227722168,8.606494140625,8.49908676147461,8.470934629440308,8.074305248260497,9.264107818603515,12.057147088050842
2006-10-10,40.72359312488866,C,9.22495937347412,8.805718612670898,8.567516231536866,8.518575525283813,8.097865715026856,9.215774250030517,12.037960934638978
2006-10-11,40.77239030105511,C,9.49347686767578,8.994549369812011,8.645473670959472,8.575744485855102,8.123678245544433,9.170558986663819,12.02011736869812
2006-10-12,40.882233765964045,C,10.740793228149414,9.392998123168946,8.865486526489258,8.693546772003174,8.17391736984253,9.137903518676758,12.008077268600465
2006-10-13,41.04400486892106,C,11.173890113830566,9.90405216217041,9.16345682144165,8.819577884674072,8.24390580177307,9.114602937698365,11.998375906944275
2006-10-16,41.17578141593611,C,11.000653266906738,10.326754570007324,9.466624355316162,8.93954577445984,8.310602674484253,9.089569988250732,11.988328075408935
2006-10-17,41.27021103736705,C,10.723469734191896,10.62645664215088,9.71608762741089,9.054316234588622,8.37695306777954,9.06687572479248,11.976807708740234
2006-10-18,41.330708249237354,C,10.472274780273438,10.82221622467041,9.908382797241211,9.15479474067688,8.441744346618652,9.04470121383667,11.960479974746704
2006-10-19,41.312804206233885,C,10.862059593200684,10.846469497680664,10.119733810424805,9.293385553359986,8.515717220306396,9.020534429550171,11.943589186668396
2006-10-20,41.2266444662672,C,10.515581130981444,10.71480770111084,10.309429931640626,9.394297075271606,8.585185861587524,8.993769035339355,11.926871652603149
2006-10-23,41.145690390463606,C,10.437626838684082,10.602202415466309,10.464478492736816,9.481782627105712,8.650670080184936,8.971334619522095,11.909764347076417
2006-10-24,41.07012844096631,C,10.221081733703612,10.50172481536865,10.564090728759766,9.565803480148315,8.702988214492798,8.94916012763977,11.89157431602478
2006-10-25,41.00733672987394,C,10.039180755615234,10.415106010437011,10.61866111755371,9.632067394256591,8.745085248947143,8.928718032836914,11.872474780082703
2006-10-26,40.933524354919214,C,10.26438808441162,10.295571708679198,10.571020603179932,9.718253564834594,8.785103368759156,8.917284326553345,11.849737219810486
2006-10-27,40.88748983585504,C,10.10847282409668,10.214150047302246,10.464478874206543,9.813967847824097,8.826334104537963,8.905763978958129,11.828169012069703
2006-10-30,40.878408604066536,B,10.359668731689451,10.19855842590332,10.400380420684813,9.933502388000488,8.88125078201294,8.903598489761352,11.808203287124634
2006-10-31,40.77281537682915,B,8.696577072143555,9.89365749359131,10.19769115447998,9.956889390945435,8.897708415985107,8.882723217010499,11.775894293785095
2006-11-01,40.67533536856471,B,8.55798625946045,9.597418594360352,10.00626230239868,9.957322549819946,8.915551948547364,8.859076137542724,11.742892346382142
2006-11-02,40.569148059758106,B,8.514678001403809,9.247476577758789,9.771524143218993,9.945628976821899,8.930796928405762,8.828672761917113,11.709110832214355
2006-11-03,40.485952598735366,B,8.644606590270996,8.954703330993652,9.584426689147948,9.946928310394288,8.946734914779663,8.806671476364135,11.676412048339843
2006-11-06,40.37118809508892,B,8.644606590270996,8.611690902709961,9.405124664306639,9.934801578521729,8.967870054244996,8.787268705368042,11.645488934516907
2006-11-07,40.386402413988726,B,8.635944366455078,8.599564361572266,9.246610927581786,9.905350828170777,8.973760118484497,8.767952613830566,11.613916192054749
2006-11-08,40.420528889876614,B,8.78320026397705,8.644607162475586,9.121012878417968,9.86983699798584,8.989698114395141,8.750455522537232,11.582516684532166
2006-11-09,40.46674163970516,B,8.921788215637207,8.726029205322266,8.986752891540528,9.778886747360229,9.011179733276368,8.737982368469238,11.549731287956238
2006-11-10,40.488600184525254,B,9.008403778076172,8.7987886428833,8.876745986938477,9.67061243057251,9.033527383804321,8.725682373046874,11.51594973564148
2006-11-13,40.518339588575465,B,9.121011734008787,8.89406967163086,8.75288028717041,9.576630353927612,9.058127193450927,8.717107048034668,11.48264458179474
2006-11-14,40.578633341203584,B,9.441503524780272,9.055181503295897,8.827372932434082,9.512532043457032,9.085498886108399,8.716240854263306,11.451418337821961
2006-11-15,40.61088608153936,B,9.190305709838867,9.136602592468261,8.890604877471924,9.448433589935302,9.111831092834473,8.71087043762207,11.41772343635559
2006-11-16,40.64371695359423,B,9.33755874633789,9.219756698608396,8.972892951965331,9.372208547592162,9.134525260925294,8.704807081222533,11.379567623138428
2006-11-17,40.67576196053359,C,9.268266677856444,9.271729278564452,9.035258960723876,9.309842824935913,9.158259010314941,8.695019092559814,11.342191381454468
2006-11-20,40.71353680493592,C,9.458828926086426,9.33929271697998,9.11668119430542,9.260902929306031,9.185630722045898,8.687050123214721,11.307413725852966
2006-11-21,40.70146092415448,C,9.415520668029783,9.334096145629882,9.19463882446289,9.220624876022338,9.208498306274414,8.678648071289063,11.2780064868927
2006-11-22,40.701589959966846,C,9.33755874633789,9.363546752929688,9.250074672698975,9.18554377555847,9.228247528076173,8.675789623260497,11.243705244064332
2006-11-23,40.701377965923584,C,9.33755874633789,9.363546752929688,9.291651725769043,9.139202308654784,9.24730375289917,8.673104400634765,11.209014196395874
2006-11-24,40.70785727620022,C,9.31157398223877,9.372208213806152,9.321968746185302,9.099357366561888,9.260469875335694,8.672931146621703,11.177181601524353
2006-11-27,40.67326125274418,B,8.921788215637207,9.264800071716309,9.302046394348144,9.027463340759276,9.266879730224609,8.67561635017395,11.143400077819825
2006-11-28,40.65683314002015,B,8.921788215637207,9.166053581237794,9.250074863433838,9.03872389793396,9.27675428390503,8.678128290176392,11.109705176353454
2006-11-29,40.66490025826388,P,9.138335227966309,9.126208877563476,9.244877815246582,9.067741346359252,9.29026689529419,8.684971189498901,11.077396183013915
2006-11-30,40.686696128530016,P,9.22495937347412,9.103689002990723,9.233617877960205,9.103255414962767,9.3129612159729,8.690601491928101,11.045780138969421
2006-12-01,40.70336369023965,P,9.25093936920166,9.091562080383301,9.231885147094726,9.133572053909301,9.328032989501953,8.697357788085938,11.013990850448609
2006-12-04,40.772156809882766,P,9.597416877746582,9.226687812805176,9.245743942260741,9.18121256828308,9.346223011016846,8.706539402008056,10.984323706626892
2006-12-05,40.846020183410936,A,9.805307388305664,9.403391647338868,9.28472261428833,9.23968071937561,9.371515865325927,8.722910470962525,10.959507293701172
2006-12-06,40.880236254995374,A,9.727347373962402,9.521194076538086,9.323701477050781,9.286888074874877,9.391784763336181,8.726202020645141,10.935427117347718
2006-12-07,40.89922114999424,A,9.545450210571287,9.585292243957518,9.34449062347412,9.318071174621581,9.411880474090577,8.734430885314941,10.910047669410705
2006-12-08,40.9322576955466,A,9.67537784576416,9.67017993927002,9.38087100982666,9.35141987800598,9.441504287719727,8.74742380142212,10.885491108894348
2006-12-11,40.933158820306076,A,9.606081008911133,9.67191276550293,9.449300289154053,9.375673341751098,9.474246349334717,8.757471656799316,10.858855686187745
2006-12-12,40.897705999354876,A,9.528122901916504,9.616475868225098,9.509933757781983,9.380004310607909,9.500232067108154,8.768818769454956,10.831873798370362
2006-12-13,40.87399589967777,A,9.441503524780272,9.559307098388672,9.54025058746338,9.392564201354979,9.518075675964356,8.780425748825074,10.804545407295228
2006-12-14,40.87913392460985,A,9.744673728942873,9.599151802062988,9.592222023010255,9.412919950485229,9.537998161315919,8.795151071548462,10.780075440406799
2006-12-15,40.864534244153624,A,9.528122901916504,9.569700813293457,9.619940376281738,9.425912761688233,9.556188220977782,8.808317193984985,10.760152988433838
2006-12-18,40.86212726905163,A,9.727347373962402,9.593954086303711,9.632933425903321,9.439338684082031,9.572992343902587,8.823648796081542,10.740966811180115
2006-12-19,40.87287862772147,A,9.684038162231444,9.6251371383667,9.6208065032959,9.452764558792115,9.582173919677734,8.840019817352294,10.726241540908813
2006-12-20,40.882154370999096,A,9.554109573364258,9.647658348083496,9.603482723236084,9.463592100143433,9.583386573791504,8.853532409667968,10.711386337280274
2006-12-21,40.872056052879664,A,9.744673728942873,9.647658348083496,9.623405075073242,9.483947849273681,9.563464183807373,8.868690776824952,10.697873740196227
2006-12-22,40.86467714621309,C,9.614745140075684,9.664982795715332,9.617341804504395,9.499106407165527,9.532281284332276,8.888093543052673,10.684880857467652
2006-12-25,40.85644029601419,C,9.614745140075684,9.642462348937988,9.61820821762085,9.533754253387452,9.504563121795654,8.907582898139953,10.671454882621765
2006-12-26,40.85853621792147,C,9.684038162231444,9.642462348937988,9.633799743652343,9.571866750717163,9.483774490356446,8.930363779067994,10.658548607826233
2006-12-27,40.86480509232638,C,9.57143497467041,9.645927429199219,9.646792888641357,9.593521738052369,9.465757694244385,8.953751020431518,10.645209255218505
2006-12-28,40.85625446928545,C,9.528122901916504,9.602617263793945,9.62513780593872,9.608679914474488,9.439078960418701,8.977398090362549,10.631046996116638
2006-12-29,40.86629846312488,C,9.623403549194336,9.604348945617676,9.634665870666504,9.627303123474121,9.421235408782959,9.003210635185242,10.61692804813385
2007-01-01,40.86288607924175,C,9.623403549194336,9.606080627441406,9.624271488189697,9.628602457046508,9.404950942993164,9.02781051158905,10.600600304603576
2007-01-02,40.84006939390438,B,9.623403549194336,9.593953704833984,9.618208026885986,9.619507265090942,9.392997379302978,9.047992796897889,10.580504627227784
2007-01-03,40.81825160088851,B,9.658055305480955,9.611277770996093,9.628602600097654,9.61604266166687,9.385374870300293,9.065230059623719,10.553739275932312
2007-01-04,40.79973113519393,C,9.666708946228027,9.6389949798584,9.62080612182617,9.622105598449707,9.37342128753662,9.079262328147887,10.520260906219482
2007-01-05,40.761483481063586,B,9.536787033081056,9.621671676635742,9.61301031112671,9.615176057815551,9.361987571716309,9.094160838127136,10.48721565246582
2007-01-08,40.7573813004204,C,9.90924835205078,9.678840637207031,9.642460632324218,9.630334424972535,9.352979164123536,9.117114973068237,10.454776706695556
2007-01-09,40.78714161418832,C,10.11713409423828,9.777586746215821,9.685770225524902,9.659784984588622,9.38139030456543,9.139549360275268,10.42346381187439
2007-01-10,40.83249916606329,A,10.247065544128418,9.895388793945312,9.753333282470702,9.70006308555603,9.415171890258788,9.165361919403075,10.393190360069275
2007-01-11,40.87507883740236,A,10.134458541870115,9.988938713073729,9.813966846466064,9.719552326202393,9.447567501068114,9.189182214736938,10.359538769721985
2007-01-12,40.929735375447756,A,10.169103622436523,10.115402030944823,9.868536853790284,9.751601362228394,9.478057441711426,9.212396178245545,10.328009343147277
2007-01-15,40.95767304416845,A,10.169103622436523,10.167373085021971,9.923106861114501,9.7736891746521,9.508547382354736,9.238208718299866,10.30003129005432
2007-01-16,40.978195987747945,A,10.532909393310549,10.250528144836426,10.014057445526124,9.816132736206054,9.546486682891846,9.26012340068817,10.275604672431946
2007-01-17,40.977871752872865,A,10.454952239990234,10.29210548400879,10.09374713897705,9.861174869537354,9.57992172241211,9.284809918403626,10.248622756004334
2007-01-18,40.97781858215753,A,10.17776870727539,10.300767517089843,10.144853115081787,9.882829618453979,9.605041332244873,9.30811053276062,10.22406620979309
2007-01-19,40.99045610249409,A,10.4462890625,10.356204605102539,10.235803318023681,9.924406814575196,9.63379903793335,9.333663210868835,10.200852265357971
2007-01-22,40.99717868457994,A,10.39431381225586,10.401246643066406,10.28430986404419,9.963385248184204,9.65926507949829,9.35869613647461,10.178201332092286
2007-01-23,40.96953973328582,A,10.42030143737793,10.378725051879883,10.314626598358155,10.000198411941529,9.678841037750244,9.382169961929321,10.151652526855468
2007-01-24,40.970160124652004,A,10.67149543762207,10.42203369140625,10.35706958770752,10.055201435089112,9.708464832305909,9.410147962570191,10.126792788505554
2007-01-25,40.97008245453854,A,10.428963661193848,10.472272682189942,10.386520099639892,10.100243473052979,9.730292930603028,9.43240909576416,10.098728122711181
2007-01-26,40.96905993849615,A,10.77544116973877,10.538103103637695,10.447153854370118,10.1578453540802,9.760436420440675,9.459347715377808,10.073002214431762
2007-01-29,40.97869574454702,A,10.827411651611328,10.624722671508788,10.512984657287598,10.21804575920105,9.787808074951172,9.486719398498535,10.047146363258362
2007-01-30,40.99191341099024,A,10.723469734191896,10.685356330871583,10.532040691375732,10.273049068450927,9.813967056274414,9.511232681274414,10.020640859603882
2007-01-31,40.975967181247356,A,10.662836074829102,10.683624458312988,10.55282907485962,10.323288106918335,9.840472602844239,9.534360065460206,9.992966003417969
2007-02-01,41.019355499137845,A,11.21719741821289,10.841271209716798,10.65677194595337,10.400812530517578,9.878065376281738,9.562684564590453,9.969362211227416
2007-02-02,41.03348254784604,A,11.182552337646484,10.92269344329834,10.730398273468017,10.48310079574585,9.915484943389892,9.587977409362793,9.946148247718812
2007-02-05,41.065813190803915,A,11.442408561706545,11.045692825317383,10.835207748413087,10.559758806228638,9.965897350311279,9.616388540267945,9.928347969055176
2007-02-06,41.102450012686255,A,11.433746337890623,11.187748146057128,10.936552238464355,10.625589418411256,10.016136512756347,9.64644539833069,9.90361813545227
2007-02-07,41.12634802100949,A,11.22586154937744,11.300353240966796,10.991988849639892,10.674529218673706,10.057887039184571,9.67407696723938,9.876506295204162
2007-02-08,41.09122340765791,A,10.98332691192627,11.253579139709473,11.047425174713135,10.716972637176514,10.093054389953613,9.703007802963256,9.851300077438355
2007-02-09,41.056139319336815,A,10.931356430053713,11.203339958190918,11.06301670074463,10.755085277557374,10.126662731170654,9.727347860336303,9.825834007263184
2007-02-12,40.99597398629708,A,10.914032936096191,11.097664833068848,11.071678829193115,10.792331743240357,10.152995052337646,9.749609031677245,9.80478551864624
2007-02-13,41.00036799635833,A,11.797547340393066,11.170425033569336,11.179086589813233,10.855563640594482,10.192839851379395,9.78217785835266,9.790233469009399
2007-02-14,41.03690966537655,A,11.927482604980469,11.31074924468994,11.305551242828368,10.929190158843994,10.236842555999756,9.814313659667969,9.774685335159301
2007-02-15,41.08801885344765,A,11.892827033996582,11.492649269104003,11.373114204406738,11.014943075180053,10.283790092468262,9.84783528327942,9.759180459976196
2007-02-16,41.14897555314129,A,11.875506401062012,11.681479263305665,11.44240961074829,11.086403942108154,10.327792663574218,9.884648475646973,9.74406539440155
2007-02-19,41.21761822442734,A,11.875506401062012,11.873773956298828,11.485719394683837,11.160463571548462,10.373181171417237,9.923713760375977,9.731938676834107
2007-02-20,41.22212137312213,A,12.014097213745115,11.917083930969238,11.543754482269287,11.240153360366822,10.422900657653809,9.961566362380982,9.719335556030273
2007-02-21,41.2040279279446,A,11.840859413146973,11.899759292602539,11.60525426864624,11.298621559143067,10.470887775421142,9.994481725692749,9.708638062477112
2007-02-22,41.20218151353792,A,12.040081024169922,11.929210090637207,11.710929679870606,11.37917742729187,10.516795921325684,10.027397041320802,9.699326491355896
2007-02-23,41.17708254938358,A,11.693607330322266,11.892830276489258,11.78715476989746,11.425085735321044,10.5601056098938,10.058146915435792,9.686983242034913
2007-02-26,41.13365554380087,A,11.503044128417969,11.81833782196045,11.846055889129639,11.458867359161378,10.59561954498291,10.084305944442749,9.674206881523132
2007-02-27,41.0672147601965,A,11.25184726715088,11.665887832641602,11.79148588180542,11.485286235809326,10.626975727081298,10.104574823379517,9.660174536705018
2007-02-28,40.99693621598437,A,10.991990089416504,11.496113967895507,11.697936630249023,11.501743936538697,10.655733337402344,10.119559955596923,9.645059471130372
2007-03-01,40.90552227474577,P,11.22586154937744,11.333270072937012,11.631240081787109,11.502177143096924,10.685357093811035,10.124410638809204,9.63115707874298
2007-03-02,40.84784494019683,P,11.25184726715088,11.244918060302734,11.568874168395997,11.505641889572143,10.718099136352539,10.125190210342407,9.619896574020386
2007-03-05,40.787224766101566,P,10.948678970336914,11.134045028686524,11.476191425323487,11.480955410003663,10.744777812957764,10.12467046737671,9.60712022781372
2007-03-06,40.776591374766696,P,11.13058376312256,11.109792327880859,11.387840080261231,11.465797281265258,10.773708724975586,10.128741607666015,9.597808666229248
2007-03-07,40.7956896893594,P,11.13924503326416,11.13924331665039,11.317678642272949,11.461466455459595,10.80506492614746,10.135411310195924,9.590056262016297
2007-03-08,40.80816965385252,P,11.11325740814209,11.11672248840332,11.224996280670165,11.467962980270386,10.836767616271972,10.137923288345338,9.579228858947754
2007-03-09,40.83138138012131,P,11.312481880187988,11.128849411010743,11.186883735656739,11.487019252777099,10.870549182891846,10.145892295837402,9.569830665588379
2007-03-12,40.91170356296903,A,11.736915588378906,11.28649673461914,11.210270881652832,11.528163385391235,10.912819423675536,10.15888518333435,9.565109901428222
2007-03-13,40.945576842576806,A,11.416425704956056,11.34366512298584,11.22672872543335,11.509107303619384,10.948679866790771,10.170838623046874,9.559999375343322
2007-03-14,40.97956596822702,A,11.563675880432127,11.428551292419433,11.283897304534912,11.490916967391968,10.986792278289794,10.186083574295044,9.55740080356598
2007-03-15,41.01153634425669,A,11.355793952941896,11.477058601379394,11.296890544891358,11.464065313339233,11.020573978424073,10.196997632980347,9.557140979766846
2007-03-16,41.03522581298255,A,11.546353340148926,11.523832893371582,11.326341152191164,11.44760766029358,11.060765304565429,10.211376438140869,9.558570208549499
2007-03-19,41.02630588954329,A,11.693607330322266,11.515171241760253,11.4008339881897,11.438512706756592,11.09645248413086,10.224715824127196,9.564157156944274
2007-03-20,41.046436204698715,A,11.563675880432127,11.54462127685547,11.444143199920655,11.415991640090942,11.125383319854736,10.253386812210083,9.568055014610291
2007-03-21,41.049622148488744,A,11.546353340148926,11.541156768798828,11.484854030609132,11.40126633644104,11.151369075775147,10.283270483016969,9.571173310279846
2007-03-22,41.06364171952402,A,11.52903175354004,11.575804328918457,11.526431465148926,11.375713872909547,11.179260540008546,10.31341402053833,9.571043391227722
2007-03-23,41.05742944110795,A,11.373114585876465,11.541156578063966,11.532494735717773,11.359689235687256,11.203340759277344,10.340699100494385,9.57368528842926
