Date,GRADE,GPS,HAS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-04-10,60.27385092841539,A,16.503347396850586,16.263723182678223,16.017956352233888,15.325504779815674,14.600611457824707,15.710991859436035,18.14836562156677
2009-04-13,60.14101275405236,A,16.39889907836914,16.24651966094971,16.126094627380372,15.445624256134034,14.659104309082032,15.715752744674683,18.125618896484376
2009-04-14,60.0309511875401,A,15.784468650817873,16.24651966094971,16.164187812805174,15.522426414489747,14.69781265258789,15.714064512252808,18.09657765865326
2009-04-15,59.75242722249991,A,15.698456764221191,16.177703857421875,16.18323450088501,15.579260158538819,14.734186325073242,15.704688625335693,18.071382751464842
2009-04-16,59.4513279456398,A,16.091684341430664,16.09537124633789,16.17217493057251,15.655755281448364,14.769454097747802,15.699245014190673,18.048816528320312
2009-04-17,59.56184120641493,C,17.148494720458984,16.22440071105957,16.244061946868896,15.797379112243652,14.823154544830322,15.707356624603271,18.029607000350953
2009-04-20,59.4724459338693,A,16.68767738342285,16.28215637207031,16.26433801651001,15.90090913772583,14.848837356567383,15.718784809112549,18.007731981277466
2009-04-21,59.53452387796983,A,16.25758171081543,16.376778984069823,16.311649322509766,16.009661626815795,14.876240501403808,15.720364742279052,17.977442474365233
2009-04-22,59.8867569558729,A,17.007173538208008,16.638522338867187,16.408113098144533,16.120871829986573,14.919372749328613,15.72517333984375,17.952918643951417
2009-04-23,60.01045799574687,A,16.816707611083984,16.783526992797853,16.439449119567872,16.185693359375,14.960661869049073,15.728930721282959,17.922593860626222
2009-04-24,59.73631523872339,A,17.050188064575195,16.763865661621093,16.49413318634033,16.256044769287108,15.00920124053955,15.729719409942627,17.893436479568482
2009-04-27,59.62911718871046,A,16.83513832092285,16.793357849121094,16.537757110595702,16.331925868988037,15.053439617156982,15.723663578033447,17.865131282806395
2009-04-28,59.7228914010814,A,17.02560806274414,16.946963119506837,16.66187105178833,16.413029432296753,15.105050983428955,15.72280424118042,17.833622560501098
2009-04-29,59.7512150417399,A,17.694007873535156,17.084329986572264,16.861426162719727,16.52233033180237,15.172242240905762,15.728628902435302,17.802173194885253
2009-04-30,59.54251075283265,C,16.499555587768555,17.02089958190918,16.902213287353515,16.537194108963014,15.218002109527587,15.726776371002197,17.76466121673584
2009-05-01,59.29813462772349,C,16.617141723632812,16.9342903137207,16.8490779876709,16.546569967269896,15.265253505706788,15.728111324310303,17.726050720214843
2009-05-04,59.39732743757139,A,17.229835510253906,17.013229751586913,16.903293800354003,16.58381590843201,15.333360691070556,15.733927307128907,17.69730978965759
2009-05-05,59.47779978213197,A,17.67544174194336,17.143196487426756,17.0450798034668,16.678364562988282,15.405833320617676,15.73468957901001,17.666761417388916
2009-05-06,59.09948647051991,A,17.19270896911621,17.042936706542967,17.063633346557616,16.735873222351074,15.467176723480225,15.730075874328612,17.632770233154297
2009-05-07,59.022298334695336,C,16.388151168823242,17.020655822753906,17.020777702331543,16.730113410949706,15.51746717453003,15.719428310394287,17.597510747909546
2009-05-08,58.87741109817213,C,16.128219604492188,16.922871398925782,16.928580856323244,16.711357021331786,15.558749580383301,15.702889575958253,17.56083052635193
2009-05-11,58.26563823204253,B,15.725942611694336,16.62209281921387,16.81766128540039,16.67770919799805,15.59665605545044,15.68452257156372,17.524287977218627
2009-05-12,57.33847309110456,B,15.36699104309082,16.160402679443358,16.651799583435057,16.656835317611694,15.630701370239258,15.66146879196167,17.479503440856934
2009-05-13,56.432497599340365,B,14.543865203857422,15.630633926391601,16.336785316467285,16.599105739593504,15.64607219696045,15.629330348968505,17.43132978439331
2009-05-14,55.765818277743925,B,14.308695793151855,15.214742851257324,16.117699337005615,16.509956312179565,15.661900825500489,15.594840211868286,17.38573353290558
2009-05-15,55.1165049455609,B,14.19110107421875,14.827319145202637,15.87509527206421,16.362086629867555,15.674517345428466,15.55972279548645,17.33319286823273
2009-05-18,54.879323978473174,B,14.797608375549316,14.641652297973632,15.63187255859375,16.267583179473878,15.70848035812378,15.535181503295899,17.284259901046752
2009-05-19,54.83414624676658,B,14.85949993133545,14.540154075622558,15.350278377532959,16.19767909049988,15.73102403640747,15.506869955062866,17.236302256584167
2009-05-20,55.05931853741513,B,14.512925148010254,14.533966064453125,15.082299995422364,16.07296667098999,15.75019998550415,15.474178276062013,17.189547853469847
2009-05-21,55.05382958731536,B,13.97449016571045,14.467124938964844,14.840933895111084,15.930855798721314,15.74607297897339,15.436102247238159,17.139677472114563
