Date,GRADE,GPS,WM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-08-12,45.049408921491874,B,7.229615211486816,7.257967376708985,7.371373701095581,7.357197523117065,7.449339923858642,7.523053879737854,8.497280595302582
1992-08-13,45.09271522160989,B,7.087859153747559,7.229616165161133,7.343022251129151,7.3394780397415165,7.4436696338653565,7.506043000221252,8.488775155544282
1992-08-14,45.226053390346614,B,7.371373653411865,7.286319065093994,7.328846120834351,7.332389974594117,7.435164203643799,7.491867265701294,8.481687288284302
1992-08-17,45.135743771875106,B,7.087859153747559,7.229616165161133,7.28631854057312,7.339477801322937,7.420988483428955,7.474856386184692,8.471055483818054
1992-08-18,45.116129367432315,B,7.371373653411865,7.229616165161133,7.28631854057312,7.3323897361755375,7.418153257369995,7.460680651664734,8.463258831501006
1992-08-19,45.09192484998015,B,7.087859153747559,7.201264953613281,7.229616165161133,7.314670252799988,7.412482967376709,7.4493400621414185,8.454044606685638
1992-08-20,45.17826839965026,B,7.15873908996582,7.215440940856934,7.222528553009033,7.300494766235351,7.413900566101074,7.437290682792663,8.445184781551362
1992-08-21,45.166211222700845,B,7.15873908996582,7.172914028167725,7.22961654663086,7.286319279670716,7.41531816482544,7.426658892631531,8.436324956417083
1992-08-24,45.3584536187083,B,7.371373653411865,7.229616928100586,7.22961654663086,7.293407201766968,7.411065483093262,7.419571008682251,8.428528304100036
1992-08-25,45.23595838369783,B,6.946102619171143,7.144562721252441,7.187089443206787,7.279231572151184,7.398307380676269,7.407521662712097,8.419314081668853
1992-08-26,45.41509757868306,B,7.371373653411865,7.201265621185303,7.201265287399292,7.2863194942474365,7.389801950454712,7.407521662712097,8.408682298660278
1992-08-27,45.32796124154288,B,6.946102619171143,7.158738327026367,7.187089633941651,7.2650559425354,7.37279109954834,7.4032689523696895,8.396278536319732
1992-08-28,45.27823405286563,B,7.087859153747559,7.1445623397827145,7.1587381839752195,7.243792152404785,7.3586153793334965,7.399016194343567,8.386355521678924
1992-08-31,45.08668366626808,B,6.875223159790039,7.045332241058349,7.137474584579468,7.211896562576294,7.340186939239502,7.395472273826599,8.376786901950837
1992-09-01,45.199799242090684,B,7.087859153747559,7.073683547973633,7.1091231346130375,7.197720837593079,7.326011219024658,7.395472273826599,8.366155097484588
1992-09-02,45.078963460049316,B,7.087859153747559,7.0169806480407715,7.1091231346130375,7.169369649887085,7.320340929031372,7.394054713249207,8.355523293018342
1992-09-03,45.18818028731226,B,7.087859153747559,7.045331954956055,7.102035140991211,7.162281847000122,7.311835412979126,7.391928334236145,8.344891488552094
1992-09-04,45.25475569582614,B,7.087859153747559,7.045331954956055,7.094947147369385,7.162281847000122,7.297659692764282,7.389801955223083,8.334968473911285
1992-09-07,45.40028361005914,B,7.087859153747559,7.087859153747559,7.0665956974029545,7.148106122016907,7.291989402770996,7.389801955223083,8.325754249095917
1992-09-08,45.45631858970905,B,7.087859153747559,7.087859153747559,7.080771350860596,7.133930397033692,7.28348388671875,7.392637104988098,8.315476858615876
1992-09-09,45.49633147121707,B,7.087859153747559,7.087859153747559,7.052419900894165,7.126842594146728,7.277813596725464,7.394054670333862,8.304136283397675
1992-09-10,45.514905299966024,B,7.087859153747559,7.087859153747559,7.066595554351807,7.126842594146728,7.269308080673218,7.396181030273437,8.291378128528596
1992-09-11,45.518921895514474,B,7.087859153747559,7.087859153747559,7.066595554351807,7.1126668691635135,7.260802564620971,7.399016180038452,8.278619973659515
1992-09-14,45.49805225724123,B,7.016979694366455,7.073683261871338,7.080771207809448,7.109122896194458,7.253714685440063,7.3983073854446415,8.264089846611023
1992-09-15,45.44580539000119,B,7.087859153747559,7.073683261871338,7.080771207809448,7.094947171211243,7.242374210357666,7.401142535209655,8.249559717178345
1992-09-16,45.39388653549097,B,6.946102619171143,7.045331954956055,7.066595554351807,7.087859344482422,7.233868789672852,7.401142535209655,8.23325763463974
1992-09-17,45.13311958054348,B,6.520830154418945,6.931926155090332,7.0098926544189455,7.0559638977050785,7.2111877346038815,7.397598605155945,8.216955559253693
1992-09-18,44.85804411532047,B,6.379074573516846,6.7901692390441895,6.939014196395874,7.01698067188263,7.194176921844482,7.393345909118652,8.198172731399536
1992-09-21,44.52416265805716,B,6.23731803894043,6.634236907958984,6.853960084915161,6.960277891159057,7.174330978393555,7.386258063316345,8.179744296073913
1992-09-22,44.22333487389642,B,6.23731803894043,6.464128684997559,6.768905973434448,6.924838662147522,7.150232362747192,7.380587801933289,8.16131586074829
1992-09-23,43.94453848388009,B,6.23731803894043,6.322371768951416,6.683851861953736,6.86813588142395,7.130386419296265,7.373499956130981,8.142178654670715
1992-09-24,43.89689448739367,B,6.23731803894043,6.265669345855713,6.598797750473023,6.832696652412414,7.106287803649902,7.366412110328675,8.122332649230957
1992-09-25,43.96961907784333,B,6.449951648712158,6.279844760894775,6.535006999969482,6.8008012771606445,7.085024137496948,7.354362797737122,8.1063849568367
1992-09-28,44.13556067642251,B,6.379074573516846,6.308196067810059,6.471216487884521,6.775993847846985,7.073683576583862,7.340895872116089,8.089374103546142
1992-09-29,44.23335048992917,B,6.379074573516846,6.336547374725342,6.40033802986145,6.740554618835449,7.051002368927002,7.325302600860596,8.073780825138092
1992-09-30,44.36614188419919,B,6.379074573516846,6.364898681640625,6.343635225296021,6.705115389823914,7.029738883972168,7.310418109893799,8.058187546730041
1992-10-01,44.42903455371058,B,6.308190822601318,6.379073238372802,6.322371292114258,6.666131973266602,7.007057723999023,7.294116001129151,8.03940470457077
1992-10-02,44.41311696255116,B,6.308190822601318,6.350721073150635,6.315282917022705,6.627148556709289,6.984376564025879,7.279231457710266,8.020621862411499
1992-10-05,44.370918208704545,B,6.23731803894043,6.322369766235352,6.315282917022705,6.584621500968933,6.964530620574951,7.263638186454773,8.001484656333924
1992-10-06,44.38523762206944,B,6.23731803894043,6.2940184593200685,6.315282917022705,6.542094445228576,6.944684677124023,7.24804491519928,7.983056221008301
1992-10-07,44.385496324867724,B,6.23731803894043,6.265667152404785,6.315282917022705,6.49956738948822,6.924838733673096,7.23386926651001,7.964627785682678
1992-10-08,44.368429703760775,B,6.23731803894043,6.251492595672607,6.315282917022705,6.457040333747864,6.902157621383667,7.215440826416016,7.94478178024292
1992-10-09,44.32615240203554,B,6.23731803894043,6.23731803894043,6.294019556045532,6.414513278007507,6.876641283035278,7.1970123863220214,7.924935774803162
1992-10-12,44.30703692329399,B,6.23731803894043,6.23731803894043,6.27984390258789,6.375530195236206,6.85112494468689,7.178583946228027,7.906152939796447
1992-10-13,44.484624669145,B,6.662588596343994,6.322372150421143,6.308195304870606,6.354266667366028,6.836949243545532,7.168661003112793,7.890559656620026
1992-10-14,44.56335138818499,C,6.520830154418945,6.379074573516846,6.322370862960815,6.333003044128418,6.814268188476563,7.153067684173584,7.872840011119843
1992-10-15,44.74657686561441,C,6.520830154418945,6.435776996612549,6.343634796142578,6.333003044128418,6.800092487335205,7.137474365234375,7.8572467112541196
1992-10-16,44.94960405277086,C,6.379074573516846,6.464128303527832,6.350723171234131,6.333003044128418,6.785916795730591,7.127551374435424,7.840944633483887
1992-10-19,45.102587632082624,C,6.379074573516846,6.492479610443115,6.364898824691773,6.340090870857239,6.76607081413269,7.113375668525696,7.823933780193329
1992-10-20,45.085454688773176,C,6.520830154418945,6.464127922058106,6.393250036239624,6.354266476631165,6.749059944152832,7.104870233535767,7.807631704807282
1992-10-21,45.169447242205926,C,6.520830154418945,6.464127922058106,6.421601247787476,6.368442082405091,6.734884243011475,7.092112083435058,7.792038404941559
1992-10-22,45.21071092673022,C,6.520830154418945,6.464127922058106,6.449952459335327,6.382617688179016,6.723543663024902,7.083606648445129,7.777153904438019
1992-10-23,45.283067976299414,C,6.662588596343994,6.520830726623535,6.492479515075684,6.393249535560608,6.709367961883545,7.072266082763672,7.762978196144104
1992-10-26,45.388488890115234,C,6.662588596343994,6.577533531188965,6.53500657081604,6.4074252367019655,6.700862550735474,7.0609255170822145,7.747384912967682
1992-10-27,45.51397620600437,C,6.946102619171143,6.662588024139405,6.563357973098755,6.43577663898468,6.6923571300506595,7.055255193710327,7.732500400543213
1992-10-28,45.75206313087489,C,7.15873908996582,6.790169811248779,6.627148866653442,6.474759864807129,6.693774728775025,7.0531288480758665,7.718679070472717
1992-10-29,46.005848850191505,C,7.229615211486816,6.931926822662353,6.6980273723602295,6.5208310842514035,6.6951922512054445,7.054546408653259,7.70592092037201
1992-10-30,46.30800106760906,C,7.371373653411865,7.073683834075927,6.797257280349731,6.573990225791931,6.699444942474365,7.057381553649902,7.6959979176521305
1992-11-02,46.53223946888115,C,7.300497055053711,7.201265525817871,6.889399528503418,6.627149176597595,6.698027410507202,7.054546446800232,7.684302952289581
1992-11-03,46.780897870952,C,7.513134956359863,7.314671993255615,6.98863000869751,6.690940022468567,6.709368057250977,7.053837718963623,7.675088756084442
1992-11-04,46.782938160358476,C,7.371373653411865,7.357198905944824,7.073684358596802,6.7476428031921385,6.709368057250977,7.049585003852844,7.663393778800964
1992-11-05,46.86503184519376,C,7.654882907867432,7.442252445220947,7.187089633941651,6.818521046638489,6.723543663024902,7.048167381286621,7.652761967182159
1992-11-06,46.84224538094474,C,7.654882907867432,7.4989542961120605,7.286319065093994,6.889399290084839,6.7348841381073,7.046749758720398,7.64248453617096
1992-11-09,46.91426314778829,C,7.654882907867432,7.569831466674804,7.385548496246338,6.960277533531189,6.750477333068847,7.045332136154175,7.6332702994346615
1992-11-10,46.78078592601721,C,7.584007740020752,7.584006023406983,7.4493390083312985,7.006348490715027,6.760400304794311,7.043205761909485,7.622284111976623
1992-11-11,46.79643805615488,C,7.584007740020752,7.62653284072876,7.491865873336792,7.059507369995117,6.770323276519775,7.045332102775574,7.611297924518585
1992-11-12,46.71176799034699,C,7.725767135620117,7.640709686279297,7.541481065750122,7.119754219055176,6.783081436157227,7.047458424568176,7.602792484760284
1992-11-13,46.60246497685254,C,7.654882907867432,7.640709686279297,7.569831991195679,7.183544635772705,6.794421911239624,7.046040802001953,7.592160673141479
1992-11-16,46.49224500916113,A,7.654882907867432,7.640709686279297,7.605270576477051,7.247335052490234,6.805762386322021,7.048875894546509,7.581528861522674
1992-11-17,46.555380977064374,A,7.796645164489746,7.683237171173095,7.633621597290039,7.311125802993774,6.819938106536865,7.051710996627808,7.573732216358184
1992-11-18,46.54157904217598,A,7.654882907867432,7.697412204742432,7.661972522735596,7.367828440666199,6.831278581619262,7.054546089172363,7.56310040473938
1992-11-19,46.405196552692665,A,7.513134956359863,7.654885768890381,7.647797727584839,7.4174436807632445,6.839784097671509,7.054546089172363,7.553177428245545
1992-11-20,46.34801813036865,A,7.584007740020752,7.640710735321045,7.6407102108001705,7.463514637947083,6.849707069396973,7.055254817008972,7.542900016307831
1992-11-23,46.24651499246085,A,7.513134956359863,7.612361145019531,7.626535415649414,7.506041955947876,6.859630174636841,7.056672430038452,7.532268240451812
1992-11-24,46.06683514827108,P,7.513134956359863,7.5556591033935545,7.619448137283325,7.534393572807312,6.868135690689087,7.055254950523376,7.523054044246674
1992-11-25,46.01837935731709,P,7.654882907867432,7.5556591033935545,7.626535654067993,7.559200763702393,6.882311296463013,7.058090043067932,7.514548587799072
1992-11-26,46.0771273079316,P,7.654882907867432,7.584008693695068,7.619447231292725,7.580464148521424,6.904992351531982,7.058090043067932,7.506751902103424
1992-11-27,46.06580488930809,P,7.513134956359863,7.569834136962891,7.605272436141968,7.587552213668824,6.927673559188843,7.060925240516663,7.497183301448822
1992-11-30,46.16337115463363,P,7.654882907867432,7.598183727264404,7.605272436141968,7.605271506309509,6.956024856567383,7.065177917480469,7.4900954055786135
1992-12-01,46.325072242223094,A,7.796645164489746,7.654885768890381,7.605272436141968,7.619447016716004,6.987211399078369,7.068721880912781,7.485133895874023
1992-12-02,46.32493288377115,A,7.584007740020752,7.640710735321045,7.5981849193572994,7.630078721046448,7.014145193099975,7.0722658061981205,7.476982834339142
1992-12-03,46.32044711874256,A,7.654882907867432,7.640710735321045,7.612359714508057,7.630078721046448,7.0424964904785154,7.074392147064209,7.46847737789154
1992-12-04,46.31929842926676,A,7.584007740020752,7.654885292053223,7.612359714508057,7.626534962654114,7.065177612304687,7.0751008749008175,7.458199965953827
1992-12-07,46.27758407851665,A,7.654882907867432,7.654885292053223,7.626534509658813,7.626534962654114,7.0906937789916995,7.082188677787781,7.448276929855346
1992-12-08,46.11544446663084,A,7.513134956359863,7.598183250427246,7.626534509658813,7.622991323471069,7.11337498664856,7.082188677787781,7.437999534606933
1992-12-09,46.14314268446523,A,7.725767135620117,7.626535129547119,7.633622932434082,7.630079293251038,7.140308837890625,7.085023860931397,7.429848499298096
1992-12-10,46.17838465054686,A,7.796645164489746,7.654887580871582,7.647799158096314,7.633623194694519,7.1700779247283934,7.088567824363708,7.422051854133606
1992-12-11,46.39977055797343,A,8.080162048339844,7.7541184425354,7.7045018672943115,7.65488715171814,7.205517349243164,7.094946956634521,7.415672793388366
1992-12-14,46.623838770364564,A,8.221918106079102,7.867525482177735,7.761205387115479,7.683238911628723,7.245209350585937,7.104869985580445,7.4103568983078
1992-12-15,46.92735024752266,A,8.221918106079102,8.009282112121582,7.803732681274414,7.704502558708191,7.284901351928711,7.114793014526367,7.404686617851257
1992-12-16,47.004456541563435,A,7.867523670196533,8.037633419036865,7.832084274291992,7.715134596824646,7.317505464553833,7.121172099113465,7.399370715618134
1992-12-17,47.084250166184574,A,7.938401699066162,8.065984725952148,7.860436153411865,7.736397933959961,7.351527137756348,7.126842379570007,7.394409203529358
1992-12-18,46.95776319899564,A,7.867523670196533,8.023457050323486,7.888787746429443,7.75057373046875,7.384131250381469,7.130386266708374,7.388738920688629
1992-12-21,46.855903460348685,A,8.080162048339844,7.995105838775634,7.931315660476685,7.778925085067749,7.420988130569458,7.136056537628174,7.38519499540329
1992-12-22,46.75909825266371,A,8.080162048339844,7.966754627227783,7.988018369674682,7.807276439666748,7.449339599609375,7.143144421577453,7.381296684741974
1992-12-23,46.7197646701246,A,7.938401699066162,7.980930233001709,8.009281826019286,7.821452379226685,7.477691030502319,7.145979609489441,7.375626382827758
1992-12-24,46.735235848582256,A,8.080162048339844,8.009282302856445,8.037633514404297,7.842716336250305,7.5088776683807374,7.154485077857971,7.37208245754242
1992-12-25,46.810542441534494,A,8.080162048339844,8.051809978485107,8.037633514404297,7.871067690849304,7.542899417877197,7.164408106803894,7.367120957374572
1992-12-28,46.755517742687125,A,8.080162048339844,8.051809978485107,8.023457908630371,7.892331647872925,7.576921167373658,7.171495990753174,7.362868247032165
1992-12-29,46.63145158301058,A,7.938401699066162,8.023457908630371,7.995106267929077,7.899419474601745,7.605272598266602,7.177166271209717,7.3579067349433895
1992-12-30,46.75980529954521,A,8.221918106079102,8.080161190032959,8.030545711517334,7.931314992904663,7.639294357299804,7.187089300155639,7.355071589946747
1992-12-31,46.795249250744035,A,8.221918106079102,8.10851240158081,8.058897352218628,7.959666752815247,7.673316116333008,7.198429889678955,7.352236444950104
1993-01-01,46.827738078506336,A,8.221918106079102,8.136863613128662,8.094336795806885,7.991562271118164,7.70450270652771,7.206935334205627,7.349401299953461
1993-01-04,46.786350611832894,A,7.938401699066162,8.108511543273925,8.080160760879517,8.0057382106781,7.730018968582153,7.215440759658813,7.345148572921753
1993-01-05,46.931241970158474,A,8.221918106079102,8.165214824676514,8.094336366653442,8.041177368164062,7.755535278320313,7.223946204185486,7.342313427925109
1993-01-06,46.762689284706504,A,7.938401699066162,8.108511543273925,8.094336366653442,8.051809096336365,7.771128530502319,7.232451629638672,7.340895845890045
1993-01-07,46.58374532570651,A,7.938401699066162,8.051808261871338,8.080160331726074,8.058896923065186,7.785304260253906,7.240248255729675,7.33876946926117
1993-01-08,46.50632285506299,P,8.221918106079102,8.051808261871338,8.0943359375,8.065984725952148,7.802315149307251,7.250880045890808,7.33876946926117
1993-01-11,46.518046325576556,A,8.080162048339844,8.080160331726074,8.0943359375,8.058896923065186,7.817908449172974,7.257967929840088,7.33876946926117
1993-01-12,46.32088301225204,P,7.867523670196533,8.009281444549561,8.087248134613038,8.041177201271058,7.824996223449707,7.267182140350342,7.337351901531219
1993-01-13,46.26356969031093,P,7.796645164489746,7.980930137634277,8.0447208404541,8.037633275985717,7.833501653671265,7.271434855461121,7.339478259086609
1993-01-14,46.23567870530011,P,7.796645164489746,7.952578830718994,8.002193546295166,8.030545449256897,7.836336898803711,7.279940280914307,7.341604616641998
1993-01-15,46.02119203131708,P,7.654882907867432,7.8391717910766605,7.945490026473999,8.019913411140442,7.836336898803711,7.285610518455505,7.342313356399536
1993-01-18,45.89159750373971,P,7.654882907867432,7.754115962982178,7.917138147354126,7.998649454116821,7.836336898803711,7.293407115936279,7.344439694881439
1993-01-19,45.85451170505281,P,7.654882907867432,7.711587810516358,7.860434627532959,7.9773854970932,7.837754402160645,7.299077353477478,7.347274813652039
1993-01-20,45.9551833334194,P,7.938401699066162,7.739939117431641,7.860434627532959,7.9773854970932,7.844842281341553,7.307582778930664,7.350818746089935
1993-01-21,46.036887516088306,P,7.938401699066162,7.768290424346924,7.860434627532959,7.970297479629517,7.849094972610474,7.31608820438385,7.354008269309998
1993-01-22,46.089646759819125,P,7.654882907867432,7.768290424346924,7.803731107711792,7.949033522605896,7.849094972610474,7.3217584419250485,7.355780198574066
1993-01-25,46.23140766483068,P,7.938401699066162,7.82499418258667,7.789555072784424,7.941945505142212,7.854765348434448,7.3302638673782345,7.360032911300659
1993-01-26,46.29599179406697,P,7.654882907867432,7.82499418258667,7.768290996551514,7.927769565582276,7.851930103302002,7.335934104919434,7.364285604953766
1993-01-27,46.281412264851326,P,7.938401699066162,7.82499418258667,7.782466650009155,7.913593745231628,7.857600479125977,7.34443953037262,7.369247100353241
1993-01-28,46.23979864328789,P,7.796645164489746,7.796642875671386,7.782466650009155,7.8923300981521605,7.863270683288574,7.351527390480041,7.37385421037674
1993-01-29,46.30565214835297,P,7.654882907867432,7.796642875671386,7.782466650009155,7.863978338241577,7.864688186645508,7.3571976280212406,7.378106904029846
1993-02-01,46.279330850003824,P,7.796645164489746,7.768291568756103,7.796642875671386,7.8568905115127565,7.870358390808105,7.364994282722473,7.381650834083557
1993-02-02,46.29519230381093,P,7.654882907867432,7.768291568756103,7.796642875671386,7.8285387516021725,7.873193349838257,7.370664520263672,7.385903527736664
1993-02-03,46.19298753181601,P,7.654882907867432,7.711587810516358,7.768290996551514,7.814362812042236,7.873193349838257,7.377752323150634,7.389447429180145
1993-02-04,46.17456458790713,P,7.654882907867432,7.683235359191895,7.739939117431641,7.8001868724823,7.873193349838257,7.3890928506851195,7.393345727920532
1993-02-05,46.2103146552794,P,7.654882907867432,7.683235359191895,7.739939117431641,7.771835112571717,7.876028308868408,7.401850934028626,7.397598421573639
1993-02-08,46.278612061607696,P,7.938401699066162,7.711586666107178,7.739939117431641,7.764747095108032,7.881698684692383,7.418861770629883,7.402559916973114
1993-02-09,46.440856481105094,P,7.938401699066162,7.768290424346924,7.768290996551514,7.768290996551514,7.884533815383911,7.43587260723114,7.408230204582214
1993-02-10,46.516256009398994,P,7.654882907867432,7.768290424346924,7.739939117431641,7.761202883720398,7.885951318740845,7.45004825592041,7.411774106025696
1993-02-11,46.679355740909564,A,7.938401699066162,7.82499418258667,7.754114770889283,7.768290710449219,7.89162169456482,7.4670590925216676,7.416735601425171
1993-02-12,46.852589606218366,A,8.080162048339844,7.910050010681152,7.796642684936524,7.7895546674728395,7.901544780731201,7.4833611965179445,7.418861997127533
1993-02-15,46.90296012810533,A,8.080162048339844,7.938402080535889,7.824994373321533,7.81081862449646,7.910050363540649,7.500372071266174,7.420633971691132
1993-02-16,46.91266388963073,A,8.080162048339844,7.966754150390625,7.867522287368774,7.832082581520081,7.921390905380249,7.517382946014404,7.4213427734375
1993-02-17,46.99665711172714,A,7.938401699066162,8.023457908630371,7.895874166488648,7.832082581520081,7.92564359664917,7.532976217269898,7.4216971635818485
1993-02-18,46.95189854645992,A,8.009281158447266,8.037633800506592,7.931313991546631,7.835626554489136,7.92989631652832,7.549987120628357,7.422051560878754
1993-02-19,46.88144596882582,A,8.080162048339844,8.037633800506592,7.973841905593872,7.8568905115127565,7.92989631652832,7.567706832885742,7.423469145298004
1993-02-22,46.74916692218374,A,7.938401699066162,8.009281730651855,7.973841905593872,7.8568905115127565,7.924225988388062,7.5847176694869995,7.424177927970886
1993-02-23,46.73799188735142,A,8.221918106079102,8.037632942199707,8.002193546295166,7.88524227142334,7.924225988388062,7.604563670158386,7.426304292678833
1993-02-24,46.71464181481582,A,7.938401699066162,8.037632942199707,8.030545425415038,7.88524227142334,7.925643548965454,7.621574506759644,7.427721886634827
1993-02-25,46.709182149513225,A,8.080162048339844,8.051809120178223,8.044721460342407,7.899418115615845,7.928478755950928,7.640002946853638,7.427721886634827
1993-02-26,46.615875716615044,A,7.938401699066162,8.023457050323486,8.030545425415038,7.913594055175781,7.92989631652832,7.657013783454895,7.427013084888459
1993-03-01,46.73927740790129,A,8.221918106079102,8.080160331726074,8.044721031188965,7.934857702255249,7.932731437683105,7.676859784126282,7.427721865177155
1993-03-02,46.58988105880544,A,7.938401699066162,8.023457050323486,8.030544996261597,7.949033641815186,7.929896230697632,7.689617915153503,7.4291394591331485
1993-03-03,46.493096921546446,P,7.796645164489746,7.995105743408203,8.016369342803955,7.9561217546463014,7.927061100006103,7.702376065254211,7.427721874713898
1993-03-04,46.35350411682373,B,7.796645164489746,7.938402366638184,7.995105743408203,7.963209867477417,7.921390762329102,7.71513421535492,7.426304290294647
1993-03-05,46.433882014079195,P,8.080162048339844,7.96675443649292,7.995105743408203,7.984473824501038,7.921390762329102,7.732145090103149,7.429848232269287
1993-03-08,46.29685777568011,P,7.938401699066162,7.910051155090332,7.995105743408203,7.984473824501038,7.9185555553436275,7.747738361358643,7.43055701494217
1993-03-09,46.31811819502849,P,7.938401699066162,7.910051155090332,7.9667541027069095,7.984473824501038,7.9185555553436275,7.761914076805115,7.4333921551704405
1993-03-10,46.3854584733998,P,7.938401699066162,7.938402462005615,7.9667541027069095,7.998649764060974,7.912885227203369,7.776089792251587,7.434100937843323
1993-03-11,46.464655012737246,A,7.938401699066162,7.966753768920898,7.952578067779541,7.998649764060974,7.90721489906311,7.790265507698059,7.436936078071594
1993-03-12,46.45509415075941,A,8.221918106079102,7.99510498046875,7.980929708480835,8.005737566947937,7.90721489906311,7.80585880279541,7.439062442779541
1993-03-15,46.558009711122544,A,8.221918106079102,8.051808261871338,7.980929708480835,8.0128253698349,7.912885227203369,7.821452097892761,7.441188807487488
1993-03-16,46.47793154122121,A,7.796645164489746,8.023456954956055,7.966754055023193,7.998649525642395,7.904379768371582,7.829957523345947,7.4426063585281375
1993-03-17,46.45902470505012,A,7.938401699066162,8.023456954956055,7.980929708480835,7.998649525642395,7.904379768371582,7.83775414943695,7.445441498756408
1993-03-18,46.45985861614096,A,7.938401699066162,8.023456954956055,7.995105361938476,7.99510555267334,7.904379768371582,7.844842014312744,7.449694211483002
1993-03-19,46.31078845916892,P,7.938401699066162,7.966753673553467,7.980929327011109,7.988017535209655,7.898709440231324,7.850512294769287,7.453946924209594
1993-03-22,46.11678367293836,P,7.796645164489746,7.881699085235596,7.966753673553467,7.980929708480835,7.893039102554321,7.855473775863647,7.45501011133194
1993-03-23,46.055574478991964,P,7.654882907867432,7.853346633911133,7.938401794433593,7.9525779485702515,7.888786287307739,7.856891255378724,7.455364487171173
1993-03-24,45.96729726944898,P,7.796645164489746,7.824995326995849,7.924226140975952,7.945490121841431,7.888786287307739,7.861143970489502,7.455364487171173
1993-03-25,45.85415764731773,P,7.796645164489746,7.796644020080566,7.91005048751831,7.931314277648926,7.888786287307739,7.862561593055725,7.455364487171173
1993-03-26,45.700205958008574,P,7.513134956359863,7.711590671539307,7.8391721725463865,7.910050940513611,7.885951328277588,7.861144113540649,7.4539469361305235
1993-03-29,45.58303600254802,B,7.513134956359863,7.65488862991333,7.768293857574463,7.874611783027649,7.883116369247436,7.859726634025574,7.452529385089874
1993-03-30,45.63152518881039,B,7.654882907867432,7.65488862991333,7.754117631912232,7.860435843467712,7.883116369247436,7.86043538570404,7.451820573806763
1993-03-31,45.5397905181705,B,7.513134956359863,7.598186588287353,7.711590957641602,7.846260333061219,7.87461103439331,7.859726657867432,7.4525293803215025
1993-04-01,45.45905309603188,B,7.513134956359863,7.541484546661377,7.669064283370972,7.832084822654724,7.866105699539185,7.857600336074829,7.4525293803215025
1993-04-02,45.57822035658882,B,7.654882907867432,7.569834136962891,7.640712404251099,7.810820865631103,7.866105699539185,7.857600336074829,7.451820569038391
1993-04-05,45.725521062614426,B,7.654882907867432,7.598183727264404,7.626536178588867,7.796644926071167,7.86043532371521,7.857600336074829,7.453238115310669
1993-04-06,45.739745092784204,B,7.654882907867432,7.598183727264404,7.626536178588867,7.782468986511231,7.86043532371521,7.8561827135086055,7.453946855068207
1993-04-07,45.827389379577056,B,7.654882907867432,7.626533317565918,7.612359952926636,7.768293046951294,7.854764947891235,7.8561827135086055,7.455364401340485
1993-04-08,45.93547741988718,B,7.654882907867432,7.654882907867432,7.598183727264404,7.754117107391357,7.851929702758789,7.857600193023682,7.456073141098022
1993-04-09,45.96456063674797,P,7.654882907867432,7.654882907867432,7.612358522415161,7.725765347480774,7.851929702758789,7.858308944702149,7.45678188085556
1993-04-12,45.97090956846525,P,7.654882907867432,7.654882907867432,7.626533317565918,7.697413587570191,7.849094457626343,7.859726424217224,7.4581994271278385
1993-04-13,46.01698895852553,A,7.725767135620117,7.669059753417969,7.633621740341186,7.693869686126709,7.850512142181397,7.861852746009827,7.458553848266601
1993-04-14,45.986861520431944,A,7.513134956359863,7.640710163116455,7.633621740341186,7.672606348991394,7.847677183151245,7.8604352664947506,7.459262654781342
1993-04-15,45.93748025799346,P,7.513134956359863,7.612360572814941,7.633621740341186,7.6513430118560795,7.844842224121094,7.859017786979675,7.458553915023804
1993-04-16,45.95726179550045,P,7.654882907867432,7.612360572814941,7.633621740341186,7.637167072296142,7.844842224121094,7.8604352664947506,7.460680253505707
1993-04-19,45.964406206166615,P,7.654882907867432,7.612360572814941,7.633621740341186,7.630078959465027,7.839171848297119,7.8604352664947506,7.46280659198761
1993-04-20,45.860327812288745,B,7.513134956359863,7.569834136962891,7.61944694519043,7.622991561889648,7.830666513442993,7.857600164413452,7.463161022663116
1993-04-21,45.88002796985443,B,7.513134956359863,7.569834136962891,7.6052721500396725,7.608816051483155,7.827831554412842,7.856891436576843,7.464578621387481
1993-04-22,45.883773368667505,B,7.513134956359863,7.569834136962891,7.591097354888916,7.59464054107666,7.819326219558715,7.8554739570617675,7.464933052062988
1993-04-23,45.81918970409905,B,7.513134956359863,7.541484546661377,7.5769225597381595,7.59464054107666,7.807985677719116,7.854765229225158,7.464933052062988
1993-04-26,45.784119468429445,B,7.513134956359863,7.513134956359863,7.562747764587402,7.59464054107666,7.796645135879516,7.853347749710083,7.467768213748932
1993-04-27,45.80228071755018,B,7.513134956359863,7.513134956359863,7.541484546661377,7.587553143501282,7.785304594039917,7.853347749710083,7.467768213748932
1993-04-28,45.77707576991603,B,7.442248821258545,7.498957729339599,7.534395933151245,7.584008836746216,7.775381536483764,7.850512566566468,7.467768213748932
1993-04-29,45.62769394055943,B,7.087859153747559,7.4139025688171385,7.491868352890014,7.562745046615601,7.75695309638977,7.843424706459046,7.465996265411377
1993-04-30,45.383484470656676,B,6.946102619171143,7.3004961013793945,7.420990324020385,7.527306032180786,7.734271907806397,7.832084112167358,7.46351553440094
1993-05-03,45.13078220338452,B,6.946102619171143,7.187089633941651,7.3501122951507565,7.491867017745972,7.714425926208496,7.819325957298279,7.462097971439362
