Date,GRADE,GPS,TPR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-06-23,47.70308106096393,B,18.84278678894043,19.108572006225586,19.01931667327881,19.202124309539794,20.364097023010252,21.91204822540283,21.972245845794678
2006-06-26,47.13439877515285,B,18.84939765930176,18.97898635864258,19.05898551940918,19.15617437362671,20.292428131103517,21.857966136932372,21.961898832321168
2006-06-27,46.59454656223099,B,18.39320945739746,18.83485641479492,19.063613891601562,19.11716651916504,20.198544883728026,21.805735301971435,21.952642765045166
2006-06-28,46.355752195196736,B,18.93535041809082,18.793864440917968,19.10460510253906,19.102621173858644,20.11986801147461,21.757735805511473,21.947320489883424
2006-06-29,46.84697276923604,B,19.563447952270508,18.916838455200196,19.099316596984863,19.08906774520874,20.04555473327637,21.717868480682373,21.940609836578368
2006-06-30,47.67677060720903,B,19.76839637756348,19.101960372924808,19.105266189575197,19.08906774520874,19.977191619873047,21.68104236602783,21.93227931022644
2006-07-03,48.19236792174447,C,19.4973258972168,19.231546020507814,19.105266189575197,19.083117389678954,19.901688194274904,21.642431087493897,21.92302321434021
2006-07-04,49.290654892818374,C,19.4973258972168,19.45236930847168,19.1436128616333,19.08708429336548,19.857126617431643,21.601704158782958,21.912345638275145
2006-07-05,49.44904093551813,C,19.03451919555664,19.472203063964844,19.13303375244141,19.07981147766113,19.80502784729004,21.55767147064209,21.904246511459352
2006-07-06,49.557385400935544,C,19.345260620117188,19.42856559753418,19.17270202636719,19.101629066467286,19.759805259704592,21.512580966949464,21.89786642074585
2006-07-07,48.91562457424362,C,18.829566955566406,19.240799713134766,19.17138004302979,19.095348358154297,19.69977279663086,21.461540145874025,21.888345880508425
2006-07-10,48.56401067398148,C,18.723779678344727,19.08609046936035,19.158818244934086,19.10890188217163,19.645558357238773,21.409441452026368,21.878990602493285
2006-07-11,47.88032256741369,C,18.684106826782227,18.923446655273438,19.187907981872563,19.12576093673706,19.585261268615724,21.35767333984375,21.870560903549194
2006-07-12,47.19502123773876,B,18.25436210632324,18.767415237426757,19.119809150695804,19.11220712661743,19.511212272644045,21.29823589324951,21.860379152297973
2006-07-13,45.84130785126211,B,18.102298736572266,18.518822860717773,18.97369422912598,19.03650541305542,19.436502227783205,21.23985631942749,21.8476850605011
2006-07-14,44.65117007993567,B,17.474201202392578,18.247749710083006,18.744274711608888,18.924770450592042,19.364701194763185,21.175658531188965,21.831420755386354
2006-07-17,43.345252246821865,B,17.328754425048828,17.968744659423827,18.52741756439209,18.816341876983643,19.289197807312014,21.109080696105956,21.816015939712525
2006-07-18,41.703729388182005,B,16.91222381591797,17.614368057250978,18.268907356262208,18.706260108947752,19.205363807678225,21.042040004730225,21.799619340896605
2006-07-19,41.56216811649062,B,17.712223052978516,17.505940246582032,18.136677742004395,18.6348557472229,19.141100006103517,20.981941509246827,21.792511959075927
2006-07-20,41.796241436118784,B,17.566770553588867,17.39883460998535,17.958828735351563,18.565765380859375,19.07895191192627,20.918008270263673,21.783685598373413
2006-07-21,42.57398295967331,B,17.394866943359375,17.38296775817871,17.81535873413086,18.493369388580323,19.021563949584962,20.853149394989014,21.769966735839844
2006-07-24,43.99392128542897,B,18.003128051757812,17.517842483520507,17.74329357147217,18.451055908203124,18.97647346496582,20.797811069488525,21.75813214302063
2006-07-25,46.353368311311975,B,18.4659366607666,17.828585052490233,17.721476554870605,18.45469226837158,18.944738235473636,20.74868766784668,21.749570264816285
2006-07-26,47.07636821921266,B,18.05601692199707,17.897343826293945,17.70164203643799,18.410725593566895,18.909829406738282,20.69639066696167,21.73515717506409
2006-07-27,48.01162182702523,B,18.22130584716797,18.028250885009765,17.71354274749756,18.34361848831177,18.87082141876221,20.645019187927247,21.721438302993775
2006-07-28,49.254653562724314,C,18.60477638244629,18.27023277282715,17.82660026550293,18.285437488555907,18.84582992553711,20.589747047424318,21.707818613052368
2006-07-31,50.198699775054656,C,18.98162841796875,18.465932846069336,17.991887664794923,18.259652614593506,18.83644153594971,20.537714538574217,21.6994220161438
2006-08-01,50.84420861192868,C,19.503936767578125,18.67353286743164,18.251058959960936,18.259983158111574,18.836838073730473,20.488326625823973,21.690430364608766
2006-08-02,52.09117194466245,C,19.39154052734375,18.940637588500977,18.418990707397462,18.27783422470093,18.848738594055177,20.439798183441162,21.68031476020813
2006-08-03,53.672584039554685,C,19.940298080444336,19.28443603515625,18.656343460083008,18.307586097717284,18.856936759948734,20.399401950836182,21.67595118522644
2006-08-04,54.71785569159607,C,19.847740173339844,19.53302879333496,18.901630783081053,18.358494758605957,18.85852363586426,20.36284034729004,21.670529737472535
2006-08-07,55.06883658116721,C,19.728736877441406,19.68245048522949,19.074191665649415,18.40874261856079,18.85773044586182,20.324758110046385,21.662794322967528
2006-08-08,54.87140505606229,C,19.70890045166016,19.723443222045898,19.19848804473877,18.459982299804686,18.868441123962405,20.28865930557251,21.654100217819213
2006-08-09,54.739842118186374,C,19.636171340942383,19.772369384765625,19.3565034866333,18.529072761535645,18.876639404296878,20.24971748352051,21.643323469161988
2006-08-10,54.18754996433362,C,19.927078247070312,19.76972541809082,19.527080726623534,18.620311737060547,18.878490638732913,20.215602149963377,21.630662460327148
2006-08-11,53.64575860872899,C,19.82790184020996,19.765757751464843,19.6493932723999,18.737996768951415,18.87968074798584,20.17943717956543,21.616679124832153
2006-08-14,53.44464384603484,C,19.814674377441406,19.782945251464845,19.732697868347167,18.862292766571045,18.88364757537842,20.14637956619263,21.60084460258484
2006-08-15,53.969098996123904,C,20.35681915283203,19.91252899169922,19.81798610687256,19.034522533416748,18.902424201965335,20.122842597961426,21.590464487075806
2006-08-16,54.70273581034174,C,20.73367500305176,20.132029724121093,19.95219955444336,19.18559513092041,18.933498191833497,20.099305629730225,21.582233152389527
2006-08-17,55.13610830096565,C,20.61466407775879,20.269546890258788,20.019636154174805,19.337989807128906,18.96761329650879,20.07451238632202,21.569605112075806
2006-08-18,55.814799515774155,C,20.69400787353516,20.44276809692383,20.104262924194337,19.502946853637695,19.00238983154297,20.05282661437988,21.55866300582886
2006-08-21,56.198074869880315,C,20.330381393432617,20.54590950012207,20.16442737579346,19.619309520721437,19.039943275451662,20.028496284484863,21.54659704208374
2006-08-22,56.301715431962386,C,20.77996253967285,20.630538177490237,20.271533584594728,19.735010814666747,19.088604011535647,20.009455108642577,21.540514459609984
2006-08-23,55.50815630323103,C,20.204757690429688,20.52475471496582,20.328392219543456,19.84244785308838,19.122190399169924,19.98347188949585,21.529473247528077
2006-08-24,53.99579540043623,C,19.358491897583008,20.273520278930665,20.271533584594728,19.89930715560913,19.117033576965333,19.94400119781494,21.51310980796814
2006-08-25,52.06012440325272,C,19.179975509643555,19.970713806152343,20.206740951538087,19.928067111968993,19.106455078125002,19.90208423614502,21.495192613601684
2006-08-28,50.82862082709452,C,19.51055335998535,19.80674819946289,20.17632884979248,19.954513359069825,19.10671962738037,19.866911067962647,21.477606029510497
2006-08-29,49.35301523660013,B,19.79484748840332,19.609725189208984,20.12013168334961,19.969058895111083,19.120339393615723,19.83848159790039,21.46150701522827
2006-08-30,48.79729692843683,B,20.03947257995605,19.576668167114256,20.05071144104004,20.0014554977417,19.138322639465333,19.81626699447632,21.44289563179016
2006-08-31,49.41165169081336,B,19.96013069152832,19.69699592590332,19.985258102416992,20.0024471282959,19.158553695678712,19.79438289642334,21.423887538909913
2006-09-01,50.73878213269676,B,20.4361572265625,19.94823226928711,19.959473037719725,20.03186798095703,19.190421104431156,19.777259063720702,21.40494553565979
2006-09-04,51.712657441460074,C,20.4361572265625,20.13335304260254,19.970050621032716,20.067238998413085,19.22215629577637,19.757292213439943,21.390532417297365
2006-09-05,52.52305150649757,C,20.495664596557617,20.2735164642334,19.94162082672119,20.10657720565796,19.26420539855957,19.7313751411438,21.374763946533204
2006-09-06,52.884541944953895,C,20.25104713439941,20.315831375122066,19.946249771118165,20.13732099533081,19.290519332885744,19.705193672180176,21.36220211029053
2006-09-07,53.225495863395004,C,20.370046615600582,20.397814559936524,20.047405242919922,20.159469413757325,19.306651306152347,19.676103019714354,21.34768985748291
2006-09-08,53.65897885710151,C,21.077476501464844,20.52607841491699,20.23715534210205,20.22194814682007,19.332832908630373,19.65501226425171,21.33727675437927
2006-09-11,53.73281376778348,C,20.773347854614254,20.593516540527343,20.36343479156494,20.269881820678712,19.35835334777832,19.63002077102661,21.325442132949828
2006-09-12,55.11603768674101,C,22.10226058959961,20.914835739135743,20.59417610168457,20.35715389251709,19.410452041625977,19.63378932952881,21.31840086936951
2006-09-13,56.86047390350736,C,22.27415657043457,21.319457626342775,20.81764450073242,20.434177970886232,19.475244789123536,19.640136318206785,21.31423560142517
2006-09-14,58.533949033029124,C,22.37333869934082,21.72011604309082,21.058965301513673,20.522111701965333,19.535806350708008,19.6478058052063,21.31040093421936
2006-09-15,59.388624040144094,C,22.386550903320312,21.981930923461913,21.254004669189452,20.60673885345459,19.606946029663085,19.653359413146973,21.306268720626832
2006-09-18,60.676043319393585,A,22.28738212585449,22.28473777770996,21.439127159118648,20.704588890075684,19.67821807861328,19.661888217926027,21.302996006011963
2006-09-19,60.56919404050576,A,22.53201484680176,22.37068862915039,21.642762184143066,20.79219150543213,19.75517623901367,19.670218753814698,21.30243408203125
2006-09-20,60.69621716171429,A,22.889026641845703,22.493662643432618,21.906560134887695,20.92640495300293,19.84786952972412,19.679540901184083,21.30349190711975
2006-09-21,60.4910445584521,A,22.479116439819336,22.51481819152832,22.11746711730957,21.082436180114748,19.935405883789063,19.685954055786134,21.30250018119812
2006-09-22,60.35941403305677,A,22.24109268188477,22.48572654724121,22.233828735351562,21.235492038726807,20.030743713378907,19.697722454071044,21.301706781387328
2006-09-25,60.67204913526217,A,22.74357414245605,22.576964950561525,22.43085136413574,21.39714307785034,20.13904010772705,19.71411895751953,21.30593810081482
2006-09-26,60.993808991230374,A,22.90886688232422,22.652335357666015,22.511511993408202,21.552844047546387,20.258972969055176,19.7321683883667,21.30930995941162
2006-09-27,60.44409151529592,A,22.74357414245605,22.623244857788087,22.558453750610347,21.688049125671387,20.359599990844725,19.75034999847412,21.31073143005371
2006-09-28,60.13326303543126,A,22.53201484680176,22.63382453918457,22.574321365356447,21.81664333343506,20.458904876708985,19.768928394317626,21.311822366714477
2006-09-29,60.27031822495207,A,22.74357414245605,22.734320831298827,22.61002368927002,21.932014179229736,20.565879020690918,19.79372148513794,21.31512809753418
2006-10-02,59.533673385582055,A,22.61134147644043,22.707874298095703,22.642419624328614,22.040773391723633,20.65804328918457,19.817258377075195,21.317772665023803
2006-10-03,59.1307495704919,A,22.862585067749023,22.698617935180664,22.67547664642334,22.159119415283204,20.74597625732422,19.845357246398926,21.32438420295715
2006-10-04,59.74190850680045,A,23.47084045410156,22.844071197509763,22.733658027648925,22.32010908126831,20.854272727966308,19.882051067352293,21.330466775894166
2006-10-05,60.84029453922539,A,23.86753463745117,23.111175155639646,22.872499847412108,22.49498348236084,20.96719730377197,19.91900936126709,21.338830337524413
2006-10-06,61.09975925971667,A,23.371671676635746,23.236794662475585,22.985557746887203,22.609693241119384,21.062535209655763,19.954182567596437,21.345474891662597
2006-10-09,61.69072516222642,A,23.431175231933597,23.40076141357422,23.05431785583496,22.74258460998535,21.15152614593506,19.993983840942384,21.35241696357727
2006-10-10,62.01038831800653,A,23.662574768066406,23.560759353637696,23.12968864440918,22.820600318908692,21.234698905944825,20.035768489837647,21.360648260116577
2006-10-11,61.43630471684188,A,23.398113250732425,23.54621391296387,23.195142555236817,22.876798152923584,21.314830360412596,20.081784477233885,21.369507675170897
2006-10-12,60.339926255897076,A,23.570018768310547,23.486710739135745,23.298942947387694,22.93663215637207,21.387424774169922,20.122180767059326,21.377606792449953
2006-10-13,60.41027963991865,A,24.125385284423828,23.63745346069336,23.437124061584473,23.023573875427246,21.4729776763916,20.16575065612793,21.388119106292724
2006-10-16,60.62958018845012,A,24.31711196899414,23.81464080810547,23.607701110839844,23.12506036758423,21.564745178222655,20.211237812042235,21.395557050704955
2006-10-17,60.62495425161347,A,24.006378173828125,23.883401489257814,23.722080421447753,23.198778533935545,21.650694732666015,20.25956792831421,21.40226773262024
2006-10-18,60.738785367241064,A,23.880754470825195,23.979929733276368,23.763071823120118,23.24836492538452,21.73558639526367,20.306112899780274,21.410763511657716
2006-10-19,60.33848208466632,A,23.37827682495117,23.941581344604494,23.714146041870116,23.293322944641112,21.80461036682129,20.3415505027771,21.419358491897583
2006-10-20,59.27842297813354,A,23.31878089904785,23.780260467529295,23.708856964111327,23.34720735549927,21.874427947998047,20.377054347991944,21.426234502792358
2006-10-23,58.57437497653272,A,24.01960182189941,23.720758438110348,23.76769962310791,23.411008739471434,21.958526496887206,20.421087036132814,21.43661461830139
2006-10-24,59.98717631182251,A,25.92370986938477,24.10422477722168,23.993813133239748,23.561750888824463,22.06986431121826,20.486144256591796,21.45859787940979
2006-10-25,62.11472105750651,A,26.4129638671875,24.61066665649414,24.295298194885255,23.745220375061034,22.183450088500976,20.558474140167235,21.4822340297699
2006-10-26,64.81854746627396,A,26.214618682861328,25.17793502807617,24.559758186340332,23.929350566864013,22.29544918060303,20.631531238555908,21.504646987915038
2006-10-27,67.10638141527515,A,25.791479110717773,25.672474670410157,24.726367568969728,24.0817458152771,22.39739860534668,20.699894218444825,21.528646726608276
2006-10-30,69.33106137505119,A,26.44603157043457,26.157760620117188,24.93925952911377,24.273480319976805,22.51971160888672,20.77982744216919,21.55486141204834
2006-10-31,68.9184924552476,A,26.20800399780273,26.214619445800782,25.15942211151123,24.44075126647949,22.628272438049315,20.85843822479248,21.570563735961915
2006-11-01,67.82310140079046,A,26.214618682861328,26.174950408935548,25.392808532714845,24.57794017791748,22.74846965789795,20.935330028533937,21.584844560623168
2006-11-02,66.82358697481789,A,26.19477653503418,26.17098197937012,25.674458503723145,24.69430227279663,22.885195350646974,21.001114463806154,21.59753861427307
2006-11-03,65.9095424539953,A,25.52701759338379,26.11808967590332,25.895282173156737,24.802069568634032,23.012136192321776,21.05929563522339,21.606464109420777
2006-11-06,64.61038310426297,A,26.016271591186523,26.03213768005371,26.094949150085448,24.93132438659668,23.1422505569458,21.124485092163084,21.617009468078614
2006-11-07,63.9218615004147,A,26.10882568359375,26.012302017211915,26.113460731506347,25.053636932373045,23.268530120849608,21.194434757232667,21.628711795806886
2006-11-08,62.96283332235856,A,25.77164459228516,25.92370719909668,26.049328804016113,25.172313499450684,23.383173561096193,21.26074810028076,21.637736501693727
2006-11-09,61.74034868639159,A,25.533626556396484,25.79147720336914,25.98122959136963,25.27049388885498,23.494643478393556,21.326598587036134,21.644744682312012
2006-11-10,61.15360713378313,A,25.61297035217285,25.808667755126955,25.963378715515137,25.34487314224243,23.598179740905763,21.394300422668458,21.653174324035646
2006-11-13,60.47653322557363,P,25.95015335083008,25.795444107055665,25.913790893554687,25.42652521133423,23.708459663391114,21.46530797958374,21.661637058258055
2006-11-14,60.929051998374916,P,26.71048355102539,25.91577568054199,25.964038848876953,25.561730480194093,23.83275604248047,21.54848072052002,21.67710801124573
2006-11-15,62.98947905233434,A,27.90055084228516,26.34155693054199,26.132632064819337,25.76272029876709,23.985746116638182,21.638132724761963,21.69793426513672
2006-11-16,65.40395492193412,A,27.993106842041016,26.8334529876709,26.312465095520018,25.99346179962158,24.13820732116699,21.722429313659667,21.720148897171022
2006-11-17,67.4324335318143,A,27.79476928710937,27.269812774658202,26.539240264892577,26.217261219024657,24.27255317687988,21.802693042755127,21.74186770439148
2006-11-20,69.10000236918275,A,27.636091232299805,27.60700035095215,26.701222229003907,26.39808568954468,24.409808044433593,21.884080696105958,21.763255891799925
2006-11-21,69.47657700983397,A,27.90055084228516,27.8450138092041,26.880394744873048,26.496927738189697,24.525773849487305,21.96811294555664,21.7849085521698
2006-11-22,68.64336293184984,A,28.204679489135746,27.90583953857422,27.123698234558105,26.58651351928711,24.64438430786133,22.059814548492433,21.808743009567262
2006-11-23,67.62377574925327,A,28.204679489135746,27.948154067993165,27.39080352783203,26.68601655960083,24.761011123657227,22.148408737182617,21.83049485206604
2006-11-24,66.96482475129352,A,28.28400421142578,28.046001052856447,27.657906913757323,26.810642814636232,24.878960189819335,22.24295310974121,21.852246627807617
2006-11-27,66.17774897640523,A,27.841041564941406,28.086991119384766,27.846995735168456,26.880393314361573,24.990033378601073,22.334125728607177,21.871783590316774
2006-11-28,65.4479181863502,A,27.662540435791016,28.039389038085936,27.94220142364502,26.953120136260985,25.09264389038086,22.423910064697267,21.89079170227051
2006-11-29,65.02076241355577,A,28.36997413635254,28.072447967529296,27.989143753051756,27.06088790893555,25.202262840270997,22.52506618499756,21.911651039123534
2006-11-30,64.85308757151812,A,28.568309783935547,28.145174026489258,28.04666404724121,27.179564571380617,25.32404670715332,22.62972629547119,21.93479130744934
2006-12-01,64.3267617792092,A,28.184850692749023,28.125343322753906,28.085672187805176,27.31245622634888,25.442921867370604,22.736832790374756,21.95624566078186
2006-12-04,64.76529558511474,A,28.647647857666016,28.28666458129883,28.186827850341796,27.44402503967285,25.561003341674805,22.850021724700927,21.979551210403443
2006-12-05,65.80782238040511,A,28.859224319458008,28.526001358032225,28.28269519805908,27.581544971466066,25.68001049041748,22.96949172973633,22.005765867233276
2006-12-06,66.37223445408232,A,28.93193817138672,28.638394165039063,28.35542106628418,27.739559650421143,25.803777770996092,23.08168888092041,22.031815195083617
2006-12-07,66.56970268189593,A,28.79970932006836,28.684674072265626,28.41492404937744,27.902863788604737,25.929131660461426,23.194018268585204,22.05601326942444
2006-12-08,66.72782076741622,A,28.515419006347656,28.75078773498535,28.43806552886963,28.047986221313476,26.044568557739257,23.305223789215088,22.07918659210205
2006-12-11,66.2558330618772,A,28.429466247558597,28.707151412963867,28.49690799713135,28.171951866149904,26.160931053161622,23.409487171173097,22.10364912033081
2006-12-12,65.04531884356452,A,28.065845489501957,28.548475646972655,28.53723850250244,28.239719963073732,26.26499626159668,23.50548625946045,22.127086963653564
2006-12-13,63.63810745045574,A,28.04600715637207,28.371289443969726,28.504841804504395,28.246992778778075,26.35649959564209,23.605386161804198,22.150888414382933
2006-12-14,62.77375439196975,A,28.60137176513672,28.3316219329834,28.508148002624512,28.277406024932862,26.4511763381958,23.709186820983888,22.177103004455567
2006-12-15,62.12787354308023,A,28.44931411743164,28.318400955200197,28.534594345092774,28.310133266448975,26.552729187011717,23.80763219833374,22.19868962287903
2006-12-18,60.9527643768316,P,27.788148880004883,28.190137481689455,28.44864444732666,28.31773614883423,26.639868659973146,23.895697402954102,22.21670597076416
2006-12-19,60.85060490631025,P,28.46253967285156,28.269476318359374,28.408975982666014,28.345835590362547,26.735867958068848,23.985283432006835,22.236805028915406
2006-12-20,61.89712905177191,A,29.27574157714844,28.515423202514647,28.443356323242188,28.399388694763182,26.85342052459717,24.084125442504885,22.261961812973023
2006-12-21,62.08795812648285,A,28.998062133789062,28.594761276245116,28.46319160461426,28.43905782699585,26.96198139190674,24.17470308303833,22.287052516937255
2006-12-22,62.141597578795285,A,28.81292152404785,28.667482757568358,28.492941856384277,28.465503692626953,27.055732116699218,24.26435489654541,22.313597621917726
2006-12-25,63.15074365460948,A,28.81292152404785,28.872437286376954,28.531287384033202,28.514097690582275,27.145648307800293,24.355196743011476,22.339977426528932
2006-12-26,63.490863390577665,A,28.71376609802246,28.922682571411134,28.596079444885255,28.566658973693848,27.23979606628418,24.4452453994751,22.366952352523803
2006-12-27,62.68943925535816,A,28.63442611694336,28.794419479370116,28.654921340942384,28.579881572723387,27.334869499206544,24.535227947235107,22.392472715377806
2006-12-28,62.50266788640844,A,28.85261344909668,28.76532974243164,28.680045509338377,28.594096755981447,27.444356231689454,24.62448329925537,22.420042724609374
2006-12-29,62.159299426275915,A,28.40302276611328,28.683349990844725,28.67541637420654,28.60500535964966,27.54604106903076,24.710234508514404,22.44483584403992
2007-01-01,61.57399914252685,A,28.40302276611328,28.60137023925781,28.736903762817384,28.59277410507202,27.633709487915038,24.796117992401122,22.471248779296875
2007-01-02,60.70431447455374,A,28.40302276611328,28.539221572875977,28.730952072143555,28.569964027404787,27.68329574584961,24.876580028533937,22.49971131324768
2007-01-03,60.46722102811271,P,28.971614837646484,28.6066593170166,28.70053939819336,28.571947860717774,27.73446876525879,24.958959426879883,22.529132528305055
2007-01-04,60.81756584884005,A,29.751768112182617,28.78649024963379,28.775909996032716,28.619550800323488,27.805211753845214,25.05033046722412,22.56242142677307
2007-01-05,61.094082210480074,A,29.090633392333984,28.92401237487793,28.80368118286133,28.6483115196228,27.87119483947754,25.13429672241211,22.593561668395996
2007-01-08,61.333603477026635,A,29.097230911254883,29.06285400390625,28.832112121582032,28.681699752807617,27.924218826293945,25.22196521759033,22.6252307510376
2007-01-09,62.31755985664998,A,29.388139724731445,29.259877395629882,28.89954948425293,28.747814464569093,27.98782154083252,25.308046989440918,22.658751049041747
2007-01-10,62.96067944649931,A,29.388139724731445,29.343182373046876,28.97492084503174,28.81492109298706,28.05129196166992,25.399880809783937,22.69167634963989
2007-01-11,63.23838800560128,A,30.161684036254883,29.425165557861327,29.10582790374756,28.89293670654297,28.130630111694337,25.507912731170656,22.7259569644928
2007-01-12,64.3751082724391,A,30.29391288757324,29.66582145690918,29.294916915893555,28.98516664505005,28.225968017578126,25.61905210494995,22.760568170547486
2007-01-15,65.56604817191048,A,30.29391288757324,29.905157852172852,29.48400592803955,29.110454845428468,28.31152084350586,25.72688570022583,22.796898384094238
2007-01-16,66.54533464015365,A,30.637718200683597,30.15507354736328,29.707475471496583,29.21921377182007,28.402098693847655,25.835314407348633,22.836898002624512
2007-01-17,67.14019268566777,A,30.320356369018555,30.3415168762207,29.84234962463379,29.271444511413574,28.493072929382325,25.938123245239257,22.877195119857788
2007-01-18,66.53744980548628,A,29.784832000732425,30.26614646911621,29.84565601348877,29.310783004760744,28.578097038269043,26.0363702583313,22.91537657737732
2007-01-19,65.46545553458758,A,29.751768112182617,30.157717514038087,29.911769485473634,29.35772533416748,28.660872993469237,26.1295263671875,22.9533927154541
2007-01-22,63.68300711814725,A,29.0773983001709,29.914414596557616,29.909786224365234,29.37094917297363,28.723417892456055,26.215938777923583,22.98661549568176
2007-01-23,61.44101612780282,A,29.031118392944336,29.593094635009766,29.874084091186525,29.386816787719727,28.769830589294433,26.301293315887452,23.016334228515625
2007-01-24,60.2112027025616,A,29.619535446166992,29.452930450439453,29.897223663330077,29.436072254180907,28.80421028137207,26.394978199005127,23.05008593559265
2007-01-25,59.08271009390748,P,28.971614837646484,29.290287017822266,29.778216743469237,29.4420223236084,28.82378044128418,26.480993881225587,23.07854845046997
2007-01-26,57.93204974326429,P,28.984832763671875,29.136899948120117,29.6473087310791,29.47111282348633,28.84758171081543,26.560067443847657,23.107539854049683
2007-01-29,58.1068467410337,P,29.434415817260746,29.208303451538086,29.561359024047853,29.522682476043702,28.88354820251465,26.64667812347412,23.138349447250366
2007-01-30,58.694267140702635,P,29.632755279541016,29.32863082885742,29.460862731933595,29.584169101715087,28.918192291259764,26.721983070373536,23.17788619995117
2007-01-31,59.16005073784499,A,30.320356369018555,29.468795013427734,29.460862731933595,29.651606178283693,28.96050582885742,26.802445068359376,23.22129069328308
2007-02-01,61.0440543898151,A,30.915395736694336,29.857551193237306,29.573919105529786,29.709787559509277,29.014720153808593,26.88786563873291,23.267835721969604
2007-02-02,63.183969319446895,A,31.14679718017578,30.289944076538085,29.7134220123291,29.812595748901366,29.071976013183594,26.975468101501466,23.314413757324218
2007-02-05,64.45574252225995,A,30.78318214416504,30.559697341918945,29.884000396728517,29.896893310546876,29.130818824768067,27.06042610168457,23.3611571598053
2007-02-06,65.8410755031442,A,31.107126235961918,30.854571533203124,30.091601181030274,29.982842636108398,29.199710540771484,27.146177215576174,23.408197984695434
2007-02-07,66.60098694646636,A,31.364965438842773,31.06349334716797,30.26614418029785,30.081683921813966,29.25961036682129,27.23093660354614,23.455238752365112
2007-02-08,66.5556514128353,A,31.411251068115234,31.16266441345215,30.510107803344727,30.144162273406984,29.316469192504883,27.320257949829102,23.503106002807616
2007-02-09,65.86295182525078,A,30.98151588439941,31.129608154296875,30.70977611541748,30.17854242324829,29.37240249633789,27.40766218185425,23.552692317962645
2007-02-12,65.51057182776262,A,31.212915420532227,31.215554809570314,30.887626075744627,30.22449254989624,29.423707847595214,27.49235559463501,23.60323727607727
2007-02-13,65.37207214375009,A,31.9005069732666,31.37423095703125,31.114401245117186,30.28763198852539,29.484533500671386,27.582271995544435,23.657220191955567
2007-02-14,65.9818239872826,A,32.64761734008789,31.630761337280273,31.34712734222412,30.403995037078857,29.55884708404541,27.68131242752075,23.715831212997436
2007-02-15,66.60386327438557,A,32.588096618652344,31.866130447387697,31.514397430419923,30.544158267974854,29.63461483001709,27.781873245239257,23.775400819778444
2007-02-16,68.12828586427588,A,33.04429244995117,32.27868576049805,31.704146957397462,30.70878448486328,29.72519229888916,27.884880428314208,23.839300956726074
2007-02-19,69.6711583121069,A,33.04429244995117,32.64496116638183,31.930257987976074,30.907129192352294,29.817488822937012,27.989209938049317,23.903234157562256
2007-02-20,71.10450777859468,A,33.606285095214844,32.98611679077148,32.18017387390137,31.13588752746582,29.92829761505127,28.096646938323975,23.97100209236145
2007-02-21,71.09184742912592,A,33.02446365356445,33.061486053466794,32.346123695373535,31.306133937835693,30.027866744995116,28.192183170318604,24.03711711883545
2007-02-22,70.98522484302606,A,32.879005432128906,33.11966781616211,32.492899131774905,31.501503467559814,30.11341941833496,28.282297878265382,24.100653619766234
2007-02-23,70.52845652099151,A,33.037696838378906,33.11834869384766,32.69851722717285,31.704146671295167,30.205187072753905,28.37895812988281,24.166570348739626
2007-02-26,69.29663535537911,A,32.350101470947266,32.97951049804688,32.812235832214355,31.84993095397949,30.296426124572754,28.46814739227295,24.231065616607665
2007-02-27,65.55059721065759,A,30.41953468322754,32.34216041564942,32.664138603210446,31.88926992416382,30.335566024780274,28.53571699142456,24.285742740631104
2007-02-28,63.30842755479794,A,31.199687957763672,31.977205276489258,32.519345664978026,31.933236503601073,30.374044952392577,28.613732738494875,24.347758607864378
2007-03-01,61.767715806319934,P,31.85422706604004,31.772249603271483,32.4459587097168,31.98017807006836,30.431168251037597,28.69657482147217,24.409377794265747
2007-03-02,59.50451976357951,P,31.510433197021484,31.466796875,32.292572784423825,31.998359870910644,30.48511848449707,28.770425300598145,24.468087978363037
2007-03-05,57.51147509296427,P,30.85589027404785,31.167954635620116,32.0737325668335,32.00199527740479,30.525977859497072,28.83581308364868,24.523525447845458
2007-03-06,58.893106655919716,P,31.622833251953125,31.408614349365234,31.875387382507324,32.02778062820435,30.584159202575684,28.91197763442993,24.58577278137207
2007-03-07,59.81105044624875,P,31.880687713623047,31.54481430053711,31.761009788513185,32.05356674194336,30.649084434509277,28.99197696685791,24.649044933319093
2007-03-08,60.57430564669471,P,32.50215530395508,31.67439994812012,31.7233247756958,32.10811195373535,30.722075271606446,29.08321575164795,24.712383127212526
2007-03-09,62.15749783126957,A,32.607940673828125,31.893901443481447,31.680349159240723,32.18943319320679,30.806173629760742,29.176107349395753,24.776580848693847
2007-03-12,64.77580238388951,A,33.057525634765625,32.334228515625,31.75109157562256,32.281663703918454,30.89926368713379,29.266486587524415,24.843786811828615
2007-03-13,65.42420025018527,A,32.2244758605957,32.45455703735352,31.931585693359374,32.29786214828491,30.975692749023438,29.329494247436525,24.90781925201416
2007-03-14,65.54076949068771,A,32.264137268066406,32.531246948242185,32.03803062438965,32.27868814468384,31.041543197631835,29.388005981445314,24.973240060806276
2007-03-15,65.12600718754847,A,32.50878143310547,32.532572174072264,32.10348606109619,32.27472238540649,31.096683464050294,29.450947608947754,25.041239423751833
2007-03-16,64.27419823580388,A,32.24430847167969,32.45984573364258,32.17687358856201,32.23472318649292,31.159756965637207,29.515475902557373,25.107685060501097
