Date,GRADE,GPS,LIN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-06-15,47.08349347746785,P,15.972193717956545,15.960338020324707,16.278120517730713,16.17321934700012,15.613107051849365,13.28719033241272,12.305655074119567
1999-06-16,47.07999402763593,P,16.011728286743164,15.94847583770752,16.27068681716919,16.143875551223754,15.709398517608642,13.341883068084718,12.329369134902954
1999-06-17,47.17554666842842,P,15.952430725097656,15.991964149475098,16.18370943069458,16.111566877365114,15.80332124710083,13.396768074035645,12.356308250427245
1999-06-18,47.22321781627178,P,15.962310791015623,16.005801582336424,16.07202253341675,16.066938161849976,15.897835788726807,13.4548930644989,12.384274978637695
1999-06-21,47.07841398999701,P,15.557076454162598,15.891147994995118,15.969231224060058,16.022747230529784,15.970052089691162,13.506413526535034,12.40737874507904
1999-06-22,47.06396395432691,P,15.87336540222168,15.871382331848144,15.915860176086426,16.020983505249024,16.0446515083313,13.557563152313232,12.430009741783142
1999-06-23,46.97798915152014,P,15.79428768157959,15.82789421081543,15.888185024261475,16.02807960510254,16.086128177642824,13.608903522491454,12.451071496009826
1999-06-24,46.81331780763161,P,15.300105094909668,15.697429084777832,15.844696617126464,16.02525129318237,16.10471040725708,13.651768312454223,12.471227440834046
1999-06-25,46.636797040347965,P,15.221030235290527,15.549172973632812,15.77748727798462,16.007626867294313,16.122893867492675,13.693449687957763,12.491574954986572
1999-06-28,46.5340749227093,P,15.062889099121094,15.450335502624512,15.670741748809814,15.982095384597779,16.122932376861574,13.73354965209961,12.515533685684204
1999-06-29,46.465998909033736,P,15.695449829101562,15.414752388000489,15.643067359924316,15.960593938827515,16.143113117218018,13.77722674369812,12.54470944404602
1999-06-30,46.37963082836567,P,15.478009223937988,15.351496696472168,15.589695453643799,15.930191135406494,16.14553987503052,13.818336763381957,12.573189287185668
1999-07-01,46.31895793831233,P,15.08265781402588,15.30800724029541,15.50271816253662,15.8432137966156,16.148339443206787,13.854904356002807,12.598420705795288
1999-07-02,46.41322891063154,P,15.715215682983398,15.406844329833984,15.478008651733399,15.775015592575073,16.158270168304444,13.901920251846313,12.627010531425476
1999-07-05,46.57324183171115,P,15.715215682983398,15.537309646606445,15.493822574615479,15.73152689933777,16.172143669128417,13.94893614768982,12.65442653656006
1999-07-06,46.563998991795074,P,15.636152267456056,15.525450134277344,15.470101261138916,15.69298071861267,16.189561500549317,13.995357704162597,12.6808602809906
1999-07-07,46.65122612622587,P,15.79428768157959,15.588705825805665,15.470101261138916,15.679143142700195,16.19279426574707,14.043949575424195,12.708671646118164
1999-07-08,46.859715423036654,A,15.814058303833008,15.73498592376709,15.52149658203125,15.683096599578857,16.186959953308104,14.094898738861083,12.737364435195923
1999-07-09,46.89475185789626,A,15.833828926086426,15.758708572387695,15.58277645111084,15.680131864547729,16.177184085845948,14.14408233642578,12.765764770507813
1999-07-12,46.82521732845756,A,15.695449829101562,15.754755401611328,15.646032524108886,15.65838713645935,16.148081569671632,14.18599250793457,12.793962321281434
1999-07-13,46.63645149736729,A,14.84544849395752,15.596614646911622,15.561032390594482,15.6020498752594,16.110652885437013,14.223525409698487,12.816442546844483
1999-07-14,46.49876549959925,P,15.280338287353516,15.493824768066407,15.541265296936036,15.565480375289917,16.093750076293944,14.263247680664062,12.839043002128602
1999-07-15,46.294390644300336,P,15.240803718566896,15.379173851013183,15.557079887390136,15.52989902496338,16.059891529083252,14.303752565383911,12.860565404891968
1999-07-16,46.17246643207849,P,15.497775077819824,15.311963081359863,15.53533582687378,15.506672239303589,16.03550937652588,14.348986663818359,12.884546513557433
1999-07-19,45.98268073291394,P,14.786134719848633,15.130100059509278,15.442427730560302,15.468125152587891,15.993740234375,14.39103078842163,12.902426071166992
1999-07-20,46.00732239016807,P,14.944283485412598,15.149867057800293,15.373240852355957,15.421671056747437,15.925958309173584,14.433674793243409,12.921487665176391
1999-07-21,45.884828810185546,P,14.707070350646973,15.035213470458984,15.264519119262696,15.367310190200806,15.873934020996094,14.47232232093811,12.93906973361969
1999-07-22,45.74506751427871,P,14.52916145324707,14.89288501739502,15.1360294342041,15.328763008117676,15.812831954956055,14.510570669174195,12.954588418006898
1999-07-23,45.59410300572225,P,14.667532920837402,14.726836585998536,15.019399833679199,15.30108814239502,15.764353923797607,14.547639989852906,12.971777148246765
1999-07-26,45.64923566017461,P,14.707070350646973,14.711023712158203,14.92056188583374,15.283297204971314,15.728888893127442,14.584316148757935,12.989652676582336
1999-07-27,45.68247502465481,P,14.76638412475586,14.675443840026855,14.912655448913574,15.236843919754028,15.692638778686524,14.624148235321044,13.005085802078247
1999-07-28,45.783559238263315,P,14.84544849395752,14.703119468688964,14.869166469573974,15.205215883255004,15.657575664520264,14.664770965576173,13.019642577171325
1999-07-29,45.886517378448616,P,14.667532920837402,14.730793762207032,14.811839389801026,15.18445963859558,15.618954238891602,14.700854663848878,13.031059908866883
1999-07-30,45.90828045934427,P,14.588462829589844,14.71497974395752,14.720908164978027,15.128121995925904,15.573625793457031,14.735950508117675,13.04374484539032
1999-08-02,45.911059623790074,P,14.667532920837402,14.707072257995605,14.709047985076904,15.075737857818604,15.538158550262452,14.772625579833985,13.056629467010499
1999-08-03,45.941770484985064,P,14.865222930908203,14.726840019226074,14.701141929626464,15.037191390991211,15.517290210723877,14.811671800613404,13.069720001220704
1999-08-04,46.14518261158909,P,15.734989166259766,14.904748153686523,14.803933811187743,15.03422646522522,15.518942680358887,14.859021434783935,13.087257204055787
1999-08-05,46.419611448559664,A,15.833828926086426,15.138007354736327,14.93440055847168,15.03521499633789,15.528485832214356,14.905782384872436,13.105875515937806
1999-08-06,46.72256834040939,A,15.754756927490234,15.371266174316407,15.043122959136962,15.03126139640808,15.532110595703125,14.954315338134766,13.121652941703797
1999-08-09,46.913564518351215,A,15.497775077819824,15.53731460571289,15.122193431854248,15.021377658843994,15.530595722198486,15.002446966171265,13.135069441795348
1999-08-10,47.058303629320164,A,15.478009223937988,15.659871864318848,15.193355941772461,15.053005695343018,15.517646331787109,15.051760854721069,13.148778357505797
1999-08-11,47.00275280881138,A,15.695449829101562,15.651963996887208,15.278356075286865,15.07376127243042,15.509834022521973,15.104629077911376,13.164552707672119
1999-08-12,46.96815245823513,A,16.11057472229004,15.70731315612793,15.42266025543213,15.117249822616577,15.495601425170898,15.1598743724823,13.182696146965027
1999-08-13,46.915484150532755,A,15.952430725097656,15.746847915649415,15.55905704498291,15.139982604980469,15.473066444396972,15.21058126449585,13.199853248596192
1999-08-16,46.87933474336353,A,15.636152267456056,15.77452335357666,15.655918979644776,15.18248348236084,15.454089698791504,15.251619892120361,13.21425509929657
1999-08-17,46.84620555135793,A,15.655917167663574,15.810104942321777,15.734988403320312,15.218065166473389,15.439066524505614,15.293644752502441,13.229440488815307
1999-08-18,46.78260933793924,A,15.557076454162598,15.782430267333984,15.717197132110595,15.26056547164917,15.428787269592284,15.335469741821289,13.246381578445435
1999-08-19,46.61571569936928,A,15.41870403289795,15.644056129455567,15.675684642791747,15.305042600631714,15.42246156692505,15.376108102798462,13.263902435302734
1999-08-20,46.5091900886839,A,15.497775077819824,15.553125,15.649986457824706,15.346554708480834,15.414554595947266,15.417537174224854,13.280253567695617
1999-08-23,46.48759270198959,A,15.655917167663574,15.557077980041504,15.665800666809082,15.393997049331665,15.405066051483153,15.460547666549683,13.295438957214355
1999-08-24,46.519312553951714,P,15.893123626708984,15.604519271850586,15.707312107086182,15.45033402442932,15.403484649658203,15.508295850753784,13.311321315765381
1999-08-25,46.565249380543754,P,15.734989166259766,15.64010181427002,15.711266040802002,15.494811058044434,15.397949867248535,15.55367419242859,13.328760681152344
1999-08-26,46.53832629605326,P,15.221030235290527,15.600567054748534,15.62231159210205,15.52248592376709,15.383321857452392,15.593321552276612,13.343336749076844
1999-08-27,46.54255596143241,A,15.41870403289795,15.58475284576416,15.56893892288208,15.563997983932495,15.372449722290039,15.635142755508422,13.35909686088562
1999-08-30,46.38368841041508,P,14.84544849395752,15.422659111022949,15.489868545532227,15.572893762588501,15.358217163085937,15.66413462638855,13.372871060371398
1999-08-31,46.13390212272022,P,14.865222930908203,15.217078971862794,15.410799121856689,15.572893762588501,15.338054313659669,15.691352910995484,13.384689922332763
1999-09-01,45.91350947335291,P,15.062889099121094,15.082658958435058,15.36138038635254,15.539288759231567,15.323426342010498,15.70477725982666,13.398084034919739
1999-09-02,45.82887428809543,P,15.02799129486084,15.044051170349121,15.322309112548828,15.498996877670288,15.317984066009522,15.711347236633301,13.411303658485412
1999-09-03,45.72450418718143,P,15.206427574157717,15.001595878601075,15.293174362182617,15.471580410003662,15.317692012786866,15.720292940139771,13.425317668914795
1999-09-06,45.765641365103654,P,15.206427574157717,15.073791694641113,15.24822540283203,15.457013034820557,15.320562782287597,15.721747579574584,13.441581559181213
1999-09-07,45.74771894507594,P,14.7900972366333,15.058766555786132,15.137922763824463,15.422617435455322,15.302455730438233,15.722784423828125,13.457817964553833
1999-09-08,45.76574591309261,P,15.02799129486084,15.051786994934082,15.06722297668457,15.389244508743285,15.29345537185669,15.719497623443603,13.47651553630829
1999-09-09,45.80393566845811,P,15.067641258239746,15.059716987609864,15.051884078979493,15.33709783554077,15.293155040740967,15.720747241973877,13.496589279174804
1999-09-10,45.75193446188774,B,14.948685646057127,15.008168601989746,15.00488224029541,15.286910581588746,15.27782444000244,15.718047304153442,13.515479292869568
1999-09-13,45.74177127434255,B,15.12712574005127,14.992308235168457,15.033049964904786,15.261459255218506,15.2660626411438,15.719103155136109,13.53408357143402
1999-09-14,45.80885707909014,B,14.869392395019531,15.008167266845703,15.033466911315918,15.222133016586303,15.250727443695068,15.720144472122193,13.55198811531067
1999-09-15,45.786668547128556,B,14.809908866882324,14.96455078125,15.00816888809204,15.18477463722229,15.231039867401122,15.711917066574097,13.569398956298828
1999-09-16,45.70533933734373,B,14.770254135131836,14.905073356628417,14.98239517211914,15.152352142333985,15.210163784027099,15.698561868667603,13.587102327346802
1999-09-17,45.71889034243639,B,14.948685646057127,14.905073356628417,14.956620979309083,15.124897670745849,15.192460918426514,15.68482250213623,13.606679453849793
1999-09-20,45.51619616597415,B,14.393562316894531,14.758360671997071,14.875334453582763,15.061779928207397,15.166423168182373,15.657252368927002,13.623088307380677
1999-09-21,45.339647078182736,B,14.11600112915039,14.607682418823241,14.807924842834472,14.972923803329468,15.151834220886231,15.631243553161621,13.63918915271759
1999-09-22,45.211807016958936,B,14.076354026794434,14.460971450805664,14.712761116027831,14.889992046356202,15.127754535675049,15.610752305984498,13.65538625240326
1999-09-23,44.99888674580674,B,13.600533485412598,14.227027320861817,14.566050338745118,14.808967208862304,15.094949131011964,15.577420330047607,13.66881157398224
1999-09-24,44.66110478151202,B,13.164366722106934,13.870163536071777,14.387618446350098,14.696250343322754,15.048280963897705,15.541895170211792,13.682019290924073
1999-09-27,44.722538133013494,B,14.11600112915039,13.81465129852295,14.28650598526001,14.659777975082397,15.03487829208374,15.51430926322937,13.70135944366455
1999-09-28,44.81179299156323,B,14.314265251159668,13.854304122924805,14.230993270874023,14.632230091094971,15.022277927398681,15.474118118286134,13.722672491073608
1999-09-29,45.00057995065364,B,14.651300430297852,13.969293403625489,14.215132427215575,14.611650657653808,15.021162528991699,15.447548274993897,13.744394636154174
1999-09-30,45.303902345554945,B,14.591825485229492,14.167551803588868,14.197289562225341,14.589842367172242,15.022415809631347,15.417623882293702,13.765328612327576
1999-10-01,45.704661475111656,B,14.512524604797363,14.437183380126953,14.153673458099366,14.555147218704224,15.019315643310547,15.391834783554078,13.785866084098815
1999-10-04,45.83481985034421,B,14.532342910766602,14.520451736450195,14.167551517486572,14.521442985534668,15.015821094512939,15.37235499382019,13.80610999584198
1999-10-05,45.94834187392746,B,14.591825485229492,14.57596378326416,14.215133953094483,14.511529397964477,15.012329921722412,15.352484350204469,13.825669708251953
1999-10-06,45.93832104421154,C,14.572002410888672,14.560104179382325,14.264698791503907,14.48872995376587,15.006861000061035,15.33221833229065,13.845130305290223
1999-10-07,46.01456835792535,C,14.96851634979248,14.635442352294922,14.401497077941894,14.483773708343506,15.012880668640136,15.31591745376587,13.86461027622223
1999-10-08,46.09997513303401,C,14.90903663635254,14.714744758605956,14.575964069366455,14.481791257858276,15.01929214477539,15.29645896911621,13.883792848587037
1999-10-11,46.12880904671227,A,14.7900972366333,14.766295623779296,14.643373680114745,14.464939832687378,15.02174343109131,15.27995099067688,13.90110463142395
1999-10-12,46.0798629370128,A,14.492697715759276,14.746470069885254,14.661216926574706,14.446105098724365,15.01429292678833,15.265791568756104,13.916634950637818
1999-10-13,45.98848057984991,C,14.294438362121582,14.690957260131835,14.62553071975708,14.420331573486328,14.985481910705566,15.252212295532226,13.9299960231781
1999-10-14,45.7716789252023,B,14.25479221343994,14.548212432861328,14.591827392578125,14.394558477401734,14.953901176452638,15.241193504333497,13.943158864974976
1999-10-15,45.424664453571495,B,13.699664115905762,14.306337928771972,14.510541343688965,14.332107400894165,14.912799320220948,15.222454957962036,13.952466297149659
1999-10-18,45.2177357307496,B,13.878090858459473,14.123936653137207,14.445116138458252,14.306333827972413,14.88040563583374,15.205500679016113,13.963254837989806
1999-10-19,45.04999989386829,B,13.71949291229248,13.969295692443847,14.357882881164551,14.286508417129516,14.845235309600831,15.18144082069397,13.973348541259766
1999-10-20,45.00103259093158,B,13.85827350616455,13.882062721252442,14.286509990692139,14.275604391098023,14.80849178314209,15.159162902832032,13.986099352836609
1999-10-21,45.06618724444824,B,14.43321704864502,13.917747688293456,14.232980060577393,14.317238569259644,14.77494462966919,15.135273027420045,14.00251019001007
1999-10-22,45.25795507575288,B,14.274608612060549,14.032736587524415,14.169537258148193,14.372750663757325,14.741388187408447,15.10722731590271,14.016557412147522
1999-10-25,45.399480358822466,C,14.43321704864502,14.143761825561523,14.133849239349365,14.388611459732056,14.717329483032227,15.085709590911865,14.031397676467895
1999-10-26,45.58234896355529,C,14.413387298583984,14.282540702819825,14.125918197631837,14.393567562103271,14.692478885650635,15.065772705078125,14.04731671333313
1999-10-27,45.74210053800133,C,14.472872734069824,14.405460548400878,14.14376163482666,14.38464617729187,14.67079481124878,15.049791040420532,14.065790877342224
1999-10-28,45.80254506271937,C,14.552169799804688,14.429251098632813,14.173499393463135,14.38266339302063,14.653464126586915,15.037962846755981,14.083189115524291
1999-10-29,45.94857324443509,C,14.829741477966309,14.540277671813964,14.28650712966919,14.398524236679076,14.640103454589843,15.027329025268555,14.103742113113404
1999-11-01,46.021857146671,C,14.690954208374023,14.591825103759765,14.367793464660645,14.406454801559448,14.620804195404054,15.012935123443604,14.123797469139099
1999-11-02,46.06537821107145,C,14.631471633911133,14.635441970825195,14.45899133682251,14.40843710899353,14.595571155548095,14.99952790260315,14.143359117507934
1999-11-03,46.07672034795084,C,14.591825485229492,14.65923252105713,14.532346534729005,14.409428262710572,14.57270788192749,14.985328874588014,14.163605971336365
1999-11-04,46.15430501023045,C,15.008167266845703,14.750432014465332,14.589841556549072,14.411410808563232,14.568450622558593,14.975886240005494,14.18632715702057
1999-11-05,46.138473609038044,C,15.047818183898926,14.794047355651855,14.66716251373291,14.418349885940552,14.561032905578614,14.966741313934326,14.210817189216614
1999-11-08,46.13310900804711,C,14.71078109741211,14.798012733459473,14.69491891860962,14.414384078979491,14.558339557647706,14.95827836036682,14.232345943450929
1999-11-09,46.163827403607506,C,14.84955883026123,14.841630172729491,14.738536071777343,14.43222713470459,14.558026275634766,14.948040294647218,14.252801723480225
1999-11-10,46.249507028043844,C,15.047818183898926,14.93282871246338,14.796030616760254,14.469896125793458,14.557724857330323,14.94057559967041,14.274739561080933
1999-11-11,46.24785056027368,C,15.008167266845703,14.93282871246338,14.841630363464356,14.507564878463745,14.55732837677002,14.937656221389771,14.294712266921998
1999-11-12,46.15852894304866,C,14.591825485229492,14.841630172729491,14.817838764190673,14.552172946929932,14.545036334991455,14.93136417388916,14.312406930923462
1999-11-15,46.25075789132273,C,15.146946907043455,14.928863334655762,14.863438034057618,14.615615749359131,14.54384672164917,14.932204751968383,14.332877202033997
1999-11-16,46.382967197415915,A,15.52364730834961,15.063681030273438,14.952655601501466,14.705823469161988,14.558517723083495,14.930486726760865,14.353856735229492
1999-11-17,46.39049303414141,A,15.206427574157717,15.095402908325195,15.014115810394287,14.773231172561646,14.562086448669433,14.927770910263062,14.37305383682251
1999-11-18,46.324007247532535,A,14.829741477966309,15.059717750549316,14.996273231506347,14.79305739402771,14.557328453063965,14.925241746902465,14.390073051452637
1999-11-19,46.368277075545144,A,14.829741477966309,15.107300949096679,14.974465560913085,14.820814037322998,14.55494956970215,14.916387004852295,14.409153628349305
1999-11-22,46.244782176902795,A,14.809908866882324,15.039893341064452,14.984378337860107,14.839648628234864,14.548605232238769,14.907333936691284,14.428135042190553
1999-11-23,45.96651738178571,B,14.472872734069824,14.829738426208497,14.946709728240966,14.842622900009156,14.540674839019776,14.895701141357423,14.44552942276001
1999-11-24,45.723473167502085,B,14.21514129638672,14.631481170654297,14.863442039489746,14.829736328125,14.528779487609864,14.879909677505493,14.461929626464844
1999-11-25,45.610628157058436,B,14.21514129638672,14.508561134338379,14.784139442443848,14.812884902954101,14.51767723083496,14.86392050743103,14.479409623146058
1999-11-26,45.44332306882899,B,14.056528091430664,14.35391845703125,14.730609703063966,14.774224233627319,14.499834079742431,14.846147499084474,14.495114917755126
1999-11-29,45.29312644446376,B,14.056528091430664,14.203242301940918,14.621567821502685,14.742502927780151,14.493093395233155,14.829758281707763,14.507875394821166
1999-11-30,45.28889202354211,B,14.155659675598145,14.139799690246582,14.484769058227538,14.718712329864502,14.493886566162109,14.82286039352417,14.523192901611328
1999-12-01,45.384406024491625,B,14.334088325500488,14.163589096069336,14.397535133361817,14.705825471878052,14.49904125213623,14.81339789390564,14.538322787284852
1999-12-02,45.48597222892787,B,14.393562316894531,14.199273300170898,14.353917217254638,14.675095224380494,14.514901828765868,14.804925479888915,14.554339022636414
1999-12-03,45.676886725335955,P,14.597207069396973,14.30740909576416,14.330663776397705,14.652564668655396,14.543558635711669,14.795919799804688,14.572453231811524
1999-12-06,45.82236350604996,P,14.25913143157959,14.347929763793946,14.275586032867432,14.629982185363769,14.546421241760253,14.790649766921996,14.590840277671814
1999-12-07,45.91637683113205,P,14.318785667419434,14.380554962158204,14.260177326202392,14.60344352722168,14.54651165008545,14.784394788742066,14.609034790992737
1999-12-08,45.94466964871634,P,14.318785667419434,14.377494430541992,14.270541763305664,14.566991901397705,14.539861354827881,14.78051194190979,14.62641713142395
1999-12-09,45.98261847674774,P,14.497776985168455,14.398337364196777,14.298805332183838,14.541472387313842,14.53798038482666,14.780198097229004,14.645384383201598
1999-12-10,45.98751970466964,C,14.617098808288574,14.402315711975097,14.354862403869628,14.542736053466797,14.540071868896485,14.779693756103516,14.66366687297821
1999-12-13,46.034774151817125,C,14.53257942199707,14.457005310058594,14.40246753692627,14.512017679214477,14.540076599121093,14.777948846817017,14.681132497787475
1999-12-14,45.994034058428696,C,14.219353675842283,14.437118911743164,14.408836936950683,14.446802997589112,14.53262716293335,14.772478542327882,14.698313388824463
1999-12-15,46.05733211611758,C,14.6767578125,14.508713340759277,14.443103885650634,14.420319509506225,14.534722270965576,14.770791635513305,14.717781300544738
1999-12-16,46.12139816218282,C,14.955175399780272,14.60019302368164,14.499265193939209,14.426591205596925,14.534455451965332,14.773668060302734,14.737261362075806
1999-12-17,46.133726534706504,C,14.895522117614746,14.655877685546875,14.529096698760986,14.429880237579345,14.534185161590576,14.776738653182983,14.75634458065033
1999-12-20,46.134412240649795,C,14.636992454528809,14.676760292053222,14.566882801055907,14.42123441696167,14.531123065948487,14.776433248519897,14.774529414176941
1999-12-21,46.25017059027501,A,14.656880378723145,14.764265632629394,14.60069227218628,14.430434799194336,14.534406719207764,14.774349822998047,14.793010811805726
1999-12-22,46.25097032712896,A,14.716537475585938,14.772221565246582,14.64046745300293,14.455504608154296,14.54284870147705,14.764165306091309,14.811593370437622
1999-12-23,46.25262550819255,A,15.074499130249023,14.796086311340332,14.698139667510986,14.498472499847413,14.559242839813232,14.756572008132935,14.831177196502686
1999-12-24,46.30379505419578,A,15.074499130249023,14.831881713867187,14.743879699707032,14.54937105178833,14.586739540100098,14.749769430160523,14.852042384147644
1999-12-27,46.46411506040965,A,15.352931022644045,14.975069427490235,14.825914859771729,14.614191198349,14.61623634338379,14.748320989608764,14.875383977890015
1999-12-28,46.708580291574805,A,15.85011100769043,15.213715553283691,14.988990592956544,14.698913764953613,14.658848705291748,14.752042007446288,14.90190143108368
1999-12-29,47.02397633987082,A,16.267736434936523,15.523955345153809,15.148088455200195,14.795596170425416,14.707037963867187,14.75776487350464,14.931196975708009
1999-12-30,47.19996904268928,A,16.10865020751953,15.73078556060791,15.26343593597412,14.881350564956666,14.740546627044678,14.757745628356934,14.958810000419616
1999-12-31,47.330603368107546,A,16.00920295715332,15.91772632598877,15.374804019927979,14.951950359344483,14.775238513946533,14.75831335067749,14.98444730758667
2000-01-03,47.34453930115536,A,15.85011100769043,16.017162322998047,15.49611587524414,15.031499338150024,14.803576393127441,14.760452938079833,15.006036415100098
2000-01-04,47.15326534043607,A,15.571688652038574,15.961477851867675,15.587596702575684,15.094144487380982,14.826742420196533,14.759610652923584,15.026627702713013
2000-01-05,46.94433703254388,A,15.85011100769043,15.877952766418456,15.700954055786132,15.17071075439453,14.854287185668944,14.762540998458862,15.049005370140076
2000-01-06,47.057822530986364,A,17.023452758789062,16.060913276672363,15.895849418640136,15.296994543075561,14.903712844848632,14.778588485717773,15.077348294258117
2000-01-07,47.19000817464383,A,17.043344497680664,16.26774158477783,16.092733955383302,15.418306827545166,14.94798490524292,14.794044179916382,15.105790677070617
2000-01-10,47.36139811852329,A,17.063232421875,16.510365867614745,16.263764095306396,15.544839477539062,14.99543046951294,14.808117332458496,15.13433249950409
2000-01-11,47.67991153440958,A,17.341651916503906,16.864358520507814,16.412918186187746,15.700954389572143,15.049634075164795,14.822602615356445,15.165449233055115
2000-01-12,47.86044623624188,A,17.043344497680664,17.10300521850586,16.490478992462158,15.819283723831177,15.098664455413818,14.835686168670655,15.194680180549621
2000-01-13,47.69490339831673,A,16.8046875,17.059252166748045,16.560082721710206,15.911759328842162,15.134594860076904,14.85152274131775,15.22242214679718
2000-01-14,47.572511763007675,A,17.003576278686523,17.051298522949217,16.659520053863524,16.01716203689575,15.173710021972656,14.867371463775635,15.25125710964203
2000-01-17,47.46908119525275,A,17.003576278686523,17.039367294311525,16.774866580963135,16.13549122810364,15.219565925598145,14.888952741622925,15.276543684005738
2000-01-18,47.14435141902834,A,16.267736434936523,16.824584197998046,16.84447135925293,16.216034030914308,15.24792947769165,14.902977876663208,15.297165393829346
2000-01-19,46.76527961446732,A,15.651238441467283,16.54616298675537,16.824584102630617,16.262769079208375,15.259997882843017,14.90886137008667,15.306819314956664
2000-01-20,46.32752990645667,A,15.074499130249023,16.200125312805177,16.62968873977661,16.262769079208375,15.261324520111083,14.909326448440552,15.310336842536927
2000-01-21,45.812461613977455,P,14.915410041809082,15.782492065429688,16.41689529418945,16.254814624786377,15.267796211242675,14.906416273117065,15.313354606628417
2000-01-24,45.35814876649687,P,15.512018203735352,15.484180450439453,16.26177387237549,16.262768983840942,15.275097637176513,14.909472179412841,15.315609879493714
2000-01-25,44.77681584805551,B,13.98071575164795,15.026776313781738,15.925680255889892,16.16929922103882,15.24423900604248,14.901378364562989,15.312081394195557
2000-01-26,44.32020246353392,B,13.662511825561523,14.629030990600587,15.587596988677978,16.03903799057007,15.213360691070557,14.887723569869996,15.3036105966568
2000-01-27,44.16069352249127,B,13.92104434967041,14.398340034484864,15.299232673645019,15.929657697677612,15.19518674850464,14.876257600784301,15.298502421379089
2000-01-28,43.84933607038596,B,12.986343383789062,14.012526702880859,14.897509384155274,15.778514719009399,15.158318786621093,14.85663417816162,15.287340741157532
2000-01-31,43.42072451393784,B,12.966459274291992,13.503414916992188,14.49379768371582,15.634332132339477,15.121449794769287,14.835027513504029,15.277065334320069
2000-02-01,43.44866966405785,B,13.046014785766602,13.316474723815919,14.171625518798828,15.50804843902588,15.092912635803224,14.8167937374115,15.268469104766845
2000-02-02,43.41471114334667,B,12.40961456298828,13.065895271301269,13.847463130950928,15.336023616790772,15.056802101135254,14.792790794372559,15.252353930473328
2000-02-03,43.32633569974153,B,12.886911392211914,12.859068679809571,13.628704357147218,15.129196548461914,15.030237503051758,14.773957366943359,15.23625961780548
2000-02-04,43.54122353439157,B,13.165332794189451,12.894866561889648,13.453696632385254,14.935295963287354,15.012413597106933,14.756123838424683,15.220473170280457
2000-02-07,43.800603495939065,B,13.3641996383667,12.97441463470459,13.23891477584839,14.75034432411194,14.998567028045654,14.745830211639404,15.201541290283203
2000-02-08,43.87617521664007,B,12.946572303771973,12.954526138305663,13.135500431060791,14.530590343475343,14.97438528060913,14.73413592338562,15.18268973827362
2000-02-09,44.03411128759248,B,12.52894115447998,12.978391456604005,13.022143363952637,14.304870176315308,14.93828233718872,14.718661794662475,15.164707050323486
2000-02-10,44.02785863430065,B,12.230634689331056,12.847136116027832,12.8531023979187,14.07616753578186,14.895023784637452,14.70496280670166,15.141191568374634
2000-02-11,43.883767017368804,B,11.972103118896484,12.608490180969238,12.751678371429444,13.824593877792358,14.84252170562744,14.693040170669555,15.117467670440673
2000-02-14,43.77983830865102,B,12.349964141845703,12.405643081665039,12.690028858184814,13.591913270950318,14.804338359832764,14.67537980079651,15.094844532012939
2000-02-15,43.79382321019688,B,12.807365417480469,12.377801704406739,12.666163921356201,13.418894720077514,14.774109954833984,14.660310802459717,15.067214460372925
2000-02-16,43.96058321418544,B,13.06590175628662,12.485193824768066,12.731792640686034,13.289627885818481,14.749052276611328,14.644456815719604,15.04600254535675
2000-02-17,44.21927210409793,B,13.006239891052246,12.640314865112305,12.743725490570068,13.186214923858643,14.719221534729003,14.628600959777833,15.023112421035767
2000-02-18,44.43582788093568,B,12.608487129211426,12.767591667175292,12.688040924072265,13.07086877822876,14.679049301147462,14.609560585021972,15.000697684288024
2000-02-21,44.56578338900757,B,12.608487129211426,12.819296264648438,12.612469673156738,12.925692224502564,14.640567455291748,14.59032202720642,14.981338510513305
2000-02-22,44.62855379671339,B,12.568710327148438,12.771565246582032,12.574683475494385,12.855091953277588,14.607554588317871,14.57009087562561,14.961287612915038
2000-02-23,44.483653004085966,B,12.210748672485352,12.600534629821777,12.542864227294922,12.782503795623779,14.558234405517577,14.546478338241577,14.939348335266112
2000-02-24,44.18250233958218,B,11.435148239135742,12.286316299438477,12.46331558227539,12.658208990097046,14.487833862304688,14.51114465713501,14.91353105545044
2000-02-25,43.98024996550081,B,11.295931816101074,12.023805236816406,12.39569845199585,12.573688411712647,14.415842056274414,14.475013608932494,14.885736289024353
2000-02-28,43.802532078600656,B,11.236273765563965,11.749362564086914,12.284329414367676,12.487179136276245,14.347827682495117,14.439475374221802,14.85971318244934
2000-02-29,43.48376389142833,B,10.739095687866213,11.383439636230468,12.07750244140625,12.371833181381225,14.269471988677978,14.401939353942872,14.833865461349488
2000-03-01,43.243821629702346,B,10.59988498687744,11.061266899108887,11.830900764465332,12.281346702575684,14.187138938903809,14.36499382019043,14.808603057861328
2000-03-02,43.158736781917874,B,10.401007652282717,10.854438781738281,11.570377540588378,12.157051515579223,14.093669109344482,14.326455974578858,14.783824739456177
2000-03-03,43.16987312195531,B,10.910147666931152,10.777281951904296,11.400543594360352,12.04429225921631,14.010382080078125,14.29856081008911,14.760507884025573
2000-03-06,43.16275387062988,B,10.830225944519045,10.696072387695313,11.222717475891113,11.917593574523925,13.919927978515625,14.268082160949707,14.73679141998291
2000-03-07,43.167895530285556,B,10.25074863433838,10.598402976989746,10.990921306610108,11.782802391052247,13.807940731048584,14.233394718170166,14.707417769432068
