Date,GRADE,GPS,SYF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-04-17,57.80520235955199,C,28.741493225097656,28.570735931396484,28.04886131286621,27.792240715026857,30.86717742919922,31.79681505203247,31.688546438217163
2023-04-18,57.60288196744983,C,29.01970100402832,28.647481536865236,28.17549247741699,27.809028911590577,30.738627433776855,31.73155090332031,31.690368967056273
2023-04-19,58.094956760440965,C,29.53774070739746,28.889232635498047,28.395178985595702,27.897766876220704,30.630415115356445,31.668606662750243,31.696851329803465
2023-04-20,58.17775639127174,C,28.64556312561035,28.906500625610352,28.514135551452636,27.986504745483398,30.50800464630127,31.6123779296875,31.69906096458435
2023-04-21,58.02316809604856,C,28.511255264282227,28.891150665283202,28.619661331176758,28.067088222503664,30.379454574584962,31.560908451080323,31.693966779708862
2023-04-24,57.48693945144097,C,28.37694931030273,28.81824188232422,28.69448890686035,28.127525806427002,30.2365145111084,31.516772632598876,31.687777709960937
2023-04-25,56.62892074322712,C,27.9548454284668,28.605270767211913,28.626376152038574,28.174532890319824,30.0987548828125,31.4660320854187,31.672845859527587
2023-04-26,54.753687527611646,C,27.9548454284668,28.28869171142578,28.588962173461915,28.198036479949952,29.95734977722168,31.415386867523193,31.65598546028137
2023-04-27,53.99001840774338,C,28.156307220458984,28.19084053039551,28.54867057800293,28.236409664154053,29.836474304199218,31.363991222381593,31.643142776489256
2023-04-28,53.490728127813604,B,28.309799194335938,28.15054931640625,28.520849990844727,28.257035160064696,29.716366424560547,31.312318782806397,31.630973482131957
2023-05-01,52.77958745259883,B,27.91338348388672,28.05783615112305,28.438039016723632,28.243450164794922,29.58833023071289,31.25229616165161,31.616163578033447
2023-05-02,51.89536922574886,B,26.62745475769043,27.792358016967775,28.198814392089844,28.18715343475342,29.449348945617675,31.181130485534666,31.599957036972047
2023-05-03,51.31501914946119,B,26.791820526123047,27.559753036499025,27.9242223739624,28.159700679779053,29.30502109527588,31.121524810791016,31.580668210983276
2023-05-04,49.492307042922185,B,25.87329864501953,27.103151321411133,27.64699592590332,28.08056573867798,29.133305168151857,31.059980430603026,31.556410484313965
2023-05-05,48.04997482433392,B,26.43408203125,26.728007888793947,27.439278602600098,28.029469966888428,28.975107307434083,31.00766714096069,31.52998272895813
