Date,GRADE,GPS,GEN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-12-12,,,0.3586046993732452,0.35745698809623716,0.3611864686012268,0.36993641406297684,0.37753882825374596,0.3528668373823166,
1989-12-13,,,0.3614733517169952,0.35630947947502134,0.36061271429061886,0.36907576322555535,0.3773666942119598,0.35355535805225374,
1989-12-14,,,0.3499979674816131,0.3551619350910187,0.3588914215564728,0.3673544600605964,0.37633391082286827,0.35412912487983705,
1989-12-15,,,0.3614733517169952,0.3563094675540924,0.35860452651977537,0.36592004299163816,0.3753011292219161,0.3548750227689743,
1989-12-18,,,0.3557356894016266,0.35745701193809504,0.35803076028823855,0.36477250903844827,0.3741535943746567,0.35550616681575775,
1989-12-19,,,0.3499979674816131,0.35573566555976865,0.3565963268280029,0.3633380889892578,0.3731208109855652,0.3561373108625412,
1989-12-20,,,0.3557356894016266,0.3545881330966949,0.3554488062858582,0.3621905550360679,0.37208803117275235,0.35682583212852476,
1989-12-21,,,0.3442603349685669,0.3534406065940857,0.3543012708425522,0.3604692533612251,0.3708257442712784,0.35734222263097765,
1989-12-22,,,0.3442603349685669,0.3499980032444,0.3531537353992462,0.35874795168638224,0.3697929638624191,0.3578012353181839,
1989-12-25,,,0.3442603349685669,0.3477029323577881,0.35257997214794157,0.35760042369365685,0.36898968994617465,0.35814549565315246,
1989-12-26,,,0.3442603349685669,0.34655540585517886,0.35114553570747375,0.35616600215435024,0.36818641602993013,0.3584323796629906,
1989-12-27,,,0.3442603349685669,0.3442603349685669,0.3494242340326309,0.35501847416162485,0.367497895359993,0.3586618867516518,
1989-12-28,,,0.3557356894016266,0.34655540585517886,0.3499980062246323,0.3544447138905525,0.3668093752861023,0.3589487710595131,
1989-12-29,,,0.3557356894016266,0.34885047674179076,0.3494242399930954,0.35401438325643536,0.3661208552122116,0.3593504086136818,
1990-01-01,,,0.3557356894016266,0.3511455476284027,0.3494242399930954,0.3537275001406669,0.3654323351383209,0.3595225390791893,
1990-01-02,,,0.3786863684654236,0.35803075432777404,0.3522930800914764,0.35444470345973966,0.3654323351383209,0.3599815526604652,
1990-01-03,,,0.3901616930961609,0.36721102595329286,0.35573568046092985,0.35559224337339396,0.3655470883846283,0.36061269700527193,
1990-01-04,,,0.3844240307807922,0.37294869422912597,0.3597520500421524,0.35702666044235226,0.3656618416309357,0.3612151509523392,
1990-01-05,,,0.4131124317646026,0.3844240427017212,0.366637259721756,0.35989549756050104,0.36680937647819517,0.36213317900896075,
1990-01-08,,,0.4159814119338989,0.39647318720817565,0.3738093674182892,0.3631946697831153,0.36778478682041166,0.36310858398675916,
1990-01-09,,,0.4188500642776489,0.4045059263706207,0.3812683403491974,0.3662069380283356,0.3688175702095032,0.3641987416148186,
1990-01-10,,,0.4073746800422668,0.4079485237598419,0.38757977485656736,0.36850200444459913,0.369620845913887,0.3651741454005241,
1990-01-11,,,0.4073746800422668,0.4125386536121368,0.3927436739206314,0.3713708400726318,0.37065362572669985,0.36603479593992233,
1990-01-12,,,0.3844240307807922,0.4068009734153747,0.395612508058548,0.37251837402582166,0.3711126393079758,0.36660856366157524,
1990-01-15,,,0.3844240307807922,0.40048949718475335,0.3984813421964645,0.37395279109477997,0.3715716528892517,0.36718233138322826,
1990-01-16,,,0.3901616930961609,0.39475182294845573,0.3996288746595383,0.3759609773755074,0.372145419716835,0.36775609821081157,
1990-01-17,,,0.3872930109500885,0.39073548913002015,0.399342006444931,0.37753884345293043,0.37220279932022093,0.36841593205928796,
1990-01-18,,,0.3844240307807922,0.3861453592777252,0.399342006444931,0.3795470282435417,0.37220279932022093,0.3689323222637176,
1990-01-19,,,0.3901616930961609,0.3872928917407989,0.3970469325780869,0.38184209614992143,0.3723175525665283,0.36956346660852424,
1990-01-22,,,0.3901616930961609,0.3884404242038727,0.394464960694313,0.3841371640563011,0.3725470590591431,0.37019461095333095,
1990-01-23,,,0.3958993554115295,0.3895879566669464,0.3921698898077011,0.38671911507844925,0.3728913187980652,0.3708257544040679,
1990-01-24,,,0.3844240307807922,0.38901416063308714,0.3898748248815536,0.3887272998690605,0.3730060720443726,0.3714568984508514,
1990-01-25,,,0.3758177459239959,0.3872929036617279,0.38671913146972653,0.389731402695179,0.37283394634723666,0.37200197964906684,
1990-01-26,,,0.3729487657546997,0.3838503181934357,0.3855716049671173,0.39059205651283263,0.3724896878004074,0.3725183710455894,
1990-01-29,,,0.3729487657546997,0.38040773272514344,0.384424078464508,0.3914527103304863,0.37237493574619296,0.3729200085997581,
1990-01-30,,,0.3729487657546997,0.37581761479377745,0.38270278573036187,0.3911658301949501,0.37226018369197844,0.3732642698287963,
1990-01-31,,,0.3786863684654236,0.37467008233070376,0.3818421214818954,0.3905920639634132,0.37226018369197844,0.3736085301637649,
1990-02-01,,,0.3815553784370422,0.37581760883331294,0.3815552562475204,0.39044863134622576,0.37231756389141085,0.37398148059844966,
1990-02-02,,,0.3786863684654236,0.3769651293754578,0.38040772378444665,0.38872732818126676,0.37231756389141085,0.3742683646082877,
1990-02-05,,,0.4073746800422668,0.38385031223297117,0.3821290224790573,0.3882969915866852,0.3731208395957947,0.3748995080590247,
1990-02-06,,,0.4073746800422668,0.3907354950904846,0.38327655494213103,0.387723222374916,0.373809357881546,0.375559337735176,
1990-02-07,,,0.4073746800422668,0.39647315740585326,0.3855716198682785,0.387723222374916,0.3746126335859299,0.3760757276415824,
1990-02-08,,,0.4073746800422668,0.4016370177268982,0.38872731328010557,0.387723222374916,0.3754159092903137,0.3765921175479888,
1990-02-09,,,0.4073746800422668,0.4073746800422668,0.3921699047088623,0.3888707548379898,0.3762765568494797,0.37722326099872583,
1990-02-12,,,0.3901616930961609,0.40393208265304564,0.39389119744300843,0.3891576379537582,0.376850323677063,0.37768227458000175,
1990-02-13,,,0.4016371369361877,0.40278457403182977,0.39676003456115716,0.3897314101457595,0.37759622037410734,0.37802653700113287,
1990-02-14,,,0.3958993554115295,0.40048950910568226,0.3984813332557678,0.3901617273688316,0.37816998958587644,0.37837079703807824,
1990-02-15,,,0.3901616930961609,0.39704691171646117,0.39934196472167965,0.3904486104846,0.37885850965976714,0.37854292631149283,
1990-02-16,,,0.3987683355808258,0.395325642824173,0.4013501614332199,0.39087894260883327,0.37971916258335114,0.37885850071907035,
1990-02-19,,,0.3987683355808258,0.39704697132110595,0.4004895269870758,0.39130927473306654,0.3806945699453354,0.37917407512664786,
1990-02-20,,,0.3958993554115295,0.39589941501617426,0.39934199452400204,0.39130927473306654,0.3814404630661011,0.3794896456599235,
1990-02-21,,,0.3901616930961609,0.39475188255310056,0.3976206958293914,0.39159615784883495,0.3820142298936844,0.37969046205282203,
1990-02-22,,,0.4045061767101288,0.3976207792758942,0.3973338454961776,0.39303057938814157,0.3831043940782547,0.3797191524505614,
1990-02-23,,,0.4016371369361877,0.39819453954696654,0.39676009118556976,0.394464997947216,0.38390766978263857,0.3796043995022773,
1990-02-26,,,0.4016371369361877,0.39876829981803896,0.3979076355695724,0.3958994165062904,0.3848256987333298,0.37948964655399314,
1990-02-27,,,0.4016371369361877,0.3999158561229706,0.3979076355695724,0.3973338350653648,0.38585848212242124,0.37948964655399314,
1990-02-28,,,0.4073746800422668,0.4033584535121918,0.3990551680326462,0.39876825064420696,0.38689126193523404,0.37948964655399314,
1990-03-01,,,0.4303253293037414,0.4085222840309143,0.40307153165340426,0.4012067481875419,0.38861256182193754,0.3797191530466079,
1990-03-02,,,0.4360630214214325,0.41540746092796327,0.4068010002374649,0.40407558083534234,0.39044861555099486,0.38012078970670693,
1990-03-05,,,0.4590136408805847,0.42688276171684264,0.4128255307674408,0.4066575288772582,0.39274368166923523,0.38086668580770483,
1990-03-06,,,0.4647515118122101,0.4395056366920471,0.41971074640750883,0.40952637046575546,0.3951535052061081,0.38166996061801906,
1990-03-07,,,0.4590136408805847,0.44983342885971067,0.42659594118595123,0.4121083185076714,0.39744857132434847,0.38247323334217065,
1990-03-08,,,0.4590136408805847,0.4555710911750793,0.4320466876029968,0.41469026654958724,0.39951413035392763,0.38316175282001486,
1990-03-09,,,0.4532760679721832,0.4590137004852295,0.43721058070659635,0.41698533594608306,0.40146493792533877,0.38379289656877513,
1990-03-12,,,0.4590136408805847,0.4590137004852295,0.4429482311010361,0.42042793333530426,0.4035304969549179,0.38448141604661934,
1990-03-13,,,0.4647515118122101,0.4590137004852295,0.4492596685886383,0.42358365207910537,0.40525179982185366,0.3853420674800872,
1990-03-14,,,0.4647515118122101,0.46016127467155454,0.4549973517656326,0.4270262598991394,0.4067435961961746,0.38614534229040137,
1990-03-15,,,0.4647515118122101,0.46130884885787965,0.4584399700164795,0.4307557508349419,0.40835014581680296,0.38700599372386923,
1990-03-16,,,0.4704890847206116,0.4647514522075653,0.4618825763463974,0.43434178829193115,0.40949767887592314,0.38815352767705913,
1990-03-19,,,0.4647515118122101,0.46589902639389036,0.4624563634395599,0.4376409471035004,0.4104730808734894,0.38912893384695046,
1990-03-20,,,0.4762266278266907,0.4681940495967865,0.463603875041008,0.4416573107242584,0.4116206121444702,0.3902190911769866,
1990-03-21,,,0.4647515118122101,0.4681940495967865,0.46417766213417055,0.4453868016600609,0.41276814877986906,0.391194497346878,
1990-03-22,,,0.4532760679721832,0.46589896082878113,0.46360390484333036,0.4478252962231636,0.4136861765384674,0.39216990113258354,
1990-03-23,,,0.4532760679721832,0.46245635747909547,0.46360390484333036,0.45040724277496336,0.4150632172822952,0.39308792829513545,
1990-03-26,,,0.4532760679721832,0.4601612687110901,0.4630301475524902,0.45298918932676313,0.41644025802612306,0.3940059554576873,
1990-03-27,,,0.4532760679721832,0.4555711567401886,0.46188260316848756,0.4555711358785629,0.4177025455236435,0.3949239826202392,
1990-03-28,,,0.4418007731437683,0.45098100900650023,0.45958752930164337,0.457292440533638,0.41879270076751707,0.39549775004386895,
1990-03-29,,,0.4504074454307556,0.4504072844982147,0.45815312266349795,0.45829654633998873,0.42011236906051636,0.39615758419036856,0.363151628524065
1990-03-30,,,0.4590136408805847,0.45155479907989504,0.45700557827949523,0.45944407731294634,0.4214894080162048,0.3969034802913665,0.36412703201174734
1990-04-02,,,0.4532760679721832,0.45155479907989504,0.45585803389549256,0.45915719866752625,0.42275169551372527,0.3976493772864341,0.36498768225312234
1990-04-03,,,0.4532760679721832,0.45155479907989504,0.4535629779100418,0.4585834264755249,0.4238992297649384,0.3983952742815017,0.36590570881962775
1990-04-04,,,0.4590136408805847,0.4549973726272583,0.4529891908168793,0.4585834264755249,0.4253910219669342,0.3991985470056533,0.36688111230731013
1990-04-05,45.0546949050186,A,0.4590136408805847,0.4567186117172241,0.4535629481077194,0.4585834264755249,0.42705493986606596,0.3999444431066512,0.3678852039575577
1990-04-06,45.058386053745814,P,0.4590136408805847,0.4567186117172241,0.45413670539855955,0.45887030512094495,0.42877623736858367,0.4006329625844955,0.36888929560780526
1990-04-09,45.07993161577749,P,0.4590136408805847,0.45786612629890444,0.45471046268939974,0.45887030512094495,0.4304975348711014,0.4014362353086471,0.3698360100388527
1990-04-10,45.0949608419187,A,0.4532760679721832,0.45786612629890444,0.45471046268939974,0.4582965329289436,0.43210408091545105,0.4021821323037147,0.3707540366053581
1990-04-11,45.087268822987234,A,0.4532760679721832,0.4567186117172241,0.4558579921722412,0.4577227607369423,0.43359587490558626,0.4029280292987823,0.3717294403910637
1990-04-12,45.07147848448489,P,0.4532760679721832,0.45557109713554383,0.45614485442638397,0.45714898854494096,0.43503028869628907,0.40367392629384985,0.372676156014204
1990-04-13,45.05344453991111,P,0.4532760679721832,0.4544235825538635,0.45557109713554383,0.45628833770751953,0.43652208268642423,0.40441982328891746,0.3736085268855095
1990-04-16,45.01292882703341,P,0.4418007731437683,0.45098100900650023,0.4544235676527023,0.45514080077409746,0.4372106045484543,0.4051657220721244,0.37449786603450774
1990-04-17,44.980970238219186,P,0.4418007731437683,0.44868595004081724,0.45327603816986084,0.45341950803995135,0.43789912641048434,0.4058542421460151,0.3753585161268711
1990-04-18,44.93862994617684,P,0.4360630214214325,0.4452433407306671,0.4509809762239456,0.45198508352041245,0.43847289323806765,0.4065427634119987,0.3761904774606228
1990-04-19,44.91501451531001,P,0.4418007731437683,0.44294828176498413,0.44925968945026395,0.4514113187789917,0.43916141510009765,0.4072886621952056,0.37705112755298614
1990-04-20,44.896746525856265,P,0.4418007731437683,0.44065322279930114,0.44753840267658235,0.450837554037571,0.4398499369621277,0.4080632469058036,0.3779117776453495
1990-04-23,44.88844637239157,P,0.4303253293037414,0.43835813403129575,0.444669571518898,0.44969001710414885,0.4406532096862793,0.40875176668167107,0.3786863626539707
1990-04-24,44.89208672460671,P,0.4360630214214325,0.43721058368682864,0.44294826686382294,0.44882936477661134,0.4413417273759842,0.4094689738750457,0.3794896361231804
1990-04-25,44.918175798376296,P,0.4418007731437683,0.43835813403129575,0.44180073738098147,0.44882936477661134,0.442259755730629,0.4102148726582526,0.38026422217488287
1990-04-26,44.927780414842694,P,0.4418007731437683,0.43835813403129575,0.44065320789813994,0.448399031162262,0.44329253733158114,0.41107552349567406,0.380981430709362
1990-04-27,44.95344758429325,P,0.4532760679721832,0.44065319299697875,0.44065320789813994,0.4481121525168419,0.4443826919794083,0.41205092728137965,0.38178470462560654
1990-04-30,45.02420216049137,P,0.4647515118122101,0.4475384294986725,0.44294828176498413,0.4486859247088432,0.445702355504036,0.4131984627246856,0.3826740443706512
1990-05-01,45.07255457023527,A,0.4590136408805847,0.45212855339050295,0.4446695685386658,0.4489728033542633,0.44696464121341706,0.414202552139759,0.38353469476103785
1990-05-02,45.104175355208206,A,0.4590136408805847,0.4555711269378662,0.446964630484581,0.4489728033542633,0.4483416801691055,0.4151779550313949,0.38436665654182434
1990-05-03,45.16590404031996,A,0.4762266278266907,0.4624562978744507,0.45040721595287325,0.4498334527015686,0.44977608919143675,0.41644024163484566,0.3852846832573414
1990-05-04,45.21564323493724,A,0.4819644391536712,0.4681939721107483,0.4544235825538635,0.45098099261522295,0.4513826352357864,0.4176451525092124,0.3862600876390934
1990-05-07,45.23143456129358,A,0.4819644391536712,0.47163655757904055,0.45958749353885653,0.45212853252887725,0.4529891812801361,0.41890744000673286,0.38720680341124536
1990-05-08,45.25508942454534,A,0.4762266278266907,0.4750791549682617,0.4636038541793823,0.45327606052160263,0.45448097109794616,0.42016972661018365,0.38815351873636245
1990-05-09,45.28598291834357,A,0.4819644391536712,0.47966931462287904,0.46762022078037263,0.454710479080677,0.45597276628017425,0.4214320141077041,0.3891289231181145
1990-05-10,45.27256243589604,A,0.479095846414566,0.480243158340454,0.4713497281074523,0.4560014680027962,0.45694817662239073,0.4227803692221641,0.3900612959265709
1990-05-11,45.27055359655628,A,0.4934398531913757,0.48253824114799493,0.47536610662937157,0.4580096572637558,0.45809571325778964,0.4242721644043922,0.3910366998612881
1990-05-14,45.30015876045979,A,0.5163906216621399,0.48942347764968874,0.48053001761436454,0.4617391496896744,0.4592432528734207,0.4259934672713279,0.39206948146224024
