Date,GRADE,GPS,TT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-04-09,,,0.8826189637184143,0.8803786158561706,0.8866508305072784,0.8820586264133453,0.8679422259330749,0.8885854524374008,
1984-04-10,,,0.8781384229660034,0.879930567741394,0.8859788537025451,0.8818345993757248,0.8667698657512665,0.8885295158624649,
1984-04-11,,,0.864698052406311,0.8745543599128723,0.882842755317688,0.8812745809555054,0.8655054295063018,0.8883612608909607,
1984-04-12,,,0.8691779375076294,0.8736583113670349,0.8806026399135589,0.8808265566825867,0.8643747818470001,0.8882378047704697,
1984-04-13,,,0.8691779375076294,0.8727622628211975,0.8774664521217346,0.8799305200576782,0.863465062379837,0.8881585359573364,
1984-04-16,,,0.8758984208106995,0.8714181542396545,0.8758983850479126,0.879818519949913,0.863264182806015,0.8881243795156479,
1984-04-17,,,0.8781384229660034,0.8714181542396545,0.8756743609905243,0.8801545351743698,0.8634616100788116,0.8881126230955124,
1984-04-18,,,0.8714181184768677,0.8727621674537659,0.8736582636833191,0.8797065079212188,0.8640990483760834,0.8880557560920715,
1984-04-19,,,0.864698052406311,0.8718661904335022,0.8727622509002686,0.8792585015296936,0.8648230111598969,0.8880421483516693,
1984-04-20,,,0.864698052406311,0.8709702134132385,0.871866238117218,0.8788104951381683,0.8654144155979157,0.8882936668395996,
1984-04-23,,,0.8445364832878113,0.8646978259086608,0.8680579900741577,0.877354410290718,0.865459223985672,0.8882993799448013,
1984-04-24,,,0.8534969091415405,0.8597695231437683,0.8655938386917115,0.8757863461971283,0.865504025220871,0.8883505147695542,
1984-04-25,,,0.8602169156074524,0.8575292825698853,0.8651457250118255,0.8739942401647568,0.8659520423412324,0.8883362889289856,
1984-04-26,,,0.8602169156074524,0.8566330552101136,0.8642496228218078,0.8724261313676834,0.8664896750450134,0.8881895029544831,
1984-04-27,,,0.864698052406311,0.8566330552101136,0.863801634311676,0.8706340432167053,0.8671169304847717,0.8880433428287506,
1984-04-30,,,0.8624573349952698,0.8602172255516052,0.862457525730133,0.8691779553890229,0.8676993715763092,0.8878747755289078,
1984-05-01,,,0.8781384229660034,0.8651455283164978,0.862457525730133,0.8690659433603287,0.8687746357917786,0.887951387166977,
1984-05-02,,,0.8781384229660034,0.868729829788208,0.8631295561790466,0.8683939099311828,0.8700291192531586,0.8879396307468415,
1984-05-03,,,0.8602169156074524,0.868729829788208,0.8626814424991608,0.8677218466997146,0.8709251725673676,0.8877486592531204,
1984-05-04,,,0.8557369709014893,0.8669376134872436,0.8617853343486785,0.8668257862329483,0.8708355736732483,0.8874245089292526,
1984-05-07,,,0.8467761874198914,0.863801383972168,0.8620093047618866,0.8650336474180221,0.8703427350521088,0.8869665676355362,
1984-05-08,,,0.8400560617446899,0.8561849117279052,0.8606652200222016,0.8631295293569565,0.8700291168689728,0.8864414250850677,
1984-05-09,,,0.837816059589386,0.8481204390525818,0.8584251344203949,0.8617854297161103,0.8697603011131286,0.8857171374559403,
1984-05-10,,,0.8310948610305786,0.842296028137207,0.8555129289627075,0.8598812758922577,0.8692674589157104,0.8849477326869964,
1984-05-11,,,0.8310948610305786,0.8373676061630249,0.8521526098251343,0.8579771220684052,0.8687746167182923,0.8841120421886444,
1984-05-14,,,0.824733316898346,0.8329590320587158,0.8483802080154419,0.8554188668727875,0.8682441461086273,0.88321273624897,
1984-05-15,,,0.831548810005188,0.8312575817108154,0.8437212467193603,0.8530893862247467,0.8678051841259002,0.8823373997211457,
1984-05-16,,,0.8133735060691833,0.8263690710067749,0.8372447550296783,0.8501871556043625,0.8670475172996521,0.8812803101539611,
1984-05-17,,,0.7906543016433716,0.8182809591293335,0.8302884936332703,0.8464849680662155,0.8655218529701233,0.8798192888498306,
1984-05-18,,,0.8020138144493103,0.8124647498130798,0.8249161779880524,0.8433507561683655,0.8644473898410797,0.8785823237895966,
1984-05-21,,,0.7997421026229858,0.8074665069580078,0.8202127695083619,0.8411110371351243,0.8628794634342194,0.8773226416110993,
1984-05-22,,,0.7997421026229858,0.8011051654815674,0.8161813735961914,0.8384232968091965,0.8612219262123108,0.8761734235286712,
1984-05-23,,,0.7997421026229858,0.7983788847923279,0.8123739778995513,0.8353995561599732,0.8596987998485566,0.8749358320236206,
1984-05-24,,,0.7906543016433716,0.7983788847923279,0.8083299219608306,0.8319214254617691,0.8579491174221039,0.8736073625087738,
1984-05-25,,,0.7906543016433716,0.7961069822311402,0.8042858660221099,0.8282192379236222,0.8560202300548554,0.8723230808973312,
1984-05-28,,,0.7906543016433716,0.7942894220352172,0.8008779644966125,0.8246290862560273,0.8542705476284027,0.8710387992858887,
1984-05-29,,,0.7588460445404053,0.7861102104187012,0.7936076879501343,0.8186644673347473,0.8520191061496735,0.8692817789316177,
1984-05-30,,,0.7543015480041504,0.7770220994949341,0.787700492143631,0.8124726235866546,0.8494975638389587,0.867457230091095,
1984-05-31,,,0.7452141642570496,0.7679340720176697,0.7831564784049988,0.8067224860191345,0.8469286835193635,0.8655418074131012,
1984-06-01,,,0.7452141642570496,0.7588460445404053,0.7774765133857727,0.8011963456869126,0.8443598031997681,0.8634275364875793,
1984-06-04,,,0.7452141642570496,0.7497580170631408,0.772023719549179,0.7961182445287704,0.8417909228801728,0.8612911754846573,
1984-06-05,,,0.7406694889068604,0.7461227059364319,0.7661164581775666,0.791148915886879,0.8389071488380432,0.8589767968654632,
1984-06-06,,,0.7406694889068604,0.7433962941169738,0.760209196805954,0.7862915873527527,0.8357993578910827,0.8565740609169006,
1984-06-07,,,0.7406694889068604,0.7424873590469361,0.7552107155323029,0.7817703187465668,0.8327811658382416,0.8542596822977067,
1984-06-08,,,0.7361258268356323,0.7406696915626526,0.7497578680515289,0.7770218670368194,0.8294928860664368,0.8519661539793014,
1984-06-11,,,0.7383976578712463,0.7393063902854919,0.7445322036743164,0.7727050840854645,0.8264292573928833,0.8499604696035385,
1984-06-12,,,0.7315819263458252,0.7374888777732849,0.7418057918548584,0.7677067399024964,0.8234533226490021,0.8478866279125213,
1984-06-13,,,0.7315819263458252,0.7356713652610779,0.7395338296890259,0.7636171609163285,0.8202533793449401,0.8457465016841889,
1984-06-14,,,0.7338537573814392,0.7343082189559936,0.7383977890014648,0.7607771337032319,0.8174572908878326,0.843717474937439,
1984-06-15,,,0.7452141642570496,0.7361258864402771,0.7383977890014648,0.7579371511936188,0.8148884105682374,0.8418683272600174,
1984-06-18,,,0.7679339051246643,0.7420331358909606,0.7406697630882263,0.7563467413187027,0.8125947093963624,0.8402684676647186,
1984-06-19,,,0.763389527797699,0.7483946561813355,0.7429417669773102,0.7545291125774384,0.8102997314929962,0.8385347986221313,
1984-06-20,,,0.7565735578536987,0.7533929824829102,0.744532173871994,0.752370685338974,0.808137241601944,0.836821335554123,
1984-06-21,,,0.7588460445404053,0.7583914399147034,0.7463498294353486,0.7507802724838257,0.8059306037425995,0.8351526927947998,
1984-06-22,,,0.7497577667236328,0.7593001604080201,0.7477130234241486,0.7487354457378388,0.8035422003269196,0.8335036313533783,
1984-06-25,,,0.7520301342010498,0.7561194062232971,0.7490762710571289,0.7468042373657227,0.8010648345947265,0.8321645087003708,
1984-06-26,,,0.7406694889068604,0.7515753984451294,0.7499850273132325,0.7458954095840454,0.7983154559135437,0.8308885329961777,
1984-06-27,,,0.7406694889068604,0.7483945846557617,0.7508937835693359,0.7452138066291809,0.7957004833221436,0.8298997658491135,
1984-06-28,,,0.7383976578712463,0.7443049073219299,0.7513481736183166,0.7448729813098908,0.7931744754314423,0.8289987432956696,
1984-06-29,,,0.7270380854606628,0.7397609710693359,0.7495305657386779,0.7439641773700714,0.7904212760925293,0.8279178458452224,
1984-07-02,,,0.7111337780952454,0.731581699848175,0.7438505530357361,0.7422601580619812,0.787753221988678,0.826606222987175,
1984-07-03,,,0.7111337780952454,0.7256745576858521,0.7386249780654908,0.7407833725214005,0.7849059593677521,0.8252049922943115,
1984-07-04,,,0.7111337780952454,0.7197674155235291,0.7340810000896454,0.7393065869808197,0.781924296617508,0.8239381694793702,
1984-07-05,,,0.7134066820144653,0.7147692203521728,0.7295370638370514,0.7379434466361999,0.7789880919456482,0.8227388834953309,
1984-07-06,,,0.7111337780952454,0.7115883588790893,0.7256746649742126,0.7366938441991806,0.7759168064594268,0.8215168684720993,
1984-07-09,,,0.708861768245697,0.7111339569091797,0.7213578283786773,0.7352170497179031,0.7728448951244354,0.8202721333503723,
1984-07-10,,,0.7065896987915039,0.7102251410484314,0.7179498493671417,0.7339674383401871,0.7694139206409454,0.819094278216362,
1984-07-11,,,0.6952295899391174,0.7070443034172058,0.7134058594703674,0.7321498215198516,0.7657557439804077,0.8178924316167832,
1984-07-12,,,0.6815980672836304,0.7006825804710388,0.7077259004116059,0.7295370370149612,0.7621833670139313,0.8165542697906494,
1984-07-13,,,0.6634217500686646,0.6911401748657227,0.701364266872406,0.725447416305542,0.7583370625972747,0.8145863181352615,
1984-07-16,,,0.6725102066993713,0.6838698625564575,0.6975019097328186,0.7206762313842774,0.7548517429828644,0.8125972390174866,
1984-07-17,,,0.6702375411987305,0.6765994310379029,0.6934122860431671,0.7160186320543289,0.7514553725719452,0.810742244720459,
1984-07-18,,,0.6702375411987305,0.6716010212898255,0.6893226623535156,0.7117018312215805,0.7481038022041321,0.8089320516586304,
1984-07-19,,,0.6656941771507263,0.6684202432632447,0.6845514118671417,0.7070442378520966,0.744795788526535,0.8070316237211227,
1984-07-20,,,0.6634217500686646,0.6684202432632447,0.6797802090644837,0.7027274370193481,0.7414423263072968,0.8051084715127945,
1984-07-23,,,0.6543340682983398,0.6647850155830384,0.6743274390697479,0.6978426337242126,0.7380343413352967,0.803139243721962,
1984-07-24,,,0.6475176215171814,0.6602410316467285,0.6684202313423157,0.6931850403547287,0.7343537175655365,0.8010794508457184,
1984-07-25,,,0.6497901082038879,0.65615154504776,0.6638762831687928,0.6886410713195801,0.7310820496082306,0.7990647834539414,
1984-07-26,,,0.6588782668113708,0.654788362979889,0.6616043031215668,0.6846651017665863,0.7284465289115906,0.7969841909408569,
1984-07-27,,,0.6815980672836304,0.6584236264228821,0.6634219348430633,0.6823931008577346,0.726038213968277,0.7952428019046783,
1984-07-30,,,0.6815980672836304,0.6638764262199401,0.6643307209014893,0.6809163153171539,0.7236753332614899,0.7932773983478546,
1984-07-31,,,0.6838706731796265,0.6711470365524292,0.6656940340995788,0.679553160071373,0.7213579046726227,0.7912899154424667,
1984-08-01,,,0.7179499268531799,0.6847790002822876,0.6704652726650238,0.6798939675092697,0.7197220611572266,0.7897104305028916,
1984-08-02,,,0.763389527797699,0.7056812524795533,0.6802348077297211,0.6823931097984314,0.7191767656803131,0.7885629415512085,
1984-08-03,,,0.8088295459747314,0.7311275482177735,0.6947755873203277,0.6872778981924057,0.7195402705669403,0.7877802503108978,
1984-08-06,,,0.831548810005188,0.761117696762085,0.7124970614910126,0.6934122502803802,0.7203581607341767,0.7873143541812897,
1984-08-07,,,0.7997421026229858,0.7842919826507568,0.727719509601593,0.6980698704719543,0.7211760818958283,0.7865975940227509,
1984-08-08,,,0.78156578540802,0.7970151543617249,0.7408970773220063,0.7023866802453995,0.7217213666439056,0.7856094652414322,
1984-08-09,,,0.786109209060669,0.8015590906143188,0.7536201715469361,0.7076122373342514,0.722539267539978,0.7847339755296707,
1984-08-10,,,0.7906543016433716,0.7979240417480469,0.7645257949829102,0.7139738649129868,0.7234480702877044,0.7839039367437363,
1984-08-13,,,0.8072600960731506,0.7930662989616394,0.7770919978618622,0.7207113593816757,0.7246889889240264,0.7832399559020996,
1984-08-14,,,0.8003410696983337,0.793186092376709,0.7887390375137329,0.7272165358066559,0.725882420539856,0.7823947846889496,
1984-08-15,,,0.8026478290557861,0.7974025011062622,0.7972088277339935,0.7338370501995086,0.7271219873428345,0.7814606726169586,
1984-08-16,,,0.8164857625961304,0.8034778118133545,0.8025184512138367,0.7413766294717788,0.7286383128166198,0.7807097393274307,
1984-08-17,,,0.8141798973083496,0.8081829309463501,0.8030534863471985,0.7489145368337631,0.7301993942260743,0.7798461401462555,
1984-08-20,,,0.8118733167648315,0.8091055750846863,0.8010859370231629,0.7567914992570877,0.731668907403946,0.7790490823984146,
1984-08-21,,,0.8164857625961304,0.8123345136642456,0.8027603030204773,0.7652399063110351,0.7333669841289521,0.778410153388977,
1984-08-22,,,0.8257115483283997,0.8169472575187683,0.8071748793125153,0.7740359783172608,0.7352495765686036,0.7777514779567718,
1984-08-23,,,0.8210987448692322,0.8178698539733886,0.8106738328933716,0.7821470022201538,0.7369944763183593,0.777225883603096,
1984-08-24,,,0.8210987448692322,0.8192536234855652,0.8137182772159577,0.7891220360994339,0.738512167930603,0.7767002892494201,0.8326042535901069
1984-08-27,,,0.8118733167648315,0.8192536234855652,0.8141795992851257,0.795635798573494,0.7393909561634063,0.7759928327798843,0.8322891426086426
1984-08-28,,,0.8187921047210693,0.819714891910553,0.8160247027873992,0.8023818701505661,0.7404990077018738,0.775399369597435,0.83196444272995
1984-08-29,,,0.8210987448692322,0.8187923312187195,0.8178697943687439,0.8075393110513687,0.7417895114421844,0.7749633765220643,0.8316623187065124
1984-08-30,,,0.8210987448692322,0.8187923312187195,0.8183310925960541,0.8104247719049453,0.743034565448761,0.7744825845956802,0.831360194683075
1984-08-31,38.482547374279314,C,0.8210987448692322,0.8187923312187195,0.8190229773521424,0.8110382318496704,0.744461385011673,0.7740017926692963,0.8310801643133163
1984-09-03,38.47841697392655,C,0.8210987448692322,0.8206374168395996,0.8199455201625824,0.8105157285928726,0.7458427572250366,0.7734537959098816,0.8307890877127647
1984-09-04,38.47267269534721,C,0.8164857625961304,0.8201761484146118,0.8199455201625824,0.8113529115915299,0.747359082698822,0.7728372693061829,0.8304749462008476
1984-09-05,38.46849642359984,C,0.8164857625961304,0.8192535519599915,0.8190229415893555,0.8130989104509354,0.7488754081726074,0.7722879457473755,0.8301718509197236
1984-09-06,38.46662455122016,B,0.8141798973083496,0.8178697824478149,0.8183310568332672,0.8145024448633194,0.7503910529613494,0.7717827641963959,0.8299124562740325
1984-09-07,38.466775341562574,B,0.8141798973083496,0.8164860129356384,0.817639172077179,0.8156787246465683,0.7521338891983033,0.7712775826454162,0.8297856247425079
1984-09-10,38.467839491418104,B,0.8141798973083496,0.8151022434234619,0.8178698301315308,0.8160247147083283,0.7541948115825653,0.7709740167856216,0.8296366983652115
1984-09-11,38.46955865453225,B,0.8164857625961304,0.8151022434234619,0.8176391959190369,0.8168319493532181,0.756301851272583,0.7706039053201675,0.8294772100448609
1984-09-12,38.47040053196314,B,0.8164857625961304,0.8151022434234619,0.8171778976917267,0.8175238460302353,0.7584088909626007,0.7701665937900544,0.82925144135952
1984-09-13,38.472709051471526,B,0.8257115483283997,0.8174085736274719,0.8176391780376434,0.8179851353168488,0.7606549882888793,0.7698215401172638,0.8290055215358734
1984-09-14,38.47250604363127,C,0.8164857625961304,0.8178697466850281,0.8171778798103333,0.8181004285812378,0.7627620279788971,0.769339417219162,0.8286913800239563
1984-09-17,38.474062198030204,C,0.8257115483283997,0.820176076889038,0.81763916015625,0.8187923401594162,0.7650990235805512,0.7689719593524933,0.8284233674407006
1984-09-18,38.47380208180568,C,0.8210987448692322,0.8210986733436585,0.8181004583835602,0.8190229892730713,0.7673892045021057,0.7684015625715256,0.8281764748692513
1984-09-19,38.47232443922706,C,0.8141798973083496,0.8206375002861023,0.8178698718547821,0.8184464067220688,0.7697682106494903,0.767761977314949,0.8278508040308953
1984-09-20,38.46835652889908,B,0.8072600960731506,0.8169472098350525,0.8171778917312622,0.8177544742822647,0.7722814512252808,0.767232409119606,0.8274905341863632
1984-09-21,38.46544418543956,B,0.7980337738990784,0.813256812095642,0.8155632793903351,0.816601225733757,0.774973691701889,0.7666553771495819,0.8270399430394173
1984-09-24,38.455886918315485,B,0.7795827984809875,0.8040310621261597,0.8121035695075989,0.8149866998195648,0.7771151435375213,0.7659834432601929,0.8264750054478646
1984-09-25,38.44972561163696,B,0.7888080477714539,0.797572922706604,0.8093357980251312,0.813487496972084,0.7794865536689758,0.7654709631204605,0.8259561941027641
1984-09-26,38.44548040828193,B,0.7888080477714539,0.7924985527992249,0.8065680265426636,0.8118729621171952,0.7818579638004303,0.7649808830022812,0.8253490102291107
1984-09-27,38.4421964784681,B,0.7865021824836731,0.7883469700813294,0.8026470899581909,0.8101431339979172,0.7842741239070893,0.7645349562168121,0.8247413444519043
1984-09-28,38.44091873133399,B,0.7865021824836731,0.7860406517982483,0.7996487319469452,0.8084133058786392,0.7867357325553894,0.764089029431343,0.8241005358099938
1984-10-01,38.441703546083566,B,0.770357072353363,0.7841955065727234,0.7941132843494415,0.8058762222528457,0.7890561926364899,0.7635452669858932,0.8233790016174316
1984-10-02,38.44011530834836,B,0.770357072353363,0.7805053114891052,0.7890391170978546,0.8035697877407074,0.7915129816532135,0.762933349609375,0.8226353746652603
1984-10-03,38.4359546653621,B,0.7565181255340576,0.7740473270416259,0.7832729399204255,0.8005714058876038,0.7936475419998169,0.7623647958040237,0.8218225529789924
1984-10-04,38.42948353761878,B,0.742679238319397,0.7652827382087708,0.77681485414505,0.7969963729381562,0.7953235614299774,0.761885045170784,0.8208521670103073
1984-10-05,38.421775043321595,B,0.742679238319397,0.7565181493759155,0.7712794005870819,0.7934213399887085,0.7965451848506927,0.7612916994094848,0.8199370115995407
1984-10-08,38.41694499373122,B,0.7357595562934875,0.7495986461639405,0.7668970763683319,0.7895003229379653,0.7976284146308898,0.7606518739461898,0.8189872577786446
1984-10-09,38.410911782437125,B,0.7311471700668335,0.7417566657066346,0.7611309885978699,0.7852333933115005,0.7985739445686341,0.7599659246206284,0.8180696740746498
1984-10-10,38.407749990077114,B,0.7334534525871277,0.7371437311172485,0.7555955290794373,0.7810817778110504,0.798884015083313,0.7593030381202698,0.8171194350719452
