Date,GRADE,GPS,HON,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-03-27,53.261592861703775,A,6.368126392364502,6.480324840545654,6.268055200576783,6.130837416648865,5.998398294448853,5.467365231513977,4.986035435199738
1992-03-30,53.19830301031889,A,6.3832855224609375,6.4712272644042965,6.319606399536133,6.146757698059083,6.014114656448364,5.481409287452697,5.000243247747422
1992-03-31,53.05979621710406,A,6.125530242919922,6.4014819145202635,6.328703546524048,6.140692710876466,6.024072437286377,5.492272315025329,5.0131622838974
1992-04-01,52.91444821519107,A,6.064879894256592,6.3165733337402346,6.33173565864563,6.139176416397095,6.033420686721802,5.50192533493042,5.026074450016022
1992-04-02,52.76316936619755,A,6.2923126220703125,6.246826934814453,6.362059545516968,6.155096554756165,6.048826332092285,5.512947392463684,5.037826843261719
1992-04-03,52.70681874974124,A,6.231667995452881,6.219535255432129,6.349930047988892,6.169500732421875,6.062113800048828,5.52622965335846,5.049424195289612
1992-04-06,52.66370652346623,A,6.307478427886963,6.204373836517334,6.337800550460815,6.18996982574463,6.076615791320801,5.539968285560608,5.060733754634858
1992-04-07,52.69123840876066,P,6.231667995452881,6.225601387023926,6.313541650772095,6.200583410263063,6.086584091186523,5.553703155517578,5.07136787891388
1992-04-08,52.72104583891318,P,6.171014308929443,6.246828269958496,6.281700801849365,6.210438632965088,6.092925252914429,5.568189373016358,5.082069208621979
1992-04-09,52.72705234066447,A,6.307478427886963,6.249861431121826,6.24834418296814,6.233940172195435,6.10169397354126,5.584191122055054,5.093452858924866
1992-04-10,52.79795866893741,A,6.519749641418457,6.307477760314941,6.263506507873535,6.265780854225159,6.112595815658569,5.602919092178345,5.10597196340561
1992-04-13,52.85562478143962,A,6.534912586212158,6.352964591979981,6.278669214248657,6.2991378068923956,6.124404420852661,5.621346054077148,5.1184927845001225
1992-04-14,52.95206964847687,A,6.625883102416992,6.431807613372802,6.328704500198365,6.328704023361206,6.13803243637085,5.640531849861145,5.130949811935425
1992-04-15,53.08416913076525,A,6.732021331787109,6.544009017944336,6.395418643951416,6.363577151298523,6.1531797122955325,5.660779027938843,5.143418862819671
1992-04-16,53.22459455651974,A,6.913964748382568,6.665306282043457,6.457583856582642,6.409821701049805,6.17106065750122,5.682845640182495,5.156575338840485
1992-04-17,53.278572287367204,A,6.913964748382568,6.744149303436279,6.5258135318756105,6.437871789932251,6.190450305938721,5.7050631237030025,5.169583625793457
1992-04-20,53.3110910013634,A,6.853312969207764,6.8078293800354,6.58039698600769,6.459098768234253,6.207419929504394,5.726221480369568,5.182362744808197
1992-04-21,53.312647010751796,A,6.88364315032959,6.85938138961792,6.645594501495362,6.479568076133728,6.224392728805542,5.747984876632691,5.1944784784317015
1992-04-22,53.26240695019556,A,6.822993278503418,6.877575778961182,6.710792398452758,6.496246600151062,6.239247169494629,5.768689155578613,5.2061427569389345
1992-04-23,53.242265423449396,A,7.156559467315674,6.926094722747803,6.79570050239563,6.522022342681884,6.259867763519287,5.792729096412659,5.219400794506073
1992-04-24,53.21867338256772,A,7.035261154174805,6.95035400390625,6.847251653671265,6.5553790807724,6.277152700424194,5.816310415267944,5.2322005271911625
1992-04-27,53.214743189197684,A,6.98977518081665,6.977646446228027,6.892737913131714,6.585703563690186,6.2935279178619385,5.8391351318359375,5.245587866306305
1992-04-28,53.22295946240583,A,7.004939079284668,7.001905632019043,6.930643510818482,6.629674005508423,6.310509595870972,5.863318495750427,5.259051024913788
1992-04-29,53.285417269695586,A,7.11107349395752,7.059521675109863,6.968548727035523,6.681983685493469,6.3317366886138915,5.888563203811645,5.2731930446624755
1992-04-30,53.24027235992355,A,7.065587997436523,7.041327381134034,6.983711051940918,6.72064745426178,6.350841045379639,5.913353056907654,5.286514875888824
1992-05-01,53.26145991024811,A,7.186887264251709,7.071652603149414,7.011003303527832,6.768408417701721,6.3738876152038575,5.939204993247986,5.300072739124298
1992-05-04,53.27338157645709,A,7.11107349395752,7.095912265777588,7.036779356002808,6.808588171005249,6.396024398803711,5.9646005439758305,5.313029251098633
1992-05-05,53.265576189654176,A,7.050426006317139,7.105009651184082,7.053457641601563,6.849526071548462,6.420283966064453,5.990144004821778,5.325089750289917
1992-05-06,53.24407184315635,A,7.126235961914063,7.108042144775391,7.083781909942627,6.897287154197693,6.445453214645386,6.017350821495056,5.337677495479584
1992-05-07,53.24626747831849,A,7.065587997436523,7.108042144775391,7.074684762954712,6.935192632675171,6.469106254577636,6.043498554229736,5.350036091804505
1992-05-08,53.18586270772516,A,7.050426006317139,7.080749893188477,7.076201248168945,6.961726450920105,6.489726848602295,6.068438529968262,5.3620965909957885
1992-05-11,53.16157595496204,A,7.11107349395752,7.080749893188477,7.088331079483032,6.990534496307373,6.510650720596313,6.09368323802948,5.375201270580292
1992-05-12,53.15398258049492,A,7.2172112464904785,7.114106941223144,7.1095582962036135,7.0201009035110475,6.530058345794678,6.1163683080673215,5.388466181755066
1992-05-13,53.11093443959653,A,7.171719551086426,7.1232036590576175,7.115622901916504,7.042085814476013,6.551588621139526,6.138598461151123,5.401800019741058
1992-05-14,53.095426677570714,A,7.141268253326416,7.138339710235596,7.123190927505493,7.053450989723205,6.5749357891082765,6.160373244285584,5.414907505512238
1992-05-15,53.08960120306255,A,7.095590591430664,7.147372627258301,7.114061260223389,7.06253228187561,6.597975912094117,6.181540350914002,5.428008885383606
1992-05-18,53.071216984100325,A,7.171719551086426,7.159501838684082,7.120125865936279,7.078452610969544,6.623448371887207,6.199998645782471,5.4413709282875065
1992-05-19,53.05027285844508,A,7.232626914978027,7.162584972381592,7.138345956802368,7.0959017992019655,6.647712984085083,6.219367742538452,5.4549625205993655
1992-05-20,53.04717079817113,A,7.217404365539551,7.171721935272217,7.147462797164917,7.115622353553772,6.6725828742980955,6.2385846138000485,5.468403005599976
1992-05-21,53.020005614144445,A,7.080363750457764,7.159541034698487,7.148940372467041,7.111812567710876,6.69744119644165,6.258694229125976,5.481158287525177
1992-05-22,53.01041737252567,A,7.080363750457764,7.156495666503906,7.1519341468811035,7.114067697525025,6.721389751434327,6.2782003211975095,5.49376360654831
1992-05-25,52.98603658480167,A,7.080363750457764,7.138224506378174,7.148863172531128,7.11859712600708,6.745641555786133,6.2969520378112795,5.5070438075065615
1992-05-26,52.90699727301794,P,6.943323612213135,7.080363845825195,7.121474409103394,7.115516352653503,6.76381685256958,6.313880739212036,5.519338865280151
1992-05-27,52.85487537074905,P,7.080363750457764,7.0529557228088375,7.112338829040527,7.113980865478515,6.78473295211792,6.330821957588196,5.532094147205353
1992-05-28,52.821901346681074,P,7.004229068756104,7.037728786468506,7.098634910583496,7.110912919044495,6.8050360584259035,6.345643944740296,5.544168798923493
1992-05-29,52.78522731212592,P,7.065135478973389,7.034683132171631,7.0955893993377686,7.104825329780579,6.819279508590698,6.362131114006043,5.555948083400726
1992-06-01,52.75164347947563,P,7.065135478973389,7.031637477874756,7.0849309921264645,7.102528429031372,6.832006750106811,6.378769173622131,5.567877349853515
1992-06-02,52.85725485341402,A,7.415349006652832,7.1260425567626955,7.103203201293946,7.120774579048157,6.850828590393067,6.398004117012024,5.581932609081268
1992-06-03,52.911075721349356,A,7.3849005699157715,7.186949920654297,7.119952821731568,7.133707809448242,6.868738145828247,6.4155767107009884,5.595460700988769
1992-06-04,52.986854952996616,A,7.400120258331299,7.266128158569336,7.151928472518921,7.150434422492981,6.883919658660889,6.433301501274109,5.609214859008789
1992-06-05,53.0657532753789,A,7.3849005699157715,7.330081176757813,7.1823821544647215,7.167158150672913,6.904255142211914,6.4513267183303835,5.623117876052857
1992-06-08,53.11131647341542,A,7.24785852432251,7.366625785827637,7.199131631851197,7.173997402191162,6.921546602249146,6.467830629348755,5.636335682868958
1992-06-09,53.04863189207162,A,7.232626914978027,7.330081367492676,7.228061962127685,7.174768185615539,6.943688535690308,6.483880486488342,5.649552323818207
1992-06-10,52.96103204347895,A,7.019455909729004,7.256992435455322,7.22197117805481,7.167155003547668,6.9627800559997555,6.498100371360779,5.66155314207077
1992-06-11,52.86577457374127,A,7.049908638000488,7.1869501113891605,7.226539134979248,7.162587022781372,6.977931976318359,6.513379154205322,5.673706223964691
1992-06-12,52.760716506701584,P,7.019455909729004,7.113861179351806,7.22197117805481,7.158780288696289,6.993687734603882,6.527900767326355,5.685782017707825
1992-06-15,52.680233840103064,P,6.958548069000244,7.055999088287353,7.2113124370574955,7.14812171459198,7.006709127426148,6.541662459373474,5.697403299808502
1992-06-16,52.59979020961041,P,6.958548069000244,7.001183319091797,7.165632343292236,7.134417772293091,7.021246728897094,6.553915410041809,5.708874609470367
1992-06-17,52.58013255198629,P,6.9281005859375,6.982912254333496,7.1199523448944095,7.119952583312989,7.0363884544372555,6.564656853675842,5.720643610954284
1992-06-18,52.497901227796085,P,6.699697017669678,6.912869930267334,7.049910020828247,7.100919246673584,7.044232826232911,6.572963399887085,5.731120610237122
1992-06-19,52.4018655552147,P,6.638792514801025,6.836737251281738,6.975299215316772,7.078840684890747,7.046613683700562,6.579604749679565,5.741593039035797
1992-06-22,52.30000522763041,P,6.516978740692139,6.748423385620117,6.902211236953735,7.0506714344024655,7.046255006790161,6.5853297138214115,5.751756372451783
1992-06-23,52.196581188166014,P,6.410391330718994,6.638792037963867,6.819987678527832,7.024024820327758,7.041945171356201,6.589988803863525,5.761836695671081
1992-06-24,52.09880854208603,P,6.471302032470703,6.547432327270508,6.765172290802002,6.993571734428405,7.036730785369873,6.594955248832703,5.772146580219268
1992-06-25,52.07219486905503,P,6.4865264892578125,6.504798221588135,6.708834075927735,6.967686605453491,7.028182020187378,6.599621338844299,5.782457594871521
1992-06-26,52.08162720489961,P,6.532203197479248,6.48348035812378,6.660108804702759,6.941039991378784,7.020546789169312,6.605498547554016,5.792922005653382
1992-06-29,52.144238146377724,P,6.638792514801025,6.507843112945556,6.628133249282837,6.919722843170166,7.016256380081177,6.611838154792785,5.80391936302185
1992-06-30,52.19827075545933,P,6.547435283660889,6.535251903533935,6.587021970748902,6.876327157020569,7.0095322227478025,6.616962475776672,5.81423497915268
1992-07-01,52.255396348904036,P,6.638792514801025,6.56875,6.558091163635254,6.839021754264832,7.005848207473755,6.622547688484192,5.824857399463654
1992-07-02,52.2955781477665,P,6.638792514801025,6.599203205108642,6.552000713348389,6.800955367088318,6.995492868423462,6.627680315971374,5.8356298017501835
1992-07-03,52.32491702935067,P,6.638792514801025,6.620521068572998,6.552000713348389,6.763649964332581,6.987563495635986,6.632358098030091,5.8470021033287045
1992-07-06,52.278832481839686,P,6.456072807312012,6.583977127075196,6.545910120010376,6.724060678482056,6.976889448165894,6.635208683013916,5.8575358080863955
1992-07-07,52.22937499072112,P,6.273355484008789,6.529161167144776,6.5322065353393555,6.676097106933594,6.962257776260376,6.636383686065674,5.866930952072144
1992-07-08,52.14876058522259,P,6.227673530578613,6.446937370300293,6.507843685150147,6.636507987976074,6.944589776992798,6.638163232803345,5.876322660446167
1992-07-09,52.08992251235188,P,6.30380392074585,6.3799396514892575,6.48957142829895,6.599202752113342,6.929354095458985,6.640097570419312,5.886694922447204
1992-07-10,52.04894516096866,P,6.410391330718994,6.334259414672852,6.477390241622925,6.568749523162841,6.91382417678833,6.643855895996094,5.897750098705291
1992-07-13,52.07504257750602,P,6.471302032470703,6.33730525970459,6.460641193389892,6.544387221336365,6.901028747558594,6.648526573181153,5.909109828472137
1992-07-14,52.15774729007518,P,6.4865264892578125,6.379939460754395,6.454550313949585,6.520786142349243,6.889750757217407,6.6550173616409305,5.919870781898498
1992-07-15,52.255123144555775,P,6.562661647796631,6.446937084197998,6.446937227249146,6.5025141954422,6.878479270935059,6.661966242790222,5.928462791442871
1992-07-16,52.33919236411747,P,6.547435283660889,6.495663356781006,6.437801504135132,6.49490110874176,6.868116216659546,6.668611235618592,5.938028509616852
1992-07-17,52.36999829172827,P,6.471302032470703,6.507845497131347,6.4210524559021,6.486526584625244,6.856533737182617,6.673130292892456,5.946538665294647
1992-07-20,52.359454978861244,P,6.395167350769043,6.492618560791016,6.414961910247802,6.480436015129089,6.842215614318848,6.6764331674575805,5.954743144512176
1992-07-21,52.34404712815033,P,6.471302032470703,6.489573669433594,6.434756565093994,6.483481550216675,6.827297430038453,6.678677887916565,5.963253300189972
1992-07-22,52.305904323928466,A,6.395167350769043,6.456074810028076,6.451505947113037,6.479674816131592,6.8117663860321045,6.681677503585815,5.9709328532218935
1992-07-23,52.30812279647756,P,6.577889442443848,6.462165641784668,6.478914499282837,6.484242963790893,6.800498809814453,6.687717299461365,5.979750981330872
1992-07-24,52.35460951823552,A,6.638792514801025,6.495663738250732,6.50175461769104,6.489572429656983,6.79136284828186,6.694669380187988,5.988498678207398
1992-07-27,52.401736988695156,A,6.593111991882324,6.535252666473388,6.513935613632202,6.487288403511047,6.779790697097778,6.701619534492493,5.997092971801758
1992-07-28,52.431427961071876,A,6.638792514801025,6.5687507629394535,6.529162216186523,6.491856265068054,6.7679140090942385,6.707813496589661,6.0058406686782835
1992-07-29,52.53185766688796,A,6.85196590423584,6.6601104736328125,6.558092641830444,6.502514934539795,6.760605239868164,6.71659405708313,6.0156542325019835
1992-07-30,52.577318456354334,A,6.82150936126709,6.708834457397461,6.585500049591064,6.511650776863098,6.755428152084351,6.726434674263,6.02576545715332
1992-07-31,52.59153357569437,A,6.7606072425842285,6.733197402954102,6.614430570602417,6.5177415132522585,6.74903302192688,6.735211386680603,6.035497174263001
1992-08-03,52.6426466943009,A,6.80627965927124,6.775830936431885,6.655541801452637,6.53525185585022,6.743551340103149,6.744596447944641,6.045532250404358
1992-08-04,52.70551505382557,A,6.8824143409729,6.82455530166626,6.696653032302857,6.565704798698425,6.742333154678345,6.753075003623962,6.055198113918305
1992-08-05,52.67754710310593,A,6.775831699371338,6.80932846069336,6.734719467163086,6.5931127071380615,6.736242513656617,6.760487732887268,6.064331064224243
1992-08-06,52.6641866582506,A,6.82150936126709,6.80932846069336,6.75908145904541,6.618997979164123,6.732588119506836,6.76881208896637,6.073542428016663
1992-08-07,52.65129851822627,A,6.80627965927124,6.818462944030761,6.775830173492432,6.638792395591736,6.727411003112793,6.773345255851746,6.082977585792541
1992-08-10,52.61254802048538,A,6.82150936126709,6.821508884429932,6.798669910430908,6.656302762031555,6.722538480758667,6.777272615432739,6.092638866901398
1992-08-11,52.52771714121835,A,6.775831699371338,6.800192356109619,6.81237382888794,6.6707680225372314,6.709748134613037,6.780288362503052,6.101846811771392
1992-08-12,52.483818636721224,A,6.80627965927124,6.8062819480896,6.80780520439148,6.682948923110962,6.698175716400146,6.783456931114197,6.110682072639466
1992-08-13,52.374505026531295,A,6.577889442443848,6.757557964324951,6.783443212509155,6.68447163105011,6.681731100082398,6.782825379371643,6.118375382423401
1992-08-14,52.282622855729194,P,6.516978740692139,6.699697780609131,6.7590803623199465,6.6867554664611815,6.664372663497925,6.78431390285492,6.125839567184448
1992-08-17,52.214696889486476,P,6.593472480773926,6.654090404510498,6.737799644470215,6.696670722961426,6.651284942626953,6.786415772438049,6.133912529945373
1992-08-18,52.17578155452475,P,6.562871932983398,6.61149845123291,6.7058454036712645,6.70124921798706,6.637889842987061,6.7907891893386845,6.141530752182007
1992-08-19,52.13372146489706,P,6.501683235168457,6.550579166412353,6.678430557250977,6.706575012207031,6.62753438949585,6.795157222747803,6.148541278839112
1992-08-20,52.157244707105626,P,6.532277584075928,6.541456794738769,6.64950737953186,6.704294419288635,6.617181768417359,6.797556872367859,6.155252132415772
1992-08-21,52.181604867340546,P,6.4863810539245605,6.535337257385254,6.617517518997192,6.696673846244812,6.606520271301269,6.800104002952576,6.163166828155518
1992-08-24,52.13468245861089,P,6.302807807922363,6.477204322814941,6.56564736366272,6.682158637046814,6.593405466079712,6.80005729675293,6.170012791156768
1992-08-25,52.083283811357944,P,6.241616725921631,6.412953281402588,6.512225866317749,6.662299847602844,6.5790668392181395,6.800156784057617,6.176929969787597
1992-08-26,52.07875704498199,P,6.425192832946777,6.397655200958252,6.474117183685303,6.6409611940383915,6.569008684158325,6.802698569297791,6.185443971157074
1992-08-27,52.11348915726007,P,6.562871932983398,6.403774070739746,6.472615432739258,6.628029322624206,6.5662721824645995,6.805252504348755,6.194721813201904
1992-08-28,52.13750234331929,P,6.501683235168457,6.406834506988526,6.471085882186889,6.615083122253418,6.5635299968719485,6.805071840286255,6.2039954662323
1992-08-31,52.19934111877679,P,6.4098944664001465,6.428251838684082,6.4527280807495115,6.595263862609864,6.561388311386108,6.803821659088134,6.212583856582642
1992-09-01,52.276097251726846,P,6.425192832946777,6.464967060089111,6.438960170745849,6.572402787208557,6.561684341430664,6.801814756393433,6.221173303127289
1992-09-02,52.30702657009838,B,6.4710845947265625,6.474145412445068,6.43590030670166,6.557165431976318,6.561679992675781,6.799205389022827,6.229992208480835
1992-09-03,52.28530519151033,B,6.516978740692139,6.464966773986816,6.434370422363282,6.541938900947571,6.562289037704468,6.7952355289459225,6.239040584564209
1992-09-04,52.27487192334056,B,6.501683235168457,6.464966773986816,6.435900640487671,6.526709079742432,6.561678638458252,6.7911127138137815,6.248087918758392
1992-09-07,52.28657308752779,C,6.501683235168457,6.4833245277404785,6.45578818321228,6.5107177734375,6.5589364528656,6.787596416473389,6.256908948421478
1992-09-08,52.27551391811311,C,6.4098944664001465,6.4802648544311525,6.472615957260132,6.49242091178894,6.556185636520386,6.782858929634094,6.265421903133392
1992-09-09,52.23300400463018,B,6.333398342132568,6.452727603912353,6.463436508178711,6.468776845932007,6.550077753067017,6.777962980270385,6.2733260679245
1992-09-10,52.21615782101777,B,6.455789089202881,6.440489673614502,6.452728223800659,6.462671828269959,6.5464176845550535,6.770955276489258,6.281842186450958
1992-09-11,52.22624332325842,B,6.532277584075928,6.446608543395996,6.455787658691406,6.463436770439148,6.544287385940552,6.765925440788269,6.291117928028107
1992-09-14,52.30472083891203,C,6.838239192962647,6.513919734954834,6.498622131347656,6.475675106048584,6.551930713653564,6.764410080909729,6.301772606372833
1992-09-15,52.410578571083896,A,6.822940826416016,6.596529006958008,6.53839693069458,6.4886785507202145,6.562922420501709,6.762590098381042,6.312954297065735
1992-09-16,52.53506878687899,A,6.746450424194336,6.679139423370361,6.565933513641357,6.500916910171509,6.573297958374024,6.758943867683411,6.323753535747528
1992-09-17,52.650275164271704,A,6.838239192962647,6.755629444122315,6.598059558868409,6.516214990615845,6.58398666381836,6.756670379638672,6.3350117182731625
1992-09-18,52.72219620986667,A,6.822940826416016,6.813762092590332,6.630185317993164,6.533042979240418,6.5922376537323,6.7530309152603145,6.346117954254151
1992-09-21,52.670999196272156,A,6.70055627822876,6.786225509643555,6.650072622299194,6.552930402755737,6.596822738647461,6.748925743103027,6.356763143539428
1992-09-22,52.560818944762104,A,6.455789089202881,6.712795162200928,6.654662084579468,6.5636390209197994,6.596207990646362,6.742979373931885,6.366561689376831
1992-09-23,52.493222249051094,A,6.5781683921813965,6.6791387557983395,6.679139089584351,6.571287798881531,6.5965181255340575,6.737498698234558,6.377424759864807
1992-09-24,52.423073145403485,A,6.669960498809815,6.645483016967773,6.700556230545044,6.576642227172852,6.598968629837036,6.733542423248291,6.3885204887390135
1992-09-25,52.32781287333162,A,6.501683235168457,6.581231498718262,6.697496795654297,6.576642227172852,6.599576253890991,6.728054995536804,6.398246762752533
1992-09-28,52.28556130253357,A,6.5475754737854,6.55063533782959,6.668430423736572,6.583526277542115,6.602624416351318,6.722420015335083,6.408051626682282
1992-09-29,52.276269489001585,P,6.4710845947265625,6.553694438934326,6.633244800567627,6.585820865631104,6.602620067596436,6.714958748817444,6.415663528442383
1992-09-30,52.209773279665306,P,6.363998889923096,6.510860538482666,6.594999647140503,6.58046658039093,6.601996698379517,6.70688154220581,6.422740001678466
1992-10-01,52.134110083438266,B,6.425192832946777,6.461907005310058,6.553695011138916,6.575877285003662,6.598942766189575,6.699720788002014,6.430047016143799
1992-10-02,52.081255231983185,B,6.302807807922363,6.42213191986084,6.501681709289551,6.565933513641357,6.592223072052002,6.691792960166931,6.436666655540466
1992-10-05,51.986684749372905,B,6.195716857910156,6.351760196685791,6.451197767257691,6.550635194778442,6.5842751693725585,6.682032933235169,6.441015789508819
1992-10-06,51.951988457145355,B,6.318103790283203,6.3211640357971195,6.4374292373657225,6.546045660972595,6.577861394882202,6.67288770198822,6.446127722263336
1992-10-07,51.96610488909838,B,6.4098944664001465,6.33034315109253,6.420601844787598,6.549870467185974,6.569019966125488,6.664812602996826,6.451698608398438
1992-10-08,51.94864801871634,B,6.272210121154785,6.2997466087341305,6.380826807022094,6.54069151878357,6.558033981323242,6.656731066703796,6.457712647914886
1992-10-09,51.943587641605234,B,6.195716857910156,6.2783284187316895,6.350230169296265,6.523863482475281,6.5467361736297605,6.6478845977783205,6.463042459487915
1992-10-12,51.966044935719346,B,6.211018562316895,6.281388759613037,6.316574478149414,6.492502450942993,6.534830951690674,6.639191145896912,6.468071591854096
1992-10-13,51.98155382846227,B,6.394592761993408,6.2966865539550785,6.308925294876099,6.471085047721862,6.525074520111084,6.633703837394714,6.473792288303375
1992-10-14,52.00248004263404,B,6.516978740692139,6.318103408813476,6.324223279953003,6.459611463546753,6.5198974609375,6.628069987297058,6.479445972442627
1992-10-15,52.05251973559956,B,6.4863810539245605,6.360937595367432,6.330342102050781,6.4420185565948485,6.513194894790649,6.622891507148743,6.484267725944519
1992-10-16,52.133551253471175,C,6.5475754737854,6.43130931854248,6.354818868637085,6.4282502889633175,6.508020811080932,6.617715907096863,6.489923510551453
1992-10-19,52.216109225331145,C,6.501683235168457,6.489442253112793,6.385415506362915,6.418306636810303,6.50162428855896,6.612081384658813,6.4954252791404725
1992-10-20,52.2680483129202,C,6.624066352844238,6.535336971282959,6.416011762619019,6.426720499992371,6.498588981628418,6.604168558120728,6.501086337566376
1992-10-21,52.29187855371321,C,6.70055627822876,6.572052478790283,6.44507794380188,6.432839894294739,6.496474514007568,6.597325115203858,6.506450912952423
1992-10-22,52.333154068901706,C,6.70055627822876,6.614887523651123,6.487912559509278,6.434369683265686,6.498927850723266,6.590329475402832,6.5118154883384705
1992-10-23,52.384495434106924,C,6.822940826416016,6.669960594177246,6.550634956359863,6.450432562828064,6.505047092437744,6.584709877967835,6.518018298149109
1992-10-26,52.47709297894354,A,6.975919246673584,6.764807796478271,6.627125024795532,6.471849751472473,6.512696027755737,6.581990485191345,6.52491055727005
1992-10-27,52.53033504107691,A,6.899429321289063,6.819880390167237,6.677608680725098,6.493266987800598,6.519427175521851,6.578658509254455,6.531269497871399
1992-10-28,52.58058361281184,A,6.868832588195801,6.8535356521606445,6.712794065475464,6.518508672714233,6.526770162582397,6.577152276039124,6.537626323699951
1992-10-29,52.61450679059735,A,6.853533744812012,6.884131145477295,6.749509334564209,6.5399257183074955,6.533195285797119,6.575188527107239,6.544283840656281
1992-10-30,52.59112068784605,A,6.79234504699707,6.878011989593506,6.773986291885376,6.5644025802612305,6.539314565658569,6.5729174184799195,6.550409092903137
1992-11-02,52.53518180985744,A,6.807642936706543,6.844356727600098,6.804582262039185,6.59499888420105,6.549411268234253,6.571408367156982,6.5565354132652285
1992-11-03,52.54088150839279,A,6.9606218338012695,6.856595230102539,6.8382378101348875,6.627124786376953,6.563791370391845,6.571429104804992,6.562672257423401
1992-11-04,52.53620343189838,A,6.945326805114746,6.871894073486328,6.862714862823486,6.653896403312683,6.574194049835205,6.571601366996765,6.5681291103363035
1992-11-05,52.54736292244571,A,6.9606218338012695,6.89331169128418,6.8887214183807375,6.688316988945007,6.582149047851562,6.574210615158081,6.573587007522583
1992-11-06,52.59980715964492,A,7.037116050720215,6.942265892028809,6.910138940811157,6.73038694858551,6.592857704162598,6.578193850517273,6.578899300098419
1992-11-09,52.64558465529962,A,7.037116050720215,6.988160514831543,6.91625862121582,6.771691823005677,6.605402135848999,6.583395223617554,6.584362468719482
1992-11-10,52.63514002805632,A,6.975919246673584,6.991219997406006,6.923907613754272,6.800758147239685,6.616416664123535,6.589050502777099,6.589519653320313
1992-11-11,52.62747869338574,A,6.945326805114746,6.991219997406006,6.931557035446167,6.822175550460815,6.625901508331299,6.5937907505035405,6.5943729996681215
1992-11-12,52.6097085227074,A,6.9606218338012695,6.991219997406006,6.942265844345092,6.845887589454651,6.634774370193481,6.598531703948975,6.599076521396637
1992-11-13,52.56688776128103,A,6.9606218338012695,6.975921154022217,6.959093523025513,6.8665399074554445,6.643953142166137,6.602815890312195,6.604157218933105
1992-11-16,52.49989764084546,A,6.868431091308594,6.942184162139893,6.965172338485718,6.884877300262451,6.651288099288941,6.6051122760772705,6.608475215435028
1992-11-17,52.460842937130586,A,6.8837971687316895,6.9237597465515135,6.95748987197876,6.897863841056823,6.6607661533355715,6.608475894927978,6.612719185352326
1992-11-18,52.43010428186867,A,6.868431091308594,6.908380603790283,6.949800300598144,6.906257581710816,6.671466808319092,6.6107722806930544,6.616659984588623
1992-11-19,52.38774943669788,P,6.853063583374023,6.886868953704834,6.93904447555542,6.913882946968078,6.679412298202514,6.612914991378784,6.620297653675079
1992-11-20,52.32026305191306,P,6.7762370109558105,6.849991989135742,6.912956571578979,6.911547756195068,6.684291486740112,6.614289436340332,6.623323767185211
1992-11-23,52.26754835827904,P,6.745506286621094,6.825407028198242,6.883795595169067,6.900027108192444,6.682436828613281,6.617183771133423,6.626196227073669
1992-11-24,52.2448591918208,P,6.837698459625244,6.8161872863769535,6.869973516464233,6.896940565109253,6.682731981277466,6.622827200889588,6.62960544347763
1992-11-25,52.24748308542667,P,6.8837971687316895,6.819260501861573,6.863820552825928,6.897688794136047,6.685478916168213,6.6293884372711185,6.633775835037231
1992-11-26,52.25488031488724,P,6.8837971687316895,6.825407218933106,6.856138086318969,6.899201965332031,6.686390075683594,6.635188369750977,6.637642970085144
1992-11-27,52.30918132767266,P,6.929891109466553,6.856138038635254,6.853065013885498,6.906079268455505,6.688529081344605,6.640383367538452,6.642119631767273
1992-11-30,52.4041716517494,A,7.022085189819336,6.911453819274902,6.868430423736572,6.916801381111145,6.694959659576416,6.645891199111938,6.6472088861465455
1992-12-01,52.483902334386876,A,7.09891414642334,6.9636969566345215,6.8899421215057375,6.923715996742248,6.707822160720825,6.652015075683594,6.653516218662262
1992-12-02,52.56292619918619,A,7.22183895111084,7.031305313110352,6.925282907485962,6.937541604042053,6.720695571899414,6.658606848716736,6.660286545753479
1992-12-03,52.605087250006534,A,7.05281400680542,7.065108680725098,6.945257949829101,6.942151212692261,6.728352642059326,6.663660635948181,6.6661359357833865
1992-12-04,52.64566625988433,A,7.114281177520752,7.101986694335937,6.9790623664855955,6.946009469032288,6.740604600906372,6.670090427398682,6.671610360145569
1992-12-07,52.65035731395986,A,7.114281177520752,7.120425891876221,7.015939855575562,6.9498677253723145,6.751938714981079,6.677281565666199,6.676857366561889
1992-12-08,52.64128964471718,A,7.175743103027344,7.135791683197022,7.049744319915772,6.959858918190003,6.766031885147095,6.684325976371765,6.681501932144165
1992-12-09,52.626195771096434,A,7.237205505371094,7.138864994049072,7.085085153579712,6.97445285320282,6.783496017456055,6.692746357917786,6.6872119307518005
1992-12-10,52.64278430433029,A,7.16037654876709,7.160377502441406,7.112743091583252,6.984440588951111,6.798199691772461,6.698571228981018,6.693144264221192
1992-12-11,52.67942569312015,A,7.32939863204956,7.203400993347168,7.152693843841552,7.002879428863525,6.818731508255005,6.705477290153503,6.700073335170746
1992-12-14,52.69430377318263,A,7.191110134124756,7.218766784667968,7.169596338272095,7.019013381004333,6.838639373779297,6.711457271575927,6.706538403034211
1992-12-15,52.70420923297345,A,7.252569198608398,7.23413200378418,7.1849618434906,7.037451982498169,6.857328681945801,6.717595038414001,6.712704267501831
1992-12-16,52.67936483330133,A,7.237205505371094,7.23413200378418,7.186498498916626,7.055890703201294,6.87387490272522,6.721447434425354,6.719020745754242
