Date,GRADE,GPS,MS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-05-29,46.234029739205624,C,34.675384521484375,35.71443252563476,35.92733268737793,34.69423141479492,31.406228103637694,34.56296504974365,38.00814918518066
2001-05-30,43.280411787232104,C,32.69916915893555,34.970803833007814,35.677758026123044,34.63514919281006,31.506206970214844,34.45397247314453,37.91540285110474
2001-05-31,40.71924416470394,C,33.11174011230469,34.252645111083986,35.438879776000974,34.60407981872559,31.628530769348146,34.341500968933104,37.82085716247558
2001-06-01,39.046094164700655,B,33.208499908447266,33.81665191650391,35.243294143676756,34.549326705932614,31.750153617858885,34.242037544250486,37.73152444839477
2001-06-04,37.45995523514279,B,33.106632232666016,33.36028518676758,34.85212707519531,34.49941177368164,31.85970127105713,34.14155544281006,37.63758375167847
2001-06-05,36.65611256155679,B,33.66690826416016,33.158589935302736,34.43651123046875,34.50144996643066,31.959162178039552,34.05269618988037,37.542345905303954
2001-06-06,37.40795013402893,B,32.85196685791016,33.189149475097665,34.079976654052736,34.48693370819092,32.06868621826172,33.97121315002441,37.43956529617309
2001-06-07,38.208470361650825,B,33.3613166809082,33.23906478881837,33.74585494995117,34.499667930603025,32.19164169311524,33.898625717163085,37.33503568649292
2001-06-08,38.45687382545197,B,32.897804260253906,33.176925659179695,33.496788787841794,34.53481121063233,32.30715187072754,33.7998575592041,37.22791265487671
2001-06-11,38.368963355017385,B,31.705984115600582,32.896796035766606,33.12854061126709,34.46503343582153,32.41048587799072,33.691705989837644,37.11483052253723
2001-06-12,37.47014488097165,B,30.840112686157227,32.33143692016601,32.74501342773438,34.33617305755615,32.52702129364014,33.560003471374515,36.999310722351076
2001-06-13,36.44935017182522,B,30.25438499450684,31.81192054748535,32.500535011291504,34.089146518707274,32.671060714721676,33.435434589385984,36.882753973007205
2001-06-14,34.26446379989441,B,29.21024703979492,30.981706619262695,32.110385704040525,33.77463274002075,32.721484718322756,33.30739484786987,36.763971681594846
2001-06-15,32.4434733498751,B,29.296831130981445,30.261511993408202,31.719218826293947,33.48125648498535,32.78892028808594,33.18212245941162,36.64436122894287
2001-06-18,31.21254366418671,B,29.184785842895508,29.75727233886719,31.327034187316894,33.089580631256105,32.860328903198244,33.048226528167724,36.514417009353636
2001-06-19,30.675493075645026,B,29.770511627197266,29.543352127075195,30.937394523620604,32.686952877044675,32.89914005279541,32.9150168800354,36.391026964187624
2001-06-20,30.56782873863195,B,30.228910446166992,29.538257217407228,30.67508888244629,32.37753276824951,32.916457405090334,32.78740509033203,36.278599128723144
2001-06-21,32.97319359278001,B,33.0811653137207,30.312440872192383,30.64707374572754,32.19646434783935,32.97095569610596,32.66296787261963,36.1793291091919
2001-06-22,35.61697894334126,B,33.13212203979492,31.07949905395508,30.67050552368164,32.08364715576172,33.026473121643065,32.55698661804199,36.096550636291504
2001-06-25,38.582067889594875,B,32.86216354370117,31.81497459411621,30.7861234664917,31.957332038879393,33.099002037048336,32.44708881378174,36.025033473968506
2001-06-26,41.11223600065023,C,32.50563430786133,32.361999130249025,30.95267562866211,31.848844528198242,33.14962985992432,32.34148380279541,35.94164470672607
2001-06-27,42.75839890901779,C,31.90971565246582,32.69816017150879,31.11820869445801,31.809371852874754,33.10633674621582,32.25400011062622,35.85921732902527
2001-06-28,43.06224999913177,C,32.6024055480957,32.602408218383786,31.457424545288085,31.783905124664308,33.0731282043457,32.18459623336792,35.796963148117065
2001-06-29,42.93372556796018,C,32.71445846557617,32.51887550354004,31.79918727874756,31.759203052520753,33.05509780883789,32.109469165802004,35.73211661338806
2001-07-02,42.54252883569509,C,32.469993591308594,32.44044151306152,32.12770805358887,31.72737112045288,33.05458847045898,32.02860197067261,35.66131855964661
2001-07-03,42.57661910709007,C,32.56199264526367,32.451713180541994,32.40685615539551,31.672125339508057,33.07832988739014,31.952659816741942,35.60043875694275
2001-07-04,43.154154058853514,B,32.56199264526367,32.58216857910156,32.640164375305176,31.657626628875732,33.104108810424805,31.88822576522827,35.544288053512574
2001-07-05,42.76303838884878,B,32.357521057128906,32.5331916809082,32.567799949645995,31.607436847686767,33.110925903320314,31.824890041351317,35.478917837142944
2001-07-06,41.59101602008318,B,31.1511287689209,32.22052574157715,32.3697006225586,31.52010307312012,33.06875957489014,31.75744956970215,35.40404758453369
2001-07-09,40.70513850003496,B,31.043794631958008,31.93528594970703,32.187863731384276,31.48699359893799,33.05001522064209,31.68893575668335,35.33068997383118
2001-07-10,39.188740557826044,B,29.883424758911133,31.399572372436523,31.92564277648926,31.439159202575684,33.00235893249512,31.638678245544433,35.24837776184082
2001-07-11,37.36793092613316,B,29.556249618530277,30.798423767089844,31.690296173095703,31.404252433776854,32.91586765289307,31.59944513320923,35.16771580696106
2001-07-12,37.44523365721701,B,31.600969314575195,30.647113418579103,31.590152549743653,31.52378854751587,32.87322448730469,31.566008224487305,35.09316974639893
2001-07-13,38.56574072380534,B,31.396503448486328,30.696188354492186,31.458357048034667,31.628772163391112,32.81508331298828,31.54031105041504,35.03719133377075
2001-07-16,38.59940636143037,B,29.87831115722656,30.4630916595459,31.199188804626466,31.663448429107667,32.7305509185791,31.488278846740723,34.97614953994751
2001-07-17,39.858720939919856,B,30.57350730895996,30.601108169555665,31.000340270996094,31.7035982131958,32.669498176574706,31.44086637496948,34.94070136070251
2001-07-18,41.02550473838077,B,30.10834312438965,30.71152687072754,30.75497531890869,31.697569847106934,32.6088191986084,31.411767616271973,34.89471227645874
2001-07-19,40.67154898505581,B,30.0827751159668,30.40788803100586,30.527500724792482,31.54765033721924,32.548342056274414,31.39016990661621,34.86628950119019
2001-07-20,40.39620026405286,B,30.415040969848636,30.21159553527832,30.453891944885253,31.411796283721923,32.512744102478024,31.384822025299073,34.820728044509885
2001-07-23,40.948641504344714,B,30.006103515625,30.237154006958008,30.35012283325195,31.268993282318114,32.450835380554196,31.367526950836183,34.77438576698303
2001-07-24,40.410563189537406,B,29.40802764892578,30.00405807495117,30.302583122253417,31.11411294937134,32.37064952850342,31.330106983184816,34.734532079696656
2001-07-25,39.93970403428043,B,29.19844436645508,29.82207832336426,30.2668025970459,30.9785493850708,32.25072010040283,31.28369638442993,34.696000242233275
2001-07-26,40.11190442066857,B,30.23101043701172,29.851725387573243,30.12980670928955,30.8599796295166,32.14532985687256,31.259626483917238,34.653626165390016
2001-07-27,40.03416518540322,B,30.461057662963867,29.86092872619629,30.036262130737306,30.747309589385985,32.051263885498045,31.253674087524413,34.60134357452392
2001-07-30,40.38284305982335,B,30.49173164367676,29.95805435180664,30.097604179382323,30.648396492004395,31.920732460021974,31.274694557189942,34.556639471054076
2001-07-31,40.87720916200577,B,30.578617095947266,30.192172241210937,30.098115158081054,30.549227714538574,31.775843467712402,31.281375141143798,34.5041547870636
2001-08-01,42.566631745060754,C,31.8974666595459,30.7319766998291,30.27702751159668,30.516001415252685,31.685446548461915,31.311383304595946,34.46616352081299
2001-08-02,43.96099397457058,C,32.193946838378906,31.12456398010254,30.48814468383789,30.507822704315185,31.595274810791015,31.334166431427,34.43186639785767
2001-08-03,45.399116080148815,C,32.28086853027344,31.488526153564454,30.67472743988037,30.564309692382814,31.53312286376953,31.36334463119507,34.39247438430786
2001-08-06,45.80805524716441,C,31.309616088867188,31.65210304260254,30.80507869720459,30.577600765228272,31.451545867919922,31.368564834594725,34.344592590332034
2001-08-07,46.78275038574776,C,31.38629531860352,31.81363868713379,31.00290546417237,30.652744293212898,31.385764083862306,31.39599609375,34.2985160446167
2001-08-08,45.75837433380811,C,29.776079177856445,31.3893611907959,31.060668945312507,30.663735771179205,31.327302284240723,31.416754627227782,34.24754805564881
2001-08-09,43.753013574649366,C,28.67192840576172,30.68495750427246,30.904760742187506,30.51728372573853,31.238506050109862,31.433518409729004,34.187583703994754
2001-08-10,41.42271991181196,B,28.5697021484375,29.942724227905273,30.71562519073487,30.37594366073609,31.145730094909666,31.447941856384276,34.1192090511322
2001-08-13,40.03715484476544,B,28.49301528930664,29.379404067993164,30.515753555297852,30.306678867340093,31.05345775604248,31.456579513549805,34.05882407188415
2001-08-14,38.17679275495598,B,28.54925346374512,28.811995697021484,30.312817192077638,30.20546617507935,30.95110466003418,31.455133419036866,34.007883319854734
2001-08-15,37.32548648718201,B,28.089183807373047,28.474616622924806,29.93198890686035,30.10450820922852,30.855848999023436,31.462267608642577,33.96364721298218
2001-08-16,37.120297008362506,B,27.09239196777344,28.15870933532715,29.421833419799803,29.954989051818853,30.730470504760742,31.461056098937988,33.920114555358886
2001-08-17,36.61154615669507,B,26.172269821166992,27.679222869873048,28.81097354888916,29.742850494384772,30.595959815979004,31.451555843353272,33.87624674797058
2001-08-20,36.72417931623209,B,27.22529602050781,27.425679016113282,28.40254154205322,29.60381011962891,30.50634605407715,31.458415966033936,33.840487775802615
2001-08-21,36.84210787749543,B,26.78567695617676,27.07296371459961,27.94247970581055,29.47269258499146,30.42525733947754,31.47613931655884,33.80284675598145
2001-08-22,37.591369886852455,B,27.3377628326416,26.92267951965332,27.698648071289064,29.379658508300786,30.366924896240235,31.518992805480956,33.76259472846985
2001-08-23,38.514550955794505,B,26.831701278686523,26.870541381835938,27.514625358581544,29.209693050384526,30.319353981018068,31.52041934967041,33.71728458404541
2001-08-24,41.396560641605554,B,28.93263053894043,27.422613525390624,27.550918197631837,29.133271694183357,30.312069969177244,31.550495128631592,33.688324518203736
2001-08-27,43.201691249729514,B,28.804832458496094,27.73852081298828,27.58209991455078,29.048926734924315,30.304470901489257,31.58239990234375,33.669310312271115
2001-08-28,44.40606381543517,B,27.884716033935547,27.958328628540038,27.515646171569824,28.91423168182373,30.266754989624022,31.582947521209718,33.64300988197326
2001-08-29,44.399767674777756,B,27.52178382873535,27.995132827758788,27.458906173706055,28.695447540283205,30.21261245727539,31.564534931182862,33.61789630889893
2001-08-30,44.08155226488602,B,26.734560012817383,27.97570457458496,27.42312297821045,28.422478199005127,30.085680351257324,31.528318023681642,33.588846616744995
2001-08-31,42.299249826897935,B,27.271320343017575,27.64344253540039,27.533028030395506,28.172000789642333,29.96846431732178,31.497468719482423,33.56011105537414
2001-09-03,40.680763713199475,B,27.271320343017575,27.33674011230469,27.537630462646483,27.970086002349852,29.856647453308106,31.47782474517822,33.52837382316589
2001-09-04,39.658811446747244,B,26.68346405029297,27.096489715576173,27.527409172058107,27.734944438934328,29.740204048156738,31.444916954040526,33.50096447944641
2001-09-05,38.8627151423224,B,26.4329776763916,26.878728485107423,27.436930656433105,27.567789363861085,29.630669288635254,31.36850301742554,33.46882719039917
2001-09-06,38.22173713154777,B,25.30328750610352,26.59247398376465,27.284089279174804,27.399357318878174,29.48468692779541,31.278907566070558,33.43514896392822
2001-09-07,36.82191493956938,B,24.567182540893555,26.051646423339843,26.847544479370118,27.199231338500976,29.321741409301758,31.188419609069825,33.400317907333374
2001-09-10,35.71542641045502,B,24.99656867980957,25.59669609069824,26.466718101501463,27.024409008026122,29.172272911071776,31.11343069076538,33.36368421554565
2001-09-11,34.77591581454831,B,24.99656867980957,25.259317016601564,26.177903366088866,26.846774768829345,29.020964431762696,31.049647159576416,33.30667075157166
2001-09-12,34.27562661763954,B,24.99656867980957,24.972035217285157,25.92538185119629,26.692144012451173,28.869655952453613,30.98688238143921,33.256134548187255
2001-09-13,34.5565606051625,B,24.99656867980957,24.910691452026366,25.75158271789551,26.58735284805298,28.722436904907227,30.91668140411377,33.209547986984255
2001-09-14,35.594916712155396,B,24.99656867980957,24.99656867980957,25.52410755157471,26.528567790985107,28.599345703125,30.834052639007567,33.14700513839722
2001-09-17,34.231254129494324,B,21.72503471374512,24.34226188659668,24.96947898864746,26.25355472564697,28.412970504760743,30.731492862701415,33.0589416217804
2001-09-18,32.966576714510836,B,21.571687698364254,23.657285690307617,24.45830135345459,25.992855262756347,28.246735763549804,30.62454734802246,32.98069622039795
2001-09-19,31.314527023681364,B,21.46432113647461,22.950836181640625,23.96143569946289,25.699183177947997,28.08489719390869,30.50038242340088,32.897806301116944
2001-09-20,28.17000939576458,B,19.23048591613769,21.797619628906247,23.35415554046631,25.319122409820558,27.83748752593994,30.355356006622316,32.821599321365355
2001-09-21,25.621918186539556,B,20.48798370361328,20.895902633666992,22.94623565673828,24.896890068054198,27.61931713104248,30.217200222015382,32.74994208335877
2001-09-24,26.560933395859802,B,21.75059127807617,20.9010139465332,22.621637916564943,24.544178009033203,27.456762733459474,30.093656826019288,32.683649950027466
2001-09-25,27.472640049331275,B,21.878379821777344,20.96235237121582,22.30981903076172,24.243861198425293,27.28286018371582,29.976179180145262,32.61862875938416
2001-09-26,28.94306861896818,B,22.30265998840332,21.130020141601562,22.040428161621094,23.982905006408693,27.126746520996093,29.867782859802247,32.556834812164304
2001-09-27,32.10424678297445,B,22.650257110595703,21.813974380493164,21.805797004699706,23.778689861297607,26.978096160888672,29.76321910858154,32.48808979034424
2001-09-28,34.9608498221364,B,23.69306182861328,22.454990005493165,21.67544631958008,23.599776935577392,26.843656578063964,29.678200340270998,32.41887142181397
2001-10-01,36.75303686233399,B,23.974210739135746,22.899713897705077,21.90036392211914,23.4349214553833,26.723018722534178,29.58692705154419,32.3510587978363
2001-10-02,38.44345912084078,B,24.050891876220703,23.33421630859375,22.148284339904784,23.30329284667969,26.61587600708008,29.493262767791748,32.27778412818909
2001-10-03,40.55085340727483,C,25.627912521362305,23.999266815185546,22.564643478393556,23.263039588928223,26.544465370178223,29.397592735290527,32.21239456176758
2001-10-04,42.223883208859135,C,25.627912521362305,24.594797897338868,23.204386138916014,23.27927083969116,26.452403411865234,29.298866634368895,32.139895792007444
2001-10-05,42.84885277592631,C,24.84711456298828,24.825608444213866,23.640299224853514,23.293267440795898,26.340124549865724,29.195694217681886,32.063809061050414
2001-10-08,42.58188917024845,C,24.53375625610352,24.93751754760742,23.91861572265625,23.270126819610596,26.22096504211426,29.070848751068116,31.98615553855896
2001-10-09,42.78134587257174,C,25.304298400878903,25.188198852539063,24.261207580566406,23.28551330566406,26.11547866821289,28.945661067962646,31.930364713668823
2001-10-10,41.96193935406445,C,25.99262237548828,25.261140823364258,24.630203819274904,23.335315990448,25.99738178253174,28.841414165496825,31.848788766860963
2001-10-11,41.4280336766277,C,27.12274932861328,25.560108184814453,25.07745304107666,23.441625022888182,25.895957832336425,28.74561632156372,31.760224676132204
2001-10-12,41.40635834019008,C,26.434406280517575,25.877566528320312,25.35158748626709,23.513516902923584,25.77902858734131,28.65607572555542,31.678487787246706
2001-10-15,42.662512602055656,C,26.978910446166992,26.366597366333007,25.652057456970216,23.776210689544676,25.692414474487304,28.571980171203613,31.60263307571411
2001-10-16,43.32976139654019,C,27.020002365112305,26.709738159179686,25.948968505859376,24.04862642288208,25.60508861541748,28.495426349639892,31.529195699691773
2001-10-17,44.02127592864131,C,26.973772048950195,26.90596809387207,26.083554458618163,24.324098968505858,25.549042472839357,28.438172378540038,31.446072425842285
2001-10-18,43.91996942798042,C,26.37790870666504,26.756999969482422,26.158554077148438,24.681470108032226,25.50316207885742,28.370834064483642,31.356167516708375
2001-10-19,43.5512666449024,C,25.22210121154785,26.514538955688476,26.196052742004394,24.918175983428956,25.436210060119627,28.290970077514647,31.26650381088257
2001-10-22,42.787453909198064,C,26.06454086303711,26.3316650390625,26.349131202697755,25.133873462677002,25.38764057159424,28.220549163818358,31.18105230331421
2001-10-23,42.026197386680714,C,26.19296646118164,26.166257858276367,26.437998008728027,25.349602794647218,25.34051483154297,28.145809745788576,31.099252967834474
2001-10-24,41.20759977410501,C,25.684415817260746,25.908386611938475,26.407177352905272,25.518690586090088,25.292419471740722,28.07413423538208,31.022673692703247
2001-10-25,41.119245962647085,C,26.37790870666504,25.908386611938475,26.33269329071045,25.705073165893555,25.278129806518553,28.004300155639648,30.951462936401366
2001-10-26,41.95644056038835,C,26.758028030395508,26.21557197570801,26.36505546569824,25.858321475982667,25.289844970703125,27.942902393341065,30.871379976272582
2001-10-29,41.788254071976134,B,26.02858161926269,26.208380126953124,26.270022583007812,25.961040019989014,25.26591068267822,27.886128368377687,30.788917179107667
2001-10-30,41.428915930022924,B,25.643325805664062,26.098451995849608,26.132354927062988,26.04066171646118,25.243063659667968,27.834160499572754,30.697081985473634
2001-10-31,41.04711210942446,C,25.1296329498291,25.98749542236328,25.947941017150878,26.01574773788452,25.198901062011718,27.782912979125978,30.609173784255983
2001-11-01,40.81094149895144,B,25.91558265686035,25.895030212402343,25.90170841217041,26.030131244659422,25.180578689575196,27.74996633529663,30.528680591583253
2001-11-02,40.45320649354037,B,26.43954849243164,25.83133430480957,26.023453140258788,26.109752941131593,25.13071704864502,27.721393508911135,30.451757984161375
2001-11-05,40.86567410482605,B,26.55254364013672,25.936126708984375,26.07225341796875,26.21069231033325,25.085671272277832,27.695071086883544,30.371648807525634
2001-11-06,41.9627062755207,C,27.31281089782715,26.27002372741699,26.1842378616333,26.311117935180665,25.074233169555665,27.670494079589844,30.292755479812623
2001-11-07,43.65420761771059,C,27.662107467651367,26.776518630981446,26.382007026672362,26.394592189788817,25.077039642333986,27.64482604980469,30.21611557006836
2001-11-08,44.21603169721026,C,27.615896224975582,27.11658134460449,26.50580577850342,26.419249534606934,25.094666366577147,27.590173358917237,30.126570615768433
2001-11-09,44.276477824335096,C,27.359041213989254,27.300479888916016,26.565907096862794,26.465481281280518,25.09642078399658,27.53244255065918,30.044714584350587
2001-11-12,44.301336621312565,C,27.40013885498047,27.469998931884767,26.70306282043457,26.48654270172119,25.09899715423584,27.477822303771973,29.962455558776856
2001-11-13,44.659597457492914,C,28.710041046142575,27.74944496154785,27.00973434448242,26.571044635772704,25.139528694152833,27.439866371154785,29.890675086975097
2001-11-14,45.573250266885765,C,29.89666748046875,28.196356964111327,27.486437797546387,26.717189407348634,25.208802490234376,27.419735889434815,29.836868000030517
2001-11-15,46.840243551826525,C,29.40352249145508,28.553882217407228,27.83523178100586,26.868470096588133,25.290807189941408,27.38774705886841,29.786171646118163
2001-11-16,47.936996285502204,C,28.612443923950195,28.804562759399413,28.052521324157716,27.037987232208252,25.371712417602538,27.346726913452148,29.728098039627074
2001-11-19,49.35450485251007,C,29.4908447265625,29.22270393371582,28.346351432800294,27.20930242538452,25.461597938537597,27.316935424804687,29.672768697738647
2001-11-20,49.50210783364073,C,29.21859169006348,29.3244140625,28.536929512023924,27.360583686828612,25.546038398742677,27.283501415252687,29.618080615997314
2001-11-21,48.517512088324956,C,29.0439395904541,29.15386848449707,28.6751127243042,27.52855987548828,25.626985816955568,27.24832088470459,29.56827332496643
2001-11-22,47.830921353730695,C,29.0439395904541,29.081951904296876,28.81791706085205,27.661861419677734,25.707933235168458,27.21518507003784,29.52003755569458
2001-11-23,48.160964284691914,C,29.727144241333008,29.304891967773436,29.054727363586426,27.81031723022461,25.802544746398926,27.200945224761963,29.479197397232056
2001-11-26,48.74747145533272,C,30.57474136352539,29.521671295166016,29.372187614440918,28.037625217437743,25.979538879394532,27.196254692077638,29.442595224380494
2001-11-27,49.43034462135568,C,29.66550064086914,29.61105308532715,29.467733573913574,28.238733959197997,26.14141513824463,27.194075450897216,29.416376848220825
2001-11-28,49.33177320091716,C,27.84190559387207,29.370646286010743,29.262257385253907,28.374347591400145,26.26896682739258,27.176932010650635,29.38818857192993
2001-11-29,49.757807454465,C,28.89497756958008,29.340853881835937,29.211402893066406,28.523317337036133,26.462256660461424,27.149872093200685,29.357940158843995
2001-11-30,49.205261816484445,C,28.509706497192383,29.097366333007812,29.201129150390624,28.62682523727417,26.62269111633301,27.121004123687744,29.33065758705139
2001-12-03,46.72694521821449,B,26.88130569458008,28.35867919921875,28.940175247192382,28.643263339996338,26.725305404663086,27.09103406906128,29.289656457901
2001-12-04,44.842095304123156,B,27.08164978027344,27.84190902709961,28.72648105621338,28.631705284118652,26.829370803833008,27.056115493774413,29.248490934371947
2001-12-05,45.37924999038282,B,28.69976234436035,28.013480377197265,28.692063331604004,28.6835880279541,26.95731285095215,27.04202968597412,29.226898651123047
2001-12-06,45.50560171044636,B,29.305923461914062,28.095669555664063,28.71826171875,28.768089389801027,27.090426177978514,27.034261169433595,29.212215538024903
2001-12-07,45.509469280006414,B,28.591896057128903,28.112107467651366,28.60473690032959,28.829732131958007,27.188402862548827,27.016029720306395,29.200425872802736
2001-12-10,46.64794809444928,B,28.073060989379883,28.350458526611327,28.354568862915038,28.863378238677978,27.27037986755371,26.996699295043946,29.182113122940063
2001-12-11,47.586278371943706,C,28.17581367492676,28.56929130554199,28.2056001663208,28.836666870117188,27.35287830352783,26.984377155303957,29.157242069244386
2001-12-12,46.903104565742865,C,28.25798797607422,28.480936431884764,28.247208404541016,28.75473289489746,27.40547981262207,26.974972591400146,29.129334487915038
2001-12-13,45.5237751921295,B,27.728904724121094,28.165532684326173,28.130601119995116,28.671002006530763,27.447499656677245,26.94995153427124,29.104789009094237
2001-12-14,44.53511231262036,B,26.994319915771484,27.84601745605469,27.979062461853026,28.590095806121827,27.49044376373291,26.915284156799316,29.084479122161866
2001-12-17,43.818932423123876,B,26.55254364013672,27.541913986206055,27.94618625640869,28.443180751800536,27.530819511413576,26.875892276763917,29.07529341697693
2001-12-18,43.51757438126109,B,27.513154983520508,27.409382247924803,27.9893367767334,28.357908916473388,27.574996643066406,26.84523765563965,29.063306398391724
2001-12-19,43.837915916576186,B,28.658679962158203,27.489520645141603,27.985228538513184,28.338645935058594,27.628317794799806,26.812849788665773,29.06211654663086
2001-12-20,44.61674308125563,B,28.776817321777344,27.699103164672852,27.93231792449951,28.325289821624757,27.661399154663087,26.778678493499754,29.056422462463377
2001-12-21,45.46713338713507,B,28.386409759521484,27.97752113342285,27.911769294738768,28.25825309753418,27.700439224243166,26.739733905792235,29.051539268493652
2001-12-24,46.219987540750786,B,28.38128089904785,28.343268585205077,27.942591285705568,28.148580074310303,27.728486633300783,26.71045055389404,29.039507694244385
2001-12-25,46.54846819051096,B,28.38128089904785,28.516893768310545,27.963138008117674,28.084369087219237,27.755712203979492,26.680400409698485,29.038198251724243
2001-12-26,46.64511406499187,C,28.48401641845703,28.481961059570313,27.985740852355956,28.116474628448486,27.78591709136963,26.667479782104493,29.042117204666138
2001-12-27,46.885144958116456,C,28.45833778381348,28.41826515197754,28.058684158325196,28.094642639160156,27.827525672912596,26.66534387588501,29.049431142807006
2001-12-28,47.84065926871045,A,29.21345329284668,28.583673858642577,28.280597496032716,28.129829978942873,27.907352714538575,26.6717813873291,29.05986162185669
2001-12-31,48.61742001125818,A,28.73573112487793,28.654563903808594,28.498916244506837,28.222551250457762,27.96077651977539,26.674208545684813,29.06539402961731
2002-01-01,49.205350467058146,A,28.73573112487793,28.72545394897461,28.621173858642578,28.305255317687987,28.011631813049316,26.676073322296144,29.065603370666505
2002-01-02,49.248586544618234,A,28.36587142944336,28.701824951171876,28.591893005371094,28.288560771942137,28.065260925292968,26.678840198516845,29.07055390357971
2002-01-03,49.639805550374454,A,29.18778419494629,28.847714233398438,28.63298969268799,28.28265380859375,28.121458435058592,26.699794120788575,29.08042510986328
2002-01-04,50.1534426395192,A,30.636371612548828,29.132297897338866,28.85798587799072,28.384877586364745,28.19902530670166,26.744435138702393,29.09799549102783
2002-01-07,50.84161245830853,A,30.40521812438965,29.46619529724121,29.060379600524904,28.501485443115236,28.2865580368042,26.77623435974121,29.117325162887575
2002-01-08,51.48099173331331,A,29.768253326416016,29.67269973754883,29.199076843261718,28.581107425689698,28.369056587219237,26.806060123443604,29.141099720001222
2002-01-09,52.86870285005106,A,30.1137809753418,30.022281646728516,29.362053298950194,28.673897075653077,28.46873954772949,26.833820304870606,29.17640655517578
2002-01-10,53.697916130940534,A,30.402597427368164,30.26524429321289,29.556479263305665,28.80758171081543,28.558479843139647,26.86952926635742,29.194974308013915
2002-01-11,52.83126428802422,A,29.68572998046875,30.075115966796876,29.603706932067873,28.942152214050292,28.623403472900392,26.877060260772705,29.21377769470215
2002-01-14,51.74354118000059,A,29.066829681396484,29.80743827819824,29.636816787719727,29.06786651611328,28.673689193725586,26.879680233001707,29.23104006767273
2002-01-15,51.286868516460345,A,29.83529281616211,29.820846176147462,29.746772956848144,29.183973407745363,28.724138832092287,26.899186000823974,29.241066761016846
2002-01-16,49.69901216695785,A,28.814128875732425,29.560915756225587,29.79159870147705,29.191745853424074,28.747179260253905,26.912109451293944,29.238322191238403
2002-01-17,48.60363189139853,A,29.72697639465332,29.425791549682618,29.845517921447755,29.239253807067872,28.78940086364746,26.942033615112305,29.23517581939697
2002-01-18,48.00894106121975,A,29.200931549072266,29.32883186340332,29.701973915100098,29.27997989654541,28.82623867034912,26.961329727172853,29.229399223327636
2002-01-21,47.8103279743949,P,29.200931549072266,29.355652236938475,29.581545257568358,29.32096242904663,28.862254524230956,26.980625839233397,29.22922529220581
2002-01-22,46.70134730664058,P,28.54593849182129,29.097781372070312,29.459313774108885,29.329195308685303,28.858972473144533,26.99925058364868,29.222083768844605
2002-01-23,46.28218487179501,P,28.60268211364746,29.05549201965332,29.308203887939452,29.335128593444825,28.833092765808104,27.02094762802124,29.19472532272339
2002-01-24,45.07107941942483,P,28.05599594116211,28.72129592895508,29.073543739318847,29.315011501312256,28.806142234802245,27.048474712371828,29.163691139221193
2002-01-25,44.71621717231469,B,28.494369506835938,28.579983520507813,28.954407691955566,29.27905731201172,28.80378074645996,27.08774658203125,29.138083095550538
2002-01-28,44.175725267443475,B,28.36028861999512,28.411854934692382,28.88375358581543,29.26028518676758,28.781169624328612,27.121383781433106,29.117407236099243
2002-01-29,43.361865284622716,B,26.81824111938477,28.06631546020508,28.582048416137695,29.16441068649292,28.733162612915038,27.139600505828856,29.094623832702638
2002-01-30,42.999926588668956,B,27.12767219543457,27.7713134765625,28.41340274810791,29.10250072479248,28.694837265014648,27.160911540985108,29.073896961212156
2002-01-31,43.660612817826575,B,28.36543083190918,27.833200454711914,28.277248191833497,29.061383056640626,28.68126708984375,27.194600162506102,29.055640783309936
2002-02-01,43.08490153497081,B,27.54542732238769,27.643412017822264,28.11169776916504,28.90683584213257,28.637632751464842,27.220088748931886,29.027070693969726
2002-02-04,41.835867654205416,B,26.00337600708008,27.172029495239258,27.79194221496582,28.68674373626709,28.54620544433594,27.262872161865236,28.997182512283324
2002-02-05,41.58949646149413,B,25.49795150756836,26.907971572875976,27.487143516540527,28.473228645324706,28.46285446166992,27.302134799957276,28.963341073989866
2002-02-06,40.802499692477674,B,25.229772567749023,26.528391647338868,27.149852561950684,28.22902822494507,28.41061180114746,27.33978931427002,28.92008586883545
2002-02-07,39.204762141600185,B,25.06473731994629,25.86825294494629,26.850726699829103,27.962135219573973,28.334006996154784,27.398131828308106,28.87674391746521
2002-02-08,39.36606647419709,B,26.69446563720703,25.698060607910158,26.67073631286621,27.81257200241089,28.297702178955078,27.460196647644043,28.838698434829713
2002-02-11,40.72087363402082,B,26.89559936523437,25.876505279541014,26.524267387390136,27.704010486602783,28.297988052368165,27.511646728515625,28.802651777267457
2002-02-12,41.70433702635699,B,26.199357986450195,26.016786575317383,26.46237907409668,27.522213745117188,28.2803422164917,27.554856510162352,28.76551784515381
2002-02-13,43.015374068214435,B,26.48301315307617,26.267434692382814,26.39791316986084,27.405657958984374,28.236007232666015,27.59666004180908,28.732221450805664
2002-02-14,44.479015719145565,B,26.84918594360352,26.62432441711426,26.246288681030272,27.261768436431886,28.186872482299805,27.63864933013916,28.700934219360352
2002-02-15,44.14228105466328,B,25.724868774414062,26.430405044555663,26.06423282623291,27.087965297698975,28.129531936645506,27.658967399597167,28.668583869934082
2002-02-18,43.42427446765553,B,25.724868774414062,26.1962589263916,26.036382102966307,26.914162158966064,28.082568092346193,27.67647397994995,28.63170051574707
2002-02-19,42.25544031080778,B,24.260183334350582,25.80842399597168,25.91260528564453,26.69987440109253,28.004255485534667,27.67856689453125,28.5859148311615
