Date,GRADE,GPS,GWW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-04-30,33.557173982761576,A,6.818986892700195,6.657120609283448,6.655398035049439,6.546913743019104,6.376783580780029,6.413981904983521,6.071693739891052
1987-05-01,33.58049031639869,A,6.870645046234131,6.715667629241944,6.688115644454956,6.566716504096985,6.38711540222168,6.422809176445007,6.078330302238465
1987-05-04,33.60243145937,A,6.922304153442383,6.7845464706420895,6.710501432418823,6.5891022205352785,6.399513607025146,6.43112355709076,6.085905330181122
1987-05-05,33.64224304113227,A,7.174715518951416,6.897019577026367,6.747796583175659,6.626691365242005,6.41902639389038,6.4412758255004885,6.094912457466125
1987-05-06,33.67414514676384,A,7.192005157470703,6.995731353759766,6.802318286895752,6.659118175506592,6.441295719146728,6.451429395675659,6.103665952682495
1987-05-07,33.68692156126964,A,7.0536956787109375,7.042673110961914,6.849896860122681,6.68635139465332,6.461143245697022,6.460714559555054,6.112323045730591
1987-05-08,33.689879892154046,A,6.949965476989746,7.058537197113037,6.88710241317749,6.711842012405396,6.477194128036499,6.468104548454285,6.121056637763977
1987-05-11,33.7012981463755,A,7.088273525238037,7.091731071472168,6.938138771057129,6.748552989959717,6.494289226531983,6.4765345287323,6.130481770038605
1987-05-12,33.702707849644504,A,7.243868827819824,7.10556173324585,7.001290655136108,6.796487665176391,6.515873832702637,6.4885793304443355,6.14056186914444
1987-05-13,33.69159114174155,A,7.174715518951416,7.102103805541992,7.048917579650879,6.838381910324097,6.531598300933838,6.498216819763184,6.150979568958283
1987-05-14,33.68087567405883,A,7.105561256408691,7.112476921081543,7.077575016021728,6.866486525535583,6.544562110900879,6.507162766456604,6.16002644777298
1987-05-15,33.68170767124556,A,7.105561256408691,7.143596076965332,7.101066637039184,6.89459114074707,6.558559083938599,6.515765624046326,6.169244155883789
1987-05-18,33.66465127210564,A,7.088273525238037,7.143596076965332,7.11766357421875,6.914082503318786,6.573243474960327,6.52522500038147,6.178033738136292
1987-05-19,33.603248833483626,A,6.811658382415772,7.057153987884521,7.081357860565186,6.914577221870422,6.582740030288696,6.53260452747345,6.184500610828399
1987-05-20,33.55607855380603,P,6.777078628540039,6.977626609802246,7.039865207672119,6.921091747283936,6.592922506332397,6.540667715072632,6.190880010128021
1987-05-21,33.52075605863862,P,6.759790897369385,6.908472537994385,7.010474729537964,6.930185794830322,6.600004072189331,6.548558025360108,6.196489577293396
1987-05-22,33.49191291413878,P,6.828942775726318,6.8531488418579105,6.9983724594116214,6.942737436294555,6.610190649032592,6.557139854431153,6.202274074554444
1987-05-25,33.467657935291705,P,6.828942775726318,6.801282691955566,6.972439384460449,6.955289077758789,6.620377225875854,6.565378556251526,6.207973144054413
1987-05-26,33.48561493874332,P,6.880810260772705,6.815113067626953,6.936133527755738,6.968712091445923,6.633667497634888,6.573964323997497,6.2139315509796145
1987-05-27,33.49931087276339,P,6.880810260772705,6.835859394073486,6.906743001937866,6.977830290794373,6.647646570205689,6.581005945205688,6.219121148586273
1987-05-28,33.52340214942713,P,7.03640604019165,6.8911824226379395,6.899827480316162,6.988701248168946,6.664737558364868,6.588745651245117,6.224747049808502
1987-05-29,33.52943545357885,A,6.984539031982422,6.9223016738891605,6.8877252578735355,6.9943959474563595,6.679757966995239,6.596138286590576,6.228576009273529
1987-06-01,33.542950590910685,A,7.0536956787109375,6.967252254486084,6.8842674732208256,7.000965523719787,6.695128374099731,6.601991963386536,6.23411749124527
1987-06-02,33.54162201744901,A,7.00182580947876,6.991455364227295,6.903284215927124,6.992321038246155,6.707739458084107,6.607326941490173,6.238801655769348
1987-06-03,33.54124961532423,A,7.00182580947876,7.0156584739685055,6.925758934020996,6.982812070846558,6.718972911834717,6.611804084777832,6.243827526569366
1987-06-04,33.53100086777198,A,7.0536956787109375,7.019116401672363,6.955149412155151,6.982812070846558,6.730555028915405,6.615084199905396,6.2491981792449955
1987-06-05,33.53367963400277,A,7.0536956787109375,7.032947731018067,6.977624702453613,6.987998580932617,6.744203510284424,6.618364315032959,6.254910528659821
1987-06-08,33.534455974747495,A,7.105561256408691,7.043320846557617,7.00528655052185,6.9888629674911495,6.7637107372283936,6.621991505622864,6.260882205963135
1987-06-09,33.53725461307674,A,7.088273525238037,7.060610389709472,7.026032876968384,6.98108320236206,6.784938631057739,6.622872228622437,6.267023692131042
1987-06-10,33.55016174166984,A,7.192005157470703,7.098646259307861,7.057152366638183,6.981947684288025,6.807552347183227,6.625133442878723,6.273427588939667
1987-06-11,33.568843351756875,A,7.364883899688721,7.160883903503418,7.090000152587891,6.994913816452026,6.832246026992798,6.626892929077148,6.279670786857605
1987-06-12,33.59969205995275,A,7.555059909820557,7.261156749725342,7.147052240371704,7.0173887491226195,6.853855428695678,6.633814096450806,6.286352350711822
1987-06-15,33.636507371807404,A,7.67608118057251,7.375260734558106,7.209290790557861,7.046779131889343,6.877885255813599,6.64246018409729,6.293895280361175
1987-06-16,33.68551263290812,A,7.693371772766113,7.496280384063721,7.278445386886597,7.090864801406861,6.903294038772583,6.651107630729675,6.301439220905304
1987-06-17,33.71181487343884,A,7.57235050201416,7.5723494529724125,7.335497856140137,7.130628395080566,6.923871669769287,6.658544864654541,6.308463497161865
1987-06-18,33.72580992555407,A,7.503191471099853,7.600010967254638,7.380447435379028,7.16779842376709,6.943754873275757,6.666491527557373,6.317790067195892
1987-06-19,33.721999372476084,A,7.520481586456299,7.593095302581787,7.427126026153564,7.202375364303589,6.965361442565918,6.674096326828003,6.328057305812836
1987-06-22,33.71170662668715,A,7.589635372161865,7.575806140899658,7.475533437728882,7.240409994125367,6.990073070526123,6.681706409454346,6.338670313358307
1987-06-23,33.687420620472516,A,7.520481586456299,7.541228103637695,7.518754243850708,7.2723935604095455,7.014779195785523,6.688721356391906,6.348681302070617
1987-06-24,33.67727079802919,A,7.537775039672852,7.534313011169433,7.5533312320709225,7.305241799354553,7.038798084259033,6.695392656326294,6.35852246761322
1987-06-25,33.65799957030395,A,7.434038162231445,7.520482349395752,7.5602466583251955,7.325123405456543,7.056609468460083,6.702231974601745,6.367930371761322
1987-06-26,33.64095450982811,A,7.46861457824707,7.510108947753906,7.551602125167847,7.349327182769775,7.075112380981445,6.709933657646179,6.377169492244721
1987-06-29,33.61812249541257,A,7.503191471099853,7.492820167541504,7.534313154220581,7.371801972389221,7.091207284927368,6.718842072486877,6.386325232982635
1987-06-30,33.5943429572501,P,7.399464130401611,7.468616676330567,7.504922389984131,7.391683888435364,7.103161287307739,6.7275742292404175,6.394791481494903
1987-07-01,33.55600008767058,P,7.209288597106934,7.4029193878173825,7.468616199493408,7.402057027816772,7.114411296844483,6.733888015747071,6.40196515083313
1987-07-02,33.547038114510904,P,7.313024520874023,7.378716659545899,7.449599504470825,7.415023469924927,7.12911358833313,6.743822121620179,6.410170056819916
1987-07-03,33.536603801668,P,7.313024520874023,7.347598648071289,7.4288537979125975,7.427989912033081,7.143815879821777,6.752895240783691,6.4185457921028135
1987-07-06,33.52643141192092,P,7.29573392868042,7.306107139587402,7.399463653564453,7.437498545646667,7.158172359466553,6.761795454025268,6.427689292430878
1987-07-07,33.54674209557492,P,7.555059909820557,7.337226295471192,7.402921485900879,7.460837864875794,7.177026557922363,6.7713947582244876,6.437702305316925
1987-07-08,33.58577092703511,A,7.589635372161865,7.413295650482178,7.40810751914978,7.480719375610351,7.194850339889526,6.782200798988343,6.447888195514679
1987-07-09,33.60682228214166,A,7.606927871704102,7.472076320648194,7.425396490097046,7.492821574211121,7.2106091594696045,6.793696370124817,6.458245987892151
1987-07-10,33.63675450664011,A,7.727945327758789,7.555060482025146,7.451329565048217,7.501465845108032,7.227755165100097,6.8074352836608885,6.469465146064758
1987-07-13,33.65977335748832,A,7.641499996185303,7.624213695526123,7.4651604175567625,7.499736785888672,7.2421390819549565,6.820826344490051,6.480081226825714
1987-07-14,33.66540192490668,A,7.77980899810791,7.669163513183594,7.503194904327392,7.5040586471557615,7.254240951538086,6.836633672714234,6.491474277973175
1987-07-15,33.67257823863946,A,7.797098636627197,7.71065616607666,7.561975908279419,7.515296053886414,7.266342821121216,6.853819270133972,6.502697484493256
1987-07-16,33.70564415438444,A,8.073715209960938,7.804013633728028,7.638044977188111,7.543822240829468,7.286743211746216,6.873943228721618,6.514876673221588
1987-07-17,33.73876101268596,A,8.194735527038574,7.897371673583985,7.726216077804565,7.577534937858582,7.311638612747192,6.894416370391846,6.527490134239197
1987-07-20,33.7732015192665,A,8.10828971862793,7.99072961807251,7.807471656799317,7.603467655181885,7.33203893661499,6.913164081573487,6.5395859384536745
1987-07-21,33.78088732535805,A,7.952698230743408,8.02530746459961,7.847235488891601,7.62507848739624,7.346215524673462,6.93104467868805,6.550903785228729
1987-07-22,33.77487449792953,A,7.900829792022705,8.046053695678712,7.878354930877686,7.643231225013733,7.3607378101348875,6.946168055534363,6.561876862049103
1987-07-23,33.743187406965745,A,7.935406684875488,8.018391990661621,7.911202812194825,7.668299651145935,7.3773347187042235,6.9609484148025516,6.572681121826172
1987-07-24,33.7115258238053,A,8.091004371643066,7.99764575958252,7.947508716583252,7.699419140815735,7.397043581008911,6.977801332473755,6.5837508487701415
1987-07-27,33.71276536886322,A,8.315752983093262,8.039138412475586,8.014934015274047,7.740047216415405,7.421593170166016,6.997418322563171,6.596969397068023
1987-07-28,33.73713475797502,A,8.263884544372559,8.101375675201416,8.063341569900512,7.783268237113953,7.4506376934051515,7.016688861846924,6.61035572052002
1987-07-29,33.785717851187094,A,8.402195930480957,8.201648902893066,8.123851299285889,7.8429136037826535,7.4831400394439695,7.038031272888183,6.624689853191375
1987-07-30,33.844634840843405,A,8.609659194946289,8.336499404907226,8.177445697784425,7.907745337486267,7.5201374053955075,7.06007073879242,6.639377932548523
1987-07-31,33.89609222633243,A,8.678811073303223,8.454060745239257,8.22585325241089,7.976034665107727,7.557134771347046,7.083662710189819,6.654240915775299
1987-08-03,33.90560500097406,A,8.505926132202148,8.492095375061036,8.26561689376831,8.036544275283813,7.5906744384765625,7.105525832176209,6.668410329818726
1987-08-04,33.90176423244963,A,8.360230445861816,8.511364555358886,8.306370115280151,8.076802802085876,7.620262842178345,7.126965169906616,6.682534635066986
1987-08-05,33.88075127572896,A,8.394916534423828,8.509908676147461,8.355778789520263,8.117066860198975,7.650544967651367,7.149095768928528,6.696490683555603
1987-08-06,33.88740809929087,A,8.915266990661621,8.571030235290527,8.453764820098877,8.182483816146851,7.688122186660767,7.176429872512817,6.712279663085938
1987-08-07,33.901541276063746,A,9.071370124816896,8.649542045593261,8.551801395416259,8.249655055999757,7.729858808517456,7.204808387756348,6.729105441570282
1987-08-10,33.93418124860841,A,9.088714599609377,8.766099739074708,8.62909755706787,8.32201578617096,7.770559186935425,7.2328437805175785,6.745590815544128
1987-08-11,34.016131335436896,A,9.522339820861816,8.998521614074708,8.754943084716796,8.409142327308654,7.820969467163086,7.264354462623596,6.763949227333069
1987-08-12,34.072389843170036,A,9.262163162231444,9.17197093963623,8.840939807891846,8.482395553588868,7.8661762142181395,7.292574563026428,6.781349892616272
1987-08-13,34.064919274145076,A,9.175439834594728,9.224005508422852,8.897517871856689,8.537481784820557,7.9086110973358155,7.31958306312561,6.798488528728485
1987-08-14,34.038458827263746,A,9.106060981750488,9.23094367980957,8.940242862701416,8.583048057556152,7.949658403396606,7.346930956840515,6.815366041660309
1987-08-17,34.02265042084497,A,9.175439834594728,9.24828872680664,9.007194232940673,8.636405563354492,7.991055974960327,7.37738335609436,6.832504677772522
1987-08-18,33.9490212431524,A,8.984647750854492,9.140750312805176,9.069635963439941,8.688003039360046,8.028983459472656,7.406961045265198,6.848689353466034
1987-08-19,33.90876506258929,A,9.019336700439451,9.092185020446777,9.132077980041505,8.743928384780883,8.06553009033203,7.436541218757629,6.86504747390747
1987-08-20,33.89341230821045,A,9.106060981750488,9.078309249877929,9.15115737915039,8.802461099624633,8.100353631973267,7.466299829483032,6.881839215755463
1987-08-21,33.87321964657544,A,9.019336700439451,9.060964393615723,9.145954036712647,8.848877716064454,8.129639167785644,7.491747298240662,6.898111553192138
1987-08-24,33.822842383665666,A,8.880575180053711,9.001991462707519,9.12514009475708,8.877118825912476,8.153729047775268,7.515807151794434,6.913690083026886
1987-08-25,33.807312858748354,A,9.071370124816896,9.0193359375,9.080043125152589,8.917493104934692,8.181289014816285,7.5422915267944335,6.931080429553986
1987-08-26,33.790988334037465,P,9.140748977661133,9.043618392944335,9.067901706695556,8.9544207572937,8.212656984329223,7.568264327049255,6.948217182159424
1987-08-27,33.766778170579855,P,9.05402946472168,9.033212089538575,9.055760669708253,8.97663927078247,8.24367374420166,7.593714308738709,6.964319815635681
1987-08-28,33.758321951154215,P,9.019336700439451,9.033212089538575,9.047088241577148,8.993665552139282,8.273650846481324,7.619506144523621,6.9800774145126345
1987-08-31,33.78640830708441,A,9.175439834594728,9.092185020446777,9.047088241577148,9.027141237258911,8.30536693572998,7.647720003128052,6.996529750823974
1987-09-01,33.78257825246066,A,8.949956893920898,9.067902374267579,9.043619155883789,9.056627559661866,8.333956441879273,7.674367818832398,7.011511516571045
1987-09-02,33.74185209938086,P,8.637746810913086,8.967301940917968,9.005460166931153,9.068769073486328,8.355955877304076,7.697376980781555,7.024846451282501
1987-09-03,33.69593034657973,P,8.551018714904785,8.86669979095459,8.949955940246582,9.050556659698486,8.378295488357544,7.717452478408814,7.037747745513916
1987-09-04,33.64824871249833,P,8.53368091583252,8.769568634033202,8.90139036178589,9.023672199249267,8.399596815109254,7.737354598045349,7.050304982662201
1987-09-07,33.5797667293505,P,8.53368091583252,8.641216850280761,8.86670093536377,8.995920515060424,8.420206604003907,7.755706944465637,7.062948024272918
1987-09-08,33.51127207799644,P,8.412261962890625,8.533677864074708,8.800790119171143,8.940416622161866,8.440462560653687,7.771811923980713,7.074211890697479
1987-09-09,33.49361069793141,P,8.498988151550293,8.505926132202148,8.73661403656006,8.902257871627807,8.466256551742553,7.790333924293518,7.085823590755463
1987-09-10,33.52301759363526,P,8.811196327209473,8.557961654663085,8.712330722808838,8.884045696258545,8.496219987869262,7.812666788101196,7.098910546302795
1987-09-11,33.57310857030879,P,9.001992225646973,8.651623916625976,8.71059627532959,8.87884225845337,8.529999341964722,7.83690761089325,7.112865674495697
1987-09-14,33.62797949212828,P,9.05402946472168,8.755693626403808,8.698455238342286,8.872771739959717,8.565165252685548,7.86166880607605,7.127853088378906
1987-09-15,33.705836463911844,P,9.036677360534668,8.880576705932617,8.707127285003661,8.875373220443725,8.59479760169983,7.885912079811096,7.143268456459046
1987-09-16,33.76515741924186,A,9.05402946472168,8.991584968566894,8.748755550384521,8.877107858657837,8.624085483551026,7.9094679117202755,7.157998502254486
1987-09-17,33.788674398953084,A,9.088714599609377,9.047088623046875,8.80252513885498,8.876240539550782,8.653721218109132,7.932165188789368,7.173073546886444
1987-09-18,33.79911483667183,A,9.192782402038574,9.085246658325195,8.868435287475586,8.884912824630737,8.683017959594727,7.955386562347412,7.1890978693962095
1987-09-21,33.80406387746224,A,9.140748977661133,9.102590560913086,8.929142093658447,8.897921514511108,8.713002939224243,7.9775710105896,7.204347283840179
1987-09-22,33.796510452402586,A,9.12339973449707,9.119935035705566,9.000255870819093,8.900522994995118,8.739874753952027,7.997057852745056,7.219166839122773
1987-09-23,33.78460681249532,A,9.140748977661133,9.137278938293457,9.064431953430176,8.900522994995118,8.766747760772706,8.01654529094696,7.23398734331131
1987-09-24,33.7713038907086,A,9.140748977661133,9.14768581390381,9.097387218475342,8.90485897064209,8.788088436126708,8.037415823936463,7.249065191745758
1987-09-25,33.74801867613065,A,9.158096313476562,9.140748596191406,9.1129976272583,8.911796951293946,8.807355651855469,8.059497132301331,7.263800840377808
1987-09-28,33.74756514366547,A,9.41826629638672,9.196252059936525,9.149421310424804,8.923938274383545,8.833555183410645,8.082797060012817,7.2796657943725585
1987-09-29,33.76417181568405,A,9.470303535461426,9.265632820129394,9.19278392791748,8.949955606460572,8.863907289505004,8.105061407089233,7.2968203687667845
1987-09-30,33.78126172698315,A,9.400924682617188,9.317667961120605,9.22747344970703,8.988114500045777,8.893909187316895,8.127323498725891,7.312770159244537
1987-10-01,33.821969664410524,A,9.591717720031738,9.407861709594727,9.277773761749268,9.040149450302124,8.92703540802002,8.152185063362122,7.329673914909363
1987-10-02,33.888588701613365,A,9.886578559875488,9.553558158874512,9.347153377532958,9.107794332504273,8.962946891784668,8.17999523639679,7.347880430221558
1987-10-05,33.9222280137905,A,9.799851417541504,9.629875183105469,9.413063621520996,9.171102857589721,8.992628860473634,8.207111015319825,7.366168007850647
1987-10-06,33.94982430370277,A,9.799851417541504,9.695784759521484,9.480708789825439,9.240482330322266,9.023348197937011,8.236992945671082,7.384798736572265
1987-10-07,33.979968699525664,A,9.817204475402832,9.779040718078614,9.548354339599609,9.306393146514893,9.05164836883545,8.267394204139709,7.404030959606171
1987-10-08,33.9695411422885,A,9.678446769714355,9.796386528015137,9.602124118804932,9.349755668640137,9.07302412033081,8.29658076286316,7.422569394111633
1987-10-09,33.92211399512818,A,9.626401901245115,9.744351196289063,9.648954677581788,9.380976152420043,9.091975936889648,8.324555354118347,7.44084760427475
1987-10-12,33.88795384989541,A,9.64374828338623,9.713130569458007,9.671502876281739,9.41046209335327,9.11473237991333,8.352703409194946,7.459040982723236
1987-10-13,33.85235909522377,A,9.678446769714355,9.688849639892577,9.69231719970703,9.442550563812256,9.14109670639038,8.380679774284364,7.4773220491409305
1987-10-14,33.78980401472037,A,9.383573532104492,9.60212345123291,9.690582084655762,9.459027767181396,9.160869846343994,8.405707406997681,7.493356676101684
1987-10-15,33.71990489427748,A,9.12339973449707,9.491114044189453,9.643750286102295,9.460762023925781,9.165032501220702,8.426577343940735,7.507661497592926
1987-10-16,33.617731271359766,P,8.637746810913086,9.293383026123047,9.518867111206054,9.433010244369507,9.156360034942628,8.44310942173004,7.519623854160309
1987-10-19,33.446363168673535,P,7.822536468505859,8.929140663146972,9.32113561630249,9.367099618911743,9.131036472320556,8.45079782962799,7.526394896507263
1987-10-20,33.25078492196468,P,7.631750106811523,8.519801330566406,9.104325485229491,9.292517137527465,9.093224678039551,8.457097072601318,7.532212007045746
1987-10-21,33.08653702308934,P,7.597057342529297,8.162498092651367,8.882310771942139,9.215332555770875,9.059922561645507,8.463049387931823,7.537426736354828
1987-10-22,32.92812277874125,P,7.21546745300293,7.780911636352539,8.636012840270997,9.119068479537964,9.020723114013672,8.464667105674744,7.539875652790069
1987-10-23,32.827382404428974,P,7.180778503417969,7.4895179748535154,8.391450500488281,9.020202589035033,8.982217464447022,8.465937933921815,7.542151124477386
1987-10-26,32.783868614567766,P,6.885911464691162,7.302192974090576,8.115666818618774,8.893584847450256,8.93642689704895,8.46374143600464,7.542866470813752
1987-10-27,32.7481446381951,P,6.695122718811035,7.114867496490478,7.817334413528442,8.754825806617736,8.89063639640808,8.459809927940368,7.541341078281403
1987-10-28,32.678033461119234,B,6.278843879699707,6.851224803924561,7.506861448287964,8.598721766471863,8.835826539993286,8.450678315162659,7.537905879020691
1987-10-29,32.64759415644095,B,6.382909774780273,6.68471326828003,7.232812452316284,8.438281369209289,8.781363515853881,8.440858573913575,7.533875751495361
1987-10-30,32.630415845430726,B,6.573709011077881,6.563299369812012,7.026408672332764,8.27263789176941,8.73245096206665,8.431045064926147,7.5324295806884765
1987-11-02,32.65828338918485,B,6.677776336669922,6.521672344207763,6.91193265914917,8.11653413772583,8.688394985198975,8.421062016487122,7.531761100292206
1987-11-03,32.708568041743824,B,6.723062515258789,6.5272603034973145,6.821063899993897,7.962694692611694,8.641428833007813,8.411358923912049,7.531233277320862
1987-11-04,32.79953640583552,B,6.740480422973633,6.6195876121521,6.73540620803833,7.808858489990234,8.593423461914062,8.403040223121643,7.530792543888092
1987-11-05,32.877629414215406,B,6.65338945388794,6.673683547973633,6.679198408126831,7.657605624198913,8.545410661697387,8.394542202949523,7.530516865253449
1987-11-06,32.93144215744022,B,6.6708149909973145,6.6931047439575195,6.628202056884765,7.509826278686523,8.498440227508546,8.386045536994935,7.530070931911468
1987-11-09,32.95107411898376,B,6.65338945388794,6.688227367401123,6.604949855804444,7.360308337211609,8.44799921989441,8.376683077812196,7.52919474363327
1987-11-10,32.94574261613895,B,6.409548759460449,6.625524616241455,6.576392459869385,7.196863436698914,8.3971910572052,8.365573749542236,7.5271475529670715
1987-11-11,32.96435279773382,B,6.65338945388794,6.608106422424316,6.613847017288208,7.060354232788086,8.357503910064697,8.356729893684387,7.526061275005341
1987-11-12,33.00445812360926,B,6.84498405456543,6.646425342559814,6.660054445266724,6.946433448791504,8.323383216857911,8.350839352607727,7.5265356636047365
1987-11-13,33.065310003663335,C,7.019154071807861,6.7160931587219235,6.7045989513397215,6.865503811836243,8.293092679977416,8.346344747543334,7.528139202594757
1987-11-16,33.15338143542293,C,7.175910949707031,6.820597457885742,6.754412412643433,6.833172535896301,8.265937280654907,8.343071942329408,7.5309570074081424
1987-11-17,33.26052190538147,C,7.088823795318604,6.956452465057373,6.790988540649414,6.806026220321655,8.239468517303466,8.339965538978577,7.533769884109497
1987-11-18,33.339040878342864,C,7.228161334991455,7.071406841278076,6.839756631851197,6.787581419944763,8.21405198097229,8.340154266357422,7.5370211410522465
1987-11-19,33.38203220607779,C,7.071406364440918,7.116691303253174,6.8815583229064945,6.780378365516663,8.17925618171692,8.337738084793092,7.540780103206634
1987-11-20,33.38903077507862,C,6.949488162994385,7.102758121490479,6.9094256401062015,6.768813848495483,8.138206100463867,8.334102721214295,7.543498980998993
1987-11-23,33.376076218162105,C,7.001737117767334,7.067923355102539,6.9442604064941404,6.774605131149292,8.09716025352478,8.331162753105163,7.546479103565216
1987-11-24,33.386363777214136,C,7.245576858520508,7.09927396774292,7.027863216400147,6.802127838134766,8.061338243484498,8.328067922592163,7.549731340408325
1987-11-25,33.39510474966292,C,7.315249443054199,7.116691589355469,7.0940492153167725,6.85394811630249,8.026562643051147,8.325324063301087,7.5537624311447145
1987-11-26,33.41417142689328,C,7.315249443054199,7.165460205078125,7.14107575416565,6.900565099716187,7.991093339920044,8.322407279014588,7.558051824569702
1987-11-27,33.44509569617232,C,7.315249443054199,7.238612461090088,7.170685291290283,6.937642121315003,7.953542680740356,8.318280320167542,7.562857801914215
1987-11-30,33.43977539849633,C,7.001737117767334,7.238612461090088,7.153267908096313,6.953840160369873,7.91076244354248,8.311882691383362,7.566354517936706
1987-12-01,33.4132589167929,C,7.123661041259766,7.21422929763794,7.15675163269043,6.973870086669922,7.8707676696777344,8.30532121181488,7.570977442264557
1987-12-02,33.382028508464494,C,7.175910949707031,7.186361598968506,7.151526594161988,6.995641613006592,7.831470909118653,8.299109334945678,7.576464302539826
1987-12-03,33.333794039193286,B,6.93206787109375,7.109725284576416,7.137592744827271,7.009575533866882,7.787297286987305,8.287692861557007,7.580818045139313
1987-12-04,33.28012025547796,B,6.810147762298584,7.008704948425293,7.12365870475769,7.0165421724319454,7.740338315963745,8.273846983909607,7.584131677150726
1987-12-07,33.266687042708554,B,6.879818439483643,6.984321212768554,7.1114668369293215,7.027863621711731,7.6895693588256835,8.261562271118164,7.587363176345825
1987-12-08,33.26229023966203,B,7.071406364440918,6.973870277404785,7.094049787521362,7.060956501960755,7.641591415405274,8.252749352455139,7.591897015571594
1987-12-09,33.26207556212969,B,7.210743427276611,6.9808367729187015,7.083599185943603,7.088824200630188,7.597787790298462,8.245848488807678,7.59600827217102
1987-12-10,33.28303443815509,B,7.245576858520508,7.043538570404053,7.076631927490235,7.108853840827942,7.550864973068237,8.238950190544129,7.59994930267334
1987-12-11,33.3159921947732,C,7.315249443054199,7.144558906555176,7.076631927490235,7.123658609390259,7.499438390731812,8.23119264125824,7.604496986865997
1987-12-14,33.36679338516927,C,7.628761768341064,7.29434757232666,7.139334392547608,7.1463011503219604,7.456016597747802,8.224322729110717,7.610870525836945
1987-12-15,33.42375026066803,C,7.924851417541504,7.4650365829467775,7.219453430175781,7.188102531433105,7.418516597747803,8.220932397842407,7.618810629844665
1987-12-16,33.46711880210593,C,7.907437324523926,7.60437536239624,7.292606067657471,7.222066330909729,7.380321254730225,8.215984811782837,7.62700804233551
1987-12-17,33.50694071557411,C,7.837764739990234,7.722812938690185,7.3831757545471195,7.260384249687195,7.343507614135742,8.208265867233276,7.6341683030128475
1987-12-18,33.55578607915223,C,7.924851417541504,7.844733333587646,7.494646120071411,7.309152412414551,7.30947660446167,8.20072627067566,7.64219449043274
1987-12-21,33.555975662255335,C,7.768094062805176,7.872599792480469,7.5834736824035645,7.3474702596664425,7.271963520050049,8.193347949981689,7.649436891078949
1987-12-22,33.5275297845318,C,7.820346355438232,7.851698780059815,7.658367681503296,7.376208734512329,7.234801511764527,8.187949109077454,7.657457139492035
1987-12-23,33.50920597447399,C,7.837764739990234,7.837764263153076,7.721069812774658,7.402334499359131,7.203885335922241,8.182377591133118,7.665736680030823
1987-12-24,33.492616752809134,C,7.855177879333496,7.841246891021728,7.782029914855957,7.429330921173095,7.17852089881897,8.171776700019837,7.674103286266327
1987-12-25,33.465610337922506,C,7.855177879333496,7.827312183380127,7.836022758483887,7.456327342987061,7.162869520187378,8.159614777565002,7.682211582660675
1987-12-28,33.47109843809415,C,7.855177879333496,7.844728946685791,7.8586643695831295,7.498999381065369,7.163522348403931,8.147279410362243,7.690061595439911
1987-12-29,33.475052710832166,C,7.872599124908447,7.855179500579834,7.853439140319824,7.536446285247803,7.168339328765869,8.13078200340271,7.697568233013153
1987-12-30,33.48773735990262,C,7.97710371017456,7.883047294616699,7.860405778884887,7.5765059232711796,7.175940256118775,8.117931408882141,7.705252985954285
1987-12-31,33.52708885664762,A,8.186114311218262,7.949234580993652,7.895240736007691,7.639208245277405,7.195353193283081,8.108038153648376,7.713810608386994
1988-01-01,33.568440454145666,A,8.186114311218262,8.015421867370605,7.921367025375366,7.708006572723389,7.215459909439087,8.098838686943054,7.7228848218917845
1988-01-04,33.613515700487405,A,8.29061222076416,8.102508735656738,7.973618841171264,7.778546261787414,7.243553924560547,8.089990410804749,7.733686883449554
1988-01-05,33.67859160971445,A,8.412532806396484,8.210495471954346,8.03283748626709,7.845602583885193,7.277902126312256,8.084269261360168,7.745615153312683
1988-01-06,33.73105807667478,A,8.395119667053223,8.294098663330079,8.088572978973389,7.904821395874023,7.320227642059326,8.078027091026307,7.757284154891968
1988-01-07,33.74374952588652,A,8.342864036560059,8.325448608398437,8.137341594696045,7.959685754776001,7.359426727294922,8.070395121574402,7.768347475528717
1988-01-08,33.70322926948309,A,7.802927017211914,8.248811149597168,8.132116508483886,7.9840696334838865,7.384011087417602,8.058231024742126,7.774989161491394
1988-01-11,33.62251371112027,A,7.593924522399902,8.109473609924317,8.105991172790528,7.982327771186829,7.402334051132202,8.045364518165588,7.780585834980011
1988-01-12,33.49648136432767,A,7.297833442687988,7.886533737182617,8.048514604568481,7.950976872444153,7.4138294696807865,8.0276291513443,7.784960339069366
1988-01-13,33.377389479785656,P,7.384920597076416,7.684493923187256,7.989296293258667,7.924851036071777,7.426718273162842,8.010070867538452,7.789167597293853
1988-01-14,33.26985879306898,P,7.367501735687256,7.489421463012695,7.907435035705566,7.901337885856629,7.441000518798828,7.993205590248108,7.793459949493408
1988-01-15,33.23512391079327,P,7.489421844482422,7.426720428466797,7.837765789031982,7.879566407203674,7.4573726558685305,7.977906441688537,7.798706293106079
1988-01-18,33.23043746918372,P,7.489421844482422,7.405819892883301,7.757646751403809,7.865632796287537,7.47409330368042,7.9610462617874145,7.804383132457733
1988-01-19,33.256163985570005,P,7.332666397094727,7.412786483764648,7.649660110473633,7.841248798370361,7.4925556564331055,7.944873356819153,7.809620587825775
