Date,GRADE,GPS,KEY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-04-27,,,1.5121045112609863,1.501303482055664,1.4995033860206604,1.5233550131320954,1.5343014264106751,1.5292876541614533,
1988-04-28,,,1.476101279258728,1.5031034231185914,1.4941030383110045,1.5197547018527984,1.5332835173606874,1.5299403429031373,
1988-04-29,,,1.5301047563552856,1.5085037469863891,1.4968032002449037,1.5188545644283296,1.5331681299209594,1.5313083255290985,
1988-05-02,,,1.5481075048446655,1.512104296684265,1.5004034996032716,1.5193046569824218,1.5334127974510192,1.5325934493541717,
1988-05-03,,,1.52110493183136,1.5175045967102052,1.5040037274360656,1.518404620885849,1.5332949614524842,1.5334332871437073,
1988-05-04,,,1.5121045112609863,1.517504596710205,1.5094040393829347,1.5170545637607575,1.5328195691108704,1.5343583810329438,
1988-05-05,,,1.5031031370162964,1.5229049682617188,1.513004195690155,1.515704482793808,1.5319865870475768,1.534755312204361,
1988-05-06,,,1.5121045112609863,1.519304919242859,1.513904333114624,1.513904333114624,1.5313336324691773,1.5346288502216339,
1988-05-09,,,1.5031031370162964,1.510304045677185,1.5112041711807251,1.5107540905475616,1.530855760574341,1.5346752727031707,
1988-05-10,,,1.5481075048446655,1.5157045602798462,1.5166045784950257,1.5103041112422944,1.5316331243515016,1.5349964714050293,
1988-05-11,,,1.5031031370162964,1.5139042854309082,1.5157044410705567,1.5076039135456085,1.5315104007720948,1.534224865436554,
1988-05-12,,,1.5031031370162964,1.5139042854309082,1.5184046268463134,1.506253832578659,1.532097885608673,1.5336308228969573,
1988-05-13,,,1.52110493183136,1.515704369544983,1.5175046443939209,1.5071539223194121,1.5318025016784669,1.5332167983055114,
1988-05-16,,,1.52110493183136,1.5193047285079957,1.5148043870925905,1.507603943347931,1.5313295555114745,1.5323588812351228,
1988-05-17,,,1.5301047563552856,1.5157041788101195,1.515704369544983,1.5098540484905243,1.5306815028190612,1.5322124063968658,
1988-05-18,,,1.5301047563552856,1.5211045026779175,1.517504394054413,1.5134542167186738,1.530033450126648,1.531888380050659,
1988-05-19,,,1.5121045112609863,1.5229047775268554,1.518404531478882,1.5157043635845184,1.5290253925323487,1.5319170320034028,
1988-05-20,,,1.5121045112609863,1.5211046934127808,1.518404531478882,1.5161544322967528,1.528194887638092,1.5319456839561463,
1988-05-23,,,1.5031031370162964,1.517504334449768,1.518404531478882,1.5148043513298035,1.5266516757011415,1.531440417766571,
1988-05-24,,,1.5121045112609863,1.5139042854309082,1.5148042321205142,1.5157044053077697,1.525466046333313,1.5304924964904785,
1988-05-25,,,1.4941034317016602,1.5067040205001831,1.5139042615890506,1.5148043513298035,1.5240979671478272,1.5294533348083497,
1988-05-26,,,1.5121045112609863,1.5067040205001831,1.5148043990135194,1.5166045129299164,1.5227347826957702,1.5283278501033783,
1988-05-27,,,1.5031031370162964,1.504903745651245,1.513004219532013,1.5152544319629668,1.5210140228271485,1.5279113590717315,
1988-05-30,,,1.5031031370162964,1.504903745651245,1.5112040400505067,1.5130042135715485,1.520181040763855,1.5274948680400848,
1988-05-31,,,1.52110493183136,1.50670382976532,1.510304057598114,1.5130042135715485,1.5200632047653198,1.5275247359275819,
1988-06-01,,,1.52110493183136,1.5121041297912599,1.5094040751457214,1.5134542346000672,1.5194127082824707,1.5278209340572357,
1988-06-02,,,1.5031031370162964,1.510303854942322,1.5085039377212524,1.5134542346000672,1.5182246232032777,1.5282034516334533,
1988-06-03,,,1.5031031370162964,1.510303854942322,1.5076038002967835,1.5130041658878326,1.5173245358467102,1.5284971940517424,
1988-06-06,,,1.476101279258728,1.5049034833908084,1.5049036145210266,1.5116540729999541,1.5164244627952577,1.5281658136844636,
1988-06-07,,,1.4671015739440918,1.4941028118133546,1.5004033207893372,1.5076037764549255,1.5157044315338135,1.527211755514145,
1988-06-08,,,1.476101279258728,1.485102081298828,1.498603105545044,1.506253683567047,1.5149843668937684,1.5266140270233155,
1988-06-09,,,1.5121045112609863,1.4869023561477661,1.498603105545044,1.5067037522792817,1.5142643070220947,1.5265538907051086,
1988-06-10,,,1.5031031370162964,1.4869023561477661,1.498603105545044,1.5058036625385285,1.5133642196655273,1.526137399673462,
1988-06-13,,,1.52110493183136,1.4959030866622924,1.5004032850265503,1.5058036625385285,1.5130042052268982,1.5259897077083588,
1988-06-14,,,1.5481075048446655,1.5121042728424072,1.503103542327881,1.5067037999629975,1.513184242248535,1.5261120414733886,
1988-06-15,,,1.602110743522644,1.5373061656951905,1.5112041234970093,1.5103040993213654,1.5144443440437316,1.5265080749988555,
1988-06-16,,,1.5391056537628174,1.5427063941955566,1.5148043751716613,1.511654156446457,1.5146243619918822,1.5260964941978454,
1988-06-17,,,1.5031031370162964,1.5427063941955566,1.5148043751716613,1.5112040877342223,1.513724274635315,1.5252361142635344,
1988-06-20,,,1.4941034317016602,1.5373060941696166,1.5166045904159546,1.5107541024684905,1.5122841835021972,1.5242857372760772,
1988-06-21,,,1.476101279258728,1.5229048490524293,1.5175045609474183,1.5089539408683776,1.5106640672683715,1.523421676158905,
1988-06-22,,,1.4941034317016602,1.5013033866882324,1.5193047761917113,1.5089539408683776,1.5094039940834045,1.5229151880741119,
1988-06-23,,,1.5031031370162964,1.4941028833389283,1.5184046387672425,1.5085038721561432,1.5088639616966248,1.5227650380134583,
1988-06-24,,,1.4884929656982422,1.4911808490753173,1.516943621635437,1.5077733635902404,1.5085717582702636,1.522468786239624,
1988-06-27,,,1.497624754905701,1.4918851137161255,1.5145956039428712,1.5074994444847107,1.508282163143158,1.5223526406288146,
1988-06-28,,,1.5250194072723389,1.5016687393188477,1.5122867941856384,1.5076951682567596,1.5090804982185364,1.5228655457496643,
1988-06-29,,,1.5158884525299072,1.506025743484497,1.5036645650863647,1.507434344291687,1.5102362394332887,1.5231095790863036,
1988-06-30,,,1.5432847738265991,1.5140620708465575,1.504082477092743,1.509443426132202,1.5117599034309388,1.5234500336647034,
1988-07-01,,,1.5524152517318726,1.5268465280532837,1.5090136885643006,1.5119090318679809,1.5127461457252502,1.523704218864441,
1988-07-04,,,1.5524152517318726,1.537804627418518,1.5148448705673219,1.5157247304916381,1.513192355632782,1.5239584040641785,
1988-07-05,,,1.5432847738265991,1.5414577007293702,1.521563220024109,1.5195338904857636,1.5141759824752807,1.5244764006137848,
1988-07-06,,,1.5341527462005615,1.545110559463501,1.525568151473999,1.5224364638328551,1.5146169471740722,1.5244591867923736,
1988-07-07,,,1.5250194072723389,1.5414574861526489,1.5277597784996033,1.5230822086334228,1.5155953097343444,1.5244394135475159,
1988-07-08,,,1.5341527462005615,1.5378049850463866,1.5323257565498352,1.524634689092636,1.51567626953125,1.5244221997261047,
1988-07-11,,,1.5706788301467896,1.5414577007293702,1.5396311640739442,1.5271133840084077,1.5161276960372925,1.524770246744156,
1988-07-12,,,1.5067565441131592,1.534152054786682,1.5378048777580262,1.5250458359718322,1.5158407282829285,1.5245678448677062,
1988-07-13,,,1.561548113822937,1.5396311283111572,1.5423708438873291,1.523017704486847,1.5168296003341675,1.524824584722519,
1988-07-14,,,1.5524152517318726,1.545110297203064,1.5432838916778564,1.5236831843852996,1.517815842628479,1.5249012148380279,
1988-07-15,,,1.5432847738265991,1.5469367027282714,1.5423708438873291,1.5256922662258148,1.5184394478797913,1.5248865401744842,
1988-07-18,,,1.5706788301467896,1.5469367027282714,1.5441972017288208,1.5295210361480713,1.519790961742401,1.525323361158371,
1988-07-19,,,1.5067565441131592,1.5469367027282714,1.5405443787574769,1.531053799390793,1.518963942527771,1.5252985334396363,
1988-07-20,,,1.5250194072723389,1.5396309614181518,1.5396310448646546,1.5325995981693268,1.5194022679328918,1.5254563343524934,
1988-07-21,,,1.5158884525299072,1.5323256015777589,1.5387179493904113,1.5332388639450074,1.519657974243164,1.5258779299259186,
1988-07-22,,,1.5067565441131592,1.5250199556350708,1.535978329181671,1.5341520428657531,1.5193710064888,1.5255867540836334,
1988-07-25,,,1.5341527462005615,1.5177147388458252,1.5323257207870484,1.5359784424304963,1.519631962776184,1.5254807591438293,
1988-07-26,,,1.5158884525299072,1.519541120529175,1.533238911628723,1.5355218946933746,1.5193476366996765,1.5250145697593689,
1988-07-27,,,1.497624754905701,1.514062190055847,1.5268465757369996,1.5346087098121644,1.5186980366706848,1.5243657433986664,
1988-07-28,,,1.5067565441131592,1.5122358083724976,1.5222807049751281,1.5327822983264923,1.5185910773277282,1.5238082349300384,
1988-07-29,,,1.5158884525299072,1.514062190055847,1.519541072845459,1.530955958366394,1.5186667561531066,1.5234308218955994,
1988-08-01,,,1.497624754905701,1.5067565917968753,1.51223566532135,1.5282164335250854,1.5185571885108948,1.5226044321060181,
1988-08-02,,,1.497624754905701,1.503103852272034,1.5113224864006043,1.5259334325790406,1.518267593383789,1.521866819858551,
1988-08-03,,,1.4884929656982422,1.501277494430542,1.5076698422431947,1.5236504435539246,1.5181553840637207,1.521126675605774,
1988-08-04,,,1.5067565441131592,1.501277494430542,1.5067566514015198,1.5227373003959657,1.5180484247207642,1.5203916037082672,
1988-08-05,,,1.5067565441131592,1.4994511127471923,1.5067566514015198,1.5213674902915955,1.5181214928627014,1.519567757844925,
1988-08-08,,,1.5250194072723389,1.50493004322052,1.5058433175086976,1.519084519147873,1.5185598182678222,1.5193704295158386,
1988-08-09,,,1.5158884525299072,1.5085827827453613,1.5058433175086976,1.5195411145687103,1.5184554886817931,1.5192593467235564,
1988-08-10,,,1.5067565441131592,1.5122354984283448,1.5067564964294433,1.5168015360832214,1.5181685209274292,1.51879061460495,1.5224854755401611
1988-08-11,,,1.4884929656982422,1.5085827827453613,1.5049301385879517,1.51360542178154,1.517876317501068,1.5180504703521729,1.5221727460622787
1988-08-12,,,1.4610966444015503,1.4994508028030396,1.499450957775116,1.5094960153102874,1.5170361876487732,1.5171803617477417,1.521723034977913
1988-08-15,,,1.479360818862915,1.4903190851211547,1.4976245641708374,1.5049301147460938,1.517101378440857,1.5167629206180573,1.5215837156772614
1988-08-16,,,1.497624754905701,1.4866663455963134,1.4976245641708377,1.5044735252857209,1.517711842060089,1.5167081367969513,1.5213166451454163
1988-08-17,64.3821029231338,B,1.497624754905701,1.4848399877548217,1.4985377430915832,1.503103792667389,1.5181423115730286,1.5165633392333984,1.5210495746135713
1988-08-18,64.4218537280028,B,1.5067565441131592,1.4884927034378053,1.4985377430915832,1.5026471972465516,1.518035352230072,1.5161498296260834,1.520390015244484
1988-08-19,64.52559870718439,B,1.5067565441131592,1.497624683380127,1.4985377430915832,1.5026471972465516,1.5181084203720092,1.5157363200187683,1.5197304558753968
1988-08-22,64.56432261618362,B,1.5067565441131592,1.5031038284301759,1.4967114567756652,1.5012773871421814,1.5178214526176452,1.5154128289222717,1.5191147089004517
1988-08-23,64.52990149248727,B,1.497624754905701,1.5031038284301759,1.4948850870132446,1.5003642022609711,1.516811797618866,1.5149980199337005,1.5185847437381745
1988-08-24,64.530776571816,B,1.5158884525299072,1.506756567955017,1.4957982778549195,1.5012773871421814,1.5150873517990113,1.5147658479213715,1.518365172147751
1988-08-25,64.61605142315516,C,1.5432847738265991,1.5140622138977051,1.501277458667755,1.5031037986278535,1.5151709342002868,1.5148976480960845,1.5187207341194153
1988-08-26,64.69558766138336,C,1.5432847738265991,1.521367859840393,1.50949627161026,1.504473614692688,1.515974566936493,1.514849420785904,1.5190762960910797
1988-08-29,64.71585011894003,C,1.497624754905701,1.5195415019989014,1.5113226652145386,1.504473614692688,1.5160449934005737,1.5141645884513855,1.519159739613533
1988-08-30,64.76960895551876,C,1.5067565441131592,1.521367859840393,1.5122358441352843,1.504930204153061,1.5166580986976623,1.513661082983017,1.5191135841608048
1988-08-31,64.84730845583881,A,1.5432847738265991,1.5268471240997314,1.5168018460273742,1.5076697945594788,1.517641725540161,1.513522859811783,1.5194253277778627
1988-09-01,64.81353806100992,A,1.5341527462005615,1.525020718574524,1.5195414662361144,1.5090396046638488,1.5182627177238464,1.5135633397102355,1.51969141125679
1988-09-02,64.78964223707962,A,1.5432847738265991,1.525020718574524,1.5231942892074586,1.5108660161495209,1.5193585538864136,1.5139651560783387,1.5199155306816101
1988-09-05,64.86836192138432,A,1.5432847738265991,1.5341527223587037,1.5268471121788025,1.511779284477234,1.5202717542648316,1.5142769587039948,1.5203149044513702
1988-09-06,64.91349438229089,A,1.5341527462005615,1.539631962776184,1.5304999113082887,1.5126924991607666,1.520454421043396,1.5147674596309662,1.5205371743440628
1988-09-07,64.88709443114286,A,1.5341527462005615,1.5378055572509766,1.532326340675354,1.5140623092651366,1.520819706916809,1.5155279731750488,1.5208032578229904
1988-09-08,64.89021966614987,A,1.5341527462005615,1.5378055572509766,1.5314131379127502,1.5163452982902528,1.5206370663642883,1.5161984848976136,1.5212007838487625
1988-09-09,64.88432919458756,A,1.5432847738265991,1.5378055572509766,1.5314131379127502,1.5204547047615051,1.5204544568061829,1.5166003012657165,1.5217754137516022
1988-09-12,64.86913412712774,A,1.5432847738265991,1.5378055572509766,1.5359791398048401,1.5236509025096894,1.5202718472480774,1.5167321014404296,1.5224376755952835
1988-09-13,64.86958855522437,A,1.5432847738265991,1.539631962776184,1.539631962776184,1.5259339034557342,1.5202718472480774,1.517223914861679,1.522793237566948
1988-09-14,64.89147075219863,A,1.5524152517318726,1.5432844638824463,1.5405450105667113,1.528673428297043,1.5206370973587036,1.517627022266388,1.5234573382139205
1988-09-15,64.930250197416,A,1.5524152517318726,1.5469369649887086,1.5423712611198426,1.5309563636779786,1.5211850142478942,1.5183901619911193,1.5241652524471283
1988-09-16,64.93683707202536,A,1.5524152517318726,1.548763060569763,1.5432843089103698,1.533239299058914,1.5215502643585206,1.5186132669448853,1.524960796236992
1988-09-19,64.90239172711729,A,1.5432847738265991,1.548763060569763,1.5432843089103698,1.5350657105445862,1.5210023832321167,1.5185650396347046,1.5255792444944383
1988-09-20,64.8795103130633,A,1.5341527462005615,1.5469366550445556,1.5432843089103698,1.5368921101093291,1.5215503072738648,1.5186955177783965,1.526064402461052
1988-09-21,64.84635274564793,A,1.5432847738265991,1.545110559463501,1.5441975116729736,1.538261926174164,1.521185040473938,1.5190073204040528,1.5266828507184982
1988-09-22,64.82332853875472,A,1.561548113822937,1.5469371318817138,1.5469370484352112,1.5391750931739807,1.5213676977157593,1.519591770172119,1.5271735411882401
1988-09-23,64.80717562217404,A,1.561548113822937,1.5487637042999267,1.548763382434845,1.5400882601737975,1.521732964515686,1.5200862061977387,1.5273575282096863
1988-09-26,64.84617145555026,A,1.5652523040771484,1.5531572103500366,1.5509601354598999,1.54346963763237,1.5216244339942933,1.5207076978683471,1.527691485285759
1988-09-27,64.88209840270166,A,1.5652523040771484,1.559377121925354,1.553156888484955,1.5463944256305695,1.522794349193573,1.520879145860672,1.5279378086328506
1988-09-28,64.88160386650817,A,1.5559908151626587,1.5619183301925659,1.5535144448280334,1.5470297276973723,1.5234137773513794,1.5214080226421356,1.5278164440393447
1988-09-29,64.88985457377174,A,1.5745142698287964,1.5645115613937377,1.5557243466377257,1.5490478038787843,1.524586293697357,1.5221221339702606,1.527876478433609
