Date,GRADE,GPS,EXPD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-01-31,,,0.1624887138605117,0.14822129309177395,0.1397005677223205,0.12939644902944564,0.12178723797202108,,
1985-02-01,,,0.1644701957702636,0.15337335169315333,0.14326739013195033,0.13177432902157302,0.12269876226782797,,
1985-02-04,,,0.1605072319507599,0.15694023370742793,0.1464379161596298,0.13395406082272526,0.12353102728724479,,
1985-02-05,,,0.1605072319507599,0.16050711572170254,0.14960844218730923,0.13613379262387748,0.12440292000770567,,
1985-02-06,,,0.1605072319507599,0.16169612109661097,0.152382680773735,0.1383135244250297,0.12527481272816657,,
1985-02-07,,,0.1723967343568802,0.1636777251958847,0.15594950914382932,0.14108773134648794,0.12642412588000296,,
1985-02-08,,,0.1922118067741394,0.16922604739665986,0.16129969954490658,0.14485269188880917,0.12793011009693145,,
1985-02-11,,,0.1842860430479049,0.17398180961608886,0.16546102166175838,0.14822136424481863,0.12927757903933523,,
1985-02-12,,,0.1842860430479049,0.17873757183551786,0.16962234377861019,0.15159003660082812,0.13058542028069495,0.1266420617699623,
1985-02-13,,,0.1941932290792465,0.1854747712612152,0.17358544617891308,0.15495866984128948,0.13213103294372558,0.12727616026997565,
1985-02-14,,,0.1961754411458969,0.19023051261901852,0.1769541189074516,0.15832734331488607,0.1337162898480892,0.12791026622056959,
1985-02-15,,,0.1961754411458969,0.19102323949337002,0.18012464344501494,0.16169601678848264,0.13530154675245284,0.1285840009152889,
1985-02-18,,,0.1961754411458969,0.19340111911296845,0.18369146436452863,0.1650646902620792,0.13688680365681646,0.12927754968404767,
1985-02-19,,,0.1961754411458969,0.19577899873256682,0.18725828528404234,0.1684333637356758,0.1384720605611801,0.12999091327190399,
1985-02-20,,,0.1961754411458969,0.1961754411458969,0.19082510620355603,0.17160389348864552,0.14005731746554373,0.13070427685976027,
1985-02-21,,,0.1941932290792465,0.19577899873256682,0.19300475567579267,0.174477132409811,0.14164256051182744,0.13143745474517343,
1985-02-22,,,0.1941932290792465,0.19538255631923673,0.19320289790630338,0.177251298725605,0.14322780355811118,0.1321706326305866,
1985-02-25,,,0.1922118067741394,0.19458982944488523,0.19399547427892685,0.17972824797034262,0.14473378777503965,0.1329038108885288,
1985-02-26,,,0.1922118067741394,0.19379710257053373,0.1947880506515503,0.18220519721508024,0.14623977199196814,0.13363698914647099,
1985-02-27,,,0.1862674951553344,0.19181551337242123,0.19399547725915908,0.18379046171903607,0.14762686997652053,0.13431072428822513,
1985-02-28,,,0.1862674951553344,0.1902303665876388,0.19300468266010282,0.18497940078377723,0.1490139679610729,0.13498445942997928,
1985-03-01,,,0.1862674951553344,0.1886452198028564,0.19201388806104658,0.18606926575303076,0.1504010659456253,0.13569782361388202,
1985-03-04,,,0.1862674951553344,0.1874563574790954,0.1910230934619903,0.18735727891325948,0.15182779431343077,0.13641118779778477,
1985-03-05,,,0.1862674951553344,0.1862674951553344,0.19003229886293407,0.1886452920734882,0.15325452268123624,0.13710473679006097,
1985-03-06,,,0.1842860430479049,0.1858712047338485,0.18884335905313487,0.18983423262834548,0.15464162200689313,0.1377982864528894,
1985-03-07,,,0.1803224235773086,0.18468219041824332,0.18745627850294108,0.1902305170893669,0.15590981855988498,0.1383927562832832,
1985-03-08,,,0.1803224235773086,0.18349317610263818,0.1860691979527473,0.18963604792952535,0.15717801511287685,0.13894758969545362,
1985-03-11,,,0.1803224235773086,0.18230416178703304,0.1848802596330642,0.18943786695599552,0.15844621166586872,0.1394826082885265,
1985-03-12,,,0.1803224235773086,0.18111514747142785,0.18369132131338112,0.1892396859824657,0.1597144082188606,0.14001762688159938,
1985-03-13,,,0.1783409714698791,0.1799261331558227,0.1828986689448356,0.18844707310199732,0.16094297572970387,0.14051301687955853,
1985-03-14,,,0.1783409714698791,0.17952984273433678,0.18210601657629005,0.18755534961819645,0.16217154324054714,0.14102822095155712,
1985-03-15,,,0.1743781268596649,0.17834098339080806,0.1809170797467231,0.18646548390388484,0.16332085385918613,0.14148398250341412,
1985-03-18,,,0.1644701957702636,0.17517053782939904,0.17873734980821604,0.18488022163510318,0.1642720058560371,0.14184066474437712,
1985-03-19,,,0.1664515882730484,0.17239637076854702,0.17675575911998745,0.18339402899146076,0.16526278570294375,0.14221716091036796,
1985-03-20,,,0.1644701957702636,0.1696222156286239,0.17477417439222329,0.1818087667226791,0.16621393769979473,0.14257384315133093,
1985-03-21,,,0.1644701957702636,0.16684806048870082,0.17318895161151882,0.18032261505722996,0.1671650896966457,0.14293052539229392,
1985-03-22,,,0.1644701957702636,0.16486647427082055,0.17160372883081432,0.17883646339178078,0.16811624169349668,0.1432872076332569,
1985-03-25,,,0.1624887138605117,0.16447017788887017,0.1698203578591346,0.17735030874609942,0.16902776405215258,0.14364388912916182,
1985-03-26,,,0.1624887138605117,0.16367760300636283,0.16803698688745491,0.17586415410041803,0.16993928641080852,0.14400057062506674,
1985-03-27,,,0.1624887138605117,0.16328130662441245,0.16645176112651822,0.1746752150356769,0.17065264940261837,0.14435725212097167,
1985-03-28,,,0.1624887138605117,0.16288501024246207,0.16486653536558143,0.17348627597093574,0.1713263842463493,0.1447139336168766,
1985-03-29,,,0.1624887138605117,0.1624887138605117,0.16367759406566612,0.17229733690619461,0.17200011909008023,0.14509042993187904,
1985-04-01,,,0.1644701957702636,0.16288501024246207,0.16367759406566612,0.17120747193694108,0.1727134835720062,0.14550656348466873,
1985-04-02,,,0.1644701957702636,0.16328130662441245,0.16347945481538764,0.17011760696768755,0.17342684805393213,0.1459226970374584,
1985-04-03,,,0.1605072319507599,0.16288501024246207,0.1630831584334373,0.16892866641283028,0.17398169577121728,0.1463190149515867,
1985-04-04,,,0.1545622050762176,0.16129970848560327,0.16209235936403268,0.16764065548777574,0.1743383708596229,0.14665588259696957,
1985-04-05,,,0.1545622050762176,0.15971440672874446,0.16110156029462805,0.1663526445627212,0.1746554169058799,0.14699275024235245,
1985-04-08,,,0.1545622050762176,0.15773280858993527,0.16030890941619866,0.16506463363766666,0.17489320456981652,0.14732961788773533,
1985-04-09,,,0.1486178785562515,0.15456234514713282,0.15892182588577264,0.1634794063866138,0.17501210570335382,0.14760704226791854,
1985-04-10,,,0.1486178785562515,0.15218447446823116,0.15753474235534665,0.16199325174093243,0.1748932191729545,0.14790428124368188,
1985-04-11,,,0.1505992859601974,0.15139189064502712,0.1563457995653152,0.1606061674654483,0.1746554306149482,0.14822133429348466,
1985-04-12,,,0.1525807380676269,0.15099559724330897,0.15535500198602673,0.1595162980258464,0.17441764146089547,0.14855820186436172,
1985-04-15,,,0.1525807380676269,0.15059930384159084,0.15416605621576304,0.15892182514071457,0.17425911158323282,0.1488950694352388,
1985-04-16,,,0.1525807380676269,0.15139187574386592,0.1529771104454994,0.1582282826304435,0.17410058170557016,0.14925175085663792,
1985-04-17,,,0.1525807380676269,0.15218444764614097,0.15218446105718608,0.15763380974531166,0.17394205182790748,0.14960843227803702,
1985-04-18,,,0.1565435826778412,0.15337330698966975,0.15238259881734845,0.15723747909069058,0.17362498879432672,0.15002455733716485,
1985-04-19,,,0.1545622050762176,0.1537696003913879,0.15238259881734845,0.15674207955598826,0.17287199676036827,0.15040105342864987,
1985-04-22,,,0.1545622050762176,0.15416589379310602,0.15238259881734845,0.15634575411677357,0.17227752000093452,0.1507775495201349,
1985-04-23,,,0.1525807380676269,0.15416589379310602,0.15277888476848597,0.15585035532712932,0.17164341390132898,0.15111441709101198,
1985-04-24,,,0.1505992859601974,0.15376960337162013,0.15297702550888057,0.1552558839321136,0.17077153503894799,0.15145128399133678,
1985-04-25,,,0.1446542143821716,0.1513917297124862,0.152382518351078,0.15436415895819658,0.1697411105036735,0.15172870017588136,
1985-04-26,,,0.1486178785562515,0.150202864408493,0.15198623239994044,0.15367061719298358,0.16878995925188056,0.15204575300216672,
1985-04-29,,,0.1486178785562515,0.14901399910449978,0.15158994644880291,0.15287800133228296,0.16783880800008766,0.15236280582845207,
1985-04-30,,,0.1486178785562515,0.1482214272022247,0.15119366049766536,0.15208538547158237,0.16688765674829475,0.15267985865473743,
1985-05-01,,,0.1446542143821716,0.14703241288661956,0.15040100812911983,0.15129273459315296,0.16585723221302026,0.152957274839282,
1985-05-02,,,0.1446542143821716,0.14703241288661953,0.14921207129955288,0.15079733505845067,0.16486645191907875,0.1532545062154531,
1985-05-03,,,0.1406913846731186,0.14544711410999295,0.14782498925924298,0.1501037940382957,0.16379641503095624,0.15351210929453368,
1985-05-06,,,0.1406913846731186,0.1438618153333664,0.14643790721893307,0.14941025301814076,0.16276600658893578,0.15374989718198773,
1985-05-07,,,0.1406913846731186,0.1422765165567398,0.14524897187948224,0.1490139283239841,0.16173559814691538,0.15398768506944177,
1985-05-08,,,0.1406913846731186,0.1414839506149292,0.14425818175077437,0.14861760362982745,0.16082407593727105,0.1542254729568958,
1985-05-09,,,0.1426728218793869,0.14108767211437226,0.1440600425004959,0.14822128042578694,0.1599521824717521,0.1544830752164125,
1985-05-10,,,0.1466356515884399,0.1422765254974365,0.14386181980371476,0.1479240261018276,0.15915954560041423,0.15478030577301977,
1985-05-13,,,0.1505992859601974,0.1442581057548523,0.14405996054410936,0.14782495349645614,0.15844618141651148,0.15513698786497113,
1985-05-14,,,0.1505992859601974,0.14623968601226806,0.14425810128450392,0.14772588089108465,0.15773281723260876,0.1554936699569225,
1985-05-15,,,0.1525807380676269,0.1486175566911697,0.14505075365304945,0.14772588089108465,0.1570987111330032,0.15587016656994815,
1985-05-16,,,0.1585251092910766,0.15178801417350762,0.14643784314393996,0.1478249572217464,0.15666276484727856,0.15628629170358177,
1985-05-17,,,0.1605072319507599,0.15456233024597163,0.1484194278717041,0.1481222085654735,0.1562664610147476,0.15672223806381222,
1985-05-20,,,0.1644701957702636,0.1573365122079849,0.15079730898141858,0.14861760810017582,0.1559494164586067,0.1571978140622377,
1985-05-21,,,0.1644701957702636,0.16011069416999812,0.15317519009113306,0.14921208098530764,0.1556323719024658,0.1576733900606632,
1985-05-22,,,0.1605072319507599,0.1616959929466247,0.1551567748188972,0.1497074782848358,0.1552756971120834,0.15810933642089364,
1985-05-23,,,0.1565435826778412,0.16129968762397764,0.15654385089874262,0.15030194669961927,0.15483974933624264,0.1585056462883949,
1985-05-24,,,0.1565435826778412,0.1605069577693939,0.15753464400768274,0.15069823190569875,0.15448305845260615,0.15890195615589614,
1985-05-27,,,0.1565435826778412,0.15892163515090943,0.15812907367944712,0.15109451711177824,0.1543245261907577,0.15929826602339742,
1985-05-28,,,0.1565435826778412,0.15733631253242492,0.15872350335121152,0.15149080231785772,0.15412636607885358,0.15969457589089867,
1985-05-29,,,0.1565435826778412,0.1565435826778412,0.15911978781223296,0.1520852707326412,0.15396783381700513,0.16009088575839991,
1985-05-30,,,0.1565435826778412,0.1565435826778412,0.1589216351509094,0.15267973914742466,0.15380930155515668,0.1604871956259012,
1985-05-31,,,0.1545622050762176,0.15614730715751646,0.15832713246345517,0.15337328016757962,0.15361114174127574,0.1608636917173862,
1985-06-03,,,0.1545622050762176,0.15575103163719176,0.1573363333940506,0.15406682118773457,0.15345261156558984,0.16124018780887123,
1985-06-04,,,0.1525807380676269,0.15495846271514888,0.1561473876237869,0.15466128885746,0.15325445204973218,0.16159686923027036,
1985-06-05,,,0.1505992859601974,0.15376960337162013,0.15515659302473067,0.15515668392181395,0.15301666349172588,0.16183465644717213,
1985-06-06,,,0.1486178785562515,0.1521844625473022,0.1543640226125717,0.15545393675565716,0.1527392467856407,0.162032815515995,
1985-06-07,,,0.1466356515884399,0.15059915184974665,0.15337322950363158,0.15545393675565716,0.15242218554019923,0.16221115231513974,
1985-06-10,,,0.1466356515884399,0.14901384115219113,0.15238243639469146,0.1552557550370693,0.15206549465656277,0.16238948911428447,
1985-06-11,,,0.1426728218793869,0.14703225791454314,0.150995360314846,0.15485943183302875,0.15162954717874524,0.1625281976163387,
1985-06-12,,,0.1624887138605117,0.14941014349460596,0.15158987343311306,0.155354830622673,0.15166917681694028,0.16282543629407878,
1985-06-13,,,0.1585251092910766,0.151391589641571,0.1517880260944366,0.15535483062267302,0.15174843490123746,0.16304340288043018,
1985-06-14,,,0.1624887138605117,0.15456220209598537,0.152580676972866,0.15545390471816062,0.15190696507692333,0.16328119099140165,
1985-06-17,,,0.1624887138605117,0.15773281455039972,0.1533733278512954,0.15535483062267302,0.1520654952526092,0.16347934991121288,
1985-06-18,,,0.1624887138605117,0.16169599294662468,0.15436412543058392,0.1552557565271854,0.15234291195869443,0.16367750883102414,
1985-06-19,,,0.1624887138605117,0.16169599294662468,0.15555306822061535,0.155354830622673,0.15262032866477962,0.1637567739188671,
1985-06-20,,,0.1624887138605117,0.1624887138605117,0.15694015175104134,0.1556520871818065,0.15285811722278592,0.1637567739188671,
1985-06-21,,,0.1605072319507599,0.16209241747856135,0.15832730978727333,0.15585026964545245,0.15301664710044857,0.16371714428067205,
1985-06-24,,,0.1605072319507599,0.16169612109661097,0.15971446782350535,0.1560484521090984,0.15317517697811123,0.16371714428067205,
1985-06-25,,,0.1605072319507599,0.1612998247146606,0.16149790883064263,0.15624663457274432,0.15333370685577388,0.16371714428067205,
1985-06-26,,,0.1605072319507599,0.16090352833271024,0.16129976063966747,0.15644481703639027,0.15349223673343657,0.16371714428067205,
1985-06-27,,,0.1605072319507599,0.1605072319507599,0.16149797290563578,0.15664299950003618,0.15357150971889494,0.16359824925661084,
1985-06-28,,,0.1605072319507599,0.1605072319507599,0.1612998247146606,0.1569402508437633,0.15369041025638577,0.16328120350837705,
1985-07-01,,,0.1664515882730484,0.1616961032152176,0.16169611215591428,0.15753472000360486,0.1539281979203224,0.16310285896062848,
1985-07-02,,,0.1783409714698791,0.16526285111904143,0.163281337916851,0.15882273167371747,0.15444340258836742,0.16304340824484823,0.14484273500740524
1985-07-03,,,0.1803224235773086,0.16922588944435119,0.1650647088885307,0.160308888554573,0.15503786534070965,0.16290470018982883,0.14509043022990223
1985-07-04,,,0.1803224235773086,0.1731889277696609,0.1668480798602104,0.16189411580562588,0.1557512295246124,0.16274617001414296,0.14532821811735627
1985-07-05,,,0.1823038458824157,0.17754825055599208,0.169027741253376,0.1636775255203247,0.15642494887113567,0.16260745406150814,0.14559572748839852
1985-07-08,,,0.1783409714698791,0.17992612719535822,0.1708111152052879,0.16526279151439663,0.15701941072940823,0.16242910936474797,0.1458533295243978
1985-07-09,48.36707969638735,A,0.1763595789670944,0.1795298486948013,0.17239634990692138,0.166947129368782,0.15757424473762507,0.16223095074295993,0.14611093200743194
1985-07-10,48.362106469128946,A,0.1763595789670944,0.17873727977275844,0.1739815846085548,0.16764067262411114,0.15820835202932354,0.16203279212117191,0.14636853449046608
1985-07-11,48.35550158598556,A,0.1723967343568802,0.17715214192867274,0.17517053484916684,0.1683342538774013,0.15876320242881772,0.16181482717394824,0.14662614095956084
1985-07-12,48.348200099981476,A,0.1743781268596649,0.17556699812412258,0.17655762434005734,0.16892872452735896,0.15943693727254865,0.16161667615175243,0.14689365439116953
1985-07-15,48.34174878708956,A,0.170414462685585,0.17398169636726377,0.17695391178131098,0.16932501196861263,0.16003139883279796,0.1613987027108669,0.14715125679969784
1985-07-16,48.33841172623608,A,0.1743781268596649,0.17358540594577787,0.17655762732028957,0.1699194826185703,0.1607051336765289,0.16122036591172215,0.14742867752909658
1985-07-17,48.336860965745934,A,0.1743781268596649,0.17318911552429198,0.1759631976485252,0.17051395326852797,0.16137886852025982,0.16110147222876545,0.1477060982584953
1985-07-18,48.33706442065818,A,0.1743781268596649,0.1735853940248489,0.17536876797676082,0.17110842391848563,0.16201297461986539,0.16098257854580875,0.14798351898789402
1985-07-19,48.33344327006834,P,0.1684330105781555,0.17239637076854702,0.17398168444633483,0.1715047128498554,0.1624489217996597,0.16080423370003696,0.1482510286569595
1985-07-22,48.33334128635918,P,0.170414462685585,0.17239637076854702,0.1731890335679054,0.17200007438659665,0.16284522533416745,0.16064570337533948,0.1485284455865621
1985-07-23,48.333818427121685,P,0.1743781268596649,0.17239637076854702,0.17299088835716245,0.1726936191320419,0.1633208021521568,0.16052680969238278,0.14881577324122186
1985-07-24,48.332366816855235,P,0.170414462685585,0.17160363793373104,0.17239637672901148,0.17318898066878316,0.16367747664451596,0.16038809388875958,0.14909319017082448
1985-07-25,48.33242351748846,P,0.1743781268596649,0.17160363793373104,0.17259451597928996,0.1738825254142284,0.16399453699588773,0.16032865092158313,0.14936070360243317
1985-07-26,48.33607226352883,A,0.1743781268596649,0.17279266119003295,0.17259451597928996,0.17457607015967366,0.16427195489406582,0.1602692079544067,0.14960839882493016
1985-07-29,48.33544943141069,A,0.170414462685585,0.17279266119003295,0.17259451597929,0.1747742138803005,0.16439084023237224,0.16017012834548947,0.149826368317008
1985-07-30,48.331374049113,P,0.170414462685585,0.17199992835521694,0.172198149561882,0.17437788844108576,0.16450972557067867,0.16007104873657224,0.1500443378090858
1985-07-31,48.333589095975185,A,0.1783409714698791,0.17358523011207577,0.17259443402290342,0.1742788158357143,0.16486640036106107,0.16007104873657224,0.15029203280806538
1985-08-01,48.333606837950356,A,0.1783409714698791,0.1743777990341186,0.17299071848392483,0.17417974323034283,0.1653023481369018,0.16007104873657224,0.15054963484406467
1985-08-02,48.33388087551049,A,0.1783409714698791,0.17517036795616145,0.17398151457309718,0.17398159950971598,0.16573829591274258,0.16011067718267438,0.15079732984304425
1985-08-05,48.33408027883104,A,0.170414462685585,0.17517036795616145,0.17398151457309718,0.1735852740705013,0.16601571351289746,0.16017011985182758,0.15100539229810234
1985-08-06,48.337792375028954,A,0.1743781268596649,0.17596310079097743,0.17398151457309718,0.17348620146512983,0.16637240439653392,0.16024938523769375,0.15123327307403084
1985-08-07,48.33360633748088,A,0.1684330105781555,0.1739815086126327,0.17378336936235422,0.17308987304568288,0.16661019295454021,0.16028901338577267,0.1514314282685518
1985-08-08,48.32956799382745,P,0.1684330105781555,0.17199991643428797,0.1731888577342033,0.17289168685674666,0.1668479815125465,0.1603286415338516,0.15162958346307273
1985-08-09,48.328696919805374,P,0.1763595789670944,0.17160363793373107,0.17338700294494627,0.17299075946211812,0.16728392899036404,0.1604475353658199,0.15186737149953838
1985-08-12,48.33156034810687,P,0.1743781268596649,0.17239637076854702,0.17378336936235422,0.17318894267082213,0.167680247426033,0.16056642949581143,0.1521051593124866
1985-08-13,48.33115536093525,P,0.1723967343568802,0.17200009226799007,0.17398159652948375,0.17308987304568288,0.16807656735181806,0.16066550970077512,0.15233304016292093
1985-08-14,48.334287637633395,P,0.1723967343568802,0.17279283702373505,0.17338717281818386,0.17299080342054365,0.1685125163197517,0.1607645899057388,0.15256092101335522
1985-08-15,48.336677805453405,P,0.170414462685585,0.17318912744522091,0.17259452193975444,0.17279262021183966,0.16894844800233838,0.16084384739398952,0.15277889050543306
