Date,GRADE,GPS,DLR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-03-31,53.08501223550633,A,17.791292190551758,17.64973564147949,17.4931640625,16.67738480567932,16.599434719085693,16.02726420402527,18.67484230995178
2009-04-01,53.23808773650171,A,17.823463439941406,17.71622428894043,17.51032238006592,16.82654571533203,16.62206464767456,16.050889806747435,18.65947793006897
2009-04-02,53.538821154991005,A,18.96022605895996,17.877087020874022,17.672256851196288,17.06809344291687,16.679314823150634,16.0691997051239,18.65227201461792
2009-04-03,54.819100598319324,A,20.69752311706543,18.458333206176757,18.124277305603027,17.404464626312254,16.759532222747804,16.12408420562744,18.64997552871704
2009-04-06,55.8521751463289,A,19.839597702026367,19.022420501708986,18.252966499328615,17.662125635147095,16.812934589385986,16.178311262130737,18.642607936859132
2009-04-07,55.70675398070136,A,18.15055274963379,19.09427261352539,18.372004127502443,17.740891695022583,16.830539836883545,16.21559552192688,18.624581003189085
2009-04-08,55.871166803271755,A,18.579519271850582,19.245483779907225,18.480854034423828,17.83580012321472,16.82966505050659,16.276738185882568,18.610470237731935
2009-04-09,56.33941144654698,A,20.81549644470215,19.616537857055665,18.746812438964845,18.00229182243347,16.889214725494384,16.373199033737183,18.607982139587403
2009-04-10,55.84741495079368,A,20.81549644470215,19.64013252258301,19.04923286437988,18.172537088394165,16.967016315460206,16.469607439041138,18.60549404144287
2009-04-13,56.11581300499455,A,21.072874069213867,19.886787796020506,19.454604148864746,18.432060337066652,17.038186779022215,16.54723701477051,18.609346313476564
2009-04-14,56.347299298299475,A,19.212247848510746,20.0991268157959,19.596699714660645,18.544931888580322,17.06397367477417,16.59555787086487,18.59555987358093
2009-04-15,56.6134729872682,A,19.77526092529297,20.338275146484374,19.7918794631958,18.65110092163086,17.10760004043579,16.646308612823486,18.59354926109314
2009-04-16,55.82961543698667,A,19.73235893249512,20.12164764404297,19.869092750549317,18.770674800872804,17.15132341384888,16.696630334854127,18.59137625694275
2009-04-17,54.971600479036226,A,19.560771942138672,19.870702743530273,19.75541763305664,18.939847469329834,17.170392055511474,16.74869872093201,18.586469774246215
2009-04-20,53.32782601570565,A,18.263154983520508,19.3087589263916,19.597773361206055,18.925369930267333,17.160112438201903,16.808146657943727,18.577107009887694
2009-04-21,53.28846011373795,A,19.2551383972168,19.317337036132816,19.708231925964355,19.0401180267334,17.196413707733154,16.862824726104737,18.572287406921387
2009-04-22,52.71233857146413,P,18.810089111328125,19.124302673339848,19.73128890991211,19.10607147216797,17.219887714385987,16.90276957511902,18.56302840232849
2009-04-23,52.732272218304956,P,19.99510383605957,19.176851654052733,19.649249649047853,19.19803104400635,17.273747310638427,16.962171688079835,18.557766876220704
2009-04-24,53.18130773923602,P,20.58492660522461,19.38168258666992,19.6261926651001,19.33771276473999,17.357018413543702,17.010264148712157,18.5562619304657
2009-04-27,54.072608127824054,A,19.96829032897949,19.72270965576172,19.51573429107666,19.485169219970704,17.42795679092407,17.051980438232423,18.549824380874632
2009-04-28,54.09144426697271,A,19.625123977661133,19.796706771850587,19.5570219039917,19.57686080932617,17.518136386871337,17.101334676742553,18.538805618286133
2009-04-29,54.605552430483804,A,20.05944061279297,20.046577072143556,19.5854398727417,19.68865966796875,17.61636552810669,17.147424936294556,18.529281148910524
2009-04-30,54.51291829403243,A,19.30876350402832,19.909309005737306,19.54308032989502,19.706086540222167,17.7170902633667,17.20171359062195,18.521317291259766
2009-05-01,53.66109477432482,A,18.724288940429688,19.53718147277832,19.45943202972412,19.607424831390382,17.77376024246216,17.239068422317505,18.509180736541747
2009-05-04,53.76247288111554,A,20.2042236328125,19.58436813354492,19.65353889465332,19.625656127929688,17.886663932800293,17.29191228866577,18.506631908416747
2009-05-05,53.84018794792721,A,20.295373916625977,19.71841812133789,19.75756244659424,19.732897186279295,17.98462438583374,17.327893371582032,18.49682837486267
2009-05-06,53.858001032459676,A,20.579570770263672,19.82244415283203,19.93451061248779,19.83289976119995,18.08922369003296,17.36602668762207,18.487768545150757
2009-05-07,53.455939910284826,A,18.96022605895996,19.75273666381836,19.831022834777833,19.740136241912843,18.16366455078125,17.389080715179443,18.470794363021852
2009-05-08,53.74077424579641,A,19.51787376403809,19.911453628540038,19.72431755065918,19.67525510787964,18.236842918395997,17.41145040512085,18.456530265808105
2009-05-11,52.769569786369736,P,18.525894165039062,19.57578773498535,19.580077934265137,19.547906112670898,18.321273536682128,17.435944423675537,18.438218002319335
2009-05-12,52.22672686357998,P,19.24441337585449,19.365595626831055,19.54200687408447,19.549514389038087,18.410099620819093,17.46672166824341,18.42003384590149
2009-05-13,51.15190855058168,P,18.32213592529297,18.914108657836913,19.368276405334473,19.476858139038086,18.479737434387207,17.487904777526854,18.396430759429933
2009-05-14,51.28557271653102,P,18.713571548461918,18.864777755737304,19.30875720977783,19.425918769836425,18.57142343521118,17.513002243041992,18.375540313720702
2009-05-15,50.989812106603324,P,18.08620834350586,18.57844467163086,19.24494915008545,19.352190589904787,18.653745613098145,17.5310831451416,18.34661584854126
2009-05-18,51.72758956907626,P,19.70018196105957,18.81330223083496,19.194544982910156,19.424041938781738,18.754021701812743,17.57082188606262,18.32357316970825
2009-05-19,51.487496451942654,P,18.85298538208008,18.73501663208008,19.050306129455567,19.403934288024903,18.799576778411865,17.591158723831178,18.296919679641725
2009-05-20,51.8208894031629,P,18.90660095214844,18.851909637451172,18.883009147644046,19.40875988006592,18.844081783294676,17.605930128097533,18.27267024040222
2009-05-21,51.66357569076206,P,18.82080841064453,18.873357009887695,18.869067382812503,19.350045108795165,18.870784702301027,17.61984360694885,18.247158308029174
2009-05-22,51.646207590766245,P,18.45083236694336,18.946281814575194,18.76236324310303,19.243340396881102,18.891589527130126,17.637856760025024,18.220213222503663
2009-05-25,51.01903072917661,P,18.45083236694336,18.696411895751954,18.75485706329346,19.167467498779295,18.942957992553712,17.661069612503052,18.194310073852538
2009-05-26,51.37211166605863,P,19.501785278320312,18.826171875,18.78059425354004,19.161300563812254,18.993897361755373,17.686568040847778,18.17433896064758
2009-05-27,51.237139884080655,P,18.42401885986328,18.729655456542968,18.79078254699707,19.07952947616577,19.009340133666992,17.70309277534485,18.150802478790283
2009-05-28,51.27164493000169,P,18.60096549987793,18.68568687438965,18.779521942138675,19.04413957595825,19.034541816711425,17.719901342391967,18.130833778381348
2009-05-29,51.832282752639806,P,19.18006896972656,18.83153419494629,18.888908004760744,19.066928577423095,19.094596824645997,17.745684423446654,18.11040027618408
2009-06-01,52.355808335050995,A,19.99510383605957,19.14038848876953,18.91840019226074,19.05647258758545,19.123444786071776,17.788266277313234,18.09706358909607
2009-06-02,52.43847003061183,A,19.823522567749023,19.204735946655273,19.015453910827638,19.0328800201416,19.18071170806885,17.822181720733642,18.08255645751953
2009-06-03,52.85024467053389,A,19.491071701049805,19.418146514892577,19.073900985717774,18.978455066680908,19.220712738037108,17.857335653305054,18.06359981536865
2009-06-04,53.46009997230501,A,20.17205047607422,19.732363510131837,19.209025192260743,19.03904628753662,19.261035499572753,17.900360422134398,18.04554738998413
2009-06-05,53.40603182500367,A,19.78062057495117,19.85247383117676,19.34200401306152,19.052183628082275,19.300822067260743,17.92647183418274,18.024964752197267
2009-06-08,53.2971352493195,A,19.635839462280277,19.780620956420897,19.460504722595214,19.107680892944337,19.353155632019043,17.95113543510437,18.003658208847046
2009-06-09,53.25793487073363,A,19.839597702026367,19.78383598327637,19.49428596496582,19.13744010925293,19.394121742248537,17.996778230667115,17.983500690460204
2009-06-10,53.29761383576163,A,19.609031677246094,19.807427978515626,19.6127872467041,19.201784896850587,19.42983310699463,18.025948877334596,17.95932494163513
2009-06-11,52.77126204305068,A,19.25732421875,19.624482727050783,19.678423118591308,19.22897253036499,19.43577507019043,18.057544946670532,17.93847025871277
2009-06-12,52.69901625825376,A,19.971559524536133,19.662670516967772,19.757572174072266,19.323240089416505,19.421255798339843,18.09039401054382,17.92079598426819
2009-06-15,52.160018920613645,A,19.035480499267575,19.542598724365234,19.661609840393062,19.290005016326905,19.405173454284668,18.109054021835327,17.89583643913269
2009-06-16,51.66813931557607,A,18.770341873168945,19.32874755859375,19.556291770935058,19.285872840881346,19.41756923675537,18.124054536819457,17.874187870025636
2009-06-17,50.84843195039837,B,18.056114196777344,19.0181640625,19.412796020507812,19.24334850311279,19.407101135253907,18.11838309288025,17.848603467941285
2009-06-18,50.24394186258336,B,18.234664916992188,18.813632202148437,19.219057464599608,19.214041328430177,19.355484504699707,18.122349615097047,17.820632877349855
2009-06-19,49.65201755576275,B,18.76493263244629,18.572306823730468,19.117488670349122,19.229746341705322,19.314473228454588,18.140744771957397,17.793346271514892
2009-06-22,49.32860204958198,B,17.796384811401367,18.324487686157227,18.93354320526123,19.197023963928224,19.24894344329834,18.143565111160278,17.77000452041626
2009-06-23,48.98716889326126,B,17.920835494995117,18.154586410522462,18.741666984558105,19.117976474761964,19.223115196228026,18.1435444355011,17.741277980804444
2009-06-24,49.26580902058229,B,18.27254295349121,18.197872161865234,18.608018112182616,19.11040267944336,19.193060836791993,18.150330438613892,17.71976613998413
2009-06-25,49.6588772061491,B,18.645898818969727,18.280118942260742,18.54687557220459,19.112649345397948,19.171331634521483,18.161327524185182,17.687083940505982
2009-06-26,49.54486433855576,B,18.424049377441406,18.211942291259767,18.392124557495116,19.07484836578369,19.14859718322754,18.159494619369507,17.649934883117677
2009-06-29,50.07436352327406,B,18.786577224731445,18.40998077392578,18.367234230041504,19.014422035217287,19.159065628051756,18.15958903312683,17.62816020011902
2009-06-30,50.83245349505787,B,19.39800453186035,18.70541458129883,18.430000495910644,18.99314613342285,19.16192295074463,18.17916832923889,17.60873438835144
2009-07-01,51.37617083362471,B,19.50622940063477,18.95215187072754,18.575012016296387,18.993904018402098,19.175845756530762,18.197866735458373,17.59105637550354
2009-07-02,51.49909768484934,C,19.0408878326416,19.031149673461915,18.655634307861327,18.937345886230467,19.156761436462403,18.215254373550415,17.566749629974364
2009-07-03,51.91475212007913,C,19.0408878326416,19.154517364501952,18.683229827880858,18.90035924911499,19.125880661010743,18.241449537277223,17.53900659561157
2009-07-06,52.28804229329301,C,19.673961639404297,19.331994247436523,18.870987510681154,18.902265357971192,19.11999408721924,18.273975439071656,17.52090808868408
2009-07-07,52.084423520393784,C,18.99760627746582,19.25191459655762,18.978664588928222,18.860165786743163,19.107443733215334,18.312790060043334,17.49195182800293
2009-07-08,51.789915966369136,C,19.12205696105957,19.17508010864258,19.063615989685058,18.835817050933837,19.088696060180663,18.352530794143675,17.46689678192139
2009-07-09,51.903761112963196,C,18.86774444580078,19.140451431274414,19.085800552368163,18.816338062286377,19.079875679016112,18.398482971191406,17.44925284385681
2009-07-10,51.939784919333,B,18.748703002929688,19.08201446533203,19.118265914916993,18.755195236206056,19.080363960266112,18.427062101364136,17.436548519134522
2009-07-13,51.8806198917145,B,19.5386962890625,19.05496139526367,19.193477821350097,18.780356025695802,19.067053413391115,18.476858673095702,17.431282987594603
2009-07-14,52.3512553361773,C,20.01484680175781,19.25840950012207,19.255162048339844,18.842581272125244,19.06144287109375,18.523033628463747,17.434142904281615
2009-07-15,53.000726438718175,C,20.545122146606445,19.543022537231444,19.359051322937013,18.9670316696167,19.060753898620604,18.57498879432678,17.43587688446045
2009-07-16,53.762961959565644,A,20.588409423828125,19.887155532836914,19.513803482055664,19.084718894958495,19.093317565917967,18.62849105834961,17.441762018203736
2009-07-17,54.248657645192736,A,20.112245559692383,20.159864044189455,19.620939254760742,19.1520845413208,19.105205001831056,18.671023960113526,17.4255926322937
2009-07-20,54.75313562697888,A,20.65332794189453,20.38279037475586,19.718875885009766,19.29493169784546,19.147753677368165,18.734513607025146,17.420391597747802
2009-07-21,55.0127613746108,A,20.66415405273437,20.51265182495117,19.88553066253662,19.43209762573242,19.17614849090576,18.793124055862428,17.418917150497435
2009-07-22,55.19557162622619,A,20.864356994628903,20.57649879455566,20.059760665893556,19.561688327789305,19.22699291229248,18.853365173339842,17.435651607513428
2009-07-23,55.343125369134235,A,21.2647647857666,20.711769866943357,20.299462699890135,19.69263162612915,19.278016777038573,18.924720106124877,17.45152889251709
2009-07-24,56.09554909147172,A,21.632701873779297,21.01586112976074,20.5878625869751,19.853064250946044,19.34894664764404,19.001346130371093,17.46740961074829
2009-07-27,56.12909428427099,A,21.16196060180664,21.117587661743162,20.75018901824951,19.971833419799804,19.378182220458985,19.066101961135864,17.481539964675903
2009-07-28,56.225319219174715,A,21.535301208496094,21.291817092895506,20.90223445892334,20.078698253631593,19.431828536987304,19.115702657699586,17.499215869903566
2009-07-29,56.00108565695363,A,21.16196060180664,21.351337814331053,20.96391830444336,20.161484813690187,19.476935729980468,19.160508756637572,17.519090967178343
2009-07-30,55.752569547706344,A,21.51365852355957,21.401116561889648,21.056443214416504,20.285123348236084,19.53079273223877,19.200788717269898,17.546521711349488
2009-07-31,55.467235064749495,A,21.94112205505371,21.462800598144533,21.239330863952638,20.43013505935669,19.600598526000976,19.24609402656555,17.580575404167174
2009-08-03,55.831732611702385,A,22.373992919921875,21.705207061767577,21.41139736175537,20.565136623382568,19.679061737060547,19.31100986480713,17.620754408836365
2009-08-04,56.240948406024415,A,22.88262367248535,21.97467155456543,21.63324432373047,20.759387493133545,19.746678504943848,19.37028793334961,17.6584925699234
2009-08-05,57.267875895601925,A,23.89986038208008,22.522251510620116,21.936794662475585,20.99827766418457,19.856195335388183,19.432767734527587,17.699218406677247
2009-08-06,58.0474764429291,A,23.80245780944824,22.98001136779785,22.19056396484375,21.245013332366945,19.960225181579588,19.497383499145506,17.731902503967284
2009-08-07,58.972218465967906,A,24.884639739990234,23.568714904785157,22.515757751464843,21.55181016921997,20.074316596984865,19.58445671081543,17.7685023021698
2009-08-10,59.2682045431231,A,24.262386322021484,23.94639358520508,22.825800323486327,21.78799467086792,20.1596622467041,19.64155351638794,17.805558347702025
2009-08-11,59.320997655953114,A,24.008075714111328,24.171483993530273,23.073077774047853,21.987656116485596,20.24335330963135,19.712032508850097,17.836280126571655
2009-08-12,58.91420180928017,A,24.154172897338867,24.22234649658203,23.372299003601075,22.168108654022216,20.33661533355713,19.77866403579712,17.871640882492066
2009-08-13,58.62312623129998,A,24.262386322021484,24.31433219909668,23.647171783447266,22.351807498931883,20.418422050476075,19.839728775024415,17.912736587524414
2009-08-14,57.575778964606435,A,23.53731918334961,24.044868087768556,23.806791496276855,22.523061180114745,20.493556022644043,19.89718904495239,17.943780241012572
2009-08-17,56.77487399144695,A,22.877199172973636,23.767830657958985,23.85711212158203,22.634254741668702,20.55838321685791,19.955769424438476,17.980441989898683
2009-08-18,55.945262655221946,A,22.51466941833496,23.46914939880371,23.82031669616699,22.726780509948732,20.61188465118408,20.003003196716307,18.01513370037079
2009-08-19,54.882072265961334,A,22.06016159057617,23.050347137451173,23.6363468170166,22.786570739746093,20.660907249450684,20.045370178222655,18.048129992485045
2009-08-20,54.06627143470982,P,22.947546005249023,22.78737907409668,23.55085563659668,22.870709800720213,20.734711685180663,20.085243377685547,18.077221541404725
2009-08-21,53.81877387324507,P,23.629314422607425,22.805778121948244,23.4253231048584,22.97054042816162,20.80786678314209,20.114561290740966,18.119322748184203
2009-08-24,53.92862583555702,P,23.439939498901367,22.91832618713379,23.343078422546387,23.08443937301636,20.895955963134767,20.150564708709716,18.16443798542023
2009-08-25,54.29621594343924,P,23.27760887145996,23.07091407775879,23.27003173828125,23.17155475616455,20.986101303100586,20.20183526992798,18.208715395927427
2009-08-26,55.08125829934668,A,23.299257278442383,23.31873321533203,23.1845401763916,23.27841958999634,21.090964164733887,20.249032649993897,18.262885417938232
2009-08-27,55.559722790751785,A,23.629314422607425,23.455086898803714,23.121232986450195,23.38420238494873,21.19885715484619,20.27717082977295,18.325184931755064
2009-08-28,55.89976254037939,A,23.87281036376953,23.503786087036133,23.154782104492188,23.48078680038452,21.301014709472657,20.307743968963624,18.38867570400238
2009-08-31,55.96937315486672,A,23.58062171936035,23.53192253112793,23.22512435913086,23.541118240356447,21.416699447631835,20.332821445465086,18.440029230117798
2009-09-01,55.62532994985285,A,22.49302291870117,23.375005340576173,23.22295970916748,23.521638202667237,21.50814319610596,20.365629196166992,18.48059353351593
2009-09-02,54.91625242566611,A,22.103450775146484,23.135844039916993,23.22728862762451,23.431817722320556,21.58476135253906,20.388911094665527,18.517609853744506
2009-09-03,54.5027839228675,A,23.01247978210449,23.012477111816402,23.233782005310058,23.39231882095337,21.672092971801757,20.42171230316162,18.559171319007874
2009-09-04,53.91712563071774,P,22.97459602355957,22.83283424377441,23.168310165405273,23.296816635131837,21.763103904724122,20.45585054397583,18.60227463245392
2009-09-07,53.594515064843534,P,22.97459602355957,22.711629104614254,23.121775817871093,23.23242712020874,21.846864280700682,20.50296495437622,18.655555806159974
2009-09-08,54.0244796090061,P,23.91067886352539,22.9951602935791,23.185082817077635,23.227557277679445,21.937117767333984,20.549520359039306,18.70617254257202
2009-09-09,54.72174447120289,A,23.97020721435547,23.368511581420897,23.252177810668947,23.218358993530273,22.0263973236084,20.60112154006958,18.7519455575943
2009-09-10,55.11425603983013,A,24.13252639770508,23.592520904541015,23.30249900817871,23.211865997314455,22.128230094909668,20.642495765686036,18.802333726882935
2009-09-11,55.52066002956329,A,23.892505645751957,23.776102828979496,23.30446853637695,23.22962532043457,22.225262451171876,20.67557155609131,18.842917852401733
2009-09-14,56.06753737122193,A,24.56891632080078,24.094966888427738,23.403297996520998,23.31421117782593,22.323161544799806,20.72157781600952,18.88677912712097
2009-09-15,56.468688622246965,A,24.99441146850586,24.31171340942383,23.653436851501464,23.438198280334472,22.443097648620604,20.775270690917967,18.938302683830262
2009-09-16,57.033117360034176,A,25.49625587463379,24.616923141479496,23.992717361450197,23.610002994537354,22.57058162689209,20.829638843536376,18.988531889915468
2009-09-17,57.3168062849202,A,24.72711753845215,24.735841369628908,24.16418113708496,23.69898157119751,22.687769088745117,20.883822383880617,19.04276798725128
2009-09-18,57.60792369034007,A,24.43800544738769,24.844941329956054,24.310522079467773,23.739416122436523,22.801555137634278,20.940959548950197,19.09001398563385
2009-09-21,57.37713443998078,A,24.334360122680664,24.79803009033203,24.446498489379884,23.784137153625487,22.89746841430664,20.982260913848876,19.137086601257323
2009-09-22,56.918996656181356,A,24.907127380371094,24.780573272705077,24.546143341064454,23.865613079071046,22.995314025878905,21.02837844848633,19.17813591003418
2009-09-23,56.12198325372595,A,24.81985282897949,24.645292663574217,24.631107902526857,23.941642856597902,23.080808639526367,21.070781269073485,19.21840397834778
2009-09-24,55.566142880711595,A,24.18707275390625,24.537283706665036,24.636562538146972,23.96953077316284,23.15278190612793,21.12304973602295,19.256065225601198
2009-09-25,54.975606042432226,A,23.717952728271484,24.393273162841798,24.619107246398926,23.96178789138794,23.224896049499513,21.165050525665283,19.288250465393066
2009-09-28,54.96392063984451,A,24.661659240722656,24.458732986450194,24.628381538391114,24.015839767456054,23.305062675476073,21.22640817642212,19.331176300048828
2009-09-29,54.92404885751731,A,24.81985282897949,24.441278076171876,24.610925674438477,24.132181262969972,23.388176651000975,21.282162570953368,19.37444211959839
2009-09-30,55.08203118990078,P,24.934398651123047,24.464187240600587,24.554739952087402,24.2737286567688,23.46957748413086,21.34828519821167,19.418094987869264
2009-10-01,55.13922969616377,P,24.23617172241211,24.474007034301756,24.5056453704834,24.33491325378418,23.52900562286377,21.403511199951172,19.458256721496582
2009-10-02,55.25916104971014,A,23.75613021850586,24.481642532348634,24.437457847595216,24.373989963531493,23.5714741897583,21.460210418701173,19.495646781921387
2009-10-05,54.97781589757928,P,24.02889060974121,24.355088806152345,24.40691089630127,24.426704692840577,23.628812789916992,21.503497505187987,19.537159695625306
2009-10-06,54.79538354524149,P,24.65074920654297,24.32126808166504,24.381273078918458,24.463708209991456,23.69112174987793,21.561475143432617,19.576316933631897
2009-10-07,54.52156874572322,P,24.601646423339844,24.2547176361084,24.35945243835449,24.495280170440672,23.759915466308595,21.61842559814453,19.612177863121033
2009-10-08,54.72775318220328,P,24.98895072937012,24.4052734375,24.439640235900878,24.538101387023925,23.829421310424806,21.680107021331786,19.64997531414032
2009-10-09,55.13939005343394,A,24.94530868530273,24.643109130859376,24.562375831604005,24.590741539001463,23.889505043029786,21.745051784515383,19.691454272270203
2009-10-12,55.50087009291576,A,25.185325622558597,24.874396133422852,24.614742469787597,24.621562004089355,23.94573169708252,21.812396717071532,19.736733164787292
2009-10-13,55.34464890974124,A,24.607112884521484,24.865668869018556,24.593468475341798,24.602197074890135,23.98022148132324,21.863449993133546,19.775009016990662
2009-10-14,55.42170708888716,A,25.23987197875977,24.99331398010254,24.62401580810547,24.589377880096436,24.007021713256837,21.93160852432251,19.817350649833678
2009-10-15,55.228908391889355,A,25.043495178222656,25.004222869873047,24.704748153686523,24.60519676208496,24.031842460632323,21.996033821105957,19.857967581748962
2009-10-16,54.76090818104358,A,24.61256217956543,24.937673568725586,24.79039134979248,24.61392459869385,24.026400909423828,22.050358753204346,19.898021588325502
2009-10-19,54.47958357237817,A,24.97804069519043,24.896216583251952,24.885306358337402,24.646108627319336,24.040713996887206,22.100188121795654,19.944227199554444
2009-10-20,54.420431342115826,A,24.52528381347656,24.879850769042967,24.87275981903076,24.627016448974608,24.05105815887451,22.14720573425293,19.984693727493287
2009-10-21,54.085909084023434,A,24.44890594482422,24.72165756225586,24.8574857711792,24.608469104766847,24.056952819824218,22.196784076690673,20.027059864997863
2009-10-22,54.08897143206364,A,25.305343627929688,24.774027252197264,24.889125061035156,24.664382648468017,24.077811965942384,22.248117008209228,20.074238715171813
2009-10-23,54.18024471218373,A,24.8416690826416,24.8198486328125,24.878761100769044,24.720568466186524,24.103898963928224,22.298727493286133,20.112599663734436
2009-10-26,54.11740645063992,P,24.96167755126953,24.81657600402832,24.856396293640138,24.735569381713866,24.14558853149414,22.351985874176027,20.151560654640196
2009-10-27,54.33288285767832,A,24.77620506286621,24.86676025390625,24.87330551147461,24.733386993408203,24.190819244384766,22.401351947784423,20.19906508922577
2009-10-28,54.38151488955344,A,24.31253242492676,24.839485549926756,24.78057155609131,24.70229368209839,24.23586666107178,22.44838695526123,20.237167916297913
2009-10-29,54.31478695604949,P,24.97804069519043,24.774024963378906,24.774026107788085,24.739387130737306,24.276476554870605,22.505594120025634,20.281569533348083
2009-10-30,54.23119034030443,P,24.618017196655277,24.729294586181645,24.77457160949707,24.782481479644776,24.296250610351564,22.552058696746826,20.321226353645326
2009-11-02,54.03967828718252,P,24.301626205444336,24.597284317016605,24.70693016052246,24.79611825942993,24.313484344482422,22.604720153808593,20.35688708782196
2009-11-03,53.97098960047322,P,24.738021850585938,24.58964767456055,24.728203964233398,24.80048189163208,24.34269260406494,22.664396953582763,20.394225745201112
2009-11-04,54.084056205804124,P,24.44890594482422,24.61692237854004,24.728203964233398,24.7928448677063,24.36568557739258,22.728324871063233,20.42335398197174
2009-11-05,53.9023004534014,P,24.68892478942871,24.559099197387695,24.6665620803833,24.77784357070923,24.386877784729005,22.7928674697876,20.457608542442323
2009-11-06,53.791201043787574,P,24.432546615600582,24.522005081176758,24.625649833679198,24.752205467224123,24.398072509765626,22.84954360961914,20.49514419078827
2009-11-09,54.32079997302378,P,25.599899291992188,24.78165969848633,24.689472007751466,24.7729341506958,24.438458061218263,22.92757875442505,20.535571932792664
2009-11-10,54.569392148813314,A,25.28350830078125,24.89075698852539,24.740202331542967,24.80675392150879,24.494267768859864,23.00120548248291,20.572374958992004
2009-11-11,55.15835504046789,A,25.916278839111328,25.184231567382813,24.900576972961424,24.840574264526367,24.57052433013916,23.077642841339113,20.613986639976503
2009-11-12,55.52638239021183,A,25.452613830566406,25.33696937561035,24.948034286499023,24.861030197143556,24.6193270111084,23.145709991455078,20.65351875782013
2009-11-13,56.23036061871249,A,26.08538055419922,25.667536163330077,25.094770622253417,24.934671115875243,24.68154270172119,23.222323303222655,20.69090896129608
2009-11-16,56.497460658290095,A,26.6145133972168,25.870458984375,25.326059341430664,25.016494750976562,24.754341049194338,23.300602664947508,20.73009584903717
2009-11-17,56.552958511959524,A,25.872638702392575,25.988285064697266,25.439521026611327,25.083862495422363,24.79358024597168,23.36534900665283,20.772258667945863
2009-11-18,56.42877408469278,A,26.287229537963867,26.062475204467773,25.62335338592529,25.175778675079346,24.839920692443847,23.433159008026124,20.81551287174225
2009-11-19,56.53971887486555,A,26.112667083740234,26.19448585510254,25.765727615356447,25.216144847869874,24.87952350616455,23.50387680053711,20.85956558704376
2009-11-20,56.235160632913875,A,25.796276092529297,26.136664962768556,25.902100563049316,25.263875198364257,24.917598915100097,23.571430683135986,20.906440110206603
2009-11-23,55.6221642513213,A,25.730825424194336,25.959927368164063,25.915193176269533,25.302332592010497,24.940837097167968,23.631999320983887,20.95298738002777
2009-11-24,55.41935776859674,A,25.61080741882324,25.907561111450196,25.94792308807373,25.344062709808348,24.953165016174317,23.698131332397463,21.005460696220396
2009-11-25,55.032982714258175,A,25.67081069946289,25.78427734375,25.923376274108886,25.411976623535157,24.9566561126709,23.763618869781496,21.058074831962585
2009-11-26,54.80504005533308,A,25.67081069946289,25.69590606689453,25.945195960998536,25.446615123748778,24.975529975891114,23.831649532318114,21.11506625175476
2009-11-27,54.54737885230134,P,25.37625312805176,25.611901473999023,25.874283218383788,25.484526920318604,24.994294929504395,23.897925033569337,21.162493567466736
2009-11-30,54.9758865475853,P,26.54359436035156,25.774455261230468,25.867191314697266,25.596625328063965,25.038479614257813,23.967974014282227,21.222416343688966
2009-12-01,55.27757414461083,A,26.576330184936523,25.967559814453125,25.93756046295166,25.688540744781495,25.07186367034912,24.033588848114015,21.27831123828888
2009-12-02,55.6271527418677,A,26.60360717773437,26.154119110107423,25.96919822692871,25.796275806427,25.107538757324217,24.094173698425294,21.334581246376036
2009-12-03,55.76271541873206,A,26.189027786254883,26.25776252746582,25.976834297180176,25.87128095626831,25.147577857971193,24.15017988204956,21.389335470199583
2009-12-04,56.52497058822373,A,27.214555740356445,26.62542304992676,26.11866226196289,26.010381412506103,25.21750991821289,24.2212029838562,21.446113471984862
2009-12-07,56.30471219655569,A,26.36903381347656,26.59051094055176,26.182483100891112,26.048838138580322,25.25165740966797,24.27836004257202,21.506436824798584
2009-12-08,56.07944976083713,A,26.3199462890625,26.539234161376953,26.25339698791504,26.100660037994384,25.28165927886963,24.334917964935304,21.564021010398864
2009-12-09,55.76604605081593,A,26.17812156677246,26.45413703918457,26.304128074645995,26.113752174377442,25.30653373718262,24.38805561065674,21.62071039199829
2009-12-10,55.72063351455279,A,26.254487991333008,26.467229080200195,26.362495803833006,26.153845882415773,25.346900062561033,24.437952842712402,21.68133647441864
2009-12-11,55.172343223177904,A,26.54082298278809,26.332482528686523,26.47895278930664,26.176618003845213,25.40259391784668,24.48703405380249,21.744190092086793
2009-12-14,55.16215873142003,A,26.65645408630371,26.389966583251955,26.490238761901857,26.17871503829956,25.45514518737793,24.54197898864746,21.804040474891664
2009-12-15,55.06764556727711,A,26.518798828125,26.429737091064453,26.484485626220703,26.21102304458618,25.49250617980957,24.59181396484375,21.85375831127167
2009-12-16,55.28608530724051,A,27.02538299560547,26.599189376831056,26.52666320800781,26.24793071746826,25.540980911254884,24.650448188781738,21.905478472709657
2009-12-17,55.247566827601936,A,26.76107788085937,26.700507354736327,26.58386821746826,26.28035125732422,25.57642345428467,24.702922382354735,21.95185554981232
2009-12-18,55.02780499675337,A,26.562856674194336,26.704914093017578,26.518698310852052,26.31868028640747,25.6087744140625,24.749139728546144,21.997616877555846
2009-12-21,54.90821227197723,A,26.595888137817383,26.69280090332031,26.541383743286133,26.361933422088622,25.636985664367675,24.791358680725097,22.051184272766115
2009-12-22,55.016346091461344,A,26.92626953125,26.774295043945312,26.602016067504884,26.42770652770996,25.683368797302247,24.831795139312746,22.101041536331177
