Date,GRADE,GPS,JNPR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-03-21,,,100.1384735107422,94.1963897705078,99.4078758239746,99.28732795715332,78.09305587768554,59.25235942840576,
2000-03-22,,,103.7426528930664,97.04078979492188,99.0815444946289,99.89736251831054,79.36848991394044,59.92644313812256,
2000-03-23,,,105.20382690429688,99.61243896484375,98.84775924682617,100.69613342285156,80.65577568054199,60.61724914550781,
2000-03-24,,,104.81417083740234,101.09795227050782,98.32417449951171,101.40236129760743,81.86854187011718,61.310652618408206,
2000-03-27,,,107.71217346191406,104.32225952148437,98.81366577148438,102.32532997131348,83.13926811218262,62.01257984161377,
2000-03-28,,,119.62064361572266,108.21869354248047,101.20754165649414,102.962154006958,84.60627716064454,62.863302040100095,
2000-03-29,,,112.21739959716795,109.91364288330078,103.47721633911132,103.29335098266601,85.92327270507812,63.6386930847168,
2000-03-30,,,104.03488159179688,109.67985382080079,104.64614639282226,103.42485618591309,87.09269104003906,64.33915885925293,44.67682075023651
2000-03-31,,,102.69547271728516,109.25611419677735,105.17703323364258,103.40780792236328,87.97815597534179,64.9933543395996,45.12608807086944
2000-04-03,,,90.7870101928711,105.87108154296875,105.09667053222657,102.67479209899902,88.69217849731446,65.53301113128663,45.51565072536469
2000-04-04,,,82.02001953125,98.35095672607422,103.28482513427734,101.34635047912597,89.21917198181153,65.92655136108398,45.85074439048767
2000-04-05,,,85.23458099365234,92.95439300537109,101.43401794433593,100.25778121948242,89.80363784790039,66.38048648834229,46.1801557636261
2000-04-06,59.7307942727198,P,94.00154876708984,90.94772644042969,100.31379013061523,99.58077468872071,90.57367111206055,66.92598766326904,46.55535018920899
2000-04-07,59.73448175951024,P,104.97857666015624,91.4043472290039,100.33023071289062,99.32720260620117,91.57639549255371,67.57314151763916,46.987540311813355
2000-04-10,60.41248344851084,P,92.73524475097656,91.793994140625,98.83253784179688,98.82310180664062,92.37662712097168,68.10695373535157,47.358513774871824
2000-04-11,62.967490511155944,P,86.98799133300781,92.78758850097657,95.56927261352538,98.38840713500977,93.03707359313965,68.59498264312744,47.70286154747009
2000-04-12,63.755790261872356,P,79.53604888916016,91.64788208007812,92.3011375427246,97.88917694091796,93.55968338012696,69.00362171173096,48.01283130645752
2000-04-13,60.468112025054495,P,68.18765258789062,86.48510284423828,88.71641464233399,96.68128051757813,93.71602798461915,69.29877681732178,48.27064556121826
2000-04-14,53.455069531366384,P,61.58808135986328,77.80700378417968,84.6056755065918,94.89135437011718,93.62300079345704,69.51705860137939,48.492377281188965
2000-04-17,49.81927728768506,P,67.23792266845703,72.70753936767578,82.25076675415039,93.67371864318848,93.61959121704102,69.80758682250976,48.74544288635254
2000-04-18,48.963647169894195,P,77.14947509765625,70.73983612060547,81.76371231079102,92.52426872253417,93.8407144165039,70.21914817810058,49.05001446723938
2000-04-19,48.13521930160829,P,71.20738983154297,69.07410430908203,80.36099319458008,90.897505569458,93.81587463378906,70.57745811462402,49.32028920173645
2000-04-20,49.765986103712926,P,72.5224380493164,69.9410614013672,78.21308212280273,89.26343612670898,93.64150863647461,70.91303874969482,49.58581510543823
2000-04-21,53.21949217642783,P,72.5224380493164,72.12793273925782,74.96746826171875,87.64884948730469,93.40967056274414,71.24496639251709,49.85564337730408
2000-04-24,53.95826840602037,P,68.01719665527344,72.28378753662109,72.49566345214843,85.66410064697266,93.17978103637695,71.55075561523438,50.10805953025818
2000-04-25,52.95671736925283,P,75.00642395019531,71.85517730712891,71.2975067138672,83.43338966369629,93.02100112915039,71.86961406707763,50.393473606109616
2000-04-26,53.75732456005871,P,76.22407531738281,72.85851440429687,70.96630935668945,81.63372344970703,92.82715362548828,72.17710796356201,50.681241836547855
2000-04-27,55.56320478219531,P,81.41119384765625,74.63626556396484,72.28866348266601,80.5025390625,92.57534652709961,72.53079078674317,50.991860961914064
2000-04-28,57.99545109781132,P,82.87238311767578,76.70625457763671,74.41709365844727,79.51138458251953,92.37565475463867,72.90070907592774,51.311490755081174
2000-05-01,61.75899542966661,A,85.30762481689453,80.16434020996094,76.22406387329102,79.2374153137207,92.22466781616211,73.31365020751953,51.64435200691223
2000-05-02,63.42755774026091,A,77.10076904296875,80.58320922851563,76.21919326782226,78.99145278930663,91.96847732543945,73.65572509765624,51.934961338043216
2000-05-03,64.07362180245703,A,75.93182373046875,80.5247589111328,76.69163665771484,78.52631492614746,91.6562745666504,74.00275146484375,52.221268310546876
2000-05-04,62.23362158679268,A,71.3047866821289,78.50347747802735,76.56987152099609,77.39147682189942,91.29780212402343,74.30464393615722,52.483628330230715
2000-05-05,60.10099541266194,A,75.34736633300781,76.99847412109375,76.85236434936523,75.909916305542,90.99095718383789,74.66327846527099,52.754877195358276
2000-05-08,57.30299612685835,P,73.64266204833984,74.66548156738281,77.41491088867187,74.95528717041016,90.67875442504882,75.01006134033203,53.01837374687195
2000-05-09,55.419132241886295,P,68.96694946289062,73.0387176513672,76.8109634399414,74.05423507690429,89.92041015625,75.26592742919922,53.262306985855105
2000-05-10,52.630499704975485,P,60.9305534362793,70.0384635925293,75.28161125183105,73.12396030426025,89.02715202331542,75.4562035369873,53.4657335472107
2000-05-11,51.036313185117116,P,57.66728973388672,67.31096420288085,72.9072208404541,72.59794216156006,88.15240226745605,75.6129135131836,53.65168703079224
2000-05-12,50.03947358259305,P,63.65806198120117,64.97310333251953,70.98578872680665,72.70144119262696,87.36483474731445,75.82953121185302,53.8660723400116
2000-05-15,49.0122087011396,P,65.72804260253906,63.39017944335937,69.0278305053711,72.62594718933106,86.57044906616211,76.03555541992188,54.089224586486814
2000-05-16,49.44235851784867,P,68.21202087402344,63.239193725585935,68.13895568847656,72.17907447814942,85.76291244506837,76.27096530914307,54.31927679061889
2000-05-17,51.12100681150798,P,65.38709259033203,64.13050155639648,67.0844825744629,71.88805961608887,84.93053497314453,76.48973400115966,54.52582854270935
2000-05-18,53.29234857316044,P,66.26380157470703,65.84980392456055,66.5803840637207,71.5751277923584,84.10497741699218,76.71373867034912,54.72921446800232
2000-05-19,53.61616938515315,P,63.511940002441406,65.8205795288086,65.39684143066407,71.12460289001464,83.17421585083008,76.90726177215576,54.907963571548464
2000-05-22,54.46356830678619,P,65.84980773925781,65.84493255615234,64.61755599975587,71.01623344421387,82.43486679077148,77.1189682006836,55.10473372459412
2000-05-23,53.58238573588699,P,58.98234176635742,63.99899673461914,63.61909523010254,70.21502933502197,81.70087593078614,77.28164451599122,55.257689275741576
2000-05-24,53.41696202380614,P,61.17407989501953,63.15639419555664,63.64344787597656,69.46252956390381,81.1339444732666,77.469485206604,55.429254341125485
2000-05-25,52.62125416079963,P,60.51652908325195,62.00693969726562,63.928371810913085,68.4177963256836,80.49736343383789,77.66942092895508,55.597409887313844
2000-05-26,52.445339443806255,P,59.615482330322266,61.227648162841795,63.5241138458252,67.25495128631592,79.74194099426269,77.84362392425537,55.76260251998902
2000-05-29,51.4784580109561,P,59.615482330322266,59.98078308105469,62.91285781860351,65.9703441619873,79.10243789672852,78.01701519012451,55.913264684677124
2000-05-30,53.319765882666694,P,67.94414520263672,61.77314376831055,62.886070251464844,65.5125129699707,78.45855133056641,78.27580360412598,56.10926368713379
2000-05-31,54.26501017594447,P,68.26073455810547,63.19047470092774,63.17343444824219,65.12895851135254,77.74891296386718,78.55870143890381,56.30997089385986
2000-06-01,56.42186225140011,A,73.83750915527344,65.85467071533203,63.93080520629883,65.25559463500977,77.12158660888672,78.88868114471435,56.53933317184448
2000-06-02,60.547148177871485,A,83.57860565185547,70.64729537963868,65.93747177124024,65.66715660095215,76.69687530517578,79.28270858764648,56.815655632019045
2000-06-05,64.79094594661531,A,83.77340698242188,75.4788803100586,67.72983169555664,66.17369384765625,76.21809997558594,79.67868404388427,57.09810677528381
2000-06-06,66.1227835184523,A,78.46450805664062,77.58295288085938,69.67804832458496,66.64857177734375,75.3949772644043,80.00062721252442,57.357301025390626
2000-06-07,69.22897066929544,A,87.54808807373047,81.44042358398437,72.31544914245606,67.97944850921631,74.90159103393555,80.41243186950683,57.677985982894896
