Date,GRADE,GPS,ELV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-11-27,54.89867372291466,A,68.39662170410156,67.07663421630859,66.95477676391602,65.89689083099366,65.15419998168946,64.85732398986816,65.71385808944702
2007-11-28,55.04678182318853,A,68.51929473876953,67.48718719482422,67.13306427001953,66.0829496383667,65.21733779907227,64.88005981445312,65.72240442276001
2007-11-29,55.303965091217854,A,68.94461059570312,67.98280334472656,67.38986892700196,66.33811798095704,65.30124938964843,64.89698913574219,65.73279119491578
2007-11-30,55.511560765311835,A,68.87102508544922,68.38355712890625,67.60087432861329,66.57938537597656,65.37191223144531,64.91686302185059,65.74387323379517
2007-12-03,55.67613932469149,A,68.89554595947266,68.72541961669921,67.78489227294922,66.80511322021485,65.42932556152344,64.93510116577148,65.7565908241272
2007-12-04,55.68395958029699,A,68.58476257324219,68.76304779052734,67.91984100341797,67.00344200134278,65.4816683959961,64.95072235107422,65.78096277236938
2007-12-05,55.71960162507412,A,69.08362579345703,68.87591400146485,68.18155059814453,67.26597099304199,65.5619807434082,64.96217208862305,65.80173616409301
2007-12-06,55.80914933952797,A,70.4249038696289,69.17197265625,68.57738800048828,67.55548782348633,65.66764633178711,64.9970125579834,65.8234091758728
2007-12-07,55.92477538432232,A,70.31043243408203,69.45985412597656,68.92170562744141,67.803706741333,65.78296325683594,65.03602394104004,65.8475767326355
2007-12-10,56.02001048926892,A,70.15503692626953,69.71175231933594,69.21858596801758,68.00326232910156,65.89468215942382,65.07029190063477,65.87002656936646
2007-12-11,56.059763643046495,A,69.45164489746094,69.88512878417968,69.32408828735352,68.13943252563476,66.01719535827637,65.09278266906739,65.88981840133667
2007-12-12,56.03922259836843,A,69.31263732910156,69.9309310913086,69.40342254638672,68.26824340820312,66.15115928649902,65.13171226501464,65.91022371292114
2007-12-13,56.03270031395842,A,70.85016632080078,70.01598358154297,69.59397811889649,68.49192352294922,66.28708549499511,65.2010655593872,65.93933889389038
2007-12-14,56.026028542568916,A,70.46581268310547,70.04705963134765,69.7534568786621,68.67716560363769,66.41303489685059,65.28473152160645,65.97139867782593
2007-12-17,55.94510464982881,A,69.48436737060547,69.91292572021484,69.8123390197754,68.79861564636231,66.51199440002442,65.36209980010986,65.9957705116272
2007-12-18,56.10083986223619,A,70.44124603271484,70.11084594726563,69.99798736572265,68.95891418457032,66.61798683166504,65.45214473724366,66.02942487716675
2007-12-19,56.29761508049622,A,70.80108642578125,70.40853576660156,70.16973342895508,69.1756420135498,66.72316215515137,65.55126773834229,66.06410152435302
2007-12-20,56.46300372940362,A,72.37139129638672,70.71278076171875,70.36438217163087,69.47088508605957,66.88558647155762,65.65472560882569,66.10573009490967
2007-12-21,56.72333066433034,A,73.16471099853516,71.25256042480468,70.64981002807617,69.78575782775879,67.04703010559082,65.77257766723633,66.14932132720948
2007-12-24,57.14798243250908,A,73.37733459472656,72.03115386962891,70.97203979492187,70.09531288146972,67.22303092956543,65.88233268737793,66.19319892883301
2007-12-25,57.393738467450525,A,73.37733459472656,72.61837158203124,71.36460876464844,70.34434852600097,67.4067194366455,65.98726261138916,66.23695365905762
2007-12-26,57.54820297528169,A,73.254638671875,73.10908203125,71.75880889892578,70.58111572265625,67.58141120910645,66.08753051757813,66.27670085906982
2007-12-27,57.33392659286081,A,71.75798797607422,72.9864013671875,71.84959106445312,70.7217845916748,67.71357521057129,66.1853450012207,66.304630317688
2007-12-28,57.03866576797926,A,72.05241394042969,72.76394195556641,72.00825119018555,70.88085403442383,67.86602210998535,66.27596256256103,66.33092399597167
2007-12-31,56.67157128841867,A,71.74983978271484,72.43844299316406,72.23479843139648,71.02356872558593,68.01388954162597,66.35742031097412,66.35480522155761
2008-01-01,56.329966786224425,A,71.74983978271484,72.11294403076172,72.36565780639648,71.18182258605957,68.14883491516113,66.44542095184326,66.38052673339844
2008-01-02,55.94587824318515,A,71.15279388427734,71.69257507324218,72.4008285522461,71.28528099060058,68.29048683166504,66.51583759307861,66.4025267791748
2008-01-03,55.92026932876038,A,71.9706039428711,71.73509826660157,72.36074981689453,71.3625659942627,68.44358741760254,66.59729499816895,66.43356388092042
2008-01-04,55.79635466164314,A,71.61896514892578,71.64840850830078,72.2061752319336,71.42799263000488,68.58867408752441,66.662886428833,66.46002117156982
2008-01-07,55.871166241065566,P,73.0174560546875,71.90193176269531,72.1701873779297,71.57111358642578,68.75551429748535,66.74655197143555,66.49375720977783
2008-01-08,55.89756833280719,P,72.36321258544922,72.02460632324218,72.06877517700195,71.7166919708252,68.91025077819825,66.83537021636963,66.51951957702637
2008-01-09,56.00474976443079,A,72.15876007080078,72.22579956054688,71.95918731689453,71.85899810791015,69.05746360778808,66.92361602783203,66.5427056503296
2008-01-10,56.03527825622012,A,72.27323150634766,72.28632507324218,72.01071166992188,71.9301513671875,69.22610336303711,67.01357929229736,66.56908111572265
2008-01-11,56.08632008735376,A,71.66801452636719,72.29613494873047,71.97227172851562,71.99026145935059,69.37855010986328,67.09086555480957,66.59243049621583
2008-01-14,55.82175362496881,P,70.60482788085938,71.81360931396485,71.85777053833007,72.04628448486328,69.50302688598633,67.15825626373291,66.6091146850586
2008-01-15,55.37944287552952,P,68.50299835205078,71.04156646728515,71.53308639526367,71.94937210083008,69.58072311401367,67.20536460876465,66.61655735015869
2008-01-16,54.93816668860828,P,68.25761413574219,70.26133728027344,71.24356842041016,71.82219848632812,69.66921447753906,67.24061386108399,66.62682132720947
2008-01-17,54.30206482964871,P,67.39886474609375,69.28646392822266,70.78639450073243,71.57357215881348,69.7245004272461,67.26302291870117,66.62907024383544
2008-01-18,53.766210365318415,P,67.78325653076172,68.50951232910157,70.40282363891602,71.3044994354248,69.77324447631835,67.28175163269043,66.63168727874756
2008-01-21,53.34523598164764,P,67.78325653076172,67.94519805908203,69.87940368652343,71.02479553222656,69.80563110351562,67.30048034667969,66.62894752502442
2008-01-22,52.8244882480098,P,64.40556335449219,67.1257110595703,69.08363876342773,70.57620697021484,69.75917755126953,67.27651756286622,66.6072336959839
2008-01-23,52.05237209248102,B,62.03376007080078,65.88094024658203,68.07113876342774,70.01516304016113,69.66512435913086,67.23439804077148,66.57145267486572
2008-01-24,51.61842885197267,B,62.66355514526367,64.93387832641602,67.11017112731933,69.56044139862061,69.59086418151855,67.20871784210205,66.54515897750855
2008-01-25,50.976288756404834,B,61.0850830078125,63.59424362182617,66.05187797546387,69.01207485198975,69.47734642028809,67.1729779434204,66.51179079055787
2008-01-28,50.51154593606777,B,62.17282104492188,62.4721565246582,65.20867729187012,68.5332239151001,69.37969551086425,67.14664310455322,66.48341150283814
2008-01-29,50.57402015478564,B,62.54904174804688,62.10085220336914,64.61328163146973,68.0731840133667,69.2859708404541,67.12014484405518,66.45985746383667
2008-01-30,51.13081582128272,B,63.35869216918945,62.365838623046876,64.12338943481446,67.6834789276123,69.22381408691406,67.10575057983398,66.45425498962402
2008-01-31,51.57439994123421,B,63.95573425292969,62.62427444458008,63.779076385498044,67.28273544311523,69.17359817504882,67.09446434020997,66.45090171813965
2008-02-01,52.30366049943013,B,64.54458618164062,63.316175079345705,63.45520935058594,66.92901649475098,69.12714477539062,67.0911929321289,66.44979782104492
2008-02-04,52.819601200850734,B,64.44646453857422,63.770903778076175,63.12153015136719,66.5004669189453,69.07234939575196,67.08906684875488,66.44910278320313
2008-02-05,53.15203821006482,B,64.25017547607422,64.11113052368164,63.10599136352539,66.09481506347656,68.98942047119141,67.07181022644043,66.44435932159423
2008-02-06,53.30211544078846,B,64.54458618164062,64.34830932617187,63.35707397460938,65.71410636901855,68.90992630004882,67.06363204956055,66.43548583984375
2008-02-07,53.25009159279822,B,63.481388092041016,64.25344009399414,63.43885726928711,65.27451419830322,68.80066184997558,67.05095561981202,66.42080545425415
2008-02-08,53.01721603817658,C,62.67173004150391,63.878868865966794,63.59752197265625,64.82469997406005,68.67667594909668,67.024294090271,66.40117723464965
2008-02-11,52.73946245248697,B,61.86203384399414,63.36198272705078,63.566443252563474,64.3875602722168,68.53600570678711,66.98266563415527,66.37492443084717
2008-02-12,52.51876721871304,B,62.05831146240234,62.92360992431641,63.51737022399902,64.06532592773438,68.40547668457032,66.9435725402832,66.35002105712891
2008-02-13,52.08627977629112,B,60.86425018310547,62.18754272460937,63.26792602539062,63.69565773010254,68.24108917236327,66.90153495788574,66.3184111404419
2008-02-14,51.754494783619265,B,60.28358459472656,61.54798202514648,62.90071105957031,63.33989372253418,68.03826278686523,66.85295455932618,66.28389789581298
2008-02-15,51.621354105263315,B,61.39584732055664,61.29280548095703,62.58583717346191,63.02052326202393,67.85997108459473,66.82146717071534,66.24942537307739
2008-02-18,51.629056427078986,B,61.39584732055664,61.19956817626953,62.280775451660155,62.70115280151367,67.68478729248046,66.78973472595214,66.2149528503418
2008-02-19,51.653797115385885,B,61.34679412841797,61.057264709472655,61.99043731689453,62.54821434020996,67.52269027709961,66.76994281768799,66.18003078460693
2008-02-20,51.900043593749736,B,61.330448150634766,61.15050430297852,61.669023513793945,62.51304874420166,67.36304649353028,66.75710289001465,66.13967000961304
2008-02-21,52.11335827417412,B,60.7088737487793,61.23556213378906,61.39177207946777,62.41531467437744,67.16022064208984,66.72365306854248,66.09562900543213
2008-02-22,52.19063017751633,B,60.46350860595703,61.04909439086914,61.170949935913086,62.38423595428467,66.96017456054688,66.68660472869873,66.05007480621337
2008-02-25,52.316271126849976,B,60.99513626098633,60.96895217895508,61.08426017761231,62.32535171508789,66.7903899383545,66.65119216918946,66.00979593276978
2008-02-26,52.3156679922287,B,60.90516662597656,60.8806266784668,60.96894569396973,62.243157958984376,66.59966835021973,66.60882759094238,65.96841276168823
2008-02-27,52.18488073820581,B,60.31629943847656,60.67779693603516,60.914150619506835,62.09103832244873,66.38997261047363,66.5565673828125,65.92457612991333
2008-02-28,52.0533325259534,B,59.41665649414063,60.41935348510742,60.82745780944824,61.86408443450928,66.13087791442871,66.50823219299316,65.8762001991272
2008-02-29,51.64715845101775,B,57.31480026245117,59.78961181640625,60.4193531036377,61.50259513854981,65.81387969970703,66.43045490264893,65.81935981750489
2008-03-03,51.22180908420834,B,57.90365219116211,59.1713150024414,60.07013359069824,61.1754545211792,65.50440605163574,66.36371849060059,65.76546369552612
2008-03-04,50.842868120697176,B,57.83005142211914,58.55629196166992,59.71845932006836,60.854448318481445,65.1934603881836,66.30008991241455,65.71025882720947
2008-03-05,50.60397098581874,B,58.42707824707031,58.17844772338867,59.42812232971191,60.54857292175293,64.8969091796875,66.23916019439697,65.65726222991944
2008-03-06,50.352335302988386,B,56.5869255065918,57.612501525878905,59.01592750549317,60.20384979248047,64.59348793029785,66.15353157043457,65.60729173660279
2008-03-07,50.276940530738074,B,54.89397048950195,57.128335571289064,58.45897369384765,59.81496181488037,64.2503190612793,66.05817058563233,65.54734340667724
2008-03-10,50.029708337033576,B,53.91253280639648,56.33011169433594,57.75071334838867,59.41748676300049,63.89357292175293,65.95373123168946,65.48477785110474
2008-03-11,48.02554089373811,B,38.65150451660156,52.49440231323242,55.52534713745117,58.247146415710446,63.23160621643066,65.6902205657959,65.34500768661499
2008-03-12,45.90898819771616,B,37.98904037475586,48.406794738769534,53.2926212310791,57.10338592529297,62.56833114624023,65.42940898895263,65.20188419342041
2008-03-13,44.06163098894897,B,38.81507110595703,44.85242385864258,51.23246269226074,56.029960250854494,61.90522048950195,65.17440395355224,65.06460830688476
2008-03-14,42.3645453187417,B,38.512474060058594,41.576124572753905,49.352230072021484,54.88579158782959,61.24309066772461,64.91588237762451,64.92365222930908
2008-03-17,40.891536099782854,B,39.52660751342773,38.69893951416015,47.51452560424805,53.79232959747314,60.57327369689941,64.66439399719238,64.78878908157348
2008-03-18,41.53379642058275,B,38.55335998535156,38.67931060791015,45.58685646057129,52.65265789031982,59.89707664489746,64.40366371154785,64.65061349868775
2008-03-19,42.01091091668901,B,36.770450592041016,38.43559265136719,43.42119369506836,51.42465801239014,59.189310455322264,64.12338703155518,64.50172420501708
2008-03-20,42.44252941277125,B,37.49013900756836,38.170606231689455,41.511515045166014,50.26372127532959,58.49364860534668,63.859875984191895,64.35700582504272
2008-03-21,42.89324709561379,B,37.49013900756836,37.966139221191405,39.771131896972655,49.11505279541016,57.8100910949707,63.59432060241699,64.21306434631347
2008-03-24,43.23934983818635,B,37.58829498291016,37.57847671508789,38.13870811462402,47.94471073150635,57.14976043701172,63.326393661499026,64.06977725982667
2008-03-25,43.60927316209918,B,37.45745086669922,37.35929489135742,38.01930274963379,46.77232494354248,56.52884948730469,63.05478630065918,63.92587677001953
2008-03-26,44.2598528793082,B,37.26116943359375,37.45743865966797,37.94651565551758,45.61956844329834,55.90892059326172,62.78906753540039,63.783652992248534
2008-03-27,44.699818446181716,B,36.68048095703125,37.29550704956055,37.733056640625,44.482759666442874,55.294552917480466,62.50952667236328,63.63897552490234
2008-03-28,44.96633668105565,B,35.3555908203125,36.868597412109374,37.41736831665039,43.38479919433594,54.645999603271484,62.20962203979492,63.49061782836914
2008-03-31,45.25717107150631,B,36.09164810180664,36.56926803588867,37.07387237548828,42.294198989868164,54.01216743469238,61.908899269104005,63.34360967636108
2008-04-01,45.43854457196975,B,37.95634460449219,36.669046783447264,37.01417083740235,41.300513648986815,53.48318305969238,61.621180305480955,63.2031443977356
2008-04-02,45.573162918947794,B,37.60465621948242,36.737744140625,37.097591400146484,40.25939254760742,52.994600982666014,61.329862670898436,63.06157485961914
2008-04-03,45.85113346659383,B,37.80913162231445,36.96347427368164,37.12949066162109,39.320502853393556,52.49751251220703,61.044188346862796,62.921968173980716
2008-04-04,46.33482841495796,B,37.784576416015625,37.44927139282227,37.15893440246582,38.46503314971924,52.031502380371094,60.75442440032959,62.784446964263914
2008-04-07,46.70959497663335,C,37.45745086669922,37.72243194580078,37.145849990844724,37.642279052734374,51.53719497680664,60.45844524383545,62.64021947860718
2008-04-08,47.09656433608587,C,38.087181091308594,37.748599243164065,37.20882301330566,37.61406288146973,51.047957763671874,60.166964302062986,62.49926321029663
2008-04-09,47.43407678094072,C,37.710975646972656,37.76986312866211,37.25380363464355,37.600159645080566,50.53500343322754,59.8794087600708,62.3564259147644
2008-04-10,47.711732647677984,C,37.89907455444336,37.78785171508789,37.37566299438477,37.55435981750488,50.01387023925781,59.59373420715332,62.211830406188966
2008-04-11,47.880323656644315,C,37.62100982666016,37.755138397216804,37.60220489501953,37.50978660583496,49.4753987121582,59.301271743774414,62.06367706298828
2008-04-14,48.23731827338321,C,38.741458892822266,38.011940002441406,37.86718597412109,37.47052917480469,48.961298599243165,59.01682399749756,61.92402948379517
2008-04-15,48.40633946350675,C,39.98460388183594,38.391424560546874,38.070011901855466,37.542091369628906,48.4759871673584,58.7327038192749,61.79501390457153
2008-04-16,48.5682195630341,C,39.43662643432617,38.73655471801758,38.25320892333984,37.67540016174316,47.97382797241211,58.44187713623047,61.6609684753418
2008-04-17,48.716534413618795,C,39.53478240966797,39.0636962890625,38.425774002075194,37.777632331848146,47.49489585876465,58.14777885437012,61.52238399505615
2008-04-18,48.91891534970327,C,39.6165657043457,39.46280746459961,38.6089729309082,37.88395366668701,47.03379257202148,57.85523426055908,61.38604864120484
2008-04-21,48.983366406964514,C,39.52660751342773,39.6198371887207,38.81588859558106,37.98086929321289,46.58708404541016,57.56154487609863,61.24832302093506
2008-04-22,48.73662249099167,C,38.0708236694336,39.237081146240236,38.814252853393555,38.01153793334961,46.10733428955078,57.25640548706055,61.10356391906738
2008-04-23,48.85650722323319,C,40.843353271484375,39.518426513671876,39.12749061584473,38.19064712524414,45.70691635131836,56.97400276184082,60.968087425231936
2008-04-24,48.91375513648495,C,40.07456207275391,39.626382446289064,39.34503936767578,38.360351181030275,45.30273590087891,56.67049934387207,60.83375595092773
2008-04-25,49.14819065112698,C,41.76750183105469,40.05656967163086,39.75968856811524,38.68094673156738,44.91016899108887,56.3850700378418,60.71054698944092
2008-04-28,49.28292555245494,C,40.97419738769531,40.34608764648438,39.982962417602536,38.92507419586182,44.50173599243164,56.093261642456056,60.58177677154541
2008-04-29,49.59355462007105,C,40.77789688110352,40.88750228881836,40.0622917175293,39.066151809692386,44.09035804748535,55.80652416229248,60.44965341567993
2008-04-30,49.51718510470858,C,40.68794250488281,40.85642013549805,40.18742332458496,39.220316123962405,43.677507934570315,55.520277214050296,60.32599473953247
2008-05-01,49.659010762722424,C,41.661170959472656,41.1737419128418,40.40006217956543,39.41291809082031,43.29655387878418,55.22838726043701,60.21472640991211
2008-05-02,49.60809920821424,C,41.98014831542969,41.216271209716794,40.63642044067383,39.62269668579101,42.92688667297363,54.943530616760256,60.11413106918335
2008-05-05,49.79417825889382,C,42.55264663696289,41.531961059570314,40.93902435302734,39.877456474304196,42.55803688049316,54.67421340942383,60.018156604766844
2008-05-06,50.017771761305056,C,42.38906097412109,41.85419387817383,41.37084808349609,40.09255046844483,42.18771476745606,54.393691558837894,59.92291814804077
2008-05-07,50.27125956603811,C,42.6098861694336,42.238582611083984,41.54750137329101,40.337495994567874,41.83358650207519,54.11177955627441,59.83152364730835
2008-05-08,50.38350191194551,C,42.94519805908203,42.49538803100586,41.834564971923825,40.5898021697998,41.504157333374025,53.81751762390137,59.736121616363526
2008-05-09,50.482775637622005,C,43.1251335144043,42.72438507080078,41.970328140258786,40.86500835418701,41.220363998413085,53.51712184906006,59.64484975814819
2008-05-12,50.40743141657049,C,42.95339584350586,42.804534912109375,42.16824798583984,41.07560520172119,40.92135887145996,53.21288246154785,59.54760757446289
2008-05-13,50.18778617173575,C,41.86563873291016,42.699850463867186,42.277022171020505,41.169656944274905,40.60207061767578,52.89776550292969,59.44251405715942
2008-05-14,49.9527613379232,C,41.661170959472656,42.510107421875,42.374345016479495,41.280884170532225,40.26675247192383,52.58183082580567,59.33468067169189
2008-05-15,49.65589104770254,C,40.79427719116211,42.07992324829102,42.287655639648435,41.343858909606936,39.95089950561523,52.27219371795654,59.228769359588625
2008-05-16,49.496826273363155,C,42.14371871948242,41.88364028930664,42.30401268005371,41.47021656036377,39.695894470214846,51.97310676574707,59.124534664154055
2008-05-19,49.414456959118006,C,42.200958251953125,41.73315277099609,42.26884384155274,41.603934097290036,39.461662979125975,51.677617950439455,59.01751913070679
2008-05-20,49.855056415317144,C,42.88795852661133,41.93761672973633,42.318733596801756,41.844790840148924,39.54639205932617,51.388999137878415,58.91721004486084
2008-05-21,50.39507271194369,C,43.9102668762207,42.38743591308594,42.44877166748047,41.99813652038574,39.66481658935547,51.116573867797854,58.816205730438234
2008-05-22,51.1767503215702,C,45.34967803955078,43.29851608276367,42.68921966552735,42.261892318725586,39.79550872802734,50.85036460876465,58.7238298034668
2008-05-23,51.58741845766139,C,44.11471939086914,43.69271621704102,42.788178253173825,42.379253196716306,39.907553634643556,50.57532215118408,58.61910429000854
2008-05-26,51.975311353044425,C,44.11471939086914,44.07546844482422,42.904310607910155,42.536279296875,39.99931587219238,50.2862947845459,58.51642337799072
2008-05-27,52.13093350370398,C,44.97346878051758,44.49257049560547,43.2150936126709,42.7460578918457,40.1277180480957,50.012397346496584,58.423883781433105
2008-05-28,52.27104945366177,C,45.37421417236328,44.785359954833986,43.58639793395996,42.98037147521973,40.29979331970215,49.74455188751221,58.33408395767212
2008-05-29,52.29198719433495,C,46.33928298950195,44.983280944824216,44.14089851379394,43.21427707672119,40.47677619934082,49.48521240234375,58.24939584732056
2008-05-30,52.45873316977895,C,45.65227890014648,45.290792846679686,44.49175453186035,43.397883605957034,40.640018997192385,49.22505504608154,58.15796030044556
2008-06-02,52.58695397999489,C,45.17792892456055,45.50343475341797,44.789451599121094,43.529147720336915,40.79181167602539,48.970786056518556,58.064521160125736
2008-06-03,52.498732785400165,C,44.613616943359375,45.43146438598633,44.9620174407959,43.64037551879883,40.93493499755859,48.73189224243164,57.96862842559815
2008-06-04,52.34989519823194,C,44.95711898803711,45.348045349121094,45.066702651977536,43.757737159729004,41.08885398864746,48.49888729095459,57.869750576019285
2008-06-05,52.23216728830454,C,46.19207382202149,45.318603515625,45.15094223022461,43.920080947875974,41.279085845947264,48.28681938171387,57.77492115020752
2008-06-06,52.14394706147187,C,45.341495513916016,45.256446838378906,45.2736198425293,44.03089904785156,41.478803939819336,48.06240177154541,57.67207670211792
2008-06-09,52.09795708780757,C,45.21065139770508,45.26299133300781,45.38321304321289,44.143761825561526,41.661184005737304,47.83667572021484,57.56857803344727
2008-06-10,52.079778613247335,C,44.638145446777344,45.267897033691405,45.349680709838864,44.28238716125488,41.79482002258301,47.639001541137695,57.45775955200195
2008-06-11,52.00443490716003,C,43.79576873779297,45.03562698364258,45.19183616638183,44.389117050170896,41.91864227294922,47.456621627807614,57.34550983428955
2008-06-12,51.69905185831555,B,42.9043197631836,44.37807617187501,44.84833984375,44.49461917877197,42.0205460357666,47.25902927398682,57.233873558044436
2008-06-13,51.61709966960356,B,44.0084114074707,44.11145935058594,44.68395309448242,44.587853813171385,42.1450227355957,47.0882625579834,57.1306202507019
2008-06-16,51.48195514042979,B,43.460445404052734,43.761418151855466,44.51220474243164,44.650828170776364,42.265082626342775,46.90113880157471,57.02389095306396
2008-06-17,51.37460179194368,B,43.37049102783203,43.507887268066405,44.387892150878905,44.6749547958374,42.37074882507324,46.70935329437256,56.91474906921387
2008-06-18,51.230702371103774,B,42.495384216308594,43.24781036376953,44.14171867370605,44.604210662841794,42.46643699645996,46.50072021484375,56.80323539733887
2008-06-19,50.93489671070731,B,40.30355453491211,42.727657318115234,43.552866744995114,44.351904487609865,42.51452659606934,46.26419841766357,56.679331378936766
2008-06-20,50.38094913321749,B,39.5020637512207,41.82638778686523,42.968923568725586,44.12127170562744,42.552147674560544,46.01377319335938,56.55248306274414
2008-06-23,49.970778537334894,B,40.156341552734375,41.165567016601564,42.46349258422852,43.923352813720705,42.58044532775879,45.77087196350098,56.42996940612793
2008-06-24,49.52928872353892,B,40.07456207275391,40.50638122558594,42.00713424682617,43.67840747833252,42.58224449157715,45.52911582946777,56.3004630279541
2008-06-25,49.23482540485995,B,40.0336799621582,40.01404037475586,41.6309253692627,43.411380767822266,42.59418556213379,45.28400676727295,56.17381940841675
2008-06-26,49.21456671204087,B,39.076786041259766,39.76868667602539,41.248171997070315,43.048255920410156,42.58502563476563,45.03996074676514,56.045458183288574
2008-06-27,49.31956024776421,B,39.32213592529297,39.73270111083984,40.77954444885254,42.73174877166748,42.57913703918457,44.80646480560303,55.91537944793701
2008-06-30,49.30731168199451,B,38.97865676879883,39.49716415405273,40.33136558532715,42.42178516387939,42.568178024291996,44.57763103485107,55.780148334503174
2008-07-01,49.27558077819529,B,38.111724853515625,39.10459671020508,39.805488967895506,42.096690559387206,42.568996047973634,44.33816516876221,55.64086885452271
2008-07-02,49.2526250652368,B,38.56153869628906,38.81016845703125,39.41210441589355,41.7769115447998,42.52335975646972,44.11513805389404,55.50833650588989
2008-07-03,49.11937066349142,B,36.78681182861328,38.35217361450195,39.06043014526367,41.3066484451294,42.45760475158691,43.88017032623291,55.36656244277954
2008-07-04,48.93878029763513,B,36.78681182861328,37.84510879516601,38.78890495300293,40.878914260864256,42.357990951538085,43.634079971313476,55.2277735710144
2008-07-07,48.879809217409665,B,37.45745086669922,37.54086761474609,38.519015884399415,40.49125423431396,42.28765602111817,43.3946960067749,55.092215366363526
2008-07-08,49.03732711875216,B,38.258934020996094,37.570309448242185,38.337453079223636,40.1722936630249,42.237276763916014,43.163817405700684,54.96688011169434
2008-07-09,49.226922850340436,B,38.888671875,37.635736083984376,38.22295227050781,39.92693881988525,42.20129135131836,42.93939964294434,54.848251266479494
2008-07-10,49.45591783076052,B,37.55559539794922,37.789492797851565,38.07083320617676,39.65950260162354,42.11917984008789,42.70786685943604,54.71575996398926
2008-07-11,49.56471195667004,B,36.69684600830078,37.77149963378906,37.80830421447754,39.29392433166504,42.013513793945314,42.47020023345947,54.5784024810791
2008-07-14,49.56978147021109,B,36.75408554077149,37.63082656860352,37.58584709167481,38.95860633850098,41.897542572021486,42.22778972625733,54.439490947723385
2008-07-15,49.36419056249008,B,36.312461853027344,37.24153213500976,37.405920791625974,38.605704879760744,41.77601058959961,41.98186267852783,54.29534513473511
2008-07-16,49.10717194999674,B,36.74591445922852,36.81298065185547,37.22435836791992,38.318231391906735,41.65873115539551,41.74615882873535,54.151363105773925
2008-07-17,49.19233434772979,B,37.67826461791992,36.83751449584961,37.313503646850585,38.18696689605713,41.553392486572264,41.528774909973144,54.01850355148316
2008-07-18,49.475241838666676,B,37.82546615600586,37.063238525390624,37.41736907958985,38.10313701629639,41.4473991394043,41.333881568908694,53.882168235778806
2008-07-21,49.6941350646452,B,37.34293746948242,37.181008911132814,37.405917739868165,37.96246681213379,41.335189971923825,41.12827442169189,53.74599645614624
2008-07-22,50.28052249706723,C,39.87010192871094,37.89253692626953,37.567034530639646,37.95224380493164,41.29527923583984,40.94867492675781,53.62438241958618
2008-07-23,51.20793907020618,C,43.4849739074707,39.24034881591797,38.02666473388672,38.12480850219727,41.331755294799805,40.799253883361814,53.519207038879394
2008-07-24,51.85329068007241,C,42.79798889160156,40.2642936706543,38.55090408325195,38.310868644714354,41.3718295288086,40.661364517211915,53.407448043823244
2008-07-25,52.50573271820457,C,43.26416397094727,41.35203323364259,39.2076358795166,38.50797004699707,41.39423843383789,40.54506645202637,53.30161851882934
2008-07-28,53.2601257871794,C,43.149681091308594,42.51338195800781,39.84719543457031,38.71652126312256,41.413212890625,40.43743793487549,53.19558458328247
2008-07-29,53.87556603502787,C,43.345947265625,43.208551025390626,40.55054397583008,38.97823238372803,41.42237266540528,40.48438236236572,53.08730146408081
2008-07-30,53.989021710554105,C,43.2723503112793,43.16602630615235,41.20318756103516,39.21377296447754,41.40961433410644,40.53721546173096,52.9833122253418
2008-07-31,54.08369580732114,C,42.89614486694336,43.1856575012207,41.7249755859375,39.519239616394046,41.360543670654295,40.57802619934082,52.876215076446535
2008-08-01,54.022732286135316,C,42.17642211914063,42.968109130859375,42.160071182250974,39.78872013092041,41.321777725219725,40.61466567993164,52.76527402877807
2008-08-04,54.10849606801356,C,43.78760147094727,43.09569320678711,42.80453758239746,40.105227661132815,41.31523536682129,40.657275619506834,52.66083480834961
2008-08-05,54.087996616571495,C,44.99801635742188,43.426107025146486,43.317329025268556,40.442181777954104,41.315726318359374,40.72172218322754,52.562692947387696
2008-08-06,54.00500761425983,C,43.9920654296875,43.57005004882812,43.368038177490234,40.69735145568848,41.28808334350586,40.793938331604004,52.45866268157959
2008-08-07,54.02468605548666,C,44.11471939086914,43.81376495361328,43.499711227416995,41.02530765533447,41.2435920715332,40.86018413543701,52.360030059814456
2008-08-08,54.3320072176825,C,45.66046524047852,44.51057357788086,43.73934135437012,41.47348861694336,41.24375579833984,40.941887397766116,52.268104000091554
2008-08-11,54.469535963804596,C,46.03668975830078,44.960391235351565,44.028042221069335,41.937618827819826,41.26093101501465,41.02637134552002,52.17638250350952
2008-08-12,54.49921642769095,C,45.87310409545898,45.13540878295898,44.280757904052734,42.41565093994141,41.28612075805664,41.11052787780762,52.0826570892334
2008-08-13,54.71632682253706,A,45.57868194580078,45.45273208618164,44.51139106750488,42.85728931427002,41.29855201721191,41.19370300292969,51.991385269165036
2008-08-14,54.8793738381322,A,45.88128662109375,45.80604553222656,44.809905242919925,43.26744041442871,41.29233627319336,41.28571105957031,51.8976188659668
2008-08-15,54.95779481556496,A,47.0835189819336,46.09065628051758,45.30061492919922,43.7303430557251,41.32717674255371,41.40299034118652,51.80630619049072
2008-08-18,54.82919756676687,A,45.76678085327149,46.03667449951172,45.49853286743164,44.151535224914554,41.33829933166504,41.49974166870117,51.70432046890259
2008-08-19,54.511615785687006,A,44.54819488525391,45.7716926574707,45.45355072021485,44.385439872741706,41.33650032043457,41.56566017150879,51.59342023849487
