Date,GRADE,GPS,LLY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-03-03,29.257923063992553,A,4.558943271636963,4.470477485656739,4.456912660598755,4.456267786026001,4.265390396118164,4.196732659339904,4.0622520411014555
1989-03-06,29.277412361832727,A,4.612023830413818,4.523557472229004,4.471067285537719,4.464607620239258,4.275168752670288,4.200668578147888,4.067311520576477
1989-03-07,29.291932200927018,A,4.641509532928467,4.5695596694946286,4.482862520217895,4.465051174163818,4.286356754302979,4.20530665397644,4.072056126594544
1989-03-08,29.305668684919535,A,4.71228551864624,4.617921257019043,4.510581731796265,4.473425984382629,4.299663095474243,4.211059799194336,4.076779009103775
1989-03-09,29.311132073603336,A,4.706384658813477,4.646229362487793,4.538301181793213,4.484926438331604,4.312617149353027,4.216521191596985,4.081270127296448
1989-03-10,29.318146886270963,A,4.670999050140381,4.668640518188477,4.569559001922608,4.498491334915161,4.325917663574219,4.221395988464355,4.085382052659988
1989-03-13,29.32921478419216,A,4.800748348236084,4.7063854217529295,4.614971446990967,4.518248677253723,4.341813163757324,4.22780101776123,4.090142724514007
1989-03-14,29.33733181049827,A,4.759466171264648,4.729976749420166,4.649768209457397,4.535352063179016,4.3567658710479735,4.233444118499756,4.0949570286273955
1989-03-15,29.33580125858131,A,4.753567218780518,4.7382330894470215,4.678077173233032,4.55481448173523,4.370546417236328,4.2389700222015385,4.099337334632874
1989-03-16,29.34281672660047,A,4.859724998474121,4.76890115737915,4.707565259933472,4.577815675735474,4.3862158393859865,4.2459066152572635,4.1041906499862675
1989-03-17,29.34350579091314,A,4.765363693237305,4.787774085998535,4.728207302093506,4.59255998134613,4.399998035430908,4.25189959526062,4.108543255329132
1989-03-20,29.326976054895045,A,4.688692569732666,4.765362930297852,4.735874176025391,4.603470730781555,4.412598247528076,4.257067685127258,4.112628092765808
1989-03-21,29.316730705990803,A,4.706384658813477,4.754746627807617,4.742361688613892,4.612612104415893,4.425786571502686,4.263110904693604,4.1165991353988645
1989-03-22,29.31350757639875,A,4.765363693237305,4.757105922698974,4.747669506072998,4.629125618934632,4.440037279129029,4.2693366432189945,4.120778375864029
1989-03-23,29.301722048673465,A,4.765363693237305,4.738233661651611,4.753567409515381,4.645934295654297,4.453468065261841,4.275271444320679,4.125304347276687
1989-03-24,29.300498696950942,A,4.765363693237305,4.738233661651611,4.763003873825073,4.66628143787384,4.46654748916626,4.28149718284607,4.130061467885971
1989-03-27,29.309881245936257,A,4.78895378112793,4.758285903930664,4.761824417114258,4.688397932052612,4.479747247695923,4.288307929039002,4.135196584463119
1989-03-28,29.32153281566671,A,4.842032432556152,4.785415458679199,4.770081043243408,4.709924626350403,4.494711408615112,4.295907158851623,4.1405682015419005
1989-03-29,29.32589224192534,A,4.824339866638184,4.797210693359375,4.777158308029175,4.7276177406311035,4.509321718215943,4.303856549263,4.145186799764633
1989-03-30,29.32952324040799,A,4.8184428215026855,4.807826519012451,4.773030090332031,4.7402976751327515,4.523814086914062,4.311571292877197,4.149949272871018
1989-03-31,29.333823423154836,A,4.85382890701294,4.825519561767578,4.7818766117095945,4.75504195690155,4.538545665740966,4.320167005062103,4.154859791994095
1989-04-03,29.33195402816057,A,4.794850826263428,4.826698970794678,4.792492437362671,4.764183306694031,4.552917604446411,4.327997205257415,4.159677661657334
1989-04-04,29.32318442006536,A,4.78895378112793,4.816083240509033,4.800749349594116,4.7715555191040036,4.565766048431397,4.33559273481369,4.164494936466217
1989-04-05,29.319405411507237,A,4.81254243850708,4.813723754882813,4.805467224121093,4.776568365097046,4.579320468902588,4.343892703056335,4.169661312103272
1989-04-06,29.31925545863504,A,4.85382890701294,4.8208009719848635,4.814313745498657,4.783940577507019,4.5922950172424315,4.3519613075256345,4.1745718312263485
1989-04-07,29.316018576638253,A,4.895113468170166,4.829057884216309,4.827288722991943,4.7951462984085085,4.605158205032349,4.35968138217926,4.179515401124954
1989-04-10,29.318995101077277,A,4.942293643951416,4.858546447753906,4.842622709274292,4.802223563194275,4.617793703079224,4.368107514381409,4.184694871902466
1989-04-11,29.326880013739682,A,4.983579635620117,4.897471618652344,4.8567774295806885,4.813429236412048,4.629497928619385,4.37712221622467,4.189965192079544
1989-04-12,29.33257852235701,A,4.983579635620117,4.931679058074951,4.872701406478882,4.824929857254029,4.641787834167481,4.385492696762085,4.195235512256622
1989-04-13,29.328822896283114,A,4.883317947387695,4.937576866149902,4.879188919067383,4.826109504699707,4.652775249481201,4.3928605604171755,4.20017788887024
1989-04-14,29.32915536968601,A,4.965885639190674,4.9517313003540036,4.890394592285157,4.836135601997375,4.662602815628052,4.401522612571716,4.205648691654205
1989-04-17,29.330315333262003,A,4.995374202728272,4.962347412109375,4.9104469299316404,4.851469683647156,4.673605756759644,4.410538110733032,4.21118025302887
1989-04-18,29.326210781732296,A,4.989475727081299,4.963526630401612,4.930499124526977,4.865624237060547,4.680742502212524,4.419436063766479,4.216826784610748
1989-04-19,29.320928119500305,A,4.971786022186279,4.961167907714843,4.946423482894898,4.875945353507996,4.689282436370849,4.427864265441895,4.222298184633255
1989-04-20,29.3268295792908,A,4.977682113647461,4.980040740966797,4.95880880355835,4.886561274528503,4.699308567047119,4.436585736274719,4.227683494091034
1989-04-21,29.3269215787309,A,4.989475727081299,4.984758758544922,4.968245029449463,4.897766876220703,4.711104059219361,4.445249433517456,4.233012188673019
1989-04-24,29.326707958317147,A,5.048453330993652,4.995374584197998,4.978860998153687,4.910741853713989,4.723961095809937,4.454385752677918,4.238722457885742
1989-04-25,29.336544811254345,A,5.166409969329834,5.030761432647705,4.997144031524658,4.926960730552674,4.738941326141357,4.463881731033325,4.245195882320404
1989-04-26,29.346004318780913,A,5.119227886199951,5.0602498054504395,5.010708856582641,4.941705131530762,4.754039506912232,4.472905888557434,4.251548951864242
1989-04-27,29.35658479796554,A,5.142817974090576,5.0932769775390625,5.036658859252929,4.957923889160156,4.768901844024658,4.482810163497925,4.25828001499176
1989-04-28,29.362382835465624,A,5.095637321472168,5.1145092964172365,5.049634027481079,4.970014309883117,4.7814050388336184,4.4924183225631715,4.264919656515121
1989-05-01,29.36660400730648,A,5.119227886199951,5.128664207458496,5.062019395828247,4.986233162879944,4.794380044937133,4.502438101768494,4.271735031604766
1989-05-02,29.354052976443086,A,5.024864196777344,5.100355052947998,5.065558242797851,4.998028683662414,4.804406185150146,4.511045699119568,4.278136382102966
1989-05-03,29.350753325731386,A,5.095637321472168,5.095636940002441,5.07794337272644,5.012183427810669,4.817617063522339,4.520302500724792,4.2850071609020235
1989-05-04,29.34376363168108,A,5.1074323654174805,5.088559818267822,5.090918397903442,5.024863600730896,4.831181907653809,4.529970059394836,4.291763558387756
1989-05-05,29.341876246635,A,5.1074323654174805,5.090918827056885,5.1027140617370605,5.035479545593262,4.846162137985229,4.539286241531372,4.297942094802856
1989-05-08,29.333988072507662,A,5.072047233581543,5.081482696533203,5.10507345199585,5.041967225074768,4.860670604705811,4.54795569896698,4.303828117847442
1989-05-09,29.33073690326618,A,4.997216701507568,5.075953197479248,5.088154125213623,5.0426490783691404,4.8723849678039555,4.55669680595398,4.30939777970314
1989-05-10,29.32790022127149,A,5.127788066864014,5.082383346557617,5.08901014328003,5.049859499931335,4.885531177520752,4.5666264724731445,4.315273586511612
1989-05-11,29.329754990535594,A,5.187134742736816,5.098323822021484,5.093441820144653,5.065050339698791,4.897976989746094,4.577325320243835,4.321792838573455
1989-05-12,29.348889793872573,A,5.42453670501709,5.161744689941406,5.126331758499146,5.087982892990112,4.915288858413696,4.59033962726593,4.32944130897522
1989-05-15,29.381805023769136,A,5.55510139465332,5.258355522155762,5.169919109344482,5.115969252586365,4.9341504096984865,4.604659581184388,4.3378003942966465
1989-05-16,29.416722735507392,A,5.472012042999268,5.353314590454102,5.214633893966675,5.140096068382263,4.950760459899902,4.61855860710144,4.345755662918091
1989-05-17,29.44218725608938,A,5.483883857727051,5.424533748626709,5.253458547592163,5.165700960159302,4.966192426681519,4.632927761077881,4.354119415283203
1989-05-18,29.458273455756625,A,5.436404705047607,5.474387741088867,5.286355781555176,5.188637089729309,4.9807928276062015,4.646704988479614,4.3623621368408205
1989-05-19,29.456081050219055,A,5.460140705108643,5.481508541107178,5.321626615524292,5.212170338630676,4.996575660705567,4.6612466621398925,4.370898085832596
1989-05-22,29.44408484318532,A,5.507623672485352,5.472012996673584,5.365184259414673,5.235128855705261,5.010713167190552,4.676263165473938,4.379584178924561
1989-05-23,29.424109464858347,A,5.341442108154297,5.44589900970459,5.399606800079345,5.2438804626464846,5.022352685928345,4.689559278488159,4.387090246677399
1989-05-24,29.40134110649731,A,5.305833339691162,5.410288906097412,5.4174113273620605,5.253210735321045,5.033398008346557,4.701972212791443,4.394243718385696
1989-05-25,29.382092330021788,A,5.317704677581787,5.386548900604248,5.430468320846558,5.261955070495605,5.042557601928711,4.714386720657348,4.401136538982391
1989-05-26,29.361647038795827,A,5.305833339691162,5.355687427520752,5.418597984313965,5.272464871406555,5.053366994857788,4.726682515144348,4.407999085187912
1989-05-29,29.34075557958829,A,5.305833339691162,5.315329360961914,5.393671178817749,5.281795144081116,5.065709810256958,4.739154028892517,4.41515255689621
1989-05-30,29.327234226175296,P,5.187134742736816,5.284467887878418,5.3651834487915036,5.28990867137909,5.075324811935425,4.750555691719055,4.421537985801697
1989-05-31,29.32260963679555,P,5.258350372314453,5.274971294403076,5.342630100250244,5.298044323921204,5.0851845455169675,4.762610912322998,4.428279492855072
1989-06-01,29.32265867372509,P,5.305833339691162,5.272597026824951,5.329572963714599,5.3079643726348875,5.095993938446045,4.774731001853943,4.4354620611667634
1989-06-02,29.329118014468175,P,5.365184307098389,5.2844672203063965,5.320077323913575,5.320851969718933,5.1079903507232665,4.787268919944763,4.442825008630752
1989-06-05,29.330445220058706,P,5.2939653396606445,5.282093620300293,5.298711490631104,5.331947875022888,5.118090581893921,4.798918914794922,4.44957003235817
1989-06-06,29.34590505625655,A,5.365184307098389,5.317703533172607,5.301085710525513,5.350346255302429,5.128553619384766,4.811632513999939,4.456729333400727
1989-06-07,29.35982091870211,A,5.42453670501709,5.350940799713134,5.312956047058106,5.365183687210083,5.140557556152344,4.824939637184143,4.46444722533226
1989-06-08,29.367304285328938,A,5.400792598724365,5.369932651519775,5.321264839172363,5.37586658000946,5.152204551696777,4.83800931930542,4.472337338924408
1989-06-09,29.36671776528325,A,5.412660598754883,5.379427909851074,5.331947565078735,5.3752727746963505,5.163381185531616,4.850963425636292,4.479850397109986
1989-06-12,29.37162553681362,A,5.388923168182373,5.39841947555542,5.340256547927856,5.366963863372803,5.1752626323699955,4.864090118408203,4.4872447681427
1989-06-13,29.35741592213957,A,5.2702226638793945,5.379427146911621,5.348565340042114,5.356874394416809,5.184888010025024,4.8753270292282105,4.493696517944336
1989-06-14,29.334576322398036,P,5.2227463722229,5.339069080352783,5.345004940032959,5.343817520141601,5.193092088699341,4.886206278800964,4.499707241058349
1989-06-15,29.307650171407982,P,5.139657974243164,5.286842155456543,5.3283874034881595,5.328980183601379,5.198808670043945,4.895551843643188,4.505331630706787
1989-06-16,29.286738783848136,P,5.199004173278809,5.244110870361328,5.3117693901062015,5.315923357009888,5.204886484146118,4.905022344589233,4.511078174114227
1989-06-19,29.268060590805025,P,5.2227463722229,5.210875511169434,5.304647493362427,5.301679491996765,5.210495538711548,4.914144620895386,4.517059803009033
1989-06-20,29.258323599107623,P,5.199004173278809,5.196631813049317,5.288029479980469,5.294557595252991,5.214804029464721,4.922150979042053,4.522980923652649
1989-06-21,29.253378580272962,P,5.175266265869141,5.187135791778564,5.263102436065674,5.2880292415618895,5.218637762069702,4.930212798118592,4.528550591468811
1989-06-22,29.26160895637239,P,5.210874080657959,5.201379013061524,5.244110584259033,5.282687711715698,5.225188884735108,4.938982067108154,4.534531061649322
1989-06-23,29.282065599805534,P,5.460140705108643,5.25360631942749,5.2488585948944095,5.290403079986572,5.235073986053467,4.948838400840759,4.541437830924988
1989-06-26,29.295121361518223,P,5.377055168151856,5.284468078613282,5.2476717948913585,5.293964171409607,5.242707605361939,4.958156681060791,4.548074629306793
1989-06-27,29.30924625534863,A,5.377055168151856,5.320078277587891,5.258355045318604,5.303460192680359,5.25045919418335,4.965600848197937,4.554740536212921
1989-06-28,29.322630568896944,A,5.341442108154297,5.353313446044922,5.270224618911743,5.307614779472351,5.25785231590271,4.97356737613678,4.560733797550202
1989-06-29,29.31899300613024,A,5.187134742736816,5.348565578460693,5.274972295761108,5.301679849624634,5.262041368484497,4.980674967765808,4.565897333621979
1989-06-30,29.295253385658707,A,5.175266265869141,5.291590690612793,5.272598505020142,5.292183947563172,5.2657571792602536,4.988430619239807,4.570943336486817
1989-07-03,29.27988526828536,P,5.187134742736816,5.253606605529785,5.269037342071533,5.28684241771698,5.268530807495117,4.996245951652527,4.576194155216217
1989-07-04,29.261951690285027,P,5.187134742736816,5.215622520446777,5.267850399017334,5.277939939498902,5.268945302963257,5.003943314552307,4.581764979362488
1989-07-05,29.253356806604913,P,5.2702226638793945,5.201378631591797,5.27734603881836,5.270224237442017,5.271965198516845,5.013002352714539,4.587663974761963
1989-07-06,29.262257843906763,P,5.341442108154297,5.232240104675293,5.290402841567993,5.267256712913513,5.27593768119812,5.022419762611389,4.593628137111664
1989-07-07,29.283921778076976,P,5.472012042999268,5.291589260101318,5.291589975357056,5.270224285125733,5.283465175628662,5.03243510723114,4.600506994724274
1989-07-10,29.304184710663122,A,5.472012042999268,5.348564720153808,5.301085662841797,5.274378728866577,5.290520858764649,5.0424504518508915,4.607502205371857
1989-07-11,29.327050047394746,A,5.460140705108643,5.4031659126281735,5.309394216537475,5.2838746309280396,5.299226388931275,5.051816287040711,4.614554431438446
1989-07-12,29.3419311776277,A,5.460140705108643,5.441149520874023,5.32126407623291,5.2957443475723265,5.306516456604004,5.062066760063171,4.621373932361603
1989-07-13,29.352137367769988,A,5.472012042999268,5.467263507843017,5.349751806259155,5.3123620510101315,5.3138080501556395,5.072494978904724,4.628020043373108
1989-07-14,29.35575231290765,A,5.507623672485352,5.474385833740234,5.382987546920776,5.327793025970459,5.321811876296997,5.083987007141113,4.6345532774925235
1989-07-17,29.364073347087942,A,5.59071159362793,5.498125743865967,5.423345232009888,5.3461912870407104,5.3321851634979245,5.0964278841018675,4.641181929111481
1989-07-18,29.37448584271782,A,5.626319408416748,5.531361484527588,5.467263698577881,5.367557048797607,5.344767217636108,5.108576092720032,4.648017716407776
1989-07-19,29.387488746048646,A,5.685672283172607,5.576467800140381,5.508808660507202,5.39307734966278,5.35592490196228,5.1207280397415165,4.655499386787414
1989-07-20,29.395764188560054,A,5.69753885269165,5.621573162078858,5.5444183349609375,5.417410588264465,5.366132984161377,5.132054986953736,4.662865827083587
1989-07-21,29.395958545633352,A,5.69753885269165,5.659556198120117,5.566971015930176,5.429280495643615,5.371593027114868,5.143440942764283,4.6700868010520935
1989-07-24,29.387206390577646,A,5.685672283172607,5.678548336029053,5.588337039947509,5.444711351394654,5.374204444885254,5.15417742729187,4.6774230027198795
1989-07-25,29.374794602672235,A,5.673799514770508,5.6880443572998045,5.609702920913696,5.459548568725586,5.378240194320679,5.16450032711029,4.684903490543365
1989-07-26,29.379104570000695,A,5.946805953979492,5.740271091461182,5.658369445800782,5.489816761016845,5.387498636245727,5.1768455314636235,4.69395266532898
1989-07-27,29.394091047347505,A,6.029895305633545,5.806742382049561,5.714157772064209,5.5319547891616825,5.399368448257446,5.190080637931824,4.703300914764404
1989-07-28,29.41323749618792,A,5.98241662979126,5.863717937469483,5.7616370677947994,5.572312307357788,5.4098139667510985,5.203194813728333,4.712295401096344
1989-07-31,29.43798171490911,A,6.053637027740479,5.937310886383057,5.807929611206054,5.615637421607971,5.4207342338562015,5.215723700523377,4.7217623591423035
1989-08-01,29.45983741545845,A,5.98241662979126,5.999034309387207,5.8435393333435055,5.655401515960693,5.433553724288941,5.227953205108642,4.730698661804199
1989-08-02,29.455945153649072,A,5.970548629760742,6.003782844543457,5.872026968002319,5.690417814254761,5.446848030090332,5.240123019218445,4.739546520709991
1989-08-03,29.440493257137362,A,5.970548629760742,5.991913509368897,5.899327945709229,5.721873140335083,5.459904909133911,5.251231255531311,4.748568935394287
1989-08-04,29.42163615960268,A,5.863717555999756,5.968173694610596,5.915945816040039,5.741458415985107,5.471062593460083,5.262214794158935,4.757057194709778
1989-08-07,29.408018233596184,A,5.970548629760742,5.951556015014648,5.9444334506988525,5.766385245323181,5.484356899261474,5.275033354759216,4.766050519943238
1989-08-08,29.397516318216955,A,5.923064708709717,5.93968563079834,5.969359970092773,5.7895314455032345,5.4990754985809325,5.287200155258179,4.775155529975891
1989-08-09,29.384438283135143,A,5.859766006469727,5.917529106140137,5.960655975341797,5.809512710571289,5.5111038112640385,5.298144178390503,4.783740410804748
1989-08-10,29.377429854389305,A,5.919437885284424,5.907306957244873,5.949610233306885,5.8318840026855465,5.5233759021759035,5.309684920310974,4.7924781823158265
1989-08-11,29.37140293043963,A,5.81203031539917,5.896969509124756,5.932571601867676,5.847104334831238,5.532312822341919,5.320151586532592,4.8008243846893315
1989-08-14,29.35658017282499,P,5.835901260375977,5.870040035247802,5.910798025131226,5.8593638181686405,5.5431515407562255,5.330621061325073,4.809464495182038
1989-08-15,29.342930289528137,P,5.847831726074219,5.854993438720703,5.897339534759522,5.870439434051514,5.552804489135742,5.340679054260254,4.818293106555939
1989-08-16,29.346470749848123,P,5.943307399749756,5.871701717376709,5.894615411758423,5.8833211898803714,5.563179903030395,5.35186872959137,4.827862639427185
1989-08-17,29.348294057284722,P,5.967175960540772,5.881249332427979,5.894278144836425,5.8968030452728275,5.574507570266723,5.363356060981751,4.837463676929474
1989-08-18,29.36031595590626,A,5.979111194610596,5.9146655082702635,5.90581750869751,5.910881662368775,5.585836582183838,5.374608883857727,4.847387944459915
1989-08-21,29.36403512358042,A,5.859766006469727,5.919438457489013,5.894739246368408,5.91958634853363,5.595253438949585,5.38525803565979,4.856627620458603
1989-08-22,29.371213060430872,A,5.895570278167725,5.9289861679077145,5.891989803314209,5.930674886703491,5.6077603912353515,5.396324200630188,4.865958467721939
1989-08-23,29.3725906927564,A,5.967175960540772,5.933759880065919,5.902730798721313,5.931693387031555,5.622648983001709,5.407870535850525,4.8758816194534305
1989-08-24,29.373649337067906,A,6.002981185913086,5.9409209251403805,5.91108512878418,5.930347681045532,5.639915447235108,5.419362058639527,4.8856616830825805
1989-08-25,29.371467433044334,A,6.014914989471436,5.948081684112549,5.931373596191406,5.931972599029541,5.65623366355896,5.430560073852539,4.8951207280158995
1989-08-28,29.377414015193605,A,5.991044044494629,5.9743372917175295,5.946887874603272,5.928842949867248,5.671599617004395,5.441047577857971,4.90457754611969
1989-08-29,29.374523079401087,A,5.931369781494141,5.981497192382813,5.955241680145264,5.926290607452392,5.686246929168701,5.4505254793167115,4.913823847770691
1989-08-30,29.36466316942135,A,5.895570278167725,5.967176055908203,5.950467967987061,5.922541689872742,5.700653009414673,5.459645385742188,4.922569041252136
1989-08-31,29.354272181482433,A,5.895570278167725,5.945693874359131,5.943307399749756,5.918792772293091,5.714346933364868,5.469767909049988,4.931314234733581
1989-09-01,29.339707740959494,P,5.883638381958008,5.9194385528564455,5.933760118484497,5.919788813591003,5.722816886901856,5.4789454364776615,4.940234024524688
1989-09-04,29.32779263536098,P,5.883638381958008,5.897957420349121,5.9361473560333256,5.915443301200867,5.732948551177978,5.487828078269959,4.949183094501495
1989-09-05,29.321526604060484,P,5.883638381958008,5.888411140441894,5.9349541664123535,5.913471984863281,5.743080215454102,5.496769704818726,4.958102884292603
1989-09-06,29.317837912708693,P,5.835901260375977,5.876477336883545,5.921826696395874,5.912278747558593,5.752969398498535,5.505410857200623,4.966637561321258
1989-09-07,29.308862369423405,P,5.752358436584473,5.847834968566895,5.896764421463013,5.903924775123596,5.7642738723754885,5.513157620429992,4.974871678352356
1989-09-08,29.309745622263936,P,5.823966026306152,5.835900497436524,5.8776695251464846,5.904521560668945,5.7772478675842285,5.5215025234222415,4.983375978469849
1989-09-11,29.304042070166094,P,5.764290809631348,5.812030982971192,5.854994201660157,5.900941038131714,5.788790988922119,5.528660898208618,4.991523325443268
1989-09-12,29.290356923539928,P,5.69268798828125,5.77384090423584,5.831126022338867,5.893183851242066,5.798902053833007,5.533923678398132,4.998902704715729
1989-09-13,29.274738708960953,P,5.63301420211792,5.7332634925842285,5.8048704147338865,5.877669191360473,5.806157884597778,5.539061541557312,5.005983715057373
1989-09-14,29.262546222174993,P,5.597212791442871,5.702234363555908,5.775034666061401,5.859171032905579,5.81127329826355,5.543605489730835,5.01320782661438
1989-09-15,29.25153541787643,P,5.728488922119141,5.6831389427185055,5.759519720077515,5.846639919281006,5.816402835845947,5.549934005737304,5.021176164150238
1989-09-18,29.24727269056085,P,5.716557502746582,5.673592281341553,5.742811632156372,5.8394794940948485,5.821293745040894,5.555907301902771,5.029172701835632
1989-09-19,29.252437543958795,P,5.728488922119141,5.680752468109131,5.727296686172485,5.831125426292419,5.826660709381104,5.562943549156189,5.036994624137878
1989-09-20,29.26556923743426,P,5.776224136352539,5.709394454956055,5.721328973770142,5.821577835083008,5.8329823780059815,5.569749417304993,5.045025959014892
1989-09-21,29.277501845675193,P,5.716557502746582,5.733263397216797,5.7177488803863525,5.807256650924683,5.837873287200928,5.575840668678284,5.05290536403656
1989-09-22,29.290038548795724,P,5.883638381958008,5.76429328918457,5.723716115951538,5.800692820549012,5.845393581390381,5.583602728843689,5.061444485187531
1989-09-25,29.291108786970113,P,5.74042272567749,5.769066333770752,5.721329307556152,5.788161754608154,5.848387804031372,5.590286483764649,5.0691210913658145
1989-09-26,29.28942101863481,P,5.70461893081665,5.7642923355102536,5.722522401809693,5.776824212074279,5.8499537944793705,5.597360506057739,5.07702865600586
1989-09-27,29.28836980097549,A,5.788161754608154,5.766679859161377,5.738037157058716,5.771453785896301,5.852003583908081,5.603964242935181,5.085295357704163
1989-09-28,29.303542467977476,A,5.9552435874938965,5.81441707611084,5.773840236663818,5.77443745136261,5.857157678604126,5.611645331382752,5.094485325813293
1989-09-29,29.303096014274235,A,5.9552435874938965,5.828738117218018,5.796515703201294,5.7780177116394045,5.862311773300171,5.61695240020752,5.103646013736725
1989-10-02,29.308686629887493,A,5.883638381958008,5.8573812484741214,5.813223791122437,5.7780177116394045,5.866271095275879,5.620237770080567,5.112448675632477
1989-10-03,29.328618310683286,A,6.050718784332275,5.926601219177246,5.84544677734375,5.786371731758118,5.873809480667115,5.626024837493897,5.1222917222976685
1989-10-04,29.348779120324476,A,6.170062065124512,6.002981281280517,5.884830570220947,5.803079771995544,5.878274602890015,5.632886619567871,5.132907190322876
1989-10-05,29.356752579941432,A,6.205864906311035,6.0531055450439455,5.933761310577393,5.825755095481872,5.881793994903564,5.640581221580505,5.14364310503006
1989-10-06,29.376955344987977,A,6.301342487335205,6.122325325012207,5.975531721115113,5.849623918533325,5.888172512054443,5.648993239402771,5.155119950771332
1989-10-09,29.403494594296774,A,6.301342487335205,6.205866146087646,6.031623697280883,5.876476502418518,5.893126621246338,5.65693042755127,5.166596796512604
1989-10-10,29.41509163971648,A,6.277467250823975,6.251215839385987,6.088908529281616,5.905715465545654,5.899027633666992,5.666290678977966,5.177924978733063
1989-10-11,29.42007569127928,A,6.277467250823975,6.272696876525879,6.137839078903198,5.937938117980957,5.9051660060882565,5.676007018089295,5.188989615440368
1989-10-12,29.41818500544085,A,6.229734420776367,6.2774707794189455,6.1652881622314455,5.969564199447632,5.910349721908569,5.68512731552124,5.1997570180892945
1989-10-13,29.371064959020813,A,5.70461893081665,6.1581260681152346,6.1402256965637205,5.968370699882508,5.907167749404907,5.689115171432495,5.2078988432884215
1989-10-16,29.339941725634564,A,5.9552435874938965,6.088906288146973,6.14738621711731,5.980305004119873,5.906861648559571,5.695609273910523,5.21738165140152
1989-10-17,29.3089802605439,A,5.943307399749756,6.0220743179321286,6.136645078659058,5.9910459280014035,5.907266502380371,5.703171000480652,5.2268633460998535
1989-10-18,29.27901396835564,P,5.9552435874938965,5.957629585266114,6.1151632308959964,5.999996900558472,5.909176054000855,5.710139932632447,5.236375422477722
1989-10-19,29.26771956397704,P,6.134255886077881,5.938533878326416,6.108002328872681,6.020881819725036,5.913472414016724,5.7184241580963135,5.246577579975128
1989-10-20,29.30090559184634,P,6.098454475402832,6.017300987243653,6.087713527679443,6.0316226243972775,5.919200897216797,5.7257568597793576,5.25651288986206
1989-10-23,29.314240184908087,P,6.110390663146973,6.048330402374267,6.06861834526062,6.050121021270752,5.924690685272217,5.733921113014222,5.266420013904572
1989-10-24,29.328314333865105,A,6.110390663146973,6.081747055053711,6.05191068649292,6.070409607887268,5.929941864013672,5.741373176574707,5.276502845287323
1989-10-25,29.33548376488818,A,6.03878116607666,6.098454570770263,6.0280420780181885,6.082940578460693,5.93185133934021,5.747515621185303,5.286227629184723
1989-10-26,29.321060629590452,A,5.979111194610596,6.067425632476807,6.002979755401611,6.084133958816528,5.9320900440216064,5.753298807144165,5.295654063224792
1989-10-27,29.29777021851437,P,5.823966026306152,6.012527942657471,6.014914464950562,6.077570080757141,5.928987140655518,5.757411861419678,5.304187643527984
1989-10-30,29.2737694808614,P,5.800095081329346,5.950468826293945,5.999399614334107,6.073392915725708,5.92779372215271,5.761523580551147,5.312806849479675
1989-10-31,29.257890640003264,P,5.931369781494141,5.914664649963379,5.998205852508545,6.067425465583801,5.928509712219238,5.768135051727295,5.3217310404777525
1989-11-01,29.249003715549126,P,5.919437885284424,5.8907959938049315,5.994625282287598,6.054894256591797,5.927554950714112,5.77510196685791,5.330654122829437
1989-11-02,29.246689343837943,P,5.907504558563232,5.876474666595459,5.9719501495361325,6.039976239204407,5.9256454181671145,5.782780432701111,5.33916613817215
1989-11-03,29.24831015949171,P,5.883638381958008,5.88840913772583,5.95046854019165,6.019091033935547,5.923019886016846,5.789626774787902,5.347324559688568
1989-11-06,29.24844110558954,P,5.835901260375977,5.895570373535156,5.923019599914551,5.9958189725875854,5.919917030334473,5.795758323669434,5.354951472282409
1989-11-07,29.244549291482937,P,5.919437885284424,5.893183994293213,5.9039243221282955,5.977917504310608,5.919678392410279,5.80296266078949,5.362556819915771
1989-11-08,29.25355908838443,P,6.050718784332275,5.919440174102784,5.905118083953857,5.966580080986023,5.922781362533569,5.811717185974121,5.370964992046356
1989-11-09,29.273046443145137,P,6.14305591583252,5.96655044555664,5.92151255607605,5.96224615573883,5.927731075286865,5.821039004325867,5.380010535717011
1989-11-10,29.309201935205138,A,6.29902982711792,6.049628734588623,5.969018936157227,5.991966700553894,5.936038904190063,5.829427895545959,5.389133148193359
1989-11-13,29.34328860581094,A,6.227042675018311,6.12785701751709,6.011713695526123,6.005556654930115,5.942906990051269,5.837927770614624,5.398042225837708
1989-11-14,29.364192577325664,A,6.167050838470459,6.177379608154297,6.035281801223755,6.01674382686615,5.948575239181519,5.84582772731781,5.405714287757873
1989-11-15,29.378058145169323,A,6.239041805267334,6.215044212341309,6.067242193222046,6.030933737754822,5.956638050079346,5.85480372428894,5.41418555021286
1989-11-16,29.385359826416202,A,6.263035774230957,6.239040184020996,6.1027953147888185,6.037372732162476,5.966851596832275,5.8655627346038814,5.423118851184845
1989-11-17,29.378242396037923,A,6.311027050018311,6.241439628601075,6.145534181594849,6.04800136089325,5.976592817306519,5.8769203424453735,5.43267548084259
1989-11-20,29.380008003895885,A,6.323029041290283,6.260636901855468,6.19424695968628,6.058633279800415,5.987767581939697,5.888279285430908,5.442262618541718
1989-11-21,29.394952407867745,A,6.371020317077637,6.301430797576904,6.239405202865601,6.071664762496948,6.001334228515625,5.900118141174317,5.4520307278633116
1989-11-22,29.407705465895187,A,6.431010723114014,6.339824581146241,6.277434396743775,6.091276240348816,6.017294158935547,5.911726021766663,5.462364187240601
