Date,GRADE,GPS,DD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-02-10,50.4810399727963,B,15.541529655456545,15.409156799316406,15.374838829040527,15.657967376708985,15.670311431884766,15.67356906890869,15.514817962646484
1997-02-11,50.60102097826708,B,15.517016410827637,15.438572692871094,15.384643936157227,15.617520380020142,15.658674716949463,15.670668964385987,15.505641503334045
1997-02-12,51.00133257181295,C,15.811184883117676,15.551336860656738,15.421414566040038,15.600361442565918,15.654378204345702,15.671191749572754,15.498055019378661
1997-02-13,51.27441527780939,C,15.762140274047852,15.629777526855468,15.455732059478759,15.588104438781738,15.649586448669433,15.670981245040894,15.490819244384765
1997-02-14,51.479154591332595,C,15.811184883117676,15.688611221313476,15.524370193481445,15.566042947769166,15.648203773498535,15.671989641189576,15.485854716300965
1997-02-17,51.69924431270399,C,15.811184883117676,15.742542266845703,15.575849533081055,15.55256109237671,15.646821098327637,15.674212131500244,15.481128540039062
1997-02-18,51.938450008027075,C,15.835691452026367,15.80627727508545,15.622424983978272,15.545207262039185,15.643500366210937,15.6766796875,15.477359161376953
1997-02-19,51.93522719285846,C,15.762140274047852,15.796468353271484,15.673902606964111,15.537853050231934,15.643079357147217,15.677197637557983,15.47596308708191
1997-02-20,51.881455420343485,C,15.59055233001709,15.762150764465332,15.695964145660401,15.535401487350464,15.641654605865478,15.675756816864014,15.472874846458435
1997-02-21,51.75943669368908,C,15.541529655456545,15.708219718933105,15.69841547012329,15.536627149581909,15.6436203956604,15.674797143936157,15.469303121566773
1997-02-24,51.79455125866492,P,15.835691452026367,15.713121032714843,15.727831649780274,15.5513352394104,15.652926387786865,15.677021913528442,15.46636794090271
1997-02-25,51.7882327052232,A,15.786665916442873,15.703315925598144,15.754796600341797,15.569720268249512,15.662223052978515,15.67827067375183,15.461995873451233
1997-02-26,51.91598724060116,A,15.982768058776855,15.747441482543945,15.771954917907715,15.596684741973878,15.676898746490478,15.682208995819092,15.459438552856446
1997-02-27,52.15441050551615,A,15.958263397216797,15.820983695983887,15.79156723022461,15.623649644851685,15.690113010406494,15.687116374969483,15.457712116241455
1997-02-28,52.39790979797767,A,15.884723663330078,15.889622497558594,15.79892110824585,15.661645650863647,15.697485809326173,15.692502460479737,15.455498809814452
1997-03-03,52.53316666065674,A,16.05630874633789,15.933745956420898,15.82343349456787,15.699641513824464,15.711689682006837,15.701061229705811,15.45414342880249
1997-03-04,52.66345061865628,A,16.007280349731445,15.977868843078614,15.840592384338379,15.731508684158324,15.725398635864257,15.708644199371339,15.452542905807496
1997-03-05,52.658112117602975,A,15.958263397216797,15.972967910766602,15.860204696655273,15.767053651809693,15.738127250671386,15.71428002357483,15.451650733947753
1997-03-06,52.62512098946842,A,15.958263397216797,15.972967910766602,15.896975803375245,15.796469974517823,15.748913135528564,15.719672966003419,15.450877752304077
1997-03-07,52.78619442327359,A,16.25241470336914,16.046506118774413,15.968064308166504,15.833239889144897,15.764111442565918,15.729221611022949,15.452409782409667
1997-03-10,52.87717502133291,A,16.325956344604492,16.100435638427733,16.017090797424316,15.872461223602295,15.779799976348876,15.74047685623169,15.454786248207093
1997-03-11,53.09982902616101,A,16.448528289794922,16.18868522644043,16.083277034759522,15.919036817550658,15.801371803283692,15.75417200088501,15.457656373977661
1997-03-12,53.382235119297356,A,16.571090698242188,16.311250686645508,16.142109298706053,15.957032108306885,15.825394878387451,15.76836428642273,15.461377663612366
1997-03-13,53.567555414230405,A,16.399505615234375,16.399499130249023,16.186233520507812,15.98890037536621,15.844515419006347,15.779626636505126,15.465313634872437
1997-03-14,53.47538146685633,A,16.325956344604492,16.414207458496094,16.230356788635255,16.014638948440552,15.85677209854126,15.79063913345337,15.46864351272583
1997-03-17,53.44576890305239,A,16.473045349121094,16.443625259399415,16.272030448913576,16.047731971740724,15.867067737579346,15.803365268707275,15.47378140449524
1997-03-18,53.172884601802856,A,16.25241470336914,16.40440254211426,16.296543884277344,16.06856813430786,15.8719704246521,15.813885097503663,15.477816143035888
1997-03-19,52.910761870812586,A,16.325956344604492,16.355375671386717,16.333313179016113,16.096758937835695,15.878834190368652,15.826354522705078,15.480907616615296
1997-03-20,52.72421386158445,A,16.227907180786133,16.32105598449707,16.360277557373045,16.128626680374147,15.882756385803223,15.83760064125061,15.483389697074891
1997-03-21,52.6203000706577,A,16.25241470336914,16.30634765625,16.360277557373045,16.164170932769775,15.883246536254882,15.8478777217865,15.486828560829162
1997-03-24,52.46764619611611,A,16.350473403930664,16.281833267211915,16.362729263305663,16.18991003036499,15.884717292785645,15.858892621994018,15.49135359287262
1997-03-25,52.45191677458549,A,16.301450729370117,16.29164047241211,16.348021507263184,16.21564927101135,15.884227180480957,15.868445978164672,15.496229400634766
1997-03-26,52.31354839846415,P,16.202491760253906,16.266947555541993,16.311161613464357,16.226635456085205,15.885189743041993,15.875552816390991,15.501444664001465
1997-03-27,52.05648637450154,P,15.880922317504885,16.197550582885743,16.25930328369141,16.22276840209961,15.882662582397462,15.87871548652649,15.504813752174378
1997-03-28,51.81293355719239,P,15.880922317504885,16.12325210571289,16.214799880981445,16.22257833480835,15.875232734680175,15.88163535118103,15.508063650131225
1997-03-31,51.492001328551815,P,15.806708335876465,16.01449909210205,16.148166179656982,16.21009831428528,15.86975046157837,15.884055881500244,15.51022744178772
1997-04-01,51.21682952683377,P,15.831448554992676,15.920498657226563,16.106069564819336,16.20130672454834,15.866724071502686,15.883081531524658,15.512514934539794
1997-04-02,51.03391719404431,P,15.806708335876465,15.841341972351074,16.054144763946532,16.193728971481324,15.864673748016358,15.877974767684936,15.517084622383118
1997-04-03,50.97041910777964,B,15.633554458618164,15.79186840057373,15.994709491729736,16.17749352455139,15.86455316543579,15.869679498672486,15.521510343551636
1997-04-04,50.91498992892648,B,15.65829372406006,15.747342681884765,15.935297393798828,16.147787475585936,15.86737871170044,15.862845706939698,15.526661205291749
1997-04-07,50.960112201783964,P,15.732499122619627,15.7325008392334,15.873499965667724,16.118114614486693,15.871198101043701,15.856753969192505,15.530017771720885
1997-04-08,51.024879245582724,P,15.831448554992676,15.7325008392334,15.826499748229981,16.08726062774658,15.879447765350342,15.852865867614746,15.53398938179016
1997-04-09,51.08004263249651,P,15.806708335876465,15.7325008392334,15.786921405792237,16.049041509628296,15.88671236038208,15.84921597480774,15.537716994285583
1997-04-10,51.323999313654184,P,15.95513916015625,15.796817779541016,15.794343090057373,16.02682318687439,15.897435836791992,15.848021669387817,15.542186760902405
1997-04-11,51.438996584547915,P,15.65829372406006,15.796817779541016,15.772080230712891,15.993440055847168,15.908105640411376,15.844344501495362,15.546615834236144
1997-04-14,51.43409682917323,P,15.559346199035645,15.762187194824218,15.747344017028809,15.947755098342896,15.913364734649658,15.836278371810913,15.55018931388855
1997-04-15,51.58041116783457,P,15.95513916015625,15.786925315856934,15.759713077545166,15.93289132118225,15.9250687789917,15.833141469955445,15.55465908050537
1997-04-16,51.696326365815196,P,15.880922317504885,15.801768112182618,15.767134475708009,15.91063961982727,15.937739944458007,15.828776845932007,15.558276538848878
1997-04-17,51.5633861897208,P,15.757246017456056,15.762189483642578,15.779503631591798,15.887106561660767,15.945486125946045,15.82317545890808,15.560794458389282
1997-04-18,51.695059315131054,A,15.930395126342772,15.816609764099121,15.806713771820068,15.871005582809449,15.953753700256348,15.819791116714477,15.564779644012452
1997-04-21,51.87482672105963,A,15.806708335876465,15.866082191467285,15.814134693145752,15.843817329406738,15.959057273864746,15.814684352874757,15.57043203830719
1997-04-22,51.85055506039014,A,15.930395126342772,15.86113338470459,15.824029350280762,15.82526454925537,15.967324848175048,15.812999782562256,15.57670286655426
1997-04-23,51.80734616660707,A,15.781976699829102,15.841344261169434,15.821556186676025,15.80423879623413,15.966740684509277,15.81055944442749,15.584036021232604
1997-04-24,52.11408352691811,A,16.202491760253906,15.930393409729003,15.846291446685791,15.820317268371582,15.975547714233398,15.812567081451416,15.594313859939575
1997-04-25,52.150964497745065,A,15.930395126342772,15.930393409729003,15.873501586914063,15.822790908813477,15.9779319190979,15.813067846298217,15.603952960968018
1997-04-28,52.58020174863419,A,16.449867248535156,16.05902519226074,15.962553691864013,15.85494885444641,15.99070556640625,15.818763332366943,15.617272095680237
1997-04-29,52.95120252262143,A,16.499345779418945,16.172815322875977,16.016974353790282,15.888343715667725,16.003978652954103,15.82373950958252,15.631319861412049
1997-04-30,53.574130650546046,A,16.746707916259766,16.36576156616211,16.103552913665773,15.935343694686889,16.02367000579834,15.833374681472778,15.647085595130921
1997-05-01,53.93223059527509,A,16.820911407470703,16.48944549560547,16.209919452667236,15.994711542129517,16.048277187347413,15.844965896606446,15.662019367218017
1997-05-02,54.417721446967626,A,16.771438598632812,16.657654190063475,16.29402379989624,16.050368785858154,16.072875366210937,15.85824788093567,15.67490131855011
1997-05-05,54.80110446604999,A,17.365123748779297,16.840705490112306,16.449865341186523,16.13200001716614,16.103464012145995,15.87819519996643,15.690751695632935
1997-05-06,55.21242852257353,A,17.38986587524414,17.018809509277343,16.59581241607666,16.20992088317871,16.135528011322023,15.898875532150269,15.705643095970153
1997-05-07,55.282490983717416,A,17.16722869873047,17.102913665771485,16.734337615966798,16.27794690132141,16.159217224121093,15.918057985305786,15.720022840499878
1997-05-08,55.39182386245535,A,17.414600372314453,17.221651458740233,16.855548477172853,16.35091996192932,16.188343963623048,15.93922848701477,15.735037913322449
1997-05-09,55.55390141321669,A,17.38986587524414,17.3453369140625,17.001495552062988,16.437498569488525,16.218446807861326,15.95796630859375,15.74956844329834
1997-05-12,55.41357805933234,A,17.56301498413086,17.384915161132813,17.112810325622558,16.537682008743285,16.248580932617188,15.980135307312011,15.764122648239136
1997-05-13,55.14953942635126,A,17.38986587524414,17.384915161132813,17.201862335205078,16.60941834449768,16.276232643127443,16.00081563949585,15.776969046592713
1997-05-14,55.14100066942691,A,17.56301498413086,17.46407241821289,17.283493041992188,16.69352297782898,16.308327674865723,16.023227462768556,15.79019995212555
1997-05-15,54.91656421669246,A,17.340383529663086,17.449229049682618,17.335440254211427,16.77267985343933,16.33597007751465,16.042441606521606,15.80255832195282
1997-05-16,54.58625433334242,A,17.290910720825195,17.429438018798827,17.387387466430663,16.840705633163452,16.35673999786377,16.060425720214845,15.814549021720886
1997-05-19,54.11005229756765,A,17.093017578125,17.335438537597657,17.360176849365235,16.905021095275877,16.37208122253418,16.075940599441527,15.824828476905823
1997-05-20,53.71625490479656,A,16.94459342956543,17.246384048461913,17.315649604797365,16.955731010437013,16.38200252532959,16.09168716430664,15.834726715087891
1997-05-21,53.12317970157137,P,16.771438598632812,17.088068771362305,17.276070594787598,17.005204105377196,16.386009483337403,16.105702180862426,15.843638916015625
1997-05-22,52.61855953289783,P,16.697233200073242,16.959438705444335,17.204333877563478,17.029941177368165,16.391964035034178,16.118239727020264,15.851097359657288
1997-05-23,52.22709724863444,P,16.746707916259766,16.85059814453125,17.14001808166504,17.070756816864012,16.400379066467284,16.128575582504272,15.858803176879883
1997-05-26,51.985384232803575,P,16.746707916259766,16.7813362121582,17.05838737487793,17.085598850250243,16.40585231781006,16.136460027694703,15.86614812374115
1997-05-27,51.79035459751745,P,16.623031616210938,16.717023849487305,16.98170394897461,17.091783142089845,16.413264656066893,16.142617540359495,15.872513799667358
1997-05-28,51.58425577319954,P,16.474594116210938,16.65765495300293,16.872861862182617,17.078177452087402,16.416237411499022,16.147535800933838,15.878137288093567
1997-05-29,51.502037254818994,P,16.499345779418945,16.61807746887207,16.788758087158204,17.062099170684814,16.42166618347168,16.152211284637453,15.883403344154358
1997-05-30,51.35799257444541,P,16.499345779418945,16.568605041503908,16.709601593017577,17.04849452972412,16.426604804992675,16.15492567062378,15.889030284881592
1997-06-02,51.284209063452174,P,16.57354736328125,16.533972930908202,16.657654571533204,17.00891571044922,16.43106628417969,16.157891788482665,15.895750021934509
1997-06-03,51.305220974686215,P,16.647754669189453,16.538917541503906,16.627970695495605,16.971810150146485,16.437992362976075,16.161109771728515,15.902720484733582
1997-06-04,51.431814328626864,P,16.499345779418945,16.54386787414551,16.60076141357422,16.938416004180908,16.443929443359377,16.164559593200682,15.909069213867188
1997-06-05,51.602142911301435,P,16.647754669189453,16.573549652099608,16.59581356048584,16.900073719024657,16.459266090393065,16.170964336395265,15.915919394493104
1997-06-06,51.78635729235265,P,16.697233200073242,16.613127136230467,16.590866088867188,16.865442085266114,16.475592308044433,16.175412521362304,15.922656078338623
1997-06-09,52.04613424758534,P,16.870391845703125,16.672496032714843,16.603234481811523,16.830810928344725,16.496865978240965,16.18330821990967,15.930258555412292
1997-06-10,52.458564159521245,A,17.241437911987305,16.791232681274415,16.66507511138916,16.823389530181885,16.52506576538086,16.195894918441773,15.93995686531067
1997-06-11,52.91489471494685,A,17.26617431640625,16.944598388671874,16.74423313140869,16.808547496795654,16.554255084991453,16.209464416503906,15.949899144172669
1997-06-12,53.49701681826278,A,17.612485885620117,17.137544631958008,16.855547142028808,16.822152614593506,16.593833713531495,16.22919343948364,15.962294783592224
1997-06-13,54.0669927918708,A,17.612485885620117,17.32059516906738,16.966861152648924,16.838231372833253,16.632917556762695,16.250148134231566,15.973848333358765
1997-06-16,54.403899698153275,A,17.38986587524414,17.424489974975586,17.048493003845216,16.85307378768921,16.666064891815186,16.268631496429443,15.983807544708252
1997-06-17,54.54513025562739,A,17.56301498413086,17.4888053894043,17.140019035339357,16.88399486541748,16.700696220397948,16.290071992874147,15.994151368141175
1997-06-18,54.65899837095369,A,17.538272857666016,17.54322509765625,17.243911743164062,16.92233657836914,16.73532751083374,16.31101993560791,16.0046120595932
1997-06-19,54.490732858298465,A,17.56301498413086,17.5333309173584,17.335437774658203,16.96562566757202,16.76748502731323,16.332460432052613,16.015076160430908
1997-06-20,54.30865010042965,A,17.48880386352539,17.508594512939453,17.414594841003417,17.002730464935304,16.80409523010254,16.35610043525696,16.02480829715729
1997-06-23,54.22403323803559,A,17.365123748779297,17.503646087646484,17.464068031311037,17.033651256561278,16.84021078109741,16.376787757873537,16.03404239654541
1997-06-24,54.18013674363204,A,17.68669319152832,17.528381729125975,17.508593559265137,17.086834335327147,16.874841861724853,16.399955320358277,16.043921933174133
1997-06-25,54.10447024048403,A,17.624855041503906,17.545698165893555,17.5444616317749,17.144347381591796,16.909720516204835,16.423730230331422,16.05289080619812
1997-06-26,54.05361324689752,A,17.636343002319336,17.56036376953125,17.546847343444824,17.201197242736818,16.9473024559021,16.446394290924072,16.062157683372497
1997-06-27,53.99189173720787,A,17.598873138427734,17.582377624511718,17.545486068725587,17.256173610687256,16.9806720161438,16.467212858200075,16.070996646881103
1997-06-30,53.90931654877196,A,17.36155891418457,17.581664657592775,17.542655372619627,17.295574188232422,17.01176902770996,16.485413150787352,16.07949110984802
1997-07-01,53.710952919562345,A,17.46148681640625,17.536623382568358,17.532502555847167,17.33626079559326,17.04239086151123,16.504857854843138,16.087763409614563
1997-07-02,53.58230193471969,P,17.523935317993164,17.51643943786621,17.531068801879883,17.387490272521973,17.07723003387451,16.521985359191895,16.096588554382325
1997-07-03,53.48317986289886,P,17.586387634277344,17.506448364257814,17.533406066894532,17.434421920776366,17.10490795135498,16.54022783279419,16.105604538917543
1997-07-04,53.443008031404844,P,17.586387634277344,17.503951263427734,17.543164443969726,17.47887964248657,17.138027801513672,16.557979860305785,16.11498475074768
1997-07-07,53.55638622435088,A,17.711286544799805,17.57389678955078,17.577780723571777,17.520924377441407,17.163256187438964,16.576980876922608,16.125596504211426
1997-07-08,53.75013634662963,A,17.96109962463379,17.67381935119629,17.605221366882326,17.55690746307373,17.19249126434326,16.598234958648682,16.13745732307434
1997-07-09,53.82935809909899,A,17.89864730834961,17.74876174926758,17.632600593566895,17.5885311126709,17.21553005218506,16.619600028991698,16.14839883327484
1997-07-10,54.050259783603416,A,18.21090507507324,17.873665237426756,17.690056800842285,17.618452072143555,17.24332992553711,16.64580355644226,16.160780186653138
1997-07-11,54.194530262037226,A,18.09848976135254,17.976085662841797,17.740018463134767,17.642752265930177,17.269870948791503,16.671373157501222,16.173085150718688
1997-07-14,54.16785320377935,A,17.97359275817871,18.02854690551758,17.80122184753418,17.671938610076904,17.28204032897949,16.692752170562745,16.18488704204559
1997-07-15,54.11184334726973,A,18.123470306396484,18.061021041870116,17.867420196533203,17.699961376190185,17.29671241760254,16.71612021446228,16.197195444107056
1997-07-16,54.324225855495136,A,18.48568153381348,18.17842788696289,17.963594818115233,17.747331809997558,17.3230814743042,16.741149349212648,16.21167917251587
1997-07-17,54.22289991614974,A,18.285852432250977,18.193417358398438,18.0335412979126,17.783473682403564,17.34050651550293,16.76442523956299,16.225770807266237
1997-07-18,54.033210582518045,A,17.97359275817871,18.168437957763672,18.072261810302734,17.807713127136232,17.352181053161623,16.785313930511474,16.238908195495604
1997-07-21,53.9039430418924,A,17.911130905151367,18.155945587158204,18.09224624633789,17.835013484954835,17.359143371582032,16.803862152099608,16.25246169090271
1997-07-22,53.8264300816345,A,18.16094207763672,18.16343994140625,18.112230491638183,17.858725929260252,17.374564895629884,16.825398769378662,16.267021484375
1997-07-23,53.45513955921526,A,18.123470306396484,18.09099769592285,18.134712791442873,17.883656692504882,17.385774002075195,16.84705083847046,16.280665431022644
1997-07-24,53.2323335862177,A,18.04852867126465,18.043532943725587,18.11847515106201,17.90426597595215,17.399936904907225,16.867953491210937,16.293813228607178
1997-07-25,53.16604840792297,A,17.97359275817871,18.043532943725587,18.10598545074463,17.923001956939697,17.413590545654298,16.885165271759032,16.307193441390993
1997-07-28,53.235863515562556,A,18.04852867126465,18.071012496948242,18.11347904205322,17.9573504447937,17.43270076751709,16.902390995025634,16.32143392562866
1997-07-29,53.38062726711729,A,18.410737991333008,18.1209716796875,18.142205810546876,18.00481300354004,17.462023658752443,16.922013092041016,16.338092546463013
1997-07-30,53.729153354762246,A,18.71051788330078,18.23838119506836,18.164689445495604,18.06414213180542,17.5008052444458,16.943407363891602,16.355885825157166
1997-07-31,54.30539810050593,A,18.985300064086918,18.425735473632812,18.2346342086792,18.134087753295898,17.546566581726076,16.969265308380127,16.374445972442626
1997-08-01,54.812329941659705,A,18.79794692993164,18.5906063079834,18.317069625854494,18.194665718078614,17.58759136199951,16.993985214233398,16.392312173843383
1997-08-04,55.17127840395974,A,18.760473251342773,18.732995223999023,18.402003860473634,18.24712505340576,17.627866668701174,17.016859493255616,16.410112380981445
1997-08-05,55.35889244074847,A,18.872880935668945,18.825423812866212,18.473197746276856,18.29271411895752,17.67286365509033,17.043064155578612,16.42847462654114
1997-08-06,55.499382477006314,A,19.06023979187012,18.89536819458008,18.566874694824218,18.350793743133544,17.724576568603517,17.070406990051268,16.448380756378175
1997-08-07,55.27958197091774,A,18.872880935668945,18.872884368896486,18.64930992126465,18.38389253616333,17.772047271728514,17.0968567276001,16.467228684425354
1997-08-08,55.0092100716923,A,18.610593795776367,18.83541374206543,18.713010025024413,18.40949773788452,17.814272232055664,17.12043851852417,16.484158120155335
1997-08-11,54.98075752352906,A,18.97281265258789,18.877881622314455,18.805438423156737,18.45945873260498,17.862257537841796,17.146661911010742,16.50277726650238
1997-08-12,54.845927649717986,A,18.872880935668945,18.877881622314455,18.851652717590333,18.496929264068605,17.906760063171387,17.17237621307373,16.520411095619203
1997-08-13,54.555591856718024,A,18.897872924804688,18.845408248901368,18.870388221740722,18.517538833618165,17.954730606079103,17.199330024719238,16.537441420555115
1997-08-14,54.48090440194713,A,18.94784545898437,18.860401153564453,18.86664276123047,18.550638484954835,18.000732421875,17.229999256134032,16.554357371330262
1997-08-15,54.28875682543751,A,18.385761260986328,18.815434646606445,18.825424194335938,18.571246910095216,18.03450298309326,17.255047645568848,16.568341498374938
1997-08-18,53.51199272742709,P,17.78622817993164,18.578117752075194,18.727999687194824,18.56500177383423,18.052819709777832,17.2748428440094,16.579449362754822
1997-08-19,53.0065395511123,P,18.135967254638672,18.43073501586914,18.654308319091797,18.563753032684325,18.07071029663086,17.297888031005858,16.59048478126526
1997-08-20,52.67300344421435,P,18.373275756835938,18.32581558227539,18.58561191558838,18.576243305206297,18.092852325439452,17.323553705215453,16.600764236450196
1997-08-21,52.12897488131978,P,18.07351493835449,18.150949478149414,18.505675315856934,18.57749261856079,18.10207290649414,17.347953310012816,16.60881640434265
1997-08-22,51.87070931421266,P,17.9486083984375,18.063518905639647,18.439476776123048,18.57624340057373,18.108795356750488,17.37085645675659,16.616851081848143
1997-08-25,52.0025736862306,P,17.848684310913086,18.076010131835936,18.327063941955565,18.56625118255615,18.117971725463867,17.392018308639525,16.624386138916016
1997-08-26,51.86912853287286,P,17.773744583129883,18.00356559753418,18.21715030670166,18.534401512145998,18.12218631744385,17.4114412689209,16.63215356826782
1997-08-27,51.61226878230068,P,17.83619499206543,17.89614944458008,18.110982513427736,18.490685367584227,18.128144760131836,17.431736135482787,16.640476055145264
1997-08-28,51.49446209570599,P,17.773744583129883,17.836195373535155,17.993572425842284,18.430107593536377,18.132359352111816,17.449922189712524,16.64897192955017
1997-08-29,51.39266161150845,P,17.68631362915039,17.783736419677734,17.923627662658692,18.374525928497313,18.136309547424318,17.47020238876343,16.657273445129395
1997-09-01,51.3844147506957,P,17.68631362915039,17.751262283325197,17.913636207580566,18.320817947387695,18.14273334503174,17.491472063064574,16.663875217437745
1997-09-02,51.57336912079578,P,17.9486083984375,17.786235046386718,17.89490032196045,18.274604320526123,18.14797164916992,17.51140675544739,16.672274112701416
1997-09-03,51.65285568160766,P,17.78622817993164,17.77624168395996,17.83619556427002,18.2109037399292,18.151199111938478,17.530459814071655,16.67961833000183
1997-09-04,51.64872904127217,P,17.46148681640625,17.713790130615234,17.774992752075196,18.140334033966063,18.147701988220216,17.54750222206116,16.68533884048462
1997-09-05,51.492938749198345,P,17.24915313720703,17.626358032226562,17.70504722595215,18.072262001037597,18.140707588195802,17.5606898021698,16.690240459442137
1997-09-08,51.473393110161396,P,17.67381477355957,17.6238582611084,17.687560272216796,18.007312107086182,18.1469527053833,17.57936086654663,16.697022609710693
1997-09-09,51.437223057782354,P,17.811208724975586,17.596378326416016,17.69130668640137,17.954228496551515,18.15394714355469,17.59816900253296,16.705584392547607
1997-09-10,51.50472570893535,P,17.698801040649414,17.57889289855957,17.677567291259766,17.89427490234375,18.157444458007813,17.61733724594116,16.713948345184328
1997-09-11,51.634206320961106,P,17.561403274536133,17.598876190185546,17.65633316040039,17.824952793121337,18.156944770812988,17.630926361083983,16.7217467212677
1997-09-12,52.04047003921634,P,17.723787307739258,17.69380302429199,17.66008052825928,17.791854095458984,18.159692764282227,17.64886028289795,16.730964064598083
1997-09-15,52.18444291238754,P,17.761253356933594,17.711290740966795,17.6675745010376,17.790605354309083,18.1606921005249,17.661974143981933,16.74036873817444
1997-09-16,52.29905562472761,P,17.998565673828125,17.748762130737305,17.67257022857666,17.783735275268555,18.16144142150879,17.676966342926026,16.750352926254273
1997-09-17,52.46070923836834,A,17.986083984375,17.806218719482423,17.692555809020995,17.764375686645508,18.163190155029298,17.68936010360718,16.761367392539977
1997-09-18,53.23628447953619,A,18.8853816986084,18.071014404296875,17.834945297241212,17.804969024658202,18.1766796875,17.710004806518555,16.7774853515625
1997-09-19,53.597855338882745,A,18.460702896118164,18.218397521972655,17.956100273132325,17.830573749542236,18.18392395019531,17.726897449493407,16.79257266521454
1997-09-22,53.81369218831927,A,18.27335357666016,18.32081756591797,18.016054153442383,17.85180721282959,18.18991916656494,17.735979747772216,16.807087473869323
1997-09-23,53.87754479842699,A,18.135967254638672,18.34829788208008,18.04853000640869,17.86991834640503,18.190169105529787,17.743440761566163,16.821158146858217
1997-09-24,53.92016649492057,A,18.11098289489746,18.37327766418457,18.089748191833497,17.88365774154663,18.182675132751466,17.752878303527833,16.835468144416808
1997-09-25,53.298504019705966,A,18.173423767089844,18.23088607788086,18.150950241088868,17.90364170074463,18.180426559448243,17.760466537475587,16.849847512245177
1997-09-26,52.99428239760729,A,18.24809455871582,18.18836441040039,18.203380966186522,17.9317307472229,18.185916595458984,17.769048824310303,16.863507566452025
1997-09-29,52.9490222328881,A,18.348974227905277,18.203488540649413,18.26215305328369,17.964863777160645,18.194673461914064,17.776908416748046,16.87852186203003
1997-09-30,52.97262399280836,A,18.298526763916016,18.23600044250488,18.292149162292482,17.98235969543457,18.19742515563965,17.785995025634765,16.893405332565308
1997-10-01,53.06478579282458,A,18.374195098876957,18.288642883300785,18.330960273742676,18.01175804138184,18.202439651489257,17.794106826782226,16.90866714477539
1997-10-02,53.34634534947693,A,18.68947982788086,18.39185409545899,18.31137008666992,18.07315769195557,18.21525867462158,17.807597789764404,16.925019698143004
1997-10-03,53.622494948963,A,18.76512336730957,18.495259857177736,18.341812133789062,18.148956203460695,18.2310892868042,17.822339916229247,16.941382818222046
1997-10-06,53.791792296476615,A,18.777746200561523,18.581014251708986,18.392251396179198,18.204152774810794,18.245673637390137,17.839187202453612,16.95756390094757
1997-10-07,53.96822845283118,A,18.66425323486328,18.654159545898438,18.44507999420166,18.24680500030518,18.25074394226074,17.856383800506592,16.974035482406617
1997-10-08,54.02378584285267,A,18.563364028930664,18.69199333190918,18.49031810760498,18.290033149719243,18.24780086517334,17.87430305480957,16.990002617835998
1997-10-09,53.857782259171664,A,18.44986724853516,18.64407081604004,18.51796245574951,18.33445634841919,18.237092208862304,17.891829395294188,17.005034561157228
1997-10-10,53.42645736794936,A,18.2354736328125,18.538140869140626,18.51670036315918,18.360040664672855,18.225842742919923,17.906717052459715,17.017646317481994
1997-10-13,52.985650985509984,A,18.222875595092773,18.427166748046876,18.50409049987793,18.383121776580815,18.21509078979492,17.921478729248047,17.028969378471373
1997-10-14,52.52734637773266,A,18.084148406982425,18.311145782470703,18.48265266418457,18.38740091323853,18.199316139221192,17.93608989715576,17.039353718757628
1997-10-15,52.12507946979698,P,18.05892944335937,18.210258865356444,18.451126098632812,18.391043186187748,18.179289932250978,17.951933250427246,17.04973452568054
1997-10-16,51.869830017000446,P,18.273313522338867,18.174948120117186,18.409509468078614,18.36043977737427,18.167298583984376,17.969672927856447,17.060942106246948
1997-10-17,51.78595804775198,P,18.159809112548828,18.15981521606445,18.34897804260254,18.345395088195804,18.158282890319825,17.986277561187745,17.070601615905762
1997-10-20,51.758021950010544,P,18.222875595092773,18.15981521606445,18.293490982055665,18.342871189117435,18.143284149169922,18.00277084350586,17.08033131599426
1997-10-21,52.15742197743475,P,18.76512336730957,18.296010208129882,18.303577995300294,18.37432899475098,18.141128997802735,18.02394453048706,17.092527151107788
1997-10-22,52.76527061424488,A,19.067806243896484,18.497785568237305,18.354022216796874,18.42217016220093,18.14452766418457,18.049629135131838,17.107094364166258
1997-10-23,53.160013345525165,A,18.777746200561523,18.598672103881835,18.386810111999512,18.452386283874514,18.141125679016113,18.070929050445557,17.12094669342041
1997-10-24,53.492985198214434,A,18.575971603393555,18.681904602050782,18.42085990905762,18.4687801361084,18.144929885864258,18.08971643447876,17.132564477920532
1997-10-27,53.17395764222991,A,17.403146743774414,18.51795883178711,18.338887023925782,18.421488761901855,18.137268257141113,18.095043983459473,17.13917610168457
1997-10-28,52.81354471975249,A,18.159809112548828,18.396895980834962,18.34645309448242,18.414552879333495,18.137745094299316,18.104227695465088,17.15006130695343
1997-10-29,52.20522028229482,P,18.19763946533203,18.22286262512207,18.360324096679687,18.40572509765625,18.134232368469238,18.113542346954347,17.161503381729126
1997-10-30,51.77885459975619,P,18.17241668701172,18.10179672241211,18.35023441314697,18.379871940612794,18.136210403442384,18.11914165496826,17.174167547225952
1997-10-31,51.51659627779832,P,18.28591537475586,18.04378547668457,18.362845039367677,18.355911540985108,18.14295654296875,18.12587594985962,17.188012042045592
1997-11-03,52.32489065769411,P,18.714689254760746,18.306093978881837,18.412026405334473,18.35275869369507,18.1602766418457,18.139124183654786,17.203877840042114
