Date,GRADE,GPS,LVS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-10-29,73.59669651344228,A,94.12890625,89.50309906005859,87.38805618286133,87.65186080932617,79.98415840148925,67.46145648956299,62.40033895492554
2007-10-30,74.58345636962552,A,90.13255310058594,90.04507751464844,87.76940155029297,87.43865699768067,80.50838035583496,67.85096641540527,62.50867036819458
2007-10-31,74.88356560134334,A,86.9002685546875,89.97063598632812,87.67537002563476,87.6198631286621,80.94862831115722,68.21403034210205,62.58918443679809
2007-11-01,72.7392546167596,A,81.81999206542969,88.74040069580079,87.30446929931641,87.51897583007812,81.28008750915528,68.53216842651368,62.65539789199829
2007-11-02,66.71294245501062,P,76.24996185302734,85.8463363647461,86.69392242431641,87.11803932189942,81.47598533630371,68.79330032348633,62.69451223373413
2007-11-05,57.96765830817881,P,73.63797760009766,81.74815063476562,85.62562484741211,86.49018630981445,81.6716219329834,69.03484233856202,62.72435400009155
2007-11-06,51.202847082959146,P,73.0111312866211,78.32386627197266,84.18447189331054,85.73467445373535,81.85707214355469,69.26352062225342,62.75409795761109
2007-11-07,44.59446706793407,P,71.09783172607422,75.16337890625,82.56700744628907,84.7911003112793,81.95724075317383,69.47783267974853,62.76980237960815
2007-11-08,40.99071061826492,P,72.87398529052734,73.37417755126953,81.05728912353516,83.87723808288574,82.09097366333008,69.71454250335694,62.78909822463989
2007-11-09,41.44831868102799,P,75.68836975097656,73.26185913085938,79.55409774780273,83.1478443145752,82.30267425537109,69.98266124725342,62.83043264389038
2007-11-12,42.889002158767084,P,73.82736206054688,73.29973602294922,77.52394332885743,82.45599975585938,82.47715469360351,70.23301883697509,62.85971952438354
2007-11-13,46.428087200404036,P,77.1511001586914,74.12772979736329,76.22579803466797,81.99759979248047,82.68389251708984,70.52764930725098,62.91675855636597
2007-11-14,49.902906648138305,P,74.25830841064453,74.75982513427735,74.96160202026367,81.31848602294922,82.84178573608398,70.79465763092041,62.96295770645142
2007-11-15,52.76810160359438,P,74.80032348632812,75.1450927734375,74.25963516235352,80.78205223083496,82.99288848876954,71.05618137359619,63.010789432525634
2007-11-16,55.59430768154652,P,77.54940795898438,75.51730041503906,74.38957977294922,80.54175109863282,83.23671600341797,71.33285430908204,63.091891059875486
2007-11-19,57.19471692018332,P,72.14915466308594,75.18165893554688,74.24069747924804,79.93316116333008,83.3607844543457,71.55173736572266,63.15503538131714
2007-11-20,57.00511309630116,P,74.4281005859375,74.63705902099609,74.38239440917968,79.28343315124512,83.4277815246582,71.79556488037109,63.226668720245364
2007-11-21,56.83477840792571,P,72.12306213378906,74.210009765625,74.48491744995117,78.52596244812011,83.34498260498047,72.01634201049805,63.28445859909058
2007-11-22,55.74018859511358,P,72.12306213378906,73.67455749511718,74.40982513427734,77.73355712890626,83.22835845947266,72.22432033538819,63.3451216506958
2007-11-23,52.33733785130912,P,72.6781005859375,72.7002960205078,74.10879821777344,76.83144798278809,83.10572662353516,72.42544219970704,63.40829885482788
2007-11-26,50.048354285803235,P,69.85063934326172,72.24059295654297,73.71112594604492,75.61753463745117,82.86242172241211,72.59979145050049,63.45733875274658
2007-11-27,47.097228924075104,P,69.60902404785156,71.27677764892579,72.95691833496093,74.59135818481445,82.53527252197266,72.78981239318847,63.50102403640747
2007-11-28,47.84811053041441,P,75.03538513183594,71.85924224853515,73.03462600708008,73.99811401367188,82.3651025390625,73.02430198669434,63.576052856445315
2007-11-29,48.63535262834721,P,73.75550842285156,72.18573150634765,72.93014450073242,73.59488983154297,82.12584548950196,73.24089946746827,63.64438846588135
2007-11-30,50.249015759563825,P,74.04937744140625,72.45998687744141,72.58014144897462,73.48486061096192,81.91362289428712,73.451097946167,63.71481367111206
2007-12-03,52.582690549875394,P,72.16874694824219,72.9236083984375,72.58210067749023,73.41139907836914,81.53723831176758,73.6419023513794,63.78703462600708
2007-12-04,55.05610968717158,P,71.35905456542969,73.27361450195312,72.27519607543945,73.32879524230957,81.13982711791992,73.81579433441162,63.870095348358156
2007-12-05,55.2865609822477,P,73.97754669189453,73.06204681396484,72.46064453125,73.47278099060058,80.84402160644531,74.00992923736572,63.95808618545532
2007-12-06,56.925529257203586,A,76.73969268798828,73.65888366699218,72.92230758666992,73.66606636047364,80.58961563110351,74.22802856445313,64.05476167678833
2007-12-07,58.66103312160311,A,77.62776184082031,74.374560546875,73.4172737121582,73.76303596496582,80.39972503662109,74.45735942840577,64.16730491638184
2007-12-10,61.35974942629829,A,78.68561553955078,75.67793426513671,74.3007713317871,74.00594863891601,80.16791244506835,74.70366813659668,64.29620569229127
2007-12-11,62.80090007558087,A,75.53165435791016,76.51245422363282,74.89303436279297,73.92497634887695,79.79061294555665,74.92078815460205,64.3936322402954
2007-12-12,63.96024515997288,A,77.06620025634766,77.13018493652343,75.09611587524414,74.06537094116212,79.66641403198243,75.13568801879883,64.50424915313721
2007-12-13,63.97312947209252,A,77.52328491210938,77.28690338134766,75.47289352416992,74.20151901245117,79.54012496948242,75.36991649627686,64.60758518218994
2007-12-14,63.08061189954219,A,76.85722351074219,77.13279571533204,75.75367813110351,74.16690979003906,79.39189559936523,75.59121551513672,64.70883155822754
2007-12-17,60.89014146893647,A,75.34883117675781,76.46543884277344,76.07168655395508,74.32689361572265,79.17497146606445,75.78097522735595,64.80805383682251
2007-12-18,59.58942378661877,A,72.86092376708984,75.93129272460938,76.2218734741211,74.24853477478027,78.86976257324218,75.93984832763672,64.90143182754517
2007-12-19,57.37132067133256,A,72.75643920898438,75.06934051513672,76.09976272583008,74.28020362854004,78.52550506591797,76.10792861938477,64.9869086265564
2007-12-20,53.5704830705391,P,70.01386260986328,73.5674560546875,75.42717971801758,74.17474365234375,78.10275772094727,76.20528964996338,65.05439540863037
2007-12-21,50.55520010847649,P,70.5232162475586,72.30065460205078,74.7167251586914,74.0669994354248,77.70769714355468,76.29827590942382,65.1241350364685
2007-12-24,47.823387134348046,P,69.8571548461914,71.2023193359375,73.83387908935546,74.06732521057128,77.35155517578124,76.35025405883789,65.18711612701416
2007-12-25,46.40580700840261,P,69.8571548461914,70.60156555175782,73.2664291381836,74.07973175048828,77.02231628417968,76.38074890136718,65.24438344955445
2007-12-26,44.919192084479356,P,70.47096252441406,70.14447021484375,72.60690536499024,73.85151062011718,76.67492385864257,76.3913274383545,65.29753709793091
2007-12-27,45.03341751423515,P,69.1976547241211,69.98122863769531,71.7743423461914,73.62361793518066,76.34829696655274,76.37709251403808,65.34559745788575
2007-12-28,45.37596229663046,P,69.31517028808594,69.73961944580078,71.02013702392578,73.38690757751465,76.08749176025391,76.41418251037598,65.3944087600708
2007-12-31,45.284021194468274,P,67.29090118408203,69.2263687133789,70.2143440246582,73.14301528930665,75.74689071655274,76.45401500701904,65.43283737182617
2008-01-01,44.91345039158605,P,67.29090118408203,68.71311798095704,69.65734176635742,72.93960762023926,75.34425552368164,76.5072339630127,65.48155065536498
2008-01-02,44.15223885104886,P,65.50822448730469,67.72057037353515,68.93252029418946,72.51614151000976,74.90897048950195,76.55712268829346,65.5238319015503
2008-01-03,42.36987031763855,P,62.27591323852539,66.33622207641602,68.15872535705566,71.79295253753662,74.39506538391113,76.57703918457031,65.55112701416016
2008-01-04,38.14108717991079,P,57.90086364746094,64.05336074829101,66.8964900970459,70.80660762786866,73.73867698669433,76.5402758026123,65.55785284042358
2008-01-07,33.67400688612451,P,56.02025604248047,61.799231719970706,65.5128002166748,69.67333965301513,72.97650398254395,76.4803311920166,65.55524105072021
2008-01-08,28.43395298509418,B,54.06780624389648,59.1546127319336,63.93386535644531,68.60014724731445,72.25520904541015,76.38179470062256,65.53418199539185
2008-01-09,25.300397553793534,B,56.73201751708984,57.39937133789063,62.55997085571289,67.58343811035157,71.6518440246582,76.30023616790771,65.5268359375
2008-01-10,23.67313195192223,B,56.00065994262695,56.14432067871094,61.240271377563474,66.50730686187744,71.13545738220215,76.20777244567871,65.51658397674561
2008-01-11,24.47330532139577,B,55.01462173461914,55.56707229614258,59.8102165222168,65.4151767730713,70.71075057983398,76.09336795806885,65.50140182495117
2008-01-14,26.252133542302058,B,53.8131217956543,55.12564544677734,58.46243858337402,64.33839130401611,70.31425346374512,75.99293769836426,65.48125688552857
2008-01-15,28.07909760725835,B,51.51457977294922,54.61500015258789,56.88480644226074,63.27107410430908,69.88432243347168,75.87069728851318,65.45298219680787
2008-01-16,28.442828794685283,B,51.25338745117188,53.519274139404295,55.45932273864746,62.19592151641846,69.48743354797364,75.72233715057374,65.42731958389282
2008-01-17,27.814947524398278,B,48.6218376159668,52.04350967407227,54.093915176391604,61.12632026672363,69.00239059448242,75.54668212890626,65.38846666336059
2008-01-18,27.459164368485887,B,49.366241455078125,50.91383361816406,53.24045295715332,60.06847152709961,68.47594802856446,75.38931114196777,65.34696899414062
2008-01-21,27.282462603654327,B,49.366241455078125,50.02445755004883,52.57505149841309,59.04392585754395,67.98672561645508,75.23194015502929,65.30524271011353
2008-01-22,28.806035753247272,B,51.87374496459961,50.096290588378906,52.3556453704834,58.144755363464355,67.48117851257324,75.08253551483155,65.27771915435791
2008-01-23,32.06197768288891,B,56.02675628662109,51.05096435546875,52.285119247436526,57.42254505157471,67.11654747009277,74.97916660308837,65.26201467514038
2008-01-24,35.77134845483986,B,54.70118713378906,52.2668342590332,52.155171966552736,56.69772167205811,66.71456474304199,74.85372661590576,65.24066179275513
2008-01-25,38.13087525801046,B,53.07523727416992,53.00863342285156,51.96123352050781,55.885725021362305,66.2250813293457,74.73089866638183,65.21251773834229
2008-01-28,41.07156037881012,B,54.47916793823242,54.031218719482425,52.027838134765624,55.24513835906983,65.87168159484864,74.61623302459716,65.18865081787109
2008-01-29,43.387514691504975,C,56.960567474365234,55.04858322143555,52.57243690490723,54.72862167358399,65.5223309326172,74.4750562286377,65.18025987625123
2008-01-30,42.85087967949749,C,54.74691009521485,54.7926139831543,52.92178916931152,54.19055595397949,65.1748078918457,74.25989524841309,65.159462184906
2008-01-31,43.99844205098814,C,57.300106048583984,55.31239776611328,53.78961601257324,53.94176559448242,64.8783487701416,74.05335361480712,65.1501244544983
2008-02-01,46.26523451164943,C,57.36540222167969,56.170430755615236,54.5895320892334,53.91499252319336,64.57209480285644,73.8389107131958,65.14666360855102
2008-02-04,45.87628220250806,C,53.186256408691406,55.91184844970703,54.971533584594724,53.773292541503906,64.23880714416504,73.55061443328857,65.13445272445679
2008-02-05,46.27563384957017,C,58.05105209350586,56.12994537353516,55.58926429748535,53.97245483398437,64.00764770507813,73.2714601135254,65.1451618385315
2008-02-06,46.78275891973019,C,56.287967681884766,56.43815689086914,55.61538543701172,53.95025234222412,63.6326993560791,72.9989009475708,65.1375217819214
2008-02-07,46.73914427598218,C,58.94565200805664,56.76726608276367,56.039831924438474,54.09750194549561,63.3365022277832,72.73117385864258,65.1575686454773
2008-02-08,46.19698572274566,C,58.01839065551758,56.89786376953125,56.53414726257324,54.24769039154053,63.01588249206543,72.46475269317627,65.18055391311646
2008-02-11,48.50388928437827,C,60.30386352539063,58.32138519287109,57.116616821289064,54.572227478027344,62.7785848236084,72.15791156768799,65.22009252548217
2008-02-12,48.584081186519064,C,59.70964050292969,58.65310287475586,57.391524124145505,54.98198051452637,62.545596542358396,71.84271183013917,65.2602841758728
2008-02-13,50.200052622031514,C,59.42885971069336,59.281281280517575,57.85971908569336,55.39075412750244,62.254622802734374,71.54932220458984,65.30044324874878
2008-02-14,50.34138604687762,C,59.51374435424805,59.39489974975586,58.08108291625977,55.935349464416504,61.91010383605957,71.24985973358154,65.34595684051514
2008-02-15,50.03942287345476,C,58.064109802246094,59.40404357910156,58.150953674316405,56.3702428817749,61.51883079528809,70.95927791595459,65.37668018341064
2008-02-18,48.476154173836356,C,58.064109802246094,58.956092834472656,58.638739013671874,56.8051362991333,61.106400680541995,70.63715656280517,65.41148466110229
2008-02-19,46.87888061966188,C,57.29358673095703,58.47288208007812,58.56299247741699,57.07612838745117,60.74163932800293,70.26612613677979,65.4433833885193
2008-02-20,45.19905130895347,C,57.03892135620117,57.994894409179686,58.638087844848634,57.126736640930176,60.34109375,70.0037538909912,65.47603305816651
2008-02-21,43.35370059630376,C,56.00065994262695,57.29227752685547,58.34358863830566,57.19171028137207,59.910641250610354,69.72538311004638,65.50274044036865
2008-02-22,43.01379195790403,C,57.45029067993164,57.16951370239258,58.28677864074707,57.41046295166016,59.52250259399414,69.45719909667969,65.53956922531128
2008-02-25,42.77881508863629,B,58.344913482666016,57.22567443847656,58.09088363647461,57.603750228881836,59.182424240112304,69.17869785308838,65.58345041275024
2008-02-26,43.1085879712003,B,57.783321380615234,57.323621368408205,57.89825172424317,57.644887924194336,58.88087219238281,68.8753173828125,65.6105495262146
2008-02-27,43.030819305094845,B,56.97361373901367,57.310559844970705,57.652727127075195,57.756223106384276,58.5652156829834,68.54536037445068,65.63389398574829
2008-02-28,42.436289422751514,B,53.904541015625,56.891336059570314,57.09180679321289,57.58644485473633,58.24302925109863,68.17289348602294,65.64943517684937
2008-02-29,41.05569365510809,B,54.39428329467773,56.28013458251953,56.72482414245606,57.43788890838623,57.920450592041014,67.81407386779784,65.67137567520142
2008-03-03,39.32948271919328,B,52.9119873046875,55.19354934692383,56.209611892700195,57.42417545318604,57.581547241210934,67.4665512084961,65.68590469360352
2008-03-04,37.39038320323548,B,51.96514892578125,54.02991485595703,55.676768112182614,57.119880294799806,57.223707122802736,67.12301170349122,65.69553630828858
2008-03-05,36.17408869529179,B,52.95118713378906,53.22542953491211,55.2679946899414,56.95304126739502,56.873311614990236,66.77411773681641,65.70918386459351
2008-03-06,35.802597663101444,B,51.16198348999024,52.676918029785156,54.78412704467773,56.563857841491696,56.512598190307614,66.43044757843018,65.71026138305665
2008-03-07,35.36422114682053,B,51.61254501342773,52.12057037353516,54.20035247802734,56.24356555938721,56.158545684814456,66.12301872253418,65.70614748001098
2008-03-10,35.0533278969644,B,51.37093353271485,51.81235961914062,53.50295448303223,55.79691905975342,55.84014633178711,65.79351852416993,65.6990951347351
2008-03-11,35.71196107404236,B,52.37001037597656,51.893331909179686,52.96162338256836,55.429937553405765,55.541728515625,65.44299201965332,65.69452415466309
2008-03-12,35.52662563645072,B,51.35787582397461,51.574669647216794,52.40004959106445,55.02638835906983,55.2587215423584,65.08384601593018,65.68825540542602
2008-03-13,36.067470790766635,B,50.75712585449219,51.49369812011719,52.08530807495117,54.588557434082034,55.02834579467773,64.71170558929444,65.68570873260498
2008-03-14,35.78813149660299,B,48.85692596435547,50.94257431030273,51.531572341918945,54.1281982421875,54.847467041015626,64.29307201385498,65.66925333023072
2008-03-17,34.98546906228861,B,46.91753005981445,50.051893615722655,50.93212661743164,53.570869255065915,54.665412521362306,63.82095825195312,65.64120737075805
2008-03-18,34.837116852671635,B,48.869964599609375,49.35188446044922,50.62260818481445,53.149688148498534,54.56145568847656,63.40833236694336,65.62964939117431
2008-03-19,34.49677968772213,B,47.43992233276367,48.568293762207034,50.071481704711914,52.66973819732666,54.37561378479004,63.01372890472412,65.61387962341308
2008-03-20,35.43487312537286,B,50.25431442260742,48.46773147583008,49.98071479797363,52.38242092132568,54.26068687438965,62.6980721282959,65.61512027740478
2008-03-21,37.42668548741537,B,50.25431442260742,48.74720916748047,49.844891738891604,52.02262210845947,54.16548072814941,62.4381156539917,65.61570798873902
2008-03-24,42.02876131110151,B,54.13307571411133,50.19031829833985,50.12110595703125,51.81203022003174,54.171879806518554,62.24306663513184,65.63895448684693
2008-03-25,45.33314700185994,B,54.08739471435547,51.233804321289064,50.29284439086914,51.62723388671875,54.22333610534668,62.05382926940918,65.6586749458313
2008-03-26,48.65159234799004,C,51.80842971801758,52.107505798339844,50.33789978027344,51.368974685668945,54.234436950683595,61.86093524932861,65.66938396453857
2008-03-27,49.42764315100191,C,49.70579528808594,51.99780197143555,50.232766723632814,51.15903739929199,54.25611610412598,61.6292533493042,65.67189792633057
2008-03-28,49.18128489779795,A,48.05373001098633,51.55768508911133,50.1524471282959,50.842009735107425,54.229865875244144,61.352906951904295,65.66778409957885
2008-03-31,46.914852988210555,A,48.08637619018555,50.34834518432617,50.269331741333005,50.60072917938233,54.20426856994629,61.095497093200684,65.66425796508788
2008-04-01,45.54274717960531,B,50.68529510498047,49.66792526245117,50.45086479187012,50.536736488342285,54.18049957275391,60.83083904266358,65.67924417495728
2008-04-02,45.14864681995707,B,51.26646041870117,49.55953140258789,50.83351860046387,50.45250015258789,54.08529365539551,60.60092056274414,65.69778909683228
2008-04-03,46.12601217329228,B,52.30472183227539,50.07931671142578,51.03855934143066,50.50963706970215,54.037364349365234,60.37596454620361,65.7160729598999
2008-04-04,47.57520956904184,B,51.61254501342773,50.791079711914065,51.1743824005127,50.50963706970215,54.00811050415039,60.11659591674805,65.72472511291504
2008-04-07,49.365780740411196,C,52.75527572631836,51.724859619140624,51.0366024017334,50.578854179382326,53.97363265991211,59.92265712738037,65.73719724655152
2008-04-08,50.05786365051597,C,53.21890258789063,52.231581115722655,50.94975318908691,50.62129878997803,53.898799362182615,59.710565147399905,65.7530650138855
2008-04-09,50.31865363925613,C,52.330833435058594,52.44445571899414,51.001993560791014,50.66994667053223,53.85047782897949,59.5126428604126,65.76449243545532
2008-04-10,49.88894678181958,C,52.06964111328125,52.397439575195314,51.23837814331055,50.73557243347168,53.74586853027344,59.31210865020752,65.76821449279785
2008-04-11,49.105922195032235,C,49.98659896850586,52.07225036621094,51.4316650390625,50.7920560836792,53.59829246520996,59.0851936340332,65.75531791687011
2008-04-14,47.72335993015489,C,48.33451461791992,51.18809814453125,51.456478881835935,50.86290531158447,53.50125762939453,58.87003238677978,65.73491191864014
2008-04-15,44.835432810072184,B,45.07607269287109,49.559532165527344,50.895556640625,50.67321071624756,53.241758041381836,58.62470287322998,65.70725763320922
2008-04-16,41.90086958014718,B,45.16750717163086,48.1268669128418,50.28566131591797,50.55958995819092,53.01934883117676,58.32602409362793,65.67516304016114
2008-04-17,38.2394707345528,B,43.81579208374024,46.476097106933594,49.43676834106445,50.23766384124756,52.71675163269043,58.026626930236816,65.63376319885253
2008-04-18,35.606744534742056,B,44.253299713134766,45.329437255859375,48.700843811035156,49.93761310577393,52.44144981384277,57.728666152954105,65.58988204956054
2008-04-21,32.39465295457983,B,42.464115142822266,44.155357360839844,47.67172775268555,49.35416507720947,52.084654846191405,57.431619834899905,65.53676109313965
2008-04-22,33.014342471528906,B,46.355953216552734,44.41133346557617,46.98543281555176,48.96759300231933,51.81758110046387,57.18158882141113,65.49869157791137
2008-04-23,33.367579272536574,B,45.44828796386719,44.467489624023436,46.29717826843262,48.64958591461182,51.53796966552734,56.89629623413086,65.45311273574829
2008-04-24,35.02111933676941,B,45.9968147277832,44.90369415283203,45.68989562988281,48.46413688659668,51.26763107299805,56.58886745452881,65.40844800949097
2008-04-25,36.44292407339657,B,45.89886474609375,45.23280715942383,45.2811222076416,48.35639362335205,51.024326171875,56.27157848358154,65.36446895599366
2008-04-28,39.51545647724057,B,46.87181854248047,46.11434783935547,45.13485260009766,48.2956657409668,50.800480346679684,55.95344051361084,65.32855432510377
2008-04-29,41.034549898273156,B,48.21045303344727,46.48524780273438,45.44829063415527,48.17192363739014,50.61881767272949,55.68022850036621,65.30050832748412
2008-04-30,43.383538352431,B,49.7711067199707,47.34981155395508,45.90865058898926,48.09715595245361,50.473461380004885,55.40727756500244,65.27148279190064
2008-05-01,44.27085580182173,C,46.96975326538086,47.54439926147461,46.22404670715332,47.830407524108885,50.29284324645996,55.10174224853515,65.235829372406
2008-05-02,45.109029810597356,C,47.596641540527344,47.88395462036133,46.558380889892575,47.629612350463866,50.095770263671874,54.80913642883301,65.20017597198486
2008-05-05,45.18452202506072,C,47.6684684753418,48.0432846069336,47.07881622314453,47.37527198791504,49.88224136352539,54.532332801818846,65.1566540145874
2008-05-06,44.86034544565308,C,48.71325302124024,48.14384460449219,47.31454620361328,47.14998950958252,49.70083999633789,54.29085609436035,65.11535221099854
2008-05-07,43.36746387137719,C,47.13301467895508,47.61622619628906,47.48301887512207,46.890098571777344,49.50402801513672,54.03462184906006,65.07127523422241
2008-05-08,43.19761043700441,C,46.78692626953125,47.57966079711914,47.56203002929688,46.625962829589845,49.36167572021484,53.80235248565674,65.00382106781007
2008-05-09,42.84142225809858,B,46.83917236328125,47.42816696166992,47.656060791015626,46.46859149932861,49.210573501586914,53.565512046813964,64.9318939781189
2008-05-12,42.3130062818104,B,46.33635711669922,47.16174468994141,47.6025146484375,46.368683624267575,49.07906089782715,53.330304069519045,64.84027906417846
2008-05-13,41.48680467713308,B,45.68988800048828,46.557071685791016,47.3504581451416,46.399374389648436,48.95355567932129,53.08863140106201,64.7346901512146
2008-05-14,41.66011143641359,B,47.01546859741211,46.53356246948242,47.07489433288574,46.4917724609375,48.83484130859375,52.85407646179199,64.62270195007324
2008-05-15,43.09766844641293,B,49.63396453857422,47.102970123291016,47.34131546020508,46.7826810836792,48.80428092956543,52.658439559936525,64.51776603698731
2008-05-16,44.59034884178774,C,49.68621826171875,47.67237930297851,47.55027313232422,47.0543270111084,48.76575439453125,52.46215003967285,64.43816627502441
2008-05-19,45.764636971125405,C,47.51174545288086,47.907456970214845,47.534600830078126,47.30670852661133,48.68857063293457,52.26435848236084,64.35918674468994
2008-05-20,46.37691930433877,C,46.02945709228516,47.97537078857422,47.26622123718262,47.290383720397955,48.56175956726075,52.05174404144287,64.27948900222778
2008-05-21,46.083011710996,C,44.22067260742188,47.416411590576175,46.9749870300293,47.22900295257569,48.419015502929696,51.83886852264404,64.19799560546875
2008-05-22,44.14514996658908,B,44.305545806884766,46.35072784423828,46.72684898376465,47.144439506530766,48.28998390197755,51.659164848327634,64.11810201644897
2008-05-23,42.15090860243726,B,43.78316879272461,45.170117950439455,46.42124862670899,47.03865470886231,48.188508758544934,51.51798789978027,64.02913185119628
2008-05-26,41.07667158163529,B,43.78316879272461,44.4244026184082,46.16592979431152,46.884222221374515,48.12582153320314,51.39561702728272,63.93797410964966
2008-05-27,40.72681538360867,B,43.24118423461914,43.866748046875,45.92105941772461,46.63575878143311,48.01324592590333,51.28735080718994,63.83457275390625
2008-05-28,40.943142638317106,B,43.619930267333984,43.74659957885742,45.581505584716794,46.32819995880128,47.936846084594734,51.156229934692384,63.72823305130005
2008-05-29,41.26594546142767,B,44.07700729370117,43.7008918762207,45.025809860229494,46.18356266021729,47.81329994201661,51.036993408203124,63.622382926940915
2008-05-30,42.09441916012552,B,45.34379959106445,44.01301803588867,44.59156799316406,46.07092056274415,47.71508964538575,50.940285186767575,63.51682657241821
2008-06-02,42.17534859545679,B,44.103126525878906,44.07700958251953,44.250706100463866,45.892653465271,47.5144906616211,50.84318523406982,63.41806146621704
2008-06-03,41.74308646917553,B,41.86336898803711,43.801446533203126,43.83409729003906,45.55015926361084,47.27001014709474,50.746673126220706,63.30868520736694
2008-06-04,41.26413044166772,B,41.23650360107422,43.32476119995117,43.5356803894043,45.255333709716794,47.05857162475587,50.64650428771973,63.18442071914673
2008-06-05,41.20702589362955,B,41.86336898803711,42.88203353881836,43.29146270751953,45.00915584564209,46.90172309875489,50.57891960144043,63.06280086517334
2008-06-06,39.966512989433845,B,40.25699234008789,41.864672088623045,42.93884506225586,44.68004684448242,46.745788345336926,50.487827110290525,62.93856912612915
2008-06-09,38.801020236254175,B,39.12078857421875,40.868204498291014,42.47260704040527,44.3192684173584,46.56647659301759,50.38537258148193,62.80865636825561
2008-06-10,37.48812568726221,B,36.92673110961914,39.88087692260742,41.84116172790527,43.88111057281494,46.291305313110364,50.23590244293213,62.65921897888184
2008-06-11,35.19467556874758,B,35.11141586303711,38.655859375,40.99031028747559,43.285907936096194,45.96820442199708,50.02674903869629,62.502957820892334
2008-06-12,32.27326843428256,B,35.38566589355469,37.36031875610352,40.121176147460936,42.573493003845215,45.629823303222665,49.83359382629394,62.34366022109985
2008-06-13,30.679784606760688,B,36.46310424804688,36.60154113769532,39.23310661315918,41.91233730316162,45.32683448791505,49.667472496032715,62.199185581207274
2008-06-16,30.596266324606905,B,38.89224624633789,36.55583267211914,38.71201858520508,41.48136234283447,45.04957389831544,49.51160327911377,62.06391815185547
2008-06-17,31.47456728762764,B,38.61145782470703,36.89277801513672,38.38682746887207,41.11046237945557,44.757425003051765,49.32811218261719,61.901584205627444
2008-06-18,33.13101906718012,B,37.27935791015625,37.32636642456055,37.991112899780276,40.763396644592284,44.45639549255372,49.1534366607666,61.706665954589845
2008-06-19,34.854380311173465,B,37.54708099365234,37.75864944458008,37.5594841003418,40.42547340393067,44.16594429016114,48.95590641021729,61.50463001251221
2008-06-20,35.37201446640504,B,35.88846969604492,37.64372253417969,37.1226318359375,40.03073844909668,43.88398170471192,48.74113708496094,61.29002389907837
2008-06-23,34.53204677879915,B,35.66645812988281,36.998564910888675,36.777198791503906,39.62490291595459,43.63062057495118,48.56593910217285,61.05827676773071
2008-06-24,33.269878010000035,B,34.75226974487305,36.22672729492187,36.5597526550293,39.20045719146729,43.42414451599122,48.33295127868652,60.80220569610596
2008-06-25,32.68426550989082,B,34.85675811767578,35.74220733642578,36.53428688049316,38.762298583984375,43.217929534912116,48.118639183044436,60.55877006530762
2008-06-26,31.19705191780224,B,32.77369689941406,34.787530517578126,36.2730899810791,38.19713306427002,42.9970876312256,47.85691963195801,60.29404674530029
2008-06-27,29.5046325316717,B,30.75595092773437,33.76102676391601,35.702374649047854,37.46774063110352,42.72714065551759,47.58429523468018,60.024523963928225
2008-06-30,27.687764559748043,B,30.97797966003418,32.82333106994629,34.91094799041748,36.81148328781128,42.49741794586183,47.29103639602661,59.7244739818573
2008-07-01,25.580547180054108,B,29.29977035522461,31.7328311920166,33.97977924346924,36.183303356170654,42.156294288635266,46.98693769454956,59.41482476234436
2008-07-02,22.637793758143435,B,27.713001251220703,30.304079818725587,33.02314357757568,35.50712823867798,41.801588554382334,46.66977910995483,59.10955065727234
2008-07-03,20.08286845782225,B,25.77362632751465,28.904065704345705,31.845798110961915,34.70264110565186,41.397124786376956,46.3323779296875,58.79111883163452
2008-07-04,18.91412869837978,B,25.77362632751465,27.907600784301756,30.834313774108885,33.978472805023195,40.99462001800537,46.009473094940184,58.48437550544739
2008-07-07,17.865254895254452,B,25.66261482238769,26.844527816772462,29.833929443359374,33.30556411743164,40.57043594360351,45.6854581451416,58.16130735397339
2008-07-08,17.863747910270963,B,26.23725128173828,26.232024002075196,28.9824275970459,32.7710901260376,40.130971908569336,45.374894790649414,57.8205104637146
2008-07-09,18.282456184559926,B,24.898616790771484,25.669147109985353,27.986613464355468,32.260450172424314,39.63352210998535,45.053491744995114,57.52862281799317
2008-07-10,18.83789861505619,B,22.208276748657227,24.95607719421387,26.930071449279787,31.601580715179445,39.13829257965088,44.71556791305542,57.2204755115509
2008-07-11,18.780497591661817,B,22.260522842407227,24.25345649719238,26.08052864074707,30.89145164489746,38.631570205688476,44.36367023468018,56.91043466567993
2008-07-14,18.43561050101482,B,21.90789604187012,23.502512741088868,25.173520278930663,30.04223413467407,38.11635875701904,43.99930006027222,56.5889989566803
2008-07-15,17.524926606555905,B,21.67282485961914,22.58962745666504,24.410825729370117,29.195302486419678,37.57555019378662,43.63819509506226,56.25675623893738
2008-07-16,17.50615119889208,B,22.991867065429688,22.20827751159668,23.938712310791015,28.48092794418335,37.092727241516116,43.29837762832641,55.92186900138855
2008-07-17,19.246699564378495,B,24.643943786621094,22.695410919189452,23.82574405670166,27.835771083831787,36.64986759185791,43.00577165603638,55.589332571029665
2008-07-18,21.289664914800593,B,25.192462921142575,23.281798934936525,23.767627716064453,27.30097074508667,36.21693340301513,42.71375345230103,55.26391366004944
2008-07-21,24.93980683427471,B,27.55629539489746,24.411478805541993,23.95699577331543,26.895462608337404,35.8413321685791,42.460196533203124,54.96337387084961
