Date,GRADE,GPS,MMC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-08-03,48.25824709892157,P,6.871697902679443,6.855649185180664,6.859662055969238,6.897281193733216,6.898528823852539,6.814081401824951,6.61187379360199
1994-08-04,48.297875883121144,A,6.89176082611084,6.8716991424560545,6.860664796829224,6.899788904190063,6.898109445571899,6.816713852882385,6.614073243141174
1994-08-05,48.308859598828036,A,6.851640701293945,6.873705959320068,6.858659076690674,6.898284268379212,6.896688842773438,6.818649210929871,6.616219851970673
1994-08-08,48.30743379987518,A,6.861669540405273,6.867687702178955,6.853643465042114,6.899287414550781,6.8954688167572025,6.820882120132446,6.618810606002808
1994-08-09,48.33771310062709,A,6.901796817779541,6.875713157653808,6.859662485122681,6.90330023765564,6.895051336288452,6.8234176921844485,6.621700496673584
1994-08-10,48.342578052806324,A,6.901796817779541,6.881732940673828,6.868691062927246,6.902798795700074,6.893639221191406,6.8250654649734495,6.624885909557342
1994-08-11,48.32436385131001,A,6.881733417510986,6.879727458953857,6.875713300704956,6.897281455993652,6.891825838088989,6.8269071817398075,6.627872476577759
1994-08-12,48.33534921411661,A,6.881733417510986,6.885746002197266,6.879725980758667,6.890761017799377,6.8902113723754885,6.829143466949463,6.630908312797547
1994-08-15,48.32563662793131,A,6.871697902679443,6.887751674652099,6.877719688415527,6.880729222297669,6.887998371124268,6.831082091331482,6.633598453998566
1994-08-16,48.292480568964095,A,6.89176082611084,6.88574447631836,6.880728816986084,6.874208474159241,6.885589818954468,6.833418650627136,6.636093411445618
1994-08-17,48.24143087868219,P,6.811511039733887,6.867687320709228,6.874710130691528,6.867186093330384,6.8821730804443355,6.835939078330994,6.637842359542847
1994-08-18,48.18780360126295,P,6.761351108551025,6.843610858917236,6.8616691589355465,6.861166977882386,6.87715633392334,6.838056535720825,6.6394390201568605
1994-08-19,48.16111627252638,P,6.821540355682373,6.831572246551514,6.858659124374389,6.858659100532532,6.873542327880859,6.84077588558197,6.641336627006531
1994-08-22,48.16609755345804,P,6.831575393676758,6.823547744750977,6.855649709701538,6.8546465873718265,6.870526876449585,6.844877924919128,6.643432154655456
1994-08-23,48.13753559255457,P,6.801476955413818,6.805490970611572,6.845617723464966,6.852640104293823,6.866312646865845,6.846948289871216,6.645377190113067
1994-08-24,48.180006127027404,P,6.861669540405273,6.81552267074585,6.841604995727539,6.855148029327393,6.863501224517822,6.849819521903992,6.647869439125061
1994-08-25,48.230693112401745,P,6.821540355682373,6.827560520172119,6.835585689544677,6.855649495124817,6.859489326477051,6.852388892173767,6.650259547233581
1994-08-26,48.24937660677049,P,6.831575393676758,6.829567527770996,6.830569887161255,6.855147933959961,6.856274919509888,6.85525758266449,6.6528968334198
1994-08-29,48.26998848358851,P,6.861669540405273,6.835586357116699,6.8295670509338375,6.853643369674683,6.855651588439941,6.857631464004516,6.656029348373413
1994-08-30,48.313942380247106,A,6.841606616973877,6.843612289428711,6.824551630020141,6.852640223503113,6.855621671676635,6.859506306648254,6.659012305736542
1994-08-31,48.31072825486,P,6.831575393676758,6.837593460083008,6.826558065414429,6.8506340980529785,6.855192251205445,6.861778202056885,6.661895837783813
1994-09-01,48.316353259140634,P,6.811511039733887,6.83558759689331,6.8315740585327145,6.8466216087341305,6.854361543655395,6.863849453926086,6.6646790480613705
1994-09-02,48.30560774584385,P,6.781417846679688,6.825556087493896,6.8275618076324465,6.843110466003418,6.853923616409301,6.865619773864746,6.667065546512604
1994-09-05,48.28356628067082,P,6.781417846679688,6.809505748748779,6.822546052932739,6.839097881317139,6.853883543014526,6.867887415885925,6.669944546222687
1994-09-06,48.25753756766778,P,6.781417846679688,6.797467994689941,6.820540142059326,6.833078932762146,6.8538434696197506,6.869160370826721,6.672281792163849
1994-09-07,48.205232494425616,P,6.721224308013916,6.775397777557373,6.806495618820191,6.824050307273865,6.854190931320191,6.869632506370545,6.673973305225372
1994-09-08,48.15036108778569,P,6.691131114959717,6.751321792602539,6.793454694747925,6.8145201921463014,6.855329017639161,6.868809032440185,6.6760068607330325
1994-09-09,48.074861499708135,P,6.610876083374023,6.717213439941406,6.771384763717651,6.800977325439453,6.851878108978272,6.868078203201294,6.6775898933410645
1994-09-12,47.94057089333751,B,6.500531196594238,6.661036109924316,6.735270929336548,6.782418990135193,6.846220302581787,6.865846076011658,6.678424201011658
1994-09-13,47.80868086372747,B,6.490495204925537,6.6028515815734865,6.700159788131714,6.762355709075928,6.83919807434082,6.8636130571365355,6.67935608625412
1994-09-14,47.689004594936485,B,6.420274257659912,6.542661571502686,6.6590296745300295,6.742793869972229,6.830972051620483,6.8606778287887575,6.679838364124298
1994-09-15,47.60062620193195,B,6.460398197174072,6.496514987945557,6.6239183902740475,6.727746224403381,6.823347883224487,6.858342781066894,6.680619764328003
1994-09-16,47.52817128122856,B,6.390179634094238,6.452375698089599,6.584794569015503,6.706178188323975,6.8135168075561525,6.855007138252258,6.68159182548523
1994-09-19,47.50441798316166,B,6.340019702911377,6.420273399353027,6.5406547546386715,6.681600403785706,6.8034850692749025,6.851070432662964,6.682313086986542
1994-09-20,47.432027482384854,B,6.2096099853515625,6.364096355438233,6.4834739685058596,6.652007055282593,6.791246461868286,6.845531229972839,6.682530045509338
1994-09-21,47.353993234740976,B,6.149417877197266,6.309925079345703,6.4262933254241945,6.616394472122193,6.775998306274414,6.839390106201172,6.682249045372009
1994-09-22,47.265971591913875,B,6.229672431945801,6.263779926300049,6.380147457122803,6.586801075935364,6.760750150680542,6.8324601221084595,6.682024576663971
1994-09-23,47.21084970200014,B,6.239702224731445,6.233684444427491,6.343030071258545,6.557207417488098,6.7453013515472415,6.824934186935425,6.6815054941177365
1994-09-26,47.17681608399666,B,6.239702224731445,6.213620948791504,6.316947174072266,6.526109051704407,6.728648719787597,6.818104500770569,6.680937163829803
1994-09-27,47.20613180760165,B,6.2096099853515625,6.213620948791504,6.288858652114868,6.494509220123291,6.712397403717041,6.810576033592224,6.680513865947724
1994-09-28,47.30377979101698,B,6.259769439697266,6.235691261291504,6.272808170318603,6.465918922424317,6.698553619384765,6.804245367050171,6.6802428698539735
1994-09-29,47.35538825234494,B,6.21964168548584,6.233685111999511,6.2487325191497805,6.436325454711914,6.685311784744263,6.797612910270691,6.67952497959137
1994-09-30,47.427649143240615,B,6.269799709320068,6.239704608917236,6.2366945266723635,6.410744547843933,6.673273820877075,6.7918798828125,6.679057879447937
1994-10-03,47.46886042885638,B,6.239702224731445,6.239704608917236,6.2266627788543705,6.383658766746521,6.659831352233887,6.7856469821929934,6.6779970359802245
1994-10-04,47.533849694205394,B,6.278185844421387,6.2534197807312015,6.233520364761352,6.358497166633606,6.648562936782837,6.779401040077209,6.676931600570679
1994-10-05,47.52014520557645,B,6.197175025939941,6.240900897979737,6.23829607963562,6.332294702529907,6.636276216506958,6.771748223304749,6.675608868598938
1994-10-06,47.51274388495391,B,6.146542072296143,6.226280975341797,6.2299830436706545,6.305065250396728,6.622976837158203,6.763390164375306,6.674279229640961
1994-10-07,47.44571116675737,B,6.085787773132324,6.189478588104248,6.214591598510742,6.278810834884643,6.607860460281372,6.755021333694458,6.672695074081421
1994-10-10,47.41599323560078,B,6.116164207458496,6.164770984649659,6.202237796783447,6.259592485427857,6.592348527908325,6.746856799125672,6.671262800693512
1994-10-11,47.3436695673804,B,6.095914363861084,6.1283166885375975,6.190868234634399,6.239863443374634,6.577033424377442,6.73848976612091,6.669630777835846
1994-10-12,47.30462334563409,B,6.06553840637207,6.101989364624023,6.17144513130188,6.2221266508102415,6.560910234451294,6.729719529151916,6.668246150016785
1994-10-13,47.293950967975555,B,6.06553840637207,6.085788631439209,6.156034803390503,6.202383661270142,6.544385786056519,6.721247615814209,6.666713562011719
1994-10-14,47.28385761710694,B,5.99465274810791,6.067561626434326,6.128520107269287,6.1826073169708256,6.527246026992798,6.7119674348831175,6.664284031391144
1994-10-17,47.2620984742013,B,6.014906883239746,6.047310161590576,6.106040573120117,6.166351675987244,6.510310773849487,6.702889795303345,6.661807799339295
1994-10-18,47.31735119565973,B,6.156670093536377,6.059461307525635,6.093888998031616,6.163704681396484,6.495408239364624,6.695229787826538,6.659941751956939
1994-10-19,47.446740398678344,B,6.298434734344482,6.106040573120117,6.10401496887207,6.171155524253845,6.483340997695922,6.688490109443665,6.658587276935577
1994-10-20,47.54429182371462,B,6.2376790046691895,6.140468692779541,6.113128662109375,6.171555852890014,6.470459909439087,6.681142873764038,6.657076966762543
1994-10-21,47.67510314499642,B,6.217426300048828,6.185023403167724,6.126292514801025,6.170442056655884,6.457173767089844,6.673692569732666,6.655564036369324
1994-10-24,47.784820550660264,C,6.197175025939941,6.221477031707764,6.13439359664917,6.168315696716308,6.443683309555054,6.66584084033966,6.654245765209198
1994-10-25,47.798197548070355,C,6.166795253753662,6.223502063751221,6.141481685638428,6.166174960136414,6.42918399810791,6.657386908531189,6.653022203445435
1994-10-26,47.67277716489631,C,6.045286178588867,6.1728723526000975,6.139456462860108,6.155450797080993,6.4138595008850094,6.648016290664673,6.651289715766906
1994-10-27,47.585504718044994,B,6.055409908294678,6.1364185333251955,6.1384436130523685,6.1472392082214355,6.399740676879883,6.638448505401612,6.649262619018555
1994-10-28,47.506211357944494,B,6.075662136077881,6.1080657005310055,6.146544551849365,6.137532329559326,6.384823112487793,6.6291827201843265,6.647632701396942
1994-10-31,47.44328169806116,B,6.075662136077881,6.083763122558594,6.152620077133179,6.129330325126648,6.369704847335815,6.6201158618927005,6.646101412773132
1994-11-01,47.39140883161027,B,6.055409908294678,6.061486053466797,6.142494058609008,6.118191528320312,6.354783506393432,6.610548076629638,6.644666142463684
1994-11-02,47.439922265843144,B,6.1262922286987305,6.0776872634887695,6.125279808044434,6.114647388458252,6.340075960159302,6.601788592338562,6.643388004302978
1994-11-03,47.491563664475784,B,6.156670093536377,6.097939300537109,6.117178916931152,6.115153789520264,6.326778554916382,6.593133940696716,6.6416205883026125
1994-11-04,47.49940153956012,B,6.075662136077881,6.097939300537109,6.103002500534058,6.1146475076675415,6.311660289764404,6.583967604637146,6.639744079113006
1994-11-07,47.49165781624337,B,6.045286178588867,6.091864109039307,6.08781361579895,6.11110360622406,6.295332622528076,6.575492105484009,6.6375184035301205
1994-11-08,47.53805444138859,B,6.095914363861084,6.099965000152588,6.080725526809692,6.11110360622406,6.280418777465821,6.568020224571228,6.635841796398163
1994-11-09,47.61172136694429,C,6.227549076080322,6.120216369628906,6.098951816558838,6.119204139709472,6.268338251113891,6.561765251159668,6.6348233628273015
1994-11-10,47.63210845270411,C,6.156670093536377,6.120216369628906,6.109077835083008,6.123760724067688,6.255241432189941,6.554801487922669,6.633253247737884
1994-11-11,47.65777986549575,C,6.055409908294678,6.1161659240722654,6.107052612304687,6.1267985820770265,6.240721273422241,6.547322444915771,6.631522068977356
1994-11-14,47.70735967666098,C,6.075662136077881,6.122241115570068,6.107052612304687,6.1298363447189335,6.226606159210205,6.540244851112366,6.629842841625214
1994-11-15,47.72682295286571,C,6.1262922286987305,6.1283166885375975,6.114140844345092,6.12831745147705,6.213503646850586,6.533673558235169,6.628071508407593
1994-11-16,47.648306217571154,B,6.106039047241211,6.104014682769775,6.112115526199341,6.118697667121888,6.2011999416351316,6.527695436477661,6.625853676795959
1994-11-17,47.58145659475169,B,6.004779815673828,6.073636627197265,6.096926498413086,6.1070527076721195,6.187472915649414,6.521400966644287,6.623524110317231
1994-11-18,47.51074396124749,B,5.903518199920654,6.043258285522461,6.0797121047973635,6.091357302665711,6.173325757980347,6.512601933479309,6.620638906955719
1994-11-21,47.43711273833986,B,5.903518199920654,6.008829498291016,6.065535306930542,6.076674461364746,6.161385498046875,6.503802900314331,6.617901678085327
1994-11-22,47.305287323123615,B,5.822509765625,5.948073005676269,6.038194847106934,6.059460186958313,6.148025789260864,6.493611931800842,6.614315521717072
1994-11-23,47.216351451450635,B,5.832635879516602,5.8933923721313475,5.998703527450561,6.0488276720047,6.136273021697998,6.483622536659241,6.610681359767914
1994-11-24,47.169324426512425,B,5.832635879516602,5.858963584899902,5.966300106048584,6.037688970565796,6.123717775344849,6.473532829284668,6.607145833969116
1994-11-25,47.18807408846601,B,5.863011837005615,5.850862312316894,5.947060298919678,6.027056455612183,6.113174419403077,6.463345613479614,6.603910126686096
1994-11-28,47.20101421022513,B,5.863011837005615,5.842761039733887,5.925795269012451,6.016423940658569,6.103634262084961,6.453559665679932,6.600674419403076
1994-11-29,47.33764539545567,B,5.99465274810791,5.877189636230469,5.912631320953369,6.013386082649231,6.099335117340088,6.445290789604187,6.597653050422668
1994-11-30,47.395524683657605,B,5.8427605628967285,5.879214572906494,5.886303472518921,5.9992094993591305,6.093201971054077,6.434600138664246,6.594069511890411
1994-12-01,47.42232655277266,B,5.81238317489624,5.875164031982422,5.867063808441162,5.981995153427124,6.084856185913086,6.422803168296814,6.5905313658714295
1994-12-02,47.46887927692895,B,5.923768043518066,5.887315273284912,5.869088792800904,5.974400448799133,6.078537502288818,6.41191942691803,6.587500808238983
1994-12-05,47.550262228184124,B,6.014906883239746,5.9176942825317385,5.880227661132812,5.972881484031677,6.074041595458985,6.401345157623291,6.584876637458802
1994-12-06,47.581876401896714,B,6.085787773132324,5.935921287536621,5.906555461883545,5.972375154495239,6.0715651512146,6.3919812774658205,6.582409591674804
1994-12-07,47.67915236090413,C,6.045286178588867,5.976426410675049,5.927820491790771,5.963262009620666,6.067275485992432,6.382914552688598,6.5797893738746644
1994-12-08,47.82090048365813,C,6.075662136077881,6.029082202911377,5.9521231174469,5.959211611747742,6.064395895004273,6.374853839874268,6.577468979358673
1994-12-09,47.90079903217554,C,6.095914363861084,6.06351146697998,5.975413370132446,5.961236834526062,6.060918188095092,6.367096004486084,6.575249845981598
1994-12-12,47.91632114771287,C,6.06553840637207,6.073637771606445,5.995666027069092,5.960730648040771,6.057434911727905,6.358633131980896,6.57302677154541
1994-12-13,47.91198886315642,C,6.116164207458496,6.07971305847168,6.007817173004151,5.960224246978759,6.054194478988648,6.351378707885742,6.571204798221588
1994-12-14,47.942118941929984,C,6.116164207458496,6.093888664245606,6.035157537460327,5.960730504989624,6.052574262619019,6.344425239562988,6.569580116271973
1994-12-15,48.010659671111874,C,6.247802734375,6.12831678390503,6.0786994934082035,5.972881650924682,6.054599475860596,6.338788156509399,6.568761591911316
1994-12-16,48.08939112220432,C,6.278185844421387,6.16477108001709,6.114141273498535,5.991615033149719,6.058447437286377,6.333153948783875,6.567700414657593
1994-12-19,48.1912691715234,C,6.288308620452881,6.209325122833252,6.1414814472198485,6.010854554176331,6.061890325546265,6.327119426727295,6.566887137889862
1994-12-20,48.34857343709911,C,6.430073261260986,6.27210693359375,6.175909996032715,6.04123272895813,6.068573503494263,6.322803463935852,6.566634709835053
1994-12-21,48.48477332523884,C,6.4401960372924805,6.336913299560547,6.215400981903076,6.071610736846924,6.076066656112671,6.318488445281982,6.566284923553467
1994-12-22,48.530849894637235,C,6.450330257415772,6.377418804168701,6.252867794036865,6.102495455741883,6.083762493133545,6.314074139595032,6.565393996238709
1994-12-23,48.55541420138033,C,6.419947624206543,6.405771160125733,6.285271120071411,6.130342245101929,6.0922683906555175,6.309757208824157,6.5642032098770144
1994-12-26,48.58302116601691,C,6.419947624206543,6.4320989608764645,6.320712041854859,6.158189034461975,6.100369205474854,6.30533998966217,6.563111054897308
1994-12-27,48.519737121880745,C,6.4401960372924805,6.434123516082764,6.353115224838257,6.180466198921204,6.1060397243499756,6.3007239818573,6.562070837020874
1994-12-28,48.444153400537374,C,6.4401960372924805,6.434123516082764,6.385518407821655,6.210337972640991,6.108874950408936,6.296107974052429,6.56058671951294
1994-12-29,48.381604034142555,C,6.430073261260986,6.4300721168518065,6.403745460510254,6.241222476959228,6.1127228355407714,6.291591372489929,6.559249277114868
1994-12-30,48.32768264511166,C,6.419947624206543,6.4300721168518065,6.417921638488769,6.2660314559936525,6.1167732620239255,6.286973514556885,6.558058490753174
1995-01-02,48.26782946559786,C,6.419947624206543,6.4300721168518065,6.431085538864136,6.286283493041992,6.121228713989257,6.2824560117721555,6.556769051551819
1995-01-03,48.23278633920739,C,6.4401960372924805,6.4300721168518065,6.4320978164672855,6.30400390625,6.1266967296600345,6.277940363883972,6.5556795072555545
1995-01-04,48.18489305685154,C,6.35919189453125,6.4138712882995605,6.423997402191162,6.3196991920471195,6.132974843978882,6.273417172431945,6.55467812538147
1995-01-05,48.137050187759854,C,6.336705684661865,6.395197772979737,6.412634944915771,6.332751369476318,6.138600759506225,6.269170718193054,6.55361362695694
1995-01-06,48.10329504494638,B,6.357148170471191,6.382637882232666,6.406354999542236,6.345813059806824,6.144230480194092,6.264526796340943,6.552651340961456
1995-01-09,48.07762045001999,B,6.346929550170898,6.3680342674255375,6.3990531921386715,6.3598826169967655,6.149655828475952,6.259680337905884,6.552279131412506
1995-01-10,48.05755348892301,B,6.367367267608643,6.353468513488769,6.391770315170288,6.372442770004272,6.155894975662232,6.255339241027832,6.551143765449524
1995-01-11,48.04488977761141,B,6.336705684661865,6.348971271514893,6.381421279907227,6.383469843864441,6.160103244781494,6.250089602470398,6.549954562187195
1995-01-12,48.055830392169646,B,6.37758731842041,6.357147598266602,6.376172685623169,6.389959073066711,6.1645215892791745,6.245650072097778,6.549019482135773
1995-01-13,48.06606684535077,B,6.387807369232178,6.3632794380187985,6.372958660125732,6.395440149307251,6.170764493942261,6.241212391853333,6.548234987258911
1995-01-16,48.09836670666211,C,6.449129104614258,6.383719348907471,6.375876808166504,6.40348117351532,6.1788413524627686,6.237086987495422,6.547359225749969
1995-01-17,48.10822961311795,C,6.4286932945251465,6.395984554290772,6.3747265338897705,6.403412175178528,6.18549693107605,6.232957854270935,6.546232080459594
1995-01-18,48.11979748410416,C,6.398033142089844,6.408250045776367,6.37861065864563,6.401304030418396,6.188906612396241,6.228622431755066,6.545200316905976
1995-01-19,48.072470592956186,C,6.295822143554688,6.3918970108032225,6.374522304534913,6.393578624725341,6.191689653396606,6.223465542793274,6.54365749835968
1995-01-20,48.025708280484224,B,6.295822143554688,6.373499965667724,6.368389701843261,6.387372350692749,6.196497898101807,6.218609585762024,6.542114679813385
1995-01-23,47.96655624299248,B,6.336705684661865,6.351015281677246,6.367367315292358,6.383210253715515,6.201718769073486,6.214162464141846,6.541024940013886
1995-01-24,47.892974940913746,B,6.265164375305176,6.318309497833252,6.3571470260620115,6.37445867061615,6.2044962120056155,6.2089999294281,6.539080150127411
1995-01-25,47.843197140617356,B,6.27538537979126,6.293779945373535,6.3510149955749515,6.366218137741089,6.207883138656616,6.204541540145874,6.537087023258209
1995-01-26,47.85587418330548,B,6.285605430603027,6.291736602783203,6.341816806793213,6.358994746208191,6.2134996509552005,6.2004862833023076,6.534647657871246
1995-01-27,47.908560173233944,B,6.357148170471191,6.304001808166504,6.338750886917114,6.355854773521424,6.222572250366211,6.197949004173279,6.533013603687286
1995-01-30,48.00247550535797,B,6.490015029907227,6.334663677215576,6.342839479446411,6.359358143806458,6.234302186965943,6.197843842506408,6.5318449592590335
1995-01-31,48.16612056711909,B,6.520677089691162,6.385766220092774,6.352037858963013,6.363382196426391,6.248265533447266,6.198145661354065,6.530879359245301
1995-02-01,48.338190971691354,C,6.551338195800781,6.440956783294678,6.367368364334107,6.372989511489868,6.262639579772949,6.1994563007354735,6.5300670647621155
1995-02-02,48.5222156165617,A,6.602438449859619,6.5043233871459964,6.3980299949646,6.386276149749756,6.27803563117981,6.200876703262329,6.529609742164612
1995-02-03,48.66799687124842,A,6.6433186531066895,6.561557483673096,6.4327796459197994,6.40058467388153,6.293641767501831,6.203408093452453,6.529207615852356
1995-02-06,48.76551227677292,A,6.694423675537109,6.602439212799072,6.468551445007324,6.417959380149841,6.310270004272461,6.206952133178711,6.5290112829208375
1995-02-07,48.828010903649556,A,6.684203147888184,6.635144424438477,6.510455322265625,6.433801174163818,6.324061012268066,6.211698064804077,6.5286146473884585
1995-02-08,48.886149247471195,A,6.704644680023193,6.665805721282959,6.553381252288818,6.452198123931884,6.341298694610596,6.217250332832337,6.528320219516754
1995-02-09,48.88915132472406,A,6.694423675537109,6.684202766418457,6.594263076782227,6.46803994178772,6.358939504623413,6.221897845268249,6.527178983688355
1995-02-10,48.855961668386634,A,6.684203147888184,6.692379665374756,6.626968574523926,6.48285973072052,6.3741482067108155,6.2263428544998165,6.525638520717621
1995-02-13,48.76553869036084,A,6.622878551483154,6.6780706405639645,6.640254926681519,6.4915472030639645,6.3863076400756835,6.230174617767334,6.524139559268951
1995-02-14,48.66676206858185,A,6.602438449859619,6.661717700958252,6.648431062698364,6.500234460830688,6.39664065361023,6.234102902412414,6.522339468002319
1995-02-15,48.57997395218772,A,6.673985958099365,6.6555859565734865,6.6606958389282225,6.514032101631164,6.40921464920044,6.238245067596435,6.521245217323303
1995-02-16,48.52197203568178,A,6.673985958099365,6.651498413085937,6.667850589752197,6.532940292358399,6.421181125640869,6.242788510322571,6.520200710296631
1995-02-17,48.50049746566727,A,6.704644680023193,6.6555867195129395,6.673983192443847,6.553381419181823,6.433355731964111,6.247136960029602,6.519508421421051
1995-02-20,48.534801856456035,A,6.704644680023193,6.671939945220947,6.675005292892456,6.57177836894989,6.446137857437134,6.25178638458252,6.518716683387757
1995-02-21,48.58807449443473,A,6.714866638183594,6.694425582885742,6.678071641921997,6.594263482093811,6.458111906051636,6.2561531925201415,6.517777116298675
1995-02-22,48.64618654563916,A,6.817071914672852,6.723042774200439,6.689314365386963,6.621347808837891,6.472130060195923,6.26235216140747,6.51705019235611
1995-02-23,48.72633688091673,A,6.888614177703857,6.7659684181213375,6.708733415603637,6.651498246192932,6.4849462890625,6.269772882461548,6.516581523418426
1995-02-24,48.75789328478019,A,6.806851387023926,6.786409759521485,6.720998239517212,6.673983407020569,6.495519599914551,6.276983518600463,6.516002426147461
1995-02-27,48.73892520998509,A,6.714866638183594,6.788454151153564,6.7301970481872555,6.685225987434388,6.504050760269165,6.282970542907715,6.514913671016693
1995-02-28,48.70103404260484,A,6.704644680023193,6.786409759521485,6.7404176712036135,6.694424366950988,6.509542188644409,6.289057846069336,6.513773806095124
1995-03-01,48.57893265184427,A,6.6433186531066895,6.751659107208252,6.737350940704346,6.6990233898162845,6.513604640960693,6.294835648536682,6.5122775888443
1995-03-02,48.43273140610943,A,6.673985958099365,6.708733463287354,6.737350940704346,6.702600765228271,6.518077754974366,6.300920124053955,6.511083869934082
1995-03-03,48.33261955008981,A,6.663761615753174,6.680115509033203,6.733262634277343,6.703622913360595,6.522954034805298,6.307611212730408,6.509789323806762
1995-03-06,48.305153775742305,A,6.704644680023193,6.678071117401123,6.733262634277343,6.7041339635848995,6.528647975921631,6.314508590698242,6.508699193000793
1995-03-07,48.26900475936151,P,6.673985958099365,6.671939373016357,6.729174566268921,6.703623104095459,6.533323774337768,6.319681749343872,6.5074557685852055
1995-03-08,48.281689674326685,P,6.704644680023193,6.684204578399658,6.717931842803955,6.703623104095459,6.538612747192383,6.323743848800659,6.506116979122162
1995-03-09,48.27327476033037,P,6.673985958099365,6.684204578399658,6.696469020843506,6.702601218223572,6.5434910011291505,6.328106918334961,6.504624896049499
1995-03-10,48.31550001157626,A,6.776185035705566,6.706689262390137,6.69340238571167,6.707200312614441,6.550615749359131,6.333694505691528,6.503693537712097
1995-03-13,48.36159697766964,A,6.827290058135986,6.731218338012695,6.704644727706909,6.717420887947083,6.5587625980377195,6.339995656013489,6.502918248176575
1995-03-14,48.44449497116478,A,6.847728729248047,6.765966892242432,6.7189531326293945,6.7296854019165036,6.566913251876831,6.346804990768432,6.502095949649811
1995-03-15,48.50995656058182,A,6.786412239074707,6.782320404052735,6.7332624912261965,6.735306715965271,6.5754576587677,6.354216251373291,6.501116271018982
1995-03-16,48.604377182026354,A,6.806851387023926,6.808893489837646,6.746549034118653,6.741949987411499,6.584860572814941,6.361730666160583,6.500089585781097
1995-03-17,48.60255818275067,A,6.755746841430664,6.804805850982666,6.755747556686401,6.744505095481872,6.592832546234131,6.368531513214111,6.498857116699218
1995-03-20,48.55777556891041,A,6.745527267456055,6.78845329284668,6.759835815429687,6.746549224853515,6.600804500579834,6.375230164527893,6.497673013210297
1995-03-21,48.49195862828083,A,6.735307693481445,6.765969085693359,6.765967988967896,6.747571277618408,6.60816330909729,6.382029142379761,6.4962886095047
1995-03-22,48.453685978906684,A,6.765965461730957,6.761879730224609,6.7721000671386715,6.745015954971313,6.616748504638672,6.388425874710083,6.4951072335243225
1995-03-23,48.363938359501454,P,6.694423675537109,6.739394187927246,6.774143838882447,6.735306429862976,6.623085231781006,6.39380341053009,6.4934686756134035
1995-03-24,48.3443567812596,P,6.745527267456055,6.737350273132324,6.771078062057495,6.732240223884583,6.630239629745484,6.400502061843872,6.492234833240509
1995-03-27,48.38412041175394,P,6.8375115394592285,6.755747127532959,6.772100210189819,6.738372468948365,6.638007278442383,6.408424315452575,6.491958210468292
1995-03-28,48.408315413545616,P,6.786412239074707,6.7659680366516115,6.765968561172485,6.74246084690094,6.645161657333374,6.415329294204712,6.49167475938797
1995-03-29,48.41139909428969,A,6.765965461730957,6.7659680366516115,6.76392388343811,6.748593187332153,6.652520303726196,6.420713458061218,6.491239354610443
1995-03-30,48.46773872609045,A,6.755746841430664,6.778232669830322,6.758813428878784,6.752681231498718,6.661718797683716,6.426704225540161,6.490752856731415
1995-03-31,48.48154471610911,A,6.714866638183594,6.77210054397583,6.754725408554077,6.755236482620239,6.670099687576294,6.43329879283905,6.490310618877411
1995-04-03,48.4556815736181,A,6.765965461730957,6.757791328430176,6.756769227981567,6.758302521705628,6.6786848831176755,6.440201826095581,6.490223338603974
1995-04-04,48.485700420059004,P,6.817071914672852,6.763923263549804,6.764945650100708,6.765456819534302,6.689723033905029,6.447109622955322,6.490391590595245
1995-04-05,48.52734134226494,A,6.815006732940674,6.773731517791748,6.76984977722168,6.770974922180176,6.700515460968018,6.454199299812317,6.490947368144989
1995-04-06,48.60765880584291,A,6.887178897857666,6.800017929077148,6.789125299453735,6.781634569168091,6.712546930313111,6.463023290634156,6.492212128639221
1995-04-07,48.70715040638773,A,6.9284186363220215,6.842728328704834,6.807414436340332,6.789246249198913,6.7239723396301265,6.473272294998169,6.492937114238739
1995-04-10,48.72332234264231,A,6.815006732940674,6.852536582946778,6.805163955688476,6.788632082939148,6.730472173690796,6.482387180328369,6.49309504032135
1995-04-11,48.688799728285005,A,6.784073829650879,6.845936965942383,6.804930114746094,6.78544933795929,6.73574010848999,6.492002820968628,6.492807376384735
1995-04-12,48.647518034134606,A,6.763457775115967,6.835627174377441,6.804679346084595,6.784301614761352,6.739982500076294,6.501311039924621,6.492466788291932
1995-04-13,48.54714808399507,A,6.773769378662109,6.81294527053833,6.806481599807739,6.782647514343262,6.743409118652344,6.510722374916076,6.492127602100372
1995-04-14,48.43429476510579,P,6.773769378662109,6.782015419006347,6.812371873855591,6.783548641204834,6.746018133163452,6.519829950332642,6.491587781906128
1995-04-17,48.403182765238114,P,6.763457775115967,6.771705627441406,6.812121105194092,6.78444516658783,6.747398815155029,6.528834409713745,6.491197037696838
1995-04-18,48.38750939254792,A,6.773769378662109,6.769644737243652,6.807790851593017,6.786368250846863,6.749190139770508,6.536625576019287,6.490958182811737
1995-04-19,48.368058699581006,P,6.742835998535156,6.76552038192749,6.800573778152466,6.785211777687072,6.7499539661407475,6.545626330375671,6.490113234519958
1995-04-20,48.35750376413339,P,6.753145694732666,6.761395645141602,6.787170457839966,6.788147878646851,6.751128406524658,6.555033955574036,6.488918561935424
1995-04-21,48.315022800120765,P,6.701592922210693,6.7469603538513185,6.764487886428833,6.785951161384583,6.7514762020111085,6.562812204360962,6.487365815639496
1995-04-24,48.18146658745176,P,6.505700588226318,6.695408916473388,6.733557271957397,6.769360613822937,6.7491326427459715,6.5677201414108275,6.484532649517059
