Date,GRADE,GPS,GDDY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-06-23,50.23044272988404,A,43.27000045776367,42.694000244140625,42.2810001373291,42.236000061035156,40.40879997253418,38.56330001831055,36.8257000541687
2017-06-26,50.155632845945064,A,42.56999969482422,42.726000213623045,42.35699996948242,42.25699996948242,40.52259994506836,38.6271000289917,36.87080005645752
2017-06-27,49.88585797765614,A,41.5099983215332,42.64000015258789,42.29899978637695,42.24749984741211,40.61339988708496,38.68120002746582,36.91120004653931
2017-06-28,49.83042280782433,A,42.959999084472656,42.683999633789064,42.41399955749512,42.33849983215332,40.72019989013672,38.75310001373291,36.953250045776365
2017-06-29,49.35628708982219,A,42.380001068115234,42.5379997253418,42.498999786376956,42.37949981689453,40.81279991149902,38.816400032043454,36.99015005111694
2017-06-30,48.79172484582327,A,42.41999816894531,42.36799926757813,42.530999755859376,42.402499771118165,40.90879989624023,38.88050003051758,37.03080003738403
2017-07-03,48.33207403514277,A,41.84000015258789,42.22199935913086,42.47399978637695,42.376999855041504,40.980599899291995,38.93810001373291,37.0712000465393
2017-07-04,48.346655170497364,A,41.84000015258789,42.2879997253418,42.46399993896485,42.35499992370605,41.04139991760254,38.993100013732914,37.10895004272461
2017-07-05,47.71382993440644,P,42.27999877929688,42.15199966430664,42.41799964904785,42.32949981689453,41.108799896240235,39.041300010681155,37.148650035858154
2017-07-06,47.28402298424294,P,41.84000015258789,42.04399948120117,42.29099960327149,42.241999816894534,41.16479988098145,39.10090000152588,37.187000045776365
2017-07-07,47.00267756784108,P,42.08000183105469,41.976000213623045,42.17199974060058,42.22649993896484,41.227999954223634,39.15480003356934,37.22475006103516
2017-07-10,47.09753596275354,P,42.18000030517578,42.044000244140626,42.13299980163574,42.24499988555908,41.27779998779297,39.209700050354,37.26190006256103
2017-07-11,47.278109640802406,P,42.43000030517578,42.162000274658205,42.225,42.261999893188474,41.33940002441406,39.2667000579834,37.30025007247925
2017-07-12,47.6583313311093,P,42.79999923706055,42.26600036621094,42.20900001525879,42.311499786376956,41.42639999389648,39.32710006713867,37.34065006256103
2017-07-13,48.06107896771325,A,42.34999847412109,42.36800003051758,42.205999755859374,42.35249977111816,41.49599998474121,39.38520004272461,37.376900062561035
2017-07-14,48.205342366155776,A,42.220001220703125,42.395999908447266,42.18600006103516,42.358499908447264,41.56239997863769,39.437800064086915,37.41060007095337
2017-07-17,48.41209633087416,A,42.810001373291016,42.52200012207031,42.28300018310547,42.37849998474121,41.63440002441406,39.49410007476806,37.44485008239746
2017-07-18,48.81163948640641,A,43.70000076293945,42.77600021362305,42.469000244140624,42.46650009155273,41.72480003356934,39.56260009765625,37.48500009536743
2017-07-19,49.16502243344192,A,44.0,43.01600036621094,42.64100036621094,42.529500007629395,41.8192000579834,39.63700008392334,37.526100101470945
2017-07-20,49.38718210212576,A,43.18000030517578,43.182000732421876,42.775000381469724,42.532999992370605,41.903800048828124,39.70830009460449,37.56260009765625
2017-07-21,49.702100067547214,A,43.04999923706055,43.34800033569336,42.87200012207031,42.52199993133545,41.989600067138674,39.77590007781983,37.59965009689331
2017-07-24,49.96970328113309,A,43.59999847412109,43.50599975585937,43.013999938964844,42.573499870300296,42.08040000915528,39.84590007781983,37.6415500831604
2017-07-25,49.702371725588755,A,43.54999923706055,43.475999450683595,43.12599983215332,42.67549991607666,42.14559997558594,39.918700065612796,37.68175008773804
2017-07-26,49.44025952485322,A,43.790000915527344,43.433999633789064,43.225,42.717000007629395,42.24879997253418,39.99050006866455,37.71960008621216
2017-07-27,49.343094012395795,A,43.36000061035156,43.46999969482422,43.32600021362305,42.765999984741214,42.31799995422363,40.05860008239746,37.75850008010864
2017-07-28,49.234229009073324,A,43.22999954223633,43.50599975585938,43.42700004577637,42.80650005340576,42.37919998168945,40.12510005950928,37.79265007019043
2017-07-31,48.67578506209477,A,42.97999954223633,43.38199996948242,43.4439998626709,42.86350002288818,42.42439994812012,40.177900047302245,37.82345006942749
2017-08-01,48.273306144019436,A,43.11000061035156,43.294000244140626,43.38499984741211,42.92700004577637,42.47599998474121,40.23360004425049,37.85570007324219
2017-08-02,47.6165229932837,A,42.79999923706055,43.09599990844727,43.26499977111816,42.95300006866455,42.50299995422363,40.28570003509522,37.88810007095337
2017-08-03,47.22492300691737,P,42.93999862670898,43.01199951171875,43.24099960327148,43.00799999237061,42.533399963378905,40.340400009155275,37.92085006713867
2017-08-04,46.74101489639792,P,42.56999969482422,42.87999954223633,43.19299964904785,43.03249988555908,42.54179992675781,40.39430000305176,37.95205005645752
2017-08-07,46.580480637096166,P,42.68000030517578,42.81999969482422,43.10099983215332,43.05749988555908,42.55239990234375,40.449599990844725,37.98650005340576
2017-08-08,46.36750047846846,P,42.45000076293945,42.6879997253418,42.99099998474121,43.05849990844727,42.56739990234375,40.50880001068115,38.02225006103516
2017-08-09,47.05546644941476,P,44.0,42.927999877929686,43.011999893188474,43.11849994659424,42.62459991455078,40.5820000076294,38.06620006561279
2017-08-10,46.523749825994344,P,41.290000915527344,42.59800033569336,42.804999923706056,43.06550006866455,42.619199905395504,40.628400001525875,38.10625007629395
2017-08-11,46.36430089754828,P,41.560001373291016,42.396000671386716,42.638000106811525,43.03250007629394,42.611199951171876,40.68010002136231,38.155050086975095
2017-08-14,46.393391607721604,P,42.34000015258789,42.32800064086914,42.57400016784668,43.00900001525879,42.61099998474121,40.73890003204346,38.20245008468628
2017-08-15,46.1539889159543,P,41.68999862670898,42.17600021362305,42.43199996948242,42.90849990844726,42.59919998168945,40.79280002593994,38.242400074005126
2017-08-16,45.272219920961554,P,42.2599983215332,41.827999877929685,42.37799987792969,42.82149982452392,42.58859992980957,40.84459999084473,38.28835006713867
2017-08-17,45.29596561663393,P,41.18999862670898,41.80799942016601,42.202999877929685,42.72199974060058,42.54059989929199,40.88529998779297,38.33210006713867
2017-08-18,45.379927272715406,P,41.810001373291016,41.85799942016602,42.12700004577637,42.6599998474121,42.528999938964844,40.92439998626709,38.37545007705688
2017-08-21,45.01735247474904,P,41.45000076293945,41.67999954223633,42.00400009155273,42.55249996185302,42.521799926757815,40.96309997558594,38.41875007629395
2017-08-22,45.232656466079355,P,41.869998931884766,41.715999603271484,41.94599990844726,42.468499946594235,42.51739990234375,41.01139995574951,38.46165006637573
2017-08-23,45.43690640928035,P,42.34999847412109,41.733999633789054,41.780999755859376,42.39649982452392,42.52819984436035,41.064099922180176,38.50715005874634
2017-08-24,46.198454997035675,P,42.540000915527344,42.00400009155273,41.905999755859376,42.35549983978271,42.54839988708496,41.11799991607666,38.55025007247925
2017-08-25,46.521788914240204,P,42.47999954223633,42.1379997253418,41.997999572753905,42.31799983978271,42.55599990844726,41.16959991455078,38.59070007324219
2017-08-28,47.12221720068049,A,42.720001220703125,42.39199981689453,42.03599967956543,42.30499992370605,42.562199935913085,41.22739994049072,38.627700080871584
2017-08-29,47.48386531016673,A,42.7599983215332,42.56999969482422,42.14299964904785,42.28749980926513,42.57859992980957,41.28719993591309,38.660900077819825
2017-08-30,48.18200032340574,A,43.880001068115234,42.876000213623044,42.304999923706056,42.341499900817865,42.60139991760254,41.36309993743897,38.698050079345705
2017-08-31,48.85640832850523,A,44.81999969482422,43.331999969482425,42.668000030517575,42.43549995422363,42.63559989929199,41.45039993286133,38.73990007400513
2017-09-01,49.7082931424423,A,44.95000076293945,43.82600021362305,42.98199996948242,42.55450000762939,42.66919990539551,41.53899993896484,38.7805500793457
2017-09-04,50.51310441858329,A,44.95000076293945,44.27200012207031,43.331999969482425,42.668000030517575,42.716799926757815,41.61969993591308,38.82335008621216
2017-09-05,51.422909470649245,A,45.18000030517578,44.75600051879883,43.66300010681152,42.80450000762939,42.79019996643066,41.701799926757815,38.868150081634525
2017-09-06,51.046097382244824,A,43.70000076293945,44.720000457763675,43.79800033569336,42.789500045776364,42.805,41.76259994506836,38.90995008468628
2017-09-07,50.487283211609444,A,44.02999877929688,44.5620002746582,43.947000122070314,42.926499938964845,42.83799995422363,41.82539993286133,38.96145008087158
2017-09-08,49.706680884970986,A,43.52000045776367,44.27600021362305,44.05100021362305,43.02449989318848,42.86,41.88439994812012,39.012600078582764
2017-09-11,48.9902656464356,A,43.97999954223633,44.081999969482425,44.17700004577637,43.1064998626709,42.90279998779297,41.94169994354248,39.058800067901615
2017-09-12,48.00021098759354,A,43.79999923706055,43.805999755859375,44.2810001373291,43.21199989318848,42.941999969482424,41.99169994354248,39.09595006942749
2017-09-13,48.045130120304634,A,43.93999862670898,43.853999328613284,44.28699989318848,43.295999908447264,42.975199966430665,42.04199993133545,39.1354500579834
2017-09-14,47.73272424802426,A,43.79999923706055,43.80799942016601,44.18499984741211,43.426499938964845,43.014399948120115,42.08959991455078,39.17140005111694
2017-09-15,47.639158594685206,A,43.810001373291016,43.86599960327148,44.07099990844726,43.52649993896485,43.04899993896484,42.13849994659424,39.20685005187988
2017-09-18,47.658217599439034,P,44.40999984741211,43.95199966430664,44.01699981689453,43.674499893188475,43.09359992980957,42.18569995880127,39.24895004272461
2017-09-19,47.990142349024666,A,44.869998931884766,44.16599960327149,43.98599967956543,43.824499893188474,43.14239990234375,42.24089996337891,39.29405004501343
2017-09-20,48.30925970457687,A,44.72999954223633,44.32399978637695,44.088999557495114,43.94349994659424,43.18099990844726,42.30369995117187,39.341600036621095
2017-09-21,48.716799424479696,A,44.720001220703125,44.508000183105466,44.15799980163574,44.05249996185303,43.228399963378905,42.36219997406006,39.38895004272461
2017-09-22,49.415091193802944,A,45.29999923706055,44.805999755859375,44.33599967956543,44.19349994659424,43.289999923706056,42.426199951171874,39.44055004119873
2017-09-25,48.88186851116992,A,43.150001525878906,44.55400009155274,44.25299987792969,44.214999961853025,43.296799926757814,42.46559997558594,39.48155004501343
2017-09-26,47.84887906098283,A,42.54999923706055,44.09000015258789,44.12799987792969,44.20450000762939,43.273799896240234,42.499299964904786,39.52025003433228
2017-09-27,46.81072260184632,P,42.93000030517578,43.73000030517578,44.02700004577637,44.15699996948242,43.25239990234375,42.535799980163574,39.559900035858156
2017-09-28,45.973036661646724,P,43.290000915527344,43.444000244140625,43.976000213623045,44.08050003051758,43.25459991455078,42.579199981689456,39.60300004959107
2017-09-29,44.875469013747306,P,43.5099983215332,43.08600006103516,43.94599990844726,44.00849990844726,43.263799896240236,42.626699981689455,39.648200035095215
2017-10-02,44.94771382879859,P,43.43999862670898,43.14399948120117,43.84899978637695,43.932999801635745,43.26059989929199,42.67049995422363,39.69305002212524
2017-10-03,45.36851067353462,P,43.630001068115234,43.35999984741211,43.725,43.855499839782716,43.26219993591309,42.70389995574951,39.73595003128052
2017-10-04,45.769865776986336,P,43.40999984741211,43.455999755859374,43.59300003051758,43.84099979400635,43.25459991455078,42.751699943542484,39.77905002593994
2017-10-05,45.971502015127925,P,43.61000061035156,43.51999969482422,43.48199996948242,43.819999885559085,43.25959991455078,42.78879993438721,39.822650032043455
2017-10-06,46.3315039900618,P,44.220001220703125,43.662000274658205,43.37400016784668,43.85499992370605,43.279399948120115,42.829299964904784,39.869000034332274
2017-10-09,46.66832624612391,P,44.09999847412109,43.794000244140626,43.46899986267089,43.86099987030029,43.30179992675781,42.86309993743897,39.914750022888185
2017-10-10,46.87485450870881,A,43.77999877929688,43.82399978637695,43.59199981689453,43.85999984741211,43.31519989013672,42.895599937438966,39.955050010681155
2017-10-11,47.06487567459214,A,43.91999816894531,43.92599945068359,43.690999603271486,43.85899982452393,43.33759986877441,42.92029991149902,39.99799999237061
2017-10-12,47.324271622585066,A,44.130001068115234,44.029999542236325,43.77499961853027,43.87549991607666,43.36139991760254,42.947399940490726,40.044499988555906
2017-10-13,47.306993206990235,A,44.22999954223633,44.03199920654297,43.84699974060059,43.89649982452393,43.39459991455078,42.9681999206543,40.088749980926515
2017-10-16,47.01847991955759,A,43.869998931884766,43.985999298095706,43.88999977111816,43.86949977874756,43.41839988708496,42.985399894714355,40.13119997024536
2017-10-17,46.869955937781405,A,43.84999847412109,43.99999923706055,43.91199951171875,43.81849975585938,43.44639984130859,43.00689987182617,40.1743999671936
2017-10-18,46.86580612510628,A,44.40999984741211,44.097999572753906,44.01199951171875,43.802499771118164,43.45459983825683,43.039599876403805,40.220099964141845
2017-10-19,46.85473848116151,A,44.20000076293945,44.11199951171875,44.07099952697754,43.77649974822998,43.51279983520508,43.065999870300296,40.269049968719486
2017-10-20,47.09102646122011,A,45.0,44.26599960327148,44.14899940490723,43.76149978637695,43.58159980773926,43.09639987945557,40.318149967193605
2017-10-23,47.602049987940056,A,44.97999954223633,44.487999725341794,44.23699951171875,43.852999687194824,43.634399795532225,43.122699890136715,40.36714996337891
2017-10-24,48.36219506000589,A,45.400001525878906,44.79800033569336,44.398999786376955,43.995499801635745,43.70859985351562,43.15389991760254,40.41814996719361
2017-10-25,48.816999657005276,A,45.43999862670898,45.00400009155273,44.55099983215332,44.1209997177124,43.77219985961914,43.180399894714355,40.470849952697755
2017-10-26,49.3555957495929,A,45.75,45.31399993896484,44.712999725341795,44.24399967193604,43.86339988708496,43.20199989318848,40.52359994888306
2017-10-27,49.955997002512824,A,46.540000915527344,45.62200012207031,44.9439998626709,44.395499801635744,43.95799987792969,43.24349990844726,40.580299949646
2017-10-30,50.45590826760334,A,46.31999969482422,45.89000015258789,45.18899993896484,44.539499855041505,44.055399856567384,43.2885998916626,40.63714994430542
2017-10-31,50.734959583187766,A,46.70000076293945,46.15,45.47400016784668,44.692999839782715,44.151999893188474,43.334699897766114,40.695949954986574
2017-11-01,51.108110640564405,A,46.83000183105469,46.42800064086914,45.716000366210935,44.863999938964845,44.24159996032715,43.38489990234375,40.749299964904786
2017-11-02,51.290500756261395,A,46.720001220703125,46.62200088500977,45.968000411987305,45.019499969482425,44.32519996643067,43.436799926757814,40.80309997558594
2017-11-03,51.06572735060114,A,46.86000061035156,46.68600082397461,46.154000473022464,45.15149993896485,44.412799987792965,43.484399948120114,40.85529998779297
2017-11-06,50.99579811867407,A,47.220001220703125,46.86600112915039,46.37800064086914,45.30750007629395,44.50279998779297,43.53249996185303,40.91099998474121
2017-11-07,51.402334753927384,A,48.61000061035156,47.24800109863281,46.69900054931641,45.54900016784668,44.619800033569334,43.59919998168945,40.97539999008179
2017-11-08,51.47207951982449,A,48.02000045776367,47.48600082397461,46.957000732421875,45.7540002822876,44.70260002136231,43.651999969482425,41.03604999542236
2017-11-09,51.48823228474402,A,47.97999954223633,47.73800048828125,47.180000686645506,45.94650020599365,44.76580001831055,43.700699958801266,41.09599998474121
2017-11-10,51.64578382000335,A,48.150001525878906,47.99600067138672,47.34100074768067,46.14250030517578,44.829800033569335,43.74949996948242,41.156399993896486
2017-11-13,51.840466012505296,A,48.56999969482422,48.26600036621094,47.56600074768066,46.37750034332275,44.90220001220703,43.809499969482424,41.21829999923706
2017-11-14,51.38178338316502,A,48.650001525878906,48.274000549316405,47.76100082397461,46.61750049591065,44.97160003662109,43.88090000152588,41.28105001449585
2017-11-15,51.456400388132415,A,48.90999984741211,48.45200042724609,47.96900062561035,46.84250049591064,45.075800018310545,43.940400009155276,41.346750011444094
2017-11-16,51.847464380513166,A,49.33000183105469,48.72200088500976,48.23000068664551,47.09900054931641,45.181800079345706,44.00990001678467,41.413150024414065
2017-11-17,52.31682425634103,A,49.54999923706055,49.002000427246095,48.499000549316406,47.326500511169435,45.30240005493164,44.08120002746582,41.480850028991696
2017-11-20,52.76243191049533,A,50.18000030517578,49.32400054931641,48.79500045776367,47.586500549316405,45.42640007019043,44.1646000289917,41.5513500213623
2017-11-21,53.30351793464686,A,50.4900016784668,49.69200057983399,48.98300056457519,47.8410005569458,45.56020011901855,44.251100044250485,41.622100028991696
2017-11-22,53.61560067206789,A,50.43000030517578,49.99600067138672,49.22400054931641,48.09050064086914,45.69000015258789,44.332600059509275,41.686950035095215
2017-11-23,53.746593406164145,A,50.43000030517578,50.216000366210935,49.46900062561035,48.32450065612793,45.82260017395019,44.418500061035154,41.759700031280516
2017-11-24,53.967605899950364,A,51.060001373291016,50.518000793457034,49.76000061035156,48.55050067901611,45.967600173950196,44.50830005645752,41.83155004501343
2017-11-27,53.807258404740516,A,50.88999938964844,50.66000061035156,49.992000579833984,48.77900066375732,46.09720016479492,44.59540004730225,41.902550048828125
2017-11-28,53.38755166274135,A,50.45000076293945,50.652000427246094,50.17200050354004,48.96650066375732,46.20880020141602,44.67560005187988,41.97115005493164
2017-11-29,52.33158027341611,A,48.77999877929688,50.322000122070314,50.159000396728516,49.06400051116943,46.28980018615723,44.73540004730225,42.03125005722046
2017-11-30,51.2079624260972,A,48.650001525878906,49.966000366210935,50.091000366210935,49.16050052642822,46.368400192260744,44.79840007781982,42.09180006027222
2017-12-01,49.55002903595037,A,48.0,49.354000091552734,49.936000442504884,49.21750049591064,46.42240020751953,44.856200065612796,42.147000064849856
2017-12-04,47.85968024456906,P,47.31999969482422,48.64000015258789,49.650000381469724,49.2225004196167,46.50580017089844,44.901300048828126,42.197700061798095
2017-12-05,45.901492280398365,P,46.09000015258789,47.76800003051758,49.21000022888184,49.096500396728516,46.57660018920898,44.92520004272461,42.24390007019043
2017-12-06,45.140448165108836,P,46.77999877929688,47.36800003051758,48.84500007629394,49.03450031280518,46.653600158691404,44.95300003051758,42.295000057220456
2017-12-07,45.03849371550251,P,48.150001525878906,47.26800003051758,48.61700019836426,49.04300041198731,46.75080017089844,45.00270004272461,42.355500068664554
2017-12-08,45.63575305443567,P,48.880001068115234,47.444000244140625,48.39900016784668,49.079500389099124,46.858200225830075,45.06100006103516,42.41845006942749
2017-12-11,46.53695877825785,P,48.95000076293945,47.77000045776367,48.20500030517578,49.098500442504886,46.96840026855469,45.11450008392334,42.48020008087158
2017-12-12,47.87173646705869,P,48.209999084472656,48.194000244140625,47.981000137329104,49.07650032043457,47.06000022888183,45.16110008239746,42.539900074005125
2017-12-13,48.83931735763441,A,48.41999816894531,48.52200012207031,47.945000076293944,49.05200023651123,47.1602001953125,45.20740005493164,42.59895006179809
2017-12-14,48.95054371336122,P,48.209999084472656,48.533999633789065,47.90099983215332,48.996000099182126,47.25220016479492,45.25590003967285,42.65725006103516
2017-12-15,49.00088406007443,P,48.970001220703125,48.55199966430664,47.99799995422363,48.96700019836426,47.34720016479492,45.31330005645752,42.7192000579834
2017-12-18,49.5443807147372,A,50.36000061035156,48.83399963378906,48.30200004577637,48.976000213623045,47.472400207519534,45.387100067138675,42.78250005722046
2017-12-19,50.58071003513833,A,50.810001373291016,49.354000091552734,48.77400016784668,48.99200019836426,47.61300025939941,45.46410007476807,42.848850059509275
2017-12-20,51.2556886700761,A,50.400001525878906,49.75000076293945,49.13600044250488,48.99050025939941,47.74260032653809,45.54010009765625,42.912900066375734
2017-12-21,51.801037543746126,A,49.72999954223633,50.05400085449219,49.294000244140626,48.95550022125244,47.85460029602051,45.608000106811524,42.974200057983396
2017-12-22,52.00219751026148,A,49.869998931884766,50.23400039672852,49.39300003051758,48.89600009918213,47.967400283813475,45.68100009918213,43.03765005111694
2017-12-25,51.50196635118085,A,49.869998931884766,50.136000061035155,49.48499984741211,48.84500007629394,48.08740028381348,45.75290008544922,43.10125003814697
2017-12-26,50.74938104854439,A,50.0,49.97399978637695,49.66399993896484,48.82250003814697,48.21040031433105,45.82840007781982,43.16860004425049
2017-12-27,50.259986558404385,A,50.02000045776367,49.8979995727539,49.82400016784668,48.884500122070314,48.32260032653809,45.88860008239746,43.235300045013425
2017-12-28,50.5886864092788,A,50.47999954223633,50.04799957275391,50.05100021362305,48.976000022888186,48.44820030212402,45.980500068664554,43.304450035095215
2017-12-29,50.8525200236624,A,50.27999877929688,50.12999954223633,50.181999969482426,49.089999961853025,48.55380027770996,46.06770004272461,43.37390003204346
2018-01-01,51.141314819933,A,50.27999877929688,50.21199951171875,50.17399978637695,49.23799991607666,48.65980026245117,46.1471000289917,43.44300003051758
2018-01-02,50.85184650919998,A,49.06999969482422,50.02599945068359,49.999999618530275,49.386999893188474,48.733200225830075,46.22090003967285,43.5068500328064
2018-01-03,50.8555167975006,A,50.0099983215332,50.0239990234375,49.9609992980957,49.54849987030029,48.82460021972656,46.29840003967285,43.57150001525879
2018-01-04,50.59313129225277,P,50.54999923706055,50.03799896240234,50.042999267578125,49.66849975585937,48.920600204467775,46.39200004577637,43.638650016784666
2018-01-05,50.57472520560487,A,51.04999923706055,50.19199905395508,50.1609992980957,49.77699966430664,49.010800170898435,46.484400024414064,43.704400005340574
2018-01-08,50.72370593904143,A,51.08000183105469,50.35199966430664,50.281999588012695,49.883499717712404,49.10600021362305,46.58070003509521,43.77190000534058
2018-01-09,51.527799868122806,A,51.20000076293945,50.77799987792969,50.40199966430664,50.03299980163574,49.196000213623044,46.67400005340576,43.84270000457764
2018-01-10,51.74459432980305,A,50.91999816894531,50.95999984741211,50.4919994354248,50.15799980163574,49.27780014038086,46.759700050354006,43.91189998626709
2018-01-11,51.84593991498971,A,51.29999923706055,51.10999984741211,50.57399940490723,50.312499809265134,49.369400100708006,46.84730003356933,43.982649974823
2018-01-12,51.83417964249114,A,51.43000030517578,51.18600006103516,50.688999557495116,50.43549976348877,49.460800094604494,46.93680004119873,44.053199977874755
2018-01-15,51.66566030534662,A,51.43000030517578,51.25599975585938,50.803999710083005,50.48899974822998,49.545000076293945,47.02390003204346,44.12564998626709
2018-01-16,50.75670390130309,A,50.130001068115234,51.04199981689453,50.90999984741211,50.45499973297119,49.57540008544922,47.097600059509276,44.192399997711185
2018-01-17,50.495145762889315,A,51.130001068115234,51.08400039672851,51.02200012207031,50.491499710083005,49.63760009765625,47.17010005950928,44.26659999847412
2018-01-18,50.12691270003945,A,51.22999954223633,51.07000045776367,51.09000015258789,50.56649971008301,49.70260009765625,47.2342000579834,44.342299995422366
2018-01-19,49.89892145685217,A,51.66999816894531,51.11800003051758,51.15200004577637,50.65649967193603,49.77300003051758,47.30140003204346,44.42019998550415
2018-01-22,49.98871230124979,A,52.31999969482422,51.295999908447264,51.27599983215332,50.778999710083006,49.848000030517575,47.37510002136231,44.497399978637695
2018-01-23,51.05260670624506,A,53.09999847412109,51.88999938964844,51.465999603271484,50.933999633789064,49.93699996948242,47.454300003051756,44.578049964904785
2018-01-24,51.941489561605344,A,53.7400016784668,52.41199951171875,51.74799995422363,51.119999694824216,50.03360000610351,47.55470001220703,44.6586499786377
2018-01-25,53.08940419601263,A,54.54999923706055,53.0759994506836,52.07299995422363,51.32349967956543,50.13799995422363,47.65990001678467,44.742649974822996
2018-01-26,54.39884883243593,A,55.27000045776367,53.795999908447264,52.456999969482425,51.57299976348877,50.2523999786377,47.77740001678467,44.830899982452394
2018-01-29,55.18744611960411,A,54.88999938964844,54.30999984741211,52.802999877929686,51.80349979400635,50.34659996032715,47.88650001525879,44.91409997940063
2018-01-30,55.49536509092803,A,54.61000061035156,54.6120002746582,53.25099983215332,52.08049983978272,50.42899993896484,47.9946000289917,44.99314998626709
2018-01-31,55.628805378981134,A,55.22999954223633,54.90999984741211,53.66099967956543,52.34149990081787,50.524999923706055,48.10750003814697,45.07474998474121
2018-02-01,55.73377961575513,A,56.0099983215332,55.20199966430664,54.13899955749512,52.6144998550415,50.6365998840332,48.2296000289917,45.15959997177124
2018-02-02,55.092724517501665,A,55.2599983215332,55.199999237060545,54.497999572753905,52.82499980926514,50.72059982299805,48.34409999847412,45.24129997253418
2018-02-05,53.59408360856683,A,52.5099983215332,54.7239990234375,54.51699943542481,52.89649963378906,50.752999801635745,48.42509998321533,45.3053999710083
2018-02-06,52.49750366774478,A,53.45000076293945,54.49199905395508,54.55199966430664,53.00899963378906,50.81299980163574,48.510900001525876,45.375899982452395
2018-02-07,51.52708358375774,A,53.77000045776367,54.199999237060545,54.55499954223633,53.15149974822998,50.91279983520508,48.60130001068115,45.45249998092651
2018-02-08,49.211689719404404,A,51.36000061035156,53.26999969482422,54.23599967956543,53.15449981689453,50.96699981689453,48.66770000457764,45.51494998931885
2018-02-09,47.692839103095956,P,52.04999923706055,52.62799987792969,53.91399955749512,53.18549976348877,51.04799980163574,48.735200004577635,45.58069997787476
2018-02-12,48.055587073264,P,52.59000015258789,52.64400024414063,53.683999633789064,53.243499755859375,51.153399810791015,48.82959999084473,45.64759998321533
2018-02-13,48.41406293972951,P,53.220001220703125,52.59800033569336,53.54499969482422,53.39799976348877,51.29599983215332,48.93630001068115,45.71779998779297
2018-02-14,49.03284586599377,P,54.77000045776367,52.79800033569336,53.498999786376956,53.57999973297119,51.45579986572265,49.05470001220703,45.795249996185305
2018-02-15,51.34236697520117,A,55.77000045776367,53.68000030517578,53.475,53.80699977874756,51.60819984436035,49.17950000762939,45.87934999465942
2018-02-16,53.257222844313326,A,55.77999877929688,54.42600021362305,53.52700004577637,54.01249980926514,51.74619979858399,49.30220001220703,45.96444999694824
2018-02-19,54.58120154790432,A,55.77999877929688,55.06399993896484,53.854000091552734,54.18549976348877,51.88279975891113,49.42560001373291,46.048049983978274
2018-02-20,55.536326273826496,A,56.2400016784668,55.668000030517575,54.133000183105466,54.34249992370606,52.043399810791016,49.551700019836424,46.12779998779297
2018-02-21,55.662805937947816,A,55.70000076293945,55.854000091552734,54.32600021362305,54.44049987792969,52.1889998626709,49.6746000289917,46.21314998626709
2018-02-22,55.15451409052256,A,55.43000030517578,55.78600006103515,54.73300018310547,54.48449993133545,52.33339988708496,49.79280002593994,46.29079998016358
2018-02-23,56.99218942501733,A,61.47999954223633,56.92600021362305,55.67600021362305,54.79499988555908,52.58359985351562,49.965400009155275,46.397349987030026
2018-02-26,58.34743273619792,A,60.880001068115234,57.94600067138672,56.505000305175784,55.09449996948242,52.7939998626709,50.133200035095214,46.49814998626709
2018-02-27,59.416258901980605,A,60.36000061035156,58.77000045776367,57.219000244140624,55.38199996948242,52.98499984741211,50.29900005340576,46.59729999542236
2018-02-28,60.56083260334713,A,59.810001373291016,59.592000579833986,57.72300033569336,55.611000061035156,53.173199844360354,50.45790008544922,46.68909999847412
2018-03-01,61.5609606205783,A,59.36000061035156,60.37800064086914,58.08200035095215,55.778500175476076,53.36579986572266,50.61020008087158,46.77880001068115
2018-03-02,60.133180636037714,A,60.68999862670898,60.220000457763675,58.57300033569336,56.05000019073486,53.58219985961914,50.77480007171631,46.8714999961853
2018-03-05,59.45553352591286,A,61.02999877929688,60.25,59.09800033569336,56.476000213623045,53.805399856567384,50.94640007019043,46.96589998245239
2018-03-06,59.009445173774104,A,60.90999984741211,60.35999984741211,59.56500015258789,56.84900016784668,54.02359985351563,51.11700008392334,47.061949977874754
2018-03-07,59.69131839972638,A,62.65999984741211,60.92999954223633,60.261000061035155,57.293500137329104,54.276399841308596,51.29950008392334,47.16954998016357
2018-03-08,61.0612019396062,A,63.27000045776367,61.71199951171875,61.045000076293945,57.88900012969971,54.53219985961914,51.49020008087158,47.27809997558594
2018-03-09,62.1315103660036,A,63.97999954223633,62.369999694824216,61.295000076293945,58.48550014495849,54.80619987487793,51.68000007629394,47.388199977874756
2018-03-12,62.64991467210015,A,63.65999984741211,62.895999908447266,61.57299995422363,59.03900012969971,55.07379989624023,51.8668000793457,47.49474998474121
2018-03-13,62.8767721044668,A,62.56999969482422,63.22799987792969,61.7939998626709,59.50650005340576,55.343799896240235,52.03850006103516,47.59619998931885
2018-03-14,62.30074334670129,A,63.34000015258789,63.363999938964845,62.146999740600585,59.935000038146974,55.61039993286133,52.217500076293945,47.69894998550415
2018-03-15,61.06982968590541,A,63.209999084472656,63.35199966430664,62.531999588012695,60.30699996948242,55.86359992980957,52.39210006713867,47.79704998016357
2018-03-16,59.75978936681944,A,62.41999816894531,63.039999389648436,62.70499954223633,60.638999938964844,56.090999908447266,52.550900039672854,47.89719997406006
