Date,GRADE,GPS,HSIC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-09-16,57.86446056359895,A,10.588234901428224,10.638823127746582,10.445686054229736,10.233137083053588,9.293764543533324,9.34556854724884,8.799862682819366
2002-09-17,57.657524260055816,A,10.57058811187744,10.6337251663208,10.514705657958984,10.25921549797058,9.33399983406067,9.357960696220397,8.815784249305725
2002-09-18,57.21087728451244,A,10.468626976013184,10.57921543121338,10.548038959503174,10.267940950393676,9.374195890426636,9.368411679267883,8.831254835128783
2002-09-19,56.86884437542657,A,10.34313678741455,10.520783996582031,10.558038902282714,10.266470336914061,9.415607652664185,9.378313641548157,8.847843070030212
2002-09-20,56.64408566925812,A,10.411765098571776,10.476470375061036,10.555097770690917,10.278529214859008,9.45772530555725,9.389548945426942,8.864921505451202
2002-09-23,56.43903368491181,A,10.396078109741213,10.438039016723632,10.538431072235108,10.289901781082152,9.503842954635621,9.400843052864074,8.881705815792083
2002-09-24,56.12442517597561,P,10.21176528930664,10.366274452209472,10.499999809265137,10.300588083267211,9.54321551322937,9.406568541526795,8.89839209318161
2002-09-25,56.164848466543106,P,10.476470947265623,10.36784324645996,10.47352933883667,10.339607715606688,9.584195909500123,9.415078349113465,8.91584307193756
2002-09-26,56.429065350567384,P,10.61960792541504,10.42313747406006,10.471960735321044,10.377548933029173,9.635568475723266,9.427725405693055,8.934088170528412
2002-09-27,56.52396248800403,P,10.439215660095217,10.428627586364746,10.45254898071289,10.409607744216917,9.683803777694703,9.438745017051696,8.951578369140625
2002-09-30,56.57919638462877,P,10.34313678741455,10.418039321899414,10.428039169311523,10.436862611770628,9.735960636138916,9.447568545341491,8.968490133285522
2002-10-01,56.81959736647832,A,10.374509811401367,10.45058822631836,10.408431339263917,10.46156849861145,9.78854887008667,9.45539206981659,8.985558762550355
2002-10-02,56.58622853185337,A,10.123529434204102,10.379999923706055,10.373921585083007,10.46098027229309,9.829293956756592,9.459078345298767,9.00112739086151
2002-10-03,56.35343999631439,P,10.413724899291992,10.338823318481445,10.380980396270752,10.469509649276734,9.875882167816162,9.466666569709778,9.017382290363312
2002-10-04,56.144977306243796,P,10.313725471496582,10.31372528076172,10.371176433563232,10.463137102127074,9.91635274887085,9.471999907493592,9.032303857803345
2002-10-07,55.85567544113305,P,10.15686321258545,10.276470565795899,10.347254943847656,10.442843008041383,9.946274337768555,9.475823435783386,9.046784253120423
2002-10-08,55.67035909745633,P,10.323529243469238,10.266274452209473,10.358431339263916,10.429215574264527,9.98278413772583,9.481039118766784,9.062097978591918
2002-10-09,55.606831147386885,P,10.103921890258787,10.26235294342041,10.321176433563233,10.39735288619995,10.016392002105713,9.483823437690734,9.0758136677742
2002-10-10,55.4570575782354,P,10.313725471496582,10.242353057861328,10.290588188171387,10.381274461746216,10.057215538024902,9.488901867866517,9.090803864002227
2002-10-11,55.50341961300628,P,10.382352828979492,10.25607852935791,10.284901905059815,10.368725442886353,10.0956077003479,9.4945685338974,9.10711758852005
2002-10-14,56.106987135335835,P,10.894118309020996,10.40352954864502,10.34000005722046,10.384019613265991,10.14898027420044,9.505352854728699,9.126450924873351
2002-10-15,56.47465964772676,A,10.82548999786377,10.503921699523925,10.385098075866699,10.396764707565307,10.197176361083985,9.516646971702576,9.145470530986787
2002-10-16,57.07761165922445,A,10.84705924987793,10.652549171447754,10.457451057434081,10.415686321258544,10.238627338409424,9.527980313301086,9.164303867816924
2002-10-17,57.41693568910932,A,10.78823471069336,10.747451019287109,10.494902038574219,10.437941217422486,10.266117534637452,9.537921481132507,9.183097982406617
2002-10-18,57.57573278868025,A,10.684313774108888,10.807843208312988,10.53196086883545,10.451568651199342,10.29129400253296,9.547548928260802,9.20032347202301
2002-10-21,57.13978357297071,A,10.588234901428224,10.746666526794433,10.575098037719727,10.461176490783691,10.310666542053223,9.557156767845154,9.216352882385253
2002-10-22,56.69367925228144,A,10.46078395843506,10.673725318908692,10.588823509216308,10.473627424240112,10.33027437210083,9.565725388526916,9.229441118240356
2002-10-23,56.32205646011838,A,10.696078300476074,10.643529129028321,10.648039150238038,10.484607791900634,10.350078296661376,9.576980290412903,9.243607785701752
2002-10-24,55.83611851744879,A,10.392156600952148,10.56431350708008,10.655882263183594,10.47323522567749,10.357999877929688,9.587058720588685,9.25407837152481
2002-10-25,55.592798074161045,A,10.609804153442385,10.549411582946778,10.678627395629883,10.48176465034485,10.366823425292969,9.59784303188324,9.265754840373994
2002-10-28,55.237899507382224,A,10.296077728271484,10.49098014831543,10.618823337554932,10.479411697387697,10.370627346038818,9.604215569496155,9.27586267709732
2002-10-29,54.98710018535328,P,10.249019622802734,10.448627281188966,10.561176300048828,10.473137187957764,10.374627342224121,9.611607728004456,9.284764640331268
2002-10-30,54.43579022428788,P,10.07058811187744,10.323529243469238,10.483529186248779,10.470490121841431,10.370156745910645,9.61949007511139,9.29270581483841
2002-10-31,54.04003106813686,P,9.837254524230955,10.212548828125,10.388431167602539,10.441666603088379,10.359450855255126,9.6244704580307,9.299646985530853
2002-11-01,53.71259794274524,P,10.18823528289795,10.128235054016113,10.338823318481445,10.435392093658447,10.35980381011963,9.630764575004578,9.308264629840851
2002-11-04,53.39303370810845,P,9.696078300476074,10.00823516845703,10.24960765838623,10.41235284805298,10.350352840423584,9.630392031669617,9.314048941135406
2002-11-05,52.684148668236524,P,9.103921890258787,9.779215621948241,10.113921451568604,10.351372480392456,10.33247049331665,9.624195961952209,9.31677443265915
2002-11-06,52.451491045823445,P,9.52156925201416,9.669411849975585,9.996470546722412,10.322254848480224,10.328980312347412,9.622725386619567,9.320401890277862
2002-11-07,52.43337733454212,B,9.564705848693848,9.614902114868164,9.913725471496582,10.284803867340088,10.323058757781983,9.622784209251403,9.323235223293304
2002-11-08,51.918050195845034,B,9.300000190734863,9.437255096435546,9.78274507522583,10.230686235427857,10.313097972869873,9.621470484733582,9.325274441242218
2002-11-11,51.66850538470211,B,9.133333206176758,9.324706077575684,9.666470623016357,10.142646980285644,10.2998038482666,9.620548920631409,9.326696007251739
2002-11-12,52.17386473251312,P,9.427451133728027,9.389411926269531,9.584313774108887,10.072745037078857,10.290745029449463,9.62605872631073,9.330284245014191
2002-11-13,52.447396669233164,P,9.666666984558104,9.41843147277832,9.543921661376952,10.013725423812867,10.281372489929199,9.633333239555359,9.335901896953583
2002-11-14,52.72051994777312,P,9.754901885986328,9.456470680236816,9.53568639755249,9.962058782577515,10.271607780456543,9.64047049999237,9.342401897907257
2002-11-15,53.32769409749972,P,9.84705924987793,9.56588249206543,9.501568794250488,9.920196056365967,10.259725437164306,9.65168619632721,9.347784254550934
2002-11-18,53.97200185995646,P,9.735294342041016,9.68627471923828,9.505490398406982,9.877549028396606,10.243176422119141,9.662725405693054,9.352323472499847
2002-11-19,54.142168559004205,P,9.474510192871094,9.695686531066894,9.542549228668213,9.828235340118407,10.220745067596436,9.673294034004211,9.35667641401291
2002-11-20,54.187682383321516,A,9.639216423034668,9.690196418762207,9.554313945770264,9.775392246246337,10.198705883026124,9.685862669944763,9.361931321620942
2002-11-21,53.69548121542794,P,8.950980186462402,9.529412078857423,9.49294137954712,9.703333425521851,10.165019607543945,9.691548943519592,9.364382302761078
2002-11-22,52.8371413721403,P,8.549019813537598,9.269804191589355,9.417843341827393,9.60029420852661,10.123333339691163,9.689823451042175,9.364862697124481
2002-11-25,51.7454143708832,P,8.143136978149414,8.951372718811035,9.318823719024659,9.492647171020506,10.074431381225587,9.684097962379456,9.363313677310943
2002-11-26,50.7191445731546,P,8.050979614257812,8.666666603088379,9.181176567077637,9.38274517059326,10.024039211273193,9.67901952266693,9.36124504327774
2002-11-27,49.87351193777218,B,8.333333015441895,8.405489921569824,9.047843170166015,9.295882415771484,9.981333332061768,9.677764611244202,9.359774453639984
2002-11-28,49.64967905004864,B,8.333333015441895,8.281960487365723,8.905686283111573,9.220686340332032,9.941137256622314,9.678372454643249,9.357823474407196
2002-11-29,49.761846371871485,B,8.345097541809082,8.24117603302002,8.755490112304688,9.128529453277588,9.89980390548706,9.678764605522156,9.355941116809845
2002-12-02,50.10611961141274,B,8.119607925415039,8.236470222473145,8.59392147064209,9.049705934524535,9.854274501800537,9.679058728218079,9.354597980976104
2002-12-03,50.477180225824135,B,7.927451133728027,8.211764526367187,8.439215564727784,8.990882396697998,9.808588218688964,9.675901865959167,9.35211759328842
2002-12-04,50.737746951362446,B,8.239215850830078,8.192941093444825,8.299215507507324,8.926764726638794,9.763843116760254,9.674019513130188,9.350078375339509
2002-12-05,51.10983215179365,B,8.445097923278809,8.215294075012206,8.248627281188964,8.870784330368043,9.720352916717529,9.677960696220397,9.350137197971344
2002-12-06,51.657483016315375,B,8.588234901428223,8.263921546936036,8.252548789978027,8.83519606590271,9.68333330154419,9.683568539619445,9.35106856584549
2002-12-09,52.30146238902026,B,8.531373023986816,8.34627456665039,8.291372394561767,8.805098056793213,9.647098026275636,9.691529331207276,9.35269602060318
2002-12-10,53.207727952600834,P,8.84313678741455,8.529411697387696,8.370588111877442,8.775882339477539,9.616470565795899,9.702509717941284,9.356892092227936
2002-12-11,54.055200376883874,A,9.054902076721191,8.692548942565917,8.442745018005372,8.745294094085693,9.59509801864624,9.712195987701415,9.36008817434311
2002-12-12,54.47715142943712,A,8.952940940856934,8.794117546081543,8.504705810546875,8.705196046829224,9.56588233947754,9.72088225364685,9.362735235691071
2002-12-13,54.520889861717116,A,8.764705657958984,8.829411697387695,8.546666622161865,8.651078367233277,9.534901943206787,9.725627346038818,9.36498033285141
2002-12-16,54.591790217679886,A,8.93137264251709,8.90941162109375,8.62784309387207,8.61088228225708,9.51039213180542,9.728333234786987,9.368215625286103
2002-12-17,54.26553864697426,A,8.71176528930664,8.883137321472168,8.706274509429932,8.572745037078857,9.478156852722169,9.730470495223999,9.37120582818985
2002-12-18,53.76024789202493,A,8.570588111877441,8.786274528503418,8.739411735534668,8.519313621520997,9.447490177154542,9.731941089630126,9.372274453639983
2002-12-19,53.55527936432611,P,8.731372833251953,8.741960906982422,8.768039226531982,8.508333253860474,9.415843124389648,9.736529331207276,9.373313672542572
2002-12-20,53.58384962694589,P,8.768627166748047,8.742745208740235,8.786078453063965,8.519313621520997,9.38356861114502,9.73958815574646,9.374499943256378
2002-12-23,53.61234244812207,P,8.986274719238281,8.753725624084472,8.831568622589112,8.56147050857544,9.345411739349366,9.747196006774903,9.37776465177536
2002-12-24,53.77873523060281,A,8.972549438476562,8.805882453918457,8.844509887695313,8.607548999786378,9.308352928161622,9.752764644622802,9.38131367444992
2002-12-25,54.08361295702728,A,8.972549438476562,8.886274719238282,8.83627462387085,8.63950982093811,9.270862731933594,9.754745035171508,9.385117595195771
2002-12-26,54.15310659309648,A,8.950980186462402,8.930196189880371,8.836078548431397,8.670392179489136,9.234117641448975,9.750117588043214,9.388637201786041
2002-12-27,54.0808746570391,A,8.786274909973145,8.933725738525391,8.838235473632812,8.69245104789734,9.19615686416626,9.74372543334961,9.391754848957062
2002-12-30,53.91429592538796,C,8.949020385742188,8.926274871826172,8.840000247955322,8.733921670913697,9.16337257385254,9.73701955795288,9.396156814098358
2002-12-31,53.72961292091745,C,8.823529243469238,8.896470832824708,8.851176643371582,8.778725576400756,9.130627479553223,9.730450925827027,9.398548972606658
2003-01-01,53.542592004784495,C,8.823529243469238,8.866666793823242,8.876470756530761,8.807941246032716,9.093176498413087,9.721627397537231,9.399794070720672
2003-01-02,53.47302521844721,C,8.941176414489746,8.864706039428711,8.89745111465454,8.832745170593261,9.064156894683839,9.711078386306763,9.401313679218292
2003-01-03,53.355711141357375,C,8.784314155578613,8.864313888549805,8.899019813537597,8.842549133300782,9.027647094726563,9.697235260009766,9.402048976421357
2003-01-06,53.16060172674728,C,8.803921699523926,8.835294151306153,8.880784511566162,8.856176567077636,8.997803974151612,9.684215660095214,9.403156821727753
2003-01-07,52.745767889517936,B,8.454901695251465,8.761568641662597,8.829019737243652,8.836764812469482,8.961921615600586,9.668274478912354,9.401892116069794
2003-01-08,52.30227744588466,B,8.380392074584961,8.672941207885742,8.769804000854492,8.803039312362671,8.928117694854736,9.649137220382691,9.399294078350067
2003-01-09,51.951200277110786,B,8.56862735748291,8.598431396484376,8.731568717956543,8.78382363319397,8.902745151519776,9.631098003387452,9.397313683032989
2003-01-10,51.73808561997083,B,8.490196228027344,8.539607810974122,8.701960849761964,8.770098161697387,8.868784370422363,9.614294090270995,9.39493132829666
2003-01-13,51.525932500724764,B,8.486274719238281,8.476078414916993,8.655686283111573,8.747843265533447,8.844588298797607,9.597470569610596,9.392303879261016
2003-01-14,51.71237650386379,B,8.44705867767334,8.474509811401367,8.618039226531982,8.734607934951782,8.831451034545898,9.581960763931274,9.389725449085235
2003-01-15,51.86143123676819,B,8.239215850830078,8.446274566650391,8.559607887268067,8.718039321899415,8.805803966522216,9.567392139434814,9.385745060443877
2003-01-16,51.73253008318577,B,8.16862678527832,8.366274452209472,8.482352924346923,8.689902019500732,8.777882385253907,9.550470571517945,9.380696041584015
2003-01-17,51.75246462294439,B,8.319607734680176,8.332156753540039,8.43588228225708,8.66745104789734,8.758274536132813,9.535686254501343,9.375725452899934
2003-01-20,51.77078420778491,B,8.319607734680176,8.298823356628418,8.387450885772704,8.634117698669433,8.74200002670288,9.52090193748474,9.37056859254837
2003-01-21,51.687606160895704,B,8.345097541809082,8.278431129455566,8.376470470428467,8.60274510383606,8.720352954864502,9.505548992156982,9.3654607462883
2003-01-22,51.63344838347893,B,8.170587539672852,8.264705467224122,8.355490016937257,8.562647008895874,8.690431365966797,9.485901927947998,9.359999959468842
2003-01-23,51.660552586636264,B,8.111764907836914,8.25333309173584,8.309803771972657,8.5206862449646,8.657568626403808,9.464588203430175,9.354401919841766
2003-01-24,51.361046593001255,B,7.923529148101807,8.174117374420167,8.253137063980102,8.477548956871033,8.619098024368286,9.439411730766297,9.346970543861389
2003-01-27,51.07989269755995,B,7.931373119354248,8.09647045135498,8.1976469039917,8.426666593551635,8.58301959991455,9.413098011016846,9.340745055675507
2003-01-28,50.842592559323236,B,8.005882263183594,8.028627395629883,8.153529262542724,8.385784244537353,8.5536470413208,9.387196054458618,9.3355783867836
2003-01-29,50.83373658024851,B,8.127450942993164,8.020000076293945,8.142352771759032,8.35098032951355,8.523411731719971,9.361058807373047,9.331088192462921
2003-01-30,50.75830396457186,B,7.84509801864624,7.9666666984558105,8.109999895095825,8.296176409721374,8.501294088363647,9.333156847953797,9.324176425933837
2003-01-31,50.98999184970662,B,7.947059154510498,7.9713726997375485,8.072745037078857,8.254313659667968,8.489254875183105,9.306294107437134,9.318127405643462
2003-02-03,51.24423742338191,B,7.925489902496338,7.970196056365967,8.033333253860473,8.210392069816589,8.484901933670043,9.279666657447814,9.312617602348327
2003-02-04,51.24770571637659,B,7.692156791687012,7.90745096206665,7.968039178848267,8.172254824638367,8.477725477218629,9.25088234424591,9.304421520233154
2003-02-05,50.69720592714248,B,7.094118118286133,7.700784397125244,7.860392236709595,8.107941126823425,8.452941179275513,9.21713725566864,9.292774467468261
2003-02-06,50.74026796812274,B,7.6666669845581055,7.665098190307617,7.815882444381714,8.062843108177185,8.439607858657837,9.190372557640076,9.284343099594116
2003-02-07,50.42206878958581,B,7.3254899978637695,7.5407843589782715,7.75607852935791,8.004607796669006,8.41921570777893,9.159509806632995,9.274529376029967
2003-02-10,50.21030127697577,B,7.482353210449219,7.452157020568848,7.711176538467408,7.954411721229553,8.406470613479614,9.130372557640076,9.265607805252076
2003-02-11,50.07345872497326,B,7.300000190734863,7.373725700378418,7.640588331222534,7.89705879688263,8.393921594619751,9.101254906654358,9.253911724090576
2003-02-12,50.294398016898946,B,7.090196132659912,7.372941303253174,7.536862850189209,7.839607810974121,8.370941200256347,9.067392158508301,9.241235253810883
2003-02-13,49.93422750099098,B,7.021568775177002,7.2439216613769535,7.454509925842285,7.782254910469055,8.342470617294312,9.03141176700592,9.229568586349487
2003-02-14,49.72315860051265,B,6.856863021850586,7.150196266174317,7.345490312576294,7.709117674827576,8.30784317970276,8.995588240623475,9.217166628837585
2003-02-17,49.35396856736517,B,6.856863021850586,7.02509822845459,7.238627624511719,7.635980439186096,8.274352979660033,8.960725502967835,9.204147024154663
2003-02-18,49.308812358058894,B,7.156863212585449,6.996470832824707,7.185098266601562,7.5765687227249146,8.240627508163453,8.928549036979675,9.191970553398132
2003-02-19,49.47778685722903,B,7.156863212585449,7.0098042488098145,7.1913727760314945,7.525882506370545,8.202666730880738,8.898882374763488,9.178980360031128
2003-02-20,49.83204459636385,B,7.36078405380249,7.077647304534912,7.160784482955933,7.488333463668823,8.170823593139648,8.868352966308594,9.167509768009186
2003-02-21,50.52314905259991,B,7.566667079925537,7.219608116149902,7.184902191162109,7.47049036026001,8.14686282157898,8.840882382392884,9.156441144943237
2003-02-24,51.09840500502647,B,7.401960849761963,7.328627681732177,7.176862955093384,7.444019746780396,8.116274585723877,8.813333358764648,9.144578397274017
2003-02-25,51.54283512109503,C,7.615685939788818,7.420392227172852,7.208431529998779,7.424509930610657,8.09435299873352,8.786254925727844,9.133647022247315
2003-02-26,51.8103552709394,C,7.5019612312316895,7.4894118309021,7.249608039855957,7.393235445022583,8.072980461120606,8.760235319137573,9.122029378414155
2003-02-27,52.11624759325244,C,7.692156791687012,7.555686378479004,7.316666841506958,7.385588383674621,8.052196140289306,8.734019632339477,9.111460750102998
2003-02-28,52.227244847011484,C,7.843136787414551,7.6109803199768065,7.415294218063354,7.380392265319824,8.033686332702636,8.708627471923828,9.101598002910613
2003-03-03,52.55023691963391,C,7.980391979217529,7.72666654586792,7.5276471138000485,7.383137369155884,8.01356867790222,8.679490208625793,9.092421531677246
2003-03-04,52.88637177086881,C,8.233332633972168,7.85019588470459,7.63529405593872,7.410196161270141,7.998784341812134,8.653568634986877,9.085107803344727
2003-03-05,53.44962224311998,C,8.398038864135742,8.0294114112854,7.75941162109375,7.475392198562622,7.987294130325317,8.629078431129455,9.078529372215272
2003-03-06,53.66523600660762,C,8.229412078857422,8.136862468719482,7.846274423599243,7.503529453277588,7.972862768173218,8.603490204811097,9.070705842971801
2003-03-07,53.836854375542266,C,8.266667366027832,8.221568584442139,7.916274452209473,7.550588321685791,7.962470617294311,8.579313740730285,9.063431334495544
2003-03-10,53.814743514468745,C,8.115686416625977,8.248627471923829,7.987647008895874,7.5822549819946286,7.945803937911987,8.554588255882264,9.055872511863708
2003-03-11,53.68726407147435,C,8.20588207244873,8.24313735961914,8.046666622161865,7.627549076080323,7.933450994491577,8.5320392370224,9.048882312774658
2003-03-12,53.32583726368021,C,8.166666984558105,8.196862983703614,8.113137197494506,7.681372618675232,7.920313749313355,8.50674512386322,9.041862707138062
2003-03-13,53.403088475467904,C,8.388235092163086,8.228627586364746,8.182745027542115,7.7497059345245365,7.909254922866821,8.48670590877533,9.036882314682007
2003-03-14,53.475113461245286,C,8.458824157714844,8.267058944702148,8.244313764572144,7.829803991317749,7.902745122909546,8.465196108818054,9.031519570350646
2003-03-17,53.73945435634854,C,8.525489807128906,8.349019622802734,8.29882354736328,7.913235330581665,7.897176485061646,8.447490229606629,9.025852899551392
2003-03-18,53.92907416929135,C,8.511764526367188,8.410196113586426,8.326666736602784,7.980980396270752,7.89831374168396,8.430117678642272,9.020862703323365
2003-03-19,54.16387234762997,C,8.496077537536621,8.476078224182128,8.336470603942871,8.047941112518311,7.900627450942993,8.414372572898865,9.016931324005126
2003-03-20,54.17935164542732,C,8.51568603515625,8.501568412780761,8.365097999572754,8.105686211585999,7.89956862449646,8.401156888008117,9.012813673019409
2003-03-21,54.16720562276719,C,8.617647171020508,8.533333015441894,8.400195980072022,8.158235216140747,7.902117643356323,8.385451006889344,9.00810779094696
2003-03-24,54.01345471373882,C,8.435294151306152,8.515293884277344,8.432156753540038,8.209901881217956,7.90109803199768,8.372843165397644,9.001617598533631
2003-03-25,54.12704021517533,C,8.713725090026855,8.555685997009277,8.482941055297852,8.264803838729858,7.906431360244751,8.368941197395324,8.996568579673767
2003-03-26,54.31213056503439,C,8.815686225891113,8.619607734680176,8.547842979431152,8.33049008846283,7.917960767745972,8.361882367134093,8.99230387687683
2003-03-27,54.472356458537156,C,8.81176471710205,8.678823471069336,8.59019594192505,8.386470484733582,7.930823526382446,8.354352955818177,8.98856858253479
2003-03-28,54.66657912393287,C,8.892156600952148,8.733725357055665,8.63352918624878,8.438921475410462,7.9422745037078855,8.35027451992035,8.985872502326965
2003-03-31,54.93804553608041,C,8.84313678741455,8.815293884277343,8.665293884277343,8.482058715820312,7.952745084762573,8.347372555732727,8.983960738182068
2003-04-01,54.91719440164102,C,8.845097541809082,8.84156837463379,8.698627185821532,8.512646961212159,7.962745084762573,8.341549019813538,8.983803873062135
2003-04-02,54.930755501170665,C,9.072548866271973,8.892940902709961,8.756274318695068,8.54637246131897,7.980784311294555,8.335607838630676,8.984470539093017
2003-04-03,54.85025456841823,C,8.854902267456055,8.901568412780762,8.790195941925049,8.577646970748901,7.995647058486939,8.326607842445373,8.983539171218872
2003-04-04,54.47302077384999,C,8.474510192871094,8.81803913116455,8.775882244110107,8.588039112091064,8.006666679382324,8.312882351875306,8.982284274101257
2003-04-07,54.192900905013545,C,8.523529052734375,8.754117584228515,8.78470573425293,8.608431243896485,8.018509798049926,8.300764698982238,8.981745052337647
2003-04-08,53.90997938351733,C,8.437254905700684,8.672549057006837,8.757058715820312,8.619999885559082,8.02713725090027,8.290392146110534,8.981843090057373
2003-04-09,53.4648625338502,B,8.480392456054688,8.554117774963379,8.72352933883667,8.635686159133911,8.034196081161499,8.278803906440736,8.982333288192748
2003-04-10,53.359441529852155,B,8.615686416625977,8.506274604797364,8.703921508789062,8.647058725357056,8.049607849121093,8.275450968742371,8.98349995613098
2003-04-11,53.45841733911046,B,8.437254905700684,8.498823547363282,8.658431339263917,8.645980262756348,8.059411764144897,8.274333319664002,8.982078385353088
2003-04-14,53.51287740478588,B,8.48431396484375,8.490980529785157,8.622549057006836,8.64392147064209,8.070588245391846,8.277745089530946,8.9809215259552
2003-04-15,53.72454156864968,B,8.509803771972656,8.50549030303955,8.589019680023194,8.643823432922364,8.086941184997558,8.282333331108093,8.980676426887513
2003-04-16,53.85149441501386,P,8.33137321472168,8.47568645477295,8.514902114868164,8.635588216781617,8.11168628692627,8.28231373310089,8.980039172172546
2003-04-17,53.68119599967159,P,8.225489616394043,8.397647094726562,8.451960849761964,8.621078395843506,8.122862739562988,8.281235299110413,8.979803876876831
2003-04-18,53.686854376974594,P,8.225489616394043,8.355294036865235,8.427058792114257,8.601470518112183,8.140862731933593,8.280039219856262,8.979401912689209
2003-04-21,53.662684238316366,P,8.235294342041016,8.305490112304687,8.398235321044922,8.591470527648926,8.15592155456543,8.281196084022522,8.9801274061203
2003-04-22,53.6474170306791,P,8.354902267456055,8.274509811401368,8.390000057220458,8.573529386520386,8.177019596099854,8.285470595359802,8.980686230659485
2003-04-23,53.755661528065765,P,8.34313678741455,8.276862525939942,8.376274490356446,8.549901914596557,8.202078409194947,8.286509804725647,8.980264658927917
2003-04-24,53.87342098940883,P,8.186274528503418,8.269019508361817,8.33333330154419,8.518627405166626,8.225372524261475,8.283921570777894,8.980941133499146
2003-04-25,53.9208117068658,P,8.209803581237793,8.265882301330567,8.310588169097901,8.484509754180909,8.252431335449218,8.280137257575989,8.981852898597717
2003-04-28,54.086549968178424,P,8.392156600952148,8.297254753112792,8.30137243270874,8.461960744857787,8.28313720703125,8.278745093345641,8.98513721227646
2003-04-29,54.09362782229428,P,8.396078109741211,8.305489921569825,8.289999866485596,8.439509773254395,8.307921504974365,8.274274506568908,8.988392112255097
2003-04-30,54.117827057910226,P,8.454901695251465,8.327842903137206,8.302352714538575,8.40862741470337,8.333882274627685,8.268274502754211,8.990235245227813
2003-05-01,54.5401404141764,A,8.803921699523926,8.451372337341308,8.360195922851563,8.406078386306763,8.362745027542115,8.266784310340881,8.993833281993865
2003-05-02,55.06817432396065,A,8.986274719238281,8.606666564941406,8.436274433135987,8.431666612625122,8.39113718032837,8.269000000953675,8.997313673496246
2003-05-05,55.302565800020055,A,8.874509811401367,8.70313720703125,8.500195980072021,8.449215650558472,8.420588159561158,8.268431372642517,8.998382303714752
2003-05-06,56.18148598128545,A,9.692156791687012,8.96235294342041,8.633921432495118,8.511960744857788,8.462117576599121,8.278235287666321,9.00435289144516
2003-05-07,57.06740226657641,A,9.696078300476074,9.210588264465333,8.76921558380127,8.572745037078857,8.505999917984008,8.289490189552307,9.010715639591217
2003-05-08,57.33894927811989,A,9.36274528503418,9.322352981567382,8.886862659454346,8.610097980499267,8.539411687850953,8.29580391407013,9.016166622638702
2003-05-09,57.56429264252071,A,9.578431129455566,9.44078426361084,9.023725414276123,8.667156791687011,8.574117574691773,8.303901953697205,9.021745054721832
2003-05-12,57.98509677942754,A,9.682353019714355,9.602352905273438,9.152745056152344,8.727058744430542,8.608156795501708,8.310862736701965,9.029029371738433
2003-05-13,57.64554707518861,A,9.696078300476074,9.60313720703125,9.28274507522583,8.786372470855714,8.637411708831786,8.31809802532196,9.035431334972381
2003-05-14,57.18726629460904,A,9.588234901428224,9.58156852722168,9.396078395843507,8.84921555519104,8.661215629577637,8.324254879951477,9.039499957561492
2003-05-15,57.17800811274575,A,9.796077728271484,9.66823501586914,9.495293998718262,8.927744960784912,8.692548942565917,8.332705855369568,9.04141172170639
2003-05-16,56.932008122811,A,9.68823528289795,9.690195846557618,9.56549005508423,9.000882244110107,8.72098030090332,8.341725459098816,9.042725446224212
2003-05-19,56.37620113073765,A,9.339216232299805,9.621568489074708,9.611960697174073,9.056078338623047,8.745450897216797,8.345627417564392,9.041323487758637
2003-05-20,55.78878245981084,A,9.20588207244873,9.523529243469238,9.563333225250243,9.09862732887268,8.765450897216796,8.349450945854187,9.039950935840606
2003-05-21,55.32293646774451,A,9.215685844421388,9.449019432067871,9.515293979644776,9.142254781723022,8.786431274414063,8.353372511863709,9.03749995470047
2003-05-22,54.94820007587413,A,9.578431129455566,9.405490112304687,9.536862564086913,9.21186261177063,8.810235195159912,8.359745059013367,9.035411722660065
2003-05-23,54.69850994410598,P,9.588234901428224,9.385490036010744,9.537842941284179,9.280784177780152,8.83282341003418,8.367784266471864,9.032509763240814
2003-05-26,54.742576919722346,P,9.588234901428224,9.435293769836427,9.528431129455566,9.340588092803957,8.854078311920166,8.375627398490906,9.02992152929306
2003-05-27,55.11142549611799,A,9.65097999572754,9.52431335449219,9.523921298980714,9.403333187103273,8.876862621307373,8.387588181495666,9.02793133020401
2003-05-28,55.42451511169588,A,9.596077919006348,9.60039176940918,9.524705600738525,9.460391998291017,8.898862628936767,8.39974503993988,9.024441130161286
2003-05-29,55.33186313460598,A,9.580391883850098,9.600783920288086,9.503137016296387,9.499215507507326,8.920156745910644,8.409862685203553,9.020480344295501
2003-05-30,55.300661842128015,A,9.639216423034668,9.610980224609374,9.498235130310059,9.531862592697145,8.940588130950928,8.421352887153626,9.017823488712311
2003-06-02,55.293832914465945,A,9.603921890258787,9.614117622375488,9.524705696105958,9.568333196640015,8.96396068572998,8.43252935886383,9.014999964237212
2003-06-03,55.199625170472075,A,9.745098114013672,9.632941246032715,9.57862730026245,9.570980262756349,8.984588146209717,8.445509753227235,9.013735258579255
2003-06-04,55.20720310596201,A,9.780391693115234,9.669804000854493,9.635097885131836,9.575195932388308,9.003882255554199,8.460921511650085,9.01415682554245
2003-06-05,55.45656841817014,A,9.911765098571776,9.736078643798828,9.668431282043457,9.602646923065185,9.025882263183593,8.47835289478302,9.014411733150482
2003-06-06,55.49530920989486,A,9.750980377197266,9.758431434631348,9.684705829620361,9.61127438545227,9.043058738708496,8.49266662120819,9.014176437854767
