Date,GRADE,GPS,TDY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-07-28,58.22198898577576,A,137.02000427246094,136.62200317382812,136.11200103759765,133.99899978637694,131.34400009155274,130.14349990844727,126.7198999786377
2017-07-31,58.1172019236322,A,136.33999633789062,136.56400146484376,136.1780014038086,134.4104995727539,131.48960006713867,130.20259994506836,126.8696499633789
2017-08-01,57.943106683898066,A,136.83999633789062,136.45,136.42300109863282,134.84699935913085,131.64719985961915,130.27369995117186,127.02534996032715
2017-08-02,58.0264785209788,A,138.6300048828125,136.95599975585938,136.63600158691406,135.21449966430663,131.84120010375977,130.34130004882812,127.18754997253419
2017-08-03,58.95639362510148,A,147.50999450683594,139.26799926757812,137.84000091552736,136.11849975585938,132.17080001831056,130.5047999572754,127.39549995422364
2017-08-04,59.85583531997994,A,148.3000030517578,141.5239990234375,139.0730010986328,136.87099990844726,132.5097999572754,130.6731999206543,127.60534996032715
2017-08-07,60.82093943576078,A,147.1300048828125,143.68200073242187,140.1230010986328,137.59150009155275,132.82539993286133,130.84669998168945,127.80259998321533
2017-08-08,61.76734795750698,A,146.8000030517578,145.67400207519532,141.06200103759767,138.27950057983398,133.1615998840332,131.06330001831054,128.00939998626708
2017-08-09,62.63620716806384,A,147.1199951171875,147.37200012207032,142.16399993896485,138.8925003051758,133.47379989624022,131.29279998779296,128.22994995117188
2017-08-10,62.106381054405254,A,144.97999572753906,146.86600036621093,143.06699981689454,139.45750045776367,133.70599990844727,131.48869995117187,128.43589992523192
2017-08-11,61.545865101168715,A,144.77000427246094,146.16000061035157,143.84199981689454,139.97700042724608,133.92460006713867,131.6872999572754,128.64554996490477
2017-08-14,61.32948821598533,A,147.16000366210938,146.16600036621094,144.92400054931642,140.5510009765625,134.24420028686524,131.91150001525878,128.84869998931885
2017-08-15,61.045275497196776,A,146.97999572753906,146.20199890136718,145.93800048828126,141.18050079345704,134.58640029907227,132.1108999633789,129.05414997100831
2017-08-16,60.65032855554407,A,147.2899932861328,146.23599853515626,146.8039993286133,141.72000045776366,134.96960006713869,132.32239990234376,129.22514995574952
2017-08-17,60.20849088255117,A,144.00999450683594,146.04199829101563,146.4539993286133,142.14700012207032,135.22779983520508,132.4914998626709,129.3589499282837
2017-08-18,59.763344816883716,A,143.94000244140625,145.8759979248047,146.01799926757812,142.54550018310547,135.446199798584,132.66629989624025,129.48364994049072
2017-08-21,58.99169326949237,A,143.52000427246094,145.147998046875,145.65699920654296,142.8900001525879,135.696199798584,132.8412999725342,129.5998999786377
2017-08-22,58.39444336934213,P,144.9499969482422,144.74199829101562,145.4719985961914,143.26699981689453,135.98179977416993,133.03349990844725,129.72749996185303
2017-08-23,57.86492968989294,P,144.4499969482422,144.1739990234375,145.2049987792969,143.68449935913085,136.27079971313478,133.23269989013673,129.847799949646
2017-08-24,58.05471395349235,P,145.52999877929688,144.47799987792968,145.25999908447267,144.1634994506836,136.54879959106447,133.42859985351564,129.97489994049073
2017-08-25,58.263982139170786,P,145.30999755859375,144.7519989013672,145.31399841308593,144.57799911499023,136.83559951782226,133.61499984741212,130.09879993438722
2017-08-28,58.51641756824464,P,145.39999389648438,145.12799682617188,145.13799743652345,145.03099899291993,137.0913993835449,133.81249977111815,130.21724990844726
2017-08-29,58.77450982272984,A,147.60000610351562,145.65799865722656,145.1999984741211,145.56899948120116,137.45699935913086,134.0159998321533,130.3369499206543
2017-08-30,59.220006792958806,A,148.75999450683594,146.5199981689453,145.3469985961914,146.07549896240235,137.86979934692383,134.26239974975587,130.46024990081787
2017-08-31,59.55665157180916,A,150.05999755859375,147.42599792480468,145.95199890136718,146.20299911499023,138.33199935913086,134.54339973449706,130.59004989624023
2017-09-01,59.98643194073403,A,150.5500030517578,148.4739990234375,146.61299896240234,146.31549911499025,138.83579940795897,134.82929977416993,130.7179499053955
2017-09-04,60.417607116904385,A,150.5500030517578,149.50400085449218,147.31599884033204,146.4864990234375,139.32199951171876,135.08669982910158,130.8466999053955
2017-09-05,60.480727652816206,A,148.89999389648438,149.76399841308594,147.71099853515625,146.59149856567382,139.82959945678712,135.3269997406006,130.97089988708495
2017-09-06,60.298427029123566,A,148.6199951171875,149.73599853515626,148.12799835205078,146.66649856567383,140.2873992919922,135.5662996673584,131.089649848938
2017-09-07,60.0233633696667,A,149.02000427246094,149.5279998779297,148.47699890136718,146.8684989929199,140.772999420166,135.7878997039795,131.21004985809327
2017-09-08,59.8506704558066,A,151.02999877929688,149.6239990234375,149.0489990234375,147.1814987182617,141.24059936523437,136.0238996887207,131.34289985656739
2017-09-11,59.84392129670861,A,153.63999938964844,150.24199829101562,149.8729995727539,147.50549850463867,141.7511993408203,136.24219970703126,131.48269985198974
2017-09-12,60.089777753251305,A,154.61000061035156,151.38399963378907,150.5739990234375,147.8869987487793,142.2811993408203,136.4515997314453,131.61969985961915
2017-09-13,60.33447094192878,A,154.5,152.56000061035155,151.14799957275392,148.24749908447265,142.74559936523437,136.65399978637694,131.75154983520508
2017-09-14,60.62198183717755,A,154.6999969482422,153.6959991455078,151.61199951171875,148.78199920654296,143.2509994506836,136.8529997253418,131.88059982299805
2017-09-15,60.71342542734354,A,155.17999267578125,154.5259979248047,152.0749984741211,149.34399871826173,143.68959930419922,137.05649963378906,132.01949977874756
2017-09-18,60.939039477780206,A,158.25,155.447998046875,152.84499816894532,150.08049850463868,144.20019927978515,137.29339965820313,132.1787997817993
2017-09-19,61.1584830247721,A,158.83999633789062,156.29399719238282,153.83899841308593,150.7749984741211,144.7161993408203,137.53659957885742,132.34334976196288
2017-09-20,61.64706223185971,A,160.1999969482422,157.43399658203126,154.99699859619142,151.5624984741211,145.22299926757813,137.80559951782226,132.52689975738525
2017-09-21,62.085373829816035,A,160.75999450683594,158.64599609375,156.1709976196289,152.32399826049806,145.7645993041992,138.05629943847657,132.70594974517823
2017-09-22,62.56130813293304,A,161.02999877929688,159.8159973144531,157.1709976196289,153.1099983215332,146.29759918212892,138.30899948120117,132.8960997390747
2017-09-25,62.557747158050894,A,160.4499969482422,160.25599670410156,157.85199737548828,153.86249847412108,146.79299926757812,138.5586994934082,133.07809970855712
2017-09-26,62.36677485932878,A,159.30999755859375,160.3499969482422,158.3219970703125,154.447998046875,147.29139923095704,138.81449951171874,133.2513996887207
2017-09-27,62.06680739520377,A,160.55999755859375,160.4219970703125,158.92799682617186,155.0379981994629,147.7725991821289,139.0873994445801,133.43634967803956
2017-09-28,61.661772578020354,A,159.47999572753906,160.16599731445314,159.40599670410157,155.50899810791014,148.25279907226562,139.35859939575195,133.61484966278076
2017-09-29,61.22188999796822,A,159.17999267578125,159.79599609375,159.80599670410157,155.94049758911132,148.7169989013672,139.6416993713379,133.79074962615968
2017-10-02,61.315557657082685,A,163.07000732421875,160.31999816894532,160.28799743652343,156.56649780273438,149.2457989501953,139.95319946289064,133.98609966278076
2017-10-03,61.58355065895097,A,163.0399932861328,161.0659973144531,160.70799713134767,157.27349777221679,149.75839874267578,140.26809936523438,134.18054962158203
2017-10-04,61.78718893875814,A,162.55999755859375,161.46599731445312,160.94399719238282,157.97049789428712,150.28759857177735,140.6251993560791,134.37869960784911
2017-10-05,62.17133583688437,A,163.00999450683594,162.1719970703125,161.16899719238282,158.66999740600585,150.82879852294923,140.99479927062987,134.57509956359863
2017-10-06,62.536918973789376,A,163.02000427246094,162.93999938964845,161.3679977416992,159.26949768066407,151.3487985229492,141.34639930725098,134.77519958496094
2017-10-09,62.50279800027235,A,163.6199951171875,163.04999694824218,161.68499755859375,159.76849746704102,151.89439849853517,141.69199928283692,134.97829956054687
2017-10-10,62.50727400398526,A,164.44000244140625,163.3299987792969,162.197998046875,160.25999755859374,152.44639862060546,142.0467992401123,135.18049957275392
2017-10-11,62.297335921561995,A,162.66000366210938,163.35,162.40799865722656,160.66799774169922,152.9269985961914,142.3840993499756,135.37344959259033
2017-10-12,62.12902514846769,A,164.99000549316406,163.74600219726562,162.95899963378906,161.1824981689453,153.27659881591796,142.72369941711426,135.5815996170044
2017-10-13,61.809581453440984,A,162.97000122070312,163.73600158691406,163.33800048828124,161.5719985961914,153.56999877929687,143.03989936828614,135.78339962005614
2017-10-16,61.371946256463495,A,161.9499969482422,163.402001953125,163.2259994506836,161.75699844360352,153.86639862060548,143.3458992767334,135.98759960174561
2017-10-17,60.795914982391764,A,161.52999877929688,162.82000122070312,163.075,161.89149856567383,154.16099853515624,143.66129920959472,136.18154960632324
2017-10-18,60.58512161802518,A,163.05999755859375,162.9,163.125,162.0344985961914,154.47979858398438,143.9767992401123,136.38179958343505
2017-10-19,60.25009135633608,A,163.58999633789062,162.6199981689453,163.18300018310546,162.17599868774414,154.8519985961914,144.27899925231932,136.58669956207277
2017-10-20,60.326789380192395,A,165.4199981689453,163.10999755859376,163.4229995727539,162.39549865722657,155.2649984741211,144.5947992706299,136.79249954223633
2017-10-23,60.70847095121224,A,166.14999389648438,163.9499969482422,163.6759994506836,162.68049850463868,155.6447982788086,144.94449928283692,137.0019495010376
2017-10-24,61.37492809647373,A,167.6199951171875,165.16799621582032,163.9939987182617,163.09599838256835,156.05759826660156,145.3219992828369,137.23269947052003
2017-10-25,61.86181212996572,A,167.5800018310547,166.0719970703125,164.48599853515626,163.4469985961914,156.4633984375,145.71649925231932,137.45654949188233
2017-10-26,62.3097313087487,A,167.49000549316406,166.85199890136718,164.73599853515626,163.84749908447264,156.93299865722656,146.08039924621582,137.67839950561523
2017-10-27,62.59056643155663,A,168.22000122070312,167.41199951171876,165.26099853515626,164.29949951171875,157.4185986328125,146.43239921569824,137.90419952392577
2017-10-30,62.81905276633026,A,168.8800048828125,167.95800170898437,165.9539993286133,164.58999938964843,157.92579864501954,146.81099922180175,138.1365495300293
2017-10-31,62.88170878371881,A,169.9600067138672,168.4260040283203,166.7970001220703,164.93600006103514,158.42599884033203,147.20389930725096,138.36944957733155
2017-11-01,62.9439295350572,A,169.86000061035156,168.8820037841797,167.47700042724608,165.30100021362304,158.93419891357422,147.60249931335449,138.5979995727539
2017-11-02,63.85152185332654,A,178.08999633789062,171.002001953125,168.9270004272461,166.05500030517578,159.58539886474608,148.06709922790526,138.87469955444337
2017-11-03,65.11306976979003,A,182.3999938964844,173.83800048828124,170.625,167.02399978637695,160.32719879150392,148.58139915466307,139.17334953308105
2017-11-06,66.36924936697456,A,183.4900054931641,176.76000061035157,172.35900115966797,168.0175003051758,161.0889990234375,149.0901992034912,139.48069957733154
2017-11-07,67.59628718766062,A,184.25,179.6179992675781,174.02200164794922,169.00800018310548,161.82199890136718,149.63949913024902,139.78759956359863
2017-11-08,69.00141401689608,A,185.5,182.74599914550782,175.81400146484376,170.15,162.55679901123048,150.21329917907715,140.09984954833985
2017-11-09,68.78932998692217,A,180.3300018310547,183.19400024414062,177.0980010986328,170.91699981689453,163.1621990966797,150.74709922790527,140.3577995300293
2017-11-10,68.11848113598319,A,180.6300048828125,182.84000244140626,178.33900146484376,171.8,163.76379913330078,151.29979927062988,140.60984954833984
2017-11-13,67.25614017876775,A,179.3699951171875,182.01600036621093,179.38800048828125,172.67099990844727,164.34019897460936,151.83109924316406,140.8651495361328
2017-11-14,66.35641189643658,A,178.94000244140625,180.9540008544922,180.28600006103517,173.54150009155273,164.94099914550782,152.38529930114746,141.11769958496095
2017-11-15,65.17445010047585,A,178.4199981689453,179.53800048828126,181.14199981689453,174.30950012207032,165.53699920654296,152.9121992492676,141.3706495666504
2017-11-16,65.06784162693857,A,181.08999633789065,179.68999938964845,181.44199981689457,175.18450012207032,166.17839904785157,153.4756992340088,141.63264953613282
2017-11-17,64.66215195324072,A,179.5,179.46399841308593,181.15200042724612,175.88850021362305,166.74779907226562,153.99419921875,141.87684951782228
2017-11-20,64.38434210216127,A,179.8000030517578,179.55,180.78300018310546,176.5710006713867,167.2709991455078,154.51109924316407,142.12049949645996
2017-11-21,64.60278649370748,A,185.0,180.76199951171876,180.85800018310547,177.44000091552735,167.8787991333008,155.07999923706055,142.3899494934082
2017-11-22,64.75646261751021,A,183.80999755859372,181.83999938964843,180.68899993896486,178.2515007019043,168.46499908447265,155.60529922485352,142.64729949951172
2017-11-23,64.71347584756766,A,183.80999755859372,182.38399963378905,181.03699951171873,179.06750030517577,169.0471990966797,156.14909927368163,142.902399520874
2017-11-24,65.11319647059175,A,185.13999938964844,183.51199951171873,181.48799896240234,179.91350021362305,169.64639923095703,156.66799926757812,143.15819953918458
2017-11-27,65.36805563812145,A,183.8000030517578,184.31199951171874,181.93099975585938,180.6595001220703,170.1573992919922,157.17879928588866,143.40729957580567
2017-11-28,65.12607247427016,A,185.3000030517578,184.3720001220703,182.56699981689454,181.42649993896484,170.68659942626954,157.70139938354492,143.66039962768554
2017-11-29,64.92063694433425,A,183.50999450683597,184.31199951171874,183.07599945068358,182.10899963378907,171.1527993774414,158.18789932250976,143.914599609375
2017-11-30,64.80607506813519,A,186.2400054931641,184.79800109863282,183.59100036621095,182.51650009155273,171.66239959716796,158.7134994506836,144.1887996673584
2017-12-01,64.25635048891489,A,183.4900054931641,184.46800231933597,183.99000091552733,182.5710006713867,172.11159973144532,159.20459945678712,144.44724967956543
2017-12-04,63.68123237968651,A,181.9199981689453,184.09200134277347,184.2020004272461,182.49250030517578,172.5409997558594,159.66699951171876,144.6875496673584
2017-12-05,62.805140501062944,A,179.52000427246094,182.93600158691407,183.65400085449218,182.25600051879883,172.9451998901367,160.1182995605469,144.92809967041015
2017-12-06,62.12446253046519,P,180.41000366210935,182.31600341796874,183.31400146484376,182.0015007019043,173.34220001220703,160.55739959716797,145.15394966125487
2017-12-07,61.34433987189363,P,180.05999755859375,181.0800018310547,182.93900146484378,181.98800048828124,173.7538000488281,161.00329956054688,145.39394966125488
2017-12-08,61.007574764717184,P,180.5800018310547,180.4980010986328,182.4830017089844,181.98550033569336,174.1818002319336,161.44939956665038,145.63399963378907
2017-12-11,60.564660786618674,P,177.35000610351562,179.58400268554686,181.83800201416017,181.88450088500977,174.46740020751952,161.8565995788574,145.8612496948242
2017-12-12,60.57808721086593,P,178.38999938964844,179.35800170898438,181.14700164794925,181.85700073242188,174.77440032958984,162.2663995361328,146.0966497039795
2017-12-13,61.10206540592259,P,183.22999572753903,179.9220001220703,181.11900177001954,182.09750061035157,175.18780029296875,162.73769943237303,146.36579971313478
2017-12-14,61.29085708918968,P,180.92999267578125,180.09599914550782,180.58800048828124,182.0895004272461,175.54620025634765,163.18749938964845,146.62814964294432
2017-12-15,61.76399697112456,A,184.3600006103516,180.85199890136718,180.675,182.33250045776367,175.97300018310546,163.66089935302733,146.9021996307373
2017-12-18,62.499541113014864,A,183.08999633789065,181.9999969482422,180.79199981689453,182.49700012207032,176.36240020751953,164.12839935302733,147.16549964904786
2017-12-19,62.99586805802835,A,182.75,182.8719970703125,181.11499938964843,182.3845001220703,176.7286001586914,164.58749938964843,147.43059967041015
2017-12-20,62.68532402347947,A,181.77999877929688,182.58199768066407,181.2519989013672,182.28300018310546,177.11100006103516,165.0189993286133,147.6801496887207
2017-12-21,62.531027588416755,A,181.30999755859372,182.65799865722656,181.3769989013672,182.15800018310546,177.43739990234374,165.35699935913087,147.93089965820312
2017-12-22,61.892776731165746,A,181.2400054931641,182.03399963378905,181.44299926757813,181.96300048828124,177.80279998779298,165.6863993835449,148.1797996520996
2017-12-25,61.44458665801343,P,181.2400054931641,181.66400146484375,181.83199920654297,181.83500061035156,178.1886001586914,166.02749938964843,148.43709968566895
2017-12-26,61.19462061958203,P,181.8300018310547,181.4800018310547,182.1759994506836,181.6615005493164,178.59460021972657,166.37779937744142,148.72054969787598
2017-12-27,61.35444758046699,P,183.8600006103516,181.89600219726563,182.23899993896484,181.6790008544922,179.0106002807617,166.74519943237306,149.018999710083
2017-12-28,61.40875192699178,P,181.1100006103516,181.85600280761722,182.2570007324219,181.4225006103516,179.36100036621093,167.10649948120118,149.2975997161865
2017-12-29,61.5474471441462,P,181.1499938964844,181.83800048828127,181.93600006103514,181.3055000305176,179.67560028076173,167.4702993774414,149.5787996673584
2018-01-01,61.522632290720075,P,181.1499938964844,181.81999816894535,181.74199981689452,181.26699981689455,179.9756002807617,167.81019927978517,149.86084964752197
2018-01-02,61.6942950945421,P,184.33999633789065,182.32199707031253,181.9009994506836,181.50799942016604,180.31000030517578,168.18379928588868,150.1473496246338
2018-01-03,61.64768480210032,A,184.08999633789065,182.36799621582037,182.131999206543,181.6919990539551,180.6402001953125,168.55179931640626,150.437099609375
2018-01-04,62.274705461112575,A,187.1199951171875,183.56999511718752,182.71299896240237,182.04499893188478,181.03279998779297,168.98289932250975,150.73719959259034
2018-01-05,62.84571453598337,A,186.30999755859372,184.60199584960938,183.21999816894532,182.33149871826174,181.39459991455078,169.40659927368165,151.03644958496093
2018-01-08,63.691807783057364,A,188.5800018310547,186.08799743652344,183.95399780273436,182.89299850463868,181.78859985351562,169.85719924926758,151.34924961090087
2018-01-09,64.13231051060188,A,188.88999938964844,186.997998046875,184.65999755859374,183.4179985046387,182.16719970703124,170.29659927368164,151.66504959106445
2018-01-10,64.42681464953621,A,187.5,187.67999877929688,185.02399749755858,183.63149871826175,182.5199996948242,170.7270993041992,151.97989959716796
2018-01-11,64.27881980825073,A,188.6999969482422,187.99599914550782,185.78299713134766,184.0199989318848,182.73219970703124,171.15879928588868,152.29369956970214
2018-01-12,64.5868158982255,A,193.27999877929688,189.38999938964844,186.9959976196289,184.46599884033205,182.9497998046875,171.6384992980957,152.6267495727539
2018-01-15,64.57672496815928,A,193.27999877929688,190.3299987792969,188.20899810791016,184.97549896240236,183.14559967041015,172.11729934692383,152.964899559021
2018-01-16,64.52967185603434,A,193.0800018310547,191.16799926757812,189.08299865722657,185.4919990539551,183.32219970703125,172.5720993041992,153.29404956817626
2018-01-17,64.51433319373199,A,190.66000366210935,191.79999999999998,189.7399993896484,185.93599929809574,183.42539978027344,172.99109939575195,153.6267495727539
2018-01-18,64.50398684502989,A,190.6300048828125,192.18600158691407,190.09100036621092,186.40199966430666,183.6313998413086,173.39679946899415,153.9700996017456
2018-01-19,64.13924026660952,A,191.92999267578125,191.91600036621094,190.6529998779297,186.93649902343753,183.85739959716796,173.81059936523437,154.31994956970215
2018-01-22,63.66564043872206,A,191.0399932861328,191.46799926757814,190.8989990234375,187.42649841308597,184.09079956054688,174.21549926757814,154.65109954833986
2018-01-23,63.45622961277854,A,192.0,191.2519989013672,191.20999908447266,187.93499832153321,184.35199951171876,174.6464993286133,154.98674953460693
2018-01-24,63.77902874345039,A,194.80999755859372,192.08199768066407,191.94099884033204,188.4824981689453,184.67979949951172,175.10839935302735,155.33734951019287
2018-01-25,64.30435644225996,A,197.25,193.40599670410157,192.7959991455078,189.28949813842775,185.0029995727539,175.59069931030274,155.6892995071411
2018-01-26,64.84145560080033,A,198.88999938964844,194.797998046875,193.35699920654298,190.17649841308594,185.39079956054687,176.06929931640624,156.04659950256348
2018-01-29,65.51019426063958,A,199.4900054931641,196.48800048828124,193.97799987792968,191.09349899291993,185.784599609375,176.5277993774414,156.38499954223633
2018-01-30,65.387256593224,A,194.42999267578125,196.9739990234375,194.11299896240234,191.59799880981444,185.97319946289062,176.9259992980957,156.6887995147705
2018-01-31,64.54500935941657,A,190.9199981689453,196.1959991455078,194.13899841308594,191.9394989013672,186.11539947509766,177.29019927978516,156.97209953308106
2018-02-01,63.50280088911153,A,192.0,195.1459991455078,194.2759979248047,192.18349914550782,186.27919952392577,177.66319931030273,157.25809951782227
2018-02-02,62.157803389707034,A,190.0200042724609,193.37200012207032,194.08499908447266,192.36899948120117,186.37679962158202,178.01159942626953,157.5340495300293
2018-02-05,59.91320444181476,P,181.3800048828125,189.75,193.11900024414064,192.00899963378907,186.32839965820312,178.24289947509766,157.76814956665038
2018-02-06,58.19410127493754,P,179.05999755859375,186.6760009765625,191.825,191.51749954223632,186.20359954833984,178.44509948730467,157.99084953308105
2018-02-07,57.11998782430688,P,181.08999633789065,184.71000061035156,190.4529998779297,191.19699935913087,186.15519958496094,178.65399948120117,158.22979949951173
2018-02-08,55.339898342138675,P,175.55999755859375,181.4220001220703,188.28399963378905,190.53999938964844,185.94159942626953,178.80199951171875,158.42914947509766
2018-02-09,54.16778505720236,P,179.02000427246094,179.2220001220703,186.2970001220703,189.82699966430664,185.85219940185547,178.98189956665038,158.64544952392578
2018-02-12,54.278083488373454,P,180.19000244140625,178.98399963378907,184.36699981689452,189.1724998474121,185.81759948730468,179.17929962158203,158.86899955749513
2018-02-13,54.967817435596224,P,182.25,179.62200012207032,183.1490005493164,188.63099975585936,185.87219940185548,179.40869964599608,159.1115995788574
2018-02-14,55.79986591238778,P,186.27999877929688,180.66000061035157,182.68500061035155,188.41199951171876,185.98959930419923,179.66589965820313,159.3766495513916
2018-02-15,58.064430043539836,P,191.91000366210935,183.93000183105468,182.6760009765625,188.4759994506836,186.22659942626953,179.99019973754883,159.67439956665038
2018-02-16,60.101641410377674,P,193.5,186.8260009765625,183.0240005493164,188.55449981689452,186.48499938964844,180.333399810791,159.98754959106446
2018-02-19,61.87922865938204,P,193.5,189.48800048828124,184.23600006103516,188.6775001525879,186.8079992675781,180.63769973754881,160.29544960021974
2018-02-20,63.30195106785786,A,194.58999633789065,191.95599975585938,185.78899993896485,188.80699996948243,187.13199920654296,180.9531997680664,160.61064956665038
2018-02-21,63.859828815554046,A,191.8500061035156,193.07000122070312,186.86500091552733,188.65900039672852,187.3043994140625,181.24609985351563,160.93564960479736
2018-02-22,63.35322693979567,A,188.8600006103516,192.46000061035156,188.19500122070312,188.2395004272461,187.46299957275392,181.5045999145508,161.24969959259033
2018-02-23,62.67643855579646,A,190.13999938964844,191.78800048828126,189.30700073242187,187.8020004272461,187.57859954833984,181.77579986572266,161.56109958648682
2018-02-26,61.96192097468713,A,191.19000244140625,191.3260009765625,190.40700073242186,187.3870002746582,187.74059967041015,182.05149993896484,161.87174961090088
2018-02-27,60.79932061632193,P,187.47999572753903,189.90400085449218,190.93000030517578,187.03950042724608,187.83519958496095,182.28189987182617,162.16434955596924
2018-02-28,60.01615519369013,P,185.9499969482422,188.7239990234375,190.89700012207032,186.79100036621094,187.91859954833984,182.5147998046875,162.44944957733154
2018-03-01,59.18998557653001,P,183.02999877929688,187.55799865722656,190.00899963378907,186.34250030517578,187.9529995727539,182.69519973754882,162.70944957733155
2018-03-02,58.6082727398993,P,184.8800048828125,186.50599975585936,189.14700012207032,186.08550033569335,188.0257995605469,182.91429977416993,162.97709957122802
2018-03-05,58.47849978699602,P,188.97999572753903,186.06399841308593,188.69499969482422,186.4654998779297,188.18059936523437,183.1845997619629,163.26524951934815
2018-03-06,58.912795918709946,P,189.63999938964844,186.49599914550782,188.2,186.99449996948243,188.33679931640626,183.4656997680664,163.56349948883056
2018-03-07,59.36145243231726,P,189.22000122070312,187.15,187.93699951171874,187.40100021362304,188.44399932861327,183.7272998046875,163.8520495223999
2018-03-08,60.56756890691614,A,190.8300018310547,188.71000061035156,188.13399963378907,188.16450042724608,188.63839935302735,183.99969985961914,164.13934955596923
2018-03-09,61.78358248056852,A,194.27999877929688,190.58999938964843,188.5479995727539,188.9275001525879,188.9009994506836,184.28829986572265,164.44154956817627
2018-03-12,62.22945197796091,A,192.92999267578125,191.37999877929687,188.7219985961914,189.56449966430665,189.13659942626953,184.55609985351563,164.75029956817627
2018-03-13,62.38834893016044,A,192.22000122070312,191.8959991455078,189.1959991455078,190.0629997253418,189.29419952392578,184.80209991455078,165.06204959869385
2018-03-14,62.34386166428971,A,189.5800018310547,191.96799926757814,189.55899963378906,190.22799987792968,189.40399963378906,185.02209991455078,165.36929958343507
2018-03-15,61.9243834648017,A,190.9499969482422,191.99199829101562,190.3509994506836,190.17999954223632,189.48059967041016,185.25669982910156,165.6685495376587
2018-03-16,61.10459943783891,A,190.5500030517578,191.24599914550782,190.91799926757812,190.03249969482422,189.56539978027342,185.4799998474121,165.95619953155517
2018-03-19,60.50011255838592,A,190.69000244140625,190.79800109863282,191.08899993896483,189.89199981689453,189.60759979248047,185.69809982299805,166.2545495223999
2018-03-20,60.14570555750462,P,192.5,190.8540008544922,191.375,189.7875,189.6797998046875,185.92349975585938,166.5636995315552
2018-03-21,60.245714654346095,P,193.08999633789065,191.55599975585938,191.76199951171876,189.84949951171876,189.7915997314453,186.15579971313477,166.87914951324464
2018-03-22,59.469061143125465,P,186.1300048828125,190.59200134277344,191.29199981689453,189.7129997253418,189.74019989013672,186.23619979858398,167.15164951324462
2018-03-23,58.495006788083266,P,183.88999938964844,189.26000061035157,190.25299987792968,189.4004997253418,189.55239990234375,186.25109985351563,167.41624950408936
2018-03-26,58.134982095392694,P,190.00999450683597,189.1239990234375,189.96100006103515,189.34149932861328,189.48699981689452,186.31629974365234,167.7032494735718
2018-03-27,57.27590820156998,P,186.0399932861328,187.83199768066407,189.34299926757814,189.26949920654297,189.34619964599608,186.33419967651366,167.98684940338134
2018-03-28,56.051955605544805,P,183.58999633789065,185.93199768066407,188.7439987182617,189.1514991760254,189.20479949951172,186.31509963989257,168.26419940948486
2018-03-29,56.362130532206045,P,187.1699981689453,186.13999633789064,188.36599884033203,189.3584991455078,189.13559936523438,186.38349960327147,168.56529941558838
2018-03-30,57.1216422821721,P,187.1699981689453,186.79599609375,188.0279983520508,189.47299880981444,189.04039947509764,186.4488995361328,168.87434940338136
2018-04-02,56.74291090579234,P,183.52999877929688,185.4999969482422,187.31199798583984,189.20049896240235,188.89019958496092,186.49049957275392,169.160799407959
2018-04-03,57.01916201490824,P,185.72999572753903,185.43799743652343,186.63499755859374,189.00499877929687,188.76479949951172,186.55839950561523,169.47184940338136
2018-04-04,57.55008388966587,P,186.6100006103516,186.04199829101563,185.98699798583985,188.8744987487793,188.60079956054688,186.6402995300293,169.77624938964843
2018-04-05,57.76419983999347,P,190.4600067138672,186.7,186.4199981689453,188.85599899291992,188.46499969482423,186.73399963378907,170.10484943389892
2018-04-06,57.410687174134445,P,185.57000732421875,186.3800018310547,186.58799896240234,188.420499420166,188.19859985351562,186.79469970703124,170.39444946289063
2018-04-09,57.65992051141202,P,186.13999938964844,186.902001953125,186.20099945068358,188.08099975585938,187.93159973144532,186.85809967041016,170.6845994567871
2018-04-10,57.944499358921185,P,189.57000732421875,187.67000427246094,186.5540008544922,187.94850006103516,187.83440002441407,186.90379974365234,170.99189949035645
2018-04-11,58.28502101193963,A,190.25,188.39800415039062,187.22000122070312,187.98199996948242,187.82100006103516,186.9681997680664,171.28674949645995
2018-04-12,58.50540334207425,A,194.13999938964844,189.13400268554688,187.91700134277343,188.14150009155273,187.86380004882812,187.07149978637696,171.6102995300293
2018-04-13,59.27170911464251,A,193.4600067138672,190.71200256347657,188.54600219726564,188.2870002746582,187.93260009765626,187.15469985961914,171.91134956359863
2018-04-16,60.53120333794979,A,196.97000122070312,192.8780029296875,189.89000244140624,188.60100021362305,188.24440002441406,187.2863998413086,172.23259956359863
2018-04-17,61.31068001394457,A,197.1699981689453,194.39800109863282,191.03400268554688,188.83450012207032,188.6066000366211,187.40509979248046,172.5532495880127
2018-04-18,61.80420977666497,A,196.3999938964844,195.6279998779297,192.01300201416018,189.0,188.91279998779297,187.53399978637697,172.86094955444335
2018-04-19,62.251579843458934,A,198.4199981689453,196.48399963378907,192.80900115966796,189.61449966430663,189.37,187.65579971313477,173.18464958190918
2018-04-20,62.801773319643196,A,198.33999633789065,197.45999755859376,194.08600006103515,190.33699951171874,189.7563998413086,187.80429962158203,173.50444953918458
2018-04-23,62.67690545400825,A,198.8699951171875,197.83999633789062,195.35899963378907,190.77999954223634,190.12999969482422,187.97379959106445,173.8203995513916
2018-04-24,62.31381788921394,A,194.9600067138672,197.397998046875,195.89799957275392,191.22600021362305,190.38419982910156,188.1281996154785,174.1232495880127
