Date,GRADE,GPS,KDP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2012-12-26,51.70061388359979,A,5.387025356292725,5.430335998535156,5.425956726074219,5.445627379417419,5.335624113082885,5.348012523651123,5.168905193805695
2012-12-27,51.47898730458852,P,5.37851095199585,5.415493774414062,5.423280334472656,5.443787407875061,5.3338739204406735,5.347863416671753,5.172644987106323
2012-12-28,51.30292029499383,P,5.338362216949463,5.3960284233093265,5.414155912399292,5.439939999580384,5.333276805877685,5.347288880348206,5.176291038990021
2012-12-31,51.19862729641512,B,5.374860286712647,5.383376121520997,5.409167814254761,5.437977814674378,5.33372350692749,5.347486729621887,5.180125524997711
2013-01-01,51.10146372142418,B,5.374860286712647,5.370723819732666,5.402963161468506,5.434989356994629,5.334846420288086,5.347349061965942,5.184072949886322
2013-01-02,51.461333389951555,P,5.547614574432373,5.402841663360595,5.416588830947876,5.437982273101807,5.342901763916015,5.348855061531067,5.188812820911408
2013-01-03,51.7777291694913,A,5.525716781616211,5.432282829284668,5.423888301849365,5.439578509330749,5.349770574569702,5.3502978372573855,5.192813105583191
2013-01-04,52.19972459349657,A,5.557347774505615,5.476079940795898,5.4360541820526125,5.44269585609436,5.357658367156983,5.3517573595047,5.196698112487793
2013-01-07,52.40110543641902,A,5.503817081451416,5.5018712997436525,5.442623710632324,5.440721774101258,5.364475545883178,5.352358045578003,5.200071756839752
2013-01-08,52.65545798490896,A,5.52085018157959,5.531069278717041,5.450896549224853,5.44183316230774,5.371633386611938,5.35326087474823,5.203625671863556
2013-01-09,52.568784322309426,A,5.559781551361084,5.533502674102783,5.468172168731689,5.447064447402954,5.379352540969848,5.354541029930115,5.207469346523285
2013-01-10,52.60118428396464,A,5.567079544067383,5.541775226593018,5.487029027938843,5.45515468120575,5.38617919921875,5.356685023307801,5.211206851005554
2013-01-11,52.41161108473066,A,5.484353542327881,5.527176380157471,5.501628160476685,5.457892036437988,5.392172470092773,5.357378664016724,5.2145307254791256
2013-01-14,52.40232962535807,A,5.497734546661377,5.525959873199463,5.513915586471557,5.461541700363159,5.397588138580322,5.358026385307312,5.218379211425781
2013-01-15,52.35926424837617,A,5.5086846351623535,5.523526763916015,5.527298021316528,5.4651305913925174,5.402184410095215,5.359203009605408,5.222573719024658
2013-01-16,52.15652097914593,A,5.467320442199707,5.50503454208374,5.519268608093261,5.467928719520569,5.406388130187988,5.359882092475891,5.226448454856873
2013-01-17,51.96689987739921,A,5.48313570022583,5.4882457733154295,5.515010499954224,5.469449400901794,5.41163257598877,5.3612705421447755,5.230598437786102
2013-01-18,51.99579045607599,A,5.511118412017822,5.493598747253418,5.510387563705445,5.473220872879028,5.416784648895264,5.362687177658081,5.234816999435425
2013-01-21,51.979105424131724,P,5.511118412017822,5.496275520324707,5.511117696762085,5.476870703697204,5.4208500194549565,5.364103813171386,5.238976118564605
2013-01-22,51.91208270906867,P,5.498952865600586,5.494329166412354,5.508927965164185,5.479912257194519,5.425903663635254,5.365254988670349,5.242646429538727
2013-01-23,51.81867349323173,P,5.387025356292725,5.478270149230957,5.491652345657348,5.479912257194519,5.429781303405762,5.365454664230347,5.245572826862335
2013-01-24,51.71543077220428,P,5.418657779693604,5.465374565124511,5.476810169219971,5.481919598579407,5.435281686782837,5.365191783905029,5.2485919952392575
2013-01-25,51.58344794853684,P,5.421091079711914,5.44736909866333,5.470483922958374,5.4860560417175295,5.440227031707764,5.365552377700806,5.2515698385238645
2013-01-28,51.468277653814035,P,5.432040214538574,5.43155345916748,5.463914489746093,5.488915038108826,5.443942422866821,5.36646580696106,5.254976913928986
2013-01-29,51.43669899629574,P,5.475836753845215,5.426930236816406,5.46062970161438,5.4939638614654545,5.447519550323486,5.367505640983581,5.258388979434967
2013-01-30,51.664448592944176,P,5.511118412017822,5.451748847961426,5.465009498596191,5.492139053344727,5.451415891647339,5.3688863134384155,5.262577817440033
2013-01-31,51.75381946302994,P,5.48313570022583,5.464644432067871,5.465009498596191,5.490009999275207,5.454752578735351,5.368900485038758,5.2663889765739444
2013-02-01,51.83892017803034,A,5.503817081451416,5.481189632415772,5.464279365539551,5.487333464622497,5.456619310379028,5.370715274810791,5.270303542613983
2013-02-04,51.962535963030376,A,5.525716781616211,5.499924945831299,5.46573920249939,5.488428449630737,5.460300483703613,5.372809429168701,5.273810451030731
2013-02-05,52.11171778864875,A,5.584112167358398,5.521580028533935,5.474255132675171,5.491591548919677,5.465173749923706,5.37507700920105,5.277645003795624
2013-02-06,52.16348139585495,A,5.601145267486572,5.539585399627685,5.495667123794556,5.493659734725952,5.469349279403686,5.377128562927246,5.281089193820954
2013-02-07,52.32854028453557,A,5.593843936920166,5.561727046966553,5.513185739517212,5.494997954368591,5.472919950485229,5.379384822845459,5.2852161240577695
2013-02-08,52.448518867270764,A,5.5634307861328125,5.573649787902832,5.527419710159302,5.498951816558838,5.475882358551026,5.382170057296753,5.2893039321899415
2013-02-11,52.4367642003387,A,5.525716781616211,5.573649787902832,5.536787366867065,5.500350928306579,5.478114614486694,5.384457421302796,5.293262610435486
2013-02-12,52.267960449964875,A,5.513550758361816,5.559537506103515,5.540558767318726,5.500594234466552,5.479693040847779,5.386840448379517,5.296702752113342
2013-02-13,51.50284615148998,P,5.193591117858887,5.478026676177978,5.508806037902832,5.4869077682495115,5.473809738159179,5.385697860717773,5.298329107761383
2013-02-14,50.73321937850466,P,5.206972599029541,5.4006524085998535,5.481189727783203,5.473099613189698,5.468073348999024,5.384157829284668,5.299885652065277
2013-02-15,50.003225783958165,P,5.2203545570373535,5.332037162780762,5.452843475341797,5.458561420440674,5.462580423355103,5.382594637870788,5.30164582490921
2013-02-18,49.35302710341377,B,5.2203545570373535,5.27096471786499,5.422307252883911,5.44402322769165,5.45612154006958,5.380910711288452,5.303489210605622
2013-02-19,48.81556930347244,B,5.231302738189697,5.214515113830567,5.387026309967041,5.430640721321106,5.450775146484375,5.379312114715576,5.305613219738007
2013-02-20,48.93750328646859,B,5.166825294494629,5.209161949157715,5.343594312667847,5.419630718231201,5.445008535385131,5.377491340637207,5.30702252626419
2013-02-21,49.09263551993772,B,5.178990364074707,5.203565502166748,5.302108955383301,5.407647347450256,5.440482845306397,5.3764563131332395,5.308647198677063
2013-02-22,49.29674812360272,B,5.219139099121094,5.203322410583496,5.2676797866821286,5.397549748420715,5.436273498535156,5.375496773719788,5.310817387104034
2013-02-25,49.46789175919429,B,5.197239875793457,5.198699474334717,5.234832096099853,5.38580973148346,5.431723470687866,5.374282026290894,5.312687864303589
2013-02-26,49.603565669985585,B,5.205754280090332,5.193589782714843,5.204052448272705,5.372305607795715,5.427100419998169,5.373321433067321,5.314398810863495
2013-02-27,49.90963238981157,B,5.255634307861328,5.211351585388184,5.210256767272949,5.359531402587891,5.423985948562622,5.373680686950683,5.316234323978424
2013-02-28,50.25052235676972,B,5.306729793548584,5.236899471282959,5.2202324867248535,5.350711107254028,5.421066102981567,5.374333577156067,5.318539316654205
2013-03-01,50.520590260563345,B,5.326196670532227,5.258310985565186,5.2308166980743405,5.341830086708069,5.418876256942749,5.375120759010315,5.320745480060578
2013-03-04,50.832683586290095,A,5.331062316894531,5.2850754737854,5.241887474060059,5.332097363471985,5.416735067367553,5.375715117454529,5.322975971698761
2013-03-05,51.19823008660203,A,5.387025356292725,5.3213296890258786,5.257459735870361,5.322243022918701,5.4157131385803225,5.375758271217347,5.325480337142944
2013-03-06,51.31719852985924,A,5.374860286712647,5.345174884796142,5.278263235092163,5.310928773880005,5.415469837188721,5.375546975135803,5.327929818630219
2013-03-07,51.2435433173099,C,5.334714412689209,5.350771808624268,5.293835639953613,5.297972297668457,5.414593906402588,5.374233913421631,5.330077517032623
2013-03-08,51.23620174993585,C,5.352961540222168,5.356124782562256,5.3072178840637205,5.287448835372925,5.414885892868042,5.374081349372863,5.33269093990326
2013-03-11,51.25737335794229,C,5.369993686676025,5.363911056518555,5.324493265151977,5.279662680625916,5.41478856086731,5.3742560338973995,5.3352706289291385
2013-03-12,51.267777872966214,C,5.400409698486328,5.366587924957275,5.343958806991577,5.274005627632141,5.415299549102783,5.375072984695435,5.337996461391449
2013-03-13,51.290829528064,A,5.364823818206787,5.3645806312561035,5.354877758026123,5.282567262649536,5.411643733978272,5.377272748947144,5.340217435359955
2013-03-14,51.4234960732848,A,5.372185230255127,5.372074794769287,5.361423301696777,5.290827894210816,5.40857310295105,5.379171838760376,5.342195827960968
2013-03-15,51.50978079630392,A,5.407770156860352,5.383036518096924,5.36958065032959,5.300198674201965,5.405581550598145,5.381619958877564,5.343888504505157
2013-03-18,51.63239701616888,A,5.442129135131836,5.397463607788086,5.38068733215332,5.3112874031066895,5.404347791671753,5.3844116687774655,5.3458659148216245
2013-03-19,51.78602282413226,A,5.519436359405518,5.421268939971924,5.3939284324646,5.3256940841674805,5.404319515228272,5.387976450920105,5.347516551017761
2013-03-20,52.14946759325076,A,5.617602825164795,5.471824741363525,5.418202686309814,5.348232960700988,5.405475940704346,5.392414240837097,5.349913623332977
2013-03-21,52.46976459732566,A,5.595515727996826,5.516490840911866,5.444282817840576,5.369059228897095,5.406044664382935,5.396111931800842,5.352206246852875
2013-03-22,52.94891015339247,A,5.696137428283691,5.574164295196534,5.478600406646729,5.392909145355224,5.410280342102051,5.401226406097412,5.355109827518463
2013-03-25,53.31139544490967,A,5.688774108886719,5.623493289947509,5.510478448867798,5.417485857009888,5.414101133346557,5.40584463596344,5.35785076379776
2013-03-26,53.61919489666037,A,5.730497360229492,5.6657054901123045,5.543487215042115,5.4437230110168455,5.4185373878479,5.4103608989715575,5.360848255157471
2013-03-27,53.68890341588593,A,5.726813793182373,5.68754768371582,5.579686212539673,5.467281985282898,5.423727254867554,5.415057692527771,5.363923196792602
2013-03-28,53.87325398454352,A,5.761169910430908,5.720678520202637,5.618584680557251,5.490003991127014,5.4292879390716555,5.4204602575302125,5.367433540821075
2013-03-29,53.78409991428868,A,5.761169910430908,5.73368501663208,5.653924655914307,5.511752653121948,5.434288969039917,5.42553680896759,5.370536456108093
2013-04-01,53.66447977479438,A,5.726813793182373,5.741292953491211,5.68239312171936,5.5315402269363405,5.438602876663208,5.429726448059082,5.373611397743225
2013-04-02,53.48748384873502,A,5.723132133483887,5.73981990814209,5.702762699127197,5.548345565795898,5.443086462020874,5.434495062828064,5.376751811504364
2013-04-03,53.27763649448517,A,5.6801838874816895,5.7304939270019535,5.709020805358887,5.563611745834351,5.448949632644653,5.4393654680252075,5.379515707492828
2013-04-04,53.03496029589859,A,5.705952167510986,5.719450378417969,5.720064449310303,5.582173633575439,5.454695520401001,5.444988603591919,5.382001032829285
2013-04-05,52.75142707556642,A,5.659324169158936,5.699081230163575,5.7163831233978275,5.597491765022278,5.459460182189941,5.4498436069488525,5.384085462093354
2013-04-08,52.662456871364384,A,5.728039264678955,5.6993263244628904,5.720309638977051,5.615394043922424,5.465380163192749,5.454661293029785,5.386639299392701
2013-04-09,52.493378158193025,A,5.687546253204346,5.692209148406983,5.7160145282745365,5.6297508716583256,5.4696143531799315,5.458566951751709,5.388774976730347
2013-04-10,52.54001887037987,A,5.764853000640869,5.709142971038818,5.719818449020385,5.6497523307800295,5.474689044952393,5.463052468299866,5.391297187805176
2013-04-11,52.669846474694204,A,5.842159748077393,5.736384487152099,5.727917432785034,5.673251056671143,5.481869525909424,5.468311052322388,5.394193942546845
2013-04-12,52.93673385774134,A,5.845841884613037,5.77368803024292,5.736384630203247,5.6951546430587765,5.488710021972656,5.4726646661758425,5.397474582195282
2013-04-15,52.873310140933434,A,5.734173774719238,5.774914932250977,5.737120628356934,5.709756875038147,5.492879161834717,5.476589822769165,5.40024480342865
2013-04-16,53.07097639692986,A,5.831116676330566,5.80362901687622,5.747919082641602,5.725340890884399,5.49781925201416,5.481496500968933,5.403134276866913
2013-04-17,52.93085504589863,A,5.758718013763428,5.802402019500732,5.755772495269776,5.732396650314331,5.500970706939698,5.485159993171692,5.405787563323974
2013-04-18,52.66980066130882,A,5.7808051109313965,5.790131092071533,5.763257789611816,5.741661119461059,5.504709930419922,5.488814940452576,5.408509356975555
2013-04-19,52.596420355536004,A,5.898606777191162,5.800684070587158,5.787186050415039,5.7517845869064335,5.511413450241089,5.493647904396057,5.411586499214172
2013-04-22,52.751029627383325,A,5.87529182434082,5.828907680511475,5.801911306381226,5.761110472679138,5.518404951095581,5.498259782791138,5.414966461658477
2013-04-23,52.698300600574406,A,5.86301851272583,5.835288047790527,5.819458532333374,5.767736530303955,5.525394306182862,5.50254367351532,5.418135273456573
2013-04-24,52.99388934933241,A,5.913330554962158,5.866210556030273,5.834306287765503,5.7770623683929445,5.539789094924926,5.506799416542053,5.421286034584045
2013-04-25,53.23099542315711,A,5.904740810394287,5.890997695922851,5.840564393997193,5.7842409133911135,5.553744459152222,5.510908904075623,5.424477727413177
2013-04-26,53.21540745779191,A,5.899832725524902,5.8912428855896,5.845963478088379,5.791174054145813,5.5673340225219725,5.514957222938538,5.427746720314026
2013-04-29,53.245821603386496,A,5.905968189239502,5.897378158569336,5.8631429195404055,5.800131773948669,5.581046295166016,5.518583917617798,5.4312141585350036
2013-04-30,53.48377437701911,A,5.991865158081055,5.923147487640381,5.8792177677154545,5.813568425178528,5.596257543563842,5.523516345024109,5.4352069449424745
2013-05-01,53.425457086201284,A,5.897378921508789,5.919957160949707,5.89308385848999,5.8244281768798825,5.610868616104126,5.527938575744629,5.438469669818878
2013-05-02,53.538446433133146,A,5.973456382751465,5.933700275421143,5.912348985671997,5.837803387641907,5.626757936477661,5.533620390892029,5.441579551696777
2013-05-03,53.763258246875004,A,6.037266731262207,5.961187076568604,5.926214981079101,5.85670051574707,5.643120489120483,5.53969699382782,5.444451279640198
2013-05-06,53.945390506341134,A,6.051989555358887,5.99039134979248,5.943884754180909,5.872898030281067,5.660215482711792,5.545969476699829,5.44740261554718
2013-05-07,53.99895948549973,A,6.072851181030273,6.006588554382324,5.964868021011353,5.892163276672363,5.677557420730591,5.5523289203643795,5.450458259582519
2013-05-08,54.16697811476468,A,6.061807632446289,6.039474296569824,5.979715728759766,5.907011008262634,5.69368088722229,5.558833417892456,5.45353657245636
2013-05-09,53.98891349073801,A,5.966097354888916,6.0380024909973145,5.985851383209228,5.9132078886032104,5.706868238449097,5.563967170715332,5.456346037387848
2013-05-10,53.80165691094916,A,6.012724876403809,6.033094120025635,5.997140598297119,5.921552038192749,5.720598802566529,5.569737529754638,5.459089074134827
2013-05-13,53.604428467328596,A,6.002910137176514,6.02327823638916,6.00683479309082,5.934988856315613,5.734035758972168,5.575385413169861,5.4619208383560185
2013-05-14,53.404252680124586,A,6.04953670501709,6.018615341186523,6.0126019477844235,5.945909857749939,5.747285985946656,5.581499562263489,5.465069608688355
2013-05-15,53.51724971354667,A,6.179609298706055,6.042175674438477,6.04082498550415,5.9669544219970705,5.763380966186523,5.589425401687622,5.468718962669373
2013-05-16,53.73622576600386,A,6.085120677947998,6.065980339050293,6.051991415023804,5.9821702003479,5.778389091491699,5.5964914989471435,5.472177457809448
2013-05-17,53.77123248418016,A,6.043402671813965,6.072115898132324,6.052605009078979,5.989409995079041,5.792197914123535,5.603541903495788,5.475415391921997
2013-05-20,53.69473886343068,A,5.984500885009766,6.068434047698974,6.045856142044068,5.994870448112488,5.80448805809021,5.609638309478759,5.478562519550324
2013-05-21,53.46815885110269,A,5.924374580383301,6.043401622772217,6.03100848197937,5.997938251495361,5.814967355728149,5.615133452415466,5.481241257190704
2013-05-22,52.84358275238869,P,5.921920299530029,5.991863822937011,6.017019748687744,5.998367738723755,5.826109285354614,5.618876509666443,5.483865785598755
2013-05-23,52.29427792516983,P,5.8446149826049805,5.943762683868409,6.004871511459351,5.9953614473342896,5.835557880401612,5.622065491676331,5.486181664466858
2013-05-24,51.96833481201881,P,5.901060581207275,5.91529426574707,5.993705081939697,5.995422840118408,5.84542368888855,5.625502619743347,5.488629989624023
2013-05-27,51.769116000868145,P,5.901060581207275,5.898606204986573,5.983520126342773,5.995177459716797,5.854602317810059,5.629475054740905,5.490916550159454
2013-05-28,51.7843232880603,P,5.961187839508057,5.905968856811524,5.97468523979187,5.993643593788147,5.863437347412109,5.63387843132019,5.493569653034211
2013-05-29,51.612382860073446,P,5.823753356933594,5.886335468292236,5.939099645614624,5.989962315559387,5.867560358047485,5.636518149375916,5.495529589653015
2013-05-30,51.45066317923345,P,5.762399673461914,5.869892406463623,5.906827545166015,5.97940948009491,5.870898036956787,5.638471350669861,5.4975781869888305
2013-05-31,50.947921502855955,P,5.6421427726745605,5.81810884475708,5.866701555252075,5.959653282165528,5.869818143844604,5.640049242973328,5.498713953495026
2013-06-03,50.65487774712162,P,5.76976203918457,5.791849136352539,5.845227670669556,5.945541906356811,5.871437902450562,5.64276951789856,5.5003979516029355
2013-06-04,50.24920917183277,P,5.756262302398682,5.750864028930664,5.828416442871093,5.929712462425232,5.8719532012939455,5.645245294570923,5.502224152088165
2013-06-05,50.11885670724988,P,5.704726219177246,5.727058601379395,5.806697034835816,5.91185839176178,5.871511449813843,5.647619352340699,5.503750722408295
2013-06-06,50.020741040972496,P,5.654416084289551,5.705461883544922,5.787677145004272,5.8962743282318115,5.869376373291016,5.649332156181336,5.505301349163055
2013-06-07,50.247227639475945,P,5.685093879699707,5.7140521049499515,5.766080474853515,5.879892778396607,5.867854852676391,5.651071910858154,5.506879544258117
2013-06-10,50.3508051307278,P,5.77344274520874,5.714788246154785,5.7533186912536625,5.868419408798218,5.868787431716919,5.653695154190063,5.508899483680725
2013-06-11,50.38769631088172,P,5.7255859375,5.708652973175049,5.7297585010528564,5.852221870422364,5.8688365077972415,5.655961484909057,5.510608236789704
2013-06-12,50.5870102052209,P,5.767307281494141,5.721169185638428,5.724113893508911,5.831606769561768,5.87057897567749,5.6597643041610715,5.51260948419571
2013-06-13,50.87770645320487,P,5.790810585021973,5.748448085784912,5.726954984664917,5.8168912649154665,5.87227614402771,5.663485832214356,5.5143388080596925
2013-06-14,51.191414380495594,P,5.805657386779785,5.772560787200928,5.743306446075439,5.805004000663757,5.875202808380127,5.667331495285034,5.51644193649292
2013-06-17,51.354631302105396,P,5.826685905456543,5.783209419250488,5.748998832702637,5.797113251686096,5.877175741195678,5.671277952194214,5.518871879577636
2013-06-18,51.73542205957509,A,5.867511749267578,5.8115945816040036,5.760123777389526,5.79427011013031,5.880775051116943,5.6751947021484375,5.521350171566009
2013-06-19,51.75933257740602,A,5.764832973480225,5.811099720001221,5.766134452819824,5.78641574382782,5.880774650573731,5.677731847763061,5.523309080600739
2013-06-20,51.430376838768005,A,5.613907814025879,5.775719165802002,5.762083625793457,5.774880385398864,5.8762096118927,5.679039568901062,5.523970026969909
2013-06-21,51.04262546305131,P,5.633699893951416,5.7413276672363285,5.756944227218628,5.761512351036072,5.8719667720794675,5.680338397026062,5.525526835918426
2013-06-24,50.607783043977086,P,5.5904035568237305,5.694071197509766,5.738640308380127,5.745979499816895,5.869091367721557,5.680985264778137,5.526897346973419
2013-06-25,49.95075925096566,P,5.56442403793335,5.63345365524292,5.722524118423462,5.726141309738159,5.863757514953614,5.680788383483887,5.527932696342468
2013-06-26,49.7265849989188,P,5.646071434020996,5.609701347351074,5.710400533676148,5.7172572135925295,5.861504583358765,5.681237645149231,5.529183104038238
2013-06-27,49.93116784419652,P,5.69060754776001,5.6250412940979,5.7003802299499515,5.713667607307434,5.859700632095337,5.682205281257629,5.530795052051544
2013-06-28,50.10343823023869,P,5.681947708129883,5.634690856933593,5.688009262084961,5.7156578540802006,5.855367450714112,5.6833904504776,5.532780253887177
2013-07-01,50.45625258017637,P,5.741330623626709,5.664876270294189,5.679473733901977,5.7142362833023075,5.852688226699829,5.685546588897705,5.53500200510025
2013-07-02,50.97676429641154,P,5.764832973480225,5.704958057403564,5.669205856323242,5.714664816856384,5.850724515914917,5.688059411048889,5.537449929714203
2013-07-03,51.33845862800367,A,5.762358665466309,5.728215503692627,5.668958425521851,5.717546439170837,5.847705078125,5.693747086524963,5.539722473621368
2013-07-04,51.576538413773925,A,5.762358665466309,5.742565727233886,5.683803510665894,5.722943568229676,5.844857435226441,5.6993009471893314,5.541729388236999
2013-07-05,51.757166471345585,A,5.736380100250244,5.753452205657959,5.694071531295776,5.7255078792572025,5.841588382720947,5.70446120262146,5.543527920246124
2013-07-08,51.80726217673463,A,5.73885440826416,5.752956962585449,5.7089166164398195,5.723778462409973,5.83824610710144,5.709646201133728,5.54527845621109
2013-07-09,51.833437169126,A,5.764832973480225,5.752956962585449,5.7289575099945065,5.725740814208985,5.833705463409424,5.714981503486634,5.547146809101105
2013-07-10,51.888057512915275,A,5.809370040893555,5.762359237670898,5.745287370681763,5.727843952178955,5.8319452857971195,5.721406950950622,5.549449145793915
2013-07-11,52.01171305955921,A,5.884830951690674,5.786853694915772,5.764709711074829,5.73254497051239,5.830172777175903,5.728465356826782,5.552460834980011
2013-07-12,52.1494603574082,A,5.871222972869873,5.813822269439697,5.783637237548828,5.735823249816894,5.826851902008056,5.73498619556427,5.555241484642028
2013-07-15,52.30686991258921,A,5.876173496246338,5.841286087036133,5.797121524810791,5.738297629356384,5.823335580825805,5.741775531768798,5.558028779029846
2013-07-16,52.35827041992923,A,5.852668285369873,5.858853149414062,5.805905055999756,5.737555456161499,5.818931922912598,5.7482446718215945,5.560783052444458
2013-07-17,52.42023990551392,A,5.900911808013916,5.877161502838135,5.819760370254516,5.744359397888184,5.81571400642395,5.75469744682312,5.564189066886902
2013-07-18,52.44603981140474,A,5.926891326904297,5.8855735778808596,5.836213636398315,5.7600085735321045,5.814929885864258,5.760899062156677,5.567616319656372
2013-07-19,52.59181144954463,A,5.973902225494385,5.906109428405761,5.859965848922729,5.777018690109253,5.814153432846069,5.7673761177062985,5.571248438358307
2013-07-22,52.658436722813725,A,5.915759086608887,5.914026546478271,5.877656316757202,5.793286466598511,5.812410411834716,5.773223085403442,5.574469101428986
2013-07-23,52.73173158687411,A,5.898438453674316,5.92318058013916,5.891016864776612,5.809987187385559,5.809388446807861,5.778337216377258,5.577047743797302
2013-07-24,52.31413030847116,A,5.73019552230835,5.889037322998047,5.8830994129180905,5.814193391799927,5.800400171279907,5.781890568733215,5.5787187719345095
2013-07-25,51.76034955404455,A,5.704215049743652,5.844502067565918,5.865037822723389,5.814873766899109,5.7927820587158205,5.7855855751037595,5.579909744262696
2013-07-26,51.261709485379896,P,5.769783020019531,5.803678226470947,5.854893827438355,5.819265532493591,5.787309665679931,5.7897537899017335,5.581917569637299
2013-07-29,50.916712516182095,P,5.789576053619385,5.778441619873047,5.846234083175659,5.821677803993225,5.783411169052124,5.793949613571167,5.584102823734283
2013-07-30,50.58992944324075,P,5.746278285980225,5.748009586334229,5.8355950832366945,5.820750069618225,5.779849243164063,5.797408299446106,5.58624064207077
2013-07-31,50.81796751848316,P,5.782153606414795,5.758401203155517,5.823719263076782,5.82173981666565,5.777053909301758,5.801581597328186,5.589427173137665
2013-08-01,51.245906893512604,P,5.846480846405029,5.786854362487793,5.815678215026855,5.825945925712586,5.777091226577759,5.806324553489685,5.59274819612503
2013-08-02,51.52171091272488,A,5.86503791809082,5.805905342102051,5.804791784286499,5.832378816604614,5.7763707733154295,5.81089723110199,5.596258594989776
2013-08-05,51.75405799422632,A,5.872457504272461,5.822481632232666,5.800461626052856,5.839058971405029,5.7757987117767335,5.815200514793396,5.599806091785431
2013-08-06,51.95047532490131,A,5.832873344421387,5.839800643920898,5.793905115127563,5.842460989952087,5.773232421875,5.818334884643555,5.60315566778183
2013-08-07,52.03479335679441,A,5.841533184051514,5.851676559448242,5.80503888130188,5.844069147109986,5.7735880184173585,5.820574188232422,5.606494214534759
2013-08-08,51.92291128191217,A,5.819265842437744,5.846233558654785,5.816543960571289,5.840790891647339,5.774725341796875,5.822811689376831,5.6094618105888365
2013-08-09,51.78639762526465,A,5.795759201049805,5.832377815246582,5.819141578674317,5.837017703056335,5.77779767036438,5.823807907104492,5.612517156600952
2013-08-12,51.53288008857021,P,5.767307281494141,5.811347770690918,5.816914701461792,5.831574392318726,5.7777485752105715,5.824593238830566,5.615218937397003
2013-08-13,51.353164164294874,P,5.747513294219971,5.794275760650635,5.817038202285767,5.82631664276123,5.777573595046997,5.824763398170472,5.6175621485710145
2013-08-14,50.98036492067494,P,5.673287868499756,5.760626697540284,5.806151628494263,5.8149354457855225,5.776944828033447,5.824228138923645,5.619642915725708
2013-08-15,50.54465400659128,P,5.601539611816406,5.717081451416016,5.7816575050354,5.798667860031128,5.775887298583984,5.8226318359375,5.621546046733856
2013-08-16,50.03680200673525,B,5.545869827270508,5.667103576660156,5.749740695953369,5.777266240119934,5.7731028175354,5.820478835105896,5.623007822036743
2013-08-19,49.71135720343546,B,5.591641902923584,5.631970500946045,5.721659135818482,5.761060380935669,5.769466800689697,5.819127116203308,5.624426782131195
2013-08-20,49.534213243618645,B,5.638650894165039,5.610198020935059,5.702236890792847,5.748071002960205,5.767728099822998,5.818282303810119,5.6263886833190915
2013-08-21,49.491338225403474,B,5.58669376373291,5.59287919998169,5.676752948760987,5.740895915031433,5.764115829467773,5.817347402572632,5.62835643529892
2013-08-22,49.63989453723812,B,5.596589088439941,5.591889095306397,5.654485273361206,5.735514616966247,5.760231399536133,5.816253771781922,5.63062118768692
2013-08-23,50.006956299830456,B,5.643597602844238,5.611434650421143,5.639269113540649,5.7292053461074826,5.756990203857422,5.816096506118774,5.632970056533813
2013-08-26,50.17638385336742,B,5.606484889984131,5.614403247833252,5.623186874389648,5.72005078792572,5.752586183547973,5.814880962371826,5.634771127700805
2013-08-27,50.20547139421208,B,5.611435890197754,5.608960247039795,5.609579133987427,5.713308668136596,5.747464666366577,5.81411985874176,5.636343405246735
2013-08-28,50.182944949720934,B,5.554529666900635,5.60252742767334,5.597703313827514,5.7019274711608885,5.743258600234985,5.8120166254043575,5.637534546852112
2013-08-29,50.05693358293748,B,5.516179084777832,5.586445426940918,5.589167261123658,5.6854123830795285,5.741304025650025,5.8087568187713625,5.638533935546875
2013-08-30,49.83757465169999,B,5.537208557128906,5.565167617797852,5.588301134109497,5.6690209150314335,5.739374198913574,5.805670485496521,5.639167575836182
2013-09-02,49.788115385759966,B,5.537208557128906,5.551312351226807,5.5828577995300295,5.6522584676742555,5.738310298919678,5.803700833320618,5.640145328044891
2013-09-03,49.68738876210576,B,5.517416477203369,5.532508468627929,5.570734357833862,5.636485624313354,5.737370147705078,5.800563831329345,5.6410301661491395
2013-09-04,49.80809121725195,B,5.597827911376953,5.541168117523194,5.571847772598266,5.6243003606796265,5.736405277252198,5.798954930305481,5.642057461738586
2013-09-05,49.83073382156038,B,5.518651008605957,5.541662502288818,5.564053964614868,5.609269618988037,5.732966146469116,5.796333389282227,5.642574164867401
2013-09-06,49.775677881124615,B,5.501333713531494,5.534487533569336,5.549827575683594,5.594548344612122,5.729353866577148,5.79236065864563,5.643004281520843
2013-09-09,49.70187150400121,B,5.514941692352295,5.530034160614013,5.54067325592041,5.58193006515503,5.72482608795166,5.788757157325745,5.643508470058441
2013-09-10,49.680955138037575,B,5.509993076324463,5.528549480438232,5.530528974533081,5.570054054260254,5.719729290008545,5.785226902961731,5.6438852882385255
2013-09-11,49.427259527357684,B,5.481541633605957,5.505292224884033,5.523230171203613,5.560466742515564,5.714112949371338,5.780909013748169,5.643854215145111
2013-09-12,49.52047462980403,B,5.560151100158691,5.51359224319458,5.5276273727417,5.558397316932679,5.710068798065185,5.777463116645813,5.644186010360718
2013-09-13,49.788585186010266,B,5.603824615478516,5.534090423583985,5.53428897857666,5.561295056343079,5.707417688369751,5.774503035545349,5.644730129241943
2013-09-16,50.041354674485376,C,5.631275177001953,5.557357120513916,5.543695640563965,5.563276720046997,5.705266103744507,5.771756105422973,5.645170011520386
