Date,GRADE,GPS,DVA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-02-07,53.40605405013118,A,20.625,20.78199996948242,20.67450008392334,20.703750228881837,19.705000038146974,17.783250045776366,16.455625019073487
2005-02-08,53.20373591584016,A,20.770000457763672,20.720999908447265,20.72800006866455,20.699750232696534,19.788200035095215,17.835500049591065,16.476775016784668
2005-02-09,53.28354866782291,A,21.290000915527344,20.812000274658203,20.827000236511232,20.72925024032593,19.881600036621094,17.89285005569458,16.500008354187013
2005-02-10,53.52935945688634,A,21.625,20.99700012207031,20.92750015258789,20.780500221252442,19.97810005187988,17.954100055694582,16.525316686630248
2005-02-11,53.808182895373314,A,21.774999618530277,21.217000198364257,21.035000038146972,20.819250202178956,20.07860004425049,18.01495005607605,16.551591682434083
2005-02-14,54.1311094612229,A,21.899999618530277,21.472000122070316,21.127000045776366,20.86425018310547,20.14840003967285,18.080000047683715,16.582258343696594
2005-02-15,54.27035510882957,A,21.55500030517578,21.629000091552737,21.175,20.89225015640259,20.202300033569337,18.140350046157838,16.609533343315125
2005-02-16,54.1631807818196,A,21.46999931335449,21.664999771118165,21.238500022888182,20.91750011444092,20.25580001831055,18.200050039291384,16.637083339691163
2005-02-17,53.826421431360984,A,21.125,21.564999771118163,21.28099994659424,20.938000106811522,20.29990001678467,18.25555004119873,16.663508338928224
2005-02-18,53.45251289560022,A,21.084999084472656,21.426999664306642,21.321999931335448,20.967500019073487,20.338600006103515,18.309450035095214,16.69046667098999
2005-02-21,53.12170648195674,A,21.084999084472656,21.26399955749512,21.367999839782716,21.021249961853027,20.37619998931885,18.363050022125243,16.719075002670287
2005-02-22,52.798110197096356,A,20.69499969482422,21.091999435424803,21.360499763488768,21.04424991607666,20.394299964904786,18.40990001678467,16.745466666221617
2005-02-23,52.554062410263526,A,20.809999465942383,20.95999946594238,21.312499618530275,21.069749927520753,20.421499938964843,18.459000015258788,16.773433327674866
2005-02-24,52.52326230055354,P,21.100000381469727,20.95499954223633,21.259999656677245,21.093749904632567,20.454499931335448,18.51195001602173,16.80321666240692
2005-02-25,52.55306870357137,P,21.19499969482422,20.97699966430664,21.20199966430664,21.118499851226808,20.499299926757814,18.566700010299684,16.832858324050903
2005-02-28,52.4982935464767,P,21.1200008392334,20.98400001525879,21.123999786376952,21.12549991607666,20.54319995880127,18.62065001487732,16.86180832862854
2005-03-01,52.71605724307822,A,21.30500030517578,21.1060001373291,21.098999786376954,21.136999893188477,20.5903999710083,18.676750020980833,16.891049995422364
2005-03-02,52.99762334399377,A,21.600000381469727,21.26400032043457,21.111999893188475,21.17524995803833,20.634499969482423,18.73625002861023,16.92208333015442
2005-03-03,53.36307426508097,A,22.049999237060547,21.454000091552736,21.204499816894533,21.242749881744384,20.690199966430665,18.801850023269655,16.956083326339723
2005-03-04,53.664109826689696,A,22.024999618530277,21.620000076293945,21.298499870300294,21.310249900817873,20.7453999710083,18.865850019454957,16.98884165763855
2005-03-07,53.69759718457235,A,21.049999237060547,21.605999755859376,21.294999885559083,21.3314998626709,20.78229995727539,18.91810001373291,17.01672498703003
2005-03-08,53.54209092489939,A,20.854999542236328,21.515999603271485,21.310999870300293,21.33574981689453,20.808699951171874,18.971650009155272,17.04191665172577
2005-03-09,53.2037306533374,A,20.854999542236328,21.366999435424805,21.31549987792969,21.313999748229982,20.82979995727539,19.023150005340575,17.06704164981842
2005-03-10,52.615616375679195,A,20.875,21.131999588012697,21.292999839782716,21.27649974822998,20.851099967956543,19.07300000190735,17.093349986076355
2005-03-11,51.910483690343874,P,20.51000022888184,20.828999710083007,21.224499893188476,21.21324977874756,20.86599998474121,19.118600006103517,17.117133321762086
2005-03-14,51.79975397664885,P,21.07999992370605,20.83499984741211,21.220499801635743,21.172249794006348,20.893999977111818,19.16810001373291,17.143866658210754
2005-03-15,51.86428743338738,P,21.13500022888184,20.89099998474121,21.203499794006348,21.15124979019165,20.92159999847412,19.23245001792908,17.171524991989134
2005-03-16,51.919110103927984,P,20.88500022888184,20.897000122070313,21.13199977874756,21.12199983596802,20.946300010681153,19.290300016403197,17.19953332901001
2005-03-17,52.08183317541804,P,20.95499992370605,20.913000106811523,21.02249984741211,21.11349983215332,20.972800025939943,19.35230001449585,17.228641662597656
2005-03-18,52.41606817941774,P,20.979999542236328,21.006999969482422,20.917999839782716,21.108249855041503,20.99370002746582,19.414000005722045,17.257874994277955
2005-03-21,52.4627355509335,P,21.03499984741211,20.997999954223634,20.916499900817872,21.105749893188477,20.997400016784667,19.473100004196166,17.28776665687561
2005-03-22,52.39999274389729,P,20.915000915527344,20.954000091552736,20.92250003814697,21.116749954223632,20.99870002746582,19.528800010681152,17.31722499847412
2005-03-23,52.489517554598685,A,21.024999618530277,20.981999969482423,20.939500045776366,21.127499961853026,21.005200004577638,19.581600008010863,17.34887499809265
2005-03-24,52.49454914389195,A,20.950000762939453,20.9810001373291,20.947000122070314,21.119999980926515,21.012200012207032,19.63160001754761,17.380450000762938
2005-03-25,52.46425549140224,P,20.950000762939453,20.975000381469727,20.991000175476074,21.107750034332277,21.01120002746582,19.680100021362303,17.412225003242494
2005-03-28,52.29982848419882,P,20.674999237060547,20.903000259399413,20.950500106811525,21.085499954223632,21.00470001220703,19.72435001373291,17.440724997520448
2005-03-29,52.13157582546754,P,20.6299991607666,20.845999908447265,20.9,21.051749897003173,20.997399978637695,19.768350009918212,17.469574995040894
2005-03-30,51.98542584370023,P,20.924999237060547,20.82599983215332,20.903999900817873,21.017999839782714,20.99659996032715,19.813099994659424,17.49927499294281
2005-03-31,51.87355736445591,P,20.924999237060547,20.820999526977538,20.90099983215332,20.961749839782716,21.000799942016602,19.85734998703003,17.52899999141693
2005-04-01,51.79367605671727,P,21.0,20.83099937438965,20.902999877929688,20.910499858856202,21.010899925231932,19.900699977874755,17.558824992179872
2005-04-04,51.98583395751441,P,21.030000686645508,20.90199966430664,20.902499961853028,20.90949993133545,21.031299934387206,19.943549976348876,17.590324997901917
2005-04-05,52.24106492219323,A,21.125,21.00099983215332,20.923499870300294,20.922999954223634,21.049099922180176,19.989549980163574,17.620949997901917
2005-04-06,52.44651753971505,A,21.34499931335449,21.08499984741211,20.955499839782714,20.94749994277954,21.069999923706053,20.038399982452393,17.650599994659423
2005-04-07,52.759825949552685,A,21.6299991607666,21.22599983215332,21.02349967956543,20.98524990081787,21.09019989013672,20.089699974060057,17.682474989891052
2005-04-08,53.06833424021463,A,21.6299991607666,21.35199966430664,21.091499519348144,21.04124984741211,21.108799858093263,20.142149963378905,17.71502498626709
2005-04-11,53.28439276437967,A,21.834999084472656,21.51299934387207,21.207499504089355,21.07899980545044,21.125899848937987,20.195749950408935,17.74859998226166
2005-04-12,53.49699254780887,A,21.975000381469727,21.682999420166016,21.34199962615967,21.120999813079834,21.143899841308595,20.251549949645995,17.784049983024598
2005-04-13,53.540936211135715,A,21.600000381469727,21.73399963378906,21.409499740600587,21.15674982070923,21.159199867248535,20.303599948883058,17.81702498435974
2005-04-14,53.29246433807643,A,21.059999465942383,21.61999969482422,21.422999763488768,21.161999797821046,21.166399841308593,20.350249938964843,17.847599983215332
2005-04-15,52.920811008617214,A,20.795000076293945,21.452999877929688,21.402499771118165,21.152749824523926,21.168799858093262,20.394399948120117,17.87572498321533
2005-04-18,52.526152526748625,A,20.88999938964844,21.263999938964844,21.388499641418456,21.145499801635744,21.174099845886232,20.4395499420166,17.90407497882843
2005-04-19,52.07860329804719,A,20.95499992370605,21.059999847412108,21.371499633789064,21.147499752044677,21.17779983520508,20.482999935150147,17.931849980354308
2005-04-20,51.64528889519681,P,20.604999542236328,20.86099967956543,21.297499656677246,21.126499748229982,21.16409980773926,20.522849922180175,17.958024978637695
2005-04-21,51.38352789618522,P,20.5,20.748999786376952,21.184499740600586,21.10399971008301,21.141599807739258,20.55984992980957,17.98202497959137
2005-04-22,51.16989819253553,P,20.315000534057617,20.652999877929688,21.052999877929686,21.072249698638917,21.112399826049806,20.595499935150148,18.003474984169006
2005-04-25,50.93504252949338,P,20.475000381469727,20.570000076293944,20.917000007629394,21.062249755859376,21.083899841308593,20.616149940490722,18.025974984169007
2005-04-26,50.6676067929806,P,20.399999618530277,20.459000015258788,20.759499931335448,21.05074977874756,21.060799827575682,20.63154993057251,18.047524981498718
2005-04-27,50.667064584034996,P,20.65999984741211,20.470000076293946,20.665499877929687,21.037499809265135,21.044599838256836,20.65019992828369,18.071724982261657
2005-04-28,50.54193455736256,P,20.0049991607666,20.370999908447267,20.559999847412108,20.991499805450438,21.022199821472167,20.661049919128416,18.09354997634888
2005-04-29,50.55286865067507,P,20.149999618530277,20.337999725341795,20.49549980163574,20.94899978637695,21.00349983215332,20.671049919128418,18.11794997215271
2005-05-02,50.55156265793105,P,20.07999992370605,20.258999633789063,20.414499855041505,20.90149974822998,20.98339984893799,20.679799919128417,18.14584997177124
2005-05-03,50.58076376572092,P,20.114999771118164,20.20199966430664,20.330499839782714,20.850999736785887,20.971799850463867,20.683049907684325,18.17137496948242
2005-05-04,50.63449292380839,P,20.604999542236328,20.190999603271486,20.330499839782714,20.813999748229982,20.967699851989746,20.694599895477296,18.200399966239928
2005-05-05,50.92568508441949,P,20.75,20.339999771118165,20.355499839782716,20.76999979019165,20.960699844360352,20.707599887847902,18.22977496623993
2005-05-06,51.137057970785115,P,20.75,20.45999984741211,20.398999786376955,20.72599983215332,20.951799850463868,20.72554988861084,18.257599964141846
2005-05-09,51.53404044668741,A,21.2549991607666,20.69499969482422,20.47699966430664,20.69699983596802,20.954499816894533,20.7488498878479,18.28887495994568
2005-05-10,51.975616414809714,A,21.290000915527344,20.929999923706056,20.56599979400635,20.6627498626709,20.95419982910156,20.772299900054932,18.326524963378905
2005-05-11,52.190727757547734,A,21.31999969482422,21.072999954223633,20.63199977874756,20.648749828338623,20.948599815368652,20.791549892425536,18.36307496070862
2005-05-12,52.29220545791592,A,21.059999465942383,21.13499984741211,20.737499809265138,20.648749828338623,20.92879981994629,20.809499893188477,18.39847496032715
2005-05-13,52.327983498014994,A,20.82999992370605,21.15099983215332,20.805499839782716,20.65049982070923,20.904899826049803,20.82514989852905,18.433724961280824
2005-05-16,52.248516171147976,A,20.96500015258789,21.09300003051758,20.8939998626709,20.6542498588562,20.90319984436035,20.84274990081787,18.470099964141845
2005-05-17,52.173844797174716,A,21.125,21.059999847412108,20.994999885559082,20.6627498626709,20.908599853515625,20.85864990234375,18.506849966049195
2005-05-18,52.21239004207317,A,21.3700008392334,21.070000076293944,21.07150001525879,20.70099992752075,20.918899879455566,20.87434991836548,18.54324996948242
2005-05-19,52.36579899988612,A,21.549999237060547,21.16800003051758,21.151499938964843,20.753499889373778,20.93239986419678,20.89174991607666,18.58097496509552
2005-05-20,52.69267011195316,A,21.75,21.352000045776368,21.251499938964844,20.825249862670898,20.95719985961914,20.911599922180176,18.618674964904784
2005-05-23,52.94756632731039,A,21.924999237060547,21.543999862670898,21.318499946594237,20.897749805450438,20.97409984588623,20.934049911499024,18.656299962997437
2005-05-24,53.11769089032631,A,21.84499931335449,21.687999725341797,21.373999786376952,20.96999979019165,20.988299827575684,20.9549499130249,18.692999958992004
2005-05-25,53.20863299743278,A,21.84000015258789,21.781999588012695,21.42599983215332,21.02899980545044,21.007399826049806,20.976849918365478,18.72962495803833
2005-05-26,53.501330433970026,A,22.549999237060547,21.981999588012695,21.574999809265137,21.156249809265137,21.039299812316894,21.00604991912842,18.770249953269957
2005-05-27,53.821985456477,A,23.045000076293945,22.240999603271483,21.796499824523927,21.30099983215332,21.080599822998046,21.037149925231933,18.81287495136261
2005-05-30,54.12290775415141,A,23.045000076293945,22.464999771118165,22.00449981689453,21.449249839782716,21.120799827575684,21.059099922180177,18.85689995288849
2005-05-31,54.46204555965114,A,23.030000686645508,22.702000045776366,22.19499988555908,21.594999885559083,21.163099822998046,21.080899925231932,18.90042495727539
2005-06-01,54.8377246704351,A,23.209999084472656,22.97599983215332,22.378999710083008,21.7252498626709,21.206799812316895,21.105999908447266,18.944199953079224
2005-06-02,54.87838009802255,A,23.30500030517578,23.127000045776366,22.55449981689453,21.852999877929687,21.25389980316162,21.133049907684327,18.987849955558776
2005-06-03,54.63643377699511,A,23.125,23.143000030517577,22.69199981689453,21.97174987792969,21.297399787902833,21.154299907684326,19.028849954605104
2005-06-06,54.367873117691595,A,23.0,23.13400001525879,22.799499893188475,22.058999919891356,21.34389980316162,21.174299907684325,19.06969995498657
2005-06-07,54.15159830273388,A,23.13999938964844,23.155999755859376,22.92899990081787,22.151499843597414,21.39409980773926,21.195749893188477,19.109624953269957
2005-06-08,53.953413606196285,A,23.290000915527344,23.172000122070312,23.073999977111818,22.249999904632567,21.441399841308595,21.21899990081787,19.151124958992003
2005-06-09,53.690396847081956,A,23.05500030517578,23.12200012207031,23.12450008392334,22.349749946594237,21.4839998626709,21.24239990234375,19.1904749584198
2005-06-10,53.500275487422776,A,22.825000762939453,23.062000274658203,23.10250015258789,22.449499988555907,21.520499877929687,21.26569990158081,19.229449963569643
2005-06-13,53.468059603615835,A,23.024999618530277,23.06700019836426,23.100500106811523,22.552499961853027,21.560399856567383,21.295849895477296,19.269424962997437
2005-06-14,53.35158428296257,A,23.01000022888184,23.041000366210938,23.098500061035157,22.64674997329712,21.59809986114502,21.323599891662596,19.309124965667724
2005-06-15,53.123174640698345,P,22.90999984741211,22.96500015258789,23.068500137329103,22.723749923706055,21.629399871826173,21.349699897766115,19.348549966812133
2005-06-16,52.948775991100746,P,22.790000915527344,22.912000274658205,23.017000198364258,22.785750007629396,21.652599906921388,21.371399898529052,19.387249970436095
2005-06-17,52.95488951416223,P,23.05500030517578,22.95800018310547,23.010000228881836,22.851000022888183,21.68109992980957,21.394949893951416,19.42799997329712
2005-06-20,52.931912461665355,P,23.36000061035156,23.025000381469727,23.046000289916993,22.922750091552736,21.71159996032715,21.41874990463257,19.469199976921082
2005-06-21,52.83578514674347,P,23.084999084472656,23.04000015258789,23.040500259399415,22.984750080108643,21.733799934387207,21.4388498878479,19.50749997138977
2005-06-22,52.7942530915493,A,22.924999237060547,23.04300003051758,23.004000091552733,23.039000034332275,21.760299911499022,21.45974988937378,19.54469996929169
2005-06-23,52.69155538320167,A,22.545000076293945,22.993999862670897,22.95300006866455,23.038750076293944,21.789999923706056,21.478199882507326,19.579424967765807
2005-06-24,52.33835699100519,P,22.20499992370605,22.82399978637695,22.89099998474121,22.99675006866455,21.818199920654298,21.49349988937378,19.612824969291687
2005-06-27,51.94962898332719,P,22.395000457763672,22.630999755859374,22.82800006866455,22.964250087738037,21.848299942016602,21.511199893951417,19.647224969863892
2005-06-28,51.88519743170752,P,22.96999931335449,22.607999801635742,22.823999977111818,22.961250019073486,21.88859992980957,21.533199882507326,19.684349966049194
2005-06-29,51.82658205025532,P,22.875,22.59799995422363,22.820499992370607,22.944500064849855,21.933999938964845,21.54904987335205,19.720949964523314
2005-06-30,51.87653679195711,P,22.739999771118164,22.636999893188477,22.81549987792969,22.916250038146973,21.978799934387208,21.560199871063233,19.757149963378907
2005-07-01,52.098370679716375,P,22.770000457763672,22.75,22.786999893188476,22.898500061035158,22.027899932861327,21.570149879455567,19.792549967765808
2005-07-04,52.26773024433556,P,22.770000457763672,22.825,22.727999877929687,22.88700008392334,22.073799934387207,21.578849887847902,19.829424967765807
2005-07-05,52.23940379869591,P,22.899999618530277,22.811000061035156,22.70949993133545,22.875000095367433,22.123799934387208,21.592299880981447,19.866324963569642
2005-07-06,52.22210234593058,P,22.850000381469727,22.8060001373291,22.702000045776366,22.85300006866455,22.16759994506836,21.6060998916626,19.90307496547699
2005-07-07,52.38381107966336,P,23.065000534057617,22.871000289916992,22.754000091552733,22.853500080108642,22.22879997253418,21.625499897003174,19.940524969100952
2005-07-08,52.59197110705657,A,23.21500015258789,22.960000228881835,22.85500011444092,22.873000049591063,22.29009998321533,21.646799907684326,19.97812497138977
2005-07-11,52.863186034479526,A,23.3799991607666,23.08199996948242,22.95349998474121,22.890750026702882,22.356099967956542,21.669749908447265,20.016399965286254
2005-07-12,52.94900451574327,A,23.0049991607666,23.102999877929687,22.95699996948242,22.890499973297118,22.41389995574951,21.69284990310669,20.05137495994568
2005-07-13,52.898148926422415,A,22.565000534057617,23.045999908447264,22.926000022888182,22.873250007629395,22.45309997558594,21.710399913787843,20.084699964523317
2005-07-14,52.65723805366306,A,22.53499984741211,22.939999771118163,22.90550003051758,22.860499954223634,22.48879997253418,21.724749908447265,20.118349962234497
2005-07-15,52.26913166642367,P,22.43000030517578,22.782999801635743,22.87150001525879,22.829249954223634,22.522399978637694,21.737099914550782,20.151899962425233
2005-07-18,51.76526778772725,P,22.34000015258789,22.575,22.82849998474121,22.77824993133545,22.54409999847412,21.749299907684325,20.184974961280822
2005-07-19,51.43822355012006,P,22.2450008392334,22.42300033569336,22.763000106811525,22.736250019073488,22.563199996948242,21.758699913024902,20.21772496700287
2005-07-20,51.386669560433624,P,22.48500061035156,22.40700035095215,22.72650012969971,22.714250087738037,22.58650001525879,21.767549915313722,20.251899971961976
2005-07-21,51.20863722645729,P,21.989999771118164,22.29800033569336,22.619000053405763,22.686500072479248,22.605100021362304,21.766949920654298,20.284399971961975
2005-07-22,51.0649137465579,P,21.799999237060547,22.172000122070312,22.477499961853027,22.666250038146973,22.624500007629393,21.7646999168396,20.31527496814728
2005-07-25,50.95874457721803,P,21.63999938964844,22.03199996948242,22.30349998474121,22.62849998474121,22.637999992370606,21.770599918365477,20.344349966049194
2005-07-26,50.945990619681446,P,21.915000915527344,21.96599998474121,22.194500160217284,22.575750064849853,22.653800010681152,21.78119993209839,20.376424970626832
2005-07-27,50.86454446490011,P,22.084999084472656,21.88599967956543,22.146500015258788,22.536250019073485,22.66809997558594,21.793499927520752,20.408324966430666
2005-07-28,51.444057724443404,P,23.479999542236328,22.183999633789064,22.24099998474121,22.573250007629394,22.706699981689454,21.819549922943114,20.446274962425232
2005-07-29,52.130095120001755,P,23.6200008392334,22.547999954223634,22.36000003814697,22.61575002670288,22.74409999847412,21.850649929046632,20.484624967575073
2005-08-01,52.87954123886718,A,23.70499992370605,22.961000061035158,22.49650001525879,22.6625,22.77970001220703,21.87689992904663,20.52249997138977
2005-08-02,53.61111600732929,A,23.88999938964844,23.355999755859376,22.660999870300294,22.71199998855591,22.82060001373291,21.904449920654297,20.568449969291688
2005-08-03,54.20722730792437,A,23.7450008392334,23.688000106811522,22.786999893188476,22.75675001144409,22.85870002746582,21.933049926757814,20.611674971580506
2005-08-04,54.1272422734096,A,23.6299991607666,23.71800003051758,22.95099983215332,22.784999942779542,22.880300025939942,21.959799919128418,20.656049966812134
2005-08-05,53.80313388889058,A,23.21500015258789,23.636999893188477,23.092499923706054,22.784999942779542,22.88370002746582,21.982149925231933,20.69807496547699
2005-08-08,53.418697239282885,A,23.13999938964844,23.523999786376955,23.242499923706056,22.772999954223632,22.885600013732912,22.003199920654296,20.738149962425233
2005-08-09,53.045900044485,A,23.450000762939453,23.436000061035156,23.395999908447266,22.795250034332277,22.89400001525879,22.02854991912842,20.778674964904784
2005-08-10,52.867561073404545,A,23.770000457763672,23.44099998474121,23.564500045776366,22.85550003051758,22.90520004272461,22.05599992752075,20.81879996776581
2005-08-11,52.7832332131822,A,23.825000762939453,23.480000305175782,23.59900016784668,22.920000076293945,22.91560005187988,22.08474992752075,20.85817497253418
2005-08-12,52.830794915015616,A,23.59000015258789,23.55500030517578,23.596000099182127,22.97800006866455,22.92490005493164,22.111149921417237,20.895624971389772
2005-08-15,53.00035252274353,A,23.770000457763672,23.68100051879883,23.60250015258789,23.04950008392334,22.940300064086912,22.142099933624266,20.933224973678588
2005-08-16,53.03682008919176,A,23.76000022888184,23.743000411987303,23.58950023651123,23.12525005340576,22.952700080871583,22.17339994430542,20.970874977111816
2005-08-17,52.823600899990005,A,23.530000686645508,23.695000457763673,23.56800022125244,23.17750005722046,22.957500076293947,22.19944995880127,21.006274976730346
2005-08-18,52.743551864959066,A,23.575000762939453,23.645000457763672,23.562500381469725,23.256750106811523,22.96790008544922,22.225949974060057,21.041649980545046
2005-08-19,52.718866174144914,A,23.424999237060547,23.612000274658204,23.58350028991699,23.338000106811524,22.97990005493164,22.250199966430664,21.07544997215271
2005-08-22,52.60398191775332,A,23.424999237060547,23.54300003051758,23.612000274658204,23.427250099182128,22.987900047302247,22.274149951934813,21.108849964141847
2005-08-23,52.381830281972384,P,23.084999084472656,23.407999801635743,23.575500106811525,23.485750007629395,22.989400024414063,22.29374994277954,21.141649961471558
2005-08-24,52.08501831621269,P,22.5,23.20199966430664,23.448500061035155,23.506500053405762,22.98120002746582,22.305299949645995,21.171849966049194
2005-08-25,51.64601007812894,P,22.575000762939453,23.00199966430664,23.323500061035155,23.46125011444092,22.976900024414064,22.314749965667726,21.20222496986389
2005-08-26,51.104176280994075,P,22.274999618530277,22.771999740600588,23.192000007629396,23.394000053405765,22.961300010681153,22.32119997024536,21.231674966812133
2005-08-29,50.62228677661503,P,22.540000915527344,22.595000076293946,23.069000053405766,23.33575010299683,22.94490001678467,22.328249988555907,21.26199996948242
2005-08-30,50.35277344521618,P,22.645000457763672,22.507000350952147,22.957500076293947,23.27350015640259,22.936100044250487,22.334949989318847,21.29324996948242
2005-08-31,50.49561395188669,P,22.95499992370605,22.59800033569336,22.9,23.23400011062622,22.936700057983398,22.34849998474121,21.326049966812135
2005-09-01,50.76738742219222,P,22.9950008392334,22.682000350952148,22.842000007629395,23.20225019454956,22.945700073242186,22.36784999847412,21.359049968719482
2005-09-02,51.277304868846464,P,23.174999237060547,22.862000274658204,22.817000007629396,23.200250148773193,22.96510005950928,22.39164999008179,21.393024969100953
2005-09-05,51.70946984282437,P,23.174999237060547,22.988999938964845,22.792000007629394,23.2020001411438,22.980700035095214,22.414499988555907,21.427024965286254
2005-09-06,52.27144738457202,P,23.875,23.23499984741211,22.87100009918213,23.223250102996825,22.998800048828127,22.443699989318848,21.463349962234496
2005-09-07,52.581356381138626,A,23.70499992370605,23.384999847412107,22.99150009155273,23.220000076293946,23.015400047302247,22.474699993133544,21.49877495765686
2005-09-08,52.742432513549716,A,23.424999237060547,23.47099952697754,23.076499938964844,23.2,23.029100036621095,22.50394998550415,21.53189995765686
2005-09-09,52.875921224403896,A,23.709999084472656,23.57799949645996,23.21999988555908,23.20599994659424,23.047900009155274,22.5378999710083,21.566699953079222
2005-09-12,52.9366889313531,A,23.65999984741211,23.674999618530272,23.331999778747555,23.20049991607666,23.065699996948243,22.569749965667725,21.592949953079223
2005-09-13,52.6139962878182,A,23.350000381469727,23.56999969482422,23.402499771118162,23.179999923706056,23.074700012207032,22.59924997329712,21.615399951934815
2005-09-14,52.30864627703341,A,23.239999771118164,23.47699966430664,23.430999755859375,23.165499877929687,23.0825,22.62504997253418,21.637624950408934
2005-09-15,52.24194203850836,A,23.559999465942383,23.503999710083008,23.487499618530272,23.164749813079833,23.092399978637694,22.66059997558594,21.660824947357177
2005-09-16,51.818651646135315,P,23.0,23.361999893188475,23.469999694824217,23.143499851226807,23.088099975585937,22.689099979400634,21.680074949264526
2005-09-19,51.521607884812546,P,23.075000762939453,23.245000076293945,23.45999984741211,23.125999927520752,23.082000007629393,22.719049987792967,21.699424953460692
2005-09-20,51.49980565081441,P,23.32999992370605,23.24099998474121,23.405499839782713,23.138249969482423,23.088500022888184,22.75119998931885,21.71712494850159
2005-09-21,51.51826262254158,P,23.13500022888184,23.220000076293946,23.348499870300294,23.169999980926512,23.09990001678467,22.776499996185304,21.7355499458313
2005-09-22,51.33671550313779,P,23.0,23.108000183105467,23.305999946594238,23.191249942779542,23.109200019836425,22.7989999961853,21.7532999420166
2005-09-23,51.680832683524415,P,23.65999984741211,23.24000015258789,23.301000022888182,23.26049995422363,23.133800010681153,22.828099994659425,21.77682494163513
2005-09-26,51.87896915123355,A,23.395000457763672,23.304000091552734,23.27450008392334,23.303249931335447,23.15490001678467,22.849500007629395,21.79917494773865
2005-09-27,51.90695024546675,A,23.15999984741211,23.270000076293947,23.255500030517577,23.32899990081787,23.17319999694824,22.868199996948242,21.820249948501587
2005-09-28,51.844488117105634,A,22.975000381469727,23.238000106811523,23.229000091552734,23.329999923706055,23.182999992370604,22.8847500038147,21.83814994812012
2005-09-29,51.90933155491521,A,23.100000381469727,23.25800018310547,23.18300018310547,23.33524990081787,23.205200004577637,22.90515001296997,21.857324953079225
2005-09-30,51.644361287144285,P,23.03499984741211,23.13300018310547,23.18650016784668,23.32824993133545,23.22990001678467,22.92720001220703,21.876174955368043
2005-10-03,51.879873044948475,A,24.09499931335449,23.272999954223632,23.288500022888183,23.374249935150146,23.279000015258788,22.9585000038147,21.900624952316285
2005-10-04,52.49961338051855,A,25.200000762939453,23.6810001373291,23.475500106811523,23.44049997329712,23.34470001220703,22.99925001144409,21.92894995689392
2005-10-05,53.16765448468002,A,25.045000076293945,24.095000076293946,23.666500091552734,23.507499980926514,23.403900032043456,23.036000003814696,21.955174961090087
2005-10-06,53.66131307128844,A,24.864999771118164,24.447999954223633,23.85300006866455,23.579500007629395,23.431600036621095,23.069150009155273,21.980449962615968
2005-10-07,54.089244244813464,A,24.76499938964844,24.793999862670898,23.963500022888184,23.632250022888183,23.454500007629395,23.09930000305176,22.005449962615966
2005-10-10,53.8992245952574,A,24.290000915527344,24.83300018310547,24.053000068664552,23.663750076293944,23.46620002746582,23.122950019836427,22.028499965667724
2005-10-11,53.36174109334593,A,24.354999542236328,24.663999938964842,24.17250003814697,23.714000034332276,23.47550003051758,23.148050022125243,22.051499967575072
2005-10-12,52.80023893232188,A,24.049999237060547,24.464999771118165,24.279999923706054,23.754500007629396,23.48159999847412,23.17015001296997,22.073499965667725
2005-10-13,52.27932216850394,A,23.940000534057617,24.279999923706054,24.363999938964845,23.773500061035158,23.48780002593994,23.184050025939943,22.09504997253418
2005-10-14,51.98362562006729,A,24.174999237060547,24.161999893188476,24.477999877929687,23.832250022888182,23.507000007629394,23.195350017547607,22.11624997138977
2005-10-17,51.90675673967314,A,24.290000915527344,24.161999893188476,24.497500038146974,23.893000030517577,23.530000038146973,23.207800025939942,22.13344997406006
2005-10-18,51.804483440377965,A,24.405000686645508,24.172000122070312,24.41800003051758,23.94675006866455,23.549100036621095,23.22155002593994,22.151224975585937
2005-10-19,51.883291100071794,A,24.665000915527344,24.29500045776367,24.380000114440918,24.023250102996826,23.567000045776368,23.236100044250488,22.171049976348876
2005-10-20,51.95530991255817,A,24.350000381469727,24.377000427246095,24.328500175476073,24.09075012207031,23.577500038146972,23.24655004501343,22.189799976348876
2005-10-21,51.78504689776289,A,24.149999618530277,24.37200050354004,24.267000198364258,24.11525011062622,23.58870002746582,23.25680004119873,22.205549974441528
2005-10-24,51.69637780139481,A,24.21999931335449,24.358000183105467,24.260000038146973,24.15650005340576,23.597700004577636,23.269000034332276,22.2216499710083
2005-10-25,51.641117779212806,A,24.11000061035156,24.29900016784668,24.235500144958497,24.204000091552736,23.604700012207033,23.278700046539306,22.23722496986389
2005-10-26,51.492238512485415,P,24.149999618530277,24.195999908447266,24.24550018310547,24.26275005340576,23.617099990844725,23.287300033569338,22.253149967193604
2005-10-27,51.401326262439795,P,23.96999931335449,24.11999969482422,24.248500061035156,24.30625,23.624999961853028,23.296450023651122,22.269424962997437
2005-10-28,51.467283824064346,P,23.9950008392334,24.088999938964843,24.23050022125244,24.354250049591066,23.636399993896486,23.30815002441406,22.286924962997436
2005-10-31,51.59465427517574,A,24.59000015258789,24.163000106811523,24.260500144958495,24.379000091552733,23.659700012207033,23.32380002975464,22.309824962615966
2005-11-01,51.819206434103556,A,24.950000762939453,24.331000137329102,24.315000152587892,24.366500091552734,23.697000045776367,23.343200035095215,22.333399963378906
