Date,GRADE,GPS,PCG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-05-02,81.29196391402213,A,34.44821548461914,34.19857940673828,34.2166015625,33.73535690307617,32.340114517211916,31.751826686859133,29.933049449920656
2007-05-03,80.97905351844902,A,34.22795867919922,34.1625373840332,34.27800941467285,33.79976825714111,32.39060382843017,31.78341136932373,29.969537229537963
2007-05-04,80.7787914101731,A,34.21459197998047,34.17989044189453,34.30671005249023,33.86351127624512,32.44188606262207,31.81433599472046,30.00435866355896
2007-05-07,81.04469985693329,A,34.44153594970703,34.31338195800781,34.30671005249023,33.93759994506836,32.495057067871095,31.847135181427003,30.04051070213318
2007-05-08,81.02974074958301,A,34.36812973022461,34.34008636474609,34.30270614624023,33.98565845489502,32.567299118041994,31.87512098312378,30.075349035263063
2007-05-09,80.82745477061201,A,34.28135299682617,34.3067138671875,34.25264663696289,34.03304920196533,32.63767311096191,31.90441028594971,30.109786195755007
2007-05-10,80.50228159927092,A,33.68062973022461,34.19724807739258,34.17989273071289,34.055409622192386,32.6931173324585,31.928876571655273,30.14405961036682
2007-05-11,80.43251180813468,P,33.974308013916016,34.149191284179686,34.16454086303711,34.08911685943603,32.76755374908447,31.95759572982788,30.179997272491455
2007-05-14,80.35897566696788,P,34.054405212402344,34.07176513671875,34.19257354736328,34.12916526794434,32.849025077819825,31.98711585998535,30.218261375427247
2007-05-15,80.32067829448594,P,34.18122100830078,34.034383392333986,34.18723487854004,34.152859687805176,32.926937408447266,32.01527221679687,30.25565794944763
2007-05-16,80.43667293157147,P,34.4014892578125,34.05841064453125,34.182562255859374,34.199581909179685,32.999051551818845,32.04284856796264,30.29314395904541
2007-05-17,80.87919756092904,A,34.481597900390625,34.218604278564456,34.207926177978514,34.242967796325686,33.07435787200928,32.07215356826782,30.329724769592286
2007-05-18,80.98220566235516,A,34.341426849365234,34.2920280456543,34.22060966491699,34.26365985870361,33.149643669128416,32.10197826385498,30.366518783569337
2007-05-21,80.87595780097536,A,34.32139587402344,34.34542617797852,34.20859565734863,34.257652854919435,33.22134880065918,32.13160264968872,30.4025270652771
2007-05-22,80.78725356360617,A,34.19457244873047,34.348096466064455,34.19123992919922,34.24697303771973,33.299793090820316,32.15995880126953,30.436824083328247
2007-05-23,80.312021457925,P,33.647239685058594,34.19724655151367,34.12782859802246,34.19023761749268,33.36596546173096,32.18323907852173,30.469983911514284
2007-05-24,79.42718561059881,P,32.926387786865234,33.88620452880859,34.05240440368652,34.11614856719971,33.40831256866455,32.203617630004885,30.49996383666992
2007-05-25,78.62965797083719,P,32.76617813110352,33.57115478515625,33.93159141540527,34.04806613922119,33.45394855499268,32.22988103866577,30.527543201446534
2007-05-28,77.9333888006824,P,32.76617813110352,33.260111236572264,33.80276870727539,33.997671127319336,33.4957417678833,32.25322919845581,30.554371776580812
2007-05-29,77.15795486995846,P,32.71278381347656,32.96375350952148,33.65592498779297,33.921579933166505,33.522950897216795,32.27458566665649,30.580117301940916
2007-05-30,76.82406080792703,P,32.91971206665039,32.81824798583985,33.50774726867676,33.845154762268066,33.54396255493164,32.29390344619751,30.610390310287475
2007-05-31,76.8405275578211,P,32.879661560058594,32.808902740478516,33.34755363464355,33.777739906311034,33.56112533569336,32.311959495544436,30.640006065368652
2007-06-01,76.81553219022791,P,32.686092376708984,32.79288558959961,33.18202018737793,33.70131492614746,33.567658767700195,32.332850246429444,30.668262214660643
2007-06-04,76.73267425778435,P,32.65940475463867,32.77153091430664,33.015821075439455,33.61220836639404,33.56875549316406,32.35347412109375,30.69478543281555
2007-06-05,76.56905365705948,P,32.16547393798828,32.662068939208986,32.81291122436524,33.502075576782225,33.563816452026366,32.369225063323974,30.71910012245178
2007-06-06,75.97407683532401,P,31.4646110534668,32.37104873657226,32.594648361206055,33.36123847961426,33.544326095581056,32.3773709487915,30.741477365493775
2007-06-07,74.87387646611656,P,30.389986038208008,31.87311363220215,32.34100818634033,33.19670629501343,33.50374378204346,32.37536701202393,30.756555576324462
2007-06-08,73.89455100246273,P,30.416690826416016,31.419233322143555,32.10605945587158,33.018825435638426,33.467700462341305,32.3744913482666,30.772844514846803
